,BXP
2018-10-08,91.05900573730469
2018-10-09,91.47716522216797
2018-10-10,90.5267333984375
2018-10-11,86.96073150634766
2018-10-12,87.21163940429688
2018-10-15,88.18488311767578
2018-10-16,89.7359848022461
2018-10-17,89.35581970214844
2018-10-18,88.5650405883789
2018-10-19,88.92240905761719
2018-10-22,87.44734191894531
2018-10-23,87.62222290039062
2018-10-24,87.8503189086914
2018-10-25,88.93002319335938
2018-10-26,87.3713150024414
2018-10-29,88.96804809570312
2018-10-30,88.94522094726562
2018-10-31,91.8193359375
2018-11-01,91.18064880371094
2018-11-02,90.48873901367188
2018-11-05,91.97138214111328
2018-11-06,93.09673309326172
2018-11-07,94.08516693115234
2018-11-08,94.61739349365234
2018-11-09,94.48052978515625
2018-11-12,94.61739349365234
2018-11-13,94.89873504638672
2018-11-14,94.63261413574219
2018-11-15,94.412109375
2018-11-16,95.47661590576172
2018-11-19,95.52220916748047
2018-11-20,95.37775421142578
2018-11-21,95.52220916748047
2018-11-23,95.50701904296875
2018-11-26,95.53744506835938
2018-11-27,96.63990783691406
2018-11-28,98.82212829589844
2018-11-29,98.70806884765625
2018-11-30,99.75733947753906
2018-12-03,100.51766967773438
2018-12-04,98.98178100585938
2018-12-06,100.73057556152344
2018-12-07,98.1454086303711
2018-12-10,96.54869079589844
2018-12-11,96.62472534179688
2018-12-12,94.56419372558594
2018-12-13,95.68948364257812
2018-12-14,95.60585021972656
2018-12-17,91.27950286865234
2018-12-18,91.65967559814453
2018-12-19,89.7359848022461
2018-12-20,87.44734191894531
2018-12-21,86.27642059326172
2018-12-24,82.94609069824219
2018-12-26,85.72135925292969
2018-12-27,85.67572784423828
2018-12-28,85.8291015625
