,OXY
2018-11-23,60.275001525878906
2018-11-26,60.97416305541992
2018-11-27,59.88656234741211
2018-11-28,61.03459167480469
2018-11-29,61.20721435546875
2018-11-30,60.654781341552734
2018-12-03,61.56113052368164
2018-12-04,60.136871337890625
2018-12-06,58.28108215332031
2018-12-07,58.10642623901367
2018-12-10,56.27260208129883
2018-12-11,56.4996223449707
2018-12-12,57.119651794433594
2018-12-13,58.228675842285156
2018-12-14,56.848934173583984
2018-12-17,55.984405517578125
2018-12-18,55.137359619140625
2018-12-19,54.35142517089844
2018-12-20,52.94548034667969
2018-12-21,52.377872467041016
2018-12-24,49.87162780761719
2018-12-26,52.919281005859375
2018-12-27,53.05900573730469
2018-12-28,52.805763244628906
2018-12-31,53.600425720214844
2019-01-02,54.14183807373047
2019-01-03,53.478172302246094
2019-01-04,55.198482513427734
2019-01-07,56.30752944946289
2019-01-08,56.752872467041016
2019-01-09,57.4427375793457
2019-01-10,57.800785064697266
2019-01-11,57.82697296142578
2019-01-14,57.26810836791992
2019-01-15,57.2156982421875
2019-01-16,56.88385772705078
2019-01-17,57.486419677734375
2019-01-18,58.53432083129883
2019-01-22,56.86641311645508
2019-01-23,56.38610076904297
2019-01-24,56.74414825439453
2019-01-25,58.09768295288086
2019-01-28,57.70473861694336
2019-01-29,58.05402755737305
2019-01-30,58.48192596435547
2019-01-31,58.31602096557617
2019-02-01,59.41632080078125
2019-02-04,59.154319763183594
2019-02-05,58.770103454589844
2019-02-06,58.185020446777344
2019-02-07,56.69175338745117
2019-02-08,56.72667694091797
2019-02-11,56.621891021728516
2019-02-12,57.41655731201172
2019-02-13,57.50387954711914
2019-02-14,58.13261795043945
2019-02-15,58.67404556274414
2019-02-19,59.05827713012695
2019-02-20,59.59968948364258
2019-02-21,58.158809661865234
2019-02-22,57.5737419128418
2019-02-25,57.835716247558594
2019-02-26,57.66979217529297
2019-02-27,58.20248794555664
2019-02-28,57.765865325927734
2019-03-01,58.9884033203125
2019-03-04,58.90108108520508
2019-03-05,58.970943450927734
2019-03-06,57.800785064697266
2019-03-07,57.407806396484375
2019-03-08,55.419403076171875
2019-03-11,56.453372955322266
2019-03-12,56.736167907714844
2019-03-13,57.49618911743164
2019-03-14,57.628746032714844
2019-03-15,57.85853576660156
2019-03-18,59.2194938659668
2019-03-19,58.47713851928711
2019-03-20,59.4404182434082
2019-03-21,59.4227409362793
2019-03-22,57.6552848815918
2019-03-25,57.55804443359375
2019-03-26,59.281349182128906
2019-03-27,58.63622283935547
2019-03-28,58.83063507080078
2019-03-29,58.50364685058594
2019-04-01,59.369728088378906
2019-04-02,58.8836669921875
2019-04-03,58.379940032958984
2019-04-04,58.71576690673828
2019-04-05,60.12975311279297
2019-04-08,60.421382904052734
2019-04-09,59.45808029174805
2019-04-10,59.369728088378906
2019-04-11,59.369728088378906
2019-04-12,57.73480987548828
2019-04-15,55.993831634521484
2019-04-16,56.26778793334961
2019-04-17,55.36638641357422
2019-04-18,54.63285827636719
2019-04-22,55.71987533569336
2019-04-23,55.1100959777832
2019-04-24,54.79195022583008
2019-04-25,54.650543212890625
2019-04-26,54.182167053222656
2019-04-29,53.13935089111328
2019-04-30,52.0346794128418
2019-05-01,50.797428131103516
2019-05-02,50.68254470825195
2019-05-03,51.212799072265625
2019-05-06,51.93745040893555
2019-05-07,52.75050735473633
2019-05-08,53.21004104614258
2019-05-09,49.7811393737793
2019-05-10,48.57925033569336
2019-05-13,47.87224578857422
2019-05-14,48.20806884765625
2019-05-15,47.94295120239258
2019-05-16,47.50108337402344
2019-05-17,46.62617874145508
2019-05-20,47.24479675292969
2019-05-21,47.288978576660156
2019-05-22,46.64385223388672
2019-05-23,46.758731842041016
2019-05-24,47.253631591796875
2019-05-28,46.20199203491211
2019-05-29,45.95454406738281
2019-05-30,45.874996185302734
2019-05-31,43.983795166015625
2019-06-03,43.58611297607422
2019-06-04,43.9130859375
2019-06-05,41.91584014892578
2019-06-06,43.33866882324219
2019-06-07,42.96149444580078
2019-06-10,43.015377044677734
2019-06-11,44.048099517822266
2019-06-12,43.81461715698242
2019-06-13,44.658756256103516
2019-06-14,44.28158950805664
2019-06-17,44.73059844970703
2019-06-18,45.21553421020508
2019-06-19,45.17061996459961
2019-06-20,46.06865692138672
2019-06-21,45.449012756347656
2019-06-24,44.80244064331055
2019-06-25,44.344451904296875
2019-06-26,45.27839660644531
2019-06-27,44.67671585083008
2019-06-28,45.15266799926758
2019-07-01,44.70366287231445
2019-07-02,43.805633544921875
2019-07-03,44.15585708618164
2019-07-05,44.254642486572266
2019-07-08,44.27260208129883
2019-07-09,44.55099105834961
2019-07-10,45.11674118041992
2019-07-11,45.29634094238281
2019-07-12,46.44582748413086
2019-07-15,46.36500930786133
2019-07-16,45.88904571533203
2019-07-17,45.96088409423828
2019-07-18,45.808223724365234
2019-07-19,46.99361801147461
2019-07-22,47.1552619934082
2019-07-23,46.517662048339844
2019-07-24,46.7421760559082
2019-07-25,45.92497634887695
2019-07-26,46.32908630371094
2019-07-29,45.71842956542969
2019-07-30,47.11935043334961
2019-07-31,46.12253952026367
2019-08-01,47.74795913696289
2019-08-02,45.96088409423828
2019-08-05,44.38037109375
2019-08-06,42.72800827026367
2019-08-07,41.30912780761719
2019-08-08,42.32388687133789
2019-08-09,42.32388687133789
2019-08-12,40.402122497558594
2019-08-13,40.19557189941406
2019-08-14,39.243675231933594
2019-08-15,39.477149963378906
2019-08-16,40.02495574951172
2019-08-19,40.931949615478516
2019-08-20,40.64458084106445
2019-08-21,40.464988708496094
2019-08-22,40.141685485839844
2019-08-23,38.04930114746094
2019-08-26,37.83377456665039
2019-08-27,38.03133773803711
2019-08-28,38.71383285522461
2019-08-29,38.94731140136719
2019-08-30,39.04610061645508
2019-09-03,38.327693939208984
2019-09-04,39.13591003417969
2019-09-05,40.49191665649414
2019-09-06,40.82419204711914
2019-09-09,41.09836959838867
2019-09-10,42.43266677856445
2019-09-11,42.304718017578125
2019-09-12,41.49135208129883
2019-09-13,41.20802688598633
2019-09-16,43.68471145629883
2019-09-17,41.26286697387695
2019-09-18,40.77849197387695
2019-09-19,41.84777069091797
2019-09-20,41.76551055908203
2019-09-23,41.58273696899414
2019-09-24,41.555320739746094
2019-09-25,41.4273796081543
2019-09-26,41.445648193359375
2019-09-27,41.25373458862305
2019-09-30,40.64141082763672
2019-10-01,40.00168228149414
2019-10-02,39.24313735961914
2019-10-03,39.48074722290039
2019-10-04,39.36195373535156
2019-10-07,38.54856872558594
2019-10-08,37.314796447753906
2019-10-09,37.32393264770508
2019-10-10,37.49758529663086
2019-10-11,37.57981491088867
2019-10-14,37.02234649658203
2019-10-15,37.28738021850586
2019-10-16,36.86698532104492
2019-10-17,36.85783004760742
2019-10-18,36.96751022338867
2019-10-21,37.3056526184082
2019-10-22,38.585121154785156
2019-10-23,39.22484588623047
2019-10-24,38.64909744262695
2019-10-25,38.86842727661133
2019-10-28,38.63995361328125
2019-10-29,38.68565368652344
2019-10-30,37.79916000366211
2019-10-31,37.013206481933594
2019-11-01,38.64909744262695
2019-11-04,40.42206954956055
2019-11-05,38.30181121826172
2019-11-06,36.199825286865234
2019-11-07,35.66976547241211
2019-11-08,36.647640228271484
2019-11-11,35.53266906738281
2019-11-12,35.13054275512695
2019-11-13,34.83810043334961
2019-11-14,34.509098052978516
2019-11-15,35.59665298461914
2019-11-18,35.916507720947266
2019-11-19,34.85638427734375
2019-11-20,35.1671142578125
2019-11-21,35.752010345458984
2019-11-22,36.17240524291992
2019-11-25,36.492271423339844
2019-11-26,35.249366760253906
2019-11-27,35.413875579833984
2019-11-29,35.249366760253906
2019-12-02,35.34990310668945
2019-12-03,34.74671936035156
2019-12-04,35.13970184326172
2019-12-05,34.71015167236328
2019-12-06,35.6514778137207
2019-12-09,34.83062744140625
2019-12-10,35.045162200927734
2019-12-11,35.017181396484375
2019-12-12,35.67946243286133
2019-12-13,35.17575454711914
2019-12-16,35.74475860595703
2019-12-17,35.74475860595703
2019-12-18,36.07124328613281
2019-12-19,36.0992317199707
2019-12-20,36.388389587402344
2019-12-23,37.04136276245117
2019-12-24,37.20926284790039
2019-12-26,37.451786041259766
2019-12-27,37.46110534667969
2019-12-30,37.96481704711914
2019-12-31,38.44054412841797
2020-01-02,39.71847915649414
2020-01-03,40.67926025390625
2020-01-06,42.02248001098633
2020-01-07,42.22770309448242
2020-01-08,41.95719528198242
2020-01-09,42.32097625732422
2020-01-10,42.81536102294922
2020-01-13,43.440338134765625
2020-01-14,44.0653076171875
2020-01-15,44.08396911621094
2020-01-16,43.53361129760742
2020-01-17,42.75006103515625
2020-01-21,41.34154510498047
2020-01-22,40.380760192871094
2020-01-23,39.66250228881836
2020-01-24,39.382667541503906
2020-01-27,38.46853256225586
2020-01-28,38.43122100830078
2020-01-29,37.750274658203125
2020-01-30,37.862220764160156
2020-01-31,37.050682067871094
2020-02-03,37.38649368286133
2020-02-04,37.77825927734375
2020-02-05,39.28938674926758
2020-02-06,39.28938674926758
2020-02-07,39.07484817504883
2020-02-10,37.77825927734375
2020-02-11,38.40322494506836
2020-02-12,39.634521484375
2020-02-13,39.21476364135742
2020-02-14,38.8043327331543
2020-02-18,38.76701736450195
2020-02-19,39.653175354003906
2020-02-20,40.08226013183594
2020-02-21,39.28938674926758
2020-02-24,36.82681655883789
2020-02-25,33.75790023803711
2020-02-26,31.9202938079834
2020-02-27,29.672260284423828
2020-02-28,30.539752960205078
2020-03-02,30.735645294189453
2020-03-03,30.772960662841797
2020-03-04,30.716989517211914
2020-03-05,29.364431381225586
2020-03-06,25.054916381835938
2020-03-09,12.02289867401123
2020-03-10,13.78164291381836
2020-03-11,11.340543746948242
2020-03-12,11.42703914642334
2020-03-13,13.70476245880127
2020-03-16,11.551980018615723
2020-03-17,10.898457527160645
2020-03-18,10.119993209838867
2020-03-19,10.408313751220703
2020-03-20,9.831676483154297
2020-03-23,9.312703132629395
2020-03-24,10.302596092224121
2020-03-25,11.532755851745605
2020-03-26,12.330442428588867
2020-03-27,11.157943725585938
2020-03-30,10.581303596496582
2020-03-31,11.129112243652344
2020-04-01,10.321816444396973
2020-04-02,12.27277660369873
2020-04-03,12.493821144104004
2020-04-06,12.916687965393066
2020-04-07,13.301112174987793
2020-04-08,14.954142570495605
2020-04-09,14.761929512023926
2020-04-13,14.733098030090332
2020-04-14,14.319840431213379
2020-04-15,13.080068588256836
2020-04-16,11.724968910217285
2020-04-17,13.099288940429688
2020-04-20,12.099784851074219
2020-04-21,11.85952091217041
2020-04-22,12.513043403625488
2020-04-23,13.329947471618652
2020-04-24,13.272282600402832
2020-04-27,13.599045753479004
2020-04-28,14.579325675964355
2020-04-29,16.12664031982422
2020-04-30,15.953645706176758
2020-05-01,14.64660358428955
2020-05-04,14.91569995880127
2020-05-05,14.723484992980957
2020-05-06,12.878244400024414
2020-05-07,13.339555740356445
2020-05-08,14.435169219970703
2020-05-11,14.44477653503418
2020-05-12,14.012300491333008
2020-05-13,12.916687965393066
2020-05-14,13.224225997924805
2020-05-15,13.281893730163574
2020-05-18,14.483222007751465
2020-05-19,13.810477256774902
2020-05-20,14.406335830688477
2020-05-21,13.695150375366211
2020-05-22,13.579821586608887
2020-05-26,13.83930778503418
2020-05-27,13.858530044555664
2020-05-28,13.108902931213379
2020-05-29,12.445765495300293
2020-06-01,13.272282600402832
2020-06-02,14.175678253173828
2020-06-03,14.848423957824707
2020-06-04,14.944531440734863
2020-06-05,19.980504989624023
2020-06-08,23.44993782043457
2020-06-09,22.277442932128906
2020-06-10,19.95167350769043
2020-06-11,16.73210906982422
2020-06-12,17.789880752563477
2020-06-15,18.318775177001953
2020-06-16,19.51118278503418
2020-06-17,18.309162139892578
2020-06-18,18.914974212646484
2020-06-19,18.953441619873047
2020-06-22,19.14576530456543
2020-06-23,19.030366897583008
2020-06-24,17.30908203125
2020-06-25,17.828350067138672
2020-06-26,17.01097869873047
2020-06-29,17.17445182800293
2020-06-30,17.59756088256836
2020-07-01,16.741724014282227
2020-07-02,17.097524642944336
2020-07-06,17.48217010498047
2020-07-07,16.491701126098633
2020-07-08,16.616716384887695
2020-07-09,15.65510368347168
2020-07-10,16.068593978881836
2020-07-13,15.539704322814941
2020-07-14,16.039745330810547
2020-07-15,16.520553588867188
2020-07-16,16.357078552246094
2020-07-17,15.65510368347168
2020-07-20,15.087745666503906
2020-07-21,16.741724014282227
2020-07-22,16.29938507080078
2020-07-23,16.174367904663086
2020-07-24,16.09744644165039
2020-07-27,16.058977127075195
2020-07-28,15.722413063049316
2020-07-29,16.376310348510742
2020-07-30,15.164674758911133
2020-07-31,15.135828018188477
2020-08-03,14.66463565826416
2020-08-04,15.135828018188477
2020-08-05,15.328150749206543
2020-08-06,14.856958389282227
2020-08-07,14.856958389282227
2020-08-10,15.847424507141113
2020-08-11,14.578088760375977
2020-08-12,14.347304344177246
2020-08-13,14.039583206176758
2020-08-14,14.078051567077637
2020-08-17,13.376069068908691
2020-08-18,13.414536476135254
2020-08-19,13.289527893066406
2020-08-20,12.88564682006836
2020-08-21,12.65485954284668
2020-08-24,13.097204208374023
2020-08-25,12.991425514221191
2020-08-26,12.462535858154297
2020-08-27,12.539464950561523
2020-08-28,12.626012802124023
2020-08-31,12.25097942352295
2020-09-01,12.000960350036621
2020-09-02,11.924032211303711
2020-09-03,12.106738090515137
2020-09-04,11.779788970947266
2020-09-08,10.635467529296875
2020-09-09,10.645085334777832
2020-09-10,9.798860549926758
2020-09-11,9.82770824432373
2020-09-14,9.789205551147461
2020-09-15,10.308988571166992
2020-09-16,11.204167366027832
2020-09-17,11.41593074798584
2020-09-18,11.21379280090332
