,UNP
2019-08-14,145.030029296875
2019-08-15,143.92254638671875
2019-08-16,147.2891845703125
2019-08-19,149.5128936767578
2019-08-20,148.4497528076172
2019-08-21,149.3091583251953
2019-08-22,147.12973022460938
2019-08-23,141.73426818847656
2019-08-26,140.9635009765625
2019-08-27,139.5105438232422
2019-08-28,140.33445739746094
2019-08-29,144.16751098632812
2019-08-30,144.37255859375
2019-09-03,142.02813720703125
2019-09-04,142.69668579101562
2019-09-05,148.08969116210938
2019-09-06,146.72586059570312
2019-09-09,148.08078002929688
2019-09-10,149.37335205078125
2019-09-11,149.1326446533203
2019-09-12,149.49813842773438
2019-09-13,152.83203125
2019-09-16,150.60350036621094
2019-09-17,148.77610778808594
2019-09-18,149.64076232910156
2019-09-19,148.96328735351562
2019-09-20,148.31256103515625
2019-09-23,148.0184326171875
2019-09-24,147.1537628173828
2019-09-25,145.83445739746094
2019-09-26,145.95030212402344
2019-09-27,145.02328491210938
2019-09-30,144.3903350830078
2019-10-01,139.01519775390625
2019-10-02,135.51199340820312
2019-10-03,136.9827880859375
2019-10-04,139.34498596191406
2019-10-07,138.9795379638672
2019-10-08,135.02166748046875
2019-10-09,136.5904998779297
2019-10-10,138.854736328125
2019-10-11,143.86444091796875
2019-10-14,142.22425842285156
2019-10-15,145.42437744140625
2019-10-16,145.575927734375
2019-10-17,145.90574645996094
2019-10-18,143.96250915527344
2019-10-21,148.92764282226562
2019-10-22,152.22586059570312
2019-10-23,151.56619262695312
2019-10-24,151.88711547851562
2019-10-25,153.61648559570312
2019-10-28,152.20803833007812
2019-10-29,151.7088165283203
2019-10-30,149.7120819091797
2019-10-31,147.4924774169922
2019-11-01,153.79473876953125
2019-11-04,157.44952392578125
2019-11-05,158.46572875976562
2019-11-06,157.19097900390625
2019-11-07,157.78826904296875
2019-11-08,156.97705078125
2019-11-11,157.60104370117188
2019-11-12,156.41546630859375
2019-11-13,156.47787475585938
2019-11-14,155.79147338867188
2019-11-15,157.1286163330078
2019-11-18,157.1107635498047
2019-11-19,157.93084716796875
2019-11-20,155.18533325195312
2019-11-21,155.25665283203125
2019-11-22,156.83445739746094
2019-11-25,160.36441040039062
2019-11-26,158.75094604492188
2019-11-27,158.81373596191406
2019-11-29,157.7381591796875
2019-12-02,155.05828857421875
2019-12-03,150.57681274414062
2019-12-04,153.67796325683594
2019-12-05,152.8085479736328
2019-12-06,154.1619873046875
2019-12-09,153.5883331298828
2019-12-10,154.02749633789062
2019-12-11,156.3578643798828
2019-12-12,157.04803466796875
2019-12-13,158.67027282714844
2019-12-16,161.41294860839844
2019-12-17,158.99293518066406
2019-12-18,159.73684692382812
2019-12-19,159.0646514892578
2019-12-20,161.69078063964844
2019-12-23,160.81236267089844
2019-12-24,161.23370361328125
2019-12-26,162.05825805664062
2019-12-27,162.59605407714844
2019-12-30,161.46670532226562
2019-12-31,162.0403594970703
2020-01-02,163.36685180664062
2020-01-03,162.2106170654297
2020-01-06,160.82139587402344
2020-01-07,159.60243225097656
2020-01-08,161.35020446777344
2020-01-09,160.52561950683594
2020-01-10,159.48593139648438
2020-01-13,161.24264526367188
2020-01-14,162.04930114746094
2020-01-15,162.04930114746094
2020-01-16,164.8278045654297
2020-01-17,166.10052490234375
2020-01-21,163.53713989257812
2020-01-22,162.16583251953125
2020-01-23,167.77659606933594
2020-01-24,166.42320251464844
2020-01-27,159.96096801757812
2020-01-28,161.00962829589844
2020-01-29,162.9276580810547
2020-01-30,164.08387756347656
2020-01-31,160.81236267089844
2020-02-03,161.5922088623047
2020-02-04,164.23622131347656
2020-02-05,165.89437866210938
2020-02-06,166.80860900878906
2020-02-07,164.7650909423828
2020-02-10,165.51795959472656
2020-02-11,164.29005432128906
2020-02-12,165.68826293945312
2020-02-13,165.4910888671875
2020-02-14,164.91744995117188
2020-02-18,163.21449279785156
2020-02-19,164.4692840576172
2020-02-20,164.37966918945312
2020-02-21,162.8739013671875
2020-02-24,158.46414184570312
2020-02-25,153.16709899902344
2020-02-26,148.56011962890625
2020-02-27,143.90805053710938
2020-02-28,144.079345703125
2020-03-02,144.5571746826172
2020-03-03,141.85244750976562
2020-03-04,146.20701599121094
2020-03-05,139.7067413330078
2020-03-06,140.72552490234375
2020-03-09,122.46881103515625
2020-03-10,132.3680419921875
2020-03-11,127.62574768066406
2020-03-12,119.05186462402344
2020-03-13,129.6903533935547
2020-03-16,112.78597259521484
2020-03-17,115.968505859375
2020-03-18,103.7522964477539
2020-03-19,109.67556762695312
2020-03-20,106.24059295654297
2020-03-23,102.81464385986328
2020-03-24,116.18487548828125
2020-03-25,119.82723236083984
2020-03-26,128.4642333984375
2020-03-27,125.36283874511719
2020-03-30,126.39962005615234
2020-03-31,127.15692138671875
2020-04-01,123.05482482910156
2020-04-02,127.8421401977539
2020-04-03,124.93003845214844
2020-04-06,133.29660034179688
2020-04-07,131.41233825683594
2020-04-08,134.89239501953125
2020-04-09,134.0900115966797
2020-04-13,132.4401092529297
2020-04-14,134.30633544921875
2020-04-15,132.2237548828125
2020-04-16,129.81658935546875
2020-04-17,135.13577270507812
2020-04-20,132.17869567871094
2020-04-21,130.19525146484375
2020-04-22,132.6204071044922
2020-04-23,137.29957580566406
2020-04-24,140.72552490234375
2020-04-27,143.3130340576172
2020-04-28,145.4767608642578
2020-04-29,147.00042724609375
2020-04-30,144.0613250732422
2020-05-01,141.2213592529297
2020-05-04,139.58053588867188
2020-05-05,140.9869384765625
2020-05-06,139.1117401123047
2020-05-07,140.84274291992188
2020-05-08,142.68191528320312
2020-05-11,141.4107208251953
2020-05-12,138.8321990966797
2020-05-13,137.7052764892578
2020-05-14,137.43478393554688
2020-05-15,136.35292053222656
2020-05-18,143.45726013183594
2020-05-19,143.58349609375
2020-05-20,149.6870880126953
2020-05-21,147.48727416992188
2020-05-22,148.9027099609375
2020-05-26,153.17613220214844
2020-05-27,156.72830200195312
2020-05-28,154.5886993408203
2020-05-29,153.99935913085938
2020-06-01,153.67300415039062
2020-06-02,154.9785614013672
2020-06-03,161.4246368408203
2020-06-04,159.9559326171875
2020-06-05,167.57159423828125
2020-06-08,164.6975860595703
2020-06-09,161.5243682861328
2020-06-10,159.04928588867188
2020-06-11,148.04287719726562
2020-06-12,150.66299438476562
2020-06-15,152.2495574951172
2020-06-16,155.00575256347656
2020-06-17,155.1870574951172
2020-06-18,154.8969268798828
2020-06-19,152.1770782470703
2020-06-22,152.49435424804688
2020-06-23,153.5460662841797
2020-06-24,150.09181213378906
2020-06-25,151.42457580566406
2020-06-26,147.45352172851562
2020-06-29,150.05555725097656
2020-06-30,153.2831573486328
2020-07-01,151.2976531982422
2020-07-02,153.29220581054688
2020-07-06,156.08460998535156
2020-07-07,153.9268798828125
2020-07-08,153.2559356689453
2020-07-09,150.49075317382812
2020-07-10,150.85342407226562
2020-07-13,153.373779296875
2020-07-14,155.83982849121094
2020-07-15,158.10638427734375
2020-07-16,160.35482788085938
2020-07-17,164.32586669921875
2020-07-20,160.82627868652344
2020-07-21,161.97769165039062
2020-07-22,162.63043212890625
2020-07-23,158.65943908691406
2020-07-24,159.67486572265625
2020-07-27,160.3094940185547
2020-07-28,158.12452697753906
2020-07-29,161.36117553710938
2020-07-30,156.66488647460938
2020-07-31,157.1634979248047
2020-08-03,155.99391174316406
2020-08-04,157.46267700195312
2020-08-05,160.89878845214844
2020-08-06,162.83895874023438
2020-08-07,165.8489532470703
2020-08-10,169.40292358398438
2020-08-11,172.5761260986328
2020-08-12,173.91793823242188
2020-08-13,172.0049591064453
2020-08-14,173.9995574951172
2020-08-17,175.76747131347656
2020-08-18,172.8934326171875
2020-08-19,173.1201171875
2020-08-20,172.18629455566406
2020-08-21,173.68222045898438
2020-08-24,174.5797576904297
2020-08-25,176.70126342773438
2020-08-26,176.17544555664062
2020-08-27,176.2842254638672
2020-08-28,177.79676818847656
2020-08-31,175.34571838378906
2020-09-01,178.40728759765625
2020-09-02,178.84461975097656
2020-09-03,173.62364196777344
2020-09-04,174.16123962402344
2020-09-08,171.90150451660156
2020-09-09,175.72840881347656
2020-09-10,175.9288787841797
2020-09-11,178.53482055664062
2020-09-14,181.1772003173828
2020-09-15,184.39364624023438
2020-09-16,183.52804565429688
2020-09-17,183.73760986328125
2020-09-18,182.0519256591797
2020-09-21,176.7671661376953
2020-09-22,179.79226684570312
2020-09-23,177.0587615966797
2020-09-24,178.28878784179688
2020-09-25,180.54847717285156
2020-09-28,181.73304748535156
2020-09-29,179.71929931640625
2020-09-30,179.3822021484375
2020-10-01,176.97669982910156
2020-10-02,178.9084014892578
2020-10-05,183.43690490722656
2020-10-06,181.6965789794922
2020-10-07,186.4437713623047
2020-10-08,185.6783905029297
2020-10-09,187.500732421875
2020-10-12,188.02011108398438
2020-10-13,184.96768188476562
2020-10-14,186.616943359375
2020-10-15,190.26158142089844
2020-10-16,191.2091827392578
2020-10-19,187.39141845703125
2020-10-20,188.41192626953125
2020-10-21,181.76036071777344
2020-10-22,170.51651000976562
2020-10-23,171.4276885986328
2020-10-26,168.2932586669922
2020-10-27,163.6189422607422
2020-10-28,157.9696807861328
2020-10-29,160.4025115966797
2020-10-30,161.45033264160156
2020-11-02,163.31825256347656
2020-11-03,168.91287231445312
2020-11-04,170.15206909179688
2020-11-05,175.0085906982422
2020-11-06,173.18626403808594
2020-11-09,180.411865234375
2020-11-10,183.3822479248047
2020-11-11,182.23419189453125
2020-11-12,182.68067932128906
2020-11-13,185.36859130859375
2020-11-16,188.34814453125
2020-11-17,187.56454467773438
2020-11-18,185.90621948242188
2020-11-19,186.38003540039062
2020-11-20,185.3230438232422
2020-11-23,188.96774291992188
2020-11-24,190.161376953125
2020-11-25,188.83108520507812
2020-11-27,188.2543182373047
2020-11-30,186.82623291015625
2020-12-01,185.2882537841797
2020-12-02,186.35018920898438
2020-12-03,185.16004943847656
2020-12-04,188.62965393066406
2020-12-07,187.65927124023438
2020-12-08,187.86065673828125
2020-12-09,188.47402954101562
2020-12-10,185.39810180664062
2020-12-11,185.89244079589844
2020-12-14,181.26025390625
2020-12-15,183.36578369140625
2020-12-16,182.03836059570312
2020-12-17,185.10516357421875
2020-12-18,186.3867950439453
2020-12-21,185.3706512451172
2020-12-22,184.48263549804688
2020-12-23,184.16224670410156
2020-12-24,186.1945343017578
2020-12-28,188.26345825195312
2020-12-29,187.137451171875
2020-12-30,188.56558227539062
2020-12-31,190.61619567871094
2021-01-04,185.8466796875
2021-01-05,188.12615966796875
2021-01-06,192.06263732910156
2021-01-07,194.73574829101562
2021-01-08,200.3200225830078
2021-01-11,198.97430419921875
2021-01-12,200.15525817871094
2021-01-13,198.29689025878906
2021-01-14,197.88491821289062
2021-01-15,198.2877197265625
2021-01-19,197.0792999267578
2021-01-20,199.73410034179688
2021-01-21,190.32325744628906
2021-01-22,189.61837768554688
2021-01-25,189.0050048828125
2021-01-26,183.1369171142578
2021-01-27,177.9005126953125
2021-01-28,184.27207946777344
2021-01-29,180.77505493164062
2021-02-01,181.80955505371094
2021-02-02,188.51979064941406
2021-02-03,187.08253479003906
2021-02-04,187.16493225097656
2021-02-05,186.93603515625
2021-02-08,186.86282348632812
2021-02-09,187.3480224609375
2021-02-10,186.29522705078125
2021-02-11,189.70989990234375
2021-02-12,195.13853454589844
2021-02-16,195.8983917236328
2021-02-17,193.3717498779297
2021-02-18,189.5542755126953
2021-02-19,191.38514709472656
2021-02-22,189.3437042236328
2021-02-23,189.4627227783203
2021-02-24,193.2984619140625
2021-02-25,191.9097900390625
2021-02-26,189.41744995117188
2021-03-01,192.3788299560547
2021-03-02,192.48915100097656
2021-03-03,189.665771484375
2021-03-04,184.9293975830078
2021-03-05,192.86624145507812
2021-03-08,193.95143127441406
2021-03-09,194.69638061523438
2021-03-10,196.00233459472656
2021-03-11,197.28993225097656
2021-03-12,196.8944091796875
2021-03-15,195.58848571777344
2021-03-16,194.69638061523438
2021-03-17,195.2482147216797
2021-03-18,198.06246948242188
2021-03-19,193.86868286132812
2021-03-22,189.70254516601562
2021-03-23,191.33958435058594
2021-03-24,195.8000030517578
2021-03-25,198.73379516601562
2021-03-26,205.0152130126953
2021-03-29,205.07037353515625
2021-03-30,203.3689727783203
2021-03-31,202.70680236816406
2021-04-01,202.5228729248047
2021-04-05,205.52102661132812
2021-04-06,203.3413848876953
2021-04-07,203.56210327148438
2021-04-08,202.4952850341797
2021-04-09,205.30950927734375
2021-04-12,205.59463500976562
2021-04-13,204.159912109375
2021-04-14,204.72093200683594
2021-04-15,205.18077087402344
2021-04-16,204.8220977783203
2021-04-19,205.52102661132812
2021-04-20,202.94595336914062
2021-04-21,205.48423767089844
2021-04-22,200.47198486328125
2021-04-23,205.58543395996094
2021-04-26,206.55108642578125
2021-04-27,207.59951782226562
2021-04-28,208.02259826660156
2021-04-29,206.44992065429688
2021-04-30,204.25186157226562
2021-05-03,205.76934814453125
2021-05-04,207.54434204101562
2021-05-05,205.60382080078125
2021-05-06,208.96063232421875
2021-05-07,211.04830932617188
2021-05-10,210.0918731689453
2021-05-11,208.40884399414062
2021-05-12,204.16909790039062
2021-05-13,207.0937042236328
2021-05-14,209.55844116210938
2021-05-17,206.70741271972656
2021-05-18,204.57376098632812
2021-05-19,204.4450225830078
2021-05-20,204.12310791015625
2021-05-21,203.7276611328125
2021-05-24,205.60382080078125
2021-05-25,204.1139373779297
2021-05-26,205.87054443359375
2021-05-27,206.90548706054688
2021-05-28,207.67251586914062
2021-06-01,207.94973754882812
2021-06-02,207.41375732421875
2021-06-03,207.8758087158203
2021-06-04,209.00320434570312
2021-06-07,206.02764892578125
2021-06-08,204.9925994873047
2021-06-09,204.68771362304688
2021-06-10,202.92263793945312
2021-06-11,204.5305938720703
2021-06-14,205.72264099121094
2021-06-15,205.9259796142578
2021-06-16,205.20513916015625
2021-06-17,202.442138671875
2021-06-18,198.50546264648438
2021-06-21,201.00051879882812
2021-06-22,202.36817932128906
2021-06-23,202.4790802001953
2021-06-24,201.8876495361328
2021-06-25,204.4751434326172
2021-06-28,202.49757385253906
2021-06-29,202.0540008544922
2021-06-30,203.23684692382812
2021-07-01,206.5821075439453
2021-07-02,207.6632537841797
2021-07-06,206.8223419189453
2021-07-07,211.0177459716797
2021-07-08,201.7675323486328
2021-07-09,204.86325073242188
2021-07-12,204.428955078125
2021-07-13,202.5437469482422
2021-07-14,203.34771728515625
2021-07-15,203.24610900878906
2021-07-16,201.8414764404297
2021-07-19,198.0711212158203
2021-07-20,199.12461853027344
2021-07-21,200.70484924316406
2021-07-22,202.87644958496094
2021-07-23,203.44015502929688
2021-07-26,203.4771270751953
2021-07-27,201.4810791015625
2021-07-28,200.1226348876953
2021-07-29,200.82496643066406
2021-07-30,202.1556396484375
2021-08-02,201.00975036621094
2021-08-03,203.35696411132812
2021-08-04,201.1021728515625
2021-08-05,202.52529907226562
2021-08-06,203.76358032226562
2021-08-09,203.25534057617188
2021-08-10,204.88174438476562
2021-08-11,209.20651245117188
2021-08-12,210.38011169433594
2021-08-13,210.50950622558594
2021-08-16,210.2230224609375
2021-08-17,208.71673583984375
2021-08-18,207.75570678710938
2021-08-19,206.7853546142578
2021-08-20,206.72994995117188
2021-08-23,206.7946319580078
2021-08-24,204.45664978027344
2021-08-25,204.49362182617188
2021-08-26,204.20712280273438
2021-08-27,204.6229705810547
2021-08-30,203.4343719482422
2021-08-31,201.3543701171875
2021-09-01,201.4379425048828
2021-09-02,201.99510192871094
2021-09-03,199.56216430664062
2021-09-07,197.7886199951172
2021-09-08,199.8779296875
2021-09-09,195.04928588867188
2021-09-10,192.9228057861328
2021-09-13,191.98495483398438
2021-09-14,188.88345336914062
2021-09-15,189.6634979248047
2021-09-16,188.91131591796875
2021-09-17,187.08204650878906
2021-09-20,183.73910522460938
2021-09-21,182.56907653808594
2021-09-22,183.92483520507812
2021-09-23,187.3141326904297
2021-09-24,189.24563598632812
2021-09-27,189.39419555664062
2021-09-28,186.7570037841797
2021-09-29,187.2770233154297
2021-09-30,182.01193237304688
2021-10-01,187.3327178955078
2021-10-04,190.83351135253906
2021-10-05,194.9749755859375
2021-10-06,197.2686004638672
2021-10-07,196.74859619140625
2021-10-08,201.02008056640625
2021-10-11,199.56216430664062
2021-10-12,198.1693572998047
2021-10-13,200.43507385253906
2021-10-14,205.53297424316406
2021-10-15,209.08018493652344
2021-10-18,209.79522705078125
2021-10-19,209.63734436035156
2021-10-20,211.72666931152344
2021-10-21,214.7631378173828
2021-10-22,220.6224822998047
2021-10-25,223.12037658691406
2021-10-26,223.52899169921875
2021-10-27,222.28469848632812
2021-10-28,224.99615478515625
2021-10-29,224.160400390625
2021-11-01,222.3589630126953
2021-11-02,223.2689666748047
2021-11-03,222.3589630126953
2021-11-04,220.26034545898438
2021-11-05,221.77394104003906
2021-11-08,222.34967041015625
2021-11-09,223.7889862060547
2021-11-10,224.2904052734375
2021-11-11,223.38038635253906
2021-11-12,225.1261444091797
2021-11-15,224.2161102294922
2021-11-16,224.23468017578125
2021-11-17,222.62826538085938
2021-11-18,223.08326721191406
2021-11-19,224.07684326171875
2021-11-22,226.49119567871094
2021-11-23,229.70407104492188
2021-11-24,228.98902893066406
2021-11-26,222.66539001464844
2021-11-29,222.3589630126953
2021-11-30,218.811767578125
2021-12-01,216.59243774414062
2021-12-02,222.9346923828125
2021-12-03,223.25967407226562
2021-12-06,228.4876251220703
2021-12-07,229.7969207763672
2021-12-08,229.9176483154297
2021-12-09,229.59263610839844
2021-12-10,230.71621704101562
2021-12-13,228.19049072265625
2021-12-14,227.1411590576172
2021-12-15,229.47190856933594
2021-12-16,230.6140899658203
2021-12-17,226.43417358398438
2021-12-20,224.52146911621094
2021-12-21,225.99562072753906
2021-12-22,226.6207733154297
2021-12-23,229.18655395507812
2021-12-27,231.3418426513672
2021-12-28,232.5360870361328
2021-12-29,234.2155303955078
2021-12-30,232.82533264160156
2021-12-31,235.0552520751953
2022-01-03,231.17388916015625
2022-01-04,235.14857482910156
2022-01-05,235.85763549804688
2022-01-06,236.5107879638672
2022-01-07,237.71435546875
2022-01-10,233.51576232910156
2022-01-11,229.91429138183594
2022-01-12,230.45545959472656
2022-01-13,231.033935546875
2022-01-14,229.77438354492188
2022-01-18,222.0956268310547
2022-01-19,223.448486328125
2022-01-20,225.855712890625
2022-01-21,229.8303680419922
2022-01-24,228.68275451660156
2022-01-25,227.76834106445312
2022-01-26,228.47747802734375
2022-01-27,228.2069091796875
2022-01-28,229.45713806152344
2022-01-31,228.16957092285156
2022-02-01,230.18492126464844
2022-02-02,234.4301300048828
2022-02-03,227.9829864501953
2022-02-04,226.1542510986328
2022-02-07,224.99729919433594
2022-02-08,226.67672729492188
2022-02-09,229.97962951660156
2022-02-10,225.90234375
2022-02-11,222.8140411376953
2022-02-14,226.3035430908203
2022-02-15,232.6200714111328
2022-02-16,236.809326171875
2022-02-17,234.17823791503906
2022-02-18,234.36483764648438
2022-02-22,229.77438354492188
2022-02-23,228.4215087890625
2022-02-24,225.8743438720703
2022-02-25,231.03109741210938
2022-02-28,230.59979248046875
2022-03-01,227.29949951171875
2022-03-02,236.6190948486328
2022-03-03,239.5162353515625
2022-03-04,248.11395263671875
2022-03-07,245.1417999267578
2022-03-08,237.65045166015625
2022-03-09,237.8379669189453
2022-03-10,243.4447479248047
2022-03-11,245.1980438232422
2022-03-14,241.5789794921875
2022-03-15,243.89480590820312
2022-03-16,247.66387939453125
2022-03-17,247.11073303222656
2022-03-18,245.01055908203125
2022-03-21,248.00144958496094
2022-03-22,249.26718139648438
2022-03-23,250.97354125976562
2022-03-24,253.34568786621094
2022-03-25,256.3178405761719
2022-03-28,258.1555480957031
2022-03-29,256.53350830078125
2022-03-30,259.4212341308594
2022-03-31,256.1584777832031
2022-04-01,243.7353973388672
2022-04-04,241.65394592285156
2022-04-05,236.37533569335938
2022-04-06,227.76828002929688
2022-04-07,229.5778350830078
2022-04-08,226.8775634765625
2022-04-11,227.93704223632812
2022-04-12,229.76535034179688
2022-04-13,229.3621826171875
2022-04-14,230.84359741210938
2022-04-18,227.00881958007812
2022-04-19,230.29039001464844
2022-04-20,231.64993286132812
2022-04-21,229.1465301513672
2022-04-22,219.67691040039062
2022-04-25,221.6645965576172
2022-04-26,219.01123046875
2022-04-27,222.01148986816406
2022-04-28,224.31797790527344
2022-04-29,219.66751098632812
2022-05-02,218.3361053466797
2022-05-03,217.61419677734375
2022-05-04,222.2927703857422
2022-05-05,217.03289794921875
2022-05-06,215.2608642578125
2022-05-09,211.19171142578125
2022-05-10,208.70709228515625
2022-05-11,209.9072265625
2022-05-12,211.82928466796875
2022-05-13,216.35781860351562
2022-05-16,213.66693115234375
2022-05-17,217.6985626220703
2022-05-18,210.94793701171875
2022-05-19,202.98785400390625
2022-05-20,200.25010681152344
2022-05-23,203.353515625
2022-05-24,203.54098510742188
2022-05-25,203.85040283203125
2022-05-26,207.47886657714844
2022-05-27,209.84609985351562
2022-05-31,207.28082275390625
2022-06-01,208.7332305908203
2022-06-02,212.57176208496094
2022-06-03,211.2608184814453
2022-06-06,212.36428833007812
2022-06-07,215.7406768798828
2022-06-08,209.07273864746094
2022-06-09,204.46083068847656
2022-06-10,199.11331176757812
2022-06-13,196.23678588867188
2022-06-14,196.6328887939453
2022-06-15,197.90609741210938
2022-06-16,196.34996032714844
2022-06-17,194.70892333984375
2022-06-21,197.55715942382812
2022-06-22,197.10446166992188
2022-06-23,197.82122802734375
2022-06-24,203.50831604003906
2022-06-27,201.68804931640625
2022-06-28,201.2259063720703
2022-06-29,201.02789306640625
2022-06-30,201.1504669189453
2022-07-01,203.0178680419922
2022-07-05,198.21734619140625
2022-07-06,197.79293823242188
2022-07-07,200.53744506835938
2022-07-08,197.77407836914062
2022-07-11,197.93438720703125
2022-07-12,194.75604248046875
2022-07-13,194.95411682128906
2022-07-14,193.83181762695312
2022-07-15,197.2364959716797
2022-07-18,198.26451110839844
2022-07-19,204.5645751953125
2022-07-20,202.2539520263672
2022-07-21,199.84893798828125
2022-07-22,201.26365661621094
2022-07-25,204.9984588623047
2022-07-26,203.6875
2022-07-27,207.38455200195312
2022-07-28,211.01560974121094
2022-07-29,214.37315368652344
2022-08-01,214.16566467285156
2022-08-02,209.84609985351562
2022-08-03,212.79811096191406
2022-08-04,214.42031860351562
2022-08-05,215.61805725097656
2022-08-08,214.9012908935547
2022-08-09,215.49546813964844
2022-08-10,222.3520050048828
2022-08-11,225.64353942871094
2022-08-12,226.3037109375
2022-08-15,224.6249542236328
2022-08-16,227.6240997314453
2022-08-17,227.1902618408203
2022-08-18,228.15225219726562
2022-08-19,224.95504760742188
2022-08-22,224.00247192382812
2022-08-23,224.12509155273438
2022-08-24,224.73814392089844
2022-08-25,225.47378540039062
2022-08-26,218.1173858642578
2022-08-29,219.19252014160156
2022-08-30,213.62522888183594
2022-08-31,212.932861328125
2022-09-01,214.40292358398438
2022-09-02,212.3922576904297
2022-09-06,216.2239227294922
2022-09-07,216.99215698242188
2022-09-08,218.4622344970703
2022-09-09,219.92282104492188
2022-09-12,222.08526611328125
2022-09-13,214.62106323242188
2022-09-14,206.7111358642578
2022-09-15,207.10000610351562
2022-09-16,201.06796264648438
2022-09-19,205.05137634277344
2022-09-20,202.2724609375
2022-09-21,200.963623046875
2022-09-22,198.38388061523438
2022-09-23,193.45204162597656
2022-09-26,190.5023956298828
2022-09-27,187.07855224609375
2022-09-28,191.42237854003906
2022-09-29,188.9280242919922
2022-09-30,184.77386474609375
2022-10-03,189.93331909179688
2022-10-04,194.78936767578125
2022-10-05,190.27476501464844
2022-10-06,187.9890594482422
2022-10-07,185.5325927734375
2022-10-10,184.04356384277344
2022-10-11,182.70628356933594
2022-10-12,182.2130889892578
2022-10-13,186.59486389160156
2022-10-14,183.79696655273438
2022-10-17,188.35894775390625
2022-10-18,191.2421875
2022-10-19,189.74365234375
2022-10-20,176.83547973632812
2022-10-21,180.705078125
2022-10-24,183.51243591308594
2022-10-25,184.57469177246094
2022-10-26,185.68435668945312
2022-10-27,185.93093872070312
2022-10-28,188.40635681152344
2022-10-31,186.97422790527344
2022-11-01,186.67074584960938
2022-11-02,182.60194396972656
2022-11-03,183.2279052734375
2022-11-04,186.5569305419922
2022-11-07,186.1775665283203
2022-11-08,193.48997497558594
2022-11-09,192.92091369628906
2022-11-10,202.00689697265625
2022-11-11,206.2843475341797
2022-11-14,205.7626953125
2022-11-15,199.7970428466797
2022-11-16,201.32403564453125
2022-11-17,199.00039672851562
2022-11-18,199.72117614746094
2022-11-21,201.32403564453125
2022-11-22,202.20606994628906
2022-11-23,201.56117248535156
2022-11-25,202.32936096191406
2022-11-28,197.7674102783203
2022-11-29,201.79824829101562
2022-11-30,206.21792602539062
2022-12-01,204.7952880859375
2022-12-02,203.65716552734375
2022-12-05,200.1764373779297
2022-12-06,200.2523193359375
2022-12-07,201.27659606933594
2022-12-08,202.04483032226562
2022-12-09,200.45147705078125
2022-12-12,204.70045471191406
2022-12-13,206.7775421142578
2022-12-14,206.36021423339844
2022-12-15,201.36195373535156
2022-12-16,200.59854125976562
2022-12-19,196.95321655273438
2022-12-20,196.0180206298828
2022-12-21,198.890380859375
2022-12-22,199.1194305419922
2022-12-23,200.31227111816406
2022-12-27,200.70350646972656
2022-12-28,197.41127014160156
2022-12-29,199.65380859375
2022-12-30,197.6021270751953
2023-01-03,198.08880615234375
2023-01-04,199.6729278564453
2023-01-05,193.79454040527344
2023-01-06,202.3162384033203
2023-01-09,201.7914276123047
2023-01-10,202.5738983154297
2023-01-11,204.46336364746094
2023-01-12,204.87371826171875
2023-01-13,203.48045349121094
2023-01-17,204.5110626220703
2023-01-18,199.90191650390625
2023-01-19,196.1039276123047
2023-01-20,199.1194305419922
2023-01-23,200.52218627929688
2023-01-24,193.88999938964844
2023-01-25,190.96990966796875
2023-01-26,192.2677001953125
2023-01-27,193.1361083984375
2023-01-30,191.0462188720703
2023-01-31,194.8538055419922
2023-02-01,198.42279052734375
2023-02-02,203.65223693847656
2023-02-03,200.67489624023438
2023-02-06,199.4057159423828
2023-02-07,199.4820556640625
2023-02-08,197.66891479492188
2023-02-09,193.53689575195312
2023-02-10,196.1039276123047
2023-02-13,196.62875366210938
2023-02-14,194.7011260986328
2023-02-15,193.8231964111328
2023-02-16,191.3516082763672
2023-02-17,192.3726806640625
2023-02-21,184.8911590576172
2023-02-22,182.6295166015625
2023-02-23,184.48080444335938
2023-02-24,185.14878845214844
2023-02-27,203.83468627929688
2023-02-28,199.13681030273438
2023-03-01,199.8189239501953
2023-03-02,203.0565185546875
2023-03-03,201.13507080078125
2023-03-06,200.62591552734375
2023-03-07,197.3306427001953
2023-03-08,195.5725555419922
2023-03-09,191.72970581054688
2023-03-10,188.3575897216797
2023-03-13,187.435302734375
2023-03-14,187.48333740234375
2023-03-15,184.4954833984375
2023-03-16,185.33135986328125
2023-03-17,182.5452423095703
2023-03-20,182.23785400390625
2023-03-21,182.0937042236328
2023-03-22,178.42379760742188
2023-03-23,178.88494873046875
2023-03-24,181.1042022705078
2023-03-27,185.63877868652344
2023-03-28,188.85714721679688
2023-03-29,191.26853942871094
2023-03-30,190.5672149658203
2023-03-31,193.3533172607422
2023-04-03,191.70086669921875
2023-04-04,188.1846923828125
2023-04-05,186.5802764892578
2023-04-06,190.83624267578125
2023-04-10,190.5768280029297
2023-04-11,191.08599853515625
2023-04-12,190.9226837158203
2023-04-13,190.14453125
2023-04-14,190.73056030273438
2023-04-17,192.1812286376953
2023-04-18,191.6336212158203
2023-04-19,194.06423950195312
2023-04-20,194.6406707763672
2023-04-21,191.0379638671875
2023-04-24,192.41180419921875
2023-04-25,187.09902954101562
2023-04-26,183.97674560546875
2023-04-27,185.93658447265625
2023-04-28,188.01171875
2023-05-01,190.82664489746094
2023-05-02,188.36721801757812
2023-05-03,187.65625
