,CPT
2017-09-18,74.03768920898438
2017-09-19,73.77003479003906
2017-09-20,73.7385482788086
2017-09-21,73.54962158203125
2017-09-22,73.21111297607422
2017-09-25,73.21898651123047
2017-09-26,72.99856567382812
2017-09-27,72.22710418701172
2017-09-28,72.64775848388672
2017-09-29,72.58427429199219
2017-10-02,72.27471923828125
2017-10-03,72.29852294921875
2017-10-04,73.21920776367188
2017-10-05,73.48114013671875
2017-10-06,73.34620666503906
2017-10-09,74.07642364501953
2017-10-10,73.80655670166016
2017-10-11,74.12403869628906
2017-10-12,74.72724914550781
2017-10-13,74.69551086425781
2017-10-16,74.4335708618164
2017-10-17,73.83037567138672
2017-10-18,73.41764831542969
2017-10-19,73.47319030761719
2017-10-20,73.2271499633789
2017-10-23,73.2033462524414
2017-10-24,72.47312927246094
2017-10-25,72.40963745117188
2017-10-26,71.86197662353516
2017-10-27,72.42550659179688
2017-10-30,72.29852294921875
2017-10-31,72.41756439208984
2017-11-01,72.56044006347656
2017-11-02,72.068359375
2017-11-03,73.40970611572266
2017-11-06,74.35423278808594
2017-11-07,74.67962646484375
2017-11-08,74.7828140258789
2017-11-09,74.53678131103516
2017-11-10,74.75900268554688
2017-11-13,75.18761444091797
2017-11-14,75.33840942382812
2017-11-15,74.13199615478516
2017-11-16,74.86219787597656
2017-11-17,73.87799835205078
2017-11-20,73.81449127197266
2017-11-21,74.46534729003906
2017-11-22,73.95735168457031
2017-11-24,74.52883911132812
2017-11-27,73.82241821289062
2017-11-28,73.02872467041016
2017-11-29,72.69536590576172
2017-11-30,72.4493408203125
2017-12-01,72.83824920654297
2017-12-04,72.98905181884766
2017-12-05,72.29852294921875
2017-12-06,72.57633972167969
2017-12-07,72.9731674194336
2017-12-08,73.14776611328125
2017-12-11,73.3065185546875
2017-12-12,74.21134185791016
2017-12-13,73.49700164794922
2017-12-14,73.5450439453125
2017-12-15,74.46525573730469
2017-12-18,75.27342987060547
2017-12-19,73.24095153808594
2017-12-20,72.27273559570312
2017-12-21,71.86463165283203
2017-12-22,72.7448501586914
2017-12-26,72.9368896484375
2017-12-27,73.19293975830078
2017-12-28,73.40900421142578
2017-12-29,73.6650619506836
2018-01-02,73.21695709228516
2018-01-03,73.36100006103516
2018-01-04,70.96844482421875
2018-01-05,70.7203598022461
2018-01-08,71.5445785522461
2018-01-09,70.61637115478516
2018-01-10,69.30406188964844
2018-01-11,68.45585632324219
2018-01-12,67.8316879272461
2018-01-16,68.42383575439453
2018-01-17,68.41585540771484
2018-01-18,67.78368377685547
2018-01-19,67.86371612548828
2018-01-22,68.55989074707031
2018-01-23,69.67213439941406
2018-01-24,69.17601013183594
2018-01-25,69.65613555908203
2018-01-26,69.20003509521484
2018-01-29,68.51187133789062
2018-01-30,67.92771911621094
2018-01-31,69.2640380859375
2018-02-01,67.61566925048828
2018-02-02,66.7354507446289
2018-02-05,64.85501861572266
2018-02-06,65.3991470336914
2018-02-07,64.3429183959961
2018-02-08,63.038578033447266
2018-02-09,64.6149673461914
2018-02-12,64.96703338623047
2018-02-13,65.503173828125
2018-02-14,64.72698211669922
2018-02-15,66.1993408203125
2018-02-16,66.70345306396484
2018-02-20,65.37513732910156
2018-02-21,63.598731994628906
2018-02-22,64.3108901977539
2018-02-23,65.42314147949219
2018-02-26,64.88703155517578
2018-02-27,63.73474884033203
2018-02-28,63.78276062011719
2018-03-01,63.59073257446289
2018-03-02,62.85456466674805
2018-03-05,63.69474411010742
2018-03-06,63.30265426635742
2018-03-07,63.614742279052734
2018-03-08,65.07108306884766
2018-03-09,66.04727935791016
2018-03-12,66.1993408203125
2018-03-13,66.51142120361328
2018-03-14,67.15953826904297
2018-03-15,67.2715835571289
2018-03-16,67.8237075805664
2018-03-19,67.5836410522461
2018-03-20,67.07151794433594
2018-03-21,66.4073715209961
2018-03-22,65.63919830322266
2018-03-23,64.88703155517578
2018-03-26,65.61518096923828
2018-03-27,65.85527038574219
2018-03-28,67.89883422851562
2018-03-29,67.99575805664062
2018-04-02,67.09109497070312
2018-04-03,67.93113708496094
2018-04-04,68.5611801147461
2018-04-05,68.68235778808594
2018-04-06,68.56925201416016
2018-04-09,68.31078338623047
2018-04-10,68.74694061279297
2018-04-11,69.53852844238281
2018-04-12,68.52079010009766
2018-04-13,69.11045837402344
2018-04-16,69.263916015625
2018-04-17,69.65164947509766
2018-04-18,69.42547607421875
2018-04-19,68.60157775878906
2018-04-20,68.47232055664062
2018-04-23,68.1088638305664
2018-04-24,68.25425720214844
2018-04-25,68.1330795288086
2018-04-26,68.69849395751953
2018-04-27,69.5547103881836
2018-04-30,68.98121643066406
2018-05-01,69.65971374511719
2018-05-02,69.40123748779297
2018-05-03,68.67426300048828
2018-05-04,69.82125854492188
2018-05-07,70.1524429321289
2018-05-08,70.08783721923828
2018-05-09,70.3947525024414
2018-05-10,71.08134460449219
2018-05-11,70.59671020507812
2018-05-14,69.61933898925781
2018-05-15,67.96342468261719
2018-05-16,67.64842987060547
2018-05-17,67.33341979980469
2018-05-18,67.01032257080078
2018-05-21,67.68074035644531
2018-05-22,67.8019027709961
2018-05-23,69.3689193725586
2018-05-24,68.74694061279297
2018-05-25,69.14276885986328
2018-05-29,69.16697692871094
2018-05-30,70.71786499023438
2018-05-31,71.08134460449219
2018-06-01,72.08292388916016
2018-06-04,73.26223754882812
2018-06-05,72.56758117675781
2018-06-06,72.90685272216797
2018-06-07,72.62413024902344
2018-06-08,73.60958099365234
2018-06-11,73.19761657714844
2018-06-12,73.4803466796875
2018-06-13,71.9698486328125
2018-06-14,72.82606506347656
2018-06-15,72.94722747802734
2018-06-18,72.55953979492188
2018-06-19,72.36565399169922
2018-06-20,73.17338562011719
2018-06-21,74.04576110839844
2018-06-22,74.46577453613281
2018-06-25,74.65155792236328
2018-06-26,74.11038970947266
2018-06-27,73.35108947753906
2018-06-28,74.18204498291016
2018-06-29,74.23906707763672
2018-07-02,73.97024536132812
2018-07-03,74.0924301147461
2018-07-05,74.49162292480469
2018-07-06,74.66268920898438
2018-07-09,74.11687469482422
2018-07-10,74.30422973632812
2018-07-11,74.88262939453125
2018-07-12,75.17591857910156
2018-07-13,74.54864501953125
2018-07-16,74.25537872314453
2018-07-17,73.25333404541016
2018-07-18,72.89488983154297
2018-07-19,73.85619354248047
2018-07-20,73.26962280273438
2018-07-23,73.2940902709961
2018-07-24,72.96821594238281
2018-07-25,73.79100799560547
2018-07-26,74.19017791748047
2018-07-27,73.57919311523438
2018-07-30,73.5384750366211
2018-07-31,75.42845916748047
2018-08-01,75.99871063232422
2018-08-02,75.33883666992188
2018-08-03,76.45492553710938
2018-08-06,76.03943634033203
2018-08-07,76.12906646728516
2018-08-08,75.68098449707031
2018-08-09,75.62398529052734
2018-08-10,75.25738525390625
2018-08-13,75.29810333251953
2018-08-14,76.0801773071289
2018-08-15,76.32457733154297
2018-08-16,76.56895446777344
2018-08-17,77.31028747558594
2018-08-20,77.03330993652344
2018-08-21,76.30013275146484
2018-08-22,76.25125122070312
2018-08-23,76.46305084228516
2018-08-24,76.9762954711914
2018-08-27,76.93555450439453
2018-08-28,77.81538391113281
2018-08-29,77.619873046875
2018-08-30,77.32658386230469
2018-08-31,77.44064331054688
2018-09-04,76.82150268554688
2018-09-05,76.845947265625
2018-09-06,76.83780670166016
2018-09-07,76.56895446777344
2018-09-10,76.92739868164062
2018-09-11,77.19625091552734
2018-09-12,77.08220672607422
2018-09-13,77.30215454101562
2018-09-14,77.01702117919922
2018-09-17,77.4243392944336
2018-09-18,77.43251037597656
2018-09-19,75.81135559082031
2018-09-20,76.32457733154297
2018-09-21,77.31845092773438
2018-09-24,76.03943634033203
2018-09-25,76.60968780517578
2018-09-26,75.36331939697266
2018-09-27,75.14970397949219
2018-09-28,76.86661529541016
2018-10-01,75.93833923339844
2018-10-02,76.4640884399414
2018-10-03,75.76582336425781
2018-10-04,75.3961410522461
2018-10-05,75.63436889648438
2018-10-08,77.2198486328125
2018-10-09,77.53202819824219
2018-10-10,76.20120239257812
2018-10-11,73.33419799804688
2018-10-12,73.30134582519531
2018-10-15,74.22962951660156
2018-10-16,75.5604248046875
2018-10-17,75.6426010131836
2018-10-18,75.42078399658203
2018-10-19,76.414794921875
2018-10-22,75.1086196899414
2018-10-23,75.05934143066406
2018-10-24,76.59551239013672
2018-10-25,77.19519805908203
2018-10-26,74.22962951660156
2018-10-29,74.95252990722656
2018-10-30,76.21764373779297
2018-10-31,74.15570068359375
2018-11-01,74.14749145507812
2018-11-02,73.5478286743164
2018-11-05,74.7307357788086
2018-11-06,75.12503814697266
2018-11-07,75.81510162353516
2018-11-08,76.10262298583984
2018-11-09,76.0204849243164
2018-11-12,76.3326416015625
2018-11-13,76.16834259033203
2018-11-14,75.1086196899414
2018-11-15,74.32000732421875
2018-11-16,75.8069076538086
2018-11-19,76.02867889404297
2018-11-20,76.48049926757812
2018-11-21,77.1376953125
2018-11-23,76.73516082763672
2018-11-26,76.81733703613281
2018-11-27,76.96519470214844
2018-11-28,77.17877197265625
2018-11-29,76.98983764648438
2018-11-30,78.17276763916016
2018-12-03,77.81952667236328
2018-12-04,76.20940399169922
2018-12-06,77.51558685302734
2018-12-07,76.34085845947266
2018-12-10,76.44766235351562
2018-12-11,76.4969253540039
2018-12-12,74.82931518554688
2018-12-13,75.37972259521484
2018-12-14,75.80220794677734
2018-12-17,73.45772552490234
2018-12-18,74.49327087402344
2018-12-19,74.3607406616211
2018-12-20,74.55126953125
2018-12-21,74.0625
2018-12-24,70.33450317382812
2018-12-26,72.30619049072266
2018-12-27,72.37248229980469
2018-12-28,72.33106231689453
2018-12-31,72.94410705566406
2019-01-02,69.82087707519531
2019-01-03,70.33450317382812
2019-01-04,70.3676528930664
2019-01-07,70.5499267578125
2019-01-08,72.27307891845703
2019-01-09,72.42218017578125
2019-01-10,73.30860900878906
2019-01-11,73.55713653564453
2019-01-14,73.3666000366211
2019-01-15,74.53472137451172
2019-01-16,75.69453430175781
2019-01-17,76.0259017944336
2019-01-18,76.1584243774414
2019-01-22,76.01760864257812
2019-01-23,76.68036651611328
2019-01-24,76.48152923583984
2019-01-25,77.47566986083984
2019-01-28,78.49463653564453
2019-01-29,79.53849792480469
2019-01-30,80.00240325927734
2019-01-31,80.31721496582031
2019-02-01,80.10182189941406
2019-02-04,80.48290252685547
2019-02-05,81.17877960205078
2019-02-06,81.31961059570312
2019-02-07,82.13978576660156
2019-02-08,81.9492416381836
2019-02-11,82.2226333618164
2019-02-12,81.13735961914062
2019-02-13,81.8249740600586
2019-02-14,81.69242858886719
2019-02-15,81.76697540283203
2019-02-19,81.84982299804688
2019-02-20,79.94441223144531
2019-02-21,80.61544799804688
2019-02-22,80.87226104736328
2019-02-25,80.69001770019531
2019-02-26,80.73971557617188
2019-02-27,80.87226104736328
2019-02-28,81.2616195678711
2019-03-01,80.9054183959961
2019-03-04,81.8249740600586
2019-03-05,82.10664367675781
2019-03-06,81.65928649902344
2019-03-07,81.62612915039062
2019-03-08,82.11492156982422
2019-03-11,83.03448486328125
2019-03-12,83.49844360351562
2019-03-13,83.7635269165039
2019-03-14,83.98721313476562
2019-03-15,83.48184204101562
2019-03-18,82.77767944335938
2019-03-19,82.62855529785156
2019-03-20,82.08180236816406
2019-03-21,82.73623657226562
2019-03-22,82.68653869628906
2019-03-25,82.90193176269531
2019-03-26,84.07006072998047
2019-03-27,84.07006072998047
2019-03-28,84.90507507324219
2019-03-29,84.75476837158203
2019-04-01,84.4625015258789
2019-04-02,85.2891616821289
2019-04-03,85.1305160522461
2019-04-04,84.9885482788086
2019-04-05,84.93011474609375
2019-04-08,84.93011474609375
2019-04-09,84.74640655517578
2019-04-10,85.58978271484375
2019-04-11,85.49794006347656
2019-04-12,85.68998718261719
2019-04-15,85.63153839111328
2019-04-16,83.43541717529297
2019-04-17,81.76537322998047
2019-04-18,82.35824584960938
2019-04-22,81.65682220458984
2019-04-23,82.72565460205078
2019-04-24,83.50221252441406
2019-04-25,83.24337768554688
2019-04-26,84.06169128417969
2019-04-29,82.85090637207031
2019-04-30,84.04499053955078
2019-05-01,83.82788848876953
2019-05-02,83.48552703857422
2019-05-03,84.19529724121094
2019-05-06,84.24539947509766
2019-05-07,82.72565460205078
2019-05-08,82.45844268798828
2019-05-09,83.37698364257812
2019-05-10,84.32054901123047
2019-05-13,84.17859649658203
2019-05-14,84.50425720214844
2019-05-15,84.80484771728516
2019-05-16,85.18061828613281
2019-05-17,85.95720672607422
2019-05-20,84.91340637207031
2019-05-21,85.7568130493164
2019-05-22,86.1826400756836
2019-05-23,86.74210357666016
2019-05-24,87.09281921386719
2019-05-28,86.80890655517578
2019-05-29,85.52298736572266
2019-05-30,85.33927917480469
2019-05-31,86.30792236328125
2019-06-03,86.45821380615234
2019-06-04,85.63153839111328
2019-06-05,87.93620300292969
2019-06-06,88.5123519897461
2019-06-07,88.68771362304688
2019-06-10,88.07816314697266
2019-06-11,87.91950225830078
2019-06-12,88.77957916259766
2019-06-13,88.74616241455078
2019-06-14,88.64595794677734
2019-06-17,89.71480560302734
2019-06-18,89.0801773071289
2019-06-19,89.38079071044922
2019-06-20,89.90684509277344
2019-06-21,88.65431213378906
2019-06-24,88.45390319824219
2019-06-25,88.35370635986328
2019-06-26,87.06778717041016
2019-06-27,87.2192153930664
2019-06-28,87.84193420410156
2019-07-01,88.17011260986328
2019-07-02,89.60062408447266
2019-07-03,90.64405059814453
2019-07-05,90.4000244140625
2019-07-08,91.13211822509766
2019-07-09,91.69588470458984
2019-07-10,92.67201232910156
2019-07-11,91.75479888916016
2019-07-12,91.47714233398438
2019-07-15,91.67066192626953
2019-07-16,91.3088150024414
2019-07-17,90.98907470703125
2019-07-18,91.11527252197266
2019-07-19,89.28086853027344
2019-07-22,88.85171508789062
2019-07-23,90.1307373046875
2019-07-24,90.07185363769531
2019-07-25,90.55149841308594
2019-07-26,89.12097930908203
2019-07-29,89.38185119628906
2019-07-30,89.27245330810547
2019-07-31,87.26972198486328
2019-08-01,87.16875457763672
2019-08-02,87.4632568359375
2019-08-05,85.61201477050781
2019-08-06,87.28656005859375
2019-08-07,87.4464111328125
2019-08-08,88.56559753417969
2019-08-09,89.01158905029297
2019-08-12,88.85171508789062
2019-08-13,88.7675552368164
2019-08-14,86.6891098022461
2019-08-15,88.41415405273438
2019-08-16,89.3481674194336
2019-08-19,90.1307373046875
2019-08-20,89.97929382324219
2019-08-21,90.53466033935547
2019-08-22,90.65248107910156
2019-08-23,89.508056640625
2019-08-26,90.2906494140625
2019-08-27,90.29902648925781
2019-08-28,90.85442352294922
2019-08-29,91.13211822509766
2019-08-30,91.09003448486328
2019-09-03,91.60334014892578
2019-09-04,92.52896118164062
2019-09-05,92.14189910888672
2019-09-06,93.36205291748047
2019-09-09,92.84873962402344
2019-09-10,92.4616470336914
2019-09-11,91.923095703125
2019-09-12,91.69588470458984
2019-09-13,90.69454193115234
2019-09-16,92.12506103515625
2019-09-17,93.16849517822266
2019-09-18,93.19374084472656
2019-09-19,92.87397766113281
2019-09-20,92.5626220703125
2019-09-23,93.21057891845703
2019-09-24,92.89921569824219
2019-09-25,93.22740936279297
2019-09-26,94.0604476928711
2019-09-27,93.9417953491211
2019-09-30,94.08587646484375
2019-10-01,93.71295928955078
2019-10-02,93.97570037841797
2019-10-03,94.84867858886719
2019-10-04,95.58604431152344
2019-10-07,95.38263702392578
2019-10-08,95.569091796875
2019-10-09,95.89114379882812
2019-10-10,96.31492614746094
2019-10-11,95.61994171142578
2019-10-14,95.52670288085938
2019-10-15,94.87409973144531
2019-10-16,96.15388488769531
2019-10-17,96.6963119506836
2019-10-18,97.2387466430664
2019-10-21,97.43368530273438
2019-10-22,96.87430572509766
2019-10-23,97.00142669677734
2019-10-24,96.76412963867188
2019-10-25,96.47596740722656
2019-10-28,96.00131225585938
2019-10-29,96.15388488769531
2019-10-30,97.12857818603516
2019-10-31,96.93362426757812
2019-11-01,96.91668701171875
2019-11-04,96.19628143310547
2019-11-05,95.00123596191406
2019-11-06,95.14530944824219
2019-11-07,93.45869445800781
2019-11-08,93.3315658569336
2019-11-11,93.56888580322266
2019-11-12,92.67896270751953
2019-11-13,93.84857940673828
2019-11-14,94.4672622680664
2019-11-15,95.17074584960938
2019-11-18,95.42498779296875
2019-11-19,95.59451293945312
2019-11-20,95.49281311035156
2019-11-21,93.4671859741211
2019-11-22,92.76371765136719
2019-11-25,92.88236999511719
2019-11-26,95.00123596191406
2019-11-27,95.11141204833984
2019-11-29,94.54356384277344
2019-12-02,92.67896270751953
2019-12-03,93.45022583007812
2019-12-04,93.73838806152344
2019-12-05,93.8146743774414
2019-12-06,93.63668823242188
2019-12-09,93.64514923095703
2019-12-10,93.23834991455078
2019-12-11,91.70428466796875
2019-12-12,90.82283782958984
2019-12-13,89.87498474121094
2019-12-16,90.199462890625
2019-12-17,89.26016998291016
2019-12-18,89.62736511230469
2019-12-19,90.02015686035156
2019-12-20,90.31902313232422
2019-12-23,89.58465576171875
2019-12-24,89.8152084350586
2019-12-26,89.71273803710938
2019-12-27,89.8152084350586
2019-12-30,89.92622375488281
2019-12-31,90.600830078125
2020-01-02,89.71273803710938
2020-01-03,90.4300308227539
2020-01-06,90.85698699951172
2020-01-07,89.73834228515625
2020-01-08,89.92622375488281
2020-01-09,90.06285858154297
2020-01-10,90.70329284667969
2020-01-13,91.3693618774414
2020-01-14,91.48887634277344
2020-01-15,92.18055725097656
2020-01-16,93.136962890625
2020-01-17,93.9054946899414
2020-01-21,95.1436767578125
2020-01-22,94.12751007080078
2020-01-23,94.93872833251953
2020-01-24,94.81918334960938
2020-01-27,94.4178237915039
2020-01-28,94.75086975097656
2020-01-29,94.30682373046875
2020-01-30,94.65693664550781
2020-01-31,96.00611114501953
2020-02-03,95.29737854003906
2020-02-04,95.86096954345703
2020-02-05,95.71580505371094
2020-02-06,96.49286651611328
2020-02-07,96.3733139038086
2020-02-10,97.3553237915039
2020-02-11,97.93599700927734
2020-02-12,99.04608154296875
2020-02-13,100.39527130126953
2020-02-14,101.52244567871094
2020-02-18,101.36873626708984
2020-02-19,100.6002197265625
2020-02-20,102.21412658691406
2020-02-21,102.82891845703125
2020-02-24,101.81278991699219
2020-02-25,99.52428436279297
2020-02-26,99.41325378417969
2020-02-27,94.58009338378906
2020-02-28,90.49832153320312
2020-03-02,94.17871856689453
2020-03-03,93.51268768310547
2020-03-04,98.2177734375
2020-03-05,98.0299072265625
2020-03-06,97.3041000366211
2020-03-09,87.41569519042969
2020-03-10,87.4583969116211
2020-03-11,81.42971801757812
2020-03-12,74.7179183959961
2020-03-13,81.95062255859375
2020-03-16,67.28883361816406
2020-03-17,73.60781860351562
2020-03-18,65.87132263183594
2020-03-19,66.30681610107422
2020-03-20,60.66242980957031
2020-03-23,57.46875762939453
2020-03-24,59.97075271606445
2020-03-25,63.40350341796875
2020-03-26,69.73104858398438
2020-03-27,73.17232513427734
2020-03-30,71.86166381835938
2020-03-31,68.32637786865234
2020-04-01,64.64446258544922
2020-04-02,62.350830078125
2020-04-03,62.0404052734375
2020-04-06,68.92993927001953
2020-04-07,69.4041976928711
2020-04-08,73.89664459228516
2020-04-09,76.81973266601562
2020-04-13,73.44827270507812
2020-04-14,75.02622985839844
2020-04-15,73.55171966552734
2020-04-16,72.27555847167969
2020-04-17,75.72464752197266
2020-04-20,71.86166381835938
2020-04-21,70.5768814086914
2020-04-22,72.65497589111328
2020-04-23,71.60301208496094
2020-04-24,72.1634750366211
2020-04-27,74.44849395751953
2020-04-28,74.5174560546875
2020-04-29,76.63865661621094
2020-04-30,75.94023132324219
2020-05-01,73.40513610839844
2020-05-04,74.03459167480469
2020-05-05,74.16394805908203
2020-05-06,72.50837707519531
2020-05-07,75.24178314208984
2020-05-08,76.2765121459961
2020-05-11,75.25041198730469
2020-05-12,72.58597564697266
2020-05-13,72.33592224121094
2020-05-14,71.7581787109375
2020-05-15,72.25830841064453
2020-05-18,78.39769744873047
2020-05-19,76.64728546142578
2020-05-20,77.11290740966797
2020-05-21,76.55242919921875
2020-05-22,76.3799819946289
2020-05-26,79.4582748413086
2020-05-27,78.84607696533203
2020-05-28,79.8031997680664
2020-05-29,78.95816040039062
2020-06-01,80.45850372314453
2020-06-02,79.941162109375
2020-06-03,83.50231170654297
2020-06-04,82.45035552978516
2020-06-05,84.18354034423828
2020-06-08,87.57225799560547
2020-06-09,86.05467224121094
2020-06-10,83.4764633178711
2020-06-11,80.1739730834961
2020-06-12,82.18306732177734
2020-06-15,80.87238311767578
2020-06-16,83.51957702636719
2020-06-17,81.63983154296875
2020-06-18,81.32942199707031
2020-06-19,80.63097381591797
2020-06-22,79.87216186523438
2020-06-23,78.18211364746094
2020-06-24,76.75938415527344
2020-06-25,77.3543472290039
2020-06-26,76.4748306274414
2020-06-29,78.24178314208984
2020-06-30,79.39945220947266
2020-07-01,81.65380859375
2020-07-02,81.44489288330078
2020-07-06,80.05224609375
2020-07-07,78.08509826660156
2020-07-08,77.88491821289062
2020-07-09,77.15375518798828
2020-07-10,77.78914642333984
2020-07-13,78.15473175048828
2020-07-14,78.94682312011719
2020-07-15,79.59093475341797
2020-07-16,78.31141662597656
2020-07-17,78.95552062988281
2020-07-20,77.33653259277344
2020-07-21,76.71855926513672
2020-07-22,78.83365631103516
2020-07-23,78.2765884399414
2020-07-24,77.92842864990234
2020-07-27,77.68470001220703
2020-07-28,78.8510513305664
2020-07-29,79.46034240722656
2020-07-30,80.92266082763672
2020-07-31,79.04254150390625
2020-08-03,77.65858459472656
2020-08-04,77.78044891357422
2020-08-05,77.42357635498047
2020-08-06,78.03286743164062
2020-08-07,77.38007354736328
2020-08-10,77.3626480102539
2020-08-11,77.78914642333984
2020-08-12,78.68567657470703
2020-08-13,76.54447174072266
2020-08-14,76.75336456298828
2020-08-17,77.32784271240234
2020-08-18,76.94486999511719
2020-08-19,75.60440826416016
2020-08-20,76.38777923583984
2020-08-21,76.30075073242188
2020-08-24,76.73597717285156
2020-08-25,77.58898162841797
2020-08-26,75.49127960205078
2020-08-27,78.05027770996094
2020-08-28,79.27755737304688
2020-08-31,79.15571594238281
2020-09-01,79.20792388916016
2020-09-02,79.89555358886719
2020-09-03,80.20892333984375
2020-09-04,81.11415100097656
2020-09-08,79.24275970458984
2020-09-09,79.59093475341797
2020-09-10,78.72051239013672
2020-09-11,78.07640075683594
2020-09-14,81.12285614013672
2020-09-15,80.08705139160156
2020-09-16,80.52227783203125
2020-09-17,79.49517059326172
2020-09-18,77.44099426269531
2020-09-21,75.37810516357422
2020-09-22,77.13636016845703
2020-09-23,76.61409759521484
2020-09-24,76.78817749023438
2020-09-25,78.63346099853516
2020-09-28,79.18182373046875
2020-09-29,78.54935455322266
2020-09-30,78.16284942626953
2020-10-01,80.80691528320312
2020-10-02,83.31045532226562
2020-10-05,84.82136535644531
2020-10-06,85.09367370605469
2020-10-07,84.7686538696289
2020-10-08,86.13899993896484
2020-10-09,84.61051177978516
2020-10-12,85.31327819824219
2020-10-13,84.71595001220703
2020-10-14,83.6178970336914
2020-10-15,82.98543548583984
2020-10-16,80.97382354736328
2020-10-19,79.9284896850586
2020-10-20,80.18324279785156
2020-10-21,80.2359390258789
2020-10-22,80.99138641357422
2020-10-23,81.15828704833984
2020-10-26,79.7791519165039
2020-10-27,78.44395446777344
2020-10-28,77.4601058959961
2020-10-29,77.12628173828125
2020-10-30,81.02653503417969
2020-11-02,83.02056884765625
2020-11-03,86.42008209228516
2020-11-04,85.54167175292969
2020-11-05,85.6119384765625
2020-11-06,83.97806549072266
2020-11-09,86.61335754394531
2020-11-10,89.07295989990234
2020-11-11,87.84317016601562
2020-11-12,87.76410675048828
2020-11-13,88.115478515625
2020-11-16,89.38919830322266
2020-11-17,89.4331283569336
2020-11-18,86.01600646972656
2020-11-19,85.95454406738281
2020-11-20,87.57963562011719
2020-11-23,86.64849090576172
2020-11-24,88.01006317138672
2020-11-25,86.63092041015625
2020-11-27,85.85790252685547
2020-11-30,86.81539154052734
2020-12-01,86.71876525878906
2020-12-02,87.1491928100586
2020-12-03,87.90465545654297
2020-12-04,88.49321746826172
2020-12-07,88.8094482421875
2020-12-08,87.32489013671875
2020-12-09,86.35861206054688
2020-12-10,84.23280334472656
2020-12-11,84.29429626464844
2020-12-14,84.7686538696289
2020-12-15,86.93061828613281
2020-12-16,87.36477661132812
2020-12-17,88.4014663696289
2020-12-18,85.48635864257812
2020-12-21,86.12430572509766
2020-12-22,86.92176055908203
2020-12-23,86.25720977783203
2020-12-24,87.45338439941406
2020-12-28,87.80781555175781
2020-12-29,87.30276489257812
2020-12-30,87.47997283935547
2020-12-31,88.53436279296875
2021-01-04,85.32685089111328
2021-01-05,84.65347290039062
2021-01-06,86.86859130859375
2021-01-07,85.76102447509766
2021-01-08,85.76102447509766
2021-01-11,85.06990814208984
2021-01-12,85.59268188476562
2021-01-13,86.01798248291016
2021-01-14,87.87869262695312
2021-01-15,89.1191635131836
2021-01-19,88.44577026367188
2021-01-20,90.9444351196289
2021-01-21,90.88240051269531
2021-01-22,90.86467742919922
2021-01-25,91.00647735595703
2021-01-26,91.79505157470703
2021-01-27,90.02291870117188
2021-01-28,91.06847381591797
2021-01-29,90.51026916503906
2021-02-01,92.93805694580078
2021-02-02,92.37983703613281
2021-02-03,91.9190902709961
2021-02-04,91.81277465820312
2021-02-05,90.20014953613281
2021-02-08,90.34191131591797
2021-02-09,89.6153564453125
2021-02-10,91.63555908203125
2021-02-11,93.92156982421875
2021-02-12,94.40005493164062
2021-02-16,94.2759780883789
2021-02-17,93.08868408203125
2021-02-18,91.97223663330078
2021-02-19,93.15069580078125
2021-02-22,92.98236083984375
2021-02-23,95.33039093017578
2021-02-24,94.594970703125
2021-02-25,93.443115234375
2021-02-26,92.28237915039062
2021-03-01,92.1583251953125
2021-03-02,91.95454406738281
2021-03-03,91.46719360351562
2021-03-04,88.98625946044922
2021-03-05,90.98873901367188
2021-03-08,91.35202026367188
2021-03-09,90.81150817871094
2021-03-10,91.98998260498047
2021-03-11,92.19376373291016
2021-03-12,94.46207427978516
2021-03-15,97.72273254394531
2021-03-16,97.19995880126953
2021-03-17,96.97844696044922
2021-03-18,98.10374450683594
2021-03-19,94.82534790039062
2021-03-22,95.86202239990234
2021-03-23,96.4999771118164
2021-03-24,97.12020874023438
2021-03-25,97.54551696777344
2021-03-26,100.16824340820312
2021-03-29,98.60879516601562
2021-03-30,99.16226959228516
2021-03-31,98.1177978515625
2021-04-01,99.32293701171875
2021-04-05,98.90337371826172
2021-04-06,99.35865783691406
2021-04-07,100.8495101928711
2021-04-08,99.64434051513672
2021-04-09,100.27814483642578
2021-04-12,100.17996978759766
2021-04-13,101.49224090576172
2021-04-14,101.3851089477539
2021-04-15,102.77774047851562
2021-04-16,103.59903717041016
2021-04-19,104.55422973632812
2021-04-20,106.66996002197266
2021-04-21,107.70551300048828
2021-04-22,106.9198989868164
2021-04-23,105.97364044189453
2021-04-26,106.5985336303711
2021-04-27,106.7770767211914
2021-04-28,106.0271987915039
2021-04-29,107.16988372802734
2021-04-30,107.55374908447266
2021-05-03,107.1163101196289
2021-05-04,106.50927734375
2021-05-05,105.357666015625
2021-05-06,107.98223114013672
2021-05-07,109.52661895751953
2021-05-10,110.04440307617188
2021-05-11,109.42843627929688
2021-05-12,106.83065032958984
2021-05-13,108.91065216064453
2021-05-14,109.15168762207031
2021-05-17,109.89264678955078
2021-05-18,109.3837890625
2021-05-19,108.71427154541016
2021-05-20,109.8658676147461
2021-05-21,109.7230224609375
2021-05-24,111.25848388671875
2021-05-25,111.85660552978516
2021-05-26,112.26725769042969
2021-05-27,111.2138671875
2021-05-28,111.92803192138672
2021-06-01,114.0259017944336
2021-06-02,115.96306610107422
2021-06-03,115.29354095458984
2021-06-04,115.3203125
