,AMCR
2017-09-07,9.284127235412598
2017-09-08,9.284127235412598
2017-09-11,9.284127235412598
2017-09-12,9.284127235412598
2017-09-13,9.284127235412598
2017-09-14,9.284127235412598
2017-09-15,9.284127235412598
2017-09-18,9.284127235412598
2017-09-19,9.284127235412598
2017-09-20,9.284127235412598
2017-09-21,9.284127235412598
2017-09-22,9.284127235412598
2017-09-25,9.284127235412598
2017-09-26,9.284127235412598
2017-09-27,8.760668754577637
2017-09-28,8.760668754577637
2017-09-29,8.760668754577637
2017-10-02,8.760668754577637
2017-10-03,8.760668754577637
2017-10-04,8.760668754577637
2017-10-05,8.760668754577637
2017-10-06,8.760668754577637
2017-10-09,8.760668754577637
2017-10-10,8.760668754577637
2017-10-11,8.760668754577637
2017-10-12,8.760668754577637
2017-10-13,8.760668754577637
2017-10-16,8.760668754577637
2017-10-17,8.760668754577637
2017-10-18,8.760668754577637
2017-10-19,8.760668754577637
2017-10-20,8.760668754577637
2017-10-23,8.760668754577637
2017-10-24,8.760668754577637
2017-10-25,8.760668754577637
2017-10-26,8.760668754577637
2017-10-27,8.760668754577637
2017-10-30,8.760668754577637
2017-10-31,8.760668754577637
2017-11-01,8.760668754577637
2017-11-02,8.760668754577637
2017-11-03,8.760668754577637
2017-11-06,8.760668754577637
2017-11-07,8.760668754577637
2017-11-08,8.760668754577637
2017-11-09,8.760668754577637
2017-11-10,8.760668754577637
2017-11-13,8.760668754577637
2017-11-14,8.760668754577637
2017-11-15,8.760668754577637
2017-11-16,8.266289710998535
2017-11-17,8.266289710998535
2017-11-20,8.266289710998535
2017-11-21,8.266289710998535
2017-11-22,8.266289710998535
2017-11-24,8.266289710998535
2017-11-27,8.266289710998535
2017-11-28,8.266289710998535
2017-11-29,8.215398788452148
2017-11-30,8.215398788452148
2017-12-01,8.215398788452148
2017-12-04,8.215398788452148
2017-12-05,8.215398788452148
2017-12-06,8.215398788452148
2017-12-07,8.215398788452148
2017-12-08,8.215398788452148
2017-12-11,8.215398788452148
2017-12-12,8.215398788452148
2017-12-13,8.215398788452148
2017-12-14,8.215398788452148
2017-12-15,8.215398788452148
2017-12-18,8.215398788452148
2017-12-19,8.215398788452148
2017-12-20,8.215398788452148
2017-12-21,8.215398788452148
2017-12-22,8.215398788452148
2017-12-26,8.578912734985352
2017-12-27,8.578912734985352
2017-12-28,8.578912734985352
2017-12-29,8.578912734985352
2018-01-02,8.578912734985352
2018-01-03,8.578912734985352
2018-01-04,8.578912734985352
2018-01-05,8.578912734985352
2018-01-08,8.578912734985352
2018-01-09,8.578912734985352
2018-01-10,8.578912734985352
2018-01-11,8.578912734985352
2018-01-12,8.578912734985352
2018-01-16,8.578912734985352
2018-01-17,8.43350601196289
2018-01-18,8.43350601196289
2018-01-19,8.43350601196289
2018-01-22,8.43350601196289
2018-01-23,8.426237106323242
2018-01-24,8.542558670043945
2018-01-25,8.542558670043945
2018-01-26,8.542558670043945
2018-01-29,8.542558670043945
2018-01-30,8.542558670043945
2018-01-31,8.542558670043945
2018-02-01,8.542558670043945
2018-02-02,8.542558670043945
2018-02-05,8.542558670043945
2018-02-06,8.542558670043945
2018-02-07,8.542558670043945
2018-02-08,8.542558670043945
2018-02-09,8.542558670043945
2018-02-12,8.542558670043945
2018-02-13,8.317181587219238
2018-02-14,8.317181587219238
2018-02-15,8.033641815185547
2018-02-16,7.924588680267334
2018-02-20,7.924588680267334
2018-02-21,7.924588680267334
2018-02-22,7.924588680267334
2018-02-23,8.077263832092285
2018-02-26,8.077263832092285
2018-02-27,8.229860305786133
2018-02-28,8.229860305786133
2018-03-01,8.229860305786133
2018-03-02,7.955779552459717
2018-03-05,7.955779552459717
2018-03-06,7.955779552459717
2018-03-07,7.955779552459717
2018-03-08,7.955779552459717
2018-03-09,7.955779552459717
2018-03-12,7.955779552459717
2018-03-13,7.955779552459717
2018-03-14,7.955779552459717
2018-03-15,7.955779552459717
2018-03-16,8.16319465637207
2018-03-19,8.16319465637207
2018-03-20,8.16319465637207
2018-03-21,8.16319465637207
2018-03-22,8.16319465637207
2018-03-23,8.16319465637207
2018-03-26,8.16319465637207
2018-03-27,8.16319465637207
2018-03-28,7.963186264038086
2018-03-29,7.963186264038086
2018-04-02,7.963186264038086
2018-04-03,7.963186264038086
2018-04-04,7.963186264038086
2018-04-05,7.963186264038086
2018-04-06,7.815035820007324
2018-04-09,7.815035820007324
2018-04-10,7.963186264038086
2018-04-11,7.963186264038086
2018-04-12,7.963186264038086
2018-04-13,7.963186264038086
2018-04-16,7.963186264038086
2018-04-17,8.089117050170898
2018-04-18,8.037264823913574
2018-04-19,8.037264823913574
2018-04-20,8.037264823913574
2018-04-23,8.037264823913574
2018-04-24,8.037264823913574
2018-04-25,8.037264823913574
2018-04-26,8.037264823913574
2018-04-27,8.037264823913574
2018-04-30,8.037264823913574
2018-05-01,7.555768966674805
2018-05-02,7.555768966674805
2018-05-03,7.555768966674805
2018-05-04,7.555768966674805
2018-05-07,7.555768966674805
2018-05-08,7.555768966674805
2018-05-09,7.726141929626465
2018-05-10,7.726141929626465
2018-05-11,7.7187347412109375
2018-05-14,7.7187347412109375
2018-05-15,7.7187347412109375
2018-05-16,7.7187347412109375
2018-05-17,7.7187347412109375
2018-05-18,7.7187347412109375
2018-05-21,7.7187347412109375
2018-05-22,7.7187347412109375
2018-05-23,7.7187347412109375
2018-05-24,7.7187347412109375
2018-05-25,7.7187347412109375
2018-05-29,7.7187347412109375
2018-05-30,7.7187347412109375
2018-05-31,7.7187347412109375
2018-06-01,7.7187347412109375
2018-06-04,7.7187347412109375
2018-06-05,7.7187347412109375
2018-06-06,7.7187347412109375
2018-06-07,7.777997016906738
2018-06-08,7.777997016906738
2018-06-11,7.777997016906738
2018-06-12,7.777997016906738
2018-06-13,7.837258338928223
2018-06-14,7.837258338928223
2018-06-15,7.518730163574219
2018-06-18,7.518730163574219
2018-06-19,7.4076151847839355
2018-06-20,7.4076151847839355
2018-06-21,7.4076151847839355
2018-06-22,7.4076151847839355
2018-06-25,7.4076151847839355
2018-06-26,7.4076151847839355
2018-06-27,7.926147937774658
2018-06-28,7.777997016906738
2018-06-29,7.777997016906738
2018-07-02,7.777997016906738
2018-07-03,7.518730163574219
2018-07-05,7.68910551071167
2018-07-06,7.740959167480469
2018-07-09,7.740959167480469
2018-07-10,7.740959167480469
2018-07-11,7.740959167480469
2018-07-12,7.8076276779174805
2018-07-13,7.8076276779174805
2018-07-16,7.8076276779174805
2018-07-17,7.8076276779174805
2018-07-18,7.8076276779174805
2018-07-19,7.8076276779174805
2018-07-20,7.8076276779174805
2018-07-23,7.8076276779174805
2018-07-24,7.8076276779174805
2018-07-25,7.8076276779174805
2018-07-26,7.8076276779174805
2018-07-27,7.8076276779174805
2018-07-30,7.8076276779174805
2018-07-31,8.222454071044922
2018-08-01,8.222454071044922
2018-08-02,8.222454071044922
2018-08-03,8.222454071044922
2018-08-06,8.222454071044922
2018-08-07,8.222454071044922
2018-08-08,7.8520708084106445
2018-08-09,7.8520708084106445
2018-08-10,7.629844665527344
2018-08-13,7.629844665527344
2018-08-14,7.629844665527344
2018-08-15,7.629844665527344
2018-08-16,7.629844665527344
2018-08-17,7.629844665527344
2018-08-20,7.629844665527344
2018-08-21,7.703918933868408
2018-08-22,7.703918933868408
2018-08-23,7.703918933868408
2018-08-24,7.703918933868408
2018-08-27,7.703918933868408
2018-08-28,7.652065753936768
2018-08-29,7.652065753936768
2018-08-30,7.652065753936768
2018-08-31,7.652065753936768
2018-09-04,7.652065753936768
2018-09-05,7.652065753936768
2018-09-06,7.652065753936768
2018-09-07,7.830197334289551
2018-09-10,7.830197334289551
2018-09-11,7.46635627746582
2018-09-12,7.602795600891113
2018-09-13,7.602795600891113
2018-09-14,7.602795600891113
2018-09-17,7.602795600891113
2018-09-18,7.602795600891113
2018-09-19,7.390555381774902
2018-09-20,7.390555381774902
2018-09-21,7.390555381774902
2018-09-24,7.390555381774902
2018-09-25,7.390555381774902
2018-09-26,7.504256248474121
2018-09-27,7.542155742645264
2018-09-28,7.542155742645264
2018-10-01,7.504256248474121
2018-10-02,7.504256248474121
2018-10-03,7.238955497741699
2018-10-04,7.238955497741699
2018-10-05,7.125252723693848
2018-10-08,7.125252723693848
2018-10-09,7.125252723693848
2018-10-10,6.981230735778809
2018-10-11,6.981230735778809
2018-10-12,6.981230735778809
2018-10-15,7.049452781677246
2018-10-16,7.049452781677246
2018-10-17,7.049452781677246
2018-10-18,7.049452781677246
2018-10-19,6.822048187255859
2018-10-22,6.822048187255859
2018-10-23,6.822048187255859
2018-10-24,6.822048187255859
2018-10-25,6.822048187255859
2018-10-26,6.822048187255859
2018-10-29,6.822048187255859
2018-10-30,6.822048187255859
2018-10-31,6.822048187255859
2018-11-01,6.822048187255859
2018-11-02,6.822048187255859
2018-11-05,6.822048187255859
2018-11-06,7.269275188446045
2018-11-07,7.269275188446045
2018-11-08,7.390555381774902
2018-11-09,7.352655410766602
2018-11-12,7.27685546875
2018-11-13,7.390555381774902
2018-11-14,7.398136615753174
2018-11-15,7.542155742645264
2018-11-16,7.542155742645264
2018-11-19,7.542155742645264
2018-11-20,7.352655410766602
2018-11-21,7.352655410766602
2018-11-23,7.352655410766602
2018-11-26,7.352655410766602
2018-11-27,7.352655410766602
2018-11-28,7.254112720489502
2018-11-29,7.473936557769775
2018-11-30,7.473936557769775
2018-12-03,7.473936557769775
2018-12-04,7.473936557769775
2018-12-06,7.473936557769775
2018-12-07,7.473936557769775
2018-12-10,7.473936557769775
2018-12-11,7.246532440185547
2018-12-12,7.27685546875
2018-12-13,7.27685546875
2018-12-14,7.27685546875
2018-12-17,7.201052665710449
2018-12-18,7.201052665710449
2018-12-19,7.201052665710449
2018-12-20,7.0115509033203125
2018-12-21,6.822048187255859
2018-12-24,6.822048187255859
2018-12-26,6.632547855377197
2018-12-27,6.632547855377197
2018-12-28,7.049452781677246
2018-12-31,7.049452781677246
2019-01-02,7.049452781677246
2019-01-03,7.049452781677246
2019-01-04,7.049452781677246
2019-01-07,7.201052665710449
2019-01-08,7.155571937561035
2019-01-09,7.163154125213623
2019-01-10,7.208632469177246
2019-01-11,7.208632469177246
2019-01-14,7.208632469177246
2019-01-15,7.087352275848389
2019-01-16,7.087352275848389
2019-01-17,7.254112720489502
2019-01-18,7.238955497741699
2019-01-22,7.238955497741699
2019-01-23,7.34507417678833
2019-01-24,7.34507417678833
2019-01-25,7.34507417678833
2019-01-28,7.34507417678833
2019-01-29,7.34507417678833
2019-01-30,7.34507417678833
2019-01-31,7.34507417678833
2019-02-01,7.34507417678833
2019-02-04,7.34507417678833
2019-02-05,7.648274898529053
2019-02-06,7.648274898529053
2019-02-07,7.807459831237793
2019-02-08,7.807459831237793
2019-02-11,7.7847208976745605
2019-02-12,7.7847208976745605
2019-02-13,7.7847208976745605
2019-02-14,7.7847208976745605
2019-02-15,7.7847208976745605
2019-02-19,7.7847208976745605
2019-02-20,7.7847208976745605
2019-02-21,7.7847208976745605
2019-02-22,7.7847208976745605
2019-02-25,8.110658645629883
2019-02-26,8.110658645629883
2019-02-27,8.110658645629883
2019-02-28,8.110658645629883
2019-03-01,8.110658645629883
2019-03-04,8.273816108703613
2019-03-05,7.964516639709473
2019-03-06,7.99544620513916
2019-03-07,7.99544620513916
2019-03-08,7.99544620513916
2019-03-11,7.99544620513916
2019-03-12,8.111433982849121
2019-03-13,8.095969200134277
2019-03-14,8.095969200134277
2019-03-15,8.095969200134277
2019-03-18,8.095969200134277
2019-03-19,8.095969200134277
2019-03-20,8.095969200134277
2019-03-21,8.266083717346191
2019-03-22,8.351141929626465
2019-03-25,8.335676193237305
2019-03-26,8.335676193237305
2019-03-27,8.351141929626465
2019-03-28,8.312478065490723
2019-03-29,8.312478065490723
2019-04-01,8.567651748657227
2019-04-02,8.567651748657227
2019-04-03,8.567651748657227
2019-04-04,8.567651748657227
2019-04-05,8.37433910369873
2019-04-08,8.521257400512695
2019-04-09,8.699106216430664
2019-04-10,8.699106216430664
2019-04-11,8.699106216430664
2019-04-12,8.699106216430664
2019-04-15,8.699106216430664
2019-04-16,8.621780395507812
2019-04-17,8.513524055480957
2019-04-18,8.513524055480957
2019-04-22,8.451664924621582
2019-04-23,8.58311939239502
2019-04-24,8.58311939239502
2019-04-25,8.505791664123535
2019-04-26,8.598024368286133
2019-04-29,8.598024368286133
2019-04-30,8.598024368286133
2019-05-01,8.598024368286133
2019-05-02,8.598024368286133
2019-05-03,9.13735580444336
2019-05-06,9.13735580444336
2019-05-07,9.13735580444336
2019-05-08,9.13735580444336
2019-05-09,9.13735580444336
2019-05-10,9.13735580444336
2019-05-13,9.13735580444336
2019-05-14,9.13735580444336
2019-05-15,9.13735580444336
2019-05-16,9.13735580444336
2019-05-17,9.13735580444336
2019-05-20,9.13735580444336
2019-05-21,9.13735580444336
2019-05-22,9.13735580444336
2019-05-23,9.13735580444336
2019-05-24,9.13735580444336
2019-05-28,9.13735580444336
2019-05-29,9.13735580444336
2019-05-30,9.13735580444336
2019-05-31,8.71527099609375
2019-06-03,8.71527099609375
2019-06-04,8.71527099609375
2019-06-05,8.71527099609375
2019-06-06,8.71527099609375
2019-06-07,8.71527099609375
2019-06-10,8.71527099609375
2019-06-11,8.73872184753418
2019-06-12,8.769986152648926
2019-06-13,8.582393646240234
2019-06-14,8.543312072753906
2019-06-17,8.324453353881836
2019-06-18,8.441699028015137
2019-06-19,8.27755355834961
2019-06-20,8.49641227722168
2019-06-21,8.613658905029297
2019-06-24,8.707454681396484
2019-06-25,8.957581520080566
2019-06-26,8.996663093566895
2019-06-27,8.981026649475098
2019-06-28,8.981026649475098
2019-07-01,8.934130668640137
2019-07-02,9.05137825012207
2019-07-03,9.12954044342041
2019-07-05,9.074827194213867
2019-07-08,8.941943168640137
2019-07-09,8.613658905029297
2019-07-10,8.566758155822754
2019-07-11,8.660555839538574
2019-07-12,8.71527099609375
2019-07-15,8.660555839538574
2019-07-16,8.519862174987793
2019-07-17,8.73872184753418
2019-07-18,8.816884994506836
2019-07-19,8.809067726135254
2019-07-22,8.394800186157227
2019-07-23,8.488597869873047
2019-07-24,8.433881759643555
2019-07-25,8.582393646240234
2019-07-26,8.566758155822754
2019-07-29,8.49641227722168
2019-07-30,8.29318618774414
2019-07-31,8.285369873046875
2019-08-01,8.215025901794434
2019-08-02,8.238471984863281
2019-08-05,8.050880432128906
2019-08-06,8.003982543945312
2019-08-07,8.152493476867676
2019-08-08,8.29318618774414
2019-08-09,8.183760643005371
2019-08-12,8.02743148803711
2019-08-13,8.152493476867676
2019-08-14,7.7773051261901855
2019-08-15,7.581896781921387
2019-08-16,7.753856658935547
2019-08-19,7.902370452880859
2019-08-20,7.792938232421875
2019-08-21,7.542813301086426
2019-08-22,7.4568328857421875
2019-08-23,7.3786702156066895
2019-08-26,7.597528457641602
2019-08-27,7.644424915313721
2019-08-28,7.589710712432861
2019-08-29,7.613163471221924
2019-08-30,7.6756911277771
2019-09-03,7.589710712432861
2019-09-04,7.589710712432861
2019-09-05,7.636610984802246
2019-09-06,7.7147746086120605
2019-09-09,7.667877197265625
2019-09-10,7.960662841796875
2019-09-11,8.023970603942871
2019-09-12,7.992319107055664
2019-09-13,8.087275505065918
2019-09-16,7.652049541473389
2019-09-17,7.723269939422607
2019-09-18,7.770746231079102
2019-09-19,7.747007846832275
2019-09-20,7.644135475158691
2019-09-23,7.636222839355469
2019-09-24,7.596657752990723
2019-09-25,7.636222839355469
2019-09-26,7.604569435119629
2019-09-27,7.699527740478516
2019-09-30,7.71535587310791
2019-10-01,7.557092189788818
2019-10-02,7.454219818115234
2019-10-03,7.557092189788818
2019-10-04,7.509613990783691
2019-10-07,7.430481910705566
2019-10-08,7.30387020111084
2019-10-09,7.375087261199951
2019-10-10,7.375087261199951
2019-10-11,7.596657752990723
2019-10-14,7.588744640350342
2019-10-15,7.588744640350342
2019-10-16,7.430481910705566
2019-10-17,7.588744640350342
2019-10-18,7.588744640350342
2019-10-21,7.6599650382995605
2019-10-22,7.644135475158691
2019-10-23,7.6837005615234375
2019-10-24,7.493785858154297
2019-10-25,7.691615581512451
2019-10-28,7.580831050872803
2019-10-29,7.501699924468994
2019-10-30,7.565004825592041
2019-10-31,7.533353328704834
2019-11-01,7.699527740478516
2019-11-04,7.826141357421875
2019-11-05,7.913183689117432
2019-11-06,7.8894453048706055
2019-11-07,7.739092826843262
2019-11-08,7.731182098388672
2019-11-11,7.76283597946167
2019-11-12,7.778661727905273
2019-11-13,7.802401542663574
2019-11-14,7.8736186027526855
2019-11-15,7.929011821746826
2019-11-18,7.929011821746826
2019-11-19,8.023970603942871
2019-11-20,7.778661727905273
2019-11-21,7.8340535163879395
2019-11-22,7.960662841796875
2019-11-25,8.000232696533203
2019-11-26,8.124296188354492
2019-11-27,8.244359016418457
2019-11-29,8.2123441696167
2019-12-02,8.140303611755371
2019-12-03,8.060260772705078
2019-12-04,8.148308753967285
2019-12-05,8.268372535705566
2019-12-06,8.380430221557617
2019-12-09,8.348414421081543
2019-12-10,8.284380912780762
2019-12-11,8.388436317443848
2019-12-12,8.548521995544434
2019-12-13,8.452468872070312
2019-12-16,8.612554550170898
2019-12-17,8.65257453918457
2019-12-18,8.620558738708496
2019-12-19,8.644570350646973
2019-12-20,8.620558738708496
2019-12-23,8.73261547088623
2019-12-24,8.636567115783691
2019-12-26,8.684591293334961
2019-12-27,8.764632225036621
2019-12-30,8.684591293334961
2019-12-31,8.67658805847168
2020-01-02,8.508498191833496
2020-01-03,8.396438598632812
2020-01-06,8.340410232543945
2020-01-07,8.268372535705566
2020-01-08,8.30038833618164
2020-01-09,8.32440185546875
2020-01-10,8.364422798156738
2020-01-13,8.556522369384766
2020-01-14,8.500495910644531
2020-01-15,8.540515899658203
2020-01-16,8.660578727722168
2020-01-17,8.72461223602295
2020-01-21,8.564528465270996
2020-01-22,8.588540077209473
2020-01-23,8.588540077209473
2020-01-24,8.396438598632812
2020-01-27,8.620558738708496
2020-01-28,8.716609954833984
2020-01-29,8.684591293334961
2020-01-30,8.668581008911133
2020-01-31,8.476483345031738
2020-02-03,8.548521995544434
2020-02-04,8.70059871673584
2020-02-05,8.820664405822754
2020-02-06,8.812658309936523
2020-02-07,8.660578727722168
2020-02-10,8.65257453918457
2020-02-11,8.780643463134766
2020-02-12,8.380430221557617
2020-02-13,8.132299423217773
2020-02-14,8.172320365905762
2020-02-18,8.172320365905762
2020-02-19,8.148308753967285
2020-02-20,8.220346450805664
2020-02-21,8.196334838867188
2020-02-24,7.948204517364502
2020-02-25,7.740092754364014
2020-02-26,7.812131881713867
2020-02-27,7.572000503540039
2020-02-28,7.4599432945251465
2020-03-02,7.836143493652344
2020-03-03,7.767299175262451
2020-03-04,7.913086891174316
2020-03-05,7.605311870574951
2020-03-06,7.548614978790283
2020-03-09,7.19224214553833
2020-03-10,7.265138149261475
2020-03-11,6.471398830413818
2020-03-12,5.426578998565674
2020-03-13,5.523772716522217
2020-03-16,4.819126129150391
2020-03-17,5.045909404754639
2020-03-18,5.175499439239502
2020-03-19,6.017833709716797
2020-03-20,5.912543296813965
2020-03-23,5.3617844581604
2020-03-24,6.090728282928467
2020-03-25,6.244616508483887
2020-03-26,6.584790229797363
2020-03-27,6.317511558532715
2020-03-30,6.706280708312988
2020-03-31,6.576691627502441
2020-04-01,6.366106986999512
2020-04-02,6.625288009643555
2020-04-03,6.349908351898193
2020-04-06,6.657684803009033
2020-04-07,6.584790229797363
2020-04-08,6.892566680908203
2020-04-09,7.4190263748168945
2020-04-13,7.208441734313965
2020-04-14,7.321833610534668
2020-04-15,7.00595760345459
2020-04-16,6.852069854736328
2020-04-17,7.1112494468688965
2020-04-20,6.997857570648193
2020-04-21,6.69008207321167
2020-04-22,6.77107572555542
2020-04-23,6.64958381652832
2020-04-24,6.819671630859375
2020-04-27,7.03025484085083
2020-04-28,7.305635929107666
2020-04-29,7.483822345733643
2020-04-30,7.265138149261475
2020-05-01,7.03025484085083
2020-05-04,7.038354396820068
2020-05-05,6.9492621421813965
2020-05-06,6.86826753616333
2020-05-07,6.973560333251953
2020-05-08,7.265138149261475
2020-05-11,7.151745796203613
2020-05-12,7.378528118133545
2020-05-13,7.378528118133545
2020-05-14,7.362329006195068
2020-05-15,7.370428562164307
2020-05-18,7.80779504776001
2020-05-19,7.613410949707031
2020-05-20,7.653907775878906
2020-05-21,7.678205966949463
2020-05-22,7.775398254394531
2020-05-26,8.099371910095215
2020-05-27,8.078890800476074
2020-05-28,8.193598747253418
2020-05-29,8.365665435791016
2020-06-01,8.341084480285645
2020-06-02,8.463987350463867
2020-06-03,8.603279113769531
2020-06-04,8.627861022949219
2020-06-05,8.914636611938477
2020-06-08,8.603279113769531
2020-06-09,8.357471466064453
2020-06-10,8.046113967895508
2020-06-11,7.5299177169799805
2020-06-12,8.037919998168945
2020-06-15,8.357471466064453
2020-06-16,8.406633377075195
2020-06-17,8.414826393127441
2020-06-18,8.423019409179688
2020-06-19,8.447600364685059
2020-06-22,8.414826393127441
2020-06-23,8.390243530273438
2020-06-24,8.160825729370117
2020-06-25,8.20179271697998
2020-06-26,7.923210144042969
2020-06-29,8.152632713317871
2020-06-30,8.365665435791016
2020-07-01,8.463987350463867
2020-07-02,8.685216903686523
2020-07-06,8.80811882019043
2020-07-07,8.701601028442383
2020-07-08,8.562311172485352
2020-07-09,8.496764183044434
2020-07-10,8.61147403717041
2020-07-13,8.52953815460205
2020-07-14,8.693408012390137
2020-07-15,8.76715087890625
2020-07-16,8.80811882019043
2020-07-17,8.824507713317871
2020-07-20,8.791732788085938
2020-07-21,8.890054702758789
2020-07-22,8.931025505065918
2020-07-23,8.799925804138184
2020-07-24,8.742570877075195
2020-07-27,8.86547565460205
2020-07-28,8.775343894958496
2020-07-29,8.701601028442383
2020-07-30,8.488568305969238
2020-07-31,8.439408302307129
2020-08-03,8.554116249084473
2020-08-04,8.76715087890625
2020-08-05,8.758955955505371
2020-08-06,8.849085807800293
2020-08-07,8.857280731201172
2020-08-10,9.09489631652832
2020-08-11,9.078507423400879
2020-08-12,9.1686372756958
2020-08-13,9.17682933807373
2020-08-14,9.17682933807373
2020-08-17,9.266961097717285
2020-08-18,9.078507423400879
2020-08-19,9.250574111938477
2020-08-20,9.242382049560547
2020-08-21,9.10308837890625
2020-08-24,8.90644359588623
2020-08-25,8.90644359588623
2020-08-26,8.971990585327148
2020-08-27,9.070313453674316
2020-08-28,9.217799186706543
2020-08-31,9.06212043762207
2020-09-01,9.209606170654297
2020-09-02,9.4620943069458
2020-09-03,9.17235279083252
2020-09-04,9.122682571411133
2020-09-08,8.915728569030762
2020-09-09,9.114402770996094
2020-09-10,9.197187423706055
2020-09-11,9.155795097351074
2020-09-14,9.230300903320312
2020-09-15,9.279972076416016
2020-09-16,9.263415336608887
2020-09-17,9.371034622192383
2020-09-18,9.313084602355957
2020-09-21,9.114402770996094
2020-09-22,9.139239311218262
2020-09-23,8.758438110351562
2020-09-24,8.758438110351562
2020-09-25,8.95711898803711
2020-09-28,9.031622886657715
2020-09-29,8.981952667236328
2020-09-30,9.147520065307617
2020-10-01,9.114402770996094
2020-10-02,9.114402770996094
2020-10-05,9.213744163513184
2020-10-06,9.114402770996094
2020-10-07,9.296525955200195
2020-10-08,9.387588500976562
2020-10-09,9.453815460205078
2020-10-12,9.4620943069458
2020-10-13,9.445539474487305
2020-10-14,9.437259674072266
2020-10-15,9.495205879211426
2020-10-16,9.520042419433594
2020-10-19,9.337920188903809
2020-10-20,9.263415336608887
2020-10-21,9.17235279083252
2020-10-22,9.139239311218262
2020-10-23,9.081293106079102
2020-10-26,8.799832344055176
2020-10-27,8.75015926361084
2020-10-28,8.543203353881836
2020-10-29,8.69221305847168
2020-10-30,8.63426399230957
2020-11-02,8.981952667236328
2020-11-03,9.222023010253906
2020-11-04,9.180632591247559
2020-11-05,9.5283203125
2020-11-06,9.536598205566406
2020-11-09,9.967069625854492
2020-11-10,9.818060874938965
2020-11-11,9.876008987426758
2020-11-12,9.561434745788574
2020-11-13,9.760110855102539
2020-11-16,10.058130264282227
2020-11-17,9.876008987426758
2020-11-18,9.801504135131836
2020-11-19,9.867733001708984
2020-11-20,9.876008987426758
2020-11-23,9.673672676086426
2020-11-24,9.865976333618164
2020-11-25,9.69039535522461
2020-11-27,9.598422050476074
2020-11-30,9.473007202148438
2020-12-01,9.640228271484375
2020-12-02,9.590062141418457
2020-12-03,9.564979553222656
2020-12-04,9.648590087890625
2020-12-07,9.489729881286621
2020-12-08,9.648590087890625
2020-12-09,9.70711898803711
2020-12-10,9.640228271484375
2020-12-11,9.564979553222656
2020-12-14,9.422842979431152
2020-12-15,9.648590087890625
2020-12-16,9.531535148620605
2020-12-17,9.665310859680176
2020-12-18,9.748922348022461
2020-12-21,9.590062141418457
2020-12-22,9.61514663696289
2020-12-23,9.665310859680176
2020-12-24,9.732200622558594
2020-12-28,9.69039535522461
2020-12-29,9.698755264282227
2020-12-30,9.81580924987793
2020-12-31,9.84089469909668
2021-01-04,9.514813423156738
2021-01-05,9.58170223236084
2021-01-06,9.849254608154297
2021-01-07,9.765643119812012
2021-01-08,9.61514663696289
2021-01-11,9.648590087890625
2021-01-12,9.723837852478027
2021-01-13,9.556619644165039
2021-01-14,9.523174285888672
2021-01-15,9.23890209197998
2021-01-19,9.155290603637695
2021-01-20,9.389396667480469
2021-01-21,9.406120300292969
2021-01-22,9.272346496582031
2021-01-25,9.172012329101562
2021-01-26,9.372676849365234
2021-01-27,9.247260093688965
2021-01-28,9.34759521484375
2021-01-29,9.146928787231445
2021-02-01,9.105125427246094
2021-02-02,9.138569831848145
2021-02-03,9.205455780029297
2021-02-04,9.34759521484375
2021-02-05,9.590062141418457
2021-02-08,9.590062141418457
2021-02-09,9.397758483886719
2021-02-10,9.556619644165039
2021-02-11,9.44792652130127
2021-02-12,9.61514663696289
2021-02-16,9.406120300292969
2021-02-17,9.44792652130127
2021-02-18,9.548257827758789
2021-02-19,9.548257827758789
2021-02-22,9.548257827758789
2021-02-23,9.605705261230469
2021-02-24,9.639500617980957
2021-02-25,9.580360412597656
2021-02-26,9.24242877960205
2021-03-01,9.538119316101074
2021-03-02,9.656396865844727
2021-03-03,9.69018840789795
2021-03-04,9.521223068237305
2021-03-05,9.808465957641602
2021-03-08,9.935190200805664
2021-03-09,9.926739692687988
2021-03-10,10.078810691833496
2021-03-11,9.909843444824219
2021-03-12,9.943638801574707
2021-03-15,9.935190200805664
2021-03-16,9.715532302856445
2021-03-17,9.833809852600098
2021-03-18,9.597257614135742
2021-03-19,9.54656982421875
2021-03-22,9.639500617980957
2021-03-23,9.605705261230469
2021-03-24,9.555017471313477
2021-03-25,9.783120155334473
2021-03-26,9.95208740234375
2021-03-29,9.968982696533203
2021-03-30,9.918292999267578
2021-03-31,9.86760139465332
2021-04-01,9.8507080078125
2021-04-05,10.045018196105957
2021-04-06,10.121052742004395
2021-04-07,9.825361251831055
2021-04-08,9.774670600891113
2021-04-09,9.909843444824219
2021-04-12,9.901395797729492
2021-04-13,9.95208740234375
2021-04-14,9.918292999267578
2021-04-15,10.045018196105957
2021-04-16,10.095706939697266
2021-04-19,10.019672393798828
2021-04-20,10.019672393798828
2021-04-21,10.087257385253906
2021-04-22,9.84225845336914
2021-04-23,9.909843444824219
2021-04-26,9.918292999267578
2021-04-27,9.85915756225586
2021-04-28,9.87605094909668
2021-04-29,10.045018196105957
2021-04-30,9.926739692687988
2021-05-03,9.960533142089844
2021-05-04,10.501225471496582
2021-05-05,10.37450122833252
2021-05-06,10.551912307739258
2021-05-07,10.518123626708984
2021-05-10,10.518123626708984
2021-05-11,10.475879669189453
2021-05-12,10.26467227935791
2021-05-13,10.458983421325684
2021-05-14,10.45053482055664
2021-05-17,10.38294792175293
