,SYY
2019-04-16,60.72542190551758
2019-04-17,61.193214416503906
2019-04-18,61.49642562866211
2019-04-22,61.1412467956543
2019-04-23,60.98530578613281
2019-04-24,60.699440002441406
2019-04-25,60.09304428100586
2019-04-26,59.85916519165039
2019-04-29,60.3962516784668
2019-04-30,60.959327697753906
2019-05-01,60.612815856933594
2019-05-02,61.35780334472656
2019-05-03,61.08927536010742
2019-05-06,63.194305419921875
2019-05-07,63.1510009765625
2019-05-08,63.22029495239258
2019-05-09,63.71405792236328
2019-05-10,64.09521484375
2019-05-13,63.558143615722656
2019-05-14,63.78335189819336
2019-05-15,64.01725006103516
2019-05-16,64.65827941894531
2019-05-17,64.9095230102539
2019-05-20,64.93548583984375
2019-05-21,65.39461517333984
2019-05-22,65.32533264160156
2019-05-23,64.69295501708984
2019-05-24,65.01346588134766
2019-05-28,64.58032989501953
2019-05-29,64.44174194335938
2019-05-30,64.55433654785156
2019-05-31,59.61662673950195
2019-06-03,59.737892150878906
2019-06-04,60.119049072265625
2019-06-05,61.36647033691406
2019-06-06,61.46175765991211
2019-06-07,61.93821334838867
2019-06-10,62.128787994384766
2019-06-11,63.02971267700195
2019-06-12,63.22029495239258
2019-06-13,62.82181167602539
2019-06-14,62.58791732788086
2019-06-17,62.23273849487305
2019-06-18,62.094146728515625
2019-06-19,61.58304214477539
2019-06-20,61.31449890136719
2019-06-21,61.20189666748047
2019-06-24,61.60036849975586
2019-06-25,62.11146545410156
2019-06-26,60.907344818115234
2019-06-27,61.01996994018555
2019-06-28,61.26251983642578
2019-07-01,61.227867126464844
2019-07-02,61.86890411376953
2019-07-03,62.49604415893555
2019-07-05,62.49604415893555
2019-07-08,62.71379470825195
2019-07-09,62.26958084106445
2019-07-10,62.766075134277344
2019-07-11,62.69637680053711
2019-07-12,63.227718353271484
2019-07-15,63.445472717285156
2019-07-16,63.279972076416016
2019-07-17,62.49604415893555
2019-07-18,62.60927963256836
2019-07-19,61.72083282470703
2019-07-22,61.189510345458984
2019-07-23,61.11981964111328
2019-07-24,61.0762825012207
2019-07-25,61.084983825683594
2019-07-26,61.746971130371094
2019-07-29,60.92821502685547
2019-07-30,60.64946365356445
2019-07-31,59.726192474365234
2019-08-01,60.039756774902344
2019-08-02,60.013633728027344
2019-08-05,58.480628967285156
2019-08-06,59.74360275268555
2019-08-07,60.858516693115234
2019-08-08,61.52052307128906
2019-08-09,60.963050842285156
2019-08-12,62.879295349121094
2019-08-13,63.898380279541016
2019-08-14,62.95768737792969
2019-08-15,62.93157958984375
2019-08-16,63.54998779296875
2019-08-19,64.10745239257812
2019-08-20,63.410621643066406
2019-08-21,62.93157958984375
2019-08-22,63.83743667602539
2019-08-23,63.410621643066406
2019-08-26,63.88970184326172
2019-08-27,64.34261322021484
2019-08-28,64.81300354003906
2019-08-29,64.88265991210938
2019-08-30,64.74330139160156
2019-09-03,64.86524200439453
2019-09-04,65.38785552978516
2019-09-05,64.78685760498047
2019-09-06,65.94530487060547
2019-09-09,66.81635284423828
2019-09-10,66.85116577148438
2019-09-11,67.1299057006836
2019-09-12,67.69606018066406
2019-09-13,68.18384552001953
2019-09-16,67.23440551757812
2019-09-17,68.27095794677734
2019-09-18,68.68904876708984
2019-09-19,68.27967071533203
2019-09-20,68.14899444580078
2019-09-23,68.5496597290039
2019-09-24,68.47129821777344
2019-09-25,68.56710815429688
2019-09-26,68.63678741455078
2019-09-27,68.69774627685547
2019-09-30,69.15939331054688
2019-10-01,69.12454986572266
2019-10-02,68.48868560791016
2019-10-03,68.23485565185547
2019-10-04,68.409912109375
2019-10-07,68.47119140625
2019-10-08,67.9022216796875
2019-10-09,68.409912109375
2019-10-10,68.47994995117188
2019-10-11,69.0401840209961
2019-10-14,69.14521789550781
2019-10-15,69.22400665283203
2019-10-16,69.07520294189453
2019-10-17,69.33779907226562
2019-10-18,69.27653503417969
2019-10-21,69.556640625
2019-10-22,69.15399169921875
2019-10-23,69.01393127441406
2019-10-24,69.11019897460938
2019-10-25,69.30280303955078
2019-10-28,69.03142547607422
2019-10-29,69.2502670288086
2019-10-30,69.72296905517578
2019-10-31,69.9155502319336
2019-11-01,71.14981842041016
2019-11-04,70.73839569091797
2019-11-05,70.09938049316406
2019-11-06,70.95722198486328
2019-11-07,70.81719207763672
2019-11-08,70.37950134277344
2019-11-11,70.16064453125
2019-11-12,70.29194641113281
2019-11-13,71.0972900390625
2019-11-14,71.34239959716797
2019-11-15,71.43869018554688
2019-11-18,70.64208984375
2019-11-19,70.28318786621094
2019-11-20,69.87177276611328
2019-11-21,69.34657287597656
2019-11-22,69.20648956298828
2019-11-25,69.87177276611328
2019-11-26,70.59834289550781
2019-11-27,70.95722198486328
2019-11-29,70.51082611083984
2019-12-02,70.7471694946289
2019-12-03,71.16732788085938
2019-12-04,71.77132415771484
2019-12-05,72.62918090820312
2019-12-06,72.45411682128906
2019-12-09,72.76923370361328
2019-12-10,72.24403381347656
2019-12-11,72.55039978027344
2019-12-12,72.89178466796875
2019-12-13,73.1281509399414
2019-12-16,73.73217010498047
2019-12-17,73.65336608886719
2019-12-18,73.59207916259766
2019-12-19,73.9597396850586
2019-12-20,74.79133605957031
2019-12-23,74.66879272460938
2019-12-24,74.73881530761719
2019-12-26,74.87889862060547
2019-12-27,75.05394744873047
2019-12-30,75.10646057128906
2019-12-31,74.87889862060547
2020-01-02,74.50048828125
2020-01-03,74.22769165039062
2020-01-06,74.13089752197266
2020-01-07,73.53247833251953
2020-01-08,74.38609313964844
2020-01-09,74.47409057617188
2020-01-10,74.72927856445312
2020-01-13,73.67327880859375
2020-01-14,72.51170349121094
2020-01-15,72.73171997070312
2020-01-16,72.7405014038086
2020-01-17,72.88129425048828
2020-01-21,73.24207305908203
2020-01-22,73.16287994384766
2020-01-23,73.55889129638672
2020-01-24,72.7140884399414
2020-01-27,72.45889282226562
2020-01-28,72.7492904663086
2020-01-29,72.06290435791016
2020-01-30,72.89889526367188
2020-01-31,72.28289794921875
2020-02-03,67.47811889648438
2020-02-04,66.05252838134766
2020-02-05,66.61573028564453
2020-02-06,67.4253158569336
2020-02-07,68.07650756835938
2020-02-10,67.7245101928711
2020-02-11,67.1173095703125
2020-02-12,68.16452026367188
2020-02-13,68.58689880371094
2020-02-14,68.82450866699219
2020-02-18,67.61009979248047
2020-02-19,67.05570983886719
2020-02-20,67.50452423095703
2020-02-21,67.7948989868164
2020-02-24,66.47492218017578
2020-02-25,65.16370391845703
2020-02-26,64.12533569335938
2020-02-27,61.31812286376953
2020-02-28,58.65175247192383
2020-03-02,61.31812286376953
2020-03-03,60.27973937988281
2020-03-04,62.171730041503906
2020-03-05,59.53174591064453
2020-03-06,58.915740966796875
2020-03-09,53.8997802734375
2020-03-10,54.92936325073242
2020-03-11,48.531803131103516
2020-03-12,38.28863525390625
2020-03-13,41.421424865722656
2020-03-16,33.219852447509766
2020-03-17,30.852672576904297
2020-03-18,27.4910831451416
2020-03-19,32.65666198730469
2020-03-20,31.09028434753418
2020-03-23,31.91746711730957
2020-03-24,34.30225372314453
2020-03-25,40.171836853027344
2020-03-26,47.06220245361328
2020-03-27,44.39580154418945
2020-03-30,40.78782272338867
2020-03-31,40.15422821044922
2020-04-01,36.84543991088867
2020-04-02,36.72980499267578
2020-04-03,35.13749694824219
2020-04-06,40.03895950317383
2020-04-07,40.98188400268555
2020-04-08,42.03156280517578
2020-04-09,44.11311721801758
2020-04-13,41.85364532470703
2020-04-14,42.9833869934082
2020-04-15,41.008567810058594
2020-04-16,40.688331604003906
2020-04-17,44.75360870361328
2020-04-20,44.13090896606445
2020-04-21,43.67724609375
2020-04-22,45.678741455078125
2020-04-23,44.25545883178711
2020-04-24,47.21767807006836
2020-04-27,48.854461669921875
2020-04-28,49.672855377197266
2020-04-29,52.12803649902344
2020-04-30,50.055362701416016
2020-05-01,46.933021545410156
2020-05-04,47.88484191894531
2020-05-05,44.95820236206055
2020-05-06,46.15019989013672
2020-05-07,46.50603485107422
2020-05-08,47.404483795166016
2020-05-11,45.990089416503906
2020-05-12,43.83735656738281
2020-05-13,41.533409118652344
2020-05-14,42.680938720703125
2020-05-15,42.360694885253906
2020-05-18,46.879638671875
2020-05-19,45.7054328918457
2020-05-20,46.77289581298828
2020-05-21,46.68394088745117
2020-05-22,46.03456497192383
2020-05-26,49.02348327636719
2020-05-27,50.660255432128906
2020-05-28,49.77070617675781
2020-05-29,49.067955017089844
2020-06-01,50.8648567199707
2020-06-02,50.38449478149414
2020-06-03,52.572811126708984
2020-06-04,52.11913299560547
2020-06-05,54.787803649902344
2020-06-08,57.02949523925781
2020-06-09,54.609893798828125
2020-06-10,50.695838928222656
2020-06-11,47.47563552856445
2020-06-12,48.26734924316406
2020-06-15,48.81887435913086
2020-06-16,50.286651611328125
2020-06-17,48.463050842285156
2020-06-18,49.752906799316406
2020-06-19,48.26734924316406
2020-06-22,48.92562484741211
2020-06-23,51.84336853027344
2020-06-24,48.81887435913086
2020-06-25,48.92562484741211
2020-06-26,46.52382278442383
2020-06-29,48.4096794128418
2020-06-30,48.623172760009766
2020-07-01,48.16572952270508
2020-07-02,48.48863220214844
2020-07-06,48.21954345703125
2020-07-07,47.55581283569336
2020-07-08,47.63654708862305
2020-07-09,45.72605895996094
2020-07-10,46.91898727416992
2020-07-13,47.035587310791016
2020-07-14,47.50199890136719
2020-07-15,49.726409912109375
2020-07-16,48.99092483520508
2020-07-17,48.58729934692383
2020-07-20,47.564781188964844
2020-07-21,49.08061218261719
2020-07-22,49.636722564697266
2020-07-23,49.27793502807617
2020-07-24,49.27793502807617
2020-07-27,48.42585372924805
2020-07-28,47.986351013183594
2020-07-29,48.42585372924805
2020-07-30,48.067081451416016
2020-07-31,47.40332794189453
2020-08-03,46.757537841796875
2020-08-04,48.533477783203125
2020-08-05,49.322792053222656
2020-08-06,50.58747482299805
2020-08-07,51.843196868896484
2020-08-10,53.906158447265625
2020-08-11,54.56989288330078
2020-08-12,53.54737854003906
2020-08-13,52.56075668334961
2020-08-14,53.40387725830078
2020-08-17,53.54737854003906
2020-08-18,53.4487190246582
2020-08-19,52.09433364868164
2020-08-20,51.959800720214844
2020-08-21,51.53823471069336
2020-08-24,53.37697219848633
2020-08-25,52.201969146728516
2020-08-26,51.5741081237793
2020-08-27,53.8433723449707
2020-08-28,55.51168441772461
2020-08-31,53.94203567504883
2020-09-01,53.906158447265625
2020-09-02,54.56989288330078
2020-09-03,54.14833068847656
2020-09-04,53.94203567504883
2020-09-08,53.35005569458008
2020-09-09,55.090118408203125
2020-09-10,55.413021087646484
2020-09-11,55.879425048828125
2020-09-14,57.91548156738281
2020-09-15,58.659950256347656
2020-09-16,61.21622085571289
2020-09-17,61.35076904296875
2020-09-18,60.660125732421875
2020-09-21,57.44907760620117
2020-09-22,57.42216491699219
2020-09-23,54.28287124633789
2020-09-24,55.2156982421875
2020-09-25,55.61930847167969
2020-09-28,55.47580337524414
2020-09-29,54.86588668823242
2020-09-30,55.80767059326172
2020-10-01,56.575626373291016
2020-10-02,57.072532653808594
2020-10-05,57.406829833984375
2020-10-06,58.4277458190918
2020-10-07,59.88235092163086
2020-10-08,61.291770935058594
2020-10-09,61.418251037597656
2020-10-12,60.966522216796875
2020-10-13,58.798187255859375
2020-10-14,60.4425048828125
2020-10-15,60.15340042114258
2020-10-16,59.430606842041016
2020-10-19,58.12959671020508
2020-10-20,58.34644317626953
2020-10-21,57.6417236328125
2020-10-22,58.915626525878906
2020-10-23,58.54520797729492
2020-10-26,54.931304931640625
2020-10-27,52.70875549316406
2020-10-28,49.50142288208008
2020-10-29,49.95315933227539
2020-10-30,49.971221923828125
2020-11-02,51.57941436767578
2020-11-03,54.43439483642578
2020-11-04,54.87709426879883
2020-11-05,54.95840835571289
2020-11-06,54.985511779785156
2020-11-09,64.21902465820312
2020-11-10,65.30320739746094
2020-11-11,61.879024505615234
2020-11-12,61.44536590576172
2020-11-13,64.63463592529297
2020-11-16,67.73352813720703
2020-11-17,67.06498718261719
2020-11-18,64.76110076904297
2020-11-19,65.04119110107422
2020-11-20,63.2432861328125
2020-11-23,64.42682647705078
2020-11-24,65.456787109375
2020-11-25,64.76110076904297
2020-11-27,64.36357879638672
2020-11-30,64.40875244140625
2020-12-01,66.34220123291016
2020-12-02,65.72782135009766
2020-12-03,67.47154235839844
2020-12-04,70.57949829101562
2020-12-07,68.54666137695312
2020-12-08,69.31462860107422
2020-12-09,69.03456115722656
2020-12-10,69.78443908691406
2020-12-11,68.55570983886719
2020-12-14,66.34220123291016
2020-12-15,67.13726043701172
2020-12-16,66.748779296875
2020-12-17,67.25471496582031
2020-12-18,65.30320739746094
2020-12-21,65.47486877441406
2020-12-22,64.97793579101562
2020-12-23,65.83625793457031
2020-12-24,65.42967224121094
2020-12-28,66.70359802246094
2020-12-29,65.80010223388672
2020-12-30,66.21571350097656
2020-12-31,67.09207916259766
2021-01-04,65.33029174804688
2021-01-05,65.74589538574219
2021-01-06,68.66413116455078
2021-01-07,68.70048522949219
2021-01-08,70.48184967041016
2021-01-11,70.48184967041016
2021-01-12,71.22711181640625
2021-01-13,69.20034790039062
2021-01-14,68.62777709960938
2021-01-15,68.68231201171875
2021-01-19,68.04611206054688
2021-01-20,70.00016021728516
2021-01-21,69.82746124267578
2021-01-22,68.3369369506836
2021-01-25,66.34654235839844
2021-01-26,67.40990447998047
2021-01-27,65.45587158203125
2021-01-28,67.39173889160156
2021-01-29,64.99234008789062
2021-02-01,65.046875
2021-02-02,66.37382507324219
2021-02-03,69.43666076660156
2021-02-04,69.54572296142578
2021-02-05,70.05467224121094
2021-02-08,69.90926361083984
2021-02-09,69.26398468017578
2021-02-10,69.20034790039062
2021-02-11,69.2730712890625
2021-02-12,69.29124450683594
2021-02-16,69.42757415771484
2021-02-17,68.06429290771484
2021-02-18,68.10061645507812
2021-02-19,69.7184066772461
2021-02-22,71.49066925048828
2021-02-23,71.91783142089844
2021-02-24,73.5992202758789
2021-02-25,73.07208251953125
2021-02-26,72.37226104736328
2021-03-01,73.53559875488281
2021-03-02,72.73580932617188
2021-03-03,74.07183074951172
2021-03-04,72.18140411376953
2021-03-05,74.33540344238281
2021-03-08,74.25360107421875
2021-03-09,72.12687683105469
2021-03-10,73.82644653320312
2021-03-11,73.64466094970703
2021-03-12,75.79865264892578
2021-03-15,75.65322875976562
2021-03-16,73.11752319335938
2021-03-17,73.39927673339844
2021-03-18,71.63609313964844
2021-03-19,72.43588256835938
2021-03-22,71.43614196777344
2021-03-23,70.69091033935547
2021-03-24,70.57273864746094
2021-03-25,72.33590698242188
2021-03-26,73.2811279296875
2021-03-29,71.82694244384766
2021-03-30,72.60856628417969
2021-03-31,71.96876525878906
2021-04-01,71.28325653076172
2021-04-05,72.46233367919922
2021-04-06,74.26293182373047
2021-04-07,73.71452331542969
2021-04-08,73.67797088623047
2021-04-09,73.9064712524414
2021-04-12,74.5553970336914
2021-04-13,73.55913543701172
2021-04-14,73.60482788085938
2021-04-15,73.6505355834961
2021-04-16,73.63225555419922
2021-04-19,74.10752868652344
2021-04-20,73.40377044677734
2021-04-21,75.31403350830078
2021-04-22,75.29573822021484
2021-04-23,75.53338623046875
2021-04-26,75.20436096191406
2021-04-27,76.12748718261719
2021-04-28,76.08177947998047
2021-04-29,76.93180847167969
2021-04-30,77.44365692138672
2021-05-03,76.81299591064453
2021-05-04,76.02694702148438
2021-05-05,75.89898681640625
2021-05-06,78.03775787353516
2021-05-07,78.84209442138672
2021-05-10,78.27539825439453
2021-05-11,76.7581558227539
2021-05-12,74.6925048828125
2021-05-13,75.97210693359375
2021-05-14,76.77643585205078
2021-05-17,76.89524841308594
2021-05-18,75.78018188476562
2021-05-19,74.16238403320312
2021-05-20,73.27579498291016
2021-05-21,73.58654022216797
2021-05-24,73.4585952758789
2021-05-25,74.50057983398438
2021-05-26,74.1166763305664
2021-05-27,73.52257537841797
2021-05-28,74.034423828125
2021-06-01,74.44570922851562
2021-06-02,73.74193572998047
2021-06-03,73.3854751586914
2021-06-04,72.76394653320312
2021-06-07,72.96502685546875
2021-06-08,73.40377044677734
2021-06-09,72.6268539428711
2021-06-10,72.1424331665039
2021-06-11,73.00159454345703
2021-06-14,72.57201385498047
2021-06-15,72.40748596191406
2021-06-16,70.78056335449219
2021-06-17,69.5009536743164
2021-06-18,68.28531646728516
2021-06-21,70.70743560791016
2021-06-22,70.4972152709961
2021-06-23,70.62516784667969
2021-06-24,70.58863067626953
2021-06-25,70.41495513916016
2021-06-28,69.66547393798828
2021-06-29,69.17190551757812
2021-06-30,71.06391143798828
2021-07-01,70.64091491699219
2021-07-02,70.42940521240234
2021-07-06,69.27995300292969
2021-07-07,68.82936096191406
2021-07-08,68.31439208984375
2021-07-09,70.01560974121094
2021-07-12,69.17879486083984
2021-07-13,67.41323852539062
2021-07-14,67.3304672241211
2021-07-15,66.75115203857422
2021-07-16,65.82239532470703
2021-07-19,64.80168151855469
2021-07-20,66.82471466064453
2021-07-21,67.3764419555664
2021-07-22,66.17182922363281
2021-07-23,67.00862884521484
2021-07-26,67.42242431640625
2021-07-27,67.67071533203125
2021-07-28,67.72587585449219
2021-07-29,69.04085540771484
2021-07-30,68.23165130615234
2021-08-02,67.29368591308594
2021-08-03,66.72356414794922
2021-08-04,65.97872161865234
2021-08-05,67.60633850097656
2021-08-06,67.97417449951172
2021-08-09,67.5419692993164
2021-08-10,71.94668579101562
2021-08-11,71.87311553955078
2021-08-12,72.4432601928711
2021-08-13,73.05015563964844
2021-08-16,72.94901275634766
2021-08-17,72.34210205078125
2021-08-18,70.75125122070312
2021-08-19,69.47306823730469
2021-08-20,70.6133041381836
2021-08-23,71.32138061523438
2021-08-24,72.13978576660156
2021-08-25,72.7834701538086
2021-08-26,72.66394805908203
2021-08-27,73.79500579833984
2021-08-30,72.6363525390625
2021-08-31,73.24325561523438
2021-09-01,72.6363525390625
2021-09-02,72.05703735351562
2021-09-03,71.12828063964844
2021-09-07,70.93516540527344
2021-09-08,70.26387786865234
2021-09-09,71.69839477539062
2021-09-10,70.40181732177734
2021-09-13,70.6868896484375
2021-09-14,69.6845474243164
2021-09-15,70.13514709472656
2021-09-16,70.58573150634766
2021-09-17,69.96961212158203
2021-09-20,70.01560974121094
2021-09-21,70.31905364990234
2021-09-22,71.45012664794922
2021-09-23,73.37200927734375
2021-09-24,74.00650024414062
2021-09-27,75.09158325195312
2021-09-28,74.20880889892578
2021-09-29,74.42030334472656
2021-09-30,72.6074447631836
2021-10-01,74.75330352783203
2021-10-04,75.30824279785156
2021-10-05,74.67929077148438
2021-10-06,75.02152252197266
2021-10-07,76.64940643310547
2021-10-08,77.09336853027344
2021-10-11,76.64016723632812
2021-10-12,76.82514190673828
2021-10-13,75.69671630859375
2021-10-14,76.05744171142578
2021-10-15,76.04821014404297
2021-10-18,75.19725799560547
2021-10-19,75.23424530029297
2021-10-20,73.8283462524414
2021-10-21,73.6526107788086
2021-10-22,72.77392578125
2021-10-25,72.19121551513672
2021-10-26,71.25704193115234
2021-10-27,70.6835708618164
2021-10-28,70.8870620727539
2021-10-29,71.12754821777344
2021-11-01,72.48719024658203
2021-11-02,71.78424835205078
2021-11-03,71.57150268554688
2021-11-04,71.87674713134766
2021-11-05,75.20648956298828
2021-11-08,74.37406921386719
2021-11-09,73.62487030029297
2021-11-10,72.65367889404297
2021-11-11,71.74725341796875
2021-11-12,70.48932647705078
2021-11-15,70.69282531738281
2021-11-16,70.78532409667969
2021-11-17,69.98062896728516
2021-11-18,69.30542755126953
2021-11-19,68.60246276855469
2021-11-22,69.7123794555664
2021-11-23,70.76681518554688
2021-11-24,70.6003189086914
2021-11-26,67.27056884765625
2021-11-29,67.70527648925781
2021-11-30,64.78247833251953
2021-12-01,62.96036148071289
2021-12-02,64.9119644165039
2021-12-03,64.72698211669922
2021-12-06,67.51104736328125
2021-12-07,67.44630432128906
2021-12-08,67.98275756835938
2021-12-09,68.32498931884766
2021-12-10,68.1399917602539
2021-12-13,67.87176513671875
2021-12-14,68.00125122070312
2021-12-15,68.97245025634766
2021-12-16,68.45448303222656
2021-12-17,66.69708251953125
2021-12-20,65.86465454101562
2021-12-21,68.89845275878906
2021-12-22,69.61988830566406
2021-12-23,70.89631652832031
2021-12-27,71.69175720214844
2021-12-28,72.44094848632812
2021-12-29,72.08946990966797
2021-12-30,72.14497375488281
2021-12-31,72.65367889404297
2022-01-03,73.02364349365234
2022-01-04,74.80876922607422
2022-01-05,74.1798324584961
2022-01-06,74.12399291992188
2022-01-07,74.85901641845703
2022-01-10,73.7890625
2022-01-11,72.97032165527344
2022-01-12,72.74702453613281
2022-01-13,74.82177734375
2022-01-14,74.23564147949219
2022-01-18,73.42620086669922
2022-01-19,72.28182983398438
2022-01-20,72.5981674194336
2022-01-21,72.02132415771484
2022-01-24,71.79802703857422
2022-01-25,71.70498657226562
2022-01-26,71.69569396972656
2022-01-27,71.32353973388672
2022-01-28,72.22602081298828
2022-01-31,72.7098159790039
2022-02-01,73.92862701416016
2022-02-02,74.42172241210938
2022-02-03,73.71465301513672
2022-02-04,73.27735900878906
2022-02-07,74.35659790039062
2022-02-08,75.67774963378906
2022-02-09,75.7242660522461
2022-02-10,77.16636657714844
2022-02-11,76.82212829589844
2022-02-14,76.2824935913086
2022-02-15,78.47821044921875
2022-02-16,79.61328887939453
2022-02-17,78.39448547363281
2022-02-18,77.73390197753906
2022-02-22,78.3758773803711
2022-02-23,78.23631286621094
2022-02-24,79.0457534790039
2022-02-25,81.17635345458984
2022-02-28,81.03678894042969
2022-03-01,80.15290832519531
2022-03-02,82.2183837890625
2022-03-03,81.01818084716797
2022-03-04,79.0457534790039
2022-03-07,72.33765411376953
2022-03-08,70.06749725341797
2022-03-09,74.2077407836914
2022-03-10,74.41242218017578
2022-03-11,72.40277862548828
2022-03-14,71.41658020019531
2022-03-15,72.3748779296875
2022-03-16,74.50544738769531
2022-03-17,74.19843292236328
2022-03-18,75.58470916748047
2022-03-21,75.12882995605469
2022-03-22,75.46376037597656
2022-03-23,74.83108520507812
2022-03-24,75.85453033447266
2022-03-25,75.2776870727539
2022-03-28,75.30560302734375
2022-03-29,77.31522369384766
2022-03-30,77.212890625
2022-03-31,76.39884948730469
2022-04-01,77.10997772216797
2022-04-04,77.54973602294922
2022-04-05,77.19417572021484
2022-04-06,77.69944763183594
2022-04-07,78.29829406738281
2022-04-08,80.06672668457031
2022-04-11,79.26203918457031
2022-04-12,79.13105010986328
2022-04-13,81.09598541259766
2022-04-14,80.72169494628906
2022-04-18,80.3848876953125
2022-04-19,82.43401336669922
2022-04-20,83.36970520019531
2022-04-21,83.96855163574219
2022-04-22,83.0890121459961
2022-04-25,83.96855163574219
2022-04-26,82.01295471191406
2022-04-27,82.0784683227539
2022-04-28,82.6398696899414
2022-04-29,79.98252868652344
2022-05-02,79.66439056396484
2022-05-03,80.24451446533203
2022-05-04,80.65621185302734
2022-05-05,78.25151062011719
2022-05-06,77.17546844482422
2022-05-09,75.8655014038086
2022-05-10,80.515869140625
2022-05-11,78.65383911132812
2022-05-12,77.2970962524414
2022-05-13,79.28076171875
2022-05-16,79.10297393798828
2022-05-17,80.39421081542969
2022-05-18,75.51929473876953
2022-05-19,73.9941177368164
2022-05-20,72.02918243408203
2022-05-23,73.53563690185547
2022-05-24,72.15081787109375
2022-05-25,74.0502700805664
2022-05-26,77.5123062133789
2022-05-27,79.04682922363281
2022-05-31,78.7661361694336
2022-06-01,77.89593505859375
2022-06-02,78.89712524414062
2022-06-03,78.83163452148438
2022-06-06,79.27140045166016
2022-06-07,79.63632202148438
2022-06-08,79.68309783935547
2022-06-09,77.184814453125
2022-06-10,76.64213562011719
2022-06-13,74.59296417236328
2022-06-14,74.9859390258789
2022-06-15,75.58479309082031
2022-06-16,73.3952865600586
2022-06-17,73.70405578613281
2022-06-21,74.92045593261719
2022-06-22,73.26429748535156
2022-06-23,75.63158416748047
2022-06-24,80.06672668457031
2022-06-27,80.56266021728516
2022-06-28,79.58018493652344
2022-06-29,79.8141098022461
2022-06-30,79.71998596191406
2022-07-01,81.23514556884766
2022-07-05,80.18112182617188
2022-07-06,79.82351684570312
2022-07-07,80.98106384277344
2022-07-08,81.07516479492188
2022-07-11,81.25397491455078
2022-07-12,81.30103302001953
2022-07-13,81.18807983398438
2022-07-14,81.63041687011719
2022-07-15,82.45856475830078
2022-07-18,81.26337432861328
2022-07-19,82.21389770507812
2022-07-20,83.03263854980469
2022-07-21,81.7998046875
2022-07-22,81.74334716796875
2022-07-25,82.68443298339844
2022-07-26,81.10340118408203
2022-07-27,81.2822036743164
2022-07-28,82.13860321044922
2022-07-29,79.8988037109375
2022-08-01,80.93400573730469
2022-08-02,80.3787612915039
2022-08-03,81.31044006347656
2022-08-04,81.20692443847656
2022-08-05,81.16927337646484
2022-08-08,81.63041687011719
2022-08-09,77.48959350585938
2022-08-10,76.9061279296875
2022-08-11,77.41431427001953
2022-08-12,79.7764663696289
2022-08-15,80.14347839355469
2022-08-16,81.21633911132812
2022-08-17,80.52932739257812
2022-08-18,81.23514556884766
2022-08-19,81.57393646240234
2022-08-22,79.87057495117188
2022-08-23,80.25640869140625
2022-08-24,80.98106384277344
2022-08-25,81.30103302001953
2022-08-26,78.70362091064453
2022-08-29,78.18600463867188
2022-08-30,77.73429107666016
2022-08-31,77.37666320800781
2022-09-01,77.0284652709961
2022-09-02,76.02149200439453
2022-09-06,75.6921157836914
2022-09-07,78.01661682128906
2022-09-08,78.14836883544922
2022-09-09,78.94830322265625
2022-09-12,79.27767944335938
2022-09-13,75.90856170654297
2022-09-14,74.7322006225586
2022-09-15,74.96747589111328
2022-09-16,73.58406066894531
2022-09-19,75.0898208618164
2022-09-20,74.84512329101562
2022-09-21,73.8287582397461
2022-09-22,72.82177734375
2022-09-23,70.5066909790039
2022-09-26,69.28327178955078
2022-09-27,68.68097686767578
2022-09-28,69.41502380371094
2022-09-29,67.26932525634766
2022-09-30,66.54469299316406
2022-10-03,67.84339141845703
2022-10-04,70.58199310302734
2022-10-05,71.05252075195312
2022-10-06,69.40433502197266
2022-10-07,68.38130950927734
2022-10-10,68.95911407470703
2022-10-11,69.58431243896484
2022-10-12,69.06332397460938
2022-10-13,70.541015625
2022-10-14,69.84952545166016
2022-10-17,71.59245300292969
2022-10-18,72.9375228881836
2022-10-19,73.3637924194336
2022-10-20,73.12698364257812
2022-10-21,75.82661437988281
2022-10-24,77.20960235595703
2022-10-25,78.16629791259766
2022-10-26,79.14196014404297
2022-10-27,79.3314208984375
2022-10-28,81.44376373291016
2022-10-31,81.9931411743164
2022-11-01,79.67240905761719
2022-11-02,77.15274047851562
2022-11-03,76.96331024169922
2022-11-04,77.91055297851562
2022-11-07,78.82937622070312
2022-11-08,79.0188217163086
2022-11-09,78.58308410644531
2022-11-10,79.7955551147461
2022-11-11,80.013427734375
2022-11-14,80.1744384765625
2022-11-15,79.04722595214844
2022-11-16,79.86185455322266
2022-11-17,79.6629409790039
2022-11-18,80.57229614257812
2022-11-21,80.73332214355469
2022-11-22,81.66161346435547
2022-11-23,81.51951599121094
2022-11-25,81.88895416259766
2022-11-28,81.39640045166016
2022-11-29,80.6007080078125
2022-11-30,81.94579315185547
2022-12-01,81.5005874633789
2022-12-02,80.82804870605469
2022-12-05,80.63859558105469
2022-12-06,79.81451416015625
2022-12-07,79.74819946289062
2022-12-08,79.48296356201172
2022-12-09,77.89160919189453
2022-12-12,78.7441177368164
2022-12-13,78.15682220458984
2022-12-14,77.80635070800781
2022-12-15,74.15947723388672
2022-12-16,74.52889251708984
2022-12-19,73.79953002929688
2022-12-20,74.1500015258789
2022-12-21,73.07015228271484
2022-12-22,73.14592742919922
2022-12-23,73.97001647949219
2022-12-27,73.85636138916016
2022-12-28,72.92807006835938
2022-12-29,72.78597259521484
