,CDW
2018-06-21,78.00699615478516
2018-06-22,77.73786163330078
2018-06-25,76.43869018554688
2018-06-26,76.45721435546875
2018-06-27,75.04670715332031
2018-06-28,75.83551025390625
2018-06-29,74.97245788574219
2018-07-02,76.52220916748047
2018-07-03,76.25310516357422
2018-07-05,75.86333465576172
2018-07-06,76.93980407714844
2018-07-09,77.57083892822266
2018-07-10,78.23900604248047
2018-07-11,77.9605941772461
2018-07-12,78.97209167480469
2018-07-13,79.13914489746094
2018-07-16,78.8236312866211
2018-07-17,79.97434997558594
2018-07-18,80.90233612060547
2018-07-19,81.08794403076172
2018-07-20,80.18778228759766
2018-07-23,80.29913330078125
2018-07-24,78.97209167480469
2018-07-25,79.69593048095703
2018-07-26,80.51256561279297
2018-07-27,78.57306671142578
2018-07-30,77.56156921386719
2018-07-31,78.03482818603516
2018-08-01,77.8492202758789
2018-08-02,80.95801544189453
2018-08-03,79.09274291992188
2018-08-06,79.47321319580078
2018-08-07,79.78874969482422
2018-08-08,79.08346557617188
2018-08-09,79.5196304321289
2018-08-10,78.55451202392578
2018-08-13,78.65660095214844
2018-08-14,79.67738342285156
2018-08-15,79.09274291992188
2018-08-16,79.6680908203125
2018-08-17,79.78874969482422
2018-08-20,79.77946472167969
2018-08-21,80.13207244873047
2018-08-22,79.75162506103516
2018-08-23,80.3097915649414
2018-08-24,80.73767852783203
2018-08-27,81.5284194946289
2018-08-28,81.9749526977539
2018-08-29,82.18891906738281
2018-08-30,81.51911926269531
2018-08-31,81.45399475097656
2018-09-04,81.59354400634766
2018-09-05,81.06327819824219
2018-09-06,81.37028503417969
2018-09-07,81.5470199584961
2018-09-10,82.31916046142578
2018-09-11,83.42617797851562
2018-09-12,82.77497863769531
2018-09-13,83.17500305175781
2018-09-14,83.86339569091797
2018-09-17,82.69125366210938
2018-09-18,83.04473876953125
2018-09-19,82.840087890625
2018-09-20,82.89590454101562
2018-09-21,82.86801147460938
2018-09-24,82.77497863769531
2018-09-25,82.9610366821289
2018-09-26,82.46800231933594
2018-09-27,82.23542785644531
2018-09-28,82.71916198730469
2018-10-01,81.8354263305664
2018-10-02,81.37028503417969
2018-10-03,82.14240264892578
2018-10-04,80.37488555908203
2018-10-05,79.69581604003906
2018-10-08,77.90971374511719
2018-10-09,78.57947540283203
2018-10-10,75.67704010009766
2018-10-11,74.7654037475586
2018-10-12,76.62593078613281
2018-10-15,76.13287353515625
2018-10-16,78.57017517089844
2018-10-17,78.05854034423828
2018-10-18,77.5003890991211
2018-10-19,75.0723648071289
2018-10-22,76.42125701904297
2018-10-23,77.36083984375
2018-10-24,74.85840606689453
2018-10-25,75.37006378173828
2018-10-26,74.11419677734375
2018-10-29,73.17465209960938
2018-10-30,74.6630630493164
2018-10-31,83.73314666748047
2018-11-01,83.0075454711914
2018-11-02,81.90052032470703
2018-11-05,81.59354400634766
2018-11-06,81.88191986083984
2018-11-07,83.90991973876953
2018-11-08,85.33321380615234
2018-11-09,84.72854614257812
2018-11-12,82.97034454345703
2018-11-13,83.38894653320312
2018-11-14,81.14701080322266
2018-11-15,82.38427734375
2018-11-16,83.20288848876953
2018-11-19,81.73308563232422
2018-11-20,80.00277709960938
2018-11-21,80.68190002441406
2018-11-23,82.02136993408203
2018-11-26,83.7762222290039
2018-11-27,82.8614501953125
2018-11-28,85.03636932373047
2018-11-29,86.24053955078125
2018-11-30,86.51121520996094
2018-12-03,89.58222198486328
2018-12-04,87.60333251953125
2018-12-06,89.18086242675781
2018-12-07,85.3910903930664
2018-12-10,84.58833312988281
2018-12-11,84.74700927734375
2018-12-12,85.45640563964844
2018-12-13,83.83222961425781
2018-12-14,81.87200927734375
2018-12-17,79.09037780761719
2018-12-18,79.37973022460938
2018-12-19,78.6423110961914
2018-12-20,75.21658325195312
2018-12-21,72.16423797607422
2018-12-24,70.31603240966797
2018-12-26,74.36714935302734
2018-12-27,74.17112731933594
2018-12-28,74.44183349609375
2018-12-31,75.65530395507812
2019-01-02,73.90043640136719
2019-01-03,71.9962158203125
2019-01-04,72.69628143310547
2019-01-07,72.40694427490234
2019-01-08,74.92720794677734
2019-01-09,75.91668701171875
2019-01-10,76.48606872558594
2019-01-11,75.22591400146484
2019-01-14,73.96578216552734
2019-01-15,75.13257598876953
2019-01-16,75.16991424560547
2019-01-17,75.38461303710938
2019-01-18,76.25271606445312
2019-01-22,74.98323059082031
2019-01-23,75.9726791381836
2019-01-24,75.75800323486328
2019-01-25,76.50472259521484
2019-01-28,76.60740661621094
2019-01-29,76.46739196777344
2019-01-30,77.45684051513672
2019-01-31,77.72754669189453
2019-02-01,77.98892974853516
2019-02-04,78.5863037109375
2019-02-05,79.83711242675781
2019-02-06,79.7064437866211
2019-02-07,85.01773071289062
2019-02-08,84.29894256591797
2019-02-11,84.48564910888672
2019-02-12,86.54855346679688
2019-02-13,86.53922271728516
2019-02-14,87.60333251953125
2019-02-15,88.52745056152344
2019-02-19,88.37808227539062
2019-02-20,88.48076629638672
2019-02-21,88.67678833007812
2019-02-22,89.65528869628906
2019-02-25,89.4867172241211
2019-02-26,89.20582580566406
2019-02-27,88.89684295654297
2019-02-28,87.91368865966797
2019-03-01,88.79385375976562
2019-03-04,88.2601089477539
2019-03-05,87.8668441772461
2019-03-06,87.27694702148438
2019-03-07,85.89117431640625
2019-03-08,86.42487335205078
2019-03-11,88.68148040771484
2019-03-12,89.87999725341797
2019-03-13,90.7976303100586
2019-03-14,90.46990966796875
2019-03-15,91.593505859375
2019-03-18,90.85380554199219
2019-03-19,91.34070587158203
2019-03-20,90.98491668701172
2019-03-21,92.30513763427734
2019-03-22,89.76762390136719
2019-03-25,89.57099151611328
2019-03-26,89.60845184326172
2019-03-27,88.20391845703125
2019-03-28,89.05599975585938
2019-03-29,90.23580932617188
2019-04-01,92.34259796142578
2019-04-02,92.95122528076172
2019-04-03,94.1029281616211
2019-04-04,94.15909576416016
2019-04-05,94.37447357177734
2019-04-08,95.49808502197266
2019-04-09,95.47937774658203
2019-04-10,97.42696380615234
2019-04-11,99.9083023071289
2019-04-12,100.189208984375
2019-04-15,101.25662231445312
2019-04-16,100.82589721679688
2019-04-17,98.49439239501953
2019-04-18,98.68167877197266
2019-04-22,98.24159240722656
2019-04-23,99.34648132324219
2019-04-24,99.60863494873047
2019-04-25,98.55057525634766
2019-04-26,98.5880355834961
2019-04-29,98.19478607177734
2019-04-30,98.87830352783203
2019-05-01,100.52628326416016
2019-05-02,100.86334991455078
2019-05-03,102.1461410522461
2019-05-06,102.10871887207031
2019-05-07,99.97383117675781
2019-05-08,98.915771484375
2019-05-09,98.68167877197266
2019-05-10,99.76780700683594
2019-05-13,95.5448989868164
2019-05-14,96.68724822998047
2019-05-15,97.48314666748047
2019-05-16,99.09364318847656
2019-05-17,97.698486328125
2019-05-20,97.68914794921875
2019-05-21,99.55248260498047
2019-05-22,99.33711242675781
2019-05-23,96.05546569824219
2019-05-24,96.89112854003906
2019-05-28,96.6939468383789
2019-05-29,96.6845474243164
2019-05-30,96.25263977050781
2019-05-31,92.43106842041016
2019-06-03,93.294921875
2019-06-04,96.2244644165039
2019-06-05,96.88175201416016
2019-06-06,97.85826873779297
2019-06-07,98.45918273925781
2019-06-10,99.88641357421875
2019-06-11,99.38874053955078
2019-06-12,98.93804931640625
2019-06-13,99.63288116455078
2019-06-14,97.87700653076172
2019-06-17,97.84884643554688
2019-06-18,97.77375793457031
2019-06-19,98.60941314697266
2019-06-20,101.51079559326172
2019-06-21,101.96151733398438
2019-06-24,100.9755859375
2019-06-25,100.90987396240234
2019-06-26,101.98027801513672
2019-06-27,103.66101837158203
2019-06-28,104.22440338134766
2019-07-01,105.66100311279297
2019-07-02,105.84879302978516
2019-07-03,106.60933685302734
2019-07-05,106.8440933227539
2019-07-08,103.66101837158203
2019-07-09,105.87696838378906
2019-07-10,105.59526824951172
2019-07-11,106.63751220703125
2019-07-12,109.1257553100586
