,PRU
2017-11-01,78.7440414428711
2017-11-02,80.42461395263672
2017-11-03,79.64128112792969
2017-11-06,80.03294372558594
2017-11-07,79.71249389648438
2017-11-08,80.06854248046875
2017-11-09,79.7196044921875
2017-11-10,78.84373474121094
2017-11-13,78.64434051513672
2017-11-14,78.01770782470703
2017-11-15,78.48768615722656
2017-11-16,78.5945053100586
2017-11-17,78.509033203125
2017-11-20,78.34527587890625
2017-11-21,78.37374877929688
2017-11-22,78.1174087524414
2017-11-24,78.09587097167969
2017-11-27,78.5188980102539
2017-11-28,80.89936065673828
2017-11-29,83.07902526855469
2017-11-30,83.05752563476562
2017-12-01,82.74205017089844
2017-12-04,83.71717834472656
2017-12-05,82.82093048095703
2017-12-06,82.72771453857422
2017-12-07,83.40888214111328
2017-12-08,83.99681091308594
2017-12-11,83.35867309570312
2017-12-12,83.45188903808594
2017-12-13,81.70238494873047
2017-12-14,82.07524871826172
2017-12-15,82.9786605834961
2017-12-18,83.25830841064453
2017-12-19,83.78886413574219
2017-12-20,83.9681396484375
2017-12-21,83.70284271240234
2017-12-22,83.2869873046875
2017-12-26,82.92130279541016
2017-12-27,82.6918716430664
2017-12-28,82.59864807128906
2017-12-29,82.44091796875
2018-01-02,82.77790069580078
2018-01-03,82.80659484863281
2018-01-04,83.53793334960938
2018-01-05,84.37682342529297
2018-01-08,84.32664489746094
2018-01-09,85.32325744628906
2018-01-10,87.12293243408203
2018-01-11,88.70750427246094
2018-01-12,88.99430847167969
2018-01-16,87.53880310058594
2018-01-17,88.50674438476562
2018-01-18,88.41353607177734
2018-01-19,89.0014877319336
2018-01-22,89.1448974609375
2018-01-23,89.05167388916016
2018-01-24,89.5033950805664
2018-01-25,89.19507598876953
2018-01-26,90.35661315917969
2018-01-29,89.89056396484375
2018-01-30,87.0368881225586
2018-01-31,85.1941909790039
2018-02-01,86.4130859375
2018-02-02,84.12586212158203
2018-02-05,79.43666076660156
2018-02-06,79.58008575439453
2018-02-07,79.70912170410156
2018-02-08,74.12369537353516
2018-02-09,76.03092193603516
2018-02-12,77.33586120605469
2018-02-13,76.64037322998047
2018-02-14,79.78082275390625
2018-02-15,78.6766586303711
2018-02-16,78.4615478515625
2018-02-20,78.42542266845703
2018-02-21,78.5338363647461
2018-02-22,77.92656707763672
2018-02-23,78.7868881225586
2018-02-26,79.61106872558594
2018-02-27,78.57723999023438
2018-02-28,76.86383056640625
2018-03-01,75.13597106933594
2018-03-02,76.34330749511719
2018-03-05,76.79154968261719
2018-03-06,77.74584197998047
2018-03-07,77.57952880859375
2018-03-08,77.70967864990234
2018-03-09,79.74116516113281
2018-03-12,79.44474792480469
2018-03-13,79.23509979248047
2018-03-14,78.11454010009766
2018-03-15,78.43263244628906
2018-03-16,78.54829406738281
2018-03-19,77.87596893310547
2018-03-20,78.72903442382812
2018-03-21,78.71458435058594
2018-03-22,75.9529037475586
2018-03-23,72.75747680664062
2018-03-26,75.30949401855469
2018-03-27,74.14556121826172
2018-03-28,74.39134216308594
2018-03-29,74.86126708984375
2018-04-02,72.9815902709961
2018-04-03,74.34075927734375
2018-04-04,75.49024200439453
2018-04-05,75.84447479248047
2018-04-06,73.9792709350586
2018-04-09,73.70455169677734
2018-04-10,75.69268035888672
2018-04-11,74.43473815917969
2018-04-12,75.93123626708984
2018-04-13,75.38903045654297
2018-04-16,75.96737670898438
2018-04-17,75.8372573852539
2018-04-18,76.5168228149414
2018-04-19,77.40605926513672
2018-04-20,77.37712860107422
2018-04-23,77.6301498413086
2018-04-24,77.45664978027344
2018-04-25,77.18915557861328
2018-04-26,77.49280548095703
2018-04-27,77.80367279052734
2018-04-30,76.86383056640625
2018-05-01,76.71202087402344
2018-05-02,73.18402862548828
2018-05-03,70.55973815917969
2018-05-04,72.77195739746094
2018-05-07,72.65630340576172
2018-05-08,72.36710357666016
2018-05-09,72.38877868652344
2018-05-10,72.90208435058594
2018-05-11,72.20803833007812
2018-05-14,72.2008285522461
2018-05-15,72.68518829345703
2018-05-16,73.1406478881836
2018-05-17,74.18168640136719
2018-05-18,74.05158233642578
2018-05-21,74.10990905761719
2018-05-22,74.36519622802734
2018-05-23,73.59207916259766
2018-05-24,73.21279907226562
2018-05-25,72.95023345947266
2018-05-29,69.2669906616211
2018-05-30,71.3675308227539
2018-05-31,70.63089752197266
2018-06-01,72.08961486816406
2018-06-04,72.33026885986328
2018-06-05,71.88536071777344
2018-06-06,72.68036651611328
2018-06-07,72.74601745605469
2018-06-08,73.33679962158203
2018-06-11,73.54830932617188
2018-06-12,72.76061248779297
2018-06-13,72.42510223388672
2018-06-14,72.02395629882812
2018-06-15,71.88536071777344
2018-06-18,71.44047546386719
2018-06-19,71.18521118164062
2018-06-20,70.63089752197266
2018-06-21,70.32455444335938
2018-06-22,70.38288879394531
2018-06-25,70.00364685058594
2018-06-26,69.51496124267578
2018-06-27,67.99061584472656
2018-06-28,68.26048278808594
2018-06-29,68.20211791992188
2018-07-02,68.80020904541016
2018-07-03,68.5522232055664
2018-07-05,68.80747985839844
2018-07-06,69.1794662475586
2018-07-09,71.23622131347656
2018-07-10,70.75489044189453
2018-07-11,69.58061981201172
2018-07-12,69.5076904296875
2018-07-13,69.33992767333984
2018-07-16,70.2370376586914
2018-07-17,70.03280639648438
2018-07-18,71.10497283935547
2018-07-19,69.79940795898438
2018-07-20,69.47120666503906
2018-07-23,70.68922424316406
2018-07-24,71.58633422851562
2018-07-25,70.72571563720703
2018-07-26,71.54989624023438
2018-07-27,72.12606048583984
2018-07-30,73.03775787353516
2018-07-31,73.59938049316406
2018-08-01,73.30762481689453
2018-08-02,72.84813690185547
2018-08-03,72.51263427734375
2018-08-06,72.69496154785156
2018-08-07,73.17633819580078
2018-08-08,74.04428100585938
2018-08-09,72.89189910888672
2018-08-10,70.72571563720703
2018-08-13,70.35372924804688
2018-08-14,71.03201293945312
2018-08-15,70.25161743164062
2018-08-16,71.54989624023438
2018-08-17,72.0604248046875
2018-08-20,72.25181579589844
2018-08-21,73.36323547363281
2018-08-22,72.66399383544922
2018-08-23,72.04570007324219
2018-08-24,72.5315170288086
2018-08-27,73.87848663330078
2018-08-28,73.89322662353516
2018-08-29,73.37061309814453
2018-08-30,72.4505386352539
2018-08-31,72.31806182861328
2018-09-04,72.68607330322266
2018-09-05,73.4000473022461
2018-09-06,72.6713638305664
2018-09-07,72.34748840332031
2018-09-10,72.64927673339844
2018-09-11,71.88377380371094
2018-09-12,71.23604583740234
2018-09-13,71.45684814453125
2018-09-14,73.50309753417969
2018-09-17,72.86271667480469
2018-09-18,73.76073455810547
2018-09-19,75.69656372070312
2018-09-20,76.71969604492188
2018-09-21,77.05091857910156
2018-09-24,76.03516387939453
2018-09-25,75.48310852050781
2018-09-26,74.41581726074219
2018-09-27,74.38638305664062
2018-09-28,74.5777587890625
2018-10-01,74.76176452636719
2018-10-02,74.68816375732422
2018-10-03,75.40215301513672
2018-10-04,77.13926696777344
2018-10-05,76.88898468017578
2018-10-08,78.01517486572266
2018-10-09,77.98573303222656
2018-10-10,75.65975189208984
2018-10-11,71.91320037841797
2018-10-12,71.95738220214844
2018-10-15,71.6923828125
2018-10-16,72.00889587402344
2018-10-17,73.38532257080078
2018-10-18,71.7880630493164
2018-10-19,71.83961486816406
2018-10-22,70.4484634399414
2018-10-23,69.98473358154297
2018-10-24,66.84908294677734
2018-10-25,67.98263549804688
2018-10-26,66.36332702636719
2018-10-29,66.79759216308594
2018-10-30,68.04153442382812
2018-10-31,69.0278549194336
2018-11-01,69.83750915527344
2018-11-02,70.5956802368164
2018-11-05,72.00152587890625
2018-11-06,72.4137191772461
2018-11-07,74.11404418945312
2018-11-08,71.37590026855469
2018-11-09,70.55149841308594
2018-11-12,68.94689178466797
2018-11-13,69.64614868164062
2018-11-14,68.34331512451172
2018-11-15,68.16666412353516
2018-11-16,67.39378356933594
2018-11-19,67.46003723144531
2018-11-20,66.14985656738281
2018-11-21,67.01103973388672
2018-11-23,66.66162872314453
2018-11-26,68.26741027832031
2018-11-27,68.31201171875
2018-11-28,70.08876037597656
2018-11-29,69.07028198242188
2018-11-30,69.70219421386719
2018-12-03,70.07389831542969
2018-12-04,66.2973861694336
2018-12-06,64.92949676513672
2018-12-07,63.83668899536133
2018-12-10,61.926116943359375
2018-12-11,61.06376266479492
2018-12-12,61.59157180786133
2018-12-13,61.50980758666992
2018-12-14,61.2347412109375
2018-12-17,60.68462371826172
2018-12-18,60.87047576904297
2018-12-19,59.918914794921875
2018-12-20,59.77023696899414
2018-12-21,58.320579528808594
2018-12-24,57.116233825683594
2018-12-26,59.896610260009766
2018-12-27,60.513633728027344
2018-12-28,60.052711486816406
2018-12-31,60.62514877319336
2019-01-02,61.457767486572266
2019-01-03,60.41699981689453
2019-01-04,63.219635009765625
2019-01-07,63.18992233276367
2019-01-08,63.56161117553711
2019-01-09,64.58753967285156
2019-01-10,64.90718841552734
2019-01-11,65.22686767578125
2019-01-14,65.81413269042969
2019-01-15,66.14869689941406
2019-01-16,67.2638168334961
2019-01-17,67.77674865722656
2019-01-18,68.58708190917969
2019-01-22,67.4793930053711
2019-01-23,67.38274383544922
2019-01-24,67.93285369873047
2019-01-25,69.07028198242188
2019-01-28,68.8323974609375
2019-01-29,67.7098388671875
2019-01-30,67.8882827758789
2019-01-31,68.49785614013672
2019-02-01,69.10746002197266
2019-02-04,69.2784652709961
2019-02-05,69.1297607421875
2019-02-06,69.44200897216797
2019-02-07,67.8585433959961
2019-02-08,67.64292907714844
2019-02-11,68.02207946777344
2019-02-12,69.40481567382812
2019-02-13,69.78397369384766
2019-02-14,68.1558837890625
2019-02-15,69.99211120605469
2019-02-19,70.59324645996094
2019-02-20,71.397216796875
2019-02-21,70.99899291992188
2019-02-22,71.38970947265625
2019-02-25,71.802978515625
2019-02-26,71.81050109863281
2019-02-27,72.18619537353516
2019-02-28,72.0208740234375
2019-03-01,72.58441925048828
2019-03-04,72.68211364746094
2019-03-05,72.77978515625
2019-03-06,71.75789642333984
2019-03-07,70.71346282958984
2019-03-08,70.10482025146484
2019-03-11,71.05157470703125
2019-03-12,71.18682098388672
2019-03-13,71.47987365722656
2019-03-14,71.58507537841797
2019-03-15,72.11856842041016
2019-03-18,73.07283782958984
2019-03-19,72.73468780517578
2019-03-20,70.56318664550781
2019-03-21,70.8111343383789
2019-03-22,67.59517669677734
2019-03-25,67.58766174316406
2019-03-26,68.72227478027344
2019-03-27,68.7748794555664
2019-03-28,68.89508819580078
2019-03-29,69.03783416748047
2019-04-01,72.0359115600586
2019-04-02,71.44982147216797
2019-04-03,72.47924041748047
2019-04-04,72.96012878417969
2019-04-05,73.98953247070312
2019-04-08,74.30512237548828
2019-04-09,73.08036041259766
2019-04-10,73.92939758300781
2019-04-11,74.80852508544922
2019-04-12,76.2362060546875
2019-04-15,76.14602661132812
2019-04-16,78.1672592163086
2019-04-17,78.26494598388672
2019-04-18,78.01699829101562
2019-04-22,77.7389907836914
2019-04-23,77.88924407958984
2019-04-24,77.21299743652344
2019-04-25,77.19796752929688
2019-04-26,78.06208038330078
2019-04-29,79.12153625488281
2019-04-30,79.4295883178711
2019-05-01,78.59555053710938
2019-05-02,76.521728515625
2019-05-03,77.49100494384766
2019-05-06,76.66448211669922
2019-05-07,75.79287719726562
2019-05-08,75.74027252197266
2019-05-09,75.76280975341797
2019-05-10,76.09341430664062
2019-05-13,72.23876953125
2019-05-14,74.07217407226562
2019-05-15,73.8091812133789
2019-05-16,74.69583129882812
2019-05-17,74.2449951171875
2019-05-20,74.62069702148438
2019-05-21,75.46976470947266
2019-05-22,74.87616729736328
2019-05-23,72.96762084960938
2019-05-24,74.21273040771484
2019-05-28,73.14225769042969
2019-05-29,73.09669494628906
2019-05-30,72.70191192626953
2019-05-31,70.1357650756836
2019-06-03,71.5327377319336
2019-06-04,74.26588439941406
2019-06-05,75.00991821289062
2019-06-06,75.8146743774414
2019-06-07,75.48062896728516
2019-06-10,75.72356414794922
2019-06-11,75.72356414794922
2019-06-12,74.97953796386719
2019-06-13,75.41227722167969
2019-06-14,75.33636474609375
2019-06-17,74.35698699951172
2019-06-18,75.53376770019531
2019-06-19,75.13896179199219
2019-06-20,76.01964569091797
2019-06-21,75.6172866821289
2019-06-24,75.3895263671875
2019-06-25,74.60751342773438
2019-06-26,74.7973403930664
2019-06-27,75.33636474609375
2019-06-28,76.68016052246094
2019-07-01,77.4545669555664
2019-07-02,76.66498565673828
2019-07-03,77.78102111816406
2019-07-05,78.00119018554688
2019-07-08,77.3406753540039
2019-07-09,77.12810516357422
2019-07-10,76.49036407470703
2019-07-11,76.78644561767578
2019-07-12,77.82657623291016
2019-07-15,77.3558578491211
2019-07-16,77.5077133178711
2019-07-17,76.00447845458984
2019-07-18,77.01422119140625
2019-07-19,76.69535827636719
2019-07-22,76.51313781738281
2019-07-23,77.3482666015625
2019-07-24,77.85694122314453
2019-07-25,77.78861999511719
2019-07-26,78.40355682373047
2019-07-29,77.81897735595703
2019-07-30,77.69751739501953
2019-07-31,76.91552734375
2019-08-01,69.15641021728516
2019-08-02,67.23560333251953
2019-08-05,65.25405883789062
2019-08-06,65.46664428710938
2019-08-07,64.66189575195312
2019-08-08,65.31481170654297
2019-08-09,64.39614868164062
2019-08-12,62.801815032958984
2019-08-13,63.454734802246094
2019-08-14,61.04045104980469
2019-08-15,60.80508804321289
2019-08-16,62.2779541015625
2019-08-19,63.19256591796875
2019-08-20,61.98590087890625
2019-08-21,62.56233215332031
2019-08-22,63.08497619628906
2019-08-23,60.81767272949219
2019-08-26,61.186580657958984
2019-08-27,60.172054290771484
2019-08-28,60.24890899658203
2019-08-29,61.12508773803711
2019-08-30,61.55549621582031
2019-09-03,60.4410514831543
2019-09-04,61.217315673828125
2019-09-05,62.961997985839844
2019-09-06,63.15412521362305
2019-09-09,64.71434783935547
2019-09-10,66.64347839355469
2019-09-11,67.65032958984375
2019-09-12,67.80404663085938
2019-09-13,69.03376007080078
2019-09-16,68.48040008544922
2019-09-17,67.85784912109375
2019-09-18,68.54188537597656
2019-09-19,68.4112319946289
2019-09-20,68.46501922607422
2019-09-23,68.91080474853516
2019-09-24,68.54188537597656
2019-09-25,68.99535369873047
2019-09-26,68.97227478027344
2019-09-27,69.29509735107422
2019-09-30,69.13368225097656
2019-10-01,67.08157348632812
2019-10-02,65.39070892333984
2019-10-03,65.74425506591797
2019-10-04,67.13538360595703
2019-10-07,66.85869598388672
2019-10-08,65.29077911376953
2019-10-09,66.14390563964844
2019-10-10,67.38130950927734
2019-10-11,68.72634887695312
2019-10-14,68.66485595703125
2019-10-15,69.13368225097656
2019-10-16,68.74939727783203
2019-10-17,68.69559478759766
2019-10-18,68.93384552001953
2019-10-21,69.84844970703125
2019-10-22,70.10208892822266
2019-10-23,70.3787841796875
2019-10-24,70.14051818847656
2019-10-25,70.51714324951172
2019-10-28,71.5700912475586
2019-10-29,71.47785186767578
2019-10-30,70.94755554199219
2019-10-31,70.04830169677734
2019-11-01,71.45479583740234
2019-11-04,72.63072204589844
2019-11-05,70.7477035522461
2019-11-06,69.59484100341797
2019-11-07,70.5863037109375
2019-11-08,71.39330291748047
2019-11-11,70.90141296386719
2019-11-12,71.71612548828125
2019-11-13,71.31645202636719
2019-11-14,71.33182525634766
2019-11-15,71.9774398803711
2019-11-18,71.58546447753906
2019-11-19,71.83139038085938
2019-11-20,71.5700912475586
2019-11-21,71.90825653076172
2019-11-22,72.96891021728516
2019-11-25,72.7591552734375
2019-11-26,72.88346862792969
2019-11-27,72.953369140625
2019-11-29,72.72034454345703
2019-12-02,72.192138671875
2019-12-03,70.20362854003906
2019-12-04,70.49879455566406
2019-12-05,70.69298553466797
2019-12-06,71.68724060058594
2019-12-09,72.0833969116211
2019-12-10,71.81150817871094
2019-12-11,71.78821563720703
2019-12-12,73.44271087646484
2019-12-13,73.124267578125
2019-12-16,73.39611053466797
2019-12-17,73.89323425292969
2019-12-18,74.00198364257812
2019-12-19,73.2019271850586
2019-12-20,73.4349594116211
2019-12-23,73.23299407958984
2019-12-24,72.86790466308594
2019-12-26,73.02330017089844
2019-12-27,72.40963745117188
2019-12-30,72.1455307006836
2019-12-31,72.81355285644531
2020-01-02,73.6679916381836
2020-01-03,72.44070434570312
2020-01-06,72.6193618774414
2020-01-07,72.54167938232422
2020-01-08,73.00773620605469
2020-01-09,73.55923461914062
2020-01-10,73.3339614868164
2020-01-13,73.84662628173828
2020-01-14,73.7378921508789
2020-01-15,73.26406860351562
2020-01-16,74.0951919555664
2020-01-17,75.42345428466797
2020-01-21,74.17288208007812
2020-01-22,74.5301742553711
2020-01-23,74.2039566040039
2020-01-24,72.64264678955078
2020-01-27,70.1803207397461
2020-01-28,71.46198272705078
2020-01-29,71.3920669555664
2020-01-30,72.32420349121094
2020-01-31,70.73182678222656
2020-02-03,71.07362365722656
2020-02-04,72.6504135131836
2020-02-05,74.28939819335938
2020-02-06,74.048583984375
2020-02-07,73.53592681884766
2020-02-10,73.70681762695312
2020-02-11,74.46804809570312
2020-02-12,74.5301742553711
2020-02-13,74.2350082397461
2020-02-14,74.24288940429688
2020-02-18,73.22134399414062
2020-02-19,73.1584701538086
2020-02-20,73.69280242919922
2020-02-21,72.76555633544922
2020-02-24,69.01727294921875
2020-02-25,66.05476379394531
2020-02-26,64.37315368652344
2020-02-27,60.91559982299805
2020-02-28,59.28899002075195
2020-03-02,62.51864242553711
2020-03-03,58.982547760009766
2020-03-04,60.64057159423828
2020-03-05,56.78229522705078
2020-03-06,54.8570556640625
2020-03-09,45.765296936035156
2020-03-10,49.40357208251953
2020-03-11,45.55312728881836
2020-03-12,36.39063262939453
2020-03-13,41.58481216430664
2020-03-16,34.06465148925781
2020-03-17,36.752113342285156
2020-03-18,36.288482666015625
2020-03-19,34.86616897583008
2020-03-20,33.2081298828125
2020-03-23,30.819276809692383
2020-03-24,37.30217742919922
2020-03-25,40.5554084777832
2020-03-26,42.94425582885742
2020-03-27,41.67911148071289
2020-03-30,42.237037658691406
2020-03-31,40.97188949584961
2020-04-01,36.9328498840332
2020-04-02,36.6421012878418
2020-04-03,36.217769622802734
2020-04-06,38.614471435546875
2020-04-07,40.90902328491211
2020-04-08,43.2349967956543
2020-04-09,46.12676239013672
2020-04-13,45.57670593261719
2020-04-14,46.0560417175293
2020-04-15,42.842098236083984
2020-04-16,41.1683349609375
2020-04-17,44.47657775878906
2020-04-20,42.62992477416992
2020-04-21,40.69684982299805
2020-04-22,42.127010345458984
2020-04-23,41.836265563964844
2020-04-24,43.832210540771484
2020-04-27,46.56680679321289
2020-04-28,47.65908432006836
2020-04-29,50.67656707763672
2020-04-30,49.01066970825195
2020-05-01,46.786842346191406
2020-05-04,46.26820755004883
2020-05-05,46.166053771972656
2020-05-06,42.52778244018555
2020-05-07,44.57086944580078
2020-05-08,46.34678649902344
2020-05-11,44.8301887512207
2020-05-12,42.637786865234375
2020-05-13,40.35110092163086
2020-05-14,41.9462776184082
2020-05-15,41.59267044067383
2020-05-18,44.88519287109375
2020-05-19,43.20356750488281
2020-05-20,44.445152282714844
2020-05-21,45.31739044189453
2020-05-22,45.08507537841797
2020-05-26,48.4336051940918
2020-05-27,50.628578186035156
2020-05-28,49.547115325927734
2020-05-29,48.83414840698242
2020-06-01,48.770057678222656
2020-06-02,48.83414840698242
2020-06-03,51.03713607788086
2020-06-04,52.43903732299805
2020-06-05,55.45912170410156
2020-06-08,59.8651008605957
2020-06-09,57.485862731933594
2020-06-10,54.377662658691406
2020-06-11,48.34547805786133
2020-06-12,50.59654235839844
2020-06-15,51.70203399658203
2020-06-16,52.711402893066406
2020-06-17,51.12525939941406
2020-06-18,51.30149459838867
2020-06-19,50.54045486450195
2020-06-22,50.099857330322266
2020-06-23,50.61256408691406
2020-06-24,47.82477951049805
2020-06-25,48.425594329833984
2020-06-26,46.54304504394531
2020-06-29,47.42424011230469
2020-06-30,48.78608703613281
2020-07-01,47.20794677734375
2020-07-02,47.50434494018555
2020-07-06,49.11452865600586
2020-07-07,47.57644271850586
2020-07-08,48.68193435668945
2020-07-09,46.48697280883789
2020-07-10,48.4976921081543
2020-07-13,48.8421630859375
2020-07-14,49.59518051147461
2020-07-15,51.213375091552734
2020-07-16,51.46971130371094
2020-07-17,51.38159942626953
2020-07-20,50.48438262939453
2020-07-21,52.062522888183594
2020-07-22,52.44704055786133
2020-07-23,52.57520294189453
2020-07-24,51.99843978881836
2020-07-27,51.44568634033203
2020-07-28,51.33354568481445
2020-07-29,52.455055236816406
2020-07-30,50.99707794189453
2020-07-31,50.76476287841797
2020-08-03,51.61391830444336
2020-08-04,50.69266891479492
2020-08-05,53.832916259765625
2020-08-06,51.79016876220703
2020-08-07,54.44175338745117
2020-08-10,55.707454681396484
2020-08-11,56.668758392333984
2020-08-12,56.00387191772461
2020-08-13,55.707454681396484
2020-08-14,56.5485954284668
2020-08-17,55.635353088378906
2020-08-18,54.93040466308594
2020-08-19,55.3309440612793
2020-08-20,54.57792282104492
2020-08-21,54.00114822387695
2020-08-24,56.265106201171875
2020-08-25,56.273250579833984
2020-08-26,55.613609313964844
2020-08-27,56.484981536865234
2020-08-28,56.7130126953125
2020-08-31,55.190128326416016
2020-09-01,55.37744140625
2020-09-02,56.19997024536133
2020-09-03,55.38558578491211
2020-09-04,56.770015716552734
2020-09-08,55.23085021972656
2020-09-09,55.605472564697266
2020-09-10,54.77481460571289
2020-09-11,55.47517013549805
2020-09-14,56.81074905395508
2020-09-15,55.670616149902344
2020-09-16,56.452423095703125
2020-09-17,55.857906341552734
2020-09-18,55.499595642089844
2020-09-21,52.71444320678711
2020-09-22,51.88378143310547
2020-09-23,50.458621978759766
2020-09-24,50.04329299926758
2020-09-25,50.55634307861328
2020-09-28,52.14437484741211
2020-09-29,51.37886047363281
2020-09-30,51.72904968261719
2020-10-01,51.72089767456055
2020-10-02,52.022212982177734
2020-10-05,53.51253128051758
2020-10-06,53.21120071411133
2020-10-07,55.20641326904297
2020-10-08,55.597320556640625
2020-10-09,55.279720306396484
2020-10-12,56.3465461730957
2020-10-13,54.07444381713867
2020-10-14,54.01743698120117
2020-10-15,54.18031311035156
2020-10-16,53.968563079833984
2020-10-19,53.422943115234375
2020-10-20,53.927860260009766
2020-10-21,53.86269760131836
2020-10-22,55.312294006347656
2020-10-23,55.971927642822266
2020-10-26,54.090736389160156
2020-10-27,51.6801872253418
2020-10-28,50.22245407104492
2020-10-29,51.3381462097168
2020-10-30,52.13623046875
2020-11-02,53.691680908203125
2020-11-03,55.19828414916992
2020-11-04,51.37886047363281
2020-11-05,53.23564910888672
2020-11-06,51.75347900390625
2020-11-09,59.8157844543457
2020-11-10,61.444515228271484
2020-11-11,59.46559143066406
2020-11-12,57.836849212646484
2020-11-13,59.55517578125
2020-11-16,61.5504035949707
2020-11-17,61.42009353637695
2020-11-18,61.70513153076172
2020-11-19,61.7214241027832
2020-11-20,61.60740661621094
2020-11-23,63.49982833862305
2020-11-24,65.9872817993164
2020-11-25,65.06172180175781
2020-11-27,64.53282165527344
2020-11-30,62.49164962768555
2020-12-01,63.72295379638672
2020-12-02,65.02040100097656
2020-12-03,65.17740631103516
2020-12-04,67.17727661132812
2020-12-07,66.0947036743164
2020-12-08,66.31782531738281
2020-12-09,66.30130004882812
2020-12-10,66.07817077636719
2020-12-11,64.93775939941406
2020-12-14,63.309783935546875
2020-12-15,64.30143737792969
2020-12-16,64.45845031738281
2020-12-17,64.177490234375
2020-12-18,63.227134704589844
2020-12-21,62.970943450927734
2020-12-22,61.979278564453125
2020-12-23,63.458518981933594
2020-12-24,63.41717529296875
2020-12-28,63.55769348144531
2020-12-29,63.086647033691406
2020-12-30,64.00393676757812
2020-12-31,64.51630401611328
2021-01-04,63.13621520996094
2021-01-05,63.74775314331055
2021-01-06,67.52436828613281
2021-01-07,67.22686767578125
2021-01-08,66.68970489501953
2021-01-11,66.75581359863281
2021-01-12,68.00367736816406
2021-01-13,67.96235656738281
2021-01-14,69.34242248535156
2021-01-15,69.09451293945312
2021-01-19,70.12748718261719
2021-01-20,69.42505645751953
2021-01-21,68.4747085571289
2021-01-22,68.27638244628906
2021-01-25,67.73094177246094
2021-01-26,67.11941528320312
2021-01-27,65.48316192626953
2021-01-28,67.09465026855469
2021-01-29,64.68982696533203
2021-02-01,65.21045684814453
2021-02-02,66.24346160888672
2021-02-03,66.9045639038086
2021-02-04,68.40858459472656
2021-02-05,66.24346160888672
2021-02-08,66.86325073242188
2021-02-09,67.29298400878906
2021-02-10,67.85493469238281
2021-02-11,67.2103271484375
2021-02-12,67.78034210205078
2021-02-16,69.37301635742188
2021-02-17,69.92623901367188
2021-02-18,68.6604995727539
2021-02-19,70.4962387084961
2021-02-22,72.18112182617188
2021-02-23,71.56082916259766
2021-02-24,75.36643981933594
2021-02-25,73.6899642944336
2021-02-26,72.69242858886719
2021-03-01,74.28510284423828
2021-03-02,74.62040710449219
2021-03-03,74.91380310058594
2021-03-04,74.24319458007812
2021-03-05,75.99513244628906
2021-03-08,77.72190856933594
2021-03-09,76.6070327758789
2021-03-10,77.7889633178711
2021-03-11,77.46205139160156
2021-03-12,78.6858901977539
2021-03-15,78.62721252441406
2021-03-16,76.6070327758789
2021-03-17,78.10750579833984
2021-03-18,78.04882049560547
2021-03-19,77.10161590576172
2021-03-22,76.16275787353516
2021-03-23,74.12584686279297
2021-03-24,74.43598937988281
2021-03-25,76.22144317626953
2021-03-26,77.10161590576172
2021-03-29,75.97835540771484
2021-03-30,77.18543243408203
2021-03-31,76.36393737792969
2021-04-01,77.71351623535156
2021-04-05,77.74703979492188
2021-04-06,77.9901351928711
2021-04-07,78.75294494628906
2021-04-08,77.93147277832031
2021-04-09,79.08824920654297
2021-04-12,80.1025161743164
2021-04-13,79.86781311035156
2021-04-14,81.59458923339844
2021-04-15,81.56105041503906
2021-04-16,82.88548278808594
2021-04-19,82.6004867553711
2021-04-20,80.48809814453125
2021-04-21,82.08914947509766
2021-04-22,81.0916519165039
2021-04-23,82.56694793701172
2021-04-26,82.59208679199219
2021-04-27,83.237548828125
2021-04-28,83.66504669189453
2021-04-29,84.8302001953125
2021-04-30,84.1260757446289
2021-05-03,85.03137969970703
2021-05-04,85.22417449951172
2021-05-05,87.3365707397461
2021-05-06,88.52686309814453
2021-05-07,88.81185150146484
2021-05-10,89.45730590820312
2021-05-11,87.94009399414062
2021-05-12,86.5066909790039
2021-05-13,88.68611145019531
2021-05-14,90.26202392578125
2021-05-17,90.49671936035156
2021-05-18,89.34832000732422
2021-05-19,89.23098754882812
2021-05-20,88.60228729248047
2021-05-21,89.60819244384766
2021-05-24,90.09968566894531
2021-05-25,88.4388427734375
2021-05-26,88.99809265136719
2021-05-27,90.35387420654297
2021-05-28,90.64197540283203
2021-06-01,91.94691467285156
2021-06-02,91.5401611328125
2021-06-03,91.70965576171875
2021-06-04,91.88758850097656
2021-06-07,91.57406616210938
2021-06-08,91.56559753417969
2021-06-09,89.89627838134766
2021-06-10,88.90489959716797
2021-06-11,89.4217758178711
2021-06-14,88.48121643066406
2021-06-15,88.87944030761719
2021-06-16,89.1082534790039
2021-06-17,85.2781753540039
2021-06-18,82.71916961669922
2021-06-21,85.38833618164062
2021-06-22,85.09176635742188
2021-06-23,85.60865020751953
2021-06-24,86.86276245117188
2021-06-25,88.40494537353516
2021-06-28,86.6000747680664
2021-06-29,86.20182037353516
2021-06-30,86.828857421875
2021-07-01,87.53217315673828
2021-07-02,87.38811492919922
2021-07-06,84.85450744628906
2021-07-07,85.07482147216797
2021-07-08,82.32091522216797
2021-07-09,85.22735595703125
2021-07-12,86.10860443115234
2021-07-13,84.85450744628906
2021-07-14,84.47320556640625
2021-07-15,84.99009704589844
2021-07-16,83.65973663330078
2021-07-19,81.10070037841797
2021-07-20,83.9393539428711
