,CTRA
2018-03-01,19.14625358581543
2018-03-02,19.4074764251709
2018-03-05,19.445892333984375
2018-03-06,19.353696823120117
2018-03-07,19.52272605895996
2018-03-08,19.16930389404297
2018-03-09,19.607234954833984
2018-03-12,19.607234954833984
2018-03-13,19.69943618774414
2018-03-14,19.645654678344727
2018-03-15,19.246129989624023
2018-03-16,19.200042724609375
2018-03-19,18.754419326782227
2018-03-20,18.493196487426758
2018-03-21,18.739049911499023
2018-03-22,18.408674240112305
2018-03-23,18.06293487548828
2018-03-26,18.41636085510254
2018-03-27,18.278066635131836
2018-03-28,18.224285125732422
2018-03-29,18.42403793334961
2018-04-02,17.786346435546875
2018-04-03,18.08598518371582
2018-04-04,18.216598510742188
2018-04-05,18.393312454223633
2018-04-06,17.801715850830078
2018-04-09,17.632688522338867
2018-04-10,18.093669891357422
2018-04-11,18.055255889892578
2018-04-12,18.10135269165039
2018-04-13,18.185869216918945
2018-04-16,18.408674240112305
2018-04-17,18.316478729248047
2018-04-18,18.47014045715332
2018-04-19,18.10135269165039
2018-04-20,17.732568740844727
2018-04-23,17.916959762573242
2018-04-24,17.87086296081543
2018-04-25,17.801715850830078
2018-04-26,18.032203674316406
2018-04-27,18.147451400756836
2018-04-30,18.370262145996094
2018-05-01,18.41636085510254
2018-05-02,18.29343032836914
2018-05-03,17.732568740844727
2018-05-04,18.001476287841797
2018-05-07,17.686466217041016
2018-05-08,17.93232536315918
2018-05-09,17.747934341430664
2018-05-10,17.640365600585938
2018-05-11,17.417560577392578
2018-05-14,17.878541946411133
2018-05-15,17.87084197998047
2018-05-16,17.932466506958008
2018-05-17,17.986387252807617
2018-05-18,17.932466506958008
2018-05-21,18.032604217529297
2018-05-22,17.555021286010742
2018-05-23,17.547313690185547
2018-05-24,17.239200592041016
2018-05-25,17.33163070678711
2018-05-29,16.90797233581543
2018-05-30,17.477994918823242
2018-05-31,17.60123634338379
2018-06-01,17.739892959594727
2018-06-04,17.29311752319336
2018-06-05,17.38555335998535
2018-06-06,17.71678352355957
2018-06-07,18.017202377319336
2018-06-08,18.13273811340332
2018-06-11,18.13273811340332
2018-06-12,18.17125701904297
2018-06-13,18.37153434753418
2018-06-14,18.186664581298828
2018-06-15,18.1019287109375
2018-06-18,18.271400451660156
2018-06-19,18.448564529418945
2018-06-20,18.61032485961914
2018-06-21,18.61032485961914
2018-06-22,17.801515579223633
2018-06-25,17.886247634887695
2018-06-26,18.10963249206543
2018-06-27,18.017202377319336
2018-06-28,18.225175857543945
2018-06-29,18.33302116394043
2018-07-02,18.117340087890625
2018-07-03,18.017202377319336
2018-07-05,18.05571174621582
2018-07-06,18.163551330566406
2018-07-09,18.271400451660156
2018-07-10,18.217477798461914
2018-07-11,18.217477798461914
2018-07-12,17.924762725830078
2018-07-13,18.063417434692383
2018-07-16,18.255992889404297
2018-07-17,18.225175857543945
2018-07-18,18.440858840942383
2018-07-19,18.810598373413086
2018-07-20,18.671947479248047
2018-07-23,18.718164443969727
2018-07-24,18.695058822631836
2018-07-25,19.23426628112793
2018-07-26,19.041688919067383
2018-07-27,17.57042694091797
2018-07-30,17.508804321289062
2018-07-31,18.1019287109375
2018-08-01,17.94017219543457
2018-08-02,17.77840805053711
2018-08-03,18.063417434692383
2018-08-06,18.13273811340332
2018-08-07,18.317609786987305
2018-08-08,18.07049560546875
2018-08-09,18.17860984802246
2018-08-10,18.25583267211914
2018-08-13,18.039602279663086
2018-08-14,18.317609786987305
2018-08-15,17.746150970458984
2018-08-16,18.14771842956543
2018-08-17,18.224939346313477
2018-08-20,18.5261173248291
2018-08-21,18.919965744018555
2018-08-22,18.889076232910156
2018-08-23,18.726903915405273
2018-08-24,18.649677276611328
2018-08-27,18.518396377563477
2018-08-28,18.518396377563477
2018-08-29,18.626514434814453
2018-08-30,18.649677276611328
2018-08-31,18.402559280395508
2018-09-04,17.76932144165039
2018-09-05,17.36003303527832
2018-09-06,16.919851303100586
2018-09-07,16.865798950195312
2018-09-10,16.881244659423828
2018-09-11,16.943021774291992
2018-09-12,17.035690307617188
2018-09-13,17.04340362548828
2018-09-14,16.927574157714844
2018-09-17,16.657291412353516
2018-09-18,16.765403747558594
2018-09-19,17.19013786315918
2018-09-20,17.684371948242188
2018-09-21,17.923770904541016
2018-09-24,17.91604995727539
2018-09-25,17.946935653686523
2018-09-26,17.344587326049805
2018-09-27,17.738433837890625
2018-09-28,17.39092254638672
2018-10-01,17.221027374267578
2018-10-02,17.645761489868164
2018-10-03,17.831098556518555
2018-10-04,18.371667861938477
2018-10-05,18.464336395263672
2018-10-08,18.804126739501953
2018-10-09,18.850460052490234
2018-10-10,18.533843994140625
2018-10-11,17.908327102661133
2018-10-12,18.0550537109375
2018-10-15,18.456615447998047
2018-10-16,18.456615447998047
2018-10-17,18.379390716552734
2018-10-18,18.217222213745117
2018-10-19,18.510669708251953
2018-10-22,17.885156631469727
2018-10-23,17.56081771850586
2018-10-24,16.356115341186523
2018-10-25,16.526012420654297
2018-10-26,17.69982147216797
2018-10-29,17.73070526123047
2018-10-30,18.74234962463379
2018-10-31,18.711458206176758
2018-11-01,18.804126739501953
2018-11-02,18.958574295043945
2018-11-05,20.070602416992188
2018-11-06,19.969940185546875
2018-11-07,19.722156524658203
2018-11-08,19.536317825317383
2018-11-09,19.830564498901367
2018-11-12,19.66020965576172
2018-11-13,20.511972427368164
2018-11-14,20.008655548095703
2018-11-15,19.853790283203125
2018-11-16,19.931230545043945
2018-11-19,19.97768783569336
2018-11-20,19.582778930664062
2018-11-21,19.962200164794922
2018-11-23,19.815074920654297
2018-11-26,19.33499526977539
2018-11-27,18.785226821899414
2018-11-28,19.280790328979492
2018-11-29,19.11818504333496
2018-11-30,19.48211097717285
2018-12-03,19.288532257080078
2018-12-04,19.435659408569336
2018-12-06,19.52083396911621
2018-12-07,19.536317825317383
2018-12-10,19.582778930664062
2018-12-11,19.50534439086914
2018-12-12,18.932342529296875
2018-12-13,18.676815032958984
2018-12-14,18.049606323242188
2018-12-17,17.507577896118164
2018-12-18,17.770851135253906
2018-12-19,17.468860626220703
2018-12-20,17.368192672729492
2018-12-21,17.662439346313477
2018-12-24,17.159128189086914
2018-12-26,18.266416549682617
2018-12-27,18.405799865722656
2018-12-28,17.770851135253906
2018-12-31,17.30625343322754
2019-01-02,18.219953536987305
2019-01-03,18.103803634643555
2019-01-04,17.910228729248047
2019-01-07,18.63809585571289
2019-01-08,18.909114837646484
2019-01-09,18.46774673461914
2019-01-10,18.676815032958984
2019-01-11,18.723270416259766
2019-01-14,19.094953536987305
2019-01-15,19.203357696533203
2019-01-16,19.38144874572754
2019-01-17,19.559551239013672
2019-01-18,19.83831024169922
2019-01-22,19.52083396911621
2019-01-23,19.38106346130371
2019-01-24,19.784835815429688
2019-01-25,20.11872673034668
2019-01-28,19.808134078979492
2019-01-29,19.893545150756836
2019-01-30,19.683895111083984
2019-01-31,19.373302459716797
2019-02-01,19.46647834777832
2019-02-04,19.32670783996582
2019-02-05,19.22576904296875
2019-02-06,18.744346618652344
2019-02-07,18.418224334716797
2019-02-08,18.596818923950195
2019-02-11,18.953998565673828
2019-02-12,19.18694305419922
2019-02-13,19.093769073486328
2019-02-14,19.1947078704834
2019-02-15,19.590717315673828
2019-02-19,19.55189323425293
2019-02-20,19.373302459716797
2019-02-21,19.054943084716797
2019-02-22,18.8375244140625
2019-02-25,19.32670783996582
2019-02-26,19.497543334960938
2019-02-27,19.22576904296875
2019-02-28,19.11705780029297
2019-03-01,19.598478317260742
2019-03-04,19.676128387451172
2019-03-05,19.994489669799805
2019-03-06,19.730484008789062
2019-03-07,19.50530433654785
2019-03-08,19.155887603759766
2019-03-11,19.334476470947266
2019-03-12,19.815900802612305
2019-03-13,20.17308235168457
2019-03-14,20.227434158325195
2019-03-15,20.134254455566406
2019-03-18,20.149789810180664
2019-03-19,20.15755271911621
2019-03-20,20.50696563720703
2019-03-21,20.646738052368164
2019-03-22,20.15755271911621
2019-03-25,20.491439819335938
2019-03-26,20.491439819335938
2019-03-27,20.421554565429688
2019-03-28,20.468143463134766
2019-03-29,20.266263961791992
2019-04-01,20.087663650512695
2019-04-02,20.1109619140625
2019-04-03,19.7926025390625
2019-04-04,20.048839569091797
2019-04-05,20.320613861083984
2019-04-08,20.825326919555664
2019-04-09,21.073802947998047
2019-04-10,21.08156394958496
2019-04-11,21.01944351196289
2019-04-12,21.198040008544922
2019-04-15,21.244630813598633
2019-04-16,21.298982620239258
2019-04-17,20.996150970458984
2019-04-18,20.28955078125
2019-04-22,20.320613861083984
2019-04-23,20.336139678955078
2019-04-24,20.274023056030273
2019-04-25,20.196374893188477
2019-04-26,20.701087951660156
2019-04-29,20.15755271911621
2019-04-30,20.103193283081055
2019-05-01,19.707189559936523
2019-05-02,19.497543334960938
2019-05-03,19.69942283630371
2019-05-06,19.777070999145508
2019-05-07,19.80036735534668
2019-05-08,19.862489700317383
2019-05-09,20.14202117919922
2019-05-10,20.15755271911621
2019-05-13,20.06437110900879
2019-05-14,20.492931365966797
2019-05-15,20.53968620300293
2019-05-16,20.469552993774414
2019-05-17,20.391632080078125
2019-05-20,20.609811782836914
2019-05-21,21.31109046936035
2019-05-22,20.72669219970703
2019-05-23,19.95528793334961
2019-05-24,20.025415420532227
2019-05-28,20.025415420532227
2019-05-29,19.690357208251953
2019-05-30,19.612436294555664
2019-05-31,19.495555877685547
2019-06-03,19.70594024658203
2019-06-04,19.85399055480957
2019-06-05,19.698150634765625
2019-06-06,19.81502914428711
2019-06-07,19.82282066345215
2019-06-10,18.84103012084961
2019-06-11,18.692983627319336
2019-06-12,18.482601165771484
2019-06-13,18.62285614013672
2019-06-14,18.521560668945312
2019-06-17,18.700775146484375
2019-06-18,18.60726547241211
2019-06-19,18.75531578063965
2019-06-20,18.381303787231445
2019-06-21,18.25663185119629
2019-06-24,18.100788116455078
2019-06-25,17.89040756225586
2019-06-26,17.633270263671875
2019-06-27,17.656646728515625
2019-06-28,17.89040756225586
2019-07-01,17.929367065429688
2019-07-02,17.93716049194336
2019-07-03,18.334550857543945
2019-07-05,18.420263290405273
2019-07-08,18.576101303100586
2019-07-09,18.64623260498047
2019-07-10,18.724149703979492
2019-07-11,18.552722930908203
2019-07-12,18.700775146484375
2019-07-15,18.3189640045166
2019-07-16,18.116374969482422
2019-07-17,17.446264266967773
2019-07-18,17.45405387878418
2019-07-19,17.391719818115234
2019-07-22,17.344970703125
2019-07-23,17.352760314941406
2019-07-24,17.22808837890625
2019-07-25,16.978744506835938
2019-07-26,14.929452896118164
2019-07-29,14.906075477600098
2019-07-30,15.06191635131836
2019-07-31,14.929452896118164
2019-08-01,14.594396591186523
2019-08-02,14.23596477508545
2019-08-05,13.59702205657959
2019-08-06,13.472349166870117
2019-08-07,13.67599868774414
2019-08-08,13.840489387512207
2019-08-09,13.605504989624023
2019-08-12,13.58984088897705
2019-08-13,13.307860374450684
2019-08-14,12.657742500305176
2019-08-15,12.767399787902832
2019-08-16,12.900555610656738
2019-08-19,13.119876861572266
2019-08-20,13.166873931884766
2019-08-21,13.190370559692383
2019-08-22,13.174705505371094
2019-08-23,13.190370559692383
2019-08-26,12.963216781616211
2019-08-27,13.002385139465332
2019-08-28,13.151208877563477
2019-08-29,13.495848655700684
2019-08-30,13.409687995910645
2019-09-03,13.331361770629883
2019-09-04,13.417520523071289
2019-09-05,13.629002571105957
2019-09-06,13.74649429321289
2019-09-09,14.41228199005127
2019-09-10,14.561102867126465
2019-09-11,14.890076637268066
2019-09-12,14.608099937438965
2019-09-13,14.733426094055176
2019-09-16,14.216460227966309
2019-09-17,14.37311840057373
2019-09-18,14.357450485229492
2019-09-19,14.23213005065918
2019-09-20,14.138134956359863
2019-09-23,14.192963600158691
2019-09-24,14.051973342895508
2019-09-25,13.76999568939209
2019-09-26,13.4488525390625
2019-09-27,13.730827331542969
2019-09-30,13.762163162231445
2019-10-01,13.76999568939209
2019-10-02,13.417520523071289
2019-10-03,13.840489387512207
2019-10-04,14.083306312561035
2019-10-07,14.23213005065918
2019-10-08,13.856156349182129
2019-10-09,13.582006454467773
2019-10-10,13.715161323547363
2019-10-11,13.754328727722168
2019-10-14,13.777827262878418
2019-10-15,14.091139793395996
2019-10-16,13.98147964477539
2019-10-17,14.020642280578613
2019-10-18,14.059806823730469
2019-10-21,14.294791221618652
2019-10-22,14.50627613067627
2019-10-23,14.50627613067627
2019-10-24,14.459278106689453
2019-10-25,14.733426094055176
2019-10-28,14.18513011932373
2019-10-29,14.850909233093262
2019-10-30,14.482775688171387
2019-10-31,14.600266456604004
2019-11-01,14.435782432556152
2019-11-04,14.686429977416992
2019-11-05,14.261188507080078
2019-11-06,14.473808288574219
2019-11-07,14.458059310913086
2019-11-08,14.465936660766602
2019-11-11,13.96982479095459
2019-11-12,14.017073631286621
2019-11-13,14.095820426940918
2019-11-14,14.056446075439453
2019-11-15,14.308439254760742
2019-11-18,13.520964622497559
2019-11-19,13.308341979980469
2019-11-20,12.906732559204102
2019-11-21,12.638988494873047
2019-11-22,12.906732559204102
2019-11-25,13.142974853515625
2019-11-26,12.607491493225098
2019-11-27,12.79648494720459
2019-11-29,12.552367210388184
2019-12-02,12.599615097045898
2019-12-03,12.371248245239258
2019-12-04,12.678365707397461
2019-12-05,12.56811809539795
2019-12-06,12.662613868713379
2019-12-09,12.686240196228027
2019-12-10,12.749237060546875
2019-12-11,12.599615097045898
2019-12-12,12.72561264038086
2019-12-13,12.678365707397461
2019-12-16,13.300469398498535
2019-12-17,13.142974853515625
2019-12-18,13.268967628479004
2019-12-19,13.394965171813965
2019-12-20,13.709955215454102
2019-12-23,13.851702690124512
2019-12-24,13.73358154296875
2019-12-26,13.686333656311035
2019-12-27,13.560338020324707
2019-12-30,13.489462852478027
2019-12-31,13.709955215454102
2020-01-02,13.56821060180664
2020-01-03,13.607584953308105
2020-01-06,13.717829704284668
2020-01-07,13.796579360961914
2020-01-08,13.268967628479004
2020-01-09,13.591835021972656
2020-01-10,13.772953987121582
2020-01-13,13.536715507507324
2020-01-14,13.788700103759766
2020-01-15,13.65483283996582
2020-01-16,13.67845630645752
2020-01-17,13.23747444152832
2020-01-21,12.221627235412598
2020-01-22,12.15075397491455
2020-01-23,12.071492195129395
2020-01-24,11.603852272033691
2020-01-27,11.429478645324707
2020-01-28,11.659335136413574
2020-01-29,11.350215911865234
2020-01-30,11.342290878295898
2020-01-31,11.167915344238281
2020-02-03,11.223396301269531
2020-02-04,11.421548843383789
2020-02-05,11.786152839660645
2020-02-06,11.706892013549805
2020-02-07,11.603852272033691
2020-02-10,11.611777305603027
2020-02-11,11.698966026306152
2020-02-12,11.857488632202148
2020-02-13,11.944676399230957
2020-02-14,11.730670928955078
2020-02-18,12.12697696685791
2020-02-19,12.364760398864746
2020-02-20,12.166607856750488
2020-02-21,11.80200481414795
2020-02-24,11.92882251739502
2020-02-25,11.572148323059082
2020-02-26,11.619705200195312
2020-02-27,10.708199501037598
2020-02-28,11.041096687316895
2020-03-02,11.532515525817871
2020-03-03,11.722742080688477
2020-03-04,11.841634750366211
2020-03-05,11.825783729553223
2020-03-06,12.975072860717773
2020-03-09,13.38723087310791
2020-03-10,13.426860809326172
2020-03-11,12.848252296447754
2020-03-12,12.713509559631348
2020-03-13,14.560297966003418
2020-03-16,13.561606407165527
2020-03-17,15.130980491638184
2020-03-18,14.663342475891113
2020-03-19,13.403081893920898
2020-03-20,11.825783729553223
2020-03-23,11.207547187805176
2020-03-24,12.959219932556152
2020-03-25,13.046407699584961
2020-03-26,13.371378898620605
2020-03-27,12.872031211853027
2020-03-30,13.878646850585938
2020-03-31,13.625016212463379
2020-04-01,13.189075469970703
2020-04-02,13.236635208129883
2020-04-03,13.751830101013184
2020-04-06,14.488957405090332
2020-04-07,14.568222999572754
2020-04-08,15.210243225097656
2020-04-09,14.964529991149902
2020-04-13,15.043790817260742
2020-04-14,15.487652778625488
2020-04-15,15.844332695007324
2020-04-16,15.305351257324219
2020-04-17,16.6131649017334
2020-04-20,16.977767944335938
2020-04-21,16.668649673461914
2020-04-22,16.422937393188477
2020-04-23,15.88396167755127
2020-04-24,16.201007843017578
2020-04-27,16.71619987487793
2020-04-28,16.2802677154541
2020-04-29,16.462568283081055
2020-04-30,17.136293411254883
2020-05-01,16.02663230895996
2020-05-04,16.058338165283203
2020-05-05,16.161380767822266
2020-05-06,15.535212516784668
2020-05-07,15.83640193939209
2020-05-08,16.25649070739746
2020-05-11,15.33705997467041
2020-05-12,15.05964469909668
2020-05-13,14.956059455871582
2020-05-14,14.860443115234375
2020-05-15,14.541719436645508
2020-05-18,14.71701431274414
2020-05-19,14.509845733642578
2020-05-20,15.067609786987305
2020-05-21,14.844503402709961
2020-05-22,15.05964469909668
2020-05-26,15.513824462890625
2020-05-27,16.199079513549805
2020-05-28,15.394299507141113
2020-05-29,15.808640480041504
2020-06-01,15.800676345825195
2020-06-02,16.103458404541016
2020-06-03,16.215009689331055
2020-06-04,15.920193672180176
2020-06-05,16.270790100097656
2020-06-08,17.824562072753906
2020-06-09,17.473966598510742
2020-06-10,16.127365112304688
2020-06-11,16.04768180847168
2020-06-12,15.991905212402344
2020-06-15,15.458047866821289
2020-06-16,15.386332511901855
2020-06-17,15.05167293548584
2020-06-18,14.956059455871582
2020-06-19,14.892312049865723
2020-06-22,14.398294448852539
2020-06-23,14.477975845336914
2020-06-24,14.27877426147461
2020-06-25,13.681169509887695
2020-06-26,13.203083038330078
2020-06-29,13.593518257141113
2020-06-30,13.689136505126953
2020-07-01,13.545713424682617
2020-07-02,14.13534927368164
2020-07-06,14.27877426147461
2020-07-07,14.40626335144043
2020-07-08,13.983952522277832
2020-07-09,13.569615364074707
2020-07-10,14.023795127868652
2020-07-13,13.609454154968262
2020-07-14,13.8963041305542
2020-07-15,14.22299575805664
2020-07-16,14.111441612243652
2020-07-17,14.294710159301758
2020-07-20,14.215028762817383
2020-07-21,14.764825820922852
2020-07-22,14.724985122680664
2020-07-23,15.290719985961914
2020-07-24,15.171195983886719
2020-07-27,14.318614959716797
2020-07-28,14.55765438079834
2020-07-29,14.724985122680664
2020-07-30,14.454066276550293
2020-07-31,14.900284767150879
2020-08-03,15.234941482543945
2020-08-04,15.641310691833496
2020-08-05,15.633346557617188
2020-08-06,15.800676345825195
2020-08-07,16.406246185302734
2020-08-10,16.398273468017578
2020-08-11,15.720987319946289
2020-08-12,15.865148544311523
2020-08-13,15.496750831604004
2020-08-14,16.049346923828125
2020-08-17,16.14545249938965
2020-08-18,15.929219245910645
2020-08-19,16.09739875793457
2020-08-20,15.512768745422363
2020-08-21,15.632895469665527
2020-08-24,15.624894142150879
2020-08-25,15.448698043823242
2020-08-26,14.960172653198242
2020-08-27,15.272506713867188
2020-08-28,15.176403999328613
2020-08-31,15.192422866821289
2020-09-01,14.888092994689941
2020-09-02,14.551732063293457
2020-09-03,14.527698516845703
2020-09-04,14.679866790771484
2020-09-08,14.319476127624512
2020-09-09,14.880082130432129
2020-09-10,14.575754165649414
2020-09-11,14.607789039611816
2020-09-14,14.904109001159668
2020-09-15,14.960172653198242
2020-09-16,15.456708908081055
2020-09-17,15.544800758361816
2020-09-18,15.52878189086914
2020-09-21,15.576838493347168
2020-09-22,15.544800758361816
2020-09-23,14.936144828796387
2020-09-24,15.00822639465332
