,WAB
2018-01-22,79.14562225341797
2018-01-23,79.34709930419922
2018-01-24,79.36629486083984
2018-01-25,78.97293853759766
2018-01-26,78.90579223632812
2018-01-29,80.43113708496094
2018-01-30,79.05929565429688
2018-01-31,77.7449951171875
2018-02-01,77.95606994628906
2018-02-02,70.41563415527344
2018-02-05,69.04378509521484
2018-02-06,69.87840270996094
2018-02-07,69.86882019042969
2018-02-08,68.36975860595703
2018-02-09,68.9559326171875
2018-02-12,69.1865463256836
2018-02-13,69.16735076904297
2018-02-14,70.33966064453125
2018-02-15,71.69454193115234
2018-02-16,74.25061798095703
2018-02-20,76.8739242553711
2018-02-21,78.54594421386719
2018-02-22,79.08406829833984
2018-02-23,80.14109802246094
2018-02-26,80.5638656616211
2018-02-27,78.85345458984375
2018-02-28,78.16158294677734
2018-03-01,76.76824951171875
2018-03-02,78.02703857421875
2018-03-05,79.92967987060547
2018-03-06,80.17951965332031
2018-03-07,79.78553009033203
2018-03-08,79.18016052246094
2018-03-09,80.32367706298828
2018-03-12,79.6510238647461
2018-03-13,79.3531494140625
2018-03-14,79.62218475341797
2018-03-15,78.68047332763672
2018-03-16,79.21859741210938
2018-03-19,78.69007110595703
2018-03-20,77.86369323730469
2018-03-21,78.32494354248047
2018-03-22,75.29802703857422
2018-03-23,74.46200561523438
2018-03-26,77.46009063720703
2018-03-27,77.55620574951172
2018-03-28,76.90277099609375
2018-03-29,78.21922302246094
2018-04-02,76.66255187988281
2018-04-03,77.46971893310547
2018-04-04,77.7003402709961
2018-04-05,78.27690124511719
2018-04-06,77.0277099609375
2018-04-09,76.8259048461914
2018-04-10,78.8246078491211
2018-04-11,78.23844146728516
2018-04-12,79.49726867675781
2018-04-13,78.4979019165039
2018-04-16,79.93928527832031
2018-04-17,79.48766326904297
2018-04-18,80.169921875
2018-04-19,80.51586151123047
2018-04-20,84.11932373046875
2018-04-23,84.59976959228516
2018-04-24,86.80990600585938
2018-04-25,85.88741302490234
2018-04-26,85.46459197998047
2018-04-27,85.8778076171875
2018-04-30,85.33970642089844
2018-05-01,85.25321197509766
2018-05-02,84.18658447265625
2018-05-03,85.12828063964844
2018-05-04,86.4543685913086
2018-05-07,87.56902313232422
2018-05-08,88.48190307617188
2018-05-09,89.8368148803711
2018-05-10,90.27940368652344
2018-05-11,89.53854370117188
2018-05-14,89.65401458740234
2018-05-15,89.66363525390625
2018-05-16,90.99138641357422
2018-05-17,90.58728790283203
2018-05-18,91.58793640136719
2018-05-21,94.82080841064453
2018-05-22,93.78165435791016
2018-05-23,93.0023193359375
2018-05-24,93.32942962646484
2018-05-25,93.65658569335938
2018-05-29,93.19475555419922
2018-05-30,94.64759826660156
2018-05-31,93.82017517089844
2018-06-01,96.12934875488281
2018-06-04,95.31150817871094
2018-06-05,96.23518371582031
2018-06-06,97.7457504272461
2018-06-07,98.02477264404297
2018-06-08,98.80414581298828
2018-06-11,98.90034484863281
2018-06-12,99.07354736328125
2018-06-13,97.20695495605469
2018-06-14,98.14987182617188
2018-06-15,98.59247589111328
2018-06-18,98.7175521850586
2018-06-19,98.16912078857422
2018-06-20,98.72715759277344
2018-06-21,96.6296615600586
2018-06-22,96.88944244384766
2018-06-25,94.9362564086914
2018-06-26,94.68610382080078
2018-06-27,94.67646789550781
2018-06-28,94.4359359741211
2018-06-29,94.84966278076172
2018-07-02,95.3884506225586
2018-07-03,95.53279113769531
2018-07-05,96.02349853515625
2018-07-06,96.3121337890625
2018-07-09,97.81312561035156
2018-07-10,98.01516723632812
2018-07-11,98.31343078613281
2018-07-12,99.75669860839844
2018-07-13,100.13191223144531
2018-07-16,98.86187744140625
2018-07-17,98.51551818847656
2018-07-18,99.92024993896484
2018-07-19,100.82469177246094
2018-07-20,100.75730895996094
2018-07-23,101.30572509765625
2018-07-24,102.99915313720703
2018-07-25,105.52001190185547
2018-07-26,104.75990295410156
2018-07-27,104.25955963134766
2018-07-30,104.7791519165039
2018-07-31,106.1454086303711
2018-08-01,106.43406677246094
2018-08-02,107.80996704101562
2018-08-03,108.93566131591797
2018-08-06,109.24356842041016
2018-08-07,109.43598937988281
2018-08-08,108.7336196899414
2018-08-09,107.39481353759766
2018-08-10,106.43162536621094
2018-08-13,107.08660125732422
2018-08-14,107.54891967773438
2018-08-15,105.6321792602539
2018-08-16,106.54720306396484
2018-08-17,105.92112731933594
2018-08-20,106.16194152832031
2018-08-21,106.3449478149414
2018-08-22,106.04634094238281
2018-08-23,104.81346893310547
2018-08-24,105.21798706054688
2018-08-27,106.47016143798828
2018-08-28,106.0078125
2018-08-29,104.97721862792969
2018-08-30,104.50524139404297
2018-08-31,104.33189392089844
2018-09-04,105.53583526611328
2018-09-05,108.42540740966797
2018-09-06,108.83956909179688
2018-09-07,110.29399108886719
2018-09-10,108.46392822265625
2018-09-11,109.5330581665039
2018-09-12,108.71434783935547
2018-09-13,107.99197387695312
2018-09-14,94.59410095214844
2018-09-17,101.23043060302734
2018-09-18,101.50011444091797
2018-09-19,101.490478515625
2018-09-20,101.48086547851562
2018-09-21,101.06668090820312
2018-09-24,101.7313003540039
2018-09-25,102.80043029785156
2018-09-26,102.74264526367188
2018-09-27,102.95452117919922
2018-09-28,101.01852416992188
2018-10-01,100.15167236328125
2018-10-02,99.87235260009766
2018-10-03,101.10521697998047
2018-10-04,101.60607147216797
2018-10-05,100.45990753173828
2018-10-08,99.02477264404297
2018-10-09,98.52388763427734
2018-10-10,95.8751449584961
2018-10-11,93.32270812988281
2018-10-12,91.91646575927734
2018-10-15,93.40940856933594
2018-10-16,96.63603973388672
2018-10-17,96.38562774658203
2018-10-18,94.42076110839844
2018-10-19,92.26322174072266
2018-10-22,93.52497100830078
2018-10-23,91.56971740722656
2018-10-24,87.79405975341797
2018-10-25,87.71697235107422
2018-10-26,85.16455078125
2018-10-29,86.7538070678711
2018-10-30,82.4483871459961
2018-10-31,79.00017547607422
2018-11-01,81.774169921875
2018-11-02,82.01495361328125
2018-11-05,81.02286529541016
2018-11-06,81.53335571289062
2018-11-07,83.97984313964844
2018-11-08,84.2688217163086
2018-11-09,83.84502410888672
2018-11-12,80.89765930175781
2018-11-13,80.05972290039062
2018-11-14,79.81888580322266
2018-11-15,83.00201416015625
2018-11-16,83.89907836914062
2018-11-19,84.21736907958984
2018-11-20,81.90239715576172
2018-11-21,83.01163482666016
2018-11-23,82.6740493774414
2018-11-26,85.16265869140625
2018-11-27,85.05656433105469
2018-11-28,88.53868103027344
2018-11-29,89.37787628173828
2018-11-30,91.24915313720703
2018-12-03,89.59969329833984
2018-12-04,85.8282241821289
2018-12-06,85.2012710571289
2018-12-07,81.6130142211914
2018-12-10,79.49095153808594
2018-12-11,77.52318572998047
2018-12-12,76.38499450683594
2018-12-13,72.62313079833984
2018-12-14,70.67469787597656
2018-12-17,69.4593276977539
2018-12-18,68.5526123046875
2018-12-19,68.5333480834961
2018-12-20,67.0768051147461
2018-12-21,65.66852569580078
2018-12-24,63.932308197021484
2018-12-26,67.4915771484375
2018-12-27,67.67484283447266
2018-12-28,66.08329772949219
2018-12-31,67.76165008544922
2019-01-02,68.35002899169922
2019-01-03,67.0189208984375
2019-01-04,68.72624969482422
2019-01-07,68.0703353881836
2019-01-08,68.48509216308594
2019-01-09,69.73905944824219
2019-01-10,70.52035522460938
2019-01-11,70.88687896728516
2019-01-14,69.97054290771484
2019-01-15,68.63943481445312
2019-01-16,69.40144348144531
2019-01-17,71.60067749023438
2019-01-18,72.97041320800781
2019-01-22,69.40144348144531
2019-01-23,67.76165008544922
2019-01-24,68.51402282714844
2019-01-25,66.11221313476562
2019-01-28,64.91616821289062
2019-01-29,66.4594955444336
2019-01-30,65.97720336914062
2019-01-31,66.71026611328125
2019-02-01,67.54946899414062
2019-02-04,68.69728088378906
2019-02-05,70.10557556152344
2019-02-06,70.11522674560547
2019-02-07,70.80121612548828
2019-02-08,70.91716766357422
2019-02-11,71.3615951538086
2019-02-12,68.1732177734375
2019-02-13,70.88817596435547
2019-02-14,69.61284637451172
2019-02-15,72.38574981689453
2019-02-19,72.04759216308594
2019-02-20,72.54033660888672
2019-02-21,71.09107208251953
2019-02-22,70.8785171508789
2019-02-25,75.41950988769531
2019-02-26,71.4582290649414
2019-02-27,72.75289154052734
2019-02-28,70.7818832397461
2019-03-01,69.97029876708984
2019-03-04,71.14903259277344
2019-03-05,70.57898712158203
2019-03-06,66.6756362915039
2019-03-07,67.37129974365234
2019-03-08,67.74810791015625
2019-03-11,68.7046127319336
2019-03-12,69.36163330078125
2019-03-13,70.01862335205078
2019-03-14,69.81572723388672
2019-03-15,68.71427917480469
2019-03-18,69.66114044189453
2019-03-19,69.89302062988281
2019-03-20,70.02828979492188
2019-03-21,71.37125396728516
2019-03-22,67.68048095703125
2019-03-25,67.65147399902344
2019-03-26,69.73843383789062
2019-03-27,69.55484771728516
2019-03-28,70.48236846923828
2019-03-29,71.2263412475586
2019-04-01,72.14420318603516
2019-04-02,72.23113250732422
2019-04-03,72.44371795654297
2019-04-04,73.50650024414062
2019-04-05,73.66110229492188
2019-04-08,72.86884307861328
2019-04-09,71.44854736328125
2019-04-10,71.8447036743164
2019-04-11,72.41471862792969
2019-04-12,74.18282318115234
2019-04-15,73.091064453125
2019-04-16,74.36640930175781
2019-04-17,74.45335388183594
2019-04-18,75.29391479492188
2019-04-22,73.91230010986328
2019-04-23,74.14419555664062
2019-04-24,73.98958587646484
2019-04-25,69.04277038574219
2019-04-26,70.75289916992188
2019-04-29,71.32295227050781
2019-04-30,71.56449890136719
2019-05-01,72.56932067871094
2019-05-02,72.44371795654297
2019-05-03,72.57897186279297
2019-05-06,71.73841094970703
2019-05-07,70.45340728759766
2019-05-08,69.81572723388672
2019-05-09,69.23505401611328
2019-05-10,70.68671417236328
2019-05-13,68.21887969970703
2019-05-14,67.29946899414062
2019-05-15,66.1865463256836
2019-05-16,66.12847137451172
2019-05-17,63.776756286621094
2019-05-20,62.30574417114258
2019-05-21,62.57672882080078
2019-05-22,63.23479461669922
2019-05-23,61.318607330322266
2019-05-24,63.3509407043457
2019-05-28,63.85418701171875
2019-05-29,62.26701736450195
2019-05-30,61.65732955932617
2019-05-31,60.37017059326172
2019-06-03,61.27989196777344
2019-06-04,63.83483123779297
2019-06-05,65.18970489501953
2019-06-06,65.04456329345703
2019-06-07,65.19942474365234
2019-06-10,65.82846069335938
2019-06-11,66.24461364746094
2019-06-12,66.00265502929688
2019-06-13,66.8059310913086
2019-06-14,65.80909729003906
2019-06-17,65.8575210571289
2019-06-18,67.59949493408203
2019-06-19,68.58663940429688
2019-06-20,69.96088409423828
2019-06-21,70.41574096679688
2019-06-24,65.92524719238281
2019-06-25,66.27364349365234
2019-06-26,66.40913391113281
2019-06-27,66.84461975097656
2019-06-28,69.44796752929688
2019-07-01,70.99642181396484
2019-07-02,71.09320068359375
2019-07-03,71.16091918945312
2019-07-05,71.36416625976562
2019-07-08,71.48030853271484
2019-07-09,69.9415283203125
2019-07-10,67.68659973144531
2019-07-11,67.55110931396484
2019-07-12,69.71892547607422
2019-07-15,68.92535400390625
2019-07-16,70.16412353515625
2019-07-17,68.4124526977539
2019-07-18,67.29946899414062
2019-07-19,67.802734375
2019-07-22,68.18018341064453
2019-07-23,69.660888671875
2019-07-24,70.64801788330078
2019-07-25,69.40927124023438
2019-07-26,69.52538299560547
2019-07-29,68.8092269897461
2019-07-30,75.31271362304688
2019-07-31,75.17723846435547
2019-08-01,73.51264190673828
2019-08-02,72.91260528564453
2019-08-05,70.16412353515625
2019-08-06,70.79318237304688
2019-08-07,72.88357543945312
2019-08-08,69.62665557861328
2019-08-09,66.66051483154297
2019-08-12,66.09831237792969
2019-08-13,65.02234649658203
2019-08-14,62.27915954589844
2019-08-15,60.398677825927734
2019-08-16,64.57644653320312
2019-08-19,66.01107025146484
2019-08-20,65.91412353515625
2019-08-21,66.69928741455078
2019-08-22,66.16616821289062
2019-08-23,64.02395629882812
2019-08-26,63.994873046875
2019-08-27,63.917327880859375
2019-08-28,64.19841003417969
2019-08-29,65.47794342041016
2019-08-30,67.0870132446289
2019-09-03,63.79132843017578
2019-09-04,64.26628112792969
2019-09-05,65.90442657470703
2019-09-06,66.17583465576172
2019-09-09,68.22111511230469
2019-09-10,70.03376770019531
2019-09-11,72.17596435546875
2019-09-12,72.50553131103516
2019-09-13,72.8738784790039
2019-09-16,73.85292053222656
2019-09-17,73.40703582763672
2019-09-18,72.36015319824219
2019-09-19,71.4974594116211
2019-09-20,71.75916290283203
2019-09-23,71.58468627929688
2019-09-24,69.90776062011719
2019-09-25,70.7607650756836
2019-09-26,69.72360229492188
2019-09-27,69.79143524169922
2019-09-30,69.65574645996094
2019-10-01,66.28247833251953
2019-10-02,64.05303955078125
2019-10-03,64.05303955078125
2019-10-04,63.48112487792969
2019-10-07,63.035240173339844
2019-10-08,61.71695327758789
2019-10-09,61.63941192626953
2019-10-10,62.96738052368164
2019-10-11,64.5667724609375
2019-10-14,64.615234375
2019-10-15,65.70086669921875
2019-10-16,66.07891845703125
2019-10-17,67.5426025390625
2019-10-18,67.2905502319336
2019-10-21,67.14518737792969
2019-10-22,68.37621307373047
2019-10-23,68.35681915283203
2019-10-24,67.61044311523438
2019-10-25,68.33744812011719
2019-10-28,67.85279846191406
2019-10-29,67.84310150146484
2019-10-30,66.2049560546875
2019-10-31,67.24211120605469
2019-11-01,72.39891815185547
2019-11-04,74.9967041015625
2019-11-05,75.28751373291016
2019-11-06,75.52983856201172
2019-11-07,76.18898010253906
2019-11-08,76.43132019042969
2019-11-11,76.17928314208984
2019-11-12,76.03389739990234
2019-11-13,76.00479888916016
2019-11-14,76.24750518798828
2019-11-15,77.48043823242188
2019-11-18,76.56788635253906
2019-11-19,76.85912322998047
2019-11-20,76.6552505493164
2019-11-21,77.07270812988281
2019-11-22,77.50956726074219
2019-11-25,78.6065902709961
2019-11-26,77.77169036865234
2019-11-27,76.78144836425781
2019-11-29,76.2766342163086
2019-12-02,75.32524108886719
2019-12-03,74.1602783203125
2019-12-04,74.2476577758789
2019-12-05,74.26705169677734
2019-12-06,74.97575378417969
2019-12-09,72.82054901123047
2019-12-10,72.30602264404297
2019-12-11,72.71376037597656
2019-12-12,72.9467544555664
2019-12-13,72.9661636352539
2019-12-16,72.5778579711914
2019-12-17,72.24777221679688
2019-12-18,72.58756256103516
2019-12-19,73.87873077392578
2019-12-20,74.17969512939453
2019-12-23,75.58736419677734
2019-12-24,75.36406707763672
2019-12-26,75.89801025390625
2019-12-27,76.25721740722656
2019-12-30,75.3349380493164
2019-12-31,75.52911376953125
2020-01-02,78.587158203125
2020-01-03,77.98526000976562
2020-01-06,77.66487884521484
2020-01-07,77.63578033447266
2020-01-08,76.30577850341797
2020-01-09,76.16986846923828
2020-01-10,75.42233276367188
2020-01-13,76.15043640136719
2020-01-14,76.23780822753906
2020-01-15,76.12132263183594
2020-01-16,77.50956726074219
2020-01-17,77.81050872802734
2020-01-21,76.81060028076172
2020-01-22,76.80086517333984
2020-01-23,77.6454849243164
2020-01-24,76.7329330444336
2020-01-27,73.8884506225586
2020-01-28,74.94662475585938
2020-01-29,75.04371643066406
2020-01-30,74.7524642944336
2020-01-31,71.70413970947266
2020-02-03,73.82048034667969
2020-02-04,76.77175903320312
2020-02-05,78.63570404052734
2020-02-06,77.94540405273438
2020-02-07,75.28145599365234
2020-02-10,75.40782165527344
2020-02-11,75.4661636352539
2020-02-12,76.593994140625
2020-02-13,75.33976745605469
2020-02-14,74.9119873046875
2020-02-18,77.78984832763672
2020-02-19,76.45787811279297
2020-02-20,76.65230560302734
2020-02-21,76.3217544555664
2020-02-24,72.22857666015625
2020-02-25,70.52714538574219
2020-02-26,68.91319274902344
2020-02-27,66.79370880126953
2020-02-28,66.79370880126953
2020-03-02,66.47283935546875
2020-03-03,63.33245849609375
2020-03-04,63.58525848388672
2020-03-05,60.211544036865234
2020-03-06,59.81291961669922
2020-03-09,53.23077392578125
2020-03-10,58.305931091308594
2020-03-11,54.56275939941406
2020-03-12,51.791847229003906
2020-03-13,53.425228118896484
2020-03-16,46.7458610534668
2020-03-17,48.76814651489258
2020-03-18,39.88177490234375
2020-03-19,41.437374114990234
2020-03-20,39.61924743652344
2020-03-23,39.988704681396484
2020-03-24,44.674964904785156
2020-03-25,45.404151916503906
2020-03-26,49.108428955078125
2020-03-27,46.259735107421875
2020-03-30,47.854217529296875
2020-03-31,46.79446792602539
2020-04-01,44.840240478515625
2020-04-02,42.623504638671875
2020-04-03,42.83740997314453
2020-04-06,47.72783279418945
2020-04-07,48.544525146484375
2020-04-08,51.0723876953125
2020-04-09,53.726627349853516
2020-04-13,50.382076263427734
2020-04-14,50.984859466552734
2020-04-15,48.262577056884766
2020-04-16,46.20139694213867
2020-04-17,47.88338851928711
2020-04-20,47.59171676635742
2020-04-21,48.67091369628906
2020-04-22,49.5848274230957
2020-04-23,50.56680679321289
2020-04-24,51.957122802734375
2020-04-27,52.919654846191406
2020-04-28,54.757205963134766
2020-04-29,57.537845611572266
2020-04-30,54.854434967041016
2020-05-01,52.90020751953125
2020-05-04,51.18904113769531
2020-05-05,53.609962463378906
2020-05-06,51.53905487060547
2020-05-07,53.8485221862793
2020-05-08,55.855899810791016
2020-05-11,53.25409698486328
2020-05-12,51.2467155456543
2020-05-13,49.52193069458008
2020-05-14,50.80820846557617
2020-05-15,51.0225944519043
2020-05-18,55.193267822265625
2020-05-19,54.26753234863281
2020-05-20,56.35287094116211
2020-05-21,55.64152526855469
2020-05-22,55.34918212890625
2020-05-26,59.08135223388672
2020-05-27,62.3263053894043
2020-05-28,59.90965270996094
2020-05-29,59.51011657714844
2020-06-01,60.33840560913086
2020-06-02,61.95600891113281
2020-06-03,63.89519500732422
2020-06-04,65.65895080566406
2020-06-05,68.87467956542969
2020-06-08,70.20967102050781
2020-06-09,67.35449981689453
2020-06-10,63.544368743896484
2020-06-11,58.467445373535156
2020-06-12,59.334716796875
2020-06-15,60.1824951171875
2020-06-16,61.273887634277344
2020-06-17,59.66603469848633
2020-06-18,59.58807373046875
2020-06-19,58.62337112426758
2020-06-22,59.20803451538086
2020-06-23,59.899906158447266
2020-06-24,56.81087112426758
2020-06-25,56.59649658203125
2020-06-26,54.42344284057617
2020-06-29,55.8851432800293
2020-06-30,56.09952163696289
2020-07-01,56.5185432434082
2020-07-02,57.18116760253906
2020-07-06,58.92544937133789
2020-07-07,56.26517868041992
2020-07-08,56.03129959106445
2020-07-09,55.15428161621094
2020-07-10,56.15799331665039
2020-07-13,56.93754959106445
2020-07-14,57.92174530029297
2020-07-15,60.08504867553711
2020-07-16,59.890159606933594
2020-07-17,59.23727798461914
2020-07-20,57.892520904541016
2020-07-21,59.24701690673828
2020-07-22,60.03632736206055
2020-07-23,60.17275619506836
2020-07-24,60.2896842956543
2020-07-27,60.426109313964844
2020-07-28,62.59914016723633
2020-07-29,63.61259078979492
2020-07-30,61.478519439697266
2020-07-31,60.60150146484375
2020-08-03,59.899906158447266
2020-08-04,60.12403106689453
2020-08-05,61.30311965942383
2020-08-06,62.920719146728516
2020-08-07,65.51277923583984
2020-08-10,68.45563507080078
2020-08-11,68.77721405029297
2020-08-12,68.14380645751953
2020-08-13,67.35313415527344
2020-08-14,67.86073303222656
2020-08-17,66.80650329589844
2020-08-18,64.99089050292969
2020-08-19,64.46378326416016
2020-08-20,63.76097106933594
2020-08-21,63.24361801147461
2020-08-24,64.3369140625
2020-08-25,64.0733413696289
2020-08-26,65.16661834716797
2020-08-27,64.64926147460938
2020-08-28,65.48872375488281
2020-08-31,64.96163177490234
2020-09-01,67.26530456542969
2020-09-02,67.60694122314453
2020-09-03,66.33797454833984
2020-09-04,67.39220428466797
2020-09-08,66.02560424804688
2020-09-09,66.75772094726562
2020-09-10,65.67420959472656
2020-09-11,65.88894653320312
2020-09-14,66.37700653076172
2020-09-15,65.22515869140625
2020-09-16,66.36723327636719
2020-09-17,67.17742156982422
2020-09-18,66.20130157470703
2020-09-21,61.467071533203125
2020-09-22,60.70567321777344
2020-09-23,58.89983367919922
2020-09-24,58.929134368896484
2020-09-25,59.18291091918945
2020-09-28,61.45730972290039
2020-09-29,60.97901153564453
2020-09-30,60.40308380126953
2020-10-01,59.2805290222168
2020-10-02,61.22303009033203
2020-10-05,62.8922233581543
2020-10-06,62.20893096923828
2020-10-07,63.077701568603516
2020-10-08,63.29243850708008
2020-10-09,62.97030258178711
2020-10-12,61.45730972290039
2020-10-13,62.45296096801758
2020-10-14,62.72628402709961
2020-10-15,61.99417495727539
2020-10-16,61.818477630615234
2020-10-19,60.61783218383789
2020-10-20,61.65253829956055
2020-10-21,60.61783218383789
2020-10-22,60.93019485473633
2020-10-23,60.57878112792969
2020-10-26,58.83150863647461
2020-10-27,57.211124420166016
2020-10-28,54.82936477661133
2020-10-29,57.34778594970703
2020-10-30,57.8846549987793
2020-11-02,60.20785903930664
2020-11-03,64.05380249023438
2020-11-04,60.23714065551758
2020-11-05,60.910675048828125
2020-11-06,59.67098617553711
2020-11-09,66.97245788574219
2020-11-10,67.36290740966797
2020-11-11,66.48440551757812
2020-11-12,66.42572784423828
2020-11-13,68.04896545410156
2020-11-16,69.985107421875
2020-11-17,69.80908966064453
2020-11-18,71.02163696289062
2020-11-19,70.74783325195312
2020-11-20,69.40818786621094
2020-11-23,71.9212875366211
2020-11-24,74.52238464355469
2020-11-25,72.44930267333984
2020-11-27,72.18529510498047
2020-11-30,71.67679595947266
2020-12-01,70.69894409179688
2020-12-02,70.97274017333984
2020-12-03,71.51055908203125
2020-12-04,73.85740661621094
2020-12-07,74.00409698486328
2020-12-08,74.81570434570312
2020-12-09,74.8059310913086
2020-12-10,73.73029327392578
2020-12-11,73.19247436523438
2020-12-14,71.63768768310547
2020-12-15,73.03602600097656
2020-12-16,72.01904296875
2020-12-17,71.90170288085938
2020-12-18,71.81371307373047
2020-12-21,71.3834457397461
2020-12-22,70.6109390258789
2020-12-23,71.24654388427734
2020-12-24,71.68658447265625
2020-12-28,70.98251342773438
2020-12-29,70.57183837890625
2020-12-30,70.7967300415039
2020-12-31,71.57901000976562
2021-01-04,71.04119110107422
2021-01-05,71.9310302734375
2021-01-06,77.39726257324219
2021-01-07,80.12547302246094
2021-01-08,79.43119049072266
2021-01-11,79.86144256591797
2021-01-12,81.72915649414062
2021-01-13,80.86864471435547
2021-01-14,81.84648895263672
2021-01-15,80.08637237548828
2021-01-19,79.82233428955078
2021-01-20,79.48008728027344
2021-01-21,79.06938934326172
2021-01-22,78.68802642822266
2021-01-25,77.37770080566406
2021-01-26,75.10906219482422
2021-01-27,72.91867065429688
2021-01-28,73.20225524902344
2021-01-29,72.566650390625
2021-02-01,74.5810317993164
2021-02-02,76.52696990966797
2021-02-03,77.31900787353516
2021-02-04,78.68802642822266
2021-02-05,78.80535125732422
2021-02-08,80.71218872070312
2021-02-09,80.17436218261719
2021-02-10,81.21089935302734
2021-02-11,79.3600845336914
2021-02-12,78.86064910888672
2021-02-16,78.7529296875
2021-02-17,77.70510864257812
2021-02-18,70.56623840332031
2021-02-19,72.42684173583984
2021-02-22,72.59329986572266
2021-02-23,72.99483489990234
2021-02-24,73.19066619873047
2021-02-25,71.02647399902344
2021-02-26,70.9285659790039
2021-03-01,73.31797790527344
2021-03-02,73.22005462646484
2021-03-03,72.85771942138672
2021-03-04,70.95793151855469
2021-03-05,73.03397369384766
2021-03-08,72.82835388183594
2021-03-09,71.46717071533203
2021-03-10,74.66936492919922
2021-03-11,75.7563705444336
2021-03-12,76.46141815185547
2021-03-15,75.99137878417969
2021-03-16,74.84563446044922
2021-03-17,75.20796966552734
2021-03-18,74.60081481933594
2021-03-19,74.08180236816406
2021-03-22,72.92627716064453
2021-03-23,72.4758071899414
2021-03-24,74.46371459960938
2021-03-25,76.25577545166016
2021-03-26,76.87271118164062
2021-03-29,76.51038360595703
2021-03-30,78.06743621826172
2021-03-31,77.51905822753906
2021-04-01,77.35257720947266
2021-04-05,79.29151153564453
2021-04-06,77.7442855834961
2021-04-07,76.45164489746094
2021-04-08,76.03055572509766
2021-04-09,77.87158203125
2021-04-12,79.13484191894531
2021-04-13,77.46027374267578
2021-04-14,79.15442657470703
2021-04-15,79.00753021240234
2021-04-16,78.9389877319336
2021-04-19,79.51675415039062
2021-04-20,78.9389877319336
2021-04-21,81.27944946289062
2021-04-22,82.00409698486328
2021-04-23,83.6395034790039
2021-04-26,82.7189712524414
2021-04-27,83.23800659179688
2021-04-28,83.7765884399414
2021-04-29,81.97471618652344
2021-04-30,80.36872863769531
2021-05-03,79.30132293701172
2021-05-04,79.62446594238281
2021-05-05,79.4677963256836
2021-05-06,80.0660171508789
2021-05-07,80.2916030883789
2021-05-10,79.30107116699219
2021-05-11,77.83980560302734
2021-05-12,76.22161102294922
2021-05-13,77.37886810302734
2021-05-14,78.9774398803711
2021-05-17,78.84993743896484
2021-05-18,77.58480072021484
2021-05-19,76.48638153076172
2021-05-20,76.80023193359375
2021-05-21,78.41841888427734
2021-05-24,79.34030151367188
2021-05-25,79.55606079101562
2021-05-26,79.84046173095703
2021-05-27,80.94867706298828
2021-05-28,81.1644287109375
2021-06-01,82.56688690185547
2021-06-02,82.33150482177734
2021-06-03,81.07616424560547
2021-06-04,81.2232894897461
2021-06-07,80.80156707763672
2021-06-08,80.83100128173828
2021-06-09,79.82085418701172
2021-06-10,79.66393280029297
2021-06-11,80.01699829101562
2021-06-14,79.07548522949219
2021-06-15,78.87936401367188
2021-06-16,78.46744537353516
2021-06-17,76.3294906616211
2021-06-18,76.13334655761719
2021-06-21,77.94767761230469
2021-06-22,79.35991668701172
2021-06-23,79.57567596435547
2021-06-24,81.86073303222656
2021-06-25,81.31153869628906
2021-06-28,80.50735473632812
2021-06-29,79.77182006835938
2021-06-30,80.71329498291016
2021-07-01,80.25236511230469
2021-07-02,79.98755645751953
2021-07-06,78.75186157226562
2021-07-07,79.61492156982422
2021-07-08,78.58514404296875
2021-07-09,81.25270080566406
2021-07-12,81.36058044433594
2021-07-13,81.23309326171875
2021-07-14,80.8800277709961
2021-07-15,80.77215576171875
2021-07-16,80.0365982055664
2021-07-19,76.63349914550781
2021-07-20,80.16411590576172
2021-07-21,81.0467529296875
2021-07-22,80.08564758300781
2021-07-23,80.23274230957031
2021-07-26,80.51715850830078
2021-07-27,80.42890930175781
2021-07-28,81.6548080444336
2021-07-29,83.3710708618164
2021-07-30,83.23377227783203
2021-08-02,81.96863555908203
2021-08-03,83.90065002441406
2021-08-04,83.19453430175781
2021-08-05,84.44003295898438
2021-08-06,84.46946716308594
2021-08-09,85.07750701904297
2021-08-10,86.04843139648438
2021-08-11,87.76467895507812
2021-08-12,87.40132141113281
2021-08-13,87.31295013427734
2021-08-16,87.35223388671875
2021-08-17,86.90050506591797
2021-08-18,86.35055541992188
2021-08-19,83.95437622070312
2021-08-20,84.19989013671875
2021-08-23,85.84970092773438
2021-08-24,85.57475280761719
2021-08-25,86.06575012207031
2021-08-26,86.41930389404297
2021-08-27,88.49139404296875
2021-08-30,88.02001190185547
2021-08-31,88.1771469116211
2021-09-01,87.09691619873047
2021-09-02,88.99224090576172
2021-09-03,88.60924530029297
2021-09-07,87.09691619873047
2021-09-08,87.53882598876953
2021-09-09,87.69595336914062
2021-09-10,87.78433990478516
2021-09-13,88.70744323730469
2021-09-14,87.79415130615234
2021-09-15,88.96277618408203
2021-09-16,87.02816009521484
2021-09-17,85.90864562988281
2021-09-20,84.80876159667969
2021-09-21,84.23916625976562
2021-09-22,85.2997817993164
2021-09-23,87.78433990478516
2021-09-24,87.8039779663086
2021-09-27,88.49139404296875
2021-09-28,86.90050506591797
2021-09-29,86.55677032470703
2021-09-30,84.66143035888672
2021-10-01,87.00851440429688
2021-10-04,87.38170623779297
2021-10-05,87.94146728515625
