,WEC
2021-05-21,86.1908950805664
2021-05-24,85.42051696777344
2021-05-25,84.3904037475586
2021-05-26,84.19331359863281
2021-05-27,83.62002563476562
2021-05-28,84.12167358398438
2021-06-01,83.2796401977539
2021-06-02,83.46776580810547
2021-06-03,84.05000305175781
2021-06-04,83.83502960205078
2021-06-07,83.80813598632812
2021-06-08,82.34803009033203
2021-06-09,83.22589874267578
2021-06-10,83.4229736328125
2021-06-11,83.2169418334961
2021-06-14,83.02882385253906
2021-06-15,83.3960952758789
2021-06-16,82.34803009033203
2021-06-17,82.75112915039062
2021-06-18,80.10863494873047
2021-06-21,81.21937561035156
2021-06-22,80.771484375
2021-06-23,79.69657897949219
2021-06-24,79.79510498046875
2021-06-25,80.70880126953125
2021-06-28,81.47915649414062
2021-06-29,79.7413558959961
2021-06-30,79.67865753173828
2021-07-01,80.78941345214844
2021-07-02,80.63711547851562
2021-07-06,81.24624633789062
2021-07-07,82.22264099121094
2021-07-08,82.59886169433594
2021-07-09,82.26741790771484
2021-07-12,82.7421875
2021-07-13,82.31221771240234
2021-07-14,83.44088745117188
2021-07-15,84.87411499023438
2021-07-16,85.4922103881836
2021-07-19,84.40830993652344
2021-07-20,84.04105377197266
2021-07-21,82.50032806396484
2021-07-22,82.8317642211914
2021-07-23,84.22916412353516
2021-07-26,84.34561157226562
2021-07-27,86.44170379638672
2021-07-28,84.59642791748047
2021-07-29,84.72183227539062
2021-07-30,84.32769012451172
2021-08-02,84.8293228149414
2021-08-03,85.64447021484375
2021-08-04,85.841552734375
2021-08-05,86.42378997802734
2021-08-06,86.27152252197266
2021-08-09,86.28944396972656
2021-08-10,86.0833969116211
2021-08-11,86.36109924316406
2021-08-12,86.24201965332031
2021-08-13,86.79230499267578
2021-08-16,87.66735076904297
2021-08-17,87.82971954345703
2021-08-18,87.01782989501953
2021-08-19,87.4779052734375
2021-08-20,88.0372085571289
2021-08-23,86.41341400146484
2021-08-24,85.20457458496094
2021-08-25,85.39403533935547
2021-08-26,85.14142608642578
2021-08-27,85.16849517822266
2021-08-30,85.71878051757812
2021-08-31,85.23165130615234
2021-09-01,86.51264190673828
2021-09-02,87.32453918457031
2021-09-03,86.67504119873047
2021-09-07,84.8527603149414
2021-09-08,86.98174285888672
2021-09-09,86.59381866455078
2021-09-10,85.60151672363281
2021-09-13,84.50994873046875
2021-09-14,84.2754135131836
2021-09-15,83.01244354248047
2021-09-16,82.61552429199219
2021-09-17,81.86676025390625
2021-09-20,82.08325958251953
2021-09-21,82.43508911132812
2021-09-22,82.2997817993164
2021-09-23,81.44276428222656
2021-09-24,81.190185546875
2021-09-27,79.68363189697266
2021-09-28,79.178466796875
2021-09-29,80.29708862304688
2021-09-30,79.56636047363281
2021-10-01,79.04314422607422
2021-10-04,80.62183380126953
2021-10-05,80.18882751464844
2021-10-06,81.7134017944336
2021-10-07,80.93759155273438
2021-10-08,80.11666107177734
2021-10-11,78.78153991699219
2021-10-12,79.22357940673828
2021-10-13,80.27002716064453
2021-10-14,81.09996795654297
2021-10-15,81.2533187866211
2021-10-18,80.14372253417969
2021-10-19,81.06389617919922
2021-10-20,82.14640808105469
2021-10-21,82.28173065185547
2021-10-22,82.68769836425781
2021-10-25,81.53297424316406
2021-10-26,81.86676025390625
2021-10-27,81.16310119628906
2021-10-28,81.6502456665039
2021-10-29,81.24430084228516
2021-11-01,81.49688720703125
2021-11-02,81.9930648803711
2021-11-03,81.0728988647461
2021-11-04,80.93759155273438
2021-11-05,81.97502899169922
2021-11-08,80.24295806884766
2021-11-09,81.00074768066406
2021-11-10,82.38965606689453
2021-11-11,80.93528747558594
2021-11-12,80.67167663574219
2021-11-15,82.30784606933594
2021-11-16,81.9533462524414
2021-11-17,82.53508758544922
2021-11-18,81.92607879638672
2021-11-19,82.28057098388672
2021-11-22,83.18954467773438
2021-11-23,82.71688079833984
2021-11-24,82.43509674072266
2021-11-26,81.05345153808594
2021-11-29,82.2532958984375
2021-11-30,79.01734161376953
2021-12-01,79.6990737915039
2021-12-02,80.78076934814453
2021-12-03,82.87139892578125
2021-12-06,83.8621826171875
2021-12-07,83.9349136352539
2021-12-08,84.1348876953125
2021-12-09,84.35304260253906
2021-12-10,84.97113800048828
2021-12-13,86.45277404785156
2021-12-14,86.1346435546875
2021-12-15,88.1525650024414
2021-12-16,89.40695190429688
2021-12-17,87.52537536621094
2021-12-20,87.50718688964844
2021-12-21,86.10736846923828
2021-12-22,86.14372253417969
2021-12-23,86.0346450805664
2021-12-27,86.60728454589844
2021-12-28,87.71625518798828
2021-12-29,88.09803009033203
2021-12-30,88.27982330322266
2021-12-31,88.234375
2022-01-03,87.34356689453125
2022-01-04,87.12541198730469
2022-01-05,88.1343765258789
2022-01-06,87.57990264892578
2022-01-07,88.36161804199219
2022-01-10,88.07982635498047
2022-01-11,86.64364624023438
2022-01-12,86.98906707763672
2022-01-13,88.42523956298828
2022-01-14,87.48900604248047
2022-01-18,87.05269622802734
2022-01-19,87.28902435302734
2022-01-20,87.87078094482422
2022-01-21,88.16165161132812
2022-01-24,86.47095489501953
2022-01-25,86.12554168701172
2022-01-26,85.5438003540039
2022-01-27,86.45277404785156
2022-01-28,87.77986907958984
2022-01-31,88.20709991455078
2022-02-01,86.49822235107422
2022-02-02,87.37083435058594
2022-02-03,86.97998809814453
2022-02-04,86.02555847167969
2022-02-07,86.09827423095703
2022-02-08,85.87104034423828
2022-02-09,85.73468780517578
2022-02-10,83.62586212158203
2022-02-11,83.56905364990234
2022-02-14,82.12140655517578
2022-02-15,81.45256805419922
2022-02-16,81.6541519165039
2022-02-17,81.9015121459961
2022-02-18,82.4604263305664
2022-02-22,82.26801300048828
2022-02-23,80.93946838378906
2022-02-24,81.25100708007812
2022-02-25,83.23921203613281
2022-02-28,83.2667007446289
2022-03-01,81.82821655273438
2022-03-02,83.00099182128906
2022-03-03,84.7051773071289
2022-03-04,86.6842269897461
2022-03-07,87.453857421875
2022-03-08,86.12532806396484
2022-03-09,84.84261322021484
2022-03-10,85.72217559814453
2022-03-11,85.99705505371094
2022-03-14,85.92375946044922
2022-03-15,86.66588592529297
2022-03-16,86.67506408691406
2022-03-17,87.76537322998047
2022-03-18,86.74835968017578
2022-03-21,87.68290710449219
2022-03-22,87.38056182861328
2022-03-23,87.48135375976562
2022-03-24,88.51667785644531
2022-03-25,89.8543701171875
2022-03-28,90.29415130615234
2022-03-29,90.87138366699219
2022-03-30,91.88838958740234
2022-03-31,91.4486083984375
2022-04-01,92.65801239013672
2022-04-04,92.07162475585938
2022-04-05,93.207763671875
2022-04-06,95.26009368896484
2022-04-07,95.1135025024414
2022-04-08,95.73653411865234
2022-04-11,94.97607421875
2022-04-12,95.66325378417969
2022-04-13,94.55461883544922
2022-04-14,94.54545593261719
2022-04-18,94.22476196289062
2022-04-19,95.76402282714844
2022-04-20,96.57032012939453
2022-04-21,96.90016174316406
2022-04-22,95.26925659179688
2022-04-25,94.28892517089844
2022-04-26,94.03235626220703
2022-04-27,93.53760528564453
2022-04-28,94.16979217529297
2022-04-29,91.66850280761719
2022-05-02,91.37530517578125
2022-05-03,91.21953582763672
2022-05-04,93.052001953125
2022-05-05,92.60303497314453
2022-05-06,92.22738647460938
2022-05-09,93.40016174316406
2022-05-10,92.22738647460938
2022-05-11,93.2260971069336
2022-05-12,93.0396728515625
2022-05-13,94.21166229248047
2022-05-16,94.83917999267578
2022-05-17,95.46671295166016
2022-05-18,94.08246612548828
2022-05-19,94.93146514892578
2022-05-20,95.55899810791016
2022-05-23,96.9155502319336
2022-05-24,99.9239730834961
2022-05-25,97.64457702636719
2022-05-26,97.26622772216797
2022-05-27,98.30902099609375
2022-05-31,96.9616928100586
2022-06-01,96.59256744384766
2022-06-02,96.76790618896484
2022-06-03,96.14038848876953
2022-06-06,96.26033782958984
2022-06-07,97.45079040527344
2022-06-08,95.00529479980469
2022-06-09,91.83998107910156
2022-06-10,91.64619445800781
2022-06-13,88.20404052734375
2022-06-14,84.94645690917969
2022-06-15,84.78955841064453
2022-06-16,84.17127990722656
2022-06-17,83.39610290527344
2022-06-21,84.80802917480469
2022-06-22,86.16459655761719
2022-06-23,87.98255157470703
2022-06-24,89.66211700439453
2022-06-27,91.6185073852539
2022-06-28,91.47085571289062
2022-06-29,91.64619445800781
2022-06-30,92.8735580444336
2022-07-01,94.66384887695312
2022-07-05,91.23092651367188
2022-07-06,93.44571685791016
2022-07-07,92.10760498046875
2022-07-08,91.83076477050781
2022-07-11,92.80895233154297
2022-07-12,92.70744323730469
2022-07-13,92.40292358398438
2022-07-14,92.38446044921875
2022-07-15,92.9750747680664
2022-07-18,91.18477630615234
2022-07-19,91.42472076416016
2022-07-20,88.71158599853516
2022-07-21,88.80388641357422
2022-07-22,90.30809020996094
2022-07-25,91.32319641113281
2022-07-26,92.88279724121094
2022-07-27,92.7166748046875
2022-07-28,95.05143737792969
2022-07-29,95.7989273071289
2022-08-01,95.87274932861328
2022-08-02,95.65127563476562
2022-08-03,96.048095703125
2022-08-04,95.8358383178711
2022-08-05,95.16217803955078
2022-08-08,95.94658660888672
2022-08-09,97.1001205444336
2022-08-10,97.05398559570312
2022-08-11,96.94990539550781
2022-08-12,98.16722869873047
2022-08-15,98.76195526123047
2022-08-16,99.44032287597656
2022-08-17,99.40315246582031
2022-08-18,99.80274200439453
2022-08-19,100.07221984863281
2022-08-22,99.2265853881836
2022-08-23,98.4552993774414
2022-08-24,98.38096618652344
2022-08-25,98.70620727539062
2022-08-26,97.37735748291016
2022-08-29,97.73976135253906
2022-08-30,96.15074157714844
2022-08-31,95.84407806396484
2022-09-01,97.24726867675781
2022-09-02,95.72327423095703
2022-09-06,95.76972961425781
2022-09-07,98.70620727539062
2022-09-08,98.51106262207031
2022-09-09,98.91065216064453
2022-09-12,99.654052734375
2022-09-13,96.4573974609375
2022-09-14,97.0521240234375
2022-09-15,93.91121673583984
2022-09-16,94.12495422363281
2022-09-19,95.0448989868164
2022-09-20,93.81829071044922
2022-09-21,92.86114501953125
2022-09-22,93.06558227539062
2022-09-23,92.52661895751953
2022-09-26,90.33355712890625
2022-09-27,88.06614685058594
2022-09-28,88.8746109008789
2022-09-29,85.31553649902344
2022-09-30,83.1039047241211
2022-10-03,86.04966735839844
2022-10-04,86.51427459716797
2022-10-05,84.15396881103516
2022-10-06,80.39973449707031
2022-10-07,79.43331909179688
2022-10-10,79.26604461669922
2022-10-11,79.15453338623047
2022-10-12,76.4132080078125
2022-10-13,78.7270736694336
2022-10-14,78.3367919921875
2022-10-17,79.5912857055664
2022-10-18,81.57990264892578
2022-10-19,80.6320571899414
2022-10-20,79.3961410522461
2022-10-21,80.52054595947266
2022-10-24,80.62276458740234
2022-10-25,81.56130981445312
2022-10-26,81.84939575195312
2022-10-27,82.4441146850586
2022-10-28,85.12039184570312
2022-10-31,84.86949920654297
2022-11-01,85.44563293457031
2022-11-02,83.86589813232422
2022-11-03,83.9959945678711
2022-11-04,84.92525482177734
2022-11-07,83.7450942993164
2022-11-08,84.98100280761719
2022-11-09,83.95882415771484
2022-11-10,88.20069885253906
2022-11-11,87.26388549804688
2022-11-14,86.68305969238281
2022-11-15,87.36693572998047
2022-11-16,88.44426727294922
2022-11-17,87.14208984375
2022-11-18,89.65274047851562
2022-11-21,90.61766815185547
2022-11-22,90.99238586425781
2022-11-23,91.87300109863281
2022-11-25,92.42571258544922
2022-11-28,91.37648010253906
2022-11-29,90.85186767578125
2022-11-30,92.87537384033203
2022-12-01,91.14228057861328
2022-12-02,89.98999786376953
2022-12-05,88.29437255859375
2022-12-06,89.39044189453125
2022-12-07,88.61288452148438
2022-12-08,89.61527252197266
2022-12-09,89.68086242675781
2022-12-12,91.68562316894531
2022-12-13,92.7254867553711
2022-12-14,91.54510498046875
2022-12-15,90.4396743774414
2022-12-16,89.11875915527344
2022-12-19,88.28499603271484
2022-12-20,88.36931610107422
2022-12-21,88.9032974243164
2022-12-22,88.62225341796875
2022-12-23,89.44664764404297
2022-12-27,89.94316864013672
2022-12-28,89.06256103515625
2022-12-29,89.38106536865234
2022-12-30,87.83534240722656
2023-01-03,88.2100601196289
2023-01-04,88.79087829589844
2023-01-05,86.57064819335938
2023-01-06,88.78150939941406
2023-01-09,90.4583969116211
2023-01-10,90.60829162597656
2023-01-11,91.99478149414062
2023-01-12,90.73944091796875
2023-01-13,89.69960021972656
2023-01-17,89.03445434570312
2023-01-18,86.68305969238281
2023-01-19,85.99919128417969
2023-01-20,87.19830322265625
2023-01-23,86.96410369873047
2023-01-24,87.01094818115234
2023-01-25,86.87979888916016
2023-01-26,86.99221801757812
2023-01-27,86.90789031982422
2023-01-30,86.76737976074219
2023-01-31,88.05079650878906
2023-02-01,88.9032974243164
2023-02-02,88.92204284667969
2023-02-03,87.64796447753906
2023-02-06,87.90091705322266
2023-02-07,87.27326202392578
2023-02-08,85.86803436279297
2023-02-09,85.17478942871094
2023-02-10,87.37628936767578
2023-02-13,87.91477966308594
2023-02-14,86.6299819946289
2023-02-15,87.01731872558594
2023-02-16,86.54496002197266
2023-02-17,87.73529052734375
2023-02-21,86.43158721923828
2023-02-22,86.10094451904297
2023-02-23,86.06314849853516
2023-02-24,85.9875717163086
2023-02-27,85.06175994873047
2023-02-28,83.758056640625
2023-03-01,81.78362274169922
2023-03-02,83.1534423828125
2023-03-03,84.63663482666016
2023-03-06,84.87281036376953
2023-03-07,83.95645141601562
2023-03-08,84.31544494628906
2023-03-09,83.94700622558594
2023-03-10,82.72832489013672
2023-03-13,86.11983489990234
2023-03-14,87.31961822509766
2023-03-15,89.45466613769531
2023-03-16,89.61527252197266
2023-03-17,89.03899383544922
2023-03-20,89.3224105834961
2023-03-21,86.82837677001953
2023-03-22,85.619140625
2023-03-23,84.95784759521484
2023-03-24,88.06594848632812
2023-03-27,87.6691665649414
2023-03-28,88.06594848632812
2023-03-29,89.1240234375
2023-03-30,89.2279281616211
2023-03-31,89.54914093017578
2023-04-03,89.05787658691406
2023-04-04,89.54914093017578
2023-04-05,92.9028549194336
2023-04-06,93.18627166748047
2023-04-10,92.91230010986328
2023-04-11,93.05400848388672
2023-04-12,92.7233657836914
2023-04-13,92.53441619873047
2023-04-14,91.48577880859375
2023-04-17,91.16459655761719
2023-04-18,90.44660949707031
2023-04-19,91.39131927490234
2023-04-20,91.4952392578125
2023-04-21,91.69363403320312
2023-04-24,92.34548950195312
2023-04-25,92.78004455566406
2023-04-26,90.49385070800781
2023-04-27,91.19293212890625
2023-04-28,90.85282897949219
2023-05-01,90.63555145263672
2023-05-02,89.98371124267578
2023-05-03,89.06733703613281
2023-05-04,90.07817077636719
2023-05-05,90.70169067382812
2023-05-08,89.77586364746094
2023-05-09,89.19959259033203
2023-05-10,90.17263793945312
2023-05-11,89.37255096435547
2023-05-12,89.42969512939453
2023-05-15,87.92475128173828
2023-05-16,85.81974029541016
2023-05-17,85.0291748046875
2023-05-18,85.09583282470703
2023-05-19,85.6482925415039
2023-05-22,85.61019134521484
2023-05-23,84.63865661621094
2023-05-24,83.89571380615234
2023-05-25,82.59078979492188
2023-05-26,82.77175903320312
2023-05-30,82.37171173095703
2023-05-31,83.20038604736328
2023-06-01,82.09548950195312
2023-06-02,82.94320678710938
2023-06-05,83.58138275146484
2023-06-06,83.37184143066406
2023-06-07,85.22920989990234
2023-06-08,86.07691955566406
2023-06-09,85.6578140258789
2023-06-12,85.54351806640625
2023-06-13,85.9911880493164
2023-06-14,86.22930908203125
2023-06-15,87.22943878173828
2023-06-16,87.0865707397461
2023-06-20,85.74353790283203
2023-06-21,86.3817138671875
2023-06-22,85.0386962890625
2023-06-23,83.72425842285156
2023-06-26,84.69580078125
2023-06-27,84.48624420166016
2023-06-28,83.28611755371094
2023-06-29,83.10513305664062
2023-06-30,84.048095703125
2023-07-03,85.07678985595703
2023-07-05,86.05786895751953
2023-07-06,85.70545196533203
2023-07-07,84.7529525756836
2023-07-10,84.3052749633789
2023-07-11,85.23872375488281
2023-07-12,86.49601745605469
2023-07-13,87.17227935791016
2023-07-14,87.0579833984375
2023-07-17,85.26729583740234
2023-07-18,84.46720123291016
2023-07-19,85.37206268310547
2023-07-20,86.92463684082031
2023-07-21,87.98190307617188
2023-07-24,87.82950592041016
2023-07-25,87.66758728027344
2023-07-26,88.1438217163086
2023-07-27,86.27694702148438
2023-07-28,85.78164672851562
2023-07-31,85.59114837646484
2023-08-01,85.35301971435547
2023-08-02,85.26729583740234
2023-08-03,84.0671615600586
2023-08-04,83.12418365478516
2023-08-07,83.333740234375
2023-08-08,83.52424621582031
2023-08-09,83.13371276855469
2023-08-10,82.94320678710938
2023-08-11,83.3949203491211
2023-08-14,82.82787322998047
2023-08-15,80.95372772216797
2023-08-16,81.65532684326172
2023-08-17,81.67455291748047
2023-08-18,82.64527130126953
2023-08-21,81.78026580810547
2023-08-22,81.75143432617188
2023-08-23,81.4631118774414
2023-08-24,81.29972076416016
2023-08-25,81.7898941040039
2023-08-28,81.93405151367188
2023-08-29,82.09744262695312
2023-08-30,81.91484069824219
2023-08-31,80.84800720214844
2023-09-01,79.8772964477539
2023-09-05,78.8296890258789
2023-09-06,78.87774658203125
2023-09-07,80.37705993652344
2023-09-08,81.37660217285156
2023-09-11,81.2420654296875
2023-09-12,81.1651611328125
2023-09-13,82.37615966796875
2023-09-14,83.43336486816406
2023-09-15,82.90477752685547
2023-09-18,83.30843353271484
2023-09-19,83.32764434814453
2023-09-20,83.76976013183594
2023-09-21,82.95281982421875
2023-09-22,82.11666107177734
2023-09-25,81.43428039550781
2023-09-26,78.46446228027344
2023-09-27,77.43609619140625
2023-09-28,76.7729263305664
2023-09-29,77.4168701171875
2023-10-02,74.03377532958984
2023-10-03,75.19671630859375
2023-10-04,76.13859558105469
2023-10-05,76.21548461914062
2023-10-06,77.49374389648438
2023-10-09,78.5413589477539
2023-10-10,79.04113006591797
2023-10-11,79.72350311279297
2023-10-12,78.1376953125
2023-10-13,79.31024169921875
2023-10-16,80.3674545288086
2023-10-17,80.18484497070312
2023-10-18,79.78118133544922
2023-10-19,79.24295806884766
2023-10-20,78.04158020019531
2023-10-23,77.39764404296875
2023-10-24,78.40680694580078
2023-10-25,79.1180191040039
2023-10-26,79.89651489257812
2023-10-27,78.55097961425781
2023-10-30,78.426025390625
2023-10-31,78.22418975830078
2023-11-01,79.34868621826172
2023-11-02,80.62694549560547
2023-11-03,80.68461608886719
2023-11-06,79.54090881347656
2023-11-07,78.85852813720703
2023-11-08,77.84935760498047
2023-11-09,76.53264617919922
2023-11-10,77.18619537353516
2023-11-13,77.04061889648438
2023-11-14,79.10784912109375
2023-11-15,79.03021240234375
2023-11-16,79.9425048828125
2023-11-17,79.33106994628906
2023-11-20,78.9234390258789
2023-11-21,78.53523254394531
2023-11-22,79.0787353515625
2023-11-24,79.1951904296875
2023-11-27,79.79692077636719
2023-11-28,80.709228515625
2023-11-29,80.52481842041016
2023-11-30,81.1556625366211
2023-12-01,82.46588134765625
2023-12-04,82.4949951171875
2023-12-05,81.2624282836914
2023-12-06,82.40765380859375
2023-12-07,82.4949951171875
2023-12-08,81.5924072265625
2023-12-11,81.728271484375
2023-12-12,80.58305358886719
2023-12-13,84.43605041503906
2023-12-14,82.1261978149414
2023-12-15,80.02984619140625
2023-12-18,79.95220947265625
2023-12-19,80.8062744140625
2023-12-20,79.37959289550781
2023-12-21,79.923095703125
2023-12-22,80.4957046508789
2023-12-26,81.1750717163086
2023-12-27,80.99066925048828
2023-12-28,81.572998046875
2023-12-29,81.689453125
2024-01-02,83.77609252929688
2024-01-03,84.05754852294922
2024-01-04,83.38787841796875
2024-01-05,83.69844055175781
2024-01-08,83.0481948852539
2024-01-09,82.81526947021484
2024-01-10,83.0676040649414
2024-01-11,79.69986724853516
2024-01-12,80.3501205444336
2024-01-16,80.13661193847656
2024-01-17,78.91373443603516
2024-01-18,78.03055572509766
2024-01-19,77.67146301269531
2024-01-22,77.1376724243164
2024-01-23,77.39971923828125
2024-01-24,76.73004913330078
2024-01-25,77.65206146240234
2024-01-26,77.51618194580078
2024-01-29,78.0790786743164
2024-01-30,78.37995147705078
2024-01-31,78.37995147705078
2024-02-01,79.36988830566406
2024-02-02,77.50647735595703
2024-02-05,75.73040771484375
2024-02-06,76.03126525878906
2024-02-07,75.85657501220703
2024-02-08,75.11898040771484
2024-02-09,75.2645492553711
2024-02-12,76.06038665771484
2024-02-13,75.00582885742188
2024-02-14,75.19221496582031
2024-02-15,76.51653289794922
2024-02-16,76.58521270751953
2024-02-20,76.51653289794922
2024-02-21,77.7820053100586
2024-02-22,76.76178741455078
2024-02-23,77.36018371582031
2024-02-26,75.0941162109375
2024-02-27,75.98680877685547
2024-02-28,75.73175048828125
2024-02-29,76.99722290039062
2024-03-01,76.89912414550781
2024-03-04,78.20382690429688
2024-03-05,78.21363830566406
2024-03-06,79.67530059814453
2024-03-07,79.99903106689453
2024-03-08,80.12654876708984
2024-03-11,80.53855895996094
2024-03-12,79.46929168701172
2024-03-13,79.23385620117188
2024-03-14,78.85127258300781
2024-03-15,79.24366760253906
2024-03-18,79.4791030883789
2024-03-19,79.45948028564453
2024-03-20,79.0278549194336
2024-03-21,78.51774597167969
2024-03-22,78.48831176757812
2024-03-25,78.38040161132812
2024-03-26,77.15418243408203
2024-03-27,79.63606262207031
2024-03-28,80.55818176269531
2024-04-01,80.00883483886719
2024-04-02,80.33255767822266
2024-04-03,79.67530059814453
2024-04-04,79.4889144897461
2024-04-05,78.75318145751953
2024-04-08,79.783203125
2024-04-09,80.35218048095703
2024-04-10,78.20382690429688
2024-04-11,77.8801040649414
2024-04-12,77.46809387207031
2024-04-15,77.38961029052734
2024-04-16,76.32035064697266
2024-04-17,78.11553192138672
2024-04-18,78.91014099121094
2024-04-19,80.00883483886719
2024-04-22,80.4110336303711
2024-04-23,80.4012222290039
2024-04-24,81.05847930908203
2024-04-25,81.23505401611328
2024-04-26,79.9401626586914
2024-04-29,81.22525024414062
2024-04-30,81.06829071044922
2024-05-01,81.01924133300781
2024-05-02,81.49992370605469
2024-05-03,81.63726043701172
2024-05-06,81.26448822021484
2024-05-07,82.23566436767578
2024-05-08,83.29512786865234
2024-05-09,83.95238494873047
2024-05-10,83.80522918701172
2024-05-13,84.08757019042969
2024-05-14,83.63186645507812
2024-05-15,84.23616790771484
2024-05-16,84.7116928100586
2024-05-17,84.7017822265625
2024-05-20,83.89934539794922
2024-05-21,83.79037475585938
2024-05-22,81.54156494140625
2024-05-23,79.9168701171875
2024-05-24,79.94659423828125
2024-05-28,78.97574615478516
2024-05-29,78.14358520507812
2024-05-30,78.5200424194336
2024-05-31,80.27351379394531
2024-06-03,80.42211151123047
2024-06-04,81.37315368652344
2024-06-05,80.2437973022461
2024-06-06,79.59986114501953
2024-06-07,79.10453033447266
2024-06-10,78.6983642578125
2024-06-11,79.00546264648438
2024-06-12,78.56957244873047
2024-06-13,77.8067626953125
2024-06-14,78.12377166748047
2024-06-17,77.63835144042969
2024-06-18,77.32133483886719
2024-06-20,78.5101318359375
2024-06-21,77.4996566772461
2024-06-24,78.60919952392578
2024-06-25,77.58881378173828
2024-06-26,77.42040252685547
2024-06-27,77.71759796142578
2024-06-28,77.72750854492188
2024-07-01,76.9646987915039
2024-07-02,77.31143188476562
2024-07-03,76.95478820800781
2024-07-05,77.12319946289062
2024-07-08,77.32133483886719
2024-07-09,77.28170776367188
2024-07-10,77.46002960205078
2024-07-11,79.58995056152344
2024-07-12,80.03575897216797
2024-07-15,78.86676788330078
2024-07-16,80.0555648803711
2024-07-17,81.59109497070312
2024-07-18,81.28399658203125
2024-07-19,80.78866577148438
2024-07-22,81.26417541503906
2024-07-23,80.9867935180664
2024-07-24,82.77989196777344
2024-07-25,82.5421371459961
2024-07-26,82.94831085205078
2024-07-29,83.31484985351562
2024-07-30,84.80084991455078
2024-07-31,85.25655364990234
2024-08-01,87.8917236328125
2024-08-02,89.31828308105469
2024-08-05,87.36666870117188
2024-08-06,87.64405822753906
2024-08-07,88.11956787109375
2024-08-08,86.9902114868164
2024-08-09,87.15863037109375
2024-08-12,88.40686798095703
2024-08-13,88.6050033569336
2024-08-14,89.63999938964844
2024-08-15,89.29000091552734
2024-08-16,89.52999877929688
2024-08-19,90.13999938964844
2024-08-20,90.56999969482422
2024-08-21,91.75
2024-08-22,92.95999908447266
2024-08-23,92.66000366210938
2024-08-26,93.01000213623047
2024-08-27,92.61000061035156
2024-08-28,92.79000091552734
2024-08-29,92.7699966430664
2024-08-30,93.02999877929688
2024-09-03,93.62999725341797
2024-09-04,94.54000091552734
2024-09-05,94.68000030517578
2024-09-06,93.6500015258789
2024-09-09,94.86000061035156
2024-09-10,95.55000305175781
2024-09-11,95.20999908447266
2024-09-12,95.01000213623047
2024-09-13,95.8499984741211
2024-09-16,96.13999938964844
2024-09-17,95.73999786376953
2024-09-18,95.23999786376953
2024-09-19,93.77999877929688
2024-09-20,94.72000122070312
2024-09-23,95.18000030517578
2024-09-24,94.54000091552734
2024-09-25,94.5999984741211
2024-09-26,94.61000061035156
2024-09-27,95.26000213623047
2024-09-30,96.18000030517578
2024-10-01,96.75
2024-10-02,96.26000213623047
2024-10-03,96.30999755859375
2024-10-04,95.4800033569336
2024-10-07,94.13999938964844
2024-10-08,94.3499984741211
2024-10-09,94.30999755859375
2024-10-10,93.94999694824219
2024-10-11,95.44999694824219
2024-10-14,96.30000305175781
2024-10-15,97.22000122070312
2024-10-16,98.75
2024-10-17,99.13999938964844
2024-10-18,99.8499984741211
2024-10-21,99.43000030517578
2024-10-22,98.69000244140625
2024-10-23,99.52999877929688
2024-10-24,98.80999755859375
2024-10-25,97.19000244140625
2024-10-28,97.0
2024-10-29,95.33000183105469
2024-10-30,96.02999877929688
2024-10-31,95.52999877929688
2024-11-01,95.56999969482422
2024-11-04,94.91000366210938
2024-11-05,96.0999984741211
2024-11-06,96.01000213623047
2024-11-07,95.33000183105469
2024-11-08,97.58999633789062
2024-11-11,98.69999694824219
2024-11-12,97.8499984741211
2024-11-13,97.62999725341797
2024-11-14,96.12999725341797
2024-11-15,97.9800033569336
2024-11-18,99.27999877929688
2024-11-19,99.05000305175781
2024-11-20,99.2699966430664
2024-11-21,100.95999908447266
2024-11-22,100.66000366210938
2024-11-25,101.3499984741211
2024-11-26,101.55000305175781
2024-11-27,101.81999969482422
2024-11-29,101.05000305175781
2024-12-02,99.66000366210938
2024-12-03,98.22000122070312
2024-12-04,98.3499984741211
2024-12-05,97.72000122070312
2024-12-06,97.08999633789062
2024-12-09,97.11000061035156
2024-12-10,97.1500015258789
2024-12-11,95.61000061035156
2024-12-12,95.86000061035156
2024-12-13,95.73999786376953
2024-12-16,94.93000030517578
2024-12-17,94.70999908447266
