,AJG
2018-02-06,58.9304084777832
2018-02-07,59.57016372680664
2018-02-08,58.02933120727539
2018-02-09,58.515907287597656
2018-02-12,59.660274505615234
2018-02-13,60.35410690307617
2018-02-14,61.453407287597656
2018-02-15,62.21932601928711
2018-02-16,62.147239685058594
2018-02-20,62.453609466552734
2018-02-21,62.09318923950195
2018-02-22,61.39034652709961
2018-02-23,62.1652717590332
2018-02-26,62.85909652709961
2018-02-27,63.05733871459961
2018-02-28,62.27339553833008
2018-03-01,61.97425079345703
2018-03-02,62.23715591430664
2018-03-05,63.14359664916992
2018-03-06,63.098289489746094
2018-03-07,63.04389190673828
2018-03-08,63.49711227416992
2018-03-09,65.83576202392578
2018-03-12,65.0018310546875
2018-03-13,64.60297393798828
2018-03-14,64.1225814819336
2018-03-15,64.1225814819336
2018-03-16,64.36732482910156
2018-03-19,63.92314910888672
2018-03-20,64.2222671508789
2018-03-21,63.69652557373047
2018-03-22,62.15555191040039
2018-03-23,60.451416015625
2018-03-26,61.84736251831055
2018-03-27,61.21284103393555
2018-03-28,61.82017517089844
2018-03-29,62.300594329833984
2018-04-02,60.82307434082031
2018-04-03,61.50292205810547
2018-04-04,62.0014533996582
2018-04-05,62.028648376464844
2018-04-06,60.81399917602539
2018-04-09,61.122188568115234
2018-04-10,61.97425079345703
2018-04-11,61.6842041015625
2018-04-12,62.146480560302734
2018-04-13,62.046775817871094
2018-04-16,62.799137115478516
2018-04-17,63.134517669677734
2018-04-18,63.288631439208984
2018-04-19,63.542442321777344
2018-04-20,63.42461013793945
2018-04-23,63.69652557373047
2018-04-24,63.052947998046875
2018-04-25,62.889774322509766
2018-04-26,63.66027069091797
2018-04-27,64.0137939453125
2018-04-30,63.442726135253906
2018-05-01,63.370208740234375
2018-05-02,62.21901321411133
2018-05-03,62.146480560302734
2018-05-04,62.49093246459961
2018-05-07,62.563453674316406
2018-05-08,62.282466888427734
2018-05-09,62.23715591430664
2018-05-10,62.78101348876953
2018-05-11,62.30965805053711
2018-05-14,61.2309684753418
2018-05-15,60.605525970458984
2018-05-16,60.38798141479492
2018-05-17,60.678035736083984
2018-05-18,61.21284103393555
2018-05-21,61.73857879638672
2018-05-22,61.76577377319336
2018-05-23,61.64794158935547
2018-05-24,61.774864196777344
2018-05-25,61.294410705566406
2018-05-29,59.644683837890625
2018-05-30,60.714290618896484
2018-05-31,60.44979476928711
2018-06-01,60.404205322265625
2018-06-04,60.62310791015625
2018-06-05,60.55924606323242
2018-06-06,61.02439498901367
2018-06-07,61.32536315917969
2018-06-08,61.81784439086914
2018-06-11,61.32536315917969
2018-06-12,60.531898498535156
2018-06-13,60.340362548828125
2018-06-14,60.17619323730469
2018-06-15,60.02115249633789
2018-06-18,60.55012130737305
2018-06-19,60.21266555786133
2018-06-20,59.78403091430664
2018-06-21,59.75665283203125
2018-06-22,60.86934280395508
2018-06-25,60.54100799560547
2018-06-26,60.2218017578125
2018-06-27,59.07262420654297
2018-06-28,59.39183807373047
2018-06-29,59.53776168823242
2018-07-02,59.51952362060547
2018-07-03,59.76577377319336
2018-07-05,60.27651596069336
2018-07-06,60.93318557739258
2018-07-09,62.17356491088867
2018-07-10,62.054996490478516
2018-07-11,62.19181442260742
2018-07-12,62.62046813964844
2018-07-13,62.80287170410156
2018-07-16,63.35007858276367
2018-07-17,63.55984878540039
2018-07-18,64.2986068725586
2018-07-19,64.1162109375
2018-07-20,64.1982650756836
2018-07-23,64.5631103515625
2018-07-24,64.30773162841797
2018-07-25,64.90054321289062
2018-07-26,64.9370346069336
2018-07-27,64.65428924560547
2018-07-30,64.88229370117188
2018-07-31,65.0738296508789
2018-08-01,65.06470489501953
2018-08-02,64.89142608642578
2018-08-03,65.17416381835938
2018-08-06,65.24710083007812
2018-08-07,65.29270935058594
2018-08-08,65.34744262695312
2018-08-09,65.08294677734375
2018-08-10,64.63604736328125
2018-08-13,64.23474884033203
2018-08-14,64.44452667236328
2018-08-15,64.86405181884766
2018-08-16,65.5845718383789
2018-08-17,65.8581771850586
2018-08-20,65.63929748535156
2018-08-21,65.99498748779297
2018-08-22,65.36569213867188
2018-08-23,65.43863677978516
2018-08-24,65.80347442626953
2018-08-27,65.94026184082031
2018-08-28,65.79432678222656
2018-08-29,65.92201232910156
2018-08-30,65.36569213867188
2018-08-31,65.79432678222656
2018-09-04,66.5695571899414
2018-09-05,67.06208038330078
2018-09-06,67.74075317382812
2018-09-07,67.64906311035156
2018-09-10,68.04341125488281
2018-09-11,67.9884033203125
2018-09-12,67.45645904541016
2018-09-13,68.43779754638672
2018-09-14,68.68544006347656
2018-09-17,68.89637756347656
2018-09-18,68.8138198852539
2018-09-19,69.4558334350586
2018-09-20,69.82267761230469
2018-09-21,69.62092590332031
2018-09-24,68.92389678955078
2018-09-25,68.37358856201172
2018-09-26,67.88750457763672
2018-09-27,68.2818603515625
2018-09-28,68.27269744873047
2018-10-01,68.94224548339844
2018-10-02,69.1072998046875
2018-10-03,68.88719940185547
2018-10-04,69.43746948242188
2018-10-05,68.64873504638672
2018-10-08,69.22654724121094
2018-10-09,69.16234588623047
2018-10-10,67.20881652832031
2018-10-11,65.3836898803711
2018-10-12,65.34700775146484
2018-10-15,64.92512512207031
2018-10-16,65.92478942871094
2018-10-17,66.13573455810547
2018-10-18,65.72303771972656
2018-10-19,66.64935302734375
2018-10-22,66.69520568847656
2018-10-23,66.35585021972656
2018-10-24,65.43870544433594
2018-10-25,66.92449188232422
2018-10-26,67.89665985107422
2018-10-29,67.7315902709961
2018-10-30,68.15348052978516
2018-10-31,67.87834930419922
2018-11-01,68.41944885253906
2018-11-02,68.48363494873047
2018-11-05,69.2540512084961
2018-11-06,69.55672454833984
2018-11-07,70.58391571044922
2018-11-08,71.3268051147461
2018-11-09,71.5836181640625
2018-11-12,71.22593688964844
2018-11-13,71.07921600341797
2018-11-14,70.08866882324219
2018-11-15,70.9599609375
2018-11-16,71.88628387451172
2018-11-19,71.83126068115234
2018-11-20,70.75818634033203
2018-11-21,70.1253433227539
2018-11-23,70.31794738769531
2018-11-26,70.4922103881836
2018-11-27,70.5564193725586
2018-11-28,71.62030029296875
2018-11-29,71.56526947021484
2018-11-30,70.684814453125
2018-12-03,71.50109100341797
2018-12-04,69.80435943603516
2018-12-06,69.21418762207031
2018-12-07,68.71625518798828
2018-12-10,68.73470306396484
2018-12-11,69.08509826660156
2018-12-12,69.57381439208984
2018-12-13,69.48162078857422
2018-12-14,68.40272521972656
2018-12-17,66.77059173583984
2018-12-18,67.17635345458984
2018-12-19,67.60970306396484
2018-12-20,67.222412109375
2018-12-21,65.52571868896484
2018-12-24,63.6169319152832
2018-12-26,65.75624084472656
2018-12-27,66.6599349975586
2018-12-28,66.87201690673828
2018-12-31,67.9601058959961
2019-01-02,66.29108428955078
2019-01-03,65.04623413085938
2019-01-04,66.68758392333984
2019-01-07,66.49394989013672
2019-01-08,66.78903198242188
2019-01-09,67.57280731201172
2019-01-10,67.95088958740234
2019-01-11,67.0379867553711
2019-01-14,67.00111389160156
2019-01-15,67.23162841796875
2019-01-16,67.97856140136719
2019-01-17,68.15377044677734
2019-01-18,68.61482238769531
2019-01-22,67.66503143310547
2019-01-23,67.9601058959961
2019-01-24,67.78489685058594
2019-01-25,67.77569580078125
2019-01-28,67.29619598388672
2019-01-29,66.3187484741211
2019-01-30,67.21321868896484
2019-01-31,68.8914566040039
2019-02-01,70.89244842529297
2019-02-04,71.20597839355469
2019-02-05,72.34940338134766
2019-02-06,72.29409790039062
2019-02-07,71.9159927368164
2019-02-08,72.6905746459961
2019-02-11,73.66802978515625
2019-02-12,73.48358917236328
2019-02-13,73.34530639648438
2019-02-14,72.73668670654297
2019-02-15,73.62194061279297
2019-02-19,74.11064910888672
2019-02-20,74.22127532958984
2019-02-21,74.359619140625
2019-02-22,74.32272338867188
2019-02-25,74.08297729492188
2019-02-26,73.66802978515625
2019-02-27,74.24895477294922
2019-02-28,74.42509460449219
2019-03-01,74.4621810913086
2019-03-04,73.81324005126953
2019-03-05,74.1655044555664
2019-03-06,73.12721252441406
2019-03-07,72.53388977050781
2019-03-08,72.22795867919922
2019-03-11,73.27555847167969
2019-03-12,73.3033447265625
2019-03-13,73.29408264160156
2019-03-14,73.78541564941406
2019-03-15,74.42509460449219
2019-03-18,73.72978973388672
2019-03-19,73.45167541503906
2019-03-20,72.14451599121094
2019-03-21,73.14576721191406
2019-03-22,73.12721252441406
2019-03-25,72.86762237548828
2019-03-26,72.95105743408203
2019-03-27,72.51535034179688
2019-03-28,71.50484466552734
2019-03-29,72.40409851074219
2019-04-01,73.26626586914062
2019-04-02,72.83982849121094
2019-04-03,72.65441131591797
2019-04-04,72.93253326416016
2019-04-05,72.5895004272461
2019-04-08,72.27432250976562
2019-04-09,72.2928466796875
2019-04-10,72.86762237548828
2019-04-11,73.85958099365234
2019-04-12,74.64759063720703
2019-04-15,74.73104095458984
2019-04-16,74.9998779296875
2019-04-17,74.40656280517578
2019-04-18,74.55487823486328
2019-04-22,74.33238220214844
2019-04-23,75.63028717041016
2019-04-24,76.0752944946289
2019-04-25,76.75202178955078
2019-04-26,77.0857925415039
2019-04-29,76.9003677368164
2019-04-30,77.52149963378906
2019-05-01,76.31631469726562
2019-05-02,76.8447494506836
2019-05-03,77.06724548339844
2019-05-06,77.46588134765625
2019-05-07,76.26070404052734
2019-05-08,76.65933990478516
2019-05-09,76.2236099243164
2019-05-10,77.3824462890625
2019-05-13,75.97331237792969
2019-05-14,76.46465301513672
2019-05-15,76.67787170410156
2019-05-16,77.67912292480469
2019-05-17,77.27120208740234
2019-05-20,77.21558380126953
2019-05-21,77.73473358154297
2019-05-22,78.6061782836914
2019-05-23,78.01285552978516
2019-05-24,78.13336944580078
2019-05-28,77.79039001464844
2019-05-29,77.91088104248047
2019-05-30,78.31879425048828
2019-05-31,78.0592269897461
2019-06-03,79.33855438232422
2019-06-04,79.60742950439453
2019-06-05,81.3595962524414
2019-06-06,81.34095764160156
2019-06-07,81.78815460205078
2019-06-10,81.81607818603516
2019-06-11,81.47137451171875
2019-06-12,81.71361541748047
2019-06-13,81.16395568847656
2019-06-14,81.70426940917969
2019-06-17,80.39067077636719
2019-06-18,80.15775299072266
2019-06-19,80.85652160644531
2019-06-20,81.51795959472656
2019-06-21,80.62359619140625
2019-06-24,81.03350830078125
2019-06-25,80.30684661865234
2019-06-26,78.84416198730469
2019-06-27,80.06462097167969
2019-06-28,81.601806640625
2019-07-01,83.3253402709961
2019-07-02,84.15448760986328
2019-07-03,85.15132141113281
2019-07-05,84.3967056274414
2019-07-08,84.19174194335938
2019-07-09,84.55508422851562
2019-07-10,84.64823913574219
2019-07-11,85.13269805908203
2019-07-12,85.55192565917969
2019-07-15,85.9152603149414
2019-07-16,85.88732147216797
2019-07-17,85.6637191772461
2019-07-18,85.75688934326172
2019-07-19,85.5333023071289
2019-07-22,85.0115737915039
2019-07-23,85.6637191772461
2019-07-24,86.05501556396484
2019-07-25,85.570556640625
2019-07-26,86.01773834228516
2019-07-29,85.7103042602539
2019-07-30,85.5333023071289
2019-07-31,84.24764251708984
2019-08-01,83.81909942626953
2019-08-02,83.92156219482422
2019-08-05,80.53974151611328
2019-08-06,82.5054931640625
2019-08-07,82.29120635986328
2019-08-08,84.03336334228516
2019-08-09,84.23832702636719
2019-08-12,82.66386413574219
2019-08-13,83.86567687988281
2019-08-14,81.90924835205078
2019-08-15,82.44959259033203
2019-08-16,83.5862045288086
2019-08-19,84.35012817382812
2019-08-20,83.43711853027344
2019-08-21,84.27558898925781
2019-08-22,84.65755462646484
2019-08-23,81.99311828613281
2019-08-26,82.34711456298828
2019-08-27,82.02106475830078
2019-08-28,81.89060974121094
2019-08-29,82.71044158935547
2019-08-30,84.50849151611328
2019-09-03,83.53028106689453
2019-09-04,83.86567687988281
2019-09-05,83.99673461914062
2019-09-06,84.71752166748047
2019-09-09,84.12779235839844
2019-09-10,82.45215606689453
2019-09-11,82.33045196533203
2019-09-12,82.19940948486328
2019-09-13,81.42244720458984
2019-09-16,81.96537780761719
2019-09-17,83.91246795654297
2019-09-18,84.13713073730469
2019-09-19,83.75335693359375
2019-09-20,83.12615203857422
2019-09-23,82.74234771728516
2019-09-24,83.1635971069336
2019-09-25,83.2572250366211
2019-09-26,84.06226348876953
2019-09-27,83.13551330566406
2019-09-30,83.84695434570312
2019-10-01,82.32110595703125
2019-10-02,80.81396484375
2019-10-03,81.54414367675781
2019-10-04,83.33208465576172
2019-10-07,82.90148162841797
2019-10-08,81.21649169921875
2019-10-09,81.74070739746094
2019-10-10,81.88115692138672
2019-10-11,82.35853576660156
2019-10-14,82.55513000488281
2019-10-15,82.86402893066406
2019-10-16,83.13551330566406
2019-10-17,83.5286865234375
2019-10-18,83.82823944091797
2019-10-21,84.55839538574219
2019-10-22,83.94991302490234
2019-10-23,84.38988494873047
2019-10-24,85.38215637207031
2019-10-25,83.73462677001953
2019-10-28,83.96864318847656
2019-10-29,84.19331359863281
2019-10-30,85.4383316040039
2019-10-31,85.39153289794922
2019-11-01,85.67234802246094
2019-11-04,84.82986450195312
2019-11-05,84.23075866699219
2019-11-06,85.7846908569336
2019-11-07,85.23239135742188
2019-11-08,85.32598114013672
2019-11-11,85.6442642211914
2019-11-12,85.6442642211914
2019-11-13,86.2340316772461
2019-11-14,86.40252685546875
2019-11-15,86.06550598144531
2019-11-18,85.9157485961914
2019-11-19,86.52420806884766
2019-11-20,87.15141296386719
2019-11-21,86.21530151367188
2019-11-22,85.8782958984375
2019-11-25,86.0
2019-11-26,86.6177978515625
2019-11-27,87.33863830566406
2019-11-29,87.31053161621094
2019-12-02,86.33699035644531
2019-12-03,85.51321411132812
2019-12-04,86.66464233398438
2019-12-05,87.36998748779297
2019-12-06,88.16938781738281
2019-12-09,88.54557037353516
2019-12-10,88.29163360595703
2019-12-11,88.81832885742188
2019-12-12,88.98759460449219
2019-12-13,88.82770538330078
2019-12-16,89.36378479003906
2019-12-17,89.97509765625
2019-12-18,88.80892181396484
2019-12-19,89.63652801513672
2019-12-20,89.7399673461914
2019-12-23,88.6490249633789
2019-12-24,88.93115997314453
2019-12-26,88.92176818847656
2019-12-27,89.10986328125
2019-12-30,89.25094604492188
2019-12-31,89.56128692626953
