,TDG
2019-09-12,432.39678955078125
2019-09-13,436.6471862792969
2019-09-16,439.77191162109375
2019-09-17,441.4939880371094
2019-09-18,445.5174865722656
2019-09-19,446.2735595703125
2019-09-20,442.8967590332031
2019-09-23,444.7279052734375
2019-09-24,442.15753173828125
2019-09-25,443.5687561035156
2019-09-26,445.75274658203125
2019-09-27,435.2779541015625
2019-09-30,437.36114501953125
2019-10-01,425.4331970214844
2019-10-02,419.7968444824219
2019-10-03,426.0716247558594
2019-10-04,431.4307556152344
2019-10-07,432.1111755371094
2019-10-08,427.2727966308594
2019-10-09,427.68438720703125
2019-10-10,429.2383728027344
2019-10-11,440.8135986328125
2019-10-14,435.70635986328125
2019-10-15,439.318359375
2019-10-16,435.823974609375
2019-10-17,442.3003234863281
2019-10-18,442.317138671875
2019-10-21,438.4195861816406
2019-10-22,429.17962646484375
2019-10-23,432.4891662597656
2019-10-24,443.3419189453125
2019-10-25,439.69635009765625
2019-10-28,443.1151428222656
2019-10-29,441.8131408691406
2019-10-30,446.8446960449219
2019-10-31,442.07354736328125
2019-11-01,452.1535339355469
2019-11-04,447.7519226074219
2019-11-05,449.7930908203125
2019-11-06,450.59112548828125
2019-11-07,452.1702880859375
2019-11-08,454.5054931640625
2019-11-11,456.2106628417969
2019-11-12,457.3782653808594
2019-11-13,461.32623291015625
2019-11-14,470.2050476074219
2019-11-15,470.2134704589844
2019-11-18,476.84942626953125
2019-11-19,477.2525939941406
2019-11-20,482.9981994628906
2019-11-21,481.4358215332031
2019-11-22,472.41424560546875
2019-11-25,479.64666748046875
2019-11-26,481.6877746582031
2019-11-27,476.5554504394531
2019-11-29,476.3621520996094
2019-12-02,467.5254821777344
2019-12-03,466.62664794921875
2019-12-04,472.91827392578125
2019-12-05,474.6402587890625
2019-12-06,478.89056396484375
2019-12-09,473.7666015625
2019-12-10,478.168212890625
2019-12-11,478.8402099609375
2019-12-12,476.76544189453125
2019-12-13,483.6785583496094
2019-12-16,483.2837829589844
2019-12-17,479.0669860839844
2019-12-18,476.6477966308594
2019-12-19,482.9645690917969
2019-12-20,496.6817321777344
2019-12-23,498.143310546875
2019-12-24,497.8073425292969
2019-12-26,502.1333312988281
2019-12-27,500.978515625
2019-12-30,499.2286071777344
2019-12-31,497.44317626953125
2020-01-02,504.052001953125
2020-01-03,513.290283203125
2020-01-06,519.4727783203125
2020-01-07,521.427001953125
2020-01-08,520.2100219726562
2020-01-09,528.8975219726562
2020-01-10,528.9508056640625
2020-01-13,537.0343627929688
2020-01-14,540.9694213867188
2020-01-15,550.4385986328125
2020-01-16,562.58154296875
2020-01-17,565.53955078125
2020-01-21,571.8819580078125
2020-01-22,572.0773315429688
2020-01-23,584.4335327148438
2020-01-24,583.3674926757812
2020-01-27,577.8424072265625
2020-01-28,584.371337890625
2020-01-29,581.1024169921875
2020-01-30,580.8359375
2020-01-31,571.4200439453125
2020-02-03,579.4146728515625
2020-02-04,569.6346435546875
2020-02-05,556.230224609375
2020-02-06,562.9813232421875
2020-02-07,563.6563720703125
2020-02-10,571.4111938476562
2020-02-11,577.4337768554688
2020-02-12,577.5936279296875
2020-02-13,582.4259643554688
2020-02-14,574.50244140625
2020-02-18,569.8034057617188
2020-02-19,569.6256713867188
2020-02-20,563.4609375
2020-02-21,559.5347290039062
2020-02-24,534.2628784179688
2020-02-25,508.2892150878906
2020-02-26,501.5559387207031
2020-02-27,488.08941650390625
2020-02-28,495.4977722167969
2020-03-02,504.9581298828125
2020-03-03,494.8404846191406
2020-03-04,512.9349975585938
2020-03-05,476.45281982421875
2020-03-06,446.90826416015625
2020-03-09,401.5165710449219
2020-03-10,440.2727355957031
2020-03-11,410.5415954589844
2020-03-12,361.54345703125
2020-03-13,368.3921813964844
2020-03-16,300.6333312988281
2020-03-17,279.8206787109375
2020-03-18,218.3331298828125
2020-03-19,271.6128234863281
2020-03-20,268.717041015625
2020-03-23,267.84649658203125
2020-03-24,289.2987365722656
2020-03-25,310.9819030761719
2020-03-26,357.1730651855469
2020-03-27,322.4586486816406
2020-03-30,304.46185302734375
2020-03-31,284.4219970703125
2020-04-01,242.09494018554688
2020-04-02,252.6922607421875
2020-04-03,240.11402893066406
2020-04-06,256.65399169921875
2020-04-07,254.4332733154297
2020-04-08,291.5816345214844
2020-04-09,306.0519104003906
2020-04-13,278.56817626953125
2020-04-14,282.6188049316406
2020-04-15,281.5350646972656
2020-04-16,267.286865234375
2020-04-17,299.70947265625
2020-04-20,281.05535888671875
2020-04-21,273.37164306640625
2020-04-22,270.27154541015625
2020-04-23,279.1722106933594
2020-04-24,270.8578186035156
2020-04-27,281.9880676269531
2020-04-28,299.04327392578125
2020-04-29,329.7159729003906
2020-04-30,322.52081298828125
2020-05-01,310.4134216308594
2020-05-04,304.1775817871094
2020-05-05,288.3304748535156
2020-05-06,283.782470703125
2020-05-07,288.294921875
2020-05-08,313.2204284667969
2020-05-11,309.9781494140625
2020-05-12,292.7008972167969
2020-05-13,284.2976379394531
2020-05-14,293.5270080566406
2020-05-15,288.6946716308594
2020-05-18,329.12969970703125
2020-05-19,320.8508605957031
2020-05-20,324.5194396972656
2020-05-21,333.4201965332031
2020-05-22,338.2613220214844
2020-05-26,358.0346984863281
2020-05-27,386.7442626953125
2020-05-28,382.96905517578125
2020-05-29,377.3639221191406
2020-06-01,389.7733459472656
2020-06-02,384.1327209472656
2020-06-03,417.4080810546875
2020-06-04,427.9165954589844
