,KR
2018-02-14,24.69706153869629
2018-02-15,25.036209106445312
2018-02-16,24.94924545288086
2018-02-20,23.90571403503418
2018-02-21,23.836137771606445
2018-02-22,23.67091178894043
2018-02-23,23.8448429107666
2018-02-26,24.21877098083496
2018-02-27,23.71438980102539
2018-02-28,23.583948135375977
2018-03-01,23.87961769104004
2018-03-02,23.783966064453125
2018-03-05,24.340518951416016
2018-03-06,24.35791015625
2018-03-07,22.809995651245117
2018-03-08,19.983747482299805
2018-03-09,20.940322875976562
2018-03-12,20.8620548248291
2018-03-13,20.879453659057617
2018-03-14,20.38376808166504
2018-03-15,20.548992156982422
2018-03-16,20.601171493530273
2018-03-19,20.140274047851562
2018-03-20,20.35767936706543
2018-03-21,20.392467498779297
2018-03-22,20.34029197692871
2018-03-23,20.2446346282959
2018-03-26,20.757705688476562
2018-03-27,20.40985679626465
2018-03-28,20.540306091308594
2018-03-29,20.81858253479004
2018-04-02,20.2446346282959
2018-04-03,20.514211654663086
2018-04-04,20.940322875976562
2018-04-05,20.70552635192871
2018-04-06,20.670734405517578
2018-04-09,20.47072982788086
2018-04-10,20.401161193847656
2018-04-11,20.418556213378906
2018-04-12,20.522905349731445
2018-04-13,20.635955810546875
2018-04-16,21.018592834472656
2018-04-17,21.070764541625977
2018-04-18,21.375131607055664
2018-04-19,21.027278900146484
2018-04-20,20.975107192993164
2018-04-23,21.557750701904297
2018-04-24,22.07082176208496
2018-04-25,22.288227081298828
2018-04-26,22.288227081298828
2018-04-27,22.19257164001465
2018-04-30,21.905595779418945
2018-05-01,21.531661987304688
2018-05-02,21.349042892456055
2018-05-03,20.757705688476562
2018-05-04,20.99250030517578
2018-05-07,20.853361129760742
2018-05-08,20.949016571044922
2018-05-09,21.18381690979004
2018-05-10,21.18381690979004
2018-05-11,21.366430282592773
2018-05-14,21.61553955078125
2018-05-15,21.63302230834961
2018-05-16,21.799097061157227
2018-05-17,22.11375617980957
2018-05-18,21.755390167236328
2018-05-21,21.6505069732666
2018-05-22,21.589319229125977
2018-05-23,21.475692749023438
2018-05-24,21.46695327758789
2018-05-25,21.510656356811523
2018-05-29,21.414508819580078
2018-05-30,21.834060668945312
2018-05-31,21.265914916992188
2018-06-01,21.34458351135254
2018-06-04,21.63302230834961
2018-06-05,21.772871017456055
2018-06-06,21.571842193603516
2018-06-07,21.834060668945312
2018-06-08,22.16619873046875
2018-06-11,22.323537826538086
2018-06-12,22.454639434814453
2018-06-13,22.734342575073242
2018-06-14,22.865446090698242
2018-06-15,22.62071418762207
2018-06-18,22.734342575073242
2018-06-19,22.71686553955078
2018-06-20,22.8829288482666
2018-06-21,25.111787796020508
2018-06-22,25.95088768005371
2018-06-25,25.6362247467041
2018-06-26,25.347782135009766
2018-06-27,25.356525421142578
2018-06-28,24.849567413330078
2018-06-29,24.867053985595703
2018-07-02,24.666015625
2018-07-03,25.08556365966797
2018-07-05,24.998165130615234
2018-07-06,25.45267105102539
2018-07-09,25.1292667388916
2018-07-10,25.146753311157227
2018-07-11,24.4475040435791
2018-07-12,24.43001937866211
2018-07-13,24.517425537109375
2018-07-16,24.464982986450195
2018-07-17,24.840829849243164
2018-07-18,24.59609031677246
2018-07-19,24.57861328125
2018-07-20,24.59609031677246
2018-07-23,24.727203369140625
2018-07-24,24.438756942749023
2018-07-25,24.71845817565918
2018-07-26,25.033119201660156
2018-07-27,25.08556365966797
2018-07-30,25.977108001708984
2018-07-31,25.347782135009766
2018-08-01,25.076826095581055
2018-08-02,25.994590759277344
2018-08-03,26.16066551208496
2018-08-06,26.143177032470703
2018-08-07,26.221845626831055
2018-08-08,26.755022048950195
2018-08-09,26.064516067504883
2018-08-10,26.344215393066406
2018-08-13,26.125696182250977
2018-08-14,26.74042320251465
2018-08-15,26.397932052612305
2018-08-16,26.81067657470703
2018-08-17,27.530780792236328
2018-08-20,27.574689865112305
2018-08-21,27.53955841064453
2018-08-22,27.873268127441406
2018-08-23,28.37382698059082
2018-08-24,27.399049758911133
2018-08-27,27.390270233154297
2018-08-28,27.32002067565918
2018-08-29,26.942405700683594
2018-08-30,27.258546829223633
2018-08-31,27.662506103515625
2018-09-04,28.01377296447754
2018-09-05,28.06646728515625
2018-09-06,28.593366622924805
2018-09-07,28.426515579223633
2018-09-10,27.882049560546875
2018-09-11,27.56591033935547
2018-09-12,27.864484786987305
2018-09-13,25.09823226928711
2018-09-14,24.413257598876953
2018-09-17,25.326562881469727
2018-09-18,25.721742630004883
2018-09-19,25.361690521240234
2018-09-20,25.62513542175293
2018-09-21,26.30133628845215
2018-09-24,26.00275230407715
2018-09-25,25.69539451599121
2018-09-26,25.809558868408203
2018-09-27,25.46706771850586
2018-09-28,25.563663482666016
2018-10-01,25.247522354125977
2018-10-02,25.537324905395508
2018-10-03,25.800771713256836
2018-10-04,25.273868560791016
2018-10-05,25.528545379638672
2018-10-08,25.774433135986328
2018-10-09,24.51864242553711
2018-10-10,24.351783752441406
2018-10-11,23.48239517211914
2018-10-12,23.64046859741211
2018-10-15,24.149805068969727
2018-10-16,23.886356353759766
2018-10-17,23.965389251708984
2018-10-18,24.026859283447266
2018-10-19,24.202497482299805
2018-10-22,24.571331024169922
2018-10-23,24.96650505065918
2018-10-24,24.54498863220215
2018-10-25,24.588891983032227
2018-10-26,24.220056533813477
2018-10-29,24.790874481201172
2018-10-30,26.424280166625977
2018-10-31,26.13448143005371
2018-11-01,25.756866455078125
2018-11-02,26.494531631469727
2018-11-05,26.880931854248047
2018-11-06,27.074129104614258
2018-11-07,27.50443458557129
2018-11-08,27.530780792236328
2018-11-09,27.56591033935547
2018-11-12,27.54834747314453
2018-11-13,27.5571231842041
2018-11-14,26.719120025634766
2018-11-15,26.489770889282227
2018-11-16,26.675012588500977
2018-11-19,26.95728874206543
2018-11-20,26.10164451599121
2018-11-21,26.048717498779297
2018-11-23,26.189857482910156
2018-11-26,26.084003448486328
2018-11-27,26.49859619140625
2018-11-28,26.683839797973633
2018-11-29,26.780868530273438
2018-11-30,26.16339111328125
2018-12-03,26.251602172851562
2018-12-04,25.26363754272461
2018-12-06,26.075180053710938
2018-12-07,25.731155395507812
2018-12-10,25.395957946777344
2018-12-11,25.792903900146484
2018-12-12,26.242778778076172
2018-12-13,26.251602172851562
2018-12-14,26.06635856628418
2018-12-17,25.510635375976562
2018-12-18,25.184247970581055
2018-12-19,24.9019718170166
2018-12-20,24.416812896728516
2018-12-21,24.169818878173828
2018-12-24,23.464134216308594
2018-12-26,24.46091651916504
2018-12-27,24.152179718017578
2018-12-28,24.328603744506836
2018-12-31,24.25802993774414
2019-01-02,24.081607818603516
2019-01-03,24.125717163085938
2019-01-04,24.399169921875
2019-01-07,24.628522872924805
2019-01-08,25.104856491088867
2019-01-09,24.743192672729492
2019-01-10,25.122501373291016
2019-01-11,25.07839012145996
2019-01-14,24.96371841430664
2019-01-15,25.246000289916992
2019-01-16,25.31656265258789
2019-01-17,25.519451141357422
2019-01-18,25.960508346557617
2019-01-22,25.86347770690918
2019-01-23,25.792903900146484
2019-01-24,25.32538604736328
2019-01-25,24.804943084716797
2019-01-28,24.89315414428711
2019-01-29,24.769655227661133
2019-01-30,24.928436279296875
2019-01-31,24.990182876586914
2019-02-01,24.760835647583008
2019-02-04,24.804943084716797
2019-02-05,24.96371841430664
2019-02-06,24.954906463623047
2019-02-07,24.857872009277344
2019-02-08,24.54912567138672
2019-02-11,24.302141189575195
2019-02-12,25.210712432861328
2019-02-13,25.54591178894043
2019-02-14,25.67000961303711
2019-02-15,26.148662567138672
2019-02-19,26.192981719970703
2019-02-20,25.483863830566406
2019-02-21,25.333175659179688
2019-02-22,25.27999496459961
2019-02-25,25.572505950927734
2019-02-26,25.634553909301758
2019-02-27,26.414583206176758
2019-02-28,25.99798011779785
2019-03-01,24.8367977142334
2019-03-04,25.38636016845703
2019-03-05,25.634553909301758
2019-03-06,25.209083557128906
2019-03-07,22.700584411621094
2019-03-08,21.690093994140625
2019-03-11,21.867368698120117
2019-03-12,21.698957443237305
2019-03-13,21.92055892944336
2019-03-14,21.938283920288086
2019-03-15,21.592592239379883
2019-03-18,21.761005401611328
2019-03-19,21.565996170043945
2019-03-20,21.264625549316406
2019-03-21,21.55713653564453
2019-03-22,21.574865341186523
2019-03-25,21.406448364257812
2019-03-26,21.690093994140625
2019-03-27,21.5128173828125
2019-03-28,21.663503646850586
2019-03-29,21.805328369140625
2019-04-01,21.698957443237305
2019-04-02,21.06075096130371
2019-04-03,21.096208572387695
2019-04-04,20.989839553833008
2019-04-05,21.184852600097656
2019-04-08,21.149394989013672
2019-04-09,21.220304489135742
2019-04-10,22.142154693603516
2019-04-11,22.81581687927246
2019-04-12,22.753767013549805
2019-04-15,22.57649040222168
2019-04-16,22.665128707885742
2019-04-17,22.638538360595703
2019-04-18,22.851272583007812
2019-04-22,22.60308074951172
2019-04-23,22.35489273071289
2019-04-24,22.665128707885742
2019-04-25,22.842411041259766
2019-04-26,22.159883499145508
2019-04-29,22.665128707885742
2019-04-30,22.851272583007812
2019-05-01,22.673992156982422
2019-05-02,22.851272583007812
2019-05-03,22.81581687927246
2019-05-06,22.789222717285156
2019-05-07,22.842411041259766
2019-05-08,22.40807342529297
2019-05-09,22.478986740112305
2019-05-10,22.895593643188477
2019-05-13,22.50557518005371
2019-05-14,22.505577087402344
2019-05-15,22.469921112060547
2019-05-16,21.979705810546875
2019-05-17,21.587526321411133
2019-05-20,21.453834533691406
2019-05-21,21.658832550048828
2019-05-22,21.391441345214844
2019-05-23,20.972522735595703
2019-05-24,21.141874313354492
2019-05-28,21.052738189697266
2019-05-29,20.526866912841797
2019-05-30,20.304039001464844
2019-05-31,20.330781936645508
2019-06-03,20.464475631713867
2019-06-04,21.06165313720703
2019-06-05,20.829912185668945
2019-06-06,21.124052047729492
2019-06-07,21.32904815673828
2019-06-10,21.739049911499023
2019-06-11,21.979705810546875
2019-06-12,21.952964782714844
2019-06-13,21.944055557250977
2019-06-14,21.62318229675293
2019-06-17,21.712312698364258
2019-06-18,21.337961196899414
2019-06-19,21.07056999206543
2019-06-20,20.615995407104492
2019-06-21,19.822734832763672
2019-06-24,19.680124282836914
2019-06-25,19.47512435913086
2019-06-26,19.100772857666016
2019-06-27,19.065120697021484
2019-06-28,19.350339889526367
2019-07-01,19.252296447753906
2019-07-02,19.10968780517578
2019-07-03,19.207733154296875
2019-07-05,19.3859920501709
2019-07-08,19.430557250976562
2019-07-09,19.350339889526367
2019-07-10,19.296863555908203
2019-07-11,19.394906997680664
2019-07-12,19.510772705078125
2019-07-15,19.680124282836914
2019-07-16,19.573165893554688
2019-07-17,19.28795051574707
2019-07-18,19.305767059326172
2019-07-19,19.332509994506836
2019-07-22,18.592721939086914
2019-07-23,18.557071685791016
2019-07-24,18.931421279907227
2019-07-25,18.842294692993164
2019-07-26,19.145334243774414
2019-07-29,19.100772857666016
2019-07-30,19.100772857666016
2019-07-31,18.860116958618164
2019-08-01,19.18099021911621
2019-08-02,19.822734832763672
2019-08-05,19.53750991821289
2019-08-06,19.858386993408203
2019-08-07,21.302310943603516
2019-08-08,20.81208610534668
2019-08-09,20.785343170166016
2019-08-12,20.56252098083496
2019-08-13,20.544696807861328
2019-08-14,19.844608306884766
2019-08-15,19.952320098876953
2019-08-16,20.338260650634766
2019-08-19,20.634450912475586
2019-08-20,20.562646865844727
2019-08-21,20.94858741760254
2019-08-22,21.244779586791992
2019-08-23,20.90371322631836
2019-08-26,21.469160079956055
2019-08-27,20.751129150390625
2019-08-28,21.101167678833008
2019-08-29,21.244779586791992
2019-08-30,21.25374984741211
2019-09-03,21.549938201904297
2019-09-04,22.13334083557129
2019-09-05,22.28592300415039
2019-09-06,22.169246673583984
2019-09-09,22.60903549194336
2019-09-10,23.174488067626953
2019-09-11,22.950101852416992
2019-09-12,22.96805763244629
2019-09-13,23.542476654052734
2019-09-16,23.318092346191406
2019-09-17,23.02190589904785
2019-09-18,22.63596534729004
2019-09-19,23.174488067626953
2019-09-20,23.0488338470459
2019-09-23,23.084733963012695
2019-09-24,23.165508270263672
2019-09-25,23.129615783691406
2019-09-26,23.13858413696289
2019-09-27,23.102685928344727
2019-09-30,23.13858413696289
2019-10-01,22.96805763244629
2019-10-02,22.483381271362305
2019-10-03,22.070512771606445
2019-10-04,22.250024795532227
2019-10-07,22.294902801513672
2019-10-08,21.953834533691406
2019-10-09,22.01666259765625
2019-10-10,21.397357940673828
2019-10-11,21.76535415649414
2019-10-14,21.630720138549805
2019-10-15,21.81920051574707
2019-10-16,21.99871063232422
2019-10-17,21.926902770996094
2019-10-18,21.487110137939453
2019-10-21,21.639692306518555
2019-10-22,22.303878784179688
2019-10-23,22.42055320739746
2019-10-24,22.37567901611328
2019-10-25,22.689817428588867
2019-10-28,22.73469352722168
2019-10-29,22.106414794921875
2019-10-30,22.20514488220215
2019-10-31,22.115392684936523
2019-11-01,22.42953109741211
2019-11-04,22.42953109741211
2019-11-05,24.978546142578125
2019-11-06,24.23358726501465
2019-11-07,24.10793113708496
2019-11-08,24.251537322998047
2019-11-11,23.883544921875
2019-11-12,24.23358726501465
2019-11-13,24.28743553161621
2019-11-14,24.296464920043945
2019-11-15,24.15200424194336
2019-11-18,24.386756896972656
2019-11-19,24.26035499572754
2019-11-20,24.00754737854004
2019-11-21,24.106861114501953
2019-11-22,24.422870635986328
2019-11-25,24.37772560119629
2019-11-26,24.41384506225586
2019-11-27,24.58538818359375
2019-11-29,24.684703826904297
2019-12-02,25.045852661132812
2019-12-03,24.72985076904297
2019-12-04,24.95557403564453
2019-12-05,24.1971492767334
2019-12-06,24.82013702392578
2019-12-09,25.136146545410156
2019-12-10,25.163232803344727
2019-12-11,25.29865837097168
2019-12-12,25.461179733276367
2019-12-13,25.361867904663086
2019-12-16,25.56049919128418
2019-12-17,25.912622451782227
2019-12-18,25.578556060791016
2019-12-19,25.966794967651367
2019-12-20,26.183481216430664
2019-12-23,26.08416748046875
2019-12-24,26.27376937866211
2019-12-26,26.08416748046875
2019-12-27,25.966794967651367
2019-12-30,26.237655639648438
2019-12-31,26.17445945739746
2020-01-02,25.876502990722656
2020-01-03,25.912622451782227
2020-01-06,26.002906799316406
2020-01-07,25.81330108642578
2020-01-08,25.65981101989746
2020-01-09,25.677871704101562
2020-01-10,25.60563850402832
2020-01-13,25.65981101989746
2020-01-14,26.03902244567871
2020-01-15,25.54244041442871
2020-01-16,25.352834701538086
2020-01-17,25.416038513183594
2020-01-21,25.650779724121094
2020-01-22,25.614667892456055
2020-01-23,25.677871704101562
2020-01-24,25.452152252197266
2020-01-27,25.578556060791016
2020-01-28,25.578556060791016
2020-01-29,24.78402328491211
2020-01-30,24.87430763244629
2020-01-31,24.251323699951172
2020-02-03,24.359670639038086
2020-02-04,24.72985076904297
2020-02-05,25.352834701538086
2020-02-06,25.32574462890625
2020-02-07,25.244482040405273
2020-02-10,25.407005310058594
2020-02-11,25.677871704101562
2020-02-12,25.903593063354492
2020-02-13,25.994386672973633
2020-02-14,25.631202697753906
2020-02-18,26.97496223449707
2020-02-19,26.820613861083984
2020-02-20,27.038516998291016
2020-02-21,27.51972770690918
2020-02-24,27.483409881591797
2020-02-25,26.938644409179688
2020-02-26,26.103336334228516
2020-02-27,25.749238967895508
2020-02-28,25.54041290283203
2020-03-02,26.947725296020508
2020-03-03,26.639022827148438
2020-03-04,28.10988426208496
2020-03-05,30.38882827758789
2020-03-06,29.090471267700195
2020-03-09,28.37319564819336
2020-03-10,29.598918914794922
2020-03-11,27.77395248413086
2020-03-12,26.43927764892578
2020-03-13,27.88290023803711
2020-03-16,28.23699951171875
2020-03-17,29.96208953857422
2020-03-18,30.788312911987305
2020-03-19,31.033462524414062
2020-03-20,28.84532356262207
2020-03-23,28.218839645385742
2020-03-24,27.37445640563965
2020-03-25,25.36790657043457
2020-03-26,26.330322265625
2020-03-27,26.448360443115234
2020-03-30,26.92048454284668
2020-03-31,27.347225189208984
2020-04-01,27.692235946655273
2020-04-02,28.69097328186035
2020-04-03,29.31745147705078
2020-04-06,29.626150131225586
2020-04-07,28.92703628540039
2020-04-08,28.164369583129883
2020-04-09,28.20068359375
2020-04-13,28.445829391479492
2020-04-14,29.1358642578125
2020-04-15,29.081388473510742
2020-04-16,29.00874900817871
2020-04-17,28.9905948638916
2020-04-20,28.9905948638916
2020-04-21,29.20849609375
2020-04-22,29.335613250732422
2020-04-23,29.85314178466797
2020-04-24,29.92577362060547
2020-04-27,30.21631622314453
2020-04-28,29.38100814819336
2020-04-29,28.618337631225586
2020-04-30,28.700054168701172
2020-05-01,29.017831802368164
2020-05-04,29.535358428955078
2020-05-05,29.789587020874023
2020-05-06,29.762346267700195
2020-05-07,29.671552658081055
2020-05-08,30.270795822143555
2020-05-11,30.624889373779297
2020-05-12,30.461458206176758
2020-05-13,30.960830688476562
2020-05-14,29.90264892578125
2020-05-15,29.656349182128906
2020-05-18,29.428293228149414
2020-05-19,28.972185134887695
2020-05-20,29.464778900146484
2020-05-21,29.300586700439453
2020-05-22,29.52863883972168
2020-05-26,28.616416931152344
2020-05-27,30.358762741088867
2020-05-28,29.245851516723633
2020-05-29,29.756690979003906
2020-06-01,29.63810920715332
2020-06-02,30.103342056274414
2020-06-03,29.811431884765625
2020-06-04,30.203689575195312
2020-06-05,29.62898063659668
2020-06-08,30.112455368041992
2020-06-09,30.030359268188477
2020-06-10,29.711084365844727
2020-06-11,29.829673767089844
2020-06-12,29.428293228149414
2020-06-15,29.264095306396484
2020-06-16,29.674592971801758
2020-06-17,29.93001937866211
2020-06-18,29.017797470092773
2020-06-19,29.410049438476562
2020-06-22,29.254974365234375
2020-06-23,29.282337188720703
2020-06-24,29.93914031982422
2020-06-25,29.90264892578125
2020-06-26,29.811431884765625
2020-06-29,31.134151458740234
2020-06-30,30.87872886657715
2020-07-01,30.623310089111328
2020-07-02,30.5594482421875
2020-07-06,30.769262313842773
2020-07-07,30.72365379333496
2020-07-08,29.574251174926758
2020-07-09,29.884408950805664
2020-07-10,30.504716873168945
2020-07-13,30.358762741088867
2020-07-14,31.234495162963867
2020-07-15,30.805744171142578
2020-07-16,30.769262313842773
2020-07-17,30.87872886657715
2020-07-20,31.152395248413086
2020-07-21,31.736223220825195
2020-07-22,32.073734283447266
2020-07-23,32.046382904052734
2020-07-24,31.66323471069336
2020-07-27,31.708852767944336
2020-07-28,32.13759231567383
2020-07-29,32.02812957763672
2020-07-30,31.389575958251953
2020-07-31,31.736223220825195
2020-08-03,32.01900863647461
2020-08-04,32.28355026245117
2020-08-05,32.009883880615234
2020-08-06,31.955150604248047
2020-08-07,32.1467170715332
2020-08-10,31.955150604248047
2020-08-11,31.252744674682617
2020-08-12,31.572021484375
2020-08-13,31.718738555908203
2020-08-14,32.452335357666016
2020-08-17,33.01169967651367
2020-08-18,33.231773376464844
2020-08-19,33.213436126708984
2020-08-20,32.93833541870117
2020-08-21,32.929168701171875
2020-08-24,33.06671905517578
2020-08-25,33.085052490234375
2020-08-26,33.350975036621094
2020-08-27,33.15841293334961
2020-08-28,32.369808197021484
2020-08-31,32.71825408935547
2020-09-01,32.461509704589844
2020-09-02,33.561893463134766
2020-09-03,33.11256408691406
2020-09-04,32.525691986083984
2020-09-08,31.746246337890625
2020-09-09,32.259761810302734
2020-09-10,31.856279373168945
2020-09-11,31.516990661621094
2020-09-14,30.114002227783203
2020-09-15,30.00396156311035
2020-09-16,29.362071990966797
2020-09-17,29.8113956451416
2020-09-18,30.453285217285156
2020-09-21,30.682531356811523
2020-09-22,30.939294815063477
2020-09-23,30.517480850219727
2020-09-24,30.655025482177734
2020-09-25,30.746728897094727
2020-09-28,30.902616500854492
2020-09-29,30.966800689697266
2020-09-30,31.095182418823242
2020-10-01,31.1960506439209
2020-10-02,31.24189567565918
2020-10-05,31.663719177246094
2020-10-06,31.13186264038086
2020-10-07,31.205219268798828
2020-10-08,31.443641662597656
2020-10-09,31.590356826782227
2020-10-12,31.75541114807129
2020-10-13,31.911306381225586
2020-10-14,31.030990600585938
2020-10-15,31.159372329711914
2020-10-16,31.24189567565918
2020-10-19,31.06767463684082
2020-10-20,30.563331604003906
2020-10-21,30.563331604003906
2020-10-22,29.930599212646484
2020-10-23,30.040645599365234
2020-10-26,30.40743637084961
2020-10-27,29.655508041381836
2020-10-28,29.49045181274414
2020-10-29,29.582143783569336
2020-10-30,29.53629493713379
2020-11-02,29.398744583129883
2020-11-03,30.022300720214844
2020-11-04,29.426259994506836
2020-11-05,30.00396156311035
2020-11-06,30.416606903076172
2020-11-09,28.435911178588867
2020-11-10,29.270370483398438
2020-11-11,29.426259994506836
2020-11-12,29.536914825439453
2020-11-13,29.638355255126953
2020-11-16,29.785898208618164
2020-11-17,29.41703224182129
2020-11-18,29.546138763427734
2020-11-19,30.210100173950195
2020-11-20,29.915002822875977
