,TROW
2018-01-19,91.3204116821289
2018-01-22,91.35932922363281
2018-01-23,91.88849639892578
2018-01-24,91.6005630493164
2018-01-25,91.3204116821289
2018-01-26,93.37483215332031
2018-01-29,91.47604370117188
2018-01-30,87.55398559570312
2018-01-31,86.86917114257812
2018-02-01,87.2816162109375
2018-02-02,85.51510620117188
2018-02-05,81.9043197631836
2018-02-06,83.24280548095703
2018-02-07,82.89264678955078
2018-02-08,79.36743927001953
2018-02-09,80.47246551513672
2018-02-12,81.65531921386719
2018-02-13,82.27787017822266
2018-02-14,84.29338836669922
2018-02-15,85.25829315185547
2018-02-16,85.98202514648438
2018-02-20,85.53070068359375
2018-02-21,85.56181335449219
2018-02-22,85.92755889892578
2018-02-23,87.39057159423828
2018-02-26,88.83020782470703
2018-02-27,87.46060943603516
2018-02-28,87.07929229736328
2018-03-01,85.66297912597656
2018-03-02,85.85752868652344
2018-03-05,87.04037475585938
2018-03-06,88.2154541015625
2018-03-07,88.00531768798828
2018-03-08,88.84577178955078
2018-03-09,91.51496124267578
2018-03-12,91.11807250976562
2018-03-13,91.02470397949219
2018-03-14,90.42189025878906
2018-03-15,90.35143280029297
2018-03-16,90.45321655273438
2018-03-19,88.74653625488281
2018-03-20,87.68184661865234
2018-03-21,88.13589477539062
2018-03-22,84.26851654052734
2018-03-23,81.92768859863281
2018-03-26,84.81651306152344
2018-03-27,83.0628890991211
2018-03-28,82.8202133178711
2018-03-29,84.52684783935547
2018-04-02,81.94335174560547
2018-04-03,83.32907104492188
2018-04-04,84.21369934082031
2018-04-05,84.18238830566406
2018-04-06,81.71632385253906
2018-04-09,82.14692687988281
2018-04-10,83.56391143798828
2018-04-11,83.14115905761719
2018-04-12,84.58948516845703
2018-04-13,83.85356140136719
2018-04-16,84.51117706298828
2018-04-17,85.51327514648438
2018-04-18,85.2392807006836
2018-04-19,85.20012664794922
2018-04-20,84.89481353759766
2018-04-23,85.03573608398438
2018-04-24,84.05711364746094
2018-04-25,86.89896392822266
2018-04-26,87.91671752929688
2018-04-27,89.26323699951172
2018-04-30,89.1066665649414
2018-05-01,87.09466552734375
2018-05-02,86.58580017089844
2018-05-03,85.67766571044922
2018-05-04,87.65834045410156
2018-05-07,88.83264923095703
2018-05-08,89.38065338134766
2018-05-09,91.33003997802734
2018-05-10,92.05809020996094
2018-05-11,92.55131530761719
2018-05-14,92.38690948486328
2018-05-15,91.705810546875
2018-05-16,94.53199005126953
2018-05-17,94.43804168701172
2018-05-18,94.4067153930664
2018-05-21,95.4636001586914
2018-05-22,96.02728271484375
2018-05-23,95.15827941894531
2018-05-24,95.02519226074219
2018-05-25,95.02519226074219
2018-05-29,92.9505844116211
2018-05-30,95.73758697509766
2018-05-31,95.05650329589844
2018-06-01,96.21514892578125
2018-06-04,96.44217681884766
2018-06-05,95.91765594482422
2018-06-06,98.79080200195312
2018-06-07,98.03143310546875
2018-06-08,98.62640380859375
2018-06-11,98.53248596191406
2018-06-12,98.82997131347656
2018-06-13,98.10971069335938
2018-06-14,97.35392761230469
2018-06-15,98.16482543945312
2018-06-18,97.3932876586914
2018-06-19,96.77923583984375
2018-06-20,97.96800231933594
2018-06-21,97.36180877685547
2018-06-22,96.8343276977539
2018-06-25,94.26783752441406
2018-06-26,93.40972137451172
2018-06-27,91.0085220336914
2018-06-28,91.07151794433594
2018-06-29,91.394287109375
2018-07-02,91.73281860351562
2018-07-03,91.11088562011719
2018-07-05,90.92192840576172
2018-07-06,90.9298095703125
2018-07-09,92.77989196777344
2018-07-10,93.48054504394531
2018-07-11,93.18927764892578
2018-07-12,94.39379119873047
2018-07-13,93.86632537841797
2018-07-16,94.77169799804688
2018-07-17,94.7953109741211
2018-07-18,96.1651611328125
2018-07-19,95.0629653930664
2018-07-20,94.3623046875
2018-07-23,95.50383758544922
2018-07-24,95.49598693847656
2018-07-25,98.25929260253906
2018-07-26,95.7321548461914
2018-07-27,93.69312286376953
2018-07-30,92.40985870361328
2018-07-31,93.74822998046875
2018-08-01,92.32327270507812
2018-08-02,92.45711517333984
2018-08-03,92.42562866210938
