,HLT
2018-05-14,81.19380950927734
2018-05-15,81.24270629882812
2018-05-16,82.39747619628906
2018-05-17,81.51673889160156
2018-05-18,82.04515838623047
2018-05-21,82.12348175048828
2018-05-22,80.98831176757812
2018-05-23,80.56748962402344
2018-05-24,80.27392578125
2018-05-25,80.07819366455078
2018-05-29,78.61032104492188
2018-05-30,79.98035430908203
2018-05-31,78.9822006225586
2018-06-01,80.88066101074219
2018-06-04,81.40909576416016
2018-06-05,81.29167175292969
2018-06-06,82.86720275878906
2018-06-07,82.36810302734375
2018-06-08,82.3387680053711
2018-06-11,82.19197845458984
2018-06-12,82.01581573486328
2018-06-13,80.95894622802734
2018-06-14,81.15465545654297
2018-06-15,82.04515838623047
2018-06-18,82.52470397949219
2018-06-19,81.20359802246094
2018-06-20,80.25434875488281
2018-06-21,79.2855453491211
2018-06-22,79.13875579833984
2018-06-25,77.572998046875
2018-06-26,77.49471282958984
2018-06-27,76.58463287353516
2018-06-28,76.57483673095703
2018-06-29,77.46537017822266
2018-07-02,77.60236358642578
2018-07-03,77.74915313720703
2018-07-05,77.98401641845703
2018-07-06,78.83538818359375
2018-07-09,79.20726776123047
2018-07-10,79.53997039794922
2018-07-11,78.88431549072266
2018-07-12,79.26598358154297
2018-07-13,79.23662567138672
2018-07-16,78.36566925048828
2018-07-17,79.33446502685547
2018-07-18,81.18401336669922
2018-07-19,80.38157653808594
2018-07-20,80.20543670654297
2018-07-23,79.8629150390625
2018-07-24,78.76689147949219
2018-07-25,78.64946746826172
2018-07-26,77.90574645996094
2018-07-27,76.77057647705078
2018-07-30,75.62562561035156
2018-07-31,76.97605895996094
2018-08-01,76.858642578125
2018-08-02,76.76078033447266
2018-08-03,76.50634002685547
2018-08-06,76.45741271972656
2018-08-07,75.93876647949219
2018-08-08,75.24395751953125
2018-08-09,74.66546630859375
2018-08-10,74.17520904541016
2018-08-13,73.84182739257812
2018-08-14,75.04786682128906
2018-08-15,74.73410034179688
2018-08-16,75.73420715332031
2018-08-17,75.69499206542969
2018-08-20,74.80274200439453
2018-08-21,75.23418426513672
2018-08-22,75.69499206542969
2018-08-23,75.27337646484375
2018-08-24,75.60674285888672
2018-08-27,76.24407958984375
2018-08-28,75.95972442626953
2018-08-29,76.6558837890625
2018-08-30,76.06758880615234
2018-08-31,76.10681915283203
2018-09-04,75.6557846069336
2018-09-05,74.24384307861328
2018-09-06,74.21441650390625
2018-09-07,74.9498291015625
2018-09-10,75.09688568115234
2018-09-11,75.90088653564453
2018-09-12,76.4401626586914
2018-09-13,77.40107727050781
2018-09-14,78.49922180175781
2018-09-17,77.55795288085938
2018-09-18,77.84229278564453
2018-09-19,78.86202239990234
2018-09-20,79.49935150146484
2018-09-21,79.3816909790039
2018-09-24,78.59729766845703
2018-09-25,78.54825592041016
2018-09-26,79.08753204345703
2018-09-27,80.44064331054688
2018-09-28,79.20519256591797
2018-10-01,76.8617935180664
2018-10-02,75.57734680175781
2018-10-03,75.05767059326172
2018-10-04,73.93989562988281
2018-10-05,72.9299545288086
2018-10-08,73.48885345458984
2018-10-09,73.7634048461914
2018-10-10,71.96907806396484
2018-10-11,71.67491912841797
2018-10-12,72.18480682373047
2018-10-15,71.56706237792969
2018-10-16,73.17509460449219
2018-10-17,73.06723022460938
2018-10-18,70.64540100097656
2018-10-19,69.28248596191406
2018-10-22,68.79225158691406
2018-10-23,67.52740478515625
2018-10-24,62.57583999633789
2018-10-25,66.23312377929688
2018-10-26,66.93910217285156
2018-10-29,67.26264190673828
2018-10-30,67.36071014404297
2018-10-31,69.7825698852539
2018-11-01,71.23369598388672
2018-11-02,71.40038299560547
2018-11-05,70.98857879638672
2018-11-06,69.2138671875
2018-11-07,71.54745483398438
2018-11-08,70.76144409179688
2018-11-09,69.91647338867188
2018-11-12,68.96342468261719
2018-11-13,69.62171173095703
2018-11-14,69.83787536621094
2018-11-15,71.61624145507812
2018-11-16,71.76361846923828
2018-11-19,69.95577239990234
2018-11-20,70.24070739746094
2018-11-21,71.30183410644531
2018-11-23,71.84220886230469
2018-11-26,73.77780151367188
2018-11-27,73.85638427734375
2018-11-28,75.60529327392578
2018-11-29,75.12384796142578
2018-11-30,74.2199478149414
2018-12-03,76.60746002197266
2018-12-04,73.83674621582031
2018-12-06,74.26904296875
2018-12-07,71.58675384521484
2018-12-10,71.40007781982422
2018-12-11,71.13481140136719
2018-12-12,71.50814819335938
2018-12-13,70.95794677734375
2018-12-14,70.60423278808594
2018-12-17,69.04200744628906
2018-12-18,69.25817108154297
2018-12-19,68.44269561767578
2018-12-20,66.32041931152344
2018-12-21,65.30843353271484
2018-12-24,65.34772491455078
2018-12-26,68.29531860351562
2018-12-27,69.10096740722656
2018-12-28,69.71012115478516
2018-12-31,70.5452880859375
2019-01-02,69.7003173828125
2019-01-03,66.1239242553711
2019-01-04,68.7177963256836
2019-01-07,69.50382232666016
2019-01-08,70.60423278808594
2019-01-09,69.79855346679688
2019-01-10,70.81056213378906
2019-01-11,70.63370513916016
2019-01-14,69.74943542480469
2019-01-15,71.23304748535156
2019-01-16,70.78109741210938
2019-01-17,70.74178314208984
2019-01-18,71.80291748046875
2019-01-22,69.76908111572266
2019-01-23,69.49398040771484
2019-01-24,69.8182144165039
2019-01-25,70.50597381591797
2019-01-28,71.04637145996094
2019-01-29,71.87169647216797
2019-01-30,72.83456420898438
2019-01-31,73.1784439086914
2019-02-01,73.11949157714844
2019-02-04,73.42408752441406
2019-02-05,73.31600189208984
2019-02-06,74.24940490722656
2019-02-07,73.37496185302734
2019-02-08,72.61843872070312
2019-02-11,73.099853515625
2019-02-12,73.02124786376953
2019-02-13,77.98300170898438
2019-02-14,78.75919342041016
2019-02-15,80.32140350341797
2019-02-19,79.96768951416016
2019-02-20,81.88360595703125
2019-02-21,81.79518127441406
2019-02-22,83.54407501220703
2019-02-25,82.08995819091797
2019-02-26,82.03101348876953
2019-02-27,82.03101348876953
2019-02-28,81.79476928710938
2019-03-01,82.46407318115234
2019-03-04,82.07035827636719
2019-03-05,82.69047546386719
2019-03-06,82.6412582397461
2019-03-07,81.61759185791016
2019-03-08,81.15496826171875
2019-03-11,81.49949645996094
2019-03-12,82.09989929199219
2019-03-13,82.35580444335938
2019-03-14,83.66490173339844
2019-03-15,84.41299438476562
2019-03-18,84.85591125488281
2019-03-19,84.35391998291016
2019-03-20,83.58616638183594
2019-03-21,84.44252014160156
2019-03-22,83.2416763305664
2019-03-25,82.70032501220703
2019-03-26,82.18849182128906
2019-03-27,81.15496826171875
2019-03-28,81.90306091308594
2019-03-29,81.80460357666016
2019-04-01,82.82827758789062
2019-04-02,83.70429992675781
2019-04-03,85.42681121826172
2019-04-04,85.93864440917969
2019-04-05,86.06660461425781
2019-04-08,86.79497528076172
2019-04-09,85.73193359375
2019-04-10,86.60796356201172
2019-04-11,87.13946533203125
2019-04-12,87.33634948730469
2019-04-15,86.78512573242188
2019-04-16,86.76545715332031
2019-04-17,86.3815689086914
2019-04-18,85.85990142822266
2019-04-22,86.52922058105469
2019-04-23,86.52922058105469
2019-04-24,86.12564849853516
2019-04-25,86.25361633300781
2019-04-26,86.62765502929688
2019-04-29,85.87959289550781
2019-04-30,85.6236572265625
2019-05-01,91.14556121826172
2019-05-02,89.79708099365234
2019-05-03,91.86408996582031
2019-05-06,90.85027313232422
2019-05-07,89.06868743896484
2019-05-08,89.27539825439453
2019-05-09,89.70848846435547
2019-05-10,90.09236907958984
2019-05-13,87.96629333496094
2019-05-14,90.29906463623047
2019-05-15,92.1790542602539
2019-05-16,92.72129821777344
2019-05-17,91.61711883544922
2019-05-20,90.177734375
2019-05-21,90.8086929321289
2019-05-22,90.71995544433594
2019-05-23,89.37918090820312
2019-05-24,88.63977813720703
2019-05-28,87.93981170654297
2019-05-29,87.6539077758789
2019-05-30,88.393310546875
2019-05-31,88.1764144897461
2019-06-03,87.18067932128906
2019-06-04,89.04398345947266
2019-06-05,88.72850036621094
2019-06-06,89.71438598632812
2019-06-07,91.20304107666016
2019-06-10,91.7156982421875
2019-06-11,92.60298156738281
2019-06-12,92.03117370605469
2019-06-13,91.7156982421875
2019-06-14,92.10018157958984
2019-06-17,91.89315795898438
2019-06-18,93.7564697265625
2019-06-19,94.4071273803711
2019-06-20,95.50145721435547
2019-06-21,94.78176879882812
2019-06-24,94.16067504882812
2019-06-25,91.9325942993164
2019-06-26,93.18464660644531
2019-06-27,95.166259765625
2019-06-28,96.3591537475586
2019-07-01,97.8971176147461
2019-07-02,98.97171783447266
2019-07-03,99.21818542480469
2019-07-05,99.17875671386719
2019-07-08,98.7745590209961
2019-07-09,97.60135650634766
2019-07-10,97.78866577148438
2019-07-11,99.27734375
2019-07-12,98.13372802734375
2019-07-15,97.79853057861328
2019-07-16,98.46893310546875
2019-07-17,96.38871765136719
2019-07-18,95.72819519042969
2019-07-19,93.19451141357422
2019-07-22,91.92274475097656
2019-07-23,93.77617645263672
2019-07-24,93.96348571777344
2019-07-25,95.03807830810547
2019-07-26,95.83663940429688
2019-07-29,96.02395629882812
2019-07-30,95.93523406982422
2019-07-31,95.18598937988281
2019-08-01,93.90434265136719
2019-08-02,92.58326721191406
2019-08-05,90.05943298339844
2019-08-06,91.2523422241211
2019-08-07,92.0804672241211
2019-08-08,94.56886291503906
2019-08-09,94.3812484741211
2019-08-12,92.70256805419922
2019-08-13,94.06525421142578
2019-08-14,90.85601806640625
2019-08-15,90.46104431152344
2019-08-16,91.84347534179688
2019-08-19,92.28782653808594
2019-08-20,91.5669937133789
2019-08-21,90.4709243774414
2019-08-22,91.25100708007812
2019-08-23,89.93769073486328
2019-08-26,90.50054931640625
2019-08-27,89.98706817626953
2019-08-28,90.7573013305664
2019-08-29,91.37936401367188
2019-08-30,91.21150970458984
