,MKC
2018-03-06,48.9185791015625
2018-03-07,48.53188705444336
2018-03-08,48.723026275634766
2018-03-09,49.13193893432617
2018-03-12,49.1985969543457
2018-03-13,49.220829010009766
2018-03-14,49.140811920166016
2018-03-15,48.434120178222656
2018-03-16,47.91852951049805
2018-03-19,47.945194244384766
2018-03-20,47.89186477661133
2018-03-21,47.57627487182617
2018-03-22,47.36292266845703
2018-03-23,46.98958969116211
2018-03-26,47.545169830322266
2018-03-27,47.714054107666016
2018-03-28,47.0918083190918
2018-03-29,47.28736877441406
2018-04-02,46.14952850341797
2018-04-03,46.23842239379883
2018-04-04,46.68733596801758
2018-04-05,46.80289077758789
2018-04-06,46.543819427490234
2018-04-09,47.088768005371094
2018-04-10,47.222774505615234
2018-04-11,47.611385345458984
2018-04-12,46.9369010925293
2018-04-13,47.258506774902344
2018-04-16,47.91066360473633
2018-04-17,48.442195892333984
2018-04-18,48.299259185791016
2018-04-19,47.54884338378906
2018-04-20,46.11500930786133
2018-04-23,46.35175323486328
2018-04-24,46.3026123046875
2018-04-25,46.98603820800781
2018-04-26,47.72751998901367
2018-04-27,47.65604782104492
2018-04-30,47.08430099487305
2018-05-01,46.76716232299805
2018-05-02,45.39140319824219
2018-05-03,45.127845764160156
2018-05-04,46.097137451171875
2018-05-07,46.476829528808594
2018-05-08,46.628700256347656
2018-05-09,47.06196212768555
2018-05-10,47.97319030761719
2018-05-11,47.803462982177734
2018-05-14,47.76325607299805
2018-05-15,47.334434509277344
2018-05-16,47.624786376953125
2018-05-17,46.968162536621094
2018-05-18,45.9854736328125
2018-05-21,45.97207260131836
2018-05-22,45.704063415527344
2018-05-23,46.00333786010742
2018-05-24,46.092674255371094
2018-05-25,46.204345703125
2018-05-29,45.9854736328125
2018-05-30,46.463417053222656
2018-05-31,45.11444854736328
2018-06-01,44.895591735839844
2018-06-04,45.21719741821289
2018-06-05,45.04298400878906
2018-06-06,45.20378494262695
2018-06-07,45.13679122924805
2018-06-08,46.222225189208984
2018-06-11,46.97710037231445
2018-06-12,46.98155975341797
2018-06-13,46.776092529296875
2018-06-14,47.28531265258789
2018-06-15,47.526512145996094
2018-06-18,47.14683532714844
2018-06-19,47.23617172241211
2018-06-20,47.262969970703125
2018-06-21,46.932430267333984
2018-06-22,47.3880500793457
2018-06-25,47.73198318481445
2018-06-26,47.589046478271484
2018-06-27,47.31657028198242
2018-06-28,51.2920036315918
2018-06-29,51.854820251464844
2018-07-02,51.67169189453125
2018-07-03,51.506412506103516
2018-07-05,52.76158905029297
2018-07-06,53.5601692199707
2018-07-09,53.69478225708008
2018-07-10,52.9051399230957
2018-07-11,53.08012390136719
2018-07-12,52.958988189697266
2018-07-13,53.45249938964844
2018-07-16,53.15190505981445
2018-07-17,53.578121185302734
2018-07-18,52.725685119628906
2018-07-19,52.9948844909668
2018-07-20,52.864768981933594
2018-07-23,52.58212661743164
2018-07-24,52.568660736083984
2018-07-25,52.797462463378906
2018-07-26,53.29098129272461
2018-07-27,52.824378967285156
2018-07-30,52.348819732666016
2018-07-31,52.734649658203125
2018-08-01,52.698760986328125
2018-08-02,53.67233657836914
2018-08-03,54.520286560058594
2018-08-06,54.6728401184082
2018-08-07,54.27354049682617
2018-08-08,54.43952941894531
2018-08-09,54.20623779296875
2018-08-10,54.28700256347656
2018-08-13,54.32288360595703
2018-08-14,54.76704406738281
2018-08-15,55.6912727355957
2018-08-16,56.256587982177734
2018-08-17,56.70972442626953
2018-08-20,56.768043518066406
2018-08-21,55.57014846801758
2018-08-22,55.440040588378906
2018-08-23,55.60603713989258
2018-08-24,55.74960708618164
2018-08-27,55.51629638671875
2018-08-28,55.24262237548828
2018-08-29,55.736148834228516
2018-08-30,55.480403900146484
2018-08-31,56.02776336669922
2018-09-04,56.637943267822266
2018-09-05,57.30642318725586
2018-09-06,58.1274528503418
2018-09-07,58.59407043457031
2018-09-10,59.0023307800293
2018-09-11,58.41460418701172
2018-09-12,58.849788665771484
2018-09-13,58.89913558959961
2018-09-14,59.35228729248047
2018-09-17,59.52277374267578
2018-09-18,58.88119888305664
