,MCD
2017-09-18,132.1110076904297
2017-09-19,132.743408203125
2017-09-20,134.80921936035156
2017-09-21,134.09249877929688
2017-09-22,133.99134826660156
2017-09-25,131.7568817138672
2017-09-26,129.3031768798828
2017-09-27,129.89341735839844
2017-09-28,132.79397583007812
2017-09-29,132.1110076904297
2017-10-02,132.34707641601562
2017-10-03,132.26280212402344
2017-10-04,132.55789184570312
2017-10-05,133.89857482910156
2017-10-06,134.5731201171875
2017-10-09,135.01158142089844
2017-10-10,135.3994598388672
2017-10-11,137.5664520263672
2017-10-12,138.20726013183594
2017-10-13,139.43832397460938
2017-10-16,139.13475036621094
2017-10-17,139.463623046875
2017-10-18,139.77560424804688
2017-10-19,140.39109802246094
2017-10-20,140.22251892089844
2017-10-23,137.72666931152344
2017-10-24,138.1819610595703
2017-10-25,137.92904663085938
2017-10-26,138.2915496826172
2017-10-27,139.45521545410156
2017-10-30,140.16348266601562
2017-10-31,140.7368621826172
2017-11-01,140.28150939941406
2017-11-02,141.74024963378906
2017-11-03,142.20394897460938
2017-11-06,143.40130615234375
2017-11-07,143.99154663085938
2017-11-08,143.4266357421875
2017-11-09,140.812744140625
2017-11-10,139.62387084960938
2017-11-13,141.12472534179688
2017-11-14,141.7486572265625
2017-11-15,141.08255004882812
2017-11-16,141.73179626464844
2017-11-17,140.57664489746094
2017-11-20,140.7537078857422
2017-11-21,141.9088897705078
2017-11-22,142.541259765625
2017-11-24,142.59185791015625
2017-11-27,142.4654083251953
2017-11-28,144.47213745117188
2017-11-29,143.70486450195312
2017-11-30,145.86781311035156
2017-12-01,146.63124084472656
2017-12-04,144.74815368652344
2017-12-05,146.7329864501953
2017-12-06,147.14862060546875
2017-12-07,146.66510009765625
2017-12-08,146.8686981201172
2017-12-11,146.95352172851562
2017-12-12,146.08834838867188
2017-12-13,147.2080078125
2017-12-14,146.86024475097656
2017-12-15,147.6405792236328
2017-12-18,147.75933837890625
2017-12-19,147.07229614257812
2017-12-20,146.03744506835938
2017-12-21,145.76605224609375
2017-12-22,145.40127563476562
2017-12-26,145.29104614257812
2017-12-27,146.46156311035156
2017-12-28,146.8263397216797
2017-12-29,145.99505615234375
2018-01-02,146.92808532714844
2018-01-03,146.30886840820312
2018-01-04,147.3352508544922
2018-01-05,147.63209533691406
2018-01-08,147.53033447265625
2018-01-09,147.19952392578125
2018-01-10,147.17408752441406
2018-01-11,147.07229614257812
2018-01-12,147.22496032714844
2018-01-16,147.31826782226562
2018-01-17,148.4209747314453
2018-01-18,148.07318115234375
2018-01-19,149.38790893554688
2018-01-22,149.46429443359375
2018-01-23,149.97317504882812
2018-01-24,149.38790893554688
2018-01-25,148.9977569580078
2018-01-26,151.28793334960938
2018-01-29,150.7875213623047
2018-01-30,146.3004150390625
2018-01-31,145.16380310058594
2018-02-01,145.80841064453125
2018-02-02,143.6709442138672
2018-02-05,138.98033142089844
2018-02-06,140.1083984375
2018-02-07,140.5579833984375
2018-02-08,134.84095764160156
2018-02-09,136.39328002929688
2018-02-12,139.02273559570312
2018-02-13,137.75038146972656
2018-02-14,135.70619201660156
2018-02-15,136.37628173828125
2018-02-16,133.8401336669922
2018-02-20,133.30572509765625
2018-02-21,134.56109619140625
2018-02-22,136.27452087402344
2018-02-23,138.31021118164062
2018-02-26,138.75128173828125
2018-02-27,136.27452087402344
2018-02-28,134.64414978027344
2018-03-01,132.90283203125
2018-03-02,126.5607452392578
2018-03-05,128.91661071777344
2018-03-06,129.06173706054688
2018-03-07,130.06895446777344
2018-03-08,131.8272705078125
2018-03-09,134.21737670898438
2018-03-12,134.64414978027344
2018-03-13,135.0538330078125
2018-03-14,135.07098388671875
2018-03-15,137.94749450683594
2018-03-16,138.58770751953125
2018-03-19,135.7281951904297
2018-03-20,136.0440216064453
2018-03-21,135.42942810058594
2018-03-22,134.04666137695312
2018-03-23,132.2882843017578
2018-03-26,134.8745880126953
2018-03-27,134.42222595214844
2018-03-28,135.2160186767578
2018-03-29,133.48329162597656
2018-04-02,134.6270751953125
2018-04-03,136.91465759277344
2018-04-04,138.0499267578125
2018-04-05,139.94493103027344
2018-04-06,137.64024353027344
2018-04-09,137.6231689453125
2018-04-10,138.93768310546875
2018-04-11,139.42425537109375
2018-04-12,137.95603942871094
2018-04-13,138.0499267578125
2018-04-16,137.96461486816406
2018-04-17,138.7498779296875
2018-04-18,138.1182098388672
2018-04-19,136.17201232910156
2018-04-20,135.5233612060547
2018-04-23,135.71112060546875
2018-04-24,134.28565979003906
2018-04-25,133.10769653320312
2018-04-26,135.63426208496094
2018-04-27,135.12216186523438
2018-04-30,142.9239044189453
2018-05-01,139.50955200195312
2018-05-02,137.15367126464844
2018-05-03,136.6415252685547
2018-05-04,140.86679077148438
2018-05-07,140.8411407470703
2018-05-08,140.6448516845703
2018-05-09,140.1924591064453
2018-05-10,140.90089416503906
2018-05-11,141.17408752441406
2018-05-14,140.60215759277344
2018-05-15,139.18521118164062
2018-05-16,139.0229949951172
2018-05-17,137.69143676757812
2018-05-18,137.40977478027344
2018-05-21,137.8365478515625
2018-05-22,136.10377502441406
2018-05-23,137.95603942871094
2018-05-24,138.61329650878906
2018-05-25,139.31321716308594
2018-05-29,137.10244750976562
2018-05-30,138.12677001953125
2018-05-31,136.58177185058594
2018-06-01,136.71922302246094
2018-06-04,137.62973022460938
2018-06-05,136.99407958984375
2018-06-06,139.48521423339844
2018-06-07,145.58416748046875
2018-06-08,145.09449768066406
2018-06-11,143.0157470703125
2018-06-12,143.22189331054688
2018-06-13,143.0930633544922
2018-06-14,143.49676513671875
2018-06-15,142.98995971679688
2018-06-18,142.83534240722656
2018-06-19,141.71005249023438
2018-06-20,139.63983154296875
2018-06-21,137.89602661132812
2018-06-22,141.3492889404297
2018-06-25,137.27757263183594
2018-06-26,138.22244262695312
2018-06-27,135.2245330810547
2018-06-28,134.2796630859375
2018-06-29,134.59747314453125
2018-07-02,134.75209045410156
2018-07-03,134.41709899902344
2018-07-05,135.13865661621094
2018-07-06,136.94259643554688
2018-07-09,137.38925170898438
2018-07-10,137.973388671875
2018-07-11,136.25534057617188
2018-07-12,136.68487548828125
2018-07-13,136.16085815429688
2018-07-16,136.39285278320312
2018-07-17,137.2260284423828
2018-07-18,135.66265869140625
2018-07-19,135.21592712402344
2018-07-20,135.69700622558594
2018-07-23,136.36703491210938
2018-07-24,135.6712188720703
2018-07-25,136.4872589111328
2018-07-26,134.1250457763672
2018-07-27,135.27609252929688
2018-07-30,136.2725067138672
2018-07-31,135.32763671875
2018-08-01,134.7950439453125
2018-08-02,133.4979705810547
2018-08-03,134.18516540527344
2018-08-06,134.62327575683594
2018-08-07,134.03909301757812
2018-08-08,136.5130615234375
2018-08-09,136.83950805664062
2018-08-10,136.306884765625
2018-08-13,135.843017578125
2018-08-14,137.9561767578125
2018-08-15,137.33770751953125
2018-08-16,138.92686462402344
2018-08-17,138.42860412597656
2018-08-20,138.88392639160156
2018-08-21,138.33413696289062
2018-08-22,137.91326904296875
2018-08-23,136.62474060058594
2018-08-24,136.90821838378906
2018-08-27,137.85313415527344
2018-08-28,138.84954833984375
2018-08-29,140.11228942871094
2018-08-30,139.84597778320312
2018-08-31,140.226318359375
2018-09-04,139.7854766845703
2018-09-05,141.09933471679688
2018-09-06,141.5315399169922
2018-09-07,141.66981506347656
2018-09-10,142.68112182617188
2018-09-11,142.29217529296875
2018-09-12,142.3958740234375
2018-09-13,140.373291015625
2018-09-14,139.0248565673828
2018-09-17,136.6910400390625
2018-09-18,136.37127685546875
2018-09-19,137.5900115966797
2018-09-20,138.98162841796875
2018-09-21,142.8799591064453
2018-09-24,141.1598358154297
2018-09-25,143.83934020996094
2018-09-26,143.27755737304688
2018-09-27,143.943115234375
2018-09-28,144.60003662109375
2018-10-01,144.0640869140625
2018-10-02,142.77621459960938
2018-10-03,142.32675170898438
2018-10-04,143.31210327148438
2018-10-05,143.97769165039062
2018-10-08,145.01490783691406
2018-10-09,146.79551696777344
2018-10-10,145.53355407714844
2018-10-11,140.86595153808594
2018-10-12,141.60064697265625
2018-10-15,141.4710235595703
2018-10-16,141.81675720214844
2018-10-17,144.15052795410156
2018-10-18,144.18511962890625
2018-10-19,144.7728729248047
2018-10-22,144.02951049804688
2018-10-23,153.12266540527344
2018-10-24,153.29554748535156
2018-10-25,151.5322265625
2018-10-26,149.82943725585938
2018-10-29,149.73434448242188
2018-10-30,154.28094482421875
2018-10-31,152.90660095214844
2018-11-01,151.1605987548828
2018-11-02,152.7769317626953
2018-11-05,155.9232177734375
2018-11-06,157.9285430908203
2018-11-07,159.25970458984375
2018-11-08,160.32286071777344
2018-11-09,160.720458984375
2018-11-12,159.3634033203125
2018-11-13,159.05226135253906
2018-11-14,158.9139404296875
2018-11-15,158.6632843017578
2018-11-16,162.1466522216797
2018-11-19,161.39466857910156
2018-11-20,158.79293823242188
2018-11-21,157.93719482421875
2018-11-23,157.25437927246094
2018-11-26,158.94851684570312
2018-11-27,159.5881805419922
2018-11-28,162.37142944335938
2018-11-29,163.59014892578125
2018-11-30,163.94674682617188
2018-12-03,161.21588134765625
2018-12-04,160.9289093017578
2018-12-06,161.2854766845703
2018-12-07,159.11993408203125
2018-12-10,160.58970642089844
2018-12-11,159.6678466796875
2018-12-12,159.57217407226562
2018-12-13,162.13775634765625
2018-12-14,159.40695190429688
2018-12-17,157.23268127441406
2018-12-18,156.2934112548828
2018-12-19,155.81507873535156
2018-12-20,151.04913330078125
2018-12-21,151.45790100097656
2018-12-24,148.09217834472656
2018-12-26,151.353515625
2018-12-27,152.8146209716797
2018-12-28,152.6841278076172
2018-12-31,154.4322509765625
2019-01-02,153.1190185546875
2019-01-03,152.11016845703125
2019-01-04,155.04971313476562
2019-01-07,156.73692321777344
2019-01-08,157.06744384765625
2019-01-09,156.79783630371094
2019-01-10,157.89369201660156
2019-01-11,158.60678100585938
2019-01-14,157.60665893554688
2019-01-15,157.43270874023438
2019-01-16,155.98028564453125
2019-01-17,157.51097106933594
2019-01-18,158.78073120117188
2019-01-22,160.5201416015625
2019-01-23,161.8420867919922
2019-01-24,162.95530700683594
2019-01-25,160.0244140625
2019-01-28,159.67654418945312
2019-01-29,158.4328155517578
2019-01-30,158.08497619628906
2019-01-31,155.48455810546875
2019-02-01,153.69302368164062
2019-02-04,154.41490173339844
2019-02-05,154.4322509765625
2019-02-06,153.223388671875
2019-02-07,152.440673828125
2019-02-08,151.97970581054688
2019-02-11,151.55355834960938
2019-02-12,151.3013458251953
2019-02-13,151.45790100097656
2019-02-14,152.95376586914062
2019-02-15,156.51953125
2019-02-19,155.89337158203125
2019-02-20,156.9717559814453
2019-02-21,158.9894561767578
2019-02-22,159.3025360107422
2019-02-25,158.81553649902344
2019-02-26,159.33737182617188
2019-02-27,159.4678192138672
2019-02-28,160.9031982421875
2019-03-01,161.9622344970703
2019-03-04,158.05873107910156
2019-03-05,158.72386169433594
2019-03-06,159.3190155029297
2019-03-07,157.9974365234375
2019-03-08,157.10462951660156
2019-03-11,158.48756408691406
2019-03-12,159.1439666748047
2019-03-13,159.34527587890625
2019-03-14,159.94041442871094
2019-03-15,162.207275390625
2019-03-18,160.99948120117188
2019-03-19,160.2642822265625
2019-03-20,161.89219665527344
2019-03-21,163.1175079345703
2019-03-22,163.50262451171875
2019-03-25,162.5486602783203
2019-03-26,164.0890350341797
2019-03-27,164.11529541015625
2019-03-28,165.7607421875
2019-03-29,166.20712280273438
2019-04-01,164.88551330566406
2019-04-02,164.85047912597656
2019-04-03,164.85047912597656
2019-04-04,166.18087768554688
2019-04-05,166.91607666015625
2019-04-08,166.16336059570312
2019-04-09,166.36463928222656
2019-04-10,165.6120147705078
2019-04-11,165.31439208984375
2019-04-12,167.6950225830078
2019-04-15,167.91383361816406
2019-04-16,167.7825469970703
2019-04-17,167.70376586914062
2019-04-18,170.592041015625
2019-04-22,169.7255401611328
2019-04-23,170.89837646484375
2019-04-24,172.9727020263672
2019-04-25,173.23526000976562
2019-04-26,172.7888946533203
2019-04-29,172.52630615234375
2019-04-30,172.920166015625
2019-05-01,169.94436645507812
2019-05-02,170.32949829101562
2019-05-03,172.87644958496094
2019-05-06,174.0842742919922
2019-05-07,173.33151245117188
2019-05-08,173.32273864746094
2019-05-09,173.0602264404297
2019-05-10,175.03826904296875
2019-05-13,174.19801330566406
2019-05-14,173.3052520751953
2019-05-15,174.23301696777344
2019-05-16,175.03826904296875
2019-05-17,174.36431884765625
2019-05-20,174.16299438476562
2019-05-21,174.9069366455078
2019-05-22,175.011962890625
2019-05-23,174.14552307128906
2019-05-24,173.09523010253906
2019-05-28,172.13246154785156
2019-05-29,171.5635528564453
2019-05-30,174.38182067871094
2019-05-31,174.54908752441406
2019-06-03,174.99806213378906
2019-06-04,175.7463836669922
2019-06-05,176.18655395507812
2019-06-06,178.75721740722656
2019-06-07,180.89651489257812
2019-06-10,177.21658325195312
2019-06-11,178.94207763671875
2019-06-12,180.4122772216797
2019-06-13,180.0249481201172
2019-06-14,180.7292022705078
2019-06-17,179.42628479003906
2019-06-18,180.04249572753906
2019-06-19,180.07777404785156
2019-06-20,180.57957458496097
2019-06-21,179.82247924804688
2019-06-24,179.52313232421875
2019-06-25,181.09896850585935
2019-06-26,180.07777404785156
2019-06-27,181.5919647216797
2019-06-28,182.81564331054688
2019-07-01,181.6183929443359
2019-07-02,184.5059356689453
2019-07-03,187.3495330810547
2019-07-05,185.96739196777344
2019-07-08,186.7772979736328
2019-07-09,186.71566772460935
2019-07-10,187.51681518554688
2019-07-11,187.2438812255859
2019-07-12,187.5080108642578
2019-07-15,188.58204650878903
2019-07-16,188.1506500244141
2019-07-17,188.1418304443359
2019-07-18,190.0786590576172
2019-07-19,188.2826690673828
2019-07-22,189.2775115966797
2019-07-23,188.67007446289065
2019-07-24,187.3231201171875
2019-07-25,188.78451538085935
2019-07-26,189.78814697265625
2019-07-29,189.2598876953125
2019-07-30,186.93576049804688
2019-07-31,185.5095672607422
2019-08-01,185.97621154785156
2019-08-02,188.8197021484375
2019-08-05,185.2718811035156
2019-08-06,188.4675750732422
2019-08-07,190.88856506347656
2019-08-08,191.92739868164065
2019-08-09,194.69171142578125
2019-08-12,191.17906188964844
2019-08-13,193.4416351318359
2019-08-14,190.58045959472656
2019-08-15,192.1562957763672
2019-08-16,192.3323211669922
2019-08-19,192.60528564453125
2019-08-20,192.3323211669922
2019-08-21,194.3043670654297
2019-08-22,193.2303466796875
2019-08-23,188.9781951904297
2019-08-26,190.95899963378903
2019-08-27,190.201904296875
2019-08-28,191.9802093505859
2019-08-29,194.1547393798828
2019-08-30,192.90684509277344
2019-09-03,192.16342163085935
2019-09-04,193.3758850097656
2019-09-05,194.2520751953125
2019-09-06,194.72998046875
2019-09-09,192.27845764160156
2019-09-10,185.57003784179688
2019-09-11,186.0302276611328
2019-09-12,187.75604248046875
2019-09-13,185.68507385253903
2019-09-16,183.55223083496097
2019-09-17,185.72052001953125
2019-09-18,186.2337951660156
2019-09-19,186.3134765625
2019-09-20,185.3133850097656
2019-09-23,187.2161865234375
2019-09-24,187.64100646972656
2019-09-25,188.18087768554688
2019-09-26,188.15432739257812
2019-09-27,188.64993286132812
2019-09-30,190.02166748046875
2019-10-01,184.9859313964844
2019-10-02,182.5521545410156
2019-10-03,185.8797912597656
2019-10-04,187.3489532470703
2019-10-07,187.552490234375
2019-10-08,186.8356170654297
2019-10-09,188.3578643798828
2019-10-10,187.4108734130859
2019-10-11,184.9859313964844
2019-10-14,184.41954040527344
2019-10-15,183.39291381835935
2019-10-16,184.3487243652344
2019-10-17,183.0654754638672
2019-10-18,184.52574157714844
2019-10-21,185.72052001953125
2019-10-22,176.35704040527344
2019-10-23,176.30392456054688
2019-10-24,173.48077392578125
2019-10-25,172.23287963867188
2019-10-28,169.72825622558594
2019-10-29,170.4716796875
2019-10-30,174.2506866455078
2019-10-31,174.0825653076172
2019-11-01,171.63992309570312
2019-11-04,166.967041015625
2019-11-05,170.08226013183594
2019-11-06,171.852294921875
2019-11-07,170.87879943847656
2019-11-08,171.3478546142578
2019-11-11,170.48939514160156
2019-11-12,171.0557861328125
2019-11-13,172.57803344726562
2019-11-14,171.69300842285156
2019-11-15,171.66647338867188
2019-11-18,171.94078063964844
2019-11-19,171.19741821289062
2019-11-20,171.80809020996094
2019-11-21,170.23277282714844
2019-11-22,170.931884765625
2019-11-25,169.82562255859375
2019-11-26,171.7018585205078
2019-11-27,173.7285614013672
2019-11-29,173.22084045410156
2019-12-02,173.84434509277344
2019-12-03,172.00953674316406
2019-12-04,173.06947326660156
2019-12-05,172.9804229736328
2019-12-06,173.9957733154297
2019-12-09,173.3990020751953
2019-12-10,173.63946533203125
2019-12-11,173.43463134765625
2019-12-12,174.85081481933594
2019-12-13,175.572265625
2019-12-16,176.24920654296875
2019-12-17,175.03787231445312
2019-12-18,174.2451629638672
2019-12-19,175.51882934570312
2019-12-20,175.590087890625
2019-12-23,174.75283813476562
2019-12-24,175.1714630126953
2019-12-26,175.51882934570312
2019-12-27,176.50747680664062
2019-12-30,175.38525390625
2019-12-31,176.0086669921875
2020-01-02,178.8411102294922
2020-01-03,178.2086944580078
2020-01-06,180.21275329589844
2020-01-07,180.47998046875
2020-01-08,183.4014129638672
2020-01-09,185.57469177246097
2020-01-10,184.61277770996097
2020-01-13,183.93585205078125
2020-01-14,184.6573028564453
2020-01-15,186.8394775390625
2020-01-16,187.80140686035156
2020-01-17,188.80792236328125
2020-01-21,188.07752990722656
2020-01-22,188.32693481445312
2020-01-23,190.09046936035156
2020-01-24,188.14881896972656
2020-01-27,186.4564666748047
2020-01-28,187.39170837402344
2020-01-29,190.9989776611328
2020-01-30,192.54879760742188
2020-01-31,190.580322265625
2020-02-03,191.6580810546875
2020-02-04,191.15931701660156
2020-02-05,190.9366149902344
2020-02-06,189.6005859375
2020-02-07,188.4783477783203
2020-02-10,189.90345764160156
2020-02-11,192.14794921875
2020-02-12,193.68885803222656
2020-02-13,193.6532440185547
2020-02-14,193.35931396484375
2020-02-18,192.52203369140625
2020-02-19,192.0589141845703
2020-02-20,191.56906127929688
2020-02-21,192.27264404296875
2020-02-24,190.17955017089844
2020-02-25,188.9147796630859
2020-02-26,187.1333770751953
2020-02-27,179.0281219482422
2020-02-28,174.02700805664062
2020-03-02,181.5376739501953
2020-03-03,178.8130340576172
2020-03-04,185.54396057128903
2020-03-05,177.7465057373047
2020-03-06,178.23048400878906
2020-03-09,167.47532653808594
2020-03-10,179.12672424316406
2020-03-11,168.7211456298828
2020-03-12,152.48089599609375
2020-03-13,158.75473022460938
2020-03-16,133.55189514160156
2020-03-17,132.3060760498047
2020-03-18,123.05664825439452
2020-03-19,133.9910125732422
2020-03-20,133.08580017089844
2020-03-23,122.8774185180664
2020-03-24,145.14944458007812
2020-03-25,146.07261657714844
2020-03-26,149.9893035888672
2020-03-27,146.99575805664062
2020-03-30,150.68836975097656
2020-03-31,148.19676208496094
2020-04-01,141.76161193847656
2020-04-02,144.74618530273438
2020-04-03,143.69754028320312
2020-04-06,158.67405700683594
2020-04-07,157.3744659423828
2020-04-08,159.07740783691406
2020-04-09,164.64312744140625
2020-04-13,161.4345245361328
2020-04-14,164.90306091308594
2020-04-15,159.39105224609375
2020-04-16,160.87884521484375
2020-04-17,166.7941436767578
2020-04-20,162.8057861328125
2020-04-21,159.15802001953125
2020-04-22,167.13473510742188
2020-04-23,163.1553497314453
2020-04-24,164.9299774169922
2020-04-27,166.60597229003906
2020-04-28,166.6417999267578
2020-04-29,168.33578491210938
2020-04-30,168.10272216796875
2020-05-01,163.71104431152344
2020-05-04,163.0029754638672
2020-05-05,160.64581298828125
2020-05-06,158.61129760742188
2020-05-07,162.33079528808594
2020-05-08,162.4293975830078
2020-05-11,162.11569213867188
2020-05-12,158.22592163085938
2020-05-13,154.89183044433594
2020-05-14,157.213134765625
2020-05-15,155.77915954589844
2020-05-18,161.17465209960938
2020-05-19,160.94158935546875
2020-05-20,165.00167846679688
2020-05-21,165.87997436523438
2020-05-22,165.27947998046875
2020-05-26,165.66488647460938
2020-05-27,168.24612426757812
2020-05-28,169.15133666992188
2020-05-29,168.10475158691406
2020-06-01,169.0881805419922
2020-06-02,169.25059509277344
2020-06-03,174.3933563232422
2020-06-04,174.34820556640625
2020-06-05,177.88497924804688
2020-06-08,182.8383026123047
2020-06-09,180.01426696777344
2020-06-10,176.657958984375
2020-06-11,169.17837524414062
2020-06-12,170.67613220214844
2020-06-15,170.96485900878906
2020-06-16,171.7136993408203
2020-06-17,172.13772583007812
2020-06-18,170.96485900878906
2020-06-19,168.32130432128906
2020-06-22,169.13330078125
2020-06-23,168.37542724609375
2020-06-24,166.27322387695312
2020-06-25,164.89280700683594
2020-06-26,162.16802978515625
2020-06-29,164.9289093017578
2020-06-30,166.4355926513672
2020-07-01,166.60704040527344
2020-07-02,165.5784912109375
2020-07-06,170.0716552734375
2020-07-07,167.65365600585938
2020-07-08,167.68072509765625
2020-07-09,166.30929565429688
2020-07-10,166.80555725097656
2020-07-13,166.8416290283203
2020-07-14,172.0746307373047
2020-07-15,173.02195739746094
2020-07-16,172.2550506591797
2020-07-17,172.76028442382812
2020-07-20,172.87757873535156
2020-07-21,174.1136474609375
2020-07-22,179.2023162841797
2020-07-23,178.23687744140625
2020-07-24,179.29249572753906
2020-07-27,181.57513427734375
2020-07-28,177.054931640625
2020-07-29,177.0278778076172
2020-07-30,176.30609130859375
2020-07-31,175.2865447998047
2020-08-03,175.39483642578125
2020-08-04,179.86993408203125
2020-08-05,179.7797088623047
2020-08-06,183.3164825439453
2020-08-07,184.59764099121097
2020-08-10,184.16455078125
2020-08-11,184.95852661132812
2020-08-12,185.8788146972656
2020-08-13,186.3028564453125
2020-08-14,186.79010009765625
2020-08-17,188.2697296142578
2020-08-18,189.75840759277344
2020-08-19,189.02761840820312
2020-08-20,189.3614501953125
2020-08-21,190.88626098632812
2020-08-24,191.83355712890625
2020-08-25,191.8606414794922
2020-08-26,192.86212158203125
2020-08-27,191.4456024169922
2020-08-28,193.8996734619141
2020-08-31,193.77267456054688
2020-09-01,193.01942443847656
2020-09-02,196.2320098876953
2020-09-03,194.02674865722656
2020-09-04,192.14816284179688
2020-09-08,193.82708740234375
2020-09-09,195.76010131835935
2020-09-10,197.1486053466797
2020-09-11,197.8383026123047
2020-09-14,200.16156005859375
2020-09-15,201.8041076660156
2020-09-16,204.0185089111328
2020-09-17,201.9947052001953
2020-09-18,199.8983917236328
2020-09-21,196.39537048339844
2020-09-22,196.39537048339844
2020-09-23,195.08856201171875
2020-09-24,196.13214111328125
2020-09-25,198.0016632080078
2020-09-28,199.88929748535156
2020-09-29,198.45541381835935
2020-09-30,199.1905212402344
2020-10-01,199.28126525878903
2020-10-02,202.0764312744141
2020-10-05,205.16195678710935
2020-10-06,203.36505126953125
2020-10-07,205.53404235839844
2020-10-08,204.9169464111328
2020-10-09,204.03665161132812
2020-10-12,205.19830322265625
2020-10-13,206.3236083984375
2020-10-14,206.56863403320312
2020-10-15,208.40179443359375
2020-10-16,208.15676879882812
2020-10-19,205.09841918945312
2020-10-20,206.4143524169922
2020-10-21,207.08587646484375
2020-10-22,207.9571075439453
2020-10-23,207.55780029296875
2020-10-26,203.52842712402344
2020-10-27,202.34864807128903
2020-10-28,194.83444213867188
2020-10-29,195.07037353515625
2020-10-30,193.30076599121097
2020-11-02,192.90142822265625
2020-11-03,196.7493133544922
2020-11-04,194.997802734375
2020-11-05,196.3045959472656
2020-11-06,196.5314788818359
2020-11-09,193.50042724609375
2020-11-10,193.59115600585935
2020-11-11,197.8564910888672
2020-11-12,193.3642578125
2020-11-13,193.55484008789065
2020-11-16,196.68576049804688
2020-11-17,196.0323486328125
2020-11-18,195.58767700195312
2020-11-19,195.21560668945312
2020-11-20,194.2899169921875
2020-11-23,196.93080139160156
2020-11-24,199.39013671875
2020-11-25,199.0543670654297
2020-11-27,198.13784790039065
2020-11-30,198.5029754638672
2020-12-01,197.3161773681641
2020-12-02,192.4960174560547
2020-12-03,193.08938598632812
2020-12-04,192.3864593505859
2020-12-07,190.6975555419922
2020-12-08,190.24114990234375
2020-12-09,190.5150146484375
2020-12-10,189.92160034179688
2020-12-11,189.66603088378903
2020-12-14,193.4636993408203
2020-12-15,196.14764404296875
2020-12-16,195.1799774169922
2020-12-17,195.5907745361328
2020-12-18,196.3485107421875
2020-12-21,193.23548889160156
2020-12-22,193.4636993408203
2020-12-23,193.55499267578125
2020-12-24,192.97984313964844
2020-12-28,195.38079833984375
2020-12-29,194.18487548828125
2020-12-30,193.13504028320312
2020-12-31,195.89202880859375
2021-01-04,191.91172790527344
2021-01-05,193.06201171875
2021-01-06,192.6238250732422
2021-01-07,193.5184783935547
2021-01-08,197.0697021484375
2021-01-11,195.572509765625
2021-01-12,193.1715850830078
2021-01-13,193.6189117431641
2021-01-14,190.34158325195312
2021-01-15,191.62876892089844
2021-01-19,190.8801727294922
2021-01-20,195.02479553222656
2021-01-21,194.9334716796875
2021-01-22,194.79656982421875
2021-01-25,194.760009765625
2021-01-26,196.62234497070312
2021-01-27,188.97218322753903
2021-01-28,188.80789184570312
2021-01-29,189.73904418945312
2021-02-01,189.82118225097656
2021-02-02,191.49183654785156
2021-02-03,190.5332946777344
2021-02-04,192.65121459960935
2021-02-05,194.0662384033203
2021-02-08,193.15335083007812
2021-02-09,197.1700897216797
2021-02-10,195.72772216796875
2021-02-11,195.6090545654297
2021-02-12,195.2712249755859
2021-02-16,196.3028564453125
2021-02-17,194.8604431152344
2021-02-18,196.6680145263672
2021-02-19,193.755859375
2021-02-22,193.5915069580078
2021-02-23,192.9159393310547
2021-02-24,194.6961212158203
2021-02-25,192.57818603515625
2021-02-26,189.344970703125
2021-03-01,191.28306579589844
2021-03-02,191.6688232421875
2021-03-03,189.0510406494141
2021-03-04,188.15089416503903
2021-03-05,190.47474670410156
2021-03-08,192.072998046875
2021-03-09,191.55862426757812
2021-03-10,195.93080139160156
2021-03-11,194.33258056640625
2021-03-12,195.03982543945312
2021-03-15,202.4983062744141
2021-03-16,201.94712829589844
2021-03-17,205.8508758544922
2021-03-18,204.7394561767578
2021-03-19,204.31695556640625
2021-03-22,206.732666015625
2021-03-23,206.08969116210935
2021-03-24,205.7958068847656
2021-03-25,205.9335479736328
2021-03-26,206.86126708984375
2021-03-29,208.8269195556641
2021-03-30,206.6499938964844
2021-03-31,205.87844848632812
2021-04-01,206.86126708984375
2021-04-05,210.2047119140625
2021-04-06,213.0153961181641
2021-04-07,213.65835571289065
2021-04-08,211.49061584472656
2021-04-09,212.62042236328125
2021-04-12,212.1427764892578
2021-04-13,212.4734344482422
2021-04-14,211.54576110839844
2021-04-15,212.43673706054688
2021-04-16,214.0901031494141
2021-04-19,212.92355346679688
2021-04-20,214.02574157714844
2021-04-21,213.33688354492188
2021-04-22,213.97984313964844
2021-04-23,215.46783447265625
2021-04-26,213.38279724121097
2021-04-27,215.83526611328125
2021-04-28,213.47463989257812
2021-04-29,216.04652404785156
2021-04-30,216.84564208984375
2021-05-03,216.36802673339844
2021-05-04,214.80653381347656
2021-05-05,215.89035034179688
2021-05-06,215.7250061035156
2021-05-07,215.70664978027344
2021-05-10,217.7917022705078
2021-05-11,214.80653381347656
2021-05-12,209.3688507080078
2021-05-13,211.0497283935547
2021-05-14,212.8408660888672
2021-05-17,212.8041229248047
2021-05-18,213.0337371826172
2021-05-19,211.3988037109375
2021-05-20,213.2633819580078
2021-05-21,212.3999786376953
2021-05-24,213.0153961181641
2021-05-25,213.2266387939453
2021-05-26,213.41954040527344
2021-05-27,215.7250061035156
2021-05-28,216.0206298828125
2021-06-01,215.4202423095703
2021-06-02,215.9189910888672
2021-06-03,214.69061279296875
2021-06-04,215.5495147705078
2021-06-07,213.9886474609375
2021-06-08,214.8661193847656
