,AAPL
2017-09-15,37.477210998535156
2017-09-18,37.193580627441406
2017-09-19,37.2076416015625
2017-09-20,36.5841178894043
2017-09-21,35.955902099609375
2017-09-22,35.60429382324219
2017-09-25,35.2901725769043
2017-09-26,35.89731216430664
2017-09-27,36.15280532836914
2017-09-28,35.93011474609375
2017-09-29,36.12702941894531
2017-10-02,36.05434799194336
2017-10-03,36.211402893066406
2017-10-04,35.97700119018555
2017-10-05,36.42470932006836
2017-10-06,36.40361404418945
2017-10-09,36.53020095825195
2017-10-10,36.54427719116211
2017-10-11,36.69663619995117
2017-10-12,36.56770706176758
2017-10-13,36.799774169921875
2017-10-16,37.477210998535156
2017-10-17,37.615501403808594
2017-10-18,37.44908905029297
2017-10-19,36.56301498413086
2017-10-20,36.62630844116211
2017-10-23,36.6075553894043
2017-10-24,36.8255615234375
2017-10-25,36.663814544677734
2017-10-26,36.898231506347656
2017-10-27,38.220279693603516
2017-10-30,39.08056640625
2017-10-31,39.624393463134766
2017-11-01,39.12040328979492
2017-11-02,39.4063835144043
2017-11-03,40.43544387817383
2017-11-06,40.845664978027344
2017-11-07,40.97692108154297
2017-11-08,41.3121337890625
2017-11-09,41.22774124145508
2017-11-10,41.0912971496582
2017-11-13,40.9266242980957
2017-11-14,40.30790710449219
2017-11-15,39.776241302490234
2017-11-16,40.25145721435547
2017-11-17,40.027976989746094
2017-11-20,39.987972259521484
2017-11-21,40.73136520385742
2017-11-22,41.15953063964844
2017-11-24,41.16187286376953
2017-11-27,40.954856872558594
2017-11-28,40.714900970458984
2017-11-29,39.870357513427734
2017-11-30,40.427894592285156
2017-12-01,40.23969268798828
2017-12-04,39.94562530517578
2017-12-05,39.90798568725586
2017-12-06,39.75977325439453
2017-12-07,39.83271789550781
2017-12-08,39.84446716308594
2017-12-11,40.62079620361328
2017-12-12,40.39259719848633
2017-12-13,40.52669906616211
2017-12-14,40.51494216918945
2017-12-15,40.9266242980957
2017-12-18,41.50299072265625
2017-12-19,41.06072235107422
2017-12-20,41.01602554321289
2017-12-21,41.17128372192383
2017-12-22,41.17128372192383
2017-12-26,40.126766204833984
2017-12-27,40.133827209472656
2017-12-28,40.24674987792969
2017-12-29,39.81153869628906
2018-01-02,40.52434158325195
2018-01-03,40.51728820800781
2018-01-04,40.70548629760742
2018-01-05,41.1689338684082
2018-01-08,41.01602554321289
2018-01-09,41.011322021484375
2018-01-10,41.00189971923828
2018-01-11,41.23480224609375
2018-01-12,41.66060256958008
2018-01-16,41.44888687133789
2018-01-17,42.13347625732422
2018-01-18,42.17110824584961
2018-01-19,41.9828987121582
2018-01-22,41.63943099975586
2018-01-23,41.64884948730469
2018-01-24,40.98543930053711
2018-01-25,40.2537956237793
2018-01-26,40.34791564941406
2018-01-29,39.51276779174805
2018-01-30,39.279876708984375
2018-01-31,39.38808822631836
2018-02-01,39.470420837402344
2018-02-02,37.757789611816406
2018-02-05,36.8144416809082
2018-02-06,38.35298156738281
2018-02-07,37.53194808959961
2018-02-08,36.49919509887695
2018-02-09,36.94564437866211
2018-02-12,38.433753967285156
2018-02-13,38.81878662109375
2018-02-14,39.53449630737305
2018-02-15,40.862003326416016
2018-02-16,40.72972869873047
2018-02-20,40.59272384643555
2018-02-21,40.40847396850586
2018-02-22,40.746253967285156
2018-02-23,41.45488739013672
2018-02-26,42.2745361328125
2018-02-27,42.13753128051758
2018-02-28,42.07376480102539
2018-03-01,41.336795806884766
2018-03-02,41.62260437011719
2018-03-05,41.766693115234375
2018-03-06,41.73125457763672
2018-03-07,41.343868255615234
2018-03-08,41.7950325012207
2018-03-09,42.51311111450195
2018-03-12,42.92411804199219
2018-03-13,42.51074981689453
2018-03-14,42.14935302734375
2018-03-15,42.198951721191406
2018-03-16,42.050132751464844
2018-03-19,41.407649993896484
2018-03-20,41.39347457885742
2018-03-21,40.455718994140625
2018-03-22,39.88407897949219
2018-03-23,38.960506439208984
2018-03-26,40.810035705566406
2018-03-27,39.76362609863281
2018-03-28,39.32426834106445
2018-03-29,39.63134002685547
2018-04-02,39.37150192260742
2018-04-03,39.77543640136719
2018-04-04,40.53602981567383
2018-04-05,40.81711959838867
2018-04-06,39.773075103759766
2018-04-09,40.16754150390625
2018-04-10,40.92341613769531
2018-04-11,40.732093811035156
2018-04-12,41.13364791870117
2018-04-13,41.27299499511719
2018-04-16,41.53047561645508
2018-04-17,42.10210418701172
2018-04-18,42.00762176513672
2018-04-19,40.81711959838867
2018-04-20,39.14476776123047
2018-04-23,39.03137969970703
2018-04-24,38.48809051513672
2018-04-25,38.65580368041992
2018-04-26,38.790435791015625
2018-04-27,38.34164047241211
2018-04-30,39.03609085083008
2018-05-01,39.94314193725586
2018-05-02,41.707645416259766
2018-05-03,41.78322982788086
2018-05-04,43.42251968383789
2018-05-07,43.73667907714844
2018-05-08,43.9469108581543
2018-05-09,44.256343841552734
2018-05-10,44.88938522338867
2018-05-11,44.71865463256836
2018-05-14,44.614322662353516
2018-05-15,44.2088508605957
2018-05-16,44.621437072753906
2018-05-17,44.33925247192383
2018-05-18,44.17802429199219
2018-05-21,44.49102020263672
2018-05-22,44.37956619262695
2018-05-23,44.66412353515625
2018-05-24,44.614322662353516
2018-05-25,44.71628189086914
2018-05-29,44.55503845214844
2018-05-30,44.4601936340332
2018-05-31,44.31080627441406
2018-06-01,45.109901428222656
2018-06-04,45.4869270324707
2018-06-05,45.837867736816406
2018-06-06,45.996734619140625
2018-06-07,45.873435974121094
2018-06-08,45.45610809326172
2018-06-11,45.344661712646484
2018-06-12,45.5936393737793
2018-06-13,45.21898651123047
2018-06-14,45.24269104003906
2018-06-15,44.77793502807617
2018-06-18,44.75422286987305
2018-06-19,44.031005859375
2018-06-20,44.22306823730469
2018-06-21,43.976470947265625
2018-06-22,43.84843444824219
2018-06-25,43.196346282958984
2018-06-26,43.73222732543945
2018-06-27,43.668209075927734
2018-06-28,43.9859504699707
2018-06-29,43.89347457885742
2018-07-02,44.384315490722656
2018-07-03,43.61129379272461
2018-07-05,43.96224594116211
2018-07-06,44.57164764404297
2018-07-09,45.19052505493164
2018-07-10,45.135990142822266
2018-07-11,44.55030059814453
2018-07-12,45.29723358154297
2018-07-13,45.368370056152344
2018-07-16,45.26878356933594
2018-07-17,45.39682388305664
2018-07-18,45.14783477783203
2018-07-19,45.49879455566406
2018-07-20,45.39445495605469
2018-07-23,45.43475341796875
2018-07-24,45.764373779296875
2018-07-25,46.195926666259766
2018-07-26,46.05128479003906
2018-07-27,45.285369873046875
2018-07-30,45.03166198730469
2018-07-31,45.12175369262695
2018-08-01,47.77988052368164
2018-08-02,49.17653274536133
2018-08-03,49.318809509277344
2018-08-06,49.57490539550781
2018-08-07,49.11013412475586
2018-08-08,49.143333435058594
2018-08-09,49.529842376708984
2018-08-10,49.382320404052734
2018-08-13,49.701171875
2018-08-14,49.91057586669922
2018-08-15,50.02716827392578
2018-08-16,50.76006317138672
2018-08-17,51.77373504638672
2018-08-20,51.26927947998047
2018-08-21,51.169342041015625
2018-08-22,51.17171859741211
2018-08-23,51.276424407958984
2018-08-24,51.435848236083984
2018-08-27,51.85940170288086
2018-08-28,52.2781982421875
2018-08-29,53.05868148803711
2018-08-30,53.54648971557617
2018-08-31,54.165157318115234
2018-09-04,54.3388671875
2018-09-05,53.984317779541016
2018-09-06,53.08724594116211
2018-09-07,52.65892028808594
2018-09-10,51.95220947265625
2018-09-11,53.26570510864258
2018-09-12,52.60420608520508
2018-09-13,53.874855041503906
2018-09-14,53.2633171081543
2018-09-17,51.845130920410156
2018-09-18,51.930789947509766
2018-09-19,51.96171951293945
2018-09-20,52.35672378540039
2018-09-21,51.79277801513672
2018-09-24,52.53755569458008
2018-09-25,52.870704650878906
2018-09-26,52.44952392578125
2018-09-27,53.527442932128906
2018-09-28,53.7154426574707
2018-10-01,54.07712173461914
2018-10-02,54.55778884887695
2018-10-03,55.221675872802734
2018-10-04,54.25083541870117
2018-10-05,53.370399475097656
2018-10-08,53.246673583984375
2018-10-09,53.984317779541016
2018-10-10,51.483436584472656
2018-10-11,51.02894592285156
2018-10-12,52.85166931152344
2018-10-15,51.72138595581055
2018-10-16,52.861183166503906
2018-10-17,52.63273620605469
2018-10-18,51.402530670166016
2018-10-19,52.18539810180664
2018-10-22,52.504249572753906
2018-10-23,52.999183654785156
2018-10-24,51.18123245239258
2018-10-25,52.302001953125
2018-10-26,51.469154357910156
2018-10-29,50.50307846069336
2018-10-30,50.75529479980469
2018-10-31,52.078330993652344
2018-11-01,52.87784194946289
2018-11-02,49.370418548583984
2018-11-05,47.968875885009766
2018-11-06,48.48760986328125
2018-11-07,49.95816421508789
2018-11-08,49.783851623535156
2018-11-09,48.82394027709961
2018-11-12,46.364471435546875
2018-11-13,45.90123748779297
2018-11-14,44.60464096069336
2018-11-15,45.70543670654297
2018-11-16,46.2116584777832
2018-11-19,44.38019943237305
2018-11-20,42.25979995727539
2018-11-21,42.21205139160156
2018-11-23,41.13990783691406
2018-11-26,41.69626998901367
2018-11-27,41.60552978515625
2018-11-28,43.20538330078125
2018-11-29,42.873470306396484
2018-11-30,42.64185333251953
2018-12-03,44.131858825683594
2018-12-04,42.1905517578125
2018-12-06,41.720149993896484
2018-12-07,40.2325325012207
2018-12-10,40.49759292602539
2018-12-11,40.265960693359375
2018-12-12,40.3781852722168
2018-12-13,40.81993865966797
2018-12-14,39.5137939453125
2018-12-17,39.14606857299805
2018-12-18,39.65468215942383
2018-12-19,38.41777038574219
2018-12-20,37.44832992553711
2018-12-21,35.99174118041992
2018-12-24,35.06049728393555
2018-12-26,37.52950668334961
2018-12-27,37.285945892333984
2018-12-28,37.305049896240234
2018-12-31,37.66562271118164
2019-01-02,37.70859909057617
2019-01-03,33.95254135131836
2019-01-04,35.40195083618164
2019-01-07,35.323150634765625
2019-01-08,35.99652099609375
2019-01-09,36.607810974121094
2019-01-10,36.72482681274414
2019-01-11,36.364253997802734
2019-01-14,35.81743621826172
2019-01-15,36.55051040649414
2019-01-16,36.99701690673828
2019-01-17,37.216697692871094
2019-01-18,37.44594192504883
2019-01-22,36.60542297363281
2019-01-23,36.753475189208984
2019-01-24,36.462158203125
2019-01-25,37.67038345336914
2019-01-28,37.3217658996582
2019-01-29,36.9349479675293
2019-01-30,39.45888137817383
2019-01-31,39.74302291870117
2019-02-01,39.762123107910156
2019-02-04,40.89156723022461
2019-02-05,41.591209411621094
2019-02-06,41.60552978515625
2019-02-07,40.81754684448242
2019-02-08,40.86551284790039
2019-02-11,40.6304931640625
2019-02-12,40.98061752319336
2019-02-13,40.81035232543945
2019-02-14,40.95903015136719
2019-02-15,40.8679084777832
2019-02-19,40.99020004272461
2019-02-20,41.25400161743164
2019-02-21,41.021385192871094
2019-02-22,41.47941207885742
2019-02-25,41.78158187866211
2019-02-26,41.805545806884766
2019-02-27,41.9350471496582
2019-02-28,41.52257537841797
2019-03-01,41.95903778076172
2019-03-04,42.17006301879883
2019-03-05,42.093318939208984
2019-03-06,41.85112762451172
2019-03-07,41.3667106628418
2019-03-08,41.465030670166016
2019-03-11,42.901466369628906
2019-03-12,43.38348388671875
2019-03-13,43.57533645629883
2019-03-14,44.05972671508789
2019-03-15,44.632877349853516
2019-03-18,45.088504791259766
2019-03-19,44.731197357177734
2019-03-20,45.12208557128906
2019-03-21,46.78394317626953
2019-03-22,45.815128326416016
2019-03-25,45.26118087768555
2019-03-26,44.79354476928711
2019-03-27,45.19641876220703
2019-03-28,45.256370544433594
2019-03-29,45.55134201049805
2019-04-01,45.86069869995117
2019-04-02,46.5273551940918
2019-04-03,46.84629821777344
2019-04-04,46.927825927734375
2019-04-05,47.241973876953125
2019-04-08,47.985389709472656
2019-04-09,47.84150314331055
2019-04-10,48.110076904296875
2019-04-11,47.70960235595703
2019-04-12,47.69042205810547
2019-04-15,47.77674865722656
2019-04-16,47.78154754638672
2019-04-17,48.71200180053711
2019-04-18,48.88705825805664
2019-04-22,49.0477294921875
2019-04-23,49.755157470703125
2019-04-24,49.67841339111328
2019-04-25,49.22758865356445
2019-04-26,48.9925651550293
2019-04-29,49.06691360473633
2019-04-30,48.122074127197266
2019-05-01,50.484169006347656
2019-05-02,50.155635833740234
2019-05-03,50.77913284301758
2019-05-06,49.994964599609375
2019-05-07,48.64725112915039
2019-05-08,48.65684127807617
2019-05-09,48.134063720703125
2019-05-10,47.46723175048828
2019-05-13,44.708465576171875
2019-05-14,45.41621780395508
2019-05-15,45.96025466918945
2019-05-16,45.758056640625
2019-05-17,45.49806594848633
2019-05-20,44.07535171508789
2019-05-21,44.920318603515625
2019-05-22,44.00071716308594
2019-05-23,43.24964141845703
2019-05-24,43.08353805541992
2019-05-28,42.90540313720703
2019-05-29,42.700775146484375
2019-05-30,42.9222526550293
2019-05-31,42.144683837890625
2019-06-03,41.718597412109375
2019-06-04,43.24482727050781
2019-06-05,43.94293212890625
2019-06-06,44.588096618652344
2019-06-07,45.77490234375
2019-06-10,46.35987854003906
2019-06-11,46.8967170715332
2019-06-12,46.7474479675293
2019-06-13,46.737831115722656
2019-06-14,46.398399353027344
2019-06-17,46.67523956298828
2019-06-18,47.7729606628418
2019-06-19,47.633338928222656
2019-06-20,48.01610565185547
2019-06-21,47.85240173339844
2019-06-24,47.804264068603516
2019-06-25,47.07966995239258
2019-06-26,48.09794616699219
2019-06-27,48.083518981933594
2019-06-28,47.6453742980957
2019-07-01,48.51923370361328
2019-07-02,48.803287506103516
2019-07-03,49.20772171020508
2019-07-05,49.16438293457031
2019-07-08,48.15091323852539
2019-07-09,48.444610595703125
2019-07-10,48.92366409301758
2019-07-11,48.567378997802734
2019-07-12,48.94050979614258
2019-07-15,49.40031433105469
2019-07-16,49.22938919067383
2019-07-17,48.952545166015625
2019-07-18,49.508636474609375
2019-07-19,48.769588470458984
2019-07-22,49.88417053222656
2019-07-23,50.27415466308594
2019-07-24,50.23323059082031
2019-07-25,49.836029052734375
2019-07-26,50.00935363769531
2019-07-29,50.47636795043945
2019-07-30,50.25971603393555
2019-07-31,51.28522872924805
2019-08-01,50.17546081542969
2019-08-02,49.11383819580078
2019-08-05,46.5428352355957
2019-08-06,47.42390823364258
2019-08-07,47.91498565673828
2019-08-08,48.971805572509766
2019-08-09,48.56825256347656
2019-08-12,48.445011138916016
2019-08-13,50.496585845947266
2019-08-14,48.993553161621094
2019-08-15,48.74948501586914
2019-08-16,49.89971923828125
2019-08-19,50.830055236816406
2019-08-20,50.83247756958008
2019-08-21,51.3834228515625
2019-08-22,51.33992004394531
2019-08-23,48.96696853637695
2019-08-26,49.89731216430664
2019-08-27,49.33427047729492
2019-08-28,49.66533279418945
2019-08-29,50.506248474121094
2019-08-30,50.44101333618164
2019-09-03,49.7064094543457
2019-09-04,50.54974365234375
2019-09-05,51.538082122802734
2019-09-06,51.53324508666992
2019-09-09,51.753135681152344
2019-09-10,52.364501953125
2019-09-11,54.029441833496094
2019-09-12,53.90861129760742
2019-09-13,52.85987854003906
2019-09-16,53.13776779174805
2019-09-17,53.331085205078125
2019-09-18,53.83128356933594
2019-09-19,53.3939094543457
2019-09-20,52.6134033203125
2019-09-23,52.852630615234375
2019-09-24,52.60130310058594
2019-09-25,53.41082000732422
2019-09-26,53.13535690307617
2019-09-27,52.876800537109375
2019-09-30,54.12126922607422
2019-10-01,54.27109146118164
2019-10-02,52.910614013671875
2019-10-03,53.36009216308594
2019-10-04,54.85585403442383
2019-10-07,54.86794662475586
2019-10-08,54.22516250610352
2019-10-09,54.86069869995117
2019-10-10,55.60012435913086
2019-10-11,57.079002380371094
2019-10-14,56.99684143066406
2019-10-15,56.86394119262695
2019-10-16,56.634376525878906
2019-10-17,56.85426330566406
2019-10-18,57.12732696533203
2019-10-21,58.118072509765625
2019-10-22,57.985164642333984
2019-10-23,58.76326370239258
2019-10-24,58.859920501708984
2019-10-25,59.58485412597656
2019-10-28,60.18172073364258
2019-10-29,58.78984832763672
2019-10-30,58.7826042175293
2019-10-31,60.11164474487305
2019-11-01,61.817657470703125
2019-11-04,62.223628997802734
2019-11-05,62.13421249389648
2019-11-06,62.160789489746094
2019-11-07,62.87820816040039
2019-11-08,63.050315856933594
2019-11-11,63.549591064453125
2019-11-12,63.49140548706055
2019-11-13,64.09977722167969
2019-11-14,63.65622329711914
2019-11-15,64.41242218017578
2019-11-18,64.7372055053711
2019-11-19,64.5408706665039
2019-11-20,63.78951644897461
2019-11-21,63.50353240966797
2019-11-22,63.44776916503906
2019-11-25,64.56027221679688
2019-11-26,64.05614471435547
2019-11-27,64.91654968261719
2019-11-29,64.77355194091797
2019-12-02,64.0246353149414
2019-12-03,62.883060455322266
2019-12-04,63.43809509277344
2019-12-05,64.36878967285156
2019-12-06,65.61217498779297
2019-12-09,64.69355773925781
2019-12-10,65.0716781616211
2019-12-11,65.62669372558594
2019-12-12,65.7939453125
2019-12-13,66.68827819824219
2019-12-16,67.82982635498047
2019-12-17,67.96314239501953
2019-12-18,67.80076599121094
2019-12-19,67.86862182617188
2019-12-20,67.7280502319336
2019-12-23,68.83325958251953
2019-12-24,68.89869689941406
2019-12-26,70.26566314697266
2019-12-27,70.23900604248047
2019-12-30,70.65589141845703
2019-12-31,71.1721420288086
2020-01-02,72.7960205078125
2020-01-03,72.08830261230469
2020-01-06,72.66268920898438
2020-01-07,72.32098388671875
2020-01-08,73.4843521118164
2020-01-09,75.04522705078125
2020-01-10,75.21489715576172
2020-01-13,76.82179260253906
2020-01-14,75.7844467163086
2020-01-15,75.45967864990234
2020-01-16,76.40489959716797
2020-01-17,77.25080108642578
2020-01-21,76.72726440429688
2020-01-22,77.00113677978516
2020-01-23,77.37198638916016
2020-01-24,77.14900207519531
2020-01-27,74.88040161132812
2020-01-28,76.99873352050781
2020-01-29,78.6104736328125
2020-01-30,78.49656677246094
2020-01-31,75.01614379882812
2020-02-03,74.81010437011719
2020-02-04,77.27989196777344
2020-02-05,77.91004943847656
2020-02-06,78.82135009765625
2020-02-07,77.74996948242188
2020-02-10,78.11922454833984
2020-02-11,77.64791107177734
2020-02-12,79.49185943603516
2020-02-13,78.92581939697266
2020-02-14,78.94525909423828
2020-02-18,77.49972534179688
2020-02-19,78.62213134765625
2020-02-20,77.81553649902344
2020-02-21,76.05419158935547
2020-02-24,72.44158935546875
2020-02-25,69.98783111572266
2020-02-26,71.09810638427734
2020-02-27,66.4505386352539
2020-02-28,66.41165924072266
2020-03-02,72.59464263916016
2020-03-03,70.28910064697266
2020-03-04,73.5494155883789
2020-03-05,71.16368865966797
2020-03-06,70.21863555908203
2020-03-09,64.66490173339844
2020-03-10,69.32217407226562
2020-03-11,66.9145736694336
2020-03-12,60.30644226074219
2020-03-13,67.53165435791016
2020-03-16,58.84391403198242
2020-03-17,61.43128967285156
2020-03-18,59.92744827270508
2020-03-19,59.46828842163086
2020-03-20,55.692909240722656
2020-03-23,54.50975799560547
2020-03-24,59.97846984863281
2020-03-25,59.6480598449707
2020-03-26,62.78692626953125
2020-03-27,60.18740463256836
2020-03-30,61.905029296875
2020-03-31,61.77870178222656
2020-04-01,58.528079986572266
2020-04-02,59.504730224609375
2020-04-03,58.64955520629883
2020-04-06,63.7660026550293
2020-04-07,63.02743911743164
2020-04-08,64.6406021118164
2020-04-09,65.1070556640625
2020-04-13,66.38494110107422
2020-04-14,69.73760223388672
2020-04-15,69.10107421875
2020-04-16,69.65015411376953
2020-04-17,68.70507049560547
2020-04-20,67.27899169921875
2020-04-21,65.19937896728516
2020-04-22,67.07734680175781
2020-04-23,66.81741333007812
2020-04-24,68.74639892578125
2020-04-27,68.79496765136719
2020-04-28,67.67984008789062
2020-04-29,69.90281677246094
2020-04-30,71.37747955322266
2020-05-01,70.22836303710938
2020-05-04,71.22199249267578
2020-05-05,72.29096984863281
2020-05-06,73.03681945800781
2020-05-07,73.7923812866211
2020-05-08,75.54875946044922
2020-05-11,76.737548828125
2020-05-12,75.86056518554688
2020-05-13,74.94461822509766
2020-05-14,75.40503692626953
2020-05-15,74.95923614501953
2020-05-18,76.72537231445312
2020-05-19,76.28199005126953
2020-05-20,77.76554107666016
2020-05-21,77.1857681274414
2020-05-22,77.6827163696289
2020-05-26,77.15652465820312
2020-05-27,77.4926986694336
2020-05-28,77.5268325805664
2020-05-29,77.4512939453125
2020-06-01,78.4037857055664
2020-06-02,78.76676177978516
2020-06-03,79.20036315917969
2020-06-04,78.51828002929688
2020-06-05,80.75456237792969
2020-06-08,81.23201751708984
2020-06-09,83.79715728759766
2020-06-10,85.95306396484375
2020-06-11,81.826416015625
2020-06-12,82.5328598022461
2020-06-15,83.55355834960938
2020-06-16,85.7679214477539
2020-06-17,85.64856719970703
2020-06-18,85.68266296386719
2020-06-19,85.1930160522461
2020-06-22,87.42198944091797
2020-06-23,89.2879867553711
2020-06-24,87.71187591552734
2020-06-25,88.87629699707031
2020-06-26,86.14549255371094
2020-06-29,88.13085174560547
2020-06-30,88.86656188964844
2020-07-01,88.6984634399414
2020-07-02,88.6984634399414
2020-07-06,91.0711669921875
2020-07-07,90.78858947753906
2020-07-08,92.90306091308594
2020-07-09,93.30256652832033
2020-07-10,93.46578979492188
2020-07-13,93.03460693359376
2020-07-14,94.57418823242188
2020-07-15,95.22460174560548
2020-07-16,94.05288696289062
2020-07-17,93.86286163330078
2020-07-20,95.84092712402344
2020-07-21,94.51814270019533
2020-07-22,94.78367614746094
2020-07-23,90.46946716308594
2020-07-24,90.24534606933594
2020-07-27,92.38417053222656
2020-07-28,90.86653900146484
2020-07-29,92.60828399658205
2020-07-30,93.72888946533205
2020-07-31,103.54122161865234
2020-08-03,106.15022277832033
2020-08-04,106.85911560058594
2020-08-05,107.24642944335938
2020-08-06,110.98818969726562
2020-08-07,108.46477508544922
2020-08-10,110.04129791259766
2020-08-11,106.76868438720705
2020-08-12,110.31706237792967
2020-08-13,112.26941680908205
2020-08-14,112.16935729980467
2020-08-17,111.87650299072266
2020-08-18,112.80875396728516
2020-08-19,112.95030212402344
2020-08-20,115.45661163330078
2020-08-21,121.40637969970705
2020-08-24,122.8584213256836
2020-08-25,121.85053253173828
2020-08-26,123.50759887695312
2020-08-27,122.03111267089844
2020-08-28,121.83346557617188
2020-08-31,125.965087890625
2020-09-01,130.98260498046875
2020-09-02,128.2688446044922
2020-09-03,117.99952697753906
2020-09-04,118.07762145996094
2020-09-08,110.13160705566406
2020-09-09,114.52435302734376
2020-09-10,110.78561401367188
2020-09-11,109.3311538696289
2020-09-14,112.611083984375
2020-09-15,112.7867660522461
2020-09-16,109.45803833007812
2020-09-17,107.710693359375
2020-09-18,104.29407501220705
2020-09-21,107.4568862915039
2020-09-22,109.14566040039062
2020-09-23,104.56742095947266
2020-09-24,105.64122009277344
2020-09-25,109.60446166992188
2020-09-28,112.22061157226562
2020-09-29,111.371337890625
2020-09-30,113.0503387451172
2020-10-01,114.00698852539062
2020-10-02,110.32681274414062
2020-10-05,113.7238998413086
2020-10-06,110.4635009765625
2020-10-07,112.33773803710938
2020-10-08,112.2303695678711
2020-10-09,114.1827163696289
2020-10-12,121.4356460571289
2020-10-13,118.21429443359376
2020-10-14,118.30216217041016
2020-10-15,117.83358764648438
2020-10-16,116.1838607788086
2020-10-19,113.21627807617188
2020-10-20,114.7098388671875
2020-10-21,114.0850830078125
2020-10-22,112.99176788330078
2020-10-23,112.29869079589844
2020-10-26,112.3084487915039
2020-10-27,113.82152557373048
2020-10-28,108.5501937866211
2020-10-29,112.57201385498048
2020-10-30,106.26595306396484
2020-11-02,106.1781005859375
2020-11-03,107.8083038330078
2020-11-04,112.2108383178711
2020-11-05,116.19361877441406
2020-11-06,116.0616226196289
2020-11-09,113.74407958984376
2020-11-10,113.40182495117188
2020-11-11,116.84388732910156
2020-11-12,116.57009887695312
2020-11-13,116.61898803710938
2020-11-16,117.63595581054688
2020-11-17,116.7461166381836
2020-11-18,115.41622161865234
2020-11-19,116.01271057128906
2020-11-20,114.7415008544922
2020-11-23,111.32878112792967
2020-11-24,112.61956787109376
2020-11-25,113.46052551269533
2020-11-27,114.0081024169922
2020-11-30,116.41364288330078
2020-12-01,120.00236511230467
2020-12-02,120.35437774658205
2020-12-03,120.21749114990234
2020-12-04,119.54278564453124
2020-12-07,121.00952911376952
2020-12-08,121.6256103515625
2020-12-09,119.08316802978516
2020-12-10,120.51084899902344
2020-12-11,119.69922637939452
2020-12-14,119.08316802978516
2020-12-15,125.048095703125
2020-12-16,124.97964477539062
2020-12-17,125.84993743896484
2020-12-18,123.8551025390625
2020-12-21,125.39034271240234
2020-12-22,128.95953369140625
2020-12-23,128.05990600585938
2020-12-24,129.04750061035156
2020-12-28,133.66297912597656
2020-12-29,131.88330078125
2020-12-30,130.7587432861328
2020-12-31,129.75157165527344
2021-01-04,126.5442123413086
2021-01-05,128.10874938964844
2021-01-06,123.79644775390624
2021-01-07,128.02076721191406
2021-01-08,129.12574768066406
2021-01-11,126.12371826171876
2021-01-12,125.9477310180664
2021-01-13,127.99143981933594
2021-01-14,126.0553207397461
2021-01-15,124.324462890625
2021-01-19,124.9992218017578
2021-01-20,129.10618591308594
2021-01-21,133.83901977539062
2021-01-22,135.99029541015625
2021-01-25,139.75503540039062
2021-01-26,139.98973083496094
2021-01-27,138.91407775878906
2021-01-28,134.0541534423828
2021-01-29,129.0377655029297
2021-02-01,131.16949462890625
2021-02-02,132.00064086914062
2021-02-03,130.97389221191406
2021-02-04,134.34747314453125
2021-02-05,133.9312744140625
2021-02-08,134.07818603515625
2021-02-09,133.19677734375
2021-02-10,132.58961486816406
2021-02-11,132.3350067138672
2021-02-12,132.57003784179688
2021-02-16,130.4351348876953
2021-02-17,128.13372802734375
2021-02-18,127.027099609375
2021-02-19,127.18376922607422
2021-02-22,123.39383697509766
2021-02-23,123.25674438476562
2021-02-24,122.75728607177734
2021-02-25,118.48745727539062
2021-02-26,118.75188446044922
2021-03-01,125.14682006835938
2021-03-02,122.53204345703124
2021-03-03,119.53533172607422
2021-03-04,117.645263671875
2021-03-05,118.90857696533205
2021-03-08,113.95323944091795
2021-03-09,118.58538818359376
2021-03-10,117.49835205078124
2021-03-11,119.4374008178711
2021-03-12,118.5266342163086
2021-03-15,121.4254150390625
2021-03-16,122.97273254394533
2021-03-17,122.17950439453124
2021-03-18,118.0369873046875
2021-03-19,117.5081558227539
2021-03-22,120.83782958984376
2021-03-23,120.00542449951172
2021-03-24,117.60607147216795
2021-03-25,118.09573364257812
2021-03-26,118.7029266357422
2021-03-29,118.87918853759766
2021-03-30,117.4200210571289
2021-03-31,119.62348175048828
2021-04-01,120.45589447021484
2021-04-05,123.29591369628906
2021-04-06,123.5994873046875
2021-04-07,125.25454711914062
2021-04-08,127.66365051269533
2021-04-09,130.24903869628906
2021-04-12,128.52545166015625
2021-04-13,131.64947509765625
2021-04-14,129.29913330078125
2021-04-15,131.718017578125
2021-04-16,131.3850555419922
2021-04-19,132.05101013183594
2021-04-20,130.35678100585938
2021-04-21,130.7387237548828
2021-04-22,129.2109832763672
2021-04-23,131.541748046875
2021-04-26,131.93350219726562
2021-04-27,131.6103057861328
2021-04-28,130.8170928955078
2021-04-29,130.71913146972656
2021-04-30,128.7409210205078
2021-05-03,129.7985382080078
2021-05-04,125.20558166503906
2021-05-05,125.45040893554688
2021-05-06,127.05650329589844
2021-05-07,127.7333755493164
2021-05-10,124.43726348876952
2021-05-11,123.5151596069336
2021-05-12,120.4348602294922
2021-05-13,122.59303283691406
2021-05-14,125.02586364746094
2021-05-17,123.86830139160156
2021-05-18,122.47531127929688
2021-05-19,122.318359375
2021-05-20,124.88851165771484
2021-05-21,123.0442886352539
2021-05-24,124.68250274658205
2021-05-25,124.48631286621094
2021-05-26,124.43726348876952
2021-05-27,122.89712524414062
2021-05-28,122.23986053466795
2021-06-01,121.91615295410156
2021-06-02,122.68132019042967
