,TSCO
2017-09-18,54.92413330078125
2017-09-19,54.8346061706543
2017-09-20,54.26164627075195
2017-09-21,54.386962890625
2017-09-22,54.71821212768555
2017-09-25,56.25807571411133
2017-09-26,56.26700973510742
2017-09-27,56.32073974609375
2017-09-28,56.499778747558594
2017-09-29,56.66092300415039
2017-10-02,56.392364501953125
2017-10-03,56.57140350341797
2017-10-04,55.6761474609375
2017-10-05,55.908905029296875
2017-10-06,54.655548095703125
2017-10-09,53.91248321533203
2017-10-10,53.984100341796875
2017-10-11,53.20522689819336
2017-10-12,52.10405731201172
2017-10-13,52.659114837646484
2017-10-16,52.49797439575195
2017-10-17,52.90978240966797
2017-10-18,52.53377151489258
2017-10-19,52.30997848510742
2017-10-20,52.721797943115234
2017-10-23,52.30997848510742
2017-10-24,52.1935920715332
2017-10-25,51.8533935546875
2017-10-26,51.34309005737305
2017-10-27,52.15777587890625
2017-10-30,54.15422058105469
2017-10-31,53.94829559326172
2017-11-01,53.07093048095703
2017-11-02,53.411136627197266
2017-11-03,52.79340362548828
2017-11-06,53.375328063964844
2017-11-07,52.94560623168945
2017-11-08,54.28849411010742
2017-11-09,55.398616790771484
2017-11-10,56.10586929321289
2017-11-13,54.90621566772461
2017-11-14,55.19269943237305
2017-11-15,56.25807571411133
2017-11-16,56.66988754272461
2017-11-17,57.991546630859375
2017-11-20,59.09743118286133
2017-11-21,58.324214935302734
2017-11-22,58.18935012817383
2017-11-24,57.80274200439453
2017-11-27,58.18935012817383
2017-11-28,60.91360092163086
2017-11-29,62.361141204833984
2017-11-30,61.35416030883789
2017-12-01,61.2822265625
2017-12-04,61.38111877441406
2017-12-05,61.812705993652344
2017-12-06,60.248287200927734
2017-12-07,59.77176284790039
2017-12-08,60.83269119262695
2017-12-11,60.374141693115234
2017-12-12,60.9945182800293
2017-12-13,61.06644058227539
2017-12-14,60.041481018066406
2017-12-15,61.51601028442383
2017-12-18,62.21728515625
2017-12-19,63.38611602783203
2017-12-20,65.60687255859375
2017-12-21,66.88359832763672
2017-12-22,66.96451568603516
2017-12-26,67.70177459716797
2017-12-27,67.32412719726562
2017-12-28,67.50395965576172
2017-12-29,67.207275390625
2018-01-02,68.04339599609375
2018-01-03,68.5559310913086
2018-01-04,69.78765869140625
2018-01-05,71.42401123046875
2018-01-08,71.25318908691406
2018-01-09,71.4689712524414
2018-01-10,70.6058349609375
2018-01-11,70.56987762451172
2018-01-12,71.57685089111328
2018-01-16,71.19023895263672
2018-01-17,72.448974609375
2018-01-18,72.7366943359375
2018-01-19,74.07633972167969
2018-01-22,73.67176055908203
2018-01-23,72.86256408691406
2018-01-24,72.53890228271484
2018-01-25,70.26416778564453
2018-01-26,71.11832427978516
2018-01-29,71.11832427978516
2018-01-30,70.18326568603516
2018-01-31,68.5559310913086
2018-02-01,64.23126220703125
2018-02-02,61.0305061340332
2018-02-05,59.025516510009766
2018-02-06,60.49103927612305
2018-02-07,60.57195281982422
2018-02-08,59.286251068115234
2018-02-09,59.78974151611328
2018-02-12,59.94256591796875
2018-02-13,59.48405456542969
2018-02-14,61.13840103149414
2018-02-15,62.163352966308594
2018-02-16,60.52698516845703
2018-02-20,60.43708038330078
2018-02-21,59.609920501708984
2018-02-22,59.15138626098633
2018-02-23,59.458343505859375
2018-02-26,58.555538177490234
2018-02-27,58.70901870727539
2018-02-28,58.618736267089844
2018-03-01,57.65273666381836
2018-03-02,57.97774887084961
2018-03-05,58.15829849243164
2018-03-06,58.48331832885742
2018-03-07,57.58050537109375
2018-03-08,58.14927673339844
2018-03-09,58.98887252807617
2018-03-12,57.47216796875
2018-03-13,56.81312561035156
2018-03-14,56.53326416015625
2018-03-15,56.8582763671875
2018-03-16,58.12218475341797
2018-03-19,57.056888580322266
2018-03-20,56.713829040527344
2018-03-21,55.85616683959961
2018-03-22,54.18598937988281
2018-03-23,53.60820388793945
2018-03-26,54.32140350341797
2018-03-27,53.66236114501953
2018-03-28,54.16793441772461
2018-03-29,56.89439010620117
2018-04-02,54.52001953125
2018-04-03,54.89919662475586
2018-04-04,55.86519241333008
2018-04-05,55.39573669433594
2018-04-06,53.897090911865234
2018-04-09,53.62625503540039
2018-04-10,55.47700119018555
2018-04-11,55.37767791748047
2018-04-12,54.34849548339844
2018-04-13,52.6512336730957
2018-04-16,53.96028137207031
2018-04-17,52.949153900146484
2018-04-18,54.76377868652344
2018-04-19,54.05960464477539
2018-04-20,54.46585464477539
2018-04-23,55.64851760864258
2018-04-24,55.24225616455078
2018-04-25,56.145057678222656
2018-04-26,60.18056869506836
2018-04-27,61.77853775024414
2018-04-30,61.39034652709961
2018-05-01,61.17365646362305
2018-05-02,61.57086944580078
2018-05-03,59.72013473510742
2018-05-04,60.45140838623047
2018-05-07,60.31599044799805
2018-05-08,60.01807403564453
2018-05-09,60.20766830444336
2018-05-10,61.20976638793945
2018-05-11,62.852874755859375
2018-05-14,64.28829956054688
2018-05-15,63.97231674194336
2018-05-16,64.10774230957031
2018-05-17,64.70357513427734
2018-05-18,65.7418212890625
2018-05-21,66.48210906982422
2018-05-22,66.52725982666016
2018-05-23,67.11407470703125
2018-05-24,66.9967041015625
2018-05-25,66.48899841308594
2018-05-29,66.67941284179688
2018-05-30,68.30220031738281
2018-05-31,67.36840057373047
2018-06-01,68.11181640625
2018-06-04,68.47444152832031
2018-06-05,68.7464370727539
2018-06-06,69.59859466552734
2018-06-07,69.60765838623047
2018-06-08,69.42636108398438
2018-06-11,68.8280029296875
2018-06-12,68.70110321044922
2018-06-13,68.19339752197266
2018-06-14,67.37747192382812
2018-06-15,67.45000457763672
2018-06-18,68.54695892333984
2018-06-19,68.54695892333984
2018-06-20,69.64395141601562
2018-06-21,70.30574798583984
2018-06-22,69.67111206054688
2018-06-25,68.86426544189453
2018-06-26,69.7073974609375
2018-06-27,70.58675384521484
2018-06-28,70.66838073730469
2018-06-29,69.3447494506836
2018-07-02,68.66482543945312
2018-07-03,69.01838684082031
2018-07-05,69.879638671875
2018-07-06,69.55326080322266
2018-07-09,70.3238754272461
2018-07-10,70.45986938476562
2018-07-11,70.15162658691406
2018-07-12,70.06095886230469
2018-07-13,70.93128967285156
2018-07-16,71.09447479248047
2018-07-17,71.54776000976562
2018-07-18,71.41177368164062
2018-07-19,72.00105285644531
2018-07-20,72.40902709960938
2018-07-23,72.78071594238281
2018-07-24,71.02192687988281
2018-07-25,70.85877990722656
2018-07-26,72.853271484375
2018-07-27,69.12721252441406
2018-07-30,70.17881774902344
2018-07-31,70.7499771118164
2018-08-01,69.6167221069336
2018-08-02,71.30298614501953
2018-08-03,71.27579498291016
2018-08-06,71.42083740234375
2018-08-07,72.50874328613281
2018-08-08,73.67822265625
2018-08-09,73.48785400390625
2018-08-10,72.8985824584961
2018-08-13,72.06452178955078
2018-08-14,73.8686294555664
2018-08-15,72.9167251586914
2018-08-16,72.20050048828125
2018-08-17,72.9892349243164
2018-08-20,73.76888275146484
2018-08-21,75.58206939697266
2018-08-22,78.23837280273438
2018-08-23,80.5592269897461
2018-08-24,80.58650970458984
2018-08-27,78.73060607910156
2018-08-28,78.22113800048828
2018-08-29,78.68511962890625
2018-08-30,78.68511962890625
2018-08-31,80.31360626220703
2018-09-04,82.6243896484375
2018-09-05,82.0512466430664
2018-09-06,81.79651641845703
2018-09-07,81.39620971679688
2018-09-10,81.82379150390625
2018-09-11,82.506103515625
2018-09-12,80.63201141357422
2018-09-13,80.61381530761719
2018-09-14,79.52210235595703
2018-09-17,79.77684020996094
2018-09-18,80.64112854003906
2018-09-19,81.08690643310547
2018-09-20,81.3689193725586
2018-09-21,81.86018371582031
2018-09-24,82.37875366210938
2018-09-25,82.23319244384766
2018-09-26,82.94279479980469
2018-09-27,82.88819885253906
2018-09-28,82.67896270751953
2018-10-01,82.15129852294922
2018-10-02,80.80485534667969
2018-10-03,80.83214569091797
2018-10-04,79.64949035644531
2018-10-05,79.74044799804688
2018-10-08,80.67752838134766
2018-10-09,81.0050048828125
2018-10-10,77.16582489013672
2018-10-11,77.53882598876953
2018-10-12,78.84889221191406
2018-10-15,78.75789642333984
2018-10-16,80.85944366455078
2018-10-17,80.11344146728516
2018-10-18,79.74044799804688
2018-10-19,79.02172088623047
2018-10-22,79.50390625
2018-10-23,79.59488677978516
2018-10-24,76.58358001708984
2018-10-25,81.03230285644531
2018-10-26,82.64256286621094
2018-10-29,85.48102569580078
2018-10-30,84.97157287597656
2018-10-31,83.59781646728516
2018-11-01,84.08000946044922
2018-11-02,85.34455108642578
2018-11-05,85.38094329833984
2018-11-06,84.77143096923828
2018-11-07,87.10950469970703
2018-11-08,87.9009780883789
2018-11-09,88.36497497558594
2018-11-12,87.50979614257812
2018-11-13,87.127685546875
2018-11-14,85.69026184082031
2018-11-15,84.8805923461914
2018-11-16,84.29835510253906
2018-11-19,83.93441772460938
2018-11-20,79.86780548095703
2018-11-21,80.96861267089844
2018-11-23,81.52550506591797
2018-11-26,81.11469268798828
2018-11-27,82.84928131103516
2018-11-28,86.77493286132812
2018-11-29,86.4280014038086
2018-11-30,86.84795379638672
2018-12-03,87.40483093261719
2018-12-04,84.89425659179688
2018-12-06,84.32823944091797
2018-12-07,81.0599136352539
2018-12-10,82.27412414550781
2018-12-11,82.4658432006836
2018-12-12,83.7622299194336
2018-12-13,83.99958801269531
2018-12-14,81.42508697509766
2018-12-17,79.44401550292969
2018-12-18,78.6771469116211
2018-12-19,78.53106689453125
2018-12-20,75.70094299316406
2018-12-21,73.33646392822266
2018-12-24,71.85747528076172
2018-12-26,75.66443634033203
2018-12-27,76.39478302001953
2018-12-28,75.96571350097656
2018-12-31,76.17567443847656
2019-01-02,75.07103729248047
2019-01-03,73.6559829711914
2019-01-04,75.17144775390625
2019-01-07,76.27610778808594
2019-01-08,76.23046875
2019-01-09,77.25294494628906
2019-01-10,77.29859161376953
2019-01-11,77.88290405273438
2019-01-14,78.43063354492188
2019-01-15,79.38011169433594
2019-01-16,79.54442596435547
2019-01-17,80.79517364501953
2019-01-18,81.6898422241211
2019-01-22,81.58027648925781
2019-01-23,81.26990509033203
2019-01-24,79.9643783569336
2019-01-25,81.79939270019531
2019-01-28,81.35205841064453
2019-01-29,82.07327270507812
2019-01-30,81.8176498413086
2019-01-31,77.96507263183594
2019-02-01,79.39836120605469
2019-02-04,81.12382507324219
2019-02-05,81.79025268554688
2019-02-06,83.1048812866211
2019-02-07,82.84928131103516
2019-02-08,84.28257751464844
2019-02-11,85.98979187011719
2019-02-12,87.24050903320312
2019-02-13,87.48699951171875
2019-02-14,87.44136047363281
2019-02-15,89.08465576171875
2019-02-19,88.61905670166016
2019-02-20,89.05728149414062
2019-02-21,88.56427001953125
2019-02-22,87.95979309082031
2019-02-25,86.82413482666016
2019-02-26,86.82413482666016
2019-02-27,87.33702087402344
2019-02-28,87.32785034179688
2019-03-01,86.97066497802734
2019-03-04,85.9815444946289
2019-03-05,85.64266967773438
2019-03-06,84.43372344970703
2019-03-07,84.47034454345703
2019-03-08,82.78514862060547
2019-03-11,81.98835754394531
2019-03-12,82.95000457763672
2019-03-13,83.8200912475586
2019-03-14,82.79432678222656
2019-03-15,81.93339538574219
2019-03-18,82.28144073486328
2019-03-19,83.4903793334961
2019-03-20,83.41710662841797
2019-03-21,86.41200256347656
2019-03-22,84.88250732421875
2019-03-25,86.1372299194336
2019-03-26,86.9523696899414
2019-03-27,86.83330535888672
2019-03-28,87.22709655761719
2019-03-29,89.53509521484375
2019-04-01,89.28779602050781
2019-04-02,88.9855728149414
2019-04-03,89.82816314697266
2019-04-04,91.21111297607422
2019-04-05,92.62158203125
2019-04-08,93.11611938476562
2019-04-09,92.43841552734375
2019-04-10,92.65821075439453
2019-04-11,94.28842163085938
2019-04-12,95.47907257080078
2019-04-15,95.69886779785156
2019-04-16,96.33081817626953
2019-04-17,95.15852355957031
2019-04-18,94.41665649414062
2019-04-22,93.0794906616211
2019-04-23,94.48992919921875
2019-04-24,95.3050537109375
2019-04-25,96.2209243774414
2019-04-26,96.28501892089844
2019-04-29,95.88204193115234
2019-04-30,94.79214477539062
2019-05-01,92.47502136230469
2019-05-02,94.36170959472656
2019-05-03,95.13105773925781
2019-05-06,94.41665649414062
2019-05-07,92.18196868896484
2019-05-08,92.9512710571289
2019-05-09,93.85799407958984
2019-05-10,94.07778930664062
2019-05-13,90.92721557617188
2019-05-14,92.19111633300781
2019-05-15,90.90890502929688
2019-05-16,92.53913879394531
2019-05-17,92.20941162109375
2019-05-20,92.7497787475586
2019-05-21,94.81961822509766
2019-05-22,94.2426528930664
2019-05-23,93.44583129882812
2019-05-24,92.94956970214844
2019-05-28,92.08570098876953
2019-05-29,91.23101043701172
2019-05-30,92.60953521728516
2019-05-31,92.61872863769531
2019-06-03,93.03231811523438
2019-06-04,95.70663452148438
2019-06-05,96.20289611816406
2019-06-06,98.58316802978516
2019-06-07,99.77789306640625
2019-06-10,98.46368408203125
2019-06-11,98.63829803466797
2019-06-12,98.59233856201172
2019-06-13,99.40109252929688
2019-06-14,97.5446548461914
2019-06-17,95.68826293945312
2019-06-18,96.56130981445312
2019-06-19,97.6365737915039
2019-06-20,98.12367248535156
2019-06-21,98.11446380615234
2019-06-24,98.20635986328125
2019-06-25,97.99497985839844
2019-06-26,98.05931091308594
2019-06-27,99.43783569335938
2019-06-28,99.98926544189453
2019-07-01,101.65269470214844
2019-07-02,101.56997680664062
2019-07-03,101.09207153320312
2019-07-05,101.5240249633789
2019-07-08,101.43211364746094
2019-07-09,101.18399047851562
2019-07-10,100.46714782714844
2019-07-11,101.56997680664062
2019-07-12,103.82156372070312
2019-07-15,102.4338607788086
2019-07-16,103.21501922607422
2019-07-17,102.11219024658203
2019-07-18,103.1415023803711
2019-07-19,103.36206817626953
2019-07-22,103.619384765625
2019-07-23,102.33275604248047
2019-07-24,103.38041687011719
2019-07-25,102.44305419921875
2019-07-26,101.04612731933594
2019-07-29,101.5056381225586
2019-07-30,100.40281677246094
2019-07-31,99.99845123291016
2019-08-01,99.21726989746094
2019-08-02,98.39017486572266
2019-08-05,94.42919158935547
2019-08-06,97.14950561523438
2019-08-07,97.1219253540039
2019-08-08,100.24658203125
2019-08-09,98.86804962158203
2019-08-12,94.21781158447266
2019-08-13,95.79853057861328
2019-08-14,91.75484466552734
2019-08-15,91.313720703125
2019-08-16,92.40735626220703
2019-08-19,93.01390075683594
2019-08-20,92.7014389038086
2019-08-21,93.114990234375
2019-08-22,93.23448181152344
2019-08-23,89.32433319091797
2019-08-26,91.16873168945312
2019-08-27,91.66671752929688
2019-08-28,94.27655029296875
2019-08-29,96.01953887939453
2019-08-30,93.95377349853516
2019-09-03,92.39527130126953
2019-09-04,92.49671173095703
2019-09-05,94.96820831298828
2019-09-06,95.4846420288086
2019-09-09,94.5993423461914
2019-09-10,98.11292266845703
2019-09-11,95.7705078125
2019-09-12,91.61140441894531
2019-09-13,89.54566955566406
2019-09-16,88.21769714355469
2019-09-17,88.697265625
2019-09-18,86.27186584472656
2019-09-19,84.91622161865234
2019-09-20,83.35771179199219
2019-09-23,84.98999786376953
2019-09-24,84.27067565917969
2019-09-25,83.56059265136719
2019-09-26,82.03897094726562
2019-09-27,82.0850830078125
2019-09-30,83.40382385253906
2019-10-01,82.8136215209961
2019-10-02,83.52368927001953
2019-10-03,85.91222381591797
2019-10-04,85.86607360839844
2019-10-07,84.88856506347656
2019-10-08,84.90699768066406
2019-10-09,85.75543212890625
2019-10-10,85.87530517578125
2019-10-11,86.97273254394531
2019-10-14,86.45630645751953
2019-10-15,86.4931869506836
2019-10-16,86.17964172363281
2019-10-17,85.67242431640625
2019-10-18,86.05973052978516
2019-10-21,85.24821472167969
2019-10-22,86.8159408569336
2019-10-23,87.71971893310547
2019-10-24,90.37564849853516
2019-10-25,88.95545196533203
2019-10-28,88.26380920410156
2019-10-29,88.03325653076172
2019-10-30,89.46268463134766
2019-10-31,87.62750244140625
2019-11-01,88.32836151123047
2019-11-04,89.08457946777344
2019-11-05,89.97911071777344
2019-11-06,88.46669006347656
2019-11-07,87.5168228149414
2019-11-08,87.44304656982422
2019-11-11,88.94625091552734
2019-11-12,89.11223602294922
2019-11-13,89.3888931274414
2019-11-14,89.96987915039062
2019-11-15,90.82752227783203
2019-11-18,90.19121551513672
2019-11-19,89.02925109863281
2019-11-20,89.32433319091797
2019-11-21,89.26900482177734
2019-11-22,89.97241973876953
2019-11-25,88.58409881591797
2019-11-26,88.75994873046875
2019-11-27,88.38047790527344
2019-11-29,87.40866088867188
2019-12-02,88.64888763427734
2019-12-03,87.60301208496094
2019-12-04,88.59334564208984
2019-12-05,89.2597427368164
2019-12-06,90.24083709716797
2019-12-09,90.26859283447266
2019-12-10,89.96314239501953
2019-12-11,89.80580139160156
2019-12-12,90.95348358154297
2019-12-13,87.86216735839844
2019-12-16,86.74225616455078
2019-12-17,86.49236297607422
2019-12-18,86.17768096923828
2019-12-19,84.97447204589844
2019-12-20,85.30766296386719
2019-12-23,85.27989959716797
2019-12-24,86.59415435791016
2019-12-26,85.59458923339844
2019-12-27,85.42798614501953
2019-12-30,85.98331451416016
2019-12-31,86.48311614990234
2020-01-02,86.17768096923828
2020-01-03,85.1133041381836
2020-01-06,84.82638549804688
2020-01-07,83.30848693847656
2020-01-08,84.88191986083984
2020-01-09,84.04891967773438
2020-01-10,84.47468566894531
2020-01-13,83.66018676757812
2020-01-14,83.46582794189453
2020-01-15,83.66018676757812
2020-01-16,84.30807495117188
2020-01-17,85.8814926147461
2020-01-21,86.66822052001953
2020-01-22,85.9555435180664
2020-01-23,86.68673706054688
2020-01-24,86.60344696044922
2020-01-27,86.99214935302734
2020-01-28,87.91769409179688
2020-01-29,87.94547271728516
2020-01-30,86.84407806396484
2020-01-31,86.0295639038086
2020-02-03,87.38089752197266
2020-02-04,84.31734466552734
2020-02-05,86.97364807128906
2020-02-06,89.39859008789062
2020-02-07,89.36154174804688
2020-02-10,90.26859283447266
2020-02-11,90.30561065673828
2020-02-12,91.19412994384766
2020-02-13,90.9442367553711
2020-02-14,90.8609619140625
2020-02-18,90.5462646484375
2020-02-19,91.29595184326172
2020-02-20,91.62914276123047
2020-02-21,92.67871856689453
2020-02-24,89.59502410888672
2020-02-25,86.52057647705078
2020-02-26,84.97872161865234
2020-02-27,83.99415588378906
2020-02-28,82.2108154296875
2020-03-02,84.96943664550781
2020-03-03,86.51128387451172
2020-03-04,89.49284362792969
2020-03-05,86.9850082397461
2020-03-06,84.96943664550781
2020-03-09,75.086669921875
2020-03-10,80.76183319091797
2020-03-11,77.37161254882812
2020-03-12,71.06485748291016
2020-03-13,70.78618621826172
2020-03-16,62.5660400390625
2020-03-17,65.5568618774414
2020-03-18,67.3495101928711
2020-03-19,70.95337677001953
2020-03-20,70.5075454711914
2020-03-23,72.50453186035156
2020-03-24,74.32501983642578
2020-03-25,71.45494079589844
2020-03-26,77.5387954711914
2020-03-27,77.18582916259766
2020-03-30,79.46147918701172
2020-03-31,78.53262329101562
2020-04-01,78.02178192138672
2020-04-02,78.16109466552734
2020-04-03,73.842041015625
2020-04-06,81.69993591308594
2020-04-07,80.3345718383789
2020-04-08,84.24495697021484
2020-04-09,81.95072937011719
2020-04-13,83.28824615478516
2020-04-14,86.3440933227539
2020-04-15,84.28208923339844
2020-04-16,84.70934295654297
2020-04-17,86.12118530273438
2020-04-20,86.78065490722656
2020-04-21,86.50199890136719
2020-04-22,88.6383056640625
2020-04-23,88.313232421875
2020-04-24,94.72216033935547
2020-04-27,95.75313568115234
2020-04-28,95.61383056640625
2020-04-29,93.9233627319336
2020-04-30,94.21131134033203
2020-05-01,94.82433319091797
2020-05-04,95.14942169189453
2020-05-05,97.6200942993164
2020-05-06,97.57366180419922
2020-05-07,97.68511962890625
2020-05-08,99.57994842529297
2020-05-11,101.31686401367188
2020-05-12,100.06291961669922
2020-05-13,98.92046356201172
2020-05-14,99.22698974609375
2020-05-15,103.76895904541016
2020-05-18,101.94845581054688
2020-05-19,101.29827880859375
2020-05-20,100.11865997314453
2020-05-21,101.19610595703125
2020-05-22,104.22453308105469
2020-05-26,103.62816619873047
2020-05-27,111.59528350830078
2020-05-28,110.86843872070312
2020-05-29,113.701171875
2020-06-01,114.29755401611328
2020-06-02,115.32257080078125
2020-06-03,114.49324798583984
2020-06-04,114.03662872314453
2020-06-05,113.80368041992188
2020-06-08,113.90618896484375
2020-06-09,114.09255981445312
2020-06-10,113.02095031738281
2020-06-11,111.08277130126953
2020-06-12,110.37457275390625
2020-06-15,113.18867492675781
2020-06-16,115.3970947265625
2020-06-17,116.29165649414062
2020-06-18,117.07437896728516
2020-06-19,118.96598815917969
2020-06-22,121.23033905029297
2020-06-23,120.4476089477539
2020-06-24,122.38578796386719
2020-06-25,121.9012680053711
2020-06-26,121.11851501464844
2020-06-29,122.63737487792969
2020-06-30,122.80509185791016
2020-07-01,123.63444519042969
2020-07-02,123.4201431274414
2020-07-06,124.64078521728516
2020-07-07,125.0787582397461
2020-07-08,126.36468505859375
2020-07-09,128.3121795654297
2020-07-10,128.9830780029297
2020-07-13,126.33675384521484
2020-07-14,130.13856506347656
2020-07-15,129.7099151611328
2020-07-16,132.4587860107422
2020-07-17,131.1728973388672
2020-07-20,134.82565307617188
2020-07-21,134.20132446289062
2020-07-22,135.99974060058594
2020-07-23,136.0463104248047
2020-07-24,136.5402069091797
2020-07-27,133.25083923339844
2020-07-28,133.3161163330078
2020-07-29,135.54315185546875
2020-07-30,133.64224243164062
2020-07-31,133.0085906982422
2020-08-03,137.3695068359375
2020-08-04,138.12428283691406
2020-08-05,137.19248962402344
2020-08-06,138.04042053222656
2020-08-07,138.00315856933594
2020-08-10,137.11793518066406
2020-08-11,135.2169952392578
2020-08-12,138.9163818359375
2020-08-13,138.57162475585938
2020-08-14,138.46910095214844
2020-08-17,143.1095733642578
2020-08-18,142.5877685546875
2020-08-19,143.4263916015625
2020-08-20,141.9447784423828
2020-08-21,143.20602416992188
2020-08-24,143.43026733398438
2020-08-25,143.19668579101562
2020-08-26,144.46731567382812
2020-08-27,141.09458923339844
2020-08-28,137.25473022460938
2020-08-31,139.04852294921875
2020-09-01,139.2260284423828
2020-09-02,139.7678680419922
2020-09-03,136.0121307373047
2020-09-04,132.74215698242188
2020-09-08,127.77175903320312
2020-09-09,132.27500915527344
2020-09-10,128.74342346191406
2020-09-11,128.60330200195312
2020-09-14,129.06109619140625
2020-09-15,131.62103271484375
2020-09-16,129.1638641357422
2020-09-17,129.07044982910156
2020-09-18,129.03305053710938
2020-09-21,128.5192108154297
2020-09-22,132.3030242919922
2020-09-23,130.73345947265625
2020-09-24,129.17320251464844
2020-09-25,130.060791015625
2020-09-28,132.6860809326172
2020-09-29,131.71444702148438
2020-09-30,133.91932678222656
2020-10-01,132.714111328125
2020-10-02,131.37811279296875
2020-10-05,134.90966796875
2020-10-06,132.45249938964844
2020-10-07,136.20834350585938
2020-10-08,139.41287231445312
2020-10-09,140.0762176513672
2020-10-12,141.0198211669922
2020-10-13,142.86972045898438
2020-10-14,141.90740966796875
2020-10-15,142.10362243652344
2020-10-16,143.02853393554688
2020-10-19,141.05718994140625
2020-10-20,139.861328125
2020-10-21,139.31947326660156
2020-10-22,128.0146942138672
2020-10-23,130.63067626953125
2020-10-26,126.9216079711914
2020-10-27,125.34265899658203
2020-10-28,123.84782409667969
2020-10-29,124.2776107788086
2020-10-30,124.45513153076172
2020-11-02,124.63260650634766
2020-11-03,127.05240631103516
2020-11-04,126.90289306640625
2020-11-05,129.84588623046875
2020-11-06,131.2192840576172
2020-11-09,121.0823745727539
2020-11-10,121.2972412109375
2020-11-11,124.29627227783203
2020-11-12,122.21283721923828
2020-11-13,123.30593872070312
2020-11-16,124.09073638916016
2020-11-17,123.02564239501953
2020-11-18,119.97991943359375
2020-11-19,122.62394714355469
2020-11-20,121.54622650146484
2020-11-23,125.46342468261719
2020-11-24,125.59465026855469
2020-11-25,125.48217010498047
2020-11-27,130.60833740234375
2020-11-30,131.957763671875
2020-12-01,130.88946533203125
2020-12-02,128.1717529296875
2020-12-03,126.32559204101562
2020-12-04,125.93201446533203
2020-12-07,128.5934600830078
2020-12-08,127.9749755859375
2020-12-09,127.05657196044922
2020-12-10,127.40330505371094
2020-12-11,129.94293212890625
2020-12-14,131.6953887939453
2020-12-15,132.25767517089844
2020-12-16,135.16273498535156
2020-12-17,136.3623046875
2020-12-18,137.8336181640625
2020-12-21,139.32363891601562
2020-12-22,140.35450744628906
2020-12-23,137.66490173339844
2020-12-24,137.6461944580078
2020-12-28,134.28187561035156
2020-12-29,134.01011657714844
2020-12-30,133.78517150878906
2020-12-31,131.74224853515625
2021-01-04,130.9269256591797
2021-01-05,131.84530639648438
2021-01-06,136.69967651367188
2021-01-07,137.87107849121094
2021-01-08,139.92340087890625
2021-01-11,140.1014862060547
2021-01-12,142.21002197265625
2021-01-13,143.5501251220703
2021-01-14,146.6051788330078
2021-01-15,147.5797882080078
2021-01-19,147.55165100097656
2021-01-20,145.58370971679688
2021-01-21,145.4243927001953
2021-01-22,145.83676147460938
2021-01-25,146.32403564453125
2021-01-26,142.34121704101562
2021-01-27,144.0561981201172
2021-01-28,140.0452423095703
2021-01-29,132.82931518554688
2021-02-01,130.93629455566406
2021-02-02,134.17877197265625
2021-02-03,135.82814025878906
2021-02-04,137.0464324951172
2021-02-05,141.97572326660156
2021-02-08,147.36424255371094
2021-02-09,148.53567504882812
2021-02-10,146.6145782470703
2021-02-11,147.439208984375
2021-02-12,149.87579345703125
2021-02-16,151.75941467285156
2021-02-17,159.54698181152344
2021-02-18,161.08389282226562
2021-02-19,161.0556640625
2021-02-22,155.03985595703125
2021-02-23,155.2842254638672
2021-02-24,151.41152954101562
2021-02-25,151.50547790527344
2021-02-26,149.41879272460938
2021-03-01,152.78387451171875
2021-03-02,149.37176513671875
2021-03-03,145.7716522216797
2021-03-04,142.6039276123047
2021-03-05,146.46722412109375
2021-03-08,151.3363037109375
2021-03-09,150.96034240722656
2021-03-10,157.43675231933594
2021-03-11,160.0123291015625
2021-03-12,160.736083984375
2021-03-15,160.736083984375
2021-03-16,160.00291442871094
2021-03-17,158.2827606201172
2021-03-18,159.12872314453125
2021-03-19,162.59725952148438
2021-03-22,163.12362670898438
2021-03-23,162.27764892578125
2021-03-24,158.9125518798828
2021-03-25,162.08963012695312
2021-03-26,167.7671356201172
2021-03-29,165.1446075439453
2021-03-30,166.42295837402344
2021-03-31,166.45115661621094
2021-04-01,165.9059600830078
2021-04-05,169.5248565673828
2021-04-06,168.7352752685547
2021-04-07,166.43238830566406
2021-04-08,166.04698181152344
2021-04-09,167.02456665039062
2021-04-12,167.4475555419922
2021-04-13,168.19952392578125
2021-04-14,167.18435668945312
2021-04-15,166.31954956054688
2021-04-16,170.21109008789062
2021-04-19,172.09103393554688
2021-04-20,170.18289184570312
2021-04-21,169.34628295898438
2021-04-22,176.819091796875
2021-04-23,178.0128936767578
2021-04-26,179.4886474609375
2021-04-27,179.06564331054688
2021-04-28,177.2797088623047
2021-04-29,179.06564331054688
2021-04-30,177.2797088623047
2021-05-03,181.2652130126953
2021-05-04,182.71275329589844
2021-05-05,182.92893981933594
2021-05-06,183.19215393066406
2021-05-07,183.72792053222656
2021-05-10,183.9535369873047
2021-05-11,179.780029296875
2021-05-12,171.4612274169922
2021-05-13,175.3433380126953
2021-05-14,176.60292053222656
2021-05-17,175.20233154296875
2021-05-18,173.85816955566406
2021-05-19,169.70347595214844
2021-05-20,172.86178588867188
2021-05-21,172.82408142089844
2021-05-24,171.35357666015625
2021-05-25,170.052734375
2021-05-26,172.5224609375
2021-05-27,172.28675842285156
2021-05-28,171.2781524658203
2021-06-01,171.4290008544922
2021-06-02,170.75970458984375
2021-06-03,167.75270080566406
2021-06-04,170.6748809814453
2021-06-07,170.8068389892578
