,DFS
2018-03-19,65.1424789428711
2018-03-20,64.55992889404297
2018-03-21,64.13157653808594
2018-03-22,61.58723068237305
2018-03-23,60.028038024902344
2018-03-26,61.50156021118164
2018-03-27,60.165122985839844
2018-03-28,60.20795440673828
2018-03-29,61.62147521972656
2018-04-02,59.608299255371094
2018-04-03,60.48209762573242
2018-04-04,61.41587829589844
2018-04-05,61.79281997680664
2018-04-06,60.259342193603516
2018-04-09,60.54204177856445
2018-04-10,61.595794677734375
2018-04-11,60.739105224609375
2018-04-12,61.34735107421875
2018-04-13,60.43070983886719
2018-04-16,61.30451202392578
2018-04-17,61.612911224365234
2018-04-18,61.75856399536133
2018-04-19,62.78657913208008
2018-04-20,62.81228256225586
2018-04-23,62.80371856689453
2018-04-24,62.45246505737305
2018-04-25,61.561519622802734
2018-04-26,61.99843978881836
2018-04-27,61.013248443603516
2018-04-30,61.0389289855957
2018-05-01,60.4135627746582
2018-05-02,60.396427154541016
2018-05-03,59.625404357910156
2018-05-04,60.713409423828125
2018-05-07,61.54439163208008
2018-05-08,62.42678451538086
2018-05-09,63.49764633178711
2018-05-10,64.14872741699219
2018-05-11,64.56848907470703
2018-05-14,64.63704681396484
2018-05-15,65.37376403808594
2018-05-16,66.33326721191406
2018-05-17,66.67594909667969
2018-05-18,66.16194915771484
2018-05-21,66.67594909667969
2018-05-22,67.01005554199219
2018-05-23,66.36463928222656
2018-05-24,66.19254302978516
2018-05-25,65.40084838867188
2018-05-29,62.655731201171875
2018-05-30,63.662567138671875
2018-05-31,63.55931854248047
2018-06-01,63.68838882446289
2018-06-04,64.50586700439453
2018-06-05,64.09283447265625
2018-06-06,64.91033935546875
2018-06-07,65.00498962402344
2018-06-08,64.86731719970703
2018-06-11,64.77265930175781
2018-06-12,64.80708312988281
2018-06-13,64.40261840820312
2018-06-14,64.71241760253906
2018-06-15,64.17027282714844
2018-06-18,64.1874771118164
2018-06-19,63.628150939941406
2018-06-20,63.137657165527344
2018-06-21,62.845062255859375
2018-06-22,63.1806755065918
2018-06-25,62.20824432373047
2018-06-26,61.433780670166016
2018-06-27,60.32365798950195
2018-06-28,60.375301361083984
2018-06-29,60.5904426574707
2018-07-02,61.227237701416016
2018-07-03,60.70231628417969
2018-07-05,60.73673629760742
2018-07-06,60.61625671386719
2018-07-09,61.97591018676758
2018-07-10,61.5972900390625
2018-07-11,61.30467987060547
2018-07-12,61.08094024658203
2018-07-13,60.142967224121094
2018-07-16,60.71950912475586
2018-07-17,61.184207916259766
2018-07-18,62.03614807128906
2018-07-19,61.53703689575195
2018-07-20,62.01032638549805
2018-07-23,62.931095123291016
2018-07-24,62.91388702392578
2018-07-25,62.595481872558594
2018-07-26,61.90705871582031
2018-07-27,62.956939697265625
2018-07-30,61.87263488769531
2018-07-31,61.45100021362305
2018-08-01,61.53703689575195
2018-08-02,61.829612731933594
2018-08-03,63.11180114746094
2018-08-06,62.939697265625
2018-08-07,64.36820983886719
2018-08-08,64.97057342529297
2018-08-09,65.1168441772461
2018-08-10,64.12724304199219
2018-08-13,63.96375274658203
2018-08-14,65.15129089355469
2018-08-15,64.88453674316406
2018-08-16,66.51956176757812
2018-08-17,67.05308532714844
2018-08-20,67.56939697265625
2018-08-21,68.1889877319336
2018-08-22,68.22357940673828
2018-08-23,67.3846435546875
2018-08-24,67.69599914550781
2018-08-27,68.37925720214844
2018-08-28,67.8949203491211
2018-08-29,67.91222381591797
2018-08-30,67.33274841308594
2018-08-31,67.56625366210938
2018-09-04,67.96412658691406
2018-09-05,67.92085266113281
2018-09-06,67.22896575927734
2018-09-07,66.99542999267578
2018-09-10,67.57489013671875
2018-09-11,68.22357940673828
2018-09-12,67.0905532836914
2018-09-13,66.68407440185547
2018-09-14,67.32408142089844
2018-09-17,67.08191680908203
2018-09-18,67.71328735351562
2018-09-19,68.11979675292969
2018-09-20,68.63009643554688
2018-09-21,69.18364715576172
2018-09-24,68.17169952392578
2018-09-25,67.98143005371094
2018-09-26,66.97813415527344
2018-09-27,66.68407440185547
2018-09-28,66.12187194824219
2018-10-01,66.3640365600586
2018-10-02,66.88299560546875
2018-10-03,67.47110748291016
2018-10-04,67.23759460449219
2018-10-05,66.4418716430664
2018-10-08,66.59757232666016
2018-10-09,66.24295043945312
2018-10-10,65.3175277709961
2018-10-11,64.15853881835938
2018-10-12,64.46990966796875
2018-10-15,64.01151275634766
2018-10-16,65.38670349121094
2018-10-17,65.63751220703125
2018-10-18,64.81588745117188
2018-10-19,65.75859832763672
2018-10-22,64.27963256835938
2018-10-23,64.01151275634766
2018-10-24,62.575775146484375
2018-10-25,63.3282356262207
2018-10-26,58.31179428100586
2018-10-29,58.74424743652344
2018-10-30,59.834022521972656
2018-10-31,60.25780487060547
2018-11-01,60.63837814331055
2018-11-02,59.453468322753906
2018-11-05,59.834022521972656
2018-11-06,60.171348571777344
2018-11-07,61.183265686035156
2018-11-08,61.58977508544922
2018-11-09,61.0275764465332
2018-11-12,59.972415924072266
2018-11-13,60.491336822509766
2018-11-14,59.84267807006836
2018-11-15,61.165958404541016
2018-11-16,61.165958404541016
2018-11-19,60.525943756103516
2018-11-20,59.36030578613281
2018-11-21,59.85614776611328
2018-11-23,59.595184326171875
2018-11-26,61.45670700073242
2018-11-27,61.66548538208008
2018-11-28,62.67453384399414
2018-11-29,61.952545166015625
2018-11-30,62.02212905883789
2018-12-03,62.36137008666992
2018-12-04,57.742340087890625
2018-12-06,57.83802032470703
2018-12-07,56.40272521972656
2018-12-10,56.31575012207031
2018-12-11,55.384971618652344
2018-12-12,55.80252456665039
2018-12-13,55.02833557128906
2018-12-14,53.77570343017578
2018-12-17,52.10554504394531
2018-12-18,51.774986267089844
2018-12-19,50.80073165893555
2018-12-20,50.444091796875
2018-12-21,49.060977935791016
2018-12-24,47.92144775390625
2018-12-26,50.56586837768555
2018-12-27,51.20957946777344
2018-12-28,50.722442626953125
2018-12-31,51.30526351928711
2019-01-02,51.67931365966797
2019-01-03,50.80942916870117
2019-01-04,53.314674377441406
2019-01-07,53.40166091918945
2019-01-08,53.497352600097656
2019-01-09,54.045372009277344
2019-01-10,54.35852813720703
2019-01-11,54.40201950073242
2019-01-14,54.96743392944336
2019-01-15,54.749961853027344
2019-01-16,55.985191345214844
2019-01-17,56.14176940917969
2019-01-18,57.733642578125
2019-01-22,57.51618194580078
2019-01-23,57.55098342895508
2019-01-24,57.56836700439453
2019-01-25,58.04680252075195
2019-01-28,58.59483337402344
2019-01-29,58.090301513671875
2019-01-30,58.90796661376953
2019-01-31,58.70791244506836
2019-02-01,59.499507904052734
2019-02-04,60.12581253051758
2019-02-05,60.17799377441406
2019-02-06,60.038814544677734
2019-02-07,59.95183563232422
2019-02-08,59.16023635864258
2019-02-11,59.04714584350586
2019-02-12,60.647727966308594
2019-02-13,61.04787826538086
2019-02-14,60.62163543701172
2019-02-15,62.0134391784668
2019-02-19,62.27438735961914
2019-02-20,62.650543212890625
2019-02-21,62.291873931884766
2019-02-22,62.51055908203125
2019-02-25,62.13444519042969
2019-02-26,61.90699768066406
2019-02-27,62.32687759399414
2019-02-28,62.64179992675781
2019-03-01,62.84298324584961
2019-03-04,62.49308395385742
2019-03-05,62.13444519042969
2019-03-06,62.37063217163086
2019-03-07,61.15470504760742
2019-03-08,61.12846374511719
2019-03-11,61.994476318359375
2019-03-12,62.41436767578125
2019-03-13,63.087928771972656
2019-03-14,63.280391693115234
2019-03-15,63.99768829345703
2019-03-18,64.43507385253906
2019-03-19,64.40882110595703
2019-03-20,62.54557418823242
2019-03-21,63.350372314453125
2019-03-22,61.539581298828125
2019-03-25,61.02349090576172
2019-03-26,61.74080276489258
2019-03-27,61.65332794189453
2019-03-28,61.86325454711914
2019-03-29,62.24813461303711
2019-04-01,64.29510498046875
2019-04-02,64.5400390625
2019-04-03,64.71499633789062
2019-04-04,64.93367767333984
2019-04-05,65.5634994506836
2019-04-08,65.4410400390625
2019-04-09,64.8812026977539
2019-04-10,65.19610595703125
2019-04-11,65.49353790283203
2019-04-12,66.66571807861328
2019-04-15,66.31580352783203
2019-04-16,67.31302642822266
2019-04-17,67.23429107666016
2019-04-18,67.48798370361328
2019-04-22,67.26055145263672
2019-04-23,67.53170776367188
2019-04-24,67.37425994873047
2019-04-25,67.82036590576172
2019-04-26,71.02203369140625
2019-04-29,71.24073028564453
2019-04-30,71.28446197509766
2019-05-01,70.94327545166016
2019-05-02,70.978271484375
2019-05-03,71.96675872802734
2019-05-06,71.7568359375
2019-05-07,70.39220428466797
2019-05-08,69.1587905883789
2019-05-09,69.1063003540039
2019-05-10,69.5086898803711
2019-05-13,67.02436065673828
2019-05-14,67.9166259765625
2019-05-15,67.5579605102539
2019-05-16,68.33650207519531
2019-05-17,67.61045837402344
2019-05-20,68.07408142089844
2019-05-21,68.80886840820312
2019-05-22,68.62517547607422
2019-05-23,67.30630493164062
2019-05-24,67.61405944824219
2019-05-28,66.99857330322266
2019-05-29,67.2799301147461
2019-05-30,66.76118469238281
2019-05-31,65.54781341552734
2019-06-03,65.68848419189453
2019-06-04,67.9041976928711
2019-06-05,68.33502960205078
2019-06-06,68.66915130615234
2019-06-07,68.7043228149414
2019-06-10,68.74825286865234
2019-06-11,69.24944305419922
2019-06-12,68.0888442993164
2019-06-13,68.09762573242188
2019-06-14,68.09762573242188
2019-06-17,67.59645080566406
2019-06-18,68.4229507446289
2019-06-19,67.71076202392578
2019-06-20,68.92411804199219
2019-06-21,68.91532135009766
2019-06-24,68.2207260131836
2019-06-25,68.07123565673828
2019-06-26,68.2207260131836
2019-06-27,68.2207260131836
2019-06-28,68.2207260131836
2019-07-01,69.09117126464844
2019-07-02,69.34613800048828
2019-07-03,70.6738052368164
2019-07-05,70.51556396484375
2019-07-08,70.58588409423828
2019-07-09,70.79692840576172
2019-07-10,70.42764282226562
2019-07-11,70.85845184326172
2019-07-12,71.47393035888672
2019-07-15,71.24530792236328
2019-07-16,71.16619873046875
2019-07-17,70.35728454589844
2019-07-18,71.77288818359375
2019-07-19,71.86958312988281
2019-07-22,72.38835144042969
2019-07-23,74.27873992919922
2019-07-24,80.89066314697266
2019-07-25,80.67964935302734
2019-07-26,81.69078063964844
2019-07-29,80.68842315673828
2019-07-30,80.05540466308594
2019-07-31,78.9035873413086
2019-08-01,77.0395736694336
2019-08-02,76.21306610107422
2019-08-05,73.15328979492188
2019-08-06,74.1292495727539
2019-08-07,73.65447235107422
2019-08-08,74.41059875488281
2019-08-09,73.847900390625
2019-08-12,71.7113265991211
2019-08-13,72.93347930908203
2019-08-14,69.82972717285156
2019-08-15,69.48683166503906
2019-08-16,70.64743041992188
2019-08-19,71.1134262084961
2019-08-20,70.1198959350586
2019-08-21,70.52659606933594
2019-08-22,70.44701385498047
2019-08-23,67.86536407470703
2019-08-26,69.01473236083984
2019-08-27,68.51078796386719
2019-08-28,69.8104476928711
2019-08-29,70.72994232177734
2019-08-30,70.70341491699219
2019-09-03,69.3683853149414
2019-09-04,70.1375961303711
2019-09-05,72.33905792236328
2019-09-06,72.71922302246094
2019-09-09,74.68196868896484
2019-09-10,74.54936981201172
2019-09-11,74.61123657226562
2019-09-12,74.70849609375
2019-09-13,74.9560546875
2019-09-16,73.90393829345703
2019-09-17,74.17801666259766
2019-09-18,74.5405044555664
2019-09-19,74.03656768798828
2019-09-20,73.32926177978516
2019-09-23,73.65638732910156
2019-09-24,72.49817657470703
2019-09-25,72.27717590332031
2019-09-26,71.92350769042969
2019-09-27,72.06497955322266
2019-09-30,71.6936264038086
2019-10-01,69.79277038574219
2019-10-02,67.90959167480469
2019-10-03,67.64432525634766
2019-10-04,68.86445617675781
2019-10-07,68.69644165039062
2019-10-08,66.45962524414062
2019-10-09,67.31721496582031
2019-10-10,67.63550567626953
2019-10-11,68.39586639404297
2019-10-14,68.74067687988281
2019-10-15,69.80160522460938
2019-10-16,69.45679473876953
2019-10-17,70.0491714477539
2019-10-18,69.79277038574219
2019-10-21,71.11894989013672
2019-10-22,71.7466812133789
2019-10-23,71.18968963623047
2019-10-24,70.50006103515625
2019-10-25,70.85372161865234
2019-10-28,71.99423217773438
2019-10-29,71.8085708618164
2019-10-30,71.7466812133789
2019-10-31,70.95982360839844
2019-11-01,72.2506332397461
2019-11-04,73.08170318603516
2019-11-05,73.47071838378906
2019-11-06,73.54145812988281
2019-11-07,74.57587432861328
2019-11-08,74.89417266845703
2019-11-11,74.37255096435547
2019-11-12,74.66429901123047
2019-11-13,74.5405044555664
2019-11-14,74.98255920410156
2019-11-15,74.72618865966797
2019-11-18,74.39904022216797
2019-11-19,74.18688201904297
2019-11-20,73.64471435546875
2019-11-21,73.69803619384766
2019-11-22,74.54237365722656
2019-11-25,75.70668029785156
2019-11-26,75.3067398071289
2019-11-27,75.65336608886719
2019-11-29,75.43116760253906
2019-12-02,74.71125030517578
2019-12-03,73.73359680175781
2019-12-04,74.32906341552734
2019-12-05,73.8846664428711
2019-12-06,74.93344116210938
2019-12-09,74.84457397460938
2019-12-10,75.42227172851562
2019-12-11,74.8623275756836
2019-12-12,76.77323913574219
2019-12-13,77.03987884521484
2019-12-16,76.55104064941406
2019-12-17,76.88876342773438
2019-12-18,76.88876342773438
2019-12-19,76.71990966796875
2019-12-20,77.05764770507812
2019-12-23,75.8488998413086
2019-12-24,75.79554748535156
2019-12-26,75.98221588134766
2019-12-27,75.50225067138672
2019-12-30,75.12898254394531
2019-12-31,75.38671875
2020-01-02,75.8133544921875
2020-01-03,74.55126190185547
2020-01-06,73.23587036132812
2020-01-07,72.42707824707031
2020-01-08,73.20921325683594
2020-01-09,74.15131378173828
2020-01-10,73.48472595214844
2020-01-13,73.66250610351562
2020-01-14,73.8047103881836
2020-01-15,74.05354309082031
2020-01-16,74.33795928955078
2020-01-17,75.04899597167969
2020-01-21,74.3735122680664
2020-01-22,75.8488998413086
2020-01-23,76.30216979980469
2020-01-24,67.8053970336914
2020-01-27,65.6900863647461
2020-01-28,66.86328125
2020-01-29,67.3698959350586
2020-01-30,67.8764877319336
2020-01-31,66.77439880371094
2020-02-03,66.73884582519531
2020-02-04,67.3698959350586
2020-02-05,68.77417755126953
2020-02-06,67.85871887207031
2020-02-07,66.91659545898438
2020-02-10,67.39656066894531
2020-02-11,67.32545471191406
2020-02-12,67.58318328857422
2020-02-13,67.72537994384766
2020-02-14,67.92093658447266
2020-02-18,66.96993255615234
2020-02-19,67.55104064941406
2020-02-20,67.75666046142578
2020-02-21,67.33646392822266
2020-02-24,65.3965072631836
2020-02-25,62.124412536621094
2020-02-26,61.686370849609375
2020-02-27,59.16526412963867
2020-02-28,58.628868103027344
2020-03-02,60.68507766723633
2020-03-03,57.49348068237305
2020-03-04,59.6212043762207
2020-03-05,57.725914001464844
2020-03-06,55.94684600830078
2020-03-09,48.955726623535156
2020-03-10,51.575157165527344
2020-03-11,47.56108093261719
2020-03-12,40.12295913696289
2020-03-13,46.27371597290039
2020-03-16,33.85597610473633
2020-03-17,32.96196746826172
2020-03-18,24.13814353942871
2020-03-19,25.327165603637695
2020-03-20,22.57363510131836
2020-03-23,23.825239181518555
2020-03-24,30.199493408203125
2020-03-25,33.480499267578125
2020-03-26,37.28896713256836
2020-03-27,34.338741302490234
2020-03-30,33.60565948486328
2020-03-31,31.88916778564453
2020-04-01,28.187990188598633
2020-04-02,27.705219268798828
2020-04-03,25.505966186523438
2020-04-06,29.91341781616211
2020-04-07,31.290180206298828
2020-04-08,33.27487564086914
2020-04-09,35.0539436340332
2020-04-13,32.34510803222656
2020-04-14,31.76400375366211
2020-04-15,29.48429298400879
2020-04-16,28.331026077270508
2020-04-17,31.325946807861328
2020-04-20,31.48686981201172
2020-04-21,30.66438102722168
2020-04-22,31.424287796020508
2020-04-23,31.1292667388916
2020-04-24,32.38980484008789
2020-04-27,33.4715576171875
2020-04-28,35.8138542175293
2020-04-29,41.04378128051758
2020-04-30,38.4154052734375
2020-05-01,36.984989166259766
2020-05-04,36.984989166259766
2020-05-05,36.74361801147461
2020-05-06,34.991371154785156
2020-05-07,36.189327239990234
2020-05-08,38.1919059753418
2020-05-11,36.17145538330078
2020-05-12,35.04500961303711
2020-05-13,32.5328483581543
2020-05-14,35.07182693481445
2020-05-15,33.97220230102539
2020-05-18,36.70785140991211
2020-05-19,35.53670883178711
2020-05-20,37.073524475097656
2020-05-21,36.83848571777344
2020-05-22,36.58536911010742
2020-05-26,39.848846435546875
2020-05-27,44.8389892578125
2020-05-28,44.721473693847656
2020-05-29,42.94960403442383
2020-06-01,45.05595779418945
2020-06-02,47.36117172241211
2020-06-03,51.655235290527344
2020-06-04,52.6677360534668
2020-06-05,54.80120086669922
