,ESS
2021-06-10,277.7944641113281
2021-06-11,277.85638427734375
2021-06-14,278.99749755859375
2021-06-15,275.167236328125
2021-06-16,273.35382080078125
2021-06-17,273.02655029296875
2021-06-18,266.4098815917969
2021-06-21,272.6019592285156
2021-06-22,270.6559143066406
2021-06-23,271.86773681640625
2021-06-24,270.8858947753906
2021-06-25,271.87664794921875
2021-06-28,270.3728332519531
2021-06-29,269.09912109375
2021-06-30,267.2109680175781
2021-07-01,270.70233154296875
2021-07-02,272.4213562011719
2021-07-06,275.0488586425781
2021-07-07,278.6738586425781
2021-07-08,280.2503662109375
2021-07-09,285.2292175292969
2021-07-12,288.6939392089844
2021-07-13,285.4875183105469
2021-07-14,289.9141540527344
2021-07-15,291.2324523925781
2021-07-16,292.4347839355469
2021-07-19,287.4291687011719
2021-07-20,294.57244873046875
2021-07-21,294.394287109375
2021-07-22,291.7044372558594
2021-07-23,295.6234130859375
2021-07-26,294.9197998046875
2021-07-27,295.52545166015625
2021-07-28,294.9376220703125
2021-07-29,294.4565734863281
2021-07-30,292.22991943359375
2021-08-02,292.4080810546875
2021-08-03,291.8558349609375
2021-08-04,288.56927490234375
2021-08-05,290.0120849609375
2021-08-06,291.1254577636719
2021-08-09,286.33367919921875
2021-08-10,283.10052490234375
2021-08-11,280.7046203613281
2021-08-12,280.4641418457031
2021-08-13,282.2989196777344
2021-08-16,281.6932373046875
2021-08-17,283.8932189941406
2021-08-18,281.51507568359375
2021-08-19,283.81304931640625
2021-08-20,284.5612487792969
2021-08-23,282.38800048828125
2021-08-24,280.5710144042969
2021-08-25,283.1895446777344
2021-08-26,283.7596435546875
2021-08-27,285.6923828125
2021-08-30,291.0720520019531
2021-08-31,294.581298828125
2021-09-01,299.5334777832031
2021-09-02,300.1569519042969
2021-09-03,298.8921813964844
2021-09-07,291.7132873535156
2021-09-08,295.4363708496094
2021-09-09,292.4080810546875
2021-09-10,286.7433776855469
2021-09-13,289.0146179199219
2021-09-14,288.9878845214844
2021-09-15,291.4728698730469
2021-09-16,291.8825378417969
2021-09-17,287.2689208984375
2021-09-20,286.3157958984375
2021-09-21,288.2752990722656
2021-09-22,293.60162353515625
2021-09-23,294.72381591796875
2021-09-24,291.7132873535156
2021-09-27,285.50531005859375
2021-09-28,284.7215881347656
2021-09-29,290.41455078125
2021-09-30,286.6580810546875
2021-10-01,292.3869323730469
2021-10-04,293.7228088378906
2021-10-05,291.8131408691406
2021-10-06,294.8434143066406
2021-10-07,295.2020263671875
2021-10-08,292.8172302246094
2021-10-11,292.52142333984375
2021-10-12,296.2958068847656
2021-10-13,298.6895751953125
2021-10-14,300.2226257324219
2021-10-15,298.6268310546875
2021-10-18,298.56402587890625
2021-10-19,295.92816162109375
2021-10-20,298.734375
2021-10-21,298.5282287597656
2021-10-22,300.6618957519531
2021-10-25,300.2226257324219
2021-10-26,303.37847900390625
2021-10-27,306.5432434082031
2021-10-28,309.9590148925781
2021-10-29,304.75909423828125
2021-11-01,301.63916015625
2021-11-02,301.3612060546875
2021-11-03,300.8412170410156
2021-11-04,297.6316833496094
2021-11-05,302.2039794921875
2021-11-08,303.441162109375
2021-11-09,305.39569091796875
2021-11-10,307.32318115234375
2021-11-11,308.5603942871094
2021-11-12,310.5865783691406
2021-11-15,315.1051330566406
2021-11-16,309.8872985839844
2021-11-17,311.5638122558594
2021-11-18,314.343017578125
2021-11-19,311.47412109375
2021-11-22,309.4211120605469
2021-11-23,315.0423278808594
2021-11-24,320.2870178222656
2021-11-26,305.4404602050781
2021-11-29,310.64935302734375
2021-11-30,304.3197937011719
2021-12-01,294.2068176269531
2021-12-02,305.7183532714844
2021-12-03,301.7377624511719
2021-12-06,306.9466552734375
2021-12-07,309.2597351074219
2021-12-08,312.53204345703125
2021-12-09,308.9459533691406
2021-12-10,309.9141845703125
2021-12-13,316.00164794921875
2021-12-14,309.95001220703125
2021-12-15,315.7864685058594
2021-12-16,306.75836181640625
2021-12-17,306.3997802734375
2021-12-20,302.19500732421875
2021-12-21,305.4763488769531
2021-12-22,308.0404052734375
2021-12-23,307.2156066894531
2021-12-27,310.6583251953125
2021-12-28,313.446533203125
2021-12-29,315.7685852050781
2021-12-30,316.19891357421875
2021-12-31,317.6689453125
2022-01-03,319.13897705078125
2022-01-04,321.63720703125
2022-01-05,315.053466796875
2022-01-06,314.7107849121094
2022-01-07,310.5260314941406
2022-01-10,311.1664123535156
2022-01-11,312.0953063964844
2022-01-12,314.8551025390625
2022-01-13,313.6555480957031
2022-01-14,310.21038818359375
2022-01-18,309.0920715332031
2022-01-19,306.1519470214844
2022-01-20,302.8330383300781
2022-01-21,299.49609375
2022-01-24,300.2356262207031
2022-01-25,298.1071472167969
2022-01-26,295.7623291015625
2022-01-27,289.2777404785156
2022-01-28,299.5501708984375
2022-01-31,299.8748779296875
2022-02-01,298.9640197753906
2022-02-02,305.15087890625
2022-02-03,297.4217529296875
2022-02-04,294.8965759277344
2022-02-07,291.48736572265625
2022-02-08,284.9127197265625
2022-02-09,296.3485412597656
2022-02-10,288.2857360839844
2022-02-11,287.4198913574219
2022-02-14,285.30950927734375
2022-02-15,286.968994140625
2022-02-16,287.86181640625
2022-02-17,283.7312927246094
2022-02-18,284.4797668457031
2022-02-22,285.4267578125
2022-02-23,283.000732421875
2022-02-24,285.4538269042969
2022-02-25,292.76806640625
2022-02-28,286.0490417480469
2022-03-01,284.83154296875
2022-03-02,294.7792663574219
2022-03-03,297.7915344238281
2022-03-04,306.7742614746094
2022-03-07,309.4798889160156
2022-03-08,303.78900146484375
2022-03-09,308.77642822265625
2022-03-10,309.1011047363281
2022-03-11,303.04949951171875
2022-03-14,301.2276611328125
2022-03-15,302.3730773925781
2022-03-16,308.8125
2022-03-17,309.110107421875
2022-03-18,308.08197021484375
2022-03-21,305.00653076171875
2022-03-22,302.7157897949219
2022-03-23,302.3370361328125
2022-03-24,303.1036071777344
2022-03-25,307.9917907714844
2022-03-28,311.0491943359375
2022-03-29,321.7364196777344
2022-03-30,316.45489501953125
2022-03-31,313.5146789550781
2022-04-01,320.78350830078125
2022-04-04,317.51666259765625
2022-04-05,316.6726379394531
2022-04-06,322.4351806640625
2022-04-07,319.1592102050781
2022-04-08,318.9232482910156
2022-04-11,312.6706848144531
2022-04-12,314.7034606933594
2022-04-13,315.1754150390625
2022-04-14,313.5419006347656
2022-04-18,311.7269592285156
2022-04-19,315.5111083984375
2022-04-20,323.0432434082031
2022-04-21,326.0650329589844
2022-04-22,319.00494384765625
2022-04-25,315.8831787109375
2022-04-26,312.8431396484375
2022-04-27,310.3203430175781
2022-04-28,313.1789245605469
2022-04-29,298.80450439453125
2022-05-02,289.8114318847656
2022-05-03,292.29791259765625
2022-05-04,293.4503479003906
2022-05-05,287.26141357421875
2022-05-06,284.4301452636719
2022-05-09,268.5856018066406
2022-05-10,259.9736328125
2022-05-11,262.01544189453125
2022-05-12,265.1825866699219
2022-05-13,268.8669128417969
2022-05-16,264.883056640625
2022-05-17,268.6127624511719
2022-05-18,261.3802185058594
2022-05-19,255.54515075683594
2022-05-20,255.9716796875
2022-05-23,260.6451721191406
2022-05-24,256.6613464355469
2022-05-25,256.4163513183594
2022-05-26,256.9335632324219
2022-05-27,261.97918701171875
2022-05-31,257.5869140625
2022-06-01,256.4526062011719
2022-06-02,261.19873046875
2022-06-03,257.66864013671875
2022-06-06,250.96238708496094
2022-06-07,256.89727783203125
2022-06-08,251.6973876953125
2022-06-09,245.83517456054688
2022-06-10,245.84423828125
2022-06-13,234.19223022460938
2022-06-14,232.50433349609375
2022-06-15,233.4299774169922
2022-06-16,230.4443817138672
2022-06-17,232.38638305664062
2022-06-21,231.8328094482422
2022-06-22,232.25021362304688
2022-06-23,235.43548583984375
2022-06-24,237.4954833984375
2022-06-27,241.6154022216797
2022-06-28,239.59170532226562
2022-06-29,240.07675170898438
2022-06-30,239.30804443359375
2022-07-01,244.0848846435547
2022-07-05,242.04420471191406
2022-07-06,243.43516540527344
2022-07-07,243.48094177246094
2022-07-08,240.5983428955078
2022-07-11,240.31463623046875
2022-07-12,241.65072631835938
2022-07-13,239.44532775878906
2022-07-14,239.09754943847656
2022-07-15,242.91355895996094
2022-07-18,240.2871856689453
2022-07-19,243.95675659179688
2022-07-20,245.4026336669922
2022-07-21,246.72035217285156
2022-07-22,250.56381225585938
2022-07-25,250.56381225585938
2022-07-26,250.45396423339844
2022-07-27,253.75747680664062
2022-07-28,260.6206970214844
2022-07-29,262.2038879394531
2022-08-01,256.1276550292969
2022-08-02,253.36398315429688
2022-08-03,252.0828399658203
2022-08-04,254.44384765625
2022-08-05,255.08441162109375
2022-08-08,256.98779296875
2022-08-09,261.84698486328125
2022-08-10,266.4773864746094
2022-08-11,267.89581298828125
2022-08-12,271.9039306640625
2022-08-15,271.77581787109375
2022-08-16,273.13018798828125
2022-08-17,272.27001953125
2022-08-18,268.3900146484375
2022-08-19,265.3884582519531
2022-08-22,260.29132080078125
2022-08-23,254.11436462402344
2022-08-24,256.4844970703125
2022-08-25,259.4677429199219
2022-08-26,251.4697265625
2022-08-29,247.45248413085938
2022-08-30,243.7188262939453
2022-08-31,242.55662536621094
2022-09-01,245.2470245361328
2022-09-02,243.3985595703125
2022-09-06,246.8759307861328
2022-09-07,251.10372924804688
2022-09-08,251.9089813232422
2022-09-09,254.635986328125
2022-09-12,254.7458038330078
2022-09-13,245.3568572998047
2022-09-14,242.12657165527344
2022-09-15,238.77728271484375
2022-09-16,238.89625549316406
2022-09-19,235.6567840576172
2022-09-20,229.78182983398438
2022-09-21,226.6064453125
2022-09-22,226.99993896484375
2022-09-23,227.0182342529297
2022-09-26,220.52101135253906
2022-09-27,218.1143341064453
2022-09-28,223.92520141601562
2022-09-29,220.3793182373047
2022-09-30,223.6758575439453
2022-10-03,227.89584350585938
2022-10-04,226.71388244628906
2022-10-05,218.24627685546875
2022-10-06,211.1729736328125
2022-10-07,204.2659454345703
2022-10-10,204.47833251953125
2022-10-11,209.4739227294922
2022-10-12,206.8607177734375
2022-10-13,211.6439208984375
2022-10-14,205.5679473876953
2022-10-17,213.55540466308594
2022-10-18,215.41140747070312
2022-10-19,209.72325134277344
2022-10-20,209.35389709472656
2022-10-21,210.33270263671875
2022-10-24,210.20343017578125
2022-10-25,218.33859252929688
2022-10-26,210.7759246826172
2022-10-27,204.59837341308594
2022-10-28,205.21705627441406
2022-10-31,205.21705627441406
2022-11-01,204.43215942382812
2022-11-02,199.75051879882812
2022-11-03,197.59898376464844
2022-11-04,197.829833984375
2022-11-07,193.4344024658203
2022-11-08,192.02162170410156
2022-11-09,191.45835876464844
2022-11-10,201.8189239501953
2022-11-11,198.8086395263672
2022-11-14,194.34860229492188
2022-11-15,195.9276123046875
2022-11-16,193.93304443359375
2022-11-17,191.62457275390625
2022-11-18,195.3828125
2022-11-21,197.16497802734375
2022-11-22,197.3681640625
2022-11-23,195.6321258544922
2022-11-25,196.32470703125
2022-11-28,194.33938598632812
2022-11-29,198.0606689453125
2022-11-30,203.49952697753906
2022-12-01,203.06553649902344
2022-12-02,201.04327392578125
2022-12-05,197.95909118652344
2022-12-06,194.911865234375
2022-12-07,196.59246826171875
2022-12-08,197.50665283203125
2022-12-09,198.33770751953125
2022-12-12,201.86512756347656
2022-12-13,206.11276245117188
2022-12-14,204.0166473388672
2022-12-15,201.5419158935547
2022-12-16,195.87220764160156
2022-12-19,192.59414672851562
2022-12-20,191.60609436035156
2022-12-21,192.8527069091797
2022-12-22,192.92657470703125
2022-12-23,195.43821716308594
2022-12-27,194.7825927734375
2022-12-28,193.20358276367188
2022-12-29,197.8575439453125
2022-12-30,197.71759033203125
2023-01-03,197.14846801757812
2023-01-04,200.82440185546875
2023-01-05,192.08238220214844
2023-01-06,200.31126403808594
2023-01-09,198.32403564453125
2023-01-10,199.71417236328125
2023-01-11,207.560546875
2023-01-12,205.7225799560547
2023-01-13,203.89393615722656
2023-01-17,205.3307342529297
2023-01-18,200.9084014892578
2023-01-19,201.7200927734375
2023-01-20,201.70143127441406
2023-01-23,202.3358612060547
2023-01-24,203.9219207763672
2023-01-25,202.12127685546875
2023-01-26,203.00759887695312
2023-01-27,208.4468994140625
2023-01-30,204.82691955566406
2023-01-31,210.9193115234375
2023-02-01,211.98289489746094
2023-02-02,221.0514678955078
2023-02-03,214.90310668945312
2023-02-06,211.3857879638672
2023-02-07,214.88450622558594
2023-02-08,219.36277770996094
2023-02-09,220.58497619628906
2023-02-10,218.10325622558594
2023-02-13,219.88522338867188
2023-02-14,222.8241424560547
2023-02-15,223.18801879882812
2023-02-16,221.19140625
2023-02-17,220.9581756591797
2023-02-21,215.92005920410156
2023-02-22,215.79879760742188
2023-02-23,216.67579650878906
2023-02-24,214.08209228515625
2023-02-27,212.32809448242188
2023-02-28,212.77590942382812
2023-03-01,207.90576171875
2023-03-02,211.3484649658203
2023-03-03,216.61978149414062
2023-03-06,218.93360900878906
2023-03-07,212.71994018554688
2023-03-08,216.83438110351562
2023-03-09,211.36712646484375
2023-03-10,197.20445251464844
2023-03-13,199.64886474609375
2023-03-14,200.1153564453125
2023-03-15,202.26121520996094
2023-03-16,197.68026733398438
2023-03-17,193.30459594726562
2023-03-20,194.60142517089844
2023-03-21,192.324951171875
2023-03-22,185.86874389648438
2023-03-23,183.02313232421875
2023-03-24,187.31484985351562
2023-03-27,187.61338806152344
2023-03-28,186.8390350341797
2023-03-29,190.61758422851562
2023-03-30,192.6747589111328
2023-03-31,197.35528564453125
2023-04-03,196.600341796875
2023-04-04,196.54373168945312
2023-04-05,197.6383819580078
2023-04-06,197.9214630126953
2023-04-10,198.89344787597656
2023-04-11,199.49737548828125
2023-04-12,199.12933349609375
2023-04-13,198.90283203125
2023-04-14,196.22288513183594
2023-04-17,200.99778747558594
2023-04-18,200.1484832763672
2023-04-19,203.2625274658203
2023-04-20,199.78988647460938
2023-04-21,200.45045471191406
2023-04-24,199.75213623046875
2023-04-25,196.15682983398438
2023-04-26,194.37332153320312
2023-04-27,199.5445556640625
2023-04-28,207.34854125976562
2023-05-01,208.22613525390625
2023-05-02,204.93280029296875
2023-05-03,204.4420928955078
2023-05-04,204.39491271972656
2023-05-05,207.6033172607422
2023-05-08,206.31051635742188
2023-05-09,204.1212615966797
2023-05-10,204.55532836914062
2023-05-11,204.7534942626953
2023-05-12,203.1870574951172
2023-05-15,201.98858642578125
2023-05-16,197.35528564453125
2023-05-17,199.0821533203125
2023-05-18,197.81765747070312
2023-05-19,197.95919799804688
2023-05-22,199.11044311523438
2023-05-23,199.31805419921875
2023-05-24,196.50599670410156
2023-05-25,195.166015625
2023-05-26,198.52542114257812
2023-05-30,202.4226531982422
2023-05-31,203.88531494140625
2023-06-01,206.82009887695312
2023-06-02,215.67152404785156
2023-06-05,212.52919006347656
2023-06-06,212.9632568359375
2023-06-07,217.79476928710938
2023-06-08,219.86135864257812
2023-06-09,221.0975341796875
2023-06-12,218.7667236328125
2023-06-13,221.0503387451172
2023-06-14,220.2388153076172
2023-06-15,221.56935119628906
2023-06-16,223.5699005126953
2023-06-20,221.00315856933594
2023-06-21,219.56883239746094
2023-06-22,212.3215789794922
2023-06-23,207.62220764160156
2023-06-26,215.7092742919922
2023-06-27,218.01181030273438
2023-06-28,217.2946319580078
2023-06-29,222.16554260253906
2023-06-30,223.33799743652344
2023-07-03,225.52084350585938
2023-07-05,224.2244873046875
2023-07-06,223.8622589111328
2023-07-07,222.33712768554688
2023-07-10,223.32847595214844
2023-07-11,226.95068359375
2023-07-12,229.4290313720703
2023-07-13,232.99403381347656
2023-07-14,233.95680236816406
2023-07-17,231.1829376220703
2023-07-18,228.57115173339844
2023-07-19,231.67861938476562
2023-07-20,232.5269775390625
2023-07-21,233.6708221435547
2023-07-24,232.9654541015625
2023-07-25,228.5520782470703
2023-07-26,228.24705505371094
2023-07-27,220.9073028564453
2023-07-28,226.20718383789062
2023-07-31,232.15524291992188
2023-08-01,232.62229919433594
2023-08-02,233.17515563964844
2023-08-03,232.74620056152344
2023-08-04,232.50791931152344
2023-08-07,233.86148071289062
2023-08-08,231.20204162597656
2023-08-09,230.02957153320312
2023-08-10,231.47845458984375
2023-08-11,234.04257202148438
2023-08-14,228.72366333007812
2023-08-15,227.0269317626953
2023-08-16,226.8839569091797
2023-08-17,225.38739013671875
2023-08-18,225.25396728515625
2023-08-21,222.24180603027344
2023-08-22,223.09970092773438
2023-08-23,226.96022033691406
2023-08-24,226.45501708984375
2023-08-25,226.14044189453125
2023-08-28,226.86489868164062
2023-08-29,227.82763671875
2023-08-30,228.92384338378906
2023-08-31,227.2366485595703
2023-09-01,226.4073486328125
2023-09-05,224.75827026367188
2023-09-06,225.3492889404297
2023-09-07,220.4211883544922
2023-09-08,214.74954223632812
2023-09-11,213.58660888671875
2023-09-12,215.10223388671875
2023-09-13,212.56668090820312
2023-09-14,214.5684356689453
2023-09-15,214.68280029296875
2023-09-18,213.3769073486328
2023-09-19,211.68972778320312
2023-09-20,213.39598083496094
2023-09-21,208.830078125
2023-09-22,205.551025390625
2023-09-25,206.18968200683594
2023-09-26,203.67318725585938
2023-09-27,200.88027954101562
2023-09-28,203.11624145507812
2023-09-29,204.40771484375
2023-10-02,201.28504943847656
2023-10-03,199.8297576904297
2023-10-04,202.30667114257812
2023-10-05,204.6679229736328
2023-10-06,208.1085968017578
2023-10-09,210.87464904785156
2023-10-10,209.3808135986328
2023-10-11,214.2478790283203
2023-10-12,212.49378967285156
2023-10-13,211.51075744628906
2023-10-16,211.54928588867188
2023-10-17,211.15415954589844
2023-10-18,207.80984497070312
2023-10-19,206.5376434326172
2023-10-20,204.00291442871094
2023-10-23,201.73805236816406
2023-10-24,206.92315673828125
2023-10-25,202.6439971923828
2023-10-26,200.9862823486328
2023-10-27,199.09730529785156
2023-10-30,202.43194580078125
2023-10-31,206.17141723632812
2023-11-01,200.34054565429688
2023-11-02,204.0896453857422
2023-11-03,209.3904266357422
2023-11-06,204.57154846191406
2023-11-07,201.80551147460938
2023-11-08,203.2415313720703
2023-11-09,200.05142211914062
2023-11-10,203.0198516845703
2023-11-13,198.21060180664062
2023-11-14,208.30136108398438
2023-11-15,205.84373474121094
2023-11-16,203.90655517578125
2023-11-17,203.37646484375
2023-11-20,205.33294677734375
2023-11-21,204.95706176757812
2023-11-22,205.14016723632812
2023-11-24,206.94244384765625
2023-11-27,204.49444580078125
2023-11-28,204.80287170410156
2023-11-29,204.54263305664062
2023-11-30,205.7280731201172
2023-12-01,212.6672821044922
2023-12-04,214.70086669921875
2023-12-05,213.48648071289062
2023-12-06,215.57789611816406
2023-12-07,216.70553588867188
2023-12-08,217.9198760986328
2023-12-11,218.84510803222656
2023-12-12,219.3655548095703
2023-12-13,229.75506591796875
2023-12-14,239.49887084960938
2023-12-15,236.07745361328125
2023-12-18,237.24362182617188
2023-12-19,236.93521118164062
2023-12-20,231.72117614746094
2023-12-21,233.34996032714844
2023-12-22,235.51844787597656
2023-12-26,238.16885375976562
2023-12-27,240.20242309570312
2023-12-28,243.5949249267578
2023-12-29,241.16326904296875
2024-01-02,243.04049682617188
2024-01-03,236.1053924560547
2024-01-04,237.1364288330078
2024-01-05,236.9224090576172
2024-01-08,241.54258728027344
2024-01-09,241.1049041748047
2024-01-10,241.1049041748047
2024-01-11,241.29942321777344
2024-01-12,242.27210998535156
2024-01-16,241.9705810546875
2024-01-17,235.08409118652344
2024-01-18,232.32171630859375
2024-01-19,234.2670440673828
2024-01-22,235.59959411621094
2024-01-23,232.23416137695312
2024-01-24,228.24623107910156
2024-01-25,227.52645874023438
2024-01-26,229.94839477539062
2024-01-29,230.4250030517578
2024-01-30,228.06141662597656
2024-01-31,226.89422607421875
2024-02-01,231.10586547851562
2024-02-02,229.56906127929688
2024-02-05,224.04429626464844
2024-02-06,226.6024169921875
2024-02-07,222.7603759765625
2024-02-08,223.07162475585938
2024-02-09,223.51907348632812
2024-02-12,224.4722900390625
2024-02-13,219.42413330078125
2024-02-14,221.04847717285156
2024-02-15,228.20730590820312
2024-02-16,228.93682861328125
2024-02-20,226.5829620361328
2024-02-21,228.80064392089844
2024-02-22,223.66494750976562
2024-02-23,223.07162475585938
2024-02-26,219.61865234375
2024-02-27,221.50564575195312
2024-02-28,223.3537139892578
2024-02-29,225.0753173828125
2024-03-01,227.96414184570312
2024-03-04,236.9224090576172
2024-03-05,236.1637420654297
2024-03-06,236.0664825439453
2024-03-07,235.8719482421875
2024-03-08,238.73158264160156
2024-03-11,236.32908630371094
2024-03-12,234.05307006835938
2024-03-13,235.71630859375
2024-03-14,230.64871215820312
2024-03-15,232.53570556640625
2024-03-18,231.10586547851562
2024-03-19,229.67605590820312
2024-03-20,234.12115478515625
2024-03-21,237.34066772460938
2024-03-22,235.37588500976562
2024-03-25,232.98312377929688
2024-03-26,231.23233032226562
2024-03-27,237.25686645507812
2024-03-28,240.59837341308594
2024-04-01,235.5467987060547
2024-04-02,231.4485321044922
2024-04-03,233.4141387939453
2024-04-04,231.92027282714844
2024-04-05,233.59103393554688
2024-04-08,239.3109130859375
2024-04-09,245.296142578125
2024-04-10,239.8121337890625
2024-04-11,240.04800415039062
2024-04-12,235.17332458496094
2024-04-15,231.5369873046875
2024-04-16,228.6967010498047
2024-04-17,228.64755249023438
2024-04-18,229.9448699951172
2024-04-19,231.1242218017578
2024-04-22,235.7630157470703
2024-04-23,237.984130859375
2024-04-24,243.47796630859375
2024-04-25,242.95709228515625
2024-04-26,242.6720733642578
2024-04-29,243.75314331054688
2024-04-30,242.0135955810547
2024-05-01,241.24700927734375
2024-05-02,245.50253295898438
2024-05-03,246.0037384033203
2024-05-06,251.09463500976562
2024-05-07,253.23715209960938
2024-05-08,250.12167358398438
2024-05-09,255.1142578125
2024-05-10,254.49513244628906
2024-05-13,256.0774230957031
2024-05-14,260.4115295410156
2024-05-15,263.232177734375
2024-05-16,260.156005859375
2024-05-17,261.7088317871094
2024-05-20,258.8783874511719
2024-05-21,259.615478515625
2024-05-22,258.4164733886719
2024-05-23,253.53196716308594
2024-05-24,254.93736267089844
2024-05-28,250.93739318847656
2024-05-29,248.55902099609375
2024-05-30,251.20274353027344
2024-05-31,255.3206787109375
2024-06-03,256.1462097167969
2024-06-04,259.271484375
2024-06-05,263.4680480957031
2024-06-06,263.70391845703125
2024-06-07,263.4582214355469
2024-06-10,264.73583984375
2024-06-11,261.0700378417969
2024-06-12,266.7702331542969
2024-06-13,270.4655456542969
2024-06-14,273.7087707519531
2024-06-17,276.4508056640625
2024-06-18,279.6940002441406
2024-06-20,275.2615661621094
2024-06-21,273.43359375
2024-06-24,274.38690185546875
2024-06-25,270.8783264160156
2024-06-26,268.5294494628906
2024-06-27,268.6768493652344
2024-06-28,269.9363098144531
2024-07-01,270.5511474609375
2024-07-02,270.7197265625
2024-07-03,267.35791015625
2024-07-05,269.9759521484375
2024-07-08,270.8288269042969
2024-07-09,273.6749267578125
2024-07-10,274.08154296875
2024-07-11,276.09466552734375
2024-07-12,272.0485534667969
2024-07-15,273.7939453125
2024-07-16,276.43182373046875
2024-07-17,281.61834716796875
2024-07-18,281.7770080566406
2024-07-19,282.4216003417969
2024-07-22,287.7171936035156
2024-07-23,288.6394348144531
2024-07-24,283.58184814453125
2024-07-25,280.3688049316406
2024-07-26,284.3553771972656
2024-07-29,283.62152099609375
2024-07-30,278.4647521972656
2024-07-31,276.0450439453125
2024-08-01,283.3141174316406
2024-08-02,279.317626953125
2024-08-05,270.352783203125
2024-08-06,278.0581970214844
2024-08-07,275.122802734375
2024-08-08,276.96734619140625
2024-08-09,280.28948974609375
2024-08-12,279.2481994628906
2024-08-13,282.0943298339844
2024-08-14,283.78021240234375
2024-08-15,282.6298522949219
2024-08-16,281.6480712890625
2024-08-19,283.03643798828125
2024-08-20,284.7520751953125
2024-08-21,286.8048095703125
2024-08-22,287.9254455566406
2024-08-23,293.62762451171875
2024-08-26,292.1698303222656
2024-08-27,293.0821838378906
2024-08-28,293.62762451171875
2024-08-29,295.5712890625
2024-08-30,299.28021240234375
2024-09-03,300.1727294921875
2024-09-04,299.1215515136719
2024-09-05,299.4983825683594
2024-09-06,295.72998046875
2024-09-09,297.5546569824219
2024-09-10,305.706298828125
2024-09-11,305.6964111328125
2024-09-12,307.6401062011719
2024-09-13,311.438232421875
2024-09-16,312.52911376953125
2024-09-17,309.5441589355469
2024-09-18,309.643310546875
2024-09-19,309.8218078613281
2024-09-20,303.6634521484375
2024-09-23,307.0748291015625
2024-09-24,297.7331848144531
2024-09-25,295.02587890625
2024-09-26,291.7236022949219
2024-09-27,292.1500244140625
2024-09-30,295.4200134277344
2024-10-01,292.7099914550781
2024-10-02,293.0400085449219
2024-10-03,289.7300109863281
2024-10-04,289.8800048828125
2024-10-07,287.9100036621094
2024-10-08,288.4800109863281
2024-10-09,288.19000244140625
2024-10-10,285.30999755859375
2024-10-11,288.0799865722656
2024-10-14,291.3500061035156
2024-10-15,292.6199951171875
2024-10-16,297.4800109863281
2024-10-17,294.25
2024-10-18,296.5
2024-10-21,291.3699951171875
2024-10-22,293.3999938964844
2024-10-23,299.9599914550781
2024-10-24,301.760009765625
2024-10-25,295.6499938964844
2024-10-28,299.6700134277344
2024-10-29,298.42999267578125
2024-10-30,294.0199890136719
2024-10-31,283.8599853515625
2024-11-01,276.9700012207031
2024-11-04,280.6099853515625
2024-11-05,291.0
2024-11-06,293.760009765625
2024-11-07,296.5400085449219
2024-11-08,304.6600036621094
2024-11-11,304.1400146484375
2024-11-12,300.80999755859375
2024-11-13,307.2799987792969
2024-11-14,302.739990234375
2024-11-15,301.760009765625
2024-11-18,302.5400085449219
2024-11-19,301.7799987792969
2024-11-20,300.5899963378906
2024-11-21,304.3399963378906
2024-11-22,305.5299987792969
2024-11-25,309.6000061035156
2024-11-26,309.75
2024-11-27,312.8399963378906
2024-11-29,310.4599914550781
2024-12-02,304.0899963378906
2024-12-03,301.0
2024-12-04,301.3900146484375
2024-12-05,299.6700134277344
2024-12-06,300.1000061035156
2024-12-09,301.0
2024-12-10,297.6300048828125
2024-12-11,298.0400085449219
2024-12-12,302.29998779296875
2024-12-13,299.7900085449219
2024-12-16,299.04998779296875
2024-12-17,294.1000061035156
