,UHS
2021-05-19,153.71670532226562
2021-05-20,154.86276245117188
2021-05-21,154.8137969970703
2021-05-24,155.74432373046875
2021-05-25,156.47894287109375
2021-05-26,156.87075805664062
2021-05-27,155.87168884277344
2021-05-28,156.3614501953125
2021-06-01,157.44027709960938
2021-06-02,154.68435668945312
2021-06-03,155.8024139404297
2021-06-04,156.68505859375
2021-06-07,155.92007446289062
2021-06-08,156.59683227539062
2021-06-09,156.40065002441406
2021-06-10,156.45948791503906
2021-06-11,157.29315185546875
2021-06-14,153.36029052734375
2021-06-15,153.59571838378906
2021-06-16,151.1830596923828
2021-06-17,148.95672607421875
2021-06-18,143.88629150390625
2021-06-21,148.92730712890625
2021-06-22,148.41732788085938
2021-06-23,146.8285369873047
2021-06-24,146.54409790039062
2021-06-25,148.27023315429688
2021-06-28,145.4652862548828
2021-06-29,143.42529296875
2021-06-30,143.61167907714844
2021-07-01,146.6324005126953
2021-07-02,148.2310028076172
2021-07-06,147.7896728515625
2021-07-07,149.35885620117188
2021-07-08,147.4562225341797
2021-07-09,150.98692321777344
2021-07-12,151.70286560058594
2021-07-13,149.90811157226562
2021-07-14,150.13365173339844
2021-07-15,150.19248962402344
2021-07-16,148.41732788085938
2021-07-19,143.4743194580078
2021-07-20,150.22190856933594
2021-07-21,150.65345764160156
2021-07-22,147.77984619140625
2021-07-23,149.73155212402344
2021-07-26,151.6342315673828
2021-07-27,156.05740356445312
2021-07-28,154.86085510253906
2021-07-29,155.91029357910156
2021-07-30,157.32257080078125
2021-08-02,156.55758666992188
2021-08-03,157.52850341796875
2021-08-04,151.46749877929688
2021-08-05,149.59422302246094
2021-08-06,149.82962036132812
2021-08-09,147.59349060058594
2021-08-10,144.26876831054688
2021-08-11,145.50450134277344
2021-08-12,145.78890991210938
2021-08-13,146.51463317871094
2021-08-16,148.53504943847656
2021-08-17,148.8684844970703
2021-08-18,145.8085174560547
2021-08-19,147.9465789794922
2021-08-20,150.4376983642578
2021-08-23,150.12387084960938
2021-08-24,151.64401245117188
2021-08-25,152.18341064453125
2021-08-26,151.5655517578125
2021-08-27,153.77223205566406
2021-08-30,153.01707458496094
2021-08-31,152.95816040039062
2021-09-01,152.65370178222656
2021-09-02,154.2642059326172
2021-09-03,153.4098663330078
2021-09-07,152.58497619628906
2021-09-08,146.05459594726562
2021-09-09,147.4196014404297
2021-09-10,144.77798461914062
2021-09-13,147.125
2021-09-14,144.178955078125
2021-09-15,143.80581665039062
2021-09-16,144.24769592285156
2021-09-17,143.29515075683594
2021-09-20,141.979248046875
2021-09-21,142.63719177246094
2021-09-22,143.0299835205078
2021-09-23,141.82211303710938
2021-09-24,142.156005859375
2021-09-27,142.04795837402344
2021-09-28,141.0659637451172
2021-09-29,140.69284057617188
2021-09-30,135.88092041015625
2021-10-01,136.3327178955078
2021-10-04,133.4652099609375
2021-10-05,131.45208740234375
2021-10-06,130.05764770507812
2021-10-07,130.7646484375
2021-10-08,128.08377075195312
2021-10-11,127.75972747802734
2021-10-12,126.5322036743164
2021-10-13,126.72862243652344
2021-10-14,127.67133331298828
2021-10-15,130.62721252441406
2021-10-18,130.16566467285156
2021-10-19,129.86123657226562
2021-10-20,131.38333129882812
2021-10-21,134.8793182373047
2021-10-22,133.18043518066406
2021-10-25,131.28512573242188
2021-10-26,123.90042114257812
2021-10-27,122.67289733886719
2021-10-28,123.90042114257812
2021-10-29,121.8676528930664
2021-11-01,122.68273162841797
2021-11-02,120.71869659423828
2021-11-03,122.59434509277344
2021-11-04,123.92989349365234
2021-11-05,127.54366302490234
2021-11-08,126.83663940429688
2021-11-09,126.1197509765625
2021-11-10,127.04283905029297
2021-11-11,127.92668914794922
2021-11-12,128.4864044189453
2021-11-15,126.3652572631836
2021-11-16,126.3652572631836
2021-11-17,124.9708023071289
2021-11-18,123.56653594970703
2021-11-19,121.74982452392578
2021-11-22,124.94134521484375
2021-11-23,127.61238098144531
2021-11-24,126.56167602539062
2021-11-26,122.12298583984375
2021-11-29,119.08855438232422
2021-11-30,116.78685760498047
2021-12-01,114.48514556884766
2021-12-02,119.62956237792969
2021-12-03,119.64921569824219
2021-12-06,123.99688720703125
2021-12-07,126.3182601928711
2021-12-08,127.55762481689453
2021-12-09,127.00682067871094
2021-12-10,126.298583984375
2021-12-13,126.69205474853516
2021-12-14,125.79694366455078
2021-12-15,127.29207611083984
2021-12-16,126.20023345947266
2021-12-17,125.70841217041016
2021-12-20,122.57062530517578
2021-12-21,125.61003875732422
2021-12-22,125.51168060302734
2021-12-23,126.03302764892578
2021-12-27,126.60352325439453
2021-12-28,128.51177978515625
2021-12-29,128.8560333251953
2021-12-30,128.6101531982422
2021-12-31,127.53797149658203
2022-01-03,129.85934448242188
2022-01-04,131.62989807128906
2022-01-05,131.61021423339844
2022-01-06,128.83636474609375
2022-01-07,129.8101806640625
2022-01-10,130.6856231689453
2022-01-11,128.6790008544922
2022-01-12,126.99699401855469
2022-01-13,130.87249755859375
2022-01-14,131.4823455810547
2022-01-18,127.8428955078125
2022-01-19,127.30191040039062
2022-01-20,125.89530944824219
2022-01-21,126.2494125366211
2022-01-24,128.6002960205078
2022-01-25,125.86579895019531
2022-01-26,127.0560073852539
2022-01-27,124.41985321044922
2022-01-28,127.65597534179688
2022-01-31,127.93143463134766
2022-02-01,128.32485961914062
2022-02-02,130.5183868408203
2022-02-03,129.29867553710938
2022-02-04,127.68550109863281
2022-02-07,125.12806701660156
2022-02-08,130.1544647216797
2022-02-09,134.60047912597656
2022-02-10,131.3839569091797
2022-02-11,130.4200439453125
2022-02-14,130.05609130859375
2022-02-15,132.90859985351562
2022-02-16,135.5545654296875
2022-02-17,134.12831115722656
2022-02-18,132.58399963378906
2022-02-22,131.865966796875
2022-02-23,131.1380615234375
2022-02-24,134.1578369140625
2022-02-25,142.4498748779297
2022-02-28,141.77020263671875
2022-03-01,142.70594787597656
2022-03-02,146.82321166992188
2022-03-03,147.6013946533203
2022-03-04,147.2172393798828
2022-03-07,148.16282653808594
2022-03-08,147.07933044433594
2022-03-09,148.990234375
2022-03-10,148.19236755371094
2022-03-11,148.3992462158203
2022-03-14,143.97662353515625
2022-03-15,146.74444580078125
2022-03-16,147.45361328125
2022-03-17,146.852783203125
2022-03-18,144.58731079101562
2022-03-21,145.33590698242188
2022-03-22,144.40016174316406
2022-03-23,141.6520233154297
2022-03-24,144.15391540527344
2022-03-25,145.86778259277344
2022-03-28,147.11875915527344
2022-03-29,145.7200469970703
2022-03-30,143.38563537597656
2022-03-31,142.77491760253906
2022-04-01,142.01644897460938
2022-04-04,137.99771118164062
2022-04-05,137.15060424804688
2022-04-06,138.3719940185547
2022-04-07,142.20359802246094
2022-04-08,143.8091583251953
2022-04-11,145.64122009277344
2022-04-12,147.0301055908203
2022-04-13,146.72474670410156
2022-04-14,148.8720245361328
2022-04-18,149.1280975341797
2022-04-19,149.18724060058594
2022-04-20,153.21583557128906
2022-04-21,152.17176818847656
2022-04-22,130.93528747558594
2022-04-25,136.6777801513672
2022-04-26,123.43946838378906
2022-04-27,121.73543548583984
2022-04-28,122.29689025878906
2022-04-29,120.69135284423828
2022-05-02,120.40569305419922
2022-05-03,123.23262023925781
2022-05-04,127.99996185302734
2022-05-05,124.3949203491211
2022-05-06,125.88225555419922
2022-05-09,123.44932556152344
2022-05-10,123.55767822265625
2022-05-11,120.041259765625
2022-05-12,121.63692474365234
2022-05-13,122.78937530517578
2022-05-16,122.38553619384766
2022-05-17,125.56706237792969
2022-05-18,117.2931137084961
2022-05-19,117.10597229003906
2022-05-20,119.11536407470703
2022-05-23,119.91319274902344
2022-05-24,119.58814239501953
2022-05-25,120.26779174804688
2022-05-26,121.40052795410156
2022-05-27,123.08488464355469
2022-05-31,122.93688201904297
2022-06-01,119.12872314453125
2022-06-02,121.01307678222656
2022-06-03,119.54307556152344
2022-06-06,119.54307556152344
2022-06-07,120.62831115722656
2022-06-08,118.79328155517578
2022-06-09,116.40576934814453
2022-06-10,113.20928955078125
2022-06-13,108.08895111083984
2022-06-14,103.4619369506836
2022-06-15,104.02428436279297
2022-06-16,100.10757446289062
2022-06-17,102.39643859863281
2022-06-21,101.57758331298828
2022-06-22,103.50140380859375
2022-06-23,103.97493743896484
2022-06-24,107.3095703125
2022-06-27,106.73735809326172
2022-06-28,104.6655502319336
2022-06-29,105.80009460449219
2022-06-30,99.35779571533203
2022-07-01,104.54718017578125
2022-07-05,103.49152374267578
2022-07-06,100.87710571289062
2022-07-07,103.87628936767578
2022-07-08,102.0511245727539
2022-07-11,99.9595947265625
2022-07-12,100.46276092529297
2022-07-13,100.67980194091797
2022-07-14,98.92369079589844
2022-07-15,101.66637420654297
2022-07-18,102.35697174072266
2022-07-19,106.27367401123047
2022-07-20,106.54991912841797
2022-07-21,108.0100326538086
2022-07-22,109.499755859375
2022-07-25,108.6217041015625
2022-07-26,107.89163970947266
2022-07-27,107.80286407470703
2022-07-28,110.2791519165039
2022-07-29,110.95989227294922
2022-08-01,108.76969909667969
2022-08-02,108.44413757324219
2022-08-03,109.66749572753906
2022-08-04,108.22708129882812
2022-08-05,108.86833953857422
2022-08-08,108.68091583251953
2022-08-09,108.14815521240234
2022-08-10,111.12760162353516
2022-08-11,109.8943862915039
2022-08-12,110.45674896240234
2022-08-15,110.28901672363281
2022-08-16,106.98400115966797
2022-08-17,104.8431396484375
2022-08-18,106.80643463134766
2022-08-19,106.53018951416016
2022-08-22,103.79737091064453
2022-08-23,102.19912719726562
2022-08-24,103.20543670654297
2022-08-25,104.36959075927734
2022-08-26,100.10757446289062
2022-08-29,99.9497299194336
2022-08-30,98.46986389160156
2022-08-31,96.72013092041016
2022-09-01,96.13687896728516
2022-09-02,95.85020446777344
2022-09-06,95.12855529785156
2022-09-07,99.72533416748047
2022-09-08,100.0811996459961
2022-09-09,101.83096313476562
2022-09-12,104.92513275146484
2022-09-13,100.23938751220703
2022-09-14,96.3543701171875
2022-09-15,97.85697174072266
2022-09-16,97.84709167480469
2022-09-19,97.62960052490234
2022-09-20,95.03958892822266
2022-09-21,93.5567626953125
2022-09-22,92.4990234375
2022-09-23,90.6998519897461
2022-09-26,88.86112976074219
2022-09-27,86.80493927001953
2022-09-28,89.89910888671875
2022-09-29,89.45426177978516
2022-09-30,87.17070770263672
2022-10-03,91.61918640136719
2022-10-04,94.70347595214844
2022-10-05,93.62596130371094
2022-10-06,92.22221374511719
2022-10-07,90.38349914550781
2022-10-10,89.64207458496094
2022-10-11,91.00627899169922
2022-10-12,89.46414184570312
2022-10-13,92.97350311279297
2022-10-14,90.49224853515625
2022-10-17,93.35905456542969
2022-10-18,94.51566314697266
2022-10-19,93.96208190917969
2022-10-20,92.97350311279297
2022-10-21,88.96987915039062
2022-10-24,91.9849624633789
2022-10-25,95.57341766357422
2022-10-26,108.1181640625
2022-10-27,111.17279052734375
2022-10-28,115.68060302734375
2022-10-31,114.54376983642578
2022-11-01,115.9771728515625
2022-11-02,111.83511352539062
2022-11-03,110.42150115966797
2022-11-04,110.78726196289062
2022-11-07,111.83511352539062
2022-11-08,111.93397521972656
2022-11-09,110.40171813964844
2022-11-10,120.40589141845703
2022-11-11,123.56925964355469
2022-11-14,124.2414779663086
2022-11-15,126.16914367675781
2022-11-16,124.87416076660156
2022-11-17,124.85438537597656
2022-11-18,127.19725799560547
2022-11-21,126.23834991455078
2022-11-22,127.28623962402344
2022-11-23,128.16603088378906
2022-11-25,131.21078491210938
2022-11-28,127.65199279785156
2022-11-29,129.0557403564453
2022-11-30,129.55078125
2022-12-01,128.9072265625
2022-12-02,128.06565856933594
2022-12-05,126.09542083740234
2022-12-06,126.67955780029297
2022-12-07,126.8478775024414
2022-12-08,128.3230743408203
2022-12-09,126.06572723388672
2022-12-12,127.12509155273438
2022-12-13,128.16465759277344
2022-12-14,129.53097534179688
2022-12-15,131.21409606933594
2022-12-16,134.4219207763672
2022-12-19,133.16452026367188
2022-12-20,134.2436981201172
2022-12-21,140.59005737304688
2022-12-22,139.59010314941406
2022-12-23,139.36236572265625
2022-12-27,139.85739135742188
2022-12-28,137.98617553710938
2022-12-29,139.39207458496094
2022-12-30,139.49107360839844
2023-01-03,141.19400024414062
2023-01-04,144.32261657714844
2023-01-05,147.49085998535156
2023-01-06,150.45115661621094
2023-01-09,146.62950134277344
2023-01-10,146.03543090820312
2023-01-11,143.24343872070312
2023-01-12,144.7285614013672
2023-01-13,146.4116668701172
2023-01-17,145.0948944091797
2023-01-18,144.2038116455078
2023-01-19,144.8374481201172
2023-01-20,147.98590087890625
2023-01-23,146.93641662597656
2023-01-24,144.69886779785156
2023-01-25,144.69886779785156
2023-01-26,144.08502197265625
2023-01-27,143.7681884765625
2023-01-30,143.7187042236328
2023-01-31,146.73841857910156
2023-02-01,151.15408325195312
2023-02-02,148.9363555908203
2023-02-03,146.93641662597656
2023-02-06,143.50086975097656
2023-02-07,143.0751190185547
2023-02-08,143.77809143066406
2023-02-09,144.33255004882812
2023-02-10,145.5800018310547
2023-02-13,146.91661071777344
2023-02-14,146.86709594726562
2023-02-15,146.66909790039062
2023-02-16,148.49081420898438
2023-02-17,149.25318908691406
2023-02-21,147.0849151611328
2023-02-22,145.93641662597656
2023-02-23,145.58990478515625
2023-02-24,145.46119689941406
2023-02-27,144.58993530273438
2023-02-28,132.42510986328125
2023-03-01,130.94786071777344
2023-03-02,126.41706085205078
2023-03-03,126.03041076660156
2023-03-06,124.86051177978516
2023-03-07,121.37068939208984
2023-03-08,121.91596221923828
2023-03-09,118.5550308227539
2023-03-10,116.67133331298828
2023-03-13,115.54109191894531
2023-03-14,115.59064483642578
2023-03-15,116.64158630371094
2023-03-16,119.9826889038086
2023-03-17,118.25759887695312
2023-03-20,122.23322296142578
2023-03-21,124.80103302001953
2023-03-22,121.19223022460938
2023-03-23,120.75599670410156
2023-03-24,121.57888793945312
2023-03-27,122.58023834228516
2023-03-28,122.62980651855469
2023-03-29,123.05612182617188
2023-03-30,123.92857360839844
2023-03-31,126.01057434082031
2023-04-03,126.59551239013672
2023-04-04,127.259765625
2023-04-05,127.59685516357422
2023-04-06,126.982177734375
2023-04-10,128.24127197265625
2023-04-11,131.4138641357422
2023-04-12,132.9307403564453
2023-04-13,135.0524139404297
2023-04-14,134.814453125
2023-04-17,135.07223510742188
2023-04-18,135.62742614746094
2023-04-19,135.9843292236328
2023-04-20,134.9136199951172
2023-04-21,138.770263671875
2023-04-24,139.49400329589844
2023-04-25,139.51382446289062
2023-04-26,141.5660858154297
2023-04-27,144.57012939453125
2023-04-28,149.061279296875
2023-05-01,146.91978454589844
2023-05-02,142.70623779296875
2023-05-03,141.32814025878906
2023-05-04,139.88064575195312
2023-05-05,141.57601928710938
2023-05-08,141.962646484375
2023-05-09,141.9130859375
2023-05-10,140.31687927246094
2023-05-11,138.82974243164062
2023-05-12,138.3340301513672
2023-05-15,136.87661743164062
2023-05-16,133.25791931152344
2023-05-17,133.2480010986328
2023-05-18,134.6756591796875
2023-05-19,133.47604370117188
2023-05-22,134.080810546875
2023-05-23,125.84202575683594
2023-05-24,126.32782745361328
2023-05-25,126.50628662109375
2023-05-26,126.88304138183594
2023-05-30,130.2340545654297
2023-05-31,131.1972198486328
2023-06-01,130.21420288085938
2023-06-02,134.50372314453125
2023-06-05,133.75900268554688
2023-06-06,135.05975341796875
2023-06-07,136.5193634033203
2023-06-08,136.9165496826172
2023-06-09,135.41722106933594
2023-06-12,135.2682647705078
2023-06-13,139.97479248046875
2023-06-14,145.15794372558594
2023-06-15,146.75660705566406
2023-06-16,147.57077026367188
2023-06-20,148.0672607421875
2023-06-21,148.6928253173828
2023-06-22,148.8914031982422
2023-06-23,150.3609619140625
2023-06-26,151.00637817382812
2023-06-27,155.2660675048828
2023-06-28,154.67031860351562
2023-06-29,155.40509033203125
2023-06-30,156.6562042236328
2023-07-03,154.31288146972656
2023-07-05,152.56529235839844
2023-07-06,150.85740661621094
2023-07-07,149.894287109375
2023-07-10,152.56529235839844
2023-07-11,151.6219940185547
2023-07-12,152.8631591796875
2023-07-13,152.00924682617188
2023-07-14,152.59506225585938
2023-07-17,152.3567657470703
2023-07-18,151.93972778320312
2023-07-19,151.31417846679688
2023-07-20,150.35101318359375
2023-07-21,147.46156311035156
2023-07-24,147.27293395996094
2023-07-25,148.58358764648438
2023-07-26,140.43154907226562
2023-07-27,137.07542419433594
2023-07-28,137.7605438232422
2023-07-31,137.97900390625
2023-08-01,138.27687072753906
2023-08-02,135.62571716308594
2023-08-03,134.35476684570312
2023-08-04,133.41146850585938
2023-08-07,135.7250213623047
2023-08-08,135.31788635253906
2023-08-09,130.6610107421875
2023-08-10,130.4425506591797
2023-08-11,130.6014404296875
2023-08-14,131.12770080566406
2023-08-15,129.84683227539062
2023-08-16,128.82408142089844
2023-08-17,126.92757415771484
2023-08-18,127.65240478515625
2023-08-21,127.39424896240234
2023-08-22,129.7971649169922
2023-08-23,129.57872009277344
2023-08-24,129.21131896972656
2023-08-25,130.32342529296875
2023-08-28,132.0709991455078
2023-08-29,133.8086395263672
2023-08-30,134.04693603515625
2023-08-31,133.947509765625
2023-09-01,133.8182373046875
2023-09-05,128.16001892089844
2023-09-06,126.7678451538086
2023-09-07,127.38438415527344
2023-09-08,130.765380859375
2023-09-11,129.93008422851562
2023-09-12,126.17118835449219
2023-09-13,125.6938705444336
2023-09-14,126.80760955810547
2023-09-15,125.4353256225586
2023-09-18,126.71812438964844
2023-09-19,127.09598541259766
2023-09-20,128.32907104492188
2023-09-21,125.90269470214844
2023-09-22,126.31040954589844
2023-09-25,127.35456085205078
2023-09-26,125.14694213867188
2023-09-27,123.50616455078125
2023-09-28,126.09164428710938
2023-09-29,125.02761840820312
2023-10-02,125.54471588134766
2023-10-03,124.12268829345703
2023-10-04,123.40672302246094
2023-10-05,124.82872772216797
2023-10-06,125.6839370727539
2023-10-09,129.4626922607422
2023-10-10,130.98416137695312
2023-10-11,126.31040954589844
2023-10-12,123.11833190917969
2023-10-13,123.33710479736328
2023-10-16,125.39554595947266
2023-10-17,126.61868286132812
2023-10-18,127.31476593017578
2023-10-19,126.94683837890625
2023-10-20,123.98348999023438
2023-10-23,124.28180694580078
2023-10-24,123.83431243896484
2023-10-25,121.52727508544922
2023-10-26,123.53600311279297
2023-10-27,122.65096282958984
2023-10-30,123.13823699951172
2023-10-31,125.18672180175781
2023-11-01,124.68951416015625
2023-11-02,125.4054946899414
2023-11-03,127.53353881835938
2023-11-06,128.9456024169922
2023-11-07,129.40304565429688
2023-11-08,128.8958740234375
2023-11-09,127.54347229003906
2023-11-10,129.50247192382812
2023-11-13,128.76661682128906
2023-11-14,131.8691864013672
2023-11-15,132.1575469970703
2023-11-16,133.6988983154297
2023-11-17,135.20046997070312
2023-11-20,135.1805877685547
2023-11-21,135.28001403808594
2023-11-22,137.60696411132812
2023-11-24,137.94505310058594
2023-11-27,136.46334838867188
2023-11-28,135.31979370117188
2023-11-29,134.99163818359375
2023-11-30,136.91368103027344
2023-12-01,137.13278198242188
2023-12-04,139.18429565429688
2023-12-05,135.54933166503906
2023-12-06,134.6630096435547
2023-12-07,133.7965850830078
2023-12-08,136.88381958007812
2023-12-11,142.8292236328125
2023-12-12,144.33297729492188
2023-12-13,148.6949462890625
2023-12-14,150.8460693359375
2023-12-15,148.21694946289062
2023-12-18,149.3323211669922
2023-12-19,150.26846313476562
2023-12-20,147.4700164794922
2023-12-21,150.38795471191406
2023-12-22,152.44943237304688
2023-12-26,153.4951171875
2023-12-27,151.9813690185547
2023-12-28,152.05105590820312
2023-12-29,151.81207275390625
2024-01-02,155.76573181152344
2024-01-03,152.4095916748047
2024-01-04,151.5531463623047
2024-01-05,153.06687927246094
2024-01-08,153.77395629882812
2024-01-09,153.6444854736328
2024-01-10,156.2138671875
2024-01-11,157.73756408691406
2024-01-12,157.93673706054688
2024-01-16,157.2993621826172
2024-01-17,154.07272338867188
2024-01-18,155.7458038330078
2024-01-19,157.1599578857422
2024-01-22,155.40719604492188
2024-01-23,153.1764373779297
2024-01-24,152.71832275390625
2024-01-25,156.33335876464844
2024-01-26,156.9209442138672
2024-01-29,156.2039031982422
2024-01-30,158.2952423095703
2024-01-31,158.15582275390625
2024-02-01,162.46800231933594
2024-02-02,162.05967712402344
2024-02-05,161.99993896484375
2024-02-06,161.48207092285156
2024-02-07,161.78085327148438
2024-02-08,161.29287719726562
2024-02-09,161.71112060546875
2024-02-12,163.87217712402344
2024-02-13,159.93844604492188
2024-02-14,161.0438995361328
2024-02-15,162.0497283935547
2024-02-16,161.49205017089844
2024-02-20,161.7609100341797
2024-02-21,162.62733459472656
2024-02-22,163.8124237060547
2024-02-23,163.6331787109375
2024-02-26,163.653076171875
2024-02-27,165.10707092285156
2024-02-28,161.06378173828125
2024-02-29,166.5778350830078
2024-03-01,170.62611389160156
2024-03-04,174.0960693359375
2024-03-05,174.9934844970703
2024-03-06,175.44216918945312
2024-03-07,177.15721130371094
2024-03-08,175.18292236328125
2024-03-11,170.79563903808594
2024-03-12,174.21572875976562
2024-03-13,173.90664672851562
2024-03-14,172.43089294433594
2024-03-15,173.39810180664062
2024-03-18,176.7882843017578
2024-03-19,179.70980834960938
2024-03-20,179.37081909179688
2024-03-21,180.24827575683594
2024-03-22,179.9690704345703
2024-03-25,177.33668518066406
2024-03-26,176.7982635498047
2024-03-27,181.32516479492188
2024-03-28,181.9333953857422
2024-04-01,174.70431518554688
2024-04-02,171.92236328125
2024-04-03,173.2385711669922
2024-04-04,171.84259033203125
2024-04-05,172.929443359375
2024-04-08,171.13465881347656
2024-04-09,171.00502014160156
2024-04-10,169.7386932373047
2024-04-11,167.91397094726562
2024-04-12,166.30862426757812
2024-04-15,165.93968200683594
2024-04-16,160.94415283203125
2024-04-17,159.56813049316406
2024-04-18,153.20654296875
2024-04-19,157.01551818847656
2024-04-22,160.6649627685547
2024-04-23,164.4340362548828
2024-04-24,165.4211883544922
2024-04-25,164.62350463867188
2024-04-26,165.58071899414062
2024-04-29,168.6318817138672
2024-04-30,169.9381103515625
2024-05-01,169.69879150390625
2024-05-02,169.39967346191406
2024-05-03,167.2159881591797
2024-05-06,168.66180419921875
2024-05-07,169.0107879638672
2024-05-08,168.9808807373047
2024-05-09,176.5390167236328
2024-05-10,177.5760040283203
2024-05-13,178.07455444335938
2024-05-14,178.3936309814453
2024-05-15,181.71405029296875
2024-05-16,178.46343994140625
2024-05-17,177.1871337890625
2024-05-20,180.8864288330078
2024-05-21,179.67990112304688
2024-05-22,178.3836669921875
2024-05-23,176.3994140625
2024-05-24,175.8609619140625
2024-05-28,174.6743927001953
2024-05-29,179.70980834960938
2024-05-30,185.36346435546875
2024-05-31,189.25221252441406
2024-06-03,186.25772094726562
2024-06-04,184.30130004882812
2024-06-05,189.12245178222656
2024-06-06,188.99269104003906
2024-06-07,187.18600463867188
2024-06-10,188.58343505859375
2024-06-11,185.33938598632812
2024-06-12,186.89654541015625
2024-06-13,187.83480834960938
2024-06-14,187.50543212890625
2024-06-17,189.46182250976562
2024-06-18,190.21044921875
2024-06-20,188.33389282226562
2024-06-21,188.75314331054688
2024-06-24,190.6596221923828
2024-06-25,187.35569763183594
2024-06-26,189.32208251953125
2024-06-27,191.20860290527344
2024-06-28,184.59075927734375
2024-07-01,181.86578369140625
2024-07-02,184.38116455078125
2024-07-03,185.0499267578125
2024-07-05,180.59811401367188
2024-07-08,180.2986602783203
2024-07-09,180.6180877685547
2024-07-10,179.8494873046875
2024-07-11,183.61256408691406
2024-07-12,184.09169006347656
2024-07-15,178.35223388671875
2024-07-16,183.54270935058594
2024-07-17,183.4329071044922
2024-07-18,181.1470947265625
2024-07-19,180.4883270263672
2024-07-22,181.83583068847656
2024-07-23,184.96009826660156
2024-07-24,185.62887573242188
2024-07-25,204.61399841308594
2024-07-26,213.2980194091797
2024-07-29,217.03114318847656
2024-07-30,214.7054443359375
2024-07-31,213.36788940429688
2024-08-01,215.4241180419922
2024-08-02,212.81890869140625
2024-08-05,210.6129608154297
2024-08-06,211.72091674804688
2024-08-07,211.68099975585938
2024-08-08,217.99937438964844
2024-08-09,214.82521057128906
2024-08-12,217.34059143066406
2024-08-13,220.0755615234375
2024-08-14,221.44305419921875
2024-08-15,222.86045837402344
2024-08-16,226.02462768554688
2024-08-19,227.1026611328125
2024-08-20,227.142578125
2024-08-21,227.38214111328125
2024-08-22,228.86940002441406
2024-08-23,232.71234130859375
2024-08-26,232.61253356933594
2024-08-27,234.9282684326172
2024-08-28,236.3955841064453
2024-08-29,235.25767517089844
2024-08-30,237.53347778320312
2024-09-03,236.23477172851562
2024-09-04,238.36265563964844
2024-09-05,239.0719451904297
2024-09-06,228.9220428466797
2024-09-09,226.28466796875
2024-09-10,225.45550537109375
2024-09-11,229.54144287109375
2024-09-12,231.12985229492188
2024-09-13,232.3286590576172
2024-09-16,234.75625610351562
2024-09-17,232.04893493652344
2024-09-18,234.45654296875
2024-09-19,237.55345153808594
2024-09-20,237.78323364257812
2024-09-23,240.35067749023438
2024-09-24,241.27975463867188
2024-09-25,241.00003051757812
2024-09-26,239.4315948486328
2024-09-27,229.6912841796875
2024-09-30,228.78219604492188
2024-10-01,224.4365234375
2024-10-02,223.7771759033203
2024-10-03,214.95596313476562
2024-10-04,215.4654541015625
2024-10-07,212.5783233642578
2024-10-08,212.2886199951172
2024-10-09,212.7381591796875
2024-10-10,212.68821716308594
2024-10-11,214.11680603027344
2024-10-14,220.230712890625
2024-10-15,225.1158447265625
2024-10-16,236.66433715820312
2024-10-17,233.9270782470703
2024-10-18,236.4345703125
2024-10-21,233.38760375976562
2024-10-22,232.3186798095703
2024-10-23,233.9270782470703
2024-10-24,224.4365234375
2024-10-25,202.54830932617188
2024-10-28,204.34652709960938
2024-10-29,205.7151641845703
2024-10-30,207.29359436035156
2024-10-31,204.1067657470703
2024-11-01,205.05581665039062
2024-11-04,208.6222686767578
2024-11-05,211.9589385986328
2024-11-06,203.3175506591797
2024-11-07,208.2026824951172
2024-11-08,207.29359436035156
2024-11-11,208.3525390625
2024-11-12,205.0358428955078
2024-11-13,202.54830932617188
2024-11-14,200.81004333496094
2024-11-15,201.4893798828125
2024-11-18,197.74310302734375
2024-11-19,196.59423828125
2024-11-20,197.32351684570312
2024-11-21,197.41343688964844
2024-11-22,197.74310302734375
2024-11-25,199.0118408203125
2024-11-26,205.88499450683594
2024-11-27,203.29757690429688
2024-11-29,204.79608154296875
2024-12-02,200.86000061035156
2024-12-03,198.33999633789062
2024-12-04,199.1199951171875
2024-12-05,196.0500030517578
2024-12-06,194.22000122070312
2024-12-09,192.85000610351562
2024-12-10,191.6999969482422
2024-12-11,190.7100067138672
2024-12-12,186.44000244140625
2024-12-13,187.39999389648438
2024-12-16,184.16000366210938
2024-12-17,182.60000610351562
