,OKE
2017-09-15,35.243831634521484
2017-09-18,35.18111801147461
2017-09-19,35.18738555908203
2017-09-20,35.17485046386719
2017-09-21,34.52892303466797
2017-09-22,34.30316162109375
2017-09-25,34.80484390258789
2017-09-26,34.62925720214844
2017-09-27,34.83620834350586
2017-09-28,34.75468063354492
2017-09-29,34.7484130859375
2017-10-02,35.018070220947266
2017-10-03,35.23756790161133
2017-10-04,35.306549072265625
2017-10-05,35.55738830566406
2017-10-06,35.23756790161133
2017-10-09,35.16230010986328
2017-10-10,35.13095474243164
2017-10-11,35.35670852661133
2017-10-12,35.37553024291992
2017-10-13,35.41315460205078
2017-10-16,35.27519607543945
2017-10-17,35.38179016113281
2017-10-18,34.723323822021484
2017-10-19,34.99925994873047
2017-10-20,35.118408203125
2017-10-23,34.52264404296875
2017-10-24,35.08078384399414
2017-10-25,33.682315826416016
2017-10-26,33.50672149658203
2017-10-27,33.91434860229492
2017-10-30,33.88926315307617
2017-10-31,34.033504486083984
2017-11-01,34.1965446472168
2017-11-02,33.45656204223633
2017-11-03,33.48517990112305
2017-11-06,33.58058166503906
2017-11-07,33.815895080566406
2017-11-08,33.77136993408203
2017-11-09,33.701419830322266
2017-11-10,33.32617950439453
2017-11-13,33.20534133911133
2017-11-14,32.67746353149414
2017-11-15,32.327667236328125
2017-11-16,32.21318435668945
2017-11-17,32.22589874267578
2017-11-20,32.327667236328125
2017-11-21,31.9269962310791
2017-11-22,32.16866683959961
2017-11-24,32.46121597290039
2017-11-27,31.812509536743164
2017-11-28,31.837947845458984
2017-11-29,32.07326889038086
2017-11-30,33.008174896240234
2017-12-01,33.141746520996094
2017-12-04,33.256229400634766
2017-12-05,33.28802490234375
2017-12-06,32.944583892822266
2017-12-07,33.332542419433594
2017-12-08,33.71413040161133
2017-12-11,33.96217727661133
2017-12-12,33.96217727661133
2017-12-13,33.84770202636719
2017-12-14,33.54241943359375
2017-12-15,33.17354202270508
2017-12-18,33.29438781738281
2017-12-19,32.982749938964844
2017-12-20,32.76015090942383
2017-12-21,33.21171188354492
2017-12-22,33.84132766723633
2017-12-26,33.873130798339844
2017-12-27,33.815895080566406
2017-12-28,34.0194091796875
2017-12-29,33.99397277832031
2018-01-02,34.757164001464844
2018-01-03,35.32319641113281
2018-01-04,35.74296188354492
2018-01-05,35.6539192199707
2018-01-08,36.022796630859375
2018-01-09,35.927398681640625
2018-01-10,36.086395263671875
2018-01-11,37.1167106628418
2018-01-12,37.31386947631836
2018-01-16,37.39655303955078
2018-01-17,37.78450393676758
2018-01-18,36.97679901123047
2018-01-19,37.091270446777344
2018-01-22,38.083431243896484
2018-01-23,38.465030670166016
2018-01-24,38.61130142211914
2018-01-25,38.528621673583984
2018-01-26,38.74764633178711
2018-01-29,38.322479248046875
2018-01-30,37.83290481567383
2018-01-31,37.916648864746094
2018-02-01,38.4835319519043
2018-02-02,37.20160675048828
2018-02-05,35.79085159301758
2018-02-06,36.344844818115234
2018-02-07,36.447914123535156
2018-02-08,35.0435905456543
2018-02-09,34.998497009277344
2018-02-12,36.42858123779297
2018-02-13,36.615394592285156
2018-02-14,37.021240234375
2018-02-15,37.23381805419922
2018-02-16,36.66048812866211
2018-02-20,36.731346130371094
2018-02-21,36.13869857788086
2018-02-22,36.83442306518555
2018-02-23,37.37553405761719
2018-02-26,37.021240234375
2018-02-27,36.71847152709961
2018-02-28,36.2868537902832
2018-03-01,36.4028205871582
2018-03-02,36.77000045776367
2018-03-05,36.66048812866211
2018-03-06,36.731346130371094
2018-03-07,36.531654357910156
2018-03-08,36.46078872680664
2018-03-09,36.91816329956055
2018-03-12,37.098541259765625
2018-03-13,37.208045959472656
2018-03-14,36.82154846191406
2018-03-15,36.48655700683594
2018-03-16,37.240257263183594
2018-03-19,36.377037048339844
2018-03-20,37.1307487487793
2018-03-21,37.65896987915039
2018-03-22,36.931053161621094
2018-03-23,36.55741882324219
2018-03-26,36.731346130371094
2018-03-27,36.69270706176758
2018-03-28,35.8359375
2018-03-29,36.666934967041016
2018-04-02,36.16445541381836
2018-04-03,36.46078872680664
2018-04-04,36.40925598144531
2018-04-05,37.00191116333008
2018-04-06,36.518768310546875
2018-04-09,36.55741882324219
2018-04-10,37.562347412109375
2018-04-11,37.76204299926758
2018-04-12,37.568782806396484
2018-04-13,37.69118118286133
2018-04-16,38.48997497558594
2018-04-17,38.438438415527344
2018-04-18,38.54151153564453
2018-04-19,38.4835319519043
2018-04-20,38.35469055175781
2018-04-23,38.625247955322266
2018-04-24,38.2580680847168
2018-04-25,38.39334487915039
2018-04-26,38.734764099121094
2018-04-27,39.090553283691406
2018-04-30,39.31250762939453
2018-05-01,39.488765716552734
2018-05-02,40.84661865234375
2018-05-03,41.02287673950195
2018-05-04,41.42110061645508
2018-05-07,41.82584762573242
2018-05-08,41.74097442626953
2018-05-09,42.243648529052734
2018-05-10,42.62879943847656
2018-05-11,42.96826171875
2018-05-14,43.4709358215332
2018-05-15,43.52315139770508
2018-05-16,43.51009750366211
2018-05-17,43.42524337768555
2018-05-18,43.26202392578125
2018-05-21,43.40564727783203
2018-05-22,43.124942779541016
2018-05-23,43.56232833862305
2018-05-24,43.33384323120117
2018-05-25,43.01396179199219
2018-05-29,43.281620025634766
2018-05-30,44.54154968261719
2018-05-31,44.49585723876953
2018-06-01,44.72434616088867
2018-06-04,44.587242126464844
2018-06-05,44.76350021362305
2018-06-06,44.1694450378418
2018-06-07,44.75045394897461
2018-06-08,44.68516540527344
2018-06-11,45.05726623535156
2018-06-12,45.20090103149414
2018-06-13,44.95936584472656
2018-06-14,45.26616287231445
2018-06-15,44.24778366088867
2018-06-18,44.730865478515625
2018-06-19,44.907127380371094
2018-06-20,45.74272918701172
2018-06-21,44.90060043334961
2018-06-22,45.69049835205078
2018-06-25,44.848365783691406
2018-06-26,45.51423645019531
2018-06-27,45.53384017944336
2018-06-28,45.65133285522461
2018-06-29,45.58605194091797
2018-07-02,45.011573791503906
2018-07-03,45.259647369384766
2018-07-05,45.847171783447266
2018-07-06,46.4869384765625
2018-07-09,46.55221176147461
2018-07-10,46.49346160888672
2018-07-11,45.899417877197266
2018-07-12,46.258445739746094
2018-07-13,46.61097717285156
2018-07-16,45.70356369018555
2018-07-17,45.91246795654297
2018-07-18,45.781898498535156
2018-07-19,45.98426818847656
2018-07-20,45.65133285522461
2018-07-23,45.79496383666992
2018-07-24,45.945098876953125
2018-07-25,46.27803421020508
2018-07-26,46.53916549682617
2018-07-27,45.775367736816406
2018-07-30,46.07566833496094
2018-07-31,45.98426818847656
2018-08-01,44.4697380065918
2018-08-02,44.717811584472656
2018-08-03,44.60877990722656
2018-08-06,45.07132339477539
2018-08-07,45.09114074707031
2018-08-08,45.335628509521484
2018-08-09,45.42152404785156
2018-08-10,45.52724838256836
2018-08-13,44.95899200439453
2018-08-14,45.295989990234375
2018-08-15,44.23874282836914
2018-08-16,44.37089920043945
2018-08-17,44.61538314819336
2018-08-20,44.82682800292969
2018-08-21,44.58234786987305
2018-08-22,45.07793045043945
2018-08-23,44.41716003417969
2018-08-24,44.59556579589844
2018-08-27,44.8070182800293
2018-08-28,44.48323440551758
2018-08-29,44.060333251953125
2018-08-30,43.90835952758789
2018-08-31,43.551544189453125
2018-09-04,43.412776947021484
2018-09-05,43.66387939453125
2018-09-06,43.61761474609375
2018-09-07,43.50529098510742
2018-09-10,42.65949630737305
2018-09-11,42.96345520019531
2018-09-12,43.02291488647461
2018-09-13,43.58457946777344
2018-09-14,43.86871337890625
2018-09-17,44.91273498535156
2018-09-18,45.68584442138672
2018-09-19,45.93693923950195
2018-09-20,45.335628509521484
2018-09-21,45.66602325439453
2018-09-24,44.84665298461914
2018-09-25,45.216697692871094
2018-09-26,45.20347213745117
2018-09-27,45.05149841308594
2018-09-28,44.79379653930664
2018-10-01,45.56028747558594
2018-10-02,44.85326385498047
2018-10-03,45.216697692871094
2018-10-04,45.24972915649414
2018-10-05,45.335628509521484
2018-10-08,45.196868896484375
2018-10-09,45.40830993652344
2018-10-10,44.476627349853516
2018-10-11,43.09561538696289
2018-10-12,42.96345520019531
2018-10-15,42.82468795776367
2018-10-16,44.57574462890625
2018-10-17,44.28498840332031
2018-10-18,44.21891403198242
2018-10-19,44.79379653930664
2018-10-22,44.258575439453125
2018-10-23,43.54494094848633
2018-10-24,42.05159378051758
2018-10-25,42.692535400390625
2018-10-26,41.853363037109375
2018-10-29,41.780677795410156
2018-10-30,41.807106018066406
2018-10-31,43.34669876098633
2018-11-01,42.82468795776367
2018-11-02,41.87049865722656
2018-11-05,42.82135009765625
2018-11-06,42.64724349975586
2018-11-07,42.901695251464844
2018-11-08,42.83474349975586
2018-11-09,42.24549865722656
2018-11-12,41.776763916015625
2018-11-13,40.852699279785156
2018-11-14,40.42414474487305
2018-11-15,41.087066650390625
2018-11-16,41.6495361328125
2018-11-19,41.703102111816406
2018-11-20,40.40406799316406
2018-11-21,40.83930969238281
2018-11-23,39.57375717163086
2018-11-26,39.861690521240234
2018-11-27,40.009002685546875
2018-11-28,40.52459716796875
2018-11-29,41.07367706298828
2018-11-30,41.13393783569336
2018-12-03,42.01781463623047
2018-12-04,40.57815933227539
2018-12-06,39.75455093383789
2018-12-07,40.16970443725586
2018-12-10,39.613929748535156
2018-12-11,39.49340057373047
2018-12-12,39.98221206665039
2018-12-13,41.14733123779297
2018-12-14,40.30362319946289
2018-12-17,39.23895263671875
2018-12-18,37.81269073486328
2018-12-19,37.42432403564453
2018-12-20,36.506961822509766
2018-12-21,36.091800689697266
2018-12-24,34.00932693481445
2018-12-26,35.95787811279297
2018-12-27,35.70343780517578
2018-12-28,35.47576141357422
2018-12-31,36.125282287597656
2019-01-02,36.43330001831055
2019-01-03,36.34624481201172
2019-01-04,37.933223724365234
2019-01-07,38.596126556396484
2019-01-08,39.41975021362305
2019-01-09,39.99561309814453
2019-01-10,40.203182220458984
2019-01-11,40.042476654052734
2019-01-14,39.75455093383789
2019-01-15,40.81922149658203
2019-01-16,40.95984649658203
2019-01-17,41.44865417480469
2019-01-18,42.31243896484375
2019-01-22,41.903987884521484
2019-01-23,41.8838996887207
2019-01-24,41.95085144042969
2019-01-25,42.39215850830078
2019-01-28,42.29031753540039
2019-01-29,43.17971420288086
2019-01-30,43.587066650390625
2019-01-31,43.59385681152344
2019-02-01,44.23884963989258
2019-02-04,44.80234146118164
2019-02-05,44.95171356201172
2019-02-06,44.652976989746094
2019-02-07,44.225250244140625
2019-02-08,44.14379119873047
2019-02-11,44.164161682128906
2019-02-12,44.27277755737305
2019-02-13,44.86344528198242
2019-02-14,45.27081298828125
2019-02-15,45.97010803222656
2019-02-19,46.560760498046875
2019-02-20,46.24846649169922
2019-02-21,46.03120422363281
2019-02-22,46.07872009277344
2019-02-25,45.92936706542969
2019-02-26,43.648170471191406
2019-02-27,44.232051849365234
2019-02-28,43.6278076171875
2019-03-01,44.720882415771484
2019-03-04,44.741249084472656
2019-03-05,44.77518844604492
2019-03-06,44.422149658203125
2019-03-07,44.73445129394531
2019-03-08,44.523983001708984
2019-03-11,45.00602722167969
2019-03-12,45.31833267211914
2019-03-13,45.69852066040039
2019-03-14,45.56953811645508
2019-03-15,45.38622283935547
2019-03-18,46.41818618774414
2019-03-19,46.37746047973633
2019-03-20,46.71012878417969
2019-03-21,47.42300796508789
2019-03-22,46.85270690917969
2019-03-25,47.036014556884766
2019-03-26,47.04280090332031
2019-03-27,46.73728561401367
2019-03-28,47.10390853881836
2019-03-29,47.41621398925781
2019-04-01,47.76246643066406
2019-04-02,47.66741180419922
2019-04-03,47.063167572021484
2019-04-04,47.17180252075195
2019-04-05,47.89146041870117
2019-04-08,47.87788391113281
2019-04-09,47.436588287353516
2019-04-10,47.395843505859375
2019-04-11,47.55198669433594
2019-04-12,47.932193756103516
2019-04-15,47.5859489440918
2019-04-16,47.687774658203125
2019-04-17,47.34153366088867
2019-04-18,46.94096755981445
2019-04-22,47.477317810058594
2019-04-23,47.436588287353516
2019-04-24,47.54520797729492
2019-04-25,47.361900329589844
2019-04-26,47.24847412109375
2019-04-29,47.17285919189453
2019-04-30,46.69851303100586
2019-05-01,46.45790481567383
2019-05-02,45.9560661315918
2019-05-03,45.98357009887695
2019-05-06,45.52297592163086
2019-05-07,45.59858703613281
2019-05-08,45.38547134399414
2019-05-09,45.39923095703125
2019-05-10,46.21043014526367
2019-05-13,45.708587646484375
2019-05-14,46.0385627746582
2019-05-15,46.23105239868164
2019-05-16,46.81538391113281
2019-05-17,46.863494873046875
2019-05-20,46.086673736572266
2019-05-21,46.726009368896484
2019-05-22,45.99730682373047
2019-05-23,44.9111442565918
2019-05-24,45.13800048828125
2019-05-28,44.175567626953125
2019-05-29,43.8868408203125
2019-05-30,44.08619689941406
2019-05-31,43.7356071472168
2019-06-03,43.84558868408203
2019-06-04,44.75302505493164
2019-06-05,44.85614013671875
2019-06-06,45.35798263549805
2019-06-07,45.36485290527344
2019-06-10,45.24799728393555
2019-06-11,45.17924880981445
2019-06-12,44.306182861328125
2019-06-13,44.70490264892578
2019-06-14,44.31306076049805
2019-06-17,44.55366516113281
2019-06-18,45.14488220214844
2019-06-19,45.543601989746094
2019-06-20,46.58164596557617
2019-06-21,47.3928337097168
2019-06-24,46.258544921875
2019-06-25,45.86670684814453
2019-06-26,46.29978942871094
2019-06-27,46.334163665771484
2019-06-28,47.303466796875
2019-07-01,47.839691162109375
2019-07-02,47.68157196044922
2019-07-03,48.25901794433594
2019-07-05,48.31401443481445
2019-07-08,47.82593536376953
2019-07-09,47.99779510498047
2019-07-10,48.430885314941406
2019-07-11,48.85022735595703
2019-07-12,49.01522445678711
2019-07-15,48.79523468017578
2019-07-16,48.22465515136719
2019-07-17,47.874053955078125
2019-07-18,47.5440788269043
2019-07-19,47.11098098754883
2019-07-22,47.530330657958984
2019-07-23,47.097232818603516
2019-07-24,47.042240142822266
2019-07-25,47.13848114013672
2019-07-26,47.08348083496094
2019-07-29,45.92168426513672
2019-07-30,46.20354461669922
2019-07-31,48.17653274536133
2019-08-01,48.8021125793457
2019-08-02,48.8021125793457
2019-08-05,47.11040115356445
2019-08-06,47.409759521484375
2019-08-07,46.47687530517578
2019-08-08,47.99454116821289
2019-08-09,48.07112121582031
2019-08-12,48.22428512573242
2019-08-13,48.481868743896484
2019-08-14,47.13824462890625
2019-08-15,47.30532455444336
2019-08-16,48.24517822265625
2019-08-19,49.36601638793945
2019-08-20,49.47044372558594
2019-08-21,49.553977966308594
2019-08-22,48.92742156982422
2019-08-23,46.92938995361328
2019-08-26,47.47937774658203
2019-08-27,47.56291580200195
2019-08-28,48.40529251098633
2019-08-29,49.30335998535156
2019-08-30,49.62360763549805
2019-09-03,49.15715408325195
2019-09-04,49.456520080566406
2019-09-05,49.442588806152344
2019-09-06,50.00650405883789
2019-09-09,51.2874755859375
2019-09-10,51.183048248291016
2019-09-11,51.55897903442383
2019-09-12,51.468475341796875
2019-09-13,51.85137176513672
2019-09-16,52.79121398925781
2019-09-17,53.04879379272461
2019-09-18,53.25764846801758
2019-09-19,52.27605056762695
2019-09-20,52.74943923950195
2019-09-23,52.08111572265625
2019-09-24,51.614681243896484
2019-09-25,51.25961685180664
2019-09-26,51.16215896606445
2019-09-27,51.029884338378906
2019-09-30,51.301387786865234
2019-10-01,50.619140625
2019-10-02,49.86725997924805
2019-10-03,50.117881774902344
2019-10-04,50.14573287963867
2019-10-07,49.23373794555664
2019-10-08,47.47937774658203
2019-10-09,47.764808654785156
2019-10-10,48.01543045043945
2019-10-11,48.3913688659668
2019-10-14,48.13378143310547
2019-10-15,48.210357666015625
2019-10-16,47.653419494628906
2019-10-17,47.80657196044922
2019-10-18,48.1755485534668
2019-10-21,48.45402908325195
2019-10-22,48.96223449707031
2019-10-23,49.36601638793945
2019-10-24,49.63056564331055
2019-10-25,49.81157684326172
2019-10-28,49.553977966308594
2019-10-29,49.86030578613281
2019-10-30,48.72553634643555
2019-10-31,48.614139556884766
2019-11-01,49.555877685546875
2019-11-04,50.73394012451172
2019-11-05,50.67749786376953
2019-11-06,49.91565704345703
2019-11-07,49.21727752685547
2019-11-08,49.71812438964844
2019-11-11,49.32309341430664
2019-11-12,49.520606994628906
2019-11-13,49.84512710571289
2019-11-14,49.49239730834961
2019-11-15,50.289527893066406
2019-11-18,49.93680953979492
2019-11-19,49.21022415161133
2019-11-20,49.93680953979492
2019-11-21,50.3812255859375
2019-11-22,50.52935791015625
2019-11-25,50.7833137512207
2019-11-26,50.65633010864258
2019-11-27,50.38827896118164
2019-11-29,50.1202278137207
2019-12-02,49.95797348022461
2019-12-03,49.5135498046875
2019-12-04,49.96502685546875
2019-12-05,50.07084655761719
2019-12-06,50.50114440917969
2019-12-09,50.93144989013672
2019-12-10,51.1430778503418
2019-12-11,51.20655822753906
2019-12-12,51.43230438232422
2019-12-13,51.615718841552734
2019-12-16,51.77090072631836
2019-12-17,51.74974822998047
2019-12-18,52.12362289428711
2019-12-19,52.18709945678711
2019-12-20,53.04066467285156
2019-12-23,53.60499954223633
2019-12-24,53.32988357543945
2019-12-26,53.703765869140625
2019-12-27,53.4074821472168
2019-12-30,53.202911376953125
2019-12-31,53.3792724609375
2020-01-02,53.4074821472168
2020-01-03,54.021209716796875
2020-01-06,54.25399398803711
2020-01-07,54.2116584777832
2020-01-08,53.365142822265625
2020-01-09,53.336944580078125
2020-01-10,53.280521392822266
2020-01-13,53.78135299682617
2020-01-14,53.59089279174805
2020-01-15,53.54857635498047
2020-01-16,54.16228485107422
2020-01-17,54.437408447265625
2020-01-21,53.54857635498047
2020-01-22,53.32988357543945
2020-01-23,53.816627502441406
2020-01-24,53.44881820678711
2020-01-27,52.848934173583984
2020-01-28,53.59880828857422
2020-01-29,53.52024841308594
2020-01-30,53.89875793457031
2020-01-31,53.470252990722656
2020-02-03,53.16316604614258
2020-02-04,53.49881362915039
2020-02-05,54.32725524902344
2020-02-06,54.17014694213867
2020-02-07,53.82020950317383
2020-02-10,53.970184326171875
2020-02-11,54.23440933227539
2020-02-12,54.57008361816406
2020-02-13,54.434383392333984
2020-02-14,54.97715759277344
2020-02-18,54.94859313964844
2020-02-19,54.812896728515625
2020-02-20,55.36281967163086
2020-02-21,55.03429412841797
2020-02-24,53.61309051513672
2020-02-25,52.570396423339844
2020-02-26,52.341854095458984
2020-02-27,48.24250030517578
2020-02-28,47.64973831176758
2020-03-02,49.370887756347656
2020-03-03,48.74242401123047
2020-03-04,50.463600158691406
2020-03-05,49.05665588378906
2020-03-06,43.71463394165039
2020-03-09,27.210050582885742
2020-03-10,27.160064697265625
2020-03-11,25.667436599731445
2020-03-12,20.325408935546875
2020-03-13,21.939441680908203
2020-03-16,17.861507415771484
2020-03-17,15.347616195678711
2020-03-18,10.976865768432617
2020-03-19,14.633440017700195
2020-03-20,14.76198673248291
2020-03-23,13.997823715209961
2020-03-24,15.747551918029785
2020-03-25,16.504575729370117
2020-03-26,17.39729881286621
2020-03-27,14.954816818237305
2020-03-30,14.312061309814453
2020-03-31,15.57614517211914
2020-04-01,13.712156295776367
2020-04-02,15.44759464263916
2020-04-03,15.454739570617676
2020-04-06,16.66169548034668
2020-04-07,17.340160369873047
2020-04-08,18.889923095703125
2020-04-09,20.28255844116211
2020-04-13,20.868183135986328
2020-04-14,21.760902404785156
2020-04-15,19.57552719116211
2020-04-16,18.97562026977539
2020-04-17,20.98244857788086
2020-04-20,20.146865844726562
2020-04-21,19.232723236083984
2020-04-22,19.504106521606445
2020-04-23,20.853900909423828
2020-04-24,20.407529830932617
2020-04-27,21.042037963867188
2020-04-28,22.525012969970703
2020-04-29,22.812755584716797
2020-04-30,22.08233642578125
2020-05-01,20.614112854003906
2020-05-04,21.536361694335938
2020-05-05,22.08233642578125
2020-05-06,21.13795280456543
2020-05-07,21.94952964782715
2020-05-08,23.115251541137695
2020-05-11,23.152145385742188
2020-05-12,24.30310821533203
2020-05-13,22.48812484741211
2020-05-14,22.65782356262207
2020-05-15,23.897327423095703
2020-05-18,25.8746280670166
2020-05-19,25.904136657714844
2020-05-20,26.93705177307129
2020-05-21,26.575532913208008
2020-05-22,26.70833969116211
2020-05-26,27.756010055541992
2020-05-27,27.741256713867188
2020-05-28,27.505163192749023
2020-05-29,27.069862365722656
2020-06-01,28.139663696289062
2020-06-02,29.23898696899414
2020-06-03,29.93990135192871
2020-06-04,30.035816192626953
2020-06-05,33.459205627441406
2020-06-08,35.44388198852539
2020-06-09,32.787803649902344
2020-06-10,30.972816467285156
2020-06-11,26.06646156311035
2020-06-12,25.15158462524414
2020-06-15,26.885406494140625
2020-06-16,28.33150291442871
2020-06-17,26.686201095581055
2020-06-18,26.819005966186523
2020-06-19,25.948402404785156
2020-06-22,26.50174903869629
2020-06-23,26.08858299255371
2020-06-24,23.83091926574707
2020-06-25,24.12603759765625
2020-06-26,22.731597900390625
2020-06-29,23.469398498535156
2020-06-30,24.50969886779785
2020-07-01,23.74238395690918
2020-07-02,23.72024917602539
2020-07-06,20.872346878051758
2020-07-07,20.3485107421875
2020-07-08,20.18619155883789
2020-07-09,19.29345703125
2020-07-10,19.713998794555664
2020-07-13,19.618087768554688
2020-07-14,20.082897186279297
2020-07-15,21.270753860473633
2020-07-16,21.285511016845703
2020-07-17,21.152706146240234
2020-07-20,20.84282875061035
2020-07-21,22.119224548339844
2020-07-22,21.765087127685547
2020-07-23,21.366668701171875
2020-07-24,21.18959617614746
2020-07-27,20.673139572143555
2020-07-28,20.702651977539062
2020-07-29,21.927398681640625
2020-07-30,21.425695419311523
2020-07-31,21.277036666870117
2020-08-03,21.4371280670166
2020-08-04,22.252838134765625
2020-08-05,23.243886947631836
2020-08-06,22.191852569580078
2020-08-07,22.46629524230957
2020-08-10,23.038055419921875
2020-08-11,22.893211364746094
2020-08-12,22.824594497680664
2020-08-13,21.963150024414062
2020-08-14,22.481544494628906
2020-08-17,22.092744827270508
2020-08-18,21.40663719177246
2020-08-19,21.238922119140625
2020-08-20,21.00259017944336
2020-08-21,20.4918212890625
2020-08-24,20.78151512145996
2020-08-25,20.78151512145996
2020-08-26,20.247873306274414
2020-08-27,20.613798141479492
2020-08-28,21.40663719177246
2020-08-31,20.94922637939453
2020-09-01,20.69765281677246
2020-09-02,20.819629669189453
2020-09-03,20.514692306518555
2020-09-04,20.400339126586914
2020-09-08,19.935314178466797
2020-09-09,20.186885833740234
2020-09-10,19.84383201599121
2020-09-11,20.080156326293945
2020-09-14,20.81200408935547
2020-09-15,20.042041778564453
2020-09-16,21.399009704589844
2020-09-17,21.368520736694336
2020-09-18,20.994970321655273
2020-09-21,20.15639305114746
2020-09-22,19.569385528564453
2020-09-23,18.70793914794922
2020-09-24,18.662195205688477
2020-09-25,19.066242218017578
2020-09-28,19.82858657836914
2020-09-29,20.33172607421875
2020-09-30,19.805707931518555
2020-10-01,19.264450073242188
2020-10-02,20.22500228881836
2020-10-05,21.048337936401367
2020-10-06,20.629043579101562
2020-10-07,21.200803756713867
2020-10-08,22.42055320739746
2020-10-09,22.14611053466797
2020-10-12,22.237586975097656
2020-10-13,22.4510498046875
2020-10-14,22.83222198486328
2020-10-15,22.733112335205078
2020-10-16,22.031757354736328
2020-10-19,21.566728591918945
2020-10-20,22.047006607055664
2020-10-21,21.6734561920166
2020-10-22,23.38111114501953
2020-10-23,23.289627075195312
2020-10-26,22.496789932250977
2020-10-27,22.351945877075195
2020-10-28,22.176605224609375
2020-10-29,23.175275802612305
2020-10-30,22.809537887573242
2020-11-02,22.99043846130371
2020-11-03,22.74661636352539
2020-11-04,22.494922637939453
2020-11-05,22.447729110717773
2020-11-06,21.149946212768555
2020-11-09,24.657894134521484
2020-11-10,25.593873977661133
2020-11-11,25.263525009155273
2020-11-12,24.201704025268555
2020-11-13,24.90172004699707
2020-11-16,25.44443130493164
2020-11-17,26.19951057434082
2020-11-18,25.41297149658203
2020-11-19,26.19163703918457
2020-11-20,25.92421531677246
2020-11-23,27.670326232910156
2020-11-24,29.620941162109375
2020-11-25,29.526548385620117
2020-11-27,29.282726287841797
2020-11-30,28.213031768798828
2020-12-01,28.684961318969727
2020-12-02,29.471494674682617
2020-12-03,30.27376365661621
2020-12-04,31.956951141357422
2020-12-07,31.70525360107422
2020-12-08,32.082786560058594
2020-12-09,31.634471893310547
2020-12-10,32.83787155151367
2020-12-11,32.696285247802734
2020-12-14,31.57154655456543
2020-12-15,32.491790771484375
2020-12-16,31.972681045532227
2020-12-17,32.03560256958008
2020-12-18,31.35918426513672
2020-12-21,30.981643676757812
2020-12-22,30.383878707885742
2020-12-23,30.517589569091797
2020-12-24,30.517589569091797
2020-12-28,30.210838317871094
2020-12-29,29.990604400634766
2020-12-30,29.982742309570312
2020-12-31,30.187252044677734
2021-01-04,29.495094299316406
2021-01-05,30.973779678344727
2021-01-06,31.32771873474121
2021-01-07,32.01201629638672
2021-01-08,31.406375885009766
2021-01-11,32.428871154785156
2021-01-12,34.222171783447266
2021-01-13,34.379478454589844
2021-01-14,35.20533752441406
2021-01-15,34.74128723144531
2021-01-19,34.694095611572266
2021-01-20,34.61543655395508
2021-01-21,33.71879196166992
2021-01-22,33.695186614990234
2021-01-25,33.21540451049805
2021-01-26,33.12888717651367
2021-01-27,31.894027709960938
2021-01-28,33.12102127075195
2021-01-29,32.03911209106445
2021-02-01,32.19194793701172
2021-02-02,33.14917755126953
2021-02-03,34.17074966430664
2021-02-04,34.154666900634766
2021-02-05,34.46034240722656
2021-02-08,34.9349365234375
2021-02-09,34.87862777709961
2021-02-10,35.996734619140625
2021-02-11,35.61866760253906
2021-02-12,36.28632736206055
2021-02-16,36.962013244628906
2021-02-17,36.99418640136719
2021-02-18,36.085227966308594
2021-02-19,36.857452392578125
2021-02-22,37.082664489746094
2021-02-23,36.69655990600586
2021-02-24,37.5733528137207
2021-02-25,36.51959991455078
2021-02-26,35.626712799072266
2021-03-01,38.1847038269043
2021-03-02,37.71815490722656
2021-03-03,38.4260139465332
2021-03-04,38.8121223449707
2021-03-05,39.87393569946289
2021-03-08,39.84979248046875
2021-03-09,39.12583541870117
2021-03-10,40.9839973449707
2021-03-11,40.54158020019531
2021-03-12,41.50685119628906
2021-03-15,41.25749588012695
2021-03-16,39.84979248046875
2021-03-17,40.47722625732422
2021-03-18,38.771915435791016
2021-03-19,38.98104476928711
2021-03-22,39.005184173583984
2021-03-23,38.16860580444336
2021-03-24,39.206275939941406
2021-03-25,39.970455169677734
2021-03-26,41.16900634765625
2021-03-29,40.67831802368164
2021-03-30,40.4289665222168
2021-03-31,40.75072479248047
2021-04-01,41.30575180053711
2021-04-05,41.04834747314453
2021-04-06,41.233360290527344
2021-04-07,41.13683319091797
2021-04-08,40.589847564697266
2021-04-09,40.95986557006836
2021-04-12,40.95182418823242
2021-04-13,41.09661102294922
2021-04-14,41.43445587158203
2021-04-15,42.14232635498047
2021-04-16,41.50685119628906
2021-04-19,41.65164566040039
2021-04-20,40.72659683227539
2021-04-21,41.95731735229492
2021-04-22,41.056392669677734
2021-04-23,41.46199417114258
2021-04-26,41.347286224365234
2021-04-27,41.691429138183594
2021-04-28,42.7156867980957
2021-04-29,43.10081481933594
2021-04-30,42.88776779174805
2021-05-03,43.19914245605469
2021-05-04,43.08442687988281
2021-05-05,43.551490783691406
2021-05-06,43.7645263671875
2021-05-07,43.73994827270508
2021-05-10,44.2151985168457
2021-05-11,43.649810791015625
2021-05-12,43.06803894042969
2021-05-13,43.24830627441406
2021-05-14,44.53477478027344
2021-05-17,45.0755729675293
2021-05-18,44.231590270996094
2021-05-19,43.31385803222656
2021-05-20,43.993961334228516
2021-05-21,43.64162063598633
2021-05-24,44.362701416015625
2021-05-25,43.14997863769531
2021-05-26,43.02705764770508
2021-05-27,43.26469802856445
2021-05-28,43.21552658081055
2021-06-01,44.05950927734375
