,ADI
2021-02-08,142.7034454345703
2021-02-09,142.37747192382812
2021-02-10,142.73141479492188
2021-02-11,147.91981506347656
2021-02-12,149.7641143798828
2021-02-16,149.4940185546875
2021-02-17,148.80471801757812
2021-02-18,147.2584228515625
2021-02-19,152.57720947265625
2021-02-22,148.3296661376953
2021-02-23,146.8951416015625
2021-02-24,150.67698669433594
2021-02-25,143.76380920410156
2021-02-26,145.76576232910156
2021-03-01,148.3570098876953
2021-03-02,144.33444213867188
2021-03-03,140.26519775390625
2021-03-04,135.1949005126953
2021-03-05,139.27357482910156
2021-03-08,134.7645721435547
2021-03-09,139.7880401611328
2021-03-10,137.6177520751953
2021-03-11,141.2848358154297
2021-03-12,139.8909454345703
2021-03-15,141.2567596435547
2021-03-16,143.20254516601562
2021-03-17,144.21287536621094
2021-03-18,139.8067626953125
2021-03-19,142.10804748535156
2021-03-22,144.53091430664062
2021-03-23,140.77967834472656
2021-03-24,140.73287963867188
2021-03-25,140.2277374267578
2021-03-26,146.97254943847656
2021-03-29,143.92286682128906
2021-03-30,142.7628631591797
2021-03-31,145.07350158691406
2021-04-01,150.03147888183594
2021-04-05,152.94085693359375
2021-04-06,151.2757110595703
2021-04-07,149.16152954101562
2021-04-08,151.6592559814453
2021-04-09,150.8360137939453
2021-04-12,149.42344665527344
2021-04-13,148.8902587890625
2021-04-14,148.2354278564453
2021-04-15,150.34022521972656
2021-04-16,149.2176513671875
2021-04-19,146.78541564941406
2021-04-20,144.50286865234375
2021-04-21,148.07640075683594
2021-04-22,145.34478759765625
2021-04-23,148.75929260253906
2021-04-26,150.27476501464844
2021-04-27,149.25509643554688
2021-04-28,145.99026489257812
2021-04-29,147.81446838378906
2021-04-30,143.27737426757812
2021-05-03,141.55613708496094
2021-05-04,142.10804748535156
2021-05-05,143.99769592285156
2021-05-06,145.39158630371094
2021-05-07,147.1128387451172
2021-05-10,141.060302734375
2021-05-11,141.1071014404297
2021-05-12,136.6261749267578
2021-05-13,137.1687469482422
2021-05-14,139.95645141601562
2021-05-17,138.54388427734375
2021-05-18,136.4764862060547
2021-05-19,143.2399444580078
2021-05-20,149.18026733398438
2021-05-21,149.07733154296875
2021-05-24,152.0240936279297
2021-05-25,153.15599060058594
2021-05-26,153.30567932128906
2021-05-27,153.32447814941406
2021-05-28,154.63031005859375
2021-06-01,153.77542114257812
2021-06-02,154.536376953125
2021-06-03,152.25352478027344
2021-06-04,155.55093383789062
2021-06-07,154.51756286621094
2021-06-08,154.9215087890625
2021-06-09,156.29306030273438
2021-06-10,157.204345703125
2021-06-11,157.4486083984375
2021-06-14,158.23768615722656
2021-06-15,157.46737670898438
2021-06-16,155.96426391601562
2021-06-17,156.1521759033203
2021-06-18,152.3662567138672
2021-06-21,154.20751953125
2021-06-22,153.7566375732422
2021-06-23,153.7190704345703
2021-06-24,156.92250061035156
2021-06-25,157.50494384765625
2021-06-28,160.23867797851562
2021-06-29,161.01841735839844
2021-06-30,161.73239135742188
2021-07-01,158.92347717285156
2021-07-02,160.3326416015625
2021-07-06,158.125
2021-07-07,155.4100341796875
2021-07-08,153.98207092285156
2021-07-09,156.19912719726562
2021-07-12,157.40159606933594
2021-07-13,157.12918090820312
2021-07-14,156.09580993652344
2021-07-15,153.74720764160156
2021-07-16,150.72225952148438
2021-07-19,149.35069274902344
2021-07-20,151.16380310058594
2021-07-21,154.85572814941406
2021-07-22,152.20655822753906
2021-07-23,153.64389038085938
2021-07-26,153.97267150878906
2021-07-27,152.74203491210938
2021-07-28,154.10418701171875
2021-07-29,156.45277404785156
2021-07-30,157.2794952392578
2021-08-02,157.46737670898438
2021-08-03,158.46315002441406
2021-08-04,162.126953125
2021-08-05,159.63743591308594
2021-08-06,160.7647705078125
2021-08-09,160.93386840820312
2021-08-10,160.64266967773438
2021-08-11,160.13534545898438
2021-08-12,158.36924743652344
2021-08-13,159.77835083007812
2021-08-16,160.70840454101562
2021-08-17,156.22732543945312
2021-08-18,155.73878479003906
2021-08-19,156.6876220703125
2021-08-20,156.54676818847656
2021-08-23,159.35562133789062
2021-08-24,155.80459594726562
2021-08-25,154.06663513183594
2021-08-26,157.8874053955078
2021-08-27,157.0572052001953
2021-08-30,157.5288848876953
2021-08-31,153.7270050048828
2021-09-01,151.9911651611328
2021-09-02,153.41566467285156
2021-09-03,153.24588012695312
2021-09-07,154.0288848876953
2021-09-08,154.40626525878906
2021-09-09,159.2553253173828
2021-09-10,160.32138061523438
2021-09-13,163.0289306640625
2021-09-14,163.65159606933594
2021-09-15,164.22705078125
2021-09-16,163.4062957763672
2021-09-17,161.8119354248047
2021-09-20,159.88739013671875
2021-09-21,160.9156951904297
2021-09-22,164.01007080078125
2021-09-23,167.19873046875
2021-09-24,168.4251708984375
2021-09-27,166.89686584472656
2021-09-28,161.59495544433594
2021-09-29,159.2836456298828
2021-09-30,158.0006103515625
2021-10-01,157.8968505859375
2021-10-04,154.96286010742188
2021-10-05,156.01002502441406
2021-10-06,156.65155029296875
2021-10-07,157.5288848876953
2021-10-08,159.07608032226562
2021-10-11,158.39682006835938
2021-10-12,154.7364501953125
2021-10-13,155.0477752685547
2021-10-14,158.67982482910156
2021-10-15,162.30250549316406
2021-10-18,163.51950073242188
2021-10-19,166.63270568847656
2021-10-20,166.90631103515625
2021-10-21,168.6893310546875
2021-10-22,168.32139587402344
2021-10-25,170.30252075195312
2021-10-26,169.69874572753906
2021-10-27,160.8119354248047
2021-10-28,162.69871520996094
2021-10-29,163.6704559326172
2021-11-01,165.08555603027344
2021-11-02,167.86856079101562
2021-11-03,168.6798858642578
2021-11-04,170.50064086914062
2021-11-05,173.75535583496094
2021-11-08,174.01954650878906
2021-11-09,174.52899169921875
2021-11-10,170.62327575683594
2021-11-11,172.7364959716797
2021-11-12,174.33084106445312
2021-11-15,174.5855712890625
2021-11-16,177.04788208007812
2021-11-17,176.45350646972656
2021-11-18,177.444091796875
2021-11-19,178.1138916015625
2021-11-22,175.00067138671875
2021-11-23,172.123291015625
2021-11-24,172.1421661376953
2021-11-26,167.92515563964844
2021-11-29,172.83084106445312
2021-11-30,170.04783630371094
2021-12-01,170.60440063476562
2021-12-02,171.0590057373047
2021-12-03,171.2104949951172
2021-12-06,171.4662322998047
2021-12-07,176.7505645751953
2021-12-08,176.39068603515625
2021-12-09,173.94735717773438
2021-12-10,173.7106170654297
2021-12-13,169.01345825195312
2021-12-14,166.939453125
2021-12-15,170.01731872558594
2021-12-16,163.4544677734375
2021-12-17,161.09642028808594
2021-12-20,159.40127563476562
2021-12-21,162.9620361328125
2021-12-22,163.16087341308594
2021-12-23,163.5112762451172
2021-12-27,166.17239379882812
2021-12-28,165.14016723632812
2021-12-29,166.21975708007812
2021-12-30,165.5189666748047
2021-12-31,166.45652770996094
2022-01-03,167.76336669921875
2022-01-04,166.2481689453125
2022-01-05,163.68177795410156
2022-01-06,164.20262145996094
2022-01-07,159.89369201660156
2022-01-10,161.37103271484375
2022-01-11,164.42990112304688
2022-01-12,164.5435333251953
2022-01-13,160.78390502929688
2022-01-14,162.88624572753906
2022-01-18,157.6776885986328
2022-01-19,154.41998291015625
2022-01-20,150.2246856689453
2022-01-21,151.06753540039062
2022-01-24,152.8857879638672
2022-01-25,147.5162353515625
2022-01-26,151.3043212890625
2022-01-27,146.3987579345703
2022-01-28,150.2246856689453
2022-01-31,155.28176879882812
2022-02-01,156.6075439453125
2022-02-02,159.9600067138672
2022-02-03,153.43505859375
2022-02-04,152.49754333496094
2022-02-07,152.2986602783203
2022-02-08,154.48626708984375
2022-02-09,159.29710388183594
2022-02-10,153.10362243652344
2022-02-11,145.74533081054688
2022-02-14,145.82107543945312
2022-02-15,153.45399475097656
2022-02-16,159.4202117919922
2022-02-17,151.92935180664062
2022-02-18,151.86302185058594
2022-02-22,152.35548400878906
2022-02-23,148.19810485839844
2022-02-24,152.0617218017578
2022-02-25,154.27903747558594
2022-02-28,152.5375518798828
2022-03-01,149.35910034179688
2022-03-02,152.09027099609375
2022-03-03,151.576416015625
2022-03-04,149.263916015625
2022-03-07,139.20513916015625
2022-03-08,141.3367919921875
2022-03-09,146.19012451171875
2022-03-10,143.27813720703125
2022-03-11,140.46128845214844
2022-03-14,138.58657836914062
2022-03-15,143.62075805664062
2022-03-16,150.90074157714844
2022-03-17,152.24253845214844
2022-03-18,155.544677734375
2022-03-21,156.27748107910156
2022-03-22,156.80088806152344
2022-03-23,151.4431610107422
2022-03-24,156.98170471191406
2022-03-25,157.6192626953125
2022-03-28,159.17044067382812
2022-03-29,161.94924926757812
2022-03-30,158.42816162109375
2022-03-31,157.19100952148438
2022-04-01,157.3623504638672
2022-04-04,156.54393005371094
2022-04-05,152.24253845214844
2022-04-06,152.5280303955078
2022-04-07,153.45111083984375
2022-04-08,151.06253051757812
2022-04-11,147.3987274169922
2022-04-12,147.9792022705078
2022-04-13,150.4724884033203
2022-04-14,148.9308624267578
2022-04-18,152.58509826660156
2022-04-19,154.4693603515625
2022-04-20,153.57481384277344
2022-04-21,151.03396606445312
2022-04-22,147.74131774902344
2022-04-25,151.2338409423828
2022-04-26,145.4193115234375
2022-04-27,144.3820343017578
2022-04-28,152.6898193359375
2022-04-29,146.91339111328125
2022-05-02,150.50103759765625
2022-05-03,151.18621826171875
2022-05-04,156.80088806152344
2022-05-05,150.58668518066406
2022-05-06,148.5787353515625
2022-05-09,144.8863983154297
2022-05-10,147.7127685546875
2022-05-11,144.63897705078125
2022-05-12,145.49545288085938
2022-05-13,151.06253051757812
2022-05-16,149.8253631591797
2022-05-17,155.91583251953125
2022-05-18,152.18545532226562
2022-05-19,153.15609741210938
2022-05-20,154.58358764648438
2022-05-23,153.7366180419922
2022-05-24,154.02212524414062
2022-05-25,154.4693603515625
2022-05-26,156.06809997558594
2022-05-27,160.18875122070312
2022-05-31,161.00137329101562
2022-06-01,157.53089904785156
2022-06-02,161.80450439453125
2022-06-03,157.98025512695312
2022-06-06,158.00892639160156
2022-06-07,159.6151123046875
2022-06-08,157.7603302001953
2022-06-09,154.5097198486328
2022-06-10,150.0258026123047
2022-06-13,141.2777862548828
2022-06-14,140.70411682128906
2022-06-15,143.4862823486328
2022-06-16,137.1571807861328
2022-06-17,138.27574157714844
2022-06-21,141.83229064941406
2022-06-22,141.16305541992188
2022-06-23,139.14573669433594
2022-06-24,143.11341857910156
2022-06-27,143.97390747070312
2022-06-28,141.96615600585938
2022-06-29,140.7997589111328
2022-06-30,139.67160034179688
2022-07-01,136.6313018798828
2022-07-05,136.78428649902344
2022-07-06,138.3426513671875
2022-07-07,142.0426483154297
2022-07-08,143.35247802734375
2022-07-11,141.07701110839844
2022-07-12,141.5454864501953
2022-07-13,142.63540649414062
2022-07-14,146.5743865966797
2022-07-15,151.02964782714844
2022-07-18,148.42916870117188
2022-07-19,154.35675048828125
2022-07-20,155.95338439941406
2022-07-21,157.9324493408203
2022-07-22,156.0968017578125
2022-07-25,155.87689208984375
2022-07-26,154.67227172851562
2022-07-27,160.9344940185547
2022-07-28,162.2156219482422
2022-07-29,164.40501403808594
2022-08-01,163.92697143554688
2022-08-02,163.2672882080078
2022-08-03,168.61167907714844
2022-08-04,169.18536376953125
2022-08-05,169.46258544921875
2022-08-08,168.13365173339844
2022-08-09,162.8848419189453
2022-08-10,167.38792419433594
2022-08-11,166.88119506835938
2022-08-12,171.38427734375
2022-08-15,171.98658752441406
2022-08-16,171.1739501953125
2022-08-17,162.6553955078125
2022-08-18,162.6553955078125
2022-08-19,160.6189727783203
2022-08-22,156.64173889160156
2022-08-23,157.18670654296875
2022-08-24,156.46011352539062
2022-08-25,159.72984313964844
2022-08-26,151.69888305664062
2022-08-29,149.0858917236328
2022-08-30,146.72262573242188
2022-08-31,145.56983947753906
2022-09-01,144.76287841796875
2022-09-02,142.7838897705078
2022-09-06,142.399658203125
2022-09-07,144.77247619628906
2022-09-08,146.14625549316406
2022-09-09,148.1156005859375
2022-09-12,149.52777099609375
2022-09-13,142.41883850097656
2022-09-14,144.34017944335938
2022-09-15,142.05380249023438
2022-09-16,143.43714904785156
2022-09-19,143.725341796875
2022-09-20,143.88868713378906
2022-09-21,142.60134887695312
2022-09-22,139.62330627441406
2022-09-23,136.3378448486328
2022-09-26,135.28111267089844
2022-09-27,136.232177734375
2022-09-28,138.89320373535156
2022-09-29,136.40505981445312
2022-09-30,133.85931396484375
2022-10-03,139.42156982421875
2022-10-04,144.91659545898438
2022-10-05,145.9156951904297
2022-10-06,145.0318603515625
2022-10-07,139.21983337402344
2022-10-10,135.35794067382812
2022-10-11,133.34054565429688
2022-10-12,133.13882446289062
2022-10-13,137.13519287109375
2022-10-14,131.35194396972656
2022-10-17,133.64794921875
2022-10-18,135.5500946044922
2022-10-19,135.77105712890625
2022-10-20,136.4915313720703
2022-10-21,140.8241424560547
2022-10-24,138.8451690673828
2022-10-25,140.61280822753906
2022-10-26,135.81907653808594
2022-10-27,135.14663696289062
2022-10-28,139.18141174316406
2022-10-31,137.0102996826172
2022-11-01,139.0084686279297
2022-11-02,135.68460083007812
2022-11-03,132.5912628173828
2022-11-04,138.6146240234375
2022-11-07,143.07208251953125
2022-11-08,145.09910583496094
2022-11-09,142.399658203125
2022-11-10,154.06211853027344
2022-11-11,157.6070098876953
2022-11-14,154.9171142578125
2022-11-15,158.67332458496094
2022-11-16,154.92672729492188
2022-11-17,155.11888122558594
2022-11-18,155.4839324951172
2022-11-21,152.97657775878906
2022-11-22,161.80511474609375
2022-11-23,162.54481506347656
2022-11-25,160.517822265625
2022-11-28,157.55894470214844
2022-11-29,157.44369506835938
2022-11-30,165.1482391357422
2022-12-01,164.7351531982422
2022-12-02,162.71841430664062
2022-12-05,161.9561004638672
2022-12-06,160.67274475097656
2022-12-07,160.19024658203125
2022-12-08,163.70265197753906
2022-12-09,162.76663208007812
2022-12-12,166.22116088867188
2022-12-13,169.33795166015625
2022-12-14,165.6614990234375
2022-12-15,160.2674560546875
2022-12-16,160.9718475341797
2022-12-19,159.35073852539062
2022-12-20,158.5691375732422
2022-12-21,161.5412139892578
2022-12-22,158.0094757080078
2022-12-23,158.09632873535156
2022-12-27,156.51380920410156
2022-12-28,154.6611328125
2022-12-29,158.23143005371094
2022-12-30,158.27967834472656
2023-01-03,156.75506591796875
2023-01-04,160.09378051757812
2023-01-05,154.09182739257812
2023-01-06,159.7174530029297
2023-01-09,161.24205017089844
2023-01-10,163.28773498535156
2023-01-11,163.83773803710938
2023-01-12,162.7570037841797
2023-01-13,163.05615234375
2023-01-17,161.05873107910156
2023-01-18,160.18063354492188
2023-01-19,157.41123962402344
2023-01-20,159.37969970703125
2023-01-23,163.71231079101562
2023-01-24,162.9403533935547
2023-01-25,162.54473876953125
2023-01-26,164.75445556640625
2023-01-27,164.84130859375
2023-01-30,163.0078887939453
2023-01-31,165.45884704589844
2023-02-01,170.3993682861328
2023-02-02,173.0143585205078
2023-02-03,172.5512237548828
2023-02-06,171.32571411132812
2023-02-07,174.67405700683594
2023-02-08,171.52833557128906
2023-02-09,172.26171875
2023-02-10,172.2038116455078
2023-02-13,174.12403869628906
2023-02-14,176.14076232910156
2023-02-15,189.3026123046875
2023-02-16,187.0349884033203
2023-02-17,185.95425415039062
2023-02-21,179.45054626464844
2023-02-22,177.3179931640625
2023-02-23,179.14175415039062
2023-02-24,177.34829711914062
2023-02-27,177.57127380371094
2023-02-28,177.86209106445312
2023-03-01,177.5131072998047
2023-03-02,178.94786071777344
2023-03-03,180.55711364746094
2023-03-06,179.84942626953125
2023-03-07,179.28717041015625
2023-03-08,180.8673553466797
2023-03-09,177.9493408203125
2023-03-10,176.204345703125
2023-03-13,176.97023010253906
2023-03-14,180.87701416015625
2023-03-15,177.33859252929688
2023-03-16,180.92550659179688
2023-03-17,180.16934204101562
2023-03-20,181.3423614501953
2023-03-21,182.6414031982422
2023-03-22,180.90611267089844
2023-03-23,183.6593017578125
2023-03-24,181.953125
2023-03-27,179.1223602294922
2023-03-28,177.98812866210938
2023-03-29,183.38787841796875
2023-03-30,188.27381896972656
2023-03-31,191.1918182373047
2023-04-03,190.28053283691406
2023-04-04,189.156005859375
2023-04-05,184.5511932373047
2023-04-06,181.44900512695312
2023-04-10,185.1134490966797
2023-04-11,183.6205291748047
2023-04-12,181.56532287597656
2023-04-13,183.3200225830078
2023-04-14,182.748046875
2023-04-17,183.77566528320312
2023-04-18,183.78533935546875
2023-04-19,182.78683471679688
2023-04-20,181.2648162841797
2023-04-21,180.6443634033203
2023-04-24,181.2454376220703
2023-04-25,175.60330200195312
2023-04-26,175.13800048828125
2023-04-27,172.19090270996094
2023-04-28,174.38182067871094
2023-05-01,176.96051025390625
2023-05-02,178.04629516601562
2023-05-03,176.81509399414062
2023-05-04,175.78750610351562
2023-05-05,177.78453063964844
2023-05-08,178.8800048828125
2023-05-09,174.12977600097656
2023-05-10,175.88442993164062
2023-05-11,175.07012939453125
2023-05-12,175.0507354736328
2023-05-15,178.7345733642578
2023-05-16,177.20286560058594
2023-05-17,182.21485900878906
2023-05-18,186.38343811035156
2023-05-19,184.706298828125
2023-05-22,185.4624481201172
2023-05-23,182.1760711669922
2023-05-24,167.906005859375
2023-05-25,167.1207733154297
2023-05-26,171.13421630859375
2023-05-30,172.0067138671875
2023-05-31,172.2587890625
2023-06-01,174.89561462402344
2023-06-02,175.13916015625
2023-06-05,170.444091796875
2023-06-06,173.35659790039062
2023-06-07,175.69436645507812
2023-06-08,176.97039794921875
2023-06-09,177.73019409179688
2023-06-12,182.79541015625
2023-06-13,187.38330078125
2023-06-14,186.91575622558594
2023-06-15,184.74356079101562
2023-06-16,183.47726440429688
2023-06-20,183.1071014404297
2023-06-21,180.63294982910156
2023-06-22,181.28558349609375
2023-06-23,181.1199951171875
2023-06-26,181.50962829589844
2023-06-27,187.39303588867188
2023-06-28,184.97732543945312
2023-06-29,184.56822204589844
2023-06-30,189.76004028320312
2023-07-03,189.29251098632812
2023-07-05,185.0747528076172
2023-07-06,181.36349487304688
2023-07-07,180.5063018798828
2023-07-10,186.09751892089844
2023-07-11,186.0001220703125
2023-07-12,190.33474731445312
2023-07-13,193.13037109375
2023-07-14,186.99366760253906
2023-07-17,191.26986694335938
2023-07-18,191.40625
2023-07-19,190.7146453857422
2023-07-20,184.7338104248047
2023-07-21,186.9839324951172
2023-07-24,187.38330078125
2023-07-25,190.5880126953125
2023-07-26,186.55535888671875
2023-07-27,190.3834686279297
2023-07-28,193.27647399902344
2023-07-31,194.35769653320312
2023-08-01,194.30897521972656
2023-08-02,187.47097778320312
2023-08-03,186.526123046875
2023-08-04,183.467529296875
2023-08-07,185.17214965820312
2023-08-08,181.7726287841797
2023-08-09,180.01927185058594
2023-08-10,179.921875
2023-08-11,178.46078491210938
2023-08-14,180.58424377441406
2023-08-15,176.6197509765625
2023-08-16,172.5773162841797
2023-08-17,170.9408721923828
2023-08-18,171.1941375732422
2023-08-21,172.6260223388672
2023-08-22,172.08055114746094
2023-08-23,172.87930297851562
2023-08-24,169.1875457763672
2023-08-25,173.5416717529297
2023-08-28,175.65542602539062
2023-08-29,177.82760620117188
2023-08-30,176.86328125
2023-08-31,177.0678253173828
2023-09-01,178.545654296875
2023-09-05,177.67462158203125
2023-09-06,178.30099487304688
2023-09-07,174.6602020263672
2023-09-08,173.6912841796875
2023-09-11,173.86744689941406
2023-09-12,171.32281494140625
2023-09-13,172.41896057128906
2023-09-14,175.84445190429688
2023-09-15,174.3470001220703
2023-09-18,175.89337158203125
2023-09-19,174.94403076171875
2023-09-20,172.33090209960938
2023-09-21,170.13856506347656
2023-09-22,171.74363708496094
2023-09-25,171.69471740722656
2023-09-26,168.67051696777344
2023-09-27,169.13050842285156
2023-09-28,172.6538543701172
2023-09-29,171.36196899414062
2023-10-02,171.69471740722656
2023-10-03,167.85816955566406
2023-10-04,170.08963012695312
2023-10-05,168.4356231689453
2023-10-06,170.2657928466797
2023-10-09,169.62965393066406
2023-10-10,172.22323608398438
2023-10-11,171.195556640625
2023-10-12,169.9036865234375
2023-10-13,167.4275665283203
2023-10-16,169.07177734375
2023-10-17,168.93475341796875
2023-10-18,167.623291015625
2023-10-19,165.12759399414062
2023-10-20,162.9744415283203
2023-10-23,160.380859375
2023-10-24,161.4182891845703
2023-10-25,156.38772583007812
2023-10-26,157.43495178222656
2023-10-27,157.151123046875
2023-10-30,152.5609893798828
2023-10-31,153.98011779785156
2023-11-01,155.84945678710938
2023-11-02,160.84085083007812
2023-11-03,164.34461975097656
2023-11-06,164.0020751953125
2023-11-07,164.53054809570312
2023-11-08,165.3135528564453
2023-11-09,163.57147216796875
2023-11-10,168.6509552001953
2023-11-13,167.0262908935547
2023-11-14,173.7989501953125
2023-11-15,176.93080139160156
2023-11-16,176.0108184814453
2023-11-17,179.15249633789062
2023-11-20,179.9060821533203
2023-11-21,177.39080810546875
2023-11-22,178.7805633544922
2023-11-24,179.15249633789062
2023-11-27,179.8571319580078
2023-11-28,179.29928588867188
2023-11-29,178.81971740722656
2023-11-30,179.47544860839844
2023-12-01,180.01626586914062
2023-12-04,180.2030792236328
2023-12-05,177.61697387695312
2023-12-06,177.55796813964844
2023-12-07,181.30442810058594
2023-12-08,181.7960968017578
2023-12-11,186.95849609375
2023-12-12,187.78448486328125
2023-12-13,189.06280517578125
2023-12-14,196.83103942871094
2023-12-15,197.52919006347656
2023-12-18,193.3107452392578
2023-12-19,194.53005981445312
2023-12-20,188.98416137695312
2023-12-21,193.00592041015625
2023-12-22,193.812255859375
2023-12-26,195.55270385742188
2023-12-27,196.02471923828125
2023-12-28,196.89987182617188
2023-12-29,195.24786376953125
2024-01-02,190.35096740722656
2024-01-03,185.8080291748047
2024-01-04,182.96621704101562
2024-01-05,183.43821716308594
2024-01-08,185.82769775390625
2024-01-09,186.5946807861328
2024-01-10,185.2278594970703
2024-01-11,185.8080291748047
2024-01-12,185.21803283691406
2024-01-16,184.65753173828125
2024-01-17,182.33689880371094
2024-01-18,186.80117797851562
2024-01-19,191.52108764648438
2024-01-22,194.0187225341797
2024-01-23,198.01100158691406
2024-01-24,194.99221801757812
2024-01-25,194.0089111328125
2024-01-26,190.6951141357422
2024-01-29,193.91055297851562
2024-01-30,191.49160766601562
2024-01-31,189.15130615234375
2024-02-01,188.80712890625
2024-02-02,188.89564514160156
2024-02-05,189.34796142578125
2024-02-06,186.54551696777344
2024-02-07,188.767822265625
2024-02-08,190.8229522705078
2024-02-09,191.76693725585938
2024-02-12,190.81312561035156
2024-02-13,181.60923767089844
2024-02-14,183.21206665039062
2024-02-15,184.4116973876953
2024-02-16,185.10003662109375
2024-02-20,186.24066162109375
2024-02-21,190.48861694335938
2024-02-22,188.7088165283203
2024-02-23,186.9388427734375
2024-02-26,185.85716247558594
2024-02-27,185.91619873046875
2024-02-28,184.62802124023438
2024-02-29,188.6203155517578
2024-03-01,192.88790893554688
2024-03-04,192.31491088867188
2024-03-05,187.51345825195312
2024-03-06,189.39056396484375
2024-03-07,195.85177612304688
2024-03-08,193.57949829101562
2024-03-11,195.8221435546875
2024-03-12,196.8002166748047
2024-03-13,196.2074432373047
2024-03-14,192.08767700195312
2024-03-15,192.848388671875
2024-03-18,188.91636657714844
2024-03-19,188.24452209472656
2024-03-20,191.97901916503906
2024-03-21,192.7989959716797
2024-03-22,191.1787567138672
2024-03-25,188.3334503173828
2024-03-26,186.68357849121094
2024-03-27,191.0009307861328
2024-03-28,195.4071807861328
2024-04-01,194.25128173828125
2024-04-02,192.53225708007812
2024-04-03,193.00648498535156
2024-04-04,189.63754272460938
2024-04-05,192.4136962890625
2024-04-08,194.32044982910156
2024-04-09,201.6609344482422
2024-04-10,193.9647979736328
2024-04-11,196.2469482421875
2024-04-12,189.95370483398438
2024-04-15,187.99755859375
2024-04-16,188.9262237548828
2024-04-17,187.14788818359375
2024-04-18,185.3201904296875
2024-04-19,181.15103149414062
2024-04-22,184.06549072265625
2024-04-23,187.64187622070312
2024-04-24,194.1327362060547
2024-04-25,195.55538940429688
2024-04-26,199.53683471679688
2024-04-29,201.44357299804688
2024-04-30,198.19322204589844
2024-05-01,191.55418395996094
2024-05-02,194.1228790283203
2024-05-03,197.22503662109375
2024-05-06,200.87057495117188
2024-05-07,201.11756896972656
2024-05-08,202.39202880859375
2024-05-09,202.32286071777344
2024-05-10,204.69395446777344
2024-05-13,205.86961364746094
2024-05-14,209.38673400878906
2024-05-15,213.1508331298828
2024-05-16,211.54046630859375
2024-05-17,211.50096130371094
2024-05-20,214.8599853515625
2024-05-21,214.0301055908203
2024-05-22,237.2667694091797
2024-05-23,231.73422241210938
2024-05-24,229.70892333984375
2024-05-28,230.62771606445312
2024-05-29,225.40142822265625
2024-05-30,227.22915649414062
2024-05-31,231.6650848388672
2024-06-03,229.41253662109375
2024-06-04,228.75790405273438
2024-06-05,233.7668914794922
2024-06-06,235.4828643798828
2024-06-07,232.86428833007812
2024-06-10,233.45941162109375
2024-06-11,234.38186645507812
2024-06-12,236.50448608398438
2024-06-13,232.1302947998047
2024-06-14,229.3133544921875
2024-06-17,230.50360107421875
2024-06-18,233.46934509277344
2024-06-20,227.64697265625
2024-06-21,229.1744842529297
2024-06-24,226.6055145263672
2024-06-25,228.47024536132812
2024-06-26,225.99053955078125
2024-06-27,224.83995056152344
2024-06-28,226.40711975097656
2024-07-01,223.3521270751953
2024-07-02,226.38729858398438
2024-07-03,228.15284729003906
2024-07-05,229.01577758789062
2024-07-08,231.44589233398438
2024-07-09,230.12667846679688
2024-07-10,236.39540100097656
2024-07-11,231.8426513671875
2024-07-12,236.62351989746094
2024-07-15,235.7903289794922
2024-07-16,241.35479736328125
2024-07-17,233.6974639892578
2024-07-18,237.05003356933594
2024-07-19,229.34310913085938
2024-07-22,238.0915069580078
2024-07-23,228.45040893554688
2024-07-24,222.7966766357422
2024-07-25,219.126708984375
2024-07-26,224.59197998046875
2024-07-29,225.55410766601562
2024-07-30,222.7570037841797
2024-07-31,229.50180053710938
2024-08-01,217.1429443359375
2024-08-02,206.2719268798828
2024-08-05,198.93197631835938
2024-08-06,203.2169189453125
2024-08-07,199.67588806152344
2024-08-08,211.9058074951172
2024-08-09,209.59471130371094
2024-08-12,210.3584747314453
2024-08-13,216.24032592773438
2024-08-14,213.57217407226562
2024-08-15,221.85438537597656
2024-08-16,221.3782958984375
2024-08-19,224.11587524414062
2024-08-20,221.6758575439453
2024-08-21,225.65328979492188
2024-08-22,220.10867309570312
2024-08-23,226.53607177734375
2024-08-26,223.7786407470703
2024-08-27,229.95806884765625
2024-08-28,225.3259735107422
2024-08-29,229.01577758789062
2024-08-30,232.9337158203125
2024-09-03,217.78785705566406
2024-09-04,220.8648223876953
2024-09-05,218.13636779785156
2024-09-06,212.73922729492188
2024-09-09,217.6384735107422
2024-09-10,217.7978057861328
2024-09-11,224.1210479736328
2024-09-12,220.59596252441406
2024-09-13,224.4695587158203
2024-09-16,222.3385772705078
2024-09-17,224.3998565673828
2024-09-18,221.70127868652344
2024-09-19,232.4656982421875
2024-09-20,225.82382202148438
2024-09-23,225.05706787109375
2024-09-24,226.3715057373047
2024-09-25,225.68441772460938
2024-09-26,231.47988891601562
2024-09-27,231.0716094970703
2024-09-30,229.19952392578125
2024-10-01,222.7269287109375
2024-10-02,226.7698211669922
2024-10-03,225.60475158691406
2024-10-04,227.2677001953125
2024-10-07,225.55496215820312
2024-10-08,228.43276977539062
2024-10-09,232.256591796875
2024-10-10,229.727294921875
2024-10-11,231.87818908691406
2024-10-14,235.43313598632812
2024-10-15,224.91766357421875
2024-10-16,226.5308380126953
2024-10-17,226.38145446777344
2024-10-18,227.36729431152344
2024-10-21,224.718505859375
2024-10-22,223.6729278564453
2024-10-23,225.89353942871094
2024-10-24,228.7115936279297
2024-10-25,229.19952392578125
2024-10-28,229.16966247558594
2024-10-29,234.23818969726562
