,JNJ
2018-11-01,118.46605682373047
2018-11-02,118.34831237792969
2018-11-05,119.62702941894531
2018-11-06,119.93827819824219
2018-11-07,121.7721939086914
2018-11-08,122.23493194580078
2018-11-09,122.26853942871094
2018-11-12,122.50411987304688
2018-11-13,121.7133560180664
2018-11-14,121.35160064697266
2018-11-15,121.56190490722656
2018-11-16,122.81539154052734
2018-11-19,124.27916717529297
2018-11-20,123.20233154296875
2018-11-21,119.45035552978516
2018-11-23,119.65225219726562
2018-11-26,119.68612670898438
2018-11-27,121.25234985351562
2018-11-28,123.97846984863281
2018-11-29,123.47895050048828
2018-11-30,124.36791229248047
2018-12-03,123.78372955322266
2018-12-04,123.63133239746094
2018-12-06,123.52973937988281
2018-12-07,123.12335968017578
2018-12-10,122.97942352294922
2018-12-11,124.02925109863281
2018-12-12,124.53721618652344
2018-12-13,125.16374969482422
2018-12-14,112.59992980957031
2018-12-17,109.33200073242188
2018-12-18,110.4156723022461
2018-12-19,108.03666687011719
2018-12-20,108.59544372558594
2018-12-21,108.44303894042969
2018-12-24,103.99832153320312
2018-12-26,107.27471160888672
2018-12-27,107.86737823486328
2018-12-28,107.74881744384766
2018-12-31,109.25579833984375
2019-01-02,108.15519714355469
2019-01-03,106.43657684326172
2019-01-04,108.2229232788086
2019-01-07,107.52870178222656
2019-01-08,110.0262222290039
2019-01-09,109.15421295166016
2019-01-10,109.81455993652344
2019-01-11,109.84844207763672
2019-01-14,108.60391235351562
2019-01-15,109.51825714111328
2019-01-16,108.40071105957031
2019-01-17,109.28966522216797
2019-01-18,110.64424896240234
2019-01-22,109.0441665649414
2019-01-23,109.0441665649414
2019-01-24,107.54563903808594
2019-01-25,108.56156921386719
2019-01-28,109.20500183105469
2019-01-29,110.33946990966797
2019-01-30,111.44853210449219
2019-01-31,112.66766357421875
2019-02-01,113.6158676147461
2019-02-04,112.49833679199219
2019-02-05,112.49833679199219
2019-02-06,112.59992980957031
2019-02-07,111.79564666748047
2019-02-08,112.09195709228516
2019-02-11,111.75330352783203
2019-02-12,113.5820083618164
2019-02-13,113.82750701904297
2019-02-14,113.708984375
2019-02-15,115.46150207519531
2019-02-19,114.87732696533203
2019-02-20,115.43609619140625
2019-02-21,114.64874267578125
2019-02-22,115.64777374267578
2019-02-25,116.07388305664062
2019-02-26,115.99717712402344
2019-02-27,115.79264068603516
2019-02-28,116.44883728027344
2019-03-01,117.90618896484375
2019-03-04,118.01695251464844
2019-03-05,118.26410675048828
2019-03-06,118.53682708740234
2019-03-07,117.81239318847656
2019-03-08,117.65900421142578
2019-03-11,118.08512878417969
2019-03-12,118.61351013183594
2019-03-13,118.80953216552734
2019-03-14,117.62496185302734
2019-03-15,117.26701354980469
2019-03-18,116.90052032470703
2019-03-19,117.98287963867188
2019-03-20,117.00279998779297
2019-03-21,117.69310760498047
2019-03-22,116.678955078125
2019-03-25,116.42329406738281
2019-03-26,118.09367370605469
2019-03-27,118.20441436767578
2019-03-28,118.35786437988281
2019-03-29,119.13336944580078
2019-04-01,118.44306182861328
2019-04-02,117.36074829101562
2019-04-03,116.90052032470703
2019-04-04,115.53697204589844
2019-04-05,116.05681610107422
2019-04-08,116.02275848388672
2019-04-09,115.53697204589844
2019-04-10,115.54549407958984
2019-04-11,115.23015594482422
2019-04-12,115.88636779785156
2019-04-15,116.3465805053711
2019-04-16,117.62496185302734
2019-04-17,118.0510482788086
2019-04-18,117.19881439208984
2019-04-22,117.4630126953125
2019-04-23,119.22708892822266
2019-04-24,118.63053894042969
2019-04-25,119.01406860351562
2019-04-26,119.64470672607422
2019-04-29,119.17601776123047
2019-04-30,120.33501434326172
2019-05-01,120.97418212890625
2019-05-02,120.40320587158203
2019-05-03,121.02533721923828
2019-05-06,121.0935287475586
2019-05-07,119.28677368164062
2019-05-08,119.13336944580078
2019-05-09,118.2300033569336
2019-05-10,118.50273132324219
2019-05-13,116.92610168457031
2019-05-14,116.60225677490234
2019-05-15,116.678955078125
2019-05-16,117.78685760498047
2019-05-17,118.12774658203125
2019-05-20,117.96582794189453
2019-05-21,117.71013641357422
2019-05-22,118.25559997558594
2019-05-23,119.13336944580078
2019-05-24,119.1419448852539
2019-05-28,117.61460876464844
2019-05-29,112.68932342529297
2019-05-30,113.35862731933594
2019-05-31,112.53486633300781
2019-06-03,112.78370666503906
2019-06-04,114.74866485595703
2019-06-05,115.30641174316406
2019-06-06,117.27995300292969
2019-06-07,118.88453674316406
2019-06-10,119.2878189086914
2019-06-11,119.9399642944336
2019-06-12,121.57025909423828
2019-06-13,120.73796081542969
2019-06-14,120.20594787597656
2019-06-17,119.648193359375
2019-06-18,120.3260726928711
2019-06-19,120.51485443115234
2019-06-20,122.02503967285156
2019-06-21,121.9220962524414
2019-06-24,122.75439453125
2019-06-25,123.76691436767578
2019-06-26,121.71611785888672
2019-06-27,120.72079467773438
2019-06-28,119.51091766357422
2019-07-01,119.57955932617188
2019-07-02,120.15447998046875
2019-07-03,121.96497344970703
2019-07-05,120.61785125732422
2019-07-08,120.96104431152344
2019-07-09,121.33858489990234
2019-07-10,121.16700744628906
2019-07-11,120.22310638427734
2019-07-12,115.23775482177734
2019-07-15,115.589599609375
2019-07-16,113.69325256347656
2019-07-17,113.14409637451172
2019-07-18,113.32431030273438
2019-07-19,111.81411743164062
2019-07-22,110.38115692138672
2019-07-23,110.55274200439453
2019-07-24,111.35933685302734
2019-07-25,112.50912475585938
2019-07-26,112.17449188232422
2019-07-29,114.13946533203125
2019-07-30,113.33287811279297
2019-07-31,111.73686981201172
2019-08-01,111.79691314697266
2019-08-02,112.46622467041016
2019-08-05,111.68537902832031
2019-08-06,112.20880889892578
2019-08-07,111.72831726074219
2019-08-08,112.98963165283203
2019-08-09,113.29854583740234
2019-08-12,113.20417785644531
2019-08-13,114.48268127441406
2019-08-14,111.77118682861328
2019-08-15,112.01143646240234
2019-08-16,112.7150650024414
2019-08-19,113.47875213623047
2019-08-20,112.06294250488281
2019-08-21,112.8609619140625
2019-08-22,112.63783264160156
2019-08-23,109.60028839111328
2019-08-26,110.48209381103516
2019-08-27,112.07275390625
2019-08-28,111.24285125732422
2019-08-29,110.86247253417969
2019-08-30,110.9662094116211
2019-09-03,111.29473114013672
2019-09-04,111.39845275878906
2019-09-05,111.15638732910156
2019-09-06,110.83654022216797
2019-09-09,109.74728393554688
2019-09-10,111.99494171142578
2019-09-11,113.39542388916016
2019-09-12,112.75569915771484
2019-09-13,113.05828094482422
2019-09-16,111.98628997802734
2019-09-17,112.09869384765625
2019-09-18,112.73841094970703
2019-09-19,112.47907257080078
2019-09-20,113.81037902832031
2019-09-23,113.88818359375
2019-09-24,113.72393798828125
2019-09-25,113.23982238769531
2019-09-26,111.38980865478516
2019-09-27,111.17367553710938
2019-09-30,111.84798431396484
2019-10-01,112.37531280517578
2019-10-02,114.11294555664062
2019-10-03,113.41270446777344
2019-10-04,115.54800415039062
2019-10-07,115.11577606201172
2019-10-08,113.97464752197266
2019-10-09,111.70968627929688
2019-10-10,111.57135009765625
2019-10-11,113.53372955322266
2019-10-14,113.00640106201172
2019-10-15,114.839111328125
2019-10-16,116.85340118408203
2019-10-17,117.7178726196289
2019-10-18,110.39564514160156
2019-10-21,110.67228698730469
2019-10-22,111.69237518310547
2019-10-23,112.29751586914062
2019-10-24,110.2227554321289
2019-10-25,110.95755767822266
2019-10-28,111.67508697509766
2019-10-29,111.62322235107422
2019-10-30,114.839111328125
2019-10-31,114.14753723144531
2019-11-01,113.42135620117188
2019-11-04,112.58280181884766
2019-11-05,112.7470703125
2019-11-06,113.2138900756836
2019-11-07,113.62018585205078
2019-11-08,114.97746276855469
2019-11-11,114.0956802368164
2019-11-12,113.55103302001953
2019-11-13,113.48187255859375
2019-11-14,113.2138900756836
2019-11-15,116.65455627441406
2019-11-18,116.5594711303711
2019-11-19,116.55083465576172
2019-11-20,117.51903533935547
2019-11-21,117.95130157470703
2019-11-22,119.36043548583984
2019-11-25,119.41267395019531
2019-11-26,119.4039535522461
2019-11-27,119.90884399414062
2019-11-29,119.68248748779297
2019-12-02,119.56932830810547
2019-12-03,119.395263671875
2019-12-04,121.32772827148438
2019-12-05,121.48441314697266
2019-12-06,122.19818115234375
2019-12-09,122.30266571044922
2019-12-10,121.85870361328125
2019-12-11,122.72049713134766
2019-12-12,123.03386688232422
2019-12-13,123.06865692138672
2019-12-16,123.42556762695312
2019-12-17,124.96632385253906
2019-12-18,124.64427185058594
2019-12-19,126.52449798583984
2019-12-20,127.14251708984375
2019-12-23,127.47329711914062
2019-12-24,127.02936553955078
2019-12-26,126.94233703613281
2019-12-27,126.87268829345703
2019-12-30,126.48098754882812
2019-12-31,126.97711181640625
2020-01-02,127.06420135498047
2020-01-03,125.5930404663086
2020-01-06,125.43637084960938
2020-01-07,126.2024154663086
2020-01-08,126.18501281738281
2020-01-09,126.5593032836914
2020-01-10,126.27202606201172
2020-01-13,126.82915496826172
2020-01-14,127.54291534423828
2020-01-15,127.96949005126953
2020-01-16,129.00535583496094
2020-01-17,129.84970092773438
2020-01-21,129.93678283691406
2020-01-22,129.04888916015625
2020-01-23,129.29263305664062
2020-01-24,129.1097869873047
2020-01-27,129.4840850830078
2020-01-28,130.136962890625
2020-01-29,131.0422821044922
2020-01-30,130.88565063476562
2020-01-31,129.5885772705078
2020-02-03,130.72024536132812
2020-02-04,131.9650115966797
2020-02-05,134.04541015625
2020-02-06,133.64503479003906
2020-02-07,132.21746826171875
2020-02-10,132.19134521484375
2020-02-11,132.30447387695312
2020-02-12,131.5210723876953
2020-02-13,130.6505584716797
2020-02-14,130.68540954589844
2020-02-18,129.82363891601562
2020-02-19,129.64952087402344
2020-02-20,129.15335083007812
2020-02-21,130.51132202148438
2020-02-24,127.82184600830078
2020-02-25,126.71807098388672
2020-02-26,125.86829376220703
2020-02-27,121.87359619140625
2020-02-28,117.80880737304688
2020-03-02,122.66204833984375
2020-03-03,118.7812271118164
2020-03-04,125.69309997558594
2020-03-05,124.40534973144531
2020-03-06,124.42288970947266
2020-03-09,119.52584075927734
2020-03-10,124.08122253417969
2020-03-11,115.46105194091797
2020-03-12,109.86319732666016
2020-03-13,117.6423568725586
2020-03-16,111.3699722290039
2020-03-17,119.6572494506836
2020-03-18,118.22931671142578
2020-03-19,111.29991912841797
2020-03-20,105.02750396728516
2020-03-23,97.36223602294922
2020-03-24,104.40552520751953
2020-03-25,104.59825897216797
2020-03-26,110.87940216064453
2020-03-27,107.89215087890625
2020-03-30,116.52104187011719
2020-03-31,114.87411499023438
2020-04-01,112.84171295166016
2020-04-02,116.64370727539062
2020-04-03,117.53726196289062
2020-04-06,122.43424987792969
2020-04-07,120.43692016601562
2020-04-08,125.50035858154297
2020-04-09,123.72203063964844
2020-04-13,122.44304656982422
2020-04-14,127.92698669433594
2020-04-15,129.35491943359375
2020-04-16,131.11575317382812
2020-04-17,133.17442321777344
2020-04-20,132.8677978515625
2020-04-21,131.12448120117188
2020-04-22,134.02423095703125
2020-04-23,136.23179626464844
2020-04-24,135.66236877441406
2020-04-27,135.16302490234375
2020-04-28,132.62249755859375
2020-04-29,131.61509704589844
2020-04-30,131.4398651123047
2020-05-01,129.90682983398438
2020-05-04,129.8892822265625
2020-05-05,130.96681213378906
2020-05-06,129.72283935546875
2020-05-07,129.29360961914062
2020-05-08,130.26600646972656
2020-05-11,130.62518310546875
2020-05-12,128.8993682861328
2020-05-13,128.89065551757812
2020-05-14,129.33741760253906
2020-05-15,131.79029846191406
2020-05-18,131.8603973388672
2020-05-19,130.5463409423828
2020-05-20,129.37245178222656
2020-05-21,128.52272033691406
2020-05-22,127.3495101928711
2020-05-26,127.51708221435547
2020-05-27,127.80818176269531
2020-05-28,129.64297485351562
2020-05-29,131.2130889892578
2020-06-01,129.83702087402344
2020-06-02,130.77207946777344
2020-06-03,131.1249237060547
2020-06-04,129.43128967285156
2020-06-05,129.9340362548828
2020-06-08,129.46656799316406
2020-06-09,128.75205993652344
2020-06-10,130.37510681152344
2020-06-11,124.26213836669922
2020-06-12,125.3912124633789
2020-06-15,124.59735870361328
2020-06-16,127.42886352539062
2020-06-17,127.0407485961914
2020-06-18,126.5026626586914
2020-06-19,126.87317657470703
2020-06-22,126.48505401611328
2020-06-23,126.01754760742188
2020-06-24,123.3359146118164
2020-06-25,123.20359802246094
2020-06-26,121.5628662109375
2020-06-29,122.64788818359375
2020-06-30,124.05040740966797
2020-07-01,123.82988739013672
2020-07-02,124.35034942626953
2020-07-06,126.12335205078125
2020-07-07,126.0086898803711
2020-07-08,126.37918853759766
2020-07-09,125.69112396240234
2020-07-10,125.58528900146484
2020-07-13,128.09046936035156
2020-07-14,130.48098754882812
2020-07-15,130.78085327148438
2020-07-16,131.65415954589844
2020-07-17,131.74237060546875
2020-07-20,131.962890625
2020-07-21,132.08639526367188
2020-07-22,132.32456970214844
2020-07-23,131.97177124023438
2020-07-24,130.6573944091797
2020-07-27,129.82821655273438
2020-07-28,129.5194854736328
2020-07-29,129.26368713378906
2020-07-30,129.52828979492188
2020-07-31,128.5756072998047
2020-08-03,129.97817993164062
2020-08-04,129.8634796142578
2020-08-05,130.90435791015625
2020-08-06,130.1545867919922
2020-08-07,131.08084106445312
2020-08-10,130.5780029296875
2020-08-11,129.64297485351562
2020-08-12,132.0158233642578
2020-08-13,130.5515594482422
2020-08-14,130.76327514648438
2020-08-17,131.42481994628906
2020-08-18,132.39511108398438
2020-08-19,132.65975952148438
2020-08-20,133.56834411621094
2020-08-21,134.7503662109375
2020-08-24,135.10552978515625
2020-08-25,135.02565002441406
2020-08-26,135.23876953125
2020-08-27,135.84255981445312
2020-08-28,136.4286346435547
2020-08-31,136.2244110107422
2020-09-01,134.546142578125
2020-09-02,136.5973358154297
2020-09-03,132.79678344726562
2020-09-04,131.9443817138672
2020-09-08,130.76336669921875
2020-09-09,132.93003845214844
2020-09-10,130.45252990722656
2020-09-11,131.22508239746094
2020-09-14,131.73123168945312
2020-09-15,132.2107391357422
2020-09-16,131.77561950683594
2020-09-17,130.68344116210938
2020-09-18,132.46826171875
2020-09-21,128.8453369140625
2020-09-22,128.0550537109375
2020-09-23,128.25927734375
2020-09-24,128.4635009765625
2020-09-25,129.34259033203125
2020-09-28,130.63015747070312
2020-09-29,130.58575439453125
2020-09-30,132.201904296875
2020-10-01,130.81661987304688
2020-10-02,129.85760498046875
2020-10-05,131.6246795654297
2020-10-06,129.8753662109375
2020-10-07,131.31393432617188
2020-10-08,132.2107391357422
2020-10-09,134.0577392578125
2020-10-12,134.830322265625
2020-10-13,131.74014282226562
2020-10-14,131.50926208496094
2020-10-15,130.701171875
2020-10-16,131.50926208496094
