,STZ
2017-09-18,183.5837860107422
2017-09-19,182.17027282714844
2017-09-20,181.6660614013672
2017-09-21,180.99075317382812
2017-09-22,181.7021026611328
2017-09-25,180.6216278076172
2017-09-26,180.4775390625
2017-09-27,179.8922882080078
2017-09-28,179.44215393066406
2017-09-29,179.5771942138672
2017-10-02,179.48721313476562
2017-10-03,179.24407958984375
2017-10-04,181.13485717773438
2017-10-05,188.4007568359375
2017-10-06,189.17506408691406
2017-10-09,187.44635009765625
2017-10-10,187.23927307128906
2017-10-11,187.0411834716797
2017-10-12,186.735107421875
2017-10-13,187.77951049804688
2017-10-16,189.48118591308594
2017-10-17,192.35336303710938
2017-10-18,190.6876678466797
2017-10-19,190.85873413085938
2017-10-20,190.20147705078125
2017-10-23,190.6156463623047
2017-10-24,191.4619598388672
2017-10-25,191.30894470214844
2017-10-26,190.64266967773438
2017-10-27,190.78668212890625
2017-10-30,191.77708435058594
2017-10-31,197.2603302001953
2017-11-01,194.47817993164062
2017-11-02,192.96559143066406
2017-11-03,194.39715576171875
2017-11-06,194.76722717285156
2017-11-07,194.47840881347656
2017-11-08,196.41885375976562
2017-11-09,196.8701171875
2017-11-10,197.3574676513672
2017-11-13,199.2438201904297
2017-11-14,196.83399963378906
2017-11-15,195.9946746826172
2017-11-16,196.15708923339844
2017-11-17,195.2094268798828
2017-11-20,196.3736572265625
2017-11-21,198.34120178222656
2017-11-22,198.96397399902344
2017-11-24,200.25460815429688
2017-11-27,198.6661834716797
2017-11-28,198.57589721679688
2017-11-29,193.46754455566406
2017-11-30,196.38275146484375
2017-12-01,197.29429626464844
2017-12-04,195.2545928955078
2017-12-05,195.6878662109375
2017-12-06,195.78704833984375
2017-12-07,195.71490478515625
2017-12-08,196.73472595214844
2017-12-11,197.98924255371094
2017-12-12,198.56687927246094
2017-12-13,197.27626037597656
2017-12-14,201.03982543945312
2017-12-15,202.5651092529297
2017-12-18,200.7419891357422
2017-12-19,201.4730224609375
2017-12-20,201.72579956054688
2017-12-21,202.70953369140625
2017-12-22,201.9965057373047
2017-12-26,203.5308074951172
2017-12-27,203.95501708984375
2017-12-28,205.76011657714844
2017-12-29,206.29257202148438
2018-01-02,204.4784698486328
2018-01-03,205.3268585205078
2018-01-04,203.78350830078125
2018-01-05,198.4495391845703
2018-01-08,195.7058563232422
2018-01-09,200.43511962890625
2018-01-10,197.980224609375
2018-01-11,197.70045471191406
2018-01-12,196.31956481933594
2018-01-16,196.53614807128906
2018-01-17,197.85385131835938
2018-01-18,196.1119384765625
2018-01-19,197.00552368164062
2018-01-22,197.94415283203125
2018-01-23,199.2618408203125
2018-01-24,200.38999938964844
2018-01-25,199.7401885986328
2018-01-26,201.84307861328125
2018-01-29,199.22572326660156
2018-01-30,198.6029815673828
2018-01-31,198.07949829101562
2018-02-01,199.18063354492188
2018-02-02,194.84840393066406
2018-02-05,190.4350128173828
2018-02-06,195.2094268798828
2018-02-07,193.27796936035156
2018-02-08,188.8448486328125
2018-02-09,190.22903442382812
2018-02-12,192.7170867919922
2018-02-13,193.13327026367188
2018-02-14,193.61279296875
2018-02-15,196.1550750732422
2018-02-16,198.5435791015625
2018-02-20,196.6255340576172
2018-02-21,193.4228057861328
2018-02-22,192.8076171875
2018-02-23,196.7431182861328
2018-02-26,197.2678985595703
2018-02-27,197.2769775390625
2018-02-28,194.95176696777344
2018-03-01,195.37698364257812
2018-03-02,198.89639282226562
2018-03-05,198.60687255859375
2018-03-06,201.35726928710938
2018-03-07,202.5786590576172
2018-03-08,206.00759887695312
2018-03-09,208.3960723876953
2018-03-12,208.22421264648438
2018-03-13,206.2247772216797
2018-03-14,205.72715759277344
2018-03-15,205.27476501464844
2018-03-16,206.76756286621094
2018-03-19,204.78622436523438
2018-03-20,205.9262237548828
2018-03-21,204.53289794921875
2018-03-22,202.86817932128906
2018-03-23,199.87353515625
2018-03-26,199.35781860351562
2018-03-27,197.65689086914062
2018-03-28,199.48446655273438
2018-03-29,206.20668029785156
2018-04-02,206.42379760742188
2018-04-03,203.64625549316406
2018-04-04,204.876708984375
2018-04-05,208.02513122558594
2018-04-06,205.5461883544922
2018-04-09,204.6595458984375
2018-04-10,204.53289794921875
2018-04-11,203.97193908691406
2018-04-12,202.85914611816406
2018-04-13,202.56060791015625
2018-04-16,205.39239501953125
2018-04-17,209.35511779785156
2018-04-18,210.042724609375
2018-04-19,207.74468994140625
2018-04-20,205.89906311035156
2018-04-23,206.51422119140625
2018-04-24,204.67764282226562
2018-04-25,205.2566680908203
2018-04-26,206.93946838378906
2018-04-27,211.90646362304688
2018-04-30,210.92031860351562
2018-05-01,207.79896545410156
2018-05-02,205.193359375
2018-05-03,202.72340393066406
2018-05-04,200.19924926757812
2018-05-07,202.47915649414062
2018-05-08,200.36207580566406
2018-05-09,201.4967803955078
2018-05-10,200.06251525878906
2018-05-11,199.917236328125
2018-05-14,201.3606414794922
2018-05-15,201.3152313232422
2018-05-16,201.03382873535156
2018-05-17,201.66017150878906
2018-05-18,199.98080444335938
2018-05-21,199.10935974121094
2018-05-22,196.00473022460938
2018-05-23,196.60389709472656
2018-05-24,196.94888305664062
2018-05-25,196.81271362304688
2018-05-29,199.4724578857422
2018-05-30,204.10208129882812
2018-05-31,202.50436401367188
2018-06-01,202.20484924316406
2018-06-04,205.00076293945312
2018-06-05,204.49240112304688
2018-06-06,203.6663360595703
2018-06-07,202.91290283203125
2018-06-08,206.31704711914062
2018-06-11,205.2367706298828
2018-06-12,208.52288818359375
2018-06-13,208.087158203125
2018-06-14,210.76502990722656
2018-06-15,211.52760314941406
2018-06-18,210.83763122558594
2018-06-19,210.46548461914062
2018-06-20,210.1477813720703
2018-06-21,210.02072143554688
2018-06-22,210.1659393310547
2018-06-25,207.00694274902344
2018-06-26,208.46844482421875
2018-06-27,208.25059509277344
2018-06-28,210.90121459960938
2018-06-29,198.68270874023438
2018-07-02,195.99574279785156
2018-07-03,195.1605987548828
2018-07-05,195.84144592285156
2018-07-06,195.1514892578125
2018-07-09,198.16525268554688
2018-07-10,197.874755859375
2018-07-11,197.30291748046875
2018-07-12,197.4572296142578
2018-07-13,195.62351989746094
2018-07-16,193.7625732421875
2018-07-17,194.125732421875
2018-07-18,194.58868408203125
2018-07-19,195.91404724121094
2018-07-20,196.0410919189453
2018-07-23,195.1696319580078
2018-07-24,194.80654907226562
2018-07-25,195.30581665039062
2018-07-26,194.83380126953125
2018-07-27,194.21649169921875
2018-07-30,190.3312225341797
2018-07-31,190.83958435058594
2018-08-01,189.2328338623047
2018-08-02,188.76084899902344
2018-08-03,194.27096557617188
2018-08-06,192.91842651367188
2018-08-07,197.10321044921875
2018-08-08,194.63404846191406
2018-08-09,195.64520263671875
2018-08-10,194.29705810546875
2018-08-13,194.77978515625
2018-08-14,202.04885864257812
2018-08-15,189.7152099609375
2018-08-16,184.44097900390625
2018-08-17,185.7617950439453
2018-08-20,184.82357788085938
2018-08-21,182.62828063964844
2018-08-22,185.24256896972656
2018-08-23,186.62716674804688
2018-08-24,189.10488891601562
2018-08-27,191.52789306640625
2018-08-28,188.71316528320312
2018-08-29,190.6078643798828
2018-08-30,190.1614990234375
2018-08-31,189.6514129638672
2018-09-04,192.30213928222656
2018-09-05,191.0633544921875
2018-09-06,190.0339813232422
2018-09-07,192.85781860351562
2018-09-10,193.16749572753906
2018-09-11,196.0824432373047
2018-09-12,196.74737548828125
2018-09-13,195.69070434570312
2018-09-14,193.15838623046875
2018-09-17,193.41343688964844
2018-09-18,194.4974365234375
2018-09-19,196.00038146972656
2018-09-20,199.09756469726562
2018-09-21,197.6127471923828
2018-09-24,197.0480194091797
2018-09-25,195.39923095703125
2018-09-26,194.71603393554688
2018-09-27,195.7908935546875
2018-09-28,196.41033935546875
2018-10-01,194.31529235839844
2018-10-02,193.77781677246094
2018-10-03,191.98330688476562
2018-10-04,202.3130645751953
2018-10-05,203.29681396484375
2018-10-08,208.29771423339844
2018-10-09,206.11154174804688
2018-10-10,201.86666870117188
2018-10-11,198.3688201904297
2018-10-12,205.58322143554688
2018-10-15,203.7796173095703
2018-10-16,206.7400665283203
2018-10-17,206.9586944580078
2018-10-18,205.03662109375
2018-10-19,203.06910705566406
2018-10-22,199.63494873046875
2018-10-23,195.7362518310547
2018-10-24,193.2768096923828
2018-10-25,194.160400390625
2018-10-26,191.25460815429688
2018-10-29,184.68692016601562
2018-10-30,180.78822326660156
2018-10-31,181.48052978515625
2018-11-01,182.98358154296875
2018-11-02,183.38433837890625
2018-11-05,183.12832641601562
2018-11-06,186.5111541748047
2018-11-07,189.02537536621094
2018-11-08,187.1693878173828
2018-11-09,185.7157440185547
2018-11-12,184.65516662597656
2018-11-13,182.52496337890625
2018-11-14,180.39466857910156
2018-11-15,180.51353454589844
2018-11-16,179.68154907226562
2018-11-19,176.81072998046875
2018-11-20,174.36964416503906
2018-11-21,177.5604248046875
2018-11-23,176.30789184570312
2018-11-26,177.4690399169922
2018-11-27,179.01416015625
2018-11-28,184.06089782714844
2018-11-29,179.3889617919922
2018-11-30,178.9775848388672
2018-12-03,181.217529296875
2018-12-04,174.78102111816406
2018-12-06,174.36964416503906
2018-12-07,172.44053649902344
2018-12-10,171.24282836914062
2018-12-11,172.58682250976562
2018-12-12,170.7216796875
2018-12-13,166.97317504882812
2018-12-14,165.72979736328125
2018-12-17,160.957275390625
2018-12-18,157.82138061523438
2018-12-19,157.33676147460938
2018-12-20,152.57347106933594
2018-12-21,148.27633666992188
2018-12-24,143.49473571777344
2018-12-26,149.41004943847656
2018-12-27,149.48321533203125
2018-12-28,148.89805603027344
2018-12-31,147.03294372558594
2019-01-02,149.97689819335938
2019-01-03,147.74609375
2019-01-04,152.33567810058594
2019-01-07,155.53570556640625
2019-01-08,157.56532287597656
2019-01-09,137.9999542236328
2019-01-10,146.2191925048828
2019-01-11,145.56100463867188
2019-01-14,147.0695037841797
2019-01-15,146.76779174804688
2019-01-16,146.17356872558594
2019-01-17,146.6123809814453
2019-01-18,150.07745361328125
2019-01-22,150.60775756835938
2019-01-23,151.39398193359375
2019-01-24,150.66259765625
2019-01-25,152.50030517578125
2019-01-28,153.5059814453125
2019-01-29,153.73451232910156
2019-01-30,155.98365783691406
2019-01-31,158.7721710205078
2019-02-01,158.8544464111328
2019-02-04,157.9950408935547
2019-02-05,159.7412872314453
2019-02-06,157.5196075439453
2019-02-07,159.1287384033203
2019-02-08,160.1984405517578
2019-02-11,158.62841796875
2019-02-12,157.8664093017578
2019-02-13,160.46470642089844
2019-02-14,159.72103881835938
2019-02-15,160.59327697753906
2019-02-19,160.4187774658203
2019-02-20,153.3123016357422
2019-02-21,152.0911865234375
2019-02-22,155.22207641601562
2019-02-25,153.46839904785156
2019-02-26,155.54345703125
2019-02-27,155.3965606689453
2019-02-28,155.3139190673828
2019-03-01,157.8664093017578
2019-03-04,156.66357421875
2019-03-05,153.76222229003906
2019-03-06,152.46763610839844
2019-03-07,153.91830444335938
2019-03-08,152.58702087402344
2019-03-11,154.55181884765625
2019-03-12,154.99253845214844
2019-03-13,156.6911163330078
2019-03-14,156.6452178955078
2019-03-15,156.49832153320312
2019-03-18,157.07675170898438
2019-03-19,153.63368225097656
2019-03-20,151.12713623046875
2019-03-21,155.5251007080078
2019-03-22,155.6536102294922
2019-03-25,154.28555297851562
2019-03-26,157.65518188476562
2019-03-27,156.1953582763672
2019-03-28,158.3805389404297
2019-03-29,160.9789276123047
2019-04-01,163.0538787841797
2019-04-02,162.2459259033203
2019-04-03,164.98204040527344
2019-04-04,175.77944946289062
2019-04-05,177.47799682617188
2019-04-08,176.59654235839844
2019-04-09,175.2653045654297
2019-04-10,174.53994750976562
2019-04-11,175.52230834960938
2019-04-12,174.93472290039062
2019-04-15,175.2928466796875
2019-04-16,174.457275390625
2019-04-17,175.89878845214844
2019-04-18,182.52781677246094
2019-04-22,188.6427001953125
2019-04-23,190.497314453125
2019-04-24,192.93960571289062
2019-04-25,194.7943115234375
2019-04-26,194.7943115234375
2019-04-29,195.14315795898438
2019-04-30,194.34437561035156
2019-05-01,194.72999572753906
2019-05-02,192.00308227539062
2019-05-03,194.0964813232422
2019-05-06,193.18753051757812
2019-05-07,190.8553924560547
2019-05-08,190.2310791015625
2019-05-09,186.03831481933594
2019-05-10,187.27310180664062
2019-05-13,185.27349853515625
2019-05-14,189.2082061767578
2019-05-15,188.8949432373047
2019-05-16,190.56280517578125
2019-05-17,188.7106170654297
2019-05-20,187.10719299316406
2019-05-21,188.90414428710938
2019-05-22,188.8765106201172
2019-05-23,190.0191650390625
2019-05-24,183.08035278320312
2019-05-28,178.989013671875
2019-05-29,174.0682373046875
2019-05-30,172.58462524414062
2019-05-31,162.59580993652344
2019-06-03,163.31454467773438
2019-06-04,169.9583740234375
2019-06-05,172.3174285888672
2019-06-06,169.70040893554688
2019-06-07,173.60751342773438
2019-06-10,176.8880157470703
2019-06-11,179.6524200439453
2019-06-12,174.4552764892578
2019-06-13,174.4737091064453
2019-06-14,172.89796447753906
2019-06-17,172.52935791015625
2019-06-18,167.6823272705078
2019-06-19,169.8478546142578
2019-06-20,171.1563720703125
2019-06-21,169.30418395996094
2019-06-24,167.02810668945312
2019-06-25,169.4608154296875
2019-06-26,170.49290466308594
2019-06-27,173.432373046875
2019-06-28,181.4769744873047
2019-07-01,180.6936492919922
2019-07-02,183.06195068359375
2019-07-03,184.20457458496094
2019-07-05,181.98379516601562
2019-07-08,184.38885498046875
2019-07-09,182.49057006835938
2019-07-10,185.02467346191406
2019-07-11,182.14962768554688
2019-07-12,183.92813110351562
2019-07-15,182.99737548828125
2019-07-16,182.3431854248047
2019-07-17,183.7254180908203
2019-07-18,186.6925811767578
2019-07-19,185.74343872070312
2019-07-22,185.3748321533203
2019-07-23,186.40689086914062
2019-07-24,188.0656280517578
2019-07-25,187.0703887939453
2019-07-26,187.90892028808594
2019-07-29,183.37522888183594
2019-07-30,185.17210388183594
2019-07-31,181.3664093017578
2019-08-01,178.39920043945312
2019-08-02,177.6067657470703
2019-08-05,172.03176879882812
2019-08-06,172.4925079345703
2019-08-07,173.38636779785156
2019-08-08,178.0858917236328
2019-08-09,178.9060516357422
2019-08-12,178.582275390625
2019-08-13,181.8014678955078
2019-08-14,178.8690185546875
2019-08-15,179.83106994628906
2019-08-16,183.89208984375
2019-08-19,186.67645263671875
2019-08-20,187.30552673339844
2019-08-21,187.6478271484375
2019-08-22,186.54701232910156
2019-08-23,183.63304138183594
2019-08-26,187.26852416992188
2019-08-27,183.33700561523438
2019-08-28,186.70423889160156
2019-08-29,189.29441833496094
2019-08-30,189.035400390625
2019-09-03,192.7356719970703
2019-09-04,194.428466796875
2019-09-05,189.5719451904297
2019-09-06,189.40541076660156
2019-09-09,191.25550842285156
2019-09-10,192.57835388183594
2019-09-11,191.27403259277344
2019-09-12,188.68385314941406
2019-09-13,188.77639770507812
2019-09-16,188.5636444091797
2019-09-17,190.3304901123047
2019-09-18,191.79205322265625
2019-09-19,191.80133056640625
2019-09-20,189.7292022705078
2019-09-23,190.3489990234375
2019-09-24,189.67369079589844
2019-09-25,188.71163940429688
2019-09-26,190.6265106201172
2019-09-27,190.56175231933594
2019-09-30,191.74583435058594
2019-10-01,193.7161865234375
2019-10-02,191.29254150390625
2019-10-03,179.70156860351562
2019-10-04,179.22055053710938
2019-10-07,174.5952911376953
2019-10-08,175.31683349609375
2019-10-09,177.1114044189453
2019-10-10,178.26773071289062
2019-10-11,178.61001586914062
2019-10-14,178.50827026367188
2019-10-15,182.0142059326172
2019-10-16,183.60528564453125
2019-10-17,182.50448608398438
2019-10-18,182.2547607421875
2019-10-21,179.9976348876953
2019-10-22,182.06045532226562
2019-10-23,182.7357940673828
2019-10-24,181.94949340820312
2019-10-25,181.16317749023438
2019-10-28,178.46200561523438
2019-10-29,178.5175018310547
2019-10-30,177.1854248046875
2019-10-31,176.06610107421875
2019-11-01,176.68589782714844
2019-11-04,179.38706970214844
2019-11-05,177.3519287109375
2019-11-06,178.73025512695312
2019-11-07,176.70578002929688
2019-11-08,174.1798553466797
2019-11-11,171.35670471191406
2019-11-12,170.71592712402344
2019-11-13,170.88307189941406
2019-11-14,169.81512451171875
2019-11-15,166.83413696289062
2019-11-18,162.41368103027344
2019-11-19,168.05068969726562
2019-11-20,172.6011199951172
2019-11-21,173.31617736816406
2019-11-22,168.2921142578125
2019-11-25,170.47447204589844
2019-11-26,170.92947387695312
2019-11-27,172.4989471435547
2019-11-29,172.7868194580078
2019-12-02,172.80538940429688
2019-12-03,171.3288116455078
2019-12-04,171.14308166503906
2019-12-05,169.44366455078125
2019-12-06,170.5487518310547
2019-12-09,168.3385772705078
2019-12-10,168.02281188964844
2019-12-11,168.66355895996094
2019-12-12,166.964111328125
2019-12-13,169.0721435546875
2019-12-16,169.84298706054688
2019-12-17,170.05661010742188
2019-12-18,170.57662963867188
2019-12-19,172.5639190673828
2019-12-20,175.42422485351562
2019-12-23,174.62559509277344
2019-12-24,173.50192260742188
2019-12-26,176.13002014160156
2019-12-27,175.730712890625
2019-12-30,174.9320526123047
2019-12-31,176.2135772705078
2020-01-02,174.86703491210938
2020-01-03,176.00930786132812
2020-01-06,176.81723022460938
2020-01-07,170.50228881835938
2020-01-08,176.71505737304688
2020-01-09,179.7796630859375
2020-01-10,174.94134521484375
2020-01-13,174.9970703125
2020-01-14,177.216552734375
2020-01-15,177.2351531982422
2020-01-16,177.24441528320312
2020-01-17,176.3993682861328
2020-01-21,176.6593780517578
2020-01-22,178.24737548828125
2020-01-23,180.13259887695312
2020-01-24,177.8944854736328
2020-01-27,177.28155517578125
2020-01-28,178.9995880126953
2020-01-29,178.84173583984375
2020-01-30,177.17941284179688
2020-01-31,174.86703491210938
2020-02-03,175.62852478027344
2020-02-04,179.12962341308594
2020-02-05,183.07640075683594
2020-02-06,185.5466766357422
2020-02-07,186.0481414794922
2020-02-10,186.49559020996094
2020-02-11,186.37440490722656
2020-02-12,185.2371826171875
2020-02-13,187.5395965576172
2020-02-14,190.0004425048828
2020-02-18,189.99110412597656
2020-02-19,192.61978149414062
2020-02-20,194.20443725585938
2020-02-21,193.32821655273438
2020-02-24,187.86582946777344
2020-02-25,182.0398712158203
2020-02-26,178.0129852294922
2020-02-27,163.74172973632812
2020-02-28,160.68431091308594
2020-03-02,165.1959228515625
2020-03-03,165.54078674316406
2020-03-04,173.3428955078125
2020-03-05,170.3693389892578
2020-03-06,166.92042541503906
2020-03-09,153.0965576171875
2020-03-10,154.1033172607422
2020-03-11,144.5487518310547
2020-03-12,122.5126724243164
2020-03-13,123.9574966430664
2020-03-16,116.2859115600586
2020-03-17,116.0062484741211
2020-03-18,113.02338409423828
2020-03-19,114.71057891845703
2020-03-20,111.57853698730469
2020-03-23,98.47248840332031
2020-03-24,115.41901397705078
2020-03-25,118.01970672607422
2020-03-26,131.14437866210938
2020-03-27,135.05014038085938
2020-03-30,136.5042724609375
2020-03-31,133.63323974609375
2020-04-01,127.59290313720703
2020-04-02,122.31693267822266
2020-04-03,123.20246887207031
2020-04-06,132.60789489746094
2020-04-07,139.44052124023438
2020-04-08,147.0655517578125
2020-04-09,154.9608917236328
2020-04-13,146.93504333496094
2020-04-14,156.4429931640625
2020-04-15,151.3441162109375
2020-04-16,151.14837646484375
2020-04-17,151.66102600097656
2020-04-20,145.9935760498047
2020-04-21,142.63783264160156
2020-04-22,144.68856811523438
2020-04-23,142.665771484375
2020-04-24,148.05361938476562
2020-04-27,152.08050537109375
2020-04-28,156.0701446533203
2020-04-29,157.92514038085938
2020-04-30,153.5160369873047
2020-05-01,150.60772705078125
2020-05-04,153.35165405273438
2020-05-05,152.65866088867188
2020-05-06,154.97181701660156
2020-05-07,154.30691528320312
2020-05-08,155.5149688720703
2020-05-11,152.9302215576172
2020-05-12,150.32675170898438
2020-05-13,145.4569854736328
2020-05-14,147.92935180664062
2020-05-15,148.4257049560547
2020-05-18,157.80938720703125
2020-05-19,158.1746063232422
2020-05-20,161.51791381835938
2020-05-21,160.14129638671875
2020-05-22,161.36810302734375
2020-05-26,165.20770263671875
2020-05-27,167.9891357421875
2020-05-28,164.29933166503906
2020-05-29,161.73329162597656
2020-06-01,162.24839782714844
2020-06-02,162.22964477539062
2020-06-03,163.71873474121094
2020-06-04,164.5709228515625
2020-06-05,169.89959716796875
2020-06-08,174.1232147216797
2020-06-09,171.75387573242188
2020-06-10,168.85073852539062
2020-06-11,157.95924377441406
2020-06-12,159.467041015625
2020-06-15,162.66046142578125
2020-06-16,166.1910858154297
2020-06-17,167.3616943359375
2020-06-18,172.5498809814453
2020-06-19,169.89022827148438
2020-06-22,168.29820251464844
2020-06-23,169.0006103515625
2020-06-24,160.75941467285156
2020-06-25,162.32333374023438
2020-06-26,158.25892639160156
2020-06-29,163.1099853515625
2020-06-30,163.84043884277344
2020-07-01,174.0763702392578
2020-07-02,174.0014190673828
2020-07-06,174.64768981933594
2020-07-07,170.87359619140625
2020-07-08,171.8287811279297
2020-07-09,170.8080291748047
2020-07-10,173.1867218017578
2020-07-13,168.2794952392578
2020-07-14,167.8018341064453
2020-07-15,171.03277587890625
2020-07-16,169.73106384277344
2020-07-17,169.1410675048828
2020-07-20,166.32220458984375
2020-07-21,169.29086303710938
2020-07-22,168.09214782714844
2020-07-23,167.6332550048828
2020-07-24,168.4293212890625
2020-07-27,167.5302734375
2020-07-28,168.1202850341797
2020-07-29,170.07752990722656
2020-07-30,169.3470916748047
2020-07-31,166.88409423828125
2020-08-03,162.28587341308594
2020-08-04,160.78744506835938
2020-08-05,162.41697692871094
2020-08-06,160.22557067871094
2020-08-07,161.33062744140625
2020-08-10,161.2648162841797
2020-08-11,162.60047912597656
2020-08-12,165.07418823242188
2020-08-13,166.127685546875
2020-08-14,165.5727081298828
2020-08-17,163.3717498779297
2020-08-18,167.59498596191406
2020-08-19,169.306884765625
2020-08-20,167.74551391601562
2020-08-21,168.63905334472656
2020-08-24,170.70838928222656
2020-08-25,169.4761962890625
2020-08-26,170.58607482910156
2020-08-27,171.79945373535156
2020-08-28,174.3578643798828
2020-08-31,173.52072143554688
2020-09-01,174.8939666748047
2020-09-02,176.84100341796875
2020-09-03,179.25836181640625
2020-09-04,180.14251708984375
2020-09-08,176.6058807373047
2020-09-09,178.64694213867188
2020-09-10,177.5182647705078
2020-09-11,177.59349060058594
2020-09-14,183.70738220214844
2020-09-15,184.9113311767578
2020-09-16,181.72268676757812
2020-09-17,180.79153442382812
2020-09-18,176.6529083251953
2020-09-21,174.06626892089844
2020-09-22,177.3019256591797
2020-09-23,175.48660278320312
2020-09-24,171.06578063964844
2020-09-25,171.0187530517578
2020-09-28,174.43310546875
2020-09-29,176.38015747070312
2020-09-30,178.25193786621094
2020-10-01,173.64303588867188
2020-10-02,174.57418823242188
2020-10-05,172.6930389404297
2020-10-06,169.85243225097656
2020-10-07,170.69894409179688
2020-10-08,174.1509246826172
2020-10-09,175.56179809570312
2020-10-12,175.90045166015625
2020-10-13,176.3895263671875
2020-10-14,172.23214721679688
2020-10-15,170.76480102539062
2020-10-16,170.69894409179688
2020-10-19,169.9088592529297
2020-10-20,169.61724853515625
2020-10-21,168.96827697753906
2020-10-22,167.80189514160156
2020-10-23,168.7989501953125
2020-10-26,164.57571411132812
2020-10-27,161.93264770507812
2020-10-28,155.20736694335938
2020-10-29,155.9975128173828
2020-10-30,155.41432189941406
2020-11-02,165.91136169433594
2020-11-03,173.85935974121094
2020-11-04,170.10638427734375
2020-11-05,173.29881286621094
2020-11-06,175.47119140625
2020-11-09,189.61053466796875
2020-11-10,189.43104553222656
2020-11-11,183.73570251464844
2020-11-12,184.0851593017578
2020-11-13,190.8006134033203
2020-11-16,194.66368103027344
2020-11-17,193.67193603515625
2020-11-18,192.4440460205078
2020-11-19,192.8785400390625
2020-11-20,189.44053649902344
2020-11-23,190.39447021484375
2020-11-24,196.26931762695312
2020-11-25,193.34133911132812
2020-11-27,193.4452667236328
2020-11-30,194.41812133789062
2020-12-01,194.3236541748047
2020-12-02,193.6152801513672
2020-12-03,198.13951110839844
2020-12-04,201.92697143554688
2020-12-07,200.27406311035156
2020-12-08,201.1902313232422
2020-12-09,197.7616729736328
2020-12-10,195.78761291503906
2020-12-11,193.89862060546875
2020-12-14,195.5137176513672
2020-12-15,200.47244262695312
2020-12-16,202.89035034179688
2020-12-17,205.71444702148438
2020-12-18,206.5456085205078
2020-12-21,202.55979919433594
2020-12-22,201.13356018066406
2020-12-23,203.523193359375
2020-12-24,203.83486938476562
2020-12-28,206.5078125
2020-12-29,205.37442016601562
2020-12-30,206.10171508789062
2020-12-31,206.89512634277344
2021-01-04,204.71327209472656
2021-01-05,204.8549346923828
2021-01-06,211.30592346191406
2021-01-07,216.17018127441406
2021-01-08,217.43582153320312
2021-01-11,214.29058837890625
2021-01-12,215.43341064453125
2021-01-13,212.10874938964844
2021-01-14,211.4759521484375
2021-01-15,207.7829132080078
2021-01-19,210.5408935546875
2021-01-20,214.8856658935547
2021-01-21,216.00018310546875
2021-01-22,214.3189239501953
2021-01-25,209.8419189453125
2021-01-26,207.65069580078125
2021-01-27,201.48304748535156
2021-01-28,204.81719970703125
2021-01-29,199.2256622314453
2021-02-01,203.12648010253906
2021-02-02,205.64834594726562
2021-02-03,204.29766845703125
2021-02-04,211.1075897216797
2021-02-05,215.2823486328125
2021-02-08,216.65640258789062
2021-02-09,221.5556640625
2021-02-10,227.75311279296875
2021-02-11,224.010009765625
2021-02-12,228.6344451904297
2021-02-16,219.84994506835938
2021-02-17,216.49530029296875
2021-02-18,214.33470153808594
2021-02-19,211.52024841308594
2021-02-22,210.8379364013672
2021-02-23,210.73373413085938
2021-02-24,212.2025604248047
2021-02-25,206.51678466796875
2021-02-26,202.92527770996094
2021-03-01,206.34617614746094
2021-03-02,206.72523498535156
2021-03-03,204.74465942382812
2021-03-04,200.0918426513672
2021-03-05,205.64495849609375
2021-03-08,209.0753631591797
2021-03-09,215.20655822753906
2021-03-10,215.16859436035156
2021-03-11,216.63746643066406
2021-03-12,217.37660217285156
2021-03-15,217.8219757080078
2021-03-16,218.5516815185547
2021-03-17,220.80702209472656
2021-03-18,218.96859741210938
2021-03-19,222.4085235595703
2021-03-22,218.6369171142578
2021-03-23,217.08282470703125
2021-03-24,217.6513671875
2021-03-25,219.05389404296875
2021-03-26,222.98655700683594
2021-03-29,223.6214599609375
2021-03-30,221.69776916503906
2021-03-31,216.0594024658203
2021-04-01,217.5945587158203
2021-04-05,218.21998596191406
2021-04-06,223.9247283935547
2021-04-07,222.63595581054688
2021-04-08,212.46786499023438
2021-04-09,212.41102600097656
2021-04-12,214.45791625976562
2021-04-13,214.7042999267578
2021-04-14,216.8364715576172
2021-04-15,222.31373596191406
2021-04-16,226.3506622314453
2021-04-19,225.1566162109375
2021-04-20,225.8294219970703
2021-04-21,228.50177001953125
2021-04-22,225.848388671875
2021-04-23,227.98062133789062
2021-04-26,226.01898193359375
2021-04-27,225.86734008789062
2021-04-28,225.44090270996094
2021-04-29,228.94715881347656
2021-04-30,227.7341766357422
2021-05-03,231.02337646484375
2021-05-04,228.15245056152344
2021-05-05,227.8672637939453
2021-05-06,229.69247436523438
2021-05-07,229.0270233154297
2021-05-10,227.3824462890625
2021-05-11,222.48666381835938
2021-05-12,218.40843200683594
2021-05-13,219.59674072265625
2021-05-14,222.86692810058594
2021-05-17,224.22633361816406
2021-05-18,222.55323791503906
2021-05-19,220.90863037109375
2021-05-20,224.4449920654297
2021-05-21,225.5666961669922
2021-05-24,224.8062286376953
2021-05-25,226.1941375732422
2021-05-26,225.481201171875
2021-05-27,225.2910614013672
2021-05-28,227.8862762451172
2021-06-01,225.6332550048828
2021-06-02,227.4965057373047
2021-06-03,226.8690948486328
2021-06-04,227.439453125
2021-06-07,227.2778778076172
