,COO
2018-09-07,64.8006591796875
2018-09-10,64.93804931640625
2018-09-11,65.87223052978516
2018-09-12,66.23941040039062
2018-09-13,66.27188110351562
2018-09-14,65.67240905761719
2018-09-17,64.85811614990234
2018-09-18,66.13201141357422
2018-09-19,66.2768783569336
2018-09-20,66.8313980102539
2018-09-21,67.17359924316406
2018-09-24,67.30096435546875
2018-09-25,68.15023040771484
2018-09-26,68.56486511230469
2018-09-27,68.77218627929688
2018-09-28,69.2267837524414
2018-10-01,69.62393951416016
2018-10-02,69.74633026123047
2018-10-03,68.947021484375
2018-10-04,66.8988265991211
2018-10-05,66.66404724121094
2018-10-08,65.51005554199219
2018-10-09,64.86560821533203
2018-10-10,63.08717727661133
2018-10-11,62.59260559082031
2018-10-12,63.998878479003906
2018-10-15,63.194576263427734
2018-10-16,65.46009063720703
2018-10-17,66.01211547851562
2018-10-18,64.47345733642578
2018-10-19,63.4968147277832
2018-10-22,63.51429748535156
2018-10-23,63.389408111572266
2018-10-24,62.08805465698242
2018-10-25,62.582618713378906
2018-10-26,61.908206939697266
2018-10-29,61.8707389831543
2018-10-30,63.51679611206055
2018-10-31,64.52091979980469
2018-11-01,65.71237182617188
2018-11-02,65.7998046875
2018-11-05,64.50593566894531
2018-11-06,64.8531265258789
2018-11-07,66.40425872802734
2018-11-08,66.848876953125
2018-11-09,66.89132690429688
2018-11-12,65.38015747070312
2018-11-13,63.69414520263672
2018-11-14,63.459346771240234
2018-11-15,64.24616241455078
2018-11-16,66.19944763183594
2018-11-19,64.14374542236328
2018-11-20,65.1678466796875
2018-11-21,66.42176055908203
2018-11-23,67.46084594726562
2018-11-26,68.07029724121094
2018-11-27,68.35005187988281
2018-11-28,68.28512573242188
2018-11-29,69.29423522949219
2018-11-30,69.64642333984375
2018-12-03,70.35330200195312
2018-12-04,68.66478729248047
2018-12-06,69.19682312011719
2018-12-07,60.69927215576172
2018-12-10,63.214569091796875
2018-12-11,63.636688232421875
2018-12-12,63.62670135498047
2018-12-13,64.16373443603516
2018-12-14,62.437744140625
2018-12-17,61.06145477294922
2018-12-18,61.7508430480957
2018-12-19,60.844139099121094
2018-12-20,59.14312744140625
2018-12-21,59.093177795410156
2018-12-24,58.1240234375
2018-12-26,61.09392166137695
2018-12-27,62.98976135253906
2018-12-28,62.35780715942383
2018-12-31,63.56924819946289
2019-01-02,62.602596282958984
2019-01-03,61.491065979003906
2019-01-04,61.493568420410156
2019-01-07,61.6384391784668
2019-01-08,63.40189743041992
2019-01-09,64.50843811035156
2019-01-10,64.8531265258789
2019-01-11,65.31521606445312
2019-01-14,65.08792114257812
2019-01-15,67.11115264892578
2019-01-16,67.97789001464844
2019-01-17,66.81640625
2019-01-18,67.35600280761719
2019-01-22,66.82640838623047
2019-01-23,67.1511459350586
2019-01-24,67.94054412841797
2019-01-25,68.84984588623047
2019-01-28,68.35772705078125
2019-01-29,68.38771057128906
2019-01-30,69.13462829589844
2019-01-31,69.63675689697266
2019-02-01,69.37696075439453
2019-02-04,69.25704193115234
2019-02-05,69.40941619873047
2019-02-06,69.06219482421875
2019-02-07,68.15288543701172
2019-02-08,68.96475982666016
2019-02-11,68.75492858886719
2019-02-12,69.46939086914062
2019-02-13,69.44689178466797
2019-02-14,68.94977569580078
2019-02-15,69.71419525146484
2019-02-19,70.80085754394531
2019-02-20,71.10062408447266
2019-02-21,71.52779388427734
2019-02-22,73.09161376953125
2019-02-25,73.59371948242188
2019-02-26,72.13233947753906
2019-02-27,71.70016479492188
2019-02-28,71.44285583496094
