,MAA
2017-09-15,84.56120300292969
2017-09-18,84.59247589111328
2017-09-19,84.15489196777344
2017-09-20,83.84232330322266
2017-09-21,83.81888580322266
2017-09-22,83.7329330444336
2017-09-25,83.53758239746094
2017-09-26,83.69386291503906
2017-09-27,82.86561584472656
2017-09-28,82.8187026977539
2017-09-29,83.51412963867188
2017-10-02,83.76419830322266
2017-10-03,83.74856567382812
2017-10-04,84.29552459716797
2017-10-05,84.59247589111328
2017-10-06,84.33460235595703
2017-10-09,84.65496063232422
2017-10-10,84.79560852050781
2017-10-11,85.01438903808594
2017-10-12,85.58942413330078
2017-10-13,85.68392944335938
2017-10-16,84.71508026123047
2017-10-17,84.40789031982422
2017-10-18,83.35238647460938
2017-10-19,82.77734375
2017-10-20,82.55681610107422
2017-10-23,82.24177551269531
2017-10-24,82.04483795166016
2017-10-25,82.09210968017578
2017-10-26,78.54754638671875
2017-10-27,79.20130920410156
2017-10-30,80.33557891845703
2017-10-31,80.61914825439453
2017-11-01,81.21778869628906
2017-11-02,80.47735595703125
2017-11-03,81.4383316040039
2017-11-06,82.13937377929688
2017-11-07,82.73013305664062
2017-11-08,83.1869888305664
2017-11-09,83.1869888305664
2017-11-10,83.07669830322266
2017-11-13,83.5177993774414
2017-11-14,81.87154388427734
2017-11-15,80.5009765625
2017-11-16,81.24140167236328
2017-11-17,80.62701416015625
2017-11-20,80.95783996582031
2017-11-21,82.38355255126953
2017-11-22,82.01335906982422
2017-11-24,82.04483795166016
2017-11-27,81.35957336425781
2017-11-28,81.02877044677734
2017-11-29,80.54037475585938
2017-11-30,80.69003295898438
2017-12-01,81.00508880615234
2017-12-04,80.75303649902344
2017-12-05,79.87873077392578
2017-12-06,80.6033935546875
2017-12-07,80.55612182617188
2017-12-08,81.2335205078125
2017-12-11,81.03662872314453
2017-12-12,81.82427215576172
2017-12-13,80.79242706298828
2017-12-14,80.69789123535156
2017-12-15,81.20987701416016
2017-12-18,81.09175872802734
2017-12-19,78.37423706054688
2017-12-20,78.35848999023438
2017-12-21,77.79924011230469
2017-12-22,78.5711669921875
2017-12-26,78.88624572753906
2017-12-27,78.82323455810547
2017-12-28,79.20919799804688
2017-12-29,79.20919799804688
2018-01-02,78.4530258178711
2018-01-03,78.36636352539062
2018-01-04,76.07423400878906
2018-01-05,75.73551177978516
2018-01-08,75.99544525146484
2018-01-09,74.83755493164062
2018-01-10,73.97111511230469
2018-01-11,73.24162292480469
2018-01-12,72.64500427246094
2018-01-16,73.34506225585938
2018-01-17,73.87804412841797
2018-01-18,72.82002258300781
2018-01-19,73.599609375
2018-01-22,74.18032836914062
2018-01-23,75.57243347167969
2018-01-24,75.26221466064453
2018-01-25,75.1747055053711
2018-01-26,75.18267822265625
2018-01-29,74.18032836914062
2018-01-30,73.94963836669922
2018-01-31,75.86679077148438
2018-02-01,72.98709106445312
2018-02-02,72.93934631347656
2018-02-05,70.71990966796875
2018-02-06,70.95060729980469
2018-02-07,69.94824981689453
2018-02-08,67.92768096923828
2018-02-09,69.80506896972656
2018-02-12,69.79713439941406
2018-02-13,69.9959945678711
2018-02-14,69.88462829589844
2018-02-15,70.7835464477539
2018-02-16,70.60059356689453
2018-02-20,70.20283508300781
2018-02-21,68.02315521240234
2018-02-22,68.34136962890625
2018-02-23,70.04373168945312
2018-02-26,69.82101440429688
2018-02-27,68.08678436279297
2018-02-28,68.269775390625
2018-03-01,68.34136962890625
2018-03-02,68.15840148925781
2018-03-05,69.00957489013672
2018-03-06,68.5879898071289
2018-03-07,68.96979522705078
2018-03-08,69.23231506347656
2018-03-09,71.08583068847656
2018-03-12,71.06993865966797
2018-03-13,71.17334747314453
2018-03-14,71.8972396850586
2018-03-15,72.2711410522461
2018-03-16,73.10639953613281
2018-03-19,72.41431427001953
2018-03-20,71.47563934326172
2018-03-21,71.17334747314453
2018-03-22,70.13123321533203
2018-03-23,69.07321166992188
2018-03-26,69.88462829589844
2018-03-27,70.16304779052734
2018-03-28,72.34272766113281
2018-03-29,72.58136749267578
2018-04-02,71.81769561767578
2018-04-03,72.89958190917969
2018-04-04,73.58370971679688
2018-04-05,73.5359878540039
2018-04-06,73.17005157470703
2018-04-09,73.09846496582031
2018-04-10,73.32914733886719
2018-04-11,73.4007339477539
2018-04-12,72.66390228271484
2018-04-13,73.52369689941406
2018-04-16,73.6763687133789
2018-04-17,74.44776153564453
2018-04-18,73.92546081542969
2018-04-19,72.59158325195312
2018-04-20,72.00501251220703
2018-04-23,72.17375183105469
2018-04-24,72.21392059326172
2018-04-25,72.0933837890625
2018-04-26,72.87281799316406
2018-04-27,73.85313415527344
2018-04-30,73.49153137207031
2018-05-01,74.34329223632812
2018-05-02,73.9415283203125
2018-05-03,73.7406234741211
2018-05-04,74.19863891601562
2018-05-07,74.76917266845703
2018-05-08,73.94956970214844
2018-05-09,74.32723236083984
2018-05-10,74.73703002929688
2018-05-11,73.90939331054688
2018-05-14,73.54777526855469
2018-05-15,71.69966125488281
2018-05-16,71.43448638916016
2018-05-17,70.90413665771484
2018-05-18,70.6550521850586
2018-05-21,71.18539428710938
2018-05-22,72.18177032470703
2018-05-23,73.64421844482422
2018-05-24,73.02547454833984
2018-05-25,73.55581665039062
2018-05-29,73.71649169921875
2018-05-30,75.52447509765625
2018-05-31,75.178955078125
2018-06-01,75.9744644165039
2018-06-04,76.77800750732422
2018-06-05,76.56908416748047
2018-06-06,76.58513641357422
2018-06-07,76.6172866821289
2018-06-08,77.37262725830078
2018-06-11,77.38064575195312
2018-06-12,78.01544189453125
2018-06-13,77.13960266113281
2018-06-14,77.83866882324219
2018-06-15,77.54136657714844
2018-06-18,77.15568542480469
2018-06-19,77.37262725830078
2018-06-20,78.65025329589844
2018-06-21,79.41362762451172
2018-06-22,80.0162582397461
2018-06-25,80.17697143554688
2018-06-26,80.3939208984375
2018-06-27,80.26536560058594
2018-06-28,81.35816192626953
2018-06-29,80.89212799072266
2018-07-02,79.8876953125
2018-07-03,79.90377044677734
2018-07-05,80.072509765625
2018-07-06,80.56268310546875
2018-07-09,79.59039306640625
2018-07-10,80.20106506347656
2018-07-11,80.50641632080078
2018-07-12,80.84136962890625
2018-07-13,80.65482330322266
2018-07-16,80.40343475341797
2018-07-17,79.84383392333984
2018-07-18,79.81948852539062
2018-07-19,80.71160888671875
2018-07-20,79.3978042602539
2018-07-23,79.38966369628906
2018-07-24,79.15447998046875
2018-07-25,79.90059661865234
2018-07-26,80.37908935546875
2018-07-27,80.01414489746094
2018-07-30,80.00601959228516
2018-07-31,81.73346710205078
2018-08-01,82.00922393798828
2018-08-02,81.02790069580078
2018-08-03,82.60125732421875
2018-08-06,82.1795425415039
2018-08-07,81.93623352050781
2018-08-08,81.49018859863281
2018-08-09,82.08221435546875
2018-08-10,80.9792251586914
2018-08-13,81.6848373413086
2018-08-14,82.03355407714844
2018-08-15,82.47148895263672
2018-08-16,83.07975769042969
2018-08-17,83.60689544677734
2018-08-20,83.63933563232422
2018-08-21,82.75536346435547
2018-08-22,82.79589080810547
2018-08-23,82.91755676269531
2018-08-24,83.96375274658203
2018-08-27,83.99617767333984
2018-08-28,84.74231719970703
2018-08-29,84.35302734375
2018-08-30,83.88263702392578
2018-08-31,83.98807525634766
2018-09-04,83.54203033447266
2018-09-05,83.9475326538086
2018-09-06,84.06919860839844
2018-09-07,83.33113098144531
2018-09-10,84.35302734375
2018-09-11,84.36927795410156
2018-09-12,84.11785888671875
2018-09-13,84.14218139648438
2018-09-14,82.94998168945312
2018-09-17,83.6312484741211
2018-09-18,83.53392028808594
2018-09-19,82.55259704589844
2018-09-20,83.12030029296875
2018-09-21,83.57447814941406
2018-09-24,81.61181640625
2018-09-25,81.86324310302734
2018-09-26,80.76838684082031
2018-09-27,80.21690368652344
2018-09-28,81.24688720703125
2018-10-01,80.74405670166016
2018-10-02,80.96302032470703
2018-10-03,79.99791717529297
2018-10-04,79.51132202148438
2018-10-05,79.67352294921875
2018-10-08,80.9792251586914
2018-10-09,81.0927963256836
2018-10-10,79.86004638671875
2018-10-11,77.6865463256836
2018-10-12,77.4760971069336
2018-10-15,78.87641906738281
2018-10-16,80.4487075805664
2018-10-17,80.34224700927734
2018-10-18,80.4487075805664
2018-10-19,81.40681457519531
2018-10-22,79.4332504272461
2018-10-23,79.86727905273438
2018-10-24,81.14476013183594
2018-10-25,81.9145278930664
2018-10-26,80.14570617675781
2018-10-29,81.56240844726562
2018-10-30,81.88996887207031
2018-10-31,80.01468658447266
2018-11-01,80.40775299072266
2018-11-02,78.99103546142578
2018-11-05,79.72805786132812
2018-11-06,80.12934112548828
2018-11-07,80.571533203125
2018-11-08,81.79987335205078
2018-11-09,82.31578826904297
2018-11-12,82.69248962402344
2018-11-13,83.16744232177734
2018-11-14,82.16837310791016
2018-11-15,81.07107543945312
2018-11-16,82.73341369628906
2018-11-19,83.0773696899414
2018-11-20,82.65151977539062
2018-11-21,82.79072570800781
2018-11-23,82.53689575195312
2018-11-26,83.0773696899414
2018-11-27,83.58507537841797
2018-11-28,83.97815704345703
2018-11-29,83.7079086303711
2018-11-30,84.80522918701172
2018-12-03,84.66602325439453
2018-12-04,82.7088623046875
2018-12-06,84.69058227539062
2018-12-07,83.39673614501953
2018-12-10,83.42949676513672
2018-12-11,83.4704360961914
2018-12-12,81.80805969238281
2018-12-13,83.09373474121094
2018-12-14,83.04460906982422
2018-12-17,79.51513671875
2018-12-18,80.48963928222656
2018-12-19,80.28492736816406
2018-12-20,79.6871109008789
2018-12-21,79.59703826904297
2018-12-24,75.52711486816406
2018-12-26,78.00838470458984
2018-12-27,78.18853759765625
2018-12-28,77.88553619384766
2018-12-31,78.36869049072266
2019-01-02,75.87104797363281
2019-01-03,76.41970825195312
2019-01-04,76.42787170410156
2019-01-07,76.3214340209961
2019-01-08,77.86097717285156
2019-01-09,77.78726196289062
2019-01-10,79.08113861083984
2019-01-11,79.5888442993164
2019-01-14,79.82868957519531
2019-01-15,81.0279541015625
2019-01-16,82.1941146850586
2019-01-17,82.70690155029297
2019-01-18,82.82269287109375
2019-01-22,82.58283233642578
2019-01-23,82.40087127685547
2019-01-24,82.68208312988281
2019-01-25,83.59186553955078
2019-01-28,84.6505126953125
2019-01-29,85.48584747314453
2019-01-30,86.12268829345703
2019-01-31,83.76553344726562
2019-02-01,83.33547973632812
2019-02-04,84.8903579711914
2019-02-05,84.93998718261719
2019-02-06,84.92345428466797
2019-02-07,85.5933609008789
2019-02-08,85.87457275390625
2019-02-11,85.9324722290039
2019-02-12,85.25425720214844
2019-02-13,86.04824829101562
2019-02-14,85.70915985107422
2019-02-15,86.1640396118164
2019-02-19,86.01516723632812
2019-02-20,85.36178588867188
2019-02-21,86.24675750732422
2019-02-22,86.42870330810547
2019-02-25,85.77533721923828
2019-02-26,86.01516723632812
2019-02-27,85.35353088378906
2019-02-28,85.6678237915039
2019-03-01,85.27082061767578
2019-03-04,86.08134460449219
2019-03-05,86.3294448852539
2019-03-06,86.40391540527344
2019-03-07,86.8257064819336
2019-03-08,87.1895980834961
2019-03-11,88.32270812988281
2019-03-12,88.8189468383789
2019-03-13,88.8768539428711
2019-03-14,89.53022003173828
2019-03-15,89.0505142211914
2019-03-18,88.15728759765625
2019-03-19,87.81817626953125
2019-03-20,87.99187469482422
2019-03-21,89.16631317138672
2019-03-22,89.27381896972656
2019-03-25,89.72871398925781
2019-03-26,90.37381744384766
2019-03-27,89.93550872802734
2019-03-28,90.66329956054688
2019-03-29,90.4234619140625
2019-04-01,90.0099105834961
2019-04-02,90.92796325683594
2019-04-03,90.89488983154297
2019-04-04,90.45653533935547
2019-04-05,90.8617935180664
2019-04-08,90.38209533691406
2019-04-09,90.41517639160156
2019-04-10,91.10992431640625
2019-04-11,91.50691223144531
2019-04-12,91.90737915039062
2019-04-15,91.71549224853516
2019-04-16,88.92057037353516
2019-04-17,87.53561401367188
2019-04-18,88.90386962890625
2019-04-22,87.74418640136719
2019-04-23,88.91221618652344
2019-04-24,90.08026123046875
2019-04-25,90.09693145751953
2019-04-26,90.91455078125
2019-04-29,89.73818969726562
2019-04-30,91.28167724609375
2019-05-01,91.14816284179688
2019-05-02,91.41513061523438
2019-05-03,91.64875793457031
2019-05-06,91.63207244873047
2019-05-07,90.08858489990234
2019-05-08,90.9062271118164
2019-05-09,91.48188018798828
2019-05-10,92.63320922851562
2019-05-13,92.67495727539062
2019-05-14,93.0086669921875
2019-05-15,93.97647094726562
2019-05-16,94.69397735595703
2019-05-17,95.98715209960938
2019-05-20,94.80242919921875
2019-05-21,95.11946868896484
2019-05-22,95.48656463623047
2019-05-23,95.92039489746094
2019-05-24,95.79525756835938
2019-05-28,94.5020751953125
2019-05-29,93.83464050292969
2019-05-30,94.56047058105469
2019-05-31,95.26129913330078
2019-06-03,95.67845153808594
2019-06-04,94.83580780029297
2019-06-05,97.5306167602539
2019-06-06,98.06458282470703
2019-06-07,97.8893814086914
2019-06-10,97.7058334350586
2019-06-11,97.67243194580078
2019-06-12,98.00616455078125
2019-06-13,98.48172760009766
2019-06-14,98.27314758300781
2019-06-17,99.12413787841797
2019-06-18,98.27314758300781
2019-06-19,99.44953918457031
2019-06-20,100.10026550292969
2019-06-21,99.35775756835938
2019-06-24,99.13248443603516
2019-06-25,97.9894790649414
2019-06-26,96.26248168945312
2019-06-27,97.04671478271484
2019-06-28,98.24812316894531
2019-07-01,98.89054870605469
2019-07-02,100.57584381103516
2019-07-03,101.42684936523438
2019-07-05,101.16820526123047
2019-07-08,101.90238952636719
2019-07-09,102.18607330322266
2019-07-10,103.08710479736328
2019-07-11,101.75222778320312
2019-07-12,101.49992370605469
2019-07-15,101.71016693115234
2019-07-16,101.81108093261719
2019-07-17,101.61767578125
2019-07-18,102.12222290039062
2019-07-19,100.1124038696289
2019-07-22,99.5658187866211
2019-07-23,100.19651794433594
2019-07-24,99.80967712402344
2019-07-25,99.75920867919922
2019-07-26,99.8517074584961
2019-07-29,100.22174072265625
2019-07-30,100.25537872314453
2019-07-31,99.09487915039062
2019-08-01,101.53358459472656
2019-08-02,102.24835968017578
2019-08-05,98.83419799804688
2019-08-06,101.34855651855469
2019-08-07,102.21473693847656
2019-08-08,103.50137329101562
2019-08-09,104.08998107910156
2019-08-12,104.47681427001953
2019-08-13,104.50205993652344
2019-08-14,103.13133239746094
2019-08-15,103.87976837158203
2019-08-16,104.45159912109375
2019-08-19,106.23435974121094
2019-08-20,105.3934326171875
2019-08-21,105.78028869628906
2019-08-22,106.74732971191406
2019-08-23,104.96456146240234
2019-08-26,106.00731658935547
2019-08-27,105.24207305908203
2019-08-28,106.32687377929688
2019-08-29,106.71368408203125
2019-08-30,106.5286865234375
2019-09-03,107.53779602050781
2019-09-04,108.1012191772461
2019-09-05,107.93304443359375
2019-09-06,108.3282699584961
2019-09-09,108.04234313964844
2019-09-10,107.5882797241211
2019-09-11,108.1012191772461
2019-09-12,108.19373321533203
2019-09-13,106.76416015625
2019-09-16,107.68916320800781
2019-09-17,109.04306030273438
2019-09-18,109.04306030273438
2019-09-19,109.169189453125
2019-09-20,108.52167510986328
2019-09-23,108.59736633300781
2019-09-24,108.68147277832031
2019-09-25,109.22806549072266
2019-09-26,109.70741271972656
2019-09-27,109.5980453491211
2019-09-30,109.3289794921875
2019-10-01,109.3037338256836
2019-10-02,109.7662582397461
2019-10-03,110.19515991210938
2019-10-04,111.37242889404297
2019-10-07,111.5742416381836
2019-10-08,111.54901885986328
2019-10-09,111.81810760498047
2019-10-10,112.23858642578125
2019-10-11,111.62873840332031
2019-10-14,112.33174896240234
2019-10-15,112.8145523071289
2019-10-16,113.00936889648438
2019-10-17,113.56840515136719
2019-10-18,114.4747085571289
2019-10-21,115.92314147949219
2019-10-22,115.51656341552734
2019-10-23,115.1523208618164
2019-10-24,115.33020782470703
2019-10-25,114.75423431396484
2019-10-28,114.30530548095703
2019-10-29,114.70340728759766
2019-10-30,115.83840942382812
2019-10-31,117.72728729248047
2019-11-01,117.86280822753906
2019-11-04,117.86280822753906
2019-11-05,114.90668487548828
2019-11-06,115.54196166992188
2019-11-07,114.5678939819336
2019-11-08,113.4921646118164
2019-11-11,112.56890869140625
2019-11-12,111.4593276977539
2019-11-13,114.05120086669922
2019-11-14,115.80455780029297
2019-11-15,117.16822814941406
2019-11-18,116.60920715332031
2019-11-19,116.3720474243164
2019-11-20,116.41438293457031
2019-11-21,114.66954803466797
2019-11-22,113.83943939208984
2019-11-25,113.63616943359375
2019-11-26,116.10099029541016
2019-11-27,116.13489532470703
2019-11-29,115.28784942626953
2019-12-02,113.21266174316406
2019-12-03,113.60227966308594
2019-12-04,114.13590240478516
2019-12-05,114.34765625
2019-12-06,114.16976928710938
2019-12-09,114.34765625
2019-12-10,113.01782989501953
2019-12-11,111.50167083740234
2019-12-12,110.77323150634766
2019-12-13,110.53608703613281
2019-12-16,110.56995391845703
2019-12-17,108.48628234863281
2019-12-18,109.1554183959961
2019-12-19,109.53659057617188
2019-12-20,110.16338348388672
2019-12-23,109.29943084716797
2019-12-24,109.57046508789062
2019-12-26,109.6297836303711
2019-12-27,110.11255645751953
2019-12-30,110.57841491699219
2019-12-31,111.68803405761719
2020-01-02,109.7822265625
2020-01-03,111.01885986328125
2020-01-06,111.17980194091797
2020-01-07,109.5196533203125
2020-01-08,110.29889678955078
2020-01-09,110.3666763305664
2020-01-10,112.10307312011719
2020-01-13,113.1025390625
2020-01-14,112.47103881835938
2020-01-15,112.70143127441406
2020-01-16,114.09249877929688
2020-01-17,114.3485336303711
2020-01-21,115.67984008789062
2020-01-22,115.15071868896484
2020-01-23,116.41377258300781
2020-01-24,116.88317108154297
2020-01-27,116.61006164550781
2020-01-28,117.29279327392578
2020-01-29,116.5588607788086
2020-01-30,117.3354721069336
2020-01-31,117.09652709960938
2020-02-03,117.04530334472656
2020-02-04,118.92279815673828
2020-02-05,118.74356079101562
2020-02-06,119.7762451171875
2020-02-07,120.49305725097656
2020-02-10,121.47450256347656
2020-02-11,121.13314056396484
2020-02-12,121.63663482666016
2020-02-13,123.01068115234375
2020-02-14,124.17980194091797
2020-02-18,124.69188690185547
2020-02-19,123.77017211914062
2020-02-20,126.04878997802734
2020-02-21,126.10855102539062
2020-02-24,124.5212173461914
2020-02-25,122.09749603271484
2020-02-26,121.45745086669922
2020-02-27,114.5277099609375
2020-02-28,110.31188201904297
2020-03-02,115.55181884765625
2020-03-03,117.1477279663086
2020-03-04,123.74458312988281
2020-03-05,123.5483169555664
2020-03-06,122.2938003540039
2020-03-09,114.61310577392578
2020-03-10,119.5372543334961
2020-03-11,114.25465393066406
2020-03-12,100.3696517944336
2020-03-13,107.52976989746094
2020-03-16,89.56547546386719
2020-03-17,96.58051300048828
2020-03-18,85.42642211914062
2020-03-19,84.88876342773438
2020-03-20,74.6734619140625
2020-03-23,72.25830841064453
2020-03-24,76.107177734375
2020-03-25,83.49772644042969
2020-03-26,87.72209930419922
2020-03-27,91.82699584960938
2020-03-30,91.42591094970703
2020-03-31,87.92691802978516
2020-04-01,84.26578521728516
2020-04-02,80.43397521972656
2020-04-03,80.48518371582031
2020-04-06,89.84709930419922
2020-04-07,88.5755386352539
2020-04-08,94.66885375976562
2020-04-09,99.55038452148438
2020-04-13,95.04436492919922
2020-04-14,98.18753814697266
2020-04-15,94.7085189819336
2020-04-16,93.27040100097656
2020-04-17,97.73974609375
2020-04-20,93.4254150390625
2020-04-21,92.60733032226562
2020-04-22,93.27040100097656
2020-04-23,90.4028091430664
2020-04-24,91.65145111083984
2020-04-27,95.31132507324219
2020-04-28,96.57720184326172
2020-04-29,97.03362274169922
2020-04-30,96.37914276123047
2020-05-01,94.4071273803711
2020-05-04,94.9841079711914
2020-05-05,96.80110168457031
2020-05-06,94.7343521118164
2020-05-07,97.95503234863281
2020-05-08,99.52232360839844
2020-05-11,97.31779479980469
2020-05-12,93.64070892333984
2020-05-13,93.0809555053711
2020-05-14,90.8678207397461
2020-05-15,92.03035736083984
2020-05-18,98.4803237915039
2020-05-19,95.69023132324219
2020-05-20,96.00885009765625
2020-05-21,98.01531219482422
2020-05-22,98.41144561767578
2020-05-26,100.5815200805664
2020-05-27,100.65040588378906
2020-05-28,101.32209777832031
2020-05-29,100.20262145996094
2020-06-01,101.24459838867188
2020-06-02,101.40821838378906
2020-06-03,105.39530944824219
2020-06-04,102.2779541015625
2020-06-05,107.16064453125
2020-06-08,108.96043395996094
2020-06-09,107.35009765625
2020-06-10,104.92166900634766
2020-06-11,99.42758178710938
2020-06-12,102.54493713378906
2020-06-15,101.62350463867188
2020-06-16,104.27582550048828
2020-06-17,102.166015625
2020-06-18,100.83125305175781
2020-06-19,98.75589752197266
2020-06-22,98.33393859863281
2020-06-23,97.7741928100586
2020-06-24,95.17353057861328
2020-06-25,95.88827514648438
2020-06-26,94.958251953125
2020-06-29,96.0346908569336
2020-06-30,98.74728393554688
2020-07-01,101.33071899414062
2020-07-02,101.21015930175781
2020-07-06,99.91844940185547
2020-07-07,98.66116333007812
2020-07-08,98.01531219482422
2020-07-09,96.93026733398438
2020-07-10,97.82586669921875
2020-07-13,96.74081420898438
2020-07-14,98.13102722167969
2020-07-15,97.68790435791016
2020-07-16,97.33167266845703
2020-07-17,98.11363983154297
2020-07-20,95.5938949584961
2020-07-21,95.02044677734375
2020-07-22,97.46198272705078
2020-07-23,97.01016235351562
2020-07-24,96.67999267578125
2020-07-27,95.85456085205078
2020-07-28,98.17445373535156
2020-07-29,98.9825210571289
2020-07-30,102.11048126220703
2020-07-31,103.56150817871094
2020-08-03,101.55438995361328
2020-08-04,101.58914947509766
2020-08-05,101.01569366455078
2020-08-06,101.22422790527344
2020-08-07,101.21553802490234
2020-08-10,101.70211791992188
2020-08-11,101.40670776367188
2020-08-12,101.73686981201172
2020-08-13,100.52043914794922
2020-08-14,99.79927825927734
2020-08-17,100.82453918457031
2020-08-18,100.8506088256836
2020-08-19,98.42644500732422
2020-08-20,99.77320098876953
2020-08-21,99.78189086914062
2020-08-24,100.52043914794922
2020-08-25,100.95487976074219
2020-08-26,98.74791717529297
2020-08-27,101.11996459960938
2020-08-28,101.79769897460938
2020-08-31,101.76293182373047
2020-09-01,101.26766204833984
2020-09-02,103.10969543457031
2020-09-03,102.37983703613281
2020-09-04,102.8316421508789
2020-09-08,100.5117416381836
2020-09-09,101.17210388183594
2020-09-10,101.17210388183594
2020-09-11,100.71160125732422
2020-09-14,103.9612045288086
2020-09-15,103.02281188964844
2020-09-16,102.692626953125
2020-09-17,101.78028869628906
2020-09-18,99.86009216308594
2020-09-21,98.33087158203125
2020-09-22,100.07732391357422
2020-09-23,98.54808044433594
2020-09-24,97.65315246582031
2020-09-25,100.25108337402344
2020-09-28,101.78028869628906
2020-09-29,100.21634674072266
2020-09-30,100.74633026123047
2020-10-01,104.51727294921875
2020-10-02,107.48883056640625
2020-10-05,108.17523193359375
2020-10-06,107.34111785888672
2020-10-07,106.8284912109375
2020-10-08,108.50540924072266
2020-10-09,107.44538879394531
2020-10-12,108.31425476074219
2020-10-13,107.9145736694336
2020-10-14,107.52919006347656
2020-10-15,107.27515411376953
2020-10-16,104.62108612060547
2020-10-19,103.07945251464844
2020-10-20,103.54369354248047
2020-10-21,103.27216339111328
2020-10-22,103.9291000366211
2020-10-23,103.98165893554688
2020-10-26,102.5976791381836
2020-10-27,100.60933685302734
2020-10-28,98.48082733154297
2020-10-29,99.4443359375
2020-10-30,102.15972900390625
2020-11-02,104.9714584350586
2020-11-03,108.01968383789062
2020-11-04,107.49414825439453
2020-11-05,108.64159393310547
2020-11-06,107.45033264160156
2020-11-09,110.02558898925781
2020-11-10,114.01104736328125
2020-11-11,114.93953704833984
2020-11-12,112.77599334716797
2020-11-13,115.92935180664062
2020-11-16,115.88554382324219
2020-11-17,114.66801452636719
2020-11-18,110.42849731445312
2020-11-19,110.48980712890625
2020-11-20,110.52485656738281
2020-11-23,108.41386413574219
2020-11-24,110.26207733154297
2020-11-25,109.51753997802734
2020-11-27,108.61532592773438
2020-11-30,110.5073471069336
2020-12-01,109.13213348388672
2020-12-02,108.37882232666016
2020-12-03,108.30874633789062
2020-12-04,109.60511779785156
2020-12-07,109.77156066894531
2020-12-08,108.55401611328125
2020-12-09,107.65180206298828
2020-12-10,105.26927947998047
2020-12-11,106.56565856933594
2020-12-14,106.37295532226562
2020-12-15,108.21239471435547
2020-12-16,108.0985336303711
2020-12-17,110.00804901123047
2020-12-18,108.6503677368164
2020-12-21,109.140869140625
2020-12-22,109.73651885986328
2020-12-23,107.44159698486328
2020-12-24,109.140869140625
2020-12-28,109.46497344970703
2020-12-29,108.83431243896484
2020-12-30,109.49124908447266
2020-12-31,110.97158813476562
2021-01-04,107.48536682128906
2021-01-05,107.45033264160156
2021-01-06,109.22847747802734
2021-01-07,109.09709930419922
2021-01-08,109.7277603149414
2021-01-11,108.79927825927734
2021-01-12,109.21971130371094
2021-01-13,110.73507690429688
2021-01-14,113.9186019897461
2021-01-15,116.57672882080078
2021-01-19,115.34038543701172
2021-01-20,117.59228515625
2021-01-21,117.84835815429688
2021-01-22,118.49302673339844
2021-01-25,118.21041107177734
2021-01-26,119.12002563476562
2021-01-27,116.32947540283203
2021-01-28,117.26551818847656
2021-01-29,117.23020935058594
2021-02-01,119.19949340820312
2021-02-02,119.7293701171875
2021-02-03,118.9610595703125
2021-02-04,119.07587432861328
2021-02-05,118.96990966796875
2021-02-08,119.64988708496094
2021-02-09,119.70286560058594
2021-02-10,120.36516571044922
2021-02-11,121.83992004394531
2021-02-12,121.99005126953125
2021-02-16,122.25497436523438
2021-02-17,121.61917114257812
2021-02-18,121.2041015625
2021-02-19,121.48670196533203
2021-02-22,122.47576141357422
2021-02-23,125.66370391845703
2021-02-24,124.08295440673828
2021-02-25,121.78694915771484
2021-02-26,118.97871398925781
2021-03-01,119.69400024414062
2021-03-02,119.48208618164062
2021-03-03,118.8639144897461
2021-03-04,117.1860580444336
2021-03-05,118.25457763671875
2021-03-08,118.53717803955078
2021-03-09,118.97871398925781
2021-03-10,119.06704711914062
2021-03-11,120.58592987060547
2021-03-12,125.20451354980469
2021-03-15,128.03041076660156
2021-03-16,127.50054931640625
2021-03-17,128.46311950683594
2021-03-18,129.29319763183594
2021-03-19,124.97494506835938
2021-03-22,126.06991577148438
2021-03-23,127.82728576660156
2021-03-24,127.45635986328125
2021-03-25,128.79869079589844
2021-03-26,131.21835327148438
2021-03-29,130.24696350097656
2021-03-30,130.11448669433594
2021-03-31,127.48289489746094
2021-04-01,129.496337890625
2021-04-05,129.44334411621094
2021-04-06,130.0261688232422
2021-04-07,130.96224975585938
2021-04-08,129.30203247070312
2021-04-09,129.68179321289062
2021-04-12,130.0880126953125
2021-04-13,131.21835327148438
2021-04-14,131.20501708984375
2021-04-15,132.9745635986328
2021-04-16,134.29061889648438
2021-04-19,135.00201416015625
2021-04-20,137.5540771484375
2021-04-21,139.0924530029297
2021-04-22,138.2921142578125
2021-04-23,137.99867248535156
2021-04-26,138.03424072265625
2021-04-27,137.99867248535156
2021-04-28,136.95831298828125
2021-04-29,138.2565460205078
2021-04-30,139.90162658691406
2021-05-03,139.22581481933594
2021-05-04,139.0924530029297
2021-05-05,135.82009887695312
2021-05-06,138.7545166015625
2021-05-07,139.6348419189453
2021-05-10,141.7245330810547
2021-05-11,140.2217559814453
2021-05-12,137.41180419921875
2021-05-13,138.74563598632812
2021-05-14,139.38587951660156
2021-05-17,139.77716064453125
2021-05-18,139.93719482421875
2021-05-19,138.42552185058594
2021-05-20,140.45294189453125
2021-05-21,139.65267944335938
2021-05-24,141.7245330810547
2021-05-25,141.87570190429688
2021-05-26,142.28472900390625
2021-05-27,140.83529663085938
2021-05-28,142.8983154296875
2021-06-01,144.85458374023438
2021-06-02,147.37998962402344
2021-06-03,145.6282196044922
