,TMO
2021-06-17,481.98272705078125
2021-06-18,478.40325927734375
2021-06-21,479.4840087890625
2021-06-22,488.0611267089844
2021-06-23,489.8558654785156
2021-06-24,491.1846008300781
2021-06-25,488.7156066894531
2021-06-28,500.8424987792969
2021-06-29,503.95599365234375
2021-06-30,500.2178039550781
2021-07-01,505.235107421875
2021-07-02,508.99322509765625
2021-07-06,512.7017211914062
2021-07-07,518.3139038085938
2021-07-08,514.238525390625
2021-07-09,512.9000244140625
2021-07-12,510.3516540527344
2021-07-13,509.9649658203125
2021-07-14,506.47467041015625
2021-07-15,510.1434326171875
2021-07-16,515.4086303710938
2021-07-19,517.2232055664062
2021-07-20,518.1752319335938
2021-07-21,509.92529296875
2021-07-22,520.0791015625
2021-07-23,527.7736206054688
2021-07-26,524.6600952148438
2021-07-27,525.810302734375
2021-07-28,523.8172607421875
2021-07-29,529.2708740234375
2021-07-30,535.4583129882812
2021-08-02,529.1815795898438
2021-08-03,532.463623046875
2021-08-04,534.3377685546875
2021-08-05,537.778564453125
2021-08-06,533.6636962890625
2021-08-09,536.5985717773438
2021-08-10,535.8152465820312
2021-08-11,532.7314453125
2021-08-12,537.4414672851562
2021-08-13,540.0492553710938
2021-08-16,549.7864990234375
2021-08-17,551.6209106445312
2021-08-18,540.0689086914062
2021-08-19,547.2282104492188
2021-08-20,550.3218383789062
2021-08-23,547.9520263671875
2021-08-24,545.849853515625
2021-08-25,543.4602661132812
2021-08-26,548.1107788085938
2021-08-27,543.8865356445312
2021-08-30,553.8222045898438
2021-08-31,550.272216796875
2021-09-01,556.9851684570312
2021-09-02,560.70361328125
2021-09-03,563.3213500976562
2021-09-07,564.372314453125
2021-09-08,567.753662109375
2021-09-09,563.9857788085938
2021-09-10,567.1389770507812
2021-09-13,554.4171142578125
2021-09-14,557.9189453125
2021-09-15,558.474609375
2021-09-16,555.9745483398438
2021-09-17,592.0448608398438
2021-09-20,585.4974975585938
2021-09-21,592.282958984375
2021-09-22,601.796630859375
2021-09-23,603.3837890625
2021-09-24,604.9215087890625
2021-09-27,589.931640625
2021-09-28,571.8570556640625
2021-09-29,574.9818115234375
2021-09-30,566.7778930664062
2021-10-01,568.1566772460938
2021-10-04,564.46630859375
2021-10-05,567.3234252929688
2021-10-06,571.0137939453125
2021-10-07,578.8607788085938
2021-10-08,579.2673950195312
2021-10-11,574.0494995117188
2021-10-12,571.3212280273438
2021-10-13,568.989990234375
2021-10-14,572.7498168945312
2021-10-15,577.7496337890625
2021-10-18,583.3447875976562
2021-10-19,587.3822021484375
2021-10-20,600.7747192382812
2021-10-21,603.5623779296875
2021-10-22,607.0841064453125
2021-10-25,602.9075317382812
2021-10-26,603.4929809570312
2021-10-27,607.4114990234375
2021-10-28,615.1294555664062
2021-10-29,628.02587890625
2021-11-01,630.0396728515625
2021-11-02,631.1309814453125
2021-11-03,637.2517700195312
2021-11-04,634.6625366210938
2021-11-05,611.8855590820312
2021-11-08,619.494384765625
2021-11-09,613.6514282226562
2021-11-10,621.8654174804688
2021-11-11,626.4485473632812
2021-11-12,630.1885986328125
2021-11-15,627.321533203125
2021-11-16,636.368896484375
2021-11-17,632.2222290039062
2021-11-18,632.5496215820312
2021-11-19,630.9820556640625
2021-11-22,628.9087524414062
2021-11-23,627.7183227539062
2021-11-24,627.9563598632812
2021-11-26,633.6506958007812
2021-11-29,643.600830078125
2021-11-30,627.7879028320312
2021-12-01,621.1610107421875
2021-12-02,622.57958984375
2021-12-03,631.0416870117188
2021-12-06,617.2919311523438
2021-12-07,623.7006225585938
2021-12-08,633.0654296875
2021-12-09,631.994140625
2021-12-10,637.390625
2021-12-13,640.86279296875
2021-12-14,627.3259887695312
2021-12-15,650.7772827148438
2021-12-16,656.2454223632812
2021-12-17,646.1425170898438
2021-12-20,644.4058227539062
2021-12-21,640.4558715820312
2021-12-22,646.767822265625
2021-12-23,645.775390625
2021-12-27,657.1981811523438
2021-12-28,650.4199829101562
2021-12-29,657.7141723632812
2021-12-30,660.41357421875
2021-12-31,662.1901245117188
2022-01-03,640.0390014648438
2022-01-04,613.3228759765625
2022-01-05,613.8389282226562
2022-01-06,615.70458984375
2022-01-07,602.4754638671875
2022-01-10,620.3094482421875
2022-01-11,615.8038940429688
2022-01-12,620.4683227539062
2022-01-13,596.3423461914062
2022-01-14,590.2982788085938
2022-01-18,585.6338500976562
2022-01-19,588.8792114257812
2022-01-20,583.70849609375
2022-01-21,575.93798828125
2022-01-24,571.442138671875
2022-01-25,563.4530639648438
2022-01-26,558.6398315429688
2022-01-27,549.5491333007812
2022-01-28,567.70068359375
2022-01-31,576.9005126953125
2022-02-01,589.8120727539062
2022-02-02,599.5577392578125
2022-02-03,590.4273681640625
2022-02-04,589.921142578125
2022-02-07,582.6071166992188
2022-02-08,583.0833740234375
2022-02-09,585.3858032226562
2022-02-10,575.88818359375
2022-02-11,562.004150390625
2022-02-14,556.9427490234375
2022-02-15,552.4569091796875
2022-02-16,546.1847534179688
2022-02-17,536.4489135742188
2022-02-18,533.0748901367188
2022-02-22,525.8796997070312
2022-02-23,524.57958984375
2022-02-24,536.0819091796875
2022-02-25,545.668701171875
2022-02-28,539.8828735351562
2022-03-01,538.9598388671875
2022-03-02,552.2386474609375
2022-03-03,550.0949096679688
2022-03-04,543.1777954101562
2022-03-07,530.7028198242188
2022-03-08,520.0342407226562
2022-03-09,537.600341796875
2022-03-10,534.1763305664062
2022-03-11,525.80029296875
2022-03-14,531.8243408203125
2022-03-15,546.7786254882812
2022-03-16,558.6051025390625
2022-03-17,568.2369995117188
2022-03-18,584.9591064453125
2022-03-21,585.1675415039062
2022-03-22,583.2411499023438
2022-03-23,567.3036499023438
2022-03-24,569.6669921875
2022-03-25,570.262939453125
2022-03-28,579.1004028320312
2022-03-29,588.7125854492188
2022-03-30,590.9765625
2022-03-31,586.5082397460938
2022-04-01,588.186279296875
2022-04-04,586.0016479492188
2022-04-05,580.182861328125
2022-04-06,583.2908935546875
2022-04-07,607.9169311523438
2022-04-08,604.5903930664062
2022-04-11,581.5631103515625
2022-04-12,566.9364013671875
2022-04-13,572.7552490234375
2022-04-14,564.91064453125
2022-04-18,568.1179809570312
2022-04-19,570.1238403320312
2022-04-20,587.004638671875
2022-04-21,576.3597412109375
2022-04-22,557.3440551757812
2022-04-25,540.3441162109375
2022-04-26,512.8185424804688
2022-04-27,516.830322265625
2022-04-28,554.9708251953125
2022-04-29,549.042724609375
2022-05-02,541.6946411132812
2022-05-03,542.4889526367188
2022-05-04,559.0322265625
2022-05-05,546.649658203125
2022-05-06,542.846435546875
2022-05-09,513.7617797851562
2022-05-10,522.5398559570312
2022-05-11,516.3535766601562
2022-05-12,522.1129760742188
2022-05-13,537.6231689453125
2022-05-16,535.59765625
2022-05-17,550.7109375
2022-05-18,538.3681030273438
2022-05-19,546.8779907226562
2022-05-20,551.2571411132812
2022-05-23,551.316650390625
2022-05-24,544.9714965820312
2022-05-25,530.5234985351562
2022-05-26,536.3226318359375
2022-05-27,568.33642578125
2022-05-31,563.5899658203125
2022-06-01,552.319580078125
2022-06-02,566.1022338867188
2022-06-03,554.1863403320312
2022-06-06,549.0029296875
2022-06-07,556.7283935546875
2022-06-08,548.188720703125
2022-06-09,536.0345458984375
2022-06-10,523.185302734375
2022-06-13,508.3202819824219
2022-06-14,504.18707275390625
2022-06-15,511.4500427246094
2022-06-16,501.6434631347656
2022-06-17,497.67913818359375
2022-06-21,510.23785400390625
2022-06-22,515.8812866210938
2022-06-23,537.1239013671875
2022-06-24,541.3068237304688
2022-06-27,540.1443481445312
2022-06-28,532.3250122070312
2022-06-29,532.4739379882812
2022-06-30,539.7866821289062
2022-07-01,544.74462890625
2022-07-05,541.5651245117188
2022-07-06,552.4644775390625
2022-07-07,550.1993408203125
2022-07-08,550.1494750976562
2022-07-11,554.4417724609375
2022-07-12,527.5160522460938
2022-07-13,519.7860717773438
2022-07-14,522.2501220703125
2022-07-15,535.4049682617188
2022-07-18,517.4114379882812
2022-07-19,533.4178466796875
2022-07-20,535.1864624023438
2022-07-21,571.3026733398438
2022-07-22,557.92919921875
2022-07-25,563.7913208007812
2022-07-26,569.5838012695312
2022-07-27,578.1881713867188
2022-07-28,593.7970581054688
2022-07-29,594.5621337890625
2022-08-01,585.759033203125
2022-08-02,582.2715454101562
2022-08-03,584.19921875
2022-08-04,586.2062377929688
2022-08-05,586.4645385742188
2022-08-08,580.1951293945312
2022-08-09,577.1348876953125
2022-08-10,588.5410766601562
2022-08-11,588.7299194335938
2022-08-12,599.331298828125
2022-08-15,600.60302734375
2022-08-16,598.23828125
2022-08-17,592.207275390625
2022-08-18,591.1839599609375
2022-08-19,584.7655639648438
2022-08-22,572.4054565429688
2022-08-23,569.28564453125
2022-08-24,569.464599609375
2022-08-25,581.7052612304688
2022-08-26,560.085205078125
2022-08-29,553.1103515625
2022-08-30,550.725830078125
2022-08-31,541.8134155273438
2022-09-01,547.2086181640625
2022-09-02,540.0548706054688
2022-09-06,541.6446533203125
2022-09-07,548.17236328125
2022-09-08,562.9168090820312
2022-09-09,565.73876953125
2022-09-12,575.4656982421875
2022-09-13,556.2202758789062
2022-09-14,554.8385009765625
2022-09-15,548.7247314453125
2022-09-16,538.0878295898438
2022-09-19,536.4873046875
2022-09-20,529.0215454101562
2022-09-21,522.5897827148438
2022-09-22,517.2215576171875
2022-09-23,517.7186889648438
2022-09-26,511.2768859863281
2022-09-27,505.66021728515625
2022-09-28,514.7761840820312
2022-09-29,513.5634155273438
2022-09-30,504.1988830566406
2022-10-03,519.8461303710938
2022-10-04,536.7457885742188
2022-10-05,543.0484619140625
2022-10-06,537.4019165039062
2022-10-07,520.52197265625
2022-10-10,507.827392578125
2022-10-11,497.8565673828125
2022-10-12,497.7173767089844
2022-10-13,507.5291442871094
2022-10-14,500.0833435058594
2022-10-17,514.1796875
2022-10-18,521.3074340820312
2022-10-19,502.62823486328125
2022-10-20,483.9888000488281
2022-10-21,493.810546875
2022-10-24,502.03173828125
2022-10-25,511.5850830078125
2022-10-26,500.03363037109375
2022-10-27,495.3811950683594
2022-10-28,500.8686828613281
2022-10-31,510.93890380859375
2022-11-01,514.6369018554688
2022-11-02,488.0845031738281
2022-11-03,484.0683288574219
2022-11-04,492.62750244140625
2022-11-07,489.1978759765625
2022-11-08,489.26751708984375
2022-11-09,481.8514404296875
2022-11-10,517.5098876953125
2022-11-11,535.5031127929688
2022-11-14,531.6162109375
2022-11-15,542.8695068359375
2022-11-16,532.8489990234375
2022-11-17,526.76513671875
2022-11-18,532.0834350585938
2022-11-21,533.1173095703125
2022-11-22,541.537353515625
2022-11-23,544.0623168945312
2022-11-25,547.9990844726562
2022-11-28,536.84521484375
2022-11-29,536.56689453125
2022-11-30,556.916015625
2022-12-01,561.2305297851562
2022-12-02,559.6798095703125
2022-12-05,553.9240112304688
2022-12-06,547.2832641601562
2022-12-07,554.8484497070312
2022-12-08,564.6006469726562
2022-12-09,556.9259643554688
2022-12-12,564.2525634765625
2022-12-13,568.0103149414062
2022-12-14,564.1810302734375
2022-12-15,550.8131713867188
2022-12-16,533.556640625
2022-12-19,527.3203125
2022-12-20,525.6591796875
2022-12-21,536.9879760742188
2022-12-22,536.2420654296875
2022-12-23,537.7737426757812
2022-12-27,542.5082397460938
2022-12-28,540.4891357421875
2022-12-29,554.0159912109375
2022-12-30,547.72998046875
2023-01-03,550.20654296875
2023-01-04,558.8995361328125
2023-01-05,553.9464111328125
2023-01-06,532.1243896484375
2023-01-09,543.1546630859375
2023-01-10,564.9767456054688
2023-01-11,579.4286499023438
2023-01-12,578.4141235351562
2023-01-13,580.7018432617188
2023-01-17,584.7001342773438
2023-01-18,576.93212890625
2023-01-19,580.7217407226562
2023-01-20,590.4689331054688
2023-01-23,601.5689697265625
2023-01-24,577.5985107421875
2023-01-25,572.2275390625
2023-01-26,574.2664184570312
2023-01-27,570.5465698242188
2023-01-30,561.2568359375
2023-01-31,567.2643432617188
2023-02-01,584.202880859375
2023-02-02,583.9144897460938
2023-02-03,584.6006469726562
2023-02-06,573.072998046875
2023-02-07,580.015380859375
2023-02-08,576.1165771484375
2023-02-09,565.871826171875
2023-02-10,568.3385009765625
2023-02-13,571.9092407226562
2023-02-14,568.408203125
2023-02-15,563.7831420898438
2023-02-16,554.5830078125
2023-02-17,556.6914672851562
2023-02-21,547.8095703125
2023-02-22,545.4523315429688
2023-02-23,547.9885864257812
2023-02-24,539.8723754882812
2023-02-27,538.4402465820312
2023-02-28,538.8479614257812
2023-03-01,535.6254272460938
2023-03-02,545.8004150390625
2023-03-03,556.4329833984375
2023-03-06,555.5178833007812
2023-03-07,545.8800048828125
2023-03-08,551.7681884765625
2023-03-09,550.2363891601562
2023-03-10,540.9068603515625
2023-03-13,538.6489868164062
2023-03-14,553.3292846679688
2023-03-15,540.1319580078125
2023-03-16,554.4539184570312
2023-03-17,544.7500610351562
2023-03-20,547.96484375
2023-03-21,554.0657348632812
2023-03-22,551.6970825195312
2023-03-23,552.5628662109375
2023-03-24,555.6183471679688
2023-03-27,559.0321044921875
2023-03-28,551.6074829101562
2023-03-29,552.5231323242188
2023-03-30,560.3060913085938
2023-03-31,573.6427001953125
2023-04-03,567.3724975585938
2023-04-04,573.4535522460938
2023-04-05,577.1161499023438
2023-04-06,572.6273803710938
2023-04-10,571.6421508789062
2023-04-11,573.652587890625
2023-04-12,576.6084594726562
2023-04-13,588.3327026367188
2023-04-14,586.0536499023438
2023-04-17,585.8148193359375
2023-04-18,582.0924682617188
2023-04-19,577.1759033203125
2023-04-20,563.2520141601562
2023-04-21,568.9747924804688
2023-04-24,571.5824584960938
2023-04-25,545.7850952148438
2023-04-26,530.6072998046875
2023-04-27,540.450439453125
2023-04-28,552.2742309570312
2023-05-01,545.9046020507812
2023-05-02,541.2467041015625
2023-05-03,547.8153686523438
2023-05-04,543.0580444335938
2023-05-05,543.7944946289062
2023-05-08,540.0125732421875
2023-05-09,532.1298828125
2023-05-10,530.9754638671875
2023-05-11,527.2830810546875
2023-05-12,522.16748046875
2023-05-15,521.2020263671875
2023-05-16,517.29052734375
2023-05-17,519.2015380859375
2023-05-18,521.0626220703125
2023-05-19,524.884521484375
2023-05-22,526.5167846679688
2023-05-23,522.6151733398438
2023-05-24,508.30328369140625
2023-05-25,518.1763916015625
2023-05-26,519.5498657226562
2023-05-30,511.7867126464844
2023-05-31,506.0539855957031
2023-06-01,516.9223022460938
2023-06-02,517.6787719726562
2023-06-05,516.1260986328125
2023-06-06,513.817138671875
2023-06-07,518.3157348632812
2023-06-08,512.8119506835938
2023-06-09,515.7279663085938
2023-06-12,521.2119140625
2023-06-13,523.5608520507812
2023-06-14,518.0034790039062
2023-06-15,532.9324340820312
2023-06-16,535.113525390625
2023-06-20,525.25390625
2023-06-21,523.8097534179688
2023-06-22,526.16015625
2023-06-23,522.076904296875
2023-06-26,519.9057006835938
2023-06-27,507.5461730957031
2023-06-28,508.073974609375
2023-06-29,512.2967529296875
2023-06-30,519.6268310546875
2023-07-03,516.9976196289062
2023-07-05,518.4815673828125
2023-07-06,515.2149047851562
2023-07-07,511.63946533203125
2023-07-10,514.7467651367188
2023-07-11,517.14697265625
2023-07-12,523.77978515625
2023-07-13,524.5069580078125
2023-07-14,527.205810546875
2023-07-17,523.12255859375
2023-07-18,521.5489501953125
2023-07-19,533.3707275390625
2023-07-20,536.0796508789062
2023-07-21,559.9022827148438
2023-07-24,569.1942749023438
2023-07-25,568.5867309570312
2023-07-26,572.072509765625
2023-07-27,557.7410278320312
2023-07-28,559.5636596679688
2023-07-31,546.4273071289062
2023-08-01,543.6188354492188
2023-08-02,551.5066528320312
2023-08-03,546.1484985351562
2023-08-04,546.407470703125
2023-08-07,549.5445556640625
2023-08-08,553.5183715820312
2023-08-09,545.3517456054688
2023-08-10,545.0529174804688
2023-08-11,541.5672607421875
2023-08-14,538.1412353515625
2023-08-15,532.2552490234375
2023-08-16,526.7178344726562
2023-08-17,533.779052734375
2023-08-18,530.2135620117188
2023-08-21,530.093994140625
2023-08-22,524.9052124023438
2023-08-23,543.021240234375
2023-08-24,535.8207397460938
2023-08-25,539.3860473632812
2023-08-28,542.9714965820312
2023-08-29,553.1498413085938
2023-08-30,556.7252197265625
2023-08-31,554.8330078125
2023-09-01,554.952392578125
2023-09-05,539.8043823242188
2023-09-06,534.5160522460938
2023-09-07,529.4965209960938
2023-09-08,516.1610717773438
2023-09-11,512.844482421875
2023-09-12,508.9106140136719
2023-09-13,508.82098388671875
2023-09-14,513.8937377929688
2023-09-15,513.7841186523438
2023-09-18,506.01055908203125
2023-09-19,507.01708984375
2023-09-20,503.18017578125
2023-09-21,499.89129638671875
2023-09-22,501.0872497558594
2023-09-25,503.9475402832031
2023-09-26,499.89129638671875
2023-09-27,496.6025085449219
2023-09-28,501.31646728515625
2023-09-29,504.4557800292969
2023-10-02,494.1109619140625
2023-10-03,497.9179992675781
2023-10-04,500.7483825683594
2023-10-05,496.3333740234375
2023-10-06,496.8616027832031
2023-10-09,494.4497985839844
2023-10-10,494.4697265625
2023-10-11,490.961669921875
2023-10-12,480.9257507324219
2023-10-13,481.21478271484375
2023-10-16,486.8855285644531
2023-10-17,483.1282653808594
2023-10-18,465.6775817871094
2023-10-19,468.07940673828125
2023-10-20,462.787353515625
2023-10-23,460.24603271484375
2023-10-24,456.7080383300781
2023-10-25,431.7129821777344
2023-10-26,438.6693420410156
2023-10-27,429.9490051269531
2023-10-30,432.6398010253906
2023-10-31,443.2637023925781
2023-11-01,439.6161193847656
2023-11-02,446.05426025390625
2023-11-03,453.1999816894531
2023-11-06,453.47900390625
2023-11-07,457.6846923828125
2023-11-08,452.7713928222656
2023-11-09,442.76544189453125
2023-11-10,446.9113464355469
2023-11-13,443.6424255371094
2023-11-14,457.7046813964844
2023-11-15,468.94647216796875
2023-11-16,470.86993408203125
2023-11-17,464.8404235839844
2023-11-20,467.4415588378906
2023-11-21,480.7563781738281
2023-11-22,485.8789367675781
2023-11-24,489.117919921875
2023-11-27,488.4701232910156
2023-11-28,484.2743835449219
2023-11-29,491.25067138671875
2023-11-30,494.0810546875
2023-12-01,494.4497985839844
2023-12-04,493.6624755859375
2023-12-05,489.9351501464844
2023-12-06,492.1376647949219
2023-12-07,492.42669677734375
2023-12-08,488.1113586425781
2023-12-11,493.3136291503906
2023-12-12,495.6855773925781
2023-12-13,516.783935546875
2023-12-14,520.1049194335938
2023-12-15,516.6243896484375
2023-12-18,517.2127075195312
2023-12-19,526.7069091796875
2023-12-20,518.0205078125
2023-12-21,525.1312255859375
2023-12-22,527.6144409179688
2023-12-26,528.2626953125
2023-12-27,530.2073974609375
2023-12-28,531.493896484375
2023-12-29,529.3496704101562
2024-01-02,542.6735229492188
2024-01-03,527.3850708007812
2024-01-04,535.90185546875
2024-01-05,529.7885131835938
2024-01-08,539.9110107421875
2024-01-09,540.3796997070312
2024-01-10,542.4540405273438
2024-01-11,544.5184326171875
2024-01-12,542.843017578125
2024-01-16,540.529296875
2024-01-17,537.7867431640625
2024-01-18,542.9427490234375
2024-01-19,550.2528686523438
2024-01-22,551.8884887695312
2024-01-23,549.2455444335938
2024-01-24,538.5247802734375
2024-01-25,536.7496337890625
2024-01-26,545.8449096679688
2024-01-29,556.2564697265625
2024-01-30,565.5811767578125
2024-01-31,537.5173950195312
2024-02-01,550.7315673828125
2024-02-02,550.3226318359375
2024-02-05,550.1231689453125
2024-02-06,558.7597045898438
2024-02-07,550.8113403320312
2024-02-08,549.3952026367188
2024-02-09,549.2555541992188
2024-02-12,545.3760986328125
2024-02-13,537.138427734375
2024-02-14,546.7823486328125
2024-02-15,547.0814208984375
2024-02-16,546.3534545898438
2024-02-20,546.6526489257812
2024-02-21,551.3497924804688
2024-02-22,558.9691162109375
2024-02-23,563.177734375
2024-02-26,561.9509887695312
2024-02-27,564.6336669921875
2024-02-28,570.4778442382812
2024-02-29,568.6328125
2024-03-01,574.7661743164062
2024-03-04,580.061767578125
2024-03-05,583.023681640625
2024-03-06,589.8949584960938
2024-03-07,596.0382080078125
2024-03-08,595.9884033203125
2024-03-11,597.803466796875
2024-03-12,595.62939453125
2024-03-13,591.7100830078125
2024-03-14,583.7064819335938
2024-03-15,582.9481201171875
2024-03-18,578.8565063476562
2024-03-19,581.5210571289062
2024-03-20,578.8565063476562
2024-03-21,582.9281616210938
2024-03-22,581.8903198242188
2024-03-25,572.3798828125
2024-03-26,567.649658203125
2024-03-27,578.177978515625
2024-03-28,580.01416015625
2024-04-01,576.261962890625
2024-04-02,570.384033203125
2024-04-03,574.81494140625
2024-04-04,569.4359741210938
2024-04-05,578.2677612304688
2024-04-08,577.6090698242188
2024-04-09,587.9877319335938
2024-04-10,572.529541015625
2024-04-11,573.3878173828125
2024-04-12,564.0670776367188
2024-04-15,556.72216796875
2024-04-16,553.4090576171875
2024-04-17,546.1239624023438
2024-04-18,540.4058227539062
2024-04-19,543.6591796875
2024-04-22,547.251708984375
2024-04-23,573.4077758789062
2024-04-24,576.2020263671875
2024-04-25,570.5536499023438
2024-04-26,572.4197998046875
2024-04-29,575.7030639648438
2024-04-30,567.5498046875
2024-05-01,573.8069458007812
2024-05-02,570.0746459960938
2024-05-03,571.2023315429688
2024-05-06,572.369873046875
2024-05-07,571.6913452148438
2024-05-08,572.459716796875
2024-05-09,576.7409057617188
2024-05-10,591.8098754882812
2024-05-13,589.4846801757812
2024-05-14,593.576171875
2024-05-15,597.7874755859375
2024-05-16,595.92138671875
2024-05-17,594.0751953125
2024-05-20,592.7877807617188
2024-05-21,588.9058227539062
2024-05-22,589.5844116210938
2024-05-23,583.8263549804688
2024-05-24,582.8483276367188
2024-05-28,571.3919067382812
2024-05-29,566.1327514648438
2024-05-30,561.6021118164062
2024-05-31,566.8113403320312
2024-06-03,568.4080810546875
2024-06-04,568.4978637695312
2024-06-05,574.0963745117188
2024-06-06,578.6470336914062
2024-06-07,579.8944702148438
2024-06-10,580.2836303710938
2024-06-11,574.7051391601562
2024-06-12,574.5054931640625
2024-06-13,571.4518432617188
2024-06-14,571.2620849609375
2024-06-17,567.2176513671875
2024-06-18,568.3860473632812
2024-06-20,556.4425048828125
2024-06-21,563.822265625
2024-06-24,565.1704711914062
2024-06-25,555.7534790039062
2024-06-26,557.4011840820312
2024-06-27,550.0214233398438
2024-06-28,552.23828125
2024-07-01,540.9738159179688
2024-07-02,533.194580078125
2024-07-03,534.8721923828125
2024-07-05,539.3560180664062
2024-07-08,535.55126953125
2024-07-09,531.1273803710938
2024-07-10,536.1304931640625
2024-07-11,541.9425048828125
2024-07-12,547.3350830078125
2024-07-15,543.9297485351562
2024-07-16,554.6549682617188
2024-07-17,554.29541015625
2024-07-18,539.8753051757812
2024-07-19,533.6139526367188
2024-07-22,545.6673583984375
2024-07-23,551.4793701171875
2024-07-24,573.9383544921875
2024-07-25,593.6810913085938
2024-07-26,606.3037719726562
2024-07-29,603.287841796875
2024-07-30,614.2127685546875
2024-07-31,612.4951782226562
2024-08-01,620.9136352539062
2024-08-02,614.8419189453125
2024-08-05,597.206298828125
2024-08-06,601.1907958984375
2024-08-07,586.5609130859375
2024-08-08,599.2135009765625
2024-08-09,595.3588256835938
2024-08-12,598.244873046875
2024-08-13,603.3777465820312
2024-08-14,601.2706298828125
2024-08-15,602.8585205078125
2024-08-16,603.1480712890625
2024-08-19,606.7630615234375
2024-08-20,613.6934814453125
2024-08-21,609.3295288085938
2024-08-22,603.0281982421875
2024-08-23,605.2850952148438
2024-08-26,604.755859375
2024-08-27,609.5592651367188
2024-08-28,612.2954711914062
2024-08-29,610.8374633789062
2024-08-30,614.2227783203125
2024-09-03,605.5946655273438
2024-09-04,611.0571899414062
2024-09-05,606.0441284179688
2024-09-06,610.4879760742188
2024-09-09,619.5654296875
2024-09-10,623.3502197265625
2024-09-11,617.608154296875
2024-09-12,613.3140258789062
2024-09-13,610.7160034179688
2024-09-16,613.6937866210938
2024-09-17,610.0364990234375
2024-09-18,609.666748046875
2024-09-19,619.7892456054688
2024-09-20,613.234130859375
2024-09-23,609.8965454101562
2024-09-24,611.4254760742188
2024-09-25,599.33447265625
2024-09-26,618.8699340820312
2024-09-27,613.9635620117188
2024-09-30,618.1104736328125
2024-10-01,612.4846801757812
2024-10-02,612.2648315429688
2024-10-03,600.4735717773438
2024-10-04,598.165283203125
2024-10-07,598.4050903320312
2024-10-08,595.0076904296875
2024-10-09,598.8048706054688
2024-10-10,593.348876953125
2024-10-11,596.4765625
2024-10-14,603.3414306640625
2024-10-15,600.0739135742188
2024-10-16,591.1105346679688
2024-10-17,598.8048706054688
2024-10-18,601.2630615234375
2024-10-21,594.927734375
2024-10-22,585.9443969726562
2024-10-23,576.061767578125
2024-10-24,556.9659423828125
2024-10-25,553.9682006835938
2024-10-28,552.1295166015625
2024-10-29,547.3630981445312
2024-10-30,550.2109375
2024-10-31,545.9141845703125
2024-11-01,557.5055541992188
2024-11-04,555.0573120117188
2024-11-05,560.3734130859375
2024-11-06,559.2642211914062
2024-11-07,555.47705078125
2024-11-08,551.3301391601562
2024-11-11,546.513671875
2024-11-12,540.3483276367188
2024-11-13,541.4974975585938
2024-11-14,532.6240844726562
2024-11-15,512.6988525390625
2024-11-18,500.9176330566406
2024-11-19,508.7417907714844
2024-11-20,512.4590454101562
2024-11-21,515.7166137695312
2024-11-22,512.8787231445312
2024-11-25,513.8180541992188
2024-11-26,512.5989379882812
2024-11-27,521.2724609375
2024-11-29,529.236572265625
2024-12-02,529.5563354492188
2024-12-03,534.0230102539062
2024-12-04,528.4771118164062
2024-12-05,520.4730834960938
2024-12-06,528.9667358398438
2024-12-09,536.8308715820312
2024-12-10,535.451904296875
2024-12-11,533.9630126953125
2024-12-12,524.6099853515625
2024-12-13,526.8900146484375
2024-12-16,530.260009765625
2024-12-17,528.8400268554688
