,PCG
2021-05-19,10.506340980529785
2021-05-20,10.376633644104004
2021-05-21,10.256902694702148
2021-05-24,10.556229591369629
2021-05-25,10.037399291992188
2021-05-26,10.007465362548828
2021-05-27,9.897712707519531
2021-05-28,10.117218017578125
2021-06-01,10.127195358276367
2021-06-02,10.207015037536621
2021-06-03,10.406567573547363
2021-06-04,10.35667896270752
2021-06-07,10.276859283447266
2021-06-08,10.207015037536621
2021-06-09,10.256902694702148
2021-06-10,10.466431617736816
2021-06-11,10.476409912109375
2021-06-14,10.62607192993164
2021-06-15,10.506340980529785
2021-06-16,10.207015037536621
2021-06-17,10.207015037536621
2021-06-18,10.177083969116211
2021-06-21,10.23694896697998
2021-06-22,10.087285995483398
2021-06-23,10.027420997619629
2021-06-24,9.977532386779785
2021-06-25,10.147151947021484
2021-06-28,10.326745986938477
2021-06-29,10.077308654785156
2021-06-30,10.147151947021484
2021-07-01,10.31676959991455
2021-07-02,10.396589279174805
2021-07-06,10.476409912109375
2021-07-07,10.336724281311035
2021-07-08,10.13717269897461
2021-07-09,10.346701622009277
2021-07-12,10.187060356140137
2021-07-13,9.96755599975586
2021-07-14,9.897712707519531
2021-07-15,9.947600364685059
2021-07-16,9.768003463745117
2021-07-19,9.189308166503906
2021-07-20,9.398835182189941
2021-07-21,9.46867847442627
2021-07-22,9.309038162231445
2021-07-23,9.199285507202148
2021-07-26,8.730341911315918
2021-07-27,8.96980094909668
2021-07-28,9.12944221496582
2021-07-29,9.059599876403809
2021-07-30,8.770251274108887
2021-08-02,8.929892539978027
2021-08-03,8.96980094909668
2021-08-04,8.650521278381348
2021-08-05,8.271374702453613
2021-08-06,8.510835647583008
2021-08-09,8.610611915588379
2021-08-10,9.179329872131348
2021-08-11,9.418791770935059
2021-08-12,9.219239234924316
2021-08-13,9.099510192871094
2021-08-16,9.149396896362305
2021-08-17,9.109487533569336
2021-08-18,9.099510192871094
2021-08-19,8.909936904907227
2021-08-20,9.259150505065918
2021-08-23,9.089531898498535
2021-08-24,9.229218482971191
2021-08-25,9.239195823669434
2021-08-26,9.099510192871094
2021-08-27,9.099510192871094
2021-08-30,8.989757537841797
2021-08-31,9.149396896362305
2021-09-01,9.189308166503906
2021-09-02,9.259150505065918
2021-09-03,9.12944221496582
2021-09-07,9.398835182189941
2021-09-08,9.299060821533203
2021-09-09,9.338970184326172
2021-09-10,9.289083480834961
2021-09-13,9.807914733886719
2021-09-14,9.777982711791992
2021-09-15,9.837845802307129
2021-09-16,9.668229103088379
2021-09-17,9.817892074584961
2021-09-20,9.558476448059082
2021-09-21,9.768003463745117
2021-09-22,9.847825050354004
2021-09-23,9.947600364685059
2021-09-24,9.917667388916016
2021-09-27,9.947600364685059
2021-09-28,9.718117713928223
2021-09-29,9.48863410949707
2021-09-30,9.578432083129883
2021-10-01,9.588408470153809
2021-10-04,9.797937393188477
2021-10-05,9.867780685424805
2021-10-06,10.167105674743652
2021-10-07,10.49636459350586
2021-10-08,10.685937881469727
2021-10-11,10.127195358276367
2021-10-12,10.226970672607422
2021-10-13,10.476409912109375
2021-10-14,10.745802879333496
2021-10-15,11.174836158752441
2021-10-18,10.975286483764648
2021-10-19,11.154881477355957
2021-10-20,11.484140396118164
2021-10-21,11.623825073242188
2021-10-22,11.873263359069824
2021-10-25,11.633803367614746
2021-10-26,11.544004440307617
2021-10-27,11.553982734680176
2021-10-28,11.65375804901123
2021-10-29,11.573938369750977
2021-11-01,11.38436508178711
2021-11-02,11.314521789550781
2021-11-03,11.643780708312988
2021-11-04,11.633803367614746
2021-11-05,11.623825073242188
2021-11-08,11.583914756774902
2021-11-09,12.152636528015137
2021-11-10,12.372140884399414
2021-11-11,12.322254180908203
2021-11-12,12.232455253601074
2021-11-15,12.35218620300293
2021-11-16,12.29232120513916
2021-11-17,12.441984176635742
2021-11-18,12.072815895080566
2021-11-19,12.35218620300293
2021-11-22,12.21250057220459
2021-11-23,12.302297592163086
2021-11-24,12.432007789611816
2021-11-26,12.21250057220459
2021-11-29,12.35218620300293
2021-11-30,11.85330867767334
2021-12-01,11.723600387573242
2021-12-02,11.973040580749512
2021-12-03,11.783466339111328
2021-12-06,12.511826515197754
2021-12-07,12.412050247192383
2021-12-08,12.601624488830566
2021-12-09,12.461938858032227
2021-12-10,12.322254180908203
2021-12-13,12.242433547973633
2021-12-14,12.132680892944336
2021-12-15,12.232455253601074
2021-12-16,12.21250057220459
2021-12-17,11.992995262145996
2021-12-20,11.963061332702637
2021-12-21,12.042882919311523
2021-12-22,11.983017921447754
2021-12-23,11.973040580749512
2021-12-27,11.883240699768066
2021-12-28,12.032905578613281
2021-12-29,11.963061332702637
2021-12-30,12.042882919311523
2021-12-31,12.112725257873535
2022-01-03,12.182568550109863
2022-01-04,12.412050247192383
2022-01-05,11.833353996276855
2022-01-06,11.793442726135254
2022-01-07,12.182568550109863
2022-01-10,12.202523231506348
2022-01-11,12.142658233642578
2022-01-12,12.481893539428711
2022-01-13,12.721354484558105
2022-01-14,12.9807710647583
2022-01-18,12.681445121765137
2022-01-19,12.611601829528809
2022-01-20,12.511826515197754
2022-01-21,12.202523231506348
2022-01-24,12.142658233642578
2022-01-25,12.322254180908203
2022-01-26,12.272366523742676
2022-01-27,12.372140884399414
2022-01-28,12.661489486694336
2022-01-31,12.76126480102539
2022-02-01,12.102747917175293
2022-02-02,12.222478866577148
2022-02-03,11.983017921447754
2022-02-04,12.052860260009766
2022-02-07,12.122703552246094
2022-02-08,12.122703552246094
2022-02-09,12.272366523742676
2022-02-10,11.364409446716309
2022-02-11,11.234702110290527
2022-02-14,11.254656791687012
2022-02-15,11.37438678741455
2022-02-16,11.713623046875
2022-02-17,11.563960075378418
2022-02-18,11.38436508178711
2022-02-22,11.29456615447998
2022-02-23,10.835600852966309
2022-02-24,11.055105209350586
2022-02-25,11.334476470947266
2022-02-28,11.344454765319824
2022-03-01,11.274612426757812
2022-03-02,11.43425178527832
2022-03-03,11.404319763183594
2022-03-04,11.174836158752441
2022-03-07,10.486387252807617
2022-03-08,10.815645217895508
2022-03-09,10.98526382446289
2022-03-10,10.855555534362793
2022-03-11,10.755779266357422
2022-03-14,11.1648588180542
2022-03-15,11.474162101745605
2022-03-16,11.973040580749512
2022-03-17,11.7335786819458
2022-03-18,11.553982734680176
2022-03-21,11.274612426757812
2022-03-22,11.593893051147461
2022-03-23,11.553982734680176
2022-03-24,11.793442726135254
2022-03-25,11.953083038330078
2022-03-28,12.012950897216797
2022-03-29,11.983017921447754
2022-03-30,12.062838554382324
2022-03-31,11.91317367553711
2022-04-01,12.242433547973633
2022-04-04,12.042882919311523
2022-04-05,12.022927284240723
2022-04-06,12.062838554382324
2022-04-07,12.312276840209961
2022-04-08,12.811153411865234
2022-04-11,12.122703552246094
2022-04-12,12.501850128173828
2022-04-13,12.821130752563477
2022-04-14,12.272366523742676
2022-04-18,12.152636528015137
2022-04-19,12.282343864440918
2022-04-20,12.372140884399414
2022-04-21,12.342208862304688
2022-04-22,12.102747917175293
2022-04-25,11.793442726135254
2022-04-26,12.202523231506348
2022-04-27,12.461938858032227
2022-04-28,12.90095043182373
2022-04-29,12.62157917022705
2022-05-02,12.62157917022705
2022-05-03,12.691422462463379
2022-05-04,13.000725746154785
2022-05-05,12.581668853759766
2022-05-06,12.531782150268555
2022-05-09,12.062838554382324
2022-05-10,11.743556022644043
2022-05-11,12.002972602844238
2022-05-12,11.544004440307617
2022-05-13,11.693669319152832
2022-05-16,11.763511657714844
2022-05-17,12.072815895080566
2022-05-18,11.863286018371582
2022-05-19,12.112725257873535
2022-05-20,11.713623046875
2022-05-23,12.042882919311523
2022-05-24,11.893218994140625
2022-05-25,12.132680892944336
2022-05-26,11.983017921447754
2022-05-27,12.322254180908203
2022-05-31,12.172590255737305
2022-06-01,12.222478866577148
2022-06-02,12.54175853729248
2022-06-03,12.372140884399414
2022-06-06,12.182568550109863
2022-06-07,12.202523231506348
2022-06-08,12.012950897216797
2022-06-09,11.60387134552002
2022-06-10,10.955330848693848
2022-06-13,10.376633644104004
2022-06-14,9.937623023986816
2022-06-15,10.256902694702148
2022-06-16,10.057353019714355
2022-06-17,9.758027076721191
2022-06-21,9.977532386779785
2022-06-22,9.87775707244873
2022-06-23,9.768003463745117
2022-06-24,10.226970672607422
2022-06-27,10.226970672607422
2022-06-28,10.127195358276367
2022-06-29,9.937623023986816
2022-06-30,9.957576751708984
2022-07-01,10.21699333190918
2022-07-05,9.817892074584961
2022-07-06,9.807914733886719
2022-07-07,10.167105674743652
2022-07-08,10.246927261352539
2022-07-11,10.09726333618164
2022-07-12,10.087285995483398
2022-07-13,10.057353019714355
2022-07-14,9.987510681152344
2022-07-15,10.296813011169434
2022-07-18,10.326745986938477
2022-07-19,10.665982246398926
2022-07-20,10.675959587097168
2022-07-21,10.556229591369629
2022-07-22,10.606117248535156
2022-07-25,10.725848197937012
2022-07-26,10.556229591369629
2022-07-27,10.755779266357422
2022-07-28,10.755779266357422
2022-07-29,10.835600852966309
2022-08-01,10.88548755645752
2022-08-02,10.995241165161133
2022-08-03,11.095016479492188
2022-08-04,11.025174140930176
2022-08-05,11.114972114562988
2022-08-08,11.24467945098877
2022-08-09,11.324501037597656
2022-08-10,11.514073371887207
2022-08-11,11.883240699768066
2022-08-12,12.102747917175293
2022-08-15,12.362164497375488
2022-08-16,12.362164497375488
2022-08-17,12.152636528015137
2022-08-18,12.172590255737305
2022-08-19,12.102747917175293
2022-08-22,11.693669319152832
2022-08-23,11.693669319152832
2022-08-24,11.973040580749512
2022-08-25,12.471917152404785
2022-08-26,12.451961517333984
2022-08-29,12.491872787475586
2022-08-30,12.172590255737305
2022-08-31,12.302297592163086
2022-09-01,12.501850128173828
2022-09-02,12.521804809570312
2022-09-06,12.202523231506348
2022-09-07,12.701399803161621
2022-09-08,12.801176071166992
2022-09-09,12.861041069030762
2022-09-12,13.150388717651367
2022-09-13,12.890973091125488
2022-09-14,13.190299987792969
2022-09-15,13.080545425415039
2022-09-16,13.050614356994629
2022-09-19,13.429759979248047
2022-09-20,13.270118713378906
2022-09-21,12.9807710647583
2022-09-22,12.930883407592773
2022-09-23,12.581668853759766
2022-09-26,12.721354484558105
2022-09-27,12.382119178771973
2022-09-28,12.691422462463379
2022-09-29,12.35218620300293
2022-09-30,12.471917152404785
2022-10-03,13.080545425415039
2022-10-04,14.158120155334473
2022-10-05,14.716861724853516
2022-10-06,14.597131729125977
2022-10-07,14.89645767211914
2022-10-10,14.098255157470703
2022-10-11,14.1880521774292
2022-10-12,14.038389205932617
2022-10-13,14.277849197387695
2022-10-14,13.798928260803223
2022-10-17,14.12818717956543
2022-10-18,14.118208885192871
2022-10-19,13.928637504577637
2022-10-20,14.008456230163574
2022-10-21,14.467423439025879
2022-10-24,14.696905136108398
2022-10-25,15.09600830078125
2022-10-26,15.135917663574219
2022-10-27,15.345446586608887
2022-10-28,15.215738296508789
2022-10-31,14.89645767211914
2022-11-01,15.275604248046875
2022-11-02,14.89645767211914
2022-11-03,15.165850639343262
2022-11-04,15.275604248046875
2022-11-07,15.036142349243164
2022-11-08,14.89645767211914
2022-11-09,14.54724407196045
2022-11-10,14.776727676391602
2022-11-11,14.726840019226074
2022-11-14,14.427513122558594
2022-11-15,14.40755844116211
2022-11-16,14.696905136108398
2022-11-17,14.54724407196045
2022-11-18,14.986255645751953
2022-11-21,14.956321716308594
2022-11-22,15.086030006408691
2022-11-23,15.205760955810547
2022-11-25,15.335468292236328
2022-11-28,15.23569393157959
2022-11-29,15.135917663574219
2022-11-30,15.664726257324219
2022-12-01,15.584907531738281
2022-12-02,15.62481689453125
2022-12-05,15.2855806350708
2022-12-06,15.395334243774414
2022-12-07,15.535018920898438
2022-12-08,15.385355949401855
2022-12-09,15.505085945129395
2022-12-12,15.974031448364258
2022-12-13,15.974031448364258
2022-12-14,16.3631534576416
2022-12-15,16.153627395629883
2022-12-16,16.043872833251953
2022-12-19,15.804411888122559
2022-12-20,15.844322204589844
2022-12-21,15.914164543151855
2022-12-22,15.914164543151855
2022-12-23,16.02391815185547
2022-12-27,16.413042068481445
2022-12-28,16.123695373535156
2022-12-29,16.30328941345215
2022-12-30,16.223468780517578
2023-01-03,15.64477252960205
2023-01-04,15.844322204589844
2023-01-05,15.62481689453125
2023-01-06,15.854300498962402
2023-01-09,15.924142837524414
2023-01-10,15.90418815612793
2023-01-11,15.724593162536621
2023-01-12,15.934120178222656
2023-01-13,15.854300498962402
2023-01-17,15.834345817565918
2023-01-18,15.574929237365723
2023-01-19,15.40531063079834
2023-01-20,15.614838600158691
2023-01-23,15.694659233093262
2023-01-24,15.794434547424316
2023-01-25,15.9640531539917
2023-01-26,15.814390182495117
2023-01-27,16.02391815185547
2023-01-30,15.814390182495117
2023-01-31,15.864276885986328
2023-02-01,15.604862213134766
2023-02-02,15.594883918762207
2023-02-03,15.51506519317627
2023-02-06,15.62481689453125
2023-02-07,15.604862213134766
2023-02-08,15.415288925170898
2023-02-09,15.42526626586914
2023-02-10,15.505085945129395
2023-02-13,15.62481689453125
2023-02-14,15.54499626159668
2023-02-15,15.794434547424316
2023-02-16,15.51506519317627
2023-02-17,15.535018920898438
2023-02-21,15.415288925170898
2023-02-22,15.485132217407227
2023-02-23,15.245670318603516
2023-02-24,15.744546890258789
2023-02-27,15.714614868164062
2023-02-28,15.584907531738281
2023-03-01,15.574929237365723
2023-03-02,15.814390182495117
2023-03-03,16.313264846801758
2023-03-06,16.702388763427734
2023-03-07,16.293312072753906
2023-03-08,16.28333282470703
2023-03-09,16.11371612548828
2023-03-10,15.794434547424316
2023-03-13,15.724593162536621
2023-03-14,15.954075813293457
2023-03-15,15.82436752319336
2023-03-16,16.123695373535156
2023-03-17,16.063827514648438
2023-03-20,15.9640531539917
2023-03-21,15.934120178222656
2023-03-22,15.505085945129395
2023-03-23,15.255647659301758
2023-03-24,15.604862213134766
2023-03-27,15.714614868164062
2023-03-28,15.704636573791504
2023-03-29,15.804411888122559
2023-03-30,15.854300498962402
2023-03-31,16.133670806884766
2023-04-03,16.153627395629883
2023-04-04,16.093759536743164
2023-04-05,16.462928771972656
2023-04-06,16.672456741333008
2023-04-10,16.74230194091797
2023-04-11,16.782209396362305
2023-04-12,16.921894073486328
2023-04-13,16.76225471496582
2023-04-14,16.852054595947266
2023-04-17,16.822120666503906
2023-04-18,16.862031936645508
2023-04-19,16.852054595947266
2023-04-20,16.872007369995117
2023-04-21,16.852054595947266
2023-04-24,17.101491928100586
2023-04-25,17.231201171875
2023-04-26,16.901941299438477
2023-04-27,17.01169204711914
2023-04-28,17.071557998657227
2023-05-01,17.161357879638672
2023-05-02,17.221223831176758
2023-05-03,17.251155853271484
2023-05-04,17.201265335083008
2023-05-05,17.231201171875
2023-05-08,17.37088394165039
2023-05-09,17.241178512573242
2023-05-10,17.330974578857422
2023-05-11,17.311019897460938
2023-05-12,17.410797119140625
2023-05-15,17.031648635864258
2023-05-16,16.822120666503906
2023-05-17,16.76225471496582
2023-05-18,16.522794723510742
2023-05-19,16.572683334350586
2023-05-22,16.47290802001953
2023-05-23,16.373132705688477
2023-05-24,16.43299674987793
2023-05-25,16.39308738708496
2023-05-26,16.482885360717773
2023-05-30,16.612592697143555
2023-05-31,16.901941299438477
2023-06-01,16.522794723510742
2023-06-02,16.612592697143555
2023-06-05,16.792186737060547
2023-06-06,16.901941299438477
2023-06-07,17.111469268798828
2023-06-08,16.96180534362793
2023-06-09,16.84207534790039
2023-06-12,16.901941299438477
2023-06-13,16.921894073486328
2023-06-14,17.201265335083008
2023-06-15,17.211244583129883
2023-06-16,17.36090850830078
2023-06-20,16.83209800720215
2023-06-21,17.241178512573242
2023-06-22,17.251155853271484
2023-06-23,16.852054595947266
2023-06-26,16.822120666503906
2023-06-27,16.901941299438477
2023-06-28,16.872007369995117
2023-06-29,17.031648635864258
2023-06-30,17.241178512573242
2023-07-03,17.241178512573242
2023-07-05,17.779964447021484
2023-07-06,17.490615844726562
2023-07-07,17.36090850830078
2023-07-10,17.311019897460938
2023-07-11,17.64027976989746
2023-07-12,18.139156341552734
2023-07-13,17.99947166442871
2023-07-14,17.779964447021484
2023-07-17,17.789939880371094
2023-07-18,17.470661163330078
2023-07-19,17.70014190673828
2023-07-20,17.690166473388672
2023-07-21,17.919649124145508
2023-07-24,17.839828491210938
2023-07-25,17.919649124145508
2023-07-26,17.859785079956055
2023-07-27,17.55048179626465
2023-07-28,17.620323181152344
2023-07-31,17.5704345703125
2023-08-01,17.311019897460938
2023-08-02,17.53052520751953
2023-08-03,17.27111053466797
2023-08-04,17.0416259765625
2023-08-07,17.380863189697266
2023-08-08,17.490615844726562
2023-08-09,17.40081787109375
2023-08-10,17.36090850830078
2023-08-11,17.380863189697266
2023-08-14,17.161357879638672
2023-08-15,16.901941299438477
2023-08-16,16.93187141418457
2023-08-17,16.622570037841797
2023-08-18,16.68243408203125
2023-08-21,16.64252471923828
2023-08-22,16.74230194091797
2023-08-23,16.6624813079834
2023-08-24,16.672456741333008
2023-08-25,16.6624813079834
2023-08-28,16.64252471923828
2023-08-29,16.64252471923828
2023-08-30,16.49286460876465
2023-08-31,16.26338005065918
2023-09-01,16.423017501831055
2023-09-05,16.223468780517578
2023-09-06,16.413042068481445
2023-09-07,16.84207534790039
2023-09-08,16.921894073486328
2023-09-11,16.862031936645508
2023-09-12,16.901941299438477
2023-09-13,17.031648635864258
2023-09-14,17.17133331298828
2023-09-15,17.27111053466797
2023-09-18,17.261131286621094
2023-09-19,17.37088394165039
2023-09-20,17.36090850830078
2023-09-21,17.201265335083008
2023-09-22,17.101491928100586
2023-09-25,17.0416259765625
2023-09-26,16.56270408630371
2023-09-27,16.403066635131836
2023-09-28,16.243425369262695
2023-09-29,16.093759536743164
2023-10-02,15.185805320739746
2023-10-03,15.295557975769043
2023-10-04,15.145895957946777
2023-10-05,15.305536270141602
2023-10-06,15.475153923034668
2023-10-09,15.54499626159668
2023-10-10,15.774479866027832
2023-10-11,16.003963470458984
2023-10-12,15.924142837524414
2023-10-13,16.243425369262695
2023-10-16,16.373132705688477
2023-10-17,16.313264846801758
2023-10-18,16.1735782623291
2023-10-19,15.9640531539917
2023-10-20,15.9840087890625
2023-10-23,15.704636573791504
2023-10-24,16.153627395629883
2023-10-25,16.133670806884766
2023-10-26,15.844322204589844
2023-10-27,15.774479866027832
2023-10-30,16.163604736328125
2023-10-31,16.26338005065918
2023-11-01,16.632549285888672
2023-11-02,16.722347259521484
2023-11-03,16.852054595947266
2023-11-06,16.732322692871094
2023-11-07,16.622570037841797
2023-11-08,16.47290802001953
2023-11-09,16.45294952392578
2023-11-10,16.74230194091797
2023-11-13,16.532772064208984
2023-11-14,17.36090850830078
2023-11-15,17.470661163330078
2023-11-16,17.710121154785156
2023-11-17,17.879737854003906
2023-11-20,17.64027976989746
2023-11-21,17.70014190673828
2023-11-22,17.929624557495117
2023-11-24,17.979515075683594
2023-11-27,17.859785079956055
2023-11-28,17.460683822631836
2023-11-29,17.131425857543945
2023-11-30,17.131425857543945
2023-12-01,17.410797119140625
2023-12-04,17.231201171875
2023-12-05,17.021671295166016
2023-12-06,17.201265335083008
2023-12-07,17.330974578857422
2023-12-08,17.5704345703125
2023-12-11,17.590391159057617
2023-12-12,17.690166473388672
2023-12-13,18.109222412109375
2023-12-14,17.859785079956055
2023-12-15,17.72010040283203
2023-12-18,17.281085968017578
2023-12-19,17.580415725708008
2023-12-20,17.32099723815918
2023-12-21,17.4207706451416
2023-12-22,17.580415725708008
2023-12-26,17.829853057861328
2023-12-27,17.88971710205078
2023-12-28,18.03946304321289
2023-12-29,17.999530792236328
2024-01-02,18.01949691772461
2024-01-03,17.93963050842285
2024-01-04,17.680070877075195
2024-01-05,17.859766006469727
2024-01-08,18.01949691772461
2024-01-09,18.029478073120117
2024-01-10,18.129310607910156
2024-01-11,17.540307998657227
2024-01-12,17.480409622192383
2024-01-16,17.081085205078125
2024-01-17,16.931337356567383
2024-01-18,16.851472854614258
2024-01-19,16.871440887451172
2024-01-22,16.631845474243164
2024-01-23,16.492082595825195
2024-01-24,16.50206756591797
2024-01-25,16.731678009033203
2024-01-26,16.961288452148438
2024-01-29,17.001222610473633
2024-01-30,16.941320419311523
2024-01-31,16.84149169921875
2024-02-01,17.0910701751709
2024-02-02,16.621862411499023
2024-02-05,16.342336654663086
2024-02-06,16.212554931640625
2024-02-07,16.38226890563965
2024-02-08,16.212554931640625
2024-02-09,16.2225399017334
2024-02-12,16.42220115661621
2024-02-13,16.26247215270996
2024-02-14,16.322368621826172
2024-02-15,16.50206756591797
2024-02-16,16.40223503112793
2024-02-20,16.60189437866211
2024-02-21,16.751644134521484
2024-02-22,16.621862411499023
2024-02-23,17.001222610473633
2024-02-26,16.342336654663086
2024-02-27,16.56196403503418
2024-02-28,16.56196403503418
2024-02-29,16.661794662475586
2024-03-01,16.57194709777832
2024-03-04,16.811542510986328
2024-03-05,16.40223503112793
2024-03-06,16.46213150024414
2024-03-07,16.56196403503418
2024-03-08,16.532014846801758
2024-03-11,16.42220115661621
2024-03-12,16.29241943359375
2024-03-13,16.372283935546875
2024-03-14,16.14267349243164
2024-03-15,16.2225399017334
2024-03-18,16.032859802246094
2024-03-19,16.2225399017334
2024-03-20,16.172624588012695
2024-03-21,16.40223503112793
2024-03-22,16.38226890563965
2024-03-25,16.38226890563965
2024-03-26,16.25248908996582
2024-03-27,16.721981048583984
2024-03-28,16.741960525512695
2024-04-01,16.54217529296875
2024-04-02,16.672035217285156
2024-04-03,16.692012786865234
2024-04-04,16.55216407775879
2024-04-05,16.791906356811523
2024-04-08,16.791906356811523
2024-04-09,16.971712112426758
2024-04-10,16.702003479003906
2024-04-11,16.452272415161133
2024-04-12,16.58213233947754
2024-04-15,16.2724666595459
2024-04-16,16.012746810913086
2024-04-17,16.422306060791016
2024-04-18,16.522197723388672
2024-04-19,16.831863403320312
2024-04-22,16.9317569732666
2024-04-23,16.941743850708008
2024-04-24,16.98170280456543
2024-04-25,17.051626205444336
2024-04-26,17.01167106628418
2024-04-29,17.241422653198242
2024-04-30,17.091583251953125
2024-05-01,17.391260147094727
2024-05-02,17.511131286621094
2024-05-03,17.551088333129883
2024-05-06,17.65097999572754
2024-05-07,17.71091651916504
2024-05-08,17.820796966552734
2024-05-09,17.880733489990234
2024-05-10,17.810808181762695
2024-05-13,17.850767135620117
2024-05-14,17.990615844726562
2024-05-15,18.29029083251953
2024-05-16,18.43014144897461
2024-05-17,18.579980850219727
2024-05-20,18.629924774169922
2024-05-21,18.899635314941406
2024-05-22,18.7098388671875
2024-05-23,18.36021614074707
2024-05-24,18.44013023376465
2024-05-28,18.200387954711914
2024-05-29,18.08051872253418
2024-05-30,18.260324478149414
2024-05-31,18.520044326782227
2024-06-03,18.220367431640625
2024-06-04,18.300281524658203
2024-06-05,18.200387954711914
2024-06-06,18.190399169921875
2024-06-07,18.03057098388672
2024-06-10,18.42015266418457
2024-06-11,18.29029083251953
2024-06-12,18.120473861694336
2024-06-13,18.35022735595703
2024-06-14,18.230356216430664
2024-06-17,17.760862350463867
2024-06-18,17.760862350463867
2024-06-20,17.810808181762695
2024-06-21,17.6409912109375
2024-06-24,17.690937042236328
2024-06-25,17.581056594848633
2024-06-26,17.561077117919922
2024-06-27,17.461185455322266
2024-06-28,17.451189041137695
2024-07-01,17.16133689880371
2024-07-02,17.071382522583008
2024-07-03,17.21131134033203
2024-07-05,17.22130584716797
2024-07-08,17.17133140563965
2024-07-09,17.33125114440918
2024-07-10,17.631099700927734
2024-07-11,17.950937271118164
2024-07-12,18.110858917236328
2024-07-15,17.66108512878418
2024-07-16,17.7110595703125
2024-07-17,17.93094825744629
2024-07-18,17.840993881225586
2024-07-19,17.990917205810547
2024-07-22,18.24079132080078
2024-07-23,18.150836944580078
2024-07-24,18.24079132080078
2024-07-25,18.010908126831055
2024-07-26,18.020904541015625
2024-07-29,18.270776748657227
2024-07-30,18.320751190185547
2024-07-31,18.24079132080078
2024-08-01,18.430696487426758
2024-08-02,18.400711059570312
2024-08-05,17.801013946533203
2024-08-06,17.801013946533203
2024-08-07,18.030899047851562
2024-08-08,18.110858917236328
2024-08-09,18.190818786621094
2024-08-12,18.220802307128906
2024-08-13,18.31075668334961
2024-08-14,18.380720138549805
2024-08-15,18.400711059570312
2024-08-16,18.400711059570312
2024-08-19,18.560630798339844
2024-08-20,18.6205997467041
2024-08-21,18.670576095581055
2024-08-22,18.63059425354004
2024-08-23,18.79051399230957
2024-08-26,19.030393600463867
2024-08-27,18.89046287536621
2024-08-28,18.91045379638672
2024-08-29,19.590110778808594
2024-08-30,19.690061569213867
2024-09-03,19.92993927001953
2024-09-04,20.419692993164062
2024-09-05,20.58960723876953
2024-09-06,20.069868087768555
2024-09-09,19.800004959106445
2024-09-10,19.640085220336914
2024-09-11,19.640085220336914
2024-09-12,19.660076141357422
2024-09-13,19.760025024414062
2024-09-16,19.99990463256836
2024-09-17,19.849979400634766
2024-09-18,19.50015640258789
2024-09-19,19.590110778808594
2024-09-20,20.069868087768555
2024-09-23,20.019893646240234
2024-09-24,19.809999465942383
2024-09-25,19.879962921142578
2024-09-26,19.750030517578125
2024-09-27,19.809999465942383
2024-09-30,19.770000457763672
2024-10-01,19.829999923706055
2024-10-02,19.90999984741211
2024-10-03,19.489999771118164
2024-10-04,19.709999084472656
2024-10-07,19.709999084472656
2024-10-08,19.649999618530273
2024-10-09,19.559999465942383
2024-10-10,19.549999237060547
2024-10-11,19.6299991607666
2024-10-14,20.239999771118164
2024-10-15,20.40999984741211
2024-10-16,20.510000228881836
2024-10-17,20.280000686645508
2024-10-18,20.3799991607666
2024-10-21,20.350000381469727
2024-10-22,20.56999969482422
2024-10-23,20.579999923706055
2024-10-24,20.68000030517578
2024-10-25,20.360000610351562
2024-10-28,20.510000228881836
2024-10-29,20.1200008392334
2024-10-30,20.190000534057617
2024-10-31,20.219999313354492
2024-11-01,20.040000915527344
2024-11-04,19.950000762939453
2024-11-05,20.239999771118164
2024-11-06,20.25
2024-11-07,20.360000610351562
2024-11-08,20.600000381469727
2024-11-11,21.09000015258789
2024-11-12,21.190000534057617
2024-11-13,21.280000686645508
2024-11-14,20.989999771118164
2024-11-15,21.040000915527344
2024-11-18,21.040000915527344
2024-11-19,21.0
2024-11-20,21.100000381469727
2024-11-21,21.229999542236328
2024-11-22,21.3700008392334
2024-11-25,21.190000534057617
2024-11-26,21.510000228881836
2024-11-27,21.6299991607666
2024-11-29,21.6299991607666
2024-12-02,20.549999237060547
2024-12-03,20.850000381469727
2024-12-04,20.520000457763672
2024-12-05,20.389999389648438
2024-12-06,20.329999923706055
2024-12-09,20.209999084472656
2024-12-10,19.8799991607666
2024-12-11,19.809999465942383
2024-12-12,19.920000076293945
2024-12-13,19.75
2024-12-16,19.600000381469727
2024-12-17,19.709999084472656
