,GPN
2019-11-22,172.1417694091797
2019-11-25,173.1053009033203
2019-11-26,173.94363403320312
2019-11-27,174.4639434814453
2019-11-29,174.5025177001953
2019-12-02,171.58285522460938
2019-12-03,170.95651245117188
2019-12-04,169.55934143066406
2019-12-05,170.47479248046875
2019-12-06,170.22421264648438
2019-12-09,168.7981719970703
2019-12-10,167.64187622070312
2019-12-11,168.61514282226562
2019-12-12,168.88035583496094
2019-12-13,172.6038360595703
2019-12-16,172.96080017089844
2019-12-17,174.0894317626953
2019-12-18,174.8611602783203
2019-12-19,176.90618896484375
2019-12-20,176.96405029296875
2019-12-23,175.81614685058594
2019-12-24,176.37564086914062
2019-12-26,177.002685546875
2019-12-27,176.42388916015625
2019-12-30,174.93829345703125
2019-12-31,176.10549926757812
2020-01-02,179.10557556152344
2020-01-03,177.88047790527344
2020-01-06,181.3242645263672
2020-01-07,180.74549865722656
2020-01-08,182.1827850341797
2020-01-09,184.60403442382812
2020-01-10,183.70692443847656
2020-01-13,186.4658203125
2020-01-14,184.54617309570312
2020-01-15,187.50765991210938
2020-01-16,189.02210998535156
2020-01-17,191.5977325439453
2020-01-21,191.76171875
2020-01-22,192.98681640625
2020-01-23,192.71673583984375
2020-01-24,191.742431640625
2020-01-27,188.58802795410156
2020-01-28,191.02859497070312
2020-01-29,192.22474670410156
2020-01-30,192.96759033203125
2020-01-31,188.53977966308594
2020-02-03,191.05755615234375
2020-02-04,195.7650146484375
2020-02-05,193.55593872070312
2020-02-06,194.53990173339844
2020-02-07,193.69097900390625
2020-02-10,197.40492248535156
2020-02-11,195.99652099609375
2020-02-12,194.5205841064453
2020-02-13,195.56240844726562
2020-02-14,199.07374572753906
2020-02-18,199.74900817871094
2020-02-19,199.6621551513672
2020-02-20,201.0994873046875
2020-02-21,197.1637420654297
2020-02-24,193.33413696289062
2020-02-25,184.4400634765625
2020-02-26,182.94488525390625
2020-02-27,177.25347900390625
2020-02-28,177.46571350097656
2020-03-02,185.5880126953125
2020-03-03,180.94801330566406
2020-03-04,187.0638885498047
2020-03-05,179.16346740722656
2020-03-06,173.2115936279297
2020-03-09,158.92520141601562
2020-03-10,175.343505859375
2020-03-11,166.06362915039062
2020-03-12,151.72720336914062
2020-03-13,167.06309509277344
2020-03-16,135.0392303466797
2020-03-17,142.74583435058594
2020-03-18,129.94979858398438
2020-03-19,126.0482177734375
2020-03-20,114.92289733886719
2020-03-23,112.0932846069336
2020-03-24,136.39126586914062
2020-03-25,141.673828125
2020-03-26,147.63241577148438
2020-03-27,139.9934844970703
2020-03-30,146.04864501953125
2020-03-31,139.28846740722656
2020-04-01,128.5494842529297
2020-04-02,126.21238708496094
2020-04-03,121.97279357910156
2020-04-06,138.8152618408203
2020-04-07,136.2367401123047
2020-04-08,144.17510986328125
2020-04-09,145.85549926757812
2020-04-13,138.73800659179688
2020-04-14,141.2779083251953
2020-04-15,135.9567108154297
2020-04-16,136.1691436767578
2020-04-17,149.57363891601562
2020-04-20,143.1321563720703
2020-04-21,136.44921875
2020-04-22,142.56234741210938
2020-04-23,142.21466064453125
2020-04-24,147.7676544189453
2020-04-27,153.3882598876953
2020-04-28,157.2898712158203
2020-04-29,164.00173950195312
2020-04-30,160.33193969726562
2020-05-01,156.1019744873047
2020-05-04,156.84559631347656
2020-05-05,161.23008728027344
2020-05-06,164.2721710205078
2020-05-07,168.77249145507812
2020-05-08,169.0428924560547
2020-05-11,166.77340698242188
2020-05-12,161.58740234375
2020-05-13,157.3767547607422
2020-05-14,158.6804962158203
2020-05-15,164.05001831054688
2020-05-18,173.92953491210938
2020-05-19,173.74606323242188
2020-05-20,174.28684997558594
2020-05-21,170.36593627929688
2020-05-22,170.6942901611328
2020-05-26,171.35101318359375
2020-05-27,171.66001892089844
2020-05-28,171.84356689453125
2020-05-29,173.3404541015625
2020-06-01,175.4553985595703
2020-06-02,175.16566467285156
2020-06-03,182.63082885742188
2020-06-04,177.2227020263672
2020-06-05,182.91085815429688
2020-06-08,183.27786254882812
2020-06-09,179.09622192382812
2020-06-10,182.54388427734375
2020-06-11,169.58480834960938
2020-06-12,172.63973999023438
2020-06-15,174.0318145751953
2020-06-16,179.74525451660156
2020-06-17,174.95021057128906
2020-06-18,174.4378662109375
2020-06-19,170.22291564941406
2020-06-22,171.38294982910156
2020-06-23,171.31529235839844
2020-06-24,161.35791015625
2020-06-25,161.9862518310547
2020-06-26,157.50057983398438
2020-06-29,161.02923583984375
2020-06-30,163.977783203125
2020-07-01,165.78553771972656
2020-07-02,165.75656127929688
2020-07-06,165.37957763671875
2020-07-07,161.9862518310547
2020-07-08,162.8176727294922
2020-07-09,158.69935607910156
2020-07-10,159.06674194335938
2020-07-13,155.42214965820312
2020-07-14,157.62628173828125
2020-07-15,163.59103393554688
2020-07-16,161.00987243652344
2020-07-17,166.16258239746094
2020-07-20,168.30877685546875
2020-07-21,168.2603759765625
2020-07-22,171.88563537597656
2020-07-23,169.16915893554688
2020-07-24,166.8876495361328
2020-07-27,168.49241638183594
2020-07-28,166.1529083251953
2020-07-29,171.46026611328125
2020-07-30,170.22291564941406
2020-07-31,172.0983428955078
2020-08-03,173.08441162109375
2020-08-04,168.4343719482422
2020-08-05,168.54074096679688
2020-08-06,170.62889099121094
2020-08-07,169.01441955566406
2020-08-10,164.5964813232422
2020-08-11,165.24415588378906
2020-08-12,167.2453155517578
2020-08-13,167.6320037841797
2020-08-14,166.76197814941406
2020-08-17,166.5396270751953
2020-08-18,164.44180297851562
2020-08-19,163.8134307861328
2020-08-20,162.17959594726562
2020-08-21,162.58567810058594
2020-08-24,166.5879364013672
2020-08-25,168.10569763183594
2020-08-26,169.35281372070312
2020-08-27,168.8210906982422
2020-08-28,171.37327575683594
2020-08-31,170.74490356445312
2020-09-01,173.69345092773438
2020-09-02,178.7011260986328
2020-09-03,171.3442840576172
2020-09-04,166.81996154785156
2020-09-08,161.53189086914062
2020-09-09,163.71446228027344
2020-09-10,162.7852783203125
2020-09-11,160.927001953125
2020-09-14,164.7210235595703
2020-09-15,167.5858917236328
2020-09-16,170.1410675048828
2020-09-17,175.6482391357422
2020-09-18,173.44151306152344
2020-09-21,169.91847229003906
2020-09-22,174.08030700683594
2020-09-23,169.16355895996094
2020-09-24,166.8890380859375
2020-09-25,169.37649536132812
2020-09-28,172.82205200195312
2020-09-29,171.796142578125
2020-09-30,171.87356567382812
2020-10-01,173.48023986816406
2020-10-02,172.6962432861328
2020-10-05,170.8476104736328
2020-10-06,169.29904174804688
2020-10-07,171.1282958984375
2020-10-08,175.71600341796875
2020-10-09,177.8743438720703
2020-10-12,177.2548828125
2020-10-13,174.24484252929688
2020-10-14,171.49609375
2020-10-15,170.3636932373047
2020-10-16,171.3702850341797
2020-10-19,166.44381713867188
2020-10-20,168.69895935058594
2020-10-21,168.4086151123047
2020-10-22,170.26687622070312
2020-10-23,171.3025360107422
2020-10-26,163.375732421875
2020-10-27,159.4654998779297
2020-10-28,153.9874267578125
2020-10-29,151.15158081054688
2020-10-30,152.67111206054688
2020-11-02,155.20693969726562
2020-11-03,160.56890869140625
2020-11-04,165.36949157714844
2020-11-05,168.64088439941406
2020-11-06,168.29246520996094
2020-11-09,187.4368438720703
2020-11-10,187.2529296875
2020-11-11,183.19757080078125
2020-11-12,178.50344848632812
2020-11-13,182.35557556152344
2020-11-16,183.83639526367188
2020-11-17,183.72991943359375
2020-11-18,181.88131713867188
2020-11-19,184.4267578125
2020-11-20,184.5719757080078
2020-11-23,185.975341796875
2020-11-24,192.44070434570312
2020-11-25,190.67918395996094
2020-11-27,190.69857788085938
2020-11-30,188.9176788330078
2020-12-01,189.68228149414062
2020-12-02,189.10157775878906
2020-12-03,189.45968627929688
2020-12-04,193.64085388183594
2020-12-07,192.82785034179688
2020-12-08,192.19873046875
2020-12-09,189.3726043701172
2020-12-10,187.93043518066406
2020-12-11,185.8882598876953
2020-12-14,185.71400451660156
2020-12-15,187.34971618652344
2020-12-16,188.60438537597656
2020-12-17,189.33099365234375
2020-12-18,190.21266174316406
2020-12-21,194.17520141601562
2020-12-22,191.6658935546875
2020-12-23,194.0201873779297
2020-12-24,199.1453857421875
2020-12-28,202.468505859375
2020-12-29,203.23387145996094
2020-12-30,203.5923614501953
2020-12-31,208.7078399658203
2021-01-04,200.7633514404297
2021-01-05,198.96128845214844
2021-01-06,200.86993408203125
2021-01-07,201.63526916503906
2021-01-08,199.89138793945312
2021-01-11,194.99871826171875
2021-01-12,194.29150390625
2021-01-13,192.84793090820312
2021-01-14,187.95526123046875
2021-01-15,185.41688537597656
2021-01-19,181.90000915527344
2021-01-20,184.796875
2021-01-21,183.36289978027344
2021-01-22,181.6771697998047
2021-01-25,179.31317138671875
2021-01-26,180.533935546875
2021-01-27,172.04685974121094
2021-01-28,176.57135009765625
2021-01-29,171.0198974609375
2021-02-01,177.21080017089844
2021-02-02,184.82591247558594
2021-02-03,187.9649658203125
2021-02-04,191.71435546875
2021-02-05,192.0922088623047
2021-02-08,194.0880584716797
2021-02-09,196.94607543945312
2021-02-10,195.9288330078125
2021-02-11,193.4195098876953
2021-02-12,191.0361328125
2021-02-16,190.5710906982422
2021-02-17,186.841064453125
2021-02-18,187.68397521972656
2021-02-19,188.12965393066406
2021-02-22,189.95111083984375
2021-02-23,191.73374938964844
2021-02-24,197.90525817871094
2021-02-25,193.17733764648438
2021-02-26,191.82093811035156
2021-03-01,195.88035583496094
2021-03-02,195.80287170410156
2021-03-03,194.53366088867188
2021-03-04,188.47842407226562
2021-03-05,192.11158752441406
2021-03-08,196.9945526123047
2021-03-09,198.77720642089844
2021-03-10,203.0304412841797
2021-03-11,203.51043701171875
2021-03-12,208.55311584472656
2021-03-15,209.0282745361328
2021-03-16,208.91195678710938
2021-03-17,206.04148864746094
2021-03-18,199.76724243164062
2021-03-19,199.2532501220703
2021-03-22,197.70167541503906
2021-03-23,194.73428344726562
2021-03-24,195.56822204589844
2021-03-25,198.86538696289062
2021-03-26,202.84132385253906
2021-03-29,199.29205322265625
2021-03-30,198.2059326171875
2021-03-31,195.48095703125
2021-04-01,201.6776580810547
2021-04-05,203.5589599609375
2021-04-06,201.97825622558594
2021-04-07,203.33590698242188
2021-04-08,206.37118530273438
2021-04-09,206.8463897705078
2021-04-12,207.9713134765625
2021-04-13,207.18576049804688
2021-04-14,206.9336395263672
2021-04-15,211.0550537109375
2021-04-16,211.21022033691406
2021-04-19,209.36769104003906
2021-04-20,206.5845489501953
2021-04-21,208.6597900390625
2021-04-22,209.63925170898438
2021-04-23,210.3568572998047
2021-04-26,211.75328063964844
2021-04-27,209.94955444335938
2021-04-28,211.27810668945312
2021-04-29,212.6066436767578
2021-04-30,208.13616943359375
2021-05-03,206.04148864746094
2021-05-04,199.28236389160156
2021-05-05,194.1912078857422
2021-05-06,194.80215454101562
2021-05-07,195.31610107421875
2021-05-10,189.4007110595703
2021-05-11,189.15821838378906
2021-05-12,189.03221130371094
2021-05-13,190.72923278808594
2021-05-14,192.91114807128906
2021-05-17,190.85531616210938
2021-05-18,189.6431121826172
2021-05-19,188.87705993652344
2021-05-20,189.54612731933594
2021-05-21,187.74241638183594
2021-05-24,189.3424835205078
2021-05-25,189.206787109375
2021-05-26,186.976318359375
2021-05-27,187.36422729492188
2021-05-28,187.8490753173828
2021-06-01,187.81028747558594
2021-06-02,190.06983947753906
2021-06-03,187.57757568359375
2021-06-04,188.32427978515625
2021-06-07,185.41505432128906
2021-06-08,185.70594787597656
2021-06-09,186.14236450195312
2021-06-10,186.05982971191406
2021-06-11,187.83627319335938
2021-06-14,186.58404541015625
2021-06-15,188.66139221191406
2021-06-16,186.33163452148438
2021-06-17,187.61302185058594
2021-06-18,185.24441528320312
2021-06-21,188.010986328125
2021-06-22,187.89451599121094
2021-06-23,185.20559692382812
2021-06-24,185.90452575683594
2021-06-25,186.6033935546875
2021-06-28,184.0795440673828
2021-06-29,182.03131103515625
2021-06-30,182.05072021484375
2021-07-01,186.58404541015625
2021-07-02,187.7003631591797
2021-07-06,187.20530700683594
2021-07-07,186.38018798828125
2021-07-08,182.61375427246094
2021-07-09,184.7978973388672
2021-07-12,184.05043029785156
2021-07-13,185.50653076171875
2021-07-14,187.37033081054688
2021-07-15,189.4476776123047
2021-07-16,189.03025817871094
2021-07-19,180.6043243408203
2021-07-20,183.2252960205078
2021-07-21,186.19570922851562
2021-07-22,185.47740173339844
2021-07-23,187.38002014160156
2021-07-26,185.52593994140625
2021-07-27,187.0596923828125
2021-07-28,186.01129150390625
2021-07-29,187.61302185058594
2021-07-30,187.74888610839844
2021-08-02,166.76170349121094
2021-08-03,164.606689453125
2021-08-04,160.59756469726562
2021-08-05,165.31532287597656
2021-08-06,171.0814971923828
2021-08-09,168.75172424316406
2021-08-10,164.7814483642578
2021-08-11,164.5970001220703
2021-08-12,162.92735290527344
2021-08-13,166.39285278320312
2021-08-16,163.19912719726562
2021-08-17,162.30606079101562
2021-08-18,161.47125244140625
2021-08-19,158.22900390625
2021-08-20,158.28724670410156
2021-08-23,160.99557495117188
2021-08-24,162.4031524658203
2021-08-25,160.41317749023438
2021-08-26,156.97679138183594
2021-08-27,159.33563232421875
2021-08-30,156.5787353515625
2021-08-31,157.87954711914062
2021-09-01,157.75335693359375
2021-09-02,153.94805908203125
2021-09-03,153.3850555419922
2021-09-07,153.96749877929688
2021-09-08,165.0435333251953
2021-09-09,167.28921508789062
2021-09-10,161.7381591796875
2021-09-13,160.1827392578125
2021-09-14,157.59683227539062
2021-09-15,160.8632354736328
2021-09-16,159.42446899414062
2021-09-17,157.51901245117188
2021-09-20,155.6621856689453
2021-09-21,152.22073364257812
2021-09-22,156.64405822753906
2021-09-23,159.41468811035156
2021-09-24,157.13986206054688
2021-09-27,159.05502319335938
2021-09-28,157.59683227539062
2021-09-29,156.22605895996094
2021-09-30,153.1929168701172
2021-10-01,155.3997344970703
2021-10-04,151.87074279785156
2021-10-05,153.23178100585938
2021-10-06,154.13589477539062
2021-10-07,155.41912841796875
2021-10-08,154.95249938964844
2021-10-11,147.2432861328125
2021-10-12,146.786376953125
2021-10-13,148.2543487548828
2021-10-14,150.65554809570312
2021-10-15,156.109375
2021-10-18,154.92333984375
2021-10-19,156.50796508789062
2021-10-20,156.81906127929688
2021-10-21,155.5358123779297
2021-10-22,153.6011962890625
2021-10-25,153.38729858398438
2021-10-26,151.62774658203125
2021-10-27,140.11734008789062
2021-10-28,138.86325073242188
2021-10-29,139.00909423828125
2021-11-01,141.76031494140625
2021-11-02,128.6653289794922
2021-11-03,131.1151580810547
2021-11-04,131.85397338867188
2021-11-05,132.94281005859375
2021-11-08,130.84292602539062
2021-11-09,129.1222381591797
2021-11-10,128.7916717529297
2021-11-11,125.08776092529297
2021-11-12,127.97510528564453
2021-11-15,128.1208953857422
2021-11-16,125.75856018066406
2021-11-17,122.01576232910156
2021-11-18,123.31842803955078
2021-11-19,122.42405700683594
2021-11-22,120.09085083007812
2021-11-23,121.56854248046875
2021-11-24,121.0921859741211
2021-11-26,119.7311782836914
2021-11-29,116.91190338134766
2021-11-30,115.72586059570312
2021-12-01,114.5787124633789
2021-12-02,118.41875457763672
2021-12-03,116.92162322998047
2021-12-06,123.49341583251953
2021-12-07,126.15716552734375
2021-12-08,126.48766326904297
2021-12-09,123.82395935058594
2021-12-10,122.29766845703125
2021-12-13,123.4156494140625
2021-12-14,124.66001892089844
2021-12-15,124.73793029785156
2021-12-16,123.58854675292969
2021-12-17,124.7476806640625
2021-12-20,120.46182250976562
2021-12-21,128.42962646484375
2021-12-22,131.34207153320312
2021-12-23,131.85830688476562
2021-12-27,130.0757598876953
2021-12-28,131.6439971923828
2021-12-29,130.75762939453125
2021-12-30,132.75445556640625
2021-12-31,131.67323303222656
2022-01-03,138.0240936279297
2022-01-04,141.65733337402344
2022-01-05,142.6216278076172
2022-01-06,147.33607482910156
2022-01-07,146.3035888671875
2022-01-10,143.19635009765625
2022-01-11,145.23214721679688
2022-01-12,144.87171936035156
2022-01-13,145.36849975585938
2022-01-14,146.64450073242188
2022-01-18,143.28402709960938
2022-01-19,142.076171875
2022-01-20,141.10211181640625
2022-01-21,137.11819458007812
2022-01-24,137.1571807861328
2022-01-25,135.88116455078125
2022-01-26,136.83572387695312
2022-01-27,137.3714599609375
2022-01-28,143.508056640625
2022-01-31,145.9918975830078
2022-02-01,147.686767578125
2022-02-02,146.91726684570312
2022-02-03,140.7806854248047
2022-02-04,142.00799560546875
2022-02-07,143.05995178222656
2022-02-08,140.2838897705078
2022-02-09,142.57296752929688
2022-02-10,141.75477600097656
2022-02-11,142.89439392089844
2022-02-14,143.1476593017578
2022-02-15,140.2059783935547
2022-02-16,140.54689025878906
2022-02-17,134.23500061035156
2022-02-18,133.0758514404297
2022-02-22,132.49143981933594
2022-02-23,130.05630493164062
2022-02-24,131.95571899414062
2022-02-25,134.02073669433594
2022-02-28,129.919921875
2022-03-01,125.57562255859375
2022-03-02,132.29664611816406
2022-03-03,127.09513854980469
2022-03-04,124.70873260498047
2022-03-07,119.4682846069336
2022-03-08,120.01375579833984
2022-03-09,124.77690124511719
2022-03-10,124.06446075439453
2022-03-11,123.93757629394531
2022-03-14,124.03515625
2022-03-15,125.4112777709961
2022-03-16,130.33990478515625
2022-03-17,130.2227783203125
2022-03-18,131.7550048828125
2022-03-21,131.16944885253906
2022-03-22,133.6581573486328
2022-03-23,131.0133056640625
2022-03-24,131.68670654296875
2022-03-25,132.9164276123047
2022-03-28,132.25274658203125
2022-03-29,137.0155029296875
2022-03-30,134.21446228027344
2022-03-31,133.55079650878906
2022-04-01,136.42013549804688
2022-04-04,137.12283325195312
2022-04-05,136.0395050048828
2022-04-06,135.561279296875
2022-04-07,131.3744354248047
2022-04-08,131.66720581054688
2022-04-11,132.9359588623047
2022-04-12,131.82334899902344
2022-04-13,134.74148559570312
2022-04-14,136.5860595703125
2022-04-18,136.83981323242188
2022-04-19,141.12429809570312
2022-04-20,140.0604705810547
2022-04-21,138.58677673339844
2022-04-22,131.20851135253906
2022-04-25,132.4674835205078
2022-04-26,127.89998626708984
2022-04-27,132.9066619873047
2022-04-28,140.4313507080078
2022-04-29,133.68746948242188
2022-05-02,121.37079620361328
2022-05-03,124.99161529541016
2022-05-04,130.46676635742188
2022-05-05,122.864013671875
2022-05-06,118.09154510498047
2022-05-09,115.5345230102539
2022-05-10,116.07130432128906
2022-05-11,114.42192840576172
2022-05-12,114.98796844482422
2022-05-13,119.26270294189453
2022-05-16,117.0374984741211
2022-05-17,121.00968170166016
2022-05-18,116.79352569580078
2022-05-19,117.57428741455078
2022-05-20,119.16511535644531
2022-05-23,121.99540710449219
2022-05-24,119.9068374633789
2022-05-25,122.4736099243164
2022-05-26,125.55767059326172
2022-05-27,129.07113647460938
2022-05-31,127.89020538330078
2022-06-01,124.44507598876953
2022-06-02,128.3879852294922
2022-06-03,126.56290435791016
2022-06-06,126.0651626586914
2022-06-07,125.78213500976562
2022-06-08,124.65978240966797
2022-06-09,119.3890151977539
2022-06-10,114.8418960571289
2022-06-13,107.71316528320312
2022-06-14,109.66893005371094
2022-06-15,110.35344696044922
2022-06-16,104.6133041381836
2022-06-17,107.81096649169922
2022-06-21,109.05284881591797
2022-06-22,108.83773040771484
2022-06-23,110.40233612060547
2022-06-24,116.23047637939453
2022-06-27,114.43119049072266
2022-06-28,110.8423843383789
2022-06-29,110.27519226074219
2022-06-30,108.19232940673828
2022-07-01,108.47591400146484
2022-07-05,109.35600280761719
2022-07-06,110.8423843383789
2022-07-07,111.12596893310547
2022-07-08,110.77392578125
2022-07-11,109.07242584228516
2022-07-12,109.62981414794922
2022-07-13,110.23609924316406
2022-07-14,108.8670654296875
2022-07-15,112.26030731201172
2022-07-18,110.73481750488281
2022-07-19,115.65352630615234
2022-07-20,117.21814727783203
2022-07-21,117.60928344726562
2022-07-22,116.08380126953125
2022-07-25,115.84910583496094
2022-07-26,117.16923522949219
2022-07-27,117.65817260742188
2022-07-28,119.79973602294922
2022-07-29,119.61393737792969
2022-08-01,125.14872741699219
2022-08-02,123.65257263183594
2022-08-03,127.27070617675781
2022-08-04,125.7550048828125
2022-08-05,125.16827392578125
2022-08-08,126.46885681152344
2022-08-09,127.49563598632812
2022-08-10,129.66650390625
2022-08-11,130.59548950195312
2022-08-12,132.44366455078125
2022-08-15,133.2161865234375
2022-08-16,133.13796997070312
2022-08-17,130.7226104736328
2022-08-18,131.27024841308594
2022-08-19,129.87185668945312
2022-08-22,127.08491516113281
2022-08-23,125.89190673828125
2022-08-24,125.16827392578125
2022-08-25,126.99688720703125
2022-08-26,122.36176300048828
2022-08-29,122.05863189697266
2022-08-30,121.94127655029297
2022-08-31,121.48168182373047
2022-09-01,122.08795928955078
2022-09-02,121.30567169189453
2022-09-06,123.53522491455078
2022-09-07,126.86978149414062
2022-09-08,128.8157501220703
2022-09-09,129.6958465576172
2022-09-12,133.44114685058594
2022-09-13,129.2460479736328
2022-09-14,129.52960205078125
2022-09-15,128.76541137695312
2022-09-16,128.03062438964844
2022-09-19,124.3958511352539
2022-09-20,121.64282989501953
2022-09-21,118.28235626220703
2022-09-22,113.73641967773438
2022-09-23,112.70770263671875
2022-09-26,109.5431900024414
2022-09-27,105.8006362915039
2022-09-28,108.48509216308594
2022-09-29,107.31922149658203
2022-09-30,105.85942840576172
2022-10-03,108.49488830566406
2022-10-04,113.79521179199219
2022-10-05,114.8337173461914
2022-10-06,111.00299835205078
2022-10-07,109.9644775390625
2022-10-10,107.52495574951172
2022-10-11,105.6242904663086
2022-10-12,105.0070571899414
2022-10-13,107.76008605957031
2022-10-14,107.82866668701172
2022-10-17,110.60130310058594
2022-10-18,111.36548614501953
2022-10-19,110.38575744628906
2022-10-20,110.4935302734375
2022-10-21,111.9337387084961
2022-10-24,113.31514739990234
2022-10-25,115.78404998779297
2022-10-26,118.16477966308594
2022-10-27,119.39924621582031
2022-10-28,122.76950073242188
2022-10-31,111.94351959228516
2022-11-01,111.36548614501953
2022-11-02,105.39895629882812
2022-11-03,92.42736053466797
2022-11-04,95.47431182861328
2022-11-07,97.13007354736328
2022-11-08,97.9138412475586
2022-11-09,94.86689758300781
2022-11-10,100.80403137207031
2022-11-11,102.26383209228516
2022-11-14,101.13715362548828
2022-11-15,100.20640563964844
2022-11-16,97.30641174316406
2022-11-17,95.6800765991211
2022-11-18,96.02298736572266
2022-11-21,94.1614990234375
2022-11-22,97.16925048828125
2022-11-23,98.13916778564453
2022-11-25,99.6381607055664
2022-11-28,97.74728393554688
2022-11-29,97.80607604980469
2022-11-30,101.67599487304688
2022-12-01,101.43106079101562
2022-12-02,100.99018859863281
2022-12-05,99.37364196777344
2022-12-06,95.6702651977539
2022-12-07,96.83614349365234
2022-12-08,96.92431640625
2022-12-09,95.83682250976562
2022-12-12,97.61992645263672
2022-12-13,97.43377685546875
2022-12-14,95.74864959716797
2022-12-15,93.24393463134766
2022-12-16,93.09661102294922
2022-12-19,91.47590637207031
2022-12-20,92.3304443359375
2022-12-21,94.08867645263672
2022-12-22,92.87068939208984
2022-12-23,95.00213623046875
2022-12-27,95.94510650634766
2022-12-28,94.65836334228516
2022-12-29,97.43809509277344
2022-12-30,97.55596923828125
2023-01-03,98.42032623291016
2023-01-04,101.64207458496094
2023-01-05,100.1687240600586
2023-01-06,103.30206298828125
2023-01-09,104.56915283203125
2023-01-10,103.4395751953125
2023-01-11,103.72442626953125
2023-01-12,106.42557525634766
2023-01-13,105.74784088134766
2023-01-17,109.4803466796875
2023-01-18,107.27030944824219
2023-01-19,106.71043395996094
2023-01-20,109.95183563232422
2023-01-23,111.41535186767578
2023-01-24,110.29560089111328
2023-01-25,109.69644165039062
2023-01-26,110.52152252197266
2023-01-27,110.70814514160156
2023-01-30,108.33113098144531
2023-01-31,110.71797180175781
2023-02-01,113.42894744873047
2023-02-02,114.08704376220703
2023-02-03,111.05193328857422
2023-02-06,109.19549560546875
2023-02-07,112.24044036865234
2023-02-08,109.64733123779297
2023-02-09,109.65715026855469
2023-02-10,115.78631591796875
2023-02-13,112.74137115478516
2023-02-14,114.11652374267578
2023-02-15,115.86491394042969
2023-02-16,115.26573181152344
2023-02-17,114.24421691894531
2023-02-21,111.11087036132812
2023-02-22,111.91630554199219
2023-02-23,111.72967529296875
2023-02-24,110.2170181274414
2023-02-27,111.52340698242188
2023-02-28,110.20720672607422
2023-03-01,109.69644165039062
2023-03-02,108.75350189208984
2023-03-03,110.79655456542969
2023-03-06,110.60993194580078
2023-03-07,106.8872299194336
2023-03-08,106.97563934326172
2023-03-09,103.34136199951172
2023-03-10,98.22389221191406
2023-03-13,94.27529907226562
2023-03-14,99.40257263183594
2023-03-15,97.71312713623047
2023-03-16,99.3772964477539
2023-03-17,97.04352569580078
2023-03-20,98.30393981933594
2023-03-21,100.88389587402344
2023-03-22,97.4078598022461
2023-03-23,96.9352035522461
2023-03-24,96.92535400390625
2023-03-27,97.63435363769531
2023-03-28,98.05776977539062
2023-03-29,101.75045776367188
2023-03-30,101.61257934570312
2023-03-31,103.63124084472656
2023-04-03,103.64109802246094
2023-04-04,101.73074340820312
2023-04-05,102.3412857055664
2023-04-06,103.49340057373047
2023-04-10,103.19798278808594
2023-04-11,104.24177551269531
2023-04-12,103.60171508789062
2023-04-13,105.324951171875
2023-04-14,105.91577911376953
2023-04-17,108.07231903076172
2023-04-18,107.42239379882812
2023-04-19,108.30863189697266
2023-04-20,107.4322509765625
2023-04-21,107.22545623779297
2023-04-24,106.58539581298828
2023-04-25,104.10391235351562
2023-04-26,102.9911880493164
2023-04-27,107.97383880615234
2023-04-28,110.987060546875
2023-05-01,101.42549133300781
2023-05-02,99.18034362792969
2023-05-03,102.21326446533203
2023-05-04,99.9287338256836
2023-05-05,103.17828369140625
2023-05-08,103.07981872558594
2023-05-09,105.08863830566406
2023-05-10,102.17388153076172
2023-05-11,101.94738006591797
2023-05-12,101.03160858154297
2023-05-15,101.47473907470703
2023-05-16,98.97355651855469
2023-05-17,102.19357299804688
2023-05-18,102.47913360595703
2023-05-19,100.4013900756836
2023-05-22,102.07540893554688
2023-05-23,100.24384307861328
2023-05-24,97.47679138183594
2023-05-25,97.98884582519531
2023-05-26,98.44181060791016
2023-05-30,97.61466217041016
2023-05-31,96.1966552734375
2023-06-01,97.32909393310547
2023-06-02,98.85539245605469
2023-06-05,96.60038757324219
2023-06-06,99.27880859375
2023-06-07,100.35216522216797
2023-06-08,99.32806396484375
2023-06-09,98.55996704101562
2023-06-12,99.16064453125
2023-06-13,99.07203674316406
2023-06-14,99.86177062988281
2023-06-15,100.6416244506836
2023-06-16,99.3879165649414
2023-06-20,99.7433090209961
2023-06-21,98.38101959228516
2023-06-22,98.34153747558594
2023-06-23,97.57154083251953
2023-06-26,95.28130340576172
2023-06-27,94.66926574707031
2023-06-28,95.79463958740234
2023-06-29,95.72554779052734
2023-06-30,97.25564575195312
2023-07-03,100.84893035888672
2023-07-05,103.41557312011719
2023-07-06,103.90914154052734
2023-07-07,104.49156951904297
2023-07-10,104.87657165527344
2023-07-11,106.93975067138672
2023-07-12,107.4826889038086
2023-07-13,110.8884048461914
2023-07-14,110.52315521240234
2023-07-17,110.85880279541016
2023-07-18,112.20134735107422
2023-07-19,111.42147827148438
2023-07-20,110.6416244506836
2023-07-21,109.072021484375
2023-07-24,111.05622863769531
2023-07-25,110.12828826904297
2023-07-26,109.90125274658203
2023-07-27,106.53500366210938
2023-07-28,107.49256134033203
2023-07-31,108.83511352539062
2023-08-01,119.20034790039062
2023-08-02,120.39482879638672
2023-08-03,120.08881378173828
2023-08-04,121.07598114013672
2023-08-07,121.01673889160156
2023-08-08,122.7739028930664
2023-08-09,122.44813537597656
2023-08-10,126.08090209960938
2023-08-11,125.21218872070312
2023-08-14,124.16580200195312
2023-08-15,121.97429656982422
