,CHRW
2020-01-29,64.69316864013672
2020-01-30,64.01461029052734
2020-01-31,63.64448547363281
2020-02-03,63.45940399169922
2020-02-04,63.653289794921875
2020-02-05,64.10272979736328
2020-02-06,64.84298706054688
2020-02-07,65.54798889160156
2020-02-10,64.2613525390625
2020-02-11,64.08512115478516
2020-02-12,64.61387634277344
2020-02-13,63.56517028808594
2020-02-14,63.45940399169922
2020-02-18,63.84717559814453
2020-02-19,64.7548599243164
2020-02-20,65.93573760986328
2020-02-21,65.69781494140625
2020-02-24,63.57398223876953
2020-02-25,63.31841278076172
2020-02-26,63.150970458984375
2020-02-27,61.573524475097656
2020-02-28,60.718711853027344
2020-03-02,61.76738739013672
2020-03-03,60.16350173950195
2020-03-04,62.384273529052734
2020-03-05,58.92242431640625
2020-03-06,58.6561393737793
2020-03-09,55.629234313964844
2020-03-10,57.5021858215332
2020-03-11,56.9074592590332
2020-03-12,53.356842041015625
2020-03-13,55.36293029785156
2020-03-16,54.20011901855469
2020-03-17,57.3424186706543
2020-03-18,57.5643196105957
2020-03-19,56.86307144165039
2020-03-20,56.72992706298828
2020-03-23,56.13520431518555
2020-03-24,56.41037368774414
2020-03-25,55.29193115234375
2020-03-26,58.48747634887695
2020-03-27,55.48721694946289
2020-03-30,57.86613464355469
2020-03-31,58.76264953613281
2020-04-01,59.09107971191406
2020-04-02,61.17705154418945
2020-04-03,60.49357604980469
2020-04-06,64.25723266601562
2020-04-07,63.769020080566406
2020-04-08,64.63890838623047
2020-04-09,64.99398803710938
2020-04-13,63.26304626464844
2020-04-14,63.0145149230957
2020-04-15,62.95237731933594
2020-04-16,65.88163757324219
2020-04-17,65.8905029296875
2020-04-20,64.19507598876953
2020-04-21,62.98788833618164
2020-04-22,63.538230895996094
2020-04-23,62.561805725097656
2020-04-24,64.15958404541016
2020-04-27,65.72186279296875
2020-04-28,65.69522857666016
2020-04-29,63.25417709350586
2020-04-30,62.934627532958984
2020-05-01,62.87248229980469
2020-05-04,62.08247375488281
2020-05-05,63.13877487182617
2020-05-06,62.51744079589844
2020-05-07,63.86665344238281
2020-05-08,65.50882720947266
2020-05-11,66.04141998291016
2020-05-12,64.55016326904297
2020-05-13,63.72463607788086
2020-05-14,64.07083892822266
2020-05-15,64.3548812866211
2020-05-18,69.09493255615234
2020-05-19,67.4261474609375
2020-05-20,68.899658203125
2020-05-21,69.14820098876953
2020-05-22,69.1126937866211
2020-05-26,69.45887756347656
2020-05-27,71.15428924560547
2020-05-28,71.77566528320312
2020-05-29,72.01531219482422
2020-06-01,71.59812927246094
2020-06-02,72.94734954833984
2020-06-03,74.39423370361328
2020-06-04,73.50114440917969
2020-06-05,74.17989349365234
2020-06-08,76.00180053710938
2020-06-09,74.20668029785156
2020-06-10,73.41182708740234
2020-06-11,70.34854888916016
2020-06-12,69.41975402832031
2020-06-15,69.77694702148438
2020-06-16,69.74122619628906
2020-06-17,70.2324447631836
2020-06-18,69.53583526611328
2020-06-19,69.43760681152344
2020-06-22,68.80350494384766
2020-06-23,69.04463195800781
2020-06-24,70.14314270019531
2020-06-25,69.05355072021484
2020-06-26,68.46411895751953
2020-06-29,69.446533203125
2020-06-30,70.60755920410156
2020-07-01,70.63433074951172
2020-07-02,70.7146987915039
2020-07-06,71.63458251953125
2020-07-07,71.62566375732422
2020-07-08,71.89359283447266
2020-07-09,72.22402954101562
2020-07-10,73.42076873779297
2020-07-13,73.28678131103516
2020-07-14,74.83184051513672
2020-07-15,75.83210754394531
2020-07-16,76.72520446777344
2020-07-17,77.05562591552734
2020-07-20,76.18040466308594
2020-07-21,76.43048095703125
2020-07-22,76.0910873413086
2020-07-23,76.11787414550781
2020-07-24,76.86808776855469
2020-07-27,78.32382202148438
2020-07-28,77.8326187133789
2020-07-29,85.09342956542969
2020-07-30,83.55730438232422
2020-07-31,83.70022583007812
2020-08-03,83.53944396972656
2020-08-04,85.2541732788086
2020-08-05,85.29883575439453
2020-08-06,84.98626708984375
2020-08-07,85.54890441894531
2020-08-10,86.30802917480469
2020-08-11,85.1113052368164
2020-08-12,85.45065307617188
2020-08-13,84.95052337646484
2020-08-14,84.91482543945312
2020-08-17,85.09342956542969
2020-08-18,84.8076171875
2020-08-19,85.22738647460938
2020-08-20,86.20979309082031
2020-08-21,86.1740493774414
2020-08-24,86.6116714477539
2020-08-25,86.22765350341797
2020-08-26,86.87960052490234
2020-08-27,87.75480651855469
2020-08-28,88.17457580566406
2020-08-31,87.79055786132812
2020-09-01,88.61219787597656
2020-09-02,89.01408386230469
2020-09-03,87.62266540527344
2020-09-04,87.88299560546875
2020-09-08,85.92605590820312
2020-09-09,88.8794174194336
2020-09-10,88.46647644042969
2020-09-11,88.56523895263672
2020-09-14,90.40550231933594
2020-09-15,93.41271209716797
2020-09-16,92.90104675292969
2020-09-17,92.97286224365234
2020-09-18,92.577880859375
2020-09-21,91.51860046386719
2020-09-22,92.06620025634766
2020-09-23,90.81843566894531
2020-09-24,91.38397216796875
2020-09-25,91.88666534423828
2020-09-28,92.68560028076172
2020-09-29,93.08956909179688
2020-09-30,91.73406219482422
2020-10-01,90.8633041381836
2020-10-02,90.54911804199219
2020-10-05,93.3588638305664
2020-10-06,92.99079895019531
2020-10-07,95.2978515625
2020-10-08,95.27989959716797
2020-10-09,94.6604995727539
2020-10-12,94.27449035644531
2020-10-13,93.90644073486328
2020-10-14,94.09495544433594
2020-10-15,94.3642578125
2020-10-16,89.97460174560547
2020-10-19,89.76813507080078
2020-10-20,90.2259521484375
2020-10-21,90.45935821533203
2020-10-22,89.39110565185547
2020-10-23,90.25288391113281
2020-10-26,89.40007019042969
2020-10-27,89.79505920410156
2020-10-28,79.51660919189453
2020-10-29,80.8631362915039
2020-10-30,79.38195037841797
2020-11-02,78.40348052978516
2020-11-03,80.09113311767578
2020-11-04,79.0947036743164
2020-11-05,79.714111328125
2020-11-06,81.347900390625
2020-11-09,84.31022644042969
2020-11-10,84.28330993652344
2020-11-11,83.78060913085938
2020-11-12,81.27606964111328
2020-11-13,82.55974578857422
2020-11-16,83.41254425048828
2020-11-17,83.97810363769531
2020-11-18,83.37663269042969
2020-11-19,84.17558288574219
2020-11-20,83.11631774902344
2020-11-23,82.73929595947266
2020-11-24,84.75907135009766
2020-11-25,83.51129150390625
2020-11-27,83.23300170898438
2020-11-30,84.35511779785156
2020-12-01,84.22944641113281
2020-12-02,82.85599517822266
2020-12-03,83.06246185302734
2020-12-04,83.4215316772461
2020-12-07,83.68185424804688
2020-12-08,84.63339233398438
2020-12-09,85.3515396118164
2020-12-10,83.23300170898438
2020-12-11,84.09955596923828
2020-12-14,82.84485626220703
2020-12-15,81.46382904052734
2020-12-16,82.5379867553711
2020-12-17,83.30522155761719
2020-12-18,83.58503723144531
2020-12-21,84.37938690185547
2020-12-22,85.2007827758789
2020-12-23,84.65919494628906
2020-12-24,85.44451141357422
2020-12-28,85.45352172851562
2020-12-29,84.59600067138672
2020-12-30,83.9822006225586
2020-12-31,84.7314224243164
2021-01-04,83.37744140625
2021-01-05,82.5921401977539
2021-01-06,85.96803283691406
2021-01-07,86.79846954345703
2021-01-08,87.88165283203125
2021-01-11,87.1324462890625
2021-01-12,88.36907196044922
2021-01-13,86.39228057861328
2021-01-14,87.89067077636719
2021-01-15,85.94096374511719
2021-01-19,87.05121612548828
2021-01-20,89.18146514892578
2021-01-21,88.4142074584961
2021-01-22,88.27881622314453
2021-01-25,89.65081024169922
2021-01-26,88.00801086425781
2021-01-27,82.61018371582031
2021-01-28,80.32647705078125
2021-01-29,77.23042297363281
2021-02-01,78.01571655273438
2021-02-02,78.18722534179688
2021-02-03,78.46704864501953
2021-02-04,78.81005096435547
2021-02-05,80.19109344482422
2021-02-08,81.21109008789062
2021-02-09,82.92611694335938
2021-02-10,82.10469055175781
2021-02-11,81.49090576171875
2021-02-12,82.41161346435547
2021-02-16,79.88419342041016
2021-02-17,81.19303131103516
2021-02-18,82.3574447631836
2021-02-19,81.94222259521484
2021-02-22,81.07568359375
2021-02-23,81.03958892822266
2021-02-24,81.26524353027344
2021-02-25,81.23816680908203
2021-02-26,82.00542449951172
2021-03-01,83.24203491210938
2021-03-02,84.05442810058594
2021-03-03,83.91902923583984
2021-03-04,83.492431640625
2021-03-05,85.34400177001953
2021-03-08,83.32904815673828
2021-03-09,84.96279907226562
2021-03-10,85.78874206542969
2021-03-11,85.79781341552734
2021-03-12,87.05940246582031
2021-03-15,88.23932647705078
2021-03-16,87.2953872680664
2021-03-17,86.38776397705078
2021-03-18,86.77804565429688
2021-03-19,87.76736450195312
2021-03-22,86.7598876953125
2021-03-23,86.32423400878906
2021-03-24,86.28793334960938
2021-03-25,87.38616180419922
2021-03-26,88.67498779296875
2021-03-29,88.41177368164062
2021-03-30,88.77482604980469
2021-03-31,86.61466979980469
2021-04-01,88.17579650878906
2021-04-05,88.65682983398438
2021-04-06,88.54790496826172
2021-04-07,87.37706756591797
2021-04-08,87.59490966796875
2021-04-09,88.44807434082031
2021-04-12,89.89119720458984
2021-04-13,89.13787078857422
2021-04-14,89.41922760009766
2021-04-15,91.45231628417969
2021-04-16,91.45231628417969
2021-04-19,89.52815246582031
2021-04-20,90.29056549072266
2021-04-21,89.80950927734375
2021-04-22,90.00918579101562
2021-04-23,90.5628433227539
2021-04-26,89.07433319091797
2021-04-27,87.6675033569336
2021-04-28,84.98095703125
2021-04-29,88.42992401123047
2021-04-30,88.11225128173828
2021-05-03,89.91842651367188
2021-05-04,90.12718963623047
2021-05-05,89.73690795898438
2021-05-06,88.96541595458984
2021-05-07,90.31777954101562
2021-05-10,92.33271026611328
2021-05-11,89.93658447265625
2021-05-12,88.17579650878906
2021-05-13,90.04548645019531
2021-05-14,90.5628433227539
2021-05-17,89.88212585449219
2021-05-18,88.484375
2021-05-19,88.38453674316406
2021-05-20,87.59490966796875
2021-05-21,87.658447265625
2021-05-24,88.6931381225586
2021-05-25,87.25908660888672
2021-05-26,88.34822845458984
2021-05-27,88.15763854980469
2021-05-28,88.05778503417969
2021-06-01,87.51322937011719
2021-06-02,86.74175262451172
2021-06-03,87.7454833984375
2021-06-04,87.90973663330078
2021-06-07,89.92634582519531
2021-06-08,90.03584289550781
2021-06-09,90.33698272705078
2021-06-10,90.49210357666016
2021-06-11,91.24946594238281
2021-06-14,90.07235717773438
2021-06-15,90.50121307373047
2021-06-16,88.02835083007812
2021-06-17,86.70523834228516
2021-06-18,84.76162719726562
2021-06-21,86.0938720703125
2021-06-22,87.01549530029297
2021-06-23,86.0938720703125
2021-06-24,86.0938720703125
2021-06-25,87.40786743164062
2021-06-28,86.02088165283203
2021-06-29,86.26724243164062
2021-06-30,85.47338104248047
2021-07-01,85.96612548828125
2021-07-02,85.57374572753906
2021-07-06,84.69774627685547
2021-07-07,85.17223358154297
2021-07-08,83.73052215576172
2021-07-09,85.01712799072266
2021-07-12,84.624755859375
2021-07-13,84.51525115966797
2021-07-14,86.36761474609375
2021-07-15,85.71973419189453
2021-07-16,85.13575744628906
2021-07-19,84.98062133789062
2021-07-20,84.96237182617188
2021-07-21,84.98975372314453
2021-07-22,83.73963165283203
2021-07-23,84.75249481201172
2021-07-26,84.40576171875
2021-07-27,83.32901000976562
2021-07-28,80.76492309570312
2021-07-29,81.4218978881836
2021-07-30,81.36714172363281
2021-08-02,81.80514526367188
2021-08-03,83.41114044189453
2021-08-04,82.4530258178711
2021-08-05,81.88726806640625
2021-08-06,83.03701782226562
2021-08-09,81.76863861083984
2021-08-10,81.57703399658203
2021-08-11,82.87275695800781
2021-08-12,83.24689483642578
2021-08-13,83.8582534790039
2021-08-16,84.24151611328125
2021-08-17,83.45675659179688
2021-08-18,81.00214385986328
2021-08-19,80.08965301513672
2021-08-20,80.92914581298828
2021-08-23,81.6956558227539
2021-08-24,81.7230224609375
2021-08-25,82.40739440917969
2021-08-26,82.11540222167969
2021-08-27,82.79976654052734
2021-08-30,82.8180160522461
2021-08-31,82.17928314208984
2021-09-01,81.35801696777344
2021-09-02,83.29447174072266
2021-09-03,82.67958068847656
2021-09-07,81.211181640625
2021-09-08,81.78019714355469
2021-09-09,80.10071563720703
2021-09-10,81.12860107421875
2021-09-13,81.79853057861328
2021-09-14,82.67041015625
2021-09-15,83.21187591552734
2021-09-16,82.84476470947266
2021-09-17,80.24755096435547
2021-09-20,79.67855072021484
2021-09-21,80.2567367553711
2021-09-22,80.31179809570312
2021-09-23,81.18363952636719
2021-09-24,81.22956085205078
2021-09-27,82.33081817626953
2021-09-28,81.40392303466797
2021-09-29,81.16529083251953
2021-09-30,79.8437271118164
2021-10-01,79.24722290039062
2021-10-04,79.3481674194336
2021-10-05,80.17413330078125
2021-10-06,81.42225646972656
2021-10-07,82.26659393310547
2021-10-08,83.20269012451172
2021-10-11,83.75334167480469
2021-10-12,83.37706756591797
2021-10-13,83.96442413330078
2021-10-14,86.21287536621094
2021-10-15,86.84613800048828
2021-10-18,89.04873657226562
2021-10-19,89.53511047363281
2021-10-20,90.2601318359375
2021-10-21,90.67314147949219
2021-10-22,91.49909210205078
2021-10-25,90.1133041381836
2021-10-26,90.40699005126953
2021-10-27,89.60855865478516
2021-10-28,90.06742095947266
2021-10-29,89.01200103759766
2021-11-01,88.10343933105469
2021-11-02,86.79106140136719
2021-11-03,86.7084732055664
2021-11-04,88.14934539794922
2021-11-05,86.10276794433594
2021-11-08,86.69010925292969
2021-11-09,86.43315887451172
2021-11-10,85.22172546386719
2021-11-11,85.2125473022461
2021-11-12,86.71765899658203
2021-11-15,87.75469970703125
2021-11-16,88.55313110351562
2021-11-17,86.6809310913086
2021-11-18,86.18535614013672
2021-11-19,88.35124206542969
2021-11-22,88.81929016113281
2021-11-23,89.72785949707031
2021-11-24,90.17755126953125
2021-11-26,88.36041259765625
2021-11-29,87.75469970703125
2021-11-30,87.26829528808594
2021-12-01,86.14865112304688
2021-12-02,86.4698486328125
2021-12-03,89.02120208740234
2021-12-06,89.84716033935547
2021-12-07,90.20507049560547
2021-12-08,91.38897705078125
2021-12-09,92.35260009765625
2021-12-10,96.61589813232422
2021-12-13,96.88350677490234
2021-12-14,96.13208770751953
2021-12-15,96.43821716308594
2021-12-16,96.83709716796875
2021-12-17,94.0356216430664
2021-12-20,93.46046447753906
2021-12-21,94.36028289794922
2021-12-22,93.9614028930664
2021-12-23,95.0374755859375
2021-12-27,96.92060089111328
2021-12-28,98.45121002197266
2021-12-29,99.64787292480469
2021-12-30,99.34174346923828
2021-12-31,99.84266662597656
2022-01-03,100.09315490722656
2022-01-04,102.39370727539062
2022-01-05,101.7258071899414
2022-01-06,102.92247009277344
2022-01-07,100.58480834960938
2022-01-10,100.03748321533203
2022-01-11,100.1673583984375
2022-01-12,99.58293914794922
2022-01-13,100.60336303710938
2022-01-14,100.4549331665039
2022-01-18,101.20630645751953
2022-01-19,99.73137664794922
2022-01-20,97.44007110595703
2022-01-21,97.3844223022461
2022-01-24,99.79629516601562
2022-01-25,97.53285217285156
2022-01-26,95.2229995727539
2022-01-27,95.38069915771484
2022-01-28,96.5680923461914
2022-01-31,97.07829284667969
2022-02-01,97.00408172607422
2022-02-02,85.84447479248047
2022-02-03,83.08009338378906
2022-02-04,82.31015014648438
2022-02-07,82.85746002197266
2022-02-08,81.82776641845703
2022-02-09,82.90385437011719
2022-02-10,83.79438781738281
2022-02-11,83.0244369506836
2022-02-14,82.75541687011719
2022-02-15,83.3583984375
2022-02-16,83.86859130859375
2022-02-17,84.27677154541016
2022-02-18,85.32501220703125
2022-02-22,85.6867904663086
2022-02-23,85.73316192626953
2022-02-24,89.23966979980469
2022-02-25,89.78697967529297
2022-02-28,89.6849365234375
2022-03-01,97.23597717285156
2022-03-02,95.49201965332031
2022-03-03,95.6598892211914
2022-03-04,99.30646514892578
2022-03-07,98.04741668701172
2022-03-08,94.71793365478516
2022-03-09,94.74590301513672
2022-03-10,95.41739654541016
2022-03-11,95.35212707519531
2022-03-14,92.1718521118164
2022-03-15,91.90138244628906
2022-03-16,95.15626525878906
2022-03-17,97.01220703125
2022-03-18,97.84223937988281
2022-03-21,98.21529388427734
2022-03-22,98.93341064453125
2022-03-23,97.61841583251953
2022-03-24,99.2038803100586
2022-03-25,102.13233184814453
2022-03-28,102.7105712890625
2022-03-29,103.16757202148438
2022-03-30,102.36549377441406
2022-03-31,100.45361328125
2022-04-01,96.18216705322266
2022-04-04,95.7997817993164
2022-04-05,94.67130279541016
2022-04-06,93.01122283935547
2022-04-07,94.07441711425781
2022-04-08,95.16558837890625
2022-04-11,95.70651245117188
2022-04-12,94.57805633544922
2022-04-13,94.81120300292969
2022-04-14,96.32206726074219
2022-04-18,95.8277587890625
2022-04-19,96.42463684082031
2022-04-20,96.2474365234375
2022-04-21,96.28475952148438
2022-04-22,95.25885009765625
2022-04-25,96.2194595336914
2022-04-26,94.53140258789062
2022-04-27,95.9023666381836
2022-04-28,102.90642547607422
2022-04-29,98.99869537353516
2022-05-02,101.00386047363281
2022-05-03,101.29297637939453
2022-05-04,103.1022720336914
2022-05-05,99.2038803100586
2022-05-06,99.7634506225586
2022-05-09,100.67742919921875
2022-05-10,102.85978698730469
2022-05-11,100.97588348388672
2022-05-12,100.45361328125
2022-05-13,98.66297149658203
2022-05-16,99.66087341308594
2022-05-17,102.30953216552734
2022-05-18,96.2194595336914
2022-05-19,94.37286376953125
2022-05-20,95.0536880493164
2022-05-23,97.40391540527344
2022-05-24,97.73033142089844
2022-05-25,99.02668762207031
2022-05-26,100.3603515625
2022-05-27,100.21112060546875
2022-05-31,101.19971466064453
2022-06-01,101.60076141357422
2022-06-02,100.83210754394531
2022-06-03,101.25391387939453
2022-06-06,102.49124145507812
2022-06-07,100.38216400146484
2022-06-08,97.2326431274414
2022-06-09,95.7234878540039
2022-06-10,95.35791015625
2022-06-13,94.03621673583984
2022-06-14,99.68852233886719
2022-06-15,96.6795883178711
2022-06-16,94.75799560546875
2022-06-17,92.79891204833984
2022-06-21,94.9079818725586
2022-06-22,93.64253997802734
2022-06-23,94.00809478759766
2022-06-24,97.35448455810547
2022-06-27,98.5543212890625
2022-06-28,94.73925018310547
2022-06-29,95.0954360961914
2022-06-30,95.02046203613281
2022-07-01,95.66722869873047
2022-07-05,93.23008728027344
2022-07-06,94.71112060546875
2022-07-07,93.97998046875
2022-07-08,93.97998046875
2022-07-11,91.76781463623047
2022-07-12,90.8398208618164
2022-07-13,89.20880889892578
2022-07-14,89.58375549316406
2022-07-15,92.31149291992188
2022-07-18,92.37708282470703
2022-07-19,94.60802459716797
2022-07-20,95.37665557861328
2022-07-21,95.02983093261719
2022-07-22,95.60162353515625
2022-07-25,94.58927154541016
2022-07-26,93.59565734863281
2022-07-27,94.79548645019531
2022-07-28,101.30078125
2022-07-29,103.76604461669922
2022-08-01,102.82867431640625
2022-08-02,102.20065307617188
2022-08-03,102.38813781738281
2022-08-04,100.78523254394531
2022-08-05,102.86618041992188
2022-08-08,104.22535705566406
2022-08-09,104.9471206665039
2022-08-10,108.35911560058594
2022-08-11,110.07449340820312
2022-08-12,109.93389892578125
2022-08-15,110.50567626953125
2022-08-16,110.1869888305664
2022-08-17,108.8371810913086
2022-08-18,111.33057403564453
2022-08-19,109.78392028808594
2022-08-22,108.71532440185547
2022-08-23,109.690185546875
2022-08-24,111.4618148803711
2022-08-25,112.06171417236328
2022-08-26,108.08728790283203
2022-08-29,107.82483673095703
2022-08-30,107.31865692138672
2022-08-31,106.99995422363281
2022-09-01,108.2055892944336
2022-09-02,108.65769958496094
2022-09-06,106.34061431884766
2022-09-07,107.51799774169922
2022-09-08,106.65145111083984
2022-09-09,107.64987182617188
2022-09-12,106.95285034179688
2022-09-13,103.66560363769531
2022-09-14,103.60910034179688
2022-09-15,101.47100067138672
2022-09-16,97.75989532470703
2022-09-19,99.81326293945312
2022-09-20,96.54483795166016
2022-09-21,95.57469177246094
2022-09-22,94.51034545898438
2022-09-23,92.00489044189453
2022-09-26,91.55276489257812
2022-09-27,92.36280059814453
2022-09-28,93.7003173828125
2022-09-29,92.9938735961914
2022-09-30,90.71448516845703
2022-10-03,92.98446655273438
2022-10-04,94.54800415039062
2022-10-05,93.85101318359375
2022-10-06,91.82592010498047
2022-10-07,89.3016357421875
2022-10-10,88.67056274414062
2022-10-11,88.58578491210938
2022-10-12,88.99079132080078
2022-10-13,89.7631607055664
2022-10-14,89.3769760131836
2022-10-17,90.6956558227539
2022-10-18,90.61087036132812
2022-10-19,88.02064514160156
2022-10-20,87.09758758544922
2022-10-21,88.61402893066406
2022-10-24,88.95313262939453
2022-10-25,89.2922134399414
2022-10-26,90.89344024658203
2022-10-27,91.17601013183594
2022-10-28,92.117919921875
2022-10-31,92.04255676269531
2022-11-01,92.15558624267578
2022-11-02,83.04740142822266
2022-11-03,83.32997131347656
2022-11-04,84.74282836914062
2022-11-07,86.71139526367188
2022-11-08,87.12584686279297
2022-11-09,85.06307220458984
2022-11-10,88.47274780273438
2022-11-11,92.55119323730469
2022-11-14,92.26861572265625
2022-11-15,92.00489044189453
2022-11-16,87.4084243774414
2022-11-17,89.69722747802734
2022-11-18,91.44917297363281
2022-11-21,91.9012680053711
2022-11-22,91.97663116455078
2022-11-23,92.36280059814453
2022-11-25,93.02214050292969
2022-11-28,91.99547576904297
2022-11-29,91.92952728271484
2022-11-30,94.3973159790039
2022-12-01,93.60127258300781
2022-12-02,91.6490707397461
2022-12-05,90.42657470703125
2022-12-06,90.39815521240234
2022-12-07,91.08047485351562
2022-12-08,91.05204772949219
2022-12-09,90.31285858154297
2022-12-12,92.52091979980469
2022-12-13,90.56873321533203
2022-12-14,91.17523956298828
2022-12-15,89.8011245727539
2022-12-16,89.15670013427734
2022-12-19,88.61653137207031
2022-12-20,87.54566955566406
2022-12-21,88.0573959350586
2022-12-22,87.62147521972656
2022-12-23,88.20903778076172
2022-12-27,88.2658920288086
2022-12-28,86.35160827636719
2022-12-29,87.42247009277344
2022-12-30,86.76856994628906
2023-01-03,85.55555725097656
2023-01-04,86.04834747314453
2023-01-05,85.29969024658203
2023-01-06,88.42699432373047
2023-01-09,88.47438049316406
2023-01-10,87.9437026977539
2023-01-11,90.00961303710938
2023-01-12,88.60704040527344
2023-01-13,88.73025512695312
2023-01-17,87.82997131347656
2023-01-18,88.35118865966797
2023-01-19,87.93421173095703
2023-01-20,88.65444946289062
2023-01-23,92.92842102050781
2023-01-24,93.90452575683594
2023-01-25,91.77227020263672
2023-01-26,92.37877655029297
2023-01-27,92.8715591430664
2023-01-30,91.55430603027344
2023-01-31,94.92798614501953
2023-02-01,96.77597045898438
2023-02-02,98.91768646240234
2023-02-03,98.19747161865234
2023-02-06,97.5625228881836
2023-02-07,99.71373748779297
2023-02-08,98.01741790771484
2023-02-09,96.34950256347656
2023-02-10,97.7236328125
2023-02-13,98.43438720703125
2023-02-14,99.476806640625
2023-02-15,99.67582702636719
2023-02-16,98.30172729492188
2023-02-17,95.87568664550781
2023-02-21,94.56788635253906
2023-02-22,94.6531753540039
2023-02-23,95.66718292236328
2023-02-24,95.089111328125
2023-02-27,95.6766586303711
2023-02-28,94.72900390625
2023-03-01,94.17935943603516
2023-03-02,96.59175109863281
2023-03-03,96.28662872314453
2023-03-06,95.80986022949219
2023-03-07,96.35337829589844
2023-03-08,97.8885498046875
2023-03-09,98.54647064208984
2023-03-10,97.56433868408203
2023-03-13,96.58222961425781
2023-03-14,93.23534393310547
2023-03-15,93.063720703125
2023-03-16,93.64537811279297
2023-03-17,91.45227813720703
2023-03-20,91.50949096679688
2023-03-21,92.12926483154297
2023-03-22,90.54642486572266
2023-03-23,90.46061706542969
2023-03-24,91.04226684570312
2023-03-27,91.97671508789062
2023-03-28,92.02438354492188
2023-03-29,91.94810485839844
2023-03-30,92.15787506103516
2023-03-31,94.75144958496094
2023-04-03,92.50115203857422
2023-04-04,90.26990509033203
2023-04-05,88.84915924072266
2023-04-06,88.36286163330078
2023-04-10,90.71806335449219
2023-04-11,91.24250030517578
2023-04-12,90.32713317871094
2023-04-13,91.13761901855469
2023-04-14,91.12808227539062
2023-04-17,91.31878662109375
2023-04-18,91.46180725097656
2023-04-19,91.5380859375
2023-04-20,92.59648895263672
2023-04-21,92.86348724365234
2023-04-24,93.98863983154297
2023-04-25,91.40460205078125
2023-04-26,88.20077514648438
2023-04-27,95.04705047607422
2023-04-28,96.1817398071289
2023-05-01,99.5858154296875
2023-05-02,99.54767608642578
2023-05-03,100.18653869628906
2023-05-04,97.9648208618164
2023-05-05,99.64302825927734
2023-05-08,98.17459869384766
2023-05-09,96.86827087402344
2023-05-10,95.98149108886719
2023-05-11,94.68472290039062
2023-05-12,94.62749481201172
2023-05-15,95.3712387084961
2023-05-16,93.4165267944336
2023-05-17,96.0291748046875
2023-05-18,96.77291870117188
2023-05-19,95.76219177246094
2023-05-22,96.39151000976562
2023-05-23,96.75386047363281
2023-05-24,94.70378112792969
2023-05-25,94.79912567138672
2023-05-26,93.00651550292969
2023-05-30,93.01604461669922
2023-05-31,90.14594268798828
2023-06-01,91.04808044433594
2023-06-02,93.73529052734375
2023-06-05,87.71788024902344
2023-06-06,87.7082748413086
2023-06-07,88.1977310180664
2023-06-08,87.54512786865234
2023-06-09,86.11515045166016
2023-06-12,86.68138122558594
2023-06-13,87.66029357910156
2023-06-14,90.79856872558594
2023-06-15,91.51834106445312
2023-06-16,90.80815887451172
2023-06-20,88.92711639404297
2023-06-21,89.65650177001953
2023-06-22,88.33209991455078
2023-06-23,86.80614471435547
2023-06-26,88.83114624023438
2023-06-27,90.63540649414062
2023-06-28,90.09796142578125
2023-06-29,90.48184967041016
2023-06-30,90.54903411865234
2023-07-03,91.67189025878906
2023-07-05,90.83694458007812
2023-07-06,91.1152572631836
2023-07-07,91.42237091064453
2023-07-10,92.35330963134766
2023-07-11,94.25352478027344
2023-07-12,93.70649719238281
2023-07-13,92.94831848144531
2023-07-14,91.74867248535156
2023-07-17,91.02888488769531
2023-07-18,92.03659057617188
2023-07-19,94.35910034179688
2023-07-20,94.58942413330078
2023-07-21,94.62781524658203
2023-07-24,93.99440002441406
2023-07-25,93.97521209716797
2023-07-26,94.32071685791016
2023-07-27,93.7256851196289
2023-07-28,96.35530853271484
2023-07-31,96.1441650390625
2023-08-01,95.38599395751953
2023-08-02,93.5145492553711
2023-08-03,94.26313018798828
2023-08-04,94.551025390625
2023-08-07,95.97142028808594
2023-08-08,93.97521209716797
2023-08-09,94.01360321044922
2023-08-10,92.55482482910156
2023-08-11,91.3935775756836
2023-08-14,91.54713439941406
2023-08-15,90.75057220458984
2023-08-16,90.51063537597656
2023-08-17,89.57012176513672
2023-08-18,91.16325378417969
2023-08-21,89.7524642944336
2023-08-22,89.11906433105469
2023-08-23,89.4357681274414
2023-08-24,89.38777923583984
2023-08-25,89.9828109741211
2023-08-28,89.29180908203125
2023-08-29,90.57782745361328
2023-08-30,90.81774139404297
2023-08-31,87.35002899169922
2023-09-01,85.34087371826172
2023-09-05,85.63064575195312
2023-09-06,84.40391540527344
2023-09-07,83.25444030761719
2023-09-08,83.3800048828125
2023-09-11,83.6021728515625
2023-09-12,84.01753234863281
2023-09-13,84.39424896240234
2023-09-14,86.82842254638672
2023-09-15,87.45628356933594
2023-09-18,84.82892608642578
2023-09-19,85.48575592041016
2023-09-20,84.59709167480469
2023-09-21,83.79536437988281
2023-09-22,83.00328826904297
2023-09-25,82.67487335205078
2023-09-26,82.0566635131836
2023-09-27,83.35103607177734
2023-09-28,84.17208099365234
2023-09-29,83.19647979736328
2023-10-02,82.73283386230469
2023-10-03,82.79078674316406
2023-10-04,82.59760284423828
2023-10-05,81.47711181640625
2023-10-06,81.96973419189453
2023-10-09,83.40898895263672
2023-10-10,83.55387878417969
2023-10-11,83.06124877929688
2023-10-12,81.85381317138672
2023-10-13,81.13903045654297
