,PEP
2021-06-09,132.2241668701172
2021-06-10,133.58168029785156
2021-06-11,133.6631317138672
2021-06-14,134.4595489501953
2021-06-15,134.46859741210938
2021-06-16,133.12916564941406
2021-06-17,134.41429138183594
2021-06-18,131.6087188720703
2021-06-21,132.64047241210938
2021-06-22,132.8395233154297
2021-06-23,131.0928497314453
2021-06-24,131.8350067138672
2021-06-25,132.5047149658203
2021-06-28,133.07485961914062
2021-06-29,132.98435974121094
2021-06-30,134.09754943847656
2021-07-01,134.12469482421875
2021-07-02,134.7672882080078
2021-07-06,134.9663543701172
2021-07-07,135.5636749267578
2021-07-08,135.6269989013672
2021-07-09,135.2831268310547
2021-07-12,135.3102569580078
2021-07-13,138.43260192871094
2021-07-14,139.86256408691406
2021-07-15,140.50511169433594
2021-07-16,141.02099609375
2021-07-19,141.0028839111328
2021-07-20,141.02099609375
2021-07-21,140.49607849121094
2021-07-22,140.4508056640625
2021-07-23,142.25181579589844
2021-07-26,142.15228271484375
2021-07-27,142.9396514892578
2021-07-28,141.62734985351562
2021-07-29,141.9169464111328
2021-07-30,142.04367065429688
2021-08-02,141.47348022460938
2021-08-03,141.790283203125
2021-08-04,139.41908264160156
2021-08-05,139.65440368652344
2021-08-06,139.6725311279297
2021-08-09,139.6905975341797
2021-08-10,139.7629852294922
2021-08-11,140.3150634765625
2021-08-12,140.34222412109375
2021-08-13,141.65451049804688
2021-08-16,143.03919982910156
2021-08-17,142.90342712402344
2021-08-18,141.43727111816406
2021-08-19,143.81752014160156
2021-08-20,143.3107147216797
2021-08-23,142.8582000732422
2021-08-24,141.08433532714844
2021-08-25,140.4598388671875
2021-08-26,139.9440155029297
2021-08-27,140.22459411621094
2021-08-30,141.18386840820312
2021-08-31,141.53684997558594
2021-09-01,142.9124755859375
2021-09-02,143.01727294921875
2021-09-03,143.14486694335938
2021-09-07,140.81210327148438
2021-09-08,142.80770874023438
2021-09-09,141.9055633544922
2021-09-10,141.65956115722656
2021-09-13,141.9329071044922
2021-09-14,141.3770751953125
2021-09-15,142.16986083984375
2021-09-16,141.75070190429688
2021-09-17,140.4476318359375
2021-09-20,139.97377014160156
2021-09-21,139.9099884033203
2021-09-22,140.33824157714844
2021-09-23,140.4476318359375
2021-09-24,140.51138305664062
2021-09-27,139.16281127929688
2021-09-28,137.64100646972656
2021-09-29,138.78009033203125
2021-09-30,137.05784606933594
2021-10-01,137.54991149902344
2021-10-04,136.86647033691406
2021-10-05,137.677490234375
2021-10-06,141.20396423339844
2021-10-07,142.5070037841797
2021-10-08,142.17893981933594
2021-10-11,142.3703155517578
2021-10-12,142.9990692138672
2021-10-13,143.9649658203125
2021-10-14,145.12217712402344
2021-10-15,144.71217346191406
2021-10-18,144.05609130859375
2021-10-19,145.88768005371094
2021-10-20,146.990234375
2021-10-21,145.04934692382812
2021-10-22,145.76919555664062
2021-10-25,145.08578491210938
2021-10-26,146.86265563964844
2021-10-27,146.3523712158203
2021-10-28,147.27273559570312
2021-10-29,147.2545166015625
2021-11-01,146.94467163085938
2021-11-02,148.2932891845703
2021-11-03,149.71482849121094
2021-11-04,149.7239227294922
2021-11-05,151.26390075683594
2021-11-08,148.01080322265625
2021-11-09,148.9949188232422
2021-11-10,149.47789001464844
2021-11-11,148.2477264404297
2021-11-12,148.21127319335938
2021-11-15,149.25918579101562
2021-11-16,148.81271362304688
2021-11-17,148.86737060546875
2021-11-18,148.9129180908203
2021-11-19,149.268310546875
2021-11-22,149.578125
2021-11-23,150.58047485351562
2021-11-24,149.2045135498047
2021-11-26,146.8353271484375
2021-11-29,149.5690155029297
2021-11-30,145.5960693359375
2021-12-01,145.94232177734375
2021-12-02,147.35052490234375
2021-12-03,151.10260009765625
2021-12-06,152.67132568359375
2021-12-07,152.49703979492188
2021-12-08,152.76309204101562
2021-12-09,152.57044982910156
2021-12-10,155.01068115234375
2021-12-13,155.78128051757812
2021-12-14,155.39599609375
2021-12-15,157.3958740234375
2021-12-16,157.62522888183594
2021-12-17,154.39605712890625
2021-12-20,155.4235076904297
2021-12-21,154.96478271484375
2021-12-22,155.92807006835938
2021-12-23,155.75376892089844
2021-12-27,157.3041534423828
2021-12-28,158.12062072753906
2021-12-29,158.68023681640625
2021-12-30,158.40501403808594
2021-12-31,159.35906982421875
2022-01-03,158.68939208984375
2022-01-04,158.91873168945312
2022-01-05,159.4600067138672
2022-01-06,159.4967041015625
2022-01-07,159.6985321044922
2022-01-10,159.7810821533203
2022-01-11,159.7076873779297
2022-01-12,159.53338623046875
2022-01-13,159.790283203125
2022-01-14,161.12965393066406
2022-01-18,159.5884552001953
2022-01-19,160.73516845703125
2022-01-20,159.57008361816406
2022-01-21,159.8269500732422
2022-01-24,159.010498046875
2022-01-25,157.1848602294922
2022-01-26,155.5244140625
2022-01-27,155.3776397705078
2022-01-28,158.40501403808594
2022-01-31,159.1847686767578
2022-02-01,158.1022491455078
2022-02-02,160.9736785888672
2022-02-03,160.8819580078125
2022-02-04,158.2398681640625
2022-02-07,157.6160430908203
2022-02-08,157.80868530273438
2022-02-09,157.73529052734375
2022-02-10,154.4602508544922
2022-02-11,154.65292358398438
2022-02-14,152.92823791503906
2022-02-15,152.2493438720703
2022-02-16,152.56126403808594
2022-02-17,152.9740753173828
2022-02-18,153.8547821044922
2022-02-22,154.44192504882812
2022-02-23,152.9190216064453
2022-02-24,150.25863647460938
2022-02-25,154.46942138671875
2022-02-28,150.21273803710938
2022-03-01,148.86419677734375
2022-03-02,150.92831420898438
2022-03-03,150.7667236328125
2022-03-04,153.05679321289062
2022-03-07,150.00950622558594
2022-03-08,145.78024291992188
2022-03-09,145.34622192382812
2022-03-10,142.67755126953125
2022-03-11,141.957275390625
2022-03-14,143.95187377929688
2022-03-15,146.82371520996094
2022-03-16,147.47010803222656
2022-03-17,148.6151580810547
2022-03-18,150.32345581054688
2022-03-21,150.111083984375
2022-03-22,151.7547607421875
2022-03-23,150.96060180664062
2022-03-24,151.8748321533203
2022-03-25,152.58587646484375
2022-03-28,153.03831481933594
2022-03-29,155.30992126464844
2022-03-30,155.09756469726562
2022-03-31,154.5619659423828
2022-04-01,156.75970458984375
2022-04-04,156.35342407226562
2022-04-05,156.51959228515625
2022-04-06,159.18829345703125
2022-04-07,159.33604431152344
2022-04-08,159.8716278076172
2022-04-11,159.3822479248047
2022-04-12,160.02862548828125
2022-04-13,159.75157165527344
2022-04-14,158.73582458496094
2022-04-18,157.36912536621094
2022-04-19,159.65924072265625
2022-04-20,162.03240966796875
2022-04-21,161.45068359375
2022-04-22,158.96669006347656
2022-04-25,160.4349365234375
2022-04-26,160.02862548828125
2022-04-27,161.45989990234375
2022-04-28,163.906982421875
2022-04-29,158.5603790283203
2022-05-02,154.912841796875
2022-05-03,155.12527465820312
2022-05-04,160.54571533203125
2022-05-05,157.34146118164062
2022-05-06,157.3599395751953
2022-05-09,158.55113220214844
2022-05-10,158.3572235107422
2022-05-11,157.59080505371094
2022-05-12,157.35069274902344
2022-05-13,160.41644287109375
2022-05-16,162.03240966796875
2022-05-17,161.09976196289062
2022-05-18,151.11761474609375
2022-05-19,148.85525512695312
2022-05-20,149.78785705566406
2022-05-23,152.91827392578125
2022-05-24,154.96829223632812
2022-05-25,156.03021240234375
2022-05-26,157.0828857421875
2022-05-27,158.6157989501953
2022-05-31,154.9036102294922
2022-06-01,153.74012756347656
2022-06-02,154.9861297607422
2022-06-03,153.28451538085938
2022-06-06,153.9261016845703
2022-06-07,154.8745574951172
2022-06-08,154.10276794433594
2022-06-09,151.35972595214844
2022-06-10,151.11795043945312
2022-06-13,148.53302001953125
2022-06-14,145.16696166992188
2022-06-15,146.7198028564453
2022-06-16,146.01312255859375
2022-06-17,146.0410614013672
2022-06-21,149.43496704101562
2022-06-22,150.662353515625
2022-06-23,152.58712768554688
2022-06-24,154.47470092773438
2022-06-27,154.6792755126953
2022-06-28,152.50341796875
2022-06-29,155.03257751464844
2022-06-30,154.967529296875
2022-07-01,157.50599670410156
2022-07-05,157.1526641845703
2022-07-06,158.72409057617188
2022-07-07,158.40792846679688
2022-07-08,159.82131958007812
2022-07-11,158.51023864746094
2022-07-12,157.60826110839844
2022-07-13,158.1662139892578
2022-07-14,158.98443603515625
2022-07-15,159.11460876464844
2022-07-18,156.4552764892578
2022-07-19,158.12899780273438
2022-07-20,156.4552764892578
2022-07-21,156.6876983642578
2022-07-22,157.7105712890625
2022-07-25,157.93374633789062
2022-07-26,159.77484130859375
2022-07-27,159.5516357421875
2022-07-28,162.57362365722656
2022-07-29,162.68521118164062
2022-08-01,164.53561401367188
2022-08-02,163.1780242919922
2022-08-03,164.42401123046875
2022-08-04,163.5313720703125
2022-08-05,162.30398559570312
2022-08-08,161.65309143066406
2022-08-09,162.25746154785156
2022-08-10,163.596435546875
2022-08-11,162.75958251953125
2022-08-12,164.88893127441406
2022-08-15,166.70213317871094
2022-08-16,167.66917419433594
2022-08-17,167.57620239257812
2022-08-18,167.7435302734375
2022-08-19,167.52969360351562
2022-08-22,165.9303741455078
2022-08-23,165.85597229003906
2022-08-24,166.6835479736328
2022-08-25,166.69284057617188
2022-08-26,162.75958251953125
2022-08-29,162.24815368652344
2022-08-30,160.85342407226562
2022-08-31,160.18392944335938
2022-09-01,161.8033905029297
2022-09-02,159.75335693359375
2022-09-06,158.6768035888672
2022-09-07,162.17779541015625
2022-09-08,161.63487243652344
2022-09-09,162.14974975585938
2022-09-12,162.78627014160156
2022-09-13,156.71104431152344
2022-09-14,157.89987182617188
2022-09-15,155.27882385253906
2022-09-16,156.29917907714844
2022-09-19,157.94667053222656
2022-09-20,158.12451171875
2022-09-21,157.67518615722656
2022-09-22,157.8249969482422
2022-09-23,157.75009155273438
2022-09-26,157.6845703125
2022-09-27,155.4005126953125
2022-09-28,157.8905029296875
2022-09-29,155.96217346191406
2022-09-30,152.82623291015625
2022-10-03,154.68905639648438
2022-10-04,156.43019104003906
2022-10-05,155.39112854003906
2022-10-06,152.39564514160156
2022-10-07,151.2816925048828
2022-10-10,151.478271484375
2022-10-11,152.19908142089844
2022-10-12,158.5644989013672
2022-10-13,163.45089721679688
2022-10-14,159.3133544921875
2022-10-17,161.69102478027344
2022-10-18,163.87210083007812
2022-10-19,162.28077697753906
2022-10-20,160.50221252441406
2022-10-21,161.9999542236328
2022-10-24,166.32467651367188
2022-10-25,166.87698364257812
2022-10-26,167.62583923339844
2022-10-27,167.44801330566406
2022-10-28,170.58387756347656
2022-10-31,169.97544860839844
2022-11-01,169.2078399658203
2022-11-02,166.84893798828125
2022-11-03,166.41830444335938
2022-11-04,167.35438537597656
2022-11-07,168.69300842285156
2022-11-08,169.16104125976562
2022-11-09,167.13909912109375
2022-11-10,170.08779907226562
2022-11-11,166.67105102539062
2022-11-14,165.4353790283203
2022-11-15,165.8660125732422
2022-11-16,166.93313598632812
2022-11-17,168.5244903564453
2022-11-18,169.74142456054688
2022-11-21,173.00839233398438
2022-11-22,173.02711486816406
2022-11-23,173.2517547607422
2022-11-25,172.34376525878906
2022-11-28,172.13783264160156
2022-11-29,170.92088317871094
2022-11-30,173.654296875
2022-12-01,175.10484313964844
2022-12-02,174.90704345703125
2022-12-05,172.4862823486328
2022-12-06,171.08282470703125
2022-12-07,171.60089111328125
2022-12-08,173.1079559326172
2022-12-09,172.4674530029297
2022-12-12,173.2869415283203
2022-12-13,173.19273376464844
2022-12-14,172.7123565673828
2022-12-15,169.782958984375
2022-12-16,169.8677215576172
2022-12-19,170.80963134765625
2022-12-20,170.7060546875
2022-12-21,171.90228271484375
2022-12-22,170.57415771484375
2022-12-23,171.67623901367188
2022-12-27,172.43919372558594
2022-12-28,171.1958465576172
2022-12-29,171.41249084472656
2022-12-30,170.16915893554688
2023-01-03,168.99171447753906
2023-01-04,168.57728576660156
2023-01-05,166.81588745117188
2023-01-06,170.5835723876953
2023-01-09,168.91636657714844
2023-01-10,167.52230834960938
2023-01-11,167.71070861816406
2023-01-12,165.57252502441406
2023-01-13,165.06390380859375
2023-01-17,165.8362579345703
2023-01-18,161.65408325195312
2023-01-19,159.77963256835938
2023-01-20,160.01513671875
2023-01-23,159.29925537109375
2023-01-24,160.77809143066406
2023-01-25,161.94606018066406
2023-01-26,160.33535766601562
2023-01-27,159.77023315429688
2023-01-30,159.63836669921875
2023-01-31,161.08892822265625
2023-02-01,161.5975799560547
2023-02-02,160.09991455078125
2023-02-03,159.29925537109375
2023-02-06,161.84249877929688
2023-02-07,161.5975799560547
2023-02-08,161.22079467773438
2023-02-09,162.7467498779297
2023-02-10,165.96812438964844
2023-02-13,167.4469757080078
2023-02-14,165.56309509277344
2023-02-15,165.78916931152344
2023-02-16,165.3181915283203
2023-02-17,166.04347229003906
2023-02-21,165.94924926757812
2023-02-22,165.89276123046875
2023-02-23,166.07174682617188
2023-02-24,165.74208068847656
2023-02-27,165.6949920654297
2023-02-28,163.45318603515625
2023-03-01,161.38095092773438
2023-03-02,164.3585968017578
2023-03-03,164.19735717773438
2023-03-06,164.52928161621094
2023-03-07,163.71372985839844
2023-03-08,164.15943908691406
2023-03-09,162.91717529296875
2023-03-10,163.13526916503906
2023-03-13,164.72842407226562
2023-03-14,164.55772399902344
2023-03-15,167.4974365234375
2023-03-16,167.38363647460938
2023-03-17,166.0749969482422
2023-03-20,168.40780639648438
2023-03-21,168.80606079101562
2023-03-22,167.38363647460938
2023-03-23,166.56809997558594
2023-03-24,169.8302459716797
2023-03-27,170.20956420898438
2023-03-28,170.15264892578125
2023-03-29,171.3285369873047
2023-03-30,171.48025512695312
2023-03-31,172.874267578125
2023-04-03,173.0639190673828
2023-04-04,172.44752502441406
2023-04-05,174.14498901367188
2023-04-06,174.8277587890625
2023-04-10,173.72776794433594
2023-04-11,173.4622039794922
2023-04-12,173.12081909179688
2023-04-13,174.84674072265625
2023-04-14,174.02171325683594
2023-04-17,174.91310119628906
2023-04-18,175.27345275878906
2023-04-19,175.16915893554688
2023-04-20,175.7476043701172
2023-04-21,175.82345581054688
2023-04-24,175.90882873535156
2023-04-25,179.90113830566406
2023-04-26,178.7916259765625
2023-04-27,179.88217163085938
2023-04-28,181.0201416015625
2023-05-01,181.76927185058594
2023-05-02,182.30982971191406
2023-05-03,182.24342346191406
2023-05-04,183.38137817382812
2023-05-05,184.22537231445312
2023-05-08,183.3529510498047
2023-05-09,184.1020965576172
2023-05-10,184.22537231445312
2023-05-11,185.2400665283203
2023-05-12,185.97970581054688
2023-05-15,184.22537231445312
2023-05-16,183.42880249023438
2023-05-17,182.12962341308594
2023-05-18,181.6554718017578
2023-05-19,181.92103576660156
2023-05-22,176.98988342285156
2023-05-23,176.44935607910156
2023-05-24,175.33035278320312
2023-05-25,174.29672241210938
2023-05-26,174.0880889892578
2023-05-30,172.219970703125
2023-05-31,172.92169189453125
2023-06-01,173.97686767578125
2023-06-02,175.76255798339844
2023-06-05,175.88670349121094
2023-06-06,173.37527465820312
2023-06-07,171.99063110351562
2023-06-08,173.89093017578125
2023-06-09,174.12966918945312
2023-06-12,173.699951171875
2023-06-13,173.35617065429688
2023-06-14,174.91268920898438
2023-06-15,177.33819580078125
2023-06-16,177.65330505371094
2023-06-20,176.9562225341797
2023-06-21,177.07078552246094
2023-06-22,178.90426635742188
2023-06-23,177.6819610595703
2023-06-26,176.55516052246094
2023-06-27,177.8251953125
2023-06-28,175.41879272460938
2023-06-29,175.5906982421875
2023-06-30,176.87030029296875
2023-07-03,177.23316955566406
2023-07-05,178.1689910888672
2023-07-06,178.18807983398438
2023-07-07,174.82676696777344
2023-07-10,175.99176025390625
2023-07-11,175.6862030029297
2023-07-12,174.91268920898438
2023-07-13,179.07614135742188
2023-07-14,179.72549438476562
2023-07-17,177.26181030273438
2023-07-18,176.13499450683594
2023-07-19,177.8634033203125
2023-07-20,180.766357421875
2023-07-21,181.5876007080078
2023-07-24,182.31332397460938
2023-07-25,182.73348999023438
2023-07-26,182.96267700195312
2023-07-27,180.03106689453125
2023-07-28,181.73081970214844
2023-07-31,179.00929260253906
2023-08-01,178.3981475830078
2023-08-02,179.82098388671875
2023-08-03,178.6846160888672
2023-08-04,176.2782440185547
2023-08-07,178.46499633789062
2023-08-08,176.12545776367188
2023-08-09,175.6862030029297
2023-08-10,175.466552734375
2023-08-11,175.74346923828125
2023-08-14,175.3424072265625
2023-08-15,173.17474365234375
2023-08-16,173.04104614257812
2023-08-17,170.40545654296875
2023-08-18,170.1476593017578
2023-08-21,169.06858825683594
2023-08-22,167.7794189453125
2023-08-23,170.09034729003906
2023-08-24,169.19273376464844
2023-08-25,171.33175659179688
2023-08-28,172.1243133544922
2023-08-29,172.77366638183594
2023-08-30,172.9169158935547
2023-08-31,171.0946044921875
2023-09-01,168.59434509277344
2023-09-05,167.47885131835938
2023-09-06,168.0269775390625
2023-09-07,169.6329345703125
2023-09-08,169.50791931152344
2023-09-11,172.0658416748047
2023-09-12,171.43116760253906
2023-09-13,172.78709411621094
2023-09-14,174.27760314941406
2023-09-15,172.94093322753906
2023-09-18,172.49859619140625
2023-09-19,171.47926330566406
2023-09-20,171.53695678710938
2023-09-21,168.6520538330078
2023-09-22,168.5462646484375
2023-09-25,167.64231872558594
2023-09-26,165.90176391601562
2023-09-27,163.06494140625
2023-09-28,162.9976043701172
2023-09-29,162.93992614746094
2023-10-02,162.6802520751953
2023-10-03,161.26666259765625
2023-10-04,162.4302520751953
2023-10-05,153.95823669433594
2023-10-06,154.14093017578125
2023-10-09,155.1698760986328
2023-10-10,158.09324645996094
2023-10-11,156.38153076171875
2023-10-12,152.0157012939453
2023-10-13,153.862060546875
2023-10-16,154.900634765625
2023-10-17,154.2178497314453
2023-10-18,155.81417846679688
2023-10-19,154.40057373046875
2023-10-20,153.862060546875
2023-10-23,153.93898010253906
2023-10-24,155.96804809570312
2023-10-25,156.1219024658203
2023-10-26,155.21798706054688
2023-10-27,153.49661254882812
2023-10-30,156.05458068847656
2023-10-31,157.01622009277344
2023-11-01,158.54522705078125
2023-11-02,160.43002319335938
2023-11-03,160.39157104492188
2023-11-06,160.30503845214844
2023-11-07,160.76661682128906
2023-11-08,160.9685516357422
2023-11-09,159.78573608398438
2023-11-10,160.51657104492188
2023-11-13,161.33399963378906
2023-11-14,161.66094970703125
2023-11-15,160.8339080810547
2023-11-16,161.2762908935547
2023-11-17,160.36273193359375
2023-11-20,160.13194274902344
2023-11-21,161.36282348632812
2023-11-22,162.72836303710938
2023-11-24,162.87258911132812
2023-11-27,161.86288452148438
2023-11-28,162.38217163085938
2023-11-29,160.74737548828125
2023-11-30,163.06805419921875
2023-12-01,163.45565795898438
2023-12-04,163.89169311523438
2023-12-05,162.7289276123047
2023-12-06,162.31227111816406
2023-12-07,162.26382446289062
2023-12-08,160.53904724121094
2023-12-11,162.61264038085938
2023-12-12,163.2424774169922
2023-12-13,166.67263793945312
2023-12-14,163.029296875
2023-12-15,161.81809997558594
2023-12-18,163.66883850097656
2023-12-19,162.7386016845703
2023-12-20,160.5487518310547
2023-12-21,161.7890167236328
2023-12-22,162.47698974609375
2023-12-26,163.62039184570312
2023-12-27,164.14361572265625
2023-12-28,164.1339111328125
2023-12-29,164.56996154785156
2024-01-02,167.5447235107422
2024-01-03,167.58348083496094
2024-01-04,166.1494140625
2024-01-05,163.69789123535156
2024-01-08,163.86260986328125
2024-01-09,161.98281860351562
2024-01-10,161.74057006835938
2024-01-11,160.97509765625
2024-01-12,162.0797119140625
2024-01-16,161.01385498046875
2024-01-17,161.2754669189453
2024-01-18,161.98281860351562
2024-01-19,160.63595581054688
2024-01-22,159.9867401123047
2024-01-23,162.438232421875
2024-01-24,160.46153259277344
2024-01-25,161.39173889160156
2024-01-26,162.6514129638672
2024-01-29,162.93240356445312
2024-01-30,164.35678100585938
2024-01-31,163.30062866210938
2024-02-01,166.37225341796875
2024-02-02,165.66490173339844
2024-02-05,165.616455078125
2024-02-06,166.10093688964844
2024-02-07,166.1494140625
2024-02-08,168.45555114746094
2024-02-09,162.46730041503906
2024-02-12,165.31607055664062
2024-02-13,163.63978576660156
2024-02-14,162.3219757080078
2024-02-15,162.6514129638672
2024-02-16,161.15919494628906
2024-02-20,163.41690063476562
2024-02-21,163.59130859375
2024-02-22,163.029296875
2024-02-23,164.33741760253906
2024-02-26,163.0389862060547
2024-02-27,162.9420928955078
2024-02-28,161.84715270996094
2024-02-29,161.43218994140625
2024-03-01,160.69992065429688
2024-03-04,161.46148681640625
2024-03-05,158.21018981933594
2024-03-06,159.1475067138672
2024-03-07,159.25489807128906
2024-03-08,159.1963348388672
2024-03-11,160.8366241455078
2024-03-12,160.65110778808594
2024-03-13,161.3931427001953
2024-03-14,160.88543701171875
2024-03-15,160.76828002929688
2024-03-18,167.2122802734375
2024-03-19,167.73953247070312
2024-03-20,167.79811096191406
2024-03-21,168.37416076660156
2024-03-22,167.95433044433594
2024-03-25,168.52061462402344
2024-03-26,168.6475372314453
2024-03-27,169.46771240234375
2024-03-28,170.87364196777344
2024-04-01,168.89163208007812
2024-04-02,167.38804626464844
2024-04-03,165.6696319580078
2024-04-04,165.64035034179688
2024-04-05,165.14239501953125
2024-04-08,165.57199096679688
2024-04-09,166.57763671875
2024-04-10,164.95687866210938
2024-04-11,164.38082885742188
2024-04-12,164.12698364257812
2024-04-15,163.004150390625
2024-04-16,163.54115295410156
2024-04-17,165.474365234375
2024-04-18,168.19842529296875
2024-04-19,170.01446533203125
2024-04-22,172.2893829345703
2024-04-23,167.17324829101562
2024-04-24,173.21694946289062
2024-04-25,172.50418090820312
2024-04-26,171.43017578125
2024-04-29,171.97694396972656
2024-04-30,171.75238037109375
2024-05-01,171.01034545898438
2024-05-02,171.30323791503906
2024-05-03,171.98670959472656
2024-05-06,171.66453552246094
2024-05-07,173.81251525878906
2024-05-08,173.21694946289062
2024-05-09,173.85157775878906
2024-05-10,175.54067993164062
2024-05-13,176.62445068359375
2024-05-14,175.61878967285156
2024-05-15,175.21849060058594
2024-05-16,178.7822265625
2024-05-17,177.8839569091797
2024-05-20,176.0483856201172
2024-05-21,176.80018615722656
2024-05-22,177.7863006591797
2024-05-23,175.03297424316406
2024-05-24,173.78323364257812
2024-05-28,169.28219604492188
2024-05-29,167.10488891601562
2024-05-30,166.45071411132812
2024-05-31,168.8135223388672
2024-06-03,167.18299865722656
2024-06-04,169.78012084960938
2024-06-05,169.38958740234375
2024-06-06,169.10643005371094
2024-06-07,168.3142547607422
2024-06-10,163.25616455078125
2024-06-11,162.43942260742188
2024-06-12,161.21917724609375
2024-06-13,160.7271270751953
2024-06-14,161.19949340820312
2024-06-17,163.4923553466797
2024-06-18,163.82693481445312
2024-06-20,164.02374267578125
2024-06-21,164.6141815185547
2024-06-24,165.4014434814453
2024-06-25,164.68307495117188
2024-06-26,164.0828094482422
2024-06-27,163.6104278564453
2024-06-28,162.30162048339844
2024-07-01,160.2941436767578
2024-07-02,160.97314453125
2024-07-03,160.00877380371094
2024-07-05,161.77024841308594
2024-07-08,159.53640747070312
2024-07-09,159.31991577148438
2024-07-10,160.98300170898438
2024-07-11,161.33724975585938
2024-07-12,163.72853088378906
2024-07-15,161.24868774414062
2024-07-16,162.13433837890625
2024-07-17,167.18260192871094
2024-07-18,167.65493774414062
2024-07-19,166.66104125976562
2024-07-22,164.98814392089844
2024-07-23,163.630126953125
2024-07-24,165.489990234375
2024-07-25,168.29458618164062
2024-07-26,169.99700927734375
2024-07-29,170.44969177246094
2024-07-30,170.42015075683594
2024-07-31,169.9182891845703
2024-08-01,172.1717987060547
2024-08-02,175.20269775390625
2024-08-05,171.26644897460938
2024-08-06,169.7411651611328
2024-08-07,169.05230712890625
2024-08-08,169.62307739257812
2024-08-09,169.6427459716797
2024-08-12,168.68820190429688
2024-08-13,169.62307739257812
2024-08-14,170.9417266845703
2024-08-15,169.77069091796875
2024-08-16,169.86907958984375
2024-08-19,171.0499725341797
2024-08-20,173.04762268066406
2024-08-21,172.41781616210938
2024-08-22,172.9393768310547
2024-08-23,173.06729125976562
2024-08-26,173.16571044921875
2024-08-27,172.50637817382812
2024-08-28,171.14837646484375
2024-08-29,169.34751892089844
2024-08-30,170.12493896484375
2024-09-03,174.71067810058594
2024-09-04,175.67507934570312
2024-09-05,176.44264221191406
2024-09-06,175.84274291992188
2024-09-09,176.68556213378906
2024-09-10,176.30877685546875
2024-09-11,174.29591369628906
2024-09-12,175.7534942626953
2024-09-13,175.86256408691406
2024-09-16,175.71383666992188
2024-09-17,175.376708984375
2024-09-18,173.73072814941406
2024-09-19,173.18536376953125
2024-09-20,169.7347412109375
2024-09-23,170.65689086914062
2024-09-24,168.48538208007812
2024-09-25,167.9697723388672
2024-09-26,168.25732421875
2024-09-27,168.56471252441406
2024-09-30,168.61428833007812
2024-10-01,169.9330596923828
2024-10-02,168.11851501464844
2024-10-03,167.10711669921875
2024-10-04,166.55184936523438
2024-10-07,165.79827880859375
2024-10-08,168.9811553955078
2024-10-09,171.083251953125
2024-10-10,171.5294647216797
2024-10-11,173.33409118652344
2024-10-14,174.61322021484375
2024-10-15,174.41488647460938
2024-10-16,173.0068817138672
2024-10-17,173.19528198242188
2024-10-18,173.5819854736328
2024-10-21,173.53240966796875
2024-10-22,172.89781188964844
2024-10-23,171.48980712890625
2024-10-24,170.70648193359375
2024-10-25,170.33958435058594
2024-10-28,168.4060516357422
2024-10-29,166.0858154296875
2024-10-30,164.8067169189453
2024-10-31,164.6778106689453
2024-11-01,164.1919403076172
2024-11-04,164.93560791015625
2024-11-05,166.432861328125
2024-11-06,163.3193817138672
2024-11-07,162.61537170410156
2024-11-08,163.71600341796875
2024-11-11,162.8731689453125
2024-11-12,162.95249938964844
2024-11-13,163.34912109375
2024-11-14,163.75564575195312
2024-11-15,157.28079223632812
2024-11-18,156.9932403564453
2024-11-19,155.39683532714844
2024-11-20,157.3997802734375
2024-11-21,158.98626708984375
2024-11-22,160.6322479248047
2024-11-25,161.6733856201172
2024-11-26,160.79090881347656
2024-11-27,161.34617614746094
2024-11-29,162.07000732421875
2024-12-02,161.6733856201172
2024-12-03,160.33477783203125
2024-12-04,158.82760620117188
2024-12-05,159.135009765625
2024-12-06,157.7899932861328
2024-12-09,159.47000122070312
2024-12-10,159.83999633789062
2024-12-11,156.77000427246094
2024-12-12,158.89999389648438
2024-12-13,157.97000122070312
2024-12-16,156.02000427246094
2024-12-17,156.13999938964844
