,AMP
2019-05-17,129.5871124267578
2019-05-20,131.470703125
2019-05-21,133.74179077148438
2019-05-22,131.90328979492188
2019-05-23,130.10081481933594
2019-05-24,131.93032836914062
2019-05-28,130.00167846679688
2019-05-29,129.80340576171875
2019-05-30,129.19061279296875
2019-05-31,124.57634735107422
2019-06-03,126.87445068359375
2019-06-04,132.40794372558594
2019-06-05,132.93069458007812
2019-06-06,134.9584197998047
2019-06-07,135.0665740966797
2019-06-10,136.31028747558594
2019-06-11,136.9141082763672
2019-06-12,135.53517150878906
2019-06-13,136.5716094970703
2019-06-14,138.36508178710938
2019-06-17,133.19203186035156
2019-06-18,135.21983337402344
2019-06-19,133.46238708496094
2019-06-20,134.5438690185547
2019-06-21,132.2727813720703
2019-06-24,133.12893676757812
2019-06-25,129.50601196289062
2019-06-26,131.68699645996094
2019-06-27,129.80340576171875
2019-06-28,130.82179260253906
2019-07-01,131.353515625
2019-07-02,131.5968780517578
2019-07-03,133.2190399169922
2019-07-05,135.2919158935547
2019-07-08,134.22842407226562
2019-07-09,135.364013671875
2019-07-10,133.6697235107422
2019-07-11,135.56228637695312
2019-07-12,136.21112060546875
2019-07-15,135.4451141357422
2019-07-16,135.98582458496094
2019-07-17,133.8048553466797
2019-07-18,135.25584411621094
2019-07-19,133.97613525390625
2019-07-22,133.2281036376953
2019-07-23,134.36361694335938
2019-07-24,136.50852966308594
2019-07-25,132.45301818847656
2019-07-26,135.12063598632812
2019-07-29,134.9493865966797
2019-07-30,133.8589324951172
2019-07-31,131.13722229003906
2019-08-01,126.67618560791016
2019-08-02,122.78307342529297
2019-08-05,118.3817367553711
2019-08-06,120.94084167480469
2019-08-07,118.92623901367188
2019-08-08,122.45636749267578
2019-08-09,119.62498474121094
2019-08-12,113.87153625488281
2019-08-13,116.81179809570312
2019-08-14,111.07647705078125
2019-08-15,111.39408874511719
2019-08-16,114.65196990966797
2019-08-19,116.18562316894531
2019-08-20,114.66102600097656
2019-08-21,116.1130142211914
2019-08-22,116.68474578857422
2019-08-23,112.97311401367188
2019-08-26,114.47956848144531
2019-08-27,113.65372467041016
2019-08-28,114.20730590820312
2019-08-29,116.54862213134766
2019-08-30,117.04773712158203
2019-09-03,115.43240356445312
2019-09-04,117.31090545654297
2019-09-05,121.06792449951172
2019-09-06,122.28394317626953
2019-09-09,125.11530303955078
2019-09-10,131.24993896484375
2019-09-11,132.1029510498047
2019-09-12,132.8379669189453
2019-09-13,133.7908477783203
2019-09-16,133.7908477783203
2019-09-17,132.5748748779297
2019-09-18,133.8907012939453
2019-09-19,133.66380310058594
2019-09-20,132.29354858398438
2019-09-23,133.66380310058594
2019-09-24,131.49493408203125
2019-09-25,132.0121612548828
2019-09-26,132.60206604003906
2019-09-27,133.8907012939453
2019-09-30,133.491455078125
2019-10-01,127.71980285644531
2019-10-02,122.81938171386719
2019-10-03,122.66510772705078
2019-10-04,123.59074401855469
2019-10-07,122.26579284667969
2019-10-08,117.2564697265625
2019-10-09,119.96074676513672
2019-10-10,121.61237335205078
2019-10-11,125.47828674316406
2019-10-14,125.9774169921875
2019-10-15,127.2479019165039
2019-10-16,126.83954620361328
2019-10-17,127.49293518066406
2019-10-18,128.8632049560547
2019-10-21,130.95045471191406
2019-10-22,129.27159118652344
2019-10-23,130.1972198486328
2019-10-24,135.78736877441406
2019-10-25,135.6240234375
2019-10-28,138.6731719970703
2019-10-29,139.4808349609375
2019-10-30,137.9381103515625
2019-10-31,136.93080139160156
2019-11-01,139.6434783935547
2019-11-04,141.8811798095703
2019-11-05,144.57557678222656
2019-11-06,144.19195556640625
2019-11-07,144.0732421875
2019-11-08,144.80392456054688
2019-11-11,144.6578369140625
2019-11-12,145.13275146484375
2019-11-13,144.6669158935547
2019-11-14,145.51634216308594
2019-11-15,146.29270935058594
2019-11-18,144.54823303222656
2019-11-19,145.23321533203125
2019-11-20,144.6578369140625
2019-11-21,144.3564453125
2019-11-22,145.92733764648438
2019-11-25,147.76324462890625
2019-11-26,147.06910705566406
2019-11-27,149.2337188720703
2019-11-29,149.67213439941406
2019-12-02,148.4756622314453
2019-12-03,146.1191864013672
2019-12-04,148.00070190429688
2019-12-05,148.67660522460938
2019-12-06,150.6129150390625
2019-12-09,150.53985595703125
2019-12-10,150.8960723876953
2019-12-11,150.2567138671875
2019-12-12,153.83702087402344
2019-12-13,152.93284606933594
2019-12-16,152.93284606933594
2019-12-17,152.8414764404297
2019-12-18,152.7684326171875
2019-12-19,152.7866973876953
2019-12-20,153.52650451660156
2019-12-23,152.7866973876953
2019-12-24,153.18858337402344
2019-12-26,153.1520233154297
2019-12-27,152.2660675048828
2019-12-30,151.6815185546875
2019-12-31,152.1473388671875
2020-01-02,154.5677490234375
2020-01-03,152.64056396484375
2020-01-06,153.14291381835938
2020-01-07,151.2979278564453
2020-01-08,152.65882873535156
2020-01-09,154.2389373779297
2020-01-10,154.5038299560547
2020-01-13,155.02442932128906
2020-01-14,153.82789611816406
2020-01-15,153.7091827392578
2020-01-16,157.05206298828125
2020-01-17,157.49049377441406
2020-01-21,155.49937438964844
2020-01-22,156.31227111816406
2020-01-23,156.5314483642578
2020-01-24,153.0515899658203
2020-01-27,148.32948303222656
2020-01-28,150.81382751464844
2020-01-29,151.6541290283203
2020-01-30,155.73684692382812
2020-01-31,151.07875061035156
2020-02-03,152.95114135742188
2020-02-04,158.266845703125
2020-02-05,160.8059844970703
2020-02-06,160.66900634765625
2020-02-07,160.13009643554688
2020-02-10,160.54112243652344
2020-02-11,162.239990234375
2020-02-12,163.16246032714844
2020-02-13,163.83282470703125
2020-02-14,164.2185516357422
2020-02-18,162.81349182128906
2020-02-19,164.4206085205078
2020-02-20,165.04507446289062
2020-02-21,161.10536193847656
2020-02-24,151.04031372070312
2020-02-25,143.47312927246094
2020-02-26,143.2619171142578
2020-02-27,134.2437744140625
2020-02-28,129.76222229003906
2020-03-02,138.5416259765625
2020-03-03,129.08265686035156
2020-03-04,132.66421508789062
2020-03-05,123.52668762207031
2020-03-06,116.2625503540039
2020-03-09,100.21903228759766
2020-03-10,109.54027557373047
2020-03-11,101.73432159423828
2020-03-12,84.8735122680664
2020-03-13,104.08528137207031
2020-03-16,79.28994750976562
2020-03-17,89.94277954101562
2020-03-18,86.24183654785156
2020-03-19,87.63774108886719
2020-03-20,82.49497985839844
2020-03-23,76.11248779296875
2020-03-24,91.88966369628906
2020-03-25,95.1406021118164
2020-03-26,101.81697845458984
2020-03-27,94.89264678955078
2020-03-30,100.23744201660156
2020-03-31,94.11206817626953
2020-04-01,86.60917663574219
2020-04-02,86.37040710449219
2020-04-03,82.9449691772461
2020-04-06,94.20390319824219
2020-04-07,95.03040313720703
2020-04-08,102.57002258300781
2020-04-09,110.63309478759766
2020-04-13,105.53627014160156
2020-04-14,104.96691131591797
2020-04-15,95.64570617675781
2020-04-16,93.38656616210938
2020-04-17,101.89044952392578
2020-04-20,101.11903381347656
2020-04-21,95.00284576416016
2020-04-22,96.34363555908203
2020-04-23,95.8293685913086
2020-04-24,98.70379638671875
2020-04-27,103.26797485351562
2020-04-28,104.2138442993164
2020-04-29,108.38314056396484
2020-04-30,105.55464172363281
2020-05-01,102.17513275146484
2020-05-04,103.82814025878906
2020-05-05,101.68841552734375
2020-05-06,98.5201187133789
2020-05-07,111.79021453857422
2020-05-08,115.3533935546875
2020-05-11,113.7554702758789
2020-05-12,111.25757598876953
2020-05-13,107.78622436523438
2020-05-14,112.58917236328125
2020-05-15,112.97820281982422
2020-05-18,122.19387817382812
2020-05-19,119.0540542602539
2020-05-20,121.91602325439453
2020-05-21,122.3698501586914
2020-05-22,122.68480682373047
2020-05-26,129.70538330078125
2020-05-27,135.42933654785156
2020-05-28,133.0397186279297
2020-05-29,129.73318481445312
2020-06-01,133.31759643554688
2020-06-02,135.59603881835938
2020-06-03,140.3011474609375
2020-06-04,141.82008361816406
2020-06-05,144.08934020996094
2020-06-08,150.6931610107422
2020-06-09,147.81263732910156
2020-06-10,142.6814727783203
2020-06-11,128.8254852294922
2020-06-12,135.8183135986328
2020-06-15,139.09706115722656
2020-06-16,142.181396484375
2020-06-17,138.6432342529297
2020-06-18,139.42124938964844
2020-06-19,137.4021453857422
2020-06-22,137.33734130859375
2020-06-23,137.64295959472656
2020-06-24,132.40989685058594
2020-06-25,140.36598205566406
2020-06-26,136.17958068847656
2020-06-29,137.41139221191406
2020-06-30,138.96743774414062
2020-07-01,135.068115234375
2020-07-02,134.71615600585938
2020-07-06,139.11558532714844
2020-07-07,135.34597778320312
2020-07-08,137.4576873779297
2020-07-09,132.7155303955078
2020-07-10,137.61514282226562
2020-07-13,137.0686798095703
2020-07-14,138.7451171875
2020-07-15,142.72781372070312
2020-07-16,141.60711669921875
2020-07-17,142.05166625976562
2020-07-20,142.98715209960938
2020-07-21,145.71945190429688
2020-07-22,146.3029327392578
2020-07-23,145.23779296875
2020-07-24,143.80223083496094
2020-07-27,144.80247497558594
2020-07-28,142.6814727783203
2020-07-29,145.3304443359375
2020-07-30,140.81982421875
2020-07-31,142.29249572753906
2020-08-03,144.200439453125
2020-08-04,142.0979766845703
2020-08-05,144.6450653076172
2020-08-06,144.34866333007812
2020-08-07,149.03872680664062
2020-08-10,149.96185302734375
2020-08-11,151.56561279296875
2020-08-12,150.19496154785156
2020-08-13,148.25550842285156
2020-08-14,148.87094116210938
2020-08-17,147.1645965576172
2020-08-18,145.92445373535156
2020-08-19,146.25079345703125
2020-08-20,144.65635681152344
2020-08-21,144.0689239501953
2020-08-24,147.06202697753906
2020-08-25,146.38131713867188
2020-08-26,145.21578979492188
2020-08-27,148.34877014160156
2020-08-28,148.15292358398438
2020-08-31,146.2041778564453
2020-09-01,146.5398712158203
2020-09-02,148.93617248535156
2020-09-03,145.7752227783203
2020-09-04,145.9617462158203
2020-09-08,139.40682983398438
2020-09-09,139.95692443847656
2020-09-10,139.928955078125
2020-09-11,141.82180786132812
2020-09-14,145.48622131347656
2020-09-15,143.45352172851562
2020-09-16,146.7916259765625
2020-09-17,146.39065551757812
2020-09-18,147.05267333984375
2020-09-21,140.22732543945312
2020-09-22,138.64219665527344
2020-09-23,135.52793884277344
2020-09-24,134.83792114257812
2020-09-25,136.82400512695312
2020-09-28,141.24368286132812
2020-09-29,140.21803283691406
2020-09-30,143.69595336914062
2020-10-01,144.8148651123047
2020-10-02,148.1156768798828
2020-10-05,151.668212890625
2020-10-06,149.00146484375
2020-10-07,153.74746704101562
2020-10-08,157.8688201904297
2020-10-09,158.82919311523438
2020-10-12,160.4143524169922
2020-10-13,155.46315002441406
2020-10-14,155.78018188476562
2020-10-15,159.42599487304688
2020-10-16,158.46556091308594
2020-10-19,157.61708068847656
2020-10-20,156.63803100585938
2020-10-21,155.48179626464844
2020-10-22,158.810546875
2020-10-23,158.8758544921875
2020-10-26,154.41885375976562
2020-10-27,151.4164276123047
2020-10-28,147.5561981201172
2020-10-29,150.22293090820312
2020-10-30,149.96185302734375
2020-11-02,153.3372039794922
2020-11-03,156.134521484375
2020-11-04,157.02029418945312
2020-11-05,161.02040100097656
2020-11-06,159.26622009277344
2020-11-09,171.61126708984375
2020-11-10,171.82701110839844
2020-11-11,170.07281494140625
2020-11-12,166.3205108642578
2020-11-13,173.43112182617188
2020-11-16,174.45362854003906
2020-11-17,172.8213653564453
2020-11-18,171.97711181640625
2020-11-19,172.25851440429688
2020-11-20,168.6656951904297
2020-11-23,172.3804931640625
2020-11-24,180.7386932373047
2020-11-25,178.4123077392578
2020-11-27,178.9375762939453
2020-11-30,173.768798828125
2020-12-01,178.46856689453125
2020-12-02,181.46104431152344
2020-12-03,182.6523895263672
2020-12-04,184.12515258789062
2020-12-07,182.39913940429688
2020-12-08,180.58863830566406
2020-12-09,181.27342224121094
2020-12-10,180.90757751464844
2020-12-11,179.86630249023438
2020-12-14,179.1627655029297
2020-12-15,178.9563751220703
2020-12-16,177.9901580810547
2020-12-17,178.28097534179688
2020-12-18,175.3635711669922
2020-12-21,175.19468688964844
2020-12-22,173.59996032714844
2020-12-23,176.8644561767578
2020-12-24,177.95265197753906
2020-12-28,178.21530151367188
2020-12-29,177.36163330078125
2020-12-30,179.50045776367188
2020-12-31,182.29592895507812
2021-01-04,176.4611053466797
2021-01-05,175.42919921875
2021-01-06,185.4947509765625
2021-01-07,187.73672485351562
2021-01-08,189.06883239746094
2021-01-11,189.0969696044922
2021-01-12,191.88304138183594
2021-01-13,190.4947052001953
2021-01-14,194.13441467285156
2021-01-15,195.38201904296875
2021-01-19,199.80038452148438
2021-01-20,199.95985412597656
2021-01-21,198.81541442871094
2021-01-22,198.67471313476562
2021-01-25,198.5058135986328
2021-01-26,198.1868896484375
2021-01-27,188.984375
2021-01-28,193.8623504638672
2021-01-29,185.61669921875
2021-02-01,188.40280151367188
2021-02-02,192.3895721435547
2021-02-03,189.359619140625
2021-02-04,196.3482666015625
2021-02-05,197.98989868164062
2021-02-08,200.1005401611328
2021-02-09,201.36692810058594
2021-02-10,201.73281860351562
2021-02-11,202.38323974609375
2021-02-12,205.56935119628906
2021-02-16,207.55828857421875
2021-02-17,205.8615264892578
2021-02-18,201.9119110107422
2021-02-19,211.61160278320312
2021-02-22,212.921875
2021-02-23,213.50628662109375
2021-02-24,218.78504943847656
2021-02-25,211.09317016601562
2021-02-26,208.5480499267578
2021-03-01,215.93829345703125
2021-03-02,212.8370361328125
2021-03-03,210.8574981689453
2021-03-04,204.77755737304688
2021-03-05,209.5472412109375
2021-03-08,211.2156982421875
2021-03-09,210.6784210205078
2021-03-10,212.705078125
2021-03-11,213.54397583007812
2021-03-12,212.5542449951172
2021-03-15,215.04278564453125
2021-03-16,208.43492126464844
2021-03-17,212.5542449951172
2021-03-18,213.8833465576172
2021-03-19,215.32559204101562
2021-03-22,216.03256225585938
2021-03-23,208.85916137695312
2021-03-24,209.70750427246094
2021-03-25,214.6280517578125
2021-03-26,219.23748779296875
2021-03-29,216.12680053710938
2021-03-30,219.44488525390625
2021-03-31,219.11495971679688
2021-04-01,221.90513610839844
2021-04-05,224.61050415039062
2021-04-06,222.8666229248047
2021-04-07,224.431396484375
2021-04-08,223.46051025390625
2021-04-09,226.97650146484375
2021-04-12,231.57656860351562
2021-04-13,229.33306884765625
2021-04-14,232.7642822265625
2021-04-15,233.32041931152344
2021-04-16,234.49874877929688
2021-04-19,232.55691528320312
2021-04-20,228.47532653808594
2021-04-21,233.14132690429688
2021-04-22,228.9654541015625
2021-04-23,234.84751892089844
2021-04-26,233.30157470703125
2021-04-27,241.81356811523438
2021-04-28,241.8983612060547
2021-04-29,245.8762969970703
2021-04-30,243.5762939453125
2021-05-03,243.0577850341797
2021-05-04,242.75616455078125
2021-05-05,246.26280212402344
2021-05-06,248.47801208496094
2021-05-07,251.48846435546875
2021-05-10,250.02108764648438
2021-05-11,244.38829040527344
2021-05-12,237.46795654296875
2021-05-13,240.38375854492188
2021-05-14,244.5681610107422
2021-05-17,243.44155883789062
2021-05-18,239.30453491210938
2021-05-19,238.81227111816406
2021-05-20,239.26669311523438
2021-05-21,240.71510314941406
2021-05-24,241.1316680908203
2021-05-25,239.98617553710938
2021-05-26,242.09725952148438
2021-05-27,246.42364501953125
2021-05-28,245.98817443847656
2021-06-01,248.298095703125
2021-06-02,248.68626403808594
2021-06-03,249.75599670410156
2021-06-04,251.26123046875
2021-06-07,250.74053955078125
2021-06-08,249.8412322998047
2021-06-09,246.82125854492188
2021-06-10,243.60250854492188
2021-06-11,244.77639770507812
2021-06-14,241.0464630126953
2021-06-15,241.33045959472656
2021-06-16,240.09030151367188
2021-06-17,231.9014129638672
2021-06-18,224.0438995361328
2021-06-21,228.48387145996094
2021-06-22,230.01748657226562
2021-06-23,230.1121826171875
2021-06-24,232.35585021972656
2021-06-25,235.38526916503906
2021-06-28,233.42559814453125
2021-06-29,234.95924377441406
2021-06-30,235.61245727539062
2021-07-01,237.60995483398438
2021-07-02,237.54368591308594
2021-07-06,234.0125274658203
2021-07-07,235.6597900390625
2021-07-08,228.46493530273438
2021-07-09,235.6787109375
2021-07-12,238.23477172851562
2021-07-13,236.29408264160156
2021-07-14,233.690673828125
2021-07-15,235.59353637695312
2021-07-16,233.6243896484375
2021-07-19,225.4165802001953
2021-07-20,232.715576171875
2021-07-21,237.7330322265625
2021-07-22,233.7190399169922
2021-07-23,235.62193298339844
2021-07-26,237.76145935058594
2021-07-27,236.2467498779297
2021-07-28,238.6229248046875
2021-07-29,245.39175415039062
2021-07-30,243.82977294921875
2021-08-02,244.64389038085938
2021-08-03,246.0165557861328
2021-08-04,241.93630981445312
2021-08-05,247.73956298828125
2021-08-06,252.5220489501953
2021-08-09,252.54104614257812
2021-08-10,255.22232055664062
2021-08-11,257.97015380859375
2021-08-12,259.3772888183594
2021-08-13,258.7782897949219
2021-08-16,257.9130554199219
2021-08-17,255.50750732421875
2021-08-18,251.029296875
2021-08-19,247.5493621826172
2021-08-20,248.7283935546875
2021-08-23,251.98008728027344
2021-08-24,254.94664001464844
2021-08-25,259.26324462890625
2021-08-26,256.7340393066406
2021-08-27,262.8192138671875
2021-08-30,259.3582458496094
2021-08-31,259.48187255859375
2021-09-01,258.8828430175781
2021-09-02,260.461181640625
2021-09-03,258.949462890625
2021-09-07,256.5629577636719
2021-09-08,255.859375
2021-09-09,256.2872009277344
2021-09-10,253.60595703125
2021-09-13,256.3252868652344
2021-09-14,253.4633331298828
2021-09-15,257.92254638671875
2021-09-16,257.9035949707031
2021-09-17,256.2872009277344
2021-09-20,243.6986541748047
2021-09-21,241.02694702148438
2021-09-22,246.3799285888672
2021-09-23,254.57579040527344
2021-09-24,258.0461730957031
2021-09-27,263.9411315917969
2021-09-28,257.80853271484375
2021-09-29,257.3901672363281
2021-09-30,251.12432861328125
2021-10-01,255.31741333007812
2021-10-04,251.85658264160156
2021-10-05,259.50091552734375
2021-10-06,259.7481384277344
2021-10-07,262.75262451171875
2021-10-08,265.3673400878906
2021-10-11,263.58935546875
2021-10-12,265.7381591796875
2021-10-13,264.6542663574219
2021-10-14,271.7661437988281
2021-10-15,275.607421875
2021-10-18,274.789794921875
2021-10-19,278.7545166015625
2021-10-20,282.1298522949219
2021-10-21,281.5403747558594
2021-10-22,283.5275573730469
2021-10-25,283.33734130859375
2021-10-26,282.68133544921875
2021-10-27,281.74005126953125
2021-10-28,288.59527587890625
2021-10-29,287.26409912109375
2021-11-01,290.72509765625
2021-11-02,292.7217712402344
2021-11-03,294.97509765625
2021-11-04,291.59979248046875
2021-11-05,291.2944030761719
2021-11-08,292.9072265625
2021-11-09,291.2563171386719
2021-11-10,290.90313720703125
2021-11-11,292.12469482421875
2021-11-12,294.4341125488281
2021-11-15,293.6229553222656
2021-11-16,294.57720947265625
2021-11-17,288.59375
2021-11-18,289.3189392089844
2021-11-19,285.8643493652344
2021-11-22,287.5439453125
2021-11-23,290.0824279785156
2021-11-24,288.64141845703125
2021-11-26,278.4112243652344
2021-11-29,280.2912292480469
2021-11-30,276.3689880371094
2021-12-01,271.92193603515625
2021-12-02,282.2666015625
2021-12-03,276.94158935546875
2021-12-06,280.22442626953125
2021-12-07,287.80157470703125
2021-12-08,286.8472900390625
2021-12-09,283.764892578125
2021-12-10,284.2038879394531
2021-12-13,279.4609069824219
2021-12-14,278.88836669921875
2021-12-15,284.6142578125
2021-12-16,286.5133361816406
2021-12-17,281.1691589355469
2021-12-20,270.85302734375
2021-12-21,281.0451354980469
2021-12-22,285.043701171875
2021-12-23,288.4696350097656
2021-12-27,293.34619140625
2021-12-28,291.7047424316406
2021-12-29,291.4566345214844
2021-12-30,288.1737976074219
2021-12-31,287.8780212402344
2022-01-03,290.3592529296875
2022-01-04,303.54779052734375
2022-01-05,300.5512390136719
2022-01-06,304.6166076660156
2022-01-07,304.7406921386719
2022-01-10,304.09173583984375
2022-01-11,311.13458251953125
2022-01-12,313.2054748535156
2022-01-13,312.36566162109375
2022-01-14,313.5680236816406
2022-01-18,304.6166076660156
2022-01-19,297.5833435058594
2022-01-20,295.2643737792969
2022-01-21,285.7021484375
2022-01-24,287.2099609375
2022-01-25,284.8909912109375
2022-01-26,285.13909912109375
2022-01-27,289.8343200683594
2022-01-28,284.4710693359375
2022-01-31,290.4069519042969
2022-02-01,294.023681640625
2022-02-02,298.9002990722656
2022-02-03,290.349609375
2022-02-04,294.023681640625
2022-02-07,297.6596984863281
2022-02-08,300.9139099121094
2022-02-09,304.5784606933594
2022-02-10,302.53851318359375
2022-02-11,291.14190673828125
2022-02-14,288.22088623046875
2022-02-15,295.4419860839844
2022-02-16,298.9088439941406
2022-02-17,286.7364196777344
2022-02-18,287.84735107421875
2022-02-22,284.8210144042969
2022-02-23,279.22808837890625
2022-02-24,277.12109375
2022-02-25,289.9638671875
2022-02-28,287.1099853515625
2022-03-01,267.2662658691406
2022-03-02,277.6382141113281
2022-03-03,278.1170959472656
2022-03-04,269.583984375
2022-03-07,253.71482849121094
2022-03-08,250.33413696289062
2022-03-09,262.90875244140625
2022-03-10,261.01251220703125
2022-03-11,260.3708190917969
2022-03-14,262.0277099609375
2022-03-15,267.7643127441406
2022-03-16,282.01495361328125
2022-03-17,287.21527099609375
2022-03-18,288.09637451171875
2022-03-21,286.2096252441406
2022-03-22,294.47467041015625
2022-03-23,290.33740234375
2022-03-24,298.53533935546875
2022-03-25,301.3222351074219
2022-03-28,297.94158935546875
2022-03-29,299.0141906738281
2022-03-30,297.46270751953125
2022-03-31,287.65582275390625
2022-04-01,284.8305969238281
2022-04-04,284.9455261230469
2022-04-05,285.9128112792969
2022-04-06,279.8984069824219
2022-04-07,277.0636291503906
2022-04-08,280.6454772949219
2022-04-11,278.4618835449219
2022-04-12,275.7611083984375
2022-04-13,280.3581237792969
2022-04-14,278.4331359863281
2022-04-18,278.1170959472656
2022-04-19,285.04132080078125
2022-04-20,288.1155090332031
2022-04-21,279.3716735839844
2022-04-22,268.23358154296875
2022-04-25,269.07635498046875
2022-04-26,253.36044311523438
2022-04-27,254.95021057128906
2022-04-28,261.36688232421875
2022-04-29,254.2607421875
2022-05-02,257.44024658203125
2022-05-03,260.58154296875
2022-05-04,271.5281066894531
2022-05-05,259.25030517578125
2022-05-06,256.50823974609375
2022-05-09,249.8117218017578
2022-05-10,249.57113647460938
2022-05-11,246.70394897460938
2022-05-12,241.46987915039062
2022-05-13,251.7070770263672
2022-05-16,250.6968231201172
2022-05-17,258.8654479980469
2022-05-18,250.08108520507812
2022-05-19,244.30819702148438
2022-05-20,246.31907653808594
2022-05-23,253.0829620361328
2022-05-24,250.7642059326172
2022-05-25,255.20936584472656
2022-05-26,263.9455871582031
2022-05-27,267.9481201171875
2022-05-31,265.8121643066406
2022-06-01,260.20281982421875
2022-06-02,265.1771240234375
2022-06-03,261.0783996582031
2022-06-06,263.8974914550781
2022-06-07,266.5722961425781
2022-06-08,261.8577575683594
2022-06-09,255.642333984375
2022-06-10,242.0567626953125
2022-06-13,231.29998779296875
2022-06-14,233.86891174316406
2022-06-15,237.14981079101562
2022-06-16,226.68167114257812
2022-06-17,226.20062255859375
2022-06-21,233.4167022705078
2022-06-22,231.9831085205078
2022-06-23,230.49176025390625
2022-06-24,239.8534393310547
2022-06-27,237.87142944335938
2022-06-28,234.53277587890625
2022-06-29,230.9151611328125
2022-06-30,228.68292236328125
2022-07-01,228.9619598388672
2022-07-05,226.4026641845703
2022-07-06,224.72854614257812
2022-07-07,229.25064086914062
2022-07-08,227.57647705078125
2022-07-11,222.64065551757812
2022-07-12,222.88119506835938
2022-07-13,219.3982391357422
2022-07-14,214.67408752441406
2022-07-15,221.6111602783203
2022-07-18,221.46685791015625
2022-07-19,229.0677947998047
2022-07-20,232.86827087402344
2022-07-21,236.05296325683594
2022-07-22,235.78358459472656
2022-07-25,236.72645568847656
2022-07-26,232.43531799316406
2022-07-27,246.80978393554688
2022-07-28,252.65000915527344
2022-07-29,259.7026062011719
2022-08-01,256.4697265625
2022-08-02,254.11241149902344
2022-08-03,259.8372497558594
2022-08-04,260.2413635253906
2022-08-05,260.0769958496094
2022-08-08,261.1499328613281
2022-08-09,262.3099060058594
2022-08-10,271.5216979980469
2022-08-11,273.8609619140625
2022-08-12,279.515625
2022-08-15,276.78009033203125
2022-08-16,279.4092712402344
2022-08-17,278.5296630859375
2022-08-18,282.0867919921875
2022-08-19,275.2335510253906
2022-08-22,267.74224853515625
2022-08-23,268.08056640625
2022-08-24,268.4671936035156
2022-08-25,274.17987060546875
2022-08-26,265.6640319824219
2022-08-29,262.0875549316406
2022-08-30,259.4583740234375
2022-08-31,259.0620422363281
2022-09-01,260.1929931640625
2022-09-02,259.4583740234375
2022-09-06,259.5260314941406
2022-09-07,267.6166076660156
2022-09-08,272.91363525390625
2022-09-09,277.0410461425781
2022-09-12,279.5832824707031
2022-09-13,268.44793701171875
2022-09-14,268.67987060546875
2022-09-15,268.0902404785156
2022-09-16,263.1701965332031
2022-09-19,268.8538513183594
2022-09-20,265.9540100097656
2022-09-21,260.85992431640625
2022-09-22,255.64993286132812
2022-09-23,248.7676239013672
2022-09-26,244.70787048339844
2022-09-27,244.08921813964844
2022-09-28,250.76849365234375
2022-09-29,245.4521484375
2022-09-30,243.5382537841797
2022-10-03,253.64903259277344
2022-10-04,268.41888427734375
2022-10-05,267.0559387207031
2022-10-06,265.84765625
2022-10-07,262.7835693359375
2022-10-10,263.788818359375
2022-10-11,257.39947509765625
2022-10-12,254.60601806640625
2022-10-13,265.52874755859375
2022-10-14,249.2605743408203
2022-10-17,258.1341247558594
2022-10-18,259.5453796386719
2022-10-19,255.47593688964844
2022-10-20,249.2316131591797
2022-10-21,258.095458984375
2022-10-24,262.58050537109375
2022-10-25,268.9698486328125
2022-10-26,282.7344055175781
2022-10-27,290.0130310058594
2022-10-28,301.7477722167969
2022-10-31,298.7995300292969
2022-11-01,303.63262939453125
2022-11-02,298.46124267578125
2022-11-03,297.6396484375
2022-11-04,304.6275939941406
2022-11-07,308.59716796875
2022-11-08,310.8197021484375
2022-11-09,305.7340393066406
2022-11-10,321.796630859375
2022-11-11,321.408447265625
2022-11-14,311.1109313964844
2022-11-15,313.8963928222656
2022-11-16,311.2759094238281
2022-11-17,312.10089111328125
2022-11-18,319.0209045410156
2022-11-21,316.08984375
2022-11-22,320.6902770996094
2022-11-23,322.8060302734375
2022-11-25,322.62164306640625
2022-11-28,316.15777587890625
2022-11-29,314.9252014160156
2022-11-30,322.17523193359375
2022-12-01,321.18524169921875
2022-12-02,320.4572448730469
2022-12-05,311.7126770019531
2022-12-06,312.3240966796875
2022-12-07,312.5181884765625
2022-12-08,313.57611083984375
2022-12-09,311.58648681640625
2022-12-12,316.37127685546875
2022-12-13,315.22601318359375
2022-12-14,312.45025634765625
2022-12-15,305.248779296875
2022-12-16,302.98736572265625
2022-12-19,297.5425720214844
2022-12-20,298.9692687988281
2022-12-21,303.81231689453125
2022-12-22,298.85284423828125
2022-12-23,299.1924743652344
2022-12-27,299.31866455078125
2022-12-28,295.5820617675781
2022-12-29,303.1135559082031
2022-12-30,302.2012634277344
2023-01-03,301.51214599609375
2023-01-04,303.666748046875
2023-01-05,299.6583251953125
2023-01-06,311.8193664550781
2023-01-09,311.76116943359375
2023-01-10,310.3538513183594
2023-01-11,320.27288818359375
2023-01-12,321.4181823730469
2023-01-13,323.3690185546875
2023-01-17,326.37774658203125
2023-01-18,318.5356140136719
2023-01-19,313.65380859375
2023-01-20,323.43695068359375
2023-01-23,328.5614929199219
2023-01-24,330.95867919921875
2023-01-25,332.9095153808594
2023-01-26,337.13140869140625
2023-01-27,334.30712890625
2023-01-30,333.34625244140625
2023-01-31,339.8101806640625
2023-02-01,344.09033203125
2023-02-02,337.4710998535156
2023-02-03,343.67291259765625
2023-02-06,340.6933288574219
2023-02-07,342.9256286621094
