,BR
2021-06-07,148.52098083496094
2021-06-08,148.47402954101562
2021-06-09,149.26226806640625
2021-06-10,151.42047119140625
2021-06-11,152.7247314453125
2021-06-14,151.5712127685547
2021-06-15,152.20216369628906
2021-06-16,150.87437438964844
2021-06-17,150.40353393554688
2021-06-18,149.09461975097656
2021-06-21,151.50527954101562
2021-06-22,151.6748046875
2021-06-23,150.3846893310547
2021-06-24,150.96853637695312
2021-06-25,151.31695556640625
2021-06-28,151.42994689941406
2021-06-29,152.5976104736328
2021-06-30,152.1079559326172
2021-07-01,153.42630004882812
2021-07-02,154.82000732421875
2021-07-06,155.05538940429688
2021-07-07,158.37008666992188
2021-07-08,156.74093627929688
2021-07-09,158.8597412109375
2021-07-12,158.6337432861328
2021-07-13,158.44540405273438
2021-07-14,160.13099670410156
2021-07-15,160.70538330078125
2021-07-16,159.96148681640625
2021-07-19,156.9010467529297
2021-07-20,159.2834930419922
2021-07-21,159.80142211914062
2021-07-22,160.59237670898438
2021-07-23,162.4286651611328
2021-07-26,162.315673828125
2021-07-27,161.8636474609375
2021-07-28,160.8748779296875
2021-07-29,162.40982055664062
2021-07-30,163.370361328125
2021-08-02,163.2761688232422
2021-08-03,164.7828369140625
2021-08-04,163.8882598876953
2021-08-05,163.78465270996094
2021-08-06,163.25735473632812
2021-08-09,162.84295654296875
2021-08-10,161.524658203125
2021-08-11,162.08023071289062
2021-08-12,162.8147430419922
2021-08-13,164.18959045410156
2021-08-16,166.66616821289062
2021-08-17,166.4872589111328
2021-08-18,163.53981018066406
2021-08-19,163.59634399414062
2021-08-20,164.3590850830078
2021-08-23,162.4380645751953
2021-08-24,161.2798309326172
2021-08-25,161.00674438476562
2021-08-26,159.9049835205078
2021-08-27,161.57174682617188
2021-08-30,162.2779998779297
2021-08-31,162.17440795898438
2021-09-01,161.43048095703125
2021-09-02,161.04441833496094
2021-09-03,160.79014587402344
2021-09-07,158.93507385253906
2021-09-08,161.78831481933594
2021-09-09,160.7713165283203
2021-09-10,160.04624938964844
2021-09-13,160.37582397460938
2021-09-14,160.3758087158203
2021-09-15,160.35690307617188
2021-09-16,159.421142578125
2021-09-17,157.43618774414062
2021-09-20,155.4323272705078
2021-09-21,153.6080322265625
2021-09-22,155.11094665527344
2021-09-23,158.8634796142578
2021-09-24,159.75193786621094
2021-09-27,159.024169921875
2021-09-28,157.7008514404297
2021-09-29,159.17535400390625
2021-09-30,157.5117950439453
2021-10-01,156.92576599121094
2021-10-04,153.64585876464844
2021-10-05,155.4323272705078
2021-10-06,157.8331756591797
2021-10-07,159.64801025390625
2021-10-08,159.68580627441406
2021-10-11,159.1092071533203
2021-10-12,161.35885620117188
2021-10-13,163.21145629882812
2021-10-14,168.29673767089844
2021-10-15,170.083251953125
2021-10-18,168.26841735839844
2021-10-19,171.01901245117188
2021-10-20,171.36875915527344
2021-10-21,172.33287048339844
2021-10-22,173.98703002929688
2021-10-25,173.38206481933594
2021-10-26,174.1382598876953
2021-10-27,171.36875915527344
2021-10-28,169.78077697753906
2021-10-29,168.63706970214844
2021-11-01,167.5311737060547
2021-11-02,169.07186889648438
2021-11-03,160.5648651123047
2021-11-04,161.98269653320312
2021-11-05,164.28904724121094
2021-11-08,165.48004150390625
2021-11-09,168.58981323242188
2021-11-10,169.03404235839844
2021-11-11,166.1605682373047
2021-11-12,166.93563842773438
2021-11-15,167.37989807128906
2021-11-16,167.41773986816406
2021-11-17,165.08303833007812
2021-11-18,163.52340698242188
2021-11-19,164.59152221679688
2021-11-22,164.5347900390625
2021-11-23,163.58010864257812
2021-11-24,163.6462860107422
2021-11-26,162.17176818847656
2021-11-29,165.89593505859375
2021-11-30,159.3360595703125
2021-12-01,159.03359985351562
2021-12-02,163.99598693847656
2021-12-03,161.321044921875
2021-12-06,162.3040771484375
2021-12-07,164.67657470703125
2021-12-08,164.44027709960938
2021-12-09,165.8391876220703
2021-12-10,168.58981323242188
2021-12-13,169.55392456054688
2021-12-14,168.358642578125
2021-12-15,168.87094116210938
2021-12-16,170.80609130859375
2021-12-17,166.75552368164062
2021-12-20,163.0275421142578
2021-12-21,166.07252502441406
2021-12-22,170.05667114257812
2021-12-23,171.02426147460938
2021-12-27,174.99891662597656
2021-12-28,174.50564575195312
2021-12-29,173.79420471191406
2021-12-30,173.47166442871094
2021-12-31,173.42422485351562
2022-01-03,171.65032958984375
2022-01-04,171.2898712158203
2022-01-05,168.33970642089844
2022-01-06,165.31365966796875
2022-01-07,162.6859893798828
2022-01-10,159.60302734375
2022-01-11,159.3089599609375
2022-01-12,161.6804962158203
2022-01-13,155.07821655273438
2022-01-14,151.8339385986328
2022-01-18,151.7011260986328
2022-01-19,152.23239135742188
2022-01-20,151.57781982421875
2022-01-21,148.5517578125
2022-01-24,149.803955078125
2022-01-25,144.19769287109375
2022-01-26,141.3139190673828
2022-01-27,142.43325805664062
2022-01-28,146.22769165039062
2022-01-31,151.03712463378906
2022-02-01,145.44984436035156
2022-02-02,146.3699951171875
2022-02-03,140.76368713378906
2022-02-04,142.1771697998047
2022-02-07,140.27044677734375
2022-02-08,141.1526336669922
2022-02-09,143.1067657470703
2022-02-10,138.92340087890625
2022-02-11,137.18746948242188
2022-02-14,137.3961639404297
2022-02-15,140.04278564453125
2022-02-16,138.46807861328125
2022-02-17,135.0625762939453
2022-02-18,135.0625762939453
2022-02-22,135.53689575195312
2022-02-23,133.64918518066406
2022-02-24,137.8230438232422
2022-02-25,140.6309051513672
2022-02-28,138.69573974609375
2022-03-01,138.7811279296875
2022-03-02,140.5644989013672
2022-03-03,138.7811279296875
2022-03-04,139.86256408691406
2022-03-07,139.7107696533203
2022-03-08,137.62384033203125
2022-03-09,139.5115509033203
2022-03-10,138.17401123046875
2022-03-11,137.16851806640625
2022-03-14,136.5491485595703
2022-03-15,139.3790283203125
2022-03-16,143.76205444335938
2022-03-17,145.10549926757812
2022-03-18,146.34417724609375
2022-03-21,144.7910919189453
2022-03-22,145.5152130126953
2022-03-23,143.45712280273438
2022-03-24,144.75299072265625
2022-03-25,145.5628662109375
2022-03-28,147.13502502441406
2022-03-29,150.0506591796875
2022-03-30,148.488037109375
2022-03-31,148.36415100097656
2022-04-01,148.93585205078125
2022-04-04,149.2217254638672
2022-04-05,151.98489379882812
2022-04-06,152.0706787109375
2022-04-07,151.36558532714844
2022-04-08,153.2521514892578
2022-04-11,147.52569580078125
2022-04-12,146.8015594482422
2022-04-13,148.14501953125
2022-04-14,146.2775115966797
2022-04-18,144.46713256835938
2022-04-19,147.34466552734375
2022-04-20,148.1259765625
2022-04-21,147.18267822265625
2022-04-22,141.3037567138672
2022-04-25,143.91448974609375
2022-04-26,139.53152465820312
2022-04-27,139.8936004638672
2022-04-28,143.1331787109375
2022-04-29,137.33047485351562
2022-05-02,136.5015106201172
2022-05-03,139.53152465820312
2022-05-04,142.30419921875
2022-05-05,136.3205108642578
2022-05-06,135.14849853515625
2022-05-09,131.21337890625
2022-05-10,130.3177032470703
2022-05-11,128.56446838378906
2022-05-12,129.97470092773438
2022-05-13,132.76644897460938
2022-05-16,132.40438842773438
2022-05-17,133.8526611328125
2022-05-18,130.1557159423828
2022-05-19,131.50872802734375
2022-05-20,132.4234161376953
2022-05-23,133.7669219970703
2022-05-24,133.0999298095703
2022-05-25,133.89076232910156
2022-05-26,137.6258544921875
2022-05-27,139.87452697753906
2022-05-31,139.32188415527344
2022-06-01,137.90219116210938
2022-06-02,140.66537475585938
2022-06-03,139.38858032226562
2022-06-06,138.50242614746094
2022-06-07,140.76063537597656
2022-06-08,138.62632751464844
2022-06-09,135.76785278320312
2022-06-10,133.48106384277344
2022-06-13,128.77410888671875
2022-06-14,128.68795776367188
2022-06-15,132.0674285888672
2022-06-16,128.43902587890625
2022-06-17,127.72103118896484
2022-06-21,128.9751739501953
2022-06-22,129.85592651367188
2022-06-23,132.79501342773438
2022-06-24,139.3816375732422
2022-06-27,140.62620544433594
2022-06-28,135.14053344726562
2022-06-29,137.75411987304688
2022-06-30,136.4712677001953
2022-07-01,140.17623901367188
2022-07-05,139.91775512695312
2022-07-06,142.41647338867188
2022-07-07,143.01004028320312
2022-07-08,142.9334259033203
2022-07-11,141.39207458496094
2022-07-12,139.86029052734375
2022-07-13,139.69757080078125
2022-07-14,140.53045654296875
2022-07-15,142.9525604248047
2022-07-18,140.7985076904297
2022-07-19,145.84378051757812
2022-07-20,146.00653076171875
2022-07-21,149.25198364257812
2022-07-22,149.5296173095703
2022-07-25,148.34249877929688
2022-07-26,148.33291625976562
2022-07-27,151.4539031982422
2022-07-28,153.9813232421875
2022-07-29,153.70372009277344
2022-08-01,154.46002197265625
2022-08-02,156.31729125976562
2022-08-03,158.15541076660156
2022-08-04,159.9935302734375
2022-08-05,160.69241333007812
2022-08-08,160.4243621826172
2022-08-09,161.7933807373047
2022-08-10,163.2485809326172
2022-08-11,162.49221801757812
2022-08-12,175.406982421875
2022-08-15,170.54360961914062
2022-08-16,169.75857543945312
2022-08-17,170.05535888671875
2022-08-18,169.5958251953125
2022-08-19,168.52357482910156
2022-08-22,167.20242309570312
2022-08-23,166.25465393066406
2022-08-24,167.0492401123047
2022-08-25,168.95440673828125
2022-08-26,166.57058715820312
2022-08-29,166.42697143554688
2022-08-30,165.2302703857422
2022-08-31,163.87083435058594
2022-09-01,164.38780212402344
2022-09-02,159.3808135986328
2022-09-06,160.7115478515625
2022-09-07,162.32948303222656
2022-09-08,163.650634765625
2022-09-09,165.05796813964844
2022-09-12,165.6610870361328
2022-09-13,161.314697265625
2022-09-14,160.33877563476562
2022-09-15,157.31007385253906
2022-09-16,157.32928466796875
2022-09-19,158.71388244628906
2022-09-20,155.86781311035156
2022-09-21,153.8006134033203
2022-09-22,151.1180419921875
2022-09-23,148.49314880371094
2022-09-26,147.31053161621094
2022-09-27,143.5991668701172
2022-09-28,143.15687561035156
2022-09-29,141.24349975585938
2022-09-30,138.76283264160156
2022-10-03,143.17611694335938
2022-10-04,146.5894012451172
2022-10-05,144.77220153808594
2022-10-06,139.8397216796875
2022-10-07,137.3686981201172
2022-10-10,138.00328063964844
2022-10-11,136.91676330566406
2022-10-12,134.29188537597656
2022-10-13,137.21485900878906
2022-10-14,133.7438507080078
2022-10-17,137.29176330566406
2022-10-18,139.95509338378906
2022-10-19,137.97442626953125
2022-10-20,134.99375915527344
2022-10-21,135.56106567382812
2022-10-24,136.91676330566406
2022-10-25,138.8301544189453
2022-10-26,138.77247619628906
2022-10-27,139.41665649414062
2022-10-28,143.16647338867188
2022-10-31,144.2818145751953
2022-11-01,143.8395538330078
2022-11-02,132.42660522460938
2022-11-03,128.7537078857422
2022-11-04,128.30178833007812
2022-11-07,130.282470703125
2022-11-08,131.23434448242188
2022-11-09,128.59024047851562
2022-11-10,135.8014678955078
2022-11-11,134.59959411621094
2022-11-14,135.8783721923828
2022-11-15,137.1090850830078
2022-11-16,137.45521545410156
2022-11-17,137.08023071289062
2022-11-18,139.0320587158203
2022-11-21,141.435791015625
2022-11-22,142.64727783203125
2022-11-23,142.71453857421875
2022-11-25,142.80113220214844
2022-11-28,140.85891723632812
2022-11-29,137.32061767578125
2022-11-30,143.368408203125
2022-12-01,144.08949279785156
2022-12-02,143.25302124023438
2022-12-05,139.39743041992188
2022-12-06,137.81097412109375
2022-12-07,136.90716552734375
2022-12-08,139.2436065673828
2022-12-09,136.63795471191406
2022-12-12,139.54165649414062
2022-12-13,139.6089630126953
2022-12-14,136.10606384277344
2022-12-15,130.41444396972656
2022-12-16,128.85865783691406
2022-12-19,128.723388671875
2022-12-20,128.91665649414062
2022-12-21,131.73829650878906
2022-12-22,129.873291015625
2022-12-23,129.95057678222656
2022-12-27,130.90725708007812
2022-12-28,128.87799072265625
2022-12-29,132.05718994140625
2022-12-30,129.61239624023438
2023-01-03,130.0279083251953
2023-01-04,132.06683349609375
2023-01-05,128.53976440429688
2023-01-06,132.4823760986328
2023-01-09,133.9898223876953
2023-01-10,134.34735107421875
2023-01-11,138.73443603515625
2023-01-12,140.1066131591797
2023-01-13,139.25625610351562
2023-01-17,140.25157165527344
2023-01-18,139.1499786376953
2023-01-19,137.54586791992188
2023-01-20,141.36282348632812
2023-01-23,145.08316040039062
2023-01-24,145.19911193847656
2023-01-25,143.9718780517578
2023-01-26,145.856201171875
2023-01-27,144.42608642578125
2023-01-30,144.91888427734375
2023-01-31,145.29574584960938
2023-02-01,148.21401977539062
2023-02-02,148.12705993652344
2023-02-03,148.4073028564453
2023-02-06,144.01055908203125
2023-02-07,145.5663299560547
2023-02-08,141.81698608398438
2023-02-09,140.7637176513672
2023-02-10,141.13092041015625
2023-02-13,142.69635009765625
2023-02-14,139.6814422607422
2023-02-15,139.79739379882812
2023-02-16,138.75376892089844
2023-02-17,139.0146942138672
2023-02-21,137.9710693359375
2023-02-22,138.04835510253906
2023-02-23,138.1256561279297
2023-02-24,136.34762573242188
2023-02-27,135.816162109375
2023-02-28,136.03842163085938
2023-03-01,135.2750244140625
2023-03-02,137.5072479248047
2023-03-03,139.25625610351562
2023-03-06,138.28993225097656
2023-03-07,136.90809631347656
2023-03-08,137.63284301757812
2023-03-09,136.40560913085938
2023-03-10,132.37608337402344
2023-03-13,132.53067016601562
2023-03-14,133.11837768554688
2023-03-15,132.2635040283203
2023-03-16,133.56529235839844
2023-03-17,131.3018035888672
2023-03-20,132.33151245117188
2023-03-21,133.021240234375
2023-03-22,131.90408325195312
2023-03-23,133.92469787597656
2023-03-24,136.5865020751953
2023-03-27,136.9070587158203
2023-03-28,136.6156463623047
2023-03-29,138.89852905273438
2023-03-30,140.96774291992188
2023-03-31,142.38607788085938
2023-04-03,141.05519104003906
2023-04-04,139.432861328125
2023-04-05,136.85848999023438
2023-04-06,137.16934204101562
2023-04-10,137.93682861328125
2023-04-11,139.93800354003906
2023-04-12,141.37576293945312
2023-04-13,142.37635803222656
2023-04-14,141.03575134277344
2023-04-17,141.8809051513672
2023-04-18,141.6671905517578
2023-04-19,140.15174865722656
2023-04-20,138.53912353515625
2023-04-21,139.58828735351562
2023-04-24,140.55975341796875
2023-04-25,137.15966796875
2023-04-26,135.94534301757812
2023-04-27,139.41342163085938
2023-04-28,141.25917053222656
2023-05-01,140.06430053710938
2023-05-02,148.8850860595703
2023-05-03,150.65318298339844
2023-05-04,148.6907958984375
2023-05-05,148.50624084472656
2023-05-08,148.20509338378906
2023-05-09,148.19537353515625
2023-05-10,150.42971801757812
2023-05-11,150.2840118408203
2023-05-12,150.15771484375
2023-05-15,150.0314483642578
2023-05-16,148.16622924804688
2023-05-17,148.3799591064453
2023-05-18,149.78855895996094
2023-05-19,148.8948516845703
2023-05-22,149.33197021484375
2023-05-23,146.7964630126953
2023-05-24,145.747314453125
2023-05-25,143.94039916992188
2023-05-26,145.31988525390625
2023-05-30,143.5712432861328
2023-05-31,142.5317840576172
2023-06-01,144.7467041015625
2023-06-02,148.87539672851562
2023-06-05,149.1571044921875
2023-06-06,149.8954315185547
2023-06-07,149.5457000732422
2023-06-08,149.5942840576172
2023-06-09,149.4485626220703
2023-06-12,149.8954315185547
2023-06-13,153.26634216308594
2023-06-14,153.64208984375
2023-06-15,155.85748291015625
2023-06-16,156.9310302734375
2023-06-20,154.9595947265625
2023-06-21,155.8379669189453
2023-06-22,154.73513793945312
2023-06-23,154.20814514160156
2023-06-26,156.0624542236328
2023-06-27,157.6239471435547
2023-06-28,157.83865356445312
2023-06-29,159.37088012695312
2023-06-30,161.64479064941406
2023-07-03,159.94668579101562
2023-07-05,159.99545288085938
2023-07-06,159.57579040527344
2023-07-07,159.37088012695312
2023-07-10,161.19586181640625
2023-07-11,162.3474884033203
2023-07-12,162.464599609375
2023-07-13,163.8992156982422
2023-07-14,163.94802856445312
2023-07-17,162.7183380126953
2023-07-18,163.30389404296875
2023-07-19,165.5876007080078
2023-07-20,165.11917114257812
2023-07-21,165.74374389648438
2023-07-24,165.77301025390625
2023-07-25,166.95394897460938
2023-07-26,167.84202575683594
2023-07-27,165.72422790527344
2023-07-28,163.78211975097656
2023-07-31,163.8796844482422
2023-08-01,164.1724853515625
2023-08-02,162.67929077148438
2023-08-03,161.90830993652344
2023-08-04,161.73265075683594
2023-08-07,162.1522674560547
2023-08-08,172.60458374023438
2023-08-09,174.28321838378906
2023-08-10,175.04444885253906
2023-08-11,177.52333068847656
2023-08-14,178.4211883544922
2023-08-15,176.49859619140625
2023-08-16,176.986572265625
2023-08-17,174.28321838378906
2023-08-18,174.693115234375
2023-08-21,173.64883422851562
2023-08-22,173.52197265625
2023-08-23,178.10890197753906
2023-08-24,178.11863708496094
2023-08-25,179.27024841308594
2023-08-28,181.573486328125
2023-08-29,181.7589111328125
2023-08-30,182.33470153808594
2023-08-31,181.72964477539062
2023-09-01,183.22280883789062
2023-09-05,183.17404174804688
2023-09-06,180.83177185058594
2023-09-07,182.62750244140625
2023-09-08,183.2130584716797
2023-09-11,184.45249938964844
2023-09-12,184.25732421875
2023-09-13,183.61318969726562
2023-09-14,184.28945922851562
2023-09-15,181.45693969726562
2023-09-18,181.28054809570312
2023-09-19,182.0646209716797
2023-09-20,180.8199005126953
2023-09-21,179.84957885742188
2023-09-22,180.58465576171875
2023-09-25,181.40794372558594
2023-09-26,178.4480438232422
2023-09-27,177.6149444580078
2023-09-28,177.39930725097656
2023-09-29,175.4881134033203
2023-10-02,173.46908569335938
2023-10-03,172.23416137695312
2023-10-04,175.88014221191406
2023-10-05,175.7527618408203
2023-10-06,176.11537170410156
2023-10-09,178.28140258789062
2023-10-10,177.85997009277344
2023-10-11,178.76165771484375
2023-10-12,177.6149444580078
2023-10-13,174.14535522460938
2023-10-16,176.02716064453125
2023-10-17,177.50711059570312
2023-10-18,174.1061553955078
2023-10-19,172.4007568359375
2023-10-20,169.74468994140625
2023-10-23,169.2252197265625
2023-10-24,169.4114532470703
2023-10-25,166.6083526611328
2023-10-26,165.96148681640625
2023-10-27,164.05027770996094
2023-10-30,166.09869384765625
2023-10-31,167.2454071044922
2023-11-01,167.13758850097656
2023-11-02,175.2528839111328
2023-11-03,173.59649658203125
2023-11-06,173.80233764648438
2023-11-07,173.380859375
2023-11-08,174.4001922607422
2023-11-09,172.67520141601562
2023-11-10,173.59649658203125
2023-11-13,174.26296997070312
2023-11-14,177.40911865234375
2023-11-15,176.7328643798828
2023-11-16,177.6051483154297
2023-11-17,179.06549072265625
2023-11-20,180.05540466308594
2023-11-21,181.5647735595703
2023-11-22,182.9859161376953
2023-11-24,182.8780975341797
2023-11-27,183.88760375976562
2023-11-28,184.8187255859375
2023-11-29,186.84754943847656
2023-11-30,189.9642791748047
2023-12-01,191.51284790039062
2023-12-04,191.23841857910156
2023-12-05,190.47393798828125
2023-12-06,187.58261108398438
2023-12-07,188.19027709960938
2023-12-08,187.55320739746094
2023-12-11,187.2886199951172
2023-12-12,189.98390197753906
2023-12-13,189.4546356201172
2023-12-14,190.57659912109375
2023-12-15,190.68484497070312
2023-12-18,193.5980224609375
2023-12-19,193.9031219482422
2023-12-20,193.25357055664062
2023-12-21,193.25357055664062
2023-12-22,196.5111846923828
2023-12-26,198.82403564453125
2023-12-27,201.03842163085938
2023-12-28,202.57376098632812
2023-12-29,202.4949951171875
2024-01-02,196.7277069091797
2024-01-03,194.0015411376953
2024-01-04,193.97201538085938
2024-01-05,193.24371337890625
2024-01-08,196.83596801757812
2024-01-09,196.83596801757812
2024-01-10,198.77481079101562
2024-01-11,198.02684020996094
2024-01-12,199.39483642578125
2024-01-16,198.96180725097656
2024-01-17,198.755126953125
2024-01-18,198.0465087890625
2024-01-19,201.64862060546875
2024-01-22,203.1150360107422
2024-01-23,203.05599975585938
2024-01-24,202.80996704101562
2024-01-25,204.95545959472656
2024-01-26,204.59132385253906
2024-01-29,204.8668975830078
2024-01-30,205.65423583984375
2024-01-31,200.96954345703125
2024-02-01,198.440185546875
2024-02-02,198.54844665527344
2024-02-05,195.09396362304688
2024-02-06,195.70416259765625
2024-02-07,195.11366271972656
2024-02-08,195.85179138183594
2024-02-09,195.83212280273438
2024-02-12,194.50347900390625
2024-02-13,190.4978485107422
2024-02-14,193.36183166503906
2024-02-15,195.1628875732422
2024-02-16,194.7888946533203
2024-02-20,192.0725555419922
2024-02-21,193.4700927734375
2024-02-22,196.6785125732422
2024-02-23,198.30239868164062
2024-02-26,198.2138214111328
2024-02-27,196.84580993652344
2024-02-28,198.26303100585938
2024-02-29,200.35934448242188
2024-03-01,200.5167999267578
2024-03-04,202.30801391601562
2024-03-05,198.01698303222656
2024-03-06,199.80821228027344
2024-03-07,201.658447265625
2024-03-08,200.329833984375
2024-03-11,199.15863037109375
2024-03-12,200.7825164794922
2024-03-13,199.76882934570312
2024-03-14,197.34805297851562
2024-03-15,197.8124542236328
2024-03-18,197.1010284423828
2024-03-19,199.8380126953125
2024-03-20,201.72523498535156
2024-03-21,203.59268188476562
2024-03-22,201.0829620361328
2024-03-25,199.9269256591797
2024-03-26,199.304443359375
2024-03-27,201.40902709960938
2024-03-28,202.4168701171875
2024-04-01,200.80630493164062
2024-04-02,200.16407775878906
2024-04-03,197.1010284423828
2024-04-04,196.2216339111328
2024-04-05,200.33203125
2024-04-08,202.4267578125
2024-04-09,204.7685089111328
2024-04-10,201.14227294921875
2024-04-11,198.3558807373047
2024-04-12,196.45880126953125
2024-04-15,193.33645629882812
2024-04-16,191.30105590820312
2024-04-17,191.1429443359375
2024-04-18,190.67855834960938
2024-04-19,191.0738067626953
2024-04-22,191.91363525390625
2024-04-23,193.57362365722656
2024-04-24,192.7534942626953
2024-04-25,193.227783203125
2024-04-26,191.8345947265625
2024-04-29,193.94906616210938
2024-04-30,191.10342407226562
2024-05-01,191.1231689453125
2024-05-02,193.0203094482422
2024-05-03,196.47854614257812
2024-05-06,198.28671264648438
2024-05-07,198.9586181640625
2024-05-08,188.18862915039062
2024-05-09,190.75759887695312
2024-05-10,193.35623168945312
2024-05-13,195.4410858154297
2024-05-14,197.48638916015625
2024-05-15,199.70953369140625
2024-05-16,201.59677124023438
2024-05-17,201.06321716308594
2024-05-20,198.00018310546875
2024-05-21,197.58518981933594
2024-05-22,201.52760314941406
2024-05-23,199.28469848632812
2024-05-24,198.1483917236328
2024-05-28,193.8897705078125
2024-05-29,191.80494689941406
2024-05-30,193.36610412597656
2024-05-31,198.3756561279297
2024-06-03,197.19984436035156
2024-06-04,197.59507751464844
2024-06-05,195.60903930664062
2024-06-06,195.34225463867188
2024-06-07,195.67820739746094
2024-06-10,194.5023956298828
2024-06-11,194.3245391845703
2024-06-12,194.611083984375
2024-06-13,193.8700408935547
2024-06-14,193.5922393798828
2024-06-17,196.09237670898438
2024-06-18,197.66986083984375
2024-06-20,198.3643341064453
2024-06-21,199.20762634277344
2024-06-24,200.24935913085938
2024-06-25,198.91000366210938
2024-06-26,198.84056091308594
2024-06-27,197.6400909423828
2024-06-28,195.44749450683594
2024-07-01,195.01095581054688
2024-07-02,196.72732543945312
2024-07-03,197.9278106689453
2024-07-05,200.5271453857422
2024-07-08,200.17991638183594
2024-07-09,198.4139404296875
2024-07-10,198.99929809570312
2024-07-11,201.86651611328125
2024-07-12,203.83090209960938
2024-07-15,206.4997100830078
2024-07-16,208.08709716796875
2024-07-17,206.30130004882812
2024-07-18,203.20587158203125
2024-07-19,200.29896545410156
2024-07-22,203.1165771484375
2024-07-23,203.9301300048828
2024-07-24,201.5490264892578
2024-07-25,206.43026733398438
2024-07-26,210.95433044433594
2024-07-29,209.35702514648438
2024-07-30,213.6925811767578
2024-07-31,212.3135223388672
2024-08-01,213.25604248046875
2024-08-02,214.26800537109375
2024-08-05,206.876708984375
2024-08-06,216.8276824951172
2024-08-07,210.24000549316406
2024-08-08,214.3374481201172
2024-08-09,212.7798309326172
2024-08-12,209.48597717285156
2024-08-13,208.2259979248047
2024-08-14,207.997802734375
2024-08-15,207.343017578125
2024-08-16,207.06521606445312
2024-08-19,207.6208038330078
2024-08-20,207.8390655517578
2024-08-21,209.47607421875
2024-08-22,208.56332397460938
2024-08-23,207.3826904296875
2024-08-26,207.79937744140625
2024-08-27,208.5037841796875
2024-08-28,209.92251586914062
2024-08-29,210.4285125732422
2024-08-30,211.18251037597656
2024-09-03,209.7836151123047
2024-09-04,210.269775390625
2024-09-05,209.1883544921875
2024-09-06,205.95404052734375
2024-09-09,208.98992919921875
2024-09-10,212.46234130859375
2024-09-11,209.585205078125
2024-09-12,209.74461364746094
2024-09-13,211.15931701660156
2024-09-16,210.8504638671875
2024-09-17,210.1730194091797
2024-09-18,207.8118438720703
2024-09-19,208.21035766601562
2024-09-20,207.44322204589844
2024-09-23,209.86415100097656
2024-09-24,209.74461364746094
2024-09-25,207.59266662597656
2024-09-26,210.96005249023438
2024-09-27,211.239013671875
2024-09-30,214.2278289794922
2024-10-01,213.88909912109375
2024-10-02,212.9525909423828
2024-10-03,214.19793701171875
2024-10-04,214.52670288085938
2024-10-07,214.37725830078125
2024-10-08,216.0011749267578
2024-10-09,218.89036560058594
2024-10-10,216.02110290527344
2024-10-11,219.91653442382812
2024-10-14,220.6836395263672
2024-10-15,220.92276000976562
2024-10-16,218.4121551513672
2024-10-17,217.43580627441406
2024-10-18,218.2826385498047
2024-10-21,217.99371337890625
2024-10-22,216.09083557128906
2024-10-23,215.5528564453125
2024-10-24,215.9513702392578
2024-10-25,213.23155212402344
2024-10-28,212.9027862548828
2024-10-29,211.86666870117188
2024-10-30,211.70726013183594
2024-10-31,210.07337951660156
2024-11-01,209.42581176757812
2024-11-04,208.85792541503906
2024-11-05,217.48562622070312
2024-11-06,218.64129638671875
2024-11-07,220.35487365722656
2024-11-08,224.36985778808594
2024-11-11,225.36611938476562
2024-11-12,226.01368713378906
2024-11-13,228.15567016601562
2024-11-14,226.71107482910156
2024-11-15,226.9302520751953
2024-11-18,226.2328643798828
2024-11-19,224.001220703125
2024-11-20,224.54917907714844
2024-11-21,226.6214141845703
2024-11-22,229.38108825683594
2024-11-25,232.35992431640625
2024-11-26,235.55795288085938
2024-11-27,234.92034912109375
2024-11-29,235.1395263671875
2024-12-02,233.37612915039062
2024-12-03,231.35369873046875
2024-12-04,232.06103515625
2024-12-05,235.02993774414062
2024-12-06,234.5517120361328
2024-12-09,232.69866943359375
2024-12-10,235.01995849609375
2024-12-11,234.71112060546875
2024-12-12,235.010009765625
2024-12-13,233.52999877929688
2024-12-16,231.9199981689453
2024-12-17,229.69000244140625
