,APH
2015-05-07,12.685766220092773
2015-05-08,12.926966667175293
2015-05-11,13.0043306350708
2015-05-12,12.917864799499512
2015-05-13,12.958823204040527
2015-05-14,13.21595287322998
2015-05-15,13.147688865661621
2015-05-18,13.234155654907227
2015-05-19,13.211404800415039
2015-05-20,13.259187698364258
2015-05-21,13.190918922424316
2015-05-22,13.181819915771484
2015-05-26,13.011159896850586
2015-05-27,13.118108749389648
2015-05-28,13.113557815551758
2015-05-29,12.981576919555664
2015-06-01,13.015710830688477
2015-06-02,13.120382308959961
2015-06-03,13.170441627502441
2015-06-04,12.958823204040527
2015-06-05,13.002057075500488
2015-06-08,12.966707229614258
2015-06-09,12.927940368652344
2015-06-10,13.087574005126953
2015-06-11,13.112659454345703
2015-06-12,13.155987739562988
2015-06-15,12.996356010437012
2015-06-16,13.032842636108398
2015-06-17,13.00547981262207
2015-06-18,13.272290229797363
2015-06-19,13.155987739562988
2015-06-22,13.21072006225586
2015-06-23,13.165111541748047
2015-06-24,12.950751304626465
2015-06-25,12.811641693115234
2015-06-26,12.697616577148438
2015-06-29,12.962146759033203
2015-06-30,13.219841003417969
2015-07-01,13.101258277893066
2015-07-02,12.996356010437012
2015-07-06,12.775148391723633
2015-07-07,12.745508193969727
2015-07-08,12.360108375549316
2015-07-09,12.380629539489746
2015-07-10,12.430801391601562
2015-07-13,12.629201889038086
2015-07-14,12.576751708984375
2015-07-15,12.542542457580566
2015-07-16,12.531144142150879
2015-07-17,12.387472152709961
2015-07-20,12.394312858581543
2015-07-21,12.335021018981934
2015-07-22,12.948464393615723
2015-07-23,12.829883575439453
2015-07-24,12.738662719726562
2015-07-27,12.485532760620117
2015-07-28,12.896016120910645
2015-07-29,13.010038375854492
2015-07-30,12.978113174438477
2015-07-31,12.864090919494629
2015-08-03,12.756905555725098
2015-08-04,12.679374694824219
2015-08-05,12.791115760803223
2015-08-06,12.711299896240234
2015-08-07,12.670248985290527
2015-08-10,12.91425895690918
2015-08-11,12.752347946166992
2015-08-12,12.713577270507812
2015-08-13,12.64516544342041
2015-08-14,12.672529220581055
2015-08-17,12.72270393371582
2015-08-18,12.588153839111328
2015-08-19,12.59499454498291
2015-08-20,12.341864585876465
2015-08-21,11.821917533874512
2015-08-24,11.187947273254395
2015-08-25,11.308813095092773
2015-08-26,11.536858558654785
2015-08-27,12.13662338256836
2015-08-28,12.059085845947266
2015-08-31,11.940505027770996
2015-09-01,11.488969802856445
2015-09-02,11.844722747802734
2015-09-03,11.853848457336426
2015-09-04,11.604602813720703
2015-09-08,11.801252365112305
2015-09-09,11.572589874267578
2015-09-10,11.753235816955566
2015-09-11,11.787532806396484
2015-09-14,11.778386116027832
2015-09-15,11.954456329345703
2015-09-16,12.052783012390137
2015-09-17,12.084794044494629
2015-09-18,11.876710891723633
2015-09-21,11.892716407775879
2015-09-22,11.5908842086792
2015-09-23,11.542864799499512
2015-09-24,11.446825981140137
2015-09-25,11.574873924255371
2015-09-28,11.31191635131836
2015-09-29,11.369081497192383
2015-09-30,11.652621269226074
2015-10-01,11.43996810913086
2015-10-02,11.549722671508789
2015-10-05,11.84012508392334
2015-10-06,11.71664810180664
2015-10-07,11.8126859664917
2015-10-08,11.915579795837402
2015-10-09,11.874420166015625
2015-10-12,11.897290229797363
2015-10-13,11.81954574584961
2015-10-14,11.867563247680664
2015-10-15,12.077934265136719
2015-10-16,12.18997859954834
2015-10-19,12.137385368347168
2015-10-20,12.212845802307129
2015-10-21,11.53143310546875
2015-10-22,11.90872573852539
2015-10-23,12.240283966064453
2015-10-26,12.308882713317871
2015-10-27,12.345468521118164
2015-10-28,12.446078300476074
2015-10-29,12.439217567443848
2015-10-30,12.398059844970703
2015-11-02,12.592424392700195
2015-11-03,12.548978805541992
2015-11-04,12.560410499572754
2015-11-05,12.507820129394531
2015-11-06,12.615287780761719
2015-11-09,12.553548812866211
2015-11-10,12.44836711883545
2015-11-11,12.514677047729492
2015-11-12,12.327177047729492
2015-11-13,12.119094848632812
2015-11-16,12.46894645690918
2015-11-17,12.318029403686523
2015-11-18,12.530685424804688
2015-11-19,12.480378150939941
2015-11-20,12.514677047729492
2015-11-23,12.663309097290039
2015-11-24,12.505532264709473
2015-11-25,12.521537780761719
2015-11-27,12.567267417907715
2015-11-30,12.587849617004395
2015-12-01,12.688459396362305
2015-12-02,12.482664108276367
2015-12-03,12.2608642578125
2015-12-04,12.528399467468262
2015-12-07,12.51010513305664
2015-12-08,12.423215866088867
2015-12-09,12.322601318359375
2015-12-10,12.247142791748047
2015-12-11,12.061444282531738
2015-12-14,12.1118803024292
2015-12-15,12.020174980163574
2015-12-16,12.121050834655762
2015-12-17,12.08895492553711
2015-12-18,11.839056015014648
2015-12-21,11.94451904296875
2015-12-22,12.157730102539062
2015-12-23,12.27465534210205
2015-12-24,12.247142791748047
2015-12-28,12.189827919006348
2015-12-29,12.254023551940918
2015-12-30,12.134808540344238
2015-12-31,11.974320411682129
2016-01-04,11.662527084350586
2016-01-05,11.53184700012207
2016-01-06,11.259026527404785
2016-01-07,10.85323429107666
2016-01-08,10.690455436706543
2016-01-11,10.607925415039062
2016-01-12,10.87386417388916
2016-01-13,10.672118186950684
2016-01-14,10.7087984085083
2016-01-15,10.429102897644043
2016-01-19,10.413053512573242
2016-01-20,10.662945747375488
2016-01-21,10.954108238220215
2016-01-22,11.16502857208252
2016-01-25,11.045811653137207
2016-01-26,11.137516021728516
2016-01-27,11.093957901000977
2016-01-28,11.110007286071777
2016-01-29,11.364490509033203
2016-02-01,11.433265686035156
2016-02-02,11.27966022491455
2016-02-03,11.245272636413574
2016-02-04,11.364490509033203
2016-02-05,11.359902381896973
2016-02-08,11.229220390319824
2016-02-09,11.2429780960083
2016-02-10,11.398877143859863
2016-02-11,11.236101150512695
2016-02-12,11.357610702514648
2016-02-16,11.630427360534668
2016-02-17,11.92617416381836
2016-02-18,11.94451904296875
2016-02-19,11.94451904296875
2016-02-22,12.036225318908691
2016-02-23,11.95598316192627
2016-02-24,12.020174980163574
2016-02-25,12.086660385131836
2016-02-26,12.13709831237793
2016-02-29,12.166903495788574
2016-03-01,12.577281951904297
2016-03-02,12.652935981750488
2016-03-03,12.799661636352539
2016-03-04,12.884491920471191
2016-03-07,13.005996704101562
2016-03-08,12.765275001525879
2016-03-09,12.788203239440918
2016-03-10,12.705667495727539
2016-03-11,12.910226821899414
2016-03-14,12.795306205749512
2016-03-15,12.76082706451416
2016-03-16,12.965388298034668
2016-03-17,13.126276969909668
2016-03-18,13.248091697692871
2016-03-21,13.14466381072998
2016-03-22,13.163053512573242
2016-03-23,13.068816184997559
2016-03-24,13.140069007873535
2016-03-28,13.151562690734863
2016-03-29,13.282572746276855
2016-03-30,13.264178276062012
2016-03-31,13.28946590423584
2016-04-01,13.441162109375
2016-04-04,13.381403923034668
2016-04-05,13.379101753234863
2016-04-06,13.42277717590332
2016-04-07,13.280269622802734
2016-04-08,13.415877342224121
2016-04-11,13.429668426513672
2016-04-12,13.395191192626953
2016-04-13,13.572172164916992
2016-04-14,13.50781536102295
2016-04-15,13.500920295715332
2016-04-18,13.445757865905762
2016-04-19,13.402088165283203
2016-04-20,13.291765213012695
2016-04-21,13.06421947479248
2016-04-22,13.091800689697266
2016-04-25,13.043533325195312
2016-04-26,13.110189437866211
2016-04-27,13.103293418884277
2016-04-28,12.965388298034668
2016-04-29,12.832080841064453
2016-05-02,12.930913925170898
2016-05-03,12.811397552490234
2016-05-04,12.728649139404297
2016-05-05,12.7907075881958
2016-05-06,12.838974952697754
2016-05-09,12.910226821899414
2016-05-10,12.979178428649902
2016-05-11,12.910226821899414
2016-05-12,12.825182914733887
2016-05-13,12.659700393676758
2016-05-16,12.788409233093262
2016-05-17,12.73784351348877
2016-05-18,12.79300594329834
2016-05-19,12.71485710144043
2016-05-20,12.880346298217773
2016-05-23,12.956195831298828
2016-05-24,13.24349594116211
2016-05-25,13.252692222595215
2016-05-26,13.328539848327637
2016-05-27,13.365313529968262
2016-05-31,13.49632453918457
2016-06-01,13.517007827758789
2016-06-02,13.5813627243042
2016-06-03,13.620437622070312
2016-06-06,13.654915809631348
2016-06-07,13.716974258422852
2016-06-08,13.815802574157715
2016-06-09,13.785921096801758
2016-06-10,13.70068073272705
2016-06-13,13.5117769241333
2016-06-14,13.491034507751465
2016-06-15,13.47951889038086
2016-06-16,13.433442115783691
2016-06-17,13.329771041870117
2016-06-20,13.421926498413086
2016-06-21,13.426530838012695
2016-06-22,13.41040325164795
2016-06-23,13.716808319091797
2016-06-24,13.189239501953125
2016-06-27,12.790684700012207
2016-06-28,12.864404678344727
2016-06-29,12.988807678222656
2016-06-30,13.207673072814941
2016-07-01,13.189239501953125
2016-07-05,12.894354820251465
2016-07-06,12.910480499267578
2016-07-07,12.92660903930664
2016-07-08,13.214579582214355
2016-07-11,13.26296329498291
2016-07-12,13.29521369934082
2016-07-13,13.362028121948242
2016-07-14,13.454177856445312
2016-07-15,13.613139152526855
2016-07-18,13.610835075378418
2016-07-19,13.491034507751465
2016-07-20,13.63387393951416
2016-07-21,13.647698402404785
2016-07-22,13.587797164916992
2016-07-25,13.5117769241333
2016-07-26,13.68455696105957
2016-07-27,13.622356414794922
2016-07-28,13.63156795501709
2016-07-29,13.712203979492188
2016-08-01,13.696076393127441
2016-08-02,13.527898788452148
2016-08-03,13.599315643310547
2016-08-04,13.638481140136719
2016-08-05,13.804353713989258
2016-08-08,13.799749374389648
2016-08-09,13.857342720031738
2016-08-10,13.848126411437988
2016-08-11,13.910330772399902
2016-08-12,13.914937019348145
2016-08-15,13.942582130432129
2016-08-16,13.785922050476074
2016-08-17,13.813569068908691
2016-08-18,13.940278053283691
2016-08-19,14.09693717956543
2016-08-22,14.168354988098145
2016-08-23,14.163747787475586
2016-08-24,14.152228355407715
2016-08-25,14.15453052520752
2016-08-26,14.17065715789795
2016-08-29,14.30197525024414
2016-08-30,14.345746994018555
2016-08-31,14.354963302612305
2016-09-01,14.35957145690918
2016-09-02,14.417165756225586
2016-09-06,14.435595512390137
2016-09-07,14.483977317810059
2016-09-08,14.488580703735352
2016-09-09,14.151479721069336
2016-09-12,14.354663848876953
2016-09-13,14.225362777709961
2016-09-14,14.26461410522461
2016-09-15,14.497817039489746
2016-09-16,14.534761428833008
2016-09-19,14.721782684326172
2016-09-20,14.807217597961426
2016-09-21,14.985005378723145
2016-09-22,15.165101051330566
2016-09-23,14.874175071716309
2016-09-26,14.786434173583984
2016-09-27,14.892646789550781
2016-09-28,15.00347900390625
2016-09-29,14.934209823608398
2016-09-30,14.989622116088867
2016-10-03,14.869556427001953
2016-10-04,14.84646987915039
2016-10-05,14.985005378723145
2016-10-06,15.128156661987305
2016-10-07,15.093524932861328
2016-10-10,14.975765228271484
2016-10-11,14.777203559875488
2016-10-12,14.767964363098145
2016-10-13,14.615572929382324
2016-10-14,14.675603866577148
2016-10-17,14.55784797668457
2016-10-18,14.594793319702148
2016-10-19,14.941133499145508
2016-10-20,15.338271141052246
2016-10-21,15.229747772216797
2016-10-24,15.236677169799805
2016-10-25,15.05196762084961
2016-10-26,15.130467414855957
2016-10-27,15.093524932861328
2016-10-28,15.12122917175293
2016-10-31,15.222829818725586
2016-11-01,15.243599891662598
2016-11-02,15.033493995666504
2016-11-03,14.982693672180176
2016-11-04,14.987317085266113
2016-11-07,15.363669395446777
2016-11-08,15.426012992858887
2016-11-09,15.550694465637207
2016-11-10,15.347504615783691
2016-11-11,15.384451866149902
2016-11-14,15.384451866149902
2016-11-15,15.499896049499512
2016-11-16,15.654597282409668
2016-11-17,15.703083992004395
2016-11-18,15.710016250610352
2016-11-21,15.69384479522705
2016-11-22,15.705391883850098
2016-11-23,15.710016250610352
2016-11-25,15.855472564697266
2016-11-28,15.81391429901123
2016-11-29,15.800061225891113
2016-11-30,15.760807991027832
2016-12-01,15.409847259521484
2016-12-02,15.548384666442871
2016-12-05,15.66614055633545
2016-12-06,15.608412742614746
2016-12-07,15.716936111450195
2016-12-08,15.892413139343262
2016-12-09,15.855386734008789
2016-12-12,15.658671379089355
2016-12-13,15.71652603149414
2016-12-14,15.681822776794434
2016-12-15,15.732730865478516
2016-12-16,15.59850025177002
2016-12-19,15.737361907958984
2016-12-20,15.813728332519531
2016-12-21,15.788267135620117
2016-12-22,15.802159309387207
2016-12-23,15.80678939819336
2016-12-27,15.816045761108398
2016-12-28,15.63784122467041
2016-12-29,15.644780158996582
2016-12-30,15.552210807800293
2017-01-03,15.605443954467773
2017-01-04,15.721155166625977
2017-01-05,15.63784122467041
2017-01-06,15.755875587463379
2017-01-09,15.593866348266602
2017-01-10,15.68875789642334
2017-01-11,15.695697784423828
2017-01-12,15.730413436889648
2017-01-13,15.762813568115234
2017-01-17,15.667924880981445
2017-01-18,15.802159309387207
2017-01-19,15.785958290100098
2017-01-20,15.876214027404785
2017-01-23,15.732730865478516
2017-01-24,15.913247108459473
2017-01-25,15.512871742248535
2017-01-26,15.422606468200684
2017-01-27,15.487408638000488
2017-01-30,15.501296997070312
2017-01-31,15.619325637817383
2017-02-01,15.413351058959961
2017-02-02,15.540640830993652
2017-02-03,15.61237907409668
2017-02-06,15.522126197814941
2017-02-07,15.573042869567871
2017-02-08,15.741987228393555
2017-02-09,15.804476737976074
2017-02-10,15.915562629699707
2017-02-13,15.961848258972168
2017-02-14,15.99887466430664
2017-02-15,15.973420143127441
2017-02-16,16.056732177734375
2017-02-17,16.07524871826172
2017-02-21,16.103025436401367
2017-02-22,16.15856170654297
2017-02-23,16.193281173706055
2017-02-24,16.24187660217285
2017-02-27,16.077566146850586
2017-02-28,16.01739501953125
2017-03-01,16.403879165649414
2017-03-02,16.31131362915039
2017-03-03,16.308990478515625
2017-03-06,16.230302810668945
2017-03-07,16.2627010345459
2017-03-08,16.288162231445312
2017-03-09,16.23261833190918
2017-03-10,16.32750701904297
2017-03-13,16.52191162109375
2017-03-14,16.42007827758789
2017-03-15,16.630685806274414
2017-03-16,16.570377349853516
2017-03-17,16.547178268432617
2017-03-20,16.547178268432617
2017-03-21,16.33147430419922
2017-03-22,16.45904541015625
2017-03-23,16.445125579833984
2017-03-24,16.46136474609375
2017-03-27,16.463682174682617
2017-03-28,16.54254722595215
2017-03-29,16.540225982666016
2017-03-30,16.674753189086914
2017-03-31,16.507747650146484
2017-04-03,16.303638458251953
2017-04-04,16.21317481994629
2017-04-05,16.136632919311523
2017-04-06,16.220138549804688
2017-04-07,16.183019638061523
2017-04-10,16.152868270874023
2017-04-11,16.17605972290039
2017-04-12,15.967309951782227
2017-04-13,15.923245429992676
2017-04-17,16.127357482910156
2017-04-18,16.227092742919922
2017-04-19,16.264204025268555
2017-04-20,16.42656707763672
2017-04-21,16.345382690429688
2017-04-24,16.684032440185547
2017-04-25,16.742021560668945
2017-04-26,16.63764190673828
2017-04-27,16.881183624267578
2017-04-28,16.772172927856445
2017-05-01,16.674753189086914
2017-05-02,16.58429527282715
2017-05-03,16.535585403442383
2017-05-04,16.663148880004883
2017-05-05,16.730419158935547
2017-05-08,16.823198318481445
2017-05-09,16.85335350036621
2017-05-10,16.927579879760742
2017-05-11,16.844074249267578
2017-05-12,16.89742660522461
2017-05-15,16.971643447875977
2017-05-16,17.10384750366211
2017-05-17,16.830156326293945
2017-05-18,16.804643630981445
2017-05-19,16.90902328491211
2017-05-22,17.071386337280273
2017-05-23,17.018037796020508
2017-05-24,17.14792823791504
2017-05-25,17.296375274658203
2017-05-26,17.349727630615234
2017-05-30,17.3682804107666
2017-05-31,17.3033390045166
2017-06-01,17.426258087158203
2017-06-02,17.52600860595703
2017-06-05,17.532960891723633
2017-06-06,17.523683547973633
2017-06-07,17.609498977661133
2017-06-08,17.669811248779297
2017-06-09,17.5723934173584
2017-06-12,17.4935302734375
2017-06-13,17.609498977661133
2017-06-14,17.614147186279297
2017-06-15,17.669923782348633
2017-06-16,17.57927703857422
2017-06-19,17.58392906188965
2017-06-20,17.421222686767578
2017-06-21,17.37008285522461
2017-06-22,17.286401748657227
2017-06-23,17.451435089111328
2017-06-26,17.37706184387207
2017-06-27,17.253870010375977
2017-06-28,17.458406448364258
2017-06-29,17.144617080688477
2017-06-30,17.158565521240234
2017-07-03,16.9912109375
2017-07-05,17.146936416625977
2017-07-06,16.84710121154785
2017-07-07,17.058618545532227
2017-07-10,17.146936416625977
2017-07-11,17.121374130249023
2017-07-12,17.335220336914062
2017-07-13,17.337539672851562
2017-07-14,17.328243255615234
2017-07-17,17.395647048950195
2017-07-18,17.41192626953125
2017-07-19,17.56765365600586
2017-07-20,17.586254119873047
2017-07-21,17.565330505371094
2017-07-24,17.58160400390625
2017-07-25,17.62809181213379
2017-07-26,17.418893814086914
2017-07-27,17.62809181213379
2017-07-28,17.695497512817383
2017-07-31,17.80939292907715
2017-08-01,17.986047744750977
2017-08-02,18.09296417236328
2017-08-03,18.09064292907715
2017-08-04,18.051128387451172
2017-08-07,18.125511169433594
2017-08-08,18.123180389404297
2017-08-09,18.244050979614258
2017-08-10,18.076698303222656
2017-08-11,18.123180389404297
2017-08-14,18.38583755493164
2017-08-15,18.3416748046875
2017-08-16,18.436979293823242
2017-08-17,18.350969314575195
2017-08-18,18.227781295776367
2017-08-21,18.295181274414062
2017-08-22,18.525297164916992
2017-08-23,18.455564498901367
2017-08-24,18.453243255615234
2017-08-25,18.546215057373047
2017-08-28,18.536922454833984
2017-08-29,18.632219314575195
2017-08-30,18.66708755493164
2017-08-31,18.813526153564453
2017-09-01,18.797256469726562
2017-09-05,18.6763858795166
2017-09-06,18.729848861694336
2017-09-07,18.71357536315918
2017-09-08,18.715896606445312
2017-09-11,19.045961380004883
2017-09-12,19.087799072265625
2017-09-13,18.994821548461914
2017-09-14,19.10871696472168
2017-09-15,19.239185333251953
2017-09-18,19.29043960571289
2017-09-19,19.353343963623047
2017-09-20,19.334707260131836
2017-09-21,19.369651794433594
2017-09-22,19.323062896728516
2017-09-25,19.08542823791504
2017-09-26,19.015527725219727
2017-09-27,19.09707260131836
2017-09-28,19.16929054260254
2017-09-29,19.719114303588867
2017-10-02,19.749406814575195
2017-10-03,19.802982330322266
2017-10-04,19.980052947998047
2017-10-05,20.10585594177246
2017-10-06,20.171096801757812
2017-10-09,20.16410255432129
2017-10-10,20.273597717285156
2017-10-11,20.21768569946289
2017-10-12,20.448331832885742
2017-10-13,20.315534591674805
2017-10-16,20.25496482849121
2017-10-17,20.19904899597168
2017-10-18,20.180408477783203
2017-10-19,20.059261322021484
2017-10-20,20.168760299682617
2017-10-23,20.11750602722168
2017-10-24,20.187397003173828
2017-10-25,20.327184677124023
2017-10-26,19.919477462768555
2017-10-27,20.175748825073242
2017-10-30,19.980052947998047
2017-10-31,20.268938064575195
2017-11-01,20.238649368286133
2017-11-02,20.406394958496094
2017-11-03,20.345823287963867
2017-11-06,20.32485008239746
2017-11-07,20.355144500732422
2017-11-08,20.441341400146484
2017-11-09,20.203710556030273
2017-11-10,20.55084228515625
2017-11-13,20.613746643066406
2017-11-14,20.730236053466797
2017-11-15,20.597434997558594
2017-11-16,20.807113647460938
2017-11-17,20.85603904724121
2017-11-20,20.939912796020508
2017-11-21,21.163570404052734
2017-11-22,20.9445743560791
2017-11-24,21.17987823486328
2017-11-27,21.056400299072266
2017-11-28,21.210166931152344
2017-11-29,20.914283752441406
2017-11-30,21.105327606201172
2017-12-01,20.92127799987793
2017-12-04,20.60908317565918
2017-12-05,20.54384994506836
2017-12-06,20.450658798217773
2017-12-07,20.534536361694336
2017-12-08,20.814105987548828
2017-12-11,20.790802001953125
2017-12-12,20.890987396240234
2017-12-13,20.851381301879883
2017-12-14,20.788476943969727
2017-12-15,20.809492111206055
2017-12-18,20.884201049804688
2017-12-19,20.732444763183594
2017-12-20,20.69508934020996
2017-12-21,20.65072250366211
2017-12-22,20.578357696533203
2017-12-26,20.496639251708984
2017-12-27,20.56667709350586
2017-12-28,20.685752868652344
2017-12-29,20.49897575378418
2018-01-02,20.49897575378418
2018-01-03,20.7651309967041
2018-01-04,20.692750930786133
2018-01-05,20.944902420043945
2018-01-08,21.16904067993164
2018-01-09,21.20172691345215
2018-01-10,20.898218154907227
2018-01-11,21.19705581665039
2018-01-12,21.439865112304688
2018-01-16,21.31145668029785
2018-01-17,21.678009033203125
2018-01-18,21.54726791381836
2018-01-19,21.74338150024414
2018-01-22,21.474889755249023
2018-01-23,21.43753433227539
2018-01-24,21.29278564453125
2018-01-25,21.29278564453125
2018-01-26,21.649995803833008
2018-01-29,21.509912490844727
2018-01-30,21.607969284057617
2018-01-31,21.659332275390625
2018-02-01,21.67100715637207
2018-02-02,21.304452896118164
2018-02-05,20.641393661499023
2018-02-06,20.676410675048828
2018-02-07,20.61103630065918
2018-02-08,19.714500427246094
2018-02-09,19.79387664794922
2018-02-12,20.174448013305664
2018-02-13,20.2841739654541
2018-02-14,20.391576766967773
2018-02-15,20.811824798583984
2018-02-16,21.01027488708496
2018-02-20,21.09666633605957
2018-02-21,21.110671997070312
2018-02-22,21.06631851196289
2018-02-23,21.206396102905273
2018-02-26,21.575286865234375
2018-02-27,21.465553283691406
2018-02-28,21.33714485168457
2018-03-01,20.76746940612793
2018-03-02,20.930892944335938
2018-03-05,20.8211669921875
2018-03-06,20.954246520996094
2018-03-07,21.07331657409668
2018-03-08,21.148029327392578
2018-03-09,21.58228302001953
2018-03-12,21.63365364074707
2018-03-13,21.5986270904541
2018-03-14,21.332469940185547
2018-03-15,21.467884063720703
2018-03-16,21.52403450012207
2018-03-19,21.3696231842041
2018-03-20,21.453845977783203
2018-03-21,21.297096252441406
2018-03-22,20.627981185913086
2018-03-23,19.96354103088379
2018-03-26,20.375307083129883
2018-03-27,20.024375915527344
2018-03-28,19.851240158081055
2018-03-29,20.150707244873047
2018-04-02,19.66408348083496
2018-04-03,19.83954429626465
2018-04-04,19.883996963500977
2018-04-05,19.832530975341797
2018-04-06,19.31782341003418
2018-04-09,19.554119110107422
2018-04-10,19.9729061126709
2018-04-11,19.951847076416016
2018-04-12,20.153051376342773
2018-04-13,20.029048919677734
2018-04-16,20.23025131225586
2018-04-17,20.3121395111084
2018-04-18,20.401044845581055
2018-04-19,20.167081832885742
2018-04-20,19.935466766357422
2018-04-23,19.74596405029297
2018-04-24,19.36461067199707
2018-04-25,19.390350341796875
2018-04-26,19.603254318237305
2018-04-27,19.717884063720703
2018-04-30,19.584531784057617
2018-05-01,19.638343811035156
2018-05-02,19.643020629882812
2018-05-03,19.717884063720703
2018-05-04,19.968223571777344
2018-05-07,20.07818031311035
2018-05-08,20.059467315673828
2018-05-09,20.19282341003418
2018-05-10,20.41741371154785
2018-05-11,20.583526611328125
2018-05-14,20.632661819458008
2018-05-15,20.555452346801758
2018-05-16,20.67009162902832
2018-05-17,20.616283416748047
2018-05-18,20.583526611328125
2018-05-21,20.805788040161133
2018-05-22,20.61160659790039
2018-05-23,20.635000228881836
2018-05-24,20.541423797607422
2018-05-25,20.41741371154785
2018-05-29,20.34957504272461
2018-05-30,20.48760414123535
2018-05-31,20.337871551513672
2018-06-01,20.674772262573242
2018-06-04,20.60926628112793
2018-06-05,21.044424057006836
2018-06-06,21.159067153930664
2018-06-07,21.245628356933594
2018-06-08,21.269023895263672
2018-06-11,21.224573135375977
2018-06-12,21.25966453552246
2018-06-13,21.301774978637695
2018-06-14,21.336870193481445
2018-06-15,21.418960571289062
2018-06-18,21.2970027923584
2018-06-19,21.0343017578125
2018-06-20,21.071828842163086
2018-06-21,20.748153686523438
2018-06-22,20.92171859741211
2018-06-25,20.59100341796875
2018-06-26,20.445589065551758
2018-06-27,20.234493255615234
2018-06-28,20.41978645324707
2018-06-29,20.440893173217773
2018-07-02,20.431516647338867
2018-07-03,20.337697982788086
2018-07-05,20.5956974029541
2018-07-06,20.684833526611328
2018-07-09,20.961591720581055
2018-07-10,20.938138961791992
2018-07-11,20.558170318603516
2018-07-12,20.886539459228516
2018-07-13,20.80678939819336
2018-07-16,20.764572143554688
2018-07-17,20.877155303955078
2018-07-18,20.90530014038086
2018-07-19,20.778644561767578
2018-07-20,20.734079360961914
2018-07-23,20.640254974365234
2018-07-24,20.846660614013672
2018-07-25,21.822389602661133
2018-07-26,22.40641212463379
2018-07-27,22.03816795349121
2018-07-30,21.637086868286133
2018-07-31,21.9326229095459
2018-08-01,21.90213394165039
2018-08-02,22.010025024414062
2018-08-03,22.01471710205078
2018-08-06,22.04051971435547
2018-08-07,22.1835880279541
2018-08-08,22.15544319152832
2018-08-09,22.12260627746582
2018-08-10,21.98891830444336
2018-08-13,22.01236915588379
2018-08-14,22.063968658447266
2018-08-15,22.03113555908203
2018-08-16,22.06162452697754
2018-08-17,22.05927848815918
2018-08-20,22.117919921875
2018-08-21,22.082731246948242
2018-08-22,21.90447998046875
2018-08-23,21.93027687072754
2018-08-24,21.953733444213867
2018-08-27,22.153099060058594
2018-08-28,22.192970275878906
2018-08-29,22.289140701293945
2018-08-30,22.13667869567871
2018-08-31,22.1835880279541
2018-09-04,22.17186164855957
2018-09-05,22.31024932861328
2018-09-06,22.40641212463379
2018-09-07,22.36419105529785
2018-09-10,22.591705322265625
2018-09-11,22.68317985534668
2018-09-12,22.43221092224121
2018-09-13,22.74884796142578
2018-09-14,22.76531219482422
2018-09-17,22.614843368530273
2018-09-18,22.42205047607422
2018-09-19,22.42205047607422
2018-09-20,22.58427619934082
2018-09-21,22.41970443725586
2018-09-24,22.259828567504883
2018-09-25,22.11171531677246
2018-09-26,22.005918502807617
2018-09-27,21.97535514831543
2018-09-28,22.104660034179688
2018-10-01,22.210458755493164
2018-10-02,22.09054946899414
2018-10-03,21.984758377075195
2018-10-04,21.535701751708984
2018-10-05,21.28179168701172
2018-10-08,20.994962692260742
2018-10-09,21.204204559326172
2018-10-10,20.313156127929688
2018-10-11,19.810028076171875
2018-10-12,19.991058349609375
2018-10-15,19.83588981628418
2018-10-16,20.29199981689453
2018-10-17,20.17914581298828
2018-10-18,19.67366600036621
2018-10-19,19.506736755371094
2018-10-22,19.447965621948242
2018-10-23,19.447965621948242
2018-10-24,19.64780616760254
2018-10-25,20.230865478515625
2018-10-26,20.012218475341797
2018-10-29,20.092153549194336
2018-10-30,20.802173614501953
2018-10-31,21.0419864654541
2018-11-01,21.124267578125
2018-11-02,21.25358009338379
2018-11-05,21.159536361694336
2018-11-06,21.277090072631836
2018-11-07,21.61328887939453
2018-11-08,21.68382453918457
2018-11-09,21.427553176879883
2018-11-12,20.795116424560547
2018-11-13,20.649356842041016
2018-11-14,20.36957550048828
2018-11-15,20.63759994506836
2018-11-16,20.870357513427734
2018-11-19,20.256729125976562
2018-11-20,19.788864135742188
2018-11-21,19.953441619873047
2018-11-23,19.97930335998535
2018-11-26,19.972251892089844
2018-11-27,19.864105224609375
2018-11-28,20.1744384765625
2018-11-29,20.45656967163086
2018-11-30,20.67521095275879
2018-12-03,21.107812881469727
2018-12-04,20.136825561523438
2018-12-06,19.73008918762207
2018-12-07,19.650157928466797
2018-12-10,20.040428161621094
2018-12-11,19.720684051513672
2018-12-12,19.913475036621094
2018-12-13,19.932279586791992
2018-12-14,19.623451232910156
2018-12-17,19.458433151245117
2018-12-18,19.20854377746582
2018-12-19,18.77476692199707
2018-12-20,18.36457633972168
2018-12-21,18.21605682373047
2018-12-24,17.834150314331055
2018-12-26,18.58853530883789
2018-12-27,18.958654403686523
2018-12-28,18.970441818237305
2018-12-31,19.10009765625
2019-01-02,18.81013298034668
2019-01-03,17.697416305541992
2019-01-04,18.279701232910156
2019-01-07,18.416439056396484
2019-01-08,18.656898498535156
2019-01-09,18.972797393798828
2019-01-10,19.2886962890625
2019-01-11,19.213260650634766
2019-01-14,19.10009765625
2019-01-15,19.121318817138672
2019-01-16,19.177894592285156
2019-01-17,19.291051864624023
2019-01-18,19.446643829345703
