,MMC
2018-01-05,74.01657104492188
2018-01-08,73.23058319091797
2018-01-09,73.23058319091797
2018-01-10,72.48927307128906
2018-01-11,72.36422729492188
2018-01-12,73.00728607177734
2018-01-16,72.57857513427734
2018-01-17,72.81969451904297
2018-01-18,72.84654235839844
2018-01-19,73.31096649169922
2018-01-22,73.8736801147461
2018-01-23,74.0969467163086
2018-01-24,74.5078125
2018-01-25,74.64179992675781
2018-01-26,76.56210327148438
2018-01-29,75.65998840332031
2018-01-30,75.12620544433594
2018-01-31,74.92882537841797
2018-02-01,76.30145263671875
2018-02-02,75.97846984863281
2018-02-05,74.03166961669922
2018-02-06,73.78048706054688
2018-02-07,73.70872497558594
2018-02-08,71.15190124511719
2018-02-09,72.15668487548828
2018-02-12,72.70393371582031
2018-02-13,72.91921997070312
2018-02-14,73.79843139648438
2018-02-15,73.95992279052734
2018-02-16,74.24698638916016
2018-02-20,74.91986083984375
2018-02-21,74.24698638916016
2018-02-22,73.4754638671875
2018-02-23,74.97369384765625
2018-02-26,75.97846984863281
2018-02-27,75.63756561279297
2018-02-28,74.48025512695312
2018-03-01,73.4037094116211
2018-03-02,74.12140655517578
2018-03-05,74.75838470458984
2018-03-06,74.94677734375
2018-03-07,75.18001556396484
2018-03-08,75.75418853759766
2018-03-09,77.037109375
2018-03-12,76.17584991455078
2018-03-13,75.91567993164062
2018-03-14,75.1530990600586
2018-03-15,75.23387145996094
2018-03-16,75.65552520751953
2018-03-19,75.73624420166016
2018-03-20,76.19377899169922
2018-03-21,75.79904174804688
2018-03-22,73.9509506225586
2018-03-23,72.25536346435547
2018-03-26,73.64590454101562
2018-03-27,73.01795196533203
2018-03-28,73.46649932861328
2018-03-29,74.094482421875
2018-04-02,72.64114379882812
2018-04-03,72.90129089355469
2018-04-04,73.5472412109375
2018-04-05,73.69076538085938
2018-04-06,72.41685485839844
2018-04-09,72.66470336914062
2018-04-10,73.64715576171875
2018-04-11,73.17845916748047
2018-04-12,73.8995361328125
2018-04-13,73.88151550292969
2018-04-16,75.35967254638672
2018-04-17,75.73822784423828
2018-04-18,75.63007354736328
2018-04-19,75.12531280517578
2018-04-20,74.71973419189453
2018-04-23,75.24247741699219
2018-04-24,74.42227172851562
2018-04-25,74.45833587646484
2018-04-26,74.50341033935547
2018-04-27,74.2961196899414
2018-04-30,73.45789337158203
2018-05-01,73.44886016845703
2018-05-02,71.94366455078125
2018-05-03,72.6737289428711
2018-05-04,73.14241027832031
2018-05-07,73.24154663085938
2018-05-08,73.15144348144531
2018-05-09,73.23255920410156
2018-05-10,73.70121765136719
2018-05-11,73.52095794677734
2018-05-14,73.1153793334961
2018-05-15,72.76384735107422
2018-05-16,72.66470336914062
2018-05-17,73.00721740722656
2018-05-18,73.16043090820312
2018-05-21,73.38577270507812
2018-05-22,73.60209655761719
2018-05-23,73.58406066894531
2018-05-24,73.40380859375
2018-05-25,73.27760314941406
2018-05-29,71.28569793701172
2018-05-30,72.7999038696289
2018-05-31,72.43938446044922
2018-06-01,72.49346923828125
2018-06-04,72.98017883300781
2018-06-05,73.10636901855469
2018-06-06,73.52095794677734
2018-06-07,74.07978820800781
2018-06-08,74.71973419189453
2018-06-11,74.27806854248047
2018-06-12,73.63813018798828
2018-06-13,74.07075500488281
2018-06-14,73.8544692993164
2018-06-15,74.2149887084961
2018-06-18,74.46736145019531
2018-06-19,74.17891693115234
2018-06-20,73.04325866699219
2018-06-21,72.79090118408203
2018-06-22,73.54800415039062
2018-06-25,73.81842041015625
2018-06-26,73.27760314941406
2018-06-27,72.33120727539062
2018-06-28,73.03424835205078
2018-06-29,73.88151550292969
2018-07-02,74.12484741210938
2018-07-03,74.4042739868164
2018-07-05,75.15237426757812
2018-07-06,75.91849517822266
2018-07-09,77.41470336914062
2018-07-10,77.14750671386719
2018-07-11,76.86674499511719
2018-07-12,77.79056549072266
2018-07-13,78.3973617553711
2018-07-16,78.57852935791016
2018-07-17,78.73246765136719
2018-07-18,79.4570541381836
2018-07-19,78.9135971069336
2018-07-20,79.23062896728516
2018-07-23,79.19438934326172
2018-07-24,78.87740325927734
2018-07-25,79.33024597167969
2018-07-26,77.43733215332031
2018-07-27,76.31425476074219
2018-07-30,76.14218139648438
2018-07-31,75.49913787841797
2018-08-01,75.21837615966797
2018-08-02,75.01005554199219
2018-08-03,75.30894470214844
2018-08-06,75.61686706542969
2018-08-07,75.8432846069336
2018-08-08,76.07876586914062
2018-08-09,76.09689331054688
2018-08-10,75.18212890625
2018-08-13,74.61155700683594
2018-08-14,74.95571899414062
2018-08-15,74.99193572998047
2018-08-16,75.7436752319336
2018-08-17,76.07876586914062
2018-08-20,75.48101806640625
2018-08-21,76.22369384765625
2018-08-22,75.58970642089844
2018-08-23,75.58065032958984
2018-08-24,76.2599105834961
2018-08-27,76.73088073730469
2018-08-28,76.28711700439453
2018-08-29,76.64033508300781
2018-08-30,76.13312530517578
2018-08-31,76.64937591552734
2018-09-04,76.78521728515625
2018-09-05,76.88487243652344
2018-09-06,77.29241943359375
2018-09-07,77.6456527709961
2018-09-10,78.02605438232422
2018-09-11,78.22528076171875
2018-09-12,77.6546859741211
2018-09-13,77.79961395263672
2018-09-14,78.58755493164062
2018-09-17,78.46078491210938
2018-09-18,75.3179931640625
2018-09-19,77.25619506835938
2018-09-20,77.04788970947266
2018-09-21,77.83586120605469
2018-09-24,77.3105239868164
2018-09-25,76.35049438476562
2018-09-26,75.7799072265625
2018-09-27,75.47196960449219
2018-09-28,74.91948699951172
2018-10-01,75.55348205566406
2018-10-02,75.63497924804688
