,ETR
2015-01-14,23.099750518798828
2015-01-15,23.454925537109375
2015-01-16,23.502634048461914
2015-01-20,23.51058578491211
2015-01-21,23.770347595214844
2015-01-22,23.701433181762695
2015-01-23,23.749143600463867
2015-01-26,23.545042037963867
2015-01-27,23.441679000854492
2015-01-28,23.57155990600586
2015-01-29,23.828662872314453
2015-01-30,23.195165634155273
2015-02-02,23.364805221557617
2015-02-03,23.701433181762695
2015-02-04,23.1845703125
2015-02-05,22.932756423950195
2015-02-06,21.843381881713867
2015-02-09,21.549163818359375
2015-02-10,21.916034698486328
2015-02-11,21.680376052856445
2015-02-12,21.59736442565918
2015-02-13,21.187641143798828
2015-02-17,21.11802864074707
2015-02-18,21.492923736572266
2015-02-19,21.359037399291992
2015-02-20,21.241209030151367
2015-02-23,21.49828338623047
2015-02-24,21.546491622924805
2015-02-25,21.257266998291016
2015-02-26,21.20906639099121
2015-02-27,21.29208755493164
2015-03-02,20.799352645874023
2015-03-03,20.74846649169922
2015-03-04,20.486032485961914
2015-03-05,20.625286102294922
2015-03-06,19.995973587036133
2015-03-09,20.004009246826172
2015-03-10,20.2128849029541
2015-03-11,20.001325607299805
2015-03-12,20.421770095825195
2015-03-13,19.99062156677246
2015-03-16,20.35213851928711
2015-03-17,20.34410285949707
2015-03-18,20.925212860107422
2015-03-19,20.871658325195312
2015-03-20,21.168903350830078
2015-03-23,21.01894187927246
2015-03-24,20.697595596313477
2015-03-25,20.60386085510254
2015-03-26,20.49138641357422
2015-03-27,20.534231185913086
2015-03-30,20.702943801879883
2015-03-31,20.75114631652832
2015-04-01,20.80470085144043
2015-04-02,20.799352645874023
2015-04-06,21.26531219482422
2015-04-07,20.917173385620117
2015-04-08,20.87700843811035
2015-04-09,20.622608184814453
2015-04-10,20.911819458007812
2015-04-13,20.694904327392578
2015-04-14,20.828800201416016
2015-04-15,20.836835861206055
2015-04-16,20.71633529663086
2015-04-17,20.697595596313477
2015-04-20,20.984119415283203
2015-04-21,20.903785705566406
2015-04-22,20.852909088134766
2015-04-23,21.04035758972168
2015-04-24,21.192995071411133
2015-04-27,20.925212860107422
2015-04-28,21.160863876342773
2015-04-29,20.99483299255371
2015-04-30,20.668132781982422
2015-05-01,20.67081069946289
2015-05-04,20.839509963989258
2015-05-05,20.23162841796875
2015-05-06,20.293228149414062
2015-05-07,20.477998733520508
2015-05-08,20.459260940551758
2015-05-11,20.376239776611328
2015-05-12,20.32148551940918
2015-05-13,20.19281768798828
2015-05-14,20.32148551940918
2015-05-15,20.526811599731445
2015-05-18,20.608936309814453
2015-05-19,20.86353302001953
2015-05-20,20.816999435424805
2015-05-21,20.838897705078125
2015-05-22,20.816999435424805
2015-05-26,20.6636905670166
2015-05-27,20.91829490661621
2015-05-28,20.956619262695312
2015-05-29,20.934717178344727
2015-06-01,20.964828491210938
2015-06-02,20.562397003173828
2015-06-03,20.21198081970215
2015-06-04,20.19281768798828
2015-06-05,19.74384117126465
2015-06-08,19.705514907836914
2015-06-09,19.409852981567383
2015-06-10,19.35783576965332
2015-06-11,19.552207946777344
2015-06-12,19.35783576965332
2015-06-15,19.423540115356445
2015-06-16,19.39069175720215
2015-06-17,19.489242553710938
2015-06-18,19.721940994262695
2015-06-19,19.59327507019043
2015-06-22,19.574111938476562
2015-06-23,19.376998901367188
2015-06-24,19.30308723449707
2015-06-25,19.018367767333984
2015-06-26,19.30308723449707
2015-06-29,19.1497745513916
2015-06-30,19.30034065246582
2015-07-01,19.5604190826416
2015-07-02,19.678144454956055
2015-07-06,19.83965492248535
2015-07-07,20.15175437927246
2015-07-08,20.06688690185547
2015-07-09,19.853349685668945
2015-07-10,19.845134735107422
2015-07-13,19.779428482055664
2015-07-14,19.790388107299805
2015-07-15,19.779428482055664
2015-07-16,19.976543426513672
2015-07-17,19.812284469604492
2015-07-20,19.78765106201172
2015-07-21,19.51935577392578
2015-07-22,19.437231063842773
2015-07-23,19.081335067749023
2015-07-24,18.947189331054688
2015-07-27,19.27297019958496
2015-07-28,19.15799331665039
2015-07-29,19.193580627441406
2015-07-30,19.26202392578125
2015-07-31,19.442707061767578
2015-08-03,19.49197769165039
2015-08-04,18.774723052978516
2015-08-05,18.58308219909668
2015-08-06,19.010156631469727
2015-08-07,19.23464584350586
2015-08-10,18.86505889892578
2015-08-11,19.103370666503906
2015-08-12,19.399869918823242
2015-08-13,19.338903427124023
2015-08-14,19.4248046875
2015-08-17,19.579986572265625
2015-08-18,19.56890106201172
2015-08-19,19.638168334960938
2015-08-20,19.552270889282227
2015-08-21,19.228069305419922
2015-08-24,18.2609806060791
2015-08-25,17.623645782470703
2015-08-26,17.814847946166992
2015-08-27,18.23604393005371
2015-08-28,18.2609806060791
2015-08-31,18.103036880493164
2015-09-01,17.474016189575195
2015-09-02,17.390880584716797
2015-09-03,17.454618453979492
2015-09-04,17.050050735473633
2015-09-08,17.28835105895996
2015-09-09,17.14980697631836
2015-09-10,17.188596725463867
2015-09-11,17.368715286254883
2015-09-14,17.4102840423584
2015-09-15,17.521121978759766
2015-09-16,17.72063446044922
2015-09-17,17.850875854492188
2015-09-18,17.803760528564453
2015-09-21,17.7150936126709
2015-09-22,17.745574951171875
2015-09-23,17.60702133178711
2015-09-24,17.620878219604492
2015-09-25,17.897981643676758
2015-09-28,17.75111198425293
2015-09-29,17.825929641723633
2015-09-30,18.03929901123047
2015-10-01,17.84809684753418
2015-10-02,18.258207321166992
2015-10-05,18.557476043701172
2015-10-06,18.319175720214844
2015-10-07,18.504825592041016
2015-10-08,18.751453399658203
2015-10-09,18.72096824645996
2015-10-12,18.92048454284668
2015-10-13,18.870601654052734
2015-10-14,18.820724487304688
2015-10-15,19.14216423034668
2015-10-16,19.203128814697266
2015-10-19,19.225292205810547
2015-10-20,19.416494369506836
2015-10-21,19.23637580871582
2015-10-22,19.41371726989746
2015-10-23,19.02301025390625
2015-10-26,18.978668212890625
2015-10-27,18.970355987548828
2015-10-28,18.776386260986328
2015-10-29,18.704341888427734
2015-10-30,18.887231826782227
2015-11-02,18.995304107666016
2015-11-03,19.200353622436523
2015-11-04,19.178184509277344
2015-11-05,18.859519958496094
2015-11-06,18.191707611083984
2015-11-09,18.28715705871582
2015-11-10,18.205739974975586
2015-11-11,18.545429229736328
2015-11-12,18.472436904907227
2015-11-13,18.28996467590332
2015-11-16,18.761600494384766
2015-11-17,18.37137794494629
2015-11-18,18.435943603515625
2015-11-19,18.483671188354492
2015-11-20,18.792478561401367
2015-11-23,18.716686248779297
2015-11-24,18.66333770751953
2015-11-25,18.567890167236328
2015-11-27,18.576313018798828
2015-11-30,18.7054500579834
2015-12-01,18.91880989074707
2015-12-02,18.33487892150879
2015-12-03,18.068178176879883
2015-12-04,18.508939743041992
2015-12-07,18.722299575805664
2015-12-08,18.685808181762695
2015-12-09,19.101293563842773
2015-12-10,18.447174072265625
2015-12-11,18.43313980102539
2015-12-14,18.37137794494629
2015-12-15,18.309614181518555
2015-12-16,18.845821380615234
2015-12-17,18.873897552490234
2015-12-18,18.601581573486328
2015-12-21,18.579116821289062
2015-12-22,19.000228881835938
2015-12-23,19.311838150024414
2015-12-24,19.28376579284668
2015-12-28,19.331491470336914
2015-12-29,19.426942825317383
2015-12-30,19.440977096557617
2015-12-31,19.191129684448242
2016-01-04,19.252893447875977
2016-01-05,19.356761932373047
2016-01-06,19.233230590820312
2016-01-07,18.96092414855957
2016-01-08,18.955303192138672
2016-01-11,18.963733673095703
2016-01-12,19.202354431152344
2016-01-13,19.14620590209961
2016-01-14,19.39887046813965
2016-01-15,19.115324020385742
2016-01-19,19.33430290222168
2016-01-20,18.685808181762695
2016-01-21,18.71949005126953
2016-01-22,19.294994354248047
2016-01-25,18.972148895263672
2016-01-26,19.286571502685547
2016-01-27,19.525205612182617
2016-01-28,19.808744430541992
2016-01-29,19.814367294311523
2016-02-01,20.100709915161133
2016-02-02,20.1400089263916
2016-02-03,20.591997146606445
2016-02-04,20.29722785949707
2016-02-05,20.274770736694336
2016-02-08,20.0585994720459
2016-02-09,20.098373413085938
2016-02-10,20.297256469726562
2016-02-11,20.041549682617188
2016-02-12,20.013147354125977
2016-02-16,20.106901168823242
2016-02-17,20.175092697143555
2016-02-18,20.865489959716797
2016-02-19,20.73480224609375
2016-02-22,21.027437210083008
2016-02-23,20.879697799682617
2016-02-24,20.868328094482422
2016-02-25,21.095624923706055
2016-02-26,20.382490158081055
2016-02-29,20.516027450561523
2016-03-01,20.513185501098633
2016-03-02,20.802988052368164
2016-03-03,20.78025245666504
2016-03-04,21.078580856323242
2016-03-07,21.007553100585938
2016-03-08,21.18654441833496
2016-03-09,21.37973976135254
2016-03-10,21.587146759033203
2016-03-11,21.570096969604492
2016-03-14,21.746246337890625
2016-03-15,21.768980026245117
2016-03-16,22.1667423248291
2016-03-17,22.42812728881836
2016-03-18,22.14116859436035
2016-03-21,22.274703979492188
2016-03-22,22.07582664489746
2016-03-23,22.200836181640625
2016-03-24,22.399721145629883
2016-03-28,22.209360122680664
2016-03-29,22.618486404418945
2016-03-30,22.51052474975586
2016-03-31,22.52473258972168
2016-04-01,22.72076988220215
2016-04-04,22.42812728881836
2016-04-05,21.90251350402832
2016-04-06,21.936601638793945
2016-04-07,21.930927276611328
2016-04-08,21.865581512451172
2016-04-11,21.8258056640625
2016-04-12,21.751930236816406
2016-04-13,21.74909210205078
2016-04-14,21.547367095947266
2016-04-15,21.626922607421875
2016-04-18,21.663854598999023
2016-04-19,21.714994430541992
2016-04-20,21.203588485717773
2016-04-21,20.8853759765625
2016-04-22,21.124034881591797
2016-04-25,21.10698699951172
2016-04-26,21.197906494140625
2016-04-27,21.226318359375
2016-04-28,21.146764755249023
2016-04-29,21.359848022460938
2016-05-02,21.467811584472656
2016-05-03,21.74056625366211
2016-05-04,21.874103546142578
2016-05-05,21.83432960510254
2016-05-06,21.638290405273438
2016-05-09,21.746246337890625
2016-05-10,22.083311080932617
2016-05-11,22.254743576049805
2016-05-12,22.39422607421875
2016-05-13,22.257652282714844
2016-05-16,22.20535659790039
2016-05-17,22.031015396118164
2016-05-18,21.31911277770996
2016-05-19,21.595155715942383
2016-05-20,21.589344024658203
2016-05-23,21.412094116210938
2016-05-24,21.525415420532227
2016-05-25,21.630020141601562
2016-05-26,21.961275100708008
2016-05-27,21.981611251831055
2016-05-31,22.0600643157959
2016-06-01,22.266372680664062
2016-06-02,22.3419189453125
2016-06-03,22.73418426513672
2016-06-06,22.76033592224121
2016-06-07,22.78649139404297
2016-06-08,22.841693878173828
2016-06-09,22.86203956604004
2016-06-10,22.853322982788086
2016-06-13,22.766149520874023
2016-06-14,22.95792007446289
2016-06-15,22.687700271606445
2016-06-16,22.795209884643555
2016-06-17,22.853322982788086
2016-06-20,22.696413040161133
2016-06-21,22.649927139282227
2016-06-22,22.629589080810547
2016-06-23,22.74871826171875
2016-06-24,22.66154670715332
2016-06-27,22.928871154785156
2016-06-28,22.99860382080078
2016-06-29,22.90853500366211
2016-06-30,23.637853622436523
2016-07-01,23.713407516479492
2016-07-05,23.74827766418457
2016-07-06,23.8354434967041
2016-07-07,23.3908748626709
2016-07-08,23.50129508972168
2016-07-11,23.539066314697266
2016-07-12,23.5535945892334
2016-07-13,23.51291847229004
2016-07-14,23.184572219848633
2016-07-15,23.326948165893555
2016-07-18,23.35600471496582
2016-07-19,23.35891342163086
2016-07-20,23.233970642089844
2016-07-21,23.31241798400879
2016-07-22,23.72503089904785
2016-07-25,23.669824600219727
2016-07-26,23.50129508972168
2016-07-27,23.289175033569336
2016-07-28,23.396686553955078
2016-07-29,23.649486541748047
2016-08-01,23.6146183013916
2016-08-02,23.350196838378906
2016-08-03,23.34147834777832
2016-08-04,23.24850082397461
2016-08-05,23.126455307006836
2016-08-08,23.172943115234375
2016-08-09,23.413440704345703
2016-08-10,23.39562225341797
2016-08-11,23.535165786743164
2016-08-12,23.609390258789062
2016-08-15,23.220449447631836
2016-08-16,22.95918083190918
2016-08-17,23.211545944213867
2016-08-18,23.53813934326172
2016-08-19,23.155134201049805
2016-08-22,23.440153121948242
2016-08-23,23.42828369140625
2016-08-24,23.40453338623047
2016-08-25,23.478759765625
2016-08-26,22.938392639160156
2016-08-29,23.25607681274414
2016-08-30,23.072004318237305
2016-08-31,23.217485427856445
2016-09-01,23.054183959960938
2016-09-02,23.44609260559082
2016-09-06,23.624238967895508
2016-09-07,23.832059860229492
2016-09-08,23.983482360839844
2016-09-09,23.027462005615234
2016-09-12,23.339208602905273
2016-09-13,22.82854461669922
2016-09-14,22.843387603759766
2016-09-15,23.048255920410156
2016-09-16,23.297645568847656
2016-09-19,23.496562957763672
2016-09-20,23.52922821044922
2016-09-21,24.039888381958008
2016-09-22,24.265535354614258
2016-09-23,24.176471710205078
2016-09-26,24.04286003112793
2016-09-27,23.633136749267578
2016-09-28,23.431245803833008
2016-09-29,22.95918083190918
2016-09-30,22.781044006347656
2016-10-03,22.49305534362793
2016-10-04,21.9764404296875
2016-10-05,21.77752685546875
2016-10-06,21.914100646972656
2016-10-07,21.712202072143555
2016-10-10,21.937847137451172
2016-10-11,21.759708404541016
2016-10-12,21.988313674926758
2016-10-13,22.231781005859375
2016-10-14,22.01801109313965
2016-10-17,22.1605281829834
2016-10-18,22.246625900268555
2016-10-19,22.2347469329834
2016-10-20,22.121925354003906
2016-10-21,22.02098274230957
2016-10-24,21.99129295349121
2016-10-25,21.519222259521484
2016-10-26,21.459836959838867
2016-10-27,21.341083526611328
2016-10-28,21.48358917236328
2016-10-31,21.875497817993164
2016-11-01,21.355928421020508
2016-11-02,21.204513549804688
2016-11-03,21.195602416992188
2016-11-04,21.0263671875
2016-11-07,21.231229782104492
2016-11-08,21.82766342163086
2016-11-09,20.951274871826172
2016-11-10,20.65305519104004
2016-11-11,20.513072967529297
2016-11-14,20.701744079589844
2016-11-15,20.884323120117188
2016-11-16,20.729129791259766
2016-11-17,20.747386932373047
2016-11-18,20.640878677368164
2016-11-21,20.820417404174805
2016-11-22,20.8173770904541
2016-11-23,20.729129791259766
2016-11-25,21.158199310302734
2016-11-28,21.477720260620117
2016-11-29,21.727243423461914
2016-11-30,20.91476058959961
2016-12-01,20.96039581298828
2016-12-02,21.082124710083008
2016-12-05,21.11255645751953
2016-12-06,21.076038360595703
2016-12-07,21.43511390686035
2016-12-08,21.42598533630371
2016-12-09,21.53249168395996
2016-12-12,21.775936126708984
2016-12-13,22.13197135925293
2016-12-14,21.809404373168945
2016-12-15,22.02851104736328
2016-12-16,22.26586151123047
2016-12-19,22.268903732299805
2016-12-20,22.28412437438965
2016-12-21,22.183696746826172
2016-12-22,22.268903732299805
2016-12-23,22.180654525756836
2016-12-27,22.217172622680664
2016-12-28,21.906782150268555
2016-12-29,22.36627960205078
2016-12-30,22.35715103149414
2017-01-03,22.19587516784668
2017-01-04,22.293251037597656
2017-01-05,22.214136123657227
2017-01-06,22.287158966064453
2017-01-09,21.632905960083008
2017-01-10,21.678556442260742
2017-01-11,21.818532943725586
2017-01-12,21.858097076416016
2017-01-13,21.782024383544922
2017-01-17,21.952428817749023
2017-01-18,21.876354217529297
2017-01-19,21.62986946105957
2017-01-20,21.657257080078125
2017-01-23,21.508148193359375
2017-01-24,21.43511390686035
2017-01-25,21.477720260620117
2017-01-26,21.462499618530273
2017-01-27,21.468589782714844
2017-01-30,21.486846923828125
2017-01-31,21.800273895263672
2017-02-01,21.52031898498535
2017-02-02,21.73941421508789
2017-02-03,21.855056762695312
2017-02-06,21.809404373168945
2017-02-07,21.772441864013672
2017-02-08,21.994230270385742
2017-02-09,21.871017456054688
2017-02-10,22.06507682800293
2017-02-13,22.166730880737305
2017-02-14,21.806324005126953
2017-02-15,21.80016326904297
2017-02-16,22.416250228881836
2017-02-17,22.656518936157227
2017-02-21,22.767419815063477
2017-02-22,22.705808639526367
2017-02-23,23.14630699157715
2017-02-24,23.34961700439453
2017-02-27,23.251041412353516
2017-02-28,23.61453628540039
2017-03-01,23.281850814819336
2017-03-02,23.269529342651367
2017-03-03,23.22023582458496
2017-03-06,23.093944549560547
2017-03-07,23.103191375732422
2017-03-08,22.576433181762695
2017-03-09,22.533306121826172
2017-03-10,22.675010681152344
2017-03-13,22.819782257080078
2017-03-14,22.752017974853516
2017-03-15,23.15862464904785
2017-03-16,23.08778190612793
2017-03-17,23.2294921875
2017-03-20,23.164793014526367
2017-03-21,23.33730125427246
2017-03-22,23.5714168548584
2017-03-23,23.605295181274414
2017-03-24,23.660736083984375
2017-03-27,23.559085845947266
2017-03-28,23.568328857421875
2017-03-29,23.469751358032227
2017-03-30,23.36503028869629
2017-03-31,23.39890480041504
2017-04-03,23.315736770629883
2017-04-04,23.35270118713379
2017-04-05,23.451271057128906
2017-04-06,23.374263763427734
2017-04-07,23.395824432373047
2017-04-10,23.36503028869629
2017-04-11,23.596050262451172
2017-04-12,23.743913650512695
2017-04-13,23.716184616088867
2017-04-17,23.759315490722656
2017-04-18,23.685380935668945
2017-04-19,23.522117614746094
2017-04-20,23.34961700439453
2017-04-21,23.53753089904785
2017-04-24,23.552921295166016
2017-04-25,23.62993621826172
2017-04-26,23.408143997192383
2017-04-27,23.620695114135742
2017-04-28,23.491323471069336
2017-05-01,23.34961700439453
2017-05-02,23.491323471069336
2017-05-03,23.54676628112793
2017-05-04,23.583724975585938
2017-05-05,23.830163955688477
2017-05-08,23.76239585876465
2017-05-09,23.708820343017578
2017-05-10,23.85063934326172
2017-05-11,23.756088256835938
2017-05-12,23.85693359375
2017-05-15,23.888452529907227
2017-05-16,23.68045425415039
2017-05-17,23.756088256835938
2017-05-18,23.878997802734375
2017-05-19,23.853790283203125
2017-05-22,24.0649356842041
2017-05-23,24.12796401977539
2017-05-24,24.272939682006836
2017-05-25,24.537670135498047
2017-05-26,24.471481323242188
2017-05-30,24.65742301940918
2017-05-31,24.915847778320312
2017-06-01,25.171119689941406
2017-06-02,25.28772735595703
2017-06-05,25.25305938720703
2017-06-06,25.221538543701172
2017-06-07,25.353904724121094
2017-06-08,24.994626998901367
2017-06-09,24.985183715820312
2017-06-12,24.944204330444336
2017-06-13,25.016691207885742
2017-06-14,25.029298782348633
2017-06-15,25.221538543701172
2017-06-16,25.215242385864258
2017-06-19,25.054513931274414
2017-06-20,25.13015365600586
2017-06-21,25.013547897338867
2017-06-22,24.956823348999023
2017-06-23,24.893787384033203
2017-06-26,25.139602661132812
2017-06-27,24.62274742126465
2017-06-28,24.52821922302246
2017-06-29,24.228818893432617
2017-06-30,24.194154739379883
2017-07-03,24.099605560302734
2017-07-05,23.938880920410156
2017-07-06,23.80021095275879
2017-07-07,23.88530731201172
2017-07-10,23.734031677246094
2017-07-11,23.693056106567383
2017-07-12,23.853790283203125
2017-07-13,23.655244827270508
2017-07-14,23.790760040283203
2017-07-17,23.828577041625977
2017-07-18,23.838031768798828
2017-07-19,23.919967651367188
2017-07-20,24.099605560302734
2017-07-21,24.323366165161133
2017-07-24,24.049182891845703
2017-07-25,23.768699645996094
2017-07-26,23.838031768798828
2017-07-27,23.998750686645508
2017-07-28,24.030269622802734
2017-07-31,24.178394317626953
2017-08-01,24.313907623291016
2017-08-02,24.11851692199707
2017-08-03,24.222515106201172
2017-08-04,24.228818893432617
2017-08-07,24.137422561645508
2017-08-08,24.704837799072266
2017-08-09,24.48488426208496
2017-08-10,24.49445343017578
2017-08-11,24.290435791015625
2017-08-14,24.56139373779297
2017-08-15,24.727155685424805
2017-08-16,24.902477264404297
2017-08-17,24.720779418945312
2017-08-18,24.813228607177734
2017-08-21,24.943920135498047
2017-08-22,25.05548667907715
2017-08-23,25.23719596862793
2017-08-24,25.1798095703125
2017-08-25,25.453960418701172
2017-08-28,25.450763702392578
2017-08-29,25.453960418701172
2017-08-30,25.304126739501953
2017-08-31,25.23719596862793
2017-09-01,25.265878677368164
2017-09-05,25.434825897216797
2017-09-06,25.09693717956543
2017-09-07,25.253128051757812
2017-09-08,25.44120216369629
2017-09-11,25.61014747619629
2017-09-12,25.19574546813965
2017-09-13,24.937545776367188
2017-09-14,25.227622985839844
2017-09-15,25.141555786132812
2017-09-18,24.982168197631836
2017-09-19,24.880170822143555
2017-09-20,24.800472259521484
2017-09-21,24.851472854614258
2017-09-22,24.465757369995117
2017-09-25,24.787715911865234
2017-09-26,24.68890380859375
2017-09-27,24.37331199645996
2017-09-28,24.335060119628906
2017-09-29,24.341434478759766
2017-10-02,24.360572814941406
2017-10-03,24.124677658081055
2017-10-04,24.994924545288086
2017-10-05,25.21168327331543
2017-10-06,25.071428298950195
2017-10-09,25.13837242126465
2017-10-10,25.387008666992188
2017-10-11,25.613338470458984
2017-10-12,26.0755672454834
2017-10-13,26.23175621032715
2017-10-16,26.58878517150879
2017-10-17,26.968120574951172
2017-10-18,26.987247467041016
2017-10-19,27.21038818359375
2017-10-20,27.3060245513916
2017-10-23,27.168947219848633
2017-10-24,27.408035278320312
2017-10-25,27.522785186767578
2017-10-26,27.471784591674805
2017-10-27,27.659854888916016
2017-10-30,27.538724899291992
2017-10-31,27.497285842895508
2017-11-01,27.3092041015625
2017-11-02,27.618417739868164
2017-11-03,27.733171463012695
2017-11-06,27.52916145324707
2017-11-07,27.685359954833984
2017-11-08,27.775541305541992
2017-11-09,27.833513259887695
2017-11-10,27.418027877807617
2017-11-13,27.90436553955078
2017-11-14,28.155582427978516
2017-11-15,27.836732864379883
2017-11-16,27.666032791137695
2017-11-17,27.86250114440918
2017-11-20,27.58551788330078
2017-11-21,27.572633743286133
2017-11-22,27.540428161621094
2017-11-24,27.495338439941406
2017-11-27,27.72400665283203
2017-11-28,27.8077449798584
2017-11-29,27.746553421020508
2017-11-30,27.852828979492188
2017-12-01,27.54364585876465
2017-12-04,27.17326545715332
2017-12-05,26.773897171020508
2017-12-06,26.922046661376953
2017-12-07,26.957473754882812
2017-12-08,27.066974639892578
2017-12-11,27.24090003967285
2017-12-12,26.815763473510742
2017-12-13,26.835086822509766
2017-12-14,26.622516632080078
2017-12-15,26.989686965942383
2017-12-18,26.63218116760254
2017-12-19,26.097536087036133
2017-12-20,25.830219268798828
2017-12-21,25.804452896118164
2017-12-22,25.865642547607422
2017-12-26,25.733598709106445
2017-12-27,25.926843643188477
2017-12-28,26.139413833618164
2017-12-29,26.213491439819336
2018-01-02,26.603187561035156
2018-01-03,26.31010627746582
2018-01-04,25.939727783203125
2018-01-05,25.740039825439453
2018-01-08,26.036348342895508
2018-01-09,25.804452896118164
2018-01-10,25.59833335876465
2018-01-11,25.498491287231445
2018-01-12,25.19251823425293
2018-01-16,25.015377044677734
2018-01-17,25.285917282104492
2018-01-18,25.054025650024414
2018-01-19,24.796367645263672
2018-01-22,24.744842529296875
2018-01-23,25.012157440185547
2018-01-24,24.702966690063477
2018-01-25,25.14743423461914
2018-01-26,25.215063095092773
2018-01-29,24.744842529296875
2018-01-30,25.08945655822754
2018-01-31,25.343894958496094
2018-02-01,24.83823585510254
2018-02-02,24.47107696533203
2018-02-05,23.965421676635742
2018-02-06,23.756074905395508
2018-02-07,23.72347640991211
2018-02-08,23.478971481323242
2018-02-09,24.16683578491211
2018-02-12,24.32984733581543
2018-02-13,24.466768264770508
2018-02-14,24.117944717407227
2018-02-15,24.877534866333008
2018-02-16,25.011198043823242
2018-02-20,24.59065055847168
2018-02-21,24.267906188964844
2018-02-22,24.46025276184082
2018-02-23,25.343727111816406
2018-02-26,25.086179733276367
2018-02-27,24.789514541625977
2018-02-28,24.71779441833496
2018-03-01,24.737354278564453
2018-03-02,24.952516555786133
2018-03-05,25.61431121826172
2018-03-06,25.337203979492188
2018-03-07,25.02423858642578
2018-03-08,24.991636276245117
2018-03-09,25.0307559967041
2018-03-12,25.177465438842773
2018-03-13,25.13182258605957
2018-03-14,25.26548194885254
2018-03-15,25.275259017944336
2018-03-16,25.715368270874023
2018-03-19,25.60452651977539
2018-03-20,25.676252365112305
2018-03-21,25.509990692138672
2018-03-22,25.542583465576172
2018-03-23,25.216577529907227
2018-03-26,25.4741268157959
2018-03-27,25.84903335571289
2018-03-28,25.754491806030273
2018-03-29,25.682771682739258
2018-04-02,25.718637466430664
2018-04-03,25.816438674926758
2018-04-04,25.832735061645508
2018-04-05,26.002256393432617
2018-04-06,25.747968673706055
2018-04-09,25.741455078125
2018-04-10,25.59474754333496
2018-04-11,25.575191497802734
2018-04-12,25.216577529907227
2018-04-13,25.64038848876953
2018-04-16,25.959877014160156
2018-04-17,26.129398345947266
2018-04-18,25.937057495117188
2018-04-19,26.087013244628906
2018-04-20,25.747968673706055
2018-04-23,25.835994720458984
2018-04-24,26.113100051879883
2018-04-25,25.89141273498535
2018-04-26,26.501052856445312
2018-04-27,26.768375396728516
2018-04-30,26.598844528198242
2018-05-01,26.481487274169922
2018-05-02,26.605363845825195
2018-05-03,26.846614837646484
2018-05-04,26.797712326049805
2018-05-07,26.58580780029297
2018-05-08,25.88489532470703
2018-05-09,26.01828384399414
2018-05-10,26.331756591796875
2018-05-11,26.29508399963379
2018-05-14,26.195035934448242
2018-05-15,25.861549377441406
2018-05-16,25.668134689331055
2018-05-17,25.431365966796875
2018-05-18,25.391338348388672
2018-05-21,25.42802619934082
2018-05-22,25.571422576904297
2018-05-23,26.258398056030273
2018-05-24,26.505178451538086
2018-05-25,26.58854866027832
2018-05-29,26.551870346069336
2018-05-30,26.785297393798828
2018-05-31,26.9820556640625
2018-06-01,26.715267181396484
2018-06-04,26.11166000366211
2018-06-05,25.914905548095703
2018-06-06,25.478050231933594
2018-06-07,25.554746627807617
2018-06-08,25.64144515991211
2018-06-11,25.361330032348633
2018-06-12,25.67146873474121
2018-06-13,25.44803237915039
2018-06-14,25.581422805786133
2018-06-15,26.081655502319336
2018-06-18,26.14501190185547
2018-06-19,26.671913146972656
2018-06-20,26.76195526123047
2018-06-21,26.625221252441406
2018-06-22,26.748613357543945
2018-06-25,27.018726348876953
2018-06-26,26.978721618652344
2018-06-27,27.258846282958984
2018-06-28,27.09876251220703
2018-06-29,26.942035675048828
2018-07-02,27.15546417236328
2018-07-03,27.138792037963867
2018-07-05,27.33220863342285
2018-07-06,27.53229522705078
2018-07-09,26.72860336303711
2018-07-10,26.98872184753418
2018-07-11,27.415571212768555
2018-07-12,27.405582427978516
2018-07-13,27.308870315551758
2018-07-16,27.28218650817871
2018-07-17,27.245498657226562
2018-07-18,26.858667373657227
2018-07-19,27.01207160949707
2018-07-20,26.848661422729492
2018-07-23,26.48183250427246
2018-07-24,26.33843231201172
2018-07-25,26.4284725189209
2018-07-26,26.821977615356445
2018-07-27,26.862001419067383
2018-07-30,26.768619537353516
2018-07-31,27.10544204711914
2018-08-01,27.285518646240234
2018-08-02,27.598997116088867
2018-08-03,27.93581771850586
2018-08-06,27.8290958404541
2018-08-07,27.765737533569336
2018-08-08,28.154203414916992
2018-08-09,28.396156311035156
2018-08-10,28.41659927368164
2018-08-13,28.50519561767578
2018-08-14,28.61765480041504
2018-08-15,28.672178268432617
2018-08-16,29.01294708251953
2018-08-17,29.07427978515625
2018-08-20,29.043611526489258
2018-08-21,28.927753448486328
2018-08-22,28.72328758239746
2018-08-23,28.83915138244629
2018-08-24,28.99590492248535
2018-08-27,28.590408325195312
2018-08-28,28.494976043701172
2018-08-29,28.433639526367188
2018-08-30,28.736921310424805
2018-08-31,28.4847469329834
2018-09-04,28.726694107055664
2018-09-05,28.951602935791016
