,WM
2018-01-17,78.32120513916016
2018-01-18,77.81693267822266
2018-01-19,77.90540313720703
2018-01-22,78.43621826171875
2018-01-23,78.38311767578125
2018-01-24,78.29467010498047
2018-01-25,78.34776306152344
2018-01-26,79.36514282226562
2018-01-29,78.04695892333984
2018-01-30,77.80809020996094
2018-01-31,78.23275756835938
2018-02-01,77.71961975097656
2018-02-02,76.55184173583984
2018-02-05,72.32303619384766
2018-02-06,72.36730194091797
2018-02-07,72.30535888671875
2018-02-08,69.9963150024414
2018-02-09,70.86331176757812
2018-02-12,71.27909851074219
2018-02-13,71.4737777709961
2018-02-14,73.0750503540039
2018-02-15,74.33128356933594
2018-02-16,75.33096313476562
2018-02-20,75.08326721191406
2018-02-21,74.39319610595703
2018-02-22,74.75591278076172
2018-02-23,75.63174438476562
2018-02-26,76.60491943359375
2018-02-27,76.92340850830078
2018-02-28,76.36605072021484
2018-03-01,75.5079116821289
2018-03-02,75.65830993652344
2018-03-05,75.80868530273438
2018-03-06,75.9237289428711
2018-03-07,75.46367645263672
2018-03-08,75.82392883300781
2018-03-09,77.5763168334961
2018-03-12,77.09597778320312
2018-03-13,77.08707427978516
2018-03-14,76.86470794677734
2018-03-15,76.72235870361328
2018-03-16,76.8469009399414
2018-03-19,76.32207489013672
2018-03-20,76.7401351928711
2018-03-21,76.42880249023438
2018-03-22,74.93439483642578
2018-03-23,73.74242401123047
2018-03-26,74.8365478515625
2018-03-27,74.08936309814453
2018-03-28,73.99150848388672
2018-03-29,74.82767486572266
2018-04-02,74.3473129272461
2018-04-03,75.53929138183594
2018-04-04,76.03742980957031
2018-04-05,76.51776123046875
2018-04-06,74.90771484375
2018-04-09,74.356201171875
2018-04-10,74.94328308105469
2018-04-11,73.55561828613281
2018-04-12,73.84915924072266
2018-04-13,73.89363098144531
2018-04-16,74.16938781738281
2018-04-17,74.29393005371094
2018-04-18,74.40957641601562
2018-04-19,73.49335479736328
2018-04-20,73.36883544921875
2018-04-23,73.3866195678711
2018-04-24,72.40812683105469
2018-04-25,72.27469635009766
2018-04-26,72.71944427490234
2018-04-27,73.20869445800781
2018-04-30,72.3102798461914
2018-05-01,72.27469635009766
2018-05-02,71.90998077392578
2018-05-03,73.77800750732422
2018-05-04,74.76538848876953
2018-05-07,74.027099609375
2018-05-08,73.89363098144531
2018-05-09,73.84027862548828
2018-05-10,74.11604309082031
2018-05-11,73.80469512939453
2018-05-14,73.50223541259766
2018-05-15,73.1019515991211
2018-05-16,72.60382843017578
2018-05-17,72.47930145263672
2018-05-18,72.47930145263672
2018-05-21,73.24430847167969
2018-05-22,72.75503540039062
2018-05-23,73.68017578125
2018-05-24,73.76909637451172
2018-05-25,73.79580688476562
2018-05-29,73.52003479003906
2018-05-30,74.58747863769531
2018-05-31,73.57342529296875
2018-06-01,74.39176940917969
2018-06-04,74.4273681640625
2018-06-05,74.26725006103516
2018-06-06,74.52523040771484
2018-06-07,74.52970123291016
2018-06-08,74.77120971679688
2018-06-11,74.7443618774414
2018-06-12,75.04850006103516
2018-06-13,74.35079193115234
2018-06-14,74.75331115722656
2018-06-15,75.43314361572266
2018-06-18,74.48497772216797
2018-06-19,73.95722198486328
2018-06-20,73.27739715576172
2018-06-21,72.69596099853516
2018-06-22,73.24160766601562
2018-06-25,73.08059692382812
2018-06-26,72.98219299316406
2018-06-27,71.5599365234375
2018-06-28,72.24871826171875
2018-06-29,72.7585678100586
2018-07-02,73.22370147705078
2018-07-03,72.98219299316406
2018-07-05,73.60836029052734
2018-07-06,73.60836029052734
2018-07-09,73.75147247314453
2018-07-10,74.61019134521484
2018-07-11,74.8785400390625
2018-07-12,75.36156463623047
2018-07-13,75.46890258789062
2018-07-16,74.93220520019531
2018-07-17,74.86959838867188
2018-07-18,73.9393081665039
2018-07-19,73.93035125732422
2018-07-20,73.96614837646484
2018-07-23,73.56363677978516
2018-07-24,72.89273834228516
2018-07-25,78.57283020019531
2018-07-26,79.18108367919922
2018-07-27,80.1918716430664
2018-07-30,79.4941635131836
2018-07-31,80.50493621826172
2018-08-01,80.388671875
2018-08-02,80.60334014892578
2018-08-03,80.11135864257812
2018-08-06,80.34392547607422
2018-08-07,80.42443084716797
2018-08-08,80.53179168701172
2018-08-09,80.63017272949219
2018-08-10,80.45127868652344
2018-08-13,80.51388549804688
2018-08-14,80.63912200927734
2018-08-15,81.09532165527344
2018-08-16,81.26527404785156
2018-08-17,81.70355987548828
2018-08-20,81.5514907836914
2018-08-21,81.29210662841797
2018-08-22,81.04164123535156
2018-08-23,81.06847381591797
2018-08-24,81.13109588623047
2018-08-27,81.10424041748047
2018-08-28,80.89852905273438
2018-08-29,81.06847381591797
2018-08-30,81.18475341796875
2018-08-31,81.30998992919922
2018-09-04,81.50678253173828
2018-09-05,81.88247680664062
2018-09-06,82.60623931884766
2018-09-07,82.54328918457031
2018-09-10,82.66017150878906
2018-09-11,83.01978302001953
2018-09-12,82.48934173583984
2018-09-13,82.74108123779297
2018-09-14,82.74108123779297
2018-09-17,82.81299591064453
2018-09-18,83.1726303100586
2018-09-19,82.00383758544922
2018-09-20,82.46238708496094
2018-09-21,82.19265747070312
2018-09-24,81.37450408935547
2018-09-25,81.25762939453125
2018-09-26,80.70919036865234
2018-09-27,80.7811050415039
2018-09-28,81.23965454101562
2018-10-01,81.0688247680664
2018-10-02,80.85304260253906
2018-10-03,80.47541809082031
2018-10-04,80.04387664794922
2018-10-05,80.8800048828125
2018-10-08,81.70714569091797
2018-10-09,82.05779266357422
2018-10-10,81.18569946289062
2018-10-11,79.15380096435547
2018-10-12,79.61233520507812
2018-10-15,79.50443267822266
2018-10-16,81.14075469970703
2018-10-17,81.0418472290039
2018-10-18,81.01487731933594
2018-10-19,81.31156158447266
2018-10-22,80.84403991699219
2018-10-23,79.45948791503906
2018-10-24,78.41658020019531
2018-10-25,76.27679443359375
2018-10-26,76.35771179199219
2018-10-29,77.68832397460938
2018-10-30,79.85507202148438
2018-10-31,80.43946075439453
2018-11-01,79.1987533569336
2018-11-02,78.21876525878906
2018-11-05,78.92005157470703
2018-11-06,78.96500396728516
2018-11-07,80.40352630615234
2018-11-08,80.81708526611328
2018-11-09,81.32952880859375
2018-11-12,81.68916320800781
2018-11-13,81.61726379394531
2018-11-14,81.82403564453125
2018-11-15,82.69612884521484
2018-11-16,83.27153778076172
2018-11-19,83.29849243164062
2018-11-20,82.21959686279297
2018-11-21,81.91394805908203
2018-11-23,81.67117309570312
2018-11-26,82.21063232421875
2018-11-27,82.18365478515625
2018-11-28,83.44233703613281
2018-11-29,83.78119659423828
2018-11-30,84.7118911743164
2018-12-03,84.10648345947266
2018-12-04,83.69084930419922
2018-12-06,83.90771484375
2018-12-07,82.41675567626953
2018-12-10,82.47100067138672
2018-12-11,82.65171813964844
2018-12-12,82.12760925292969
2018-12-13,82.57038116455078
2018-12-14,82.353515625
2018-12-17,80.46501922607422
2018-12-18,80.59150695800781
2018-12-19,79.4439468383789
2018-12-20,79.47106170654297
2018-12-21,79.52527618408203
2018-12-24,75.63078308105469
2018-12-26,78.55843353271484
2018-12-27,79.60660552978516
2018-12-28,79.47106170654297
2018-12-31,80.41080474853516
2019-01-02,80.16682434082031
2019-01-03,79.94999694824219
2019-01-04,82.07341766357422
2019-01-07,82.272216796875
2019-01-08,83.43782806396484
2019-01-09,83.01314544677734
2019-01-10,84.20587921142578
2019-01-11,84.62154388427734
2019-01-14,84.13359832763672
2019-01-15,84.73900604248047
2019-01-16,83.76313018798828
2019-01-17,84.32334899902344
2019-01-18,85.36250305175781
2019-01-22,85.73296356201172
2019-01-23,85.76007843017578
2019-01-24,85.30828094482422
2019-01-25,85.75103759765625
2019-01-28,85.38959503173828
2019-01-29,85.62454223632812
2019-01-30,85.78716278076172
2019-01-31,86.44681549072266
2019-02-01,86.26608276367188
2019-02-04,86.7449951171875
2019-02-05,87.83833312988281
2019-02-06,87.34135437011719
2019-02-07,87.5491943359375
2019-02-08,88.02809143066406
2019-02-11,87.98292541503906
2019-02-12,89.13948822021484
2019-02-13,89.05818939208984
2019-02-14,89.31119537353516
2019-02-15,89.5099868774414
2019-02-19,89.52806091308594
2019-02-20,89.618408203125
2019-02-21,89.74493408203125
2019-02-22,90.11538696289062
2019-02-25,89.72684478759766
2019-02-26,89.84432220458984
2019-02-27,90.57624816894531
2019-02-28,91.48885345458984
2019-03-01,91.26295471191406
2019-03-04,90.57624816894531
2019-03-05,90.09732055664062
2019-03-06,90.18768310546875
2019-03-07,90.55369567871094
2019-03-08,89.87252044677734
2019-03-11,90.68994140625
2019-03-12,91.28939056396484
2019-03-13,91.8071060180664
2019-03-14,91.87975311279297
2019-03-15,91.70720672607422
2019-03-18,92.09772491455078
2019-03-19,91.97059631347656
2019-03-20,91.55281066894531
2019-03-21,92.5973129272461
2019-03-22,92.5518798828125
2019-03-25,92.80619812011719
2019-03-26,93.99601745605469
2019-03-27,93.50556182861328
2019-03-28,93.94152069091797
2019-03-29,94.37751007080078
2019-04-01,94.47737121582031
2019-04-02,94.45923614501953
2019-04-03,94.47737121582031
2019-04-04,92.64270782470703
2019-04-05,92.82434844970703
2019-04-08,92.72444915771484
2019-04-09,92.31575012207031
2019-04-10,93.48738861083984
2019-04-11,91.3438949584961
2019-04-12,92.45195770263672
2019-04-15,94.69538879394531
2019-04-16,94.8588638305664
2019-04-17,95.50373077392578
2019-04-18,96.07594299316406
2019-04-22,96.04869079589844
2019-04-23,96.47557067871094
2019-04-24,96.37565612792969
2019-04-25,95.83979797363281
2019-04-26,96.11226654052734
2019-04-29,96.68447875976562
2019-04-30,97.49282836914062
2019-05-01,96.3211669921875
2019-05-02,96.43019104003906
2019-05-03,96.63905334472656
2019-05-06,96.17586517333984
2019-05-07,95.1131820678711
2019-05-08,95.2040023803711
2019-05-09,95.56732940673828
2019-05-10,97.17494201660156
2019-05-13,96.7298812866211
2019-05-14,96.51193237304688
2019-05-15,97.44742584228516
2019-05-16,98.09229278564453
2019-05-17,98.21035766601562
2019-05-20,98.45560455322266
2019-05-21,99.26393127441406
2019-05-22,99.39110565185547
2019-05-23,99.53640747070312
2019-05-24,98.48283386230469
2019-05-28,98.2466812133789
2019-05-29,97.40201568603516
2019-05-30,98.46467590332031
2019-05-31,99.31842041015625
2019-06-03,101.15313720703125
2019-06-04,101.22578430175781
2019-06-05,103.03321075439453
2019-06-06,103.61988830566406
2019-06-07,104.34069061279297
2019-06-10,103.84797668457031
2019-06-11,103.2275619506836
2019-06-12,104.15821075439453
2019-06-13,103.69288635253906
2019-06-14,104.5414047241211
2019-06-17,103.98483276367188
2019-06-18,103.92098999023438
2019-06-19,104.3954086303711
2019-06-20,105.89173889160156
2019-06-21,105.69099426269531
2019-06-24,106.7220230102539
2019-06-25,106.2201919555664
2019-06-26,104.55052185058594
2019-06-27,105.69099426269531
2019-06-28,105.26219940185547
2019-07-01,105.18920135498047
2019-07-02,105.73663330078125
2019-07-03,106.94098663330078
2019-07-05,106.27493286132812
2019-07-08,106.64901733398438
2019-07-09,106.75851440429688
2019-07-10,107.47015380859375
2019-07-11,106.97749328613281
2019-07-12,107.57965087890625
2019-07-15,107.68914794921875
2019-07-16,107.81687927246094
2019-07-17,107.8351058959961
2019-07-18,107.63440704345703
2019-07-19,106.55777740478516
2019-07-22,106.86799621582031
2019-07-23,106.92273712158203
2019-07-24,105.6545181274414
2019-07-25,106.49391174316406
2019-07-26,108.11795806884766
2019-07-29,107.62525177001953
2019-07-30,107.6708984375
2019-07-31,106.74937438964844
2019-08-01,106.0650863647461
2019-08-02,106.5030288696289
2019-08-05,103.8023681640625
2019-08-06,105.92823791503906
2019-08-07,106.61251831054688
2019-08-08,108.09059143066406
2019-08-09,108.62889099121094
2019-08-12,107.4154281616211
2019-08-13,108.59239959716797
2019-08-14,105.83698272705078
2019-08-15,107.84423828125
2019-08-16,108.68363952636719
2019-08-19,109.5047836303711
2019-08-20,107.76214599609375
2019-08-21,108.30956268310547
2019-08-22,107.72563934326172
2019-08-23,105.77312469482422
2019-08-26,106.79499053955078
2019-08-27,107.43367767333984
2019-08-28,107.8898696899414
2019-08-29,108.8661117553711
2019-08-30,108.89349365234375
2019-09-03,109.0577163696289
2019-09-04,110.07960510253906
2019-09-05,109.1202392578125
2019-09-06,109.34014892578125
2019-09-09,107.77332305908203
2019-09-10,104.16316223144531
2019-09-11,102.82538604736328
2019-09-12,103.60420989990234
2019-09-13,102.57797241210938
2019-09-16,102.53215789794922
2019-09-17,104.32809448242188
2019-09-18,104.75874328613281
2019-09-19,105.12523651123047
2019-09-20,105.62921142578125
2019-09-23,105.32684326171875
2019-09-24,105.48260498046875
2019-09-25,104.383056640625
2019-09-26,105.45510864257812
2019-09-27,104.08067321777344
2019-09-30,105.37265014648438
2019-10-01,105.2535400390625
2019-10-02,105.16189575195312
2019-10-03,105.36347961425781
2019-10-04,106.84786987304688
2019-10-07,106.02320861816406
2019-10-08,105.16189575195312
2019-10-09,105.92241668701172
2019-10-10,107.6083755493164
2019-10-11,106.60047912597656
2019-10-14,106.42637634277344
2019-10-15,105.96823120117188
2019-10-16,105.281005859375
2019-10-17,106.54549407958984
2019-10-18,107.25102233886719
2019-10-21,107.45263671875
2019-10-22,107.13191986083984
2019-10-23,103.87910461425781
2019-10-24,103.69583129882812
2019-10-25,102.02821350097656
2019-10-28,101.96407318115234
2019-10-29,102.65128326416016
2019-10-30,103.23768615722656
2019-10-31,102.81621551513672
2019-11-01,101.91826629638672
2019-11-04,101.54258728027344
2019-11-05,99.24268341064453
2019-11-06,100.7270736694336
2019-11-07,101.11193084716797
2019-11-08,101.73500061035156
2019-11-11,101.22187805175781
2019-11-12,100.79122161865234
2019-11-13,101.65252685546875
2019-11-14,102.66960906982422
2019-11-15,102.77040100097656
2019-11-18,102.99032592773438
2019-11-19,103.10942077636719
2019-11-20,103.14608001708984
2019-11-21,101.89993286132812
2019-11-22,101.49676513671875
2019-11-25,101.07525634765625
2019-11-26,103.43013763427734
2019-11-27,103.485107421875
2019-11-29,103.45760345458984
2019-12-02,102.30309295654297
2019-12-03,102.65128326416016
2019-12-04,103.41180419921875
2019-12-05,102.60456085205078
2019-12-06,102.74261474609375
2019-12-09,102.88068389892578
2019-12-10,102.4112548828125
2019-12-11,102.54010772705078
2019-12-12,101.85895538330078
2019-12-13,103.11080932617188
2019-12-16,103.12001037597656
2019-12-17,103.9760513305664
2019-12-18,103.62627410888672
2019-12-19,103.53422546386719
2019-12-20,104.16012573242188
2019-12-23,103.93001556396484
2019-12-24,103.6446762084961
2019-12-26,104.17855072021484
2019-12-27,104.83208465576172
2019-12-30,104.72162628173828
2019-12-31,104.89652252197266
2020-01-02,105.13582611083984
2020-01-03,106.15755462646484
2020-01-06,106.70983123779297
2020-01-07,106.78348541259766
2020-01-08,106.847900390625
2020-01-09,106.89393615722656
2020-01-10,106.95836639404297
2020-01-13,108.30225372314453
2020-01-14,108.67962646484375
2020-01-15,108.81770324707031
2020-01-16,109.98668670654297
2020-01-17,110.13396453857422
2020-01-21,110.83352661132812
2020-01-22,110.75068664550781
2020-01-23,111.5054702758789
2020-01-24,111.37660217285156
2020-01-27,111.55150604248047
2020-01-28,111.42263793945312
2020-01-29,111.80923461914062
2020-01-30,112.99662017822266
2020-01-31,112.02094268798828
2020-02-03,112.93219757080078
2020-02-04,113.08868408203125
2020-02-05,113.77903747558594
2020-02-06,113.898681640625
2020-02-07,114.05517578125
2020-02-10,115.09530639648438
2020-02-11,115.04006958007812
2020-02-12,115.6199722290039
2020-02-13,114.3497314453125
2020-02-14,115.74883270263672
2020-02-18,116.18143463134766
2020-02-19,115.27018737792969
2020-02-20,114.18402862548828
2020-02-21,114.65345764160156
2020-02-24,114.12881469726562
2020-02-25,112.25103759765625
2020-02-26,111.31216430664062
2020-02-27,104.58356475830078
2020-02-28,101.99703216552734
2020-03-02,107.72235107421875
2020-03-03,103.74593353271484
2020-03-04,110.72307586669922
2020-03-05,108.84140014648438
2020-03-06,108.30510711669922
2020-03-09,103.62633514404297
2020-03-10,104.91161346435547
2020-03-11,101.68455505371094
2020-03-12,90.37599182128906
2020-03-13,97.38490295410156
2020-03-16,92.36400604248047
2020-03-17,100.72291564941406
2020-03-18,94.74038696289062
2020-03-19,92.3270034790039
2020-03-20,90.90304565429688
2020-03-23,81.2496337890625
2020-03-24,85.13318634033203
2020-03-25,84.08831787109375
2020-03-26,90.32051086425781
2020-03-27,88.11983489990234
2020-03-30,87.47256469726562
2020-03-31,85.58629608154297
2020-04-01,81.76742553710938
2020-04-02,84.27326202392578
2020-04-03,82.31298828125
2020-04-06,84.41195678710938
2020-04-07,84.5414047241211
2020-04-08,88.41571807861328
2020-04-09,92.3270034790039
2020-04-13,89.4605712890625
2020-04-14,92.12358856201172
2020-04-15,89.34961700439453
2020-04-16,90.20030212402344
2020-04-17,92.71536254882812
2020-04-20,90.80133056640625
2020-04-21,89.4421157836914
2020-04-22,91.31914520263672
2020-04-23,90.42222595214844
2020-04-24,91.06023406982422
2020-04-27,93.51058959960938
2020-04-28,94.00065612792969
