,XOM
2018-04-24,57.37604522705078
2018-04-25,58.218196868896484
2018-04-26,59.214141845703125
2018-04-27,56.96595764160156
2018-04-30,56.93665313720703
2018-05-01,56.3508186340332
2018-05-02,56.240966796875
2018-05-03,56.05057144165039
2018-05-04,56.314208984375
2018-05-07,56.929359436035156
2018-05-08,57.185638427734375
2018-05-09,58.533111572265625
2018-05-10,59.843910217285156
2018-05-11,60.125
2018-05-14,60.5318489074707
2018-05-15,60.50226974487305
2018-05-16,60.67240905761719
2018-05-17,60.56885528564453
2018-05-18,60.13980484008789
2018-05-21,60.8647346496582
2018-05-22,60.39129638671875
2018-05-23,60.76856231689453
2018-05-24,59.37787628173828
2018-05-25,58.22391128540039
2018-05-29,58.0093879699707
2018-05-30,60.28774642944336
2018-05-31,60.09541320800781
2018-06-01,60.5318489074707
2018-06-04,59.89567947387695
2018-06-05,59.68116760253906
2018-06-06,60.70199203491211
2018-06-07,61.308563232421875
2018-06-08,61.84117889404297
2018-06-11,61.47130584716797
2018-06-12,60.968284606933594
2018-06-13,60.29513931274414
2018-06-14,60.576229095458984
2018-06-15,59.6663703918457
2018-06-18,59.78472137451172
2018-06-19,59.69596862792969
2018-06-20,59.51102828979492
2018-06-21,58.94884490966797
2018-06-22,60.19896697998047
2018-06-25,58.98583221435547
2018-06-26,59.65157699584961
2018-06-27,60.44308090209961
2018-06-28,60.63540267944336
2018-06-29,61.197608947753906
2018-07-02,60.48008346557617
2018-07-03,60.83515548706055
2018-07-05,60.88693618774414
2018-07-06,60.9017219543457
2018-07-09,61.32337951660156
2018-07-10,61.88557052612305
2018-07-11,61.094058990478516
2018-07-12,61.16802215576172
2018-07-13,61.62665939331055
2018-07-16,61.02007293701172
2018-07-17,60.88693618774414
2018-07-18,60.82035446166992
2018-07-19,60.66502380371094
2018-07-20,60.213783264160156
2018-07-23,60.213783264160156
2018-07-24,61.40473937988281
2018-07-25,61.83378219604492
2018-07-26,62.3145866394043
2018-07-27,60.598426818847656
2018-07-30,60.46527862548828
2018-07-31,60.29513931274414
2018-08-01,59.466636657714844
2018-08-02,59.111568450927734
2018-08-03,59.32609939575195
2018-08-06,59.31130599975586
2018-08-07,60.11760330200195
2018-08-08,59.718162536621094
2018-08-09,59.41487503051758
2018-08-10,59.35506820678711
2018-08-13,58.71236038208008
2018-08-14,58.525516510009766
2018-08-15,57.50164794921875
2018-08-16,58.29383087158203
2018-08-17,58.48813247680664
2018-08-20,58.8991813659668
2018-08-21,58.914146423339844
2018-08-22,59.7586669921875
2018-08-23,59.10097885131836
2018-08-24,59.50456237792969
2018-08-27,60.087501525878906
2018-08-28,59.997798919677734
2018-08-29,60.431270599365234
2018-08-30,60.1696891784668
2018-08-31,59.91560363769531
2018-09-04,60.00528335571289
2018-09-05,60.804962158203125
2018-09-06,60.1323356628418
2018-09-07,61.15621566772461
2018-09-10,61.06653594970703
2018-09-11,61.92597961425781
2018-09-12,62.12778091430664
2018-09-13,61.522422790527344
2018-09-14,61.97084045410156
2018-09-17,62.3370246887207
2018-09-18,62.501461029052734
2018-09-19,63.248809814453125
2018-09-20,63.390811920166016
2018-09-21,63.65238952636719
2018-09-24,64.72110748291016
2018-09-25,64.64634704589844
2018-09-26,64.10826110839844
2018-09-27,64.10078430175781
2018-09-28,63.540283203125
2018-10-01,64.13067626953125
2018-10-02,64.6164779663086
2018-10-03,64.38479614257812
2018-10-04,63.958797454833984
2018-10-05,63.77943420410156
2018-10-08,64.36984252929688
2018-10-09,64.65383911132812
2018-10-10,63.166595458984375
2018-10-11,60.98430633544922
2018-10-12,60.81990051269531
2018-10-15,60.4013786315918
2018-10-16,60.68536376953125
2018-10-17,60.90958786010742
2018-10-18,61.17116165161133
2018-10-19,61.260833740234375
2018-10-22,60.64801788330078
2018-10-23,59.668949127197266
2018-10-24,58.00983428955078
2018-10-25,58.525516510009766
2018-10-26,57.94258499145508
2018-10-29,57.583839416503906
2018-10-30,58.87677764892578
2018-10-31,59.54938888549805
2018-11-01,60.28927993774414
2018-11-02,61.24589538574219
2018-11-05,61.01420211791992
2018-11-06,61.275787353515625
2018-11-07,62.053016662597656
2018-11-08,61.06653594970703
2018-11-09,61.05144119262695
2018-11-12,60.26628875732422
2018-11-13,58.884769439697266
2018-11-14,58.42427444458008
2018-11-15,59.02821731567383
2018-11-16,59.609493255615234
2018-11-19,59.805789947509766
2018-11-20,58.10719299316406
2018-11-21,58.552608489990234
2018-11-23,56.9898796081543
2018-11-26,58.11474609375
2018-11-27,58.167579650878906
2018-11-28,59.224491119384766
2018-11-29,59.68499755859375
2018-11-30,60.017173767089844
2018-12-03,61.315650939941406
2018-12-04,59.96433639526367
2018-12-06,59.17919158935547
2018-12-07,58.612998962402344
2018-12-10,57.78256607055664
2018-12-11,57.888267517089844
2018-12-12,57.38999557495117
2018-12-13,58.11474609375
2018-12-14,57.057823181152344
2018-12-17,55.8952522277832
2018-12-18,54.35517501831055
2018-12-19,53.43416213989258
2018-12-20,51.81103515625
2018-12-21,51.4260368347168
2018-12-24,49.455657958984375
2018-12-26,51.81858825683594
2018-12-27,52.045074462890625
2018-12-28,51.463783264160156
2018-12-31,51.4788818359375
2019-01-02,52.611289978027344
2019-01-03,51.80349349975586
2019-01-04,53.713478088378906
2019-01-07,53.992801666259766
2019-01-08,54.3853759765625
2019-01-09,54.67223358154297
2019-01-10,54.392921447753906
2019-01-11,54.143798828125
2019-01-14,54.07584762573242
2019-01-15,54.10604476928711
2019-01-16,54.083396911621094
2019-01-17,54.45330810546875
2019-01-18,55.10255432128906
2019-01-22,54.27212905883789
2019-01-23,53.82672119140625
2019-01-24,53.9022216796875
2019-01-25,54.143798828125
2019-01-28,53.781410217285156
2019-01-29,53.985252380371094
2019-01-30,54.5741081237793
2019-01-31,55.32148361206055
2019-02-01,57.31449890136719
2019-02-04,56.48406982421875
2019-02-05,57.06537628173828
2019-02-06,56.816261291503906
2019-02-07,56.37839889526367
2019-02-08,56.46999740600586
2019-02-11,56.56159210205078
2019-02-12,57.55390548706055
2019-02-13,58.20271682739258
2019-02-14,58.217987060546875
2019-02-15,59.31716537475586
2019-02-19,59.71408462524414
2019-02-20,59.94306182861328
2019-02-21,59.401119232177734
2019-02-22,59.859107971191406
2019-02-25,59.920166015625
2019-02-26,60.04230499267578
2019-02-27,60.66058349609375
2019-02-28,60.324729919433594
2019-03-01,61.06513595581055
2019-03-04,61.3017692565918
2019-03-05,61.21017837524414
2019-03-06,60.51555252075195
2019-03-07,61.187286376953125
2019-03-08,60.30945587158203
2019-03-11,60.897212982177734
2019-03-12,61.06513595581055
2019-03-13,61.60710906982422
2019-03-14,61.40100860595703
2019-03-15,61.17965316772461
2019-03-18,61.88951110839844
2019-03-19,61.72924041748047
2019-03-20,62.07271957397461
2019-03-21,62.43148422241211
2019-03-22,61.43152618408203
2019-03-25,61.00407409667969
2019-03-26,61.797935485839844
2019-03-27,61.324676513671875
2019-03-28,61.6299934387207
2019-03-29,61.67578887939453
2019-04-01,62.38568115234375
2019-04-02,62.1185188293457
2019-04-03,61.75212860107422
2019-04-04,62.62993621826172
2019-04-05,62.965789794921875
2019-04-08,63.355079650878906
2019-04-09,62.53833770751953
2019-04-10,62.25592041015625
2019-04-11,62.55360794067383
2019-04-12,61.76739501953125
2019-04-15,61.56130599975586
2019-04-16,61.981109619140625
2019-04-17,62.15668869018555
2019-04-18,61.927669525146484
2019-04-22,63.27875900268555
2019-04-23,63.6451301574707
2019-04-24,62.4085807800293
2019-04-25,62.759700775146484
2019-04-26,61.43918991088867
2019-04-29,61.0422477722168
2019-04-30,61.278865814208984
2019-05-01,60.0499267578125
2019-05-02,58.99657440185547
2019-05-03,59.13395690917969
2019-05-06,58.87443161010742
2019-05-07,58.56147384643555
2019-05-08,58.65306854248047
2019-05-09,58.59962463378906
2019-05-10,59.109195709228516
2019-05-13,58.45294189453125
2019-05-14,58.5301513671875
2019-05-15,58.9625129699707
2019-05-16,58.95478057861328
2019-05-17,58.607383728027344
2019-05-20,58.59965133666992
2019-05-21,58.8698616027832
2019-05-22,58.33714294433594
2019-05-23,56.970584869384766
2019-05-24,57.20992660522461
2019-05-28,56.059539794921875
2019-05-29,55.71211624145508
2019-05-30,55.5654296875
2019-05-31,54.638954162597656
2019-06-03,55.495941162109375
2019-06-04,56.8161735534668
2019-06-05,56.3452033996582
2019-06-06,57.37206268310547
2019-06-07,57.580501556396484
2019-06-10,57.83530044555664
2019-06-11,57.7812614440918
2019-06-12,57.15587615966797
2019-06-13,57.6577262878418
2019-06-14,57.40293502807617
2019-06-17,57.974266052246094
2019-06-18,58.47609329223633
2019-06-19,58.151851654052734
2019-06-20,59.14779281616211
2019-06-21,59.981632232666016
2019-06-24,59.41029739379883
2019-06-25,58.88530731201172
2019-06-26,59.14007568359375
2019-06-27,58.53788375854492
2019-06-28,59.16324996948242
2019-07-01,59.109195709228516
2019-07-02,58.460670471191406
2019-07-03,59.01655578613281
2019-07-05,58.77720642089844
2019-07-08,59.047428131103516
2019-07-09,59.00883102416992
2019-07-10,59.8426628112793
2019-07-11,59.88899230957031
2019-07-12,59.935306549072266
2019-07-15,59.51066970825195
2019-07-16,58.622798919677734
2019-07-17,58.27537155151367
2019-07-18,57.7812614440918
2019-07-19,57.89705276489258
2019-07-22,57.95882034301758
2019-07-23,58.19045639038086
2019-07-24,58.18272018432617
2019-07-25,57.850738525390625
2019-07-26,57.758087158203125
2019-07-29,58.167274475097656
2019-07-30,58.17499923706055
2019-07-31,57.410667419433594
2019-08-01,55.9437255859375
2019-08-02,55.39557647705078
2019-08-05,54.26064682006836
2019-08-06,54.78564453125
2019-08-07,54.43049621582031
2019-08-08,55.88197708129883
2019-08-09,54.692989349365234
2019-08-12,54.427223205566406
2019-08-13,55.09945297241211
2019-08-14,52.879539489746094
2019-08-15,52.56687545776367
2019-08-16,53.38762664794922
2019-08-19,54.286529541015625
2019-08-20,53.958229064941406
2019-08-21,54.497581481933594
2019-08-22,54.38032150268555
2019-08-23,52.75447082519531
2019-08-26,53.03586959838867
2019-08-27,52.51997375488281
2019-08-28,52.90298080444336
2019-08-29,53.48923110961914
2019-08-30,53.52831268310547
2019-09-03,53.59084701538086
2019-09-04,54.161468505859375
2019-09-05,54.92750549316406
2019-09-06,55.443397521972656
2019-09-09,55.8811149597168
2019-09-10,56.33448791503906
2019-09-11,56.22505187988281
2019-09-12,56.26413345336914
2019-09-13,56.7800407409668
2019-09-16,57.632049560546875
2019-09-17,57.1943244934082
2019-09-18,56.920738220214844
2019-09-19,56.5377197265625
2019-09-20,56.34230422973633
2019-09-23,56.381385803222656
2019-09-24,55.60753631591797
2019-09-25,55.77169418334961
2019-09-26,55.47465515136719
2019-09-27,55.873313903808594
2019-09-30,55.193260192871094
2019-10-01,53.895687103271484
2019-10-02,52.488704681396484
2019-10-03,53.13749313354492
2019-10-04,53.911338806152344
2019-10-07,53.16874313354492
2019-10-08,52.136959075927734
2019-10-09,52.71538162231445
2019-10-10,53.348533630371094
2019-10-11,53.919151306152344
2019-10-14,54.07548522949219
2019-10-15,54.26308059692383
2019-10-16,53.332908630371094
2019-10-17,53.26255798339844
2019-10-18,52.8482666015625
2019-10-21,53.73154830932617
2019-10-22,54.005130767822266
2019-10-23,54.52103805541992
2019-10-24,54.005130767822266
2019-10-25,54.13020324707031
2019-10-28,53.65336990356445
2019-10-29,53.49705505371094
2019-10-30,52.93425369262695
2019-10-31,52.816993713378906
2019-11-01,54.40378189086914
2019-11-04,56.02182388305664
2019-11-05,57.13177490234375
2019-11-06,55.8811149597168
2019-11-07,57.069244384765625
2019-11-08,55.9854621887207
2019-11-11,55.645294189453125
2019-11-12,54.8779411315918
2019-11-13,54.42701721191406
2019-11-14,54.1896858215332
2019-11-15,54.735538482666016
2019-11-18,54.205501556396484
2019-11-19,53.65175247192383
2019-11-20,53.8178596496582
2019-11-21,55.11526107788086
2019-11-22,54.8779411315918
2019-11-25,54.51403045654297
2019-11-26,54.37954330444336
2019-11-27,54.347900390625
2019-11-29,53.89697265625
2019-12-02,54.12638854980469
2019-12-03,53.69919204711914
2019-12-04,54.30835723876953
2019-12-05,54.11849594116211
2019-12-06,54.98868179321289
2019-12-09,55.10735321044922
2019-12-10,54.632694244384766
2019-12-11,54.5535888671875
2019-12-12,55.645294189453125
2019-12-13,54.76717758178711
2019-12-16,55.376312255859375
2019-12-17,55.1231689453125
2019-12-18,55.27348327636719
2019-12-19,54.89374923706055
2019-12-20,55.328853607177734
2019-12-23,55.60573196411133
2019-12-24,55.39213562011719
2019-12-26,55.47915267944336
2019-12-27,55.28929138183594
2019-12-30,54.96495056152344
2019-12-31,55.20228576660156
2020-01-02,56.08829879760742
2020-01-03,55.63737869262695
2020-01-06,56.064579010009766
2020-01-07,55.60573196411133
2020-01-08,54.76717758178711
2020-01-09,55.186466217041016
2020-01-10,54.69597625732422
2020-01-13,55.218101501464844
2020-01-14,54.74345397949219
2020-01-15,54.65642547607422
2020-01-16,54.44282531738281
2020-01-17,54.237144470214844
2020-01-21,53.461883544921875
2020-01-22,53.153358459472656
2020-01-23,52.82109451293945
2020-01-24,52.46510314941406
2020-01-27,51.21518325805664
2020-01-28,51.143985748291016
2020-01-29,50.71678924560547
2020-01-30,51.25474166870117
2020-01-31,49.14252471923828
2020-02-03,48.04291534423828
2020-02-04,47.441688537597656
2020-02-05,49.62508773803711
2020-02-06,48.952667236328125
2020-02-07,48.62831497192383
2020-02-10,48.1147346496582
2020-02-11,48.572147369384766
2020-02-12,49.165958404541016
2020-02-13,48.89312744140625
2020-02-14,48.66844177246094
2020-02-18,48.050559997558594
2020-02-19,48.419681549072266
2020-02-20,48.03451156616211
2020-02-21,47.4487190246582
2020-02-24,45.22594451904297
2020-02-25,43.49265670776367
2020-02-26,42.537742614746094
2020-02-27,39.977935791015625
2020-02-28,41.27789306640625
2020-03-02,43.23587417602539
2020-03-03,41.165550231933594
2020-03-04,42.064308166503906
2020-03-05,40.21064376831055
2020-03-06,38.268714904785156
2020-03-09,33.5904541015625
2020-03-10,34.83424377441406
2020-03-11,33.68674850463867
2020-03-12,29.834999084472656
2020-03-13,30.589296340942383
2020-03-16,27.676416397094727
2020-03-17,29.538097381591797
2020-03-18,26.577058792114258
2020-03-19,27.628265380859375
2020-03-20,26.272130966186523
2020-03-23,25.236974716186523
2020-03-24,28.438735961914062
2020-03-25,29.923269271850586
2020-03-26,31.1510066986084
2020-03-27,29.65043830871582
2020-03-30,30.09177589416504
2020-03-31,30.468935012817383
2020-04-01,30.11585235595703
2020-04-02,32.418880462646484
2020-04-03,31.463964462280273
2020-04-06,32.47505187988281
2020-04-07,33.09294128417969
2020-04-08,35.18732452392578
2020-04-09,34.60956573486328
2020-04-13,34.31264877319336
2020-04-14,34.0478401184082
2020-04-15,32.48307418823242
2020-04-16,31.41581916809082
2020-04-17,34.68177795410156
2020-04-20,33.04479217529297
2020-04-21,32.86825942993164
2020-04-22,33.8071174621582
2020-04-23,34.8663444519043
2020-04-24,35.091033935546875
2020-04-27,35.259544372558594
2020-04-28,36.08606719970703
2020-04-29,38.08415603637695
2020-04-30,37.28973388671875
2020-05-01,34.61758804321289
2020-05-04,36.01384735107422
2020-05-05,35.97372817993164
2020-05-06,35.29966735839844
2020-05-07,35.50027847290039
2020-05-08,37.05701446533203
2020-05-11,36.703948974609375
2020-05-12,36.09044647216797
2020-05-13,34.299007415771484
2020-05-14,34.601680755615234
2020-05-15,34.35627746582031
2020-05-18,37.08842086791992
2020-05-19,35.943206787109375
2020-05-20,37.11296081542969
2020-05-21,36.45036697387695
2020-05-22,36.483089447021484
2020-05-26,37.5546760559082
2020-05-27,37.824623107910156
2020-05-28,36.843021392822266
2020-05-29,37.19475173950195
2020-06-01,37.85734176635742
2020-06-02,38.69989013671875
2020-06-03,40.27863311767578
2020-06-04,40.16411209106445
2020-06-05,43.41978454589844
2020-06-08,44.77767562866211
2020-06-09,43.779701232910156
2020-06-10,41.432029724121094
2020-06-11,37.77553176879883
2020-06-12,38.585357666015625
2020-06-15,38.560821533203125
2020-06-16,39.42790222167969
2020-06-17,38.143638610839844
2020-06-18,38.380863189697266
2020-06-19,37.61194610595703
2020-06-22,37.971858978271484
2020-06-23,38.20090866088867
2020-06-24,36.401283264160156
2020-06-25,36.949344635009766
2020-06-26,35.68144226074219
2020-06-29,36.25404357910156
2020-06-30,36.58124542236328
2020-07-01,35.755062103271484
2020-07-02,36.05772399902344
2020-07-06,36.31129837036133
2020-07-07,35.37060546875
2020-07-08,35.288795471191406
2020-07-09,33.8327522277832
2020-07-10,34.887977600097656
2020-07-13,34.896148681640625
2020-07-14,36.04954528808594
2020-07-15,36.507625579833984
2020-07-16,36.2213249206543
2020-07-17,35.59964370727539
2020-07-20,34.76527404785156
2020-07-21,36.52399444580078
2020-07-22,35.67325973510742
2020-07-23,35.746883392333984
2020-07-24,35.52601623535156
2020-07-27,36.04954528808594
2020-07-28,35.62417984008789
2020-07-29,36.01683044433594
2020-07-30,34.24992370605469
2020-07-31,34.42171096801758
2020-08-03,34.560768127441406
2020-08-04,35.55873489379883
2020-08-05,35.86958312988281
2020-08-06,35.69780349731445
2020-08-07,35.53419494628906
2020-08-10,36.40945816040039
2020-08-11,36.78575134277344
2020-08-12,36.77741241455078
2020-08-13,35.87653350830078
2020-08-14,36.0350227355957
2020-08-17,35.56789779663086
2020-08-18,35.39273452758789
2020-08-19,35.00068664550781
2020-08-20,34.46683120727539
2020-08-21,34.2082405090332
2020-08-24,35.217559814453125
2020-08-25,34.09980392456055
2020-08-26,33.37409591674805
2020-08-27,33.14888000488281
2020-08-28,33.94131851196289
2020-08-31,33.31570816040039
2020-09-01,32.89030456542969
2020-09-02,32.69010543823242
2020-09-03,32.623374938964844
2020-09-04,32.59833908081055
2020-09-08,31.847614288330078
2020-09-09,31.655765533447266
2020-09-10,30.863327026367188
2020-09-11,30.779916763305664
2020-09-14,30.57971954345703
2020-09-15,30.2544002532959
2020-09-16,31.53898811340332
2020-09-17,31.530641555786133
2020-09-18,31.021814346313477
2020-09-21,30.387866973876953
2020-09-22,29.63713264465332
2020-09-23,28.686208724975586
2020-09-24,28.627822875976562
2020-09-25,28.894742965698242
2020-09-28,29.45362663269043
2020-09-29,28.59445571899414
2020-09-30,28.63616371154785
2020-10-01,27.63519287109375
2020-10-02,27.51007080078125
2020-10-05,28.14402198791504
2020-10-06,27.85206413269043
2020-10-07,27.943822860717773
2020-10-08,29.411914825439453
2020-10-09,28.97816276550293
2020-10-12,28.886409759521484
2020-10-13,28.544408798217773
2020-10-14,28.486019134521484
2020-10-15,28.73626136779785
2020-10-16,28.444307327270508
2020-10-19,27.87708854675293
2020-10-20,28.110652923583984
2020-10-21,27.660215377807617
2020-10-22,29.07825469970703
2020-10-23,28.494361877441406
2020-10-26,27.818702697753906
2020-10-27,27.376604080200195
2020-10-28,26.33392333984375
2020-10-29,27.501728057861328
2020-10-30,27.20977783203125
2020-11-02,28.352556228637695
2020-11-03,27.868749618530273
2020-11-04,27.718605041503906
2020-11-05,27.668556213378906
2020-11-06,27.343236923217773
2020-11-09,30.804933547973633
2020-11-10,31.48834991455078
2020-11-11,31.16373062133789
2020-11-12,30.09589195251465
2020-11-13,30.822021484375
2020-11-16,32.59890365600586
2020-11-17,33.034576416015625
2020-11-18,31.787338256835938
2020-11-19,31.949657440185547
2020-11-20,31.55669593811035
2020-11-23,33.62403106689453
2020-11-24,35.862213134765625
2020-11-25,34.86271667480469
2020-11-27,34.333065032958984
2020-11-30,32.57327651977539
2020-12-01,32.88935852050781
2020-12-02,34.1194953918457
2020-12-03,34.350154876708984
2020-12-04,35.605926513671875
2020-12-07,34.939598083496094
2020-12-08,36.084320068359375
2020-12-09,36.562713623046875
2020-12-10,37.596370697021484
2020-12-11,37.41697692871094
2020-12-14,36.067230224609375
2020-12-15,36.767738342285156
2020-12-16,37.3315544128418
2020-12-17,37.143611907958984
2020-12-18,36.50291061401367
2020-12-21,35.836578369140625
2020-12-22,35.23005294799805
2020-12-23,35.68281555175781
2020-12-24,35.53759002685547
2020-12-28,35.657188415527344
2020-12-29,35.255680084228516
2020-12-30,35.53759002685547
2020-12-31,35.21296310424805
2021-01-04,35.4521598815918
2021-01-05,37.16069793701172
2021-01-06,38.10893630981445
2021-01-07,38.40793228149414
2021-01-08,38.83506393432617
2021-01-11,40.013954162597656
2021-01-12,40.90239715576172
2021-01-13,41.363704681396484
2021-01-14,42.978267669677734
2021-01-15,40.91093063354492
2021-01-19,41.72249221801758
2021-01-20,42.31193542480469
2021-01-21,41.098880767822266
2021-01-22,40.517967224121094
2021-01-25,40.06521987915039
2021-01-26,39.1853141784668
2021-01-27,38.74109649658203
2021-01-28,39.34762954711914
2021-01-29,38.305419921875
2021-02-01,38.37376022338867
2021-02-02,38.980289459228516
2021-02-03,40.50942611694336
2021-02-04,41.28681945800781
2021-02-05,42.67074203491211
2021-02-08,44.507408142089844
2021-02-09,43.98615264892578
2021-02-10,44.411842346191406
2021-02-11,43.29981231689453
2021-02-12,43.89058303833008
2021-02-16,45.21112060546875
2021-02-17,45.914833068847656
2021-02-18,45.193748474121094
2021-02-19,45.49781799316406
2021-02-22,47.174560546875
2021-02-23,47.82613754272461
2021-02-24,49.25961685180664
2021-02-25,48.442962646484375
2021-02-26,47.23536682128906
2021-03-01,48.99898910522461
2021-03-02,48.71228790283203
2021-03-03,49.10323715209961
2021-03-04,51.005863189697266
2021-03-05,52.93454360961914
2021-03-08,52.88241958618164
2021-03-09,52.065765380859375
2021-03-10,53.66431427001953
2021-03-11,53.264678955078125
2021-03-12,53.838077545166016
2021-03-15,52.46540451049805
2021-03-16,51.353370666503906
2021-03-17,51.579246520996094
2021-03-18,49.35518264770508
2021-03-19,49.07717514038086
2021-03-22,48.57328796386719
2021-03-23,47.97383499145508
2021-03-24,48.946861267089844
2021-03-25,48.8078498840332
2021-03-26,50.137081146240234
2021-03-29,49.867774963378906
2021-03-30,49.25093078613281
2021-03-31,48.5037841796875
2021-04-01,49.859066009521484
2021-04-05,49.08586502075195
2021-04-06,48.946861267089844
2021-04-07,49.1640510559082
2021-04-08,48.65147018432617
2021-04-09,48.53852844238281
2021-04-12,48.21709060668945
2021-04-13,48.39952850341797
2021-04-14,49.79826354980469
2021-04-15,49.502872467041016
2021-04-16,49.2248649597168
2021-04-19,49.068485260009766
2021-04-20,48.034645080566406
2021-04-21,48.65147018432617
2021-04-22,48.01726531982422
2021-04-23,48.27789306640625
2021-04-26,48.373470306396484
2021-04-27,49.00767135620117
2021-04-28,50.484596252441406
2021-04-29,51.2056770324707
2021-04-30,49.72875213623047
2021-05-03,51.101417541503906
2021-05-04,51.42286682128906
2021-05-05,52.96929931640625
2021-05-06,53.47318649291992
2021-05-07,54.237709045410156
2021-05-10,54.36802291870117
2021-05-11,52.639163970947266
2021-05-12,52.92121505737305
2021-05-13,52.268959045410156
2021-05-14,53.56466293334961
2021-05-17,54.8162956237793
2021-05-18,53.26497268676758
2021-05-19,51.98689651489258
2021-05-20,51.86349868774414
2021-05-21,51.934017181396484
2021-05-24,52.54220199584961
2021-05-25,51.35226821899414
2021-05-26,51.95164108276367
2021-05-27,51.61669921875
2021-05-28,51.44922637939453
2021-06-01,53.29141616821289
2021-06-02,53.714500427246094
2021-06-03,53.92605209350586
2021-06-04,54.164039611816406
2021-06-07,53.811466217041016
2021-06-08,54.7634162902832
2021-06-09,55.22175979614258
2021-06-10,55.30990219116211
2021-06-11,54.79867172241211
2021-06-14,54.71051788330078
2021-06-15,56.70256423950195
2021-06-16,56.49983596801758
2021-06-17,54.640010833740234
2021-06-18,53.23853302001953
2021-06-21,55.16886901855469
2021-06-22,56.226593017578125
2021-06-23,56.640865325927734
2021-06-24,56.870033264160156
2021-06-25,56.99344253540039
2021-06-28,55.53907775878906
2021-06-29,55.1953125
2021-06-30,55.600772857666016
2021-07-01,55.759422302246094
2021-07-02,55.68009567260742
2021-07-06,54.09352493286133
2021-07-07,53.247344970703125
2021-07-08,53.009368896484375
2021-07-09,53.970123291015625
2021-07-12,53.917236328125
2021-07-13,53.66162109375
2021-07-14,52.471683502197266
2021-07-15,51.96045684814453
2021-07-16,50.52372360229492
2021-07-19,48.78729248046875
2021-07-20,49.32497024536133
2021-07-21,50.91154479980469
2021-07-22,50.33863067626953
2021-07-23,50.27691650390625
2021-07-26,51.546180725097656
2021-07-27,50.9732551574707
2021-07-28,51.317012786865234
2021-07-29,51.94282913208008
2021-07-30,50.74407958984375
2021-08-02,50.752891540527344
2021-08-03,51.29938888549805
2021-08-04,50.10063171386719
2021-08-05,50.41794967651367
2021-08-06,50.999691009521484
2021-08-09,50.41794967651367
2021-08-10,51.2817497253418
2021-08-11,51.43159866333008
2021-08-12,51.315269470214844
2021-08-13,50.79631423950195
2021-08-16,50.053646087646484
2021-08-17,49.71363067626953
2021-08-18,48.666748046875
2021-08-19,47.18142318725586
2021-08-20,47.19036865234375
2021-08-23,49.13202667236328
2021-08-24,49.53467559814453
2021-08-25,49.62415313720703
2021-08-26,48.953067779541016
2021-08-27,49.90153503417969
2021-08-30,49.35572052001953
2021-08-31,48.783058166503906
2021-09-01,48.11199188232422
2021-09-02,49.28414535522461
2021-09-03,49.09623336791992
2021-09-07,48.809906005859375
2021-09-08,48.36252975463867
2021-09-09,48.398311614990234
2021-09-10,48.299888610839844
2021-09-13,49.54362487792969
2021-09-14,48.836753845214844
2021-09-15,50.48313522338867
2021-09-16,49.94627380371094
2021-09-17,49.35572052001953
2021-09-20,48.0404052734375
2021-09-21,47.995662689208984
2021-09-22,49.40045928955078
2021-09-23,51.07368850708008
2021-09-24,51.53002166748047
2021-09-27,53.06008529663086
2021-09-28,53.61484146118164
2021-09-29,53.57905197143555
2021-09-30,52.63058853149414
2021-10-01,54.5185661315918
2021-10-04,55.22543716430664
2021-10-05,55.135955810546875
2021-10-06,54.1248664855957
2021-10-07,54.2769775390625
2021-10-08,55.63703918457031
2021-10-11,55.082275390625
2021-10-12,54.79594802856445
2021-10-13,54.643836975097656
2021-10-14,55.47597885131836
2021-10-15,56.00389099121094
2021-10-18,55.977046966552734
2021-10-19,56.81813430786133
2021-10-20,57.13130187988281
2021-10-21,56.09336853027344
2021-10-22,56.47811508178711
2021-10-25,57.57868957519531
2021-10-26,58.91189956665039
2021-10-27,57.3818359375
2021-10-28,57.54289627075195
2021-10-29,57.686065673828125
2021-11-01,58.723995208740234
2021-11-02,57.99924087524414
2021-11-03,57.202884674072266
2021-11-04,57.632389068603516
2021-11-05,58.178192138671875
2021-11-08,58.804534912109375
2021-11-09,59.3771858215332
2021-11-10,58.207420349121094
2021-11-11,58.31623077392578
2021-11-12,57.87190246582031
2021-11-15,58.37065124511719
2021-11-16,58.960060119628906
2021-11-17,58.31623077392578
2021-11-18,57.681480407714844
2021-11-19,55.01548385620117
2021-11-22,55.777198791503906
2021-11-23,57.246219635009766
2021-11-24,57.56359100341797
2021-11-26,55.54143142700195
2021-11-29,55.84974670410156
2021-11-30,54.26284408569336
2021-12-01,54.21751022338867
2021-12-02,55.568626403808594
2021-12-03,55.2149772644043
2021-12-06,55.840675354003906
2021-12-07,56.46636199951172
2021-12-08,56.62958526611328
2021-12-09,56.77467727661133
2021-12-10,57.13740158081055
2021-12-13,55.88601303100586
2021-12-14,55.80440902709961
2021-12-15,55.559566497802734
2021-12-16,55.65024948120117
2021-12-17,54.43513870239258
2021-12-20,53.64622116088867
2021-12-21,54.861324310302734
2021-12-22,55.305667877197266
2021-12-23,55.33285903930664
2021-12-27,56.12178421020508
2021-12-28,55.94041442871094
2021-12-29,55.45075225830078
2021-12-30,55.124305725097656
2021-12-31,55.48701858520508
2022-01-03,57.61800003051758
2022-01-04,59.78524398803711
2022-01-05,60.52881622314453
