,DGX
2021-06-03,119.45765686035156
2021-06-04,120.14751434326172
2021-06-07,120.19412994384766
2021-06-08,118.8796615600586
2021-06-09,118.86101531982422
2021-06-10,119.49492645263672
2021-06-11,118.66524505615234
2021-06-14,119.36441802978516
2021-06-15,119.48562622070312
2021-06-16,118.82372283935547
2021-06-17,119.41104125976562
2021-06-18,118.86101531982422
2021-06-21,120.6602554321289
2021-06-22,121.41537475585938
2021-06-23,120.40853881835938
2021-06-24,120.4365005493164
2021-06-25,120.8467025756836
2021-06-28,122.73915100097656
2021-06-29,123.96969604492188
2021-06-30,123.02811431884766
2021-07-01,123.9417724609375
2021-07-02,124.28667449951172
2021-07-06,124.99849700927734
2021-07-07,126.09431457519531
2021-07-08,125.38249206542969
2021-07-09,126.47828674316406
2021-07-12,127.03091430664062
2021-07-13,126.47828674316406
2021-07-14,126.07559204101562
2021-07-15,125.56983184814453
2021-07-16,125.99127960205078
2021-07-19,127.611572265625
2021-07-20,127.63031005859375
2021-07-21,127.17138671875
2021-07-22,129.22256469726562
2021-07-23,130.58998107910156
2021-07-26,129.60655212402344
2021-07-27,131.0863800048828
2021-07-28,131.0957489013672
2021-07-29,132.2852325439453
2021-07-30,132.8097381591797
2021-08-02,133.97108459472656
2021-08-03,136.14402770996094
2021-08-04,137.40843200683594
2021-08-05,137.96104431152344
2021-08-06,137.30538940429688
2021-08-09,138.52297973632812
2021-08-10,139.15049743652344
2021-08-11,139.13177490234375
2021-08-12,138.6822052001953
2021-08-13,138.8226776123047
2021-08-16,141.75424194335938
2021-08-17,142.62530517578125
2021-08-18,139.67501831054688
2021-08-19,141.9884033203125
2021-08-20,142.363037109375
2021-08-23,140.98623657226562
2021-08-24,140.04962158203125
2021-08-25,140.21823120117188
2021-08-26,140.10580444335938
2021-08-27,139.6843719482422
2021-08-30,141.21102905273438
2021-08-31,143.14041137695312
2021-09-01,143.80535888671875
2021-09-02,145.18218994140625
2021-09-03,145.95957946777344
2021-09-07,145.67855834960938
2021-09-08,147.98263549804688
2021-09-09,147.3738555908203
2021-09-10,145.1166534423828
2021-09-13,144.14259338378906
2021-09-14,144.99488830566406
2021-09-15,145.9127197265625
2021-09-16,145.18218994140625
2021-09-17,144.95741271972656
2021-09-20,144.4423065185547
2021-09-21,144.55465698242188
2021-09-22,143.0279998779297
2021-09-23,143.78668212890625
2021-09-24,143.38392639160156
2021-09-27,140.37742614746094
2021-09-28,136.790283203125
2021-09-29,138.31692504882812
2021-09-30,136.09718322753906
2021-10-01,134.21463012695312
2021-10-04,132.8600311279297
2021-10-05,132.79420471191406
2021-10-06,133.88540649414062
2021-10-07,134.9859619140625
2021-10-08,133.50912475585938
2021-10-11,132.03225708007812
2021-10-12,132.14512634277344
2021-10-13,132.58724975585938
2021-10-14,133.96063232421875
2021-10-15,134.04530334472656
2021-10-18,135.1929168701172
2021-10-19,137.06488037109375
2021-10-20,138.13720703125
2021-10-21,136.73562622070312
2021-10-22,137.79856872558594
2021-10-25,136.40635681152344
2021-10-26,136.8673095703125
2021-10-27,135.39990234375
2021-10-28,137.17774963378906
2021-10-29,138.0713653564453
2021-11-01,138.56991577148438
2021-11-02,135.67263793945312
2021-11-03,136.4251708984375
2021-11-04,135.277587890625
2021-11-05,132.21099853515625
2021-11-08,133.78192138671875
2021-11-09,133.6031951904297
2021-11-10,136.1900634765625
2021-11-11,139.4447479248047
2021-11-12,141.10031127929688
2021-11-15,137.9020538330078
2021-11-16,139.21897888183594
2021-11-17,139.05908203125
2021-11-18,139.0496826171875
2021-11-19,139.63287353515625
2021-11-22,141.79641723632812
2021-11-23,142.07861328125
2021-11-24,140.64881896972656
2021-11-26,145.75660705566406
2021-11-29,147.40280151367188
2021-11-30,139.85862731933594
2021-12-01,142.26675415039062
2021-12-02,145.16404724121094
2021-12-03,147.74143981933594
2021-12-06,148.2870635986328
2021-12-07,150.63870239257812
2021-12-08,150.64810180664062
2021-12-09,148.3623046875
2021-12-10,150.56346130371094
2021-12-13,153.57357788085938
2021-12-14,154.67417907714844
2021-12-15,158.4180450439453
2021-12-16,161.69155883789062
2021-12-17,161.04249572753906
2021-12-20,161.31529235839844
2021-12-21,157.1857452392578
2021-12-22,157.81600952148438
2021-12-23,157.13873291015625
2021-12-27,159.30226135253906
2021-12-28,159.2928466796875
2021-12-29,160.01715087890625
2021-12-30,161.17417907714844
2021-12-31,162.7451171875
2022-01-03,154.59893798828125
2022-01-04,148.8137969970703
2022-01-05,147.98602294921875
2022-01-06,148.9454803466797
2022-01-07,146.62203979492188
2022-01-10,150.1307373046875
2022-01-11,148.51278686523438
2022-01-12,138.40997314453125
2022-01-13,136.40635681152344
2022-01-14,133.85716247558594
2022-01-18,131.16455078125
2022-01-19,131.3062744140625
2022-01-20,129.59617614746094
2022-01-21,130.11581420898438
2022-01-24,130.6637725830078
2022-01-25,129.6056365966797
2022-01-26,127.92391967773438
2022-01-27,127.62157440185547
2022-01-28,127.40428924560547
2022-01-31,127.56491088867188
2022-02-01,127.77274322509766
2022-02-02,128.40574645996094
2022-02-03,128.78369140625
2022-02-04,126.64847564697266
2022-02-07,124.91004943847656
2022-02-08,127.09252166748047
2022-02-09,129.23716735839844
2022-02-10,126.3272476196289
2022-02-11,125.06121063232422
2022-02-14,123.09605407714844
2022-02-15,123.87078094482422
2022-02-16,124.44709014892578
2022-02-17,121.99066162109375
2022-02-18,124.1258773803711
2022-02-22,123.3416976928711
2022-02-23,121.9623031616211
2022-02-24,122.35913848876953
2022-02-25,124.8817138671875
2022-02-28,124.02198028564453
2022-03-01,124.63607025146484
2022-03-02,127.31922912597656
2022-03-03,128.29238891601562
2022-03-04,130.04966735839844
2022-03-07,128.58526611328125
2022-03-08,126.8846664428711
2022-03-09,128.09396362304688
2022-03-10,128.4624481201172
2022-03-11,128.81199645996094
2022-03-14,130.48428344726562
2022-03-15,133.8288116455078
2022-03-16,135.3782958984375
2022-03-17,137.14501953125
2022-03-18,137.050537109375
2022-03-21,135.90736389160156
2022-03-22,135.84120178222656
2022-03-23,134.49960327148438
2022-03-24,134.15008544921875
2022-03-25,136.12466430664062
2022-03-28,136.89938354492188
2022-03-29,133.5832061767578
2022-03-30,131.287353515625
2022-03-31,129.30331420898438
2022-04-01,128.80258178710938
2022-04-04,127.11137390136719
2022-04-05,126.91201782226562
2022-04-06,127.63359069824219
2022-04-07,130.9566192626953
2022-04-08,132.92201232910156
2022-04-11,130.44393920898438
2022-04-12,130.3300018310547
2022-04-13,130.1211395263672
2022-04-14,129.0482635498047
2022-04-18,126.50373840332031
2022-04-19,129.01028442382812
2022-04-20,131.45037841796875
2022-04-21,134.4790802001953
2022-04-22,130.25404357910156
2022-04-25,129.71286010742188
2022-04-26,127.91839599609375
2022-04-27,130.52935791015625
2022-04-28,128.96279907226562
2022-04-29,127.07341003417969
2022-05-02,125.72520446777344
2022-05-03,127.0164566040039
2022-05-04,132.01051330566406
2022-05-05,129.29507446289062
2022-05-06,129.4090576171875
2022-05-09,129.3236083984375
2022-05-10,127.310791015625
2022-05-11,126.14295959472656
2022-05-12,129.20965576171875
2022-05-13,129.49449157714844
2022-05-16,128.5450439453125
2022-05-17,133.4156951904297
2022-05-18,132.1624298095703
2022-05-19,132.9884490966797
2022-05-20,133.89990234375
2022-05-23,132.48524475097656
2022-05-24,133.0074462890625
2022-05-25,133.89990234375
2022-05-26,134.4885711669922
2022-05-27,138.0395050048828
2022-05-31,133.8904266357422
2022-06-01,131.6117706298828
2022-06-02,131.64022827148438
2022-06-03,129.31410217285156
2022-06-06,128.97230529785156
2022-06-07,130.80471801757812
2022-06-08,128.69696044921875
2022-06-09,128.07034301757812
2022-06-10,124.61436462402344
2022-06-13,121.32929992675781
2022-06-14,120.64569854736328
2022-06-15,122.26924896240234
2022-06-16,121.50968933105469
2022-06-17,124.0351791381836
2022-06-21,125.25997161865234
2022-06-22,127.54813385009766
2022-06-23,130.47242736816406
2022-06-24,133.21630859375
2022-06-27,131.5548095703125
2022-06-28,129.5609588623047
2022-06-29,130.65281677246094
2022-06-30,126.25689697265625
2022-07-01,129.7698211669922
2022-07-05,127.44198608398438
2022-07-06,129.69354248046875
2022-07-07,129.52178955078125
2022-07-08,129.50270080566406
2022-07-11,129.72213745117188
2022-07-12,127.92852783203125
2022-07-13,126.9744644165039
2022-07-14,127.10804748535156
2022-07-15,129.61717224121094
2022-07-18,127.50873565673828
2022-07-19,130.3804168701172
2022-07-20,128.64405822753906
2022-07-21,128.4437255859375
2022-07-22,125.0091323852539
2022-07-25,125.0281982421875
2022-07-26,127.0794448852539
2022-07-27,128.12889099121094
2022-07-28,128.96844482421875
2022-07-29,130.29457092285156
2022-08-01,130.38998413085938
2022-08-02,130.41859436035156
2022-08-03,131.592041015625
2022-08-04,131.697021484375
2022-08-05,132.9754638671875
2022-08-08,133.58604431152344
2022-08-09,132.81329345703125
2022-08-10,134.50192260742188
2022-08-11,134.1107940673828
2022-08-12,134.09169006347656
2022-08-15,134.61642456054688
2022-08-16,134.07260131835938
2022-08-17,131.50621032714844
2022-08-18,129.7126007080078
2022-08-19,129.25465393066406
2022-08-22,125.92501831054688
2022-08-23,124.07416534423828
2022-08-24,122.82437133789062
2022-08-25,124.5988998413086
2022-08-26,121.25971221923828
2022-08-29,120.8113021850586
2022-08-30,120.47738647460938
2022-08-31,119.55196380615234
2022-09-01,120.32474517822266
2022-09-02,119.38021850585938
2022-09-06,119.60920715332031
2022-09-07,121.5936279296875
2022-09-08,124.2172622680664
2022-09-09,124.0264663696289
2022-09-12,125.60063934326172
2022-09-13,120.13391876220703
2022-09-14,118.2926254272461
2022-09-15,118.56929016113281
2022-09-16,118.99862670898438
2022-09-19,119.81909942626953
2022-09-20,118.62654113769531
2022-09-21,116.17462921142578
2022-09-22,117.19544219970703
2022-09-23,116.72798156738281
2022-09-26,117.53890991210938
2022-09-27,116.6898193359375
2022-09-28,119.41840362548828
2022-09-29,118.89366912841797
2022-09-30,117.0523681640625
2022-10-03,120.32327270507812
2022-10-04,122.87478637695312
2022-10-05,122.54862976074219
2022-10-06,120.91796875
2022-10-07,118.28014373779297
2022-10-10,118.961181640625
2022-10-11,119.28732299804688
2022-10-12,119.31610107421875
2022-10-13,120.58224487304688
2022-10-14,120.96593475341797
2022-10-17,122.7116928100586
2022-10-18,124.29438781738281
2022-10-19,121.4935073852539
2022-10-20,129.16717529296875
2022-10-21,131.17193603515625
2022-10-24,133.29177856445312
2022-10-25,138.17416381835938
2022-10-26,137.65618896484375
2022-10-27,136.83126831054688
2022-10-28,138.69210815429688
2022-10-31,137.79046630859375
2022-11-01,136.95596313476562
2022-11-02,134.749755859375
2022-11-03,137.14779663085938
2022-11-04,137.76170349121094
2022-11-07,140.1789093017578
2022-11-08,139.88153076171875
2022-11-09,139.48828125
2022-11-10,146.2602996826172
2022-11-11,144.86944580078125
2022-11-14,144.2459716796875
2022-11-15,141.90550231933594
2022-11-16,143.1812286376953
2022-11-17,140.00625610351562
2022-11-18,140.44749450683594
2022-11-21,140.5242156982422
2022-11-22,140.71607971191406
2022-11-23,142.40426635742188
2022-11-25,142.9798126220703
2022-11-28,142.98941040039062
2022-11-29,142.9318389892578
2022-11-30,145.6368408203125
2022-12-01,146.38499450683594
2022-12-02,144.3227081298828
2022-12-05,142.84552001953125
2022-12-06,142.8934783935547
2022-12-07,142.9222412109375
2022-12-08,144.36106872558594
2022-12-09,142.77835083007812
2022-12-12,142.9222412109375
2022-12-13,143.64166259765625
2022-12-14,144.9461669921875
2022-12-15,143.13328552246094
2022-12-16,143.1524658203125
2022-12-19,145.27232360839844
2022-12-20,144.0732879638672
2022-12-21,148.96527099609375
2022-12-22,149.28179931640625
2022-12-23,149.93406677246094
2022-12-27,150.86451721191406
2022-12-28,150.1259002685547
2022-12-29,150.39450073242188
2022-12-30,150.0587921142578
2023-01-03,149.4160919189453
2023-01-04,148.27464294433594
2023-01-05,148.19789123535156
2023-01-06,149.29141235351562
2023-01-09,146.69192504882812
2023-01-10,146.31785583496094
2023-01-11,146.60562133789062
2023-01-12,142.07815551757812
2023-01-13,141.90550231933594
2023-01-17,142.16563415527344
2023-01-18,139.8050537109375
2023-01-19,139.99774169921875
2023-01-20,140.1229705810547
2023-01-23,141.64532470703125
2023-01-24,138.64881896972656
2023-01-25,139.62197875976562
2023-01-26,141.6068115234375
2023-01-27,140.31570434570312
2023-01-30,140.44094848632812
2023-01-31,143.0616912841797
2023-02-01,143.21583557128906
2023-02-02,140.1615447998047
2023-02-03,137.59860229492188
2023-02-06,140.08445739746094
2023-02-07,140.59512329101562
2023-02-08,140.94200134277344
2023-02-09,140.6914825439453
2023-02-10,139.51600646972656
2023-02-13,140.93235778808594
2023-02-14,139.3136444091797
2023-02-15,141.26956176757812
2023-02-16,141.30812072753906
2023-02-17,142.81118774414062
2023-02-21,138.3404998779297
2023-02-22,138.533203125
2023-02-23,137.24209594726562
2023-02-24,134.88153076171875
2023-02-27,133.6000518798828
2023-02-28,133.31100463867188
2023-03-01,133.92764282226562
2023-03-02,134.6117401123047
2023-03-03,135.66197204589844
2023-03-06,135.2091064453125
2023-03-07,132.69436645507812
2023-03-08,131.74046325683594
2023-03-09,129.96762084960938
2023-03-10,129.40878295898438
2023-03-13,128.20440673828125
2023-03-14,129.01373291015625
2023-03-15,128.0020751953125
2023-03-16,129.11007690429688
2023-03-17,126.730224609375
2023-03-20,128.0598907470703
2023-03-21,130.9503936767578
2023-03-22,129.41842651367188
2023-03-23,130.44937133789062
2023-03-24,134.94895935058594
2023-03-27,134.34194946289062
2023-03-28,133.7252960205078
2023-03-29,133.42662048339844
2023-03-30,134.20706176757812
2023-03-31,136.317138671875
2023-04-03,137.46371459960938
2023-04-04,136.04734802246094
2023-04-05,138.08033752441406
2023-04-06,138.3514862060547
2023-04-10,138.8356475830078
2023-04-11,139.3197784423828
2023-04-12,137.9544677734375
2023-04-13,138.14813232421875
2023-04-14,137.82859802246094
2023-04-17,138.55482482910156
2023-04-18,137.59619140625
2023-04-19,139.00025939941406
2023-04-20,139.2907257080078
2023-04-21,140.57858276367188
2023-04-24,141.90516662597656
2023-04-25,141.8567352294922
2023-04-26,142.18597412109375
2023-04-27,136.54075622558594
2023-04-28,134.41046142578125
2023-05-01,135.0592498779297
2023-05-02,133.732666015625
2023-05-03,132.24148559570312
2023-05-04,131.1182403564453
2023-05-05,132.18336486816406
2023-05-08,130.4597930908203
2023-05-09,129.41403198242188
2023-05-10,128.23269653320312
2023-05-11,126.73179626464844
2023-05-12,126.58656311035156
2023-05-15,128.20362854003906
2023-05-16,126.42195892333984
2023-05-17,127.96155548095703
2023-05-18,126.77056121826172
2023-05-19,127.3224868774414
2023-05-22,127.4483413696289
2023-05-23,126.9351577758789
2023-05-24,127.85503387451172
2023-05-25,128.4844512939453
2023-05-26,129.53024291992188
2023-05-30,129.63673400878906
2023-05-31,128.4457244873047
2023-06-01,129.8013458251953
2023-06-02,131.2634735107422
2023-06-05,129.9659423828125
2023-06-06,128.9298553466797
2023-06-07,130.62440490722656
2023-06-08,131.3699951171875
2023-06-09,130.28550720214844
2023-06-12,131.43780517578125
2023-06-13,132.3770294189453
2023-06-14,131.93162536621094
2023-06-15,132.8515167236328
2023-06-16,134.20713806152344
2023-06-20,133.6648712158203
2023-06-21,134.26524353027344
2023-06-22,134.39111328125
2023-06-23,137.0055389404297
2023-06-26,136.90870666503906
2023-06-27,138.04164123535156
2023-06-28,137.42193603515625
2023-06-29,136.66664123535156
2023-06-30,136.10501098632812
2023-07-03,134.73971557617188
2023-07-05,133.81980895996094
2023-07-06,135.049560546875
2023-07-07,134.59446716308594
2023-07-10,136.02517700195312
2023-07-11,136.541015625
2023-07-12,137.18336486816406
2023-07-13,137.01792907714844
2023-07-14,136.68701171875
2023-07-17,136.17115783691406
2023-07-18,136.60914611816406
2023-07-19,139.27593994140625
2023-07-20,139.7625732421875
2023-07-21,140.51197814941406
2023-07-24,140.17135620117188
2023-07-25,141.0472869873047
2023-07-26,132.59925842285156
2023-07-27,130.76950073242188
2023-07-28,130.89599609375
2023-07-31,131.59677124023438
2023-08-01,131.00306701660156
2023-08-02,131.15879821777344
2023-08-03,133.0372314453125
2023-08-04,132.02499389648438
2023-08-07,132.9593505859375
2023-08-08,131.3144989013672
2023-08-09,131.72328186035156
2023-08-10,130.53590393066406
2023-08-11,131.402099609375
2023-08-14,131.54811096191406
2023-08-15,129.961669921875
2023-08-16,128.82293701171875
2023-08-17,128.7061309814453
2023-08-18,129.93246459960938
2023-08-21,129.33876037597656
2023-08-22,128.84239196777344
2023-08-23,129.85459899902344
2023-08-24,129.65994262695312
2023-08-25,128.85214233398438
2023-08-28,128.90078735351562
2023-08-29,128.86184692382812
2023-08-30,131.0809326171875
2023-08-31,127.98590850830078
2023-09-01,127.0321044921875
2023-09-05,123.83975219726562
2023-09-06,123.742431640625
2023-09-07,123.71321868896484
2023-09-08,123.62562561035156
2023-09-11,123.32392120361328
2023-09-12,123.83002471923828
2023-09-13,124.70597076416016
2023-09-14,123.94680786132812
2023-09-15,122.84700775146484
2023-09-18,122.42850494384766
2023-09-19,122.2143783569336
2023-09-20,121.66934204101562
2023-09-21,120.21914672851562
2023-09-22,120.18023681640625
2023-09-25,120.97831726074219
2023-09-26,121.25083923339844
2023-09-27,120.10236358642578
2023-09-28,120.0537109375
2023-09-29,118.60352325439453
2023-10-02,117.67890930175781
2023-10-03,117.79570007324219
2023-10-04,119.30428314208984
2023-10-05,120.40069580078125
2023-10-06,121.65375518798828
2023-10-09,122.20196533203125
2023-10-10,121.16426849365234
2023-10-11,120.14617919921875
2023-10-12,118.08059692382812
2023-10-13,119.92101287841797
2023-10-16,120.2244873046875
2023-10-17,120.69439697265625
2023-10-18,120.20491790771484
2023-10-19,120.24407196044922
2023-10-20,121.12512969970703
2023-10-23,118.89311981201172
2023-10-24,120.97827911376953
2023-10-25,122.82849884033203
2023-10-26,128.49659729003906
2023-10-27,124.9919662475586
2023-10-30,126.685546875
2023-10-31,127.36103057861328
2023-11-01,129.73985290527344
2023-11-02,128.56512451171875
2023-11-03,131.0908203125
2023-11-06,131.0712127685547
2023-11-07,130.08248901367188
2023-11-08,130.6600799560547
2023-11-09,128.86859130859375
2023-11-10,130.0237579345703
2023-11-13,129.5636444091797
2023-11-14,130.9635467529297
2023-11-15,132.598388671875
2023-11-16,132.08934020996094
2023-11-17,132.0501708984375
2023-11-20,132.01101684570312
2023-11-21,131.49217224121094
2023-11-22,132.89205932617188
2023-11-24,132.68649291992188
2023-11-27,132.46131896972656
2023-11-28,132.86270141601562
2023-11-29,132.42218017578125
2023-11-30,134.34091186523438
2023-12-01,133.30322265625
2023-12-04,134.59544372558594
2023-12-05,132.0501708984375
2023-12-06,132.07952880859375
2023-12-07,132.3732147216797
2023-12-08,133.04869079589844
2023-12-11,134.05702209472656
2023-12-12,136.47500610351562
2023-12-13,138.1490020751953
2023-12-14,134.37026977539062
2023-12-15,132.18722534179688
2023-12-18,132.96058654785156
2023-12-19,133.5773162841797
2023-12-20,131.93270874023438
2023-12-21,133.1759490966797
2023-12-22,133.86122131347656
2023-12-26,133.88079833984375
2023-12-27,134.6835479736328
2023-12-28,134.76185607910156
2023-12-29,134.97723388671875
2024-01-02,137.85533142089844
2024-01-03,136.73931884765625
2024-01-04,137.60081481933594
2024-01-05,138.9908905029297
2024-01-08,138.61891174316406
2024-01-09,139.1181640625
2024-01-10,134.21365356445312
2024-01-11,132.91165161132812
2024-01-12,132.4515380859375
2024-01-16,131.7233123779297
2024-01-17,131.59536743164062
2024-01-18,132.09725952148438
2024-01-19,130.46363830566406
2024-01-22,128.63319396972656
2024-01-23,127.71796417236328
2024-01-24,125.73005676269531
2024-01-25,128.0820770263672
2024-01-26,128.3674774169922
2024-01-29,127.28495025634766
2024-01-30,126.7830581665039
2024-01-31,126.389404296875
2024-02-01,125.14942932128906
2024-02-02,123.013916015625
2024-02-05,121.81329345703125
2024-02-06,124.25389099121094
2024-02-07,125.39546203613281
2024-02-08,124.5294418334961
2024-02-09,124.72626495361328
2024-02-12,127.94430541992188
2024-02-13,125.8284683227539
2024-02-14,125.6906967163086
2024-02-15,123.73231506347656
2024-02-16,122.02980041503906
2024-02-20,121.8329849243164
2024-02-21,124.7164306640625
2024-02-22,123.34850311279297
2024-02-23,125.06085968017578
2024-02-26,124.1948471069336
2024-02-27,124.42119598388672
2024-02-28,123.6634292602539
2024-02-29,122.9056625366211
2024-03-01,122.69898986816406
2024-03-04,123.31898498535156
2024-03-05,122.53170013427734
2024-03-06,124.90340423583984
2024-03-07,125.3659439086914
2024-03-08,125.21831512451172
2024-03-11,127.37351989746094
2024-03-12,127.6786117553711
2024-03-13,127.35383605957031
2024-03-14,125.10023498535156
2024-03-15,126.24179077148438
2024-03-18,126.1040267944336
2024-03-19,127.00940704345703
2024-03-20,125.6906967163086
2024-03-21,126.7830581665039
2024-03-22,127.24559783935547
2024-03-25,127.22590637207031
2024-03-26,126.82242584228516
2024-03-27,128.97763061523438
2024-03-28,130.99505615234375
2024-04-01,132.62869262695312
2024-04-02,130.18807983398438
2024-04-03,130.2864990234375
2024-04-04,129.41062927246094
2024-04-05,129.2918701171875
2024-04-08,128.70790100097656
2024-04-09,131.39015197753906
2024-04-10,130.27171325683594
2024-04-11,128.6881103515625
2024-04-12,127.21338653564453
2024-04-15,127.32225036621094
2024-04-16,126.11475372314453
2024-04-17,125.67926025390625
2024-04-18,124.62022399902344
2024-04-19,127.12430572509766
2024-04-22,128.7574005126953
2024-04-23,135.2996826171875
2024-04-24,136.14097595214844
2024-04-25,134.03280639648438
2024-04-26,132.88467407226562
2024-04-29,138.0709991455078
2024-04-30,136.7645263671875
2024-05-01,136.14097595214844
2024-05-02,134.94337463378906
2024-05-03,135.97271728515625
2024-05-06,134.25054931640625
2024-05-07,135.53724670410156
2024-05-08,134.74542236328125
2024-05-09,136.74473571777344
2024-05-10,137.00205993652344
2024-05-13,139.337890625
2024-05-14,137.7344970703125
2024-05-15,139.337890625
2024-05-16,140.9709930419922
2024-05-17,142.86143493652344
2024-05-20,142.69317626953125
2024-05-21,141.87167358398438
2024-05-22,140.40682983398438
2024-05-23,138.60546875
2024-05-24,139.832763671875
2024-05-28,137.487060546875
2024-05-29,136.77442932128906
2024-05-30,137.90274047851562
2024-05-31,140.5157012939453
2024-06-03,139.6645050048828
2024-06-04,140.11981201171875
2024-06-05,141.22833251953125
2024-06-06,141.17884826660156
2024-06-07,140.8819122314453
2024-06-10,140.0208282470703
2024-06-11,139.31808471679688
2024-06-12,137.40786743164062
2024-06-13,137.11094665527344
2024-06-14,136.43792724609375
2024-06-17,135.61642456054688
2024-06-18,135.89353942871094
2024-06-20,136.78431701660156
2024-06-21,137.5365447998047
2024-06-24,138.7935333251953
2024-06-25,136.88330078125
2024-06-26,137.18023681640625
2024-06-27,135.93312072753906
2024-06-28,135.4778594970703
2024-07-01,135.68568420410156
2024-07-02,135.24029541015625
2024-07-03,139.4566650390625
2024-07-05,139.01126098632812
2024-07-08,138.23512268066406
2024-07-09,137.67788696289062
2024-07-10,139.757568359375
2024-07-11,142.79254150390625
2024-07-12,143.3995361328125
2024-07-15,143.87716674804688
2024-07-16,147.86740112304688
2024-07-17,147.74798583984375
2024-07-18,146.11607360839844
2024-07-19,145.2901611328125
2024-07-22,146.62356567382812
2024-07-23,140.26507568359375
2024-07-24,143.20053100585938
2024-07-25,143.53884887695312
2024-07-26,144.8722381591797
2024-07-29,141.43923950195312
2024-07-30,142.185546875
2024-07-31,141.5984649658203
2024-08-01,146.94198608398438
2024-08-02,149.34010314941406
2024-08-05,145.0712432861328
2024-08-06,146.16583251953125
2024-08-07,145.40957641601562
2024-08-08,149.32020568847656
2024-08-09,148.5738983154297
2024-08-12,149.6784210205078
2024-08-13,150.02670288085938
2024-08-14,149.11123657226562
2024-08-15,148.9520263671875
2024-08-16,150.63369750976562
2024-08-19,150.37496948242188
2024-08-20,150.166015625
2024-08-21,152.21585083007812
2024-08-22,152.08648681640625
2024-08-23,152.80294799804688
2024-08-26,153.14126586914062
2024-08-27,152.84275817871094
2024-08-28,154.11643981933594
2024-08-29,155.45977783203125
2024-08-30,156.19613647460938
2024-09-03,156.19613647460938
2024-09-04,154.62391662597656
2024-09-05,153.46963500976562
2024-09-06,152.17604064941406
2024-09-09,153.5293426513672
2024-09-10,152.1063995361328
2024-09-11,152.80294799804688
2024-09-12,153.9970245361328
2024-09-13,153.61891174316406
2024-09-16,155.58914184570312
2024-09-17,154.61398315429688
2024-09-18,154.71347045898438
2024-09-19,154.35525512695312
2024-09-20,152.2357635498047
2024-09-23,153.2208709716797
2024-09-24,152.3253173828125
2024-09-25,151.73822021484375
2024-09-26,153.65870666503906
2024-09-27,154.03683471679688
2024-09-30,154.484619140625
2024-10-01,153.19102478027344
2024-10-02,154.09654235839844
2024-10-03,151.3800048828125
2024-10-04,150.7899932861328
2024-10-07,146.89999389648438
2024-10-08,148.77999877929688
2024-10-09,149.00999450683594
2024-10-10,147.80999755859375
2024-10-11,148.6699981689453
2024-10-14,149.0
2024-10-15,149.35000610351562
2024-10-16,148.92999267578125
2024-10-17,148.9600067138672
2024-10-18,149.64999389648438
2024-10-21,147.3699951171875
2024-10-22,157.47000122070312
2024-10-23,157.1199951171875
2024-10-24,157.99000549316406
2024-10-25,155.0399932861328
2024-10-28,155.9199981689453
2024-10-29,155.9600067138672
2024-10-30,155.92999267578125
2024-10-31,154.8300018310547
2024-11-01,155.2899932861328
2024-11-04,154.3300018310547
2024-11-05,154.10000610351562
2024-11-06,155.17999267578125
2024-11-07,156.1999969482422
2024-11-08,159.3699951171875
2024-11-11,160.1699981689453
2024-11-12,161.6999969482422
2024-11-13,160.5500030517578
2024-11-14,156.83999633789062
2024-11-15,160.44000244140625
2024-11-18,162.11000061035156
2024-11-19,161.16000366210938
2024-11-20,161.32000732421875
2024-11-21,163.88999938964844
2024-11-22,163.58999633789062
2024-11-25,162.44000244140625
2024-11-26,162.27000427246094
2024-11-27,163.32000732421875
2024-11-29,162.66000366210938
2024-12-02,161.50999450683594
2024-12-03,161.94000244140625
2024-12-04,160.24000549316406
2024-12-05,158.52000427246094
2024-12-06,157.35000610351562
2024-12-09,158.1999969482422
2024-12-10,158.4600067138672
2024-12-11,155.69000244140625
2024-12-12,156.07000732421875
2024-12-13,155.0
2024-12-16,152.64999389648438
2024-12-17,155.49000549316406
