,NTAP
2018-03-21,53.29218292236328
2018-03-22,51.671207427978516
2018-03-23,50.83163833618164
2018-03-26,52.61885070800781
2018-03-27,50.86488342285156
2018-03-28,49.43511199951172
2018-03-29,51.280513763427734
2018-04-02,49.17742156982422
2018-04-03,50.39938735961914
2018-04-04,51.6296501159668
2018-04-05,52.45524978637695
2018-04-06,52.630393981933594
2018-04-09,53.0223388671875
2018-04-10,55.09052658081055
2018-04-11,55.1572380065918
2018-04-12,56.34978103637695
2018-04-13,56.26639938354492
2018-04-16,56.93352508544922
2018-04-17,58.001007080078125
2018-04-18,57.72580337524414
2018-04-19,57.55067443847656
2018-04-20,57.25879669189453
2018-04-23,57.00026321411133
2018-04-24,56.58329772949219
2018-04-25,56.08292770385742
2018-04-26,56.25804901123047
2018-04-27,56.2080192565918
2018-04-30,55.524169921875
2018-05-01,56.58329772949219
2018-05-02,56.2080192565918
2018-05-03,56.03288650512695
2018-05-04,56.71672439575195
2018-05-07,57.40888977050781
2018-05-08,58.06770706176758
2018-05-09,59.35199737548828
2018-05-10,59.90240478515625
2018-05-11,60.26933670043945
2018-05-14,58.9933967590332
2018-05-15,58.82661056518555
2018-05-16,58.94336700439453
2018-05-17,58.28453826904297
2018-05-18,57.6257209777832
2018-05-21,57.08366394042969
2018-05-22,55.89111328125
2018-05-23,55.699302673339844
2018-05-24,56.775108337402344
2018-05-25,55.99952697753906
2018-05-29,55.84107208251953
2018-05-30,56.90019607543945
2018-05-31,56.975250244140625
2018-06-01,58.134429931640625
2018-06-04,59.43539047241211
2018-06-05,60.75301742553711
2018-06-06,62.47095489501953
2018-06-07,61.71204376220703
