,PFE
2017-09-15,24.984378814697266
2017-09-18,25.118633270263672
2017-09-19,25.047971725463867
2017-09-20,25.429515838623047
2017-09-21,25.415390014648438
2017-09-22,25.408329010009766
2017-09-25,25.09036636352539
2017-09-26,24.941987991333008
2017-09-27,25.047971725463867
2017-09-28,25.153968811035156
2017-09-29,25.224613189697266
2017-10-02,25.486042022705078
2017-10-03,25.535503387451172
2017-10-04,25.408329010009766
2017-10-05,25.43658447265625
2017-10-06,25.47191619873047
2017-10-09,25.535503387451172
2017-10-10,25.71921157836914
2017-10-11,25.754545211791992
2017-10-12,25.68389320373535
2017-10-13,25.676820755004883
2017-10-16,25.422454833984375
2017-10-17,25.57790184020996
2017-10-18,25.316471099853516
2017-10-19,25.606164932250977
2017-10-20,25.733346939086914
2017-10-23,25.71921157836914
2017-10-24,25.627361297607422
2017-10-25,25.549640655517578
2017-10-26,25.252872467041016
2017-10-27,25.153968811035156
2017-10-30,24.836000442504883
2017-10-31,24.772409439086914
2017-11-01,24.913721084594727
2017-11-02,25.05504035949707
2017-11-03,25.118633270263672
2017-11-06,24.956113815307617
2017-11-07,24.984378814697266
2017-11-08,24.97024917602539
2017-11-09,25.09859275817871
2017-11-10,25.084335327148438
2017-11-13,25.169893264770508
2017-11-14,25.22694206237793
2017-11-15,25.212677001953125
2017-11-16,25.355287551879883
2017-11-17,25.219812393188477
2017-11-20,25.205549240112305
2017-11-21,25.34102439880371
2017-11-22,25.262596130371094
2017-11-24,25.305368423461914
2017-11-27,25.305368423461914
2017-11-28,25.56206512451172
2017-11-29,25.818758010864258
2017-11-30,25.85440444946289
2017-12-01,25.9185848236084
2017-12-04,25.711803436279297
2017-12-05,25.405200958251953
2017-12-06,25.355287551879883
2017-12-07,25.312503814697266
2017-12-08,25.483623504638672
2017-12-11,25.818758010864258
2017-12-12,26.082569122314453
2017-12-13,26.125356674194336
2017-12-14,25.99700927734375
2017-12-15,26.524648666381836
2017-12-18,26.474740982055664
2017-12-19,26.339262008666992
2017-12-20,25.99700927734375
2017-12-21,25.840145111083984
2017-12-22,25.768842697143555
2017-12-26,25.818758010864258
2017-12-27,25.904314041137695
2017-12-28,25.932838439941406
2017-12-29,25.825885772705078
2018-01-02,25.98274803161621
2018-01-03,26.175268173217773
2018-01-04,26.232309341430664
2018-01-05,26.2822208404541
2018-01-08,25.989879608154297
2018-01-09,25.96135711669922
2018-01-10,26.004138946533203
2018-01-11,26.068313598632812
2018-01-12,26.054054260253906
2018-01-16,26.096837997436523
2018-01-17,26.51039695739746
2018-01-18,26.37491226196289
2018-01-19,26.339262008666992
2018-01-22,26.33213233947754
2018-01-23,26.253698348999023
2018-01-24,26.33213233947754
2018-01-25,26.54604148864746
2018-01-26,27.815231323242188
2018-01-29,27.82236099243164
2018-01-30,26.952465057373047
2018-01-31,26.410564422607422
2018-02-01,26.504117965698242
2018-02-02,26.34580421447754
2018-02-05,24.9497127532959
2018-02-06,25.388687133789062
2018-02-07,25.17279815673828
2018-02-08,24.2012882232666
2018-02-09,24.58269691467285
2018-02-12,24.942506790161133
2018-02-13,25.144012451171875
2018-02-14,25.323925018310547
2018-02-15,25.698129653930664
2018-02-16,26.093929290771484
2018-02-20,25.914012908935547
2018-02-21,25.734111785888672
2018-02-22,25.719722747802734
2018-02-23,26.093929290771484
2018-02-26,26.69122314453125
2018-02-27,26.482532501220703
2018-02-28,26.129907608032227
2018-03-01,25.640552520751953
2018-03-02,25.870845794677734
2018-03-05,25.99317741394043
2018-03-06,25.82047462463379
2018-03-07,25.8564453125
2018-03-08,26.26664161682129
2018-03-09,26.4609432220459
2018-03-12,26.34580421447754
2018-03-13,26.446548461914062
2018-03-14,26.158695220947266
2018-03-15,26.32421112060547
2018-03-16,26.4681396484375
2018-03-19,26.144306182861328
2018-03-20,26.144306182861328
2018-03-21,26.10112762451172
2018-03-22,25.618972778320312
2018-03-23,24.820178985595703
2018-03-26,25.215974807739258
2018-03-27,25.19438934326172
2018-03-28,25.403079986572266
2018-03-29,25.539812088012695
2018-04-02,25.223167419433594
2018-04-03,25.67654037475586
2018-04-04,26.00037956237793
2018-04-05,25.712522506713867
2018-04-06,25.309524536132812
2018-04-09,25.51822280883789
2018-04-10,25.870845794677734
2018-04-11,25.75570297241211
2018-04-12,26.137107849121094
2018-04-13,26.137107849121094
2018-04-16,26.288227081298828
2018-04-17,26.144306182861328
2018-04-18,26.25944709777832
2018-04-19,26.288227081298828
2018-04-20,26.36019515991211
2018-04-23,26.482532501220703
2018-04-24,26.669633865356445
2018-04-25,26.39617347717285
2018-04-26,26.51850700378418
2018-04-27,26.62645721435547
2018-04-30,26.34580421447754
2018-05-01,25.475046157836914
2018-05-02,25.108034133911133
2018-05-03,25.01447868347168
2018-05-04,25.072050094604492
2018-05-07,25.13681411743164
2018-05-08,25.17279815673828
2018-05-09,25.309524536132812
2018-05-10,25.462125778198242
2018-05-11,25.796390533447266
2018-05-14,26.057979583740234
2018-05-15,25.934450149536133
2018-05-16,25.927188873291016
2018-05-17,25.94898796081543
2018-05-18,25.898120880126953
2018-05-21,26.014381408691406
2018-05-22,25.956249237060547
2018-05-23,26.137924194335938
2018-05-24,26.079784393310547
2018-05-25,25.927188873291016
2018-05-29,25.94171714782715
2018-05-30,26.196054458618164
2018-05-31,26.108848571777344
2018-06-01,26.341381072998047
2018-06-04,26.486719131469727
2018-06-05,26.479450225830078
2018-06-06,26.43584632873535
2018-06-07,26.515783309936523
2018-06-08,26.646577835083008
2018-06-11,26.37771987915039
2018-06-12,26.37771987915039
2018-06-13,26.3195858001709
2018-06-14,26.27598762512207
2018-06-15,26.421316146850586
2018-06-18,26.27598762512207
2018-06-19,26.3195858001709
2018-06-20,26.493972778320312
2018-06-21,26.37771987915039
2018-06-22,26.530311584472656
2018-06-25,26.43584632873535
2018-06-26,26.43584632873535
2018-06-27,26.312314987182617
2018-06-28,26.421316146850586
2018-06-29,26.363182067871094
2018-07-02,26.399517059326172
2018-07-03,26.41404914855957
2018-07-05,26.791913986206055
2018-07-06,26.966304779052734
2018-07-09,27.002643585205078
2018-07-10,27.198841094970703
2018-07-11,27.03898048400879
2018-07-12,27.26423454284668
2018-07-13,27.27151107788086
2018-07-16,27.162513732910156
2018-07-17,27.358705520629883
2018-07-18,27.365962982177734
2018-07-19,27.14797019958496
2018-07-20,27.126178741455078
2018-07-23,27.03898048400879
2018-07-24,27.395036697387695
2018-07-25,27.60576820373535
2018-07-26,27.729297637939453
2018-07-27,27.910968780517578
2018-07-30,28.04176902770996
2018-07-31,29.015487670898438
2018-08-01,29.262550354003906
2018-08-02,29.05734634399414
2018-08-03,29.709583282470703
2018-08-06,30.076017379760742
2018-08-07,29.92943572998047
2018-08-08,30.347164154052734
2018-08-09,30.046701431274414
2018-08-10,29.995399475097656
2018-08-13,29.907461166381836
2018-08-14,29.834163665771484
2018-08-15,30.16394805908203
2018-08-16,30.3544921875
2018-08-17,30.845502853393555
2018-08-20,31.02138328552246
2018-08-21,30.896793365478516
2018-08-22,30.830839157104492
2018-08-23,30.92610740661621
2018-08-24,31.072675704956055
2018-08-27,30.47174644470215
2018-08-28,30.41312026977539
2018-08-29,30.41312026977539
2018-08-30,30.41312026977539
2018-08-31,30.427778244018555
2018-09-04,30.317846298217773
2018-09-05,30.669620513916016
2018-09-06,30.61831283569336
2018-09-07,30.92610740661621
2018-09-10,30.823505401611328
2018-09-11,31.00672149658203
2018-09-12,31.08001136779785
2018-09-13,31.40245819091797
2018-09-14,31.483081817626953
2018-09-17,31.51972007751465
2018-09-18,31.886137008666992
2018-09-19,31.702924728393555
2018-09-20,32.06201934814453
2018-09-21,32.289207458496094
2018-09-24,32.193939208984375
2018-09-25,32.091346740722656
2018-09-26,32.010719299316406
2018-09-27,32.17194366455078
2018-09-28,32.29653549194336
2018-10-01,32.44310760498047
2018-10-02,32.406463623046875
2018-10-03,32.83884811401367
2018-10-04,32.75823211669922
2018-10-05,32.91211700439453
2018-10-08,33.18327713012695
2018-10-09,33.32252502441406
2018-10-10,32.61898422241211
2018-10-11,31.373153686523438
2018-10-12,32.08401107788086
2018-10-15,31.60033416748047
2018-10-16,32.193939208984375
2018-10-17,32.6629638671875
2018-10-18,32.2452392578125
2018-10-19,32.61165237426758
2018-10-22,32.516395568847656
2018-10-23,32.318519592285156
2018-10-24,31.13131332397461
2018-10-25,31.812862396240234
2018-10-26,31.219247817993164
2018-10-29,31.68094253540039
2018-10-30,31.431774139404297
2018-10-31,31.556358337402344
2018-11-01,32.003395080566406
2018-11-02,31.461091995239258
2018-11-05,31.893465042114258
2018-11-06,31.51972007751465
2018-11-07,32.538368225097656
2018-11-08,32.38328170776367
2018-11-09,32.700843811035156
2018-11-12,32.57530212402344
2018-11-13,32.13957977294922
2018-11-14,31.689096450805664
2018-11-15,31.91063690185547
2018-11-16,32.132198333740234
2018-11-19,32.626991271972656
2018-11-20,32.14697265625
2018-11-21,31.82941246032715
2018-11-23,31.858957290649414
2018-11-26,32.006649017333984
2018-11-27,32.5457649230957
2018-11-28,33.15871810913086
2018-11-29,33.60919952392578
2018-11-30,34.14091873168945
2018-12-03,33.963687896728516
2018-12-04,33.335960388183594
2018-12-06,33.21779251098633
2018-12-07,32.43498229980469
2018-12-10,32.789466857910156
2018-12-11,32.50144577026367
2018-12-12,32.61222839355469
2018-12-13,32.915000915527344
2018-12-14,32.34636306762695
2018-12-17,31.836793899536133
2018-12-18,31.31245231628418
2018-12-19,30.994909286499023
2018-12-20,30.980133056640625
2018-12-21,30.965364456176758
2018-12-24,29.946229934692383
2018-12-26,31.157371520996094
2018-12-27,31.644777297973633
2018-12-28,31.726024627685547
2018-12-31,32.235595703125
2019-01-02,31.940187454223633
2019-01-03,31.04659652709961
2019-01-04,31.75556182861328
2019-01-07,31.9254207611084
2019-01-08,32.0731086730957
2019-01-09,32.006649017333984
2019-01-10,31.24599266052246
2019-01-11,31.666940689086914
2019-01-14,31.290302276611328
2019-01-15,31.556169509887695
2019-01-16,31.098295211791992
2019-01-17,31.36415672302246
2019-01-18,31.40846061706543
2019-01-22,31.216455459594727
2019-01-23,31.13521957397461
2019-01-24,30.24163246154785
2019-01-25,30.012693405151367
2019-01-28,29.192962646484375
2019-01-29,30.108705520629883
2019-01-30,30.70688247680664
2019-01-31,31.62318229675293
2019-02-01,31.943506240844727
2019-02-04,31.615734100341797
2019-02-05,31.369895935058594
2019-02-06,31.53378677368164
2019-02-07,31.064462661743164
2019-02-08,31.45929718017578
2019-02-11,31.049564361572266
2019-02-12,31.191112518310547
2019-02-13,31.064462661743164
2019-02-14,31.265605926513672
2019-02-15,31.5859317779541
2019-02-19,31.734920501708984
2019-02-20,31.436939239501953
2019-02-21,31.392244338989258
2019-02-22,32.00310516357422
2019-02-25,32.092491149902344
2019-02-26,32.04780197143555
2019-02-27,31.980749130249023
2019-02-28,32.29364013671875
2019-03-01,32.301090240478516
2019-03-04,32.08504867553711
2019-03-05,31.950958251953125
2019-03-06,31.183658599853516
2019-03-07,30.83353614807129
2019-03-08,30.4610538482666
2019-03-11,30.91547393798828
2019-03-12,31.086807250976562
2019-03-13,31.295394897460938
2019-03-14,30.684539794921875
2019-03-15,31.124059677124023
2019-03-18,31.14641571044922
2019-03-19,31.511436462402344
2019-03-20,31.414583206176758
2019-03-21,31.548688888549805
2019-03-22,31.17621612548828
2019-03-25,31.206008911132812
2019-03-26,31.600826263427734
2019-03-27,31.302854537963867
2019-03-28,31.503984451293945
2019-03-29,31.638071060180664
2019-04-01,31.91370964050293
2019-04-02,31.965864181518555
2019-04-03,31.91370964050293
2019-04-04,31.83921241760254
2019-04-05,32.02544403076172
2019-04-08,32.1371955871582
2019-04-09,31.91370964050293
2019-04-10,31.831768035888672
2019-04-11,31.489086151123047
2019-04-12,31.07191276550293
2019-04-15,31.354990005493164
2019-04-16,30.483400344848633
2019-04-17,29.708660125732422
2019-04-18,29.3361759185791
2019-04-22,29.0382022857666
2019-04-23,29.3659725189209
2019-04-24,29.328731536865234
2019-04-25,29.507526397705078
2019-04-26,29.775697708129883
2019-04-29,29.49262237548828
2019-04-30,30.252466201782227
2019-05-01,30.371662139892578
2019-05-02,30.550445556640625
2019-05-03,30.83353614807129
2019-05-06,31.027206420898438
2019-05-07,30.416364669799805
2019-05-08,30.50575065612793
2019-05-09,30.543336868286133
2019-05-10,30.60346031188965
2019-05-13,30.490726470947266
2019-05-14,30.558361053466797
2019-05-15,30.92662239074707
2019-05-16,31.294904708862305
2019-05-17,31.167125701904297
2019-05-20,31.25731658935547
2019-05-21,31.317432403564453
2019-05-22,31.557937622070312
2019-05-23,31.50533103942871
2019-05-24,31.527873992919922
2019-05-28,31.490293502807617
2019-05-29,31.355012893676758
2019-05-30,31.490293502807617
2019-05-31,31.204708099365234
2019-06-03,31.50533103942871
2019-06-04,31.738317489624023
2019-06-05,31.92619514465332
2019-06-06,32.09906005859375
2019-06-07,32.25688552856445
2019-06-10,32.3696174621582
2019-06-11,32.06898880004883
2019-06-12,32.377132415771484
2019-06-13,31.94123077392578
2019-06-14,32.13663864135742
2019-06-17,32.22682571411133
2019-06-18,32.3696174621582
2019-06-19,32.692787170410156
2019-06-20,32.767948150634766
2019-06-21,32.820556640625
2019-06-24,32.8881950378418
2019-06-25,32.8881950378418
2019-06-26,32.309486389160156
2019-06-27,32.640174865722656
2019-06-28,32.557498931884766
2019-07-01,32.89570999145508
2019-07-02,33.23391342163086
2019-07-03,33.36918640136719
2019-07-05,33.008445739746094
2019-07-08,32.54247283935547
2019-07-09,32.59508514404297
2019-07-10,33.11366271972656
2019-07-11,32.301979064941406
2019-07-12,31.866069793701172
2019-07-15,32.12911605834961
2019-07-16,32.20427703857422
2019-07-17,32.12160110473633
2019-07-18,32.36210632324219
2019-07-19,32.144142150878906
2019-07-22,32.18173599243164
2019-07-23,32.38465118408203
2019-07-24,32.23434066772461
2019-07-25,32.06898880004883
2019-07-26,32.38465118408203
2019-07-29,31.152088165283203
2019-07-30,29.152952194213867
2019-07-31,29.190523147583008
2019-08-01,29.01605224609375
2019-08-02,28.82640266418457
2019-08-05,28.0374755859375
2019-08-06,28.029888153076172
2019-08-07,27.74920654296875
2019-08-08,27.969196319580078
2019-08-09,27.57472801208496
2019-08-12,26.846487045288086
2019-08-13,26.70235252380371
2019-08-14,25.974103927612305
2019-08-15,26.156166076660156
2019-08-16,26.285125732421875
2019-08-19,26.68718147277832
2019-08-20,26.254783630371094
2019-08-21,26.45201873779297
2019-08-22,26.61132049560547
2019-08-23,26.04996681213379
2019-08-26,26.429262161254883
2019-08-27,26.04996681213379
2019-08-28,26.61132049560547
2019-08-29,26.800968170166016
2019-08-30,26.967859268188477
2019-09-03,27.400251388549805
2019-09-04,27.180267333984375
2019-09-05,27.567142486572266
2019-09-06,27.688518524169922
2019-09-09,27.938852310180664
2019-09-10,28.356077194213867
2019-09-11,28.378833770751953
2019-09-12,28.280223846435547
2019-09-13,27.999536514282227
2019-09-16,27.938852310180664
2019-09-17,27.688518524169922
2019-09-18,27.59748649597168
2019-09-19,27.69610023498535
2019-09-20,27.832651138305664
2019-09-23,27.491283416748047
2019-09-24,27.31681251525879
2019-09-25,27.233362197875977
2019-09-26,27.142330169677734
2019-09-27,27.476116180419922
2019-09-30,27.256122589111328
2019-10-01,26.876829147338867
2019-10-02,26.323055267333984
2019-10-03,26.892004013061523
2019-10-04,27.256122589111328
2019-10-07,27.180267333984375
2019-10-08,26.876829147338867
2019-10-09,27.07406234741211
2019-10-10,27.149921417236328
2019-10-11,27.392669677734375
2019-10-14,27.53680419921875
2019-10-15,27.688518524169922
2019-10-16,27.567142486572266
2019-10-17,27.658172607421875
2019-10-18,27.658172607421875
2019-10-21,27.658172607421875
2019-10-22,27.635419845581055
2019-10-23,27.893335342407227
2019-10-24,27.605077743530273
2019-10-25,27.893335342407227
2019-10-28,28.280223846435547
2019-10-29,28.98570442199707
2019-10-30,29.190523147583008
2019-10-31,29.10708999633789
2019-11-01,29.122255325317383
2019-11-04,28.849164962768555
2019-11-05,28.431936264038086
2019-11-06,28.530553817749023
2019-11-07,28.2701358795166
2019-11-08,28.377368927001953
2019-11-11,28.28546142578125
2019-11-12,28.31609535217285
2019-11-13,28.032705307006836
2019-11-14,27.994403839111328
2019-11-15,28.55353546142578
2019-11-18,28.507572174072266
2019-11-19,28.844579696655273
2019-11-20,28.377368927001953
2019-11-21,28.905853271484375
2019-11-22,29.357749938964844
2019-11-25,29.625822067260742
2019-11-26,29.327112197875977
2019-11-27,29.587528228759766
2019-11-29,29.503273010253906
2019-12-02,29.327112197875977
2019-12-03,29.143291473388672
2019-12-04,29.212217330932617
2019-12-05,29.127975463867188
2019-12-06,29.327112197875977
2019-12-09,29.350086212158203
2019-12-10,29.472631454467773
2019-12-11,29.27349853515625
2019-12-12,29.518590927124023
2019-12-13,29.357749938964844
2019-12-16,29.978147506713867
2019-12-17,29.79431915283203
2019-12-18,29.786663055419922
2019-12-19,29.847938537597656
2019-12-20,30.047080993652344
2019-12-23,30.116008758544922
2019-12-24,30.093034744262695
2019-12-26,30.161964416503906
2019-12-27,30.116008758544922
2019-12-30,29.801982879638672
2019-12-31,30.0087833404541
2020-01-02,29.978147506713867
2020-01-03,29.817304611206055
2020-01-06,29.779001235961914
2020-01-07,29.679431915283203
2020-01-08,29.9168701171875
2020-01-09,29.786663055419922
2020-01-10,30.246219635009766
2020-01-13,30.18494415283203
2020-01-14,30.690448760986328
2020-01-15,31.15001106262207
2020-01-16,31.104045867919922
2020-01-17,31.027448654174805
2020-01-21,30.897254943847656
2020-01-22,30.78236198425293
2020-01-23,31.180633544921875
2020-01-24,30.49896240234375
2020-01-27,30.759382247924805
2020-01-28,29.212217330932617
2020-01-29,28.783308029174805
2020-01-30,28.68271827697754
2020-01-31,28.814258575439453
2020-02-03,29.02316665649414
2020-02-04,29.162443161010742
2020-02-05,29.533836364746094
2020-02-06,29.603477478027344
2020-02-07,29.44099235534668
2020-02-10,29.255292892456055
2020-02-11,29.471940994262695
2020-02-12,29.201129913330078
2020-02-13,28.574398040771484
2020-02-14,28.249418258666992
2020-02-18,28.1024112701416
2020-02-19,28.03276824951172
2020-02-20,27.73875617980957
2020-02-21,27.638166427612305
2020-02-24,26.82573127746582
2020-02-25,26.25316047668457
2020-02-26,26.86441993713379
2020-02-27,26.384695053100586
2020-02-28,25.858549118041992
2020-03-02,26.988224029541016
2020-03-03,26.539447784423828
2020-03-04,28.164310455322266
2020-03-05,27.436992645263672
2020-03-06,27.096542358398438
2020-03-09,26.121625900268555
2020-03-10,26.763832092285156
2020-03-11,24.891368865966797
2020-03-12,23.227815628051758
2020-03-13,25.309200286865234
2020-03-16,23.35161781311035
2020-03-17,24.883634567260742
2020-03-18,25.03838348388672
2020-03-19,23.537315368652344
2020-03-20,22.44633674621582
2020-03-23,22.04399299621582
2020-03-24,22.980215072631836
2020-03-25,23.018903732299805
2020-03-26,24.56639862060547
2020-03-27,23.90871810913086
2020-03-30,25.278242111206055
2020-03-31,25.255033493041992
2020-04-01,24.56639862060547
2020-04-02,25.43299102783203
2020-04-03,26.02877426147461
2020-04-06,26.74835777282715
2020-04-07,26.005563735961914
2020-04-08,26.771570205688477
2020-04-09,27.382829666137695
2020-04-13,27.189388275146484
2020-04-14,28.19526481628418
2020-04-15,27.831602096557617
2020-04-16,27.761964797973633
2020-04-17,28.558917999267578
2020-04-20,27.916711807250977
2020-04-21,27.560792922973633
2020-04-22,28.048248291015625
2020-04-23,28.38869857788086
2020-04-24,28.92258071899414
2020-04-27,29.65764045715332
2020-04-28,29.332666397094727
2020-04-29,29.495155334472656
2020-04-30,29.680850982666016
2020-05-01,29.12375831604004
2020-05-04,29.10828399658203
2020-05-05,29.796918869018555
2020-05-06,29.796918869018555
2020-05-07,28.882606506347656
2020-05-08,29.08578872680664
2020-05-11,29.773469924926758
2020-05-12,29.195188522338867
2020-05-13,28.952938079833984
2020-05-14,29.632810592651367
2020-05-15,29.50777816772461
2020-05-18,29.75002098083496
2020-05-19,29.445255279541016
2020-05-20,29.40618133544922
2020-05-21,29.117042541503906
2020-05-22,29.30459213256836
2020-05-26,29.296777725219727
2020-05-27,29.23426055908203
2020-05-28,29.835983276367188
2020-05-29,29.843795776367188
2020-06-01,27.710424423217773
2020-06-02,28.257448196411133
2020-06-03,28.257448196411133
2020-06-04,28.140222549438477
2020-06-05,28.124597549438477
2020-06-08,28.593473434448242
2020-06-09,28.29651641845703
2020-06-10,28.06989288330078
2020-06-11,26.022478103637695
2020-06-12,26.37413787841797
2020-06-15,26.069366455078125
2020-06-16,26.10062599182129
2020-06-17,26.225658416748047
2020-06-18,25.975595474243164
2020-06-19,26.116252899169922
2020-06-22,25.874000549316406
2020-06-23,25.608308792114258
2020-06-24,25.155057907104492
2020-06-25,25.25665283203125
2020-06-26,25.037843704223633
2020-06-29,25.50672149658203
2020-06-30,25.553607940673828
2020-07-01,26.36631965637207
2020-07-02,26.968040466308594
2020-07-06,26.968040466308594
2020-07-07,26.592945098876953
2020-07-08,26.37413787841797
2020-07-09,26.147512435913086
2020-07-10,26.4366512298584
2020-07-13,27.515056610107422
2020-07-14,27.530689239501953
2020-07-15,27.913602828979492
2020-07-16,27.8198299407959
2020-07-17,28.327774047851562
2020-07-20,28.523143768310547
2020-07-21,28.671615600585938
2020-07-22,30.132938385009766
2020-07-23,30.01572036743164
2020-07-24,29.429622650146484
2020-07-27,29.335853576660156
2020-07-28,30.49241065979004
2020-07-29,30.67995262145996
2020-07-30,30.569480895996094
2020-07-31,30.36431884765625
2020-08-03,30.261741638183594
2020-08-04,30.293302536010742
2020-08-05,30.34065055847168
2020-08-06,30.1986141204834
2020-08-07,30.34065055847168
2020-08-10,30.293302536010742
2020-08-11,29.819841384887695
2020-08-12,30.245954513549805
2020-08-13,30.119701385498047
2020-08-14,30.03290557861328
2020-08-17,30.261741638183594
2020-08-18,30.269628524780273
2020-08-19,30.190725326538086
2020-08-20,30.5537109375
2020-08-21,30.679960250854492
2020-08-24,30.648395538330078
2020-08-25,30.309080123901367
2020-08-26,30.02501106262207
2020-08-27,29.87508773803711
2020-08-28,29.914539337158203
2020-08-31,29.819841384887695
2020-09-01,29.101770401000977
2020-09-02,29.354276657104492
2020-09-03,28.72300148010254
2020-09-04,28.69144058227539
2020-09-08,28.35213279724121
2020-09-09,28.549406051635742
2020-09-10,28.131179809570312
2020-09-11,28.462600708007812
2020-09-14,29.204357147216797
2020-09-15,29.164899826049805
2020-09-16,29.022865295410156
2020-09-17,29.054428100585938
2020-09-18,28.904497146606445
2020-09-21,28.423152923583984
2020-09-22,28.604639053344727
2020-09-23,28.40736961364746
2020-09-24,28.217985153198242
2020-09-25,28.446828842163086
2020-09-28,28.71511459350586
2020-09-29,28.5415096282959
2020-09-30,28.95973014831543
2020-10-01,28.6993350982666
2020-10-02,28.70722198486328
2020-10-05,28.99919319152832
2020-10-06,28.5415096282959
2020-10-07,28.778234481811523
2020-10-08,29.109661102294922
2020-10-09,29.03075408935547
2020-10-12,29.054428100585938
2020-10-13,29.117551803588867
2020-10-14,29.08599090576172
2020-10-15,28.841367721557617
2020-10-16,29.946104049682617
2020-10-19,29.827733993530273
2020-10-20,29.58311653137207
2020-10-21,29.25958824157715
2020-10-22,29.5357723236084
2020-10-23,30.127592086791992
2020-10-26,29.92243194580078
2020-10-27,29.5357723236084
2020-10-28,27.973369598388672
2020-10-29,27.839223861694336
2020-10-30,27.997037887573242
2020-11-02,28.588857650756836
2020-11-03,28.55729103088379
2020-11-04,29.456867218017578
2020-11-05,29.01042366027832
2020-11-06,29.01839256286621
2020-11-09,31.250581741333008
2020-11-10,30.83603286743164
2020-11-11,30.692541122436523
2020-11-12,29.935190200805664
2020-11-13,30.7882022857666
2020-11-16,29.759807586669922
2020-11-17,30.282894134521484
2020-11-18,30.518163681030273
2020-11-19,30.40892791748047
2020-11-20,30.837474822998047
2020-11-23,30.686229705810547
2020-11-24,30.75343894958496
2020-11-25,30.694625854492188
2020-11-27,31.282808303833008
2020-11-30,32.190284729003906
2020-12-01,33.11456298828125
2020-12-02,34.28252029418945
2020-12-03,33.685943603515625
2020-12-04,33.895999908447266
2020-12-07,34.66064453125
2020-12-08,35.761383056640625
2020-12-09,35.164791107177734
2020-12-10,35.06397247314453
2020-12-11,34.55139923095703
2020-12-14,32.946529388427734
2020-12-15,32.52638626098633
2020-12-16,31.79536247253418
2020-12-17,31.955013275146484
2020-12-18,31.660919189453125
2020-12-21,31.40884017944336
2020-12-22,30.871078491210938
2020-12-23,31.459251403808594
2020-12-24,31.31640625
2020-12-28,30.93830108642578
2020-12-29,31.131559371948242
2020-12-30,30.871078491210938
2020-12-31,30.929893493652344
2021-01-04,30.929893493652344
2021-01-05,31.249189376831055
2021-01-06,30.980310440063477
2021-01-07,31.139957427978516
2021-01-08,31.19877815246582
2021-01-11,31.736549377441406
2021-01-12,31.240787506103516
2021-01-13,30.97191047668457
2021-01-14,30.879478454589844
2021-01-15,30.837474822998047
2021-01-19,30.862680435180664
2021-01-20,30.669418334960938
2021-01-21,30.652610778808594
2021-01-22,30.711427688598633
2021-01-25,31.324813842773438
2021-01-26,31.35002899169922
2021-01-27,30.45095443725586
2021-01-28,30.459444046020508
2021-01-29,30.49342918395996
2021-02-01,30.408479690551758
2021-02-02,29.720468521118164
2021-02-03,29.593061447143555
2021-02-04,29.635528564453125
2021-02-05,29.661014556884766
2021-02-08,29.57606315612793
2021-02-09,29.70347785949707
2021-02-10,29.50812530517578
2021-02-11,29.244810104370117
2021-02-12,29.491130828857422
2021-02-16,29.46564483642578
2021-02-17,29.635528564453125
2021-02-18,29.355226516723633
2021-02-19,29.2532958984375
2021-02-22,29.10040283203125
2021-02-23,28.80311393737793
2021-02-24,28.66721534729004
2021-02-25,28.726669311523438
2021-02-26,28.44637107849121
2021-03-01,28.61625099182129
2021-03-02,28.463359832763672
2021-03-03,29.210826873779297
2021-03-04,29.049440383911133
2021-03-05,29.210826873779297
2021-03-08,29.176849365234375
2021-03-09,29.261795043945312
2021-03-10,29.669504165649414
2021-03-11,29.482637405395508
2021-03-12,29.677995681762695
2021-03-15,30.077213287353516
2021-03-16,30.4339599609375
2021-03-17,30.39999008178711
2021-03-18,30.382997512817383
2021-03-19,30.179140090942383
2021-03-22,30.578359603881836
2021-03-23,30.03474998474121
2021-03-24,30.247095108032227
2021-03-25,30.298059463500977
2021-03-26,30.790708541870117
2021-03-29,31.1049861907959
2021-03-30,30.67180061340332
2021-03-31,30.773717880249023
2021-04-01,30.83317756652832
2021-04-05,30.81618881225586
2021-04-06,30.62082862854004
2021-04-07,30.501909255981445
2021-04-08,30.54438018798828
2021-04-09,31.088003158569336
2021-04-12,31.402273178100586
2021-04-13,31.563669204711914
2021-04-14,31.57215690612793
2021-04-15,31.937393188476562
2021-04-16,32.761314392089844
2021-04-19,33.06709289550781
2021-04-20,33.152034759521484
2021-04-21,33.57673263549805
2021-04-22,32.820770263671875
2021-04-23,32.83776092529297
2021-04-26,32.85475158691406
2021-04-27,32.659393310546875
2021-04-28,32.96517562866211
2021-04-29,32.78679656982422
2021-04-30,32.82926559448242
2021-05-03,33.83155822753906
2021-05-04,33.93349075317383
2021-05-05,33.950469970703125
2021-05-06,33.61593246459961
2021-05-07,33.95047378540039
2021-05-10,34.19065475463867
2021-05-11,33.75318908691406
2021-05-12,34.04483413696289
2021-05-13,34.396514892578125
2021-05-14,34.32788848876953
2021-05-17,34.405094146728516
2021-05-18,34.3536262512207
2021-05-19,34.164920806884766
2021-05-20,34.413673400878906
2021-05-21,34.267852783203125
2021-05-24,34.147762298583984
2021-05-25,33.73603057861328
2021-05-26,33.38434982299805
2021-05-27,33.152748107910156
2021-05-28,33.221378326416016
2021-06-01,33.02408981323242
