,LDOS
2018-01-09,59.56502151489258
2018-01-10,59.870792388916016
2018-01-11,60.64411544799805
2018-01-12,60.27541732788086
2018-01-16,59.7448844909668
2018-01-17,60.17652130126953
2018-01-18,59.64596939086914
2018-01-19,60.37433624267578
2018-01-22,60.36534118652344
2018-01-23,60.19449234008789
2018-01-24,59.20532989501953
2018-01-25,59.27726364135742
2018-01-26,59.6099967956543
2018-01-29,60.877906799316406
2018-01-30,59.9606819152832
2018-01-31,59.888771057128906
2018-02-01,61.10272216796875
2018-02-02,59.556053161621094
2018-02-05,56.7684326171875
2018-02-06,55.72532272338867
2018-02-07,57.82052230834961
2018-02-08,56.2558708190918
2018-02-09,56.30982208251953
2018-02-12,57.85649490356445
2018-02-13,58.10829162597656
2018-02-14,59.10643005371094
2018-02-15,59.4211540222168
2018-02-16,59.72690200805664
2018-02-20,59.556053161621094
2018-02-21,58.63883590698242
2018-02-22,59.12440872192383
2018-02-23,59.196346282958984
2018-02-26,59.70892333984375
2018-02-27,58.647823333740234
2018-02-28,56.93029022216797
2018-03-01,57.33494567871094
2018-03-02,58.44998550415039
2018-03-05,59.28627014160156
2018-03-06,59.5290641784668
2018-03-07,59.924720764160156
2018-03-08,61.06675720214844
2018-03-09,62.42457962036133
2018-03-12,62.352638244628906
2018-03-13,62.31666564941406
2018-03-14,61.9101448059082
2018-03-15,61.44940185546875
2018-03-16,61.169368743896484
2018-03-19,60.6634521484375
2018-03-20,61.05191421508789
2018-03-21,61.02482604980469
2018-03-22,59.60649108886719
2018-03-23,58.73920440673828
2018-03-26,59.290283203125
2018-03-27,58.269447326660156
2018-03-28,58.052635192871094
2018-03-29,59.082496643066406
2018-04-02,58.612735748291016
2018-04-03,59.03733444213867
2018-04-04,59.41676712036133
2018-04-05,60.058189392089844
2018-04-06,58.59465789794922
2018-04-09,58.522403717041016
2018-04-10,59.47096252441406
2018-04-11,58.77534103393555
2018-04-12,59.344486236572266
2018-04-13,58.92892074584961
2018-04-16,59.5522575378418
2018-04-17,60.374366760253906
2018-04-18,60.699588775634766
2018-04-19,60.32919692993164
2018-04-20,59.741973876953125
2018-04-23,59.84135055541992
2018-04-24,59.27220153808594
2018-04-25,59.19090270996094
2018-04-26,59.27220153808594
2018-04-27,59.425804138183594
2018-04-30,58.02553176879883
2018-05-01,57.34796142578125
2018-05-02,56.04706954956055
2018-05-03,54.44804763793945
2018-05-04,54.32157516479492
2018-05-07,54.953956604003906
2018-05-08,55.58633804321289
2018-05-09,56.48973083496094
2018-05-10,56.98661804199219
2018-05-11,57.15825653076172
2018-05-14,56.28196716308594
2018-05-15,55.58633804321289
2018-05-16,55.541168212890625
2018-05-17,54.890708923339844
2018-05-18,55.38759231567383
2018-05-21,55.46889877319336
2018-05-22,54.032493591308594
2018-05-23,54.74617004394531
2018-05-24,54.51129150390625
2018-05-25,54.43901824951172
2018-05-29,54.01442337036133
2018-05-30,54.73712921142578
2018-05-31,54.258338928222656
2018-06-01,54.96298599243164
2018-06-04,55.64054870605469
2018-06-05,55.929630279541016
2018-06-06,55.95672607421875
2018-06-07,55.14366912841797
2018-06-08,55.3695182800293
2018-06-11,55.64054870605469
2018-06-12,55.90253448486328
2018-06-13,55.79410934448242
2018-06-14,55.16753005981445
2018-06-15,54.64990997314453
2018-06-18,54.032386779785156
2018-06-19,54.032386779785156
2018-06-20,52.988067626953125
2018-06-21,52.59758377075195
2018-06-22,53.12429428100586
2018-06-25,53.44212341308594
2018-06-26,54.16861343383789
2018-06-27,53.16969680786133
2018-06-28,53.260494232177734
2018-06-29,53.578338623046875
2018-07-02,53.92341613769531
2018-07-03,53.77811813354492
2018-07-05,54.14136505126953
2018-07-06,54.64990997314453
2018-07-09,55.70331573486328
2018-07-10,55.63974380493164
2018-07-11,55.794124603271484
2018-07-12,56.72040557861328
2018-07-13,56.693153381347656
2018-07-16,56.74764633178711
2018-07-17,57.73746871948242
2018-07-18,57.67390060424805
2018-07-19,58.16428756713867
2018-07-20,58.42763137817383
2018-07-23,58.60017776489258
2018-07-24,57.410545349121094
2018-07-25,57.891849517822266
2018-07-26,61.9420051574707
2018-07-27,62.1781005859375
2018-07-30,61.36083221435547
2018-07-31,62.1327018737793
2018-08-01,62.314327239990234
2018-08-02,62.84101867675781
2018-08-03,63.19519805908203
2018-08-06,63.276920318603516
2018-08-07,63.36774826049805
2018-08-08,64.41206359863281
2018-08-09,64.1487045288086
2018-08-10,64.0669937133789
2018-08-13,63.821800231933594
2018-08-14,64.53011322021484
2018-08-15,64.13056182861328
2018-08-16,64.29400634765625
2018-08-17,65.12945556640625
2018-08-20,64.94784545898438
2018-08-21,65.37464141845703
2018-08-22,64.79344940185547
2018-08-23,63.140716552734375
2018-08-24,63.74913024902344
2018-08-27,64.375732421875
2018-08-28,63.93077087402344
2018-08-29,64.59365844726562
2018-08-30,64.48471069335938
2018-08-31,64.2667465209961
2018-09-04,64.68449401855469
2018-09-05,64.2304458618164
2018-09-06,64.43021392822266
2018-09-07,63.41316223144531
2018-09-10,63.56751251220703
2018-09-11,63.75823211669922
2018-09-12,63.75823211669922
2018-09-13,64.36668395996094
2018-09-14,64.92312622070312
2018-09-17,64.3848876953125
2018-09-18,64.0747299194336
2018-09-19,62.432735443115234
2018-09-20,62.71552658081055
2018-09-21,63.63687515258789
2018-09-24,62.03135299682617
2018-09-25,62.7976188659668
2018-09-26,61.97663879394531
2018-09-27,62.42360305786133
2018-09-28,63.08955383300781
2018-10-01,61.90364074707031
2018-10-02,62.514827728271484
2018-10-03,61.77593231201172
2018-10-04,61.7576904296875
2018-10-05,61.584381103515625
2018-10-08,61.29245376586914
2018-10-09,61.30157470703125
2018-10-10,60.23427200317383
2018-10-11,59.066619873046875
2018-10-12,59.36764907836914
2018-10-15,60.1065673828125
2018-10-16,61.6938362121582
2018-10-17,61.7576904296875
2018-10-18,60.85459518432617
2018-10-19,61.63911437988281
2018-10-22,61.2468376159668
2018-10-23,60.62653350830078
2018-10-24,57.11445999145508
2018-10-25,55.84646224975586
2018-10-26,55.85558319091797
2018-10-29,56.402923583984375
2018-10-30,57.5797004699707
2018-10-31,59.09400177001953
2018-11-01,57.79863357543945
2018-11-02,56.92290496826172
2018-11-05,57.07797622680664
2018-11-06,57.935462951660156
2018-11-07,59.88762283325195
2018-11-08,60.05182647705078
2018-11-09,59.50448989868164
2018-11-12,58.729095458984375
2018-11-13,58.80207824707031
2018-11-14,57.73477554321289
2018-11-15,58.70172882080078
2018-11-16,59.01190185546875
2018-11-19,58.30034255981445
2018-11-20,56.95938491821289
2018-11-21,57.5067253112793
2018-11-23,57.37900161743164
2018-11-26,58.20001220703125
2018-11-27,57.24216842651367
2018-11-28,57.67091369628906
2018-11-29,56.630985260009766
2018-11-30,57.47024154663086
2018-12-03,57.08708572387695
2018-12-04,53.77572250366211
2018-12-06,54.970733642578125
2018-12-07,53.702735900878906
2018-12-10,54.25919723510742
2018-12-11,53.43819808959961
2018-12-12,54.25919723510742
2018-12-13,53.31047439575195
2018-12-14,52.32902908325195
2018-12-17,50.91645812988281
2018-12-18,50.861427307128906
2018-12-19,49.980873107910156
2018-12-20,49.1920280456543
2018-12-21,47.1557502746582
2018-12-24,46.35772705078125
2018-12-26,48.05464172363281
2018-12-27,48.21057891845703
2018-12-28,48.06381607055664
2018-12-31,48.357337951660156
2019-01-02,47.7427864074707
2019-01-03,47.08236312866211
2019-01-04,48.96273422241211
2019-01-07,49.07278823852539
2019-01-08,49.44886016845703
2019-01-09,50.05424118041992
2019-01-10,50.36611557006836
2019-01-11,50.83390808105469
2019-01-14,50.751346588134766
2019-01-15,50.80638885498047
2019-01-16,50.70549011230469
2019-01-17,51.43929672241211
2019-01-18,52.173099517822266
2019-01-22,51.475982666015625
2019-01-23,51.50351333618164
2019-01-24,51.70528793334961
2019-01-25,52.32902908325195
2019-01-28,52.365718841552734
2019-01-29,52.75095748901367
2019-01-30,53.37467956542969
2019-01-31,53.20041275024414
2019-02-01,54.246070861816406
2019-02-04,55.69532012939453
2019-02-05,56.208980560302734
2019-02-06,56.37409210205078
2019-02-07,57.52981948852539
2019-02-08,56.94278335571289
2019-02-11,56.814361572265625
2019-02-12,56.88774871826172
2019-02-13,57.071197509765625
2019-02-14,57.17210006713867
2019-02-15,58.12602615356445
2019-02-19,57.153751373291016
2019-02-20,56.57588195800781
2019-02-21,57.74079132080078
2019-02-22,59.15335464477539
2019-02-25,59.30928421020508
2019-02-26,58.2911376953125
2019-02-27,58.63052749633789
2019-02-28,59.24508285522461
2019-03-01,59.60280227661133
2019-03-04,58.79562759399414
2019-03-05,58.31865310668945
2019-03-06,57.81416702270508
2019-03-07,57.26382064819336
2019-03-08,57.27300262451172
2019-03-11,57.951759338378906
2019-03-12,57.81416702270508
2019-03-13,58.107688903808594
2019-03-14,57.8403434753418
2019-03-15,57.92331314086914
2019-03-18,58.53177261352539
2019-03-19,58.35660934448242
2019-03-20,58.31972885131836
2019-03-21,58.77145767211914
2019-03-22,58.0708122253418
2019-03-25,57.73893356323242
2019-03-26,58.42113494873047
2019-03-27,58.32895278930664
2019-03-28,58.753028869628906
2019-03-29,59.08490753173828
2019-04-01,59.82242965698242
2019-04-02,58.67005157470703
2019-04-03,58.7069206237793
2019-04-04,58.98349380493164
2019-04-05,59.55508804321289
2019-04-08,59.73945999145508
2019-04-09,59.00193405151367
2019-04-10,59.573516845703125
2019-04-11,60.15433120727539
2019-04-12,60.2372932434082
2019-04-15,59.8869743347168
2019-04-16,60.0436897277832
2019-04-17,60.01603317260742
2019-04-18,60.15433120727539
2019-04-22,60.2926025390625
2019-04-23,61.315921783447266
2019-04-24,61.3343505859375
2019-04-25,61.20528793334961
2019-04-26,61.35279846191406
2019-04-29,61.647804260253906
2019-04-30,67.7416000366211
2019-05-01,67.16080474853516
2019-05-02,67.42813873291016
2019-05-03,68.63584899902344
2019-05-06,68.32239532470703
2019-05-07,67.78770446777344
2019-05-08,68.37772369384766
2019-05-09,69.16131591796875
2019-05-10,69.58541107177734
2019-05-13,68.0089340209961
2019-05-14,68.4975814819336
2019-05-15,69.18898010253906
2019-05-16,70.33216094970703
2019-05-17,70.05555725097656
2019-05-20,69.39180755615234
2019-05-21,70.73780059814453
2019-05-22,70.95904541015625
2019-05-23,70.18465423583984
2019-05-24,70.3136978149414
2019-05-28,69.12446594238281
2019-05-29,68.95851135253906
2019-05-30,68.9861831665039
2019-05-31,69.4471206665039
2019-06-03,69.99104309082031
2019-06-04,71.90859985351562
2019-06-05,72.01925659179688
2019-06-06,72.55392456054688
2019-06-07,73.21772003173828
2019-06-10,72.98724365234375
2019-06-11,72.21283721923828
2019-06-12,73.06098175048828
2019-06-13,72.58890533447266
2019-06-14,72.9776840209961
2019-06-17,72.43154907226562
2019-06-18,72.78329467773438
2019-06-19,72.78329467773438
2019-06-20,73.73672485351562
2019-06-21,73.05174255371094
2019-06-24,73.08875274658203
2019-06-25,73.24613952636719
2019-06-26,72.67222595214844
2019-06-27,73.48678588867188
2019-06-28,73.91258239746094
2019-07-01,74.20877838134766
2019-07-02,74.18101501464844
2019-07-03,75.34732818603516
2019-07-05,75.92122650146484
2019-07-08,75.35657501220703
2019-07-09,75.45841979980469
2019-07-10,75.43990325927734
2019-07-11,75.84719848632812
2019-07-12,76.30075073242188
2019-07-15,76.21743774414062
2019-07-16,75.93973541259766
2019-07-17,74.7641830444336
2019-07-18,74.9400405883789
2019-07-19,73.67190551757812
2019-07-22,73.66266632080078
2019-07-23,74.81969451904297
2019-07-24,75.53246307373047
2019-07-25,75.11592864990234
2019-07-26,76.30075073242188
2019-07-29,77.12458038330078
2019-07-30,78.10574340820312
2019-07-31,75.99529266357422
2019-08-01,77.2078857421875
2019-08-02,75.77313995361328
2019-08-05,73.10726928710938
2019-08-06,74.08844757080078
2019-08-07,74.57903289794922
2019-08-08,77.66143035888672
2019-08-09,76.88389587402344
2019-08-12,76.8746337890625
2019-08-13,78.00392150878906
2019-08-14,76.66173553466797
2019-08-15,76.74505615234375
2019-08-16,77.58738708496094
2019-08-19,78.75370025634766
2019-08-20,78.1890640258789
2019-08-21,79.17951202392578
2019-08-22,79.19801330566406
2019-08-23,77.2078857421875
2019-08-26,78.03169250488281
2019-08-27,78.70740509033203
2019-08-28,79.34609985351562
2019-08-29,80.71605682373047
2019-08-30,80.86416625976562
2019-09-03,79.92926788330078
2019-09-04,81.1048355102539
2019-09-05,82.21559143066406
2019-09-06,81.1048355102539
2019-09-09,78.60559844970703
2019-09-10,77.7447280883789
2019-09-11,78.90180206298828
2019-09-12,79.92926788330078
2019-09-13,79.75270080566406
2019-09-16,80.1987533569336
2019-09-17,80.57047271728516
2019-09-18,81.40684509277344
2019-09-19,81.193115234375
2019-09-20,80.22664642333984
2019-09-23,79.63186645507812
2019-09-24,79.92926788330078
2019-09-25,80.88642883300781
2019-09-26,80.97006225585938
2019-09-27,79.00924682617188
2019-09-30,79.80844116210938
2019-10-01,78.78621673583984
2019-10-02,77.09488677978516
2019-10-03,77.13204956054688
2019-10-04,77.71751403808594
2019-10-07,77.87548828125
2019-10-08,76.0540771484375
2019-10-09,76.85325622558594
2019-10-10,77.17852783203125
2019-10-11,77.28075408935547
2019-10-14,76.6302490234375
2019-10-15,76.41650390625
2019-10-16,75.58941650390625
2019-10-17,75.93326568603516
2019-10-18,75.84963989257812
2019-10-21,75.12477111816406
2019-10-22,73.68433380126953
2019-10-23,73.63787078857422
2019-10-24,74.3813247680664
2019-10-25,74.32556915283203
2019-10-28,75.09687042236328
2019-10-29,80.28238677978516
2019-10-30,80.56120300292969
2019-10-31,80.13372039794922
2019-11-01,79.2973403930664
2019-11-04,79.71552276611328
2019-11-05,77.29934692382812
2019-11-06,79.11148834228516
2019-11-07,79.91996765136719
2019-11-08,81.0351333618164
2019-11-11,81.4719009399414
2019-11-12,82.71717071533203
2019-11-13,83.16323852539062
2019-11-14,84.04608154296875
2019-11-15,84.5943603515625
2019-11-18,84.92891693115234
2019-11-19,85.22628021240234
2019-11-20,85.1798324584961
2019-11-21,83.68364715576172
2019-11-22,82.24320983886719
2019-11-25,83.66505432128906
2019-11-26,84.2969741821289
2019-11-27,84.54790496826172
2019-11-29,84.41777038574219
2019-12-02,83.49778747558594
2019-12-03,83.32122039794922
2019-12-04,83.39554595947266
2019-12-05,83.59070587158203
2019-12-06,84.26910400390625
2019-12-09,83.73009490966797
2019-12-10,83.30264282226562
2019-12-11,85.57012939453125
2019-12-12,84.7430648803711
2019-12-13,85.66649627685547
2019-12-16,85.47993469238281
2019-12-17,85.3773422241211
2019-12-18,89.24838256835938
2019-12-19,89.80803680419922
2019-12-20,91.4217529296875
2019-12-23,91.24451446533203
2019-12-24,91.44042205810547
2019-12-26,91.90679168701172
2019-12-27,91.626953125
2019-12-30,91.47770690917969
2019-12-31,91.309814453125
2020-01-02,91.99073791503906
2020-01-03,92.79293823242188
2020-01-06,93.61377716064453
2020-01-07,93.26866149902344
2020-01-08,93.15673828125
2020-01-09,94.28536987304688
2020-01-10,94.22941589355469
2020-01-13,94.35067749023438
2020-01-14,94.0148696899414
2020-01-15,95.27413940429688
2020-01-16,95.41404724121094
2020-01-17,96.44010925292969
2020-01-21,96.32816314697266
2020-01-22,95.58193969726562
2020-01-23,95.73119354248047
2020-01-24,94.78907775878906
2020-01-27,93.9962387084961
2020-01-28,95.43270111083984
2020-01-29,94.98495483398438
2020-01-30,95.68456268310547
2020-01-31,93.71638488769531
2020-02-03,95.57262420654297
2020-02-04,98.23104095458984
2020-02-05,99.46229553222656
2020-02-06,102.56845092773438
2020-02-07,102.70838165283203
2020-02-10,103.16544342041016
2020-02-11,104.60193634033203
2020-02-12,103.5385513305664
2020-02-13,105.49738311767578
2020-02-14,105.22686767578125
2020-02-18,114.93712615966797
2020-02-19,112.24139404296875
2020-02-20,111.25265502929688
2020-02-21,109.34044647216797
2020-02-24,106.1783218383789
2020-02-25,101.81291961669922
2020-02-26,103.37065887451172
2020-02-27,98.04447937011719
2020-02-28,95.74984741210938
2020-03-02,102.66175079345703
2020-03-03,101.9808120727539
2020-03-04,104.77915954589844
2020-03-05,100.33912658691406
2020-03-06,98.57617950439453
2020-03-09,90.97401428222656
2020-03-10,95.88044738769531
2020-03-11,91.38444519042969
2020-03-12,80.03251647949219
2020-03-13,84.57447814941406
2020-03-16,73.04629516601562
2020-03-17,76.21162414550781
2020-03-18,72.821533203125
2020-03-19,71.08901977539062
2020-03-20,67.90494537353516
2020-03-23,66.3316650390625
2020-03-24,73.4770736694336
2020-03-25,80.65059661865234
2020-03-26,86.68159484863281
2020-03-27,87.5057144165039
2020-03-30,87.49635314941406
2020-03-31,85.82938385009766
2020-04-01,81.61518096923828
2020-04-02,83.0011978149414
2020-04-03,82.35501861572266
2020-04-06,88.86363220214844
2020-04-07,86.71906280517578
2020-04-08,89.37869262695312
2020-04-09,89.39741516113281
2020-04-13,86.23206329345703
2020-04-14,89.50041198730469
2020-04-15,86.82206726074219
2020-04-16,86.95318603515625
2020-04-17,92.97481536865234
2020-04-20,92.3380126953125
2020-04-21,88.55457305908203
2020-04-22,91.4108657836914
2020-04-23,92.58148193359375
2020-04-24,95.47523498535156
2020-04-27,96.27127075195312
2020-04-28,95.8217544555664
2020-04-29,96.42111206054688
2020-04-30,92.53466033935547
2020-05-01,91.67308044433594
2020-05-04,92.62831115722656
2020-05-05,92.18817138671875
2020-05-06,91.0081787109375
2020-05-07,94.00494384765625
2020-05-08,96.17760467529297
2020-05-11,95.58763122558594
2020-05-12,93.56481170654297
2020-05-13,89.44425201416016
2020-05-14,89.74393463134766
2020-05-15,90.67103576660156
2020-05-18,92.45973205566406
2020-05-19,91.6075439453125
2020-05-20,92.62831115722656
2020-05-21,93.08719635009766
2020-05-22,94.54811096191406
2020-05-26,95.75619506835938
2020-05-27,96.23380279541016
2020-05-28,97.73218536376953
2020-05-29,98.6031265258789
2020-06-01,99.24930572509766
2020-06-02,97.89140319824219
2020-06-03,100.44800567626953
2020-06-04,99.23993682861328
2020-06-05,99.31485748291016
2020-06-08,99.77373504638672
2020-06-09,98.97772216796875
2020-06-10,98.11612701416016
2020-06-11,93.9955825805664
2020-06-12,92.94315338134766
2020-06-15,92.67066955566406
2020-06-16,94.23989868164062
2020-06-17,94.14592742919922
2020-06-18,93.33781433105469
2020-06-19,90.86647033691406
2020-06-22,91.0450210571289
2020-06-23,90.3684310913086
2020-06-24,87.62458801269531
2020-06-25,87.12655639648438
2020-06-26,84.36392974853516
2020-06-29,86.637939453125
2020-06-30,88.01925659179688
2020-07-01,87.68097686767578
2020-07-02,87.99107360839844
2020-07-06,83.11415100097656
2020-07-07,82.58794403076172
2020-07-08,82.7476806640625
2020-07-09,81.19722747802734
2020-07-10,82.60675048828125
2020-07-13,79.90987396240234
2020-07-14,80.9998779296875
2020-07-15,82.52217102050781
2020-07-16,81.35697937011719
2020-07-17,82.8510513305664
2020-07-20,83.2927017211914
2020-07-21,83.73434448242188
2020-07-22,85.85799407958984
2020-07-23,85.20024871826172
2020-07-24,85.57609558105469
2020-07-27,84.72100830078125
2020-07-28,84.73977661132812
2020-07-29,86.42180633544922
2020-07-30,86.78827667236328
2020-07-31,89.41937255859375
2020-08-03,92.36994934082031
2020-08-04,86.70370483398438
2020-08-05,84.31694030761719
2020-08-06,85.51974487304688
2020-08-07,87.58702087402344
2020-08-10,88.72401428222656
