,PGR
2021-06-04,97.43407440185547
2021-06-07,93.57980346679688
2021-06-08,93.06526947021484
2021-06-09,92.05558013916016
2021-06-10,91.27890014648438
2021-06-11,90.87113952636719
2021-06-14,90.4051513671875
2021-06-15,91.02648162841797
2021-06-16,90.21096801757812
2021-06-17,89.1624526977539
2021-06-18,89.61875915527344
2021-06-21,91.84198760986328
2021-06-22,92.1817855834961
2021-06-23,92.15265655517578
2021-06-24,92.90022277832031
2021-06-25,94.02640533447266
2021-06-28,94.4924087524414
2021-06-29,95.57003784179688
2021-06-30,95.34674072265625
2021-07-01,95.95838165283203
2021-07-02,96.0845947265625
2021-07-06,95.10302734375
2021-07-07,96.31784057617188
2021-07-08,95.71529388427734
2021-07-09,96.82316589355469
2021-07-12,97.06612396240234
2021-07-13,95.0350112915039
2021-07-14,94.70458984375
2021-07-15,92.2750244140625
2021-07-16,93.47037506103516
2021-07-19,91.90573120117188
2021-07-20,91.75994873046875
2021-07-21,91.36151885986328
2021-07-22,90.76870727539062
2021-07-23,92.06123352050781
2021-07-26,91.9737548828125
2021-07-27,93.17882537841797
2021-07-28,91.85714721679688
2021-07-29,93.06219482421875
2021-07-30,92.47911834716797
2021-08-02,92.36249542236328
2021-08-03,93.88826751708984
2021-08-04,92.66376495361328
2021-08-05,92.73177337646484
2021-08-06,94.18952178955078
2021-08-09,94.38389587402344
2021-08-10,93.63558197021484
2021-08-11,94.35472869873047
2021-08-12,94.20896911621094
2021-08-13,93.41206359863281
2021-08-16,94.36444854736328
2021-08-17,92.97473907470703
2021-08-18,92.87755584716797
2021-08-19,93.48981475830078
2021-08-20,94.82120513916016
2021-08-23,94.54910278320312
2021-08-24,93.9076919555664
2021-08-25,93.5092544555664
2021-08-26,93.51895904541016
2021-08-27,94.74347686767578
2021-08-30,93.44122314453125
2021-08-31,93.62586212158203
2021-09-01,93.69390106201172
2021-09-02,93.63558197021484
2021-09-03,93.51895904541016
2021-09-07,91.60446166992188
2021-09-08,91.63361358642578
2021-09-09,90.5937728881836
2021-09-10,90.49658966064453
2021-09-13,91.35179901123047
2021-09-14,90.57432556152344
2021-09-15,90.68122863769531
2021-09-16,90.37025451660156
2021-09-17,90.0009536743164
2021-09-20,89.61221313476562
2021-09-21,89.47616577148438
2021-09-22,89.44701385498047
2021-09-23,88.99024963378906
2021-09-24,88.98052978515625
2021-09-27,88.12533569335938
2021-09-28,87.80461120605469
2021-09-29,88.57235717773438
2021-09-30,87.84349822998047
2021-10-01,88.37800598144531
2021-10-04,87.7657470703125
2021-10-05,88.68897247314453
2021-10-06,89.76889038085938
2021-10-07,88.66952514648438
2021-10-08,88.46522521972656
2021-10-11,88.7279052734375
2021-10-12,88.06633758544922
2021-10-13,88.35819244384766
2021-10-14,87.57015228271484
2021-10-15,88.77655029296875
2021-10-18,87.8912124633789
2021-10-19,90.10941314697266
2021-10-20,91.9384536743164
2021-10-21,92.0649185180664
2021-10-22,93.0280990600586
2021-10-25,93.73829650878906
2021-10-26,93.64100646972656
2021-10-27,91.74388122558594
2021-10-28,93.09619140625
2021-10-29,92.30815124511719
2021-11-01,92.13302612304688
2021-11-02,92.05520629882812
2021-11-03,92.5708236694336
2021-11-04,92.00654602050781
2021-11-05,93.24212646484375
2021-11-08,93.79666900634766
2021-11-09,92.8626937866211
2021-11-10,93.11564636230469
2021-11-11,93.26158142089844
2021-11-12,93.56317901611328
2021-11-15,91.43254089355469
2021-11-16,91.33525848388672
2021-11-17,88.27064514160156
2021-11-18,88.26091003417969
2021-11-19,87.85230255126953
2021-11-22,89.55485534667969
2021-11-23,91.9579086303711
2021-11-24,93.04755401611328
2021-11-26,92.02600860595703
2021-11-29,92.39570617675781
2021-11-30,90.42073822021484
2021-12-01,90.6055908203125
2021-12-02,93.39778900146484
2021-12-03,92.63894653320312
2021-12-06,94.16637420654297
2021-12-07,94.18583679199219
2021-12-08,92.5416488647461
2021-12-09,92.66812133789062
2021-12-10,92.48326873779297
2021-12-13,94.06909942626953
2021-12-14,94.50688934326172
2021-12-15,99.05029296875
2021-12-16,100.22750091552734
2021-12-17,99.68450927734375
2021-12-20,100.22750091552734
2021-12-21,99.93132019042969
2021-12-22,99.8720932006836
2021-12-23,99.9609375
2021-12-27,102.00458526611328
2021-12-28,102.03421020507812
2021-12-29,102.64630126953125
2021-12-30,101.73802185058594
2021-12-31,101.34310913085938
2022-01-03,100.70138549804688
2022-01-04,100.85934448242188
2022-01-05,101.5800552368164
2022-01-06,104.01109313964844
2022-01-07,107.89484405517578
2022-01-10,108.70519256591797
2022-01-11,107.63790130615234
2022-01-12,108.55696105957031
2022-01-13,107.9738998413086
2022-01-14,108.4581298828125
2022-01-18,108.57672119140625
2022-01-19,106.36307525634766
2022-01-20,105.90850830078125
2022-01-21,106.74849700927734
2022-01-24,108.58660888671875
2022-01-25,108.01343536376953
2022-01-26,106.36307525634766
2022-01-27,106.37296295166016
2022-01-28,107.44026184082031
2022-01-31,107.38096618652344
2022-02-01,106.82755279541016
2022-02-02,108.19131469726562
2022-02-03,108.40872192382812
2022-02-04,107.78614044189453
2022-02-07,107.8157958984375
2022-02-08,107.91461181640625
2022-02-09,107.15367889404297
2022-02-10,105.25627899169922
2022-02-11,104.94992065429688
2022-02-14,104.95979309082031
2022-02-15,104.53485870361328
2022-02-16,104.83133697509766
2022-02-17,103.99134826660156
2022-02-18,105.15744018554688
2022-02-22,104.99932861328125
2022-02-23,103.38851928710938
2022-02-24,101.66899108886719
2022-02-25,105.97767639160156
2022-02-28,104.68310546875
2022-03-01,102.02476501464844
2022-03-02,103.68497467041016
2022-03-03,103.84310913085938
2022-03-04,105.92826080322266
2022-03-07,105.26615905761719
2022-03-08,102.53865051269531
2022-03-09,102.8746566772461
2022-03-10,103.43791961669922
2022-03-11,104.29769134521484
2022-03-14,104.46568298339844
2022-03-15,106.0468521118164
2022-03-16,104.890625
2022-03-17,108.2308349609375
2022-03-18,109.91082000732422
2022-03-21,110.8595199584961
2022-03-22,112.01576232910156
2022-03-23,112.6581039428711
2022-03-24,112.75691223144531
2022-03-25,115.29666900634766
2022-03-28,115.50421142578125
2022-03-29,114.82232666015625
2022-03-30,115.7907943725586
2022-03-31,112.64820098876953
2022-04-01,113.8341064453125
2022-04-04,112.75691223144531
2022-04-05,112.88540649414062
2022-04-06,115.59552001953125
2022-04-07,118.22649383544922
2022-04-08,117.21761322021484
2022-04-11,117.13850402832031
2022-04-12,114.04263305664062
2022-04-13,112.66779327392578
2022-04-14,110.8874282836914
2022-04-18,108.44437408447266
2022-04-19,109.93791198730469
2022-04-20,111.80728149414062
2022-04-21,111.7874984741211
2022-04-22,107.15852355957031
2022-04-25,109.35433959960938
2022-04-26,107.227783203125
2022-04-27,105.78369903564453
2022-04-28,109.21585083007812
2022-04-29,106.18921661376953
2022-05-02,109.12684631347656
2022-05-03,111.00611877441406
2022-05-04,114.57674407958984
2022-05-05,111.18416595458984
2022-05-06,108.26631927490234
2022-05-09,107.56407928466797
2022-05-10,107.08929443359375
2022-05-11,106.69367218017578
2022-05-12,107.61353302001953
2022-05-13,106.64421081542969
2022-05-16,108.55316162109375
2022-05-17,109.97747039794922
2022-05-18,110.67971801757812
2022-05-19,109.21585083007812
2022-05-20,109.77963256835938
2022-05-23,111.7083740234375
2022-05-24,113.47885131835938
2022-05-25,114.3591537475586
2022-05-26,115.53616333007812
2022-05-27,119.02766418457031
2022-05-31,118.07814025878906
2022-06-01,117.17808532714844
2022-06-02,118.07814025878906
2022-06-03,117.81108856201172
2022-06-06,118.76062774658203
2022-06-07,119.868408203125
2022-06-08,118.3254165649414
2022-06-09,114.280029296875
2022-06-10,112.32160949707031
2022-06-13,112.30182647705078
2022-06-14,111.18416595458984
2022-06-15,111.34239959716797
2022-06-16,109.00814056396484
2022-06-17,108.36524963378906
2022-06-21,110.95665740966797
2022-06-22,110.63025665283203
2022-06-23,108.55316162109375
2022-06-24,114.7251205444336
2022-06-27,115.28888702392578
2022-06-28,114.16133117675781
2022-06-29,112.40074157714844
2022-06-30,115.00205993652344
2022-07-01,117.1879653930664
2022-07-05,115.8625717163086
2022-07-06,118.83238983154297
2022-07-07,119.40655517578125
2022-07-08,119.16896057128906
2022-07-11,119.10957336425781
2022-07-12,115.87247467041016
2022-07-13,116.23875427246094
2022-07-14,111.19994354248047
2022-07-15,114.9122314453125
2022-07-18,109.18048095703125
2022-07-19,110.83368682861328
2022-07-20,110.21990203857422
2022-07-21,110.17041778564453
2022-07-22,110.07142639160156
2022-07-25,111.50682830810547
2022-07-26,111.45734405517578
2022-07-27,111.98200988769531
2022-07-28,113.04124450683594
2022-07-29,113.90248107910156
2022-08-01,112.12059020996094
2022-08-02,112.05130767822266
2022-08-03,113.59559631347656
2022-08-04,115.60519409179688
2022-08-05,117.090087890625
2022-08-08,117.2979736328125
2022-08-09,118.45621490478516
2022-08-10,119.6738510131836
2022-08-11,119.2481689453125
2022-08-12,120.54499053955078
2022-08-15,120.78258514404297
2022-08-16,121.25772857666016
2022-08-17,125.78176879882812
2022-08-18,126.92021179199219
2022-08-19,126.19754028320312
2022-08-22,124.67304992675781
2022-08-23,123.1485366821289
2022-08-24,124.21765899658203
2022-08-25,125.15811157226562
2022-08-26,123.90088653564453
2022-08-29,123.76229858398438
2022-08-30,122.99014282226562
2022-08-31,121.41613006591797
2022-09-01,122.45555114746094
2022-09-02,121.17855072021484
2022-09-06,121.24784851074219
2022-09-07,125.92036437988281
2022-09-08,127.92005920410156
2022-09-09,127.3854751586914
2022-09-12,127.80123138427734
2022-09-13,125.43529510498047
2022-09-14,126.75189971923828
2022-09-15,125.81146240234375
2022-09-16,123.63361358642578
2022-09-19,126.00946807861328
2022-09-20,123.84149169921875
2022-09-21,120.13911437988281
2022-09-22,121.18844604492188
2022-09-23,120.3073959350586
2022-09-26,117.68405151367188
2022-09-27,117.90185546875
2022-09-28,117.85236358642578
2022-09-29,117.19898223876953
2022-09-30,115.04093170166016
2022-10-03,119.28775787353516
2022-10-04,122.69316864013672
2022-10-05,121.1092529296875
2022-10-06,120.7922134399414
2022-10-07,120.83184814453125
2022-10-10,122.58547973632812
2022-10-11,122.30805969238281
2022-10-12,120.27702331542969
2022-10-13,121.28759002685547
2022-10-14,114.81800079345703
2022-10-17,118.48374938964844
2022-10-18,119.14757537841797
2022-10-19,120.07887268066406
2022-10-20,117.76051330566406
2022-10-21,121.31731414794922
2022-10-24,122.11982727050781
2022-10-25,120.98046875
2022-10-26,121.79288482666016
2022-10-27,123.22944641113281
2022-10-28,128.500244140625
2022-10-31,127.21227264404297
2022-11-01,127.8265609741211
2022-11-02,126.54846954345703
2022-11-03,126.14226531982422
2022-11-04,125.44873046875
2022-11-07,126.12245178222656
2022-11-08,127.90579223632812
2022-11-09,126.51875305175781
2022-11-10,128.5398712158203
2022-11-11,125.06236267089844
2022-11-14,121.84241485595703
2022-11-15,121.92167663574219
2022-11-16,124.74530792236328
2022-11-17,126.83580017089844
2022-11-18,127.17265319824219
2022-11-21,128.60922241210938
2022-11-22,128.8866424560547
2022-11-23,129.87738037109375
2022-11-25,130.3529815673828
2022-11-28,128.81729125976562
2022-11-29,129.90711975097656
2022-11-30,130.92758178710938
2022-12-01,130.04580688476562
2022-12-02,131.28424072265625
2022-12-05,130.04580688476562
2022-12-06,129.7584991455078
2022-12-07,129.27305603027344
2022-12-08,129.96653747558594
2022-12-09,128.18321228027344
2022-12-12,128.73800659179688
2022-12-13,127.09337615966797
2022-12-14,125.40910339355469
2022-12-15,126.47911834716797
2022-12-16,125.28031158447266
2022-12-19,125.89458465576172
2022-12-20,126.01347351074219
2022-12-21,127.92561340332031
2022-12-22,127.41043090820312
2022-12-23,128.24266052246094
2022-12-27,128.96588134765625
2022-12-28,128.52005004882812
2022-12-29,129.352294921875
2022-12-30,128.5101776123047
2023-01-03,128.9361572265625
2023-01-04,130.0260009765625
2023-01-05,130.41270446777344
2023-01-06,133.46653747558594
2023-01-09,130.88861083984375
2023-01-10,131.89002990722656
2023-01-11,131.12657165527344
2023-01-12,131.81072998046875
2023-01-13,132.51467895507812
2023-01-17,129.57981872558594
2023-01-18,127.14073181152344
2023-01-19,124.85035705566406
2023-01-20,126.54582214355469
2023-01-23,126.04014587402344
2023-01-24,128.09259033203125
2023-01-25,134.31924438476562
2023-01-26,133.76397705078125
2023-01-27,133.922607421875
2023-01-30,134.2498321533203
2023-01-31,135.19174194335938
2023-02-01,136.80789184570312
2023-02-02,133.82347106933594
2023-02-03,135.15206909179688
2023-02-06,136.50054931640625
2023-02-07,137.52178955078125
2023-02-08,137.194580078125
2023-02-09,136.0146942138672
2023-02-10,137.55152893066406
2023-02-13,138.52322387695312
2023-02-14,138.0869598388672
2023-02-15,140.75408935546875
2023-02-16,141.3291473388672
2023-02-17,140.31784057617188
2023-02-21,141.3688201904297
2023-02-22,141.27960205078125
2023-02-23,141.15069580078125
2023-02-24,140.60537719726562
2023-02-27,140.48638916015625
2023-02-28,142.30084228515625
2023-03-01,141.02178955078125
2023-03-02,141.04164123535156
2023-03-03,144.36317443847656
2023-03-06,144.40283203125
2023-03-07,143.5997314453125
2023-03-08,142.53878784179688
2023-03-09,140.85325622558594
2023-03-10,139.45521545410156
2023-03-13,138.3447265625
2023-03-14,140.63511657714844
2023-03-15,133.91270446777344
2023-03-16,141.65635681152344
2023-03-17,135.16201782226562
2023-03-20,137.8886260986328
2023-03-21,139.0387725830078
2023-03-22,135.52886962890625
2023-03-23,136.65919494628906
2023-03-24,139.237060546875
2023-03-27,139.92123413085938
2023-03-28,141.63653564453125
2023-03-29,143.252685546875
2023-03-30,142.5685577392578
2023-03-31,141.84475708007812
2023-04-03,143.867431640625
2023-04-04,143.0543975830078
2023-04-05,145.28680419921875
2023-04-06,146.14012145996094
2023-04-10,147.83677673339844
2023-04-11,147.45970153808594
2023-04-12,146.99337768554688
2023-04-13,137.1309814453125
2023-04-14,134.78941345214844
2023-04-17,137.32943725585938
2023-04-18,137.5179443359375
2023-04-19,137.82553100585938
2023-04-20,137.30958557128906
2023-04-21,135.95028686523438
2023-04-24,134.34291076660156
2023-04-25,133.8170623779297
2023-04-26,132.79510498046875
2023-04-27,133.65834045410156
2023-04-28,135.3351287841797
2023-05-01,134.82911682128906
2023-05-02,127.30828094482422
2023-05-03,124.07373809814453
2023-05-04,125.11553192138672
2023-05-05,128.50885009765625
2023-05-08,133.04315185546875
2023-05-09,134.64059448242188
2023-05-10,133.3308868408203
2023-05-11,132.89434814453125
2023-05-12,132.38832092285156
2023-05-15,130.96946716308594
2023-05-16,128.7469482421875
2023-05-17,135.5335693359375
2023-05-18,135.04737854003906
2023-05-19,134.0055694580078
2023-05-22,134.57113647460938
2023-05-23,132.30894470214844
2023-05-24,130.47337341308594
2023-05-25,127.9234390258789
2023-05-26,127.48687744140625
2023-05-30,127.07015228271484
2023-05-31,126.91140747070312
2023-06-01,127.328125
2023-06-02,128.48898315429688
2023-06-05,128.0226593017578
2023-06-06,128.78665161132812
2023-06-07,129.81854248046875
2023-06-08,130.056640625
2023-06-09,129.8780517578125
2023-06-12,129.66970825195312
2023-06-13,130.65196228027344
2023-06-14,125.9390640258789
2023-06-15,127.3578872680664
2023-06-16,128.97515869140625
2023-06-20,128.4691619873047
2023-06-21,129.5803985595703
2023-06-22,130.73133850097656
2023-06-23,131.73345947265625
2023-06-26,130.9198455810547
2023-06-27,131.61441040039062
2023-06-28,130.66188049316406
2023-06-29,131.03892517089844
2023-06-30,131.33657836914062
2023-07-03,131.55487060546875
2023-07-05,130.40390014648438
2023-07-06,130.7415313720703
2023-07-07,130.3344268798828
2023-07-10,130.15567016601562
2023-07-11,131.2379913330078
2023-07-12,131.17840576171875
2023-07-13,113.97061157226562
2023-07-14,115.9664535522461
2023-07-17,121.09007263183594
2023-07-18,118.96515655517578
2023-07-19,117.38636779785156
2023-07-20,123.08589172363281
2023-07-21,123.51285552978516
2023-07-24,124.35686492919922
2023-07-25,122.67878723144531
2023-07-26,125.33988189697266
2023-07-27,124.4263687133789
2023-07-28,124.14835357666016
2023-07-31,125.09165954589844
2023-08-01,126.52149200439453
2023-08-02,124.47602081298828
2023-08-03,127.94141387939453
2023-08-04,125.64769744873047
2023-08-07,126.75981140136719
2023-08-08,125.60797882080078
2023-08-09,125.60797882080078
2023-08-10,125.25052642822266
2023-08-11,126.93852996826172
2023-08-14,125.03205871582031
2023-08-15,124.168212890625
2023-08-16,135.1800079345703
2023-08-17,134.25656127929688
2023-08-18,132.98558044433594
2023-08-21,131.24790954589844
2023-08-22,129.6095428466797
2023-08-23,129.47056579589844
2023-08-24,130.9698944091797
2023-08-25,131.64511108398438
2023-08-28,130.65216064453125
2023-08-29,131.3174285888672
2023-08-30,133.08489990234375
2023-08-31,132.52882385253906
2023-09-01,134.524658203125
2023-09-05,132.5784912109375
2023-09-06,133.88917541503906
2023-09-07,136.44105529785156
2023-09-08,134.8026885986328
2023-09-11,136.29209899902344
2023-09-12,137.6722869873047
2023-09-13,138.18861389160156
2023-09-14,138.5858154296875
2023-09-15,137.7616729736328
2023-09-18,139.56883239746094
2023-09-19,141.46536254882812
2023-09-20,141.68382263183594
2023-09-21,141.39585876464844
2023-09-22,142.2498016357422
2023-09-25,141.4157257080078
2023-09-26,139.7574920654297
2023-09-27,139.62840270996094
2023-09-28,139.41989135742188
2023-09-29,138.31771850585938
2023-10-02,137.9900665283203
2023-10-03,138.4169921875
2023-10-04,141.25888061523438
2023-10-05,141.59674072265625
2023-10-06,141.95445251464844
2023-10-09,142.35189819335938
2023-10-10,141.34832763671875
2023-10-11,142.94813537597656
2023-10-12,142.39166259765625
2023-10-13,153.9678192138672
2023-10-16,156.05450439453125
2023-10-17,157.93252563476562
2023-10-18,158.1709747314453
2023-10-19,156.7997589111328
2023-10-20,153.85848999023438
2023-10-23,152.50711059570312
2023-10-24,155.24964904785156
2023-10-25,155.4384307861328
2023-10-26,152.8847198486328
2023-10-27,152.08978271484375
2023-10-30,154.206298828125
2023-10-31,157.08790588378906
2023-11-01,158.5982666015625
2023-11-02,157.76361083984375
2023-11-03,155.21981811523438
2023-11-06,157.22703552246094
2023-11-07,157.6046142578125
2023-11-08,157.6046142578125
2023-11-09,159.33358764648438
2023-11-10,159.3733367919922
2023-11-13,160.8936309814453
2023-11-14,158.51876831054688
2023-11-15,156.67056274414062
2023-11-16,158.9261932373047
2023-11-17,156.57119750976562
2023-11-20,158.33993530273438
2023-11-21,160.78433227539062
2023-11-22,161.57925415039062
2023-11-24,162.68222045898438
2023-11-27,163.36785888671875
2023-11-28,162.2251434326172
2023-11-29,161.96678161621094
2023-11-30,162.99024963378906
2023-12-01,161.43020629882812
2023-12-04,162.3741912841797
2023-12-05,162.49342346191406
2023-12-06,160.46636962890625
2023-12-07,160.68496704101562
2023-12-08,160.1483917236328
2023-12-11,162.38412475585938
2023-12-12,164.0832977294922
2023-12-13,159.53231811523438
2023-12-14,152.57667541503906
2023-12-15,152.4375762939453
2023-12-18,155.01116943359375
2023-12-19,156.68051147460938
2023-12-20,154.57394409179688
2023-12-21,155.4881134033203
2023-12-22,156.75999450683594
2023-12-26,156.38241577148438
2023-12-27,156.66062927246094
2023-12-28,157.33631896972656
2023-12-29,158.27037048339844
2024-01-02,160.60548400878906
2024-01-03,162.1356964111328
2024-01-04,161.96678161621094
2024-01-05,161.6786346435547
2024-01-08,164.32176208496094
2024-01-09,165.61351013183594
2024-01-10,164.46087646484375
2024-01-11,166.95497131347656
2024-01-12,167.82937622070312
2024-01-16,167.50148010253906
2024-01-17,168.8131103515625
2024-01-18,169.68194580078125
2024-01-19,169.91163635253906
2024-01-22,170.0514373779297
2024-01-23,170.09140014648438
2024-01-24,178.12059020996094
2024-01-25,177.77105712890625
2024-01-26,179.17916870117188
2024-01-29,177.5214080810547
2024-01-30,179.46878051757812
2024-01-31,178.01075744628906
2024-02-01,178.47012329101562
2024-02-02,180.44747924804688
2024-02-05,181.9354705810547
2024-02-06,180.02804565429688
2024-02-07,181.92547607421875
2024-02-08,182.7144317626953
2024-02-09,182.47474670410156
2024-02-12,182.11521911621094
2024-02-13,181.83560180664062
2024-02-14,187.6977081298828
2024-02-15,188.98599243164062
2024-02-16,188.83619689941406
2024-02-20,189.2256622314453
2024-02-21,189.99462890625
2024-02-22,191.43270874023438
2024-02-23,191.04322814941406
2024-02-26,193.3201904296875
2024-02-27,191.9220428466797
2024-02-28,191.77224731445312
2024-02-29,189.30555725097656
2024-03-01,187.57789611816406
2024-03-04,188.98599243164062
2024-03-05,189.55523681640625
2024-03-06,195.7469024658203
2024-03-07,195.85675048828125
2024-03-08,198.14369201660156
2024-03-11,196.47593688964844
2024-03-12,198.6729736328125
2024-03-13,199.47189331054688
2024-03-14,201.59902954101562
2024-03-15,204.60501098632812
2024-03-18,206.1329345703125
2024-03-19,205.2141876220703
2024-03-20,205.44387817382812
2024-03-21,205.29408264160156
2024-03-22,205.4239044189453
2024-03-25,205.7434844970703
2024-03-26,204.37530517578125
2024-03-27,205.873291015625
2024-03-28,206.54241943359375
2024-04-01,209.66819763183594
2024-04-02,209.7480926513672
2024-04-03,210.58737182617188
2024-04-04,209.05870056152344
2024-04-05,210.81716918945312
2024-04-08,210.2076873779297
2024-04-09,204.6325225830078
2024-04-10,205.9713592529297
2024-04-11,202.08473205566406
2024-04-12,203.72329711914062
2024-04-15,206.41098022460938
2024-04-16,208.16946411132812
2024-04-17,208.93878173828125
2024-04-18,209.56825256347656
2024-04-19,214.50396728515625
2024-04-22,212.8154296875
2024-04-23,213.8345489501953
2024-04-24,212.01612854003906
2024-04-25,209.8879852294922
2024-04-26,207.8497314453125
2024-04-29,206.49090576171875
2024-04-30,208.0695343017578
2024-05-01,211.61647033691406
2024-05-02,208.84886169433594
2024-05-03,208.5391387939453
2024-05-06,215.32325744628906
2024-05-07,215.27330017089844
2024-05-08,215.71292114257812
2024-05-09,213.53480529785156
2024-05-10,215.57302856445312
2024-05-13,212.22593688964844
2024-05-14,213.48484802246094
2024-05-15,209.0686798095703
2024-05-16,206.8306121826172
2024-05-17,209.03871154785156
2024-05-20,206.80064392089844
2024-05-21,209.1985626220703
2024-05-22,206.1612091064453
2024-05-23,203.00393676757812
2024-05-24,203.73330688476562
2024-05-28,205.00221252441406
2024-05-29,202.97396850585938
2024-05-30,206.75067138671875
2024-05-31,210.9969940185547
2024-06-03,209.1985626220703
2024-06-04,211.7863311767578
2024-06-05,212.42576599121094
2024-06-06,213.00526428222656
2024-06-07,212.3458251953125
2024-06-10,210.0977783203125
2024-06-11,208.30934143066406
2024-06-12,202.26458740234375
2024-06-13,203.423583984375
2024-06-14,203.74330139160156
2024-06-17,208.0595703125
2024-06-18,210.5673828125
2024-06-20,210.6673126220703
2024-06-21,209.00872802734375
2024-06-24,210.4974365234375
2024-06-25,208.09951782226562
2024-06-26,208.0095977783203
2024-06-27,211.1668701171875
2024-06-28,207.53001403808594
2024-07-01,209.27850341796875
2024-07-02,210.9370574951172
2024-07-03,210.18736267089844
2024-07-05,210.09738159179688
2024-07-08,209.62757873535156
2024-07-09,209.4076690673828
2024-07-10,209.907470703125
2024-07-11,211.73675537109375
2024-07-12,213.21617126464844
2024-07-15,217.01467895507812
2024-07-16,209.91746520996094
2024-07-17,221.2630157470703
2024-07-18,224.44175720214844
2024-07-19,219.2637939453125
2024-07-22,216.21499633789062
2024-07-23,215.8151397705078
2024-07-24,215.35533142089844
2024-07-25,212.68638610839844
2024-07-26,215.59523010253906
2024-07-29,213.54603576660156
2024-07-30,215.59523010253906
2024-07-31,214.0358428955078
2024-08-01,215.1953887939453
2024-08-02,216.854736328125
2024-08-05,210.8271026611328
2024-08-06,213.96588134765625
2024-08-07,215.79515075683594
2024-08-08,218.27418518066406
2024-08-09,221.64285278320312
2024-08-12,222.90235900878906
2024-08-13,222.24261474609375
2024-08-14,234.24789428710938
2024-08-15,236.67694091796875
2024-08-16,235.78729248046875
2024-08-19,237.68653869628906
2024-08-20,238.65615844726562
2024-08-21,237.2267303466797
2024-08-22,240.12557983398438
2024-08-23,241.15518188476562
2024-08-26,242.35470581054688
2024-08-27,245.47349548339844
2024-08-28,248.16241455078125
2024-08-29,249.91172790527344
2024-08-30,252.1008758544922
2024-09-03,252.22084045410156
2024-09-04,253.81021118164062
2024-09-05,249.44190979003906
2024-09-06,248.59225463867188
2024-09-09,251.2112274169922
2024-09-10,249.03208923339844
2024-09-11,249.4918975830078
2024-09-12,249.38194274902344
2024-09-13,255.35960388183594
2024-09-16,256.2092590332031
2024-09-17,256.80902099609375
2024-09-18,257.5587463378906
2024-09-19,255.1996612548828
2024-09-20,259.1380920410156
2024-09-23,257.4987487792969
2024-09-24,256.4391784667969
2024-09-25,256.88897705078125
2024-09-26,252.2808074951172
2024-09-27,251.00131225585938
2024-09-30,253.66026306152344
2024-10-01,254.17007446289062
2024-10-02,254.32998657226562
2024-10-03,252.27000427246094
2024-10-04,255.36000061035156
2024-10-07,245.52000427246094
2024-10-08,249.02000427246094
2024-10-09,250.75999450683594
2024-10-10,251.77999877929688
2024-10-11,254.08999633789062
2024-10-14,251.8800048828125
2024-10-15,251.60000610351562
2024-10-16,255.3699951171875
2024-10-17,251.33999633789062
2024-10-18,251.1199951171875
2024-10-21,250.74000549316406
2024-10-22,248.25
2024-10-23,247.25
2024-10-24,246.8699951171875
2024-10-25,243.77999877929688
2024-10-28,244.30999755859375
2024-10-29,241.67999267578125
2024-10-30,243.0
2024-10-31,242.8300018310547
2024-11-01,242.72000122070312
2024-11-04,241.47999572753906
2024-11-05,248.07000732421875
2024-11-06,258.75
2024-11-07,255.27000427246094
2024-11-08,261.5199890136719
2024-11-11,259.8900146484375
2024-11-12,262.3399963378906
2024-11-13,261.3699951171875
2024-11-14,257.5
2024-11-15,255.77999877929688
2024-11-18,256.5199890136719
2024-11-19,254.50999450683594
2024-11-20,257.0199890136719
2024-11-21,263.44000244140625
2024-11-22,266.05999755859375
2024-11-25,265.8800048828125
2024-11-26,268.0199890136719
2024-11-27,266.8599853515625
2024-11-29,268.8800048828125
2024-12-02,264.0400085449219
2024-12-03,262.6099853515625
2024-12-04,260.3500061035156
2024-12-05,261.2900085449219
2024-12-06,254.55999755859375
2024-12-09,247.86000061035156
2024-12-10,247.27000427246094
2024-12-11,243.72999572753906
2024-12-12,242.75999450683594
2024-12-13,251.8000030517578
2024-12-16,250.25
2024-12-17,247.52999877929688
