,DTE
2018-02-06,66.93045043945312
2018-02-07,66.86985778808594
2018-02-08,66.34443664550781
2018-02-09,68.07562255859375
2018-02-12,68.20360565185547
2018-02-13,68.85027313232422
2018-02-14,68.19012451171875
2018-02-15,69.48348999023438
2018-02-16,70.87785339355469
2018-02-20,69.51715850830078
2018-02-21,68.6414794921875
2018-02-22,68.61449432373047
2018-02-23,70.52758026123047
2018-02-26,69.89436340332031
2018-02-27,68.7290267944336
2018-02-28,67.88700866699219
2018-03-01,67.85332489013672
2018-03-02,67.89373779296875
2018-03-05,69.09276580810547
2018-03-06,68.16992950439453
2018-03-07,67.30770111083984
2018-03-08,67.63101959228516
2018-03-09,67.7186050415039
2018-03-12,67.97457122802734
2018-03-13,67.9880599975586
2018-03-14,68.5538558959961
2018-03-15,68.52021789550781
2018-03-16,69.49394226074219
2018-03-19,69.4395980834961
2018-03-20,69.41242980957031
2018-03-21,69.67062377929688
2018-03-22,69.68421936035156
2018-03-23,68.69213104248047
2018-03-26,69.39204406738281
2018-03-27,70.54042053222656
2018-03-28,70.66949462890625
2018-03-29,70.94131469726562
2018-04-02,70.44528198242188
2018-04-03,70.95491790771484
2018-04-04,70.59476470947266
2018-04-05,71.09757995605469
2018-04-06,70.71028900146484
2018-04-09,70.9005355834961
2018-04-10,70.37052154541016
2018-04-11,70.22103118896484
2018-04-12,69.37842559814453
2018-04-13,69.60945129394531
2018-04-16,70.40450286865234
2018-04-17,71.00244903564453
2018-04-18,70.67630767822266
2018-04-19,70.49285125732422
2018-04-20,69.80653381347656
2018-04-23,70.21422576904297
2018-04-24,70.805419921875
2018-04-25,70.67630767822266
2018-04-26,71.23351287841797
2018-04-27,71.79069519042969
2018-04-30,71.62083435058594
2018-05-01,71.34901428222656
2018-05-02,71.17914581298828
2018-05-03,71.07722473144531
2018-05-04,71.1315689086914
2018-05-07,70.77143096923828
2018-05-08,68.6989517211914
2018-05-09,68.11454010009766
2018-05-10,68.85520935058594
2018-05-11,69.61624145507812
2018-05-14,69.50753021240234
2018-05-15,68.9503402709961
2018-05-16,68.27083587646484
2018-05-17,67.4893798828125
2018-05-18,67.89710235595703
2018-05-21,67.93106079101562
2018-05-22,68.0329818725586
2018-05-23,68.92315673828125
2018-05-24,69.3988265991211
2018-05-25,69.43279266357422
2018-05-29,69.37842559814453
2018-05-30,69.61624145507812
2018-05-31,69.60267639160156
2018-06-01,68.65135192871094
2018-06-04,67.97863006591797
2018-06-05,67.468994140625
2018-06-06,65.87213897705078
2018-06-07,65.94009399414062
2018-06-08,65.89252471923828
2018-06-11,64.35001373291016
2018-06-12,65.56634521484375
2018-06-13,65.2877426147461
2018-06-14,65.9468765258789
2018-06-15,66.55924987792969
2018-06-18,66.79242706298828
2018-06-19,67.95820617675781
2018-06-20,68.08849334716797
2018-06-21,68.62337493896484
2018-06-22,68.88394927978516
2018-06-25,70.4886245727539
2018-06-26,70.7697982788086
2018-06-27,71.44184112548828
2018-06-28,71.27725219726562
2018-06-29,71.06465911865234
2018-07-02,71.72297668457031
2018-07-03,72.0178451538086
2018-07-05,72.91618347167969
2018-07-06,73.3962173461914
2018-07-09,70.7354965209961
2018-07-10,71.31838989257812
2018-07-11,72.45674896240234
2018-07-12,72.63504791259766
2018-07-13,72.8201904296875
2018-07-16,72.8956298828125
2018-07-17,72.95048522949219
2018-07-18,72.73106384277344
2018-07-19,73.62939453125
2018-07-20,73.1013412475586
2018-07-23,72.98474884033203
2018-07-24,73.18364715576172
2018-07-25,74.26714324951172
2018-07-26,74.62373352050781
2018-07-27,74.479736328125
2018-07-30,73.91056060791016
2018-07-31,74.43170166015625
2018-08-01,73.95169830322266
2018-08-02,74.54143524169922
2018-08-03,75.50149536132812
2018-08-06,75.77577209472656
2018-08-07,75.67293548583984
2018-08-08,75.54261779785156
2018-08-09,75.92664337158203
2018-08-10,75.66606140136719
2018-08-13,75.97467041015625
2018-08-14,76.14611053466797
2018-08-15,76.98957061767578
2018-08-16,77.61361694335938
2018-08-17,77.91533660888672
2018-08-20,77.69590759277344
2018-08-21,77.29814147949219
2018-08-22,76.2763900756836
2018-08-23,76.4135513305664
2018-08-24,76.7358627319336
2018-08-27,76.35183715820312
2018-08-28,75.93350982666016
2018-08-29,76.30381774902344
2018-08-30,76.70840454101562
2018-08-31,76.21467590332031
2018-09-04,76.57811737060547
2018-09-05,77.67533874511719
2018-09-06,78.1759262084961
2018-09-07,77.4627456665039
2018-09-10,77.76448059082031
2018-09-11,77.64103698730469
2018-09-12,77.50390625
2018-09-13,78.01136016845703
2018-09-14,77.6125717163086
2018-09-17,77.64021301269531
2018-09-18,77.7577133178711
2018-09-19,75.39408111572266
2018-09-20,75.45629119873047
2018-09-21,75.38025665283203
2018-09-24,74.99324798583984
2018-09-25,74.28829193115234
2018-09-26,73.5971908569336
2018-09-27,74.23302459716797
2018-09-28,75.42174530029297
2018-10-01,75.35263061523438
2018-10-02,76.54826354980469
2018-10-03,75.076171875
2018-10-04,75.59451293945312
2018-10-05,77.14262390136719
2018-10-08,77.8130111694336
2018-10-09,78.53868103027344
2018-10-10,77.91665649414062
2018-10-11,76.4238510131836
2018-10-12,76.11975860595703
2018-10-15,76.10591125488281
2018-10-16,76.87997436523438
2018-10-17,76.91453552246094
2018-10-18,76.82469940185547
2018-10-19,78.05488586425781
2018-10-22,77.6125717163086
2018-10-23,77.36376953125
2018-10-24,81.34461212158203
2018-10-25,79.5131607055664
2018-10-26,77.99271392822266
2018-10-29,78.53176879882812
2018-10-30,79.0362777709961
2018-10-31,77.68169403076172
2018-11-01,77.4674301147461
2018-11-02,76.97673797607422
2018-11-05,78.34516143798828
2018-11-06,79.36802673339844
2018-11-07,80.26647186279297
2018-11-08,80.43231964111328
2018-11-09,81.64868927001953
2018-11-12,82.27761840820312
2018-11-13,82.89961242675781
2018-11-14,82.44349670410156
2018-11-15,82.45732116699219
2018-11-16,82.26380157470703
2018-11-19,82.3882064819336
2018-11-20,81.89752960205078
2018-11-21,80.68804931640625
2018-11-23,80.63274383544922
2018-11-26,80.65347290039062
2018-11-27,81.2063980102539
2018-11-28,81.13726806640625
2018-11-29,81.32389068603516
2018-11-30,82.75448608398438
2018-12-03,82.35364532470703
2018-12-04,82.36055755615234
2018-12-06,82.51261901855469
2018-12-07,82.60244750976562
2018-12-10,82.45732116699219
2018-12-11,82.84434509277344
2018-12-12,82.06336212158203
2018-12-13,82.80978393554688
2018-12-14,82.35350036621094
2018-12-17,79.5113296508789
2018-12-18,79.15605926513672
2018-12-19,79.28144836425781
2018-12-20,79.78997039794922
2018-12-21,79.44861602783203
2018-12-24,75.89588928222656
2018-12-26,76.383544921875
2018-12-27,76.7387924194336
2018-12-28,76.70397186279297
2018-12-31,76.83634185791016
2019-01-02,75.1574935913086
2019-01-03,75.47096252441406
2019-01-04,76.62037658691406
2019-01-07,76.3626480102539
2019-01-08,77.03834533691406
2019-01-09,76.67611694335938
2019-01-10,77.81159973144531
2019-01-11,77.92303466796875
2019-01-14,76.59251403808594
2019-01-15,77.49812316894531
2019-01-16,77.83248901367188
2019-01-17,78.84953308105469
2019-01-18,78.70325469970703
2019-01-22,78.74505615234375
2019-01-23,79.60187530517578
2019-01-24,80.45872497558594
2019-01-25,79.5043716430664
2019-01-28,79.48345947265625
2019-01-29,80.0616226196289
2019-01-30,80.31241607666016
2019-01-31,82.02609252929688
2019-02-01,81.75440979003906
2019-02-04,81.77531433105469
2019-02-05,81.71261596679688
2019-02-06,81.55936431884766
2019-02-07,82.40924072265625
2019-02-08,82.59034729003906
2019-02-11,82.92472076416016
2019-02-12,83.23819732666016
2019-02-13,83.14068603515625
2019-02-14,83.04315185546875
2019-02-15,83.46110534667969
2019-02-19,83.9487533569336
2019-02-20,84.82646942138672
2019-02-21,85.5021743774414
2019-02-22,86.18486022949219
2019-02-25,85.55793762207031
2019-02-26,85.19568634033203
2019-02-27,85.23746490478516
2019-02-28,86.07342529296875
2019-03-01,85.61365509033203
2019-03-04,85.75993347167969
2019-03-05,85.5161361694336
2019-03-06,85.25142669677734
2019-03-07,85.33499908447266
2019-03-08,85.8226318359375
2019-03-11,86.1639633178711
2019-03-12,86.42172241210938
2019-03-13,86.49137878417969
2019-03-14,86.64463806152344
2019-03-15,87.0271987915039
2019-03-18,86.57793426513672
2019-03-19,85.73562622070312
2019-03-20,85.91812133789062
2019-03-21,86.50774383544922
2019-03-22,87.66597747802734
2019-03-25,87.82038116455078
2019-03-26,88.38195037841797
2019-03-27,87.87654876708984
2019-03-28,86.88679504394531
2019-03-29,87.5606918334961
2019-04-01,86.90084075927734
2019-04-02,86.97105407714844
2019-04-03,86.6692123413086
2019-04-04,86.21293640136719
2019-04-05,87.0271987915039
2019-04-08,86.07254791259766
2019-04-09,86.50072479248047
2019-04-10,86.3462905883789
2019-04-11,86.9850845336914
2019-04-12,87.33604431152344
2019-04-15,87.36410522460938
2019-04-16,86.20591735839844
2019-04-17,86.20591735839844
2019-04-18,86.4866943359375
2019-04-22,86.14273071289062
2019-04-23,86.43756866455078
2019-04-24,87.06929779052734
2019-04-25,87.16056060791016
2019-04-26,87.2799072265625
2019-04-29,86.77449035644531
2019-04-30,88.24156188964844
2019-05-01,87.04825592041016
2019-05-02,87.12547302246094
2019-05-03,87.89759826660156
2019-05-06,87.7993392944336
2019-05-07,87.44133758544922
2019-05-08,86.36033630371094
2019-05-09,86.76044464111328
2019-05-10,88.43106842041016
2019-05-13,89.43486022949219
2019-05-14,88.53638458251953
2019-05-15,88.22049713134766
2019-05-16,88.97859954833984
2019-05-17,89.46293640136719
2019-05-20,89.4137954711914
2019-05-21,89.29447174072266
2019-05-22,90.05259704589844
2019-05-23,90.78260040283203
2019-05-24,90.403564453125
2019-05-28,88.34686279296875
2019-05-29,87.5606918334961
2019-05-30,87.19566345214844
2019-05-31,88.07308197021484
2019-06-03,89.03474426269531
2019-06-04,88.71887969970703
2019-06-05,90.6422119140625
2019-06-06,90.9510726928711
2019-06-07,90.25614166259766
2019-06-10,90.01045989990234
2019-06-11,89.58226776123047
2019-06-12,90.65624237060547
2019-06-13,90.45970916748047
2019-06-14,91.60172271728516
2019-06-17,91.74314880371094
2019-06-18,91.19866180419922
2019-06-19,92.25934600830078
2019-06-20,92.76142883300781
2019-06-21,92.71190643310547
2019-06-24,93.05133819580078
2019-06-25,92.08255767822266
2019-06-26,90.13795471191406
2019-06-27,90.20160675048828
2019-06-28,90.42789459228516
2019-07-01,90.71074676513672
2019-07-02,91.8138656616211
2019-07-03,92.69778442382812
2019-07-05,92.54219818115234
2019-07-08,92.65534973144531
2019-07-09,92.78971099853516
2019-07-10,93.03013610839844
2019-07-11,93.0725326538086
2019-07-12,92.20985412597656
2019-07-15,91.91991424560547
2019-07-16,91.60881042480469
2019-07-17,91.98356628417969
2019-07-18,92.88870239257812
2019-07-19,91.0713882446289
2019-07-22,90.94409942626953
2019-07-23,90.6329574584961
2019-07-24,90.30768585205078
2019-07-25,90.5551528930664
2019-07-26,91.48149871826172
2019-07-29,91.20571899414062
2019-07-30,90.47738647460938
2019-07-31,89.8833999633789
2019-08-01,91.25524139404297
2019-08-02,90.97943878173828
2019-08-05,89.7490463256836
2019-08-06,90.38545227050781
2019-08-07,90.6400146484375
2019-08-08,91.4249267578125
2019-08-09,91.48149871826172
2019-08-12,90.5622329711914
2019-08-13,90.67538452148438
2019-08-14,89.21163177490234
2019-08-15,90.97943878173828
2019-08-16,91.4249267578125
2019-08-19,92.48563385009766
2019-08-20,91.62294006347656
2019-08-21,92.28763580322266
2019-08-22,92.10377502441406
2019-08-23,90.78852081298828
2019-08-26,92.0330810546875
2019-08-27,92.20985412597656
2019-08-28,91.59465026855469
2019-08-29,91.9128646850586
2019-08-30,91.68657684326172
2019-09-03,93.25639343261719
2019-09-04,93.38369750976562
2019-09-05,91.86337280273438
2019-09-06,91.13501739501953
2019-09-09,90.49152374267578
2019-09-10,90.91582489013672
2019-09-11,91.39665985107422
2019-09-12,91.38252258300781
2019-09-13,91.48580169677734
2019-09-16,92.63977813720703
2019-09-17,93.11705780029297
2019-09-18,93.76531219482422
2019-09-19,93.93624877929688
2019-09-20,94.23543548583984
2019-09-23,93.66557312011719
2019-09-24,95.2255859375
2019-09-25,95.31106567382812
2019-09-26,95.05463409423828
2019-09-27,94.3779067993164
2019-09-30,94.71269226074219
2019-10-01,94.87653350830078
2019-10-02,93.47322082519531
2019-10-03,93.03868103027344
2019-10-04,94.19979858398438
2019-10-07,94.34940338134766
2019-10-08,92.73241424560547
2019-10-09,92.50445556640625
2019-10-10,92.81074523925781
2019-10-11,92.52582550048828
2019-10-14,91.25785827636719
2019-10-15,91.9132080078125
2019-10-16,92.07704162597656
2019-10-17,92.2337646484375
2019-10-18,90.70935821533203
2019-10-21,92.03430938720703
2019-10-22,91.8775863647461
2019-10-23,92.11976623535156
2019-10-24,91.9701919555664
2019-10-25,91.32907104492188
2019-10-28,89.5268783569336
2019-10-29,90.17509460449219
2019-10-30,90.46715545654297
2019-10-31,90.69509887695312
2019-11-01,90.46715545654297
2019-11-04,89.08521270751953
2019-11-05,88.12355041503906
2019-11-06,88.2589111328125
2019-11-07,86.74874877929688
2019-11-08,85.82982635498047
2019-11-11,85.98653411865234
2019-11-12,85.88681030273438
2019-11-13,87.34709167480469
2019-11-14,88.12355041503906
2019-11-15,88.21615600585938
2019-11-18,87.9739761352539
2019-11-19,88.06658172607422
2019-11-20,88.40135955810547
2019-11-21,87.88134765625
2019-11-22,87.93121337890625
2019-11-25,88.38711547851562
2019-11-26,88.50822448730469
2019-11-27,89.02110290527344
2019-11-29,88.9997329711914
2019-12-02,87.88848114013672
2019-12-03,88.33726501464844
2019-12-04,89.2276840209961
2019-12-05,89.29891967773438
2019-12-06,89.20631408691406
2019-12-09,89.25618743896484
2019-12-10,88.98548889160156
2019-12-11,89.28468322753906
2019-12-12,88.99263000488281
2019-12-13,89.66984558105469
2019-12-16,91.55142211914062
2019-12-17,92.4060287475586
2019-12-18,92.85850524902344
2019-12-19,93.11701965332031
2019-12-20,93.26066589355469
2019-12-23,92.47065734863281
2019-12-24,92.039794921875
2019-12-26,92.31985473632812
2019-12-27,92.55686950683594
2019-12-30,92.65737915039062
2019-12-31,93.26783752441406
2020-01-02,92.42759704589844
2020-01-03,92.65020751953125
2020-01-06,92.62865447998047
2020-01-07,92.31985473632812
2020-01-08,92.26958465576172
2020-01-09,92.39886474609375
2020-01-10,92.59996032714844
2020-01-13,93.06674194335938
2020-01-14,93.54792785644531
2020-01-15,94.79035186767578
2020-01-16,95.45822143554688
2020-01-17,96.11177062988281
2020-01-21,96.18357849121094
2020-01-22,95.24279022216797
2020-01-23,96.16204071044922
2020-01-24,95.34334564208984
2020-01-27,95.00579833984375
2020-01-28,95.12786865234375
2020-01-29,94.76162719726562
2020-01-30,95.62340545654297
2020-01-31,95.2356185913086
2020-02-03,96.07585906982422
2020-02-04,95.58750915527344
2020-02-05,96.55701446533203
2020-02-06,96.3846664428711
2020-02-07,95.95377349853516
2020-02-10,95.84603881835938
2020-02-11,96.24820709228516
2020-02-12,96.0543212890625
2020-02-13,95.91068267822266
2020-02-14,96.24820709228516
2020-02-18,96.7006607055664
2020-02-19,96.28413391113281
2020-02-20,96.19793701171875
2020-02-21,96.92329406738281
2020-02-24,95.41514587402344
2020-02-25,92.01103973388672
2020-02-26,89.57647705078125
2020-02-27,84.75043487548828
2020-02-28,80.197265625
2020-03-02,83.76653289794922
2020-03-03,81.16680145263672
2020-03-04,85.68403625488281
2020-03-05,83.4936294555664
2020-03-06,83.39308166503906
2020-03-09,73.63326263427734
2020-03-10,77.56878662109375
2020-03-11,74.7679672241211
2020-03-12,65.48210906982422
2020-03-13,70.03775024414062
2020-03-16,60.29899597167969
2020-03-17,64.18433380126953
2020-03-18,55.91981887817383
2020-03-19,62.02743148803711
2020-03-20,60.27721405029297
2020-03-23,55.78184127807617
2020-03-24,62.83354949951172
2020-03-25,67.1618881225586
2020-03-26,71.1561508178711
2020-03-27,70.82936096191406
2020-03-30,72.20919799804688
2020-03-31,68.97020721435547
2020-04-01,63.966461181640625
2020-04-02,64.75806427001953
2020-04-03,63.27653884887695
2020-04-06,69.74726867675781
2020-04-07,70.771240234375
2020-04-08,75.41187286376953
2020-04-09,80.79325103759766
2020-04-13,78.89776611328125
2020-04-14,78.67990112304688
2020-04-15,76.10905456542969
2020-04-16,73.76332092285156
2020-04-17,76.87159729003906
2020-04-20,73.17508697509766
2020-04-21,71.99858856201172
2020-04-22,74.33702850341797
2020-04-23,73.35663604736328
2020-04-24,74.81635284423828
2020-04-27,74.5694580078125
2020-04-28,77.21293640136719
2020-04-29,77.9173583984375
2020-04-30,75.33924102783203
2020-05-01,73.1169662475586
2020-05-04,73.22592163085938
2020-05-05,74.37335968017578
2020-05-06,72.99352264404297
2020-05-07,71.69357299804688
2020-05-08,73.5382080078125
2020-05-11,71.7008285522461
2020-05-12,72.08573150634766
2020-05-13,69.68915557861328
2020-05-14,71.17068481445312
2020-05-15,70.6986312866211
2020-05-18,74.97612762451172
2020-05-19,74.70015716552734
2020-05-20,74.98340606689453
2020-05-21,73.37843322753906
2020-05-22,74.16276550292969
2020-05-26,76.50849151611328
2020-05-27,77.34365844726562
2020-05-28,78.25868225097656
2020-05-29,78.12071990966797
2020-06-01,78.73799896240234
2020-06-02,80.18321228027344
2020-06-03,82.09320068359375
2020-06-04,80.70611572265625
2020-06-05,83.42220306396484
2020-06-08,85.26681518554688
2020-06-09,83.51659393310547
2020-06-10,82.02055358886719
2020-06-11,76.25430297851562
2020-06-12,77.04846954345703
2020-06-15,77.7451171875
2020-06-16,79.18238067626953
2020-06-17,78.59574127197266
2020-06-18,78.99906921386719
2020-06-19,76.08784484863281
2020-06-22,78.28042602539062
2020-06-23,78.65440368652344
2020-06-24,77.19513702392578
2020-06-25,76.9384765625
2020-06-26,76.35183715820312
2020-06-29,78.14107513427734
2020-06-30,78.83039855957031
2020-07-01,80.6636734008789
2020-07-02,80.64166259765625
2020-07-06,79.51237487792969
2020-07-07,78.5297622680664
2020-07-08,79.12372589111328
2020-07-09,78.22176361083984
2020-07-10,78.83773803710938
2020-07-13,79.57103729248047
2020-07-14,79.7690200805664
2020-07-15,80.0770263671875
2020-07-16,80.44367218017578
2020-07-17,81.7709732055664
2020-07-20,80.08435821533203
2020-07-21,81.4776382446289
2020-07-22,83.92688751220703
2020-07-23,84.29353332519531
2020-07-24,84.01488494873047
2020-07-27,83.60421752929688
2020-07-28,84.05887603759766
2020-07-29,84.49153137207031
2020-07-30,84.11019897460938
2020-07-31,84.79219055175781
2020-08-03,83.5015640258789
2020-08-04,84.79953002929688
2020-08-05,84.69685363769531
2020-08-06,85.75282287597656
2020-08-07,87.1607666015625
2020-08-10,88.1653823852539
2020-08-11,86.08280944824219
2020-08-12,87.12408447265625
2020-08-13,86.64745330810547
2020-08-14,86.31745910644531
2020-08-17,85.8261489868164
2020-08-18,85.45216369628906
2020-08-19,85.81149291992188
2020-08-20,84.66751098632812
2020-08-21,84.93883514404297
2020-08-24,86.50812530517578
2020-08-25,85.79682159423828
2020-08-26,84.87284088134766
2020-08-27,85.81149291992188
2020-08-28,86.42745971679688
2020-08-31,87.02141571044922
2020-09-01,86.37613677978516
2020-09-02,88.33406829833984
2020-09-03,87.35140991210938
2020-09-04,87.12408447265625
2020-09-08,86.58879852294922
2020-09-09,87.7840805053711
2020-09-10,86.47145080566406
2020-09-11,86.852783203125
2020-09-14,88.27538299560547
2020-09-15,86.94076538085938
2020-09-16,87.29275512695312
2020-09-17,85.69417572021484
2020-09-18,82.87065124511719
2020-09-21,82.33065032958984
2020-09-22,82.85586547851562
2020-09-23,82.77447509765625
2020-09-24,83.5807876586914
2020-09-25,84.86050415039062
2020-09-28,84.92706298828125
2020-09-29,84.62377166748047
2020-09-30,85.09720611572266
2020-10-01,83.91363525390625
2020-10-02,84.44624328613281
2020-10-05,84.70513916015625
2020-10-06,85.36349487304688
2020-10-07,84.70513916015625
2020-10-08,90.14947509765625
2020-10-09,88.980712890625
2020-10-12,89.3431625366211
2020-10-13,88.0782470703125
2020-10-14,88.3223648071289
2020-10-15,87.24237823486328
2020-10-16,88.2483901977539
2020-10-19,87.41251373291016
2020-10-20,89.75741577148438
2020-10-21,89.84619903564453
2020-10-22,91.0075454711914
2020-10-23,92.57573699951172
2020-10-26,91.902587890625
2020-10-27,94.06998443603516
2020-10-28,90.35657501220703
2020-10-29,91.33301544189453
2020-10-30,91.29603576660156
2020-11-02,92.98258972167969
2020-11-03,93.5447769165039
2020-11-04,92.59053802490234
2020-11-05,92.56095886230469
2020-11-06,91.62152099609375
2020-11-09,95.28311157226562
2020-11-10,97.64281463623047
2020-11-11,96.20777893066406
2020-11-12,95.05379486083984
2020-11-13,96.6811752319336
2020-11-16,100.00990295410156
2020-11-17,98.26417541503906
2020-11-18,96.31131744384766
2020-11-19,95.91187286376953
2020-11-20,96.05982208251953
2020-11-23,96.46668243408203
2020-11-24,97.42831420898438
2020-11-25,97.82034301757812
2020-11-27,95.07598876953125
2020-11-30,93.06396484375
2020-12-01,93.38204193115234
2020-12-02,95.23873901367188
2020-12-03,93.81847381591797
2020-12-04,93.1527328491211
2020-12-07,92.35383605957031
2020-12-08,92.19108581542969
2020-12-09,92.45001220703125
2020-12-10,91.88780212402344
2020-12-11,92.51657104492188
2020-12-14,91.37001037597656
2020-12-15,92.31684112548828
2020-12-16,91.39219665527344
2020-12-17,91.39219665527344
2020-12-18,90.82130432128906
2020-12-21,88.31380462646484
2020-12-22,88.74667358398438
2020-12-23,88.49293518066406
2020-12-24,89.34368133544922
2020-12-28,88.97801208496094
2020-12-29,88.9854736328125
2020-12-30,89.29889678955078
2020-12-31,90.60487365722656
2021-01-04,89.09740447998047
2021-01-05,89.23918914794922
2021-01-06,90.83622741699219
2021-01-07,88.62727355957031
2021-01-08,88.2018814086914
2021-01-11,88.045166015625
2021-01-12,89.0003890991211
2021-01-13,90.91832733154297
2021-01-14,90.82130432128906
2021-01-15,92.17951202392578
2021-01-19,90.20935821533203
2021-01-20,91.23173522949219
2021-01-21,91.44072723388672
2021-01-22,90.97801971435547
2021-01-25,92.12726593017578
2021-01-26,91.6347427368164
2021-01-27,90.08248901367188
2021-01-28,90.37353515625
2021-01-29,88.597412109375
2021-02-01,89.2242660522461
2021-02-02,89.34368133544922
2021-02-03,88.37352752685547
2021-02-04,89.32875061035156
2021-02-05,90.83622741699219
2021-02-08,90.29889678955078
2021-02-09,90.54517364501953
2021-02-10,91.16458892822266
2021-02-11,91.0377197265625
2021-02-12,90.25411987304688
2021-02-16,90.00039672851562
2021-02-17,89.6645736694336
2021-02-18,89.55265045166016
2021-02-19,89.68696594238281
2021-02-22,91.15711975097656
2021-02-23,93.7466812133789
2021-02-24,92.46309661865234
2021-02-25,90.4780044555664
2021-02-26,87.85113525390625
2021-03-01,88.88098907470703
2021-03-02,88.0376968383789
2021-03-03,87.91082763671875
2021-03-04,89.6048583984375
2021-03-05,91.9108657836914
2021-03-08,93.0899658203125
2021-03-09,93.00785827636719
2021-03-10,94.20191955566406
2021-03-11,93.95565032958984
2021-03-12,95.87139892578125
2021-03-15,98.6114501953125
2021-03-16,97.77588653564453
2021-03-17,97.50489044189453
2021-03-18,97.85116577148438
2021-03-19,97.80599975585938
2021-03-22,96.09725189208984
2021-03-23,96.94032287597656
2021-03-24,98.25765228271484
2021-03-25,99.8911361694336
2021-03-26,100.2976303100586
2021-03-29,100.8847885131836
2021-03-30,100.51593780517578
2021-03-31,100.22235870361328
2021-04-01,100.1395492553711
2021-04-05,101.18589782714844
2021-04-06,101.72034454345703
2021-04-07,102.14942169189453
2021-04-08,101.58484649658203
2021-04-09,101.96875
