,AWK
2018-06-07,70.88792419433594
2018-06-08,70.89688110351562
2018-06-11,70.0652084350586
2018-06-12,71.07574462890625
2018-06-13,70.58389282226562
2018-06-14,71.34400939941406
2018-06-15,72.47972106933594
2018-06-18,73.2845687866211
2018-06-19,74.04468536376953
2018-06-20,74.37555694580078
2018-06-21,73.6512222290039
2018-06-22,74.59911346435547
2018-06-25,76.28032684326172
2018-06-26,76.27137756347656
2018-06-27,76.67377471923828
2018-06-28,76.46812438964844
2018-06-29,76.35186767578125
2018-07-02,77.18353271484375
2018-07-03,77.69324493408203
2018-07-05,78.3102798461914
2018-07-06,79.12408447265625
2018-07-09,76.26244354248047
2018-07-10,77.12091064453125
2018-07-11,78.01518249511719
2018-07-12,78.02412414550781
2018-07-13,78.42654418945312
2018-07-16,78.3102798461914
2018-07-17,78.41761016845703
2018-07-18,78.31924438476562
2018-07-19,79.16877746582031
2018-07-20,78.29241180419922
2018-07-23,78.05094146728516
2018-07-24,78.17615509033203
2018-07-25,78.26557159423828
2018-07-26,79.16877746582031
2018-07-27,79.01676940917969
2018-07-30,78.3102798461914
2018-07-31,78.91838073730469
2018-08-01,77.40709686279297
2018-08-02,78.28346252441406
2018-08-03,78.73954010009766
2018-08-06,78.92736053466797
2018-08-07,78.76636505126953
2018-08-08,78.80213165283203
2018-08-09,79.30103302001953
2018-08-10,78.7796630859375
2018-08-13,78.56391906738281
2018-08-14,78.73471069335938
2018-08-15,79.3729248046875
2018-08-16,79.96620178222656
2018-08-17,80.44261169433594
2018-08-20,80.32576751708984
2018-08-21,79.97520446777344
2018-08-22,79.33699798583984
2018-08-23,79.3459701538086
2018-08-24,79.86732482910156
2018-08-27,79.14820861816406
2018-08-28,78.42908477783203
2018-08-29,78.82460021972656
2018-08-30,78.75267791748047
2018-08-31,78.6808090209961
2018-09-04,79.82240295410156
2018-09-05,80.45162200927734
2018-09-06,80.08307647705078
2018-09-07,79.30103302001953
2018-09-10,79.70552062988281
2018-09-11,79.61563110351562
2018-09-12,79.47183227539062
2018-09-13,80.25386047363281
2018-09-14,80.21791076660156
2018-09-17,80.44261169433594
2018-09-18,80.34373474121094
2018-09-19,78.7257308959961
2018-09-20,79.48978424072266
2018-09-21,79.64261627197266
2018-09-24,78.94146728515625
2018-09-25,77.89875793457031
2018-09-26,77.22457885742188
2018-09-27,78.16841125488281
2018-09-28,79.07630157470703
2018-10-01,78.6808090209961
2018-10-02,79.41787719726562
2018-10-03,78.79765319824219
2018-10-04,78.8066177368164
2018-10-05,80.03813934326172
2018-10-08,80.838134765625
2018-10-09,81.4134292602539
2018-10-10,81.34151458740234
2018-10-11,78.6088638305664
2018-10-12,78.86055755615234
2018-10-15,79.103271484375
2018-10-16,80.9460220336914
2018-10-17,80.85612487792969
2018-10-18,81.30558013916016
2018-10-19,82.64492797851562
2018-10-22,82.27639770507812
2018-10-23,80.85612487792969
2018-10-24,82.4112319946289
2018-10-25,80.838134765625
2018-10-26,79.31000518798828
2018-10-29,80.4605941772461
2018-10-30,81.0628662109375
2018-10-31,79.57968139648438
2018-11-01,79.39990234375
2018-11-02,78.54595184326172
2018-11-05,79.29203796386719
2018-11-06,80.09204864501953
2018-11-07,80.98196411132812
2018-11-08,80.30889129638672
2018-11-09,80.9593734741211
2018-11-12,82.46815490722656
2018-11-13,82.34169006347656
2018-11-14,81.65503692626953
2018-11-15,83.19093322753906
2018-11-16,84.24799346923828
2018-11-19,84.46480560302734
2018-11-20,84.0401840209961
2018-11-21,82.71209716796875
2018-11-23,83.20899963378906
2018-11-26,83.34452819824219
2018-11-27,83.21805572509766
2018-11-28,83.6788101196289
2018-11-29,83.55230712890625
2018-11-30,86.19947052001953
2018-12-03,86.46147155761719
2018-12-04,86.53376007080078
2018-12-06,87.92507934570312
2018-12-07,88.35875701904297
2018-12-10,88.05158233642578
2018-12-11,87.1661605834961
2018-12-12,87.7444076538086
2018-12-13,88.23228454589844
2018-12-14,87.76248168945312
2018-12-17,84.54611206054688
2018-12-18,83.73301696777344
2018-12-19,83.6517105102539
2018-12-20,83.89564514160156
2018-12-21,82.38685607910156
2018-12-24,77.97795104980469
2018-12-26,79.983642578125
2018-12-27,80.7786865234375
2018-12-28,81.32979583740234
2018-12-31,82.00738525390625
2019-01-02,80.20048522949219
2019-01-03,80.51669311523438
2019-01-04,81.12200927734375
2019-01-07,80.26371765136719
2019-01-08,81.43822479248047
2019-01-09,80.39923095703125
2019-01-10,81.99838256835938
2019-01-11,81.88996124267578
2019-01-14,81.7002182006836
2019-01-15,82.59465026855469
2019-01-16,82.928955078125
2019-01-17,83.62458038330078
2019-01-18,83.66975402832031
2019-01-22,83.8143310546875
2019-01-23,85.14242553710938
2019-01-24,85.5038070678711
2019-01-25,84.26605987548828
2019-01-28,84.0401840209961
2019-01-29,84.09439849853516
2019-01-30,84.690673828125
2019-01-31,86.43437957763672
2019-02-01,86.0187759399414
2019-02-04,86.35308837890625
2019-02-05,86.60604858398438
2019-02-06,86.37454986572266
2019-02-07,87.93592071533203
2019-02-08,88.72569274902344
2019-02-11,88.59860229492188
2019-02-12,88.66214752197266
2019-02-13,88.4533462524414
2019-02-14,88.28087615966797
2019-02-15,89.00709533691406
2019-02-19,89.59713745117188
2019-02-20,89.56085205078125
2019-02-21,91.12220764160156
2019-02-22,91.6668472290039
2019-02-25,91.5760726928711
2019-02-26,91.72132873535156
2019-02-27,91.72132873535156
2019-02-28,92.24784851074219
2019-03-01,92.08441925048828
2019-03-04,92.32955169677734
2019-03-05,91.93013000488281
2019-03-06,91.7394790649414
2019-03-07,92.27507781982422
2019-03-08,93.07390594482422
2019-03-11,94.4355697631836
2019-03-12,95.24348449707031
2019-03-13,95.41595458984375
2019-03-14,95.30705261230469
2019-03-15,96.0513916015625
2019-03-18,95.43409729003906
2019-03-19,94.7260513305664
2019-03-20,95.03469848632812
2019-03-21,96.42359161376953
2019-03-22,96.93193817138672
2019-03-25,96.85023498535156
2019-03-26,97.31319427490234
2019-03-27,96.10587310791016
2019-03-28,94.69881439208984
2019-03-29,94.64435577392578
2019-04-01,94.27217102050781
2019-04-02,94.14508819580078
2019-04-03,94.4355697631836
2019-04-04,94.28123474121094
2019-04-05,95.24348449707031
2019-04-08,94.53543090820312
2019-04-09,94.9257583618164
2019-04-10,94.4355697631836
2019-04-11,94.69881439208984
2019-04-12,94.5535888671875
2019-04-15,94.37201690673828
2019-04-16,92.97405242919922
2019-04-17,92.84696960449219
2019-04-18,95.04376220703125
2019-04-22,95.2525634765625
2019-04-23,95.13455200195312
2019-04-24,96.07862091064453
2019-04-25,96.70500183105469
2019-04-26,97.02271270751953
2019-04-29,96.60514068603516
2019-04-30,98.2119140625
2019-05-01,97.2224349975586
2019-05-02,96.84117126464844
2019-05-03,97.47660064697266
2019-05-06,97.32229614257812
2019-05-07,97.20426940917969
2019-05-08,96.0967788696289
2019-05-09,96.47805786132812
2019-05-10,98.74908447265625
2019-05-13,100.9562759399414
2019-05-14,100.1810073852539
2019-05-15,100.56407928466797
2019-05-16,101.39404296875
2019-05-17,102.18756866455078
2019-05-20,101.49441528320312
2019-05-21,101.62210845947266
2019-05-22,102.89896392822266
2019-05-23,103.3550033569336
2019-05-24,103.69246673583984
2019-05-28,103.37324523925781
2019-05-29,101.9504165649414
2019-05-30,102.09637451171875
2019-05-31,103.0813980102539
2019-06-03,104.02992248535156
2019-06-04,103.81104278564453
2019-06-05,106.24625396728516
2019-06-06,107.03065490722656
2019-06-07,106.06382751464844
2019-06-10,105.65340423583984
2019-06-11,105.2338638305664
2019-06-12,106.7934799194336
2019-06-13,106.41954040527344
2019-06-14,107.86971282958984
2019-06-17,107.27689361572266
2019-06-18,106.38304138183594
2019-06-19,107.6052474975586
2019-06-20,107.79676818847656
2019-06-21,107.68731689453125
2019-06-24,107.9883041381836
2019-06-25,106.87556457519531
2019-06-26,105.17000579833984
2019-06-27,105.12442016601562
2019-06-28,105.79932403564453
2019-07-01,105.55309295654297
2019-07-02,106.9667739868164
2019-07-03,108.01566314697266
2019-07-05,107.58699035644531
2019-07-08,107.64173126220703
2019-07-09,107.88796997070312
2019-07-10,108.27103424072266
2019-07-11,107.14007568359375
2019-07-12,106.37393951416016
2019-07-15,105.78108978271484
2019-07-16,105.5804443359375
2019-07-17,105.88142395019531
2019-07-18,106.93942260742188
2019-07-19,104.8690414428711
2019-07-22,105.09706115722656
2019-07-23,104.40386962890625
2019-07-24,103.98432922363281
2019-07-25,103.84752655029297
2019-07-26,104.96935272216797
2019-07-29,105.17000579833984
2019-07-30,104.98759460449219
2019-07-31,104.68661499023438
2019-08-01,106.72966003417969
2019-08-02,106.97591400146484
2019-08-05,105.2338638305664
2019-08-06,107.094482421875
2019-08-07,108.03388977050781
2019-08-08,109.37115478515625
2019-08-09,110.41532135009766
2019-08-12,112.21052551269531
2019-08-13,111.58769226074219
2019-08-14,111.0106430053711
2019-08-15,114.03323364257812
2019-08-16,113.77677917480469
2019-08-19,113.56610107421875
2019-08-20,113.21805572509766
2019-08-21,113.6210708618164
2019-08-22,114.21642303466797
2019-08-23,112.48531341552734
2019-08-26,114.26222229003906
2019-08-27,114.58279418945312
2019-08-28,115.44375610351562
2019-08-29,116.23147583007812
2019-08-30,116.61614990234375
2019-09-03,118.61288452148438
2019-09-04,117.92594909667969
2019-09-05,115.89256286621094
2019-09-06,115.13236999511719
2019-09-09,112.0731430053711
2019-09-10,110.67178344726562
2019-09-11,111.05647277832031
2019-09-12,111.52359008789062
2019-09-13,111.02899169921875
2019-09-16,110.80915832519531
2019-09-17,111.52359008789062
2019-09-18,111.30377197265625
2019-09-19,112.09147644042969
2019-09-20,112.50362396240234
2019-09-23,112.274658203125
2019-09-24,114.37214660644531
2019-09-25,114.09733581542969
2019-09-26,114.61027526855469
2019-09-27,113.79509735107422
2019-09-30,113.78595733642578
2019-10-01,113.4470443725586
2019-10-02,112.79672241210938
2019-10-03,113.3279800415039
2019-10-04,115.20562744140625
2019-10-07,114.09733581542969
2019-10-08,113.46536254882812
2019-10-09,114.37214660644531
2019-10-10,114.53697967529297
2019-10-11,113.29132843017578
2019-10-14,111.4961166381836
2019-10-15,110.64430236816406
2019-10-16,111.40452575683594
2019-10-17,112.12811279296875
2019-10-18,112.11896514892578
2019-10-21,112.01819610595703
2019-10-22,112.10061645507812
2019-10-23,111.68846130371094
2019-10-24,112.02734375
2019-10-25,110.9282455444336
2019-10-28,109.50853729248047
2019-10-29,109.53601837158203
2019-10-30,110.80000305175781
2019-10-31,112.90664672851562
2019-11-01,112.45785522460938
2019-11-04,109.95734405517578
2019-11-05,109.99396514892578
2019-11-06,111.36787414550781
2019-11-07,108.21707916259766
2019-11-08,106.9753189086914
2019-11-11,106.32225036621094
2019-11-12,106.12908935546875
2019-11-13,107.55482482910156
2019-11-14,108.40105438232422
2019-11-15,108.75977325439453
2019-11-18,109.16451263427734
2019-11-19,109.57843017578125
2019-11-20,110.9029541015625
2019-11-21,109.77157592773438
2019-11-22,109.4956283569336
2019-11-25,109.7439956665039
2019-11-26,111.3260726928711
2019-11-27,111.54683685302734
2019-11-29,111.3260726928711
2019-12-02,110.65461730957031
2019-12-03,111.47325897216797
2019-12-04,112.66902160644531
2019-12-05,113.48767852783203
2019-12-06,112.8345718383789
2019-12-09,112.65983581542969
2019-12-10,112.54025268554688
2019-12-11,111.2065200805664
2019-12-12,108.93453979492188
2019-12-13,109.64281463623047
2019-12-16,111.2065200805664
2019-12-17,111.2065200805664
2019-12-18,111.51004791259766
2019-12-19,111.90557861328125
2019-12-20,112.88057708740234
2019-12-23,111.65724182128906
2019-12-24,111.86876678466797
2019-12-26,112.1079330444336
2019-12-27,113.10134887695312
2019-12-30,113.18412780761719
2019-12-31,113.00017547607422
2020-01-02,110.56263732910156
2020-01-03,111.28009796142578
2020-01-06,111.06851959228516
2020-01-07,110.37866973876953
2020-01-08,110.82937622070312
2020-01-09,112.337890625
2020-01-10,112.7334213256836
2020-01-13,113.81880187988281
2020-01-14,114.58226776123047
2020-01-15,116.70703887939453
2020-01-16,118.26154327392578
2020-01-17,119.98160552978516
2020-01-21,122.53868865966797
2020-01-22,123.3021469116211
2020-01-23,124.44271087646484
2020-01-24,124.89346313476562
2020-01-27,124.40596008300781
2020-01-28,124.91182708740234
2020-01-29,125.13260650634766
2020-01-30,125.80406188964844
2020-01-31,125.2798080444336
2020-02-03,125.57414245605469
2020-02-04,124.02880859375
2020-02-05,124.2403793334961
2020-02-06,124.63737487792969
2020-02-07,124.12960052490234
2020-02-10,124.8312759399414
2020-02-11,124.95127868652344
2020-02-12,125.28362274169922
2020-02-13,126.43772888183594
2020-02-14,128.62576293945312
2020-02-18,128.57037353515625
2020-02-19,128.0533905029297
2020-02-20,126.76082611083984
2020-02-21,127.19477081298828
2020-02-24,126.0499267578125
2020-02-25,122.87398529052734
2020-02-26,122.82781219482422
2020-02-27,117.97160339355469
2020-02-28,114.16783905029297
2020-03-02,120.79669189453125
2020-03-03,121.33218383789062
2020-03-04,129.53981018066406
2020-03-05,128.66268920898438
2020-03-06,130.1768341064453
2020-03-09,126.65927124023438
2020-03-10,127.13936614990234
2020-03-11,119.71651458740234
2020-03-12,108.91462707519531
2020-03-13,118.44244384765625
2020-03-16,109.69013977050781
2020-03-17,127.86871337890625
2020-03-18,120.09503936767578
2020-03-19,106.28338623046875
2020-03-20,92.96102142333984
2020-03-23,89.618896484375
2020-03-24,95.97076416015625
2020-03-25,101.97184753417969
2020-03-26,110.16099548339844
2020-03-27,111.49967956542969
2020-03-30,116.99296569824219
2020-03-31,110.382568359375
2020-04-01,104.1414566040039
2020-04-02,108.60993957519531
2020-04-03,104.62153625488281
2020-04-06,112.19210815429688
2020-04-07,109.19158172607422
2020-04-08,115.72811126708984
2020-04-09,121.63685607910156
2020-04-13,117.47303771972656
2020-04-14,123.35411071777344
2020-04-15,119.29183197021484
2020-04-16,121.1659927368164
2020-04-17,121.64608764648438
2020-04-20,116.7529296875
2020-04-21,115.8019790649414
2020-04-22,118.07315063476562
2020-04-23,115.10955810546875
2020-04-24,115.41419982910156
2020-04-27,116.09741973876953
2020-04-28,116.80830383300781
2020-04-29,116.0697250366211
2020-04-30,112.34907531738281
2020-05-01,110.0501937866211
2020-05-04,112.13671875
2020-05-05,113.95549774169922
2020-05-06,108.73918914794922
2020-05-07,109.93941497802734
2020-05-08,108.97000122070312
2020-05-11,110.83441162109375
2020-05-12,108.5896987915039
2020-05-13,108.07028198242188
2020-05-14,107.84764862060547
2020-05-15,109.229736328125
2020-05-18,113.6356430053711
2020-05-19,111.46513366699219
2020-05-20,111.86399841308594
2020-05-21,111.88255310058594
2020-05-22,111.96602630615234
2020-05-26,111.99384307861328
2020-05-27,111.808349609375
2020-05-28,114.75799560546875
2020-05-29,117.8003921508789
2020-06-01,118.51461791992188
2020-06-02,120.66655731201172
2020-06-03,122.76287841796875
2020-06-04,121.23236846923828
2020-06-05,122.03007507324219
2020-06-08,122.9019775390625
2020-06-09,121.23236846923828
2020-06-10,121.56629180908203
2020-06-11,118.26417541503906
2020-06-12,118.06939697265625
2020-06-15,119.85958862304688
2020-06-16,120.26771545410156
2020-06-17,120.4532241821289
