,MSCI
2019-05-16,215.02182006835938
2019-05-17,213.82334899902344
2019-05-20,211.78793334960938
2019-05-21,213.91845703125
2019-05-22,214.1182098388672
2019-05-23,207.03225708007812
2019-05-24,208.16415405273438
2019-05-28,210.54197692871094
2019-05-29,209.7620391845703
2019-05-30,211.892578125
2019-05-31,209.25791931152344
2019-06-03,205.691162109375
2019-06-04,213.84237670898438
2019-06-05,223.03982543945312
2019-06-06,225.96929931640625
2019-06-07,228.55633544921875
2019-06-10,232.06600952148438
2019-06-11,224.7993927001953
2019-06-12,223.37269592285156
2019-06-13,223.34417724609375
2019-06-14,224.2572479248047
2019-06-17,221.22312927246094
2019-06-18,222.17425537109375
2019-06-19,225.08470153808594
2019-06-20,225.8361053466797
2019-06-21,221.0424346923828
2019-06-24,223.52484130859375
2019-06-25,219.4730224609375
2019-06-26,220.20542907714844
2019-06-27,222.6593475341797
2019-06-28,227.12013244628906
2019-07-01,228.75607299804688
2019-07-02,232.627197265625
2019-07-03,233.56881713867188
2019-07-05,230.44908142089844
2019-07-08,223.23001098632812
2019-07-09,226.36874389648438
2019-07-10,226.36874389648438
2019-07-11,228.53732299804688
2019-07-12,233.14077758789062
2019-07-15,233.21685791015625
2019-07-16,229.76429748535156
2019-07-17,229.7738037109375
2019-07-18,233.7209930419922
2019-07-19,229.20309448242188
2019-07-22,228.8321533203125
2019-07-23,224.09555053710938
2019-07-24,220.8997039794922
2019-07-25,220.55734252929688
2019-07-26,225.6744384765625
2019-07-29,221.013916015625
2019-07-30,216.74334716796875
2019-07-31,216.1345977783203
2019-08-01,214.31796264648438
2019-08-02,209.4196319580078
2019-08-05,199.01429748535156
2019-08-06,203.864990234375
2019-08-07,206.56625366210938
2019-08-08,214.45111083984375
2019-08-09,213.1004638671875
2019-08-12,209.2104034423828
2019-08-13,215.2500457763672
2019-08-14,208.20216369628906
2019-08-15,211.9612579345703
2019-08-16,215.8444366455078
2019-08-19,219.73715209960938
2019-08-20,220.87255859375
2019-08-21,224.24049377441406
2019-08-22,225.1659393310547
2019-08-23,222.30368041992188
2019-08-26,221.006103515625
2019-08-27,220.6149444580078
2019-08-28,221.09197998046875
2019-08-29,224.79383850097656
2019-08-30,223.8588104248047
2019-09-03,222.77114868164062
2019-09-04,219.6322021484375
2019-09-05,224.62210083007812
2019-09-06,230.19400024414062
2019-09-09,226.60662841796875
2019-09-10,217.94345092773438
2019-09-11,216.30245971679688
2019-09-12,221.72166442871094
2019-09-13,219.097900390625
2019-09-16,219.4413604736328
2019-09-17,229.1254425048828
2019-09-18,223.01925659179688
2019-09-19,224.58396911621094
2019-09-20,215.367431640625
2019-09-23,215.58688354492188
2019-09-24,215.25294494628906
2019-09-25,216.63632202148438
2019-09-26,213.2874755859375
2019-09-27,205.97915649414062
2019-09-30,207.75375366210938
2019-10-01,206.30352783203125
2019-10-02,202.93556213378906
2019-10-03,207.83961486816406
2019-10-04,210.86410522460938
2019-10-07,210.65420532226562
2019-10-08,204.6624755859375
2019-10-09,209.39479064941406
2019-10-10,212.42880249023438
2019-10-11,214.9857635498047
2019-10-14,214.77586364746094
2019-10-15,216.6554412841797
2019-10-16,215.6059112548828
2019-10-17,218.5159454345703
2019-10-18,214.0984344482422
2019-10-21,215.76812744140625
2019-10-22,206.4466552734375
2019-10-23,208.30712890625
2019-10-24,212.36199951171875
2019-10-25,211.9994659423828
2019-10-28,214.6995086669922
2019-10-29,217.60000610351562
2019-10-30,218.62088012695312
2019-10-31,223.79205322265625
2019-11-01,234.62100219726562
2019-11-04,234.5064697265625
2019-11-05,227.52255249023438
2019-11-06,230.20355224609375
2019-11-07,235.3556671142578
2019-11-08,233.7527618408203
2019-11-11,233.7527618408203
2019-11-12,234.8786163330078
2019-11-13,237.76953125
2019-11-14,239.1758575439453
2019-11-15,239.1758575439453
2019-11-18,241.65370178222656
2019-11-19,246.3511505126953
2019-11-20,245.27005004882812
2019-11-21,244.55255126953125
2019-11-22,246.8008270263672
2019-11-25,252.5792999267578
2019-11-26,248.5228729248047
2019-11-27,247.00172424316406
2019-11-29,247.9679718017578
2019-12-02,245.46139526367188
2019-12-03,243.33753967285156
2019-12-04,247.8148956298828
2019-12-05,249.14474487304688
2019-12-06,254.78929138183594
2019-12-09,252.12010192871094
2019-12-10,250.1779327392578
2019-12-11,249.49871826171875
2019-12-12,248.6089324951172
2019-12-13,248.8290557861328
2019-12-16,249.8813934326172
2019-12-17,247.29827880859375
2019-12-18,246.3511505126953
2019-12-19,248.53237915039062
2019-12-20,248.025390625
2019-12-23,247.51837158203125
2019-12-24,249.08729553222656
2019-12-26,249.2021484375
2019-12-27,248.7333221435547
2019-12-30,245.7962646484375
2019-12-31,247.00172424316406
2020-01-02,254.53091430664062
2020-01-03,249.46044921875
2020-01-06,250.7041473388672
2020-01-07,251.04859924316406
2020-01-08,255.01889038085938
2020-01-09,256.2338562011719
2020-01-10,254.2152862548828
2020-01-13,260.2137756347656
2020-01-14,255.1241455078125
2020-01-15,258.0612487792969
2020-01-16,265.2843322753906
2020-01-17,266.98724365234375
2020-01-21,265.9922790527344
2020-01-22,267.1403503417969
2020-01-23,267.06378173828125
2020-01-24,264.1554870605469
2020-01-27,262.07940673828125
2020-01-28,266.1261901855469
2020-01-29,270.0582580566406
2020-01-30,280.0940246582031
2020-01-31,273.4258728027344
2020-02-03,279.9792785644531
2020-02-04,288.1112976074219
2020-02-05,282.3997497558594
2020-02-06,284.0452575683594
2020-02-07,284.9349670410156
2020-02-10,288.41741943359375
2020-02-11,290.42645263671875
2020-02-12,294.8368835449219
2020-02-13,299.8308410644531
2020-02-14,308.59429931640625
2020-02-18,312.9281005859375
2020-02-19,317.73077392578125
2020-02-20,308.41253662109375
2020-02-21,296.3045959472656
2020-02-24,290.9840087890625
2020-02-25,287.8970642089844
2020-02-26,292.97796630859375
2020-02-27,285.06903076171875
2020-02-28,283.2284240722656
2020-03-02,302.4880676269531
2020-03-03,295.89239501953125
2020-03-04,305.3065185546875
2020-03-05,288.4530944824219
2020-03-06,274.02520751953125
2020-03-09,247.192138671875
2020-03-10,263.16363525390625
2020-03-11,251.72657775878906
2020-03-12,246.08006286621094
2020-03-13,271.6860656738281
2020-03-16,236.2154083251953
2020-03-17,246.9524688720703
2020-03-18,215.36439514160156
2020-03-19,227.53944396972656
2020-03-20,233.02305603027344
2020-03-23,221.979248046875
2020-03-24,262.0130920410156
2020-03-25,252.8673858642578
2020-03-26,279.7962951660156
2020-03-27,264.3426208496094
2020-03-30,281.57952880859375
2020-03-31,277.0162658691406
2020-04-01,260.0670471191406
2020-04-02,275.1277770996094
2020-04-03,259.4246826171875
2020-04-06,289.9869689941406
2020-04-07,274.25531005859375
2020-04-08,284.8965148925781
2020-04-09,297.8480529785156
2020-04-13,296.7264404296875
2020-04-14,300.4555969238281
2020-04-15,296.822265625
2020-04-16,296.6113586425781
2020-04-17,304.0697937011719
2020-04-20,308.6426696777344
2020-04-21,298.4520263671875
2020-04-22,307.36761474609375
2020-04-23,304.319091796875
2020-04-24,311.4611511230469
2020-04-27,317.90338134765625
2020-04-28,305.9678955078125
2020-04-29,320.86566162109375
2020-04-30,313.4838562011719
2020-05-01,306.7156982421875
2020-05-04,308.1728515625
2020-05-05,323.39654541015625
2020-05-06,316.59954833984375
2020-05-07,320.2904357910156
2020-05-08,319.7918701171875
2020-05-11,332.89691162109375
2020-05-12,332.7722473144531
2020-05-13,321.7475891113281
2020-05-14,328.57757568359375
2020-05-15,327.7803039550781
2020-05-18,333.092529296875
2020-05-19,324.235595703125
2020-05-20,328.058837890625
2020-05-21,320.2201843261719
2020-05-22,324.6582336425781
2020-05-26,313.322998046875
2020-05-27,302.7563171386719
2020-05-28,309.9705505371094
2020-05-29,315.8974609375
2020-06-01,322.16064453125
2020-06-02,312.1222839355469
2020-06-03,306.031982421875
2020-06-04,299.3077087402344
2020-06-05,317.8475646972656
2020-06-08,318.0492858886719
2020-06-09,314.27410888671875
2020-06-10,318.2221984863281
2020-06-11,288.1261901855469
2020-06-12,308.30865478515625
2020-06-15,309.43255615234375
2020-06-16,310.1818542480469
2020-06-17,313.0636291503906
2020-06-18,317.0693664550781
2020-06-19,320.32586669921875
2020-06-22,324.2547302246094
2020-06-23,321.63238525390625
2020-06-24,315.4267578125
2020-06-25,328.6928405761719
2020-06-26,319.1155700683594
2020-06-29,312.9195861816406
2020-06-30,320.6717834472656
2020-07-01,327.5017395019531
2020-07-02,328.6544494628906
2020-07-06,337.37677001953125
2020-07-07,338.72161865234375
2020-07-08,356.1087646484375
2020-07-09,360.3642883300781
2020-07-10,356.3392639160156
2020-07-13,349.5381164550781
2020-07-14,354.54290771484375
2020-07-15,361.4305114746094
2020-07-16,355.5804138183594
2020-07-17,364.6678466796875
2020-07-20,373.697509765625
2020-07-21,373.726318359375
2020-07-22,374.7542724609375
2020-07-23,369.8167419433594
2020-07-24,370.46026611328125
2020-07-27,378.48138427734375
2020-07-28,361.4305114746094
2020-07-29,367.9338073730469
2020-07-30,359.78790283203125
2020-07-31,361.17120361328125
2020-08-03,357.2615051269531
2020-08-04,349.999267578125
2020-08-05,350.22015380859375
2020-08-06,358.03961181640625
2020-08-07,348.0971984863281
2020-08-10,340.3547058105469
2020-08-11,336.72357177734375
2020-08-12,340.79656982421875
2020-08-13,346.4573974609375
2020-08-14,343.1263122558594
2020-08-17,348.18072509765625
2020-08-18,352.551513671875
2020-08-19,357.5576477050781
2020-08-20,354.9968566894531
2020-08-21,350.13507080078125
2020-08-24,350.42388916015625
2020-08-25,351.9065246582031
2020-08-26,357.7502746582031
2020-08-27,356.1039733886719
2020-08-28,359.752685546875
2020-08-31,359.35797119140625
2020-09-01,363.48809814453125
2020-09-02,364.479736328125
2020-09-03,347.0254211425781
2020-09-04,335.2031555175781
2020-09-08,326.9814147949219
2020-09-09,335.6941223144531
2020-09-10,329.76373291015625
2020-09-11,326.60589599609375
2020-09-14,329.60968017578125
2020-09-15,333.1044006347656
2020-09-16,331.6313781738281
2020-09-17,327.674560546875
2020-09-18,332.1031799316406
2020-09-21,338.620849609375
2020-09-22,338.14898681640625
2020-09-23,332.5845031738281
2020-09-24,333.2198486328125
2020-09-25,339.8049621582031
2020-09-28,341.2586975097656
2020-09-29,342.76055908203125
2020-09-30,343.4825744628906
2020-10-01,346.13970947265625
2020-10-02,335.18389892578125
2020-10-05,338.21649169921875
2020-10-06,334.952880859375
2020-10-07,330.03326416015625
2020-10-08,333.4894714355469
2020-10-09,339.1983947753906
2020-10-12,339.4968566894531
2020-10-13,346.5536804199219
2020-10-14,345.6583251953125
2020-10-15,348.14215087890625
2020-10-16,351.9834899902344
2020-10-19,349.1531066894531
2020-10-20,345.20587158203125
2020-10-21,336.9649353027344
2020-10-22,334.6735534667969
2020-10-23,337.4847717285156
2020-10-26,336.5317077636719
2020-10-27,343.59814453125
2020-10-28,327.982666015625
2020-10-29,332.6133728027344
2020-10-30,336.8012390136719
2020-11-02,343.5499572753906
2020-11-03,355.6995544433594
2020-11-04,383.37811279296875
2020-11-05,402.1610412597656
2020-11-06,405.45343017578125
2020-11-09,375.9073486328125
2020-11-10,365.6639099121094
2020-11-11,382.22283935546875
2020-11-12,375.70196533203125
2020-11-13,374.6794738769531
2020-11-16,383.5347595214844
2020-11-17,389.361083984375
2020-11-18,385.8015441894531
2020-11-19,386.61187744140625
2020-11-20,386.13909912109375
2020-11-23,387.7500305175781
2020-11-24,385.5025939941406
2020-11-25,389.6600341796875
2020-11-27,388.020263671875
2020-11-30,394.93658447265625
2020-12-01,399.83685302734375
2020-12-02,401.4382019042969
2020-12-03,404.4670104980469
2020-12-04,406.791748046875
2020-12-07,407.8625183105469
2020-12-08,411.31585693359375
2020-12-09,399.95263671875
2020-12-10,407.6502990722656
2020-12-11,404.631103515625
2020-12-14,408.90435791015625
2020-12-15,409.000732421875
2020-12-16,414.6341857910156
2020-12-17,421.32861328125
2020-12-18,427.386474609375
2020-12-21,419.65020751953125
2020-12-22,422.1003723144531
2020-12-23,413.46697998046875
2020-12-24,417.1614685058594
2020-12-28,420.9331970214844
2020-12-29,419.1968688964844
2020-12-30,421.53131103515625
2020-12-31,430.73382568359375
2021-01-04,422.1582946777344
2021-01-05,416.11004638671875
2021-01-06,419.77569580078125
2021-01-07,427.9460754394531
2021-01-08,436.6662902832031
2021-01-11,435.8077392578125
2021-01-12,437.15814208984375
2021-01-13,422.8913879394531
2021-01-14,395.0329895019531
2021-01-15,400.6085205078125
2021-01-19,396.9237060546875
2021-01-20,403.7146301269531
2021-01-21,399.692138671875
2021-01-22,397.3094787597656
2021-01-25,389.21636962890625
2021-01-26,390.2967529296875
2021-01-27,379.4253845214844
2021-01-28,381.2485656738281
2021-01-29,381.3160095214844
2021-02-01,401.52496337890625
2021-02-02,410.0908508300781
2021-02-03,402.12298583984375
2021-02-04,414.9718322753906
2021-02-05,414.6052551269531
2021-02-08,407.7757263183594
2021-02-09,403.1841125488281
2021-02-10,404.8143005371094
2021-02-11,411.7596130371094
2021-02-12,419.3898010253906
2021-02-16,425.32220458984375
2021-02-17,423.77886962890625
2021-02-18,422.8221435546875
2021-02-19,418.3963317871094
2021-02-22,399.67828369140625
2021-02-23,401.1761474609375
2021-02-24,403.18609619140625
2021-02-25,392.6240234375
2021-02-26,400.56732177734375
2021-03-01,405.8918151855469
2021-03-02,404.7128601074219
2021-03-03,395.928955078125
2021-03-04,395.2331237792969
2021-03-05,400.7606201171875
2021-03-08,389.07757568359375
2021-03-09,400.56732177734375
2021-03-10,396.0255126953125
2021-03-11,396.2574462890625
2021-03-12,402.5096740722656
2021-03-15,405.42803955078125
2021-03-16,402.5579833984375
2021-03-17,399.2628479003906
2021-03-18,391.9668884277344
2021-03-19,396.54736328125
2021-03-22,405.2445068359375
2021-03-23,406.5972900390625
2021-03-24,409.75726318359375
2021-03-25,398.18048095703125
2021-03-26,410.5689392089844
2021-03-29,412.0184631347656
2021-03-30,403.45672607421875
2021-03-31,405.1671447753906
2021-04-01,414.12506103515625
2021-04-05,425.7791442871094
2021-04-06,425.2863464355469
2021-04-07,422.7255554199219
2021-04-08,430.30169677734375
2021-04-09,433.403564453125
2021-04-12,437.8874206542969
2021-04-13,444.5164794921875
2021-04-14,442.0137023925781
2021-04-15,453.8416748046875
2021-04-16,457.5813903808594
2021-04-19,452.5080261230469
2021-04-20,452.27618408203125
2021-04-21,454.779052734375
2021-04-22,455.8709716796875
2021-04-23,470.1244812011719
2021-04-26,470.607666015625
2021-04-27,471.1971740722656
2021-04-28,467.73760986328125
2021-04-29,478.174072265625
2021-04-30,469.4190979003906
2021-05-03,469.8346862792969
2021-05-04,466.25909423828125
2021-05-05,462.0845031738281
2021-05-06,459.8909606933594
2021-05-07,466.07550048828125
2021-05-10,460.8379821777344
2021-05-11,456.7600402832031
2021-05-12,444.6903991699219
2021-05-13,446.3262939453125
2021-05-14,448.62042236328125
2021-05-17,441.1863098144531
2021-05-18,439.5504455566406
2021-05-19,433.258544921875
2021-05-20,442.58990478515625
2021-05-21,442.2511291503906
2021-05-24,448.0299987792969
2021-05-25,449.7335510253906
2021-05-26,450.2079162597656
2021-05-27,449.501220703125
2021-05-28,453.1408996582031
2021-06-01,447.17816162109375
2021-06-02,453.85723876953125
2021-06-03,447.1877746582031
2021-06-04,451.4275207519531
2021-06-07,449.501220703125
2021-06-08,448.5332946777344
2021-06-09,450.9145202636719
2021-06-10,461.20416259765625
2021-06-11,464.1565246582031
2021-06-14,475.04632568359375
2021-06-15,479.1505432128906
2021-06-16,480.0216979980469
2021-06-17,489.3530578613281
2021-06-18,486.79754638671875
2021-06-21,499.0813293457031
2021-06-22,505.4698486328125
2021-06-23,507.0865173339844
2021-06-24,516.0111083984375
2021-06-25,514.7236938476562
2021-06-28,517.356689453125
2021-06-29,524.8101806640625
2021-06-30,516.0111083984375
2021-07-01,516.930908203125
2021-07-02,524.5585327148438
2021-07-06,532.4088745117188
2021-07-07,537.9747924804688
2021-07-08,535.816162109375
2021-07-09,542.2919921875
2021-07-12,542.0209350585938
2021-07-13,539.717041015625
2021-07-14,537.413330078125
2021-07-15,541.9241333007812
2021-07-16,546.7446899414062
2021-07-19,539.0106811523438
2021-07-20,545.52490234375
2021-07-21,546.7736206054688
2021-07-22,553.830322265625
2021-07-23,560.41259765625
2021-07-26,557.4601440429688
2021-07-27,565.5042114257812
2021-07-28,572.8898315429688
2021-07-29,575.7161865234375
2021-07-30,576.8779296875
2021-08-02,591.3587646484375
2021-08-03,599.247802734375
2021-08-04,604.2330322265625
2021-08-05,607.2918090820312
2021-08-06,608.7633056640625
2021-08-09,607.5821533203125
2021-08-10,605.0654907226562
2021-08-11,604.9299926757812
2021-08-12,606.1516723632812
2021-08-13,610.8639526367188
2021-08-16,611.0482177734375
2021-08-17,610.3402709960938
2021-08-18,591.65625
2021-08-19,591.4525756835938
2021-08-20,600.0432739257812
2021-08-23,602.3023681640625
2021-08-24,599.5681762695312
2021-08-25,608.8180541992188
2021-08-26,604.939697265625
2021-08-27,610.4469604492188
2021-08-30,619.0181274414062
2021-08-31,615.2852172851562
2021-09-01,629.470458984375
2021-09-02,629.674072265625
2021-09-03,630.9637451171875
2021-09-07,635.8795166015625
2021-09-08,639.1373291015625
2021-09-09,633.0093383789062
2021-09-10,631.0798950195312
2021-09-13,623.6915283203125
2021-09-14,633.4070434570312
2021-09-15,627.6766357421875
2021-09-16,632.3211059570312
2021-09-17,622.1500854492188
2021-09-20,615.2949829101562
2021-09-21,621.21923828125
2021-09-22,625.5338134765625
2021-09-23,633.7074584960938
2021-09-24,641.2606811523438
2021-09-27,619.260498046875
2021-09-28,579.6234741210938
2021-09-29,592.1312866210938
2021-09-30,589.843017578125
2021-10-01,592.1312866210938
2021-10-04,569.4428100585938
2021-10-05,583.8123168945312
2021-10-06,581.6985473632812
2021-10-07,589.9982299804688
2021-10-08,581.8729858398438
2021-10-11,579.051513671875
2021-10-12,577.1511840820312
2021-10-13,580.1084594726562
2021-10-14,594.0220336914062
2021-10-15,597.3477172851562
2021-10-18,600.9740600585938
2021-10-19,611.7752685546875
2021-10-20,604.4063110351562
2021-10-21,617.0789794921875
2021-10-22,629.3540649414062
2021-10-25,632.2047119140625
2021-10-26,623.5655517578125
2021-10-27,617.6317138671875
2021-10-28,635.4042358398438
2021-10-29,644.6640014648438
2021-11-01,637.1301879882812
2021-11-02,634.4346923828125
2021-11-03,626.0283203125
2021-11-04,641.5515747070312
2021-11-05,633.474853515625
2021-11-08,633.9306030273438
2021-11-09,632.970703125
2021-11-10,623.4728393554688
2021-11-11,622.783447265625
2021-11-12,633.7378540039062
2021-11-15,641.8760986328125
2021-11-16,655.6661987304688
2021-11-17,647.188232421875
2021-11-18,646.2266845703125
2021-11-19,637.9236450195312
2021-11-22,618.5200805664062
2021-11-23,614.0917358398438
2021-11-24,624.094482421875
2021-11-26,603.1177368164062
2021-11-29,626.8621826171875
2021-11-30,611.2850341796875
2021-12-01,598.5631713867188
2021-12-02,611.4113159179688
2021-12-03,586.0354614257812
2021-12-06,590.5997314453125
2021-12-07,618.685302734375
2021-12-08,627.4448852539062
2021-12-09,602.049560546875
2021-12-10,610.0128784179688
2021-12-13,603.8170166015625
2021-12-14,574.0126342773438
2021-12-15,585.0350952148438
2021-12-16,577.9457397460938
2021-12-17,573.1870727539062
2021-12-20,562.5823364257812
2021-12-21,577.4990234375
2021-12-22,586.7443237304688
2021-12-23,593.6297607421875
2021-12-27,600.9132690429688
2021-12-28,597.232666015625
2021-12-29,597.048095703125
2021-12-30,594.8629150390625
2021-12-31,595.0087890625
2022-01-03,578.3925170898438
2022-01-04,574.0709228515625
2022-01-05,549.7825927734375
2022-01-06,546.7332153320312
2022-01-07,536.0701904296875
2022-01-10,526.2227172851562
2022-01-11,537.3521118164062
2022-01-12,542.9459228515625
2022-01-13,518.0166625976562
2022-01-14,511.5391540527344
2022-01-18,501.7791442871094
2022-01-19,498.5841064453125
2022-01-20,500.96343994140625
2022-01-21,486.3671875
2022-01-24,492.4367370605469
2022-01-25,478.6951599121094
2022-01-26,477.9278869628906
2022-01-27,477.5977478027344
2022-01-28,493.4661865234375
2022-01-31,520.6484985351562
2022-02-01,529.66064453125
2022-02-02,533.9627075195312
2022-02-03,524.7174682617188
2022-02-04,538.701904296875
2022-02-07,534.5648193359375
2022-02-08,530.3793334960938
2022-02-09,545.2667846679688
2022-02-10,529.3790283203125
2022-02-11,518.8421630859375
2022-02-14,517.58935546875
2022-02-15,530.6123046875
2022-02-16,527.91259765625
2022-02-17,517.1317138671875
2022-02-18,512.7726440429688
2022-02-22,507.2363586425781
2022-02-23,495.6478271484375
2022-02-24,494.742919921875
2022-02-25,499.3549499511719
2022-02-28,488.1459655761719
2022-03-01,486.8713073730469
2022-03-02,497.2921447753906
2022-03-03,493.4195861816406
2022-03-04,484.3414611816406
2022-03-07,454.78167724609375
2022-03-08,453.41949462890625
2022-03-09,474.9519958496094
2022-03-10,452.699462890625
2022-03-11,444.30242919921875
2022-03-14,444.9835205078125
2022-03-15,458.2261047363281
2022-03-16,479.6516418457031
2022-03-17,484.9837341308594
2022-03-18,506.29248046875
2022-03-21,493.3126220703125
2022-03-22,495.99810791015625
2022-03-23,477.98779296875
2022-03-24,482.3468322753906
2022-03-25,477.0732116699219
2022-03-28,494.1007080078125
2022-03-29,502.8188171386719
2022-03-30,496.5040283203125
2022-03-31,489.3038330078125
2022-04-01,502.0696105957031
2022-04-04,505.48486328125
2022-04-05,499.37432861328125
2022-04-06,492.9720153808594
2022-04-07,496.2315979003906
2022-04-08,492.8163757324219
2022-04-11,472.96710205078125
2022-04-12,467.3431396484375
2022-04-13,479.9532470703125
2022-04-14,469.66864013671875
2022-04-18,465.105224609375
2022-04-19,477.2774963378906
2022-04-20,480.2159729003906
2022-04-21,461.9624328613281
2022-04-22,443.72833251953125
2022-04-25,449.8193359375
2022-04-26,418.20648193359375
2022-04-27,406.501220703125
2022-04-28,421.68011474609375
2022-04-29,409.8775634765625
2022-05-02,412.3100891113281
2022-05-03,420.2497863769531
2022-05-04,421.057373046875
2022-05-05,404.8179626464844
2022-05-06,394.6597595214844
2022-05-09,368.8460388183594
2022-05-10,378.3912048339844
2022-05-11,376.94140625
2022-05-12,378.52191162109375
2022-05-13,398.1904602050781
2022-05-16,390.2489318847656
2022-05-17,397.80999755859375
2022-05-18,389.7611083984375
2022-05-19,400.024658203125
2022-05-20,406.87353515625
2022-05-23,407.4979248046875
2022-05-24,404.50274658203125
2022-05-25,406.639404296875
2022-05-26,422.2298583984375
2022-05-27,437.24462890625
2022-05-31,431.5665283203125
2022-06-01,420.9322509765625
2022-06-02,440.61053466796875
2022-06-03,427.7615966796875
2022-06-06,427.96649169921875
2022-06-07,435.4105224609375
2022-06-08,424.91278076171875
2022-06-09,416.6687316894531
2022-06-10,400.0539245605469
2022-06-13,383.4195861816406
2022-06-14,381.46832275390625
2022-06-15,387.7025451660156
2022-06-16,376.3560485839844
2022-06-17,377.28289794921875
2022-06-21,390.4928283691406
2022-06-22,391.0976867675781
2022-06-23,406.5515441894531
2022-06-24,421.52734375
2022-06-27,419.3029479980469
2022-06-28,403.04901123046875
2022-06-29,405.13690185546875
2022-06-30,402.10272216796875
2022-07-01,407.5369873046875
2022-07-05,411.72235107421875
2022-07-06,415.8492431640625
2022-07-07,424.8737487792969
2022-07-08,423.3713684082031
2022-07-11,421.3225402832031
2022-07-12,410.07354736328125
2022-07-13,403.6344909667969
2022-07-14,400.11248779296875
2022-07-15,408.6589050292969
2022-07-18,401.9661560058594
2022-07-19,415.71270751953125
2022-07-20,423.7322998046875
2022-07-21,436.5616760253906
2022-07-22,429.1762390136719
2022-07-25,427.7810974121094
2022-07-26,432.0933837890625
2022-07-27,441.92767333984375
2022-07-28,462.7279357910156
2022-07-29,469.60601806640625
2022-08-01,465.2351989746094
2022-08-02,466.0450134277344
2022-08-03,484.2306213378906
2022-08-04,484.6501770019531
2022-08-05,484.0842590332031
2022-08-08,488.61114501953125
2022-08-09,482.8647155761719
2022-08-10,499.63568115234375
2022-08-11,490.10009765625
2022-08-12,495.567138671875
2022-08-15,497.4449157714844
2022-08-16,492.54510498046875
2022-08-17,491.43994140625
2022-08-18,488.9851379394531
2022-08-19,467.96771240234375
2022-08-22,462.4810791015625
2022-08-23,457.21942138671875
2022-08-24,457.6008605957031
2022-08-25,465.31732177734375
2022-08-26,446.3830871582031
2022-08-29,445.9722900390625
2022-08-30,443.077392578125
2022-08-31,439.3609619140625
2022-09-01,446.8622741699219
2022-09-02,442.0113525390625
2022-09-06,447.6153259277344
2022-09-07,463.8698425292969
2022-09-08,472.28076171875
2022-09-09,480.4569396972656
2022-09-12,485.6501159667969
2022-09-13,461.3955078125
2022-09-14,458.79400634765625
2022-09-15,446.1580810546875
2022-09-16,446.6373291015625
2022-09-19,441.4538879394531
2022-09-20,437.9232482910156
2022-09-21,429.9035949707031
2022-09-22,417.69805908203125
2022-09-23,413.0426940917969
2022-09-26,411.5072937011719
2022-09-27,407.73211669921875
2022-09-28,419.7029724121094
2022-09-29,413.91314697265625
2022-09-30,412.51458740234375
2022-10-03,422.08929443359375
2022-10-04,440.9453430175781
2022-10-05,437.6396789550781
2022-10-06,427.04779052734375
2022-10-07,410.6074523925781
2022-10-10,397.9715881347656
2022-10-11,390.56805419921875
2022-10-12,392.8174743652344
2022-10-13,397.1500549316406
2022-10-14,380.17181396484375
2022-10-17,394.0986633300781
2022-10-18,399.5755310058594
2022-10-19,390.0203552246094
2022-10-20,385.0031433105469
2022-10-21,392.6512145996094
2022-10-24,403.0865478515625
2022-10-25,438.55902099609375
2022-10-26,441.6690368652344
2022-10-27,445.20947265625
2022-10-28,463.8405456542969
2022-10-31,458.54949951171875
2022-11-01,459.74267578125
2022-11-02,443.761962890625
2022-11-03,441.22894287109375
2022-11-04,450.7742919921875
2022-11-07,452.0262145996094
2022-11-08,457.6105651855469
2022-11-09,456.12005615234375
2022-11-10,499.8266906738281
2022-11-11,502.4449768066406
2022-11-14,482.70489501953125
2022-11-15,493.2760925292969
2022-11-16,497.38494873046875
2022-11-17,481.5771789550781
2022-11-18,480.81231689453125
2022-11-21,483.8130187988281
2022-11-22,492.932861328125
2022-11-23,498.8951416015625
2022-11-25,502.33709716796875
2022-11-28,486.3529052734375
2022-11-29,476.8996276855469
2022-11-30,497.99285888671875
2022-12-01,511.29022216796875
2022-12-02,508.77984619140625
2022-12-05,494.7176513671875
2022-12-06,490.216552734375
2022-12-07,490.70684814453125
2022-12-08,490.29498291015625
2022-12-09,483.0089111328125
2022-12-12,487.637451171875
2022-12-13,502.1017761230469
2022-12-14,488.8240661621094
2022-12-15,467.4463195800781
2022-12-16,462.4549255371094
2022-12-19,452.9918518066406
2022-12-20,449.1282043457031
2022-12-21,463.21002197265625
2022-12-22,453.364501953125
2022-12-23,454.8354797363281
2022-12-27,451.5110778808594
2022-12-28,445.6371154785156
2022-12-29,462.7785339355469
2022-12-30,456.1593017578125
2023-01-03,452.2269592285156
2023-01-04,464.9359130859375
2023-01-05,450.22650146484375
2023-01-06,459.9249267578125
2023-01-09,471.23162841796875
2023-01-10,478.6254577636719
2023-01-11,494.3547668457031
2023-01-12,494.2861022949219
2023-01-13,495.4530944824219
2023-01-17,500.3955078125
2023-01-18,496.53179931640625
2023-01-19,486.1861572265625
2023-01-20,501.8468322753906
2023-01-23,505.0044250488281
2023-01-24,509.77032470703125
2023-01-25,498.7872009277344
2023-01-26,505.2300109863281
2023-01-27,509.8487243652344
2023-01-30,496.7475280761719
2023-01-31,521.2632446289062
2023-02-01,543.778564453125
2023-02-02,557.4288330078125
2023-02-03,556.4384765625
2023-02-06,542.6802368164062
2023-02-07,549.5446166992188
2023-02-08,546.1124267578125
2023-02-09,544.8278198242188
