,PSX
2021-05-12,73.65897369384766
2021-05-13,72.80447387695312
2021-05-14,75.69595336914062
2021-05-17,76.55907440185547
2021-05-18,74.88461303710938
2021-05-19,73.99560546875
2021-05-20,73.45182800292969
2021-05-21,73.53034210205078
2021-05-24,74.59461212158203
2021-05-25,72.60565185546875
2021-05-26,72.72777557373047
2021-05-27,73.6350326538086
2021-05-28,73.46927642822266
2021-06-01,75.7635498046875
2021-06-02,78.17997741699219
2021-06-03,77.82229614257812
2021-06-04,79.80252075195312
2021-06-07,80.61383056640625
2021-06-08,80.7446517944336
2021-06-09,80.6487045288086
2021-06-10,79.94210815429688
2021-06-11,79.35762786865234
2021-06-14,79.76763916015625
2021-06-15,80.3433837890625
2021-06-16,79.15699005126953
2021-06-17,75.59780883789062
2021-06-18,73.42564392089844
2021-06-21,76.19972229003906
2021-06-22,76.74058532714844
2021-06-23,76.99356842041016
2021-06-24,78.24102783203125
2021-06-25,78.54634857177734
2021-06-28,74.51608276367188
2021-06-29,74.24566650390625
2021-06-30,74.86502075195312
2021-07-01,75.97291564941406
2021-07-02,76.67952728271484
2021-07-06,73.66991424560547
2021-07-07,72.00372314453125
2021-07-08,70.47710418701172
2021-07-09,72.14330291748047
2021-07-12,71.88159942626953
2021-07-13,71.22734069824219
2021-07-14,68.51433563232422
2021-07-15,67.31919860839844
2021-07-16,64.97259521484375
2021-07-19,61.544254302978516
2021-07-20,62.05021286010742
2021-07-21,64.34451293945312
2021-07-22,63.079586029052734
2021-07-23,62.95744705200195
2021-07-26,64.83301544189453
2021-07-27,65.0249252319336
2021-07-28,65.61812591552734
2021-07-29,65.23428344726562
2021-07-30,64.0566177368164
2021-08-02,64.10025024414062
2021-08-03,66.359619140625
2021-08-04,62.495113372802734
2021-08-05,64.00428771972656
2021-08-06,64.51897430419922
2021-08-09,63.69023132324219
2021-08-10,64.75450134277344
2021-08-11,64.9115219116211
2021-08-12,64.93770599365234
2021-08-13,64.4578857421875
2021-08-16,62.67829895019531
2021-08-17,61.812557220458984
2021-08-18,60.20475387573242
2021-08-19,58.54392623901367
2021-08-20,58.26123809814453
2021-08-23,60.778968811035156
2021-08-24,62.66064453125
2021-08-25,63.764915466308594
2021-08-26,62.439788818359375
2021-08-27,64.14478302001953
2021-08-30,63.226036071777344
2021-08-31,62.80198287963867
2021-09-01,61.141170501708984
2021-09-02,61.768394470214844
2021-09-03,61.50337219238281
2021-09-07,60.7259635925293
2021-09-08,59.17997741699219
2021-09-09,58.959129333496094
2021-09-10,58.64109420776367
2021-09-13,59.418521881103516
2021-09-14,57.63400650024414
2021-09-15,58.331912994384766
2021-09-16,58.0933837890625
2021-09-17,58.32307052612305
2021-09-20,56.77709197998047
2021-09-21,56.83892822265625
2021-09-22,59.19765090942383
2021-09-23,60.611114501953125
2021-09-24,60.10757827758789
2021-09-27,62.837318420410156
2021-09-28,62.642974853515625
2021-09-29,61.803741455078125
2021-09-30,61.865562438964844
2021-10-01,64.10945129394531
2021-10-04,66.88336944580078
2021-10-05,68.33216857910156
2021-10-06,69.25091552734375
2021-10-07,70.05482482910156
2021-10-08,72.55489349365234
2021-10-11,72.47537994384766
2021-10-12,72.99661254882812
2021-10-13,72.32521057128906
2021-10-14,72.58140563964844
2021-10-15,71.75099182128906
2021-10-18,71.44178009033203
2021-10-19,73.12910461425781
2021-10-20,73.60615539550781
2021-10-21,73.08494567871094
2021-10-22,73.22628021240234
2021-10-25,73.96836853027344
2021-10-26,72.63441467285156
2021-10-27,68.33216857910156
2021-10-28,67.80211639404297
2021-10-29,66.0617904663086
2021-11-01,69.03006744384766
2021-11-02,68.50885772705078
2021-11-03,69.73678588867188
2021-11-04,67.91694641113281
2021-11-05,68.70320892333984
2021-11-08,68.8975601196289
2021-11-09,69.93997192382812
2021-11-10,68.49118041992188
2021-11-11,68.79153442382812
2021-11-12,68.43817901611328
2021-11-15,69.71029663085938
2021-11-16,68.81645202636719
2021-11-17,66.7516860961914
2021-11-18,65.88467407226562
2021-11-19,62.24675750732422
2021-11-22,64.52606201171875
2021-11-23,65.99193572998047
2021-11-24,66.0276870727539
2021-11-26,61.89816665649414
2021-11-29,62.44340133666992
2021-11-30,61.82666015625
2021-12-01,61.37974166870117
2021-12-02,63.80203628540039
2021-12-03,62.56854248046875
2021-12-06,63.52494430541992
2021-12-07,64.7852554321289
2021-12-08,64.22213745117188
2021-12-09,64.62437438964844
2021-12-10,64.82101440429688
2021-12-13,62.24675750732422
2021-12-14,63.22105407714844
2021-12-15,63.03334426879883
2021-12-16,63.42662048339844
2021-12-17,64.17744445800781
2021-12-20,62.05905532836914
2021-12-21,64.4813461303711
2021-12-22,64.01656341552734
2021-12-23,64.266845703125
2021-12-27,65.06233978271484
2021-12-28,66.08131408691406
2021-12-29,65.115966796875
2021-12-30,64.75843048095703
2021-12-31,64.76737976074219
2022-01-03,67.69915771484375
2022-01-04,70.22872924804688
2022-01-05,70.00525665283203
2022-01-06,71.93594360351562
2022-01-07,73.25881958007812
2022-01-10,74.95710754394531
2022-01-11,77.0040054321289
2022-01-12,77.1380615234375
2022-01-13,77.56710052490234
2022-01-14,79.17601776123047
2022-01-18,79.24752044677734
2022-01-19,77.978271484375
2022-01-20,76.4229965209961
2022-01-21,74.58171081542969
2022-01-24,74.03646087646484
2022-01-25,76.83415985107422
2022-01-26,76.02079010009766
2022-01-27,76.70903778076172
2022-01-28,75.30570220947266
2022-01-31,75.78837585449219
2022-02-01,78.35369110107422
2022-02-02,78.38943481445312
2022-02-03,77.96041107177734
2022-02-04,79.40841674804688
2022-02-07,80.7044906616211
2022-02-08,79.39054870605469
2022-02-09,79.95365142822266
2022-02-10,79.96260070800781
2022-02-11,83.3055419921875
2022-02-14,80.9100570678711
2022-02-15,79.03300476074219
2022-02-16,78.9257583618164
2022-02-17,77.79953002929688
2022-02-18,76.85096740722656
2022-02-22,75.97467041015625
2022-02-23,75.86627960205078
2022-02-24,75.41458129882812
2022-02-25,76.5076675415039
2022-02-28,76.10115051269531
2022-03-01,74.23115539550781
2022-03-02,76.16439056396484
2022-03-03,74.98095703125
2022-03-04,76.15536499023438
2022-03-07,74.61959838867188
2022-03-08,76.16439056396484
2022-03-09,71.68360137939453
2022-03-10,73.36388397216797
2022-03-11,72.96642303466797
2022-03-14,70.70793151855469
2022-03-15,68.06102752685547
2022-03-16,69.10895538330078
2022-03-17,70.05750274658203
2022-03-18,71.15059661865234
2022-03-21,72.83991241455078
2022-03-22,72.08108520507812
2022-03-23,72.51473236083984
2022-03-24,73.28260803222656
2022-03-25,75.74881744384766
2022-03-28,74.33954620361328
2022-03-29,75.40554809570312
2022-03-30,78.99198150634766
2022-03-31,78.04342651367188
2022-04-01,77.65497589111328
2022-04-04,78.29637908935547
2022-04-05,77.60980987548828
2022-04-06,77.40203094482422
2022-04-07,75.05323028564453
2022-04-08,76.11018371582031
2022-04-11,74.52022552490234
2022-04-12,74.05046081542969
2022-04-13,75.107421875
2022-04-14,74.84544372558594
2022-04-18,78.73904418945312
2022-04-19,80.89812469482422
2022-04-20,80.28382873535156
2022-04-21,77.64593505859375
2022-04-22,75.54104614257812
2022-04-25,73.19224548339844
2022-04-26,73.96916198730469
2022-04-27,74.989990234375
2022-04-28,78.78421020507812
2022-04-29,78.37767028808594
2022-05-02,80.56385803222656
2022-05-03,82.01832580566406
2022-05-04,86.87853240966797
2022-05-05,85.38795471191406
2022-05-06,87.05017852783203
2022-05-09,80.83489990234375
2022-05-10,80.91619110107422
2022-05-11,82.38870239257812
2022-05-12,82.37966918945312
2022-05-13,85.46021270751953
2022-05-16,87.70062255859375
2022-05-17,88.27879333496094
2022-05-18,86.29133605957031
2022-05-19,86.11968994140625
2022-05-20,85.59947204589844
2022-05-23,86.77681732177734
2022-05-24,88.31922912597656
2022-05-25,90.42749786376953
2022-05-26,90.06243896484375
2022-05-27,92.84607696533203
2022-05-31,92.00643157958984
2022-06-01,94.1694564819336
2022-06-02,94.00517272949219
2022-06-03,95.33767700195312
2022-06-06,96.76143646240234
2022-06-07,100.32085418701172
2022-06-08,100.62203216552734
2022-06-09,98.81493377685547
2022-06-10,97.026123046875
2022-06-13,92.5813980102539
2022-06-14,95.03649139404297
2022-06-15,93.43931579589844
2022-06-16,88.07279968261719
2022-06-17,82.60590362548828
2022-06-21,87.59822082519531
2022-06-22,82.60590362548828
2022-06-23,77.0203628540039
2022-06-24,76.84693908691406
2022-06-27,79.58495330810547
2022-06-28,81.09087371826172
2022-06-29,77.19376373291016
2022-06-30,74.8299331665039
2022-07-01,77.0020980834961
2022-07-05,73.36966705322266
2022-07-06,72.58477783203125
2022-07-07,75.33191680908203
2022-07-08,74.84819793701172
2022-07-11,74.62003326416016
2022-07-12,73.47918701171875
2022-07-13,72.69429016113281
2022-07-14,71.69036102294922
2022-07-15,74.51050567626953
2022-07-18,75.52357482910156
2022-07-19,77.95127868652344
2022-07-20,79.2655258178711
2022-07-21,77.76873016357422
2022-07-22,77.14812469482422
2022-07-25,79.62146759033203
2022-07-26,78.44412994384766
2022-07-27,80.62541198730469
2022-07-28,80.32422637939453
2022-07-29,81.22777557373047
2022-08-01,79.8496322631836
2022-08-02,79.895263671875
2022-08-03,78.04255676269531
2022-08-04,75.43230438232422
2022-08-05,76.44536590576172
2022-08-08,76.48187255859375
2022-08-09,78.06079864501953
2022-08-10,78.15206146240234
2022-08-11,80.61627960205078
2022-08-12,82.14044952392578
2022-08-15,81.37379455566406
2022-08-16,81.55634307861328
2022-08-17,82.92191314697266
2022-08-18,81.83313751220703
2022-08-19,81.60247039794922
2022-08-22,81.40869903564453
2022-08-23,84.34285736083984
2022-08-24,85.22863006591797
2022-08-25,86.55728912353516
2022-08-26,85.05331420898438
2022-08-29,85.99445343017578
2022-08-30,83.18026733398438
2022-08-31,82.5436019897461
2022-09-01,79.65558624267578
2022-09-02,81.62091064453125
2022-09-06,80.0523452758789
2022-09-07,79.6463623046875
2022-09-08,79.28652954101562
2022-09-09,81.22415924072266
2022-09-12,82.6358642578125
2022-09-13,79.49872589111328
2022-09-14,79.3510971069336
2022-09-15,75.54042053222656
2022-09-16,74.48855590820312
2022-09-19,75.59577178955078
2022-09-20,76.78604125976562
2022-09-21,74.98680114746094
2022-09-22,75.90948486328125
2022-09-23,70.11500549316406
2022-09-26,68.4264907836914
2022-09-27,70.32721710205078
2022-09-28,75.10675048828125
2022-09-29,74.39627838134766
2022-09-30,74.47932434082031
2022-10-03,78.0408935546875
2022-10-04,83.3740234375
2022-10-05,85.4500732421875
2022-10-06,86.14208984375
2022-10-07,85.34857177734375
2022-10-10,84.0660400390625
2022-10-11,83.35556030273438
2022-10-12,85.75455474853516
2022-10-13,89.40840911865234
2022-10-14,86.82487487792969
2022-10-17,88.07972717285156
2022-10-18,88.6794662475586
2022-10-19,90.3772201538086
2022-10-20,90.18345642089844
2022-10-21,92.67471313476562
2022-10-24,92.63780975341797
2022-10-25,92.47173309326172
2022-10-26,94.35401153564453
2022-10-27,95.5534896850586
2022-10-28,96.1440200805664
2022-10-31,96.22706604003906
2022-11-01,99.07816314697266
2022-11-02,95.25823211669922
2022-11-03,95.14752197265625
2022-11-04,95.47968292236328
2022-11-07,97.27892303466797
2022-11-08,96.9836654663086
2022-11-09,96.04252624511719
2022-11-10,98.02629089355469
2022-11-11,102.69511413574219
2022-11-14,101.7354965209961
2022-11-15,102.51978302001953
2022-11-16,100.22998809814453
2022-11-17,102.13816833496094
2022-11-18,101.44935607910156
2022-11-21,101.4865951538086
2022-11-22,104.52103424072266
2022-11-23,103.05035400390625
2022-11-25,103.11550903320312
2022-11-28,100.36029815673828
2022-11-29,101.43074035644531
2022-11-30,100.93740844726562
2022-12-01,100.56509399414062
2022-12-02,99.28055572509766
2022-12-05,96.9442138671875
2022-12-06,95.94824981689453
2022-12-07,95.88309478759766
2022-12-08,93.9190673828125
2022-12-09,91.21971893310547
2022-12-12,95.00812530517578
2022-12-13,95.06397247314453
2022-12-14,94.27278137207031
2022-12-15,94.44963836669922
2022-12-16,93.67706298828125
2022-12-19,93.64913177490234
2022-12-20,95.53868103027344
2022-12-21,96.19956970214844
2022-12-22,93.57466888427734
2022-12-23,96.74874877929688
2022-12-27,97.34446716308594
2022-12-28,95.08258819580078
2022-12-29,96.90697479248047
2022-12-30,96.8790512084961
2023-01-03,94.04006958007812
2023-01-04,93.71429443359375
2023-01-05,95.89238739013672
2023-01-06,98.38697814941406
2023-01-09,94.95227813720703
2023-01-10,94.542724609375
2023-01-11,94.40309143066406
2023-01-12,95.74346923828125
2023-01-13,95.90171813964844
2023-01-17,95.41769409179688
2023-01-18,95.60384368896484
2023-01-19,97.15829467773438
2023-01-20,99.55980682373047
2023-01-23,99.54118347167969
2023-01-24,99.60635375976562
2023-01-25,101.31903076171875
2023-01-26,103.77638244628906
2023-01-27,101.20734405517578
2023-01-30,99.05715942382812
2023-01-31,93.33265686035156
2023-02-01,91.21039581298828
2023-02-02,92.13191223144531
2023-02-03,91.97366333007812
2023-02-06,91.294189453125
2023-02-07,95.20359802246094
2023-02-08,95.63176727294922
2023-02-09,95.04534912109375
2023-02-10,99.95074462890625
2023-02-13,100.76986694335938
2023-02-14,100.48131561279297
2023-02-15,99.2712631225586
2023-02-16,97.66092681884766
2023-02-17,93.58978271484375
2023-02-21,93.69320678710938
2023-02-22,93.52397155761719
2023-02-23,94.35136413574219
2023-02-24,95.9027328491211
2023-02-27,97.45409393310547
2023-02-28,96.42925262451172
2023-03-01,100.82949829101562
2023-03-02,99.48497009277344
2023-03-03,99.68241882324219
2023-03-06,97.76437377929688
2023-03-07,95.70527648925781
2023-03-08,93.37352752685547
2023-03-09,95.09412384033203
2023-03-10,95.16935729980469
2023-03-13,89.8100814819336
2023-03-14,92.0948257446289
2023-03-15,88.05186462402344
2023-03-16,89.36817932128906
2023-03-17,89.05789947509766
2023-03-20,89.83829498291016
2023-03-21,89.83829498291016
2023-03-22,89.02969360351562
2023-03-23,87.94844818115234
2023-03-24,88.12709045410156
2023-03-27,90.47765350341797
2023-03-28,92.87521362304688
2023-03-29,94.2855453491211
2023-03-30,94.01287078857422
2023-03-31,95.31979370117188
2023-04-03,96.75833129882812
2023-04-04,92.40509796142578
2023-04-05,98.18746948242188
2023-04-06,96.69251251220703
2023-04-10,98.685791015625
2023-04-11,100.09612274169922
2023-04-12,99.69182586669922
2023-04-13,99.91747283935547
2023-04-14,99.90808868408203
2023-04-17,97.70794677734375
2023-04-18,98.07463836669922
2023-04-19,96.89936065673828
2023-04-20,95.19754791259766
2023-04-21,94.16331481933594
2023-04-24,94.67103576660156
2023-04-25,93.38292694091797
2023-04-26,93.33592224121094
2023-04-27,91.89736938476562
2023-04-28,93.0820541381836
2023-05-01,92.51792907714844
2023-05-02,89.06731414794922
2023-05-03,90.21437072753906
2023-05-04,86.79197692871094
2023-05-05,87.85442352294922
2023-05-08,88.34332275390625
2023-05-09,88.36215209960938
2023-05-10,88.59719848632812
2023-05-11,87.81681823730469
2023-05-12,87.64757537841797
2023-05-15,88.58779907226562
2023-05-16,86.3970718383789
2023-05-17,89.12371826171875
2023-05-18,90.52465057373047
2023-05-19,90.24898529052734
2023-05-22,90.83834838867188
2023-05-23,90.91439056396484
2023-05-24,91.7889404296875
2023-05-25,90.43909454345703
2023-05-26,90.220458984375
2023-05-30,88.9656753540039
2023-05-31,87.0835189819336
2023-06-01,88.4523696899414
2023-06-02,92.2357177734375
2023-06-05,91.27560424804688
2023-06-06,92.03609466552734
2023-06-07,96.05707550048828
2023-06-08,94.24146270751953
2023-06-09,93.8802261352539
2023-06-12,91.99806213378906
2023-06-13,92.09313201904297
2023-06-14,90.97142028808594
2023-06-15,92.22620391845703
2023-06-16,92.33077239990234
2023-06-20,88.86112976074219
2023-06-21,88.67101287841797
2023-06-22,86.32304382324219
2023-06-23,86.37057495117188
2023-06-26,86.99797058105469
2023-06-27,87.99607849121094
2023-06-28,88.78507995605469
2023-06-29,89.8592300415039
2023-06-30,90.667236328125
2023-07-03,90.93340301513672
2023-07-05,91.38018035888672
2023-07-06,90.68624877929688
2023-07-07,94.5266342163086
2023-07-10,95.37266540527344
2023-07-11,96.50385284423828
2023-07-12,96.92211151123047
2023-07-13,97.51148223876953
2023-07-14,95.49623107910156
2023-07-17,94.14640045166016
2023-07-18,96.16165161132812
2023-07-19,97.39741516113281
2023-07-20,98.90885162353516
2023-07-21,100.5058364868164
2023-07-24,101.57050323486328
2023-07-25,102.38800811767578
2023-07-26,104.17511749267578
2023-07-27,103.50971221923828
2023-07-28,104.89756774902344
2023-07-31,106.03827667236328
2023-08-01,106.57061004638672
2023-08-02,103.60475158691406
2023-08-03,104.9546127319336
2023-08-04,105.02114868164062
2023-08-07,105.9337158203125
2023-08-08,107.11244201660156
2023-08-09,108.76647186279297
2023-08-10,109.00410461425781
2023-08-11,110.87677764892578
2023-08-14,109.00410461425781
2023-08-15,107.82539367675781
2023-08-16,107.67328643798828
2023-08-17,108.98778533935547
2023-08-18,109.6114501953125
2023-08-21,108.73831939697266
2023-08-22,108.3641128540039
2023-08-23,107.711669921875
2023-08-24,107.83639526367188
2023-08-25,109.27562713623047
2023-08-28,108.54642486572266
2023-08-29,108.1242446899414
2023-08-30,109.04535675048828
2023-08-31,109.53469848632812
2023-09-01,112.42273712158203
2023-09-05,112.0101547241211
2023-09-06,111.9142074584961
2023-09-07,113.938720703125
2023-09-08,117.27772521972656
2023-09-11,117.38325500488281
2023-09-12,119.24466705322266
2023-09-13,118.17963409423828
2023-09-14,117.98773956298828
2023-09-15,116.12635040283203
2023-09-18,117.48880767822266
2023-09-19,115.34915924072266
2023-09-20,115.20523834228516
2023-09-21,115.08049774169922
2023-09-22,113.7756118774414
2023-09-25,115.38754272460938
2023-09-26,114.5815658569336
2023-09-27,115.90567016601562
2023-09-28,118.3811264038086
2023-09-29,115.28199768066406
2023-10-02,114.19778442382812
2023-10-03,110.94512176513672
2023-10-04,106.01338195800781
2023-10-05,105.0443115234375
2023-10-06,104.76605224609375
2023-10-09,106.70421600341797
2023-10-10,107.83639526367188
2023-10-11,107.5869369506836
2023-10-12,106.26284790039062
2023-10-13,106.1189193725586
2023-10-16,107.2511215209961
2023-10-17,109.29481506347656
2023-10-18,111.54000091552734
2023-10-19,110.52295684814453
2023-10-20,108.93981170654297
2023-10-23,108.46967315673828
2023-10-24,107.3950424194336
2023-10-25,106.25325012207031
2023-10-26,105.6391830444336
2023-10-27,106.43555450439453
2023-10-30,107.88436889648438
2023-10-31,109.4483413696289
2023-11-01,111.38648223876953
2023-11-02,113.33424377441406
2023-11-03,112.0581283569336
2023-11-06,112.11570739746094
2023-11-07,109.24684143066406
2023-11-08,107.27989959716797
2023-11-09,106.147705078125
2023-11-10,108.84385681152344
2023-11-13,109.52509307861328
2023-11-14,110.35984802246094
2023-11-15,110.81079864501953
2023-11-16,109.92965698242188
2023-11-17,112.67959594726562
2023-11-20,114.36441802978516
2023-11-21,113.68661499023438
2023-11-22,114.26758575439453
2023-11-24,114.867919921875
2023-11-27,114.57743835449219
2023-11-28,114.25790405273438
2023-11-29,118.34407806396484
2023-11-30,124.80255126953125
2023-12-01,125.58686065673828
2023-12-04,124.3668212890625
2023-12-05,123.65028381347656
2023-12-06,121.0359115600586
2023-12-07,120.66796112060547
2023-12-08,121.34577178955078
2023-12-11,122.40119934082031
2023-12-12,121.24893951416016
2023-12-13,123.12742614746094
2023-12-14,125.9838638305664
2023-12-15,125.75145721435547
2023-12-18,127.13612365722656
2023-12-19,129.5568389892578
2023-12-20,129.8182830810547
2023-12-21,130.0312957763672
2023-12-22,129.80859375
2023-12-26,131.41595458984375
2023-12-27,130.4282989501953
2023-12-28,128.62728881835938
2023-12-29,128.9177703857422
2024-01-02,130.0312957763672
2024-01-03,131.44500732421875
2024-01-04,130.98989868164062
2024-01-05,130.95118713378906
2024-01-08,129.60525512695312
2024-01-09,128.9855499267578
2024-01-10,125.30606842041016
2024-01-11,126.14846801757812
2024-01-12,128.65634155273438
2024-01-16,125.3641586303711
2024-01-17,124.20221710205078
2024-01-18,123.6212387084961
2024-01-19,124.99620819091797
2024-01-22,125.54813385009766
2024-01-23,126.95214080810547
2024-01-24,129.4309539794922
2024-01-25,133.2847442626953
2024-01-26,135.77325439453125
2024-01-29,134.6790771484375
2024-01-30,137.893798828125
2024-01-31,139.73355102539062
2024-02-01,140.93421936035156
2024-02-02,140.85675048828125
2024-02-05,142.57061767578125
2024-02-06,141.28280639648438
2024-02-07,141.88314819335938
2024-02-08,142.16395568847656
2024-02-09,141.04074096679688
2024-02-12,139.86911010742188
2024-02-13,140.5565948486328
2024-02-14,140.60501098632812
2024-02-15,141.72821044921875
2024-02-16,140.2555389404297
2024-02-20,137.6515350341797
2024-02-21,140.001953125
2024-02-22,142.99607849121094
2024-02-23,143.47398376464844
2024-02-26,144.64431762695312
2024-02-27,141.74771118164062
2024-02-28,137.7490692138672
2024-02-29,138.98765563964844
2024-03-01,140.63587951660156
2024-03-04,140.6944122314453
2024-03-05,142.48895263671875
2024-03-06,143.14236450195312
2024-03-07,145.52206420898438
2024-03-08,145.64883422851562
2024-03-11,145.795166015625
2024-03-12,146.6533966064453
2024-03-13,150.6520538330078
2024-03-14,150.56430053710938
2024-03-15,155.09934997558594
2024-03-18,152.8854522705078
2024-03-19,153.10977172851562
2024-03-20,154.83602905273438
2024-03-21,155.1481170654297
2024-03-22,155.50897216796875
2024-03-25,152.59286499023438
2024-03-26,152.72943115234375
2024-03-27,155.03109741210938
2024-03-28,159.30282592773438
2024-04-01,159.30282592773438
2024-04-02,165.3008270263672
2024-04-03,168.4412384033203
2024-04-04,166.46139526367188
2024-04-05,166.5296630859375
2024-04-08,164.38406372070312
2024-04-09,161.32167053222656
2024-04-10,161.07785034179688
2024-04-11,161.32167053222656
2024-04-12,158.4738311767578
2024-04-15,156.84510803222656
2024-04-16,153.97776794433594
2024-04-17,153.36334228515625
2024-04-18,149.52073669433594
2024-04-19,150.88612365722656
2024-04-22,153.1682891845703
2024-04-23,154.91403198242188
2024-04-24,153.88999938964844
2024-04-25,153.3535919189453
2024-04-26,147.66769409179688
2024-04-29,147.79446411132812
2024-04-30,139.67037963867188
2024-05-01,136.74452209472656
2024-05-02,140.31405639648438
2024-05-03,140.0604705810547
2024-05-06,141.5331573486328
2024-05-07,141.6209259033203
2024-05-08,143.30816650390625
2024-05-09,144.0688934326172
2024-05-10,142.0012969970703
2024-05-13,141.494140625
2024-05-14,141.26983642578125
2024-05-15,142.59622192382812
2024-05-16,142.24513244628906
2024-05-17,144.58473205566406
2024-05-20,141.96986389160156
2024-05-21,141.69461059570312
2024-05-22,140.47564697265625
2024-05-23,139.77769470214844
2024-05-24,140.25938415527344
2024-05-28,140.33802795410156
2024-05-29,135.84556579589844
2024-05-30,136.0421600341797
2024-05-31,139.6990509033203
2024-06-03,136.57298278808594
2024-06-04,134.66590881347656
2024-06-05,135.0591278076172
2024-06-06,136.0225067138672
2024-06-07,135.72760009765625
2024-06-10,135.77674865722656
2024-06-11,135.94384765625
2024-06-12,133.70254516601562
2024-06-13,135.33438110351562
2024-06-14,134.4398193359375
2024-06-17,134.96083068847656
2024-06-18,133.54527282714844
2024-06-20,135.6194610595703
2024-06-21,135.74725341796875
2024-06-24,136.19944763183594
2024-06-25,137.86077880859375
2024-06-26,137.40858459472656
2024-06-27,137.03501892089844
2024-06-28,138.77499389648438
2024-07-01,138.5390625
2024-07-02,138.08688354492188
2024-07-03,137.98855590820312
2024-07-05,136.05198669433594
2024-07-08,133.6435546875
2024-07-09,130.55682373046875
2024-07-10,131.6971435546875
2024-07-11,134.59710693359375
2024-07-12,136.2879180908203
2024-07-15,137.69366455078125
2024-07-16,137.40858459472656
2024-07-17,138.352294921875
2024-07-18,135.36387634277344
2024-07-19,136.1208038330078
2024-07-22,137.7329864501953
2024-07-23,134.7445526123047
2024-07-24,135.82589721679688
2024-07-25,140.09225463867188
2024-07-26,139.79736328125
2024-07-29,138.02789306640625
2024-07-30,144.6732177734375
2024-07-31,143.0118865966797
2024-08-01,138.55873107910156
2024-08-02,131.49070739746094
2024-08-05,129.40667724609375
2024-08-06,130.82225036621094
2024-08-07,130.64529418945312
2024-08-08,133.12254333496094
2024-08-09,133.1127166748047
2024-08-12,133.57473754882812
2024-08-13,132.37545776367188
2024-08-14,135.36387634277344
2024-08-15,136.3272247314453
2024-08-16,136.56317138671875
2024-08-19,136.9760284423828
2024-08-20,131.2270050048828
2024-08-21,132.70391845703125
2024-08-22,131.990234375
2024-08-23,134.18081665039062
2024-08-26,134.04205322265625
2024-08-27,133.19952392578125
2024-08-28,133.78433227539062
2024-08-29,135.30088806152344
2024-08-30,139.07742309570312
2024-09-03,133.81407165527344
2024-09-04,131.12786865234375
2024-09-05,127.75774383544922
2024-09-06,127.01433563232422
2024-09-09,126.84583282470703
2024-09-10,125.7654037475586
2024-09-11,123.90191650390625
2024-09-12,124.61559295654297
2024-09-13,125.58698272705078
2024-09-16,126.22135925292969
2024-09-17,127.17293548583984
2024-09-18,129.16526794433594
2024-09-19,131.38560485839844
2024-09-20,128.82826232910156
2024-09-23,129.958251953125
2024-09-24,128.33265686035156
2024-09-25,128.70932006835938
2024-09-26,129.53201293945312
2024-09-27,129.89877319335938
2024-09-30,130.29525756835938
2024-10-01,131.8217315673828
2024-10-02,133.28872680664062
2024-10-03,137.70953369140625
2024-10-04,137.4022674560547
2024-10-07,137.2833251953125
2024-10-08,131.1675262451172
2024-10-09,133.53652954101562
2024-10-10,135.2216033935547
2024-10-11,135.1522216796875
2024-10-14,134.23037719726562
2024-10-15,130.24569702148438
2024-10-16,131.147705078125
2024-10-17,132.17857360839844
2024-10-18,131.43516540527344
2024-10-21,130.16641235351562
2024-10-22,130.27542114257812
2024-10-23,127.9857177734375
2024-10-24,127.36126708984375
2024-10-25,127.0440673828125
2024-10-28,127.75774383544922
2024-10-29,122.1871109008789
2024-10-30,120.9976577758789
2024-10-31,120.7498550415039
2024-11-01,118.95575714111328
2024-11-04,119.96678924560547
2024-11-05,120.7696762084961
2024-11-06,126.77644348144531
2024-11-07,125.5671615600586
2024-11-08,125.33917999267578
2024-11-11,126.81609344482422
2024-11-12,126.57819366455078
2024-11-13,128.76878356933594
2024-11-14,128.62010192871094
2024-11-15,129.760009765625
2024-11-18,131.32000732421875
2024-11-19,130.94000244140625
2024-11-20,131.4499969482422
2024-11-21,131.41000366210938
2024-11-22,133.27000427246094
2024-11-25,133.27999877929688
2024-11-26,134.25
2024-11-27,133.35000610351562
2024-11-29,133.97999572753906
2024-12-02,136.42999267578125
2024-12-03,134.47999572753906
2024-12-04,130.60000610351562
2024-12-05,129.8300018310547
2024-12-06,128.67999267578125
2024-12-09,130.0800018310547
2024-12-10,125.62000274658203
2024-12-11,125.33000183105469
2024-12-12,123.98999786376953
2024-12-13,122.72000122070312
2024-12-16,116.29000091552734
2024-12-17,115.83000183105469
