,USB
2019-07-15,42.643001556396484
2019-07-16,42.57878494262695
2019-07-17,43.52604675292969
2019-07-18,44.30473327636719
2019-07-19,44.15220260620117
2019-07-22,44.417118072509766
2019-07-23,44.97904968261719
2019-07-24,45.42859649658203
2019-07-25,45.4045295715332
2019-07-26,46.06279754638672
2019-07-29,45.805908203125
2019-07-30,45.87013244628906
2019-07-31,45.8781623840332
2019-08-01,44.70611572265625
2019-08-02,44.497398376464844
2019-08-05,42.58681106567383
2019-08-06,42.99622344970703
2019-08-07,42.233585357666016
2019-08-08,42.51455307006836
2019-08-09,42.37808609008789
2019-08-12,41.93656539916992
2019-08-13,42.41019821166992
2019-08-14,40.860870361328125
2019-08-15,41.1659049987793
2019-08-16,41.96868133544922
2019-08-19,42.28175735473633
2019-08-20,41.44688034057617
2019-08-21,41.63151168823242
2019-08-22,41.78404235839844
2019-08-23,40.9009895324707
2019-08-26,41.1739501953125
2019-08-27,40.973243713378906
2019-08-28,41.40674591064453
2019-08-29,42.05698013305664
2019-08-30,42.297821044921875
2019-09-03,41.75996780395508
2019-09-04,42.11317825317383
2019-09-05,42.76341247558594
2019-09-06,42.87580490112305
2019-09-09,44.079959869384766
2019-09-10,44.84257888793945
2019-09-11,44.914833068847656
2019-09-12,44.738224029541016
2019-09-13,45.019195556640625
2019-09-16,44.84257888793945
2019-09-17,44.874691009521484
2019-09-18,44.882728576660156
2019-09-19,44.79442596435547
2019-09-20,44.50541687011719
2019-09-23,44.698089599609375
2019-09-24,44.417118072509766
2019-09-25,44.74625015258789
2019-09-26,44.609779357910156
2019-09-27,44.836265563964844
2019-09-30,44.76347732543945
2019-10-01,43.50162124633789
2019-10-02,42.773624420166016
2019-10-03,42.911128997802734
2019-10-04,43.75237274169922
2019-10-07,43.622947692871094
2019-10-08,42.369178771972656
2019-10-09,42.55522155761719
2019-10-10,42.886878967285156
2019-10-11,43.250858306884766
2019-10-14,43.08100128173828
2019-10-15,43.485435485839844
2019-10-16,44.14064025878906
2019-10-17,44.25387191772461
2019-10-18,44.54507064819336
2019-10-21,45.45102310180664
2019-10-22,45.82310485839844
2019-10-23,45.76648712158203
2019-10-24,45.5480842590332
2019-10-25,45.89590835571289
2019-10-28,46.12239074707031
2019-10-29,46.38124084472656
2019-10-30,46.203269958496094
2019-10-31,46.12239074707031
2019-11-01,46.57537078857422
2019-11-04,47.02833557128906
2019-11-05,47.392330169677734
2019-11-06,47.529842376708984
2019-11-07,47.80486297607422
2019-11-08,47.64308166503906
2019-11-11,47.432777404785156
2019-11-12,47.3033561706543
2019-11-13,47.408512115478516
2019-11-14,47.376155853271484
2019-11-15,47.79677200317383
2019-11-18,48.176944732666016
2019-11-19,48.063697814941406
2019-11-20,47.812950134277344
2019-11-21,48.120330810546875
2019-11-22,48.573299407958984
2019-11-25,48.38725662231445
2019-11-26,48.4681396484375
2019-11-27,48.68654251098633
2019-11-29,48.55712127685547
2019-12-02,48.33872985839844
2019-12-03,47.6673469543457
2019-12-04,47.974727630615234
2019-12-05,48.20930862426758
2019-12-06,48.64610290527344
2019-12-09,48.532859802246094
2019-12-10,48.49241638183594
2019-12-11,47.92619705200195
2019-12-12,48.97773361206055
2019-12-13,48.75124740600586
2019-12-16,49.06671142578125
2019-12-17,49.0828971862793
2019-12-18,48.60565185546875
2019-12-19,48.54093933105469
2019-12-20,48.34681701660156
2019-12-23,48.19312286376953
2019-12-24,48.26592254638672
2019-12-26,48.65419006347656
2019-12-27,48.314453125
2019-12-30,48.200408935546875
2019-12-31,48.29816818237305
2020-01-02,48.22484588623047
2020-01-03,47.66276550292969
2020-01-06,47.011085510253906
2020-01-07,46.56304931640625
2020-01-08,46.46529769897461
2020-01-09,46.48159408569336
2020-01-10,46.16389465332031
2020-01-13,46.19647979736328
2020-01-14,46.09871292114258
2020-01-15,44.779048919677734
2020-01-16,44.95827102661133
2020-01-17,45.08860397338867
2020-01-21,44.33102035522461
2020-01-22,44.75461959838867
2020-01-23,44.70573425292969
2020-01-24,43.85855484008789
2020-01-27,43.614166259765625
2020-01-28,43.874839782714844
2020-01-29,43.66304397583008
2020-01-30,44.192535400390625
2020-01-31,43.353492736816406
2020-02-03,43.73635482788086
2020-02-04,44.1681022644043
2020-02-05,44.96641540527344
2020-02-06,44.64057159423828
2020-02-07,44.49394226074219
2020-02-10,44.51023483276367
2020-02-11,44.74646759033203
2020-02-12,44.648719787597656
2020-02-13,44.95011901855469
2020-02-14,44.89310073852539
2020-02-18,44.33102035522461
2020-02-19,44.59983444213867
2020-02-20,44.64057159423828
2020-02-21,44.436912536621094
2020-02-24,43.23944854736328
2020-02-25,41.31696701049805
2020-02-26,40.45348358154297
2020-02-27,38.7102165222168
2020-02-28,37.8304328918457
2020-03-02,39.231563568115234
2020-03-03,37.55347442626953
2020-03-04,38.0096549987793
2020-03-05,35.6635856628418
2020-03-06,34.58015823364258
2020-03-09,29.586589813232422
2020-03-10,31.47649383544922
2020-03-11,29.496986389160156
2020-03-12,25.749788284301758
2020-03-13,30.221982955932617
2020-03-16,26.531814575195312
2020-03-17,27.46861457824707
2020-03-18,26.88209342956543
2020-03-19,27.053165435791016
2020-03-20,26.531814575195312
2020-03-23,23.56663703918457
2020-03-24,25.41579818725586
2020-03-25,26.091922760009766
2020-03-26,29.472557067871094
2020-03-27,29.138559341430664
2020-03-30,29.567188262939453
2020-03-31,28.396699905395508
2020-04-01,26.31949806213379
2020-04-02,26.929468154907227
2020-04-03,25.70952796936035
2020-04-06,28.33076286315918
2020-04-07,28.396699905395508
2020-04-08,29.385845184326172
2020-04-09,31.364139556884766
2020-04-13,30.325538635253906
2020-04-14,29.509489059448242
2020-04-15,27.4735050201416
2020-04-16,26.195858001708984
2020-04-17,28.899518966674805
2020-04-20,28.231843948364258
2020-04-21,26.978927612304688
2020-04-22,27.407560348510742
2020-04-23,27.506465911865234
2020-04-24,28.025772094726562
2020-04-27,29.5754337310791
2020-04-28,30.210134506225586
2020-04-29,31.70209312438965
2020-04-30,30.086484909057617
2020-05-01,28.80060386657715
2020-05-04,28.413192749023438
2020-05-05,27.646602630615234
2020-05-06,27.374584197998047
2020-05-07,28.190637588500977
2020-05-08,28.643991470336914
2020-05-11,27.489988327026367
2020-05-12,26.088699340820312
2020-05-13,24.275266647338867
2020-05-14,25.693042755126953
2020-05-15,25.289138793945312
2020-05-18,27.168514251708984
2020-05-19,26.368955612182617
2020-05-20,27.250944137573242
2020-05-21,27.135543823242188
2020-05-22,27.14378547668457
2020-05-26,29.534217834472656
2020-05-27,31.009695053100586
2020-05-28,30.09473419189453
2020-05-29,29.311662673950195
2020-06-01,30.243104934692383
2020-06-02,30.185407638549805
2020-06-03,31.883438110351562
2020-06-04,33.029205322265625
2020-06-05,34.9250602722168
2020-06-08,35.86474609375
2020-06-09,34.7025032043457
2020-06-10,32.41098403930664
2020-06-11,29.789751052856445
2020-06-12,30.919021606445312
2020-06-15,31.965869903564453
2020-06-16,32.4274787902832
2020-06-17,31.743314743041992
2020-06-18,31.792774200439453
2020-06-19,32.0400505065918
2020-06-22,31.504270553588867
2020-06-23,31.81749153137207
2020-06-24,30.3914794921875
2020-06-25,31.364139556884766
2020-06-26,29.72381019592285
2020-06-29,30.31594467163086
2020-06-30,30.707929611206055
2020-07-01,30.007366180419922
2020-07-02,29.932308197021484
2020-07-06,30.716276168823242
2020-07-07,29.673765182495117
2020-07-08,29.615381240844727
2020-07-09,28.53952407836914
2020-07-10,30.391000747680664
2020-07-13,30.716276168823242
2020-07-14,30.265911102294922
2020-07-15,31.39181137084961
2020-07-16,31.32508659362793
2020-07-17,30.049062728881836
2020-07-20,29.66542625427246
2020-07-21,30.524442672729492
2020-07-22,30.24088478088379
2020-07-23,30.666231155395508
2020-07-24,30.791324615478516
2020-07-27,30.157487869262695
2020-07-28,30.29093360900879
2020-07-29,31.4501895904541
2020-07-30,30.782981872558594
2020-07-31,30.724611282348633
2020-08-03,30.691240310668945
2020-08-04,30.215866088867188
2020-08-05,30.741296768188477
2020-08-06,30.682910919189453
2020-08-07,31.241689682006836
2020-08-10,31.250030517578125
2020-08-11,31.91722869873047
2020-08-12,31.53358268737793
2020-08-13,31.166627883911133
2020-08-14,31.50857162475586
2020-08-17,30.799667358398438
2020-08-18,30.29926872253418
2020-08-19,30.157487869262695
2020-08-20,29.69878387451172
2020-08-21,29.365184783935547
2020-08-24,30.649545669555664
2020-08-25,30.53278923034668
2020-08-26,30.2075252532959
2020-08-27,30.808002471923828
2020-08-28,31.024850845336914
2020-08-31,30.357646942138672
2020-09-01,30.59950065612793
2020-09-02,31.366788864135742
2020-09-03,31.241689682006836
2020-09-04,31.95058822631836
2020-09-08,30.624526977539062
2020-09-09,30.466064453125
2020-09-10,29.840564727783203
2020-09-11,30.59117317199707
2020-09-14,31.583627700805664
2020-09-15,31.124916076660156
2020-09-16,31.825481414794922
2020-09-17,31.600309371948242
2020-09-18,31.3751277923584
2020-09-21,30.157487869262695
2020-09-22,29.682106018066406
2020-09-23,28.773042678833008
2020-09-24,28.964859008789062
2020-09-25,29.323482513427734
2020-09-28,30.107440948486328
2020-09-29,29.786794662475586
2020-09-30,30.25090217590332
2020-10-01,30.377471923828125
2020-10-02,31.027210235595703
2020-10-05,31.837270736694336
2020-10-06,31.575685501098633
2020-10-07,32.731719970703125
2020-10-08,33.33082962036133
2020-10-09,33.0523796081543
2020-10-12,33.54179382324219
2020-10-13,32.41951370239258
2020-10-14,32.276058197021484
2020-10-15,33.02705001831055
2020-10-16,33.02705001831055
2020-10-19,32.88361740112305
2020-10-20,33.08612060546875
2020-10-21,32.75703430175781
2020-10-22,34.15777587890625
2020-10-23,34.309669494628906
2020-10-26,33.718990325927734
2020-10-27,32.411067962646484
2020-10-28,31.474422454833984
2020-10-29,32.12417221069336
2020-10-30,32.86673355102539
2020-11-02,33.533348083496094
2020-11-03,34.444679260253906
2020-11-04,32.9089241027832
2020-11-05,34.140899658203125
2020-11-06,33.0523796081543
2020-11-09,37.26302719116211
2020-11-10,37.24615478515625
2020-11-11,36.91706085205078
2020-11-12,36.123870849609375
2020-11-13,36.5457878112793
2020-11-16,37.364288330078125
2020-11-17,37.153324127197266
2020-11-18,36.50358200073242
2020-11-19,36.48671340942383
2020-11-20,35.99729537963867
2020-11-23,36.360145568847656
2020-11-24,38.309364318847656
2020-11-25,37.70180892944336
2020-11-27,37.30522155761719
2020-11-30,36.461395263671875
2020-12-01,37.33897018432617
2020-12-02,37.70180892944336
2020-12-03,37.946529388427734
2020-12-04,38.28404998779297
2020-12-07,37.803070068359375
2020-12-08,37.9549560546875
2020-12-09,38.6890754699707
2020-12-10,38.91691207885742
2020-12-11,38.680641174316406
2020-12-14,37.8115119934082
2020-12-15,38.13215637207031
2020-12-16,38.267173767089844
2020-12-17,38.20809555053711
2020-12-18,37.85370635986328
2020-12-21,38.25029754638672
2020-12-22,38.46968460083008
2020-12-23,39.43163299560547
2020-12-24,39.22913360595703
2020-12-28,39.37257385253906
2020-12-29,38.925350189208984
2020-12-30,39.3000373840332
2020-12-31,39.674739837646484
2021-01-04,39.274497985839844
2021-01-05,39.4022331237793
2021-01-06,41.73554229736328
2021-01-07,42.57008361816406
2021-01-08,41.99952697753906
2021-01-11,42.01655578613281
2021-01-12,42.280548095703125
2021-01-13,42.161319732666016
2021-01-14,41.965457916259766
2021-01-15,41.21608352661133
2021-01-19,40.93505859375
2021-01-20,38.81465148925781
2021-01-21,38.89128494262695
2021-01-22,39.0530891418457
2021-01-25,38.96792221069336
2021-01-26,38.4825325012207
2021-01-27,36.45579147338867
2021-01-28,37.27330017089844
2021-01-29,36.48984909057617
2021-02-01,36.404701232910156
2021-02-02,37.682064056396484
2021-02-03,38.09080505371094
2021-02-04,39.436302185058594
2021-02-05,39.47035598754883
2021-02-08,40.36451721191406
2021-02-09,40.543338775634766
2021-02-10,40.32192611694336
2021-02-11,40.236778259277344
2021-02-12,40.568885803222656
2021-02-16,41.42897415161133
2021-02-17,41.98249053955078
2021-02-18,41.77811813354492
2021-02-19,42.59562683105469
2021-02-22,43.37907409667969
2021-02-23,43.949623107910156
2021-02-24,44.97150802612305
