,COF
2017-09-18,70.67642211914062
2017-09-19,71.30168914794922
2017-09-20,72.04150390625
2017-09-21,71.84774017333984
2017-09-22,72.16478729248047
2017-09-25,72.64037322998047
2017-09-26,72.92220306396484
2017-09-27,73.91737365722656
2017-09-28,74.08472442626953
2017-09-29,74.56031036376953
2017-10-02,75.66999053955078
2017-10-03,76.06631469726562
2017-10-04,76.03987121582031
2017-10-05,76.70040130615234
2017-10-06,76.65637969970703
2017-10-09,76.8853759765625
2017-10-10,76.8853759765625
2017-10-11,76.4009780883789
2017-10-12,74.4986343383789
2017-10-13,75.17677307128906
2017-10-16,76.4890365600586
2017-10-17,75.80208587646484
2017-10-18,76.32173156738281
2017-10-19,77.04386901855469
2017-10-20,78.9726333618164
2017-10-23,79.01665496826172
2017-10-24,78.8405532836914
2017-10-25,79.98543548583984
2017-10-26,81.48262786865234
2017-10-27,81.71159362792969
2017-10-30,81.40336608886719
2017-10-31,81.18318939208984
2017-11-01,80.93658447265625
2017-11-02,81.42098236083984
2017-11-03,80.67236328125
2017-11-06,81.28887939453125
2017-11-07,79.36894989013672
2017-11-08,78.35614776611328
2017-11-09,77.59872436523438
2017-11-10,77.10330200195312
2017-11-13,76.92635345458984
2017-11-14,76.08586883544922
2017-11-15,77.52793884277344
2017-11-16,77.10330200195312
2017-11-17,77.70489501953125
2017-11-20,78.09419250488281
2017-11-21,77.8110580444336
2017-11-22,77.20061492919922
2017-11-24,77.3067855834961
2017-11-27,76.85557556152344
2017-11-28,79.40354919433594
2017-11-29,80.48291778564453
2017-11-30,81.39418029785156
2017-12-01,82.03115844726562
2017-12-04,83.95101928710938
2017-12-05,83.08399200439453
2017-12-06,83.04859924316406
2017-12-07,84.11026763916016
2017-12-08,84.74727630615234
2017-12-11,84.90650939941406
2017-12-12,85.11883544921875
2017-12-13,83.80059814453125
2017-12-14,83.21669006347656
2017-12-15,85.20732879638672
2017-12-18,87.8614730834961
2017-12-19,87.35717010498047
2017-12-20,87.22447204589844
2017-12-21,88.0472640991211
2017-12-22,88.91429138183594
2017-12-26,88.40115356445312
2017-12-27,88.25076293945312
2017-12-28,88.73734283447266
2017-12-29,88.10037231445312
2018-01-02,88.12689208984375
2018-01-03,87.97648620605469
2018-01-04,89.72822570800781
2018-01-05,89.73707580566406
2018-01-08,89.1797103881836
2018-01-09,89.96712493896484
2018-01-10,91.24995422363281
2018-01-11,92.38238525390625
2018-01-12,93.27594757080078
2018-01-16,92.38238525390625
2018-01-17,92.35585021972656
2018-01-18,91.48883056640625
2018-01-19,92.34700775146484
2018-01-22,93.32904815673828
2018-01-23,93.52367401123047
2018-01-24,93.12555694580078
2018-01-25,92.24082946777344
2018-01-26,92.80706787109375
2018-01-29,92.54161834716797
2018-01-30,91.54190063476562
2018-01-31,91.97543334960938
2018-02-01,92.6478271484375
2018-02-02,89.8609390258789
2018-02-05,85.8177719116211
2018-02-06,87.09175872802734
2018-02-07,86.80866241455078
2018-02-08,81.21722412109375
2018-02-09,81.7681655883789
2018-02-12,84.58499145507812
2018-02-13,84.6916275024414
2018-02-14,86.531005859375
2018-02-15,87.6772689819336
2018-02-16,88.44147491455078
2018-02-20,87.49068450927734
2018-02-21,86.53987121582031
2018-02-22,85.90010070800781
2018-02-23,88.00607299804688
2018-02-26,89.52556610107422
2018-02-27,88.19264221191406
2018-02-28,87.01974487304688
2018-03-01,85.75791931152344
2018-03-02,85.94452667236328
2018-03-05,86.9930648803711
2018-03-06,87.11749267578125
2018-03-07,86.75316619873047
2018-03-08,87.21521759033203
2018-03-09,89.56111145019531
2018-03-12,89.26788330078125
2018-03-13,87.81057739257812
2018-03-14,86.37104797363281
2018-03-15,87.1263656616211
2018-03-16,88.2904281616211
2018-03-19,87.65950775146484
2018-03-20,87.6772689819336
2018-03-21,87.24188995361328
2018-03-22,84.10516357421875
2018-03-23,82.096923828125
2018-03-26,84.47836303710938
2018-03-27,83.18991088867188
2018-03-28,83.76748657226562
2018-03-29,85.1447982788086
2018-04-02,83.305419921875
2018-04-03,84.80713653564453
2018-04-04,85.61573791503906
2018-04-05,86.6554183959961
2018-04-06,84.1673583984375
2018-04-09,84.8604507446289
2018-04-10,86.03338623046875
2018-04-11,84.72718048095703
2018-04-12,86.08670806884766
2018-04-13,85.65129089355469
2018-04-16,86.10448455810547
2018-04-17,86.61986541748047
2018-04-18,86.31774139404297
2018-04-19,87.39292907714844
2018-04-20,87.06415557861328
2018-04-23,86.63764953613281
2018-04-24,86.56653594970703
2018-04-25,82.42571258544922
2018-04-26,81.4482650756836
2018-04-27,81.50157928466797
2018-04-30,80.52413940429688
2018-05-01,79.67997741699219
2018-05-02,79.24455261230469
2018-05-03,78.12492370605469
2018-05-04,79.13793182373047
2018-05-07,79.0135269165039
2018-05-08,80.13314819335938
2018-05-09,81.8481216430664
2018-05-10,82.34573364257812
2018-05-11,82.66704559326172
2018-05-14,83.16679382324219
2018-05-15,84.46975708007812
2018-05-16,85.45144653320312
2018-05-17,86.33496856689453
2018-05-18,86.05828857421875
2018-05-21,86.15646362304688
2018-05-22,86.33496856689453
2018-05-23,85.38005065917969
2018-05-24,85.07662963867188
2018-05-25,84.61253356933594
2018-05-29,81.80134582519531
2018-05-30,83.18464660644531
2018-05-31,83.88965606689453
2018-06-01,84.57684326171875
2018-06-04,85.17478942871094
2018-06-05,84.20201873779297
2018-06-06,86.08505249023438
2018-06-07,86.35281372070312
2018-06-08,86.54022979736328
2018-06-11,85.90657043457031
2018-06-12,85.9155044555664
2018-06-13,85.68347930908203
2018-06-14,85.92444610595703
2018-06-15,86.79903411865234
2018-06-18,86.95074462890625
2018-06-19,85.97798156738281
2018-06-20,85.40681457519531
2018-06-21,85.01414489746094
2018-06-22,84.79104614257812
2018-06-25,84.31806182861328
2018-06-26,83.65762329101562
2018-06-27,82.39928436279297
2018-06-28,82.50640106201172
2018-06-29,82.01551818847656
2018-07-02,83.6933364868164
2018-07-03,82.94367218017578
2018-07-05,82.69378662109375
2018-07-06,82.90799713134766
2018-07-09,86.17432403564453
2018-07-10,85.68347930908203
2018-07-11,85.06770324707031
2018-07-12,84.99628448486328
2018-07-13,84.41619873046875
2018-07-16,85.59423065185547
2018-07-17,85.65670776367188
2018-07-18,86.64729309082031
2018-07-19,85.11231231689453
2018-07-20,86.77227020263672
2018-07-23,88.66423797607422
2018-07-24,88.31616973876953
2018-07-25,88.28048706054688
2018-07-26,86.10294342041016
2018-07-27,84.30911254882812
2018-07-30,83.68441772460938
2018-07-31,84.17526245117188
2018-08-01,84.95167541503906
2018-08-02,85.46929168701172
2018-08-03,86.6432876586914
2018-08-06,86.50887298583984
2018-08-07,87.20790100097656
2018-08-08,87.49468231201172
2018-08-09,87.4857177734375
2018-08-10,86.12350463867188
2018-08-13,85.86360168457031
2018-08-14,87.64701080322266
2018-08-15,87.16307830810547
2018-08-16,88.6507568359375
2018-08-17,88.87480926513672
2018-08-20,89.52005004882812
2018-08-21,90.0577621459961
2018-08-22,90.02191162109375
2018-08-23,89.20637512207031
2018-08-24,89.13470458984375
2018-08-27,90.42520904541016
2018-08-28,90.10260009765625
2018-08-29,89.74410247802734
2018-08-30,88.94648742675781
2018-08-31,88.80310821533203
2018-09-04,89.46627807617188
2018-09-05,89.48420715332031
2018-09-06,87.96068572998047
2018-09-07,88.15784454345703
2018-09-10,88.24746704101562
2018-09-11,88.39086151123047
2018-09-12,87.29751586914062
2018-09-13,86.9300765991211
2018-09-14,87.8172836303711
2018-09-17,87.01969909667969
2018-09-18,86.95694732666016
2018-09-19,88.68659210205078
2018-09-20,88.9554672241211
2018-09-21,88.7314224243164
2018-09-24,87.49468231201172
2018-09-25,87.35128021240234
2018-09-26,86.20416259765625
2018-09-27,85.5499496459961
2018-09-28,85.07500457763672
2018-10-01,85.0928955078125
2018-10-02,85.61268615722656
2018-10-03,86.6881103515625
2018-10-04,86.59848022460938
2018-10-05,86.08765411376953
2018-10-08,86.41924285888672
2018-10-09,86.03388214111328
2018-10-10,83.85616302490234
2018-10-11,81.49919891357422
2018-10-12,81.3647689819336
2018-10-15,81.14968872070312
2018-10-16,82.11754608154297
2018-10-17,81.9831314086914
2018-10-18,80.97044372558594
2018-10-19,82.11754608154297
2018-10-22,79.34834289550781
2018-10-23,78.00407409667969
2018-10-24,76.94658660888672
2018-10-25,79.10637664794922
2018-10-26,76.84798431396484
2018-10-29,77.48429107666016
2018-10-30,78.72100830078125
2018-10-31,80.02944946289062
2018-11-01,80.02944946289062
2018-11-02,78.21017456054688
2018-11-05,78.90921020507812
2018-11-06,79.9218978881836
2018-11-07,81.14070892333984
2018-11-08,81.78883361816406
2018-11-09,81.3747329711914
2018-11-12,80.2225341796875
2018-11-13,80.92466735839844
2018-11-14,80.04253387451172
2018-11-15,80.25857543945312
2018-11-16,78.89031219482422
2018-11-19,78.97132873535156
2018-11-20,77.42304229736328
2018-11-21,77.81011199951172
2018-11-23,77.08096313476562
2018-11-26,79.1873550415039
2018-11-27,79.38539123535156
2018-11-28,81.38375854492188
2018-11-29,79.99752044677734
2018-11-30,80.72664642333984
2018-12-03,81.4377670288086
2018-12-04,76.41487121582031
2018-12-06,76.16280364990234
2018-12-07,74.41648864746094
2018-12-10,74.21846008300781
2018-12-11,73.23728942871094
2018-12-12,73.8493881225586
2018-12-13,72.36408996582031
2018-12-14,70.869873046875
2018-12-17,69.2315444946289
2018-12-18,68.60143280029297
2018-12-19,67.21520233154297
2018-12-20,67.05315399169922
2018-12-21,65.16280364990234
2018-12-24,63.713558197021484
2018-12-26,66.98114013671875
2018-12-27,67.50323486328125
2018-12-28,67.20619201660156
2018-12-31,68.04332733154297
2019-01-02,69.5466079711914
2019-01-03,68.55644989013672
2019-01-04,71.59898376464844
2019-01-07,71.99507141113281
2019-01-08,72.03105163574219
2019-01-09,72.52613830566406
2019-01-10,71.96803283691406
2019-01-11,72.85921478271484
2019-01-14,73.27326965332031
2019-01-15,73.38130187988281
2019-01-16,75.27165222167969
2019-01-17,75.29865264892578
2019-01-18,76.48686218261719
2019-01-22,75.07362365722656
2019-01-23,70.39275360107422
2019-01-24,72.17510223388672
2019-01-25,71.67098236083984
2019-01-28,71.54499053955078
2019-01-29,71.61699676513672
2019-01-30,72.80520629882812
2019-01-31,72.54413604736328
2019-02-01,72.80520629882812
2019-02-04,73.26428985595703
2019-02-05,72.78721618652344
2019-02-06,72.13908386230469
2019-02-07,71.1399154663086
2019-02-08,70.41610717773438
2019-02-11,70.60608673095703
2019-02-12,72.18939971923828
2019-02-13,72.37034606933594
2019-02-14,72.02654266357422
2019-02-15,73.79985809326172
2019-02-19,74.36981964111328
2019-02-20,74.84028625488281
2019-02-21,74.25220489501953
2019-02-22,73.465087890625
2019-02-25,73.66411590576172
2019-02-26,73.19367218017578
2019-02-27,74.42414093017578
2019-02-28,75.6183853149414
2019-03-01,76.2336196899414
2019-03-04,75.37411499023438
2019-03-05,75.06649017333984
2019-03-06,74.65029907226562
2019-03-07,73.5374755859375
2019-03-08,73.618896484375
2019-03-11,74.95790100097656
2019-03-12,75.04839324951172
2019-03-13,75.76314544677734
2019-03-14,75.28363800048828
2019-03-15,76.29692840576172
2019-03-18,76.8126449584961
2019-03-19,76.36930847167969
2019-03-20,75.04839324951172
2019-03-21,74.99412536621094
2019-03-22,72.37938690185547
2019-03-25,71.80038452148438
2019-03-26,72.97655487060547
2019-03-27,72.44274139404297
2019-03-28,73.24797058105469
2019-03-29,73.90841674804688
2019-04-01,76.43263244628906
2019-04-02,76.61358642578125
2019-04-03,77.18357849121094
2019-04-04,78.44116973876953
2019-04-05,78.29640197753906
2019-04-08,77.84404754638672
2019-04-09,76.99359130859375
2019-04-10,77.47308349609375
2019-04-11,78.03404235839844
2019-04-12,79.46353912353516
2019-04-15,78.6040267944336
2019-04-16,79.53592681884766
2019-04-17,79.54495239257812
2019-04-18,79.71686553955078
2019-04-22,79.26447296142578
2019-04-23,79.78924560546875
2019-04-24,79.42733764648438
2019-04-25,79.66258239746094
2019-04-26,84.80149841308594
2019-04-29,83.58012390136719
2019-04-30,83.98722839355469
2019-05-01,83.76107025146484
2019-05-02,84.06867980957031
2019-05-03,85.28102111816406
2019-05-06,84.69293212890625
2019-05-07,82.87439727783203
2019-05-08,81.62588500976562
2019-05-09,81.60775756835938
2019-05-10,82.14396667480469
2019-05-13,79.55394744873047
2019-05-14,81.1170425415039
2019-05-15,81.22607421875
2019-05-16,82.68013000488281
2019-05-17,82.28025817871094
2019-05-20,83.04363250732422
2019-05-21,83.78881072998047
2019-05-22,82.93460083007812
2019-05-23,81.10794830322266
2019-05-24,82.49836730957031
2019-05-28,80.65357208251953
2019-05-29,81.2806167602539
2019-05-30,80.29004669189453
2019-05-31,78.03628540039062
2019-06-03,79.13591003417969
2019-06-04,81.71683502197266
2019-06-05,81.69865417480469
2019-06-06,82.11669921875
2019-06-07,82.02581787109375
2019-06-10,82.18028259277344
2019-06-11,83.00727844238281
2019-06-12,82.28936004638672
2019-06-13,82.48927307128906
2019-06-14,82.30752563476562
2019-06-17,81.74407958984375
2019-06-18,82.96185302734375
2019-06-19,82.22573852539062
2019-06-20,83.27080535888672
2019-06-21,83.17086029052734
2019-06-24,80.62631225585938
2019-06-25,80.71717071533203
2019-06-26,81.22607421875
2019-06-27,81.18064880371094
2019-06-28,82.46202087402344
2019-07-01,83.6434326171875
2019-07-02,82.78916931152344
2019-07-03,84.50675964355469
2019-07-05,84.09780883789062
2019-07-08,83.42532348632812
2019-07-09,83.87062072753906
2019-07-10,81.93492889404297
2019-07-11,82.43475341796875
2019-07-12,82.76190185546875
2019-07-15,81.56231689453125
2019-07-16,81.72590637207031
2019-07-17,80.14466094970703
2019-07-18,80.66265106201172
2019-07-19,82.38024139404297
2019-07-22,83.35262298583984
2019-07-23,85.73358154296875
2019-07-24,88.0782470703125
2019-07-25,87.15128326416016
2019-07-26,89.13241577148438
2019-07-29,88.0782470703125
2019-07-30,82.88912963867188
2019-07-31,83.98875427246094
2019-08-01,82.97091674804688
2019-08-02,82.01251983642578
2019-08-05,79.06430053710938
2019-08-06,80.59774017333984
2019-08-07,80.27825164794922
2019-08-08,81.0176010131836
2019-08-09,80.0592041015625
2019-08-12,78.21539306640625
2019-08-13,79.60279846191406
2019-08-14,76.17076873779297
2019-08-15,76.3716049194336
2019-08-16,78.04196166992188
2019-08-19,79.38374328613281
2019-08-20,77.78639221191406
2019-08-21,78.51661682128906
2019-08-22,78.25190734863281
2019-08-23,75.8604507446289
2019-08-26,76.92839050292969
2019-08-27,75.8604507446289
2019-08-28,77.21134185791016
2019-08-29,78.69916534423828
2019-08-30,79.06430053710938
2019-09-03,77.90503692626953
2019-09-04,78.46184539794922
2019-09-05,80.6159896850586
2019-09-06,80.497314453125
2019-09-09,83.02569580078125
2019-09-10,83.81980895996094
2019-09-11,84.05713653564453
2019-09-12,84.80560302734375
2019-09-13,85.45366668701172
2019-09-16,86.11084747314453
2019-09-17,85.64537811279297
2019-09-18,85.70925903320312
2019-09-19,85.13420104980469
2019-09-20,84.65042877197266
2019-09-23,84.75081634521484
2019-09-24,83.38169860839844
2019-09-25,83.32693481445312
2019-09-26,83.18087005615234
2019-09-27,83.37256622314453
2019-09-30,83.04396057128906
2019-10-01,81.3005599975586
2019-10-02,78.72654724121094
2019-10-03,78.34318542480469
2019-10-04,79.70320892333984
2019-10-07,79.30157470703125
2019-10-08,77.03791046142578
2019-10-09,78.21539306640625
2019-10-10,79.43850708007812
2019-10-11,81.0723648071289
2019-10-14,80.88069152832031
2019-10-15,82.26809692382812
2019-10-16,82.09467315673828
2019-10-17,82.15856170654297
2019-10-18,81.96687316894531
2019-10-21,83.35431671142578
2019-10-22,84.12102508544922
2019-10-23,84.69606018066406
2019-10-24,83.95672607421875
2019-10-25,85.11595916748047
2019-10-28,86.86846160888672
2019-10-29,86.22040557861328
2019-10-30,86.28429412841797
2019-10-31,85.11595916748047
2019-11-01,86.94147491455078
2019-11-04,87.78121948242188
2019-11-05,88.81265258789062
2019-11-06,88.57534790039062
2019-11-07,89.17778015136719
2019-11-08,89.14112091064453
2019-11-11,88.91199493408203
2019-11-12,89.09529876708984
2019-11-13,88.27041625976562
2019-11-14,88.57289123535156
2019-11-15,89.25110626220703
2019-11-18,89.08613586425781
2019-11-19,88.96697235107422
2019-11-20,88.45372009277344
2019-11-21,88.69203186035156
2019-11-22,89.91100311279297
2019-11-25,91.52407836914062
2019-11-26,90.93751525878906
2019-11-27,91.88153839111328
2019-11-29,91.66155242919922
2019-12-02,90.94667053222656
2019-12-03,89.97515106201172
2019-12-04,90.96500396728516
2019-12-05,91.25829315185547
2019-12-06,92.91719818115234
2019-12-09,93.67790985107422
2019-12-10,93.87037658691406
2019-12-11,92.9630126953125
2019-12-12,95.34599304199219
2019-12-13,95.65760803222656
2019-12-16,94.70443725585938
2019-12-17,95.63011169433594
2019-12-18,95.48347473144531
2019-12-19,94.75025177001953
2019-12-20,94.7410659790039
2019-12-23,94.33779907226562
2019-12-24,94.35615539550781
2019-12-26,94.84190368652344
2019-12-27,94.4019546508789
2019-12-30,94.072021484375
2019-12-31,94.31947326660156
2020-01-02,94.9610595703125
2020-01-03,93.48545837402344
2020-01-06,92.64225006103516
2020-01-07,91.72571563720703
2020-01-08,92.69723510742188
2020-01-09,93.95286560058594
2020-01-10,93.07301330566406
2020-01-13,93.4029541015625
2020-01-14,93.99870300292969
2020-01-15,93.79705810546875
2020-01-16,94.32865905761719
2020-01-17,95.43765258789062
2020-01-21,93.65959167480469
2020-01-22,97.84809112548828
2020-01-23,97.17903137207031
2020-01-24,95.59345245361328
2020-01-27,92.715576171875
2020-01-28,93.5221176147461
2020-01-29,92.7522201538086
2020-01-30,93.64125061035156
2020-01-31,91.4690933227539
2020-02-03,91.42327117919922
2020-02-04,93.2104721069336
2020-02-05,95.99671936035156
2020-02-06,94.87857818603516
2020-02-07,93.6640625
2020-02-10,93.80207061767578
2020-02-11,94.21610260009766
2020-02-12,94.58413696289062
2020-02-13,94.56573486328125
2020-02-14,94.43692779541016
2020-02-18,94.79574584960938
2020-02-19,95.81704711914062
2020-02-20,95.2649917602539
2020-02-21,93.06599426269531
2020-02-24,90.3885726928711
2020-02-25,85.36494445800781
2020-02-26,85.4017333984375
2020-02-27,82.04344940185547
2020-02-28,81.20618438720703
2020-03-02,84.15963745117188
2020-03-03,79.51322174072266
2020-03-04,82.190673828125
2020-03-05,78.28031921386719
2020-03-06,75.71333312988281
2020-03-09,67.23017120361328
2020-03-10,72.08818817138672
2020-03-11,65.71204376220703
2020-03-12,58.544639587402344
2020-03-13,67.01856231689453
2020-03-16,51.018394470214844
2020-03-17,49.61067581176758
2020-03-18,40.75950241088867
2020-03-19,42.56285858154297
2020-03-20,41.41276550292969
2020-03-23,39.443790435791016
2020-03-24,46.84122848510742
2020-03-25,48.15693664550781
2020-03-26,53.24497985839844
2020-03-27,50.880374908447266
2020-03-30,49.56466293334961
2020-03-31,46.39038848876953
2020-04-01,41.109134674072266
2020-04-02,40.41907501220703
2020-04-03,38.89174270629883
2020-04-06,45.47030258178711
2020-04-07,48.68138122558594
2020-04-08,52.1868896484375
2020-04-09,55.305946350097656
2020-04-13,51.98447036743164
2020-04-14,50.91718673706055
2020-04-15,48.39616775512695
2020-04-16,46.01315689086914
2020-04-17,50.26392364501953
2020-04-20,49.56466293334961
2020-04-21,47.07124328613281
2020-04-22,47.40248107910156
2020-04-23,48.405364990234375
2020-04-24,51.66244888305664
2020-04-27,54.45948791503906
2020-04-28,58.65504837036133
2020-04-29,64.17552947998047
2020-04-30,59.58432388305664
2020-05-01,56.65848159790039
2020-05-04,56.66767120361328
2020-05-05,56.0880241394043
2020-05-06,53.8154296875
2020-05-07,55.95921325683594
2020-05-08,57.60779571533203
2020-05-11,55.10712814331055
2020-05-12,53.81049728393555
2020-05-13,49.98541259765625
2020-05-14,54.792236328125
2020-05-15,53.745662689208984
2020-05-18,58.71920394897461
2020-05-19,55.8017692565918
2020-05-20,56.940948486328125
2020-05-21,56.422298431396484
2020-05-22,55.76471710205078
2020-05-26,60.9420166015625
2020-05-27,65.64693450927734
2020-05-28,63.479713439941406
2020-05-29,63.016632080078125
2020-06-01,63.89649200439453
2020-06-02,65.66547393798828
2020-06-03,68.85150909423828
2020-06-04,71.45404815673828
2020-06-05,73.18597412109375
2020-06-08,74.0936279296875
2020-06-09,72.67658233642578
2020-06-10,66.49903106689453
2020-06-11,61.2383918762207
2020-06-12,65.41542053222656
2020-06-15,65.91553497314453
2020-06-16,68.1661376953125
2020-06-17,66.19339752197266
2020-06-18,64.81341552734375
2020-06-19,63.044410705566406
2020-06-22,63.257423400878906
2020-06-23,64.43365478515625
2020-06-24,60.62711715698242
2020-06-25,62.0904655456543
2020-06-26,56.64458465576172
2020-06-29,57.774505615234375
2020-06-30,57.9690055847168
2020-07-01,56.21854019165039
2020-07-02,56.63532638549805
2020-07-06,58.02457046508789
2020-07-07,55.48686599731445
2020-07-08,56.85759353637695
2020-07-09,54.04204177856445
2020-07-10,56.31114959716797
2020-07-13,57.01505661010742
2020-07-14,56.200016021728516
2020-07-15,58.9785270690918
2020-07-16,58.68215560913086
2020-07-17,57.41329574584961
2020-07-20,56.348209381103516
2020-07-21,58.22832107543945
2020-07-22,59.32122039794922
2020-07-23,60.57152557373047
2020-07-24,60.25663757324219
2020-07-27,60.886444091796875
2020-07-28,59.36751174926758
2020-07-29,61.47917556762695
2020-07-30,60.05287170410156
2020-07-31,59.08967208862305
2020-08-03,58.802555084228516
2020-08-04,58.571014404296875
2020-08-05,59.89543533325195
2020-08-06,58.858123779296875
2020-08-07,60.991668701171875
2020-08-10,62.53154754638672
2020-08-11,64.59088134765625
2020-08-12,63.21798324584961
2020-08-13,62.74488830566406
2020-08-14,64.44245910644531
2020-08-17,61.95640563964844
2020-08-18,60.73194122314453
2020-08-19,60.94529342651367
2020-08-20,59.6187858581543
2020-08-21,59.18280029296875
2020-08-24,62.485164642333984
2020-08-25,62.06774139404297
2020-08-26,61.483314514160156
2020-08-27,64.57232666015625
2020-08-28,65.98233795166016
2020-08-31,64.0343017578125
2020-09-01,63.61687088012695
2020-09-02,64.34968566894531
2020-09-03,64.8598861694336
2020-09-04,68.6353530883789
2020-09-08,65.26805114746094
2020-09-09,65.46286010742188
2020-09-10,64.39607238769531
2020-09-11,65.90811920166016
2020-09-14,69.2383041381836
2020-09-15,67.99528503417969
2020-09-16,70.65757751464844
2020-09-17,70.48131561279297
2020-09-18,70.30508422851562
2020-09-21,66.46468353271484
2020-09-22,64.89700317382812
2020-09-23,63.199424743652344
2020-09-24,63.17160415649414
2020-09-25,64.34041595458984
2020-09-28,66.16785430908203
2020-09-29,65.35153198242188
2020-09-30,66.65950775146484
2020-10-01,67.65206146240234
2020-10-02,69.51659393310547
2020-10-05,72.39221954345703
2020-10-06,70.15665435791016
2020-10-07,72.57777404785156
2020-10-08,74.47014617919922
2020-10-09,74.09909057617188
2020-10-12,74.59072875976562
2020-10-13,73.78369140625
2020-10-14,72.96739196777344
2020-10-15,72.86534118652344
2020-10-16,73.48684692382812
2020-10-19,71.53883361816406
2020-10-20,71.67797088623047
2020-10-21,68.38488006591797
2020-10-22,71.19561004638672
2020-10-23,72.3458480834961
2020-10-26,69.52587890625
2020-10-27,68.70028686523438
2020-10-28,66.85430908203125
2020-10-29,67.82829284667969
2020-10-30,67.79119873046875
2020-11-02,70.20304107666016
2020-11-03,71.95626068115234
2020-11-04,70.08246612548828
2020-11-05,73.00448608398438
2020-11-06,72.23355865478516
2020-11-09,80.76004791259766
2020-11-10,80.50926208496094
2020-11-11,78.64237213134766
2020-11-12,77.62995147705078
2020-11-13,80.52784729003906
2020-11-16,82.30187225341797
2020-11-17,81.51239013671875
2020-11-18,79.51543426513672
2020-11-19,78.9395751953125
2020-11-20,77.62995147705078
2020-11-23,81.06656646728516
2020-11-24,84.8561019897461
2020-11-25,83.50004577636719
2020-11-27,81.51239013671875
2020-11-30,79.5433120727539
2020-12-01,83.31426239013672
2020-12-02,84.88395690917969
2020-12-03,84.78179931640625
2020-12-04,85.67345428466797
2020-12-07,86.35148620605469
2020-12-08,86.04497528076172
2020-12-09,88.16267395019531
2020-12-10,87.93045043945312
2020-12-11,85.60845947265625
2020-12-14,83.98301696777344
2020-12-15,86.08213806152344
2020-12-16,86.92736053466797
2020-12-17,87.3824691772461
2020-12-18,85.05115509033203
2020-12-21,88.50633239746094
2020-12-22,88.22767639160156
2020-12-23,89.92739868164062
2020-12-24,90.37323760986328
2020-12-28,90.60543823242188
2020-12-29,89.33296966552734
2020-12-30,90.91194152832031
2020-12-31,91.81289672851562
2021-01-04,90.87480163574219
2021-01-05,93.01105499267578
2021-01-06,99.73563385009766
2021-01-07,102.84716033935547
2021-01-08,102.68925476074219
2021-01-11,101.52824401855469
2021-01-12,102.87503051757812
2021-01-13,104.10105895996094
2021-01-14,106.25588989257812
2021-01-15,104.51900482177734
2021-01-19,104.82551574707031
2021-01-20,103.45087432861328
2021-01-21,100.81307220458984
2021-01-22,97.84085845947266
2021-01-25,95.23091888427734
2021-01-26,92.81600952148438
2021-01-27,95.37953186035156
2021-01-28,99.23407745361328
2021-01-29,96.83776092529297
2021-02-01,95.53741455078125
2021-02-02,98.49102783203125
2021-02-03,99.57774353027344
2021-02-04,104.63976287841797
2021-02-05,106.33020782470703
2021-02-08,107.74198913574219
2021-02-09,107.67695617675781
2021-02-10,109.24666595458984
2021-02-11,108.81940460205078
2021-02-12,109.36741638183594
2021-02-16,111.6507568359375
2021-02-17,110.82129669189453
2021-02-18,109.05984497070312
2021-02-19,111.42706298828125
2021-02-22,114.24163818359375
2021-02-23,114.20435333251953
2021-02-24,116.01239776611328
2021-02-25,111.12883758544922
2021-02-26,112.01422119140625
2021-03-01,115.49980163574219
2021-03-02,115.06178283691406
2021-03-03,116.87914276123047
2021-03-04,117.37307739257812
2021-03-05,119.01335906982422
2021-03-08,119.93601989746094
2021-03-09,117.7085952758789
2021-03-10,120.7188949584961
2021-03-11,123.11405944824219
2021-03-12,123.533447265625
2021-03-15,123.58003997802734
2021-03-16,119.7496337890625
2021-03-17,122.69462585449219
2021-03-18,119.58186340332031
2021-03-19,117.82975006103516
2021-03-22,116.70205688476562
2021-03-23,114.08321380615234
2021-03-24,115.4811782836914
2021-03-25,119.17181396484375
2021-03-26,120.7748031616211
2021-03-29,117.88565063476562
2021-03-30,119.81485748291016
2021-03-31,118.57533264160156
2021-04-01,120.9518814086914
2021-04-05,123.58003997802734
2021-04-06,123.04882049560547
2021-04-07,123.92488098144531
2021-04-08,123.70120239257812
2021-04-09,125.04322814941406
2021-04-12,125.1084976196289
2021-04-13,123.64529418945312
2021-04-14,126.5344467163086
2021-04-15,125.69561004638672
2021-04-16,127.38249969482422
2021-04-19,126.19890594482422
2021-04-20,122.55486297607422
2021-04-21,123.86896514892578
2021-04-22,123.95283508300781
2021-04-23,126.45053100585938
2021-04-26,128.8830108642578
2021-04-27,129.49810791015625
2021-04-28,134.54005432128906
2021-04-29,139.0788116455078
2021-04-30,138.9390106201172
2021-05-03,139.72189331054688
2021-05-04,141.67906188964844
2021-05-05,143.15155029296875
2021-05-06,145.79837036132812
2021-05-07,146.98196411132812
2021-05-10,146.67442321777344
2021-05-11,144.23263549804688
2021-05-12,142.56442260742188
2021-05-13,145.6585693359375
2021-05-14,147.73284912109375
2021-05-17,149.4053955078125
2021-05-18,146.61160278320312
2021-05-19,146.83584594726562
2021-05-20,147.45254516601562
2021-05-21,148.61114501953125
2021-05-24,150.19027709960938
2021-05-25,147.8356475830078
2021-05-26,149.3493194580078
2021-05-27,151.17132568359375
2021-05-28,150.22763061523438
2021-06-01,155.338623046875
2021-06-02,155.03025817871094
2021-06-03,155.37599182128906
