,INTU
2014-07-03,75.27274322509766
2014-07-07,74.34822082519531
2014-07-08,74.45830535888672
2014-07-09,74.37574768066406
2014-07-10,73.78848266601562
2014-07-11,73.81605529785156
2014-07-14,74.62346649169922
2014-07-15,74.4766845703125
2014-07-16,74.80697631835938
2014-07-17,74.11884307861328
2014-07-18,75.16482543945312
2014-07-21,74.71522521972656
2014-07-22,75.35749053955078
2014-07-23,75.26575469970703
2014-07-24,75.7795639038086
2014-07-25,75.82544708251953
2014-07-28,76.01811981201172
2014-07-29,75.86215209960938
2014-07-30,76.4218521118164
2014-07-31,75.210693359375
2014-08-01,73.91697692871094
2014-08-04,74.33903503417969
2014-08-05,73.81605529785156
2014-08-06,74.28398132324219
2014-08-07,74.17388153076172
2014-08-08,74.66934204101562
2014-08-11,75.05469512939453
2014-08-12,75.26575469970703
2014-08-13,76.50440979003906
2014-08-14,76.89898681640625
2014-08-15,76.81640625
2014-08-18,77.46785736083984
2014-08-19,78.34867095947266
2014-08-20,78.23857879638672
2014-08-21,78.73402404785156
2014-08-22,76.67874145507812
2014-08-25,76.0639877319336
2014-08-26,75.82544708251953
2014-08-27,75.84380340576172
2014-08-28,76.48606872558594
2014-08-29,76.3209228515625
2014-09-02,76.04562377929688
2014-09-03,75.34832000732422
2014-09-04,75.47677612304688
2014-09-05,77.0549545288086
2014-09-08,77.2201156616211
2014-09-09,76.56864929199219
2014-09-10,77.6054916381836
2014-09-11,78.13765716552734
2014-09-12,77.06414031982422
2014-09-15,76.72465515136719
2014-09-16,76.8714370727539
2014-09-17,77.35772705078125
2014-09-18,78.5964126586914
2014-09-19,79.56901550292969
2014-09-22,78.46797180175781
2014-09-23,78.37619018554688
2014-09-24,79.54147338867188
2014-09-25,77.85320281982422
2014-09-26,78.95426177978516
2014-09-29,80.54161071777344
2014-09-30,80.42231750488281
2014-10-01,78.65148162841797
2014-10-02,77.55040740966797
2014-10-03,78.2293930053711
2014-10-06,77.67889404296875
2014-10-07,75.66944885253906
2014-10-08,77.12359619140625
2014-10-09,75.2921142578125
2014-10-10,73.7828140258789
2014-10-13,73.3318099975586
2014-10-14,73.06495666503906
2014-10-15,73.16618347167969
2014-10-16,72.37467193603516
2014-10-17,74.57428741455078
2014-10-20,74.58350372314453
2014-10-21,76.72783660888672
2014-10-22,75.4301528930664
2014-10-23,76.8750991821289
2014-10-24,78.1911849975586
2014-10-27,78.2371826171875
2014-10-28,79.45201873779297
2014-10-29,79.03785705566406
2014-10-30,79.9122085571289
2014-10-31,80.9981918334961
2014-11-03,81.30189514160156
2014-11-04,81.40310668945312
2014-11-05,81.66081237792969
2014-11-06,82.0289306640625
2014-11-07,81.73442840576172
2014-11-10,82.71916198730469
2014-11-11,83.4830551147461
2014-11-12,82.47988891601562
2014-11-13,83.23456573486328
2014-11-14,83.46466064453125
2014-11-17,83.68551635742188
2014-11-18,84.06288146972656
2014-11-19,84.13646697998047
2014-11-20,83.50146484375
2014-11-21,84.41261291503906
2014-11-24,85.28689575195312
2014-11-25,85.27774810791016
2014-11-26,84.89114379882812
2014-11-28,86.39130401611328
2014-12-01,86.62137603759766
2014-12-02,85.89434814453125
2014-12-03,86.23485565185547
2014-12-04,86.39130401611328
2014-12-05,86.21643829345703
2014-12-08,85.92194366455078
2014-12-09,85.3329086303711
2014-12-10,85.18565368652344
2014-12-11,85.93113708496094
2014-12-12,84.82673645019531
2014-12-15,85.28689575195312
2014-12-16,84.77151489257812
2014-12-17,85.48019409179688
2014-12-18,86.95272827148438
2014-12-19,86.43731689453125
2014-12-22,87.1459732055664
2014-12-23,87.56934356689453
2014-12-24,87.053955078125
2014-12-26,86.68580627441406
2014-12-29,86.29007720947266
2014-12-30,85.69184875488281
2014-12-31,84.84516906738281
2015-01-02,83.94324493408203
2015-01-05,83.61190032958984
2015-01-06,81.04420471191406
2015-01-07,81.8379135131836
2015-01-08,82.93621826171875
2015-01-09,81.19186401367188
2015-01-12,80.03817749023438
2015-01-13,79.65974426269531
2015-01-14,79.58594512939453
2015-01-15,78.52455139160156
2015-01-16,79.76127624511719
2015-01-20,80.68425750732422
2015-01-21,79.74282836914062
2015-01-22,81.94868469238281
2015-01-23,82.53014373779297
2015-01-26,82.47474670410156
2015-01-27,81.63490295410156
2015-01-28,80.75806427001953
2015-01-29,81.63490295410156
2015-01-30,80.13046264648438
2015-02-02,81.47799682617188
2015-02-03,83.52690124511719
2015-02-04,83.56383514404297
2015-02-05,84.6436996459961
2015-02-06,81.06267547607422
2015-02-09,81.0718994140625
2015-02-10,82.27171325683594
2015-02-11,81.94868469238281
2015-02-12,82.50244140625
2015-02-13,83.29618072509766
2015-02-17,83.14850616455078
2015-02-18,82.84392547607422
2015-02-19,84.08991241455078
2015-02-20,89.26766204833984
2015-02-23,88.91693878173828
2015-02-24,89.87679290771484
2015-02-25,90.11678314208984
2015-02-26,90.1536865234375
2015-02-27,90.10752868652344
2015-03-02,91.07665252685547
2015-03-03,90.44903564453125
2015-03-04,89.94142150878906
2015-03-05,90.55980682373047
2015-03-06,89.90448760986328
2015-03-09,90.12602996826172
2015-03-10,88.04014587402344
2015-03-11,87.84635162353516
2015-03-12,89.23074340820312
2015-03-13,90.23675537109375
2015-03-16,91.72271728515625
2015-03-17,91.3535385131836
2015-03-18,92.23033905029297
2015-03-19,92.09188079833984
2015-03-20,92.69184112548828
2015-03-23,92.41492462158203
2015-03-24,92.01806640625
2015-03-25,89.82144165039062
2015-03-26,89.47993469238281
2015-03-27,89.58147430419922
2015-03-30,90.66133117675781
2015-03-31,89.48918151855469
2015-04-01,90.1536865234375
2015-04-02,90.91050720214844
2015-04-06,90.3105697631836
2015-04-07,89.84913635253906
2015-04-08,90.60791778564453
2015-04-09,90.61714172363281
2015-04-10,91.50546264648438
2015-04-13,90.58015441894531
2015-04-14,90.57086944580078
2015-04-15,90.64491271972656
2015-04-16,90.11748504638672
2015-04-17,88.44264221191406
2015-04-20,89.43273162841797
2015-04-21,89.97866821289062
2015-04-22,92.68061828613281
2015-04-23,93.87429809570312
2015-04-24,93.67070770263672
2015-04-27,94.01309204101562
2015-04-28,94.0593490600586
2015-04-29,93.6244888305664
2015-04-30,92.83792114257812
2015-05-01,93.07852172851562
2015-05-04,93.72624969482422
2015-05-05,92.54183197021484
2015-05-06,92.10694122314453
2015-05-07,92.59734344482422
2015-05-08,95.07720947265625
2015-05-11,94.68858337402344
2015-05-12,94.6238021850586
2015-05-13,94.60530853271484
2015-05-14,96.06730651855469
2015-05-15,94.68858337402344
2015-05-18,94.69781494140625
2015-05-19,95.55838012695312
2015-05-20,95.66017150878906
2015-05-21,96.3819351196289
2015-05-22,98.78781127929688
2015-05-26,96.85384368896484
2015-05-27,97.33501434326172
2015-05-28,97.24248504638672
2015-05-29,96.3726806640625
2015-06-01,98.47317504882812
2015-06-02,98.28807067871094
2015-06-03,98.86180877685547
2015-06-04,97.58486938476562
2015-06-05,97.71441650390625
2015-06-08,96.69654083251953
2015-06-09,96.82608795166016
2015-06-10,99.45401763916016
2015-06-11,97.92720794677734
2015-06-12,96.90937805175781
2015-06-15,95.3548355102539
2015-06-16,95.9840316772461
2015-06-17,96.08580780029297
2015-06-18,96.59473419189453
2015-06-19,96.52997589111328
2015-06-22,97.62185668945312
2015-06-23,96.93714141845703
2015-06-24,95.3548355102539
2015-06-25,95.86373138427734
2015-06-26,95.5306167602539
2015-06-29,93.47640228271484
2015-06-30,93.24506378173828
2015-07-01,94.03160858154297
2015-07-02,93.83729553222656
2015-07-06,94.30919647216797
2015-07-07,95.8452377319336
2015-07-08,95.93798065185547
2015-07-09,96.07713317871094
2015-07-10,96.8006362915039
2015-07-13,97.79312896728516
2015-07-14,98.1641616821289
2015-07-15,98.62793731689453
2015-07-16,100.26969909667969
2015-07-17,99.03607177734375
2015-07-20,98.90618133544922
2015-07-21,98.46094512939453
2015-07-22,98.98966979980469
2015-07-23,99.48128509521484
2015-07-24,98.96186828613281
2015-07-27,97.3942642211914
2015-07-28,97.98790740966797
2015-07-29,97.87660217285156
2015-07-30,98.0806655883789
2015-07-31,98.10848999023438
2015-08-03,97.44064331054688
2015-08-04,97.94151306152344
2015-08-05,99.04534912109375
2015-08-06,96.62439727783203
2015-08-07,97.8023910522461
2015-08-10,97.3849868774414
2015-08-11,97.04179382324219
2015-08-12,97.13455963134766
2015-08-13,97.30149841308594
2015-08-14,97.96936798095703
2015-08-17,97.91371154785156
2015-08-18,98.06212615966797
2015-08-19,98.57227325439453
2015-08-20,95.47421264648438
2015-08-21,82.81294250488281
2015-08-24,78.14730072021484
2015-08-25,74.08456420898438
2015-08-26,77.25686645507812
2015-08-27,80.32707214355469
2015-08-28,79.96531677246094
2015-08-31,79.53865814208984
2015-09-01,78.00814819335938
2015-09-02,79.61286163330078
2015-09-03,79.80762481689453
2015-09-04,78.96357727050781
2015-09-08,81.38449096679688
2015-09-09,80.36417388916016
2015-09-10,81.9039535522461
2015-09-11,82.8407974243164
2015-09-14,82.38627624511719
2015-09-15,82.54396057128906
2015-09-16,82.98920440673828
2015-09-17,79.5572280883789
2015-09-18,79.2974853515625
2015-09-21,80.52185821533203
2015-09-22,80.55897521972656
2015-09-23,81.24536895751953
2015-09-24,81.49580383300781
2015-09-25,81.51436614990234
2015-09-28,79.97462463378906
2015-09-29,80.54042053222656
2015-09-30,82.32134246826172
2015-10-01,82.4233627319336
2015-10-02,83.01700592041016
2015-10-05,84.69589233398438
2015-10-06,84.23212432861328
2015-10-07,84.65090942382812
2015-10-08,85.88866424560547
2015-10-09,86.27022552490234
2015-10-12,86.7448501586914
2015-10-13,85.02317810058594
2015-10-14,84.13908386230469
2015-10-15,86.01895141601562
2015-10-16,87.12641143798828
2015-10-19,87.55451202392578
2015-10-20,87.75924682617188
2015-10-21,87.35905456542969
2015-10-22,90.14167022705078
2015-10-23,91.14676666259766
2015-10-26,90.9327392578125
2015-10-27,91.23051452636719
2015-10-28,91.19329833984375
2015-10-29,90.969970703125
2015-10-30,90.67213439941406
2015-11-02,90.74662017822266
2015-11-03,90.9327392578125
2015-11-04,91.9936752319336
2015-11-05,90.99787902832031
2015-11-06,91.46318054199219
2015-11-09,90.74662017822266
2015-11-10,92.02156066894531
2015-11-11,92.4961929321289
2015-11-12,91.24913787841797
2015-11-13,89.8345718383789
2015-11-16,90.17891693115234
2015-11-17,89.74153137207031
2015-11-18,89.91831970214844
2015-11-19,90.66283416748047
2015-11-20,96.04191589355469
2015-11-23,94.02244567871094
2015-11-24,92.84052276611328
2015-11-25,92.92428588867188
2015-11-27,93.23140716552734
2015-11-30,93.25000762939453
2015-12-01,94.72972869873047
2015-12-02,92.59857940673828
2015-12-03,89.69497680664062
2015-12-04,91.78890228271484
2015-12-07,91.97505187988281
2015-12-08,91.50041198730469
2015-12-09,90.94204711914062
2015-12-10,90.26265716552734
2015-12-11,89.45303344726562
2015-12-14,89.62054443359375
2015-12-15,91.18401336669922
2015-12-16,92.1797866821289
2015-12-17,91.08161926269531
2015-12-18,88.94114685058594
2015-12-21,89.04354095458984
2015-12-22,90.46739959716797
2015-12-23,91.20259857177734
2015-12-24,90.82103729248047
2015-12-28,91.4073486328125
2015-12-29,92.44966888427734
2015-12-30,91.46318054199219
2015-12-31,89.80663299560547
2016-01-04,87.83370208740234
2016-01-05,89.2947998046875
2016-01-06,89.61119842529297
2016-01-07,88.16423034667969
2016-01-08,86.95059967041016
2016-01-11,87.75346374511719
2016-01-12,88.5469741821289
2016-01-13,85.60631561279297
2016-01-14,88.05220794677734
2016-01-15,85.41024017333984
2016-01-19,84.84078979492188
2016-01-20,85.87702178955078
2016-01-21,85.8396987915039
2016-01-22,87.38938903808594
2016-01-25,85.63429260253906
2016-01-26,86.48384857177734
2016-01-27,84.73809814453125
2016-01-28,85.91436004638672
2016-01-29,89.16312408447266
2016-02-01,89.9659652709961
2016-02-02,87.89349365234375
2016-02-03,89.51786804199219
2016-02-04,90.32072448730469
2016-02-05,85.69033813476562
2016-02-08,84.8781509399414
2016-02-09,84.14063262939453
2016-02-10,84.26200866699219
2016-02-11,85.33556365966797
2016-02-12,88.27623748779297
2016-02-16,89.02306365966797
2016-02-17,91.82373046875
2016-02-18,90.0593032836914
2016-02-19,90.73147583007812
2016-02-22,91.7210464477539
2016-02-23,90.89017486572266
2016-02-24,92.26248168945312
2016-02-25,93.42008972167969
2016-02-26,89.3871841430664
2016-02-29,90.21800231933594
2016-03-01,92.2905044555664
2016-03-02,92.0757827758789
2016-03-03,91.21692657470703
2016-03-04,92.58924102783203
2016-03-07,92.77594757080078
2016-03-08,92.67325592041016
2016-03-09,92.85999298095703
2016-03-10,91.50634765625
2016-03-11,93.31739807128906
2016-03-14,92.82262420654297
2016-03-15,92.72927856445312
2016-03-16,93.62547302246094
2016-03-17,94.12960815429688
2016-03-18,95.23117065429688
2016-03-21,95.23117065429688
2016-03-22,95.36188507080078
2016-03-23,94.94176483154297
2016-03-24,95.11914825439453
2016-03-28,95.26851654052734
2016-03-29,95.75396728515625
2016-03-30,96.32342529296875
2016-03-31,97.0982894897461
2016-04-01,97.73310852050781
2016-04-04,97.98516082763672
2016-04-05,96.99555969238281
2016-04-06,98.14383697509766
2016-04-07,96.58970642089844
2016-04-08,96.78631591796875
2016-04-11,96.07482147216797
2016-04-12,96.15907287597656
2016-04-13,96.72078704833984
2016-04-14,96.36504364013672
2016-04-15,96.27142333984375
2016-04-18,97.1701889038086
2016-04-19,97.29190063476562
2016-04-20,97.12336730957031
2016-04-21,95.77520751953125
2016-04-22,95.80329895019531
2016-04-25,95.83138275146484
2016-04-26,97.29190063476562
2016-04-27,96.90803527832031
2016-04-28,94.90452575683594
2016-04-29,94.45515441894531
2016-05-02,95.69092559814453
2016-05-03,94.9326171875
2016-05-04,93.5189208984375
2016-05-05,93.99637603759766
2016-05-06,94.59556579589844
2016-05-09,95.18539428710938
2016-05-10,96.24333953857422
2016-05-11,95.79393768310547
2016-05-12,95.69092559814453
2016-05-13,95.5224380493164
2016-05-16,97.1139907836914
2016-05-17,95.63478088378906
2016-05-18,96.14971160888672
2016-05-19,94.95133209228516
2016-05-20,96.45864868164062
2016-05-23,97.94728088378906
2016-05-24,100.4656753540039
2016-05-25,98.32173156738281
2016-05-26,100.01629638671875
2016-05-27,101.00867462158203
2016-05-31,99.85713195800781
2016-06-01,100.3626937866211
2016-06-02,101.2240219116211
2016-06-03,100.59674072265625
2016-06-06,101.23332977294922
2016-06-07,101.53295135498047
2016-06-08,100.5780029296875
2016-06-09,100.66228485107422
2016-06-10,99.65113067626953
2016-06-13,98.92091369628906
2016-06-14,99.4452133178711
2016-06-15,99.50135040283203
2016-06-16,99.69795227050781
2016-06-17,98.64002990722656
2016-06-20,100.50311279296875
2016-06-21,101.01805114746094
2016-06-22,99.6605224609375
2016-06-23,102.00106811523438
2016-06-24,98.61195373535156
2016-06-27,97.53529357910156
2016-06-28,99.22987365722656
2016-06-29,102.31939697265625
2016-06-30,104.49140930175781
2016-07-01,104.77230072021484
2016-07-05,105.54935455322266
2016-07-06,106.05488586425781
2016-07-07,106.96304321289062
2016-07-08,108.39923858642578
2016-07-11,108.5400161743164
2016-07-12,109.20648956298828
2016-07-13,108.81224060058594
2016-07-14,109.25341033935547
2016-07-15,107.92988586425781
2016-07-18,108.18331909179688
2016-07-19,107.74211883544922
2016-07-20,107.7515640258789
2016-07-21,106.24961853027344
2016-07-22,107.06629180908203
2016-07-25,106.96304321289062
2016-07-26,106.65328979492188
2016-07-27,105.63948822021484
2016-07-28,105.17012023925781
2016-07-29,104.18452453613281
2016-08-01,103.96864318847656
2016-08-02,102.52307891845703
2016-08-03,103.09566497802734
2016-08-04,103.16136169433594
2016-08-05,104.65383911132812
2016-08-08,105.15135192871094
2016-08-09,105.2546157836914
2016-08-10,105.93988800048828
2016-08-11,106.21209716796875
2016-08-12,105.2170639038086
2016-08-15,106.37167358398438
2016-08-16,105.57377624511719
2016-08-17,105.82722473144531
2016-08-18,105.63948822021484
2016-08-19,105.88356018066406
2016-08-22,105.63948822021484
2016-08-23,106.85978698730469
2016-08-24,103.11442565917969
2016-08-25,103.25521850585938
2016-08-26,103.55560302734375
2016-08-29,103.96864318847656
2016-08-30,104.33470153808594
2016-08-31,104.61630249023438
2016-09-01,105.45173645019531
2016-09-02,105.19829559326172
2016-09-06,104.54121398925781
2016-09-07,105.10443878173828
2016-09-08,104.15635681152344
2016-09-09,102.55120086669922
2016-09-12,102.82343292236328
2016-09-13,100.1575698852539
2016-09-14,101.48109436035156
2016-09-15,103.0299301147461
2016-09-16,102.31654357910156
2016-09-19,102.29777526855469
2016-09-20,102.28838348388672
2016-09-21,103.98739624023438
2016-09-22,103.96864318847656
2016-09-23,103.16136169433594
2016-09-26,102.29777526855469
2016-09-27,103.3584976196289
2016-09-28,103.42418670654297
2016-09-29,102.6075439453125
2016-09-30,103.26460266113281
2016-10-03,102.46671295166016
2016-10-04,102.66385650634766
2016-10-05,102.26837158203125
2016-10-06,102.48494720458984
2016-10-07,101.17608642578125
2016-10-10,101.83525085449219
2016-10-11,100.74299621582031
2016-10-12,101.2514419555664
2016-10-13,100.5640640258789
2016-10-14,100.74299621582031
2016-10-17,100.639404296875
2016-10-18,100.89363861083984
2016-10-19,101.87290954589844
2016-10-20,101.59983825683594
2016-10-21,102.11772155761719
2016-10-24,103.22882843017578
2016-10-25,101.9953384399414
2016-10-26,101.5245132446289
2016-10-27,101.04429626464844
2016-10-28,101.85408782958984
2016-10-31,102.39080047607422
2016-11-01,101.11961364746094
2016-11-02,99.99908447265625
2016-11-03,99.43412780761719
2016-11-04,99.13280487060547
2016-11-07,101.59983825683594
2016-11-08,102.02356719970703
2016-11-09,102.97457885742188
2016-11-10,102.8521957397461
2016-11-11,104.87664794921875
2016-11-14,103.5866470336914
2016-11-15,104.42466735839844
2016-11-16,104.38700866699219
2016-11-17,107.15534210205078
2016-11-18,109.20806884765625
2016-11-21,108.9161605834961
2016-11-22,109.63175201416016
2016-11-23,109.05741119384766
2016-11-25,109.29280853271484
2016-11-28,108.9538345336914
2016-11-29,109.3775405883789
2016-11-30,107.04234313964844
2016-12-01,106.75047302246094
2016-12-02,106.6468734741211
2016-12-05,108.18170166015625
2016-12-06,107.84272003173828
2016-12-07,109.80126953125
2016-12-08,110.79936981201172
2016-12-09,110.14967346191406
2016-12-12,109.2551498413086
2016-12-13,110.91236114501953
2016-12-14,110.79936981201172
2016-12-15,110.90296173095703
2016-12-16,110.46041107177734
2016-12-19,111.25135803222656
2016-12-20,111.47734832763672
2016-12-21,110.81820678710938
2016-12-22,110.08377075195312
2016-12-23,110.09317779541016
2016-12-27,110.07433319091797
2016-12-28,108.71843719482422
2016-12-29,108.20996856689453
2016-12-30,107.91804504394531
2017-01-03,108.04988098144531
2017-01-04,108.26642608642578
2017-01-05,108.93498229980469
2017-01-06,110.36101531982422
2017-01-09,110.03046417236328
2017-01-10,109.65272521972656
2017-01-11,109.90768432617188
2017-01-12,110.531005859375
2017-01-13,110.58765411376953
2017-01-17,109.63383483886719
2017-01-18,109.35049438476562
2017-01-19,109.50161743164062
2017-01-20,110.58765411376953
2017-01-23,110.58765411376953
2017-01-24,112.1458969116211
2017-01-25,113.3358383178711
2017-01-26,111.87202453613281
2017-01-27,111.99480438232422
2017-01-30,111.93815612792969
2017-01-31,111.98536682128906
2017-02-01,111.16374206542969
2017-02-02,111.27706146240234
2017-02-03,111.78704071044922
2017-02-06,111.333740234375
2017-02-07,110.94654846191406
2017-02-08,110.0682601928711
2017-02-09,109.63383483886719
2017-02-10,110.99374389648438
2017-02-13,111.81536865234375
2017-02-14,112.23088836669922
2017-02-15,112.33476257324219
2017-02-16,112.60868072509766
2017-02-17,113.19416046142578
2017-02-21,113.20362854003906
2017-02-22,112.7880859375
2017-02-23,113.98745727539062
2017-02-24,120.89091491699219
2017-02-27,118.85104370117188
2017-02-28,118.46383666992188
2017-03-01,117.6044692993164
2017-03-02,118.20885467529297
2017-03-03,119.41770935058594
2017-03-06,119.08715057373047
2017-03-07,118.42607116699219
2017-03-08,118.61495971679688
2017-03-09,117.8216552734375
2017-03-10,117.99166107177734
2017-03-13,118.0010986328125
2017-03-14,117.3967056274414
2017-03-15,117.7366714477539
2017-03-16,117.43447875976562
2017-03-17,117.02839660644531
2017-03-20,116.53730773925781
2017-03-21,114.3179931640625
2017-03-22,114.38412475585938
2017-03-23,113.31694030761719
2017-03-24,113.06197357177734
2017-03-27,111.86260223388672
2017-03-28,111.43762969970703
2017-03-29,111.32429504394531
2017-03-30,109.18997955322266
2017-03-31,109.53939056396484
2017-04-03,109.70938110351562
2017-04-04,109.57715606689453
2017-04-05,110.0682601928711
2017-04-06,111.58369445800781
2017-04-07,112.1993408203125
2017-04-10,112.35087585449219
2017-04-11,112.40769958496094
2017-04-12,111.60261535644531
2017-04-13,111.65947723388672
2017-04-17,112.36981964111328
2017-04-18,113.04230499267578
2017-04-19,112.68238830566406
2017-04-20,112.01939392089844
2017-04-21,112.10464477539062
2017-04-24,112.48347473144531
2017-04-25,112.78657531738281
2017-04-26,109.68939208984375
2017-04-27,118.97146606445312
2017-04-28,118.59261322021484
2017-05-01,118.88621520996094
2017-05-02,119.2555923461914
2017-05-03,118.96199798583984
2017-05-04,119.29349517822266
2017-05-05,119.47344970703125
2017-05-08,119.50186157226562
2017-05-09,120.03227233886719
2017-05-10,120.37324523925781
2017-05-11,120.17435455322266
2017-05-12,119.82389068603516
2017-05-15,120.88471984863281
2017-05-16,120.76158142089844
2017-05-17,118.72521209716797
2017-05-18,118.5357894897461
2017-05-19,118.75362396240234
2017-05-22,120.43953704833984
2017-05-23,122.32438659667969
2017-05-24,130.54563903808594
2017-05-25,131.04762268066406
2017-05-26,131.23704528808594
2017-05-30,132.64830017089844
2017-05-31,133.2070770263672
2017-06-01,133.86070251464844
2017-06-02,135.26242065429688
2017-06-05,135.11087036132812
2017-06-06,134.14479064941406
2017-06-07,134.4668426513672
2017-06-08,135.16770935058594
2017-06-09,132.79983520507812
2017-06-12,132.3546600341797
2017-06-13,132.4873046875
2017-06-14,132.78094482421875
2017-06-15,132.60093688964844
2017-06-16,132.11793518066406
2017-06-19,133.31130981445312
2017-06-20,132.761962890625
2017-06-21,132.83773803710938
2017-06-22,132.5914764404297
2017-06-23,132.9797821044922
2017-06-26,131.08551025390625
2017-06-27,128.139892578125
2017-06-28,128.21563720703125
2017-06-29,126.06562805175781
2017-06-30,125.79092407226562
2017-07-03,124.72065734863281
2017-07-05,125.00482177734375
2017-07-06,124.49205017089844
2017-07-07,125.25169372558594
2017-07-10,125.22321319580078
2017-07-11,125.68852996826172
2017-07-12,126.75205993652344
2017-07-13,125.72649383544922
2017-07-14,126.18228149414062
2017-07-17,126.36271667480469
2017-07-18,126.91352844238281
2017-07-19,128.37588500976562
2017-07-20,128.52780151367188
2017-07-21,128.0435333251953
2017-07-24,129.3824462890625
2017-07-25,129.94271850585938
2017-07-26,130.22756958007812
2017-07-27,129.97120666503906
2017-07-28,128.8031768798828
2017-07-31,130.2940673828125
2017-08-01,130.5030059814453
2017-08-02,129.64833068847656
2017-08-03,130.22756958007812
2017-08-04,129.99964904785156
2017-08-07,129.76226806640625
2017-08-08,129.31597900390625
2017-08-09,129.92369079589844
2017-08-10,128.34738159179688
2017-08-11,129.71484375
2017-08-14,131.88937377929688
2017-08-15,130.5409393310547
2017-08-16,130.96827697753906
2017-08-17,127.68270874023438
2017-08-18,127.3503189086914
2017-08-21,129.05960083007812
2017-08-22,131.1866912841797
2017-08-23,128.6892547607422
2017-08-24,128.5088348388672
2017-08-25,130.4270477294922
2017-08-28,130.9492645263672
2017-08-29,131.0537109375
2017-08-30,132.91494750976562
2017-08-31,134.32037353515625
2017-09-01,134.7476806640625
2017-09-05,134.40577697753906
2017-09-06,134.02597045898438
2017-09-07,133.8929901123047
2017-09-08,134.42477416992188
2017-09-11,135.45037841796875
2017-09-12,135.2034149169922
2017-09-13,134.89959716796875
2017-09-14,134.91859436035156
2017-09-15,134.96607971191406
2017-09-18,136.5518798828125
2017-09-19,138.0142364501953
2017-09-20,137.6629180908203
2017-09-21,137.20713806152344
2017-09-22,138.9449005126953
2017-09-25,137.4445343017578
2017-09-26,137.47300720214844
2017-09-27,137.0836181640625
2017-09-28,135.13699340820312
2017-09-29,134.9755859375
2017-10-02,134.5957489013672
2017-10-03,134.70018005371094
2017-10-04,135.47886657714844
2017-10-05,135.6592559814453
2017-10-06,137.28749084472656
2017-10-09,137.0780792236328
2017-10-10,137.28749084472656
2017-10-11,136.79237365722656
2017-10-12,138.88719177246094
2017-10-13,138.68727111816406
2017-10-16,137.82080078125
2017-10-17,138.54444885253906
2017-10-18,138.8015899658203
2017-10-19,139.61085510253906
2017-10-20,140.89637756347656
2017-10-23,140.27737426757812
2017-10-24,141.5152587890625
2017-10-25,142.31509399414062
2017-10-26,144.0957489013672
2017-10-27,146.1239013671875
2017-10-30,144.2099609375
2017-10-31,143.80055236816406
2017-11-01,144.12428283691406
2017-11-02,144.87655639648438
2017-11-03,146.2952880859375
2017-11-06,145.38116455078125
2017-11-07,145.2193145751953
2017-11-08,145.64779663085938
2017-11-09,145.12408447265625
2017-11-10,145.97154235839844
2017-11-13,147.48553466796875
2017-11-14,147.79026794433594
2017-11-15,146.50477600097656
2017-11-16,148.20919799804688
2017-11-17,149.066162109375
2017-11-20,150.2373504638672
2017-11-21,144.5337371826172
2017-11-22,144.3813934326172
2017-11-24,146.55242919921875
2017-11-27,147.3712921142578
2017-11-28,148.34254455566406
2017-11-29,146.84754943847656
2017-11-30,149.7041473388672
2017-12-01,148.96145629882812
2017-12-04,147.15223693847656
2017-12-05,147.08558654785156
2017-12-06,148.72337341308594
2017-12-07,148.12351989746094
2017-12-08,147.80929565429688
2017-12-11,148.23776245117188
2017-12-12,148.399658203125
2017-12-13,148.99951171875
2017-12-14,148.72337341308594
2017-12-15,152.01800537109375
2017-12-18,153.4272003173828
2017-12-19,152.23699951171875
2017-12-20,151.73231506347656
2017-12-21,151.03721618652344
2017-12-22,150.92295837402344
2017-12-26,151.3324432373047
2017-12-27,151.14195251464844
2017-12-28,150.99916076660156
2017-12-29,150.2373504638672
2018-01-02,151.13246154785156
2018-01-03,151.5514373779297
2018-01-04,154.26516723632812
2018-01-05,156.26478576660156
2018-01-08,156.36001586914062
2018-01-09,157.3430938720703
2018-01-10,156.06410217285156
2018-01-11,155.5773468017578
2018-01-12,157.01856994628906
2018-01-16,154.8997039794922
2018-01-17,156.80857849121094
2018-01-18,156.91360473632812
2018-01-19,160.1015167236328
2018-01-22,160.9891357421875
2018-01-23,160.7887420654297
2018-01-24,159.92015075683594
2018-01-25,160.17779541015625
2018-01-26,162.67855834960938
2018-01-29,161.5045928955078
2018-01-30,160.82691955566406
2018-01-31,160.25421142578125
2018-02-01,158.10670471191406
2018-02-02,155.97821044921875
2018-02-05,150.47093200683594
2018-02-06,153.54434204101562
2018-02-07,153.9451904296875
2018-02-08,145.7940673828125
2018-02-09,149.90782165527344
2018-02-12,152.1221923828125
2018-02-13,152.10311889648438
2018-02-14,156.4363555908203
2018-02-15,161.59999084472656
2018-02-16,163.8716278076172
2018-02-20,165.66603088378906
2018-02-21,165.42739868164062
2018-02-22,164.26290893554688
2018-02-23,163.95753479003906
2018-02-26,164.80697631835938
2018-02-27,162.59263610839844
2018-02-28,159.26156616210938
2018-03-01,156.8562774658203
2018-03-02,161.15138244628906
2018-03-05,162.4303741455078
2018-03-06,161.74314880371094
2018-03-07,162.8885040283203
2018-03-08,163.66163635253906
2018-03-09,169.10206604003906
2018-03-12,169.25479125976562
2018-03-13,169.58883666992188
2018-03-14,169.21658325195312
2018-03-15,169.82748413085938
2018-03-16,170.45741271972656
2018-03-19,167.73719787597656
