,NXPI
2019-12-03,105.76665496826172
2019-12-04,107.30781555175781
2019-12-05,108.07376861572266
2019-12-06,109.51339721679688
2019-12-09,108.75666809082031
2019-12-10,109.91021728515625
2019-12-11,112.03276062011719
2019-12-12,114.4136962890625
2019-12-13,114.66822814941406
2019-12-16,115.05701446533203
2019-12-17,116.56578063964844
2019-12-18,116.43619537353516
2019-12-19,116.58429718017578
2019-12-20,118.1949234008789
2019-12-23,118.50962829589844
2019-12-24,119.59261322021484
2019-12-26,119.11129760742188
2019-12-27,118.65772247314453
2019-12-30,118.0653076171875
2019-12-31,117.7968978881836
2020-01-02,118.98169708251953
2020-01-03,117.83391571044922
2020-01-06,117.00083923339844
2020-01-07,118.51886749267578
2020-01-08,118.81509399414062
2020-01-09,119.57411193847656
2020-01-10,119.99992370605469
2020-01-13,122.16588592529297
2020-01-14,122.84165954589844
2020-01-15,122.64722442626953
2020-01-16,124.20232391357422
2020-01-17,123.88761901855469
2020-01-21,123.99864959716797
2020-01-22,124.62808227539062
2020-01-23,126.2664794921875
2020-01-24,125.22048950195312
2020-01-27,120.74967193603516
2020-01-28,122.8138656616211
2020-01-29,122.79534149169922
2020-01-30,121.83267211914062
2020-01-31,117.4266357421875
2020-02-03,116.3528823852539
2020-02-04,120.80522155761719
2020-02-05,124.24858856201172
2020-02-06,125.27608489990234
2020-02-07,122.42505645751953
2020-02-10,123.28593444824219
2020-02-11,125.44268798828125
2020-02-12,127.58090209960938
2020-02-13,128.37696838378906
2020-02-14,126.88667297363281
2020-02-18,123.91535949707031
2020-02-19,124.91502380371094
2020-02-20,124.77620697021484
2020-02-21,120.79595947265625
2020-02-24,114.81631469726562
2020-02-25,111.83576965332031
2020-02-26,110.58615112304688
2020-02-27,106.11531829833984
2020-02-28,105.23596954345703
2020-03-02,111.15079498291016
2020-03-03,107.89252471923828
2020-03-04,112.2522964477539
2020-03-05,106.698486328125
2020-03-06,103.38467407226562
2020-03-09,94.38746643066406
2020-03-10,98.90457153320312
2020-03-11,93.0452651977539
2020-03-12,85.13106536865234
2020-03-13,88.79765319824219
2020-03-16,74.65174865722656
2020-03-17,74.42869567871094
2020-03-18,60.003944396972656
2020-03-19,70.74817657470703
2020-03-20,68.38741302490234
2020-03-23,71.81697845458984
2020-03-24,79.67997741699219
2020-03-25,78.8713607788086
2020-03-26,83.38838195800781
2020-03-27,75.56259155273438
2020-03-30,78.93640899658203
2020-03-31,77.07756042480469
2020-04-01,69.45625305175781
2020-04-02,72.29100036621094
2020-04-03,70.40426635742188
2020-04-06,80.80460357666016
2020-04-07,78.3322982788086
2020-04-08,85.11712646484375
2020-04-09,83.62075805664062
2020-04-13,82.82144165039062
2020-04-14,85.76774597167969
2020-04-15,80.9904556274414
2020-04-16,82.72850036621094
2020-04-17,83.80662536621094
2020-04-20,80.58150482177734
2020-04-21,75.33953094482422
2020-04-22,82.77494812011719
2020-04-23,81.86412811279297
2020-04-24,87.7660140991211
2020-04-27,90.27545928955078
2020-04-28,91.40005493164062
2020-04-29,99.23516082763672
2020-04-30,92.54327392578125
2020-05-01,88.76048278808594
2020-05-04,89.74566650390625
2020-05-05,92.19937896728516
2020-05-06,93.29608154296875
2020-05-07,95.41520690917969
2020-05-08,97.44136047363281
2020-05-11,95.322265625
2020-05-12,91.39075469970703
2020-05-13,86.46478271484375
2020-05-14,86.98529815673828
2020-05-15,84.06687927246094
2020-05-18,94.86685180664062
2020-05-19,92.0506820678711
2020-05-20,96.28886413574219
2020-05-21,91.9112548828125
2020-05-22,91.39075469970703
2020-05-26,94.81106567382812
2020-05-27,97.02311706542969
2020-05-28,92.2551498413086
2020-05-29,89.3181381225586
2020-06-01,92.1900863647461
2020-06-02,94.29059600830078
2020-06-03,100.88955688476562
2020-06-04,101.81896209716797
2020-06-05,105.78763580322266
2020-06-08,106.04786682128906
2020-06-09,103.64067077636719
2020-06-10,102.50675201416016
2020-06-11,95.23861694335938
2020-06-12,99.03993225097656
2020-06-15,102.10900115966797
2020-06-16,105.65382385253906
2020-06-17,108.90943908691406
2020-06-18,109.31987762451172
2020-06-19,109.39450073242188
2020-06-22,109.17994689941406
2020-06-23,111.86654663085938
2020-06-24,105.46722412109375
2020-06-25,105.75641632080078
2020-06-26,100.8869857788086
2020-06-29,104.08663177490234
2020-06-30,106.38141632080078
2020-07-01,104.39447784423828
2020-07-02,105.15005493164062
2020-07-06,108.70419311523438
2020-07-07,107.6780776977539
2020-07-08,108.61091613769531
2020-07-09,109.98219299316406
2020-07-10,109.23593139648438
2020-07-13,109.17994689941406
2020-07-14,112.36093139648438
2020-07-15,113.64826965332031
2020-07-16,112.99528503417969
2020-07-17,114.46916961669922
2020-07-20,115.26206970214844
2020-07-21,115.19679260253906
2020-07-22,113.20984649658203
2020-07-23,111.1762466430664
2020-07-24,107.97660064697266
2020-07-27,112.1650619506836
2020-07-28,107.50083923339844
2020-07-29,111.09227752685547
2020-07-30,109.34785461425781
2020-07-31,109.63704681396484
2020-08-03,111.14826965332031
2020-08-04,112.7900619506836
2020-08-05,111.8105697631836
2020-08-06,114.22662353515625
2020-08-07,112.60347747802734
2020-08-10,113.23782348632812
2020-08-11,113.18184661865234
2020-08-12,116.52142333984375
2020-08-13,114.49716186523438
2020-08-14,114.77701568603516
2020-08-17,116.41881561279297
2020-08-18,116.02700805664062
2020-08-19,115.4393310546875
2020-08-20,113.2938003540039
2020-08-21,113.3404312133789
2020-08-24,115.46733093261719
2020-08-25,118.76026153564453
2020-08-26,118.9654769897461
2020-08-27,117.58486938476562
2020-08-28,118.68562316894531
2020-08-31,117.31434631347656
2020-09-01,119.59048461914062
2020-09-02,123.22859191894531
2020-09-03,117.63150787353516
2020-09-04,117.8460693359375
2020-09-08,111.6799545288086
2020-09-09,115.89642333984375
2020-09-10,114.8329849243164
2020-09-11,116.37216186523438
2020-09-14,117.6119155883789
2020-09-15,119.2118911743164
2020-09-16,120.31597900390625
2020-09-17,119.53936767578125
2020-09-18,117.97683715820312
2020-09-21,113.54180145263672
2020-09-22,114.73944854736328
2020-09-23,112.22254943847656
2020-09-24,111.49273681640625
2020-09-25,112.11962127685547
2020-09-28,116.02130889892578
2020-09-29,115.35699462890625
2020-09-30,116.7791748046875
2020-10-01,122.56156921386719
2020-10-02,119.19316864013672
2020-10-05,123.50655364990234
2020-10-06,122.47733306884766
2020-10-07,125.00361633300781
2020-10-08,126.15446472167969
2020-10-09,132.42333984375
2020-10-12,132.93795776367188
2020-10-13,128.03512573242188
2020-10-14,128.28773498535156
2020-10-15,128.06320190429688
2020-10-16,128.4000244140625
2020-10-19,127.55793762207031
2020-10-20,126.51001739501953
2020-10-21,127.11819458007812
2020-10-22,126.21058654785156
2020-10-23,128.3532257080078
2020-10-26,126.21058654785156
2020-10-27,124.65740966796875
2020-10-28,121.42002868652344
2020-10-29,127.40821838378906
2020-10-30,126.42577362060547
2020-11-02,128.47488403320312
2020-11-03,129.94384765625
2020-11-04,130.4116973876953
2020-11-05,135.0899658203125
2020-11-06,137.27938842773438
2020-11-09,135.53909301757812
2020-11-10,131.21636962890625
2020-11-11,135.73562622070312
2020-11-12,135.01510620117188
2020-11-13,137.06422424316406
2020-11-16,140.33901977539062
2020-11-17,139.7776336669922
2020-11-18,138.61737060546875
2020-11-19,141.6114501953125
2020-11-20,140.8816680908203
2020-11-23,145.87806701660156
2020-11-24,148.2733612060547
2020-11-25,147.5248260498047
2020-11-27,148.71310424804688
2020-11-30,148.2265625
2020-12-01,148.84408569335938
2020-12-02,150.21017456054688
2020-12-03,148.57278442382812
2020-12-04,153.4381866455078
2020-12-07,154.4674072265625
2020-12-08,155.66502380371094
2020-12-09,147.19737243652344
2020-12-10,148.08624267578125
2020-12-11,146.9915313720703
2020-12-14,148.61874389648438
2020-12-15,150.119384765625
2020-12-16,147.51205444335938
2020-12-17,148.2436065673828
2020-12-18,145.85195922851562
2020-12-21,147.2775421142578
2020-12-22,146.66793823242188
2020-12-23,147.11810302734375
2020-12-24,147.55894470214844
2020-12-28,148.34677124023438
2020-12-29,146.2271270751953
2020-12-30,149.49099731445312
2020-12-31,149.13458251953125
2021-01-04,151.97642517089844
2021-01-05,155.38096618652344
2021-01-06,158.2415771484375
2021-01-07,164.12216186523438
2021-01-08,164.15966796875
2021-01-11,162.4527130126953
2021-01-12,165.1444549560547
2021-01-13,166.40121459960938
2021-01-14,168.82098388671875
2021-01-15,161.524169921875
2021-01-19,164.1315155029297
2021-01-20,163.65322875976562
2021-01-21,162.8372344970703
2021-01-22,161.5992431640625
2021-01-25,163.58755493164062
2021-01-26,158.26966857910156
2021-01-27,150.58831787109375
2021-01-28,154.1241912841797
2021-01-29,150.50392150878906
2021-02-01,160.8770294189453
2021-02-02,166.2042694091797
2021-02-03,163.2874298095703
2021-02-04,170.18096923828125
2021-02-05,170.6874237060547
2021-02-08,176.43670654296875
2021-02-09,176.36166381835938
2021-02-10,176.2303466796875
2021-02-11,181.95152282714844
2021-02-12,182.31727600097656
2021-02-16,183.29269409179688
2021-02-17,177.90919494628906
2021-02-18,174.3358154296875
2021-02-19,179.69117736816406
2021-02-22,174.0825958251953
2021-02-23,169.8339080810547
2021-02-24,174.64532470703125
2021-02-25,167.43296813964844
2021-02-26,171.21263122558594
2021-03-01,175.66763305664062
2021-03-02,170.95004272460938
2021-03-03,165.06007385253906
2021-03-04,156.8909912109375
2021-03-05,169.66510009765625
2021-03-08,160.37994384765625
2021-03-09,172.40374755859375
2021-03-10,169.22430419921875
2021-03-11,176.79306030273438
2021-03-12,172.59095764160156
2021-03-15,188.05615234375
2021-03-16,190.75596618652344
2021-03-17,195.98623657226562
2021-03-18,186.8144073486328
2021-03-19,190.05982971191406
2021-03-22,188.51708984375
2021-03-23,180.2576904296875
2021-03-24,176.175048828125
2021-03-25,179.9661102294922
2021-03-26,187.20013427734375
2021-03-29,182.62826538085938
2021-03-30,186.0430450439453
2021-03-31,189.40135192871094
2021-04-01,195.74172973632812
2021-04-05,201.9691619873047
2021-04-06,200.28529357910156
2021-04-07,199.56094360351562
2021-04-08,196.80471801757812
2021-04-09,196.785888671875
2021-04-12,195.60997009277344
2021-04-13,190.02220153808594
2021-04-14,188.03733825683594
2021-04-15,189.80584716796875
2021-04-16,187.55755615234375
2021-04-19,183.21153259277344
2021-04-20,182.36488342285156
2021-04-21,189.20379638671875
2021-04-22,184.61317443847656
2021-04-23,189.60830688476562
2021-04-26,192.86317443847656
2021-04-27,191.33921813964844
2021-04-28,186.87086486816406
2021-04-29,188.85574340820312
2021-04-30,181.09490966796875
2021-05-03,180.46469116210938
2021-05-04,179.7591552734375
2021-05-05,179.11947631835938
2021-05-06,181.10433959960938
2021-05-07,186.18414306640625
2021-05-10,177.82127380371094
2021-05-11,181.1231689453125
2021-05-12,171.94189453125
2021-05-13,175.38490295410156
2021-05-14,180.86915588378906
2021-05-17,179.84378051757812
2021-05-18,179.90965270996094
2021-05-19,183.380859375
2021-05-20,187.83035278320312
2021-05-21,187.9902801513672
2021-05-24,192.26109313964844
2021-05-25,192.61854553222656
2021-05-26,193.91673278808594
2021-05-27,197.7548065185547
2021-05-28,198.88365173339844
2021-06-01,195.58177185058594
2021-06-02,195.52536010742188
2021-06-03,188.8463897705078
2021-06-04,190.02220153808594
2021-06-07,189.2226104736328
2021-06-08,186.49459838867188
2021-06-09,185.67613220214844
2021-06-10,189.12852478027344
2021-06-11,189.20379638671875
2021-06-14,192.03665161132812
2021-06-15,191.4895477294922
2021-06-16,188.9141845703125
2021-06-17,187.1878662109375
2021-06-18,182.1598663330078
2021-06-21,187.21621704101562
2021-06-22,186.21621704101562
2021-06-23,187.86708068847656
2021-06-24,192.2819366455078
2021-06-25,192.6027069091797
2021-06-28,194.49880981445312
2021-06-29,195.93270874023438
2021-06-30,194.0648651123047
2021-07-01,190.42355346679688
2021-07-02,191.24427795410156
2021-07-06,190.31036376953125
2021-07-07,187.1124267578125
2021-07-08,184.88613891601562
2021-07-09,188.99913024902344
2021-07-12,192.82908630371094
2021-07-13,192.4423065185547
2021-07-14,192.017822265625
2021-07-15,183.39566040039062
2021-07-16,179.3392791748047
2021-07-19,177.9336700439453
2021-07-20,182.3579559326172
2021-07-21,187.36709594726562
2021-07-22,183.3013153076172
2021-07-23,185.22572326660156
2021-07-26,186.93319702148438
2021-07-27,183.24472045898438
2021-07-28,187.3293914794922
2021-07-29,192.697021484375
2021-07-30,194.6968994140625
2021-08-02,197.1401824951172
2021-08-03,198.6023406982422
2021-08-04,200.39471435546875
2021-08-05,200.8380584716797
2021-08-06,201.63992309570312
2021-08-09,204.80955505371094
2021-08-10,204.95106506347656
2021-08-11,206.04534912109375
2021-08-12,202.37570190429688
2021-08-13,203.06436157226562
2021-08-16,201.1022186279297
2021-08-17,194.80067443847656
2021-08-18,192.27249145507812
2021-08-19,191.517822265625
2021-08-20,193.38565063476562
2021-08-23,198.6967010498047
2021-08-24,202.36631774902344
2021-08-25,205.45101928710938
2021-08-26,209.64891052246094
2021-08-27,213.677001953125
2021-08-30,214.74298095703125
2021-08-31,202.94175720214844
2021-09-01,199.51742553710938
2021-09-02,199.90420532226562
2021-09-03,200.92300415039062
2021-09-07,200.8003387451172
2021-09-08,196.32888793945312
2021-09-09,198.5363006591797
2021-09-10,200.10226440429688
2021-09-13,202.60215759277344
2021-09-14,200.02288818359375
2021-09-15,200.83628845214844
2021-09-16,201.48890686035156
2021-09-17,197.9893341064453
2021-09-20,191.79421997070312
2021-09-21,194.89651489257812
2021-09-22,201.53619384765625
2021-09-23,204.62905883789062
2021-09-24,204.9317169189453
2021-09-27,204.95059204101562
2021-09-28,195.0194854736328
2021-09-29,187.9825439453125
2021-09-30,185.25857543945312
2021-10-01,182.44000244140625
2021-10-04,178.7134246826172
2021-10-05,181.2482452392578
2021-10-06,180.5578155517578
2021-10-07,183.34800720214844
2021-10-08,179.99977111816406
2021-10-11,175.86651611328125
2021-10-12,173.2655029296875
2021-10-13,173.1803741455078
2021-10-14,178.85533142089844
2021-10-15,179.52687072753906
2021-10-18,181.8441162109375
2021-10-19,186.28004455566406
2021-10-20,186.81918334960938
2021-10-21,190.3470916748047
2021-10-22,189.09861755371094
2021-10-25,189.43910217285156
2021-10-26,185.5233917236328
2021-10-27,181.9860076904297
2021-10-28,189.0702362060547
2021-10-29,189.9782257080078
2021-11-01,194.01690673828125
2021-11-02,195.3694305419922
2021-11-03,204.08995056152344
2021-11-04,207.3813934326172
2021-11-05,212.10104370117188
2021-11-08,210.99444580078125
2021-11-09,209.07444763183594
2021-11-10,202.61444091796875
2021-11-11,207.2300567626953
2021-11-12,206.0194091796875
2021-11-15,203.9953155517578
2021-11-16,207.3813934326172
2021-11-17,206.0099334716797
2021-11-18,208.6298828125
2021-11-19,209.2730255126953
2021-11-22,209.8499755859375
2021-11-23,207.24896240234375
2021-11-24,209.0554962158203
2021-11-26,200.94032287597656
2021-11-29,211.807861328125
2021-11-30,211.25927734375
2021-12-01,210.91876220703125
2021-12-02,210.66339111328125
2021-12-03,214.81553649902344
2021-12-06,212.12940979003906
2021-12-07,225.9573974609375
2021-12-08,215.73301696777344
2021-12-09,212.96177673339844
2021-12-10,214.1913299560547
2021-12-13,209.77432250976562
2021-12-14,208.6013641357422
2021-12-15,217.50526428222656
2021-12-16,206.66696166992188
2021-12-17,207.3876190185547
2021-12-20,206.38250732421875
2021-12-21,212.75460815429688
2021-12-22,215.0208740234375
2021-12-23,215.58035278320312
2021-12-27,220.72923278808594
2021-12-28,219.0603485107422
2021-12-29,218.58624267578125
2021-12-30,216.765625
2021-12-31,215.98806762695312
2022-01-03,219.25
2022-01-04,220.8145751953125
2022-01-05,212.9442596435547
2022-01-06,215.21055603027344
2022-01-07,209.8719940185547
2022-01-10,210.3461151123047
2022-01-11,215.76051330566406
2022-01-12,217.1638946533203
2022-01-13,210.3745574951172
2022-01-14,213.62696838378906
2022-01-18,206.16439819335938
2022-01-19,200.02935791015625
2022-01-20,189.2764129638672
2022-01-21,189.5988006591797
2022-01-24,192.5572967529297
2022-01-25,184.6869659423828
2022-01-26,186.7636260986328
2022-01-27,178.2294921875
2022-01-28,179.6423797607422
2022-01-31,194.8046112060547
2022-02-01,197.42172241210938
2022-02-02,199.46043395996094
2022-02-03,188.07217407226562
2022-02-04,187.86354064941406
2022-02-07,186.72567749023438
2022-02-08,192.04527282714844
2022-02-09,198.90097045898438
2022-02-10,188.7454071044922
2022-02-11,177.07269287109375
2022-02-14,176.2572021484375
2022-02-15,186.4412078857422
2022-02-16,189.32383728027344
2022-02-17,177.89759826660156
2022-02-18,177.40457153320312
2022-02-22,177.54678344726562
2022-02-23,175.56500244140625
2022-02-24,181.5104217529297
2022-02-25,184.14646911621094
2022-02-28,180.27769470214844
2022-03-01,171.8004913330078
2022-03-02,178.59933471679688
2022-03-03,175.13829040527344
2022-03-04,167.31539916992188
2022-03-07,160.93377685546875
2022-03-08,167.74208068847656
2022-03-09,173.85818481445312
2022-03-10,171.1557159423828
2022-03-11,169.3161163330078
2022-03-14,163.59494018554688
2022-03-15,170.0068817138672
2022-03-16,179.41995239257812
2022-03-17,180.8014373779297
2022-03-18,183.32618713378906
2022-03-21,181.50645446777344
2022-03-22,178.8768768310547
2022-03-23,174.91348266601562
2022-03-24,182.0495147705078
2022-03-25,181.4588165283203
2022-03-28,180.4679718017578
2022-03-29,185.53656005859375
2022-03-30,178.4767608642578
2022-03-31,176.3330841064453
2022-04-01,173.41770935058594
2022-04-04,173.9798126220703
2022-04-05,166.79617309570312
2022-04-06,165.7957763671875
2022-04-07,164.74777221679688
2022-04-08,159.5839080810547
2022-04-11,157.697509765625
2022-04-12,158.37391662597656
2022-04-13,162.9470672607422
2022-04-14,161.96575927734375
2022-04-18,165.0621795654297
2022-04-19,170.2069549560547
2022-04-20,170.34033203125
2022-04-21,166.58656311035156
2022-04-22,162.68031311035156
2022-04-25,164.6715087890625
2022-04-26,159.8220977783203
2022-04-27,162.68984985351562
2022-04-28,168.8731231689453
2022-04-29,162.82321166992188
2022-05-02,168.6349334716797
2022-05-03,169.65440368652344
2022-05-04,177.1333770751953
2022-05-05,169.940185546875
2022-05-06,169.18751525878906
2022-05-09,164.7287139892578
2022-05-10,170.0068817138672
2022-05-11,162.79464721679688
2022-05-12,165.4528045654297
2022-05-13,173.3891143798828
2022-05-16,168.6254425048828
2022-05-17,176.86660766601562
2022-05-18,167.1010284423828
2022-05-19,167.48211669921875
2022-05-20,171.59796142578125
2022-05-23,172.15054321289062
2022-05-24,170.65472412109375
2022-05-25,175.9043426513672
2022-05-26,183.52626037597656
2022-05-27,186.67031860351562
2022-05-31,180.79188537597656
2022-06-01,175.84719848632812
2022-06-02,179.05792236328125
2022-06-03,173.7511444091797
2022-06-06,171.50267028808594
2022-06-07,173.23667907714844
2022-06-08,168.70162963867188
2022-06-09,175.51370239257812
2022-06-10,170.13076782226562
2022-06-13,160.55569458007812
2022-06-14,161.14462280273438
2022-06-15,161.76699829101562
2022-06-16,151.597900390625
2022-06-17,151.12867736816406
2022-06-21,152.33522033691406
2022-06-22,150.2860870361328
2022-06-23,146.9921417236328
2022-06-24,152.55545043945312
2022-06-27,152.11497497558594
2022-06-28,147.6719970703125
2022-06-29,143.6503143310547
2022-06-30,141.7448272705078
2022-07-01,139.8871612548828
2022-07-05,139.71484375
2022-07-06,139.56161499023438
2022-07-07,145.56541442871094
2022-07-08,147.7294464111328
2022-07-11,145.50794982910156
2022-07-12,145.77609252929688
2022-07-13,148.42843627929688
2022-07-14,153.03424072265625
2022-07-15,157.01760864257812
2022-07-18,155.04505920410156
2022-07-19,163.19371032714844
2022-07-20,168.98684692382812
2022-07-21,172.3095245361328
2022-07-22,167.70376586914062
2022-07-25,166.7366485595703
2022-07-26,167.05262756347656
2022-07-27,173.71710205078125
2022-07-28,175.3449249267578
2022-07-29,176.0726776123047
2022-08-01,176.6663360595703
2022-08-02,172.8074493408203
2022-08-03,177.67173767089844
2022-08-04,176.4365234375
2022-08-05,173.94692993164062
2022-08-08,172.3191375732422
2022-08-09,163.77784729003906
2022-08-10,172.3286590576172
2022-08-11,172.7212677001953
2022-08-12,179.51025390625
2022-08-15,179.60598754882812
2022-08-16,177.95901489257812
2022-08-17,172.5680694580078
2022-08-18,175.0001983642578
2022-08-19,172.67337036132812
2022-08-22,165.19500732421875
2022-08-23,166.5546875
2022-08-24,165.66419982910156
2022-08-25,171.41900634765625
2022-08-26,160.9818115234375
2022-08-29,158.8369140625
2022-08-30,158.6837158203125
2022-08-31,157.59210205078125
2022-09-01,157.4197540283203
2022-09-02,155.49510192871094
2022-09-06,153.9247283935547
2022-09-07,156.38560485839844
2022-09-08,158.42518615722656
2022-09-09,161.0009765625
2022-09-12,161.89149475097656
2022-09-13,148.85934448242188
2022-09-14,153.5143585205078
2022-09-15,153.7357940673828
2022-09-16,153.98609924316406
2022-09-19,157.02845764160156
2022-09-20,154.9103546142578
2022-09-21,153.2447509765625
2022-09-22,149.3551788330078
2022-09-23,147.2467041015625
2022-09-26,146.29354858398438
2022-09-27,147.7954864501953
2022-09-28,150.6164093017578
2022-09-29,145.38851928710938
2022-09-30,142.01881408691406
2022-10-03,146.3031768798828
2022-10-04,153.93797302246094
2022-10-05,155.2377166748047
2022-10-06,153.07151794433594
2022-10-07,146.1009979248047
2022-10-10,142.0092010498047
2022-10-11,138.3988037109375
2022-10-12,135.0579376220703
2022-10-13,137.84039306640625
2022-10-14,132.94947814941406
2022-10-17,136.01112365722656
2022-10-18,135.7030487060547
2022-10-19,136.05926513671875
2022-10-20,133.8641357421875
2022-10-21,139.8429718017578
2022-10-24,139.54449462890625
2022-10-25,143.2030487060547
2022-10-26,141.79739379882812
2022-10-27,139.7177734375
2022-10-28,146.0143280029297
2022-10-31,140.64207458496094
2022-11-01,146.19728088378906
2022-11-02,143.07786560058594
2022-11-03,139.45782470703125
2022-11-04,145.43667602539062
2022-11-07,152.02203369140625
2022-11-08,157.03810119628906
2022-11-09,148.96043395996094
2022-11-10,159.3102264404297
2022-11-11,163.61386108398438
2022-11-14,162.71847534179688
2022-11-15,168.3025665283203
2022-11-16,160.6677703857422
2022-11-17,163.7582550048828
2022-11-18,165.53941345214844
2022-11-21,162.564453125
2022-11-22,166.95468139648438
2022-11-23,168.6780548095703
2022-11-25,166.261474609375
2022-11-28,157.9912567138672
2022-11-29,158.5592803955078
2022-11-30,169.29421997070312
2022-12-01,166.9835662841797
2022-12-02,164.69216918945312
2022-12-05,162.102294921875
2022-12-06,157.0092315673828
2022-12-07,157.8468475341797
2022-12-08,165.08689880371094
2022-12-09,163.4020538330078
2022-12-12,166.62733459472656
2022-12-13,167.8211669921875
2022-12-14,165.9878387451172
2022-12-15,159.786376953125
2022-12-16,158.3932647705078
2022-12-19,155.0554962158203
2022-12-20,154.32022094726562
2022-12-21,158.1126708984375
2022-12-22,152.38528442382812
2022-12-23,152.54006958007812
2022-12-27,148.77662658691406
2022-12-28,146.76431274414062
2022-12-29,152.97543334960938
2022-12-30,152.88836669921875
2023-01-03,150.00534057617188
2023-01-04,152.82066345214844
2023-01-05,148.51544189453125
2023-01-06,154.4363250732422
2023-01-09,155.73272705078125
2023-01-10,160.6667938232422
2023-01-11,163.24024963378906
2023-01-12,164.67210388183594
2023-01-13,166.2296905517578
2023-01-17,164.78819274902344
2023-01-18,165.12680053710938
2023-01-19,159.63157653808594
2023-01-20,163.01771545410156
2023-01-23,167.40032958984375
2023-01-24,167.53579711914062
2023-01-25,168.43553161621094
2023-01-26,174.1629180908203
2023-01-27,175.63345336914062
2023-01-30,173.64048767089844
2023-01-31,178.31333923339844
2023-02-01,187.6300048828125
2023-02-02,189.77777099609375
2023-02-03,184.7373046875
2023-02-06,181.2737579345703
2023-02-07,186.95278930664062
2023-02-08,181.8348846435547
2023-02-09,183.673095703125
2023-02-10,180.403076171875
2023-02-13,182.2509307861328
2023-02-14,183.61500549316406
2023-02-15,187.00115966796875
2023-02-16,185.00816345214844
2023-02-17,182.32833862304688
2023-02-21,175.50767517089844
2023-02-22,171.90872192382812
2023-02-23,175.1013641357422
2023-02-24,171.105712890625
2023-02-27,171.9571075439453
2023-02-28,172.67300415039062
2023-03-01,173.05030822753906
2023-03-02,174.75306701660156
2023-03-03,177.00726318359375
2023-03-06,174.08551025390625
2023-03-07,171.62815856933594
2023-03-08,176.57188415527344
2023-03-09,173.97911071777344
2023-03-10,169.3546142578125
2023-03-13,169.23854064941406
2023-03-14,174.01063537597656
2023-03-15,169.9041290283203
2023-03-16,174.66259765625
2023-03-17,172.52174377441406
2023-03-20,175.69410705566406
2023-03-21,175.60650634765625
2023-03-22,171.8697967529297
2023-03-23,177.14402770996094
2023-03-24,171.80166625976562
2023-03-27,169.51487731933594
2023-03-28,168.55149841308594
2023-03-29,174.18580627441406
2023-03-30,176.73529052734375
2023-03-31,181.464599609375
2023-04-03,177.08563232421875
2023-04-04,171.38323974609375
2023-04-05,168.36663818359375
2023-04-06,165.52516174316406
2023-04-10,167.7730255126953
2023-04-11,167.2572784423828
2023-04-12,165.64190673828125
2023-04-13,167.29620361328125
2023-04-14,167.71463012695312
2023-04-17,169.8165283203125
2023-04-18,171.05238342285156
2023-04-19,168.14279174804688
2023-04-20,165.05804443359375
2023-04-21,165.252685546875
2023-04-24,165.32080078125
2023-04-25,160.0757598876953
2023-04-26,160.9029083251953
2023-04-27,156.85479736328125
2023-04-28,159.33619689941406
2023-05-01,161.54515075683594
2023-05-02,166.897216796875
2023-05-03,163.053466796875
2023-05-04,159.38485717773438
2023-05-05,162.33338928222656
2023-05-08,163.53028869628906
2023-05-09,160.64990234375
2023-05-10,160.75692749023438
2023-05-11,158.9567108154297
2023-05-12,160.1244354248047
2023-05-15,163.41351318359375
2023-05-16,161.42837524414062
2023-05-17,166.6442413330078
2023-05-18,170.9161376953125
2023-05-19,170.25445556640625
2023-05-22,172.59962463378906
2023-05-23,170.3517608642578
2023-05-24,162.0414276123047
2023-05-25,166.73179626464844
2023-05-26,176.30714416503906
2023-05-30,177.17323303222656
2023-05-31,174.28311157226562
2023-06-01,176.1320037841797
2023-06-02,176.7158660888672
2023-06-05,171.8114013671875
2023-06-06,176.38497924804688
2023-06-07,181.43540954589844
2023-06-08,182.4182586669922
2023-06-09,180.0244140625
2023-06-12,184.25743103027344
2023-06-13,192.1859130859375
2023-06-14,191.45216369628906
2023-06-15,191.5108642578125
2023-06-16,193.5653839111328
2023-06-20,191.16842651367188
2023-06-21,189.09434509277344
2023-06-22,190.43467712402344
2023-06-23,184.603759765625
2023-06-26,188.0377197265625
2023-06-27,195.98190307617188
2023-06-28,193.2816619873047
2023-06-29,195.4340362548828
2023-06-30,200.2474822998047
2023-07-03,202.64442443847656
2023-07-05,199.2593536376953
2023-07-06,199.94419860839844
2023-07-07,199.6409149169922
2023-07-10,205.86318969726562
2023-07-11,206.38169860839844
2023-07-12,207.27198791503906
2023-07-13,211.83108520507812
2023-07-14,207.937255859375
2023-07-17,214.8639373779297
2023-07-18,218.8164520263672
2023-07-19,215.50965881347656
2023-07-20,207.36004638671875
2023-07-21,208.68080139160156
2023-07-24,206.31321716308594
2023-07-25,215.1280975341797
2023-07-26,213.7486114501953
2023-07-27,216.9869384765625
2023-07-28,218.4740447998047
2023-07-31,218.15115356445312
2023-08-01,218.64035034179688
2023-08-02,211.7136688232422
2023-08-03,211.27340698242188
2023-08-04,209.07212829589844
2023-08-07,213.9932098388672
2023-08-08,212.19305419921875
2023-08-09,209.7276153564453
2023-08-10,207.389404296875
2023-08-11,199.77786254882812
2023-08-14,202.76182556152344
2023-08-15,197.37115478515625
2023-08-16,192.47943115234375
2023-08-17,190.3172607421875
2023-08-18,192.3131103515625
2023-08-21,197.2537384033203
2023-08-22,195.33619689941406
2023-08-23,196.74501037597656
