,MSI
2018-03-02,96.18180084228516
2018-03-05,97.06859588623047
2018-03-06,98.07305145263672
2018-03-07,98.48930358886719
2018-03-08,98.15447998046875
2018-03-09,98.71552276611328
2018-03-12,98.49832153320312
2018-03-13,98.83313751220703
2018-03-14,99.06045532226562
2018-03-15,98.924072265625
2018-03-16,98.95135498046875
2018-03-19,98.87860870361328
2018-03-20,99.46051788330078
2018-03-21,99.18775177001953
2018-03-22,97.46931457519531
2018-03-23,94.81438446044922
2018-03-26,96.18728637695312
2018-03-27,96.31459045410156
2018-03-28,94.52339172363281
2018-03-29,95.74178314208984
2018-04-02,95.03257751464844
2018-04-03,95.40534973144531
2018-04-04,96.4418716430664
2018-04-05,97.00560760498047
2018-04-06,94.5416030883789
2018-04-09,95.20533752441406
2018-04-10,97.78754425048828
2018-04-11,97.86026763916016
2018-04-12,98.49673461914062
2018-04-13,97.91483306884766
2018-04-16,99.03317260742188
2018-04-17,100.60614013671875
2018-04-18,101.3062515258789
2018-04-19,100.66070556640625
2018-04-20,100.53340148925781
2018-04-23,99.85149383544922
2018-04-24,99.6878433227539
2018-04-25,99.48778533935547
2018-04-26,99.86056518554688
2018-04-27,100.15154266357422
2018-04-30,99.86056518554688
2018-05-01,98.63311767578125
2018-05-02,97.86026763916016
2018-05-03,97.91483306884766
2018-05-04,98.22396850585938
2018-05-07,97.56932830810547
2018-05-08,98.05119323730469
2018-05-09,96.17820739746094
2018-05-10,98.87860870361328
2018-05-11,98.53311157226562
2018-05-14,97.63297271728516
2018-05-15,98.17851257324219
2018-05-16,97.56024169921875
2018-05-17,96.60553741455078
2018-05-18,96.75102996826172
2018-05-21,98.54219818115234
2018-05-22,99.38778686523438
2018-05-23,100.77890014648438
2018-05-24,100.79708099365234
2018-05-25,100.53340148925781
2018-05-29,99.72418975830078
2018-05-30,99.53326416015625
2018-05-31,97.59660339355469
2018-06-01,99.2059555053711
2018-06-04,99.93331146240234
2018-06-05,102.14273834228516
2018-06-06,103.27017974853516
2018-06-07,102.03364562988281
2018-06-08,102.10638427734375
2018-06-11,102.29730224609375
2018-06-12,102.9974136352539
2018-06-13,103.31563568115234
2018-06-14,104.03724670410156
2018-06-15,104.60356903076172
2018-06-18,105.49868774414062
2018-06-19,105.77273559570312
2018-06-20,105.9280014038086
2018-06-21,106.91448974609375
2018-06-22,107.517333984375
2018-06-25,106.0010757446289
2018-06-26,105.48043060302734
2018-06-27,105.41648864746094
2018-06-28,106.96929168701172
2018-06-29,106.29335021972656
2018-07-02,106.4212417602539
2018-07-03,105.86405181884766
2018-07-05,107.3072738647461
2018-07-06,108.15672302246094
2018-07-09,108.0562515258789
2018-07-10,108.36679077148438
2018-07-11,109.90132141113281
2018-07-12,110.3123550415039
2018-07-13,110.3123550415039
2018-07-16,110.84213256835938
2018-07-17,111.84688568115234
2018-07-18,112.52281188964844
2018-07-19,111.60027313232422
2018-07-20,111.14356994628906
2018-07-23,111.4541015625
2018-07-24,110.95173645019531
2018-07-25,113.308349609375
2018-07-26,114.31307983398438
2018-07-27,112.76028442382812
2018-07-30,110.04747772216797
2018-07-31,110.79646301269531
2018-08-01,110.43109893798828
2018-08-02,110.99740600585938
2018-08-03,107.48078918457031
2018-08-06,108.89657592773438
2018-08-07,110.52243041992188
2018-08-08,109.44461822509766
2018-08-09,110.93348693847656
2018-08-10,110.53158569335938
2018-08-13,110.84213256835938
2018-08-14,110.52243041992188
2018-08-15,109.8647689819336
2018-08-16,110.80559539794922
2018-08-17,112.34013366699219
2018-08-20,114.16693115234375
2018-08-21,113.71023559570312
2018-08-22,113.63717651367188
2018-08-23,114.25825500488281
2018-08-24,115.68321228027344
2018-08-27,116.23125457763672
2018-08-28,116.76102447509766
2018-08-29,117.57396697998047
2018-08-30,116.49614715576172
2018-08-31,117.24514770507812
2018-09-04,117.07158660888672
2018-09-05,116.38651275634766
2018-09-06,116.56007385253906
2018-09-07,115.81106567382812
2018-09-10,116.12164306640625
2018-09-11,116.4048080444336
2018-09-12,115.08036041259766
2018-09-13,115.69486236572266
2018-09-14,116.26353454589844
2018-09-17,116.01589965820312
2018-09-18,116.1259536743164
2018-09-19,114.21817779541016
2018-09-20,115.64900207519531
2018-09-21,117.77691650390625
2018-09-24,118.28136444091797
2018-09-25,119.161865234375
2018-09-26,118.07957458496094
2018-09-27,117.88697052001953
2018-09-28,119.36363983154297
2018-10-01,117.57511138916016
2018-10-02,116.36443328857422
2018-10-03,116.29105377197266
2018-10-04,115.51143646240234
2018-10-05,115.1904067993164
2018-10-08,113.2734603881836
2018-10-09,114.14482879638672
2018-10-10,110.68699645996094
2018-10-11,108.17388916015625
2018-10-12,110.28343963623047
2018-10-15,110.07247161865234
2018-10-16,113.511962890625
2018-10-17,113.3284912109375
2018-10-18,113.59449005126953
2018-10-19,113.14508056640625
2018-10-22,112.83321380615234
2018-10-23,112.1636734008789
2018-10-24,109.67807006835938
2018-10-25,111.54917907714844
2018-10-26,109.7697982788086
2018-10-29,107.36672973632812
2018-10-30,109.3662338256836
2018-10-31,112.41131591796875
2018-11-01,113.53028869628906
2018-11-02,118.1712875366211
2018-11-05,113.75959777832031
2018-11-06,115.465576171875
2018-11-07,118.01537322998047
2018-11-08,118.85919189453125
2018-11-09,118.91421508789062
2018-11-12,116.47447204589844
2018-11-13,116.39195251464844
2018-11-14,118.07039642333984
2018-11-15,118.67577362060547
2018-11-16,119.25359344482422
2018-11-19,115.83247375488281
2018-11-20,113.33766174316406
2018-11-21,113.83296203613281
2018-11-23,114.0530776977539
2018-11-26,116.8230209350586
2018-11-27,118.59321594238281
2018-11-28,121.13384246826172
2018-11-29,121.60161590576172
2018-11-30,120.3817367553711
2018-12-03,122.71138763427734
2018-12-04,119.30862426757812
2018-12-06,119.0151138305664
2018-12-07,116.96977233886719
2018-12-10,118.86836242675781
2018-12-11,118.73995208740234
2018-12-12,119.46453857421875
2018-12-13,118.8841781616211
2018-12-14,116.6732406616211
2018-12-17,113.53185272216797
2018-12-18,112.28820037841797
2018-12-19,109.67192840576172
2018-12-20,106.40155792236328
2018-12-21,102.92852783203125
2018-12-24,100.38597106933594
2018-12-26,103.33386993408203
2018-12-27,103.55496978759766
2018-12-28,103.40757751464844
2018-12-31,105.97781372070312
2019-01-02,105.73828125
2019-01-03,102.03496551513672
2019-01-04,106.45684051513672
2019-01-07,106.95429992675781
2019-01-08,110.09567260742188
2019-01-09,107.00957489013672
2019-01-10,108.29928588867188
2019-01-11,106.86215209960938
2019-01-14,106.05149841308594
2019-01-15,106.65027618408203
2019-01-16,105.5263900756836
2019-01-17,104.78942108154297
2019-01-18,106.4936752319336
2019-01-22,105.45271301269531
2019-01-23,105.44348907470703
2019-01-24,105.74748229980469
2019-01-25,107.02799987792969
2019-01-28,106.15284729003906
2019-01-29,106.6042251586914
2019-01-30,107.60836029052734
2019-01-31,107.70048522949219
2019-02-01,109.04548645019531
2019-02-04,110.59314727783203
2019-02-05,109.97590637207031
2019-02-06,110.94318389892578
2019-02-07,109.27580261230469
2019-02-08,124.70628356933594
2019-02-11,123.61004638671875
2019-02-12,126.4106216430664
2019-02-13,126.79752349853516
2019-02-14,126.38296508789062
2019-02-15,127.70951080322266
2019-02-19,127.96744537353516
2019-02-20,128.24383544921875
2019-02-21,127.48837280273438
2019-02-22,128.9531707763672
2019-02-25,130.08627319335938
2019-02-26,130.48239135742188
2019-02-27,131.72605895996094
2019-02-28,131.8458251953125
2019-03-01,132.2971954345703
2019-03-04,130.8140106201172
2019-03-05,130.44554138183594
2019-03-06,129.22950744628906
2019-03-07,128.50177001953125
2019-03-08,127.91218566894531
2019-03-11,130.30734252929688
2019-03-12,129.15582275390625
2019-03-13,129.90200805664062
2019-03-14,129.5782928466797
2019-03-15,130.08700561523438
2019-03-18,129.95753479003906
2019-03-19,129.92051696777344
2019-03-20,128.29257202148438
2019-03-21,130.08700561523438
2019-03-22,128.23707580566406
2019-03-25,128.23707580566406
2019-03-26,129.8650360107422
2019-03-27,128.91232299804688
2019-03-28,128.74583435058594
2019-03-29,129.88351440429688
2019-04-01,130.71600341796875
2019-04-02,131.03970336914062
2019-04-03,131.61322021484375
2019-04-04,130.12400817871094
2019-04-05,130.10546875
2019-04-08,130.07777404785156
2019-04-09,130.2165069580078
2019-04-10,131.992431640625
2019-04-11,132.316162109375
2019-04-12,132.48268127441406
2019-04-15,132.79714965820312
2019-04-16,133.94410705566406
2019-04-17,132.8434295654297
2019-04-18,132.6029052734375
2019-04-22,133.30587768554688
2019-04-23,135.10960388183594
2019-04-24,135.96054077148438
2019-04-25,134.61936950683594
2019-04-26,135.2853240966797
2019-04-29,134.36032104492188
2019-04-30,134.03659057617188
2019-05-01,132.02023315429688
2019-05-02,131.66871643066406
2019-05-03,132.8434295654297
2019-05-06,131.60394287109375
2019-05-07,131.11373901367188
2019-05-08,132.316162109375
2019-05-09,134.33262634277344
2019-05-10,137.29248046875
2019-05-13,132.48268127441406
2019-05-14,133.77767944335938
2019-05-15,134.286376953125
2019-05-16,137.25550842285156
2019-05-17,135.9235382080078
2019-05-20,135.87728881835938
2019-05-21,137.56996154785156
2019-05-22,141.17735290527344
2019-05-23,139.1886444091797
2019-05-24,139.327392578125
2019-05-28,139.12391662597656
2019-05-29,138.0694580078125
2019-05-30,139.9378662109375
2019-05-31,138.6984100341797
2019-06-03,140.67782592773438
2019-06-04,145.16395568847656
2019-06-05,148.5770263671875
2019-06-06,148.9008026123047
2019-06-07,151.30572509765625
2019-06-10,149.3910369873047
2019-06-11,148.51234436035156
2019-06-12,149.20602416992188
2019-06-13,148.47271728515625
2019-06-14,148.84405517578125
2019-06-17,152.0835723876953
2019-06-18,153.243896484375
2019-06-19,154.58981323242188
2019-06-20,154.88690185546875
2019-06-21,153.243896484375
2019-06-24,153.72654724121094
2019-06-25,152.408447265625
2019-06-26,153.04893493652344
2019-06-27,152.7891082763672
2019-06-28,154.76620483398438
2019-07-01,154.9147186279297
2019-07-02,156.23284912109375
2019-07-03,158.14503479003906
2019-07-05,158.4049530029297
2019-07-08,156.9290313720703
2019-07-09,158.12646484375
2019-07-10,158.47921752929688
2019-07-11,158.79486083984375
2019-07-12,159.91798400878906
2019-07-15,160.40065002441406
2019-07-16,159.2218017578125
2019-07-17,157.95010375976562
2019-07-18,159.2125244140625
2019-07-19,156.789794921875
2019-07-22,157.78302001953125
2019-07-23,158.54415893554688
2019-07-24,155.5645294189453
2019-07-25,156.80838012695312
2019-07-26,157.89442443847656
2019-07-29,156.6598663330078
2019-07-30,154.08859252929688
2019-07-31,154.05148315429688
2019-08-01,152.9375762939453
2019-08-02,157.8759002685547
2019-08-05,156.6227264404297
2019-08-06,159.26821899414062
2019-08-07,161.5145263671875
2019-08-08,166.2114715576172
2019-08-09,163.64950561523438
2019-08-12,162.9440460205078
2019-08-13,163.41746520996094
2019-08-14,158.75765991210938
2019-08-15,159.7136993408203
2019-08-16,160.88336181640625
2019-08-19,164.1786346435547
2019-08-20,162.80482482910156
2019-08-21,166.34141540527344
2019-08-22,165.90516662597656
2019-08-23,162.69342041015625
2019-08-26,165.55242919921875
2019-08-27,165.70091247558594
2019-08-28,165.45034790039062
2019-08-29,168.16075134277344
2019-08-30,167.92869567871094
2019-09-03,165.7844696044922
2019-09-04,166.08152770996094
2019-09-05,161.1154022216797
2019-09-06,162.2571563720703
2019-09-09,159.35174560546875
2019-09-10,152.63125610351562
2019-09-11,153.44808959960938
2019-09-12,154.7521514892578
2019-09-13,155.5904541015625
2019-09-16,154.6497039794922
2019-09-17,157.26705932617188
2019-09-18,156.9224395751953
2019-09-19,155.9444122314453
2019-09-20,154.81735229492188
2019-09-23,156.9224395751953
2019-09-24,157.63035583496094
2019-09-25,159.85655212402344
2019-09-26,160.5550994873047
2019-09-27,158.5245361328125
2019-09-30,158.72947692871094
2019-10-01,154.10009765625
2019-10-02,153.15936279296875
2019-10-03,153.39222717285156
2019-10-04,156.68026733398438
2019-10-07,156.28903198242188
2019-10-08,159.04617309570312
2019-10-09,159.3721923828125
2019-10-10,158.35687255859375
2019-10-11,156.04690551757812
2019-10-14,155.869873046875
2019-10-15,158.0774383544922
2019-10-16,160.91839599609375
2019-10-17,163.67547607421875
2019-10-18,163.05140686035156
2019-10-21,163.94561767578125
2019-10-22,157.49061584472656
2019-10-23,157.49993896484375
2019-10-24,152.06024169921875
2019-10-25,152.2093048095703
2019-10-28,151.65969848632812
2019-10-29,153.45742797851562
2019-10-30,154.02560424804688
2019-10-31,154.91983032226562
2019-11-01,156.07481384277344
2019-11-04,149.58251953125
2019-11-05,146.32247924804688
2019-11-06,147.72897338867188
2019-11-07,151.08221435546875
2019-11-08,153.65304565429688
2019-11-11,150.1042022705078
2019-11-12,150.0762481689453
2019-11-13,150.52333068847656
2019-11-14,150.65370178222656
2019-11-15,150.97042846679688
2019-11-18,151.79013061523438
