,ORCL
2021-02-16,58.76130676269531
2021-02-17,58.71402359008789
2021-02-18,58.69511032104492
2021-02-19,57.80622482299805
2021-02-22,60.94571304321289
2021-02-23,60.99298095703125
2021-02-24,61.18211364746094
2021-02-25,61.74949645996094
2021-02-26,61.00244903564453
2021-03-01,62.572181701660156
2021-03-02,63.0355339050293
2021-03-03,63.27195358276367
2021-03-04,62.04265213012695
2021-03-05,66.16558837890625
2021-03-08,68.23651123046875
2021-03-09,68.69039916992188
2021-03-10,68.19867706298828
2021-03-11,63.744781494140625
2021-03-12,63.508365631103516
2021-03-15,64.04736328125
2021-03-16,63.21520233154297
2021-03-17,62.61946487426758
2021-03-18,63.11119842529297
2021-03-19,62.65730285644531
2021-03-22,62.71404266357422
2021-03-23,63.61237335205078
2021-03-24,63.196311950683594
2021-03-25,64.89842224121094
2021-03-26,66.43035888671875
2021-03-29,67.26250457763672
2021-03-30,66.71404266357422
2021-03-31,66.35469818115234
2021-04-01,67.905517578125
2021-04-05,70.12776184082031
2021-04-06,70.24121856689453
2021-04-07,70.345703125
2021-04-08,71.4948501586914
2021-04-09,71.77978515625
2021-04-12,72.2926254272461
2021-04-13,72.81497192382812
2021-04-14,72.9574203491211
2021-04-15,74.353515625
2021-04-16,74.98030853271484
2021-04-19,74.7903823852539
2021-04-20,75.25574493408203
2021-04-21,72.80546569824219
2021-04-22,71.10547637939453
2021-04-23,71.200439453125
2021-04-26,70.75406646728516
2021-04-27,71.43787384033203
2021-04-28,71.01051330566406
2021-04-29,72.05519104003906
2021-04-30,71.97921752929688
2021-05-03,73.44178009033203
2021-05-04,74.58143615722656
2021-05-05,75.2082748413086
2021-05-06,75.73059844970703
2021-05-07,76.35740661621094
2021-05-10,76.1199951171875
2021-05-11,73.78367614746094
2021-05-12,72.89094543457031
2021-05-13,74.21104431152344
2021-05-14,74.92333984375
2021-05-17,75.10379791259766
2021-05-18,74.73340606689453
2021-05-19,74.78087615966797
2021-05-20,74.76188659667969
2021-05-21,75.05630493164062
2021-05-24,75.38870239257812
2021-05-25,74.86637115478516
2021-05-26,75.27474212646484
2021-05-27,75.00881958007812
2021-05-28,74.78087615966797
2021-06-01,75.56916809082031
2021-06-02,76.23396301269531
2021-06-03,77.01273345947266
2021-06-04,78.72222137451172
2021-06-07,79.71942901611328
2021-06-08,80.35572052001953
2021-06-09,80.27025604248047
2021-06-10,78.16188049316406
2021-06-11,78.73172760009766
2021-06-14,78.46580505371094
2021-06-15,77.53506469726562
2021-06-16,73.2043685913086
2021-06-17,73.66022491455078
2021-06-18,72.39708709716797
2021-06-21,74.06858825683594
2021-06-22,74.7238998413086
2021-06-23,74.1730728149414
2021-06-24,73.8311767578125
2021-06-25,74.51495361328125
2021-06-28,74.55296325683594
2021-06-29,74.1730728149414
2021-06-30,73.92615509033203
2021-07-01,75.54066467285156
2021-07-02,77.70601654052734
2021-07-06,78.90267944335938
2021-07-07,81.76132202148438
2021-07-08,81.28645324707031
2021-07-09,83.34735107421875
2021-07-12,82.70155334472656
2021-07-13,82.69204711914062
2021-07-14,84.15048217773438
2021-07-15,82.20589447021484
2021-07-16,83.39743041992188
2021-07-19,82.91129302978516
2021-07-20,84.51271057128906
2021-07-21,85.49452209472656
2021-07-22,86.44775390625
2021-07-23,83.58807373046875
2021-07-26,83.75013732910156
2021-07-27,83.69293975830078
2021-07-28,83.1019287109375
2021-07-29,83.53089904785156
2021-07-30,83.06381225585938
2021-08-02,83.50228118896484
2021-08-03,85.54217529296875
2021-08-04,85.83770751953125
2021-08-05,85.24669647216797
2021-08-06,85.33246612548828
2021-08-09,85.6947021484375
2021-08-10,85.44686126708984
2021-08-11,85.43733215332031
2021-08-12,85.60890197753906
2021-08-13,86.15225219726562
2021-08-16,86.57167053222656
2021-08-17,86.69559478759766
2021-08-18,84.77961730957031
2021-08-19,84.56034851074219
2021-08-20,84.77961730957031
2021-08-23,84.95118713378906
2021-08-24,84.40785217285156
2021-08-25,84.47457122802734
2021-08-26,84.56990051269531
2021-08-27,85.1704330444336
2021-08-30,85.26573944091797
2021-08-31,84.9607162475586
2021-09-01,85.74235534667969
2021-09-02,85.59938049316406
2021-09-03,85.7900161743164
2021-09-07,84.56990051269531
2021-09-08,85.28482818603516
2021-09-09,85.35154724121094
2021-09-10,85.48499298095703
2021-09-13,84.73194885253906
2021-09-14,82.34889221191406
2021-09-15,83.62620544433594
2021-09-16,83.16866302490234
2021-09-17,82.34889221191406
2021-09-20,82.13916778564453
2021-09-21,82.8541030883789
2021-09-22,84.3030014038086
2021-09-23,85.23715209960938
2021-09-24,85.73284149169922
2021-09-27,86.7813720703125
2021-09-28,86.25709533691406
2021-09-29,86.9815444946289
2021-09-30,83.05426788330078
2021-10-01,85.54217529296875
2021-10-04,85.08464050292969
2021-10-05,87.21031951904297
2021-10-06,87.06734466552734
2021-10-07,87.99197387695312
2021-10-08,90.28766632080078
2021-10-11,91.1485366821289
2021-10-12,91.4163818359375
2021-10-13,92.21029663085938
2021-10-14,91.13898468017578
2021-10-15,91.18681335449219
2021-10-18,92.31553649902344
2021-10-19,92.84162139892578
2021-10-20,92.43988037109375
2021-10-21,92.1146469116211
2021-10-22,93.9798812866211
2021-10-25,93.63553619384766
2021-10-26,92.76509857177734
2021-10-27,91.85637664794922
2021-10-28,92.04769897460938
2021-10-29,91.77029418945312
2021-11-01,90.27809143066406
2021-11-02,91.70333862304688
2021-11-03,91.97117614746094
2021-11-04,91.47376251220703
2021-11-05,90.82332611083984
2021-11-08,91.00505828857422
2021-11-09,90.47895812988281
2021-11-10,89.75199890136719
2021-11-11,89.952880859375
2021-11-12,89.47460174560547
2021-11-15,89.93375396728516
2021-11-16,91.45463562011719
2021-11-17,91.18681335449219
2021-11-18,90.54592895507812
2021-11-19,89.88591766357422
2021-11-22,90.49808502197266
2021-11-23,88.90068054199219
2021-11-24,89.51287078857422
2021-11-26,88.31718444824219
2021-11-29,88.90068054199219
2021-11-30,86.79630279541016
2021-12-01,85.84931945800781
2021-12-02,86.0788803100586
2021-12-03,84.40495300292969
2021-12-06,85.07453918457031
2021-12-07,86.13629913330078
2021-12-08,85.07453918457031
2021-12-09,84.91192626953125
2021-12-10,98.1695327758789
2021-12-13,96.50515747070312
2021-12-14,95.54861450195312
2021-12-15,99.14521026611328
2021-12-16,98.73390197753906
2021-12-17,92.42074584960938
2021-12-20,87.65718078613281
2021-12-21,87.53282928466797
2021-12-22,85.95453643798828
2021-12-23,85.82063293457031
2021-12-27,85.64845275878906
2021-12-28,84.79713439941406
2021-12-29,84.37625122070312
2021-12-30,84.1849594116211
2021-12-31,83.41971588134766
2022-01-03,84.07971954345703
2022-01-04,84.97886657714844
2022-01-05,82.70231628417969
2022-01-06,82.89432525634766
2022-01-07,84.01763916015625
2022-01-10,85.71700286865234
2022-01-11,84.94892883300781
2022-01-12,84.78571319580078
2022-01-13,84.28646850585938
2022-01-14,84.1904525756836
2022-01-18,82.1358642578125
2022-01-19,80.05245208740234
2022-01-20,79.4188003540039
2022-01-21,78.93875885009766
2022-01-24,79.1307601928711
2022-01-25,77.83465576171875
2022-01-26,76.41370391845703
2022-01-27,76.59613037109375
2022-01-28,77.26819610595703
2022-01-31,77.92105865478516
2022-02-01,77.80583953857422
2022-02-02,79.20758056640625
2022-02-03,78.669921875
2022-02-04,78.83314514160156
2022-02-07,77.51781463623047
2022-02-08,77.5658187866211
2022-02-09,80.11965942382812
2022-02-10,78.5835189819336
2022-02-11,76.56732940673828
2022-02-14,75.79924011230469
2022-02-15,76.58650970458984
2022-02-16,76.02967834472656
2022-02-17,72.51573181152344
2022-02-18,71.59404754638672
2022-02-22,71.1620101928711
2022-02-23,69.57785034179688
2022-02-24,71.82447814941406
2022-02-25,73.30301666259766
2022-02-28,72.93817901611328
2022-03-01,72.9765853881836
2022-03-02,75.1559829711914
2022-03-03,75.12718200683594
2022-03-04,73.43743133544922
2022-03-07,71.35401916503906
2022-03-08,70.40353393554688
2022-03-09,73.06298828125
2022-03-10,73.59103393554688
2022-03-11,74.71434783935547
2022-03-14,73.9942855834961
2022-03-15,77.38340759277344
2022-03-16,76.76895141601562
2022-03-17,77.38340759277344
2022-03-18,78.42030334472656
2022-03-21,77.7290267944336
2022-03-22,78.53550720214844
2022-03-23,77.18177795410156
2022-03-24,78.95795440673828
2022-03-25,78.46831512451172
2022-03-28,80.26367950439453
2022-03-29,80.92613220214844
2022-03-30,80.03325653076172
2022-03-31,79.42839813232422
2022-04-01,78.73714447021484
2022-04-04,80.71492767333984
2022-04-05,79.63002014160156
2022-04-06,78.84274291992188
2022-04-07,78.5921401977539
2022-04-08,78.01383209228516
2022-04-11,76.87649536132812
2022-04-12,76.46204376220703
2022-04-13,76.86685180664062
2022-04-14,76.57769775390625
2022-04-18,75.39216613769531
2022-04-19,76.68372344970703
2022-04-20,77.38734436035156
2022-04-21,76.60661315917969
2022-04-22,73.45484161376953
2022-04-25,74.19700622558594
2022-04-26,71.81629180908203
2022-04-27,72.0572509765625
2022-04-28,73.38735961914062
2022-04-29,70.74642944335938
2022-05-02,71.32473754882812
2022-05-03,70.6404037475586
2022-05-04,72.49098205566406
2022-05-05,70.1681137084961
2022-05-06,69.86930847167969
2022-05-09,68.95365905761719
2022-05-10,69.90786743164062
2022-05-11,68.46210479736328
2022-05-12,68.17294311523438
2022-05-13,68.59703063964844
2022-05-16,67.18983459472656
2022-05-17,69.2813720703125
2022-05-18,65.83079528808594
2022-05-19,64.61634826660156
2022-05-20,66.14885711669922
2022-05-23,67.50789642333984
2022-05-24,66.5344009399414
2022-05-25,67.30548858642578
2022-05-26,69.06932067871094
2022-05-27,70.1488265991211
2022-05-31,69.31991577148438
2022-06-01,69.01148986816406
2022-06-02,70.49581909179688
2022-06-03,69.19462585449219
2022-06-06,70.33197784423828
2022-06-07,70.06209564208984
2022-06-08,68.79945373535156
2022-06-09,66.71753692626953
2022-06-10,64.71273040771484
2022-06-13,61.734439849853516
2022-06-14,68.16331481933594
2022-06-15,67.18019104003906
2022-06-16,66.22596740722656
2022-06-17,65.27176666259766
2022-06-21,65.23320770263672
2022-06-22,64.1247787475586
2022-06-23,65.18500518798828
2022-06-24,68.14403533935547
2022-06-27,67.86453247070312
2022-06-28,66.10067749023438
2022-06-29,66.70790100097656
2022-06-30,67.34403991699219
2022-07-01,68.30789184570312
2022-07-05,69.38739013671875
2022-07-06,69.06932067871094
2022-07-07,69.23318481445312
2022-07-08,69.27173614501953
2022-07-11,69.29109954833984
2022-07-12,68.16804504394531
2022-07-13,67.80012512207031
2022-07-14,67.23859405517578
2022-07-15,68.48751831054688
2022-07-18,67.9743881225586
2022-07-19,69.93976593017578
2022-07-20,70.27861785888672
2022-07-21,72.1665267944336
2022-07-22,72.51506805419922
2022-07-25,72.47633361816406
2022-07-26,71.6727523803711
2022-07-27,73.45417785644531
2022-07-28,74.5869140625
2022-07-29,75.36144256591797
2022-08-01,74.97418212890625
2022-08-02,73.91889190673828
2022-08-03,74.90641784667969
2022-08-04,74.93547058105469
2022-08-05,74.8870620727539
2022-08-08,74.03507232666016
2022-08-09,74.32551574707031
2022-08-10,75.07099914550781
2022-08-11,74.7031021118164
2022-08-12,76.62974548339844
2022-08-15,76.59101867675781
2022-08-16,76.98796081542969
2022-08-17,76.7265625
2022-08-18,76.79432678222656
2022-08-19,76.15533447265625
2022-08-22,74.02539825439453
2022-08-23,73.97697448730469
2022-08-24,73.74462127685547
2022-08-25,74.44168853759766
2022-08-26,72.27303314208984
2022-08-29,71.82767486572266
2022-08-30,71.77925872802734
2022-08-31,71.78894805908203
2022-09-01,72.90234375
2022-09-02,72.30207061767578
2022-09-06,71.47911834716797
2022-09-07,72.11811065673828
2022-09-08,72.27303314208984
2022-09-09,73.49291229248047
2022-09-12,74.62565612792969
2022-09-13,73.61875915527344
2022-09-14,69.82357788085938
2022-09-15,68.00343322753906
2022-09-16,66.63833618164062
2022-09-19,66.87069702148438
2022-09-20,65.9412612915039
2022-09-21,64.62457275390625
2022-09-22,63.9275016784668
2022-09-23,62.494625091552734
2022-09-26,61.42965316772461
2022-09-27,60.43244552612305
2022-09-28,61.06174850463867
2022-09-29,59.44493103027344
2022-09-30,59.12543487548828
2022-10-03,61.07142639160156
2022-10-04,63.59832763671875
2022-10-05,64.51807403564453
2022-10-06,63.22074508666992
2022-10-07,61.274742126464844
2022-10-10,60.577667236328125
2022-10-11,60.733375549316406
2022-10-12,62.06656265258789
2022-10-13,63.44841766357422
2022-10-14,62.58232879638672
2022-10-17,65.21952056884766
2022-10-18,65.22926330566406
2022-10-19,64.51887512207031
2022-10-20,67.38963317871094
2022-10-21,70.7469253540039
2022-10-24,70.96101379394531
2022-10-25,71.17511749267578
2022-10-26,72.80997467041016
2022-10-27,73.13111877441406
2022-10-28,75.28175354003906
2022-10-31,75.97266387939453
2022-11-01,75.03845977783203
2022-11-02,73.10192108154297
2022-11-03,73.01434326171875
2022-11-04,73.95828247070312
2022-11-07,74.67839813232422
2022-11-08,73.60794067382812
2022-11-09,73.62741088867188
2022-11-10,75.09684753417969
2022-11-11,75.65153503417969
2022-11-14,76.42030334472656
2022-11-15,77.0528564453125
2022-11-16,77.7437744140625
2022-11-17,77.07232666015625
2022-11-18,77.58808135986328
2022-11-21,77.6756591796875
2022-11-22,79.91387176513672
2022-11-23,80.342041015625
2022-11-25,80.49774932861328
2022-11-28,79.20348358154297
2022-11-29,78.67798614501953
2022-11-30,80.79940795898438
2022-12-01,81.85041046142578
2022-12-02,81.11082458496094
2022-12-05,77.29613494873047
2022-12-06,76.79010772705078
2022-12-07,76.6635971069336
2022-12-08,77.9189453125
2022-12-09,77.71458435058594
2022-12-12,79.096435546875
2022-12-13,78.39578247070312
2022-12-14,79.6219253540039
2022-12-15,77.9189453125
2022-12-16,77.44210052490234
2022-12-19,78.33738708496094
2022-12-20,78.76557922363281
2022-12-21,79.3105239868164
2022-12-22,78.3276596069336
2022-12-23,78.67798614501953
2022-12-27,78.80448913574219
2022-12-28,78.17195129394531
2022-12-29,79.21321105957031
2022-12-30,79.5440673828125
2023-01-03,81.47088623046875
2023-01-04,82.21046447753906
2023-01-05,82.0450439453125
2023-01-06,83.35877990722656
2023-01-09,84.4136962890625
2023-01-10,84.49183654785156
2023-01-11,86.54308319091797
2023-01-12,86.71890258789062
2023-01-13,87.129150390625
2023-01-17,86.54308319091797
2023-01-18,84.69696044921875
2023-01-19,83.94483947753906
2023-01-20,85.22441864013672
2023-01-23,86.90448760986328
2023-01-24,87.6175537109375
2023-01-25,87.5589370727539
2023-01-26,87.74453735351562
2023-01-27,86.92401885986328
2023-01-30,85.32210540771484
2023-01-31,86.40633392333984
2023-02-01,87.95943450927734
2023-02-02,87.30496978759766
2023-02-03,87.5394058227539
2023-02-06,86.47471618652344
2023-02-07,85.70304870605469
2023-02-08,84.67742919921875
2023-02-09,84.63835144042969
2023-02-10,85.11698150634766
2023-02-13,87.34405517578125
2023-02-14,87.02169799804688
2023-02-15,86.28911590576172
2023-02-16,85.68351745605469
2023-02-17,85.25373077392578
2023-02-21,84.19880676269531
2023-02-22,84.31600952148438
2023-02-23,86.52355194091797
2023-02-24,86.60169982910156
2023-02-27,85.9179458618164
2023-02-28,85.3709487915039
2023-03-01,84.3355484008789
2023-03-02,84.95092010498047
2023-03-03,87.17798614501953
2023-03-06,87.6566162109375
2023-03-07,86.30865478515625
2023-03-08,86.43563079833984
2023-03-09,84.8532485961914
2023-03-10,82.11825561523438
2023-03-13,82.95829010009766
2023-03-14,82.59687805175781
2023-03-15,81.05355072021484
2023-03-16,82.85083770751953
2023-03-17,83.28062438964844
2023-03-20,84.94115447998047
2023-03-21,85.54676818847656
2023-03-22,85.85933685302734
2023-03-23,85.74211883544922
2023-03-24,85.96678924560547
2023-03-27,88.04733276367188
2023-03-28,87.76406860351562
2023-03-29,88.51618957519531
2023-03-30,88.40874481201172
2023-03-31,90.7627944946289
2023-04-03,91.73958587646484
2023-04-04,91.81771087646484
2023-04-05,92.68704986572266
2023-04-06,93.69314575195312
2023-04-10,91.96680450439453
2023-04-11,92.17279052734375
2023-04-12,92.10413360595703
2023-04-13,93.72257995605469
2023-04-14,93.87950134277344
2023-04-17,93.76180267333984
2023-04-18,94.62498474121094
2023-04-19,93.97758483886719
2023-04-20,93.01634216308594
2023-04-21,93.33021545410156
2023-04-24,93.61467742919922
2023-04-25,92.26107025146484
2023-04-26,91.91776275634766
2023-04-27,93.22232055664062
2023-04-28,92.90843963623047
2023-05-01,93.05558013916016
2023-05-02,92.98692321777344
2023-05-03,92.96729278564453
2023-05-04,93.15367126464844
2023-05-05,95.11540985107422
2023-05-08,94.93885040283203
2023-05-09,94.30128479003906
2023-05-10,95.6548843383789
2023-05-11,95.5764389038086
2023-05-12,95.97857666015625
2023-05-15,95.39987182617188
2023-05-16,96.37091827392578
2023-05-17,97.86185455322266
2023-05-18,100.38269805908203
2023-05-19,100.87313842773438
2023-05-22,99.82361602783203
2023-05-23,96.6553955078125
2023-05-24,96.43959045410156
2023-05-25,102.29542541503906
2023-05-26,102.08943939208984
2023-05-30,103.13896179199219
2023-05-31,103.91385650634766
2023-06-01,103.96289825439453
2023-06-02,103.86480712890625
2023-06-05,104.88491821289062
2023-06-06,105.05166625976562
2023-06-07,103.23704528808594
2023-06-08,105.42440795898438
2023-06-09,107.74907684326172
2023-06-12,114.20323944091797
2023-06-13,114.44844818115234
2023-06-14,119.9315414428711
2023-06-15,124.12968444824219
2023-06-16,123.0605239868164
2023-06-20,119.7059326171875
2023-06-21,119.76478576660156
2023-06-22,118.27385711669922
2023-06-23,116.3709716796875
2023-06-26,114.54654693603516
2023-06-27,115.58625793457031
2023-06-28,114.30131530761719
2023-06-29,115.52741241455078
2023-06-30,116.8123550415039
2023-07-03,114.90946960449219
2023-07-05,113.74221801757812
2023-07-06,113.24197387695312
2023-07-07,112.41804504394531
2023-07-10,112.19243621826172
2023-07-11,113.07831573486328
2023-07-12,114.20044708251953
2023-07-13,115.60802459716797
2023-07-14,117.39948272705078
2023-07-17,117.02543640136719
2023-07-18,118.87594604492188
2023-07-19,116.82857513427734
2023-07-20,114.0626449584961
2023-07-21,115.80487823486328
2023-07-24,116.21829223632812
2023-07-25,116.10018157958984
2023-07-26,113.68859100341797
2023-07-27,114.57447814941406
2023-07-28,114.1709213256836
2023-07-31,115.39146423339844
2023-08-01,116.0608139038086
2023-08-02,113.89530944824219
2023-08-03,112.75349426269531
2023-08-04,112.64522552490234
2023-08-07,114.27918243408203
2023-08-08,113.42284393310547
2023-08-09,111.32623291015625
2023-08-10,111.21795654296875
2023-08-11,111.28685760498047
2023-08-14,113.75749969482422
2023-08-15,115.45052337646484
2023-08-16,113.5311050415039
2023-08-17,113.07831573486328
2023-08-18,114.633544921875
2023-08-21,114.76151275634766
2023-08-22,114.71228790283203
2023-08-23,115.99189758300781
2023-08-24,111.13922882080078
2023-08-25,114.23980712890625
2023-08-28,115.00757598876953
2023-08-29,118.75782775878906
2023-08-30,119.220458984375
2023-08-31,118.50190734863281
2023-09-01,119.03343963623047
2023-09-05,122.0356216430664
2023-09-06,122.380126953125
2023-09-07,123.1281967163086
2023-09-08,124.33891296386719
2023-09-11,124.72279357910156
2023-09-12,107.89097595214844
2023-09-13,110.08600616455078
2023-09-14,111.87745666503906
2023-09-15,112.12355041503906
2023-09-18,110.4501953125
2023-09-19,111.00140380859375
2023-09-20,111.09984588623047
2023-09-21,107.71379852294922
2023-09-22,107.32007598876953
2023-09-25,106.60153198242188
2023-09-26,103.23515319824219
2023-09-27,102.97924041748047
2023-09-28,104.48524475097656
2023-09-29,104.25885009765625
2023-10-02,105.03646087646484
2023-10-03,102.88079833984375
2023-10-04,105.4006576538086
2023-10-05,106.65072631835938
2023-10-06,108.23548126220703
2023-10-09,108.58983612060547
2023-10-10,107.98941040039062
2023-10-11,108.31541442871094
2023-10-12,107.79182434082031
2023-10-13,106.94220733642578
2023-10-16,107.39665222167969
2023-10-17,107.72267150878906
2023-10-18,106.94220733642578
2023-10-19,107.03111267089844
2023-10-20,100.61952209472656
2023-10-23,102.40766143798828
2023-10-24,101.95321655273438
2023-10-25,100.20460510253906
2023-10-26,99.18704223632812
2023-10-27,99.7699203491211
2023-10-30,100.42195129394531
2023-10-31,102.15081024169922
2023-11-01,104.472412109375
2023-11-02,105.57888793945312
2023-11-03,106.74462890625
2023-11-06,107.79182434082031
2023-11-07,107.67326354980469
2023-11-08,110.9729232788086
2023-11-09,110.8247299194336
2023-11-10,111.7039794921875
2023-11-13,112.77093505859375
2023-11-14,114.6973648071289
2023-11-15,112.68201446533203
2023-11-16,113.2846450805664
2023-11-17,113.96631622314453
2023-11-20,115.50746154785156
2023-11-21,114.6776123046875
2023-11-22,114.83567810058594
2023-11-24,114.8455581665039
2023-11-27,115.06290435791016
2023-11-28,114.83567810058594
2023-11-29,114.80604553222656
2023-11-30,114.80604553222656
2023-12-01,115.74457550048828
2023-12-04,114.38123321533203
2023-12-05,113.14634704589844
2023-12-06,110.6765365600586
2023-12-07,111.50639343261719
2023-12-08,112.23745727539062
2023-12-11,113.73908996582031
2023-12-12,99.59209442138672
2023-12-13,101.7457504272461
2023-12-14,99.09812927246094
2023-12-15,102.07176971435547
2023-12-18,103.73147583007812
2023-12-19,104.96636962890625
2023-12-20,102.89173889160156
2023-12-21,104.58108520507812
2023-12-22,104.91697692871094
2023-12-26,104.9071044921875
2023-12-27,104.66011810302734
2023-12-28,104.96636962890625
2023-12-29,104.1562728881836
2024-01-02,102.8028335571289
2024-01-03,101.22215270996094
2024-01-04,101.3505859375
2024-01-05,101.48889923095703
2024-01-08,103.39558410644531
2024-01-09,102.37802124023438
2024-01-10,103.06232452392578
2024-01-11,103.90531921386719
2024-01-12,105.72020721435547
2024-01-16,105.6904525756836
2024-01-17,105.5516128540039
2024-01-18,107.80287170410156
2024-01-19,108.7648696899414
2024-01-22,109.19132995605469
2024-01-23,110.90705108642578
2024-01-24,113.3665771484375
2024-01-25,114.0508804321289
2024-01-26,113.69385528564453
2024-01-29,112.81120300292969
2024-01-30,113.21781158447266
2024-01-31,110.77811431884766
2024-02-01,114.5765151977539
2024-02-02,114.83436584472656
2024-02-05,115.42940521240234
2024-02-06,114.3484115600586
2024-02-07,116.3021469116211
2024-02-08,115.71701049804688
2024-02-09,115.6773452758789
2024-02-12,114.88394927978516
2024-02-13,112.74178314208984
2024-02-14,113.3169937133789
2024-02-15,111.84920501708984
2024-02-16,110.3913345336914
2024-02-20,107.55494689941406
2024-02-21,107.26734161376953
2024-02-22,110.09381866455078
2024-02-23,111.02605438232422
2024-02-26,110.05415344238281
2024-02-27,110.46076202392578
2024-02-28,110.75829315185547
2024-02-29,110.75829315185547
2024-03-01,112.84095764160156
2024-03-04,113.11863708496094
2024-03-05,110.02439880371094
2024-03-06,111.34341430664062
2024-03-07,113.59468078613281
2024-03-08,111.49217987060547
2024-03-11,113.18805694580078
2024-03-12,126.48739624023438
2024-03-13,124.48405456542969
2024-03-14,124.49398040771484
2024-03-15,124.50389862060547
2024-03-18,126.74525451660156
2024-03-19,128.123779296875
2024-03-20,128.17335510253906
2024-03-21,127.94525909423828
2024-03-22,126.7353286743164
2024-03-25,125.03944396972656
2024-03-26,125.42623138427734
2024-03-27,124.23612213134766
2024-03-28,124.57331848144531
2024-04-01,124.44439697265625
2024-04-02,123.31379699707031
2024-04-03,125.19811248779297
2024-04-04,123.1650390625
2024-04-05,123.86917877197266
2024-04-08,123.32371520996094
2024-04-09,122.60736083984375
2024-04-10,121.13483428955078
2024-04-11,122.6173095703125
2024-04-12,120.4980697631836
2024-04-15,119.27428436279297
2024-04-16,120.01054382324219
2024-04-17,118.07039642333984
2024-04-18,115.41388702392578
2024-04-19,114.29954528808594
2024-04-22,113.9513168334961
2024-04-23,114.50848388671875
2024-04-24,114.75721740722656
2024-04-25,114.30949401855469
2024-04-26,116.6177749633789
2024-04-29,115.90141296386719
2024-04-30,113.17526245117188
2024-05-01,114.05081176757812
2024-05-02,114.37914276123047
2024-05-03,115.21489715576172
2024-05-06,117.7420654296875
2024-05-07,117.33413696289062
2024-05-08,116.79685974121094
2024-05-09,116.05065155029297
2024-05-10,116.08049774169922
2024-05-13,115.78202056884766
2024-05-14,120.25928497314453
2024-05-15,121.01544189453125
2024-05-16,121.54276275634766
2024-05-17,122.8759994506836
2024-05-20,123.89083099365234
2024-05-21,124.00028228759766
2024-05-22,123.9704360961914
2024-05-23,123.4630126953125
2024-05-24,122.28897857666016
2024-05-28,123.8609848022461
2024-05-29,123.11477661132812
2024-05-30,116.49837493896484
2024-05-31,116.5978775024414
2024-06-03,118.67731475830078
2024-06-04,119.46331787109375
2024-06-05,122.01039123535156
2024-06-06,122.8759994506836
2024-06-07,125.28376770019531
2024-06-10,123.87094116210938
2024-06-11,123.25406646728516
2024-06-12,139.67071533203125
2024-06-13,139.1433868408203
2024-06-14,137.4320831298828
2024-06-17,140.59600830078125
2024-06-18,143.9091796875
2024-06-20,142.18792724609375
2024-06-21,140.78504943847656
2024-06-24,139.1831817626953
2024-06-25,138.46681213378906
2024-06-26,137.53155517578125
2024-06-27,139.47171020507812
2024-06-28,140.48655700683594
2024-07-01,142.3670196533203
2024-07-02,142.55606079101562
2024-07-03,143.65049743652344
2024-07-05,144.0982208251953
2024-07-08,144.29721069335938
2024-07-09,139.96917724609375
2024-07-10,141.3521728515625
2024-07-11,142.43971252441406
2024-07-12,144.44520568847656
2024-07-15,142.7490234375
2024-07-16,142.29005432128906
2024-07-17,138.9475555419922
2024-07-18,137.72032165527344
2024-07-19,138.24913024902344
2024-07-22,139.85552978515625
2024-07-23,142.78892517089844
2024-07-24,138.4586639404297
2024-07-25,137.51080322265625
2024-07-26,138.6981201171875
2024-07-29,137.99969482421875
2024-07-30,135.36561584472656
2024-07-31,139.1371307373047
2024-08-01,137.2014923095703
2024-08-02,132.98098754882812
2024-08-05,127.5731430053711
2024-08-06,127.92236328125
2024-08-07,125.61754608154297
2024-08-08,128.67068481445312
2024-08-09,131.7637176513672
2024-08-12,132.28256225585938
2024-08-13,133.9587860107422
2024-08-14,135.29579162597656
2024-08-15,136.62278747558594
2024-08-16,137.16159057617188
2024-08-19,137.61056518554688
2024-08-20,138.85777282714844
2024-08-21,139.8854522705078
2024-08-22,137.7702178955078
2024-08-23,138.8777313232422
2024-08-26,138.58836364746094
2024-08-27,138.1693115234375
2024-08-28,137.57066345214844
2024-08-29,139.10720825195312
2024-08-30,140.97300720214844
2024-09-03,139.18702697753906
2024-09-04,140.43421936035156
2024-09-05,142.29005432128906
2024-09-06,141.49183654785156
2024-09-09,139.57615661621094
2024-09-10,155.54025268554688
2024-09-11,156.82736206054688
2024-09-12,161.0179443359375
2024-09-13,161.66648864746094
2024-09-16,169.94786071777344
2024-09-17,167.0942840576172
2024-09-18,164.16087341308594
2024-09-19,167.21400451660156
2024-09-20,167.6230926513672
2024-09-23,165.5776824951172
2024-09-24,165.4280242919922
2024-09-25,165.90695190429688
2024-09-26,167.72286987304688
2024-09-27,168.36143493652344
2024-09-30,170.0177001953125
2024-10-01,166.78497314453125
2024-10-02,167.333740234375
2024-10-03,166.4856414794922
2024-10-04,170.47666931152344
2024-10-07,169.5886688232422
2024-10-08,173.97879028320312
2024-10-09,177.88999938964844
2024-10-10,175.41000366210938
2024-10-11,175.77000427246094
2024-10-14,176.1199951171875
2024-10-15,174.08999633789062
2024-10-16,174.77000427246094
2024-10-17,175.67999267578125
2024-10-18,174.69000244140625
2024-10-21,173.75999450683594
2024-10-22,175.30999755859375
2024-10-23,173.10000610351562
2024-10-24,174.3800048828125
2024-10-25,173.52000427246094
2024-10-28,172.4199981689453
2024-10-29,173.42999267578125
2024-10-30,174.55999755859375
2024-10-31,167.83999633789062
