,NEE
2018-04-23,34.28992462158203
2018-04-24,34.51123809814453
2018-04-25,34.11967849731445
2018-04-26,34.732566833496094
2018-04-27,34.89217758178711
2018-04-30,34.88152313232422
2018-05-01,34.734703063964844
2018-05-02,34.783653259277344
2018-05-03,34.70063400268555
2018-05-04,34.919837951660156
2018-05-07,34.762351989746094
2018-05-08,34.03030014038086
2018-05-09,33.685543060302734
2018-05-10,34.098384857177734
2018-05-11,34.20693588256836
2018-05-14,34.092002868652344
2018-05-15,33.80471420288086
2018-05-16,33.44718933105469
2018-05-17,33.287593841552734
2018-05-18,33.29397201538086
2018-05-21,34.09626007080078
2018-05-22,33.928157806396484
2018-05-23,34.10903549194336
2018-05-24,34.3048210144043
2018-05-25,34.564449310302734
2018-05-29,34.84323501586914
2018-05-30,35.17095947265625
2018-05-31,35.28586196899414
2018-06-01,34.70490264892578
2018-06-04,34.53349685668945
2018-06-05,34.132808685302734
2018-06-06,33.453590393066406
2018-06-07,33.50714874267578
2018-06-08,33.597129821777344
2018-06-11,33.29716873168945
2018-06-12,33.72783660888672
2018-06-13,33.66999435424805
2018-06-14,34.029964447021484
2018-06-15,34.184234619140625
2018-06-18,34.37065124511719
2018-06-19,34.925601959228516
2018-06-20,34.86132049560547
2018-06-21,35.00486373901367
2018-06-22,35.20414352416992
2018-06-25,35.654109954833984
2018-06-26,35.7333869934082
2018-06-27,36.014076232910156
2018-06-28,35.74195098876953
2018-06-29,35.789093017578125
2018-07-02,36.213348388671875
2018-07-03,36.11692428588867
2018-07-05,36.11263656616211
2018-07-06,36.491886138916016
2018-07-09,35.42270278930664
2018-07-10,35.87693786621094
2018-07-11,36.08478927612305
2018-07-12,36.1019287109375
2018-07-13,36.32262420654297
2018-07-16,36.31833267211914
2018-07-17,36.470462799072266
2018-07-18,36.30119323730469
2018-07-19,36.47904586791992
2018-07-20,36.41904067993164
2018-07-23,36.17478561401367
2018-07-24,36.470462799072266
2018-07-25,35.94336700439453
2018-07-26,36.031219482421875
2018-07-27,35.77838134765625
2018-07-30,35.61768341064453
2018-07-31,35.89836883544922
2018-08-01,35.97550582885742
2018-08-02,36.307613372802734
2018-08-03,36.67186737060547
2018-08-06,36.641876220703125
2018-08-07,36.56045913696289
2018-08-08,36.44261169433594
2018-08-09,36.60760498046875
2018-08-10,36.62474060058594
2018-08-13,36.704017639160156
2018-08-14,36.841148376464844
2018-08-15,37.01898956298828
2018-08-16,37.451812744140625
2018-08-17,37.53323745727539
2018-08-20,37.34681701660156
2018-08-21,36.98899459838867
2018-08-22,36.79185485839844
2018-08-23,36.774723052978516
2018-08-24,37.003997802734375
2018-08-27,36.73830032348633
2018-08-28,36.545467376708984
2018-08-29,36.77838134765625
2018-08-30,36.84309768676758
2018-08-31,36.68564987182617
2018-09-04,36.67055892944336
2018-09-05,37.01347351074219
2018-09-06,37.48793411254883
2018-09-07,37.11699676513672
2018-09-10,37.101890563964844
2018-09-11,37.12778091430664
2018-09-12,37.203250885009766
2018-09-13,37.65616989135742
2018-09-14,37.45127868652344
2018-09-17,37.4965705871582
2018-09-18,37.40599060058594
2018-09-19,36.485076904296875
2018-09-20,36.50663757324219
2018-09-21,36.82798767089844
2018-09-24,36.40743637084961
2018-09-25,35.98472213745117
2018-09-26,35.467098236083984
2018-09-27,35.712974548339844
2018-09-28,36.14646911621094
2018-10-01,36.01491165161133
2018-10-02,36.5217399597168
2018-10-03,36.284507751464844
2018-10-04,36.5023193359375
2018-10-05,37.17522048950195
2018-10-08,37.38010787963867
2018-10-09,37.468536376953125
2018-10-10,37.25717544555664
2018-10-11,36.46781539916992
2018-10-12,36.526058197021484
2018-10-15,36.5864372253418
2018-10-16,36.94228744506836
2018-10-17,36.8409309387207
2018-10-18,37.002685546875
2018-10-19,37.41031265258789
2018-10-22,37.23775863647461
2018-10-23,36.79995346069336
2018-10-24,37.87184524536133
2018-10-25,37.3542366027832
2018-10-26,36.64036178588867
2018-10-29,37.26364517211914
2018-10-30,37.429710388183594
2018-10-31,37.203250885009766
2018-11-01,36.765445709228516
2018-11-02,36.26509094238281
2018-11-05,36.81721496582031
2018-11-06,36.97896194458008
2018-11-07,37.427555084228516
2018-11-08,37.51812744140625
2018-11-09,38.078880310058594
2018-11-12,38.49513626098633
2018-11-13,38.531795501708984
2018-11-14,38.13496017456055
2018-11-15,38.64393615722656
2018-11-16,38.9049072265625
2018-11-19,39.25429153442383
2018-11-20,38.55551528930664
2018-11-21,37.99692153930664
2018-11-23,38.24495315551758
2018-11-26,38.18024826049805
2018-11-27,38.38944625854492
2018-11-28,38.40021896362305
2018-11-29,38.43929672241211
2018-11-30,39.4354362487793
2018-12-03,39.60470962524414
2018-12-04,39.53527069091797
2018-12-06,39.64161682128906
2018-12-07,39.68500900268555
2018-12-10,39.630760192871094
2018-12-11,39.711055755615234
2018-12-12,39.348628997802734
2018-12-13,39.541770935058594
2018-12-14,39.33343505859375
2018-12-17,38.12027359008789
2018-12-18,38.196224212646484
2018-12-19,37.87502670288086
2018-12-20,37.95968246459961
2018-12-21,37.78606414794922
2018-12-24,36.47740173339844
2018-12-26,36.96787643432617
2018-12-27,37.362857818603516
2018-12-28,37.484405517578125
2018-12-31,37.723114013671875
2019-01-02,36.85719299316406
2019-01-03,36.76604461669922
2019-01-04,37.44315719604492
2019-01-07,37.38888931274414
2019-01-08,37.6623420715332
2019-01-09,37.49958419799805
2019-01-10,38.063846588134766
2019-01-11,38.133296966552734
2019-01-14,37.16101837158203
2019-01-15,37.9184455871582
2019-01-16,37.909751892089844
2019-01-17,38.08555221557617
2019-01-18,38.215755462646484
2019-01-22,38.495723724365234
2019-01-23,38.92976760864258
2019-01-24,39.12509536743164
2019-01-25,37.80559539794922
2019-01-28,37.43013381958008
2019-01-29,37.514774322509766
2019-01-30,37.67320251464844
2019-01-31,38.842960357666016
2019-02-01,38.59122085571289
2019-02-04,38.6519775390625
2019-02-05,38.66717529296875
2019-02-06,38.6519775390625
2019-02-07,39.35730743408203
2019-02-08,39.71757125854492
2019-02-11,39.71757125854492
2019-02-12,39.773990631103516
2019-02-13,39.68284225463867
2019-02-14,39.630760192871094
2019-02-15,39.94110870361328
2019-02-19,40.22975158691406
2019-02-20,40.28834915161133
2019-02-21,40.48800277709961
2019-02-22,40.828731536865234
2019-02-25,40.774478912353516
2019-02-26,40.850425720214844
2019-02-27,40.81330490112305
2019-02-28,41.01210403442383
2019-03-01,40.977149963378906
2019-03-04,41.125709533691406
2019-03-05,41.1431884765625
2019-03-06,40.979331970214844
2019-03-07,41.057979583740234
2019-03-08,41.22621154785156
2019-03-11,41.40099334716797
2019-03-12,41.70466995239258
2019-03-13,41.72215270996094
2019-03-14,41.724334716796875
2019-03-15,41.7811393737793
2019-03-18,41.70030212402344
2019-03-19,41.18250274658203
2019-03-20,41.48182678222656
2019-03-21,41.92752456665039
2019-03-22,42.368831634521484
2019-03-25,42.29890823364258
2019-03-26,42.602603912353516
2019-03-27,42.36664962768555
2019-03-28,41.92970657348633
2019-03-29,42.23556137084961
2019-04-01,41.617279052734375
2019-04-02,41.39662551879883
2019-04-03,41.35948181152344
2019-04-04,41.160667419433594
2019-04-05,41.52770233154297
2019-04-08,41.21309280395508
2019-04-09,41.44686508178711
2019-04-10,41.20872497558594
2019-04-11,41.51897430419922
2019-04-12,41.69593048095703
2019-04-15,41.7636604309082
2019-04-16,41.405357360839844
2019-04-17,41.43375778198242
2019-04-18,41.37040710449219
2019-04-22,41.5932502746582
2019-04-23,41.46434783935547
2019-04-24,41.523338317871094
2019-04-25,41.61509323120117
2019-04-26,41.88382339477539
2019-04-29,41.89693069458008
2019-04-30,42.480255126953125
2019-05-01,42.22463607788086
2019-05-02,41.88600158691406
2019-05-03,42.03675079345703
2019-05-06,41.706844329833984
2019-05-07,41.45560073852539
2019-05-08,41.04705810546875
2019-05-09,41.20654296875
2019-05-10,41.89473342895508
2019-05-13,42.587310791015625
2019-05-14,42.580745697021484
2019-05-15,42.572017669677734
2019-05-16,43.0635871887207
2019-05-17,43.47213363647461
2019-05-20,43.5529670715332
2019-05-21,43.45466232299805
2019-05-22,44.11662673950195
2019-05-23,44.466190338134766
2019-05-24,44.43124008178711
2019-05-28,43.95059585571289
2019-05-29,43.41533660888672
2019-05-30,43.4633903503418
2019-05-31,43.577720642089844
2019-06-03,43.87892150878906
2019-06-04,43.83495330810547
2019-06-05,44.99359893798828
2019-06-06,45.23762893676758
2019-06-07,44.93642807006836
2019-06-10,44.72317123413086
2019-06-11,44.40437698364258
2019-06-12,44.97159957885742
2019-06-13,45.01996994018555
2019-06-14,45.501461029052734
2019-06-17,45.37174606323242
2019-06-18,45.16288757324219
2019-06-19,45.34315872192383
2019-06-20,45.37394714355469
2019-06-21,45.63117218017578
2019-06-24,45.77408981323242
2019-06-25,45.33876037597656
2019-06-26,44.64622116088867
2019-06-27,44.97159957885742
2019-06-28,45.039756774902344
2019-07-01,44.85508728027344
2019-07-02,45.655357360839844
2019-07-03,45.8906135559082
2019-07-05,45.75429153442383
2019-07-08,45.97854232788086
2019-07-09,45.765281677246094
2019-07-10,46.055503845214844
2019-07-11,46.25776290893555
2019-07-12,45.8906135559082
2019-07-15,45.9169921875
2019-07-16,45.70372772216797
2019-07-17,46.1500358581543
2019-07-18,46.68869400024414
2019-07-19,46.11045455932617
2019-07-22,46.029117584228516
2019-07-23,45.57621765136719
2019-07-24,46.18301773071289
2019-07-25,45.64876174926758
2019-07-26,45.98733901977539
2019-07-29,46.47322463989258
2019-07-30,46.03571319580078
2019-07-31,45.547637939453125
2019-08-01,46.226985931396484
2019-08-02,46.47982406616211
2019-08-05,45.74110412597656
2019-08-06,46.47761917114258
2019-08-07,46.800811767578125
2019-08-08,47.317474365234375
2019-08-09,47.594486236572266
2019-08-12,47.3680419921875
2019-08-13,47.40542221069336
2019-08-14,47.260311126708984
2019-08-15,47.74180221557617
2019-08-16,47.825340270996094
2019-08-19,48.13972854614258
2019-08-20,48.17710494995117
2019-08-21,48.64540481567383
2019-08-22,48.724544525146484
2019-08-23,48.78611373901367
2019-08-26,49.16425704956055
2019-08-27,49.2500114440918
2019-08-28,48.90290069580078
2019-08-29,48.88742446899414
2019-08-30,48.43639373779297
2019-09-03,49.86906433105469
2019-09-04,49.550697326660156
2019-09-05,48.59779357910156
2019-09-06,48.67076110839844
2019-09-09,48.615478515625
2019-09-10,48.224151611328125
2019-09-11,48.65306854248047
2019-09-12,48.80341339111328
2019-09-13,48.30595397949219
2019-09-16,48.266151428222656
2019-09-17,49.13062286376953
2019-09-18,49.50205612182617
2019-09-19,49.723148345947266
2019-09-20,49.90443801879883
2019-09-23,49.80716323852539
2019-09-24,50.521278381347656
2019-09-25,50.71140670776367
2019-09-26,51.23098373413086
2019-09-27,51.129276275634766
2019-09-30,51.51176071166992
2019-10-01,51.29951858520508
2019-10-02,50.653934478759766
2019-10-03,50.88829803466797
2019-10-04,51.64442443847656
2019-10-07,51.41448211669922
2019-10-08,50.84407043457031
2019-10-09,51.593570709228516
2019-10-10,51.292884826660156
2019-10-11,50.749000549316406
2019-10-14,50.607505798339844
2019-10-15,50.30681610107422
2019-10-16,50.83080291748047
2019-10-17,51.09169006347656
2019-10-18,51.399009704589844
2019-10-21,51.469749450683594
2019-10-22,52.23030090332031
2019-10-23,52.17724609375
2019-10-24,52.51994323730469
2019-10-25,52.37179946899414
2019-10-28,51.564815521240234
2019-10-29,51.425540924072266
2019-10-30,52.057857513427734
2019-10-31,52.6945915222168
2019-11-01,52.113128662109375
2019-11-04,50.762271881103516
2019-11-05,50.21175003051758
2019-11-06,50.29576873779297
2019-11-07,49.322967529296875
2019-11-08,49.09966278076172
2019-11-11,49.13062286376953
2019-11-12,49.35171890258789
2019-11-13,50.38863754272461
2019-11-14,50.821964263916016
2019-11-15,51.164642333984375
2019-11-18,51.3282470703125
2019-11-19,51.43880081176758
2019-11-20,52.004783630371094
2019-11-21,51.98710250854492
2019-11-22,51.59799575805664
2019-11-25,51.41669464111328
2019-11-26,51.93846130371094
2019-11-27,51.80510711669922
2019-11-29,51.971805572509766
2019-12-02,51.40056610107422
2019-12-03,51.6183967590332
2019-12-04,52.069610595703125
2019-12-05,52.13628005981445
2019-12-06,52.0984992980957
2019-12-09,52.07183074951172
2019-12-10,52.111839294433594
2019-12-11,52.40745544433594
2019-12-12,51.989593505859375
2019-12-13,52.66752624511719
2019-12-16,53.22764587402344
2019-12-17,53.305450439453125
2019-12-18,53.40990447998047
2019-12-19,53.489933013916016
2019-12-20,53.94781494140625
2019-12-23,53.07426834106445
2019-12-24,53.45880889892578
2019-12-26,53.78110885620117
2019-12-27,53.90335464477539
2019-12-30,53.632179260253906
2019-12-31,53.8255615234375
2020-01-02,53.03871536254883
2020-01-03,53.41658401489258
2020-01-06,53.683311462402344
2020-01-07,53.63662338256836
2020-01-08,53.6121826171875
2020-01-09,54.032264709472656
2020-01-10,54.134525299072266
2020-01-13,54.768001556396484
2020-01-14,55.06362533569336
2020-01-15,55.91937255859375
2020-01-16,56.07274627685547
2020-01-17,56.32390594482422
2020-01-21,57.09964370727539
2020-01-22,57.768672943115234
2020-01-23,57.80868148803711
2020-01-24,58.617767333984375
2020-01-27,59.28903579711914
2020-01-28,59.082313537597656
2020-01-29,59.071197509765625
2020-01-30,59.99807357788086
2020-01-31,59.613548278808594
2020-02-03,59.30458068847656
2020-02-04,58.80002975463867
2020-02-05,59.2823486328125
2020-02-06,59.64244079589844
2020-02-07,59.911380767822266
2020-02-10,60.400394439697266
2020-02-11,60.49150848388672
2020-02-12,60.07142639160156
2020-02-13,61.22945785522461
2020-02-14,61.90739440917969
2020-02-18,62.68979263305664
2020-02-19,61.05165100097656
2020-02-20,61.576210021972656
2020-02-21,61.7006950378418
2020-02-24,60.88938903808594
2020-02-25,60.08698654174805
2020-02-26,59.89583206176758
2020-02-27,57.16546630859375
2020-02-28,56.47506332397461
2020-03-02,59.95838928222656
2020-03-03,59.243404388427734
2020-03-04,63.057403564453125
2020-03-05,61.70341110229492
2020-03-06,60.73370361328125
2020-03-09,58.37871551513672
2020-03-10,57.13866424560547
2020-03-11,53.90557098388672
2020-03-12,46.673030853271484
2020-03-13,49.503929138183594
2020-03-16,44.99281311035156
2020-03-17,49.548622131347656
2020-03-18,47.06403732299805
2020-03-19,46.27307891845703
2020-03-20,42.84337615966797
2020-03-23,40.58894348144531
2020-03-24,46.14572525024414
2020-03-25,46.98136520385742
2020-03-26,51.635494232177734
2020-03-27,51.825416564941406
2020-03-30,54.96687698364258
2020-03-31,53.76258087158203
2020-04-01,48.7598991394043
2020-04-02,50.59653091430664
2020-04-03,49.521812438964844
2020-04-06,52.39739227294922
2020-04-07,51.05233383178711
2020-04-08,52.17172622680664
2020-04-09,54.80377960205078
2020-04-13,52.77724075317383
2020-04-14,54.15583038330078
2020-04-15,53.00290298461914
2020-04-16,53.061004638671875
2020-04-17,55.02274703979492
2020-04-20,53.09003829956055
2020-04-21,52.60072326660156
2020-04-22,55.2260627746582
2020-04-23,53.8787727355957
2020-04-24,53.5570182800293
2020-04-27,54.42840576171875
2020-04-28,53.46764373779297
2020-04-29,52.53593826293945
2020-04-30,51.639957427978516
2020-05-01,50.7305793762207
2020-05-04,51.40981674194336
2020-05-05,51.41205596923828
2020-05-06,49.74971389770508
2020-05-07,50.156368255615234
2020-05-08,51.329383850097656
2020-05-11,50.804325103759766
2020-05-12,50.92720413208008
2020-05-13,51.41651916503906
2020-05-14,51.887969970703125
2020-05-15,50.909332275390625
2020-05-18,52.60742950439453
2020-05-19,51.501434326171875
2020-05-20,52.013092041015625
2020-05-21,51.14393615722656
2020-05-22,52.249935150146484
2020-05-26,52.35271453857422
2020-05-27,53.876529693603516
2020-05-28,56.16224670410156
2020-05-29,57.100677490234375
2020-06-01,57.43541717529297
2020-06-02,57.64885330200195
2020-06-03,58.31835174560547
2020-06-04,56.5906867980957
2020-06-05,57.15009689331055
2020-06-08,58.52054977416992
2020-06-09,58.113914489746094
2020-06-10,57.6915397644043
2020-06-11,55.79088592529297
2020-06-12,55.47186279296875
2020-06-15,55.844810485839844
2020-06-16,55.75493621826172
2020-06-17,55.941410064697266
2020-06-18,55.925689697265625
2020-06-19,54.41593933105469
2020-06-22,55.501068115234375
2020-06-23,54.64059829711914
2020-06-24,54.29462432861328
2020-06-25,53.730712890625
2020-06-26,53.070194244384766
2020-06-29,53.524017333984375
2020-06-30,53.957618713378906
2020-07-01,55.32582092285156
2020-07-02,55.35728073120117
2020-07-06,55.483097076416016
2020-07-07,55.42917251586914
2020-07-08,56.90073013305664
2020-07-09,56.6131591796875
2020-07-10,58.32284927368164
2020-07-13,57.5679817199707
2020-07-14,58.98560333251953
2020-07-15,58.18804931640625
2020-07-16,60.29540252685547
2020-07-17,61.86805725097656
2020-07-20,61.63214874267578
2020-07-21,62.081485748291016
2020-07-22,63.00035095214844
2020-07-23,63.123931884765625
2020-07-24,62.96216583251953
2020-07-27,62.37355422973633
2020-07-28,62.91498565673828
2020-07-29,63.22951126098633
2020-07-30,63.43172073364258
2020-07-31,63.063262939453125
2020-08-03,62.364566802978516
2020-08-04,64.04057312011719
2020-08-05,63.7552375793457
2020-08-06,63.53730392456055
2020-08-07,64.65388488769531
2020-08-10,63.723793029785156
2020-08-11,62.40951156616211
2020-08-12,63.937198638916016
2020-08-13,63.89451217651367
2020-08-14,63.01833724975586
2020-08-17,63.577735900878906
2020-08-18,63.59123611450195
2020-08-19,63.43172073364258
2020-08-20,63.380043029785156
2020-08-21,63.44744110107422
2020-08-24,63.496864318847656
2020-08-25,63.2003059387207
2020-08-26,62.681331634521484
2020-08-27,62.97036361694336
