,FE
2021-06-02,33.05514907836914
2021-06-03,33.341148376464844
2021-06-04,33.21981430053711
2021-06-07,33.42781448364258
2021-06-08,33.16781234741211
2021-06-09,33.35848617553711
2021-06-10,33.47982406616211
2021-06-11,33.592491149902344
2021-06-14,33.618492126464844
2021-06-15,33.69649124145508
2021-06-16,33.06381607055664
2021-06-17,32.69114685058594
2021-06-18,32.1798095703125
2021-06-21,32.75181198120117
2021-06-22,32.5004768371582
2021-06-23,32.023799896240234
2021-06-24,32.22313690185547
2021-06-25,32.66514205932617
2021-06-28,32.98581314086914
2021-06-29,32.53513717651367
2021-06-30,32.24913787841797
2021-07-01,32.63914489746094
2021-07-02,32.4831428527832
2021-07-06,32.647804260253906
2021-07-07,32.812477111816406
2021-07-08,32.43113327026367
2021-07-09,32.52647399902344
2021-07-12,32.4831428527832
2021-07-13,32.084468841552734
2021-07-14,32.1104736328125
2021-07-15,32.43113327026367
2021-07-16,32.75181198120117
2021-07-19,32.37913131713867
2021-07-20,32.60447311401367
2021-07-21,32.53513717651367
2021-07-22,33.93049621582031
2021-07-23,33.341148376464844
2021-07-26,33.592491149902344
2021-07-27,33.68781280517578
2021-07-28,33.05514907836914
2021-07-29,32.97714614868164
2021-07-30,33.211143493652344
2021-08-02,33.332481384277344
2021-08-03,33.401824951171875
2021-08-04,32.96847915649414
2021-08-05,33.24869155883789
2021-08-06,33.126102447509766
2021-08-09,33.15237045288086
2021-08-10,33.143611907958984
2021-08-11,33.415061950683594
2021-08-12,33.546417236328125
2021-08-13,33.835384368896484
2021-08-16,34.00175857543945
2021-08-17,33.84413528442383
2021-08-18,33.46760940551758
2021-08-19,34.09807586669922
2021-08-20,34.229427337646484
2021-08-23,33.98423767089844
2021-08-24,33.82662582397461
2021-08-25,34.15061569213867
2021-08-26,33.7478141784668
2021-08-27,33.77408218383789
2021-08-30,33.84413528442383
2021-08-31,34.036773681640625
2021-09-01,34.52715301513672
2021-09-02,34.95621871948242
2021-09-03,34.66725158691406
2021-09-07,33.68651580810547
2021-09-08,34.09807586669922
2021-09-09,33.59895324707031
2021-09-10,33.00350570678711
2021-09-13,32.775840759277344
2021-09-14,32.79335021972656
2021-09-15,33.09981918334961
2021-09-16,32.67076110839844
2021-09-17,32.16287612915039
2021-09-20,31.97899055480957
2021-09-21,32.09282684326172
2021-09-22,32.276710510253906
2021-09-23,32.18039321899414
2021-09-24,32.25043869018555
2021-09-27,32.15412139892578
2021-09-28,31.900177001953125
2021-09-29,31.78634262084961
2021-09-30,31.190902709960938
2021-10-01,31.392303466796875
2021-10-04,31.532398223876953
2021-10-05,31.716291427612305
2021-10-06,32.11909866333008
2021-10-07,31.900177001953125
2021-10-08,31.716291427612305
2021-10-11,31.322248458862305
2021-10-12,31.26970100402832
2021-10-13,31.20840835571289
2021-10-14,31.97899055480957
2021-10-15,32.06655502319336
2021-10-18,31.672502517700195
2021-10-19,32.28546905517578
2021-10-20,32.688270568847656
2021-10-21,32.600704193115234
2021-10-22,33.05604553222656
2021-10-25,32.72329330444336
2021-10-26,33.01225662231445
2021-10-27,32.91594314575195
2021-10-28,33.18739318847656
2021-10-29,33.73905563354492
2021-11-01,33.975494384765625
2021-11-02,34.413307189941406
2021-11-03,34.36953353881836
2021-11-04,34.41374969482422
2021-11-05,34.55526351928711
2021-11-08,34.05997085571289
2021-11-09,33.87424087524414
2021-11-10,34.45798110961914
2021-11-11,34.5198860168457
2021-11-12,34.49335479736328
2021-11-15,34.89134979248047
2021-11-16,35.00633239746094
2021-11-17,34.564109802246094
2021-11-18,34.14842224121094
2021-11-19,34.077659606933594
2021-11-22,34.25455093383789
2021-11-23,34.44028854370117
2021-11-24,34.41374969482422
2021-11-26,33.52931213378906
2021-11-29,34.53757858276367
2021-11-30,33.308197021484375
2021-12-01,33.37010955810547
2021-12-02,34.15726852416992
2021-12-03,34.35184860229492
2021-12-06,34.7144660949707
2021-12-07,34.90019607543945
2021-12-08,34.847137451171875
2021-12-09,34.847137451171875
2021-12-10,35.04170227050781
2021-12-13,35.52814865112305
2021-12-14,35.360103607177734
2021-12-15,35.32473373413086
2021-12-16,35.6519775390625
2021-12-17,35.44855880737305
2021-12-20,35.62544631958008
2021-12-21,35.59006881713867
2021-12-22,35.83770751953125
2021-12-23,35.846553802490234
2021-12-27,35.77580261230469
2021-12-28,36.2534065246582
2021-12-29,36.421443939208984
2021-12-30,36.58064651489258
2021-12-31,36.7840690612793
2022-01-03,36.474510192871094
2022-01-04,36.3329963684082
2022-01-05,36.08535385131836
2022-01-06,36.209171295166016
2022-01-07,36.62487030029297
2022-01-10,36.72216033935547
2022-01-11,36.58064651489258
2022-01-12,36.62487030029297
2022-01-13,36.7840690612793
2022-01-14,36.76638412475586
2022-01-18,36.7840690612793
2022-01-19,36.63371276855469
2022-01-20,36.64255905151367
2022-01-21,36.554107666015625
2022-01-24,36.53642272949219
2022-01-25,36.54526138305664
2022-01-26,36.403751373291016
2022-01-27,36.49219512939453
2022-01-28,36.92558288574219
2022-01-31,37.11131286621094
2022-02-01,36.9786491394043
2022-02-02,37.43855667114258
2022-02-03,37.6773567199707
2022-02-04,36.918636322021484
2022-02-07,36.99004364013672
2022-02-08,37.45419692993164
2022-02-09,37.6773567199707
2022-02-10,36.97218322753906
2022-02-11,37.09715270996094
2022-02-14,36.36520767211914
2022-02-15,36.0974235534668
2022-02-16,36.668697357177734
2022-02-17,36.704402923583984
2022-02-18,36.579444885253906
2022-02-22,36.55265808105469
2022-02-23,35.365474700927734
2022-02-24,35.57077407836914
2022-02-25,36.918636322021484
2022-02-28,37.356014251708984
2022-03-01,36.88292694091797
2022-03-02,37.195343017578125
2022-03-03,37.86479949951172
2022-03-04,38.27540588378906
2022-03-07,39.783935546875
2022-03-08,39.55185317993164
2022-03-09,39.34654998779297
2022-03-10,39.30191421508789
2022-03-11,39.24836349487305
2022-03-14,39.498294830322266
2022-03-15,39.44473648071289
2022-03-16,39.16802978515625
2022-03-17,39.319766998291016
2022-03-18,38.507484436035156
2022-03-21,38.9180908203125
2022-03-22,38.87345886230469
2022-03-23,38.83776092529297
2022-03-24,39.19480514526367
2022-03-25,40.024940490722656
2022-03-28,40.24809265136719
2022-03-29,40.5783576965332
2022-03-30,40.88185119628906
2022-03-31,40.935401916503906
2022-04-01,41.58700942993164
2022-04-04,41.33708190917969
2022-04-05,41.63165283203125
2022-04-06,42.783119201660156
2022-04-07,42.381439208984375
2022-04-08,42.37252426147461
2022-04-11,41.84588623046875
2022-04-12,42.07794952392578
2022-04-13,42.095802307128906
2022-04-14,42.31003189086914
2022-04-18,42.21185302734375
2022-04-19,42.39929962158203
2022-04-20,43.2562141418457
2022-04-21,42.952720642089844
2022-04-22,41.06929397583008
2022-04-25,40.56050109863281
2022-04-26,40.14990997314453
2022-04-27,39.9356803894043
2022-04-28,39.9356803894043
2022-04-29,38.659236907958984
2022-05-02,38.3289680480957
2022-05-03,38.507484436035156
2022-05-04,38.96272277832031
2022-05-05,38.26020812988281
2022-05-06,38.440338134765625
2022-05-09,37.98099899291992
2022-05-10,37.872920989990234
2022-05-11,38.15212631225586
2022-05-12,38.01702117919922
2022-05-13,38.287227630615234
2022-05-16,37.602725982666016
2022-05-17,38.48537063598633
2022-05-18,38.071067810058594
2022-05-19,37.84589767456055
2022-05-20,38.1611328125
2022-05-23,38.45835876464844
2022-05-24,38.96271896362305
2022-05-25,38.88166046142578
2022-05-26,39.016754150390625
2022-05-27,39.11583709716797
2022-05-31,38.692527770996094
2022-06-01,38.33226013183594
2022-06-02,38.134124755859375
2022-06-03,37.71980667114258
2022-06-06,37.674774169921875
2022-06-07,37.71980667114258
2022-06-08,37.26948165893555
2022-06-09,36.72907638549805
2022-06-10,36.56695556640625
2022-06-13,35.03582763671875
2022-06-14,34.57649230957031
2022-06-15,33.540733337402344
2022-06-16,32.72112274169922
2022-06-17,32.34284210205078
2022-06-21,32.39687728881836
2022-06-22,32.62205123901367
2022-06-23,33.28853988647461
2022-06-24,33.58576583862305
2022-06-27,34.360328674316406
2022-06-28,34.03609085083008
2022-06-29,34.4323844909668
2022-06-30,34.57649230957031
2022-07-01,35.42311096191406
2022-07-05,33.89199447631836
2022-07-06,33.72085952758789
2022-07-07,33.53172302246094
2022-07-08,33.441654205322266
2022-07-11,33.702842712402344
2022-07-12,33.69384002685547
2022-07-13,33.49569320678711
2022-07-14,33.65781784057617
2022-07-15,33.74787902832031
2022-07-18,33.67583084106445
2022-07-19,34.135162353515625
2022-07-20,33.94602584838867
2022-07-21,34.06311798095703
2022-07-22,34.5134391784668
2022-07-25,34.78364181518555
2022-07-26,35.20695495605469
2022-07-27,35.42311096191406
2022-07-28,36.152652740478516
2022-07-29,37.01728439331055
2022-08-01,36.49490737915039
2022-08-02,35.738346099853516
2022-08-03,35.48616027832031
2022-08-04,35.2496452331543
2022-08-05,34.90397644042969
2022-08-08,34.81299591064453
2022-08-09,35.431583404541016
2022-08-10,35.959190368652344
2022-08-11,36.450408935546875
2022-08-12,37.14175796508789
2022-08-15,37.487430572509766
2022-08-16,37.31459045410156
2022-08-17,37.19633483886719
2022-08-18,37.469242095947266
2022-08-19,37.542015075683594
2022-08-22,36.786983489990234
2022-08-23,36.82337188720703
2022-08-24,36.932533264160156
2022-08-25,37.232730865478516
2022-08-26,36.55956268310547
2022-08-29,36.550479888916016
2022-08-30,36.1411247253418
2022-08-31,35.977386474609375
2022-09-01,36.541378021240234
2022-09-02,36.304866790771484
2022-09-06,36.13202667236328
2022-09-07,37.43284606933594
2022-09-08,37.32368850708008
2022-09-09,37.76033401489258
2022-09-12,37.98774719238281
2022-09-13,37.43284606933594
2022-09-14,37.69664764404297
2022-09-15,36.768795013427734
2022-09-16,37.47833251953125
2022-09-19,38.0787239074707
2022-09-20,37.6420783996582
2022-09-21,37.29640579223633
2022-09-22,36.83247375488281
2022-09-23,36.432212829589844
2022-09-26,35.26783752441406
2022-09-27,34.7584228515625
2022-09-28,35.1768684387207
2022-09-29,33.821468353271484
2022-09-30,33.65773391723633
2022-10-03,34.2490119934082
2022-10-04,35.431583404541016
2022-10-05,34.358177185058594
2022-10-06,33.521270751953125
2022-10-07,32.839027404785156
2022-10-10,33.475791931152344
2022-10-11,33.40302276611328
2022-10-12,32.88450622558594
2022-10-13,33.766883850097656
2022-10-14,32.9026985168457
2022-10-17,33.584957122802734
2022-10-18,33.93973159790039
2022-10-19,33.584957122802734
2022-10-20,32.820831298828125
2022-10-21,33.12102127075195
2022-10-24,33.54856872558594
2022-10-25,34.18533706665039
2022-10-26,33.09373474121094
2022-10-27,33.88514709472656
2022-10-28,34.640167236328125
2022-10-31,34.3035888671875
2022-11-01,34.94945526123047
2022-11-02,34.54920959472656
2022-11-03,34.7584228515625
2022-11-04,34.83195114135742
2022-11-07,34.34485626220703
2022-11-08,34.61137771606445
2022-11-09,34.17023468017578
2022-11-10,35.83371353149414
2022-11-11,34.88709259033203
2022-11-14,34.18861770629883
2022-11-15,35.06171417236328
2022-11-16,34.96980285644531
2022-11-17,34.60219192504883
2022-11-18,35.3650016784668
2022-11-21,35.48447799682617
2022-11-22,35.82452392578125
2022-11-23,36.31161880493164
2022-11-25,36.6332893371582
2022-11-28,36.42190933227539
2022-11-29,36.57814407348633
2022-11-30,37.901573181152344
2022-12-01,38.030242919921875
2022-12-02,38.15890884399414
2022-12-05,37.984291076660156
2022-12-06,38.20486068725586
2022-12-07,38.324337005615234
2022-12-08,38.324337005615234
2022-12-09,38.12214660644531
2022-12-12,38.820621490478516
2022-12-13,38.820621490478516
2022-12-14,38.912532806396484
2022-12-15,38.60004806518555
2022-12-16,37.616676330566406
2022-12-19,37.69019317626953
2022-12-20,37.910762786865234
2022-12-21,38.34272003173828
2022-12-22,38.04862594604492
2022-12-23,38.60004806518555
2022-12-27,38.83900451660156
2022-12-28,38.66438293457031
2022-12-29,38.829811096191406
2022-12-30,38.54490661621094
2023-01-03,38.627620697021484
2023-01-04,38.912532806396484
2023-01-05,38.30595779418945
2023-01-06,38.94009780883789
2023-01-09,38.96767044067383
2023-01-10,39.14229202270508
2023-01-11,39.39043426513672
2023-01-12,39.6018180847168
2023-01-13,39.27095413208008
2023-01-17,39.509910583496094
2023-01-18,38.710330963134766
2023-01-19,38.50814437866211
2023-01-20,38.78386306762695
2023-01-23,37.80966567993164
2023-01-24,37.846431732177734
2023-01-25,37.680999755859375
2023-01-26,38.039432525634766
2023-01-27,37.89238357543945
2023-01-30,37.956722259521484
2023-01-31,37.63505172729492
2023-02-01,37.80966567993164
2023-02-02,37.680999755859375
2023-02-03,36.3208122253418
2023-02-06,36.85917282104492
2023-02-07,37.19332504272461
2023-02-08,36.54358673095703
2023-02-09,36.52501678466797
2023-02-10,37.0355339050293
2023-02-13,37.4903564453125
2023-02-14,37.28614807128906
2023-02-15,37.83378982543945
2023-02-16,37.65742874145508
2023-02-17,38.084407806396484
2023-02-21,37.58317947387695
2023-02-22,37.02625274658203
2023-02-23,36.64568328857422
2023-02-24,36.942710876464844
2023-02-27,37.04481887817383
2023-02-28,36.701377868652344
2023-03-01,35.95881652832031
2023-03-02,36.2744026184082
2023-03-03,36.905582427978516
2023-03-06,37.10979461669922
2023-03-07,36.348655700683594
2023-03-08,36.85917282104492
2023-03-09,36.339378356933594
2023-03-10,35.355472564697266
2023-03-13,36.01450729370117
2023-03-14,36.37650680541992
2023-03-15,36.86846160888672
2023-03-16,37.26758575439453
2023-03-17,36.92414474487305
2023-03-20,37.42538070678711
2023-03-21,36.55286407470703
2023-03-22,35.60609436035156
2023-03-23,35.03988265991211
2023-03-24,36.357940673828125
2023-03-27,36.227989196777344
2023-03-28,35.84742736816406
2023-03-29,36.469329833984375
2023-03-30,36.73851013183594
2023-03-31,37.184051513671875
2023-04-03,36.942710876464844
2023-04-04,37.22117233276367
2023-04-05,38.62277603149414
2023-04-06,38.7063102722168
2023-04-10,38.48353958129883
2023-04-11,38.84553909301758
2023-04-12,38.48353958129883
2023-04-13,38.24220275878906
2023-04-14,37.908050537109375
2023-04-17,37.92662048339844
2023-04-18,37.573890686035156
2023-04-19,37.87092208862305
2023-04-20,37.620304107666016
2023-04-21,37.69456481933594
2023-04-24,37.91733169555664
2023-04-25,38.1865119934082
2023-04-26,37.75953674316406
2023-04-27,38.16794204711914
2023-04-28,36.942710876464844
2023-05-01,36.20942306518555
2023-05-02,35.96809387207031
2023-05-03,36.13517379760742
2023-05-04,36.48208236694336
2023-05-05,37.2227897644043
2023-05-08,36.650848388671875
2023-05-09,36.48208236694336
2023-05-10,37.10089874267578
2023-05-11,36.93212890625
2023-05-12,36.99775695800781
2023-05-15,36.388328552246094
2023-05-16,35.76012420654297
2023-05-17,35.938270568847656
2023-05-18,35.610111236572266
2023-05-19,35.40384292602539
2023-05-22,35.525726318359375
2023-05-23,35.53511047363281
2023-05-24,35.36634063720703
2023-05-25,34.71001434326172
2023-05-26,34.41935348510742
2023-05-30,34.69126510620117
2023-05-31,35.05692672729492
2023-06-01,34.86003112792969
2023-06-02,35.34757995605469
2023-06-05,35.76012420654297
2023-06-06,35.43197250366211
2023-06-07,36.09767150878906
2023-06-08,36.51958465576172
2023-06-09,36.2008056640625
2023-06-12,36.332069396972656
2023-06-13,36.332069396972656
2023-06-14,36.397701263427734
2023-06-15,36.66960144042969
2023-06-16,36.63209915161133
2023-06-20,36.838375091552734
2023-06-21,36.98838806152344
2023-06-22,36.772735595703125
2023-06-23,36.08829116821289
2023-06-26,36.35081481933594
2023-06-27,36.435203552246094
2023-06-28,35.94765090942383
2023-06-29,36.2008056640625
2023-06-30,36.45395278930664
2023-07-03,36.5852165222168
2023-07-05,37.07277297973633
2023-07-06,36.66022491455078
2023-07-07,36.35081481933594
2023-07-10,36.16329574584961
2023-07-11,36.49146270751953
2023-07-12,36.98838806152344
2023-07-13,37.363426208496094
2023-07-14,37.2696647644043
2023-07-17,36.7914924621582
2023-07-18,36.42582321166992
2023-07-19,36.725860595703125
2023-07-20,37.19466018676758
2023-07-21,37.58845138549805
2023-07-24,37.50406265258789
2023-07-25,37.55094909667969
2023-07-26,37.522823333740234
2023-07-27,36.7914924621582
2023-07-28,36.88525390625
2023-07-31,36.93212890625
2023-08-01,36.55709457397461
2023-08-02,36.21017837524414
2023-08-03,34.85065460205078
2023-08-04,34.39583206176758
2023-08-07,34.225276947021484
2023-08-08,34.56639099121094
2023-08-09,34.29160690307617
2023-08-10,34.39583206176758
2023-08-11,34.935935974121094
2023-08-14,34.926456451416016
2023-08-15,34.13999557495117
2023-08-16,34.338985443115234
2023-08-17,33.98838806152344
2023-08-18,34.27265167236328
2023-08-21,34.00733947753906
2023-08-22,34.16842269897461
2023-08-23,34.47164535522461
2023-08-24,34.14947509765625
2023-08-25,34.367408752441406
2023-08-28,34.47164535522461
2023-08-29,34.54743957519531
2023-08-30,34.386356353759766
2023-08-31,34.17789840698242
2023-09-01,33.81782913208008
2023-09-05,33.12612533569336
2023-09-06,33.24930953979492
2023-09-07,33.59989547729492
2023-09-08,33.751502990722656
2023-09-11,33.71360397338867
2023-09-12,33.98838806152344
2023-09-13,34.26317596435547
2023-09-14,34.95488357543945
2023-09-15,34.97383499145508
2023-09-18,34.84117889404297
2023-09-19,34.869606018066406
2023-09-20,34.64219665527344
2023-09-21,34.30107879638672
2023-09-22,34.1589469909668
2023-09-25,34.0357666015625
2023-09-26,33.457763671875
2023-09-27,33.39143753051758
2023-09-28,32.7565803527832
2023-09-29,32.38704299926758
2023-10-02,30.88991928100586
2023-10-03,31.846942901611328
2023-10-04,31.827987670898438
2023-10-05,32.008018493652344
2023-10-06,32.453369140625
2023-10-09,32.94609451293945
2023-10-10,33.18297576904297
2023-10-11,33.59989547729492
2023-10-12,33.44829177856445
2023-10-13,33.73255157470703
2023-10-16,34.26317596435547
2023-10-17,34.1873779296875
2023-10-18,33.94101333618164
2023-10-19,33.789405822753906
2023-10-20,33.42934036254883
2023-10-23,33.1545524597168
2023-10-24,33.82730484008789
2023-10-25,33.88416290283203
2023-10-26,34.16842269897461
2023-10-27,33.287208557128906
2023-10-30,33.54304122924805
2023-10-31,33.73255157470703
2023-11-01,34.1589469909668
2023-11-02,34.65167236328125
2023-11-03,34.888553619384766
2023-11-06,34.466941833496094
2023-11-07,34.59151077270508
2023-11-08,34.19864273071289
2023-11-09,33.91117858886719
2023-11-10,33.8249397277832
2023-11-13,33.652462005615234
2023-11-14,35.099365234375
2023-11-15,35.28142166137695
2023-11-16,35.49223709106445
2023-11-17,35.626380920410156
2023-11-20,35.86594009399414
2023-11-21,36.08631896972656
2023-11-22,35.971343994140625
2023-11-24,36.06715774536133
2023-11-27,35.933006286621094
2023-11-28,35.75094985961914
2023-11-29,35.43473815917969
2023-11-30,35.39640808105469
2023-12-01,35.798866271972656
2023-12-04,35.616798400878906
2023-12-05,35.50181579589844
2023-12-06,35.885101318359375
2023-12-07,35.741363525390625
2023-12-08,35.53056716918945
2023-12-11,35.703041076660156
2023-12-12,35.43473815917969
2023-12-13,36.90080261230469
2023-12-14,36.28754806518555
2023-12-15,35.43473815917969
2023-12-18,35.28142166137695
2023-12-19,35.37724304199219
2023-12-20,34.67775344848633
2023-12-21,34.8119010925293
2023-12-22,34.71607971191406
2023-12-26,34.82148361206055
2023-12-27,34.80231857299805
2023-12-28,35.06103515625
2023-12-29,35.128108978271484
2024-01-02,35.83719253540039
2024-01-03,36.18214416503906
2024-01-04,36.21089553833008
2024-01-05,36.536685943603516
2024-01-08,36.776241302490234
2024-01-09,36.9103889465332
2024-01-10,37.12119674682617
2024-01-11,36.4312858581543
2024-01-12,36.76665496826172
2024-01-16,36.26838302612305
2024-01-17,35.77011489868164
2024-01-18,35.55930709838867
2024-01-19,35.46348571777344
2024-01-22,35.1568603515625
2024-01-23,35.18560791015625
2024-01-24,34.457359313964844
2024-01-25,34.974796295166016
2024-01-26,34.85981750488281
2024-01-29,35.24309539794922
2024-01-30,35.22393035888672
2024-01-31,35.14727783203125
2024-02-01,35.760528564453125
2024-02-02,35.252681732177734
2024-02-05,34.70650100708008
2024-02-06,34.70650100708008
2024-02-07,34.72588348388672
2024-02-08,34.687110900878906
2024-02-09,36.160274505615234
2024-02-12,36.60609817504883
2024-02-13,35.811370849609375
2024-02-14,35.7919807434082
2024-02-15,36.150577545166016
2024-02-16,36.2378044128418
2024-02-20,36.00520706176758
2024-02-21,36.65455627441406
2024-02-22,36.150577545166016
2024-02-23,36.247501373291016
2024-02-26,35.35585021972656
2024-02-27,35.73383331298828
2024-02-28,35.70475387573242
2024-02-29,35.48184585571289
2024-03-01,35.3752326965332
2024-03-04,36.12150955200195
2024-03-05,35.86951446533203
2024-03-06,36.3056526184082
2024-03-07,36.67394256591797
2024-03-08,36.91624069213867
2024-03-11,37.342674255371094
2024-03-12,36.7224006652832
2024-03-13,36.91624069213867
2024-03-14,36.84839630126953
2024-03-15,36.78055191040039
2024-03-18,37.03253936767578
2024-03-19,37.11976623535156
2024-03-20,37.080997467041016
2024-03-21,37.090694427490234
2024-03-22,37.03253936767578
2024-03-25,37.17791748046875
2024-03-26,36.625484466552734
2024-03-27,37.27483367919922
2024-03-28,37.429901123046875
2024-04-01,37.18760681152344
2024-04-02,37.28453063964844
2024-04-03,36.96469497680664
2024-04-04,37.090694427490234
2024-04-05,36.83870315551758
2024-04-08,37.18760681152344
2024-04-09,37.28453063964844
2024-04-10,36.67394256591797
2024-04-11,36.46072006225586
2024-04-12,36.2571907043457
2024-04-15,36.247501373291016
2024-04-16,35.695068359375
2024-04-17,36.295963287353516
2024-04-18,36.47041702270508
2024-04-19,36.993770599365234
2024-04-22,37.03253936767578
2024-04-23,36.9453125
2024-04-24,37.11976623535156
2024-04-25,37.381446838378906
2024-04-26,36.95500564575195
2024-04-29,37.5849723815918
2024-04-30,37.15853500366211
2024-05-01,37.50743865966797
2024-05-02,37.88542175292969
2024-05-03,38.03080368041992
2024-05-06,38.16307067871094
2024-05-07,38.554988861083984
2024-05-08,38.67256546020508
2024-05-09,39.035091400146484
2024-05-10,39.13307189941406
2024-05-13,38.888118743896484
2024-05-14,39.035091400146484
2024-05-15,39.44660186767578
2024-05-16,39.407413482666016
2024-05-17,39.231048583984375
2024-05-20,39.25064468383789
2024-05-21,39.6131706237793
2024-05-22,39.09387969970703
2024-05-23,38.34923553466797
2024-05-24,38.18266677856445
2024-05-28,38.00630569458008
2024-05-29,37.75155258178711
2024-05-30,38.20226287841797
2024-05-31,39.44660186767578
2024-06-03,39.358421325683594
2024-06-04,39.397613525390625
2024-06-05,38.64316940307617
2024-06-06,38.31003952026367
2024-06-07,38.03569793701172
2024-06-10,38.14347839355469
2024-06-11,38.03569793701172
2024-06-12,37.86913299560547
2024-06-13,37.898529052734375
2024-06-14,37.98670959472656
2024-06-17,37.4674186706543
2024-06-18,37.398826599121094
2024-06-20,37.45761489868164
2024-06-21,37.49681091308594
2024-06-24,37.722164154052734
2024-06-25,37.60458755493164
2024-06-26,37.761356353759766
2024-06-27,37.75155258178711
2024-06-28,37.49681091308594
2024-07-01,37.53600311279297
2024-07-02,37.47721481323242
2024-07-03,37.66337203979492
2024-07-05,37.8005485534668
2024-07-08,37.81034469604492
2024-07-09,37.86913299560547
2024-07-10,38.13367462158203
2024-07-11,38.67256546020508
2024-07-12,38.7215576171875
2024-07-15,38.07489013671875
2024-07-16,38.18266677856445
2024-07-17,38.701961517333984
2024-07-18,38.66276931762695
2024-07-19,38.79014205932617
2024-07-22,38.99589920043945
2024-07-23,39.074283599853516
2024-07-24,39.60336685180664
2024-07-25,39.63276672363281
2024-07-26,40.11286544799805
2024-07-29,40.681148529052734
2024-07-30,40.95549011230469
2024-07-31,41.06326675415039
2024-08-01,41.85690689086914
2024-08-02,41.817710876464844
2024-08-05,41.03387451171875
2024-08-06,41.28861999511719
2024-08-07,41.48162841796875
2024-08-08,41.461830139160156
2024-08-09,41.541015625
2024-08-12,41.7686653137207
2024-08-13,41.85774612426758
2024-08-14,41.847843170166016
2024-08-15,41.88743591308594
2024-08-16,42.13488006591797
2024-08-19,42.42191696166992
2024-08-20,42.74854278564453
2024-08-21,42.7386474609375
2024-08-22,42.75844192504883
2024-08-23,42.74854278564453
2024-08-26,42.976192474365234
2024-08-27,42.7386474609375
2024-08-28,43.33251190185547
2024-08-29,43.16425323486328
2024-08-30,43.4710807800293
2024-09-03,43.85709762573242
2024-09-04,44.084747314453125
2024-09-05,44.01546096801758
2024-09-06,43.73832321166992
2024-09-09,44.025360107421875
2024-09-10,43.8175048828125
2024-09-11,43.698734283447266
2024-09-12,43.60965347290039
2024-09-13,44.01546096801758
2024-09-16,43.88679122924805
2024-09-17,43.243431091308594
2024-09-18,43.04547882080078
2024-09-19,42.78813552856445
2024-09-20,43.55026626586914
2024-09-23,43.5799560546875
2024-09-24,43.2038459777832
2024-09-25,43.342411041259766
2024-09-26,43.16425323486328
2024-09-27,43.599754333496094
2024-09-30,43.89668655395508
2024-10-01,44.055049896240234
2024-10-02,43.599754333496094
2024-10-03,42.976192474365234
2024-10-04,43.015785217285156
2024-10-07,42.43181610107422
2024-10-08,42.29324722290039
2024-10-09,42.11508560180664
2024-10-10,41.897335052490234
2024-10-11,42.2734489440918
2024-10-14,42.7287483215332
2024-10-15,43.05537414550781
2024-10-16,43.451290130615234
2024-10-17,43.04547882080078
2024-10-18,43.213741302490234
2024-10-21,43.253334045410156
2024-10-22,43.39189910888672
2024-10-23,43.8175048828125
2024-10-24,43.639347076416016
2024-10-25,42.9662971496582
2024-10-28,43.23353576660156
2024-10-29,42.39222717285156
2024-10-30,41.73896789550781
2024-10-31,41.40244674682617
2024-11-01,41.303466796875
2024-11-04,41.12530517578125
2024-11-05,41.47173309326172
2024-11-06,41.15500259399414
2024-11-07,41.22999954223633
2024-11-08,41.540000915527344
2024-11-11,41.720001220703125
2024-11-12,41.5
2024-11-13,41.220001220703125
2024-11-14,40.83000183105469
2024-11-15,41.5099983215332
2024-11-18,41.689998626708984
2024-11-19,41.58000183105469
2024-11-20,41.72999954223633
2024-11-21,42.20000076293945
2024-11-22,41.790000915527344
2024-11-25,42.04999923706055
2024-11-26,42.279998779296875
2024-11-27,42.619998931884766
2024-11-29,42.54999923706055
2024-12-02,41.59000015258789
2024-12-03,41.400001525878906
2024-12-04,41.279998779296875
2024-12-05,41.34000015258789
2024-12-06,40.970001220703125
2024-12-09,40.810001373291016
2024-12-10,40.4900016784668
2024-12-11,40.119998931884766
2024-12-12,40.31999969482422
2024-12-13,40.27000045776367
2024-12-16,39.900001525878906
2024-12-17,39.84000015258789
