,MGM
2018-07-20,30.10854721069336
2018-07-23,29.886594772338867
2018-07-24,29.693592071533203
2018-07-25,30.417354583740234
2018-07-26,30.127845764160156
2018-07-27,29.64533805847168
2018-07-30,29.693592071533203
2018-07-31,30.272600173950195
2018-08-01,27.512653350830078
2018-08-02,27.956558227539062
2018-08-03,27.531951904296875
2018-08-06,28.30396270751953
2018-08-07,28.593463897705078
2018-08-08,27.937259674072266
2018-08-09,28.091665267944336
2018-08-10,27.850406646728516
2018-08-13,28.014453887939453
2018-08-14,27.966203689575195
2018-08-15,27.377548217773438
2018-08-16,27.290695190429688
2018-08-17,27.551244735717773
2018-08-20,27.5802001953125
2018-08-21,27.99515151977539
2018-08-22,27.821455001831055
2018-08-23,27.551244735717773
2018-08-24,27.50299835205078
2018-08-27,28.207460403442383
2018-08-28,28.13991355895996
2018-08-29,28.56452178955078
2018-08-30,27.869705200195312
2018-08-31,27.97585678100586
2018-09-04,26.981887817382812
2018-09-05,26.692380905151367
2018-09-06,26.05547332763672
2018-09-07,25.929460525512695
2018-09-10,26.123327255249023
2018-09-11,26.10394287109375
2018-09-12,26.423812866210938
2018-09-13,26.63706398010254
2018-09-14,26.830934524536133
2018-09-17,26.578907012939453
2018-09-18,26.743688583374023
2018-09-19,27.499771118164062
2018-09-20,27.654861450195312
2018-09-21,27.616085052490234
2018-09-24,27.053874969482422
2018-09-25,27.015104293823242
2018-09-26,26.753385543823242
2018-09-27,26.869705200195312
2018-09-28,27.053874969482422
2018-10-01,26.10394287109375
2018-10-02,25.997312545776367
2018-10-03,26.68553352355957
2018-10-04,26.08455467224121
2018-10-05,25.435102462768555
2018-10-08,25.658052444458008
2018-10-09,26.50136375427246
2018-10-10,25.42540740966797
2018-10-11,25.154003143310547
2018-10-12,25.6386661529541
2018-10-15,25.968233108520508
2018-10-16,26.763080596923828
2018-10-17,27.06357192993164
2018-10-18,26.491670608520508
2018-10-19,25.832523345947266
2018-10-22,25.299400329589844
2018-10-23,24.543323516845703
2018-10-24,23.46737289428711
2018-10-25,24.523941040039062
2018-10-26,24.17498207092285
2018-10-29,23.486759185791016
2018-10-30,24.41731834411621
2018-10-31,25.86160659790039
2018-11-01,27.0441837310791
2018-11-02,27.305898666381836
2018-11-05,26.77277374267578
2018-11-06,26.540132522583008
2018-11-07,27.07326889038086
2018-11-08,26.123327255249023
2018-11-09,24.756576538085938
2018-11-12,24.407617568969727
2018-11-13,24.940746307373047
2018-11-14,25.144304275512695
2018-11-15,25.590194702148438
2018-11-16,25.764673233032227
2018-11-19,24.88258934020996
2018-11-20,24.339767456054688
2018-11-21,25.260623931884766
2018-11-23,25.018293380737305
2018-11-26,26.27841567993164
2018-11-27,26.58859634399414
2018-11-28,26.92786407470703
2018-11-29,26.481975555419922
2018-11-30,26.133018493652344
2018-12-03,27.16050148010254
2018-12-04,26.171791076660156
2018-12-06,26.578907012939453
2018-12-07,25.303508758544922
2018-12-10,25.13800048828125
2018-12-11,24.95301628112793
2018-12-12,26.16026496887207
2018-12-13,25.936342239379883
2018-12-14,25.761091232299805
2018-12-17,24.93354606628418
2018-12-18,25.03090476989746
2018-12-19,23.862606048583984
2018-12-20,22.898754119873047
2018-12-21,21.788860321044922
2018-12-24,21.263124465942383
2018-12-26,22.58720588684082
2018-12-27,23.11294174194336
2018-12-28,23.103200912475586
2018-12-31,23.61920738220215
2019-01-02,24.524642944335938
2019-01-03,24.04758644104004
2019-01-04,25.08932113647461
2019-01-07,25.809776306152344
2019-01-08,26.491283416748047
2019-01-09,26.880718231201172
2019-01-10,27.260419845581055
2019-01-11,27.260419845581055
2019-01-14,26.67626953125
2019-01-15,26.617849349975586
2019-01-16,26.754150390625
2019-01-17,27.00728416442871
2019-01-18,27.805627822875977
2019-01-22,27.133852005004883
2019-01-23,27.075437545776367
2019-01-24,27.1533260345459
2019-01-25,27.941932678222656
2019-01-28,27.708261489868164
2019-01-29,27.610910415649414
2019-01-30,28.224271774291992
2019-01-31,28.662384033203125
2019-02-01,28.964191436767578
2019-02-04,28.769479751586914
2019-02-05,28.730533599853516
2019-02-06,28.827890396118164
2019-02-07,28.136648178100586
2019-02-08,28.204797744750977
2019-02-11,28.224271774291992
2019-02-12,28.107437133789062
2019-02-13,28.45792579650879
2019-02-14,26.64706039428711
2019-02-15,27.46487045288086
2019-02-19,27.71800422668457
2019-02-20,28.04902458190918
2019-02-21,27.60117530822754
2019-02-22,26.978076934814453
2019-02-25,26.968341827392578
2019-02-26,26.94887351989746
2019-02-27,26.442602157592773
2019-02-28,26.04343605041504
2019-03-01,26.267358779907227
2019-03-04,26.131059646606445
2019-03-05,26.179738998413086
2019-03-06,26.25762367248535
2019-03-07,25.876087188720703
2019-03-08,25.92500114440918
2019-03-11,25.99348258972168
2019-03-12,26.032617568969727
2019-03-13,25.99348258972168
2019-03-14,25.876087188720703
2019-03-15,25.455415725708008
2019-03-18,25.680421829223633
2019-03-19,25.99348258972168
2019-03-20,25.680421829223633
2019-03-21,26.31631851196289
2019-03-22,25.52389907836914
2019-03-25,25.191274642944336
2019-03-26,25.220626831054688
2019-03-27,24.457548141479492
2019-03-28,24.907567977905273
2019-03-29,25.103225708007812
2019-04-01,26.013050079345703
2019-04-02,26.189144134521484
2019-04-03,26.414154052734375
2019-04-04,26.560897827148438
2019-04-05,26.844606399536133
2019-04-08,26.962005615234375
2019-04-09,25.905433654785156
2019-04-10,26.06196403503418
2019-04-11,26.355451583862305
2019-04-12,26.756561279296875
2019-04-15,26.688074111938477
2019-04-16,26.844606399536133
2019-04-17,26.962005615234375
2019-04-18,26.922868728637695
2019-04-22,26.60981559753418
2019-04-23,26.913087844848633
2019-04-24,27.18701171875
2019-04-25,27.14788055419922
2019-04-26,27.695722579956055
2019-04-29,27.97943687438965
2019-04-30,26.05217742919922
2019-05-01,25.279321670532227
2019-05-02,25.113012313842773
2019-05-03,25.42606544494629
2019-05-06,24.946697235107422
2019-05-07,24.330371856689453
2019-05-08,25.113012313842773
2019-05-09,24.9956111907959
2019-05-10,25.07387924194336
2019-05-13,24.809738159179688
2019-05-14,25.367368698120117
2019-05-15,25.53368377685547
2019-05-16,25.954349517822266
2019-05-17,25.32823944091797
2019-05-20,24.799957275390625
2019-05-21,25.220626831054688
2019-05-22,25.259754180908203
2019-05-23,24.819522857666016
2019-05-24,24.9858341217041
2019-05-28,24.770605087280273
2019-05-29,24.809738159179688
2019-05-30,24.79016876220703
2019-05-31,24.281452178955078
2019-06-03,23.352067947387695
2019-06-04,25.08365821838379
2019-06-05,25.396718978881836
2019-06-06,25.915218353271484
2019-06-07,25.836570739746094
2019-06-10,26.95733070373535
2019-06-11,27.498048782348633
2019-06-12,27.232606887817383
2019-06-13,27.252267837524414
2019-06-14,27.193281173706055
2019-06-17,27.08513641357422
2019-06-18,27.743833541870117
2019-06-19,27.27193260192871
2019-06-20,27.537376403808594
2019-06-21,27.232606887817383
2019-06-24,27.448896408081055
2019-06-25,27.15395736694336
2019-06-26,27.39974021911621
2019-06-27,27.96012306213379
2019-06-28,28.087926864624023
2019-07-01,28.20589828491211
2019-07-02,28.392698287963867
2019-07-03,28.402524948120117
2019-07-05,28.736787796020508
2019-07-08,28.41236114501953
2019-07-09,28.736787796020508
2019-07-10,28.638479232788086
2019-07-11,28.304216384887695
2019-07-12,28.53033447265625
2019-07-15,28.884260177612305
2019-07-16,28.913753509521484
2019-07-17,28.373035430908203
2019-07-18,28.274721145629883
2019-07-19,28.10759162902832
2019-07-22,27.871639251708984
2019-07-23,28.707294464111328
2019-07-24,29.20869255065918
2019-07-25,28.87442970275879
2019-07-26,29.95586585998535
2019-07-29,29.95586585998535
2019-07-30,30.034517288208008
2019-07-31,29.513460159301758
2019-08-01,28.90392303466797
2019-08-02,28.166576385498047
2019-08-05,27.468555450439453
2019-08-06,27.753664016723633
2019-08-07,27.792991638183594
2019-08-08,28.41236114501953
2019-08-09,28.36320686340332
2019-08-12,27.95029067993164
2019-08-13,28.373035430908203
2019-08-14,27.27193260192871
2019-08-15,27.458728790283203
2019-08-16,27.832311630249023
2019-08-19,28.28455352783203
2019-08-20,28.323877334594727
2019-08-21,28.02894401550293
2019-08-22,28.02894401550293
2019-08-23,27.311256408691406
2019-08-26,27.566869735717773
2019-08-27,27.41939926147461
2019-08-28,27.66518211364746
2019-08-29,27.675016403198242
2019-08-30,27.586536407470703
2019-09-03,26.632898330688477
2019-09-04,27.01631736755371
2019-09-05,27.507884979248047
2019-09-06,27.82248306274414
2019-09-09,28.04964828491211
2019-09-10,28.444711685180664
2019-09-11,28.395326614379883
2019-09-12,28.810144424438477
2019-09-13,28.711380004882812
2019-09-16,29.32373046875
2019-09-17,29.234844207763672
2019-09-18,29.14594841003418
2019-09-19,28.701501846313477
2019-09-20,28.494096755981445
2019-09-23,28.266931533813477
2019-09-24,28.04964828491211
2019-09-25,27.92125129699707
2019-09-26,27.338531494140625
2019-09-27,26.9335880279541
2019-09-30,27.378032684326172
2019-10-01,27.338531494140625
2019-10-02,26.775558471679688
2019-10-03,26.913833618164062
2019-10-04,26.953338623046875
2019-10-07,26.913833618164062
2019-10-08,26.02493667602539
2019-10-09,26.46938133239746
2019-10-10,27.091611862182617
2019-10-11,27.733592987060547
2019-10-14,27.62494659423828
2019-10-15,27.52618408203125
2019-10-16,27.091611862182617
2019-10-17,27.29901695251465
2019-10-18,27.52618408203125
2019-10-21,27.654582977294922
2019-10-22,27.36815643310547
2019-10-23,27.68421173095703
2019-10-24,27.87186622619629
2019-10-25,27.802730560302734
2019-10-28,28.197790145874023
2019-10-29,28.178043365478516
2019-10-30,28.276811599731445
2019-10-31,28.148406982421875
2019-11-01,28.474340438842773
2019-11-04,29.40274429321289
2019-11-05,30.01509666442871
2019-11-06,30.14349365234375
2019-11-07,30.43979263305664
2019-11-08,31.02251625061035
2019-11-11,31.052143096923828
2019-11-12,30.607694625854492
2019-11-13,30.657079696655273
2019-11-14,30.71633529663086
2019-11-15,30.795347213745117
2019-11-18,31.141035079956055
2019-11-19,31.417579650878906
2019-11-20,31.427453994750977
2019-11-21,31.30893898010254
2019-11-22,31.54597282409668
2019-11-25,31.654611587524414
2019-11-26,31.55585479736328
2019-11-27,31.783010482788086
2019-11-29,31.55585479736328
2019-12-02,31.565725326538086
2019-12-03,31.229921340942383
2019-12-04,31.378068923950195
2019-12-05,31.536104202270508
2019-12-06,31.77313232421875
2019-12-09,31.594636917114258
2019-12-10,31.723552703857422
2019-12-11,31.84255027770996
2019-12-12,32.26897430419922
2019-12-13,32.47721862792969
2019-12-16,32.67555618286133
2019-12-17,32.804473876953125
2019-12-18,32.98297119140625
2019-12-19,32.98297119140625
2019-12-20,33.022640228271484
2019-12-23,33.211063385009766
2019-12-24,33.141639709472656
2019-12-26,33.25072479248047
2019-12-27,33.31022644042969
2019-12-30,33.04248046875
2019-12-31,32.992897033691406
2020-01-02,33.37964630126953
2020-01-03,33.01272201538086
2020-01-06,32.616058349609375
2020-01-07,32.63589096069336
2020-01-08,32.963138580322266
2020-01-09,33.161476135253906
2020-01-10,32.93339157104492
2020-01-13,33.0920524597168
2020-01-14,33.01272201538086
2020-01-15,32.81439208984375
2020-01-16,33.73664855957031
2020-01-17,34.252315521240234
2020-01-21,32.12022018432617
2020-01-22,31.68388557434082
2020-01-23,32.050804138183594
2020-01-24,31.307050704956055
2020-01-27,30.097213745117188
2020-01-28,30.71204948425293
2020-01-29,31.009550094604492
2020-01-30,31.03929901123047
2020-01-31,30.801301956176758
2020-02-03,30.950050354003906
2020-02-04,31.981388092041016
2020-02-05,32.10038375854492
2020-02-06,32.209468841552734
2020-02-07,31.098800659179688
2020-02-10,31.84255027770996
2020-02-11,32.43755340576172
2020-02-12,33.37964630126953
2020-02-13,31.535140991210938
2020-02-14,31.257469177246094
2020-02-18,31.753307342529297
2020-02-19,31.822725296020508
2020-02-20,32.07063293457031
2020-02-21,31.128549575805664
2020-02-24,29.452627182006836
2020-02-25,27.65770149230957
2020-02-26,26.487529754638672
2020-02-27,25.30744171142578
2020-02-28,24.355438232421875
2020-03-02,24.841358184814453
2020-03-03,23.105928421020508
2020-03-04,23.105928421020508
2020-03-05,20.428421020507812
2020-03-06,20.220169067382812
2020-03-09,17.86248016357422
2020-03-10,20.769634246826172
2020-03-11,18.062284469604492
2020-03-12,15.245049476623535
2020-03-13,15.424872398376465
2020-03-16,10.239956855773926
2020-03-17,9.540644645690918
2020-03-18,7.133004188537598
2020-03-19,7.692454814910889
2020-03-20,9.10107421875
2020-03-23,9.141034126281738
2020-03-24,12.16806697845459
2020-03-25,12.937312126159668
2020-03-26,13.436820983886719
2020-03-27,12.178056716918945
2020-03-30,11.51870346069336
2020-03-31,11.78843879699707
2020-04-01,11.758469581604004
2020-04-02,11.498723030090332
2020-04-03,10.569631576538086
2020-04-06,12.897350311279297
2020-04-07,13.616645812988281
2020-04-08,14.98530387878418
2020-04-09,14.535745620727539
2020-04-13,13.896371841430664
2020-04-14,15.025264739990234
2020-04-15,14.405869483947754
2020-04-16,13.806459426879883
2020-04-17,14.066205024719238
2020-04-20,13.516741752624512
2020-04-21,13.177075386047363
2020-04-22,13.276978492736816
2020-04-23,13.766498565673828
2020-04-24,13.92634105682373
2020-04-27,15.21507740020752
2020-04-28,15.794509887695312
2020-04-29,17.442890167236328
2020-04-30,16.81351089477539
2020-05-01,14.995293617248535
2020-05-04,14.765518188476562
2020-05-05,14.256020545959473
2020-05-06,13.896371841430664
2020-05-07,14.915372848510742
2020-05-08,15.574726104736328
2020-05-11,14.635645866394043
2020-05-12,13.826438903808594
2020-05-13,12.66757869720459
2020-05-14,13.506753921508789
2020-05-15,13.836431503295898
2020-05-18,15.295001983642578
2020-05-19,15.145147323608398
2020-05-20,16.483835220336914
2020-05-21,15.974332809448242
2020-05-22,15.884424209594727
2020-05-26,17.632705688476562
2020-05-27,18.092256546020508
2020-05-28,17.213115692138672
2020-05-29,17.16316795349121
2020-06-01,17.78255844116211
2020-06-02,18.182167053222656
2020-06-03,20.240150451660156
2020-06-04,21.698715209960938
2020-06-05,21.698715209960938
2020-06-08,23.736722946166992
2020-06-09,22.041168212890625
2020-06-10,20.492496490478516
2020-06-11,17.82477378845215
2020-06-12,19.153635025024414
2020-06-15,19.433395385742188
2020-06-16,19.33348274230957
2020-06-17,18.953805923461914
2020-06-18,18.564138412475586
2020-06-19,18.194456100463867
2020-06-22,17.754831314086914
2020-06-23,18.444242477416992
2020-06-24,16.915546417236328
2020-06-25,16.685741424560547
2020-06-26,15.706581115722656
2020-06-29,16.805641174316406
2020-06-30,16.785659790039062
2020-07-01,16.755685806274414
2020-07-02,16.84560775756836
2020-07-06,16.69573402404785
2020-07-07,16.126220703125
2020-07-08,16.286087036132812
2020-07-09,15.986340522766113
2020-07-10,16.186174392700195
2020-07-13,16.366018295288086
2020-07-14,16.14620590209961
2020-07-15,18.184463500976562
2020-07-16,17.58497428894043
2020-07-17,16.79564666748047
2020-07-20,16.316059112548828
2020-07-21,16.675756454467773
2020-07-22,16.316059112548828
2020-07-23,15.876436233520508
2020-07-24,15.776521682739258
2020-07-27,14.947229385375977
2020-07-28,15.396844863891602
2020-07-29,16.236129760742188
2020-07-30,16.62579345703125
2020-07-31,16.076263427734375
2020-08-03,16.306068420410156
2020-08-04,16.70572853088379
2020-08-05,16.70572853088379
2020-08-06,18.444242477416992
2020-08-07,19.013757705688477
2020-08-10,21.631519317626953
2020-08-11,21.481643676757812
2020-08-12,21.111963272094727
2020-08-13,21.3217830657959
2020-08-14,21.791378021240234
2020-08-17,21.36174964904785
2020-08-18,20.93212127685547
2020-08-19,20.882158279418945
2020-08-20,20.812219619750977
2020-08-21,21.14193344116211
2020-08-24,22.25098991394043
2020-08-25,22.07114601135254
2020-08-26,21.971227645874023
2020-08-27,22.790529251098633
2020-08-28,23.839632034301758
2020-08-31,22.48079490661621
2020-09-01,22.75056266784668
2020-09-02,23.699750900268555
2020-09-03,23.05030632019043
2020-09-04,23.499919891357422
2020-09-08,23.150222778320312
2020-09-09,23.093263626098633
2020-09-10,22.823457717895508
2020-09-11,22.713539123535156
2020-09-14,23.043298721313477
2020-09-15,23.722806930541992
2020-09-16,22.993335723876953
2020-09-17,22.503692626953125
2020-09-18,22.00404930114746
2020-09-21,21.074724197387695
2020-09-22,21.60434341430664
2020-09-23,21.36451530456543
2020-09-24,21.174654006958008
2020-09-25,22.08399200439453
2020-09-28,22.613609313964844
2020-09-29,21.704267501831055
2020-09-30,21.7342472076416
2020-10-01,21.80419921875
2020-10-02,21.64431381225586
2020-10-05,21.534395217895508
2020-10-06,21.034751892089844
2020-10-07,21.484426498413086
2020-10-08,21.91411590576172
2020-10-09,21.344532012939453
2020-10-12,21.384498596191406
2020-10-13,20.95481300354004
2020-10-14,21.074724197387695
2020-10-15,21.144672393798828
2020-10-16,21.22461700439453
2020-10-19,20.784931182861328
2020-10-20,21.394495010375977
2020-10-21,21.394495010375977
2020-10-22,22.603614807128906
2020-10-23,23.343080520629883
2020-10-26,22.11397361755371
2020-10-27,21.024761199951172
2020-10-28,20.08544158935547
2020-10-29,21.274581909179688
2020-10-30,20.555103302001953
2020-11-02,20.95481300354004
2020-11-03,21.7342472076416
2020-11-04,21.424474716186523
2020-11-05,21.824182510375977
2020-11-06,22.00404930114746
2020-11-09,25.281675338745117
2020-11-10,24.762054443359375
2020-11-11,23.96263313293457
2020-11-12,23.672842025756836
2020-11-13,25.881240844726562
2020-11-16,26.490802764892578
2020-11-17,26.400867462158203
2020-11-18,26.89051055908203
2020-11-19,27.220272064208984
2020-11-20,26.191017150878906
2020-11-23,26.13106346130371
2020-11-24,28.42939567565918
2020-11-25,28.36943817138672
2020-11-27,28.599273681640625
2020-11-30,28.229537963867188
2020-12-01,28.789133071899414
2020-12-02,29.328746795654297
2020-12-03,29.88833999633789
2020-12-04,30.697750091552734
2020-12-07,29.808395385742188
2020-12-08,29.868350982666016
2020-12-09,29.92131996154785
2020-12-10,30.91069984436035
2020-12-11,30.161169052124023
2020-12-14,29.491588592529297
2020-12-15,30.74081039428711
2020-12-16,30.96067237854004
2020-12-17,31.100584030151367
2020-12-18,31.650238037109375
2020-12-21,30.47097396850586
2020-12-22,30.33106231689453
2020-12-23,30.96067237854004
2020-12-24,30.72081756591797
2020-12-28,31.270479202270508
2020-12-29,30.75080108642578
2020-12-30,31.17053985595703
2020-12-31,31.490339279174805
2021-01-04,29.681467056274414
2021-01-05,30.3410587310791
2021-01-06,31.160545349121094
2021-01-07,30.580909729003906
2021-01-08,31.340435028076172
2021-01-11,30.770788192749023
2021-01-12,30.271102905273438
2021-01-13,30.021259307861328
2021-01-14,30.261106491088867
2021-01-15,29.78140640258789
2021-01-19,30.510955810546875
2021-01-20,31.040620803833008
2021-01-21,31.510326385498047
2021-01-22,31.37041473388672
2021-01-25,29.961292266845703
2021-01-26,29.57154083251953
2021-01-27,28.342304229736328
2021-01-28,29.541555404663086
2021-01-29,28.54218101501465
2021-02-01,29.251737594604492
2021-02-02,30.620882034301758
2021-02-03,30.8707275390625
2021-02-04,32.45973205566406
2021-02-05,34.22863006591797
2021-02-08,35.57778549194336
2021-02-09,35.797645568847656
2021-02-10,36.44724655151367
2021-02-11,35.27797317504883
2021-02-12,35.9075813293457
2021-02-16,34.968170166015625
2021-02-17,34.93818664550781
2021-02-18,35.01813888549805
2021-02-19,36.39727020263672
2021-02-22,37.4965934753418
2021-02-23,39.56529998779297
2021-02-24,38.605892181396484
2021-02-25,36.677101135253906
2021-02-26,37.766422271728516
2021-03-01,38.27609634399414
2021-03-02,38.51594924926758
2021-03-03,38.80577850341797
2021-03-04,37.26673126220703
2021-03-05,37.11682891845703
2021-03-08,37.826385498046875
2021-03-09,37.45958709716797
2021-03-10,37.59950637817383
2021-03-11,39.16865158081055
2021-03-12,38.95876693725586
2021-03-15,40.93769073486328
2021-03-16,39.88826370239258
2021-03-17,41.20753860473633
2021-03-18,39.48847198486328
2021-03-19,40.0081901550293
2021-03-22,39.00873947143555
2021-03-23,37.31965637207031
2021-03-24,36.87990188598633
2021-03-25,37.93932342529297
2021-03-26,37.65947341918945
2021-03-29,37.1397590637207
2021-03-30,38.18918228149414
2021-03-31,37.96930694580078
2021-04-01,39.67837142944336
2021-04-05,41.67728042602539
2021-04-06,41.49738693237305
2021-04-07,41.0676155090332
2021-04-08,42.117042541503906
2021-04-09,41.74724578857422
2021-04-12,41.13758087158203
2021-04-13,40.967674255371094
2021-04-14,41.23752212524414
2021-04-15,39.668373107910156
2021-04-16,40.238067626953125
2021-04-19,39.72834777832031
2021-04-20,39.52845764160156
2021-04-21,41.17755889892578
2021-04-22,40.72780227661133
2021-04-23,41.487388610839844
2021-04-26,41.44741439819336
2021-04-27,42.17701721191406
2021-04-28,41.99711227416992
2021-04-29,40.397979736328125
2021-04-30,40.69782257080078
2021-05-03,41.23752212524414
2021-05-04,40.48793029785156
2021-05-05,41.727256774902344
2021-05-06,38.8888053894043
2021-05-07,39.89824676513672
2021-05-10,39.43850326538086
2021-05-11,38.73888397216797
2021-05-12,37.11977005004883
2021-05-13,37.44959259033203
2021-05-14,39.08869552612305
2021-05-17,38.72888946533203
2021-05-18,39.45849609375
2021-05-19,39.25860595703125
2021-05-20,39.88826370239258
2021-05-21,39.67837142944336
2021-05-24,41.717262268066406
2021-05-25,42.18700408935547
2021-05-26,42.83665466308594
2021-05-27,43.766151428222656
2021-05-28,42.84665298461914
2021-06-01,43.36635971069336
2021-06-02,43.206451416015625
2021-06-03,42.52682876586914
2021-06-04,42.7467041015625
2021-06-07,43.386356353759766
2021-06-08,44.135948181152344
2021-06-09,43.51923751831055
2021-06-10,42.64965057373047
2021-06-11,43.18939208984375
2021-06-14,42.19987106323242
2021-06-15,42.2198600769043
2021-06-16,42.079925537109375
2021-06-17,41.35027313232422
2021-06-18,40.840518951416016
2021-06-21,42.06992721557617
2021-06-22,42.27982711791992
2021-06-23,43.09943771362305
2021-06-24,44.03899383544922
2021-06-25,43.869075775146484
2021-06-28,42.369789123535156
2021-06-29,42.16987991333008
2021-06-30,42.62966537475586
2021-07-01,43.49925231933594
2021-07-02,43.22937774658203
2021-07-06,41.2303352355957
2021-07-07,40.34075927734375
2021-07-08,40.2907829284668
2021-07-09,41.580162048339844
2021-07-12,41.51020050048828
2021-07-13,40.630619049072266
2021-07-14,39.9509391784668
2021-07-15,39.181312561035156
2021-07-16,37.91191101074219
2021-07-19,36.61252975463867
2021-07-20,38.3716926574707
2021-07-21,39.840999603271484
2021-07-22,39.2112922668457
2021-07-23,38.74151611328125
2021-07-26,39.17131423950195
2021-07-27,38.0218620300293
2021-07-28,38.38169479370117
2021-07-29,38.151798248291016
2021-07-30,37.51210403442383
2021-08-02,37.3521842956543
2021-08-03,36.93238067626953
2021-08-04,37.25223159790039
2021-08-05,39.651084899902344
2021-08-06,39.79102325439453
2021-08-09,39.191307067871094
2021-08-10,39.70106887817383
2021-08-11,40.54066467285156
2021-08-12,40.690589904785156
2021-08-13,40.39073181152344
2021-08-16,39.40120315551758
2021-08-17,37.91191101074219
2021-08-18,38.62157440185547
2021-08-19,37.64204025268555
2021-08-20,38.38169479370117
2021-08-23,39.501155853271484
2021-08-24,40.89049530029297
2021-08-25,42.10990905761719
2021-08-26,41.959983825683594
2021-08-27,43.299339294433594
2021-08-30,42.6396598815918
2021-08-31,42.599674224853516
2021-09-01,42.17988204956055
2021-09-02,42.539703369140625
2021-09-03,42.51972198486328
2021-09-07,43.41928482055664
2021-09-08,42.41976547241211
2021-09-09,42.74263000488281
2021-09-10,42.272823333740234
2021-09-13,43.08250045776367
2021-09-14,41.39318084716797
2021-09-15,40.36359786987305
2021-09-16,41.283233642578125
2021-09-17,41.523128509521484
2021-09-20,41.26323318481445
2021-09-21,40.53352737426758
2021-09-22,43.002525329589844
2021-09-23,44.631866455078125
2021-09-24,44.60187911987305
2021-09-27,45.071685791015625
2021-09-28,44.86177444458008
2021-09-29,43.83218765258789
2021-09-30,43.132476806640625
2021-10-01,44.84177780151367
2021-10-04,44.49192428588867
2021-10-05,44.941734313964844
2021-10-06,44.621864318847656
2021-10-07,44.75181579589844
2021-10-08,44.41195297241211
2021-10-11,44.401954650878906
2021-10-12,48.670223236083984
2021-10-13,48.13044357299805
2021-10-14,48.420326232910156
2021-10-15,47.9305305480957
2021-10-18,48.22040939331055
2021-10-19,47.450721740722656
2021-10-20,47.05088424682617
2021-10-21,48.070472717285156
2021-10-22,48.01049041748047
2021-10-25,48.13044357299805
2021-10-26,47.22081756591797
2021-10-27,47.00090789794922
2021-10-28,46.950927734375
2021-10-29,47.140846252441406
2021-11-01,48.4503173828125
2021-11-02,47.86055374145508
2021-11-03,48.68022155761719
2021-11-04,47.38075256347656
2021-11-05,50.34954071044922
2021-11-08,48.520286560058594
2021-11-09,47.31078338623047
2021-11-10,46.04129409790039
2021-11-11,45.401554107666016
2021-11-12,45.071685791015625
2021-11-15,45.8013916015625
2021-11-16,45.631465911865234
2021-11-17,45.49151611328125
2021-11-18,44.31199645996094
2021-11-19,44.26201248168945
2021-11-22,44.521915435791016
2021-11-23,42.49272918701172
2021-11-24,42.81260681152344
2021-11-26,41.83300018310547
2021-11-29,41.11329650878906
2021-11-30,39.56393051147461
2021-12-01,38.28444290161133
2021-12-02,41.213253021240234
2021-12-03,40.153682708740234
2021-12-06,42.19285583496094
2021-12-07,42.7226448059082
2021-12-08,42.87257385253906
2021-12-09,42.19580841064453
2021-12-10,41.39607620239258
2021-12-13,40.326438903808594
2021-12-14,41.21613693237305
2021-12-15,41.3560905456543
2021-12-16,40.78628158569336
2021-12-17,42.265785217285156
2021-12-20,42.05585861206055
2021-12-21,44.79493713378906
2021-12-22,45.264774322509766
2021-12-23,45.72462844848633
2021-12-27,45.194801330566406
2021-12-28,44.205135345458984
2021-12-29,44.47504806518555
2021-12-30,44.74495315551758
2021-12-31,44.86491394042969
2022-01-03,45.4647102355957
2022-01-04,45.37474060058594
2022-01-05,43.02553176879883
2022-01-06,44.30509948730469
2022-01-07,44.51502990722656
2022-01-10,43.60533142089844
2022-01-11,44.93488693237305
2022-01-12,44.78493881225586
2022-01-13,44.23512649536133
2022-01-14,44.455047607421875
2022-01-18,43.81526565551758
2022-01-19,42.19580841064453
2022-01-20,41.53602981567383
2022-01-21,40.946231842041016
2022-01-24,41.87591552734375
2022-01-25,41.965885162353516
2022-01-26,41.66598892211914
2022-01-27,40.60634231567383
2022-01-28,41.616004943847656
2022-01-31,42.70563888549805
2022-02-01,44.14515686035156
2022-02-02,43.62533187866211
2022-02-03,42.96554946899414
2022-02-04,44.52503204345703
2022-02-07,45.594669342041016
2022-02-08,47.18412780761719
2022-02-09,48.503692626953125
2022-02-10,47.054176330566406
2022-02-11,45.44471740722656
2022-02-14,44.63499069213867
2022-02-15,45.064849853515625
2022-02-16,45.154815673828125
2022-02-17,43.66531753540039
2022-02-18,43.54535675048828
2022-02-22,43.2154655456543
2022-02-23,42.46571731567383
2022-02-24,43.49536895751953
2022-02-25,45.10483169555664
2022-02-28,44.27511215209961
2022-03-01,41.905906677246094
2022-03-02,43.715301513671875
2022-03-03,43.335426330566406
2022-03-04,41.52603530883789
2022-03-07,37.4673957824707
2022-03-08,37.617347717285156
2022-03-09,40.26966857910156
2022-03-10,40.879512786865234
2022-03-11,40.09971237182617
2022-03-14,38.7900505065918
2022-03-15,40.07971954345703
2022-03-16,42.159183502197266
2022-03-17,41.92924499511719
2022-03-18,42.159183502197266
2022-03-21,41.81927490234375
2022-03-22,41.9592399597168
2022-03-23,41.39937973022461
2022-03-24,42.14918518066406
2022-03-25,42.18917465209961
2022-03-28,42.17918014526367
2022-03-29,43.59881591796875
2022-03-30,43.148929595947266
2022-03-31,41.92924499511719
2022-04-01,41.85926055908203
