,EMR
2020-01-03,68.25527954101562
2020-01-06,68.8179702758789
2020-01-07,68.98764038085938
2020-01-08,69.22879791259766
2020-01-09,69.48784637451172
2020-01-10,68.7197265625
2020-01-13,69.12163543701172
2020-01-14,68.65718841552734
2020-01-15,68.4696273803711
2020-01-16,69.55033874511719
2020-01-17,69.46996307373047
2020-01-21,68.99659729003906
2020-01-22,68.79118347167969
2020-01-23,69.30026245117188
2020-01-24,68.5053482055664
2020-01-27,65.86158752441406
2020-01-28,66.47786712646484
2020-01-29,66.0134506225586
2020-01-30,65.94197082519531
2020-01-31,63.977020263671875
2020-02-03,64.84339904785156
2020-02-04,65.41503143310547
2020-02-05,67.88908386230469
2020-02-06,67.21027374267578
2020-02-07,65.88839721679688
2020-02-10,65.54901123046875
2020-02-11,65.94197082519531
2020-02-12,67.34424591064453
2020-02-13,65.76178741455078
2020-02-14,66.09446716308594
2020-02-18,64.23328399658203
2020-02-19,64.61092376708984
2020-02-20,64.7547836303711
2020-02-21,64.81771850585938
2020-02-24,62.210262298583984
2020-02-25,59.88154220581055
2020-02-26,59.90849304199219
2020-02-27,57.885475158691406
2020-02-28,57.642723083496094
2020-03-02,59.6118049621582
2020-03-03,57.31005096435547
2020-03-04,59.94447326660156
2020-03-05,58.20017623901367
2020-03-06,55.87145233154297
2020-03-09,45.27980041503906
2020-03-10,48.42672348022461
2020-03-11,46.880226135253906
2020-03-12,41.52145767211914
2020-03-13,45.2528190612793
2020-03-16,42.22277069091797
2020-03-17,42.6363639831543
2020-03-18,36.98988342285156
2020-03-19,41.37760925292969
2020-03-20,39.64229202270508
2020-03-23,34.23856735229492
2020-03-24,39.831111907958984
2020-03-25,42.80720901489258
2020-03-26,43.877166748046875
2020-03-27,40.98197937011719
2020-03-30,41.92606735229492
2020-03-31,42.84316635131836
2020-04-01,41.089881896972656
2020-04-02,42.91510009765625
2020-04-03,41.10786437988281
2020-04-06,44.40764236450195
2020-04-07,45.216854095458984
2020-04-08,46.84426498413086
2020-04-09,46.55654525756836
2020-04-13,46.02606201171875
2020-04-14,45.39668273925781
2020-04-15,43.07693862915039
2020-04-16,42.5914192199707
2020-04-17,45.441627502441406
2020-04-20,45.783294677734375
2020-04-21,45.64842224121094
2020-04-22,46.85325622558594
2020-04-23,47.57255172729492
2020-04-24,48.3907585144043
2020-04-27,50.37781524658203
2020-04-28,51.72649002075195
2020-04-29,53.111141204833984
2020-04-30,51.27693557739258
2020-05-01,48.3637809753418
2020-05-04,48.8133430480957
2020-05-05,49.181976318359375
2020-05-06,49.0740852355957
2020-05-07,49.685482025146484
2020-05-08,50.44075393676758
2020-05-11,50.36882400512695
2020-05-12,48.04908752441406
2020-05-13,46.66443634033203
2020-05-14,48.462013244628906
2020-05-15,48.062564849853516
2020-05-18,51.22193145751953
2020-05-19,50.568267822265625
2020-05-20,51.57600784301758
2020-05-21,51.067596435546875
2020-05-22,50.72260665893555
2020-05-26,53.809364318847656
2020-05-27,56.1879768371582
2020-05-28,55.40721130371094
2020-05-29,55.398128509521484
2020-06-01,54.83525085449219
2020-06-02,55.51615905761719
2020-06-03,57.12309265136719
2020-06-04,57.31373977661133
2020-06-05,60.91796875
2020-06-08,62.942508697509766
2020-06-09,61.29021072387695
2020-06-10,59.81037902832031
2020-06-11,54.88972854614258
2020-06-12,55.69773483276367
2020-06-15,56.532962799072266
2020-06-16,57.61333465576172
2020-06-17,56.823490142822266
2020-06-18,55.734039306640625
2020-06-19,56.269683837890625
2020-06-22,55.77944564819336
2020-06-23,56.12442398071289
2020-06-24,54.13620376586914
2020-06-25,54.78986740112305
2020-06-26,54.35408401489258
2020-06-29,55.72496032714844
2020-06-30,56.31507873535156
2020-07-01,55.57063293457031
2020-07-02,55.9700927734375
2020-07-06,56.75086212158203
2020-07-07,55.21656799316406
2020-07-08,55.461673736572266
2020-07-09,53.990943908691406
2020-07-10,54.2632942199707
2020-07-13,55.22563934326172
2020-07-14,56.36955261230469
2020-07-15,57.767669677734375
2020-07-16,57.322818756103516
2020-07-17,57.676883697509766
2020-07-20,56.60559844970703
2020-07-21,57.912925720214844
2020-07-22,58.067256927490234
2020-07-23,58.11266326904297
2020-07-24,57.52254104614258
2020-07-27,57.56793975830078
2020-07-28,56.532962799072266
2020-07-29,57.86753463745117
2020-07-30,56.87795639038086
2020-07-31,56.29691696166992
2020-08-03,56.98690414428711
2020-08-04,56.22429275512695
2020-08-05,58.730010986328125
2020-08-06,59.120399475097656
2020-08-07,60.25523376464844
2020-08-10,61.889381408691406
2020-08-11,63.81407928466797
2020-08-12,65.17586517333984
2020-08-13,64.17935180664062
2020-08-14,63.74967956542969
2020-08-17,63.310829162597656
2020-08-18,62.49714660644531
2020-08-19,62.4605827331543
2020-08-20,61.85721206665039
2020-08-21,62.0400505065918
2020-08-24,63.6765251159668
2020-08-25,63.79536819458008
2020-08-26,64.24336242675781
2020-08-27,63.621673583984375
2020-08-28,64.59077453613281
2020-08-31,63.511959075927734
2020-09-01,64.11534118652344
2020-09-02,64.63648223876953
2020-09-03,62.84457778930664
2020-09-04,63.57596969604492
2020-09-08,61.94862365722656
2020-09-09,62.80799865722656
2020-09-10,61.72007369995117
2020-09-11,62.09489059448242
2020-09-14,62.34174346923828
2020-09-15,62.542877197265625
2020-09-16,62.78971862792969
2020-09-17,63.16455078125
2020-09-18,62.03089904785156
2020-09-21,59.407039642333984
2020-09-22,59.63560104370117
2020-09-23,58.41053009033203
2020-09-24,58.867652893066406
2020-09-25,58.81279754638672
2020-09-28,59.90073013305664
2020-09-29,59.57161331176758
2020-09-30,59.94644546508789
2020-10-01,59.08705520629883
2020-10-02,59.91901779174805
2020-10-05,61.79319763183594
2020-10-06,61.50979232788086
2020-10-07,62.972564697265625
2020-10-08,63.338253021240234
2020-10-09,63.9507942199707
2020-10-12,63.61253356933594
2020-10-13,62.98170852661133
2020-10-14,63.4296875
2020-10-15,63.61253356933594
2020-10-16,64.25250244140625
2020-10-19,63.95994186401367
2020-10-20,63.996498107910156
2020-10-21,63.27426528930664
2020-10-22,63.77708053588867
2020-10-23,64.01478576660156
2020-10-26,61.92119598388672
2020-10-27,61.180660247802734
2020-10-28,59.41619110107422
2020-10-29,58.913360595703125
2020-10-30,59.233341217041016
2020-11-02,62.1314582824707
2020-11-03,64.36221313476562
2020-11-04,62.30517578125
2020-11-05,64.42621612548828
2020-11-06,64.1062240600586
2020-11-09,69.74705505371094
2020-11-10,70.79841613769531
2020-11-11,68.47627258300781
2020-11-12,68.32438659667969
2020-11-13,69.77869415283203
2020-11-16,71.78524780273438
2020-11-17,70.31254577636719
2020-11-18,70.77276611328125
2020-11-19,71.09492492675781
2020-11-20,69.91675567626953
2020-11-23,71.61956024169922
2020-11-24,73.58932495117188
2020-11-25,72.03376770019531
2020-11-27,71.94173431396484
2020-11-30,70.70834350585938
2020-12-01,69.74187469482422
2020-12-02,69.86152648925781
2020-12-03,69.4749526977539
2020-12-04,73.72737884521484
2020-12-07,72.87136840820312
2020-12-08,74.86871337890625
2020-12-09,75.10804748535156
2020-12-10,74.88713073730469
2020-12-11,75.8628158569336
2020-12-14,74.01273345947266
2020-12-15,75.8812255859375
2020-12-16,74.8134994506836
2020-12-17,74.70305633544922
2020-12-18,74.46375274658203
2020-12-21,74.15998840332031
2020-12-22,73.01863098144531
2020-12-23,73.65374755859375
2020-12-24,73.61693572998047
2020-12-28,73.51568603515625
2020-12-29,72.93580627441406
2020-12-30,73.46965789794922
2020-12-31,73.97590637207031
2021-01-04,71.80367279052734
2021-01-05,73.04625701904297
2021-01-06,75.50381469726562
2021-01-07,75.54065704345703
2021-01-08,75.310546875
2021-01-11,76.0468978881836
2021-01-12,77.28949737548828
2021-01-13,76.06531524658203
2021-01-14,76.70960998535156
2021-01-15,76.16654968261719
2021-01-19,76.79244995117188
2021-01-20,77.67607116699219
2021-01-21,77.55642700195312
2021-01-22,77.06857299804688
2021-01-25,75.91803741455078
2021-01-26,75.3749771118164
2021-01-27,73.19352722167969
2021-01-28,74.6294174194336
2021-01-29,73.03705596923828
2021-02-01,74.3901138305664
2021-02-02,77.11461639404297
2021-02-03,77.02256774902344
2021-02-04,77.46437072753906
2021-02-05,79.25924682617188
2021-02-08,79.63661193847656
2021-02-09,79.06595611572266
2021-02-10,78.29276275634766
2021-02-11,78.85297393798828
2021-02-12,79.0103759765625
2021-02-16,78.76963806152344
2021-02-17,78.58444213867188
2021-02-18,78.13072967529297
2021-02-19,79.12149810791016
2021-02-22,79.78816986083984
2021-02-23,80.37152099609375
2021-02-24,82.38078308105469
2021-02-25,80.86224365234375
2021-02-26,79.53816986083984
2021-03-01,81.89005279541016
2021-03-02,81.14002227783203
2021-03-03,81.973388671875
2021-03-04,81.93635559082031
2021-03-05,84.2974853515625
2021-03-08,85.30675506591797
2021-03-09,83.33451080322266
2021-03-10,84.9271469116211
2021-03-11,84.54749298095703
2021-03-12,85.3715591430664
2021-03-15,84.1863784790039
2021-03-16,82.46412658691406
2021-03-17,83.81600189208984
2021-03-18,82.83450317382812
2021-03-19,81.93635559082031
2021-03-22,82.73265838623047
2021-03-23,80.76038360595703
2021-03-24,81.5381851196289
2021-03-25,82.58450317382812
2021-03-26,84.7882308959961
2021-03-29,84.47342681884766
2021-03-30,84.39008331298828
2021-03-31,83.53821563720703
2021-04-01,83.71414947509766
2021-04-05,84.82527160644531
2021-04-06,84.69563293457031
2021-04-07,84.34379577636719
2021-04-08,84.2974853515625
2021-04-09,85.1308364868164
2021-04-12,85.19566345214844
2021-04-13,83.91786193847656
2021-04-14,84.76045989990234
2021-04-15,84.9271469116211
2021-04-16,85.3715591430664
2021-04-19,84.99195098876953
2021-04-20,84.10304260253906
2021-04-21,85.2882308959961
2021-04-22,84.741943359375
2021-04-23,85.6123275756836
2021-04-26,85.30675506591797
2021-04-27,85.33453369140625
2021-04-28,85.26046752929688
2021-04-29,85.91788482666016
2021-04-30,83.78822326660156
2021-05-03,84.19564056396484
2021-05-04,84.36228942871094
2021-05-05,84.1585922241211
2021-05-06,86.77899932861328
2021-05-07,88.01051330566406
2021-05-10,88.31607055664062
2021-05-11,88.20496368408203
2021-05-12,86.4364013671875
2021-05-13,88.17268371582031
2021-05-14,89.22469329833984
2021-05-17,88.92676544189453
2021-05-18,87.71650695800781
2021-05-19,86.87863159179688
2021-05-20,86.99034881591797
2021-05-21,87.18584442138672
2021-05-24,87.52100372314453
2021-05-25,86.96241760253906
2021-05-26,86.86930847167969
2021-05-27,88.86161804199219
2021-05-28,89.08503723144531
2021-06-01,90.39771270751953
2021-06-02,90.75148010253906
2021-06-03,90.77010345458984
2021-06-04,91.43109130859375
2021-06-07,91.11457061767578
2021-06-08,91.71040344238281
2021-06-09,91.14249420166016
2021-06-10,90.85389709472656
2021-06-11,90.3325424194336
2021-06-14,90.65838623046875
2021-06-15,91.8034896850586
2021-06-16,91.45902252197266
2021-06-17,87.53031158447266
2021-06-18,85.90110778808594
2021-06-21,88.37750244140625
2021-06-22,88.23783874511719
2021-06-23,87.9771728515625
2021-06-24,88.76850891113281
2021-06-25,89.3736343383789
2021-06-28,88.47058868408203
2021-06-29,88.1540756225586
2021-06-30,89.5970687866211
2021-07-01,90.23014068603516
2021-07-02,90.71424865722656
2021-07-06,89.0943374633789
2021-07-07,90.36978912353516
2021-07-08,89.40157318115234
2021-07-09,90.87250518798828
2021-07-12,91.8034896850586
2021-07-13,91.04939270019531
2021-07-14,91.29143524169922
2021-07-15,91.71969604492188
2021-07-16,90.54666900634766
2021-07-19,87.33479309082031
2021-07-20,90.4256362915039
2021-07-21,91.48695373535156
2021-07-22,90.71424865722656
2021-07-23,91.68246459960938
2021-07-26,91.55211639404297
2021-07-27,91.55211639404297
2021-07-28,91.57073974609375
2021-07-29,93.09754180908203
2021-07-30,93.92610931396484
2021-08-02,92.83686828613281
2021-08-03,94.17747497558594
2021-08-04,93.28373718261719
2021-08-05,94.08436584472656
2021-08-06,94.43814086914062
2021-08-09,94.17747497558594
2021-08-10,95.95563507080078
2021-08-11,97.08211517333984
2021-08-12,97.3955078125
2021-08-13,97.04938507080078
2021-08-16,96.95582580566406
2021-08-17,96.0857925415039
2021-08-18,95.07544708251953
2021-08-19,94.70126342773438
2021-08-20,95.14093780517578
2021-08-23,95.98289489746094
2021-08-24,96.75001525878906
2021-08-25,97.47970581054688
2021-08-26,97.4235610961914
2021-08-27,98.0129623413086
2021-08-30,98.48069763183594
2021-08-31,98.69586181640625
2021-09-01,97.33940124511719
2021-09-02,98.8829574584961
2021-09-03,98.58360290527344
2021-09-07,96.98388671875
2021-09-08,96.45064544677734
2021-09-09,93.62542724609375
2021-09-10,93.63477325439453
2021-09-13,92.76476287841797
2021-09-14,91.3521499633789
2021-09-15,92.92378997802734
2021-09-16,92.40927124023438
2021-09-17,90.23890686035156
2021-09-20,88.56434631347656
2021-09-21,87.6662368774414
2021-09-22,89.34081268310547
2021-09-23,90.7066421508789
2021-09-24,90.09857177734375
2021-09-27,90.49148559570312
2021-09-28,89.49984741210938
2021-09-29,89.4717788696289
2021-09-30,88.12464904785156
2021-10-01,89.02274322509766
2021-10-04,87.60076904296875
2021-10-05,89.32209777832031
2021-10-06,89.4717788696289
2021-10-07,91.06211853027344
2021-10-08,90.40728759765625
2021-10-11,88.10594940185547
2021-10-12,86.36589050292969
2021-10-13,85.9449234008789
2021-10-14,88.6391830444336
2021-10-15,89.55596923828125
2021-10-18,89.59339904785156
2021-10-19,90.20146942138672
2021-10-20,90.99665069580078
2021-10-21,90.41663360595703
2021-10-22,90.40728759765625
2021-10-25,90.32308959960938
2021-10-26,90.8376235961914
2021-10-27,89.94889831542969
2021-10-28,91.2211685180664
2021-10-29,90.75342559814453
2021-11-01,91.58602142333984
2021-11-02,93.69091033935547
2021-11-03,89.12564086914062
2021-11-04,90.89375305175781
2021-11-05,91.61409759521484
2021-11-08,91.44569396972656
2021-11-09,91.2118148803711
2021-11-10,91.25414276123047
2021-11-11,91.49867248535156
2021-11-12,91.62093353271484
2021-11-15,90.64282989501953
2021-11-16,90.48294830322266
2021-11-17,88.69605255126953
2021-11-18,88.94056701660156
2021-11-19,87.78378295898438
2021-11-22,88.81831359863281
2021-11-23,88.84652709960938
2021-11-24,88.62081909179688
2021-11-26,84.93415069580078
2021-11-29,85.45142364501953
2021-11-30,82.6111831665039
2021-12-01,81.62368774414062
2021-12-02,84.99998474121094
2021-12-03,84.90593719482422
2021-12-06,85.52665710449219
2021-12-07,86.7398681640625
2021-12-08,86.97499084472656
2021-12-09,86.5141372680664
2021-12-10,87.07843780517578
2021-12-13,86.83391571044922
2021-12-14,85.9122543334961
2021-12-15,87.2101058959961
2021-12-16,88.30104064941406
2021-12-17,85.29153442382812
2021-12-20,84.13475036621094
2021-12-21,85.6113052368164
2021-12-22,84.5203628540039
2021-12-23,85.8464126586914
2021-12-27,86.6834487915039
2021-12-28,87.36055755615234
2021-12-29,87.41700744628906
2021-12-30,87.14427947998047
2021-12-31,87.43582153320312
2022-01-03,86.29784393310547
2022-01-04,90.12555694580078
2022-01-05,89.99391174316406
2022-01-06,90.50176239013672
2022-01-07,89.99391174316406
2022-01-10,89.62712860107422
2022-01-11,90.64282989501953
2022-01-12,91.15068817138672
2022-01-13,91.4892578125
2022-01-14,91.6679458618164
2022-01-18,90.63343811035156
2022-01-19,89.26974487304688
2022-01-20,88.0753402709961
2022-01-21,87.65211486816406
2022-01-24,87.50165557861328
2022-01-25,85.78058624267578
2022-01-26,85.1880874633789
2022-01-27,85.23509979248047
2022-01-28,85.31034088134766
2022-01-31,86.47651672363281
2022-02-01,86.97499084472656
2022-02-02,91.75257873535156
2022-02-03,90.84032440185547
2022-02-04,89.70234680175781
2022-02-07,90.03153228759766
2022-02-08,91.33879089355469
2022-02-09,92.56138610839844
2022-02-10,91.58289337158203
2022-02-11,89.56913757324219
2022-02-14,88.84117126464844
2022-02-15,89.70150756835938
2022-02-16,90.63746643066406
2022-02-17,88.1037368774414
2022-02-18,87.7066650390625
2022-02-22,87.67829895019531
2022-02-23,85.94818878173828
2022-02-24,85.08784484863281
2022-02-25,87.75393676757812
2022-02-28,87.84847259521484
2022-03-01,84.62460327148438
2022-03-02,88.14154815673828
2022-03-03,88.13209533691406
2022-03-04,86.58162689208984
2022-03-07,86.63833618164062
2022-03-08,88.58589935302734
2022-03-09,89.23824310302734
2022-03-10,89.56913757324219
2022-03-11,87.92411041259766
2022-03-14,87.2812271118164
2022-03-15,87.59320831298828
2022-03-16,88.64263916015625
2022-03-17,90.27821350097656
2022-03-18,91.70580291748047
2022-03-21,92.84028625488281
2022-03-22,92.67011260986328
2022-03-23,91.97998046875
2022-03-24,92.43376159667969
2022-03-25,93.13338470458984
2022-03-28,92.85922241210938
2022-03-29,93.65337371826172
2022-03-30,93.57772064208984
2022-03-31,92.698486328125
2022-04-01,93.04827880859375
2022-04-04,92.9348373413086
2022-04-05,91.289794921875
2022-04-06,90.93055725097656
2022-04-07,90.65636444091797
2022-04-08,89.40840911865234
2022-04-11,88.09429168701172
2022-04-12,87.75393676757812
2022-04-13,88.2171859741211
2022-04-14,87.79175567626953
2022-04-18,88.84117126464844
2022-04-19,90.46729278564453
2022-04-20,91.83815002441406
2022-04-21,91.43163299560547
2022-04-22,88.49136352539062
2022-04-25,87.17723083496094
2022-04-26,84.7758560180664
2022-04-27,85.66455078125
2022-04-28,87.27176666259766
2022-04-29,85.25802612304688
2022-05-02,85.49436950683594
2022-05-03,85.54166412353516
2022-05-04,86.3547134399414
2022-05-05,84.3598861694336
2022-05-06,83.20645904541016
2022-05-09,79.8029556274414
2022-05-10,79.0466079711914
2022-05-11,78.59281158447266
2022-05-12,78.72124481201172
2022-05-13,79.60595703125
2022-05-16,80.33846282958984
2022-05-17,82.18402099609375
2022-05-18,79.4917984008789
2022-05-19,79.24446105957031
2022-05-20,79.56790924072266
2022-05-23,80.8331527709961
2022-05-24,79.80573272705078
2022-05-25,80.12918090820312
2022-05-26,82.38379669189453
2022-05-27,84.0961685180664
2022-05-31,84.343505859375
2022-06-01,84.25789642333984
2022-06-02,85.50410461425781
2022-06-03,85.8846435546875
2022-06-06,85.85608673095703
2022-06-07,87.07377624511719
2022-06-08,86.7122802734375
2022-06-09,85.56119537353516
2022-06-10,82.8213882446289
2022-06-13,81.1280517578125
2022-06-14,80.57630157470703
2022-06-15,81.29930877685547
2022-06-16,77.05643463134766
2022-06-17,74.82086181640625
2022-06-21,76.31441497802734
2022-06-22,74.64961242675781
2022-06-23,74.00271606445312
2022-06-24,78.03630065917969
2022-06-27,78.47389221191406
2022-06-28,77.55110931396484
2022-06-29,76.59030151367188
2022-06-30,75.66751861572266
2022-07-01,76.44759368896484
2022-07-05,75.27748107910156
2022-07-06,75.86730194091797
2022-07-07,76.9327621459961
2022-07-08,76.74250793457031
2022-07-11,76.35247039794922
2022-07-12,75.20138549804688
2022-07-13,74.81133270263672
2022-07-14,73.8885726928711
2022-07-15,75.72459411621094
2022-07-18,75.49628448486328
2022-07-19,78.2360610961914
2022-07-20,78.60708618164062
2022-07-21,79.62499237060547
2022-07-22,79.05420684814453
2022-07-25,80.09113311767578
2022-07-26,79.97698211669922
2022-07-27,82.15547943115234
2022-07-28,84.0866470336914
2022-07-29,85.68486022949219
2022-08-01,84.99039459228516
2022-08-02,84.77159881591797
2022-08-03,85.447021484375
2022-08-04,85.22821807861328
2022-08-05,85.98927307128906
2022-08-08,85.64681243896484
2022-08-09,82.37428283691406
2022-08-10,83.27803039550781
2022-08-11,83.7230224609375
2022-08-12,85.37852478027344
2022-08-15,85.01488494873047
2022-08-16,86.07709503173828
2022-08-17,85.03402709960938
2022-08-18,86.40245819091797
2022-08-19,84.86177062988281
2022-08-22,82.53640747070312
2022-08-23,82.99574279785156
2022-08-24,83.19669342041016
2022-08-25,84.18234252929688
2022-08-26,81.01486206054688
2022-08-29,81.16797637939453
2022-08-30,79.73255920410156
2022-08-31,78.22057342529297
2022-09-01,78.47897338867188
2022-09-02,78.23015594482422
2022-09-06,78.00049591064453
2022-09-07,78.69906616210938
2022-09-08,80.0674819946289
2022-09-09,81.06271362304688
2022-09-12,81.87610626220703
2022-09-13,78.93829345703125
2022-09-14,78.75647735595703
2022-09-15,77.05310821533203
2022-09-16,74.84256744384766
2022-09-19,76.17272186279297
2022-09-20,74.6607666015625
2022-09-21,73.225341796875
2022-09-22,72.2779541015625
2022-09-23,70.66072082519531
2022-09-26,69.99087524414062
2022-09-27,69.91431427001953
2022-09-28,71.78993225097656
2022-09-29,71.0052261352539
2022-09-30,70.06742858886719
2022-10-03,72.28754425048828
2022-10-04,74.88085174560547
2022-10-05,76.33541870117188
2022-10-06,76.04833984375
2022-10-07,74.47894287109375
2022-10-10,74.99568939208984
2022-10-11,74.64161682128906
2022-10-12,74.16313934326172
2022-10-13,77.3115005493164
2022-10-14,74.8521499633789
2022-10-17,76.62248229980469
2022-10-18,78.08661651611328
2022-10-19,77.70382690429688
2022-10-20,76.69905090332031
2022-10-21,79.57945251464844
2022-10-24,80.27801513671875
2022-10-25,80.90959930419922
2022-10-26,81.53160095214844
2022-10-27,82.19190979003906
2022-10-28,83.63689422607422
2022-10-31,82.871337890625
2022-11-01,82.15362548828125
2022-11-02,81.29237365722656
2022-11-03,83.26367950439453
2022-11-04,85.25411987304688
2022-11-07,87.31155395507812
2022-11-08,87.33070373535156
2022-11-09,86.73397827148438
2022-11-10,90.46820068359375
2022-11-11,91.8541030883789
2022-11-14,91.22852325439453
2022-11-15,92.56629943847656
2022-11-16,91.65198516845703
2022-11-17,91.05528259277344
2022-11-18,90.17947387695312
2022-11-21,91.11302947998047
2022-11-22,92.41230773925781
2022-11-23,92.28719329833984
2022-11-25,92.50856018066406
2022-11-28,90.6799545288086
2022-11-29,90.76654815673828
2022-11-30,92.17170715332031
2022-12-01,92.04658508300781
2022-12-02,93.23037719726562
2022-12-05,91.57500457763672
2022-12-06,90.80506134033203
2022-12-07,91.15152740478516
2022-12-08,91.36327362060547
2022-12-09,90.65106964111328
2022-12-12,92.53742218017578
2022-12-13,94.38528442382812
2022-12-14,94.0484390258789
2022-12-15,91.6712417602539
2022-12-16,91.39213562011719
2022-12-19,91.02641296386719
2022-12-20,91.4691390991211
2022-12-21,93.14376068115234
2022-12-22,91.50762939453125
2022-12-23,91.95034790039062
2022-12-27,93.02826690673828
2022-12-28,91.68086242675781
2022-12-29,92.73954010009766
2022-12-30,92.4508056640625
2023-01-03,92.49894714355469
2023-01-04,91.83484649658203
2023-01-05,91.44026947021484
2023-01-06,94.2697982788086
2023-01-09,93.60572814941406
2023-01-10,94.14468383789062
2023-01-11,94.51040649414062
2023-01-12,94.36604309082031
2023-01-13,94.24092102050781
2023-01-17,87.81190490722656
2023-01-18,85.8581771850586
2023-01-19,83.6253433227539
2023-01-20,84.06806182861328
2023-01-23,85.65605926513672
2023-01-24,86.1180419921875
2023-01-25,85.73306274414062
2023-01-26,87.21519470214844
2023-01-27,86.06991577148438
2023-01-30,86.32014465332031
2023-01-31,86.83023071289062
2023-02-01,88.17762756347656
2023-02-02,88.04289245605469
2023-02-03,87.95628356933594
2023-02-06,87.03234100341797
2023-02-07,87.75416564941406
2023-02-08,82.75917053222656
2023-02-09,81.95072937011719
2023-02-10,82.62442016601562
2023-02-13,83.64459228515625
2023-02-14,82.75917053222656
2023-02-15,83.65421295166016
2023-02-16,82.9764633178711
2023-02-17,82.72473907470703
2023-02-21,79.44245910644531
2023-02-22,79.68451690673828
2023-02-23,79.69419860839844
2023-02-24,79.56832885742188
2023-02-27,79.49087524414062
2023-02-28,80.08148193359375
2023-03-01,80.42036437988281
2023-03-02,81.13684844970703
2023-03-03,82.82154846191406
2023-03-06,84.38037872314453
2023-03-07,83.11200714111328
2023-03-08,82.89900970458984
2023-03-09,80.78829193115234
2023-03-10,79.55864715576172
2023-03-13,79.29722595214844
2023-03-14,80.44940185546875
2023-03-15,77.97077178955078
2023-03-16,79.31660461425781
2023-03-17,78.27091217041016
2023-03-20,79.65546417236328
2023-03-21,81.32080078125
2023-03-22,80.74954986572266
2023-03-23,80.45909118652344
2023-03-24,80.2557601928711
2023-03-27,80.11052703857422
2023-03-28,81.04002380371094
2023-03-29,82.24061584472656
2023-03-30,82.86995697021484
2023-03-31,84.37069702148438
2023-04-03,84.46752166748047
2023-04-04,82.47298431396484
2023-04-05,80.44940185546875
2023-04-06,80.65274047851562
2023-04-10,81.76618957519531
2023-04-11,81.75650024414062
2023-04-12,80.98192596435547
2023-04-13,82.69569396972656
2023-04-14,83.6155014038086
2023-04-17,83.82849884033203
2023-04-18,84.4965591430664
2023-04-19,83.62516784667969
2023-04-20,83.14105987548828
2023-04-21,82.87964630126953
2023-04-24,82.86995697021484
2023-04-25,81.8339614868164
2023-04-26,79.85880279541016
2023-04-27,80.19766998291016
2023-04-28,80.614013671875
2023-05-01,80.70114135742188
2023-05-02,79.60706329345703
2023-05-03,81.1562271118164
2023-05-04,80.11052703857422
2023-05-05,81.71778106689453
2023-05-08,81.14653015136719
2023-05-09,80.99162292480469
2023-05-10,79.85880279541016
2023-05-11,79.87828826904297
2023-05-12,80.4044418334961
2023-05-15,80.98905181884766
2023-05-16,79.0695571899414
2023-05-17,80.14136505126953
2023-05-18,80.19007110595703
2023-05-19,80.37520599365234
2023-05-22,79.61520385742188
2023-05-23,79.03058624267578
2023-05-24,76.92595672607422
2023-05-25,76.9941635131836
2023-05-26,77.47161102294922
2023-05-30,76.38032531738281
2023-05-31,75.68852233886719
2023-06-01,77.31571197509766
2023-06-02,80.68700408935547
2023-06-05,80.08290100097656
2023-06-06,80.4239273071289
2023-06-07,82.0803451538086
2023-06-08,81.91471099853516
2023-06-09,82.04137420654297
2023-06-12,81.91471099853516
2023-06-13,83.92188262939453
2023-06-14,83.63932037353516
2023-06-15,85.77317810058594
2023-06-16,85.16908264160156
2023-06-20,84.55522918701172
2023-06-21,85.20805358886719
2023-06-22,85.17881774902344
2023-06-23,84.4577865600586
2023-06-26,86.04600524902344
2023-06-27,87.33216094970703
2023-06-28,87.05934143066406
2023-06-29,86.93267822265625
2023-06-30,88.07266998291016
2023-07-03,88.43319702148438
2023-07-05,87.1177978515625
2023-07-06,85.97779846191406
2023-07-07,86.65986633300781
2023-07-10,87.13728332519531
2023-07-11,89.446533203125
2023-07-12,89.75833129882812
2023-07-13,89.95320129394531
2023-07-14,89.72908020019531
2023-07-17,88.97883605957031
2023-07-18,89.446533203125
2023-07-19,89.31986236572266
2023-07-20,89.53422546386719
2023-07-21,88.89114379882812
2023-07-24,89.87525177001953
2023-07-25,90.21627044677734
2023-07-26,90.02140808105469
2023-07-27,89.4854965209961
2023-07-28,88.63780975341797
2023-07-31,89.00807189941406
2023-08-01,89.2808837890625
2023-08-02,92.7009048461914
2023-08-03,93.43167114257812
2023-08-04,93.10040283203125
2023-08-07,94.72759246826172
2023-08-08,94.02603912353516
2023-08-09,93.57782745361328
2023-08-10,93.56803894042969
2023-08-11,93.79335021972656
2023-08-14,93.95011138916016
2023-08-15,93.52884674072266
2023-08-16,94.05786895751953
2023-08-17,93.7835693359375
2023-08-18,93.84234619140625
2023-08-21,93.12718963623047
2023-08-22,94.12644958496094
2023-08-23,94.66526794433594
2023-08-24,93.80315399169922
2023-08-25,95.65473175048828
2023-08-28,96.12496948242188
2023-08-29,96.64419555664062
2023-08-30,96.29150390625
2023-08-31,96.2523193359375
2023-09-01,96.90869140625
2023-09-05,95.88983917236328
2023-09-06,96.66378021240234
2023-09-07,97.37894439697266
2023-09-08,96.9380874633789
2023-09-11,98.08430480957031
2023-09-12,97.88836669921875
2023-09-13,95.69391632080078
2023-09-14,96.59520721435547
2023-09-15,96.84992218017578
2023-09-18,97.58467102050781
2023-09-19,96.81072998046875
2023-09-20,96.01720428466797
