,CAT
2021-06-08,223.86334228515625
2021-06-09,218.72720336914062
2021-06-10,210.41253662109375
2021-06-11,205.72384643554688
2021-06-14,204.14852905273438
2021-06-15,204.56797790527344
2021-06-16,202.424072265625
2021-06-17,195.2372283935547
2021-06-18,194.68727111816406
2021-06-21,198.7421112060547
2021-06-22,198.6675262451172
2021-06-23,199.28274536132812
2021-06-24,204.45611572265625
2021-06-25,201.63174438476562
2021-06-28,201.594482421875
2021-06-29,200.50384521484375
2021-06-30,202.86215209960938
2021-07-01,202.0045928955078
2021-07-02,202.98333740234375
2021-07-06,199.03106689453125
2021-07-07,200.1216583251953
2021-07-08,197.7167510986328
2021-07-09,202.6664276123047
2021-07-12,203.74771118164062
2021-07-13,200.58775329589844
2021-07-14,197.2786407470703
2021-07-15,197.06423950195312
2021-07-16,193.83900451660156
2021-07-19,190.3153839111328
2021-07-20,194.88864135742188
2021-07-21,197.48455810546875
2021-07-22,196.01321411132812
2021-07-23,196.35997009277344
2021-07-26,197.7656707763672
2021-07-27,196.70672607421875
2021-07-28,198.14990234375
2021-07-29,199.19947814941406
2021-07-30,193.75469970703125
2021-08-02,192.26461791992188
2021-08-03,195.3947296142578
2021-08-04,191.6648712158203
2021-08-05,194.1670379638672
2021-08-06,195.254150390625
2021-08-09,195.76016235351562
2021-08-10,200.61460876464844
2021-08-11,207.72752380371094
2021-08-12,206.3968048095703
2021-08-13,204.8317413330078
2021-08-16,204.02578735351562
2021-08-17,200.024169921875
2021-08-18,196.62234497070312
2021-08-19,191.59925842285156
2021-08-20,192.0584716796875
2021-08-23,195.9944610595703
2021-08-24,199.22763061523438
2021-08-25,201.26126098632812
2021-08-26,197.96246337890625
2021-08-27,199.45252990722656
2021-08-30,198.15927124023438
2021-08-31,197.61570739746094
2021-09-01,194.88864135742188
2021-09-02,198.46852111816406
2021-09-03,197.14715576171875
2021-09-07,195.1416473388672
2021-09-08,193.77345275878906
2021-09-09,192.50830078125
2021-09-10,192.12405395507812
2021-09-13,193.2392578125
2021-09-14,189.61253356933594
2021-09-15,192.79879760742188
2021-09-16,190.80271911621094
2021-09-17,187.19467163085938
2021-09-20,178.82595825195312
2021-09-21,177.9075927734375
2021-09-22,179.3226776123047
2021-09-23,184.26141357421875
2021-09-24,184.44883728027344
2021-09-27,187.42897033691406
2021-09-28,187.9443817138672
2021-09-29,185.43284606933594
2021-09-30,179.9037322998047
2021-10-01,182.11537170410156
2021-10-04,180.99078369140625
2021-10-05,180.40040588378906
2021-10-06,179.8006134033203
2021-10-07,183.4460906982422
2021-10-08,182.89317321777344
2021-10-11,180.76583862304688
2021-10-12,177.98257446289062
2021-10-13,177.0641326904297
2021-10-14,182.11537170410156
2021-10-15,186.51055908203125
2021-10-18,185.72335815429688
2021-10-19,188.49732971191406
2021-10-20,191.3555908203125
2021-10-21,189.4344482421875
2021-10-22,189.0763702392578
2021-10-25,190.54641723632812
2021-10-26,188.12464904785156
2021-10-27,184.81710815429688
2021-10-28,192.31796264648438
2021-10-29,192.24253845214844
2021-11-01,193.53353881835938
2021-11-02,195.1731719970703
2021-11-03,191.80909729003906
2021-11-04,191.84677124023438
2021-11-05,194.00474548339844
2021-11-08,201.89193725585938
2021-11-09,197.70803833007812
2021-11-10,194.74916076660156
2021-11-11,196.5018310546875
2021-11-12,197.19918823242188
2021-11-15,195.7291717529297
2021-11-16,193.58065795898438
2021-11-17,191.27198791503906
2021-11-18,189.80194091796875
2021-11-19,188.8784942626953
2021-11-22,190.7065887451172
2021-11-23,193.48643493652344
2021-11-24,195.12606811523438
2021-11-26,187.26712036132812
2021-11-29,184.6192169189453
2021-11-30,182.19744873046875
2021-12-01,180.42588806152344
2021-12-02,185.43899536132812
2021-12-03,186.39077758789062
2021-12-06,189.6700439453125
2021-12-07,192.6948699951172
2021-12-08,192.41220092773438
2021-12-09,192.35565185546875
2021-12-10,191.72433471679688
2021-12-13,189.6417694091797
2021-12-14,190.00926208496094
2021-12-15,190.8667755126953
2021-12-16,194.27796936035156
2021-12-17,189.7548370361328
2021-12-20,184.18576049804688
2021-12-21,186.87136840820312
2021-12-22,190.4898681640625
2021-12-23,194.30624389648438
2021-12-27,194.4758758544922
2021-12-28,194.70201110839844
2021-12-29,195.37107849121094
2021-12-30,194.1931915283203
2021-12-31,194.81512451171875
2022-01-03,195.0601043701172
2022-01-04,205.50100708007812
2022-01-05,207.07469177246094
2022-01-06,209.18548583984375
2022-01-07,211.25857543945312
2022-01-10,208.8556365966797
2022-01-11,207.2631378173828
2022-01-12,209.57179260253906
2022-01-13,213.90650939941406
2022-01-14,215.73460388183594
2022-01-18,216.6109619140625
2022-01-19,209.88803100585938
2022-01-20,205.12515258789062
2022-01-21,202.7200469970703
2022-01-24,202.94729614257812
2022-01-25,202.9283447265625
2022-01-26,202.90939331054688
2022-01-27,200.9020233154297
2022-01-28,190.47674560546875
2022-01-31,190.85546875
2022-02-01,194.44419860839844
2022-02-02,194.05599975585938
2022-02-03,189.93699645996094
2022-02-04,187.872802734375
2022-02-07,189.20791625976562
2022-02-08,190.79867553710938
2022-02-09,192.78717041015625
2022-02-10,192.2853240966797
2022-02-11,190.55252075195312
2022-02-14,189.27415466308594
2022-02-15,192.6072540283203
2022-02-16,192.82501220703125
2022-02-17,184.397705078125
2022-02-18,181.755859375
2022-02-22,181.05514526367188
2022-02-23,176.7562713623047
2022-02-24,174.8814239501953
2022-02-25,177.1255645751953
2022-02-28,177.61798095703125
2022-03-01,173.12020874023438
2022-03-02,182.38079833984375
2022-03-03,184.50186157226562
2022-03-04,185.26885986328125
2022-03-07,186.2535858154297
2022-03-08,198.8472442626953
2022-03-09,198.6389617919922
2022-03-10,200.54217529296875
2022-03-11,203.42076110839844
2022-03-14,203.9983673095703
2022-03-15,204.96417236328125
2022-03-16,204.60435485839844
2022-03-17,209.92588806152344
2022-03-18,209.1778564453125
2022-03-21,211.82916259765625
2022-03-22,210.8822479248047
2022-03-23,210.37094116210938
2022-03-24,210.4088134765625
2022-03-25,211.49774169921875
2022-03-28,210.06793212890625
2022-03-29,209.30091857910156
2022-03-30,211.2325897216797
2022-03-31,210.9864501953125
2022-04-01,208.09841918945312
2022-04-04,209.08314514160156
2022-04-05,204.54754638671875
2022-04-06,204.7274627685547
2022-04-07,204.4339141845703
2022-04-08,205.50387573242188
2022-04-11,204.57594299316406
2022-04-12,205.19143676757812
2022-04-13,206.6780548095703
2022-04-14,215.71141052246094
2022-04-18,217.70933532714844
2022-04-19,219.83038330078125
2022-04-20,222.59530639648438
2022-04-21,220.21859741210938
2022-04-22,205.7948760986328
2022-04-25,206.1754608154297
2022-04-26,200.08628845214844
2022-04-27,203.56854248046875
2022-04-28,202.12237548828125
2022-04-29,200.31463623046875
2022-05-02,201.7703399658203
2022-05-03,203.24505615234375
2022-05-04,211.77943420410156
2022-05-05,205.44287109375
2022-05-06,204.22503662109375
2022-05-09,196.27105712890625
2022-05-10,193.1313018798828
2022-05-11,195.2435302734375
2022-05-12,193.1693572998047
2022-05-13,194.40625
2022-05-16,197.12734985351562
2022-05-17,202.74078369140625
2022-05-18,197.84091186523438
2022-05-19,196.71823120117188
2022-05-20,188.21241760253906
2022-05-23,194.23497009277344
2022-05-24,195.66212463378906
2022-05-25,199.1443634033203
2022-05-26,202.64564514160156
2022-05-27,206.5940704345703
2022-05-31,205.3667449951172
2022-06-01,207.00320434570312
2022-06-02,209.31520080566406
2022-06-03,212.07432556152344
2022-06-06,212.76889038085938
2022-06-07,216.07034301757812
2022-06-08,218.63922119140625
2022-06-09,212.8069610595703
2022-06-10,204.72927856445312
2022-06-13,196.83236694335938
2022-06-14,196.65162658691406
2022-06-15,195.99513244628906
2022-06-16,185.32957458496094
2022-06-17,183.28399658203125
2022-06-21,186.83285522460938
2022-06-22,178.7075958251953
2022-06-23,169.9924774169922
2022-06-24,176.4812469482422
2022-06-27,178.47926330566406
2022-06-28,178.33653259277344
2022-06-29,174.56887817382812
2022-06-30,170.07810974121094
2022-07-01,169.6309356689453
2022-07-05,165.32095336914062
2022-07-06,163.9413604736328
2022-07-07,171.52426147460938
2022-07-08,170.40159606933594
2022-07-11,166.51976013183594
2022-07-12,166.01551818847656
2022-07-13,165.42559814453125
2022-07-14,161.68646240234375
2022-07-15,164.95941162109375
2022-07-18,165.06405639648438
2022-07-19,171.9621124267578
2022-07-20,172.42196655273438
2022-07-21,173.39918518066406
2022-07-22,171.12857055664062
2022-07-25,174.18478393554688
2022-07-26,173.62908935546875
2022-07-27,177.4805145263672
2022-07-28,179.96189880371094
2022-07-29,189.93528747558594
2022-08-01,186.6874542236328
2022-08-02,175.81344604492188
2022-08-03,175.2003173828125
2022-08-04,175.93801879882812
2022-08-05,177.6146240234375
2022-08-08,178.0170135498047
2022-08-09,178.22779846191406
2022-08-10,182.72109985351562
2022-08-11,185.86349487304688
2022-08-12,188.58441162109375
2022-08-15,187.7317352294922
2022-08-16,189.2358856201172
2022-08-17,187.7125701904297
2022-08-18,189.07302856445312
2022-08-19,187.3964385986328
2022-08-22,183.7174835205078
2022-08-23,188.93890380859375
2022-08-24,186.01683044433594
2022-08-25,190.53884887695312
2022-08-26,183.87074279785156
2022-08-29,183.7366180419922
2022-08-30,179.099609375
2022-08-31,176.96316528320312
2022-09-01,174.788330078125
2022-09-02,173.24588012695312
2022-09-06,173.08303833007812
2022-09-07,173.27462768554688
2022-09-08,175.46856689453125
2022-09-09,181.5426788330078
2022-09-12,184.33062744140625
2022-09-13,176.5799102783203
2022-09-14,176.90565490722656
2022-09-15,174.8362579345703
2022-09-16,171.9429168701172
2022-09-19,174.47219848632812
2022-09-20,170.5249786376953
2022-09-21,164.7383270263672
2022-09-22,163.3970184326172
2022-09-23,157.3516845703125
2022-09-26,155.7996063232422
2022-09-27,155.62716674804688
2022-09-28,160.7240447998047
2022-09-29,158.9420623779297
2022-09-30,157.19837951660156
2022-10-03,164.04849243164062
2022-10-04,172.09622192382812
2022-10-05,170.8986358642578
2022-10-06,171.3106231689453
2022-10-07,170.10345458984375
2022-10-10,171.1764678955078
2022-10-11,172.211181640625
2022-10-12,171.97164916992188
2022-10-13,175.45896911621094
2022-10-14,170.71661376953125
2022-10-17,173.21714782714844
2022-10-18,175.85179138183594
2022-10-19,176.67572021484375
2022-10-20,172.96803283691406
2022-10-21,183.4614715576172
2022-10-24,184.50311279296875
2022-10-25,187.91732788085938
2022-10-26,189.96200561523438
2022-10-27,204.60267639160156
2022-10-28,211.54684448242188
2022-10-31,208.7691650390625
2022-11-01,210.7366943359375
2022-11-02,206.91737365722656
2022-11-03,211.46971130371094
2022-11-04,219.75448608398438
2022-11-07,220.48745727539062
2022-11-08,221.64483642578125
2022-11-09,217.52655029296875
2022-11-10,224.19105529785156
2022-11-11,228.08753967285156
2022-11-14,228.09715270996094
2022-11-15,226.25502014160156
2022-11-16,224.162109375
2022-11-17,222.25247192382812
2022-11-18,223.207275390625
2022-11-21,223.9209747314453
2022-11-22,228.83013916015625
2022-11-23,228.50221252441406
2022-11-25,227.32557678222656
2022-11-28,224.04638671875
2022-11-29,226.76617431640625
2022-11-30,228.0103302001953
2022-12-01,227.31593322753906
2022-12-02,227.7403106689453
2022-12-05,224.30679321289062
2022-12-06,220.17886352539062
2022-12-07,220.84434509277344
2022-12-08,222.71542358398438
2022-12-09,219.21437072753906
2022-12-12,224.7793731689453
2022-12-13,227.12303161621094
2022-12-14,226.14892578125
2022-12-15,222.46466064453125
2022-12-16,224.45147705078125
2022-12-19,224.03672790527344
2022-12-20,226.78546142578125
2022-12-21,233.14132690429688
2022-12-22,229.10018920898438
2022-12-23,231.34742736816406
2022-12-27,234.50125122070312
2022-12-28,230.8748321533203
2022-12-29,231.6656951904297
2022-12-30,231.04843139648438
2023-01-03,230.39259338378906
2023-01-04,232.7844696044922
2023-01-05,231.74285888671875
2023-01-06,240.0179901123047
2023-01-09,237.85757446289062
2023-01-10,241.60939025878906
2023-01-11,241.82156372070312
2023-01-12,246.0073699951172
2023-01-13,249.27691650390625
2023-01-17,247.15509033203125
2023-01-18,243.83731079101562
2023-01-19,238.1488494873047
2023-01-20,241.9864044189453
2023-01-23,244.8839111328125
2023-01-24,249.64199829101562
2023-01-25,250.4463653564453
2023-01-26,254.0125274658203
2023-01-27,256.3576354980469
2023-01-30,253.41171264648438
2023-01-31,244.48655700683594
2023-02-01,241.82164001464844
2023-02-02,237.3251495361328
2023-02-03,240.0966796875
2023-02-06,243.64349365234375
2023-02-07,241.9379119873047
2023-02-08,241.17236328125
2023-02-09,238.66244506835938
2023-02-10,240.0094757080078
2023-02-13,240.47463989257812
2023-02-14,236.8018798828125
2023-02-15,241.00762939453125
2023-02-16,238.89505004882812
2023-02-17,240.12574768066406
2023-02-21,233.2647247314453
2023-02-22,230.531982421875
2023-02-23,230.59011840820312
2023-02-24,228.8651580810547
2023-02-27,232.5573272705078
2023-02-28,232.140625
2023-03-01,240.97854614257812
2023-03-02,244.3799591064453
2023-03-03,247.41314697265625
2023-03-06,246.1243133544922
2023-03-07,238.52679443359375
2023-03-08,241.02700805664062
2023-03-09,233.5070343017578
2023-03-10,219.98851013183594
2023-03-13,217.74993896484375
2023-03-14,218.68995666503906
2023-03-15,210.54006958007812
2023-03-16,211.94522094726562
2023-03-17,208.35964965820312
2023-03-20,213.49571228027344
2023-03-21,217.96316528320312
2023-03-22,213.14686584472656
2023-03-23,212.65264892578125
2023-03-24,210.2978057861328
2023-03-27,211.25718688964844
2023-03-28,213.35035705566406
2023-03-29,216.10252380371094
2023-03-30,217.59487915039062
2023-03-31,221.7618865966797
2023-04-03,222.76004028320312
2023-04-04,210.7241668701172
2023-04-05,206.92543029785156
2023-04-06,202.70028686523438
2023-04-10,208.8635711669922
2023-04-11,213.77676391601562
2023-04-12,213.67984008789062
2023-04-13,214.81365966796875
2023-04-14,216.76148986816406
2023-04-17,218.27325439453125
2023-04-18,218.23446655273438
2023-04-19,217.70147705078125
2023-04-20,215.39512634277344
2023-04-21,214.61563110351562
2023-04-24,217.69448852539062
2023-04-25,213.01776123046875
2023-04-26,210.640380859375
2023-04-27,208.82810974121094
2023-04-28,213.18338012695312
2023-05-01,211.69265747070312
2023-05-02,209.62704467773438
2023-05-03,210.1044921875
2023-05-04,204.97952270507812
2023-05-05,209.56858825683594
2023-05-08,209.2763214111328
2023-05-09,208.00970458984375
2023-05-10,207.69790649414062
2023-05-11,204.6384735107422
2023-05-12,204.16107177734375
2023-05-15,205.8661346435547
2023-05-16,201.88113403320312
2023-05-17,206.65538024902344
2023-05-18,209.20811462402344
2023-05-19,209.26657104492188
2023-05-22,208.75991821289062
2023-05-23,207.24972534179688
2023-05-24,204.3169708251953
2023-05-25,204.58978271484375
2023-05-26,206.36306762695312
2023-05-30,204.5118408203125
2023-05-31,200.4683837890625
2023-06-01,203.7031707763672
2023-06-02,220.8123779296875
2023-06-05,216.75918579101562
2023-06-06,220.861083984375
2023-06-07,229.50338745117188
2023-06-08,228.43162536621094
2023-06-09,228.9967498779297
2023-06-12,231.7930908203125
2023-06-13,239.13954162597656
2023-06-14,237.07394409179688
2023-06-15,241.31227111816406
2023-06-16,238.973876953125
2023-06-20,234.95962524414062
2023-06-21,235.28115844726562
2023-06-22,231.2474365234375
2023-06-23,228.421875
2023-06-26,230.867431640625
2023-06-27,234.51145935058594
2023-06-28,235.66116333007812
2023-06-29,237.97032165527344
2023-06-30,239.73387145996094
2023-07-03,240.9810028076172
2023-07-05,238.54518127441406
2023-07-06,234.40428161621094
2023-07-07,238.8861846923828
2023-07-10,242.42300415039062
2023-07-11,246.35931396484375
2023-07-12,247.0900421142578
2023-07-13,249.29205322265625
2023-07-14,249.0581817626953
2023-07-17,250.8509521484375
2023-07-18,257.0379638671875
2023-07-19,257.27294921875
2023-07-20,255.64756774902344
2023-07-21,252.2792510986328
2023-07-24,253.9634246826172
2023-07-25,256.5973815917969
2023-07-26,252.93531799316406
2023-07-27,252.91571044921875
2023-07-28,255.00131225585938
2023-07-31,259.64251708984375
2023-08-01,282.633056640625
2023-08-02,281.5755920410156
2023-08-03,275.5831604003906
2023-08-04,270.6775817871094
2023-08-07,275.77899169921875
2023-08-08,276.9931640625
2023-08-09,278.59893798828125
2023-08-10,277.90374755859375
2023-08-11,279.27459716796875
2023-08-14,278.6087646484375
2023-08-15,271.58819580078125
2023-08-16,268.787841796875
2023-08-17,269.43408203125
2023-08-18,268.0926208496094
2023-08-21,267.06451416015625
2023-08-22,264.56768798828125
2023-08-23,267.33868408203125
2023-08-24,263.6864318847656
2023-08-25,266.8784484863281
2023-08-28,269.06201171875
2023-08-29,274.1927490234375
2023-08-30,276.4447937011719
2023-08-31,275.26983642578125
2023-09-01,280.2830810546875
2023-09-05,275.7593994140625
2023-09-06,277.0029296875
2023-09-07,275.5635986328125
2023-09-08,276.3958435058594
2023-09-11,276.1706237792969
2023-09-12,275.9356384277344
2023-09-13,270.1684265136719
2023-09-14,276.6700134277344
2023-09-15,273.3310852050781
2023-09-18,275.083740234375
2023-09-19,273.84027099609375
2023-09-20,272.8023681640625
2023-09-21,266.3595275878906
2023-09-22,267.3680725097656
2023-09-25,268.5528259277344
2023-09-26,263.90185546875
2023-09-27,267.0253601074219
2023-09-28,270.4817810058594
2023-09-29,267.309326171875
2023-10-02,266.05596923828125
2023-10-03,263.3633117675781
2023-10-04,259.50543212890625
2023-10-05,255.36363220214844
2023-10-06,260.4944152832031
2023-10-09,265.64471435546875
2023-10-10,267.5149230957031
2023-10-11,267.1428527832031
2023-10-12,263.98992919921875
2023-10-13,262.3547668457031
2023-10-16,265.1453552246094
2023-10-17,266.96661376953125
2023-10-18,253.8165283203125
2023-10-19,247.61849975585938
2023-10-20,245.26622009277344
2023-10-23,243.41590881347656
2023-10-24,245.61070251464844
2023-10-25,241.073486328125
2023-10-26,238.6031036376953
2023-10-27,234.794189453125
2023-10-30,238.3373565673828
2023-10-31,222.48165893554688
2023-11-01,228.17042541503906
2023-11-02,235.3453369140625
2023-11-03,236.94961547851562
2023-11-06,234.5186004638672
2023-11-07,231.21165466308594
2023-11-08,231.11322021484375
2023-11-09,230.45379638671875
2023-11-10,235.89649963378906
2023-11-13,237.8551025390625
2023-11-14,243.9473876953125
2023-11-15,247.1263885498047
2023-11-16,244.2918701171875
2023-11-17,249.07513427734375
2023-11-20,246.49649047851562
2023-11-21,245.47291564941406
2023-11-22,242.1265869140625
2023-11-24,243.4552764892578
2023-11-27,243.48480224609375
2023-11-28,243.5930633544922
2023-11-29,245.51226806640625
2023-11-30,246.76223754882812
2023-12-01,252.7069091796875
2023-12-04,250.72862243652344
2023-12-05,251.16168212890625
2023-12-06,251.9293670654297
2023-12-07,253.34664916992188
2023-12-08,255.4036102294922
2023-12-11,256.80126953125
2023-12-12,257.30316162109375
2023-12-13,263.73992919921875
2023-12-14,280.6684265136719
2023-12-15,281.22943115234375
2023-12-18,281.19989013671875
2023-12-19,288.33544921875
2023-12-20,285.1367492675781
2023-12-21,285.4910583496094
2023-12-22,285.7764892578125
2023-12-26,290.9632873535156
2023-12-27,293.4139709472656
2023-12-28,292.19354248046875
2023-12-29,291.0026550292969
2024-01-02,288.0893859863281
2024-01-03,279.8121032714844
2024-01-04,281.5837707519531
2024-01-05,284.3690490722656
2024-01-08,287.6366882324219
2024-01-09,287.676025390625
2024-01-10,288.71929931640625
2024-01-11,287.4496765136719
2024-01-12,285.82568359375
2024-01-16,282.6958923339844
2024-01-17,274.2316589355469
2024-01-18,277.45001220703125
2024-01-19,282.0775146484375
2024-01-22,285.4294738769531
2024-01-23,285.587646484375
2024-01-24,287.4169006347656
2024-01-25,297.3935852050781
2024-01-26,296.0686340332031
2024-01-29,299.84576416015625
2024-01-30,301.3388366699219
2024-01-31,296.9387512207031
2024-02-01,304.2359313964844
2024-02-02,311.5528564453125
2024-02-05,317.7920227050781
2024-02-06,319.0971984863281
2024-02-07,319.9574279785156
2024-02-08,318.38531494140625
2024-02-09,313.599609375
2024-02-12,318.0194396972656
2024-02-13,309.328125
2024-02-14,313.1546325683594
2024-02-15,319.4432678222656
2024-02-16,318.2962951660156
2024-02-20,310.218017578125
2024-02-21,313.5798645019531
2024-02-22,318.4742736816406
2024-02-23,320.24420166015625
2024-02-26,321.7273254394531
2024-02-27,323.95208740234375
2024-02-28,325.8604431152344
2024-02-29,330.2110290527344
2024-03-01,332.9202880859375
2024-03-04,334.8483581542969
2024-03-05,329.7858581542969
2024-03-06,331.8623046875
2024-03-07,336.4007568359375
2024-03-08,335.3822937011719
2024-03-11,331.2096862792969
2024-03-12,333.4541931152344
2024-03-13,337.6861572265625
2024-03-14,338.0816955566406
2024-03-15,343.0749816894531
2024-03-18,347.9496154785156
2024-03-19,349.9271545410156
2024-03-20,352.44854736328125
2024-03-21,360.4674987792969
2024-03-22,354.0899353027344
2024-03-25,351.9541931152344
2024-03-26,352.38922119140625
2024-03-27,360.5564880371094
2024-03-28,362.3165283203125
2024-04-01,359.6567077636719
2024-04-02,360.7344665527344
2024-04-03,371.57147216796875
2024-04-04,365.6387939453125
2024-04-05,375.0420227050781
2024-04-08,369.2774963378906
2024-04-09,367.72509765625
2024-04-10,367.8932189941406
2024-04-11,367.80426025390625
2024-04-12,361.5255126953125
2024-04-15,359.8248291015625
2024-04-16,355.8400573730469
2024-04-17,354.2975769042969
2024-04-18,353.91192626953125
2024-04-19,351.95697021484375
2024-04-22,354.88446044921875
2024-04-23,360.48150634765625
2024-04-24,360.7494201660156
2024-04-25,335.4239501953125
2024-04-26,340.762939453125
2024-04-29,347.13397216796875
2024-04-30,332.02008056640625
2024-05-01,328.5467834472656
2024-05-02,332.8834533691406
2024-05-03,334.1834411621094
2024-05-06,339.4927062988281
2024-05-07,342.37060546875
2024-05-08,341.8743896484375
2024-05-09,349.0989074707031
2024-05-10,352.0859680175781
2024-05-13,353.9615478515625
2024-05-14,355.4501037597656
2024-05-15,357.29595947265625
2024-05-16,348.0469970703125
2024-05-17,353.5546569824219
2024-05-20,359.98529052734375
2024-05-21,356.3333435058594
2024-05-22,353.2272033691406
2024-05-23,348.02716064453125
2024-05-24,346.2408447265625
2024-05-28,343.8293762207031
2024-05-29,335.5330810546875
2024-05-30,336.6643981933594
2024-05-31,335.9399719238281
2024-06-03,328.83453369140625
2024-06-04,325.07342529296875
2024-06-05,326.9391174316406
2024-06-06,325.7879638671875
2024-06-07,326.4330139160156
2024-06-10,327.0978698730469
2024-06-11,324.8154296875
2024-06-12,326.2245788574219
2024-06-13,323.87261962890625
2024-06-14,319.0199279785156
2024-06-17,319.9428405761719
2024-06-18,322.6619567871094
2024-06-20,326.6215515136719
2024-06-21,325.34136962890625
2024-06-24,327.4848937988281
2024-06-25,324.90472412109375
2024-06-26,324.2398376464844
2024-06-27,324.9642639160156
2024-06-28,330.5613098144531
2024-07-01,326.5718994140625
2024-07-02,325.2619934082031
2024-07-03,328.09027099609375
2024-07-05,325.8475036621094
2024-07-08,326.55206298828125
2024-07-09,323.5749206542969
2024-07-10,325.97650146484375
2024-07-11,328.6063232421875
2024-07-12,333.03228759765625
2024-07-15,343.13470458984375
2024-07-16,357.83184814453125
2024-07-17,355.0730285644531
2024-07-18,353.3165283203125
2024-07-19,344.9805603027344
2024-07-22,346.6246337890625
2024-07-23,342.9378967285156
2024-07-24,334.8370056152344
2024-07-25,343.0674133300781
2024-07-26,349.2253112792969
2024-07-29,343.2966003417969
2024-07-30,340.49664306640625
2024-07-31,344.96063232421875
2024-08-01,330.3331604003906
2024-08-02,319.7212829589844
2024-08-05,315.6658630371094
2024-08-06,325.2713623046875
2024-08-07,324.6336364746094
2024-08-08,334.9565734863281
2024-08-09,337.0490417480469
2024-08-12,334.8270263671875
2024-08-13,337.58709716796875
2024-08-14,336.3814392089844
2024-08-15,344.4026184082031
2024-08-16,342.2503662109375
2024-08-19,343.4161682128906
2024-08-20,342.07098388671875
2024-08-21,341.7421875
2024-08-22,341.13433837890625
2024-08-23,347.1627197265625
2024-08-26,349.9028625488281
2024-08-27,349.8630065917969
2024-08-28,346.9534606933594
2024-08-29,350.38116455078125
2024-08-30,354.8251647949219
2024-09-03,339.0219421386719
2024-09-04,335.54443359375
2024-09-05,332.3658752441406
2024-09-06,328.1808776855469
2024-09-09,332.8441467285156
2024-09-10,332.9637145996094
2024-09-11,333.80072021484375
2024-09-12,338.3642883300781
2024-09-13,344.07379150390625
2024-09-16,346.71429443359375
2024-09-17,352.4237976074219
2024-09-18,353.8486633300781
2024-09-19,371.97357177734375
2024-09-20,367.4996337890625
2024-09-23,369.84124755859375
2024-09-24,384.5483703613281
2024-09-25,376.8958740234375
2024-09-26,389.56036376953125
2024-09-27,389.679931640625
2024-09-30,389.71978759765625
2024-10-01,390.9852600097656
2024-10-02,392.6393127441406
2024-10-03,389.6899108886719
2024-10-04,395.6684265136719
2024-10-07,396.82427978515625
2024-10-08,386.57110595703125
2024-10-09,394.77166748046875
2024-10-10,395.2200622558594
2024-10-11,400.5807800292969
2024-10-14,392.5396728515625
2024-10-15,386.6009826660156
2024-10-16,392.2108459472656
2024-10-17,393.0777282714844
2024-10-18,392.4499816894531
2024-10-21,390.4800109863281
2024-10-22,388.4599914550781
2024-10-23,385.7300109863281
2024-10-24,387.05999755859375
2024-10-25,385.9700012207031
2024-10-28,390.6099853515625
2024-10-29,387.510009765625
2024-10-30,379.239990234375
2024-10-31,376.20001220703125
2024-11-01,379.6300048828125
2024-11-04,376.5199890136719
2024-11-05,383.3699951171875
2024-11-06,416.8800048828125
2024-11-07,408.2099914550781
2024-11-08,393.3699951171875
2024-11-11,396.5400085449219
2024-11-12,393.010009765625
2024-11-13,387.07000732421875
2024-11-14,387.3599853515625
2024-11-15,384.07000732421875
2024-11-18,384.4599914550781
2024-11-19,382.3299865722656
2024-11-20,381.5
2024-11-21,389.5899963378906
2024-11-22,397.489990234375
2024-11-25,405.6499938964844
2024-11-26,407.8299865722656
2024-11-27,403.70001220703125
2024-11-29,406.1099853515625
2024-12-02,402.510009765625
2024-12-03,399.260009765625
2024-12-04,399.510009765625
2024-12-05,394.9800109863281
2024-12-06,395.0299987792969
2024-12-09,399.260009765625
2024-12-10,388.3900146484375
2024-12-11,388.8699951171875
2024-12-12,380.7799987792969
2024-12-13,380.510009765625
2024-12-16,378.9200134277344
2024-12-17,375.79998779296875
