,PSA
2021-06-10,250.48878479003906
2021-06-11,250.77703857421875
2021-06-14,251.47686767578125
2021-06-15,250.24777221679688
2021-06-16,249.41136169433594
2021-06-17,252.33897399902344
2021-06-18,254.66062927246094
2021-06-21,259.0904235839844
2021-06-22,258.151611328125
2021-06-23,259.2697448730469
2021-06-24,257.63092041015625
2021-06-25,260.11468505859375
2021-06-28,259.90130615234375
2021-06-29,259.03070068359375
2021-06-30,256.6493225097656
2021-07-01,256.3506164550781
2021-07-02,258.38201904296875
2021-07-06,262.8374938964844
2021-07-07,263.05938720703125
2021-07-08,262.1887512207031
2021-07-09,266.0296936035156
2021-07-12,267.7879333496094
2021-07-13,264.8347473144531
2021-07-14,267.1392822265625
2021-07-15,267.5660400390625
2021-07-16,267.9586486816406
2021-07-19,263.33245849609375
2021-07-20,266.4649658203125
2021-07-21,263.1361389160156
2021-07-22,263.9556579589844
2021-07-23,267.8392028808594
2021-07-26,267.7196960449219
2021-07-27,267.9245300292969
2021-07-28,267.1563415527344
2021-07-29,266.14056396484375
2021-07-30,266.7125549316406
2021-08-02,265.45782470703125
2021-08-03,264.2372741699219
2021-08-04,261.61688232421875
2021-08-05,263.6654357910156
2021-08-06,260.0976867675781
2021-08-09,264.4079895019531
2021-08-10,265.44927978515625
2021-08-11,266.3028259277344
2021-08-12,268.86346435546875
2021-08-13,268.5816955566406
2021-08-16,271.5179138183594
2021-08-17,272.7128601074219
2021-08-18,273.3188781738281
2021-08-19,275.2393493652344
2021-08-20,276.7842102050781
2021-08-23,274.1809997558594
2021-08-24,271.2789306640625
2021-08-25,270.0412902832031
2021-08-26,269.9474182128906
2021-08-27,271.1594543457031
2021-08-30,273.60052490234375
2021-08-31,276.21234130859375
2021-09-01,281.40191650390625
2021-09-02,282.55413818359375
2021-09-03,282.31512451171875
2021-09-07,278.84979248046875
2021-09-08,282.1188659667969
2021-09-09,276.6903381347656
2021-09-10,275.8880615234375
2021-09-13,274.1553649902344
2021-09-14,272.62652587890625
2021-09-15,274.4216003417969
2021-09-16,272.6007995605469
2021-09-17,267.1468200683594
2021-09-20,268.09161376953125
2021-09-21,267.9112854003906
2021-09-22,265.55792236328125
2021-09-23,262.3199157714844
2021-09-24,260.99725341796875
2021-09-27,254.86485290527344
2021-09-28,257.25250244140625
2021-09-29,259.6574401855469
2021-09-30,255.1740264892578
2021-10-01,255.25994873046875
2021-10-04,255.98995971679688
2021-10-05,253.5937042236328
2021-10-06,258.8843994140625
2021-10-07,258.9788513183594
2021-10-08,257.42425537109375
2021-10-11,259.46844482421875
2021-10-12,267.3787841796875
2021-10-13,272.5406799316406
2021-10-14,279.8927001953125
2021-10-15,274.3442687988281
2021-10-18,276.7491149902344
2021-10-19,275.70135498046875
2021-10-20,276.9381103515625
2021-10-21,276.99822998046875
2021-10-22,280.2791442871094
2021-10-25,282.1515197753906
2021-10-26,280.7515869140625
2021-10-27,276.9381103515625
2021-10-28,284.8226623535156
2021-10-29,285.3036804199219
2021-11-01,284.8398742675781
2021-11-02,290.05322265625
2021-11-03,285.7845458984375
2021-11-04,285.6214294433594
2021-11-05,277.3160095214844
2021-11-08,277.8141784667969
2021-11-09,279.1368408203125
2021-11-10,280.9833984375
2021-11-11,282.5895080566406
2021-11-12,282.7270202636719
2021-11-15,284.9171447753906
2021-11-16,281.86810302734375
2021-11-17,286.4717102050781
2021-11-18,288.45574951171875
2021-11-19,284.9256896972656
2021-11-22,282.735595703125
2021-11-23,283.7576904296875
2021-11-24,287.76861572265625
2021-11-26,280.8717956542969
2021-11-29,285.0545959472656
2021-11-30,281.1810302734375
2021-12-01,279.6780090332031
2021-12-02,287.71710205078125
2021-12-03,288.0177307128906
2021-12-06,291.5906677246094
2021-12-07,292.243408203125
2021-12-08,294.94891357421875
2021-12-09,293.9955139160156
2021-12-10,298.8911437988281
2021-12-13,305.08367919921875
2021-12-14,304.2890930175781
2021-12-15,312.2441711425781
2021-12-16,313.539794921875
2021-12-17,312.451416015625
2021-12-20,316.1051330566406
2021-12-21,312.4946594238281
2021-12-22,315.638671875
2021-12-23,313.06475830078125
2021-12-27,318.5495300292969
2021-12-28,320.12158203125
2021-12-29,321.8489685058594
2021-12-30,321.7108459472656
2021-12-31,323.52471923828125
2022-01-03,315.5091247558594
2022-01-04,315.29315185546875
2022-01-05,312.4774169921875
2022-01-06,315.5609436035156
2022-01-07,307.415771484375
2022-01-10,310.7930603027344
2022-01-11,313.41021728515625
2022-01-12,317.3661804199219
2022-01-13,314.7317199707031
2022-01-14,312.4946594238281
2022-01-18,310.71533203125
2022-01-19,308.39190673828125
2022-01-20,304.4013977050781
2022-01-21,305.2046813964844
2022-01-24,304.1508483886719
2022-01-25,304.4704895019531
2022-01-26,300.7390441894531
2022-01-27,299.0806884765625
2022-01-28,311.4408874511719
2022-01-31,309.6788024902344
2022-02-01,306.92352294921875
2022-02-02,319.89697265625
2022-02-03,317.2798156738281
2022-02-04,313.41021728515625
2022-02-07,313.3238220214844
2022-02-08,313.0560302734375
2022-02-09,318.88641357421875
2022-02-10,310.16253662109375
2022-02-11,309.367919921875
2022-02-14,307.18267822265625
2022-02-15,303.6844177246094
2022-02-16,303.7967224121094
2022-02-17,298.907958984375
2022-02-18,296.7485046386719
2022-02-22,295.7294006347656
2022-02-23,305.291015625
2022-02-24,303.7190246582031
2022-02-25,313.2806701660156
2022-02-28,306.64703369140625
2022-03-01,310.0675048828125
2022-03-02,315.5177307128906
2022-03-03,322.1427001953125
2022-03-04,325.94317626953125
2022-03-07,324.8980407714844
2022-03-08,317.1675109863281
2022-03-09,319.2663879394531
2022-03-10,319.30096435546875
2022-03-11,316.12237548828125
2022-03-14,311.009033203125
2022-03-15,308.4641418457031
2022-03-16,310.70501708984375
2022-03-17,317.7056579589844
2022-03-18,317.64483642578125
2022-03-21,319.2517395019531
2022-03-22,321.7011413574219
2022-03-23,319.6773376464844
2022-03-24,324.08099365234375
2022-03-25,326.58245849609375
2022-03-28,332.9752197265625
2022-03-29,344.3621520996094
2022-03-30,344.09283447265625
2022-03-31,338.9856872558594
2022-04-01,344.3968505859375
2022-04-04,342.30364990234375
2022-04-05,343.7106628417969
2022-04-06,354.8804626464844
2022-04-07,355.4190368652344
2022-04-08,355.20184326171875
2022-04-11,348.9915771484375
2022-04-12,353.3083801269531
2022-04-13,352.3356018066406
2022-04-14,354.81103515625
2022-04-18,355.7751159667969
2022-04-19,358.8673095703125
2022-04-20,364.7127380371094
2022-04-21,358.3460998535156
2022-04-22,349.47796630859375
2022-04-25,346.55963134765625
2022-04-26,342.3905029296875
2022-04-27,339.9411315917969
2022-04-28,346.53350830078125
2022-04-29,322.6739196777344
2022-05-02,312.7287292480469
2022-05-03,310.08831787109375
2022-05-04,308.4901428222656
2022-05-05,303.3655700683594
2022-05-06,292.6040344238281
2022-05-09,272.4618225097656
2022-05-10,271.3153381347656
2022-05-11,271.68011474609375
2022-05-12,272.8527526855469
2022-05-13,276.66571044921875
2022-05-16,277.2216491699219
2022-05-17,274.8677978515625
2022-05-18,266.56427001953125
2022-05-19,269.0570373535156
2022-05-20,271.78436279296875
2022-05-23,278.02935791015625
2022-05-24,283.1452941894531
2022-05-25,282.1724548339844
2022-05-26,283.067138671875
2022-05-27,291.6398620605469
2022-05-31,287.18408203125
2022-06-01,287.166748046875
2022-06-02,289.1644592285156
2022-06-03,287.25360107421875
2022-06-06,280.12261962890625
2022-06-07,287.1928405761719
2022-06-08,274.95465087890625
2022-06-09,269.04840087890625
2022-06-10,267.024658203125
2022-06-13,258.3823547363281
2022-06-14,260.446044921875
2022-06-15,265.9813232421875
2022-06-16,263.0256652832031
2022-06-17,261.0581970214844
2022-06-21,264.1624450683594
2022-06-22,267.7826843261719
2022-06-23,269.47918701171875
2022-06-24,274.7432861328125
2022-06-27,274.3235168457031
2022-06-28,272.3559875488281
2022-06-29,272.0062561035156
2022-06-30,273.4140930175781
2022-07-01,277.5240478515625
2022-07-05,275.1979675292969
2022-07-06,277.2179870605469
2022-07-07,275.2679443359375
2022-07-08,276.1773681640625
2022-07-11,274.4022521972656
2022-07-12,268.779541015625
2022-07-13,267.6515197753906
2022-07-14,267.9575500488281
2022-07-15,273.9825134277344
2022-07-18,270.169921875
2022-07-19,276.5709228515625
2022-07-20,276.3260192871094
2022-07-21,279.1942443847656
2022-07-22,279.23797607421875
2022-07-25,283.2516784667969
2022-07-26,285.6913757324219
2022-07-27,285.31536865234375
2022-07-28,294.77691650390625
2022-07-29,297.015380859375
2022-08-01,295.20465087890625
2022-08-02,292.0379943847656
2022-08-03,298.8261413574219
2022-08-04,300.80078125
2022-08-05,301.37408447265625
2022-08-08,305.4779357910156
2022-08-09,312.0476989746094
2022-08-10,314.8321533203125
2022-08-11,315.2416076660156
2022-08-12,320.02789306640625
2022-08-15,323.34014892578125
2022-08-16,321.4110107421875
2022-08-17,323.2763977050781
2022-08-18,321.07440185546875
2022-08-19,319.6002502441406
2022-08-22,315.15972900390625
2022-08-23,310.3734436035156
2022-08-24,312.1205139160156
2022-08-25,318.70849609375
2022-08-26,313.4944763183594
2022-08-29,309.9912109375
2022-08-30,302.5569763183594
2022-08-31,301.0373229980469
2022-09-01,307.3614807128906
2022-09-02,303.00286865234375
2022-09-06,308.8173828125
2022-09-07,311.4653625488281
2022-09-08,308.8265075683594
2022-09-09,308.6172180175781
2022-09-12,308.9356994628906
2022-09-13,300.03863525390625
2022-09-14,297.19189453125
2022-09-15,287.1048889160156
2022-09-16,286.6380310058594
2022-09-19,286.0430908203125
2022-09-20,280.3497009277344
2022-09-21,276.1849060058594
2022-09-22,273.6036376953125
2022-09-23,270.0887451171875
2022-09-26,266.1986083984375
2022-09-27,263.1504821777344
2022-09-28,267.8004455566406
2022-09-29,263.1504821777344
2022-09-30,268.0201110839844
2022-10-03,269.0635986328125
2022-10-04,271.8553771972656
2022-10-05,269.0361633300781
2022-10-06,263.5806884765625
2022-10-07,259.6539611816406
2022-10-10,263.251220703125
2022-10-11,265.3656005859375
2022-10-12,262.6195983886719
2022-10-13,264.7523193359375
2022-10-14,257.9330749511719
2022-10-17,267.0406799316406
2022-10-18,272.0384826660156
2022-10-19,266.2717590332031
2022-10-20,268.2763671875
2022-10-21,267.9010314941406
2022-10-24,266.6745300292969
2022-10-25,274.7020568847656
2022-10-26,272.84393310546875
2022-10-27,272.6242370605469
2022-10-28,285.1643981933594
2022-10-31,283.52593994140625
2022-11-01,281.5945739746094
2022-11-02,259.05889892578125
2022-11-03,253.24658203125
2022-11-04,254.21681213378906
2022-11-07,251.10462951660156
2022-11-08,262.4365234375
2022-11-09,260.6058349609375
2022-11-10,277.17340087890625
2022-11-11,270.1894226074219
2022-11-14,266.1253356933594
2022-11-15,264.6241760253906
2022-11-16,266.4548645019531
2022-11-17,264.8804931640625
2022-11-18,268.6607971191406
2022-11-21,272.349609375
2022-11-22,274.00640869140625
2022-11-23,271.96514892578125
2022-11-25,273.3290100097656
2022-11-28,264.1207580566406
2022-11-29,265.9971618652344
2022-11-30,272.7340393066406
2022-12-01,270.46405029296875
2022-12-02,270.7569274902344
2022-12-05,264.944580078125
2022-12-06,264.5234375
2022-12-07,271.69061279296875
2022-12-08,277.0544738769531
2022-12-09,272.404541015625
2022-12-12,275.90118408203125
2022-12-13,278.2048034667969
2022-12-14,276.6014404296875
2022-12-15,275.33905029296875
2022-12-16,263.9683532714844
2022-12-19,262.08856201171875
2022-12-20,260.0890197753906
2022-12-21,261.3883361816406
2022-12-22,257.997314453125
2022-12-23,260.9643859863281
2022-12-27,260.8077392578125
2022-12-28,256.1544189453125
2022-12-29,260.3838806152344
2022-12-30,258.181640625
2023-01-03,252.64369201660156
2023-01-04,256.2649841308594
2023-01-05,249.96224975585938
2023-01-06,255.0210418701172
2023-01-09,259.1214904785156
2023-01-10,259.0938720703125
2023-01-11,270.6028137207031
2023-01-12,272.8234558105469
2023-01-13,268.0227355957031
2023-01-17,268.6954040527344
2023-01-18,263.33251953125
2023-01-19,264.9634704589844
2023-01-20,266.3917236328125
2023-01-23,268.0043029785156
2023-01-24,270.7317810058594
2023-01-25,269.3311767578125
2023-01-26,274.03057861328125
2023-01-27,275.8089599609375
2023-01-30,275.41278076171875
2023-01-31,280.4346618652344
2023-02-01,281.9089660644531
2023-02-02,286.99542236328125
2023-02-03,284.2402648925781
2023-02-06,283.5767822265625
2023-02-07,278.3061218261719
2023-02-08,278.2784423828125
2023-02-09,275.0810241699219
2023-02-10,276.3526916503906
2023-02-13,278.7392272949219
2023-02-14,277.2464904785156
2023-02-15,277.27410888671875
2023-02-16,276.03021240234375
2023-02-17,275.52337646484375
2023-02-21,275.4219970703125
2023-02-22,269.34039306640625
2023-02-23,271.1832580566406
2023-02-24,270.20654296875
2023-02-27,272.03106689453125
2023-02-28,275.4681091308594
2023-03-01,272.47332763671875
2023-03-02,277.5690002441406
2023-03-03,280.8769836425781
2023-03-06,281.706298828125
2023-03-07,278.60101318359375
2023-03-08,277.2372131347656
2023-03-09,272.47332763671875
2023-03-10,259.3518371582031
2023-03-13,266.84326171875
2023-03-14,267.8209228515625
2023-03-15,268.6775207519531
2023-03-16,274.54345703125
2023-03-17,275.2976379394531
2023-03-20,277.81158447265625
2023-03-21,272.7371520996094
2023-03-22,265.33489990234375
2023-03-23,262.7929992675781
2023-03-24,266.85260009765625
2023-03-27,266.6197814941406
2023-03-28,262.56951904296875
2023-03-29,270.24176025390625
2023-03-30,274.3385925292969
2023-03-31,281.32183837890625
2023-04-03,286.498779296875
2023-04-04,287.0201416015625
2023-04-05,286.08905029296875
2023-04-06,289.3758544921875
2023-04-10,289.9996643066406
2023-04-11,292.41119384765625
2023-04-12,291.5732727050781
2023-04-13,283.5285339355469
2023-04-14,270.34417724609375
2023-04-17,274.189697265625
2023-04-18,270.5583190917969
2023-04-19,269.208251953125
2023-04-20,267.8209228515625
2023-04-21,268.61236572265625
2023-04-24,268.2492370605469
2023-04-25,270.0182800292969
2023-04-26,268.74267578125
2023-04-27,272.2809143066406
2023-04-28,274.5155029296875
2023-05-01,272.4298400878906
2023-05-02,267.048095703125
2023-05-03,262.858154296875
2023-05-04,270.2976379394531
2023-05-05,275.5211181640625
2023-05-08,276.8525390625
2023-05-09,278.6682434082031
2023-05-10,279.3385925292969
2023-05-11,274.673828125
2023-05-12,275.5955810546875
2023-05-15,273.7333984375
2023-05-16,268.94757080078125
2023-05-17,267.2436218261719
2023-05-18,265.17657470703125
2023-05-19,265.2696838378906
2023-05-22,264.9066162109375
2023-05-23,267.6905822753906
2023-05-24,263.86376953125
2023-05-25,263.60302734375
2023-05-26,266.9364013671875
2023-05-30,268.9940490722656
2023-05-31,263.7799377441406
2023-06-01,263.9009704589844
2023-06-02,268.5192565917969
2023-06-05,263.6402893066406
2023-06-06,260.7166748046875
2023-06-07,271.75946044921875
2023-06-08,270.2231750488281
2023-06-09,267.0853271484375
2023-06-12,267.8674621582031
2023-06-13,268.177978515625
2023-06-14,267.3311462402344
2023-06-15,270.6431579589844
2023-06-16,270.13507080078125
2023-06-20,268.177978515625
2023-06-21,270.7560729980469
2023-06-22,266.5596008300781
2023-06-23,266.8230285644531
2023-06-26,271.7722473144531
2023-06-27,272.39324951171875
2023-06-28,272.03570556640625
2023-06-29,271.5370178222656
2023-06-30,274.6325988769531
2023-07-03,275.677001953125
2023-07-05,274.66082763671875
2023-07-06,273.7575988769531
2023-07-07,270.1256408691406
2023-07-10,273.7199401855469
2023-07-11,276.49560546875
2023-07-12,278.77264404296875
2023-07-13,281.1625061035156
2023-07-14,283.8158874511719
2023-07-17,282.80914306640625
2023-07-18,276.9754638671875
2023-07-19,275.6487731933594
2023-07-20,271.9510192871094
2023-07-21,274.491455078125
2023-07-24,278.1798400878906
2023-07-25,276.3638916015625
2023-07-26,278.1045837402344
2023-07-27,271.2923278808594
2023-07-28,264.89422607421875
2023-07-31,265.1012268066406
2023-08-01,262.843017578125
2023-08-02,262.2972412109375
2023-08-03,270.02215576171875
2023-08-04,259.3992919921875
2023-08-07,266.2867736816406
2023-08-08,265.17645263671875
2023-08-09,269.4105529785156
2023-08-10,267.8769226074219
2023-08-11,269.96575927734375
2023-08-14,266.71954345703125
2023-08-15,263.1629333496094
2023-08-16,262.2972412109375
2023-08-17,256.284912109375
2023-08-18,257.2822570800781
2023-08-21,257.1034851074219
2023-08-22,257.52691650390625
2023-08-23,259.0417175292969
2023-08-24,257.59271240234375
2023-08-25,259.9732666015625
2023-08-28,260.8953552246094
2023-08-29,262.44775390625
2023-08-30,264.3955383300781
2023-08-31,260.04852294921875
2023-09-01,259.5028076171875
2023-09-05,255.16522216796875
2023-09-06,252.85060119628906
2023-09-07,256.9999694824219
2023-09-08,257.4892272949219
2023-09-11,260.24609375
2023-09-12,259.1997375488281
2023-09-13,258.7241516113281
2023-09-14,262.6241760253906
2023-09-15,260.74072265625
2023-09-18,256.7170715332031
2023-09-19,257.1831359863281
2023-09-20,257.5636291503906
2023-09-21,250.31527709960938
2023-09-22,251.10482788085938
2023-09-25,250.8670196533203
2023-09-26,251.0477752685547
2023-09-27,252.05606079101562
2023-09-28,251.3901824951172
2023-09-29,250.667236328125
2023-10-02,248.02285766601562
2023-10-03,243.23817443847656
2023-10-04,246.41526794433594
2023-10-05,246.25357055664062
2023-10-06,251.09530639648438
2023-10-09,257.2402038574219
2023-10-10,258.24853515625
2023-10-11,262.32928466796875
2023-10-12,259.6468200683594
2023-10-13,258.84783935546875
2023-10-16,262.2817687988281
2023-10-17,259.7038879394531
2023-10-18,253.6255645751953
2023-10-19,245.89208984375
2023-10-20,238.93862915039062
2023-10-23,235.83763122558594
2023-10-24,230.8151397705078
2023-10-25,226.38243103027344
2023-10-26,227.1339111328125
2023-10-27,226.93414306640625
2023-10-30,227.1719512939453
2023-10-31,227.0673370361328
2023-11-01,230.75807189941406
2023-11-02,236.15155029296875
2023-11-03,240.90765380859375
2023-11-06,236.0183563232422
2023-11-07,235.8851776123047
2023-11-08,238.46299743652344
2023-11-09,234.58201599121094
2023-11-10,232.84127807617188
2023-11-13,234.31568908691406
2023-11-14,247.3189697265625
2023-11-15,247.88015747070312
2023-11-16,246.85287475585938
2023-11-17,245.13111877441406
2023-11-20,245.49256896972656
2023-11-21,244.66500854492188
2023-11-22,242.2964630126953
2023-11-24,242.59133911132812
2023-11-27,244.1038055419922
2023-11-28,244.141845703125
2023-11-29,245.3213653564453
2023-11-30,246.13941955566406
2023-12-01,253.0262908935547
2023-12-04,256.16534423828125
2023-12-05,255.71826171875
2023-12-06,256.5078125
2023-12-07,259.7704772949219
2023-12-08,260.4554138183594
2023-12-11,263.32806396484375
2023-12-12,262.5299377441406
2023-12-13,271.713623046875
2023-12-14,279.93572998046875
2023-12-15,278.9356384277344
2023-12-18,277.916259765625
2023-12-19,283.5515441894531
2023-12-20,281.7532653808594
2023-12-21,285.7441101074219
2023-12-22,286.5037841796875
2023-12-26,290.3023376464844
2023-12-27,293.5719299316406
2023-12-28,295.9952392578125
2023-12-29,293.30267333984375
2024-01-02,299.8706970214844
2024-01-03,291.38897705078125
2024-01-04,288.66748046875
2024-01-05,287.15771484375
2024-01-08,288.60980224609375
2024-01-09,285.5132751464844
2024-01-10,283.8977355957031
2024-01-11,279.2145080566406
2024-01-12,283.71502685546875
2024-01-16,283.54193115234375
2024-01-17,283.205322265625
2024-01-18,279.8106994628906
2024-01-19,280.7243347167969
2024-01-22,282.387939453125
2024-01-23,280.656982421875
2024-01-24,277.6374206542969
2024-01-25,280.4934997558594
2024-01-26,278.7625427246094
2024-01-29,278.6951904296875
2024-01-30,273.8388977050781
2024-01-31,272.3291320800781
2024-02-01,275.47369384765625
2024-02-02,269.7999572753906
2024-02-05,263.64544677734375
2024-02-06,267.9632263183594
2024-02-07,270.425048828125
2024-02-08,273.9735412597656
2024-02-09,273.17535400390625
2024-02-12,270.550048828125
2024-02-13,266.0303039550781
2024-02-14,269.7230529785156
2024-02-15,275.2813415527344
2024-02-16,270.7231140136719
2024-02-20,273.22344970703125
2024-02-21,277.55084228515625
2024-02-22,274.4447021484375
2024-02-23,273.858154296875
2024-02-26,267.9343566894531
2024-02-27,268.8575439453125
2024-02-28,269.5403137207031
2024-02-29,272.9830017089844
2024-03-01,272.377197265625
2024-03-04,274.1466369628906
2024-03-05,268.79022216796875
2024-03-06,272.848388671875
2024-03-07,275.1082458496094
2024-03-08,281.88787841796875
2024-03-11,280.4934997558594
2024-03-12,282.3201904296875
2024-03-13,280.65869140625
2024-03-14,272.6815185546875
2024-03-15,269.18359375
2024-03-18,269.708251953125
2024-03-19,269.4459228515625
2024-03-20,274.0320739746094
2024-03-21,273.86688232421875
2024-03-22,271.447509765625
2024-03-25,267.9593200683594
2024-03-26,267.48321533203125
2024-03-27,279.9299621582031
2024-03-28,281.8343505859375
2024-04-01,278.37530517578125
2024-04-02,275.34381103515625
2024-04-03,272.3705749511719
2024-04-04,272.6815185546875
2024-04-05,274.5567932128906
2024-04-08,279.46356201171875
2024-04-09,285.0213623046875
2024-04-10,268.02734375
2024-04-11,267.3763427734375
2024-04-12,264.4225769042969
2024-04-15,258.2234802246094
2024-04-16,254.78387451171875
2024-04-17,254.38548278808594
2024-04-18,252.89886474609375
2024-04-19,252.99603271484375
2024-04-22,254.02598571777344
2024-04-23,254.78387451171875
2024-04-24,254.73529052734375
2024-04-25,251.34423828125
2024-04-26,250.42120361328125
2024-04-29,255.4737091064453
2024-04-30,252.09242248535156
2024-05-01,252.7725830078125
2024-05-02,256.44537353515625
2024-05-03,258.2234802246094
2024-05-06,261.55621337890625
2024-05-07,265.4524841308594
2024-05-08,261.3910217285156
2024-05-09,267.5804138183594
2024-05-10,268.1147766113281
2024-05-13,269.05731201171875
2024-05-14,271.8944396972656
2024-05-15,278.52105712890625
2024-05-16,278.88055419921875
2024-05-17,280.4837951660156
2024-05-20,277.7923583984375
2024-05-21,275.00372314453125
2024-05-22,274.9842834472656
2024-05-23,266.5795593261719
2024-05-24,264.6654357910156
2024-05-28,262.8193054199219
2024-05-29,256.31903076171875
2024-05-30,260.6331481933594
2024-05-31,266.06463623046875
2024-06-03,266.6087646484375
2024-06-04,271.0588684082031
2024-06-05,269.28076171875
2024-06-06,268.3091125488281
2024-06-07,266.054931640625
2024-06-10,266.24920654296875
2024-06-11,266.8516540527344
2024-06-12,270.8793640136719
2024-06-13,277.61846923828125
2024-06-14,278.2569885253906
2024-06-17,278.79730224609375
2024-06-18,286.3124694824219
2024-06-20,286.8232727050781
2024-06-21,285.91949462890625
2024-06-24,287.15728759765625
2024-06-25,284.465576171875
2024-06-26,283.0411376953125
2024-06-27,281.4988098144531
2024-06-28,282.5794372558594
2024-07-01,278.13909912109375
2024-07-02,280.3592834472656
2024-07-03,282.27490234375
2024-07-05,284.5638427734375
2024-07-08,285.32025146484375
2024-07-09,283.89581298828125
2024-07-10,282.3338317871094
2024-07-11,291.4011535644531
2024-07-12,297.2953796386719
2024-07-15,296.7157897949219
2024-07-16,300.2621154785156
2024-07-17,304.51580810546875
2024-07-18,298.2679138183594
2024-07-19,296.3326416015625
2024-07-22,299.0538330078125
2024-07-23,296.6470031738281
2024-07-24,290.34014892578125
2024-07-25,289.7213134765625
2024-07-26,295.4386901855469
2024-07-29,297.4623718261719
2024-07-30,299.00469970703125
2024-07-31,290.70367431640625
2024-08-01,294.7903137207031
2024-08-02,306.4019775390625
2024-08-05,298.3072204589844
2024-08-06,307.1289367675781
2024-08-07,304.6828308105469
2024-08-08,307.64959716796875
2024-08-09,311.4513854980469
2024-08-12,308.7989501953125
2024-08-13,310.87176513671875
2024-08-14,315.2236633300781
2024-08-15,311.6380310058594
2024-08-16,313.77960205078125
2024-08-19,317.3848571777344
2024-08-20,319.81134033203125
2024-08-21,322.0118713378906
2024-08-22,327.36578369140625
2024-08-23,334.9300537109375
2024-08-26,333.6726379394531
2024-08-27,336.5509948730469
2024-08-28,334.7630615234375
2024-08-29,335.6963195800781
2024-08-30,337.6610412597656
2024-09-03,335.6570129394531
2024-09-04,337.8869934082031
2024-09-05,335.156005859375
2024-09-06,339.53741455078125
2024-09-09,345.3039245605469
2024-09-10,352.8092346191406
2024-09-11,353.06463623046875
2024-09-12,352.7895812988281
2024-09-13,355.8011779785156
2024-09-16,359.5953369140625
2024-09-17,354.2260437011719
2024-09-18,357.3465881347656
2024-09-19,355.2662048339844
2024-09-20,358.33721923828125
2024-09-23,361.5964660644531
2024-09-24,358.6047058105469
2024-09-25,356.21722412109375
2024-09-26,353.1660461425781
2024-09-27,353.30474853515625
2024-09-30,360.46710205078125
2024-10-01,356.6927490234375
2024-10-02,351.9772644042969
2024-10-03,349.6987609863281
2024-10-04,342.1698303222656
2024-10-07,343.46759033203125
2024-10-08,344.68609619140625
2024-10-09,344.7059020996094
2024-10-10,338.8710021972656
2024-10-11,339.6238708496094
2024-10-14,340.50555419921875
2024-10-15,341.763671875
2024-10-16,344.388916015625
2024-10-17,342.1698303222656
2024-10-18,342.3877868652344
2024-10-21,328.74658203125
2024-10-22,331.7878723144531
2024-10-23,336.5924987792969
2024-10-24,335.2452392578125
2024-10-25,333.194580078125
2024-10-28,333.4620361328125
2024-10-29,328.162109375
2024-10-30,332.6893310546875
2024-10-31,325.982666015625
2024-11-01,320.6331787109375
2024-11-04,329.4499206542969
2024-11-05,337.41473388671875
2024-11-06,322.2677307128906
2024-11-07,330.0146179199219
2024-11-08,336.24578857421875
2024-11-11,333.74932861328125
2024-11-12,327.151611328125
2024-11-13,331.80767822265625
2024-11-14,328.6871337890625
2024-11-15,331.87701416015625
2024-11-18,334.1357116699219
2024-11-19,331.322265625
2024-11-20,329.7471008300781
2024-11-21,332.70916748046875
2024-11-22,334.4229736328125
2024-11-25,344.5771179199219
2024-11-26,346.7664794921875
2024-11-27,348.0740966796875
2024-11-29,344.7950439453125
2024-12-02,340.852294921875
2024-12-03,332.9468994140625
2024-12-04,331.4807434082031
2024-12-05,329.55889892578125
2024-12-06,330.87646484375
2024-12-09,332.4317932128906
2024-12-10,324.92266845703125
2024-12-11,320.316162109375
2024-12-12,317.7900085449219
2024-12-13,317.6199951171875
2024-12-16,315.20001220703125
2024-12-17,313.3599853515625
