,FANG
2019-03-07,78.46256256103516
2019-03-08,76.6486587524414
2019-03-11,78.31807708740234
2019-03-12,80.66168212890625
2019-03-13,83.00525665283203
2019-03-14,83.63934326171875
2019-03-15,82.1785888671875
2019-03-18,83.9041976928711
2019-03-19,82.81265258789062
2019-03-20,84.4178466796875
2019-03-21,85.00376892089844
2019-03-22,81.35992431640625
2019-03-25,81.04692077636719
2019-03-26,82.35514831542969
2019-03-27,82.14649200439453
2019-03-28,82.2989730834961
2019-03-29,81.48833465576172
2019-04-01,83.22197723388672
2019-04-02,82.25885772705078
2019-04-03,80.22826385498047
2019-04-04,80.1319580078125
2019-04-05,82.22673797607422
2019-04-08,83.75170135498047
2019-04-09,82.53976440429688
2019-04-10,83.36646270751953
2019-04-11,80.19615936279297
2019-04-12,85.30072784423828
2019-04-15,85.04389190673828
2019-04-16,85.77425384521484
2019-04-17,86.87383270263672
2019-04-18,86.10330963134766
2019-04-22,89.2495346069336
2019-04-23,89.73912048339844
2019-04-24,89.1211166381836
2019-04-25,87.97338104248047
2019-04-26,86.04713439941406
2019-04-29,85.79833221435547
2019-04-30,85.38900756835938
2019-05-01,81.35992431640625
2019-05-02,79.55408477783203
2019-05-03,80.63760375976562
2019-05-06,80.82219696044922
2019-05-07,78.83977508544922
2019-05-08,84.95559692382812
2019-05-09,86.87383270263672
2019-05-10,86.59288787841797
2019-05-13,86.03910827636719
2019-05-14,87.57208251953125
2019-05-15,87.5319595336914
2019-05-16,88.79203033447266
2019-05-17,89.10505676269531
2019-05-20,88.01351165771484
2019-05-21,91.33631134033203
2019-05-22,87.38748168945312
2019-05-23,83.49486541748047
2019-05-24,83.71034240722656
2019-05-28,83.23595428466797
2019-05-29,81.45899200439453
2019-05-30,80.68709564208984
2019-05-31,78.8458023071289
2019-06-03,78.93425750732422
2019-06-04,79.70613098144531
2019-06-05,77.28592681884766
2019-06-06,78.45986938476562
2019-06-07,78.00958251953125
2019-06-10,78.47594451904297
2019-06-11,80.21269226074219
2019-06-12,78.96642303466797
2019-06-13,80.5423583984375
2019-06-14,79.56140899658203
2019-06-17,81.67607879638672
2019-06-18,84.05610656738281
2019-06-19,83.7184066772461
2019-06-20,86.50845336914062
2019-06-21,88.27738189697266
2019-06-24,86.54867553710938
2019-06-25,84.60285186767578
2019-06-26,86.21900939941406
2019-06-27,86.42806243896484
2019-06-28,87.61807250976562
2019-07-01,87.92361450195312
2019-07-02,83.75857543945312
2019-07-03,84.5867691040039
2019-07-05,86.36373901367188
2019-07-08,86.00189971923828
2019-07-09,86.00996398925781
2019-07-10,88.18894958496094
2019-07-11,87.89948272705078
2019-07-12,89.11360931396484
2019-07-15,85.55970001220703
2019-07-16,83.71034240722656
2019-07-17,81.8449478149414
2019-07-18,83.2841796875
2019-07-19,84.11238098144531
2019-07-22,83.2118148803711
2019-07-23,83.9756851196289
2019-07-24,83.9837417602539
2019-07-25,81.53135681152344
2019-07-26,82.00576782226562
2019-07-29,80.1885757446289
2019-07-30,82.68115997314453
2019-07-31,83.16360473632812
2019-08-01,78.31511688232422
2019-08-02,78.38748931884766
2019-08-05,73.53099822998047
2019-08-06,73.21739959716797
2019-08-07,74.5682144165039
2019-08-08,76.54620361328125
2019-08-09,77.52713775634766
2019-08-12,77.89701843261719
2019-08-13,80.35743713378906
2019-08-14,77.43870544433594
2019-08-15,77.18734741210938
2019-08-16,78.35553741455078
2019-08-19,80.53070831298828
2019-08-20,79.98287963867188
2019-08-21,80.64350128173828
2019-08-22,79.94259643554688
2019-08-23,76.21253967285156
2019-08-26,75.32634735107422
2019-08-27,74.41598510742188
2019-08-28,77.84794616699219
2019-08-29,79.41896057128906
2019-08-30,79.01612854003906
2019-09-03,78.14604949951172
2019-09-04,78.80665588378906
2019-09-05,78.66971588134766
2019-09-06,77.0181655883789
2019-09-09,77.77546691894531
2019-09-10,80.12789154052734
2019-09-11,79.53173828125
2019-09-12,77.47737121582031
2019-09-13,77.92854309082031
2019-09-16,84.62330627441406
2019-09-17,80.92548370361328
2019-09-18,79.153076171875
2019-09-19,78.41191101074219
2019-09-20,78.00104522705078
2019-09-23,79.18531036376953
2019-09-24,76.1239242553711
2019-09-25,75.11688232421875
2019-09-26,72.60332489013672
2019-09-27,72.49860382080078
2019-09-30,72.43413543701172
2019-10-01,68.47850799560547
2019-10-02,66.96392822265625
2019-10-03,69.19549560546875
2019-10-04,68.8168716430664
2019-10-07,67.16531372070312
2019-10-08,65.1109848022461
2019-10-09,65.69906616210938
2019-10-10,66.49665832519531
2019-10-11,67.3828353881836
2019-10-14,67.64064025878906
2019-10-15,68.349609375
2019-10-16,67.21366882324219
2019-10-17,67.7051010131836
2019-10-18,66.03746032714844
2019-10-21,66.65776824951172
2019-10-22,69.03438568115234
2019-10-23,70.21864318847656
2019-10-24,70.01725769042969
2019-10-25,70.46034240722656
2019-10-28,69.76749420166016
2019-10-29,70.83092498779297
2019-10-30,67.97901153564453
2019-10-31,69.09078216552734
2019-11-01,69.92057800292969
2019-11-04,72.79666137695312
2019-11-05,72.69194030761719
2019-11-06,62.194576263427734
2019-11-07,60.873355865478516
2019-11-08,60.76862335205078
2019-11-11,61.85622024536133
2019-11-12,62.84714126586914
2019-11-13,62.041526794433594
2019-11-14,61.611873626708984
2019-11-15,62.25794219970703
2019-11-18,61.15961456298828
2019-11-19,59.91591262817383
2019-11-20,60.80427551269531
2019-11-21,61.03042221069336
2019-11-22,60.836578369140625
2019-11-25,62.29026412963867
2019-11-26,62.266014099121094
2019-11-27,63.4128303527832
2019-11-29,62.459861755371094
2019-12-02,62.89594268798828
2019-12-03,62.112579345703125
2019-12-04,65.0603256225586
2019-12-05,64.55961608886719
2019-12-06,67.21663665771484
2019-12-09,67.66081237792969
2019-12-10,67.40237426757812
2019-12-11,67.7011947631836
2019-12-12,69.6717300415039
2019-12-13,68.7187728881836
2019-12-16,70.81853485107422
2019-12-17,69.94632720947266
2019-12-18,70.3259048461914
2019-12-19,70.64892578125
2019-12-20,71.08502197265625
2019-12-23,71.90070343017578
2019-12-24,72.82945251464844
2019-12-26,73.74203491210938
2019-12-27,73.3059310913086
2019-12-30,73.54823303222656
2019-12-31,74.99381256103516
2020-01-02,74.82423400878906
2020-01-03,76.2456283569336
2020-01-06,76.6413345336914
2020-01-07,77.8688735961914
2020-01-08,75.37340545654297
2020-01-09,76.03561401367188
2020-01-10,74.50928497314453
2020-01-13,73.07173156738281
2020-01-14,73.70166015625
2020-01-15,73.74203491210938
2020-01-16,73.28170013427734
2020-01-17,72.31258392333984
2020-01-21,71.3272933959961
2020-01-22,69.00141906738281
2020-01-23,68.40380859375
2020-01-24,66.90165710449219
2020-01-27,64.09928894042969
2020-01-28,63.89739227294922
2020-01-29,62.64561462402344
2020-01-30,61.773406982421875
2020-01-31,60.08551025390625
2020-02-03,59.019474029541016
2020-02-04,59.132537841796875
2020-02-05,62.50831604003906
2020-02-06,61.56342697143555
2020-02-07,59.9562873840332
2020-02-10,58.14727020263672
2020-02-11,58.55915832519531
2020-02-12,60.04512405395508
2020-02-13,60.19857406616211
2020-02-14,60.54584884643555
2020-02-18,60.214725494384766
2020-02-19,64.03468322753906
2020-02-20,63.38052749633789
2020-02-21,61.700714111328125
2020-02-24,57.40427780151367
2020-02-25,54.23847961425781
2020-02-26,50.99192810058594
2020-02-27,48.03610610961914
2020-02-28,50.071258544921875
2020-03-02,50.48970413208008
2020-03-03,50.180946350097656
2020-03-04,49.62031173706055
2020-03-05,47.29651641845703
2020-03-06,39.45574951171875
2020-03-09,21.840410232543945
2020-03-10,24.115455627441406
2020-03-11,21.28790283203125
2020-03-12,20.81664276123047
2020-03-13,22.09229278564453
2020-03-16,19.085981369018555
2020-03-17,16.437183380126953
2020-03-18,12.642739295959473
2020-03-19,15.185912132263184
2020-03-20,15.104662895202637
2020-03-23,16.55093765258789
2020-03-24,19.597869873046875
2020-03-25,19.63849639892578
2020-03-26,21.08477210998535
2020-03-27,19.394742965698242
2020-03-30,19.167236328125
2020-03-31,21.28790283203125
2020-04-01,20.36975860595703
2020-04-02,23.60356903076172
2020-04-03,25.667362213134766
2020-04-06,26.08173942565918
2020-04-07,26.82112693786621
2020-04-08,30.453083038330078
2020-04-09,28.324283599853516
2020-04-13,26.87801170349121
2020-04-14,25.716108322143555
2020-04-15,24.562339782714844
2020-04-16,22.774805068969727
2020-04-17,25.610485076904297
2020-04-20,25.074220657348633
2020-04-21,25.512981414794922
2020-04-22,27.820526123046875
2020-04-23,30.144319534301758
2020-04-24,29.071796417236328
2020-04-27,29.429304122924805
2020-04-28,30.87557601928711
2020-04-29,35.90504837036133
2020-04-30,35.37692642211914
2020-05-01,32.728118896484375
2020-05-04,34.548152923583984
2020-05-05,32.76874542236328
2020-05-06,31.62310218811035
2020-05-07,32.80124282836914
2020-05-08,34.19064712524414
2020-05-11,33.329383850097656
2020-05-12,33.20750045776367
2020-05-13,30.989295959472656
2020-05-14,31.309106826782227
2020-05-15,31.801130294799805
2020-05-18,35.622520446777344
2020-05-19,34.31045150756836
2020-05-20,35.802921295166016
2020-05-21,35.1714973449707
2020-05-22,35.212501525878906
2020-05-26,36.81977462768555
2020-05-27,36.32775115966797
2020-05-28,35.27810287475586
2020-05-29,34.91728591918945
2020-06-01,35.860321044921875
2020-06-02,37.40200424194336
2020-06-03,39.01748275756836
2020-06-04,39.099483489990234
2020-06-05,42.814266204833984
2020-06-08,49.05476379394531
2020-06-09,44.21652603149414
2020-06-10,41.14138412475586
2020-06-11,36.376956939697266
2020-06-12,38.509056091308594
2020-06-15,39.46030044555664
2020-06-16,40.97737503051758
2020-06-17,38.17284393310547
2020-06-18,38.20564651489258
2020-06-19,38.3204460144043
2020-06-22,37.79561996459961
2020-06-23,37.976036071777344
2020-06-24,34.359657287597656
2020-06-25,35.77012634277344
2020-06-26,33.72822952270508
2020-06-29,33.9742317199707
2020-06-30,34.2940559387207
2020-07-01,32.473567962646484
2020-07-02,34.080833435058594
2020-07-06,35.16329574584961
2020-07-07,32.89997863769531
2020-07-08,32.99018096923828
2020-07-09,30.751474380493164
2020-07-10,31.924137115478516
2020-07-13,30.42346954345703
2020-07-14,32.21114730834961
2020-07-15,32.719581604003906
2020-07-16,32.39976119995117
2020-07-17,31.997947692871094
2020-07-20,31.63713264465332
2020-07-21,34.531856536865234
2020-07-22,34.195648193359375
2020-07-23,33.67902374267578
2020-07-24,33.400211334228516
2020-07-27,32.84258270263672
2020-07-28,31.883132934570312
2020-07-29,33.424800872802734
2020-07-30,32.39976119995117
2020-07-31,32.6867790222168
2020-08-03,32.80978012084961
2020-08-04,33.67902374267578
2020-08-05,34.138248443603516
2020-08-06,33.400211334228516
2020-08-07,34.449851989746094
2020-08-10,36.63117218017578
2020-08-11,36.45075988769531
2020-08-12,36.860130310058594
2020-08-13,36.86840057373047
2020-08-14,37.63751983642578
2020-08-17,37.28190612792969
2020-08-18,36.793968200683594
2020-08-19,35.80982208251953
2020-08-20,33.6016845703125
2020-08-21,32.42732238769531
2020-08-24,33.12201690673828
2020-08-25,33.95730209350586
2020-08-26,32.57618713378906
2020-08-27,32.89044952392578
2020-08-28,33.19644546508789
2020-08-31,32.2205696105957
2020-09-01,31.823596954345703
2020-09-02,30.03723907470703
2020-09-03,29.58238983154297
2020-09-04,29.383899688720703
2020-09-08,26.456260681152344
2020-09-09,26.62166404724121
2020-09-10,24.876659393310547
2020-09-11,24.496231079101562
2020-09-14,25.687137603759766
2020-09-15,25.224008560180664
2020-09-16,27.217117309570312
2020-09-17,27.94489097595215
2020-09-18,27.928348541259766
2020-09-21,26.53069305419922
2020-09-22,26.141996383666992
2020-09-23,24.72779655456543
2020-09-24,24.802228927612305
2020-09-25,24.72779655456543
2020-09-28,26.042755126953125
2020-09-29,25.802919387817383
2020-09-30,24.909740447998047
2020-10-01,24.05791473388672
2020-10-02,25.199195861816406
2020-10-05,25.53000259399414
2020-10-06,24.157154083251953
2020-10-07,24.372180938720703
2020-10-08,25.73675537109375
2020-10-09,25.38114356994629
2020-10-12,25.802919387817383
2020-10-13,25.149574279785156
2020-10-14,25.215734481811523
2020-10-15,25.331518173217773
2020-10-16,24.22332000732422
2020-10-19,23.18954849243164
2020-10-20,23.528623580932617
2020-10-21,22.916629791259766
2020-10-22,24.12407112121582
2020-10-23,24.0082950592041
2020-10-26,22.76776695251465
2020-10-27,21.973833084106445
2020-10-28,20.344608306884766
2020-10-29,21.12200927734375
2020-10-30,21.4693546295166
2020-11-02,22.916629791259766
2020-11-03,23.255708694458008
2020-11-04,22.42868995666504
2020-11-05,21.66783332824707
2020-11-06,20.460390090942383
2020-11-09,26.79534149169922
2020-11-10,28.221914291381836
2020-11-11,27.485614776611328
2020-11-12,26.489944458007812
2020-11-13,28.113142013549805
2020-11-16,30.062654495239258
2020-11-17,31.217302322387695
2020-11-18,31.57707405090332
2020-11-19,32.999473571777344
2020-11-20,33.33415222167969
2020-11-23,37.22481918334961
2020-11-24,39.44206237792969
2020-11-25,37.97783660888672
2020-11-27,36.4132080078125
2020-11-30,33.4345588684082
2020-12-01,33.34252166748047
2020-12-02,33.903114318847656
2020-12-03,35.066123962402344
2020-12-04,39.509002685546875
2020-12-07,38.18701171875
2020-12-08,38.605369567871094
2020-12-09,39.601043701171875
2020-12-10,41.78483581542969
2020-12-11,41.92707443237305
2020-12-14,39.28309631347656
2020-12-15,40.29550552368164
2020-12-16,39.8687858581543
2020-12-17,39.651248931884766
2020-12-18,38.35435485839844
2020-12-21,37.66826248168945
2020-12-22,36.856666564941406
2020-12-23,39.994285583496094
2020-12-24,40.37080764770508
2020-12-28,39.852054595947266
2020-12-29,39.32493209838867
2020-12-30,41.2242431640625
2020-12-31,40.49632263183594
2021-01-04,40.948123931884766
2021-01-05,44.90571975708008
2021-01-06,47.12297821044922
2021-01-07,47.5162353515625
2021-01-08,47.491127014160156
2021-01-11,48.77964782714844
2021-01-12,52.60336685180664
2021-01-13,51.49055862426758
2021-01-14,51.816871643066406
2021-01-15,49.56614685058594
2021-01-19,50.21877670288086
2021-01-20,50.72079086303711
2021-01-21,50.85466384887695
2021-01-22,53.331298828125
2021-01-25,51.314857482910156
2021-01-26,49.87572479248047
2021-01-27,47.34889221191406
2021-01-28,50.46141815185547
2021-01-29,47.43256378173828
2021-02-01,48.51190948486328
2021-02-02,48.88005065917969
2021-02-03,53.19743347167969
2021-02-04,54.67838668823242
2021-02-05,53.925357818603516
2021-02-08,57.67377853393555
2021-02-09,56.03384017944336
2021-02-10,57.631935119628906
2021-02-11,56.70319747924805
2021-02-12,57.8327522277832
2021-02-16,57.70724105834961
2021-02-17,57.59846878051758
2021-02-18,54.502685546875
2021-02-19,54.862457275390625
2021-02-22,57.230323791503906
2021-02-23,59.414119720458984
2021-02-24,61.748512268066406
2021-02-25,57.78254699707031
2021-02-26,57.96662139892578
2021-03-01,61.631378173828125
2021-03-02,59.414119720458984
2021-03-03,62.636837005615234
2021-03-04,68.37545776367188
2021-03-05,71.74964141845703
2021-03-08,70.82405090332031
2021-03-09,68.18193054199219
2021-03-10,68.10619354248047
2021-03-11,70.71466064453125
2021-03-12,69.00653839111328
2021-03-15,70.92501068115234
2021-03-16,69.0738525390625
2021-03-17,68.50167846679688
2021-03-18,63.25109100341797
2021-03-19,63.789588928222656
2021-03-22,63.3688850402832
2021-03-23,60.693092346191406
2021-03-24,62.59476089477539
2021-03-25,62.09831237792969
2021-03-26,63.772796630859375
2021-03-29,62.46855163574219
2021-03-30,62.67048263549805
2021-03-31,61.837459564208984
2021-04-01,68.341796875
2021-04-05,63.44461441040039
2021-04-06,63.495094299316406
2021-04-07,64.21031951904297
2021-04-08,63.276329040527344
2021-04-09,62.939754486083984
2021-04-12,62.165611267089844
2021-04-13,63.747535705566406
2021-04-14,67.6013412475586
2021-04-15,66.54112243652344
2021-04-16,65.24530792236328
2021-04-19,65.35469055175781
2021-04-20,62.49378204345703
2021-04-21,63.326812744140625
2021-04-22,63.3436393737793
2021-04-23,64.05887603759766
2021-04-26,65.17797088623047
2021-04-27,66.7430648803711
2021-04-28,70.41173553466797
2021-04-29,70.96708679199219
2021-04-30,68.77092742919922
2021-05-03,70.61368560791016
2021-05-04,66.64208221435547
2021-05-05,69.94053649902344
2021-05-06,69.20848846435547
2021-05-07,70.85769653320312
2021-05-10,69.63761138916016
2021-05-11,67.1469497680664
2021-05-12,67.2146224975586
2021-05-13,64.4407730102539
2021-05-14,66.55497741699219
2021-05-17,67.95880126953125
2021-05-18,67.65436553955078
2021-05-19,65.89533996582031
2021-05-20,64.7198486328125
2021-05-21,64.53380584716797
2021-05-24,65.37103271484375
2021-05-25,63.83189010620117
2021-05-26,66.208251953125
2021-05-27,67.09619903564453
2021-05-28,67.71355438232422
2021-06-01,73.24429321289062
2021-06-02,73.10054779052734
2021-06-03,73.16816711425781
2021-06-04,72.57621765136719
2021-06-07,73.73480224609375
2021-06-08,75.80670928955078
2021-06-09,74.65658569335938
2021-06-10,73.5656509399414
2021-06-11,73.80245208740234
2021-06-14,73.10054779052734
2021-06-15,76.82998657226562
2021-06-16,76.42406463623047
2021-06-17,73.4811019897461
2021-06-18,72.88066101074219
2021-06-21,77.37967681884766
2021-06-22,77.23590087890625
2021-06-23,77.72639465332031
2021-06-24,79.70528411865234
2021-06-25,81.44738006591797
2021-06-28,78.19998931884766
2021-06-29,78.32682800292969
2021-06-30,79.40084838867188
2021-07-01,84.22968292236328
2021-07-02,82.92733764648438
2021-07-06,77.1006088256836
2021-07-07,74.41133880615234
2021-07-08,74.58047485351562
2021-07-09,75.62065887451172
2021-07-12,75.96739196777344
2021-07-13,76.14498901367188
2021-07-14,71.52757263183594
2021-07-15,69.1258316040039
2021-07-16,66.26744842529297
2021-07-19,61.89527893066406
2021-07-20,63.35830307006836
2021-07-21,67.09619903564453
2021-07-22,66.52959442138672
2021-07-23,66.16596221923828
2021-07-26,67.86579132080078
2021-07-27,66.42813110351562
2021-07-28,67.2991714477539
2021-07-29,67.2653579711914
2021-07-30,65.22726440429688
2021-08-02,64.90589141845703
2021-08-03,68.1025619506836
2021-08-04,64.62682342529297
2021-08-05,67.51058959960938
2021-08-06,67.69664001464844
2021-08-09,65.31183624267578
2021-08-10,66.0644760131836
2021-08-11,67.20426940917969
2021-08-12,67.5104751586914
2021-08-13,64.3377914428711
2021-08-16,61.70100784301758
2021-08-17,61.13962936401367
2021-08-18,59.378929138183594
2021-08-19,57.73731231689453
2021-08-20,57.99248123168945
2021-08-23,61.41181564331055
2021-08-24,63.11297607421875
2021-08-25,63.801937103271484
2021-08-26,62.16032791137695
2021-08-27,65.1968994140625
2021-08-30,64.88216400146484
2021-08-31,65.61366271972656
2021-09-01,63.078948974609375
2021-09-02,65.12883758544922
2021-09-03,64.26976013183594
2021-09-07,63.73388671875
2021-09-08,63.53825378417969
2021-09-09,64.35482025146484
2021-09-10,63.82746887207031
2021-09-13,66.17505645751953
2021-09-14,64.371826171875
2021-09-15,69.39025115966797
2021-09-16,68.10587310791016
2021-09-17,70.27484893798828
2021-09-20,67.28932189941406
2021-09-21,68.08035278320312
2021-09-22,71.77185821533203
2021-09-23,74.73188781738281
2021-09-24,75.46337890625
2021-09-27,81.21329498291016
2021-09-28,80.78800201416016
2021-09-29,81.6981201171875
2021-09-30,80.52433013916016
2021-10-01,84.0882568359375
2021-10-04,87.93286895751953
2021-10-05,88.59632873535156
2021-10-06,88.55379486083984
2021-10-07,89.41287231445312
2021-10-08,93.47864532470703
2021-10-11,94.18463134765625
2021-10-12,93.5636978149414
2021-10-13,92.02416229248047
2021-10-14,92.56852722167969
2021-10-15,92.10069274902344
2021-10-18,92.93428039550781
2021-10-19,94.36325073242188
2021-10-20,94.54186248779297
2021-10-21,92.65357971191406
2021-10-22,92.99382019042969
2021-10-25,93.06185913085938
2021-10-26,95.00119018554688
2021-10-27,91.50531005859375
2021-10-28,92.72163391113281
2021-10-29,91.17357635498047
2021-11-01,94.93313598632812
2021-11-02,97.3487777709961
2021-11-03,95.10324096679688
2021-11-04,95.91130828857422
2021-11-05,96.78739929199219
2021-11-08,98.42051696777344
2021-11-09,96.52404022216797
2021-11-10,91.54364013671875
2021-11-11,92.91900634765625
2021-11-12,93.92704010009766
2021-11-15,94.96924591064453
2021-11-16,94.12352752685547
2021-11-17,91.61196899414062
2021-11-18,92.22705841064453
2021-11-19,87.28082275390625
2021-11-22,90.09992980957031
2021-11-23,94.13207244873047
2021-11-24,97.55769348144531
2021-11-26,91.81700897216797
2021-11-29,93.90995788574219
2021-11-30,91.1762924194336
2021-12-01,87.9898681640625
2021-12-02,90.92001342773438
2021-12-03,90.55268096923828
2021-12-06,92.45770263671875
2021-12-07,98.7451400756836
2021-12-08,97.07075500488281
2021-12-09,94.25167083740234
2021-12-10,94.9778060913086
2021-12-13,91.07377624511719
2021-12-14,88.9039306640625
2021-12-15,88.63056182861328
2021-12-16,89.9546890258789
2021-12-17,87.5029296875
2021-12-20,84.67530822753906
2021-12-21,89.61296844482422
2021-12-22,90.28784942626953
2021-12-23,90.50142669677734
2021-12-27,94.94363403320312
2021-12-28,94.10645294189453
2021-12-29,92.86775970458984
2021-12-30,91.67176818847656
2021-12-31,92.13307189941406
2022-01-03,95.5416030883789
2022-01-04,101.82905578613281
2022-01-05,100.89789581298828
2022-01-06,105.63055419921875
2022-01-07,103.81095886230469
2022-01-10,103.66573333740234
2022-01-11,106.23709869384766
2022-01-12,106.41647338867188
2022-01-13,105.99789428710938
2022-01-14,110.38031005859375
2022-01-18,107.58683776855469
2022-01-19,107.39035034179688
2022-01-20,104.14411926269531
2022-01-21,100.79537963867188
2022-01-24,102.01699829101562
2022-01-25,108.47527313232422
2022-01-26,108.83407592773438
2022-01-27,109.89337158203125
2022-01-28,109.96171569824219
2022-01-31,107.7747802734375
2022-02-01,111.23457336425781
2022-02-02,111.8838119506836
2022-02-03,110.53407287597656
2022-02-04,112.81497192382812
2022-02-07,111.20893096923828
2022-02-08,106.24564361572266
2022-02-09,110.09837341308594
2022-02-10,111.4139633178711
2022-02-11,115.8134765625
2022-02-14,111.45668029785156
2022-02-15,109.24412536621094
2022-02-16,110.90139770507812
2022-02-17,110.79034423828125
2022-02-18,112.31096649169922
2022-02-22,109.37226867675781
2022-02-23,110.67928314208984
2022-02-24,109.25267791748047
2022-02-25,113.8486557006836
2022-02-28,117.97476959228516
2022-03-01,116.88985443115234
2022-03-02,116.75315856933594
2022-03-03,115.07997131347656
2022-03-04,118.23755645751953
2022-03-07,115.35455322265625
2022-03-08,115.35455322265625
2022-03-09,111.58778381347656
2022-03-10,115.03707122802734
2022-03-11,111.26171112060547
2022-03-14,108.27574920654297
2022-03-15,106.87714385986328
2022-03-16,107.79524230957031
2022-03-17,114.8740463256836
2022-03-18,112.78900909423828
2022-03-21,120.02229309082031
2022-03-22,117.85144805908203
2022-03-23,122.39045715332031
2022-03-24,122.86236572265625
2022-03-25,125.71105194091797
2022-03-28,120.72586822509766
2022-03-29,119.03553009033203
2022-03-30,119.39590454101562
2022-03-31,117.61978912353516
2022-04-01,118.78670501708984
2022-04-04,119.7734375
2022-04-05,116.24690246582031
2022-04-06,115.88654327392578
2022-04-07,117.50821685791016
2022-04-08,121.83273315429688
2022-04-11,115.929443359375
2022-04-12,119.4216537475586
2022-04-13,120.41697692871094
2022-04-14,118.78670501708984
2022-04-18,120.12522888183594
2022-04-19,118.34052276611328
2022-04-20,121.75550842285156
2022-04-21,117.85144805908203
2022-04-22,111.63068389892578
2022-04-25,107.95826721191406
2022-04-26,107.58930969238281
2022-04-27,108.661865234375
2022-04-28,111.09011840820312
2022-04-29,108.31007385253906
2022-05-02,109.3997802734375
2022-05-03,116.78749084472656
2022-05-04,122.26176452636719
2022-05-05,118.91542053222656
2022-05-06,122.63928985595703
2022-05-09,111.10726165771484
2022-05-10,111.40758514404297
2022-05-11,110.07199096679688
2022-05-12,111.62724304199219
2022-05-13,117.24198913574219
2022-05-16,115.37041473388672
2022-05-17,115.50220489501953
2022-05-18,112.787109375
2022-05-19,114.0699691772461
2022-05-20,114.47417449951172
2022-05-23,119.59687042236328
2022-05-24,119.30689239501953
2022-05-25,124.5526123046875
2022-05-26,128.66481018066406
2022-05-27,134.13897705078125
2022-05-31,133.57662963867188
2022-06-01,134.341064453125
2022-06-02,135.228515625
2022-06-03,135.89633178710938
2022-06-06,136.90679931640625
2022-06-07,140.93992614746094
2022-06-08,140.86087036132812
2022-06-09,138.68174743652344
2022-06-10,136.62564086914062
2022-06-13,129.86862182617188
2022-06-14,131.47657775878906
2022-06-15,128.95477294921875
2022-06-16,117.46165466308594
2022-06-17,107.45354461669922
2022-06-21,116.23153686523438
2022-06-22,110.8012924194336
2022-06-23,104.77355194091797
2022-06-24,105.17774963378906
2022-06-27,109.29875946044922
2022-06-28,114.05240631103516
2022-06-29,107.47110748291016
2022-06-30,106.45184326171875
2022-07-01,106.50454711914062
2022-07-05,100.29230499267578
2022-07-06,96.90059661865234
2022-07-07,102.19025421142578
2022-07-08,102.21661376953125
2022-07-11,100.511962890625
2022-07-12,97.01483917236328
2022-07-13,97.17298126220703
2022-07-14,93.76372528076172
2022-07-15,95.89891815185547
2022-07-18,98.86884307861328
2022-07-19,102.40113067626953
2022-07-20,104.36058044433594
2022-07-21,101.90028381347656
2022-07-22,99.66845703125
2022-07-25,105.43257141113281
2022-07-26,103.9300308227539
2022-07-27,108.33220672607422
2022-07-28,108.61339569091797
2022-07-29,112.48834991455078
2022-08-01,110.64312744140625
2022-08-02,112.06657409667969
2022-08-03,106.65392303466797
2022-08-04,102.32205200195312
2022-08-05,106.64514923095703
2022-08-08,108.20040893554688
2022-08-09,109.43055725097656
2022-08-10,110.74856567382812
2022-08-11,116.67085266113281
2022-08-12,116.97840118408203
2022-08-15,115.0449447631836
2022-08-16,112.94062805175781
2022-08-17,113.10250854492188
2022-08-18,116.96941375732422
2022-08-19,117.25716400146484
2022-08-22,117.96760559082031
2022-08-23,121.5107650756836
2022-08-24,122.88665008544922
2022-08-25,122.5539321899414
2022-08-26,120.44063568115234
2022-08-29,125.23377990722656
2022-08-30,120.5665283203125
2022-08-31,119.8561019897461
2022-09-01,117.17623901367188
2022-09-02,120.38666534423828
2022-09-06,120.5125503540039
2022-09-07,118.3183364868164
2022-09-08,118.87586975097656
2022-09-09,121.42084503173828
2022-09-12,123.53416442871094
2022-09-13,121.1420669555664
2022-09-14,126.0521240234375
2022-09-15,121.07013702392578
2022-09-16,119.26255798339844
2022-09-19,117.74278259277344
2022-09-20,117.61688232421875
2022-09-21,115.82733154296875
2022-09-22,113.7949447631836
2022-09-23,103.59710693359375
2022-09-26,100.00897216796875
2022-09-27,102.059326171875
2022-09-28,107.37408447265625
2022-09-29,108.73199462890625
2022-09-30,108.32730865478516
2022-10-03,116.47480773925781
2022-10-04,122.57193756103516
2022-10-05,125.33271026611328
2022-10-06,127.99459075927734
2022-10-07,128.0845184326172
2022-10-10,126.17804718017578
2022-10-11,125.33271026611328
2022-10-12,126.95143127441406
2022-10-13,130.64744567871094
2022-10-14,125.32372283935547
2022-10-17,125.41364288330078
2022-10-18,127.56295013427734
2022-10-19,131.32192993164062
2022-10-20,131.8255157470703
2022-10-21,136.9783935546875
2022-10-24,137.82371520996094
2022-10-25,137.9136505126953
2022-10-26,139.73019409179688
2022-10-27,137.9046630859375
2022-10-28,138.3273162841797
2022-10-31,141.2859344482422
2022-11-01,142.65286254882812
2022-11-02,139.23556518554688
2022-11-03,142.56292724609375
2022-11-04,145.1168670654297
2022-11-07,147.0233612060547
2022-11-08,147.07733154296875
2022-11-09,141.681640625
2022-11-10,144.13665771484375
2022-11-11,147.7967529296875
2022-11-14,147.09532165527344
2022-11-15,150.20680236816406
2022-11-16,144.92855834960938
2022-11-17,147.48106384277344
