,LUV
2017-09-15,50.739994049072266
2017-09-18,50.15581512451172
2017-09-19,49.64582443237305
2017-09-20,50.30418014526367
2017-09-21,50.65653991699219
2017-09-22,50.93471908569336
2017-09-25,51.11089324951172
2017-09-26,51.667259216308594
2017-09-27,51.81562042236328
2017-09-28,52.08453369140625
2017-09-29,51.90834426879883
2017-10-02,51.917625427246094
2017-10-03,54.254329681396484
2017-10-04,54.1337890625
2017-10-05,54.05033874511719
2017-10-06,54.18941879272461
2017-10-09,53.466156005859375
2017-10-10,53.79069900512695
2017-10-11,54.29142379760742
2017-10-12,54.53250503540039
2017-10-13,54.819969177246094
2017-10-16,54.597415924072266
2017-10-17,54.45833206176758
2017-10-18,54.55105972290039
2017-10-19,54.3656005859375
2017-10-20,55.051780700683594
2017-10-23,54.48614501953125
2017-10-24,54.52323913574219
2017-10-25,53.002525329589844
2017-10-26,51.101627349853516
2017-10-27,50.17436599731445
2017-10-30,50.749263763427734
2017-10-31,49.942543029785156
2017-11-01,50.06309127807617
2017-11-02,50.06309127807617
2017-11-03,50.20217514038086
2017-11-06,50.554542541503906
2017-11-07,49.95181655883789
2017-11-08,50.081634521484375
2017-11-09,49.57162857055664
2017-11-10,49.599464416503906
2017-11-13,49.376914978027344
2017-11-14,49.840538024902344
2017-11-15,50.65653991699219
2017-11-16,51.24999237060547
2017-11-17,50.73072052001953
2017-11-20,50.675086975097656
2017-11-21,51.39836120605469
2017-11-22,51.08308410644531
2017-11-24,51.12944793701172
2017-11-27,50.628719329833984
2017-11-28,52.08453369140625
2017-11-29,54.597415924072266
2017-11-30,56.25722122192383
2017-12-01,55.56177520751953
2017-12-04,57.518310546875
2017-12-05,57.23085403442383
2017-12-06,56.78950881958008
2017-12-07,58.55488967895508
2017-12-08,58.842926025390625
2017-12-11,58.83363723754883
2017-12-12,58.93584060668945
2017-12-13,58.6663818359375
2017-12-14,59.326080322265625
2017-12-15,60.11585235595703
2017-12-18,61.04500198364258
2017-12-19,61.24942398071289
2017-12-20,61.40736389160156
2017-12-21,61.35161209106445
2017-12-22,61.295867919921875
2017-12-26,61.30517578125
2017-12-27,61.286590576171875
2017-12-28,61.20295715332031
2017-12-29,60.81270980834961
2018-01-02,61.59319305419922
2018-01-03,60.31098556518555
2018-01-04,60.11585235595703
2018-01-05,59.762779235839844
2018-01-08,59.465450286865234
2018-01-09,57.960235595703125
2018-01-10,58.499141693115234
2018-01-11,60.24593734741211
2018-01-12,60.72909164428711
2018-01-16,60.831302642822266
2018-01-17,61.3887825012207
2018-01-18,60.45034408569336
2018-01-19,60.44106674194336
2018-01-22,60.29239273071289
2018-01-23,60.63617706298828
2018-01-24,57.80228042602539
2018-01-25,55.92539596557617
2018-01-26,56.51076126098633
2018-01-29,56.0833625793457
2018-01-30,55.590904235839844
2018-01-31,56.492183685302734
2018-02-01,56.03689956665039
2018-02-02,54.550254821777344
2018-02-05,52.95213317871094
2018-02-06,54.02064895629883
2018-02-07,53.788360595703125
2018-02-08,51.6884880065918
2018-02-09,51.56769943237305
2018-02-12,52.784873962402344
2018-02-13,53.110084533691406
2018-02-14,53.63969802856445
2018-02-15,54.05780792236328
2018-02-16,54.14143753051758
2018-02-20,53.63969802856445
2018-02-21,53.91843795776367
2018-02-22,53.25874710083008
2018-02-23,53.88127899169922
2018-02-26,55.2842903137207
2018-02-27,54.33655548095703
2018-02-28,53.74190139770508
2018-03-01,53.89985656738281
2018-03-02,53.71403121948242
2018-03-05,54.24364471435547
2018-03-06,54.238983154296875
2018-03-07,53.605804443359375
2018-03-08,54.3507194519043
2018-03-09,55.58913803100586
2018-03-12,55.6450080871582
2018-03-13,56.17576599121094
2018-03-14,55.514644622802734
2018-03-15,55.812618255615234
2018-03-16,56.706512451171875
2018-03-19,56.42716979980469
2018-03-20,56.51096725463867
2018-03-21,53.80134582519531
2018-03-22,53.07505798339844
2018-03-23,52.8143424987793
2018-03-26,53.62443542480469
2018-03-27,52.78640365600586
2018-03-28,52.376708984375
2018-03-29,53.33576965332031
2018-04-02,50.598236083984375
2018-04-03,52.11598587036133
2018-04-04,52.479129791259766
2018-04-05,52.944705963134766
2018-04-06,51.482810974121094
2018-04-09,51.0731086730957
2018-04-10,50.402679443359375
2018-04-11,49.81605529785156
2018-04-12,51.15690612792969
2018-04-13,51.2779541015625
2018-04-16,51.110347747802734
2018-04-17,50.53304672241211
2018-04-18,51.9763069152832
2018-04-19,51.02654266357422
2018-04-20,50.99861526489258
2018-04-23,51.194156646728516
2018-04-24,50.169898986816406
2018-04-25,50.12334442138672
2018-04-26,49.62983703613281
2018-04-27,49.843994140625
2018-04-30,49.19219970703125
2018-05-01,49.29462814331055
2018-05-02,48.61489486694336
2018-05-03,48.64282989501953
2018-05-04,49.14564514160156
2018-05-07,48.419349670410156
2018-05-08,48.72663116455078
2018-05-09,48.009647369384766
2018-05-10,48.36347961425781
2018-05-11,48.84767532348633
2018-05-14,48.60558319091797
2018-05-15,48.14000701904297
2018-05-16,49.359806060791016
2018-05-17,48.85699462890625
2018-05-18,48.59626770019531
2018-05-21,48.62421417236328
2018-05-22,47.348533630371094
2018-05-23,46.85503387451172
2018-05-24,47.68375015258789
2018-05-25,49.22013473510742
2018-05-29,47.94447326660156
2018-05-30,47.795494079589844
2018-05-31,47.56270980834961
2018-06-01,47.450965881347656
2018-06-04,48.09345626831055
2018-06-05,47.5423698425293
2018-06-06,47.40226745605469
2018-06-07,47.29951858520508
2018-06-08,47.15007781982422
2018-06-11,47.61709213256836
2018-06-12,47.607757568359375
2018-06-13,47.962677001953125
2018-06-14,48.51376724243164
2018-06-15,48.73793411254883
2018-06-18,48.915401458740234
2018-06-19,48.29893493652344
2018-06-20,48.56980895996094
2018-06-21,49.643951416015625
2018-06-22,48.485740661621094
2018-06-25,47.89730453491211
2018-06-26,47.794559478759766
2018-06-27,47.047332763671875
2018-06-28,47.35556411743164
2018-06-29,47.52369689941406
2018-07-02,48.14015197753906
2018-07-03,48.121463775634766
2018-07-05,48.43904495239258
2018-07-06,49.26100158691406
2018-07-09,49.74669647216797
2018-07-10,49.503841400146484
2018-07-11,49.064849853515625
2018-07-12,49.289024353027344
2018-07-13,49.58790588378906
2018-07-16,49.57856750488281
2018-07-17,49.7093391418457
2018-07-18,50.344482421875
2018-07-19,50.23239517211914
2018-07-20,49.90548324584961
2018-07-23,50.02690887451172
2018-07-24,48.485740661621094
2018-07-25,48.84068298339844
2018-07-26,52.95977783203125
2018-07-27,54.52894973754883
2018-07-30,54.08060836791992
2018-07-31,54.32345962524414
2018-08-01,52.79165267944336
2018-08-02,52.9504280090332
2018-08-03,53.62293243408203
2018-08-06,53.97787094116211
2018-08-07,54.258079528808594
2018-08-08,54.9399299621582
2018-08-09,55.09872055053711
2018-08-10,55.09872055053711
2018-08-13,54.958614349365234
2018-08-14,55.19211196899414
2018-08-15,56.35032272338867
2018-08-16,55.59375
2018-08-17,55.743194580078125
2018-08-20,57.56456756591797
2018-08-21,57.12442398071289
2018-08-22,56.759212493896484
2018-08-23,57.133785247802734
2018-08-24,57.11507034301758
2018-08-27,57.04014205932617
2018-08-28,57.43346405029297
2018-08-29,57.330448150634766
2018-08-30,56.95586395263672
2018-08-31,57.405372619628906
2018-09-04,58.05152893066406
2018-09-05,57.49901580810547
2018-09-06,57.15251541137695
2018-09-07,57.96723937988281
2018-09-10,58.538490295410156
2018-09-11,58.97863006591797
2018-09-12,57.470924377441406
2018-09-13,58.39802169799805
2018-09-14,58.46356964111328
2018-09-17,59.09101104736328
2018-09-18,59.04417419433594
2018-09-19,59.10036849975586
2018-09-20,58.52913284301758
2018-09-21,59.71843719482422
2018-09-24,58.117088317871094
2018-09-25,57.73313522338867
2018-09-26,58.145172119140625
2018-09-27,58.72578430175781
2018-09-28,58.482303619384766
2018-10-01,57.77995300292969
2018-10-02,57.292991638183594
2018-10-03,57.76123046875
2018-10-04,57.66758346557617
2018-10-05,57.1712532043457
2018-10-08,56.7685661315918
2018-10-09,55.71036148071289
2018-10-10,53.68760299682617
2018-10-11,53.406654357910156
2018-10-12,53.73441696166992
2018-10-15,54.01536560058594
2018-10-16,55.19530487060547
2018-10-17,55.438785552978516
2018-10-18,54.2775764465332
2018-10-19,54.43677520751953
2018-10-22,54.19328689575195
2018-10-23,53.828060150146484
2018-10-24,51.12167739868164
2018-10-25,46.73902130126953
2018-10-26,46.429988861083984
2018-10-29,44.86609649658203
2018-10-30,46.027305603027344
2018-10-31,45.9804801940918
2018-11-01,47.71294403076172
2018-11-02,48.52766418457031
2018-11-05,48.153076171875
2018-11-06,48.565128326416016
2018-11-07,49.520328521728516
2018-11-08,49.370487213134766
2018-11-09,49.15509796142578
2018-11-12,48.59321975708008
2018-11-13,49.379852294921875
2018-11-14,49.14573669433594
2018-11-15,49.84809112548828
2018-11-16,49.239383697509766
2018-11-19,49.06145095825195
2018-11-20,48.293556213378906
2018-11-21,48.930355072021484
2018-11-23,49.333030700683594
2018-11-26,49.4079475402832
2018-11-27,49.436038970947266
2018-11-28,49.70760726928711
2018-11-29,49.84809112548828
2018-11-30,51.140419006347656
2018-12-03,50.91565704345703
2018-12-04,49.591339111328125
2018-12-06,50.34272766113281
2018-12-07,48.23885726928711
2018-12-10,48.0322151184082
2018-12-11,47.97587585449219
2018-12-12,47.80680847167969
2018-12-13,47.28084182739258
2018-12-14,47.04603576660156
2018-12-17,46.388580322265625
2018-12-18,46.585811614990234
2018-12-19,45.81563949584961
2018-12-20,44.20954895019531
2018-12-21,43.157623291015625
2018-12-24,41.701812744140625
2018-12-26,43.88082504272461
2018-12-27,43.95595932006836
2018-12-28,43.918392181396484
2018-12-31,43.65541458129883
2019-01-02,44.27529525756836
2019-01-03,42.83827590942383
2019-01-04,44.951541900634766
2019-01-07,44.960941314697266
2019-01-08,44.650997161865234
2019-01-09,46.097412109375
2019-01-10,46.012882232666016
2019-01-11,45.57143020629883
2019-01-14,45.79684829711914
2019-01-15,46.59519958496094
2019-01-16,46.75486755371094
2019-01-17,47.51564025878906
2019-01-18,48.436092376708984
2019-01-22,47.468685150146484
2019-01-23,47.91950988769531
2019-01-24,50.91565704345703
2019-01-25,51.63886642456055
2019-01-28,52.146053314208984
2019-01-29,52.94439697265625
2019-01-30,53.996337890625
2019-01-31,53.310691833496094
2019-02-01,53.65821075439453
2019-02-04,54.747711181640625
2019-02-05,54.362632751464844
2019-02-06,54.10904312133789
2019-02-07,53.98693084716797
2019-02-08,54.146610260009766
2019-02-11,54.73832321166992
2019-02-12,54.193572998046875
2019-02-13,54.475341796875
2019-02-14,54.475341796875
2019-02-15,54.193572998046875
2019-02-19,54.16538619995117
2019-02-20,51.1035041809082
2019-02-21,51.009578704833984
2019-02-22,50.36151123046875
2019-02-25,50.68084716796875
2019-02-26,50.427249908447266
2019-02-27,50.57753372192383
2019-02-28,52.63444900512695
2019-03-01,51.037757873535156
2019-03-04,50.558746337890625
2019-03-05,50.29498291015625
2019-03-06,49.98411178588867
2019-03-07,49.3906364440918
2019-03-08,48.76889419555664
2019-03-11,48.618167877197266
2019-03-12,47.47831344604492
2019-03-13,47.676143646240234
2019-03-14,48.19425582885742
2019-03-15,48.39208221435547
2019-03-18,48.118900299072266
2019-03-19,47.79860305786133
2019-03-20,46.81889343261719
2019-03-21,47.79860305786133
2019-03-22,46.46091842651367
2019-03-25,45.8674430847168
2019-03-26,45.9239616394043
2019-03-27,46.94135665893555
2019-03-28,47.52540969848633
2019-03-29,48.900779724121094
2019-04-01,49.371788024902344
2019-04-02,49.6544075012207
2019-04-03,49.8239631652832
2019-04-04,50.09715270996094
2019-04-05,50.1630973815918
2019-04-08,48.92903137207031
2019-04-09,48.881935119628906
2019-04-10,49.569618225097656
2019-04-11,49.92758560180664
2019-04-12,50.05005645751953
2019-04-15,49.258750915527344
2019-04-16,49.72034454345703
2019-04-17,49.701499938964844
2019-04-18,49.155120849609375
2019-04-22,48.712371826171875
2019-04-23,49.72976303100586
2019-04-24,49.86164474487305
2019-04-25,50.25729751586914
2019-04-26,49.90875244140625
2019-04-29,50.709468841552734
2019-04-30,51.08628463745117
2019-05-01,50.775413513183594
2019-05-02,50.27614212036133
2019-05-03,50.51164627075195
2019-05-06,50.3797607421875
2019-05-07,49.183380126953125
2019-05-08,49.371788024902344
2019-05-09,49.41889572143555
2019-05-10,49.68265914916992
2019-05-13,48.081214904785156
2019-05-14,48.655853271484375
2019-05-15,48.994972229003906
2019-05-16,49.541358947753906
2019-05-17,49.21164321899414
2019-05-20,48.994972229003906
2019-05-21,50.27614212036133
2019-05-22,49.522518157958984
2019-05-23,48.00585174560547
2019-05-24,48.184837341308594
2019-05-28,47.129756927490234
2019-05-29,46.687007904052734
2019-05-30,46.52687072753906
2019-05-31,44.84062957763672
2019-06-03,45.01961135864258
2019-06-04,46.28670883178711
2019-06-05,47.487606048583984
2019-06-06,47.26066589355469
2019-06-07,47.62944793701172
2019-06-10,47.56325912475586
2019-06-11,47.82802200317383
2019-06-12,48.045501708984375
2019-06-13,49.53007888793945
2019-06-14,49.00054931640625
2019-06-17,48.3953742980957
2019-06-18,48.8870849609375
2019-06-19,48.70741271972656
2019-06-20,48.71687316894531
2019-06-21,48.46156311035156
2019-06-24,48.43320083618164
2019-06-25,48.225162506103516
2019-06-26,47.941490173339844
2019-06-27,47.979312896728516
2019-06-28,48.01713562011719
2019-07-01,48.73578643798828
2019-07-02,48.631771087646484
2019-07-03,49.06674575805664
2019-07-05,49.057289123535156
2019-07-08,49.24641036987305
2019-07-09,48.87762451171875
2019-07-10,49.03837966918945
2019-07-11,49.01947021484375
2019-07-12,49.653011322021484
2019-07-15,49.41660690307617
2019-07-16,50.38111877441406
2019-07-17,49.454429626464844
2019-07-18,49.58681869506836
2019-07-19,49.189674377441406
2019-07-22,49.81376266479492
2019-07-23,51.175411224365234
2019-07-24,51.74276351928711
2019-07-25,51.922428131103516
2019-07-26,50.352752685546875
2019-07-29,50.00288772583008
2019-07-30,49.690834045410156
2019-07-31,48.72633361816406
2019-08-01,48.18734359741211
2019-08-02,47.8658447265625
2019-08-05,46.29616165161133
2019-08-06,47.005348205566406
2019-08-07,47.2133903503418
2019-08-08,47.742923736572266
2019-08-09,47.70509338378906
2019-08-12,47.326866149902344
2019-08-13,47.20392608642578
2019-08-14,46.10704040527344
2019-08-15,45.58696746826172
2019-08-16,47.08100128173828
2019-08-19,47.8847541809082
2019-08-20,47.46720886230469
2019-08-21,48.008121490478516
2019-08-22,48.57749938964844
2019-08-23,47.979652404785156
2019-08-26,48.1030158996582
2019-08-27,47.913230895996094
2019-08-28,48.549034118652344
2019-08-29,49.63085174560547
2019-08-30,49.64983367919922
2019-09-03,48.75780487060547
2019-09-04,49.44105911254883
2019-09-05,49.83962631225586
2019-09-06,49.4790153503418
2019-09-09,50.37104415893555
2019-09-10,50.65573501586914
2019-09-11,51.91785430908203
2019-09-12,52.174072265625
2019-09-13,52.9427375793457
2019-09-16,52.96171951293945
2019-09-17,52.885799407958984
2019-09-18,53.36027908325195
2019-09-19,52.26897048950195
2019-09-20,51.709083557128906
2019-09-23,51.69960021972656
2019-09-24,51.936832427978516
2019-09-25,52.02223587036133
2019-09-26,51.794490814208984
2019-09-27,51.56673812866211
2019-09-30,51.253578186035156
2019-10-01,50.646244049072266
2019-10-02,49.38412094116211
2019-10-03,49.5928955078125
2019-10-04,50.09584426879883
2019-10-07,50.33308792114258
2019-10-08,50.3235969543457
2019-10-09,50.76012420654297
2019-10-10,50.93093490600586
2019-10-11,51.16816711425781
2019-10-14,51.27255630493164
2019-10-15,51.39591979980469
2019-10-16,50.93093490600586
2019-10-17,51.111236572265625
2019-10-18,50.750633239746094
2019-10-21,50.513389587402344
2019-10-22,50.219207763671875
2019-10-23,50.52287292480469
2019-10-24,53.41722106933594
2019-10-25,53.84425735473633
2019-10-28,54.69832229614258
2019-10-29,54.29026412963867
2019-10-30,54.128944396972656
2019-10-31,53.2653923034668
2019-11-01,53.388755798339844
2019-11-04,54.07200241088867
2019-11-05,54.92607116699219
2019-11-06,54.90708923339844
2019-11-07,55.267696380615234
2019-11-08,55.21076202392578
2019-11-11,55.286685943603516
2019-11-12,54.897605895996094
2019-11-13,54.65087127685547
2019-11-14,54.68883514404297
2019-11-15,54.84067153930664
2019-11-18,54.831172943115234
2019-11-19,54.6129150390625
2019-11-20,53.92966079711914
2019-11-21,53.701908111572266
2019-11-22,54.10047149658203
2019-11-25,54.62240982055664
2019-11-26,54.65087127685547
2019-11-27,54.80270767211914
2019-11-29,54.69832229614258
2019-12-02,53.825279235839844
2019-12-03,53.075592041015625
2019-12-04,52.933250427246094
2019-12-05,52.69600296020508
2019-12-06,53.08507537841797
2019-12-09,52.63907241821289
2019-12-10,52.277286529541016
2019-12-11,51.41091537475586
2019-12-12,51.87742233276367
2019-12-13,51.55373001098633
2019-12-16,51.744136810302734
2019-12-17,51.58229446411133
2019-12-18,51.030094146728516
2019-12-19,51.48707580566406
2019-12-20,52.010711669921875
2019-12-23,52.600990295410156
2019-12-24,52.305850982666016
2019-12-26,52.26776885986328
2019-12-27,51.715572357177734
2019-12-30,51.48707580566406
2019-12-31,51.391876220703125
2020-01-02,52.21064758300781
2020-01-03,51.744136810302734
2020-01-06,51.53468322753906
2020-01-07,51.687015533447266
2020-01-08,51.763179779052734
2020-01-09,51.69654083251953
2020-01-10,51.35379409790039
2020-01-13,51.40140151977539
2020-01-14,51.87742233276367
2020-01-15,52.39152908325195
2020-01-16,52.648582458496094
2020-01-17,52.37249755859375
2020-01-21,50.97298049926758
2020-01-22,50.915855407714844
2020-01-23,52.74380111694336
2020-01-24,53.83865737915039
2020-01-27,53.553043365478516
2020-01-28,54.83831024169922
2020-01-29,54.162353515625
2020-01-30,53.15317916870117
2020-01-31,52.34393310546875
2020-02-03,52.572418212890625
2020-02-04,53.010372161865234
2020-02-05,54.219482421875
2020-02-06,54.95256042480469
2020-02-07,54.51461410522461
2020-02-10,54.66694641113281
2020-02-11,55.15249252319336
2020-02-12,55.67612075805664
2020-02-13,55.733245849609375
2020-02-14,55.190582275390625
2020-02-18,54.83831024169922
2020-02-19,54.37181091308594
2020-02-20,54.20995330810547
2020-02-21,53.81960678100586
2020-02-24,51.515647888183594
2020-02-25,47.27900314331055
2020-02-26,46.55544662475586
2020-02-27,44.39427947998047
2020-02-28,43.975372314453125
2020-03-02,44.69894027709961
2020-03-03,43.2080192565918
2020-03-04,44.85185241699219
2020-03-05,43.24625015258789
2020-03-06,43.704986572265625
2020-03-09,41.68842697143555
2020-03-10,43.54252243041992
2020-03-11,40.60846710205078
2020-03-12,34.472755432128906
2020-03-13,39.45204544067383
2020-03-16,35.858543395996094
2020-03-17,36.55622482299805
2020-03-18,33.59349822998047
2020-03-19,29.49346351623535
2020-03-20,30.5256404876709
2020-03-23,32.23637390136719
2020-03-24,35.992347717285156
2020-03-25,37.65530014038086
2020-03-26,39.404258728027344
2020-03-27,34.76902770996094
2020-03-30,33.54570770263672
2020-03-31,34.03312301635742
2020-04-01,30.621212005615234
2020-04-02,30.10512351989746
2020-04-03,29.187633514404297
2020-04-06,29.34054946899414
2020-04-07,31.31888198852539
2020-04-08,32.78113555908203
2020-04-09,34.855045318603516
2020-04-13,32.74290466308594
2020-04-14,33.239871978759766
2020-04-15,31.366670608520508
2020-04-16,29.321435928344727
2020-04-17,29.80885124206543
2020-04-20,29.684606552124023
2020-04-21,28.776674270629883
2020-04-22,28.39438819885254
2020-04-23,28.80534553527832
2020-04-24,28.03121566772461
2020-04-27,27.820955276489258
2020-04-28,28.37527084350586
2020-04-29,29.59859275817871
2020-04-30,29.866195678710938
2020-05-01,27.93564224243164
2020-05-04,26.33959197998047
2020-05-05,25.250072479248047
2020-05-06,23.826053619384766
2020-05-07,24.323028564453125
2020-05-08,25.995534896850586
2020-05-11,24.934688568115234
2020-05-12,24.122325897216797
2020-05-13,22.937236785888672
2020-05-14,23.682697296142578
2020-05-15,22.8129940032959
2020-05-18,25.89040756225586
2020-05-19,26.463838577270508
2020-05-20,27.85918617248535
2020-05-21,28.28925895690918
2020-05-22,27.591585159301758
2020-05-26,31.079954147338867
2020-05-27,32.16947555541992
2020-05-28,31.108627319335938
2020-05-29,30.67854881286621
2020-06-01,32.13124465942383
2020-06-02,32.95316696166992
2020-06-03,34.80725860595703
2020-06-04,36.57533645629883
2020-06-05,36.489322662353516
2020-06-08,38.792598724365234
2020-06-09,36.32684326171875
2020-06-10,35.4953727722168
2020-06-11,31.3762264251709
2020-06-12,34.2816047668457
2020-06-15,34.730804443359375
2020-06-16,34.95061492919922
2020-06-17,34.70213317871094
2020-06-18,34.26249694824219
2020-06-19,33.02006149291992
2020-06-22,32.838478088378906
2020-06-23,33.21120071411133
2020-06-24,30.821910858154297
2020-06-25,31.51003074645996
2020-06-26,30.54475212097168
2020-06-29,33.48836898803711
2020-06-30,32.666446685791016
2020-07-01,32.312828063964844
2020-07-02,32.60910415649414
2020-07-06,32.78113555908203
2020-07-07,31.54825210571289
2020-07-08,31.433568954467773
2020-07-09,30.172021865844727
2020-07-10,31.74895668029785
2020-07-13,31.19464111328125
2020-07-14,31.77762794494629
2020-07-15,34.16692352294922
2020-07-16,32.69511795043945
2020-07-17,32.61865997314453
2020-07-20,31.519582748413086
2020-07-21,32.13124465942383
2020-07-22,31.825414657592773
2020-07-23,31.337995529174805
2020-07-24,30.258039474487305
2020-07-27,30.13379669189453
2020-07-28,30.860139846801758
2020-07-29,30.382278442382812
2020-07-30,29.589033126831055
2020-07-31,29.52213478088379
2020-08-03,30.18157958984375
2020-08-04,30.00954818725586
2020-08-05,31.271099090576172
2020-08-06,31.557817459106445
2020-08-07,31.806293487548828
2020-08-10,33.440582275390625
2020-08-11,33.72730255126953
2020-08-12,33.68906021118164
2020-08-13,33.1729736328125
2020-08-14,33.35456848144531
2020-08-17,32.312828063964844
2020-08-18,32.64733123779297
2020-08-19,32.75246810913086
2020-08-20,32.934043884277344
2020-08-21,33.15386199951172
2020-08-24,35.27556228637695
2020-08-25,35.41891860961914
2020-08-26,34.76902770996094
2020-08-27,35.98279571533203
2020-08-28,37.09142303466797
2020-08-31,35.9158935546875
2020-09-01,36.23127365112305
2020-09-02,37.435482025146484
2020-09-03,37.02452850341797
2020-09-04,37.64574432373047
2020-09-08,38.706581115722656
2020-09-09,37.4832649230957
2020-09-10,37.215667724609375
2020-09-11,37.2252197265625
2020-09-14,38.286075592041016
2020-09-15,38.81171417236328
2020-09-16,40.23573303222656
2020-09-17,38.611019134521484
2020-09-18,38.066253662109375
2020-09-21,35.858543395996094
2020-09-22,36.43198013305664
2020-09-23,35.887210845947266
2020-09-24,35.2277717590332
2020-09-25,35.45714569091797
2020-09-28,36.54666519165039
2020-09-29,35.944557189941406
2020-09-30,35.839439392089844
2020-10-01,36.250389099121094
2020-10-02,37.043636322021484
2020-10-05,36.78559494018555
2020-10-06,35.9158935546875
2020-10-07,36.88116455078125
2020-10-08,37.26345443725586
2020-10-09,37.97068405151367
2020-10-12,37.45458984375
2020-10-13,37.39725112915039
2020-10-14,37.51193618774414
2020-10-15,37.08186721801758
2020-10-16,37.92289733886719
2020-10-19,38.085365295410156
2020-10-20,38.38164138793945
2020-10-21,38.07581329345703
2020-10-22,40.073265075683594
2020-10-23,40.895179748535156
2020-10-26,39.28001403808594
2020-10-27,38.161827087402344
2020-10-28,36.45109176635742
2020-10-29,37.817771911621094
2020-10-30,37.779541015625
2020-11-02,36.699581146240234
2020-11-03,37.12964630126953
2020-11-04,37.206111907958984
2020-11-05,39.23222732543945
2020-11-06,38.23828887939453
2020-11-09,41.94646453857422
2020-11-10,42.82573318481445
2020-11-11,41.30614471435547
2020-11-12,40.0637092590332
2020-11-13,41.936912536621094
2020-11-16,43.5616340637207
2020-11-17,43.63808822631836
2020-11-18,43.580745697021484
2020-11-19,44.03949737548828
2020-11-20,43.52340316772461
2020-11-23,44.73716735839844
2020-11-24,46.113399505615234
2020-11-25,46.13251495361328
2020-11-27,45.61642837524414
2020-11-30,44.28797149658203
2020-12-01,45.17680358886719
2020-12-02,45.33926773071289
2020-12-03,45.70244598388672
2020-12-04,45.48262405395508
2020-12-07,45.769344329833984
2020-12-08,45.18635559082031
2020-12-09,43.733665466308594
2020-12-10,44.72761154174805
2020-12-11,43.848350524902344
2020-12-14,43.255802154541016
2020-12-15,44.36444091796875
2020-12-16,43.704986572265625
2020-12-17,44.33576965332031
2020-12-18,43.99170684814453
2020-12-21,43.77189254760742
2020-12-22,43.313140869140625
2020-12-23,44.6798210144043
2020-12-24,44.23063278198242
2020-12-28,44.07772445678711
2020-12-29,44.10639190673828
2020-12-30,44.354881286621094
2020-12-31,44.546024322509766
2021-01-04,43.0455436706543
2021-01-05,43.618980407714844
2021-01-06,44.6798210144043
2021-01-07,45.2341423034668
2021-01-08,44.899635314941406
2021-01-11,45.33926773071289
2021-01-12,45.998714447021484
2021-01-13,45.86491775512695
2021-01-14,46.65816116333008
2021-01-15,44.59381103515625
2021-01-19,44.832740783691406
2021-01-20,46.07516860961914
2021-01-21,45.65465545654297
2021-01-22,45.29148483276367
2021-01-25,43.59986114501953
2021-01-26,43.78144836425781
2021-01-27,42.1949577331543
2021-01-28,42.625030517578125
2021-01-29,41.99425506591797
2021-02-01,42.80662155151367
2021-02-02,43.59986114501953
2021-02-03,44.48868179321289
2021-02-04,46.95444107055664
2021-02-05,47.83369064331055
2021-02-08,49.926727294921875
2021-02-09,48.91365432739258
2021-02-10,49.00923156738281
2021-02-11,49.14302444458008
2021-02-12,49.06657028198242
2021-02-16,49.659114837646484
2021-02-17,50.117862701416016
2021-02-18,49.649559020996094
2021-02-19,50.47147750854492
2021-02-22,52.36380386352539
2021-02-23,54.20833969116211
2021-02-24,56.6645393371582
2021-02-25,55.72793197631836
2021-02-26,55.55590057373047
2021-03-01,55.48899841308594
2021-03-02,55.25006866455078
2021-03-03,55.25962829589844
2021-03-04,53.596675872802734
2021-03-05,54.39947509765625
2021-03-08,57.868736267089844
2021-03-09,56.32047653198242
2021-03-10,55.919071197509766
2021-03-11,55.88084030151367
2021-03-12,58.327476501464844
2021-03-15,59.35009765625
2021-03-16,57.859188079833984
2021-03-17,59.03470993041992
2021-03-18,58.2414665222168
2021-03-19,58.346595764160156
2021-03-22,56.827003479003906
2021-03-23,55.068485260009766
2021-03-24,55.144935607910156
2021-03-25,57.257076263427734
2021-03-26,58.57596969604492
2021-03-29,58.26057815551758
2021-03-30,59.16851043701172
2021-03-31,58.35615539550781
2021-04-01,58.58552551269531
2021-04-05,60.181575775146484
2021-04-06,61.261531829833984
2021-04-07,60.70722198486328
2021-04-08,60.649871826171875
2021-04-09,60.61164093017578
2021-04-12,59.88529968261719
2021-04-13,60.43006134033203
2021-04-14,60.238914489746094
2021-04-15,60.15290069580078
2021-04-16,59.62725067138672
2021-04-19,59.28319549560547
2021-04-20,57.199729919433594
2021-04-21,59.29275894165039
2021-04-22,58.3657112121582
2021-04-23,58.80534362792969
2021-04-26,59.22585678100586
2021-04-27,59.63681411743164
2021-04-28,59.03470993041992
2021-04-29,59.51256561279297
2021-04-30,59.99998092651367
2021-05-03,59.397884368896484
2021-05-04,58.12677764892578
2021-05-05,58.13633728027344
2021-05-06,58.00253677368164
2021-05-07,58.92958450317383
2021-05-10,58.6333122253418
2021-05-11,57.13283157348633
2021-05-12,55.632354736328125
2021-05-13,57.27619171142578
2021-05-14,59.541236877441406
2021-05-17,59.35009765625
2021-05-18,59.32142639160156
2021-05-19,57.7158203125
2021-05-20,57.26663589477539
2021-05-21,57.42910385131836
2021-05-24,57.992977142333984
2021-05-25,57.868736267089844
2021-05-26,58.49951171875
2021-05-27,58.99647903442383
2021-05-28,58.73843765258789
2021-06-01,58.6333122253418
2021-06-02,58.17456817626953
